Date,SWITZERLAND Standard (Large+Mid Cap)
2005-06-15,6190.299
2005-06-16,6173.317
2005-06-17,6236.961
2005-06-20,6164.697
2005-06-21,6229.982
2005-06-22,6222.663
2005-06-23,6175.465
2005-06-24,6142.937
2005-06-27,6142.439
2005-06-28,6110.408
2005-06-29,6151.889
2005-06-30,6145.004
2005-07-01,6099.031
2005-07-04,6077.638
2005-07-05,6070.245
2005-07-06,6101.365
2005-07-07,6076.918
2005-07-08,6107.522
2005-07-11,6218.647
2005-07-12,6255.429
2005-07-13,6253.202
2005-07-14,6308.47
2005-07-15,6284.623
2005-07-18,6292.849
2005-07-19,6255.972
2005-07-20,6300.126
2005-07-21,6344.033
2005-07-22,6337.879
2005-07-25,6324.21
2005-07-26,6324.883
2005-07-27,6369.4
2005-07-28,6451.965
2005-07-29,6476.788
2005-08-01,6529.487
2005-08-02,6595.848
2005-08-03,6638.774
2005-08-04,6622.26
2005-08-05,6583.845
2005-08-08,6636.611
2005-08-09,6636.71
2005-08-10,6710.33
2005-08-11,6741.989
2005-08-12,6716.293
2005-08-15,6669.856
2005-08-16,6646.164
2005-08-17,6644.63
2005-08-18,6538.939
2005-08-19,6558.56
2005-08-22,6583.144
2005-08-23,6502.489
2005-08-24,6507.043
2005-08-25,6498.303
2005-08-26,6488.441
2005-08-29,6469.062
2005-08-30,6415.248
2005-08-31,6530.674
2005-09-01,6672.375
2005-09-02,6703.324
2005-09-05,6687.455
2005-09-06,6743.768
2005-09-07,6800.834
2005-09-08,6778.835
2005-09-09,6805.171
2005-09-12,6749.771
2005-09-13,6697.638
2005-09-14,6763.064
2005-09-15,6718.771
2005-09-16,6759.43
2005-09-19,6718.276
2005-09-20,6751.675
2005-09-21,6716.851
2005-09-22,6641.522
2005-09-23,6635.227
2005-09-26,6677.161
2005-09-27,6658.979
2005-09-28,6714.199
2005-09-29,6669.574
2005-09-30,6751.629
2005-10-03,6780.622
2005-10-04,6829.102
2005-10-05,6833.871
2005-10-06,6860.905
2005-10-07,6843.704
2005-10-10,6809.544
2005-10-11,6805.061
2005-10-12,6778.388
2005-10-13,6658.366
2005-10-14,6735.021
2005-10-17,6712.5
2005-10-18,6705.403
2005-10-19,6623.492
2005-10-20,6698.997
2005-10-21,6702.037
2005-10-24,6747.867
2005-10-25,6835.457
2005-10-26,6841.612
2005-10-27,6828.472
2005-10-28,6771.244
2005-10-31,6851.559
2005-11-01,6915.278
2005-11-02,7001.323
2005-11-03,7060.041
2005-11-04,6938.146
2005-11-07,6976.324
2005-11-08,6960.305
2005-11-09,6931.743
2005-11-10,6960.413
2005-11-11,7036.792
2005-11-14,6991.545
2005-11-15,6969.272
2005-11-16,6894.281
2005-11-17,6990.276
2005-11-18,7071.45
2005-11-21,7110.305
2005-11-22,7108.787
2005-11-23,7167.923
2005-11-24,7150.324
2005-11-25,7154.301
2005-11-28,7124.987
2005-11-29,7113.938
2005-11-30,7090.089
2005-12-01,7175.299
2005-12-02,7229.604
2005-12-05,7273.408
2005-12-06,7324.523
2005-12-07,7270.025
2005-12-08,7313.055
2005-12-09,7315.778
2005-12-12,7381.636
2005-12-13,7365.46
2005-12-14,7385.99
2005-12-15,7274.247
2005-12-16,7310.807
2005-12-19,7328.92
2005-12-20,7241.549
2005-12-21,7223.785
2005-12-22,7212.403
2005-12-23,7192.764
2005-12-26,7192.764
2005-12-27,7233.526
2005-12-28,7271.415
2005-12-29,7292.968
2005-12-30,7243.493
2006-01-02,7243.493
2006-01-03,7420.685
2006-01-04,7596.701
2006-01-05,7591.263
2006-01-06,7658.87
2006-01-09,7606.44
2006-01-10,7546.717
2006-01-11,7640.128
2006-01-12,7644.556
2006-01-13,7662.499
2006-01-16,7713.146
2006-01-17,7636.978
2006-01-18,7606.436
2006-01-19,7640.263
2006-01-20,7556.183
2006-01-23,7701.959
2006-01-24,7682.775
2006-01-25,7664.486
2006-01-26,7707.549
2006-01-27,7666.392
2006-01-30,7625.248
2006-01-31,7681.409
2006-02-01,7686.211
2006-02-02,7628.017
2006-02-03,7622.302
2006-02-06,7604.236
2006-02-07,7587.32
2006-02-08,7587.439
2006-02-09,7619.134
2006-02-10,7590.754
2006-02-13,7607.609
2006-02-14,7569.47
2006-02-15,7501.944
2006-02-16,7588.266
2006-02-17,7594.474
2006-02-20,7660.89
2006-02-21,7693.116
2006-02-22,7700.06
2006-02-23,7681.247
2006-02-24,7604.148
2006-02-27,7622.929
2006-02-28,7579.495
2006-03-01,7666.265
2006-03-02,7653.975
2006-03-03,7699.951
2006-03-06,7712.555
2006-03-07,7582.133
2006-03-08,7572.063
2006-03-09,7576.051
2006-03-10,7637.349
2006-03-13,7725.496
2006-03-14,7799.437
2006-03-15,7784.433
2006-03-16,7839.217
2006-03-17,7869.831
2006-03-20,7896.082
2006-03-21,7822.793
2006-03-22,7828.883
2006-03-23,7707.918
2006-03-24,7755.869
2006-03-27,7714.714
2006-03-28,7757.369
2006-03-29,7699.248
2006-03-30,7829.638
2006-03-31,7771.261
2006-04-03,7827.979
2006-04-04,7902.182
2006-04-05,7959.9
2006-04-06,7952.275
2006-04-07,7879.451
2006-04-10,7878.66
2006-04-11,7819.6
2006-04-12,7797.857
2006-04-13,7824.354
2006-04-14,7824.354
2006-04-17,7966.509
2006-04-18,7938.399
2006-04-19,8048.46
2006-04-20,8029.543
2006-04-21,8090.701
2006-04-24,8106.274
2006-04-25,8083.512
2006-04-26,8120.676
2006-04-27,8193.111
2006-04-28,8271.713
2006-05-01,8320.886
2006-05-02,8352.835
2006-05-03,8228.329
2006-05-04,8307.034
2006-05-05,8438.445
2006-05-08,8463.415
2006-05-09,8537.459
2006-05-10,8536.158
2006-05-11,8552.974
2006-05-12,8481.353
2006-05-15,8337.164
2006-05-16,8371.89
2006-05-17,8101.311
2006-05-18,8047.444
2006-05-19,7974.317
2006-05-22,7871.239
2006-05-23,8024.165
2006-05-24,7872.889
2006-05-25,7872.889
2006-05-26,8011.495
2006-05-29,8050.509
2006-05-30,7987.966
2006-05-31,8024.447
2006-06-01,8017.319
2006-06-02,8151.09
2006-06-05,8166.318
2006-06-06,7901.629
2006-06-07,7919.219
2006-06-08,7627.996
2006-06-09,7750.456
2006-06-12,7616.694
2006-06-13,7424.324
2006-06-14,7482.708
2006-06-15,7636.925
2006-06-16,7602.381
2006-06-19,7606.188
2006-06-20,7654.873
2006-06-21,7709.363
2006-06-22,7725.116
2006-06-23,7698.309
2006-06-26,7684.031
2006-06-27,7648.098
2006-06-28,7640.208
2006-06-29,7748.1
2006-06-30,8011.65
2006-07-03,8088.762
2006-07-04,8091.893
2006-07-05,7960.607
2006-07-06,8029.114
2006-07-07,8037.185
2006-07-10,8029.096
2006-07-11,8008.793
2006-07-12,7995.828
2006-07-13,7910.415
2006-07-14,7785.724
2006-07-17,7702.012
2006-07-18,7625.88
2006-07-19,7802.909
2006-07-20,7906.68
2006-07-21,7898.94
2006-07-24,7999.461
2006-07-25,7994.03
2006-07-26,8014.824
2006-07-27,8152.851
2006-07-28,8262.039
2006-07-31,8264.537
2006-08-01,8234.777
2006-08-02,8244.96
2006-08-03,8121.33
2006-08-04,8272.976
2006-08-07,8163.083
2006-08-08,8140.611
2006-08-09,8259.953
2006-08-10,8129.113
2006-08-11,8138.022
2006-08-14,8179.537
2006-08-15,8338.403
2006-08-16,8435.518
2006-08-17,8460.567
2006-08-18,8398.537
2006-08-21,8445.406
2006-08-22,8395.457
2006-08-23,8386.331
2006-08-24,8400.832
2006-08-25,8367.44
2006-08-28,8419.894
2006-08-29,8455.664
2006-08-30,8532.467
2006-08-31,8485.741
2006-09-01,8504.864
2006-09-04,8578.495
2006-09-05,8535.355
2006-09-06,8466.022
2006-09-07,8381.339
2006-09-08,8382.396
2006-09-11,8330.063
2006-09-12,8410.656
2006-09-13,8409.324
2006-09-14,8413.422
2006-09-15,8381.216
2006-09-18,8456.954
2006-09-19,8451.051
2006-09-20,8560.289
2006-09-21,8585.642
2006-09-22,8619.178
2006-09-25,8567.231
2006-09-26,8636.139
2006-09-27,8665.198
2006-09-28,8644.988
2006-09-29,8612.949
2006-10-02,8648.323
2006-10-03,8642.33
2006-10-04,8653.946
2006-10-05,8706.321
2006-10-06,8661.462
2006-10-09,8695.346
2006-10-10,8721.476
2006-10-11,8721.269
2006-10-12,8755.167
2006-10-13,8699.132
2006-10-16,8705.095
2006-10-17,8641.18
2006-10-18,8691.559
2006-10-19,8764.089
2006-10-20,8799.424
2006-10-23,8801.846
2006-10-24,8759.07
2006-10-25,8802.21
2006-10-26,8854.671
2006-10-27,8929.61
2006-10-30,8893.09
2006-10-31,8843.221
2006-11-01,8893.497
2006-11-02,8915.878
2006-11-03,8897.879
2006-11-06,8984.84
2006-11-07,9096.24
2006-11-08,9007.642
2006-11-09,9030.553
2006-11-10,9065.019
2006-11-13,9046.16
2006-11-14,9027.136
2006-11-15,9064.375
2006-11-16,9063.717
2006-11-17,9047.137
2006-11-20,9071.387
2006-11-21,9095.155
2006-11-22,9196.686
2006-11-23,9204.467
2006-11-24,9193.603
2006-11-27,9074.687
2006-11-28,9017.023
2006-11-29,9127.254
2006-11-30,9125.85
2006-12-01,9103.827
2006-12-04,9147.162
2006-12-05,9136.267
2006-12-06,9204.775
2006-12-07,9250.482
2006-12-08,9224.041
2006-12-11,9203.271
2006-12-12,9291.795
2006-12-13,9280.01
2006-12-14,9319.503
2006-12-15,9275.737
2006-12-18,9288.442
2006-12-19,9286.648
2006-12-20,9294.922
2006-12-21,9300.6
2006-12-22,9242.649
2006-12-25,9242.649
2006-12-26,9229.012
2006-12-27,9289.994
2006-12-28,9294.431
2006-12-29,9288.666
2007-01-01,9288.666
2007-01-02,9343.393
2007-01-03,9408.967
2007-01-04,9354.903
2007-01-05,9269.675
2007-01-08,9227.534
2007-01-09,9226.192
2007-01-10,9176.11
2007-01-11,9275.956
2007-01-12,9345.053
2007-01-15,9417.524
2007-01-16,9388.965
2007-01-17,9437.672
2007-01-18,9413.763
2007-01-19,9457.628
2007-01-22,9419.413
2007-01-23,9486.863
2007-01-24,9470.366
2007-01-25,9477.018
2007-01-26,9314.164
2007-01-29,9378.578
2007-01-30,9430.785
2007-01-31,9462.444
2007-02-01,9583.142
2007-02-02,9599.764
2007-02-05,9582.58
2007-02-06,9618.274
2007-02-07,9677.82
2007-02-08,9562.266
2007-02-09,9593.832
2007-02-12,9537.41
2007-02-13,9535.153
2007-02-14,9668.894
2007-02-15,9722.877
2007-02-16,9750.853
2007-02-19,9775.887
2007-02-20,9728.069
2007-02-21,9592.223
2007-02-22,9608.75
2007-02-23,9683.601
2007-02-26,9652.534
2007-02-27,9396.276
2007-02-28,9277.333
2007-03-01,9254.996
2007-03-02,9299.048
2007-03-05,9152.334
2007-03-06,9246.631
2007-03-07,9371.315
2007-03-08,9422.918
2007-03-09,9392.45
2007-03-12,9417.336
2007-03-13,9368.045
2007-03-14,9159.895
2007-03-15,9294.775
2007-03-16,9357.097
2007-03-19,9452.71
2007-03-20,9485.165
2007-03-21,9544.367
2007-03-22,9712.859
2007-03-23,9681.863
2007-03-26,9619.863
2007-03-27,9578.05
2007-03-28,9518.113
2007-03-29,9558.743
2007-03-30,9534.86
2007-04-02,9575.1
2007-04-03,9644.486
2007-04-04,9646.046
2007-04-05,9731.21
2007-04-06,9731.21
2007-04-09,9641.011
2007-04-10,9774.632
2007-04-11,9743.407
2007-04-12,9739.791
2007-04-13,9808.225
2007-04-16,9923.712
2007-04-17,9908.897
2007-04-18,10006.132
2007-04-19,10021.571
2007-04-20,10143.513
2007-04-23,10167.507
2007-04-24,10183.324
2007-04-25,10283.175
2007-04-26,10292.183
2007-04-27,10253.336
2007-04-30,10248.065
2007-05-01,10183.925
2007-05-02,10204.583
2007-05-03,10143.914
2007-05-04,10242.17
2007-05-07,10258.31
2007-05-08,10099.599
2007-05-09,10174.896
2007-05-10,10105.085
2007-05-11,10167.597
2007-05-14,10128.107
2007-05-15,10171.471
2007-05-16,10103.185
2007-05-17,10037.283
2007-05-18,10097.12
2007-05-21,10055.246
2007-05-22,10017.322
2007-05-23,10135.6
2007-05-24,10021.387
2007-05-25,10057.552
2007-05-28,10057.552
2007-05-29,10106.607
2007-05-30,10075.082
2007-05-31,10143.033
2007-06-01,10184.074
2007-06-04,10195.927
2007-06-05,10145.618
2007-06-06,10023.198
2007-06-07,9834.186
2007-06-08,9753.062
2007-06-11,9782.747
2007-06-12,9723.144
2007-06-13,9671.652
2007-06-14,9815.242
2007-06-15,9943.044
2007-06-18,9927.329
2007-06-19,9900.977
2007-06-20,9943.354
2007-06-21,9794.934
2007-06-22,9788.957
2007-06-25,9787.06
2007-06-26,9726.778
2007-06-27,9673.521
2007-06-28,9791.719
2007-06-29,9888.177
2007-07-02,9992.013
2007-07-03,10007.978
2007-07-04,10063.744
2007-07-05,9977.622
2007-07-06,10025.015
2007-07-09,10072.423
2007-07-10,10099.77
2007-07-11,10111.698
2007-07-12,10129.674
2007-07-13,10144.492
2007-07-16,10183.223
2007-07-17,10110.098
2007-07-18,9982.179
2007-07-19,10091.186
2007-07-20,10000.429
2007-07-23,9963.99
2007-07-24,9902.207
2007-07-25,9684.007
2007-07-26,9490.733
2007-07-27,9491.752
2007-07-30,9543.076
2007-07-31,9724.949
2007-08-01,9744.383
2007-08-02,9592.373
2007-08-03,9569.973
2007-08-06,9603.354
2007-08-07,9663.639
2007-08-08,9892.325
2007-08-09,9702.732
2007-08-10,9440.028
2007-08-13,9489.38
2007-08-14,9319.968
2007-08-15,9364.958
2007-08-16,9097.03
2007-08-17,9338.573
2007-08-20,9364.424
2007-08-21,9396.904
2007-08-22,9488.492
2007-08-23,9514.702
2007-08-24,9614.646
2007-08-27,9666.94
2007-08-28,9558.028
2007-08-29,9572.857
2007-08-30,9592.289
2007-08-31,9672.279
2007-09-03,9665.427
2007-09-04,9728.595
2007-09-05,9652.312
2007-09-06,9672.113
2007-09-07,9597.245
2007-09-10,9545.926
2007-09-11,9664.262
2007-09-12,9744.453
2007-09-13,9812.695
2007-09-14,9685.026
2007-09-17,9605.783
2007-09-18,9694.377
2007-09-19,9971.529
2007-09-20,9975.58
2007-09-21,9967.484
2007-09-24,9971.874
2007-09-25,9932.892
2007-09-26,9937.229
2007-09-27,9950.527
2007-09-28,10045.309
2007-10-01,10158.878
2007-10-02,10146.98
2007-10-03,10144.435
2007-10-04,10127.577
2007-10-05,10145.438
2007-10-08,10106.309
2007-10-09,10162.989
2007-10-10,10237.035
2007-10-11,10282.784
2007-10-12,10208.79
2007-10-15,10228.596
2007-10-16,10071.613
2007-10-17,10102.499
2007-10-18,10164.704
2007-10-19,10046.037
2007-10-22,9902.59
2007-10-23,9993.379
2007-10-24,9943.367
2007-10-25,10059.8
2007-10-26,10141.409
2007-10-29,10169.985
2007-10-30,10122.943
2007-10-31,10238.324
2007-11-01,10090.08
2007-11-02,9998.123
2007-11-05,9935.418
2007-11-06,10078.989
2007-11-07,10104.485
2007-11-08,10050.607
2007-11-09,9890.905
2007-11-12,9866.973
2007-11-13,9960.809
2007-11-14,10142.878
2007-11-15,10062.832
2007-11-16,9979.673
2007-11-19,9740.891
2007-11-20,9871.532
2007-11-21,9668.243
2007-11-22,9810.876
2007-11-23,9955.223
2007-11-26,9937.292
2007-11-27,10027.201
2007-11-28,10151.169
2007-11-29,10245.402
2007-11-30,10251.784
2007-12-03,10118.174
2007-12-04,10137.374
2007-12-05,10205.799
2007-12-06,10162.214
2007-12-07,10221.824
2007-12-10,10339.543
2007-12-11,10258.225
2007-12-12,10228.05
2007-12-13,9951.112
2007-12-14,9880.781
2007-12-17,9725.123
2007-12-18,9646.072
2007-12-19,9549.473
2007-12-20,9543.168
2007-12-21,9621.29
2007-12-24,9608.41
2007-12-25,9608.41
2007-12-26,9671.473
2007-12-27,9789.742
2007-12-28,9879.088
2007-12-31,9851.602
2008-01-01,9851.602
2008-01-02,9976.735
2008-01-03,9814.608
2008-01-04,9658.975
2008-01-07,9568.206
2008-01-08,9778.692
2008-01-09,9793.066
2008-01-10,9802.65
2008-01-11,9701.625
2008-01-14,9819.715
2008-01-15,9583.27
2008-01-16,9363.934
2008-01-17,9270.049
2008-01-18,9144.141
2008-01-21,8651.462
2008-01-22,8953.693
2008-01-23,8853.067
2008-01-24,9282.25
2008-01-25,9220.155
2008-01-28,9154.184
2008-01-29,9271.175
2008-01-30,9235.065
2008-01-31,9298.461
2008-02-01,9489.27
2008-02-04,9355.018
2008-02-05,8978.287
2008-02-06,9068.187
2008-02-07,8844.827
2008-02-08,8857.527
2008-02-11,8754.699
2008-02-12,9014.312
2008-02-13,8946.347
2008-02-14,8970.253
2008-02-15,8869.541
2008-02-18,8935.13
2008-02-19,8977.797
2008-02-20,8822.475
2008-02-21,8992.173
2008-02-22,9021.94
2008-02-25,9190.74
2008-02-26,9382.555
2008-02-27,9590.547
2008-02-28,9564.949
2008-02-29,9524.143
2008-03-03,9377.278
2008-03-04,9291.017
2008-03-05,9361.938
2008-03-06,9344.663
2008-03-07,9284.694
2008-03-10,9182.467
2008-03-11,9205.563
2008-03-12,9409.727
2008-03-13,9497.897
2008-03-14,9388.866
2008-03-17,9113.011
2008-03-18,9388.906
2008-03-19,9354.561
2008-03-20,9177.396
2008-03-21,9177.396
2008-03-24,9069.279
2008-03-25,9490.692
2008-03-26,9550.882
2008-03-27,9684.063
2008-03-28,9600.742
2008-03-31,9672.525
2008-04-01,9799.593
2008-04-02,9906.734
2008-04-03,9839.236
2008-04-04,9995.289
2008-04-07,9977.715
2008-04-08,9904.371
2008-04-09,9774.162
2008-04-10,9723.138
2008-04-11,9632.132
2008-04-14,9522.328
2008-04-15,9532.124
2008-04-16,9702.73
2008-04-17,9546.793
2008-04-18,9664.268
2008-04-21,9780.332
2008-04-22,9744.983
2008-04-23,9655.98
2008-04-24,9664.213
2008-04-25,9741.549
2008-04-28,9822.243
2008-04-29,9721.632
2008-04-30,9716.139
2008-05-01,9654.958
2008-05-02,9753.794
2008-05-05,9789.445
2008-05-06,9710.282
2008-05-07,9746.617
2008-05-08,9744.202
2008-05-09,9668.205
2008-05-12,9654.334
2008-05-13,9725.393
2008-05-14,9704.145
2008-05-15,9822.31
2008-05-16,9857.519
2008-05-19,9953.858
2008-05-20,9890.867
2008-05-21,9923.418
2008-05-22,9897.146
2008-05-23,9820.492
2008-05-26,9695.98
2008-05-27,9715.779
2008-05-28,9706.581
2008-05-29,9709.731
2008-05-30,9702.186
2008-06-02,9784.121
2008-06-03,9802.861
2008-06-04,9742.853
2008-06-05,9810.105
2008-06-06,9749.335
2008-06-09,9661.158
2008-06-10,9451.166
2008-06-11,9349.666
2008-06-12,9328.208
2008-06-13,9322.017
2008-06-16,9355.822
2008-06-17,9374.436
2008-06-18,9325.758
2008-06-19,9233.379
2008-06-20,9213.886
2008-06-23,9033.418
2008-06-24,9108.288
2008-06-25,9144.28
2008-06-26,9109.157
2008-06-27,9055.603
2008-06-30,9179.39
2008-07-01,9008.551
2008-07-02,9024.693
2008-07-03,8939.68
2008-07-04,8871.831
2008-07-07,8858.769
2008-07-08,8831.652
2008-07-09,8995.081
2008-07-10,8873.956
2008-07-11,8741.018
2008-07-14,8776.828
2008-07-15,8744.395
2008-07-16,8674.263
2008-07-17,8886.912
2008-07-18,8957.994
2008-07-21,8999.496
2008-07-22,9055.428
2008-07-23,9109.057
2008-07-24,9096.258
2008-07-25,9034.901
2008-07-28,9027.923
2008-07-29,8969.223
2008-07-30,9082.88
2008-07-31,9130.482
2008-08-01,9125.258
2008-08-04,9069.432
2008-08-05,9140.289
2008-08-06,9133.635
2008-08-07,9097.257
2008-08-08,9009.506
2008-08-11,9116.287
2008-08-12,9016.324
2008-08-13,8878.352
2008-08-14,8898.804
2008-08-15,8864.457
2008-08-18,8836.442
2008-08-19,8721.174
2008-08-20,8686.388
2008-08-21,8661.313
2008-08-22,8701.293
2008-08-25,8668.839
2008-08-26,8668.836
2008-08-27,8668.309
2008-08-28,8822.887
2008-08-29,8864.276
2008-09-01,8813.381
2008-09-02,8873.037
2008-09-03,8801.865
2008-09-04,8585.392
2008-09-05,8467.929
2008-09-08,8583.585
2008-09-09,8564.358
2008-09-10,8444.227
2008-09-11,8338.315
2008-09-12,8564.146
2008-09-15,8330.679
2008-09-16,8086.913
2008-09-17,8025.004
2008-09-18,8123.594
2008-09-19,8551.262
2008-09-22,8533.36
2008-09-23,8475.827
2008-09-24,8387.81
2008-09-25,8595.874
2008-09-26,8419.048
2008-09-29,7982.998
2008-09-30,7966.719
2008-10-01,8042.852
2008-10-02,7916.642
2008-10-03,8114.385
2008-10-06,7529.037
2008-10-07,7514.94
2008-10-08,7166.851
2008-10-09,6855.713
2008-10-10,6388.462
2008-10-13,7041.629
2008-10-14,7366.246
2008-10-15,6962.875
2008-10-16,6749.737
2008-10-17,7148.974
2008-10-20,7176.013
2008-10-21,7122.366
2008-10-22,6786.998
2008-10-23,6737.992
2008-10-24,6549.351
2008-10-27,6304.127
2008-10-28,6325.588
2008-10-29,6867.162
2008-10-30,6797.883
2008-10-31,6989.456
2008-11-03,7099.682
2008-11-04,7350.982
2008-11-05,7091.142
2008-11-06,6711.128
2008-11-07,6791.997
2008-11-10,6886.685
2008-11-11,6604.917
2008-11-12,6415.702
2008-11-13,6374.363
2008-11-14,6487.296
2008-11-17,6248.425
2008-11-18,6262.631
2008-11-19,6060.516
2008-11-20,5756.947
2008-11-21,5572.933
2008-11-24,6026.121
2008-11-25,6119.562
2008-11-26,6077.938
2008-11-27,6236.388
2008-11-28,6354.137
2008-12-01,6058.475
2008-12-02,6100.827
2008-12-03,6121.392
2008-12-04,6200.254
2008-12-05,5991.781
2008-12-08,6395.437
2008-12-09,6394.531
2008-12-10,6357.004
2008-12-11,6376.452
2008-12-12,6343.899
2008-12-15,6332.593
2008-12-16,6447.237
2008-12-17,6790.037
2008-12-18,6913.621
2008-12-19,6551.418
2008-12-22,6562.211
2008-12-23,6613.537
2008-12-24,6678.762
2008-12-25,6678.762
2008-12-26,6706.842
2008-12-29,6975.081
2008-12-30,6985.005
2008-12-31,6905.925
2009-01-01,6905.925
2009-01-02,6863.045
2009-01-05,6947.58
2009-01-06,6855.403
2009-01-07,6972.718
2009-01-08,6991.255
2009-01-09,6826.264
2009-01-12,6657.397
2009-01-13,6538.779
2009-01-14,6388.333
2009-01-15,6349.85
2009-01-16,6446.18
2009-01-19,6314.603
2009-01-20,6158.153
2009-01-21,6135.37
2009-01-22,6133.379
2009-01-23,6021.102
2009-01-26,6266.071
2009-01-27,6235.886
2009-01-28,6292.594
2009-01-29,6134.815
2009-01-30,6066.523
2009-02-02,5906.163
2009-02-03,6063.135
2009-02-04,6017.99
2009-02-05,5852.024
2009-02-06,5850.828
2009-02-09,5952.053
2009-02-10,5945.268
2009-02-11,5887.291
2009-02-12,5835.9
2009-02-13,5905.812
2009-02-16,5838.558
2009-02-17,5599.365
2009-02-18,5596.241
2009-02-19,5671.51
2009-02-20,5489.136
2009-02-23,5488.62
2009-02-24,5396.568
2009-02-25,5368.811
2009-02-26,5445.514
2009-02-27,5422.046
2009-03-02,5094.55
2009-03-03,4990.171
2009-03-04,5104.384
2009-03-05,5034.23
2009-03-06,5043.734
2009-03-09,4995.455
2009-03-10,5278.4
2009-03-11,5333.006
2009-03-12,5265.351
2009-03-13,5356.987
2009-03-16,5520.52
2009-03-17,5510.912
2009-03-18,5552.91
2009-03-19,5810.376
2009-03-20,5779.596
2009-03-23,5918.879
2009-03-24,5911.578
2009-03-25,5996.811
2009-03-26,5971.956
2009-03-27,5781.422
2009-03-30,5594.154
2009-03-31,5872.923
2009-04-01,5926.91
2009-04-02,6189.091
2009-04-03,6037.368
2009-04-06,5984.279
2009-04-07,5922.64
2009-04-08,5926.558
2009-04-09,5998.302
2009-04-10,5998.302
2009-04-13,6069.673
2009-04-14,6090.823
2009-04-15,6019.704
2009-04-16,6128.008
2009-04-17,6073.691
2009-04-20,5902.906
2009-04-21,5941.129
2009-04-22,5952.455
2009-04-23,5919.922
2009-04-24,6136.955
2009-04-27,6170.531
2009-04-28,6068.736
2009-04-29,6255.466
2009-04-30,6328.026
2009-05-01,6338.6
2009-05-04,6486.445
2009-05-05,6445.525
2009-05-06,6477.61
2009-05-07,6517.733
2009-05-08,6643.882
2009-05-11,6689.304
2009-05-12,6677.707
2009-05-13,6581.63
2009-05-14,6664.23
2009-05-15,6684.866
2009-05-18,6700.214
2009-05-19,6820.694
2009-05-20,6925.817
2009-05-21,6894.433
2009-05-22,6867.92
2009-05-25,6939.958
2009-05-26,6915.329
2009-05-27,6892.553
2009-05-28,6814.393
2009-05-29,6931.064
2009-06-01,6896.467
2009-06-02,7080.368
2009-06-03,6969.41
2009-06-04,7020.202
2009-06-05,6898.458
2009-06-08,6817.137
2009-06-09,6883.738
2009-06-10,6959.766
2009-06-11,7060.75
2009-06-12,7060.761
2009-06-15,6838.837
2009-06-16,6842.274
2009-06-17,6735.509
2009-06-18,6850.373
2009-06-19,6891.542
2009-06-22,6743.477
2009-06-23,6836.038
2009-06-24,6921.436
2009-06-25,6733.023
2009-06-26,6834.26
2009-06-29,6927.562
2009-06-30,6865.415
2009-07-01,7004.646
2009-07-02,6821.938
2009-07-03,6791.136
2009-07-06,6784.629
2009-07-07,6793.895
2009-07-08,6699.662
2009-07-09,6768.321
2009-07-10,6669.757
2009-07-13,6760.173
2009-07-14,6811.082
2009-07-15,7015.402
2009-07-16,7102.164
2009-07-17,7150.049
2009-07-20,7247.088
2009-07-21,7289.054
2009-07-22,7284.702
2009-07-23,7435.209
2009-07-24,7395.235
2009-07-27,7435.866
2009-07-28,7400.659
2009-07-29,7366.99
2009-07-30,7506.781
2009-07-31,7628.482
2009-08-03,7789.818
2009-08-04,7728.993
2009-08-05,7679.318
2009-08-06,7729.158
2009-08-07,7703.283
2009-08-10,7652.917
2009-08-11,7597.172
2009-08-12,7645.431
2009-08-13,7722.599
2009-08-14,7720.304
2009-08-17,7528.491
2009-08-18,7631.387
2009-08-19,7749.119
2009-08-20,7819.739
2009-08-21,7990.594
2009-08-24,8061.678
2009-08-25,8086.658
2009-08-26,7981.14
2009-08-27,7965.209
2009-08-28,8131.239
2009-08-31,8125.157
2009-09-01,7991.556
2009-09-02,7898.959
2009-09-03,7904.914
2009-09-04,7929.734
2009-09-07,8059.228
2009-09-08,8196.106
2009-09-09,8243.703
2009-09-10,8251.824
2009-09-11,8324.458
2009-09-14,8328.893
2009-09-15,8276.858
2009-09-16,8429.125
2009-09-17,8494.547
2009-09-18,8512.139
2009-09-21,8430.331
2009-09-22,8560.907
2009-09-23,8579.26
2009-09-24,8448.542
2009-09-25,8387.973
2009-09-28,8426.754
2009-09-29,8398.128
2009-09-30,8421.1
2009-10-01,8301.988
2009-10-02,8208.2
2009-10-05,8237.464
2009-10-06,8456.722
2009-10-07,8375.282
2009-10-08,8474.886
2009-10-09,8458.868
2009-10-12,8607.041
2009-10-13,8527.9
2009-10-14,8695.867
2009-10-15,8699.453
2009-10-16,8598.066
2009-10-19,8776.392
2009-10-20,8765.932
2009-10-21,8824.155
2009-10-22,8777.099
2009-10-23,8731.21
2009-10-26,8581.999
2009-10-27,8591.494
2009-10-28,8452.447
2009-10-29,8585.961
2009-10-30,8460.947
2009-11-02,8514.092
2009-11-03,8321.776
2009-11-04,8497.886
2009-11-05,8551.387
2009-11-06,8559.953
2009-11-09,8760.733
2009-11-10,8723.855
2009-11-11,8745.018
2009-11-12,8659.751
2009-11-13,8662.152
2009-11-16,8817.886
2009-11-17,8658.072
2009-11-18,8725.403
2009-11-19,8534.285
2009-11-20,8508.034
2009-11-23,8769.98
2009-11-24,8727.159
2009-11-25,8834.247
2009-11-26,8611.149
2009-11-27,8692.615
2009-11-30,8602.261
