Date,NEW ZEALAND IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,774.714
2005-11-09,769.051
2005-11-10,768.259
2005-11-11,767.063
2005-11-14,767.847
2005-11-15,777.85
2005-11-16,787.355
2005-11-17,789.539
2005-11-18,787.004
2005-11-21,796.06
2005-11-22,794.175
2005-11-23,798.723
2005-11-24,799.586
2005-11-25,799.857
2005-11-28,800.858
2005-11-29,801.627
2005-11-30,802.527
2005-12-01,797.673
2005-12-02,807.676
2005-12-05,808.458
2005-12-06,800.371
2005-12-07,788.34
2005-12-08,782.291
2005-12-09,775.396
2005-12-12,782.763
2005-12-13,781.743
2005-12-14,783.121
2005-12-15,773.935
2005-12-16,782.946
2005-12-19,790.789
2005-12-20,783.009
2005-12-21,776.005
2005-12-22,765.849
2005-12-23,765.793
2005-12-26,765.793
2005-12-27,768.697
2005-12-28,785.798
2005-12-29,790.478
2005-12-30,792.577
2006-01-02,792.577
2006-01-03,792.926
2006-01-04,796.885
2006-01-05,796.031
2006-01-06,796.874
2006-01-09,799.248
2006-01-10,801.35
2006-01-11,803.833
2006-01-12,798.869
2006-01-13,798.089
2006-01-16,797.673
2006-01-17,791.434
2006-01-18,784.514
2006-01-19,780.788
2006-01-20,772.885
2006-01-23,767.308
2006-01-24,768.725
2006-01-25,775.256
2006-01-26,776.183
2006-01-27,778.615
2006-01-30,775.093
2006-01-31,779.011
2006-02-01,782.555
2006-02-02,795.84
2006-02-03,790.909
2006-02-06,786.186
2006-02-07,781.815
2006-02-08,769.134
2006-02-09,771.412
2006-02-10,770.551
2006-02-13,771.843
2006-02-14,762.5
2006-02-15,763.275
2006-02-16,747.909
2006-02-17,754.522
2006-02-20,761.511
2006-02-21,745.458
2006-02-22,745.857
2006-02-23,745.129
2006-02-24,747.636
2006-02-27,745.546
2006-02-28,754.414
2006-03-01,753.448
2006-03-02,755.897
2006-03-03,755.136
2006-03-06,753.28
2006-03-07,750.885
2006-03-08,747.009
2006-03-09,748.765
2006-03-10,742.046
2006-03-13,748.586
2006-03-14,755.265
2006-03-15,760.566
2006-03-16,748.039
2006-03-17,742.566
2006-03-20,729.314
2006-03-21,722.887
2006-03-22,732.242
2006-03-23,730.715
2006-03-24,716.076
2006-03-27,724.122
2006-03-28,733.82
2006-03-29,725.598
2006-03-30,739.18
2006-03-31,746.562
2006-04-03,751.038
2006-04-04,750.806
2006-04-05,762.763
2006-04-06,769.46
2006-04-07,770.15
2006-04-10,762.42
2006-04-11,758.686
2006-04-12,768.298
2006-04-13,766.826
2006-04-14,766.826
2006-04-17,773.643
2006-04-18,776.374
2006-04-19,780.659
2006-04-20,762.393
2006-04-21,772.135
2006-04-24,774.206
2006-04-25,766.358
2006-04-26,782.937
2006-04-27,785.633
2006-04-28,794.706
2006-05-01,798.489
2006-05-02,794.299
2006-05-03,791.093
2006-05-04,767.745
2006-05-05,746.624
2006-05-08,750.804
2006-05-09,743.667
2006-05-10,735.231
2006-05-11,736.221
2006-05-12,729.416
2006-05-15,707.78
2006-05-16,705.28
2006-05-17,706.633
2006-05-18,709.55
2006-05-19,717.692
2006-05-22,710.535
2006-05-23,703.681
2006-05-24,719.64
2006-05-25,725.729
2006-05-26,724.286
2006-05-29,729.271
2006-05-30,733.949
2006-05-31,729.213
2006-06-01,730.617
2006-06-02,734.068
2006-06-05,734.242
2006-06-06,716.477
2006-06-07,730.449
2006-06-08,728.322
2006-06-09,729.961
2006-06-12,723.004
2006-06-13,711.812
2006-06-14,705.926
2006-06-15,694.894
2006-06-16,697.087
2006-06-19,694.309
2006-06-20,693.479
2006-06-21,684.205
2006-06-22,684.489
2006-06-23,675.58
2006-06-26,670.528
2006-06-27,674.241
2006-06-28,652.871
2006-06-29,658.198
2006-06-30,672.142
2006-07-03,671.737
2006-07-04,673.167
2006-07-05,665.731
2006-07-06,665.082
2006-07-07,675.452
2006-07-10,678.684
2006-07-11,692.662
2006-07-12,698.909
2006-07-13,706.046
2006-07-14,697.331
2006-07-17,695.861
2006-07-18,692.029
2006-07-19,683.817
2006-07-20,683.163
2006-07-21,684.737
2006-07-24,682.737
2006-07-25,692.4
2006-07-26,687.741
2006-07-27,680.778
2006-07-28,674.985
2006-07-31,679.743
2006-08-01,683.868
2006-08-02,688.092
2006-08-03,694.469
2006-08-04,690.769
2006-08-07,686.073
2006-08-08,693.304
2006-08-09,692.571
2006-08-10,691.833
2006-08-11,694.802
2006-08-14,685.262
2006-08-15,691.586
2006-08-16,702.381
2006-08-17,696.815
2006-08-18,688.356
2006-08-21,681.034
2006-08-22,684.55
2006-08-23,693.864
2006-08-24,692.466
2006-08-25,698.597
2006-08-28,688.8
2006-08-29,697.901
2006-08-30,711.103
2006-08-31,730.106
2006-09-01,738.537
2006-09-04,738.383
2006-09-05,736.259
2006-09-06,731.274
2006-09-07,730.572
2006-09-08,721.386
2006-09-11,726.618
2006-09-12,731.212
2006-09-13,736.646
2006-09-14,754.414
2006-09-15,767.175
2006-09-18,770.741
2006-09-19,771.91
2006-09-20,758.051
2006-09-21,761.394
2006-09-22,749.278
2006-09-25,761.882
2006-09-26,770.489
2006-09-27,769.599
2006-09-28,768.048
2006-09-29,760.157
2006-10-02,765.497
2006-10-03,768.799
2006-10-04,764.722
2006-10-05,767.625
2006-10-06,755.645
2006-10-09,749.987
2006-10-10,750.971
2006-10-11,760.632
2006-10-12,757.044
2006-10-13,760.198
2006-10-16,768.69
2006-10-17,776.09
2006-10-18,769.636
2006-10-19,781.98
2006-10-20,784.22
2006-10-23,779.929
2006-10-24,776.248
2006-10-25,775.911
2006-10-26,781.187
2006-10-27,790.323
2006-10-30,804.727
2006-10-31,819.376
2006-11-01,827.169
2006-11-02,812.669
2006-11-03,820.504
2006-11-06,824.502
2006-11-07,837.663
2006-11-08,823.681
2006-11-09,811.785
2006-11-10,809.499
2006-11-13,804.552
2006-11-14,811.313
2006-11-15,808.505
2006-11-16,808.412
2006-11-17,803.859
2006-11-20,807.783
2006-11-21,810.414
2006-11-22,812.478
2006-11-23,820.629
2006-11-24,819.478
2006-11-27,814.212
2006-11-28,824.428
2006-11-29,831.073
2006-11-30,844.191
2006-12-01,838.746
2006-12-04,834.922
2006-12-05,837.488
2006-12-06,834.708
2006-12-07,836.758
2006-12-08,855.453
2006-12-11,852.145
2006-12-12,861.128
2006-12-13,869.608
2006-12-14,870.671
2006-12-15,882.082
2006-12-18,884.91
2006-12-19,890.388
2006-12-20,903.515
2006-12-21,902.984
2006-12-22,904.991
2006-12-25,904.991
2006-12-26,904.668
2006-12-27,906.148
2006-12-28,916.361
2006-12-29,915.04
2007-01-01,915.04
2007-01-02,918.414
2007-01-03,917.47
2007-01-04,898.494
2007-01-05,887.256
2007-01-08,884.435
2007-01-09,892.664
2007-01-10,895.524
2007-01-11,900.841
2007-01-12,898.676
2007-01-15,915.519
2007-01-16,912.073
2007-01-17,905.002
2007-01-18,915.141
2007-01-19,916.059
2007-01-22,934.497
2007-01-23,938.934
2007-01-24,932.708
2007-01-25,938.153
2007-01-26,928.852
2007-01-29,934.756
2007-01-30,917.991
2007-01-31,911.075
2007-02-01,899.207
2007-02-02,891.569
2007-02-05,892.1
2007-02-06,886.874
2007-02-07,914.741
2007-02-08,904.829
2007-02-09,905.169
2007-02-12,904.102
2007-02-13,911.949
2007-02-14,928.866
2007-02-15,938.36
2007-02-16,934.311
2007-02-19,928.206
2007-02-20,926.673
2007-02-21,928.118
2007-02-22,918.304
2007-02-23,931.242
2007-02-26,940.486
2007-02-27,931.183
2007-02-28,912.113
2007-03-01,896.145
2007-03-02,909.416
2007-03-05,881.975
2007-03-06,885.264
2007-03-07,892.28
2007-03-08,897.046
2007-03-09,905.065
2007-03-12,916.071
2007-03-13,921.905
2007-03-14,895.807
2007-03-15,899.3
2007-03-16,900.492
2007-03-19,908.219
2007-03-20,902.87
2007-03-21,908.89
2007-03-22,935.685
2007-03-23,928.255
2007-03-26,946.325
2007-03-27,954.227
2007-03-28,938.513
2007-03-29,941.452
2007-03-30,941.157
2007-04-02,961.7
2007-04-03,971.666
2007-04-04,963.512
2007-04-05,962.515
2007-04-06,962.515
2007-04-09,957.727
2007-04-10,964.974
2007-04-11,957.063
2007-04-12,974.396
2007-04-13,976.17
2007-04-16,986.432
2007-04-17,991.374
2007-04-18,993.058
2007-04-19,989.948
2007-04-20,994.235
2007-04-23,1002.522
2007-04-24,982.908
2007-04-25,987.409
2007-04-26,976.863
2007-04-27,981.662
2007-04-30,984.955
2007-05-01,989.522
2007-05-02,985.739
2007-05-03,985.538
2007-05-04,987.474
2007-05-07,987.273
2007-05-08,988.499
2007-05-09,979.005
2007-05-10,986.579
2007-05-11,986.176
2007-05-14,989.562
2007-05-15,982.446
2007-05-16,978.912
2007-05-17,978.681
2007-05-18,984.968
2007-05-21,979.929
2007-05-22,978.862
2007-05-23,992.479
2007-05-24,986.601
2007-05-25,985.254
2007-05-28,985.567
2007-05-29,990.681
2007-05-30,986.249
2007-05-31,1000.0
2007-06-01,1005.027
2007-06-04,1010.168
2007-06-05,1018.055
2007-06-06,1014.453
2007-06-07,1010.3
2007-06-08,992.225
2007-06-11,977.603
2007-06-12,990.204
2007-06-13,979.523
2007-06-14,984.821
2007-06-15,994.98
2007-06-18,1016.18
2007-06-19,1019.821
2007-06-20,1035.056
2007-06-21,1021.464
2007-06-22,1023.449
2007-06-25,1018.563
2007-06-26,1012.258
2007-06-27,987.767
2007-06-28,1003.002
2007-06-29,1023.834
2007-07-02,1028.331
2007-07-03,1038.595
2007-07-04,1038.161
2007-07-05,1047.397
2007-07-06,1040.111
2007-07-09,1033.262
2007-07-10,1036.163
2007-07-11,1032.263
2007-07-12,1040.606
2007-07-13,1047.546
2007-07-16,1054.778
2007-07-17,1062.747
2007-07-18,1072.183
2007-07-19,1080.578
2007-07-20,1094.309
2007-07-23,1096.99
2007-07-24,1106.882
2007-07-25,1097.584
2007-07-26,1077.308
2007-07-27,1022.729
2007-07-30,1006.22
2007-07-31,1003.237
2007-08-01,984.201
2007-08-02,986.717
2007-08-03,963.245
2007-08-06,954.726
2007-08-07,964.497
2007-08-08,964.615
2007-08-09,955.37
2007-08-10,934.312
2007-08-13,916.866
2007-08-14,907.868
2007-08-15,884.009
2007-08-16,826.747
2007-08-17,816.072
2007-08-20,846.69
2007-08-21,862.177
2007-08-22,868.897
2007-08-23,894.013
2007-08-24,890.398
2007-08-27,893.623
2007-08-28,879.829
2007-08-29,878.347
2007-08-30,887.865
2007-08-31,889.699
2007-09-03,900.213
2007-09-04,903.699
2007-09-05,888.786
2007-09-06,886.58
2007-09-07,889.03
2007-09-10,891.935
2007-09-11,910.811
2007-09-12,921.051
2007-09-13,922.528
2007-09-14,916.073
2007-09-17,915.664
2007-09-18,904.392
2007-09-19,945.259
2007-09-20,971.644
2007-09-21,964.35
2007-09-24,969.016
2007-09-25,965.2
2007-09-26,989.371
2007-09-27,994.612
2007-09-28,1007.571
2007-10-01,1024.684
2007-10-02,1034.468
2007-10-03,1033.467
2007-10-04,1024.965
2007-10-05,1029.833
2007-10-08,1038.681
2007-10-09,1029.656
2007-10-10,1030.174
2007-10-11,1042.369
2007-10-12,1037.3
2007-10-15,1037.513
2007-10-16,1001.542
2007-10-17,1017.614
2007-10-18,1021.133
2007-10-19,1018.647
2007-10-22,1007.569
2007-10-23,1013.302
2007-10-24,1015.119
2007-10-25,1020.345
2007-10-26,1008.715
2007-10-29,1004.542
2007-10-30,1003.459
2007-10-31,1010.789
2007-11-01,996.822
2007-11-02,977.044
2007-11-05,982.735
2007-11-06,995.657
2007-11-07,1033.388
2007-11-08,1024.012
2007-11-09,992.347
2007-11-12,955.741
2007-11-13,974.597
2007-11-14,991.165
2007-11-15,971.017
2007-11-16,972.694
2007-11-19,976.183
2007-11-20,977.316
2007-11-21,958.494
2007-11-22,952.975
2007-11-23,960.881
2007-11-26,971.972
2007-11-27,983.772
2007-11-28,990.382
2007-11-29,992.719
2007-11-30,994.114
2007-12-03,1001.741
2007-12-04,992.912
2007-12-05,988.759
2007-12-06,999.522
2007-12-07,1028.207
2007-12-10,1022.596
2007-12-11,1021.548
2007-12-12,1029.607
2007-12-13,1012.328
2007-12-14,999.39
2007-12-17,963.385
2007-12-18,962.867
2007-12-19,966.256
2007-12-20,966.804
2007-12-21,995.83
2007-12-24,1009.086
2007-12-25,1009.086
2007-12-26,1012.704
2007-12-27,1015.994
2007-12-28,1012.506
2007-12-31,1001.695
2008-01-01,1001.695
2008-01-02,1004.884
2008-01-03,1006.383
2008-01-04,992.583
2008-01-07,968.324
2008-01-08,973.473
2008-01-09,974.919
2008-01-10,987.127
2008-01-11,983.457
2008-01-14,983.736
2008-01-15,973.277
2008-01-16,942.859
2008-01-17,944.814
2008-01-18,919.816
2008-01-21,896.234
2008-01-22,904.426
2008-01-23,900.971
2008-01-24,924.24
2008-01-25,938.339
2008-01-28,944.137
2008-01-29,943.122
2008-01-30,943.35
2008-01-31,939.31
2008-02-01,964.674
2008-02-04,969.603
2008-02-05,952.744
2008-02-06,953.109
2008-02-07,955.839
2008-02-08,934.772
2008-02-11,927.479
2008-02-12,940.312
2008-02-13,925.002
2008-02-14,937.054
2008-02-15,930.75
2008-02-18,962.279
2008-02-19,972.036
2008-02-20,959.45
2008-02-21,965.022
2008-02-22,964.036
2008-02-25,964.598
2008-02-26,940.431
2008-02-27,953.156
2008-02-28,954.407
2008-02-29,930.051
2008-03-03,937.045
2008-03-04,919.807
2008-03-05,926.842
2008-03-06,924.421
2008-03-07,913.023
2008-03-10,914.34
2008-03-11,920.908
2008-03-12,924.098
2008-03-13,945.756
2008-03-14,923.96
2008-03-17,897.151
2008-03-18,913.33
2008-03-19,917.044
2008-03-20,880.555
2008-03-21,880.555
2008-03-24,890.334
2008-03-25,896.724
2008-03-26,893.437
2008-03-27,885.074
2008-03-28,891.124
2008-03-31,877.522
2008-04-01,887.093
2008-04-02,905.074
2008-04-03,913.674
2008-04-04,918.613
2008-04-07,938.188
2008-04-08,923.472
2008-04-09,909.627
2008-04-10,902.594
2008-04-11,868.334
2008-04-14,863.223
2008-04-15,873.547
2008-04-16,879.34
2008-04-17,882.127
2008-04-18,882.108
2008-04-21,901.71
2008-04-22,905.603
2008-04-23,912.361
2008-04-24,891.315
2008-04-25,886.397
2008-04-28,896.126
2008-04-29,865.317
2008-04-30,878.645
2008-05-01,880.668
2008-05-02,899.448
2008-05-05,914.637
2008-05-06,919.909
2008-05-07,895.435
2008-05-08,894.647
2008-05-09,874.202
2008-05-12,890.259
2008-05-13,890.549
2008-05-14,880.81
2008-05-15,870.277
2008-05-16,902.81
2008-05-19,902.827
2008-05-20,901.842
2008-05-21,901.105
2008-05-22,903.229
2008-05-23,905.934
2008-05-26,907.608
2008-05-27,905.557
2008-05-28,900.467
2008-05-29,899.265
2008-05-30,913.549
2008-06-02,914.949
2008-06-03,886.33
2008-06-04,898.374
2008-06-05,875.863
2008-06-06,874.904
2008-06-09,862.256
2008-06-10,851.07
2008-06-11,847.771
2008-06-12,829.81
2008-06-13,831.473
2008-06-16,835.073
2008-06-17,839.385
2008-06-18,837.161
2008-06-19,839.518
2008-06-20,822.454
2008-06-23,820.716
2008-06-24,820.479
2008-06-25,810.472
2008-06-26,813.408
2008-06-27,802.819
2008-06-30,799.903
2008-07-01,777.737
2008-07-02,776.384
2008-07-03,754.034
2008-07-04,773.261
2008-07-07,759.247
2008-07-08,770.923
2008-07-09,787.95
2008-07-10,766.44
2008-07-11,769.002
2008-07-14,758.013
2008-07-15,764.375
2008-07-16,768.497
2008-07-17,777.345
2008-07-18,778.623
2008-07-21,773.986
2008-07-22,771.308
2008-07-23,778.09
2008-07-24,779.454
2008-07-25,776.014
2008-07-28,785.974
2008-07-29,772.194
2008-07-30,786.206
2008-07-31,800.782
2008-08-01,774.924
2008-08-04,790.137
2008-08-05,774.083
2008-08-06,777.506
2008-08-07,777.14
2008-08-08,735.119
2008-08-11,732.935
2008-08-12,723.755
2008-08-13,724.636
2008-08-14,721.112
2008-08-15,721.437
2008-08-18,730.456
2008-08-19,725.956
2008-08-20,732.646
2008-08-21,741.582
2008-08-22,727.237
2008-08-25,738.7
2008-08-26,720.128
2008-08-27,721.678
2008-08-28,723.356
2008-08-29,726.126
2008-09-01,717.585
2008-09-02,716.279
2008-09-03,708.379
2008-09-04,697.516
2008-09-05,680.763
2008-09-08,693.187
2008-09-09,684.131
2008-09-10,675.761
2008-09-11,653.549
2008-09-12,669.916
2008-09-15,658.366
2008-09-16,631.959
2008-09-17,644.31
2008-09-18,637.388
2008-09-19,651.811
2008-09-22,678.202
2008-09-23,667.891
2008-09-24,672.628
2008-09-25,663.258
2008-09-26,653.756
2008-09-29,650.85
2008-09-30,623.33
2008-10-01,652.426
2008-10-02,658.618
2008-10-03,649.847
2008-10-06,597.768
2008-10-07,590.684
2008-10-08,544.858
2008-10-09,559.873
2008-10-10,512.526
2008-10-13,511.194
2008-10-14,559.919
2008-10-15,541.29
2008-10-16,495.437
2008-10-17,517.786
2008-10-20,538.129
2008-10-21,536.64
2008-10-22,513.179
2008-10-23,488.904
2008-10-24,457.392
2008-10-27,445.091
2008-10-28,442.08
2008-10-29,468.997
2008-10-30,481.031
2008-10-31,484.573
2008-11-03,503.284
2008-11-04,510.4
2008-11-05,514.645
2008-11-06,492.726
2008-11-07,482.012
2008-11-10,499.104
2008-11-11,478.778
2008-11-12,464.412
2008-11-13,458.969
2008-11-14,469.93
2008-11-17,460.38
2008-11-18,452.011
2008-11-19,450.881
2008-11-20,425.25
2008-11-21,410.97
2008-11-24,426.696
2008-11-25,432.888
2008-11-26,440.844
2008-11-27,450.542
2008-11-28,454.471
2008-12-01,435.295
2008-12-02,428.908
2008-12-03,443.572
2008-12-04,443.626
2008-12-05,431.134
2008-12-08,443.915
2008-12-09,448.176
2008-12-10,455.329
2008-12-11,462.79
2008-12-12,446.353
2008-12-15,456.588
2008-12-16,471.977
2008-12-17,489.016
2008-12-18,496.441
2008-12-19,467.649
2008-12-22,466.716
2008-12-23,458.783
2008-12-24,463.625
2008-12-25,463.625
2008-12-26,464.512
2008-12-29,468.21
2008-12-30,460.323
2008-12-31,473.826
2009-01-01,473.826
2009-01-02,474.353
2009-01-05,481.372
2009-01-06,492.894
2009-01-07,494.958
2009-01-08,496.587
2009-01-09,500.503
2009-01-12,494.148
2009-01-13,474.791
2009-01-14,460.518
2009-01-15,440.027
2009-01-16,451.338
2009-01-19,448.646
2009-01-20,438.991
2009-01-21,434.836
2009-01-22,445.228
2009-01-23,442.483
2009-01-26,444.888
2009-01-27,450.551
2009-01-28,456.597
2009-01-29,448.608
2009-01-30,440.316
2009-02-02,435.896
2009-02-03,440.002
2009-02-04,441.91
2009-02-05,447.273
2009-02-06,458.11
2009-02-09,472.605
2009-02-10,459.152
2009-02-11,443.007
2009-02-12,444.455
2009-02-13,454.606
2009-02-16,423.8
2009-02-17,419.396
2009-02-18,409.26
2009-02-19,414.092
2009-02-20,398.195
2009-02-23,394.86
2009-02-24,393.69
2009-02-25,402.471
2009-02-26,397.185
2009-02-27,390.85
2009-03-02,378.18
2009-03-03,372.584
2009-03-04,390.994
2009-03-05,399.491
2009-03-06,393.196
2009-03-09,382.438
2009-03-10,389.094
2009-03-11,397.323
2009-03-12,401.963
2009-03-13,411.286
2009-03-16,416.123
2009-03-17,421.59
2009-03-18,429.496
2009-03-19,463.331
2009-03-20,450.338
2009-03-23,455.709
2009-03-24,458.635
2009-03-25,459.397
2009-03-26,466.728
2009-03-27,463.877
2009-03-30,459.936
2009-03-31,453.57
2009-04-01,448.597
2009-04-02,461.649
2009-04-03,466.908
2009-04-06,482.37
2009-04-07,473.549
2009-04-08,460.311
2009-04-09,466.25
2009-04-10,466.25
2009-04-13,469.532
2009-04-14,476.998
2009-04-15,471.603
2009-04-16,478.581
2009-04-17,488.222
2009-04-20,472.317
2009-04-21,468.987
2009-04-22,467.594
2009-04-23,472.282
2009-04-24,482.566
2009-04-27,482.506
2009-04-28,483.618
2009-04-29,497.542
2009-04-30,508.256
2009-05-01,492.482
2009-05-04,512.723
2009-05-05,524.58
2009-05-06,526.765
2009-05-07,540.341
2009-05-08,537.283
2009-05-11,535.161
2009-05-12,529.425
2009-05-13,524.712
2009-05-14,511.732
2009-05-15,512.812
2009-05-18,510.362
2009-05-19,522.894
2009-05-20,532.663
2009-05-21,523.889
2009-05-22,536.682
2009-05-25,525.793
2009-05-26,536.515
2009-05-27,547.641
2009-05-28,538.432
2009-05-29,556.333
2009-06-01,562.891
2009-06-02,584.89
2009-06-03,570.326
2009-06-04,555.98
2009-06-05,565.051
2009-06-08,544.737
2009-06-09,554.292
2009-06-10,558.621
2009-06-11,562.272
2009-06-12,561.742
2009-06-15,562.275
2009-06-16,555.757
2009-06-17,547.952
2009-06-18,569.044
2009-06-19,564.687
2009-06-22,558.248
2009-06-23,553.082
2009-06-24,557.893
2009-06-25,561.234
2009-06-26,566.339
2009-06-29,575.466
2009-06-30,576.217
2009-07-01,569.099
2009-07-02,552.726
2009-07-03,556.805
2009-07-06,551.989
2009-07-07,561.462
2009-07-08,562.196
2009-07-09,555.927
2009-07-10,552.555
2009-07-13,551.392
2009-07-14,557.116
2009-07-15,569.652
2009-07-16,576.493
2009-07-17,578.09
2009-07-20,588.425
2009-07-21,601.624
2009-07-22,608.265
2009-07-23,616.612
2009-07-24,618.863
2009-07-27,627.647
2009-07-28,635.621
2009-07-29,621.572
2009-07-30,619.147
2009-07-31,624.737
2009-08-03,642.347
2009-08-04,650.174
2009-08-05,653.869
2009-08-06,640.141
2009-08-07,644.944
2009-08-10,646.196
2009-08-11,634.911
2009-08-12,650.237
2009-08-13,670.843
2009-08-14,671.314
2009-08-17,642.222
2009-08-18,646.812
2009-08-19,646.422
2009-08-20,644.791
2009-08-21,648.594
2009-08-24,664.847
2009-08-25,666.513
2009-08-26,664.551
2009-08-27,657.415
2009-08-28,675.497
2009-08-31,666.195
2009-09-01,653.821
2009-09-02,639.009
2009-09-03,651.611
2009-09-04,662.96
2009-09-07,678.825
2009-09-08,678.242
2009-09-09,677.612
2009-09-10,679.972
2009-09-11,693.892
2009-09-14,685.356
2009-09-15,682.769
2009-09-16,697.753
2009-09-17,710.861
2009-09-18,700.393
2009-09-21,691.525
2009-09-22,708.271
2009-09-23,711.909
2009-09-24,705.046
2009-09-25,694.973
2009-09-28,701.921
2009-09-29,701.372
2009-09-30,712.429
2009-10-01,718.059
2009-10-02,700.327
2009-10-05,702.275
2009-10-06,718.57
2009-10-07,707.502
2009-10-08,723.712
2009-10-09,715.05
2009-10-12,716.193
2009-10-13,713.706
2009-10-14,720.962
2009-10-15,724.221
2009-10-16,721.711
2009-10-19,734.431
2009-10-20,741.37
2009-10-21,740.757
2009-10-22,733.273
2009-10-23,736.059
2009-10-26,730.503
2009-10-27,719.781
2009-10-28,713.637
2009-10-29,713.05
2009-10-30,704.098
2009-11-02,696.359
2009-11-03,689.725
2009-11-04,695.284
2009-11-05,681.132
2009-11-06,693.094
2009-11-09,709.595
2009-11-10,707.821
2009-11-11,708.337
2009-11-12,710.083
2009-11-13,714.785
2009-11-16,722.974
2009-11-17,710.958
2009-11-18,715.248
2009-11-19,697.292
2009-11-20,688.412
2009-11-23,696.342
2009-11-24,686.25
2009-11-25,685.284
2009-11-26,675.306
2009-11-27,663.167
2009-11-30,678.485
2009-12-01,693.255
2009-12-02,693.605
2009-12-03,690.509
2009-12-04,681.325
2009-12-07,669.287
2009-12-08,666.285
2009-12-09,669.448
2009-12-10,688.653
2009-12-11,677.084
2009-12-14,676.629
2009-12-15,678.826
2009-12-16,680.577
2009-12-17,671.554
2009-12-18,678.557
2009-12-21,675.22
2009-12-22,674.393
2009-12-23,684.105
2009-12-24,680.579
2009-12-25,680.579
2009-12-28,684.154
2009-12-29,702.494
2009-12-30,698.965
2009-12-31,706.869
2010-01-01,706.869
2010-01-04,712.94
2010-01-05,727.871
2010-01-06,726.248
2010-01-07,725.116
2010-01-08,736.148
2010-01-11,744.669
2010-01-12,742.941
2010-01-13,736.474
2010-01-14,739.174
2010-01-15,731.114
2010-01-18,730.008
2010-01-19,719.562
2010-01-20,702.65
2010-01-21,693.154
2010-01-22,683.8
2010-01-25,686.172
2010-01-26,687.576
2010-01-27,683.709
2010-01-28,681.897
2010-01-29,674.458
2010-02-01,673.134
2010-02-02,673.437
2010-02-03,669.498
2010-02-04,659.581
2010-02-05,641.045
2010-02-08,639.541
2010-02-09,639.53
2010-02-10,643.887
2010-02-11,645.884
2010-02-12,646.854
2010-02-15,646.607
2010-02-16,659.873
2010-02-17,668.172
2010-02-18,669.189
2010-02-19,657.092
2010-02-22,664.676
2010-02-23,658.264
2010-02-24,655.969
2010-02-25,652.342
2010-02-26,664.845
2010-03-01,656.885
2010-03-02,656.663
2010-03-03,659.957
2010-03-04,660.646
2010-03-05,667.389
2010-03-08,672.403
2010-03-09,668.388
2010-03-10,679.507
2010-03-11,668.929
2010-03-12,671.648
2010-03-15,669.055
2010-03-16,669.81
2010-03-17,674.363
2010-03-18,676.589
2010-03-19,669.654
2010-03-22,670.557
2010-03-23,668.564
2010-03-24,664.779
2010-03-25,673.345
2010-03-26,667.32
2010-03-29,676.721
2010-03-30,679.61
2010-03-31,679.933
2010-04-01,679.21
2010-04-02,679.21
2010-04-05,676.76
2010-04-06,685.012
2010-04-07,694.353
2010-04-08,686.218
2010-04-09,695.37
2010-04-12,692.323
2010-04-13,688.554
2010-04-14,698.196
2010-04-15,691.258
2010-04-16,688.059
2010-04-19,679.621
2010-04-20,682.719
2010-04-21,683.214
2010-04-22,684.458
2010-04-23,691.01
2010-04-26,701.757
2010-04-27,695.128
2010-04-28,692.717
2010-04-29,698.85
2010-04-30,706.635
2010-05-03,703.267
2010-05-04,701.673
2010-05-05,686.752
2010-05-06,684.154
2010-05-07,667.117
2010-05-10,675.967
2010-05-11,670.653
2010-05-12,666.059
2010-05-13,674.218
2010-05-14,671.694
2010-05-17,652.36
2010-05-18,650.246
2010-05-19,620.691
2010-05-20,612.92
2010-05-21,607.113
2010-05-24,605.416
2010-05-25,580.373
2010-05-26,592.376
2010-05-27,604.583
2010-05-28,602.883
2010-05-31,604.005
2010-06-01,609.151
2010-06-02,598.973
2010-06-03,601.657
2010-06-04,596.317
2010-06-07,584.818
2010-06-08,574.035
2010-06-09,587.11
2010-06-10,603.188
2010-06-11,616.064
2010-06-14,625.004
2010-06-15,622.457
2010-06-16,631.303
2010-06-17,628.336
2010-06-18,635.578
2010-06-21,648.841
2010-06-22,639.728
2010-06-23,645.419
2010-06-24,640.041
2010-06-25,639.822
2010-06-28,632.087
2010-06-29,616.145
2010-06-30,606.987
2010-07-01,594.334
2010-07-02,600.578
2010-07-05,595.232
2010-07-06,606.106
2010-07-07,614.27
2010-07-08,623.709
2010-07-09,631.421
2010-07-12,637.493
2010-07-13,641.303
2010-07-14,651.112
2010-07-15,641.372
2010-07-16,630.289
2010-07-19,619.119
2010-07-20,632.899
2010-07-21,645.528
2010-07-22,648.08
2010-07-23,652.862
2010-07-26,660.853
2010-07-27,658.878
2010-07-28,656.269
2010-07-29,656.45
2010-07-30,655.35
2010-08-02,665.988
2010-08-03,669.697
2010-08-04,668.416
2010-08-05,663.194
2010-08-06,664.811
2010-08-09,670.36
2010-08-10,661.514
2010-08-11,653.036
2010-08-12,640.467
2010-08-13,644.886
2010-08-16,643.28
2010-08-17,645.043
2010-08-18,654.54
2010-08-19,654.143
2010-08-20,635.839
2010-08-23,647.916
2010-08-24,644.89
2010-08-25,630.512
2010-08-26,645.894
2010-08-27,646.701
2010-08-30,657.623
2010-08-31,647.626
2010-09-01,666.463
2010-09-02,671.881
2010-09-03,680.845
2010-09-06,694.333
2010-09-07,702.614
2010-09-08,703.412
