Date,BELGIUM LARGE CAP Large Cap
2005-11-10,608.982
2005-11-11,613.857
2005-11-14,614.98
2005-11-15,613.158
2005-11-16,611.869
2005-11-17,616.5
2005-11-18,618.828
2005-11-21,624.244
2005-11-22,624.922
2005-11-23,627.284
2005-11-24,624.652
2005-11-25,625.531
2005-11-28,626.745
2005-11-29,628.92
2005-11-30,627.183
2005-12-01,632.246
2005-12-02,636.106
2005-12-05,636.074
2005-12-06,640.179
2005-12-07,637.593
2005-12-08,643.446
2005-12-09,641.509
2005-12-12,651.386
2005-12-13,647.95
2005-12-14,654.605
2005-12-15,645.779
2005-12-16,658.377
2005-12-19,659.583
2005-12-20,653.709
2005-12-21,657.504
2005-12-22,663.697
2005-12-23,663.748
2005-12-26,663.748
2005-12-27,668.443
2005-12-28,671.915
2005-12-29,669.847
2005-12-30,661.426
2006-01-02,666.081
2006-01-03,676.889
2006-01-04,688.564
2006-01-05,690.661
2006-01-06,694.759
2006-01-09,691.874
2006-01-10,692.311
2006-01-11,701.11
2006-01-12,701.269
2006-01-13,700.299
2006-01-16,706.426
2006-01-17,695.446
2006-01-18,691.843
2006-01-19,696.85
2006-01-20,689.823
2006-01-23,698.771
2006-01-24,698.749
2006-01-25,707.199
2006-01-26,716.761
2006-01-27,716.493
2006-01-30,711.858
2006-01-31,712.206
2006-02-01,721.09
2006-02-02,717.155
2006-02-03,710.864
2006-02-06,715.041
2006-02-07,712.816
2006-02-08,712.146
2006-02-09,719.517
2006-02-10,715.055
2006-02-13,715.573
2006-02-14,710.865
2006-02-15,712.026
2006-02-16,715.345
2006-02-17,717.557
2006-02-20,722.72
2006-02-21,726.893
2006-02-22,735.838
2006-02-23,737.723
2006-02-24,730.568
2006-02-27,734.815
2006-02-28,726.029
2006-03-01,731.288
2006-03-02,728.245
2006-03-03,721.746
2006-03-06,724.931
2006-03-07,708.402
2006-03-08,703.626
2006-03-09,706.588
2006-03-10,715.801
2006-03-13,726.508
2006-03-14,733.39
2006-03-15,733.028
2006-03-16,738.292
2006-03-17,746.683
2006-03-20,748.034
2006-03-21,740.137
2006-03-22,744.847
2006-03-23,738.669
2006-03-24,744.355
2006-03-27,739.275
2006-03-28,736.412
2006-03-29,732.134
2006-03-30,748.206
2006-03-31,738.295
2006-04-03,741.508
2006-04-04,749.057
2006-04-05,749.908
2006-04-06,747.879
2006-04-07,737.615
2006-04-10,733.942
2006-04-11,723.411
2006-04-12,726.361
2006-04-13,725.049
2006-04-14,725.049
2006-04-17,736.564
2006-04-18,737.105
2006-04-19,746.772
2006-04-20,749.067
2006-04-21,756.141
2006-04-24,755.49
2006-04-25,768.179
2006-04-26,772.587
2006-04-27,781.444
2006-04-28,780.464
2006-05-01,781.827
2006-05-02,787.211
2006-05-03,781.901
2006-05-04,785.592
2006-05-05,795.967
2006-05-08,799.609
2006-05-09,804.608
2006-05-10,804.068
2006-05-11,803.031
2006-05-12,791.845
2006-05-15,768.537
2006-05-16,775.812
2006-05-17,742.267
2006-05-18,743.229
2006-05-19,750.593
2006-05-22,729.94
2006-05-23,750.87
2006-05-24,748.282
2006-05-25,756.013
2006-05-26,764.827
2006-05-29,764.803
2006-05-30,750.138
2006-05-31,756.42
2006-06-01,754.121
2006-06-02,761.275
2006-06-05,753.616
2006-06-06,726.821
2006-06-07,726.755
2006-06-08,696.587
2006-06-09,704.767
2006-06-12,694.866
2006-06-13,680.41
2006-06-14,680.24
2006-06-15,701.112
2006-06-16,696.305
2006-06-19,694.701
2006-06-20,699.247
2006-06-21,703.579
2006-06-22,707.856
2006-06-23,704.312
2006-06-26,705.436
2006-06-27,700.4
2006-06-28,697.739
2006-06-29,711.27
2006-06-30,738.31
2006-07-03,745.367
2006-07-04,745.659
2006-07-05,734.07
2006-07-06,744.124
2006-07-07,747.689
2006-07-10,748.121
2006-07-11,741.307
2006-07-12,739.64
2006-07-13,719.653
2006-07-14,708.295
2006-07-17,700.094
2006-07-18,696.337
2006-07-19,717.14
2006-07-20,727.015
2006-07-21,726.988
2006-07-24,737.831
2006-07-25,733.534
2006-07-26,735.319
2006-07-27,754.4
2006-07-28,762.225
2006-07-31,761.622
2006-08-01,754.545
2006-08-02,771.107
2006-08-03,765.985
2006-08-04,781.461
2006-08-07,769.992
2006-08-08,770.915
2006-08-09,777.713
2006-08-10,776.022
2006-08-11,787.367
2006-08-14,793.576
2006-08-15,809.214
2006-08-16,812.415
2006-08-17,811.203
2006-08-18,810.307
2006-08-21,814.785
2006-08-22,808.26
2006-08-23,801.919
2006-08-24,799.602
2006-08-25,798.776
2006-08-28,807.105
2006-08-29,806.45
2006-08-30,816.415
2006-08-31,803.686
2006-09-01,805.709
2006-09-04,810.807
2006-09-05,805.486
2006-09-06,792.188
2006-09-07,784.743
2006-09-08,783.858
2006-09-11,785.875
2006-09-12,798.762
2006-09-13,803.861
2006-09-14,811.518
2006-09-15,809.853
2006-09-18,812.587
2006-09-19,809.06
2006-09-20,821.536
2006-09-21,826.987
2006-09-22,822.046
2006-09-25,823.54
2006-09-26,821.371
2006-09-27,828.41
2006-09-28,825.045
2006-09-29,826.561
2006-10-02,831.93
2006-10-03,831.445
2006-10-04,837.629
2006-10-05,844.335
2006-10-06,835.054
2006-10-09,840.481
2006-10-10,842.762
2006-10-11,841.433
2006-10-12,852.785
2006-10-13,850.372
2006-10-16,851.383
2006-10-17,835.768
2006-10-18,846.651
2006-10-19,850.14
2006-10-20,852.4
2006-10-23,853.485
2006-10-24,851.557
2006-10-25,853.867
2006-10-26,856.424
2006-10-27,855.156
2006-10-30,850.545
2006-10-31,856.921
2006-11-01,860.561
2006-11-02,851.271
2006-11-03,856.007
2006-11-06,861.901
2006-11-07,869.644
2006-11-08,869.216
2006-11-09,866.922
2006-11-10,865.357
2006-11-13,872.902
2006-11-14,871.247
2006-11-15,879.008
2006-11-16,875.28
2006-11-17,868.741
2006-11-20,863.319
2006-11-21,865.016
2006-11-22,869.632
2006-11-23,865.935
2006-11-24,869.353
2006-11-27,861.222
2006-11-28,861.569
2006-11-29,869.786
2006-11-30,870.546
2006-12-01,868.657
2006-12-04,872.55
2006-12-05,875.407
2006-12-06,876.969
2006-12-07,885.258
2006-12-08,888.327
2006-12-11,890.394
2006-12-12,895.283
2006-12-13,896.333
2006-12-14,900.331
2006-12-15,893.138
2006-12-18,897.436
2006-12-19,901.887
2006-12-20,907.741
2006-12-21,905.173
2006-12-22,900.103
2006-12-25,900.103
2006-12-26,898.701
2006-12-27,902.824
2006-12-28,907.107
2006-12-29,907.06
2007-01-01,907.06
2007-01-02,931.706
2007-01-03,929.614
2007-01-04,913.38
2007-01-05,899.514
2007-01-08,904.243
2007-01-09,909.033
2007-01-10,898.478
2007-01-11,904.868
2007-01-12,907.879
2007-01-15,912.737
2007-01-16,909.837
2007-01-17,910.044
2007-01-18,912.994
2007-01-19,915.295
2007-01-22,912.392
2007-01-23,915.976
2007-01-24,917.294
2007-01-25,912.664
2007-01-26,896.677
2007-01-29,904.318
2007-01-30,910.107
2007-01-31,911.561
2007-02-01,921.53
2007-02-02,925.746
2007-02-05,920.117
2007-02-06,928.633
2007-02-07,935.831
2007-02-08,929.213
2007-02-09,931.682
2007-02-12,926.796
2007-02-13,941.516
2007-02-14,952.732
2007-02-15,955.998
2007-02-16,953.424
2007-02-19,961.134
2007-02-20,958.401
2007-02-21,953.119
2007-02-22,951.554
2007-02-23,952.446
2007-02-26,955.47
2007-02-27,936.444
2007-02-28,912.213
2007-03-01,893.661
2007-03-02,893.701
2007-03-05,879.939
2007-03-06,889.171
2007-03-07,901.807
2007-03-08,915.549
2007-03-09,915.436
2007-03-12,912.717
2007-03-13,897.251
2007-03-14,874.239
2007-03-15,889.867
2007-03-16,889.203
2007-03-19,916.614
2007-03-20,917.627
2007-03-21,920.065
2007-03-22,953.191
2007-03-23,959.024
2007-03-26,945.068
2007-03-27,952.288
2007-03-28,946.117
2007-03-29,957.092
2007-03-30,953.302
2007-04-02,960.546
2007-04-03,973.498
2007-04-04,976.44
2007-04-05,979.618
2007-04-06,979.618
2007-04-09,974.515
2007-04-10,992.184
2007-04-11,989.584
2007-04-12,987.031
2007-04-13,989.054
2007-04-16,994.287
2007-04-17,997.026
2007-04-18,991.833
2007-04-19,984.103
2007-04-20,1006.705
2007-04-23,1000.547
2007-04-24,1006.105
2007-04-25,1012.584
2007-04-26,1010.136
2007-04-27,1008.21
2007-04-30,1001.537
2007-05-01,997.794
2007-05-02,1010.614
2007-05-03,1005.55
2007-05-04,1008.301
2007-05-07,1017.483
2007-05-08,1005.12
2007-05-09,1014.212
2007-05-10,1003.708
2007-05-11,995.868
2007-05-14,991.307
2007-05-15,999.449
2007-05-16,999.365
2007-05-17,996.633
2007-05-18,1011.594
2007-05-21,1005.497
2007-05-22,1004.994
2007-05-23,1011.184
2007-05-24,996.703
2007-05-25,994.268
2007-05-28,1001.515
2007-05-29,997.338
2007-05-30,990.958
2007-05-31,1000.0
2007-06-01,1001.598
2007-06-04,1000.907
2007-06-05,1001.561
2007-06-06,980.642
2007-06-07,965.21
2007-06-08,956.831
2007-06-11,968.1
2007-06-12,958.927
2007-06-13,964.844
2007-06-14,976.334
2007-06-15,985.925
2007-06-18,985.236
2007-06-19,983.294
2007-06-20,990.455
2007-06-21,987.496
2007-06-22,984.839
2007-06-25,990.088
2007-06-26,978.194
2007-06-27,967.513
2007-06-28,980.381
2007-06-29,992.885
2007-07-02,995.538
2007-07-03,999.815
2007-07-04,1001.627
2007-07-05,994.218
2007-07-06,1001.407
2007-07-09,1002.817
2007-07-10,1002.351
2007-07-11,999.592
2007-07-12,1007.244
2007-07-13,1011.332
2007-07-16,1004.606
2007-07-17,993.718
2007-07-18,989.828
2007-07-19,999.087
2007-07-20,995.476
2007-07-23,1001.168
2007-07-24,989.999
2007-07-25,971.168
2007-07-26,949.134
2007-07-27,940.393
2007-07-30,938.77
2007-07-31,950.667
2007-08-01,933.563
2007-08-02,930.845
2007-08-03,929.908
2007-08-06,923.418
2007-08-07,931.121
2007-08-08,939.436
2007-08-09,903.86
2007-08-10,881.988
2007-08-13,901.223
2007-08-14,883.46
2007-08-15,873.381
2007-08-16,843.742
2007-08-17,871.589
2007-08-20,876.325
2007-08-21,874.953
2007-08-22,888.297
2007-08-23,892.723
2007-08-24,905.079
2007-08-27,907.824
2007-08-28,894.518
2007-08-29,898.05
2007-08-30,908.163
2007-08-31,916.034
2007-09-03,919.52
2007-09-04,930.785
2007-09-05,922.419
2007-09-06,926.224
2007-09-07,908.239
2007-09-10,901.123
2007-09-11,918.657
2007-09-12,920.733
2007-09-13,927.294
2007-09-14,919.334
2007-09-17,904.819
2007-09-18,920.124
2007-09-19,952.437
2007-09-20,958.667
2007-09-21,958.406
2007-09-24,935.661
2007-09-25,915.782
2007-09-26,924.922
2007-09-27,942.429
2007-09-28,941.327
2007-10-01,946.876
2007-10-02,951.652
2007-10-03,949.382
2007-10-04,975.849
2007-10-05,990.925
2007-10-08,982.421
2007-10-09,994.343
2007-10-10,1010.893
2007-10-11,1022.883
2007-10-12,1016.387
2007-10-15,1006.382
2007-10-16,991.224
2007-10-17,994.95
2007-10-18,992.492
2007-10-19,986.635
2007-10-22,961.978
2007-10-23,979.152
2007-10-24,957.106
2007-10-25,974.503
2007-10-26,982.264
2007-10-29,982.191
2007-10-30,980.002
2007-10-31,997.521
2007-11-01,971.211
2007-11-02,945.644
2007-11-05,930.33
2007-11-06,938.671
2007-11-07,936.591
2007-11-08,896.223
2007-11-09,873.102
2007-11-12,871.255
2007-11-13,887.309
2007-11-14,904.538
2007-11-15,896.462
2007-11-16,880.055
2007-11-19,857.81
2007-11-20,869.538
2007-11-21,835.91
2007-11-22,841.142
2007-11-23,866.307
2007-11-26,873.763
2007-11-27,884.124
2007-11-28,899.197
2007-11-29,908.615
2007-11-30,909.525
2007-12-03,899.737
2007-12-04,888.957
2007-12-05,898.33
2007-12-06,905.479
2007-12-07,915.676
2007-12-10,928.776
2007-12-11,917.047
2007-12-12,912.774
2007-12-13,888.771
2007-12-14,882.653
2007-12-17,858.431
2007-12-18,864.661
2007-12-19,854.892
2007-12-20,855.364
2007-12-21,866.408
2007-12-24,877.869
2007-12-25,877.869
2007-12-26,883.902
2007-12-27,888.583
2007-12-28,897.328
2007-12-31,887.34
2008-01-01,887.34
2008-01-02,892.826
2008-01-03,889.456
2008-01-04,884.3
2008-01-07,876.606
2008-01-08,875.84
2008-01-09,869.555
2008-01-10,869.977
2008-01-11,875.364
2008-01-14,881.622
2008-01-15,850.619
2008-01-16,811.735
2008-01-17,801.166
2008-01-18,770.572
2008-01-21,718.159
2008-01-22,749.522
2008-01-23,724.93
2008-01-24,783.033
2008-01-25,743.173
2008-01-28,772.662
2008-01-29,796.412
2008-01-30,804.915
2008-01-31,790.33
2008-02-01,811.265
2008-02-04,804.962
2008-02-05,763.333
2008-02-06,761.662
2008-02-07,746.193
2008-02-08,734.532
2008-02-11,718.302
2008-02-12,754.311
2008-02-13,759.983
2008-02-14,772.868
2008-02-15,751.003
2008-02-18,767.218
2008-02-19,780.572
2008-02-20,772.072
2008-02-21,779.908
2008-02-22,760.422
2008-02-25,782.245
2008-02-26,805.28
2008-02-27,809.13
2008-02-28,814.694
2008-02-29,810.232
2008-03-03,806.927
2008-03-04,796.42
2008-03-05,814.555
2008-03-06,796.276
2008-03-07,799.784
2008-03-10,788.482
2008-03-11,810.466
2008-03-12,838.665
2008-03-13,827.552
2008-03-14,822.057
2008-03-17,795.368
2008-03-18,831.28
2008-03-19,824.947
2008-03-20,817.315
2008-03-21,817.315
2008-03-24,816.148
2008-03-25,851.821
2008-03-26,857.066
2008-03-27,865.16
2008-03-28,862.433
2008-03-31,869.899
2008-04-01,882.961
2008-04-02,891.915
2008-04-03,874.138
2008-04-04,888.375
2008-04-07,901.873
2008-04-08,903.078
2008-04-09,901.778
2008-04-10,900.824
2008-04-11,893.944
2008-04-14,890.526
2008-04-15,891.699
2008-04-16,918.161
2008-04-17,912.786
2008-04-18,926.46
2008-04-21,930.236
2008-04-22,926.287
2008-04-23,917.537
2008-04-24,900.579
2008-04-25,903.93
2008-04-28,914.842
2008-04-29,901.529
2008-04-30,909.253
2008-05-01,902.332
2008-05-02,917.157
2008-05-05,922.522
2008-05-06,912.959
2008-05-07,910.42
2008-05-08,902.432
2008-05-09,900.699
2008-05-12,901.772
2008-05-13,892.424
2008-05-14,895.167
2008-05-15,890.318
2008-05-16,894.34
2008-05-19,895.797
2008-05-20,891.343
2008-05-21,881.884
2008-05-22,879.475
2008-05-23,865.133
2008-05-26,861.628
2008-05-27,851.057
2008-05-28,857.983
2008-05-29,851.986
2008-05-30,859.075
2008-06-02,840.171
2008-06-03,834.641
2008-06-04,836.228
2008-06-05,850.721
2008-06-06,833.412
2008-06-09,812.329
2008-06-10,786.816
2008-06-11,773.754
2008-06-12,787.483
2008-06-13,784.892
2008-06-16,781.858
2008-06-17,789.752
2008-06-18,768.366
2008-06-19,747.849
2008-06-20,732.46
2008-06-23,713.482
2008-06-24,724.429
2008-06-25,737.269
2008-06-26,670.796
2008-06-27,672.854
2008-06-30,660.971
2008-07-01,644.531
2008-07-02,651.912
2008-07-03,648.177
2008-07-04,628.107
2008-07-07,629.245
2008-07-08,615.454
2008-07-09,639.665
2008-07-10,629.949
2008-07-11,618.668
2008-07-14,620.388
2008-07-15,580.574
2008-07-16,589.203
2008-07-17,618.819
2008-07-18,636.564
2008-07-21,644.893
2008-07-22,623.235
2008-07-23,643.36
2008-07-24,640.447
2008-07-25,618.869
2008-07-28,606.083
2008-07-29,593.372
2008-07-30,601.65
2008-07-31,600.585
2008-08-01,601.575
2008-08-04,594.008
2008-08-05,620.538
2008-08-06,638.756
2008-08-07,608.427
2008-08-08,603.268
2008-08-11,614.051
2008-08-12,620.663
2008-08-13,594.44
2008-08-14,596.568
2008-08-15,594.486
2008-08-18,592.626
2008-08-19,570.406
2008-08-20,568.662
2008-08-21,558.865
2008-08-22,571.299
2008-08-25,560.53
2008-08-26,559.293
2008-08-27,563.659
2008-08-28,579.54
2008-08-29,591.631
2008-09-01,587.069
2008-09-02,603.557
2008-09-03,594.51
2008-09-04,572.718
2008-09-05,556.245
2008-09-08,584.989
2008-09-09,579.42
2008-09-10,564.474
2008-09-11,548.642
2008-09-12,564.596
2008-09-15,532.392
2008-09-16,495.835
2008-09-17,473.042
2008-09-18,486.193
2008-09-19,553.677
2008-09-22,539.191
2008-09-23,524.861
2008-09-24,514.567
2008-09-25,509.284
2008-09-26,468.475
2008-09-29,400.718
2008-09-30,406.603
2008-10-01,426.15
2008-10-02,436.204
2008-10-03,436.063
2008-10-06,401.288
2008-10-07,389.838
2008-10-08,364.567
2008-10-09,361.931
2008-10-10,342.066
2008-10-13,362.364
2008-10-14,281.043
2008-10-15,258.623
2008-10-16,231.178
2008-10-17,236.313
2008-10-20,245.334
2008-10-21,240.586
2008-10-22,218.248
2008-10-23,216.63
2008-10-24,206.909
2008-10-27,195.125
2008-10-28,192.912
2008-10-29,211.954
2008-10-30,219.803
2008-10-31,223.268
2008-11-03,235.985
2008-11-04,247.271
2008-11-05,244.127
2008-11-06,233.696
2008-11-07,234.122
2008-11-10,238.663
2008-11-11,226.894
2008-11-12,217.019
2008-11-13,212.316
2008-11-14,210.885
2008-11-17,208.07
2008-11-18,202.065
2008-11-19,188.494
2008-11-20,179.161
2008-11-21,167.78
2008-11-24,171.098
2008-11-25,180.159
2008-11-26,175.358
2008-11-27,186.426
2008-11-28,184.978
2008-12-01,176.956
2008-12-02,177.123
2008-12-03,183.006
2008-12-04,191.177
2008-12-05,185.603
2008-12-08,202.6
2008-12-09,200.688
2008-12-10,203.414
2008-12-11,202.948
2008-12-12,202.456
2008-12-15,209.111
2008-12-16,209.989
2008-12-17,215.311
2008-12-18,219.611
2008-12-19,205.281
2008-12-22,208.212
2008-12-23,208.942
2008-12-24,209.963
2008-12-25,209.963
2008-12-26,210.976
2008-12-29,217.169
2008-12-30,214.622
2008-12-31,213.591
2009-01-01,213.591
2009-01-02,225.955
2009-01-05,222.085
2009-01-06,220.31
2009-01-07,224.302
2009-01-08,221.128
2009-01-09,222.038
2009-01-12,219.631
2009-01-13,213.648
2009-01-14,205.272
2009-01-15,195.543
2009-01-16,195.648
2009-01-19,191.619
2009-01-20,181.176
2009-01-21,178.591
2009-01-22,183.008
2009-01-23,184.957
2009-01-26,198.146
2009-01-27,195.247
2009-01-28,206.105
2009-01-29,200.692
2009-01-30,198.048
2009-02-02,190.836
2009-02-03,194.75
2009-02-04,197.934
2009-02-05,194.966
2009-02-06,199.714
2009-02-09,208.481
2009-02-10,203.376
2009-02-11,200.568
2009-02-12,195.036
2009-02-13,196.896
2009-02-16,192.587
2009-02-17,184.131
2009-02-18,181.485
2009-02-19,191.16
2009-02-20,183.599
2009-02-23,188.311
2009-02-24,183.568
2009-02-25,182.278
2009-02-26,182.601
2009-02-27,185.521
2009-03-02,172.78
2009-03-03,163.905
2009-03-04,165.981
2009-03-05,166.726
2009-03-06,160.381
2009-03-09,163.015
2009-03-10,171.705
2009-03-11,183.532
2009-03-12,183.654
2009-03-13,183.565
2009-03-16,191.909
2009-03-17,189.161
2009-03-18,188.832
2009-03-19,194.409
2009-03-20,190.503
2009-03-23,197.524
2009-03-24,193.263
2009-03-25,196.963
2009-03-26,203.916
2009-03-27,193.004
2009-03-30,185.36
2009-03-31,193.643
2009-04-01,194.934
2009-04-02,206.691
2009-04-03,201.093
2009-04-06,204.261
2009-04-07,198.054
2009-04-08,195.214
2009-04-09,197.579
2009-04-10,197.579
2009-04-13,199.255
2009-04-14,201.403
2009-04-15,204.362
2009-04-16,210.305
2009-04-17,214.586
2009-04-20,206.214
2009-04-21,210.252
2009-04-22,211.972
2009-04-23,210.171
2009-04-24,216.948
2009-04-27,214.078
2009-04-28,213.672
2009-04-29,222.648
2009-04-30,222.293
2009-05-01,222.326
2009-05-04,229.288
2009-05-05,226.689
2009-05-06,234.62
2009-05-07,242.202
2009-05-08,249.673
2009-05-11,251.174
2009-05-12,242.577
2009-05-13,243.289
2009-05-14,233.818
2009-05-15,232.333
2009-05-18,237.024
2009-05-19,239.952
2009-05-20,245.305
2009-05-21,240.537
2009-05-22,243.05
2009-05-25,244.873
2009-05-26,241.894
2009-05-27,243.567
2009-05-28,241.344
2009-05-29,247.036
2009-06-01,248.084
2009-06-02,250.805
2009-06-03,249.045
2009-06-04,249.648
2009-06-05,250.137
2009-06-08,244.767
2009-06-09,248.806
2009-06-10,249.939
2009-06-11,248.692
2009-06-12,248.782
2009-06-15,239.354
2009-06-16,239.112
2009-06-17,239.843
2009-06-18,240.806
2009-06-19,241.159
2009-06-22,235.546
2009-06-23,242.35
2009-06-24,248.996
2009-06-25,248.243
2009-06-26,249.736
2009-06-29,252.88
2009-06-30,250.275
2009-07-01,261.396
2009-07-02,258.388
2009-07-03,259.295
2009-07-06,252.185
2009-07-07,252.184
2009-07-08,249.19
2009-07-09,248.37
2009-07-10,249.456
2009-07-13,251.601
2009-07-14,258.172
2009-07-15,266.186
2009-07-16,267.195
2009-07-17,263.529
2009-07-20,267.495
2009-07-21,267.077
2009-07-22,270.579
2009-07-23,273.206
2009-07-24,272.526
2009-07-27,272.0
2009-07-28,270.023
2009-07-29,269.231
2009-07-30,272.799
2009-07-31,274.015
2009-08-03,277.849
2009-08-04,277.721
2009-08-05,274.555
2009-08-06,284.604
2009-08-07,285.62
2009-08-10,293.673
2009-08-11,291.636
2009-08-12,293.061
2009-08-13,287.645
2009-08-14,286.647
2009-08-17,282.917
2009-08-18,289.358
2009-08-19,291.06
2009-08-20,295.449
2009-08-21,304.967
2009-08-24,309.278
2009-08-25,312.942
2009-08-26,311.771
2009-08-27,307.278
2009-08-28,312.931
2009-08-31,311.897
2009-09-01,304.766
2009-09-02,299.333
2009-09-03,302.758
2009-09-04,305.253
2009-09-07,310.902
2009-09-08,321.262
2009-09-09,326.081
2009-09-10,327.675
2009-09-11,332.405
2009-09-14,332.313
2009-09-15,335.051
2009-09-16,342.274
2009-09-17,345.735
2009-09-18,346.534
2009-09-21,346.193
2009-09-22,345.12
2009-09-23,344.406
2009-09-24,339.395
2009-09-25,334.685
2009-09-28,338.979
2009-09-29,337.27
2009-09-30,338.745
2009-10-01,331.669
2009-10-02,325.474
2009-10-05,332.142
2009-10-06,349.169
2009-10-07,345.667
2009-10-08,356.028
2009-10-09,355.228
2009-10-12,356.304
2009-10-13,352.098
2009-10-14,364.34
2009-10-15,364.065
2009-10-16,363.259
2009-10-19,371.318
2009-10-20,365.474
2009-10-21,369.941
2009-10-22,371.682
2009-10-23,367.875
2009-10-26,357.793
2009-10-27,346.544
2009-10-28,334.546
2009-10-29,345.234
2009-10-30,333.704
2009-11-02,337.182
2009-11-03,326.61
2009-11-04,334.773
2009-11-05,340.811
2009-11-06,341.217
2009-11-09,352.069
2009-11-10,345.58
2009-11-11,346.851
2009-11-12,346.978
2009-11-13,354.493
2009-11-16,363.201
2009-11-17,355.879
2009-11-18,359.792
2009-11-19,351.827
2009-11-20,351.118
2009-11-23,358.831
2009-11-24,356.748
2009-11-25,359.978
2009-11-26,344.208
2009-11-27,349.243
2009-11-30,344.75
2009-12-01,357.772
2009-12-02,364.427
2009-12-03,364.298
2009-12-04,362.097
2009-12-07,359.824
2009-12-08,353.845
2009-12-09,351.181
2009-12-10,352.008
2009-12-11,353.124
2009-12-14,357.23
2009-12-15,355.014
2009-12-16,357.728
2009-12-17,346.145
2009-12-18,337.913
2009-12-21,342.63
2009-12-22,341.504
2009-12-23,344.735
2009-12-24,346.295
2009-12-25,346.295
2009-12-28,350.935
2009-12-29,354.116
2009-12-30,349.068
2009-12-31,350.856
2010-01-01,350.856
2010-01-04,361.305
2010-01-05,361.28
2010-01-06,361.606
2010-01-07,355.997
2010-01-08,354.195
2010-01-11,360.461
2010-01-12,356.481
2010-01-13,360.223
2010-01-14,360.124
2010-01-15,350.539
2010-01-18,354.222
2010-01-19,350.175
2010-01-20,340.238
2010-01-21,332.741
2010-01-22,336.298
2010-01-25,334.179
2010-01-26,334.74
2010-01-27,339.309
2010-01-28,336.618
2010-01-29,341.563
2010-02-01,344.962
2010-02-02,347.797
2010-02-03,344.672
2010-02-04,330.717
2010-02-05,317.139
2010-02-08,321.379
2010-02-09,323.641
2010-02-10,325.896
2010-02-11,327.435
2010-02-12,329.939
2010-02-15,327.703
2010-02-16,333.619
2010-02-17,339.584
2010-02-18,339.663
2010-02-19,337.681
2010-02-22,336.284
2010-02-23,332.962
2010-02-24,338.461
2010-02-25,330.308
2010-02-26,338.818
2010-03-01,340.314
2010-03-02,342.94
2010-03-03,349.289
2010-03-04,340.59
2010-03-05,341.149
2010-03-08,339.855
2010-03-09,341.454
2010-03-10,348.194
2010-03-11,346.694
2010-03-12,350.308
2010-03-15,344.796
2010-03-16,352.514
2010-03-17,356.003
2010-03-18,353.81
2010-03-19,351.668
2010-03-22,351.537
2010-03-23,353.83
2010-03-24,347.576
2010-03-25,347.327
2010-03-26,345.821
2010-03-29,348.883
2010-03-30,345.606
2010-03-31,346.431
2010-04-01,349.662
2010-04-02,349.662
2010-04-05,348.861
2010-04-06,350.361
2010-04-07,350.584
2010-04-08,347.561
2010-04-09,352.493
2010-04-12,358.254
2010-04-13,352.083
2010-04-14,353.64
2010-04-15,352.027
2010-04-16,346.343
2010-04-19,343.275
2010-04-20,348.825
2010-04-21,344.107
2010-04-22,338.551
2010-04-23,340.202
2010-04-26,342.744
2010-04-27,330.672
2010-04-28,324.24
2010-04-29,333.934
2010-04-30,335.061
2010-05-03,334.522
2010-05-04,323.224
2010-05-05,318.195
2010-05-06,312.556
2010-05-07,297.573
2010-05-10,330.78
2010-05-11,324.818
2010-05-12,328.458
2010-05-13,326.707
2010-05-14,311.555
2010-05-17,311.2
2010-05-18,319.81
2010-05-19,312.555
2010-05-20,306.579
2010-05-21,313.667
2010-05-24,312.049
2010-05-25,298.252
2010-05-26,304.101
2010-05-27,314.625
2010-05-28,314.326
2010-05-31,313.696
2010-06-01,313.342
2010-06-02,312.708
2010-06-03,314.788
2010-06-04,303.113
2010-06-07,300.805
2010-06-08,299.12
2010-06-09,307.27
2010-06-10,313.13
2010-06-11,313.848
2010-06-14,323.6
2010-06-15,327.053
2010-06-16,328.695
2010-06-17,330.935
2010-06-18,330.599
2010-06-21,333.248
2010-06-22,328.795
2010-06-23,322.174
2010-06-24,320.467
2010-06-25,319.22
2010-06-28,323.926
2010-06-29,309.876
2010-06-30,313.471
2010-07-01,312.855
2010-07-02,315.113
2010-07-05,312.028
2010-07-06,325.083
2010-07-07,327.902
2010-07-08,335.825
2010-07-09,335.897
2010-07-12,337.827
2010-07-13,346.022
2010-07-14,347.768
2010-07-15,349.054
2010-07-16,342.87
2010-07-19,341.006
2010-07-20,336.111
2010-07-21,341.479
2010-07-22,349.079
2010-07-23,346.678
2010-07-26,354.157
2010-07-27,359.085
2010-07-28,355.402
2010-07-29,353.025
2010-07-30,347.976
2010-08-02,359.603
2010-08-03,362.192
2010-08-04,361.349
2010-08-05,355.974
2010-08-06,348.234
2010-08-09,350.66
2010-08-10,346.508
2010-08-11,335.084
2010-08-12,344.202
2010-08-13,345.591
2010-08-16,345.705
2010-08-17,348.64
2010-08-18,347.562
2010-08-19,341.485
2010-08-20,335.155
2010-08-23,336.35
2010-08-24,333.499
2010-08-25,328.833
2010-08-26,335.29
2010-08-27,336.727
2010-08-30,335.947
2010-08-31,338.144
2010-09-01,353.331
2010-09-02,352.445
2010-09-03,353.745
2010-09-06,356.111
2010-09-07,349.971
2010-09-08,355.537
2010-09-09,356.162
2010-09-10,352.183
2010-09-13,359.863
2010-09-14,362.871
2010-09-15,365.85
2010-09-16,365.095
2010-09-17,358.867
