Date,AUSTRALIA LARGE CAP Large Cap
2005-11-10,625.18
2005-11-11,631.506
2005-11-14,632.894
2005-11-15,634.048
2005-11-16,638.168
2005-11-17,642.285
2005-11-18,644.726
2005-11-21,646.437
2005-11-22,640.676
2005-11-23,643.141
2005-11-24,650.844
2005-11-25,646.073
2005-11-28,648.847
2005-11-29,645.57
2005-11-30,646.051
2005-12-01,638.847
2005-12-02,649.75
2005-12-05,653.508
2005-12-06,655.701
2005-12-07,651.302
2005-12-08,645.451
2005-12-09,648.288
2005-12-12,655.879
2005-12-13,651.61
2005-12-14,658.281
2005-12-15,651.831
2005-12-16,649.541
2005-12-19,653.01
2005-12-20,649.218
2005-12-21,653.987
2005-12-22,650.885
2005-12-23,651.076
2005-12-26,651.076
2005-12-27,649.467
2005-12-28,656.931
2005-12-29,660.692
2005-12-30,659.936
2006-01-02,659.936
2006-01-03,665.103
2006-01-04,679.001
2006-01-05,679.858
2006-01-06,680.332
2006-01-09,687.114
2006-01-10,684.293
2006-01-11,690.578
2006-01-12,688.398
2006-01-13,688.535
2006-01-16,689.675
2006-01-17,692.282
2006-01-18,679.794
2006-01-19,686.604
2006-01-20,690.157
2006-01-23,688.542
2006-01-24,688.827
2006-01-25,697.183
2006-01-26,699.176
2006-01-27,704.886
2006-01-30,707.489
2006-01-31,711.16
2006-02-01,714.219
2006-02-02,705.678
2006-02-03,697.272
2006-02-06,698.402
2006-02-07,695.28
2006-02-08,682.267
2006-02-09,688.997
2006-02-10,687.612
2006-02-13,679.608
2006-02-14,685.387
2006-02-15,684.863
2006-02-16,678.998
2006-02-17,676.572
2006-02-20,686.55
2006-02-21,690.481
2006-02-22,688.325
2006-02-23,697.155
2006-02-24,694.113
2006-02-27,698.029
2006-02-28,701.455
2006-03-01,691.762
2006-03-02,701.865
2006-03-03,697.609
2006-03-06,697.556
2006-03-07,686.106
2006-03-08,684.037
2006-03-09,689.115
2006-03-10,683.581
2006-03-13,693.578
2006-03-14,693.601
2006-03-15,697.468
2006-03-16,699.426
2006-03-17,692.249
2006-03-20,691.514
2006-03-21,684.739
2006-03-22,689.967
2006-03-23,688.989
2006-03-24,686.998
2006-03-27,690.229
2006-03-28,693.625
2006-03-29,688.465
2006-03-30,703.314
2006-03-31,705.163
2006-04-03,717.536
2006-04-04,717.96
2006-04-05,732.283
2006-04-06,740.64
2006-04-07,737.821
2006-04-10,733.468
2006-04-11,746.369
2006-04-12,736.968
2006-04-13,731.489
2006-04-14,731.489
2006-04-17,744.29
2006-04-18,753.996
2006-04-19,766.852
2006-04-20,755.632
2006-04-21,758.872
2006-04-24,762.161
2006-04-25,764.621
2006-04-26,779.128
2006-04-27,779.059
2006-04-28,773.442
2006-05-01,784.569
2006-05-02,782.372
2006-05-03,790.288
2006-05-04,778.454
2006-05-05,786.497
2006-05-08,795.977
2006-05-09,798.982
2006-05-10,804.633
2006-05-11,807.464
2006-05-12,801.462
2006-05-15,777.16
2006-05-16,779.978
2006-05-17,775.073
2006-05-18,762.236
2006-05-19,746.239
2006-05-22,733.257
2006-05-23,735.562
2006-05-24,734.987
2006-05-25,729.873
2006-05-26,743.025
2006-05-29,754.896
2006-05-30,757.57
2006-05-31,729.256
2006-06-01,731.614
2006-06-02,739.786
2006-06-05,745.73
2006-06-06,723.702
2006-06-07,719.862
2006-06-08,702.817
2006-06-09,720.646
2006-06-12,718.147
2006-06-13,690.796
2006-06-14,693.112
2006-06-15,692.864
2006-06-16,708.708
2006-06-19,697.328
2006-06-20,691.573
2006-06-21,699.43
2006-06-22,714.106
2006-06-23,705.825
2006-06-26,705.28
2006-06-27,713.626
2006-06-28,700.199
2006-06-29,710.812
2006-06-30,734.211
2006-07-03,738.83
2006-07-04,743.464
2006-07-05,736.022
2006-07-06,743.758
2006-07-07,752.221
2006-07-10,749.954
2006-07-11,747.013
2006-07-12,749.954
2006-07-13,745.097
2006-07-14,724.554
2006-07-17,719.11
2006-07-18,713.214
2006-07-19,709.377
2006-07-20,729.989
2006-07-21,726.083
2006-07-24,721.369
2006-07-25,732.846
2006-07-26,728.81
2006-07-27,744.288
2006-07-28,738.289
2006-07-31,741.008
2006-08-01,736.228
2006-08-02,732.199
2006-08-03,738.413
2006-08-04,738.638
2006-08-07,738.718
2006-08-08,744.351
2006-08-09,740.864
2006-08-10,740.923
2006-08-11,740.194
2006-08-14,738.217
2006-08-15,738.113
2006-08-16,747.959
2006-08-17,756.156
2006-08-18,752.232
2006-08-21,759.917
2006-08-22,761.419
2006-08-23,761.969
2006-08-24,747.371
2006-08-25,744.369
2006-08-28,747.69
2006-08-29,756.893
2006-08-30,760.085
2006-08-31,766.216
2006-09-01,764.601
2006-09-04,775.204
2006-09-05,777.688
2006-09-06,767.754
2006-09-07,759.48
2006-09-08,753.966
2006-09-11,740.211
2006-09-12,734.642
2006-09-13,739.125
2006-09-14,749.777
2006-09-15,740.885
2006-09-18,746.807
2006-09-19,747.514
2006-09-20,735.56
2006-09-21,737.025
2006-09-22,730.458
2006-09-25,727.8
2006-09-26,727.089
2006-09-27,741.677
2006-09-28,743.182
2006-09-29,747.319
2006-10-02,751.452
2006-10-03,750.728
2006-10-04,742.798
2006-10-05,755.917
2006-10-06,751.922
2006-10-09,749.341
2006-10-10,756.622
2006-10-11,763.226
2006-10-12,765.338
2006-10-13,770.263
2006-10-16,777.129
2006-10-17,772.512
2006-10-18,776.974
2006-10-19,776.395
2006-10-20,783.49
2006-10-23,783.604
2006-10-24,780.173
2006-10-25,787.634
2006-10-26,796.868
2006-10-27,798.001
2006-10-30,806.488
2006-10-31,809.264
2006-11-01,815.322
2006-11-02,813.091
2006-11-03,812.701
2006-11-06,816.209
2006-11-07,829.118
2006-11-08,817.392
2006-11-09,809.425
2006-11-10,810.44
2006-11-13,804.571
2006-11-14,809.785
2006-11-15,807.305
2006-11-16,806.476
2006-11-17,808.438
2006-11-20,793.948
2006-11-21,797.902
2006-11-22,815.407
2006-11-23,818.231
2006-11-24,817.656
2006-11-27,816.916
2006-11-28,809.475
2006-11-29,823.162
2006-11-30,832.629
2006-12-01,825.492
2006-12-04,819.779
2006-12-05,816.739
2006-12-06,827.253
2006-12-07,829.869
2006-12-08,822.822
2006-12-11,822.193
2006-12-12,823.662
2006-12-13,827.151
2006-12-14,837.447
2006-12-15,834.764
2006-12-18,832.938
2006-12-19,832.312
2006-12-20,844.358
2006-12-21,839.0
2006-12-22,842.449
2006-12-25,842.449
2006-12-26,840.677
2006-12-27,846.897
2006-12-28,853.272
2006-12-29,855.188
2007-01-01,855.188
2007-01-02,864.345
2007-01-03,858.566
2007-01-04,839.527
2007-01-05,831.243
2007-01-08,822.819
2007-01-09,835.558
2007-01-10,820.763
2007-01-11,831.989
2007-01-12,845.455
2007-01-15,851.399
2007-01-16,846.778
2007-01-17,846.42
2007-01-18,854.105
2007-01-19,855.735
2007-01-22,866.397
2007-01-23,871.164
2007-01-24,864.051
2007-01-25,861.894
2007-01-26,855.694
2007-01-29,855.059
2007-01-30,863.487
2007-01-31,861.6
2007-02-01,868.567
2007-02-02,871.427
2007-02-05,870.614
2007-02-06,878.944
2007-02-07,888.097
2007-02-08,888.837
2007-02-09,888.269
2007-02-12,883.246
2007-02-13,889.215
2007-02-14,899.151
2007-02-15,904.104
2007-02-16,897.029
2007-02-19,905.612
2007-02-20,905.478
2007-02-21,904.028
2007-02-22,914.002
2007-02-23,919.819
2007-02-26,925.831
2007-02-27,916.883
2007-02-28,887.22
2007-03-01,880.531
2007-03-02,874.784
2007-03-05,846.088
2007-03-06,864.434
2007-03-07,875.293
2007-03-08,873.617
2007-03-09,879.251
2007-03-12,892.582
2007-03-13,892.891
2007-03-14,872.829
2007-03-15,892.628
2007-03-16,896.526
2007-03-19,904.829
2007-03-20,910.741
2007-03-21,908.803
2007-03-22,930.996
2007-03-23,928.1
2007-03-26,940.066
2007-03-27,932.505
2007-03-28,923.407
2007-03-29,930.812
2007-03-30,935.864
2007-04-02,932.534
2007-04-03,945.478
2007-04-04,963.257
2007-04-05,962.417
2007-04-06,962.417
2007-04-09,959.011
2007-04-10,980.48
2007-04-11,982.139
2007-04-12,983.549
2007-04-13,985.674
2007-04-16,997.29
2007-04-17,1001.588
2007-04-18,1007.628
2007-04-19,993.604
2007-04-20,1002.524
2007-04-23,999.176
2007-04-24,990.524
2007-04-25,997.582
2007-04-26,991.432
2007-04-27,986.553
2007-04-30,987.969
2007-05-01,979.698
2007-05-02,990.98
2007-05-03,990.537
2007-05-04,996.317
2007-05-07,1008.777
2007-05-08,1006.945
2007-05-09,1014.977
2007-05-10,1020.478
2007-05-11,1010.09
2007-05-14,1018.64
2007-05-15,1009.039
2007-05-16,1000.159
2007-05-17,1007.028
2007-05-18,1001.268
2007-05-21,1005.693
2007-05-22,1001.332
2007-05-23,1009.459
2007-05-24,991.803
2007-05-25,985.582
2007-05-28,985.961
2007-05-29,996.137
2007-05-30,985.546
2007-05-31,1000.0
2007-06-01,1008.789
2007-06-04,1020.86
2007-06-05,1022.378
2007-06-06,1022.979
2007-06-07,1024.766
2007-06-08,1010.611
2007-06-11,1008.156
2007-06-12,1008.768
2007-06-13,998.063
2007-06-14,1006.712
2007-06-15,1018.825
2007-06-18,1030.745
2007-06-19,1039.144
2007-06-20,1043.144
2007-06-21,1042.593
2007-06-22,1043.836
2007-06-25,1035.959
2007-06-26,1030.593
2007-06-27,997.654
2007-06-28,1022.476
2007-06-29,1026.89
2007-07-02,1036.613
2007-07-03,1039.325
2007-07-04,1044.475
2007-07-05,1054.591
2007-07-06,1053.534
2007-07-09,1065.831
2007-07-10,1062.928
2007-07-11,1058.004
2007-07-12,1064.208
2007-07-13,1072.602
2007-07-16,1073.807
2007-07-17,1077.64
2007-07-18,1073.67
2007-07-19,1084.359
2007-07-20,1092.228
2007-07-23,1089.501
2007-07-24,1094.742
2007-07-25,1079.126
2007-07-26,1057.149
2007-07-27,1001.8
2007-07-30,1002.463
2007-07-31,1014.082
2007-08-01,975.179
2007-08-02,994.594
2007-08-03,996.562
2007-08-06,980.206
2007-08-07,988.524
2007-08-08,1020.042
2007-08-09,1019.696
2007-08-10,971.63
2007-08-13,982.867
2007-08-14,970.162
2007-08-15,928.661
2007-08-16,872.264
2007-08-17,871.884
2007-08-20,933.071
2007-08-21,944.039
2007-08-22,946.364
2007-08-23,990.774
2007-08-24,984.583
2007-08-27,1008.309
2007-08-28,999.707
2007-08-29,980.06
2007-08-30,987.173
2007-08-31,1000.921
2007-09-03,1012.134
2007-09-04,1023.374
2007-09-05,1016.929
2007-09-06,1020.496
2007-09-07,1022.851
2007-09-10,1003.156
2007-09-11,1020.24
2007-09-12,1028.944
2007-09-13,1031.137
2007-09-14,1047.888
2007-09-17,1034.82
2007-09-18,1019.951
2007-09-19,1072.532
2007-09-20,1090.063
2007-09-21,1083.476
2007-09-24,1105.855
2007-09-25,1114.83
2007-09-26,1122.478
2007-09-27,1139.016
2007-09-28,1154.554
2007-10-01,1159.818
2007-10-02,1172.016
2007-10-03,1179.298
2007-10-04,1161.955
2007-10-05,1181.666
2007-10-08,1186.84
2007-10-09,1195.35
2007-10-10,1208.771
2007-10-11,1224.561
2007-10-12,1218.526
2007-10-15,1217.917
2007-10-16,1181.553
2007-10-17,1188.306
2007-10-18,1209.269
2007-10-19,1191.965
2007-10-22,1153.228
2007-10-23,1188.617
2007-10-24,1190.956
2007-10-25,1199.289
2007-10-26,1227.265
2007-10-29,1251.886
2007-10-30,1241.137
2007-10-31,1252.125
2007-11-01,1253.915
2007-11-02,1227.805
2007-11-05,1206.959
2007-11-06,1223.034
2007-11-07,1250.333
2007-11-08,1207.976
2007-11-09,1191.232
2007-11-12,1134.157
2007-11-13,1163.004
2007-11-14,1189.973
2007-11-15,1156.775
2007-11-16,1142.69
2007-11-19,1153.214
2007-11-20,1140.117
2007-11-21,1105.994
2007-11-22,1099.7
2007-11-23,1098.042
2007-11-26,1130.729
2007-11-27,1123.353
2007-11-28,1123.774
2007-11-29,1133.624
2007-11-30,1155.8
2007-12-03,1155.777
2007-12-04,1143.318
2007-12-05,1133.599
2007-12-06,1151.998
2007-12-07,1169.972
2007-12-10,1170.062
2007-12-11,1183.636
2007-12-12,1172.11
2007-12-13,1156.621
2007-12-14,1123.069
2007-12-17,1082.035
2007-12-18,1083.607
2007-12-19,1075.503
2007-12-20,1065.077
2007-12-21,1091.825
2007-12-24,1105.722
2007-12-25,1105.722
2007-12-26,1108.705
2007-12-27,1118.53
2007-12-28,1116.932
2007-12-31,1116.391
2008-01-01,1116.391
2008-01-02,1121.426
2008-01-03,1108.955
2008-01-04,1101.768
2008-01-07,1071.962
2008-01-08,1079.087
2008-01-09,1071.282
2008-01-10,1078.647
2008-01-11,1067.489
2008-01-14,1074.739
2008-01-15,1063.108
2008-01-16,1018.424
2008-01-17,1021.519
2008-01-18,1014.514
2008-01-21,961.961
2008-01-22,902.387
2008-01-23,938.452
2008-01-24,984.602
2008-01-25,1041.692
2008-01-28,1043.64
2008-01-29,1017.038
2008-01-30,1000.128
2008-01-31,1012.814
2008-02-01,1060.348
2008-02-04,1071.295
2008-02-05,1045.642
2008-02-06,1009.427
2008-02-07,1002.535
2008-02-08,1017.048
2008-02-11,999.258
2008-02-12,1018.147
2008-02-13,986.301
2008-02-14,1024.272
2008-02-15,1014.266
2008-02-18,1007.629
2008-02-19,1031.252
2008-02-20,997.787
2008-02-21,1017.791
2008-02-22,1016.67
2008-02-25,1038.771
2008-02-26,1054.623
2008-02-27,1085.381
2008-02-28,1068.674
2008-02-29,1035.285
2008-03-03,1007.527
2008-03-04,997.912
2008-03-05,1002.219
2008-03-06,1013.053
2008-03-07,977.64
2008-03-10,949.374
2008-03-11,948.173
2008-03-12,983.708
2008-03-13,968.976
2008-03-14,981.624
2008-03-17,937.731
2008-03-18,945.537
2008-03-19,984.676
2008-03-20,928.393
2008-03-21,928.393
2008-03-24,939.17
2008-03-25,980.693
2008-03-26,997.322
2008-03-27,994.813
2008-03-28,986.997
2008-03-31,980.563
2008-04-01,971.846
2008-04-02,1011.733
2008-04-03,1037.655
2008-04-04,1044.682
2008-04-07,1048.907
2008-04-08,1040.934
2008-04-09,1033.517
2008-04-10,1025.642
2008-04-11,1024.964
2008-04-14,998.651
2008-04-15,1010.251
2008-04-16,1041.121
2008-04-17,1044.633
2008-04-18,1015.5
2008-04-21,1066.751
2008-04-22,1064.161
2008-04-23,1089.318
2008-04-24,1068.315
2008-04-25,1061.05
2008-04-28,1067.282
2008-04-29,1062.685
2008-04-30,1064.241
2008-05-01,1049.246
2008-05-02,1078.386
2008-05-05,1095.213
2008-05-06,1091.351
2008-05-07,1080.101
2008-05-08,1091.635
2008-05-09,1101.672
2008-05-12,1122.422
2008-05-13,1114.143
2008-05-14,1122.487
2008-05-15,1128.223
2008-05-16,1150.739
2008-05-19,1159.592
2008-05-20,1155.991
2008-05-21,1139.948
2008-05-22,1134.461
2008-05-23,1128.553
2008-05-26,1115.708
2008-05-27,1115.733
2008-05-28,1102.732
2008-05-29,1106.956
2008-05-30,1089.926
2008-06-02,1094.015
2008-06-03,1072.996
2008-06-04,1085.354
2008-06-05,1069.707
2008-06-06,1090.255
2008-06-09,1080.895
2008-06-10,1042.538
2008-06-11,1052.708
2008-06-12,1007.534
2008-06-13,1025.408
2008-06-16,1025.642
2008-06-17,1040.045
2008-06-18,1046.341
2008-06-19,1034.141
2008-06-20,1025.116
2008-06-23,1022.483
2008-06-24,1033.589
2008-06-25,1018.642
2008-06-26,1037.816
2008-06-27,1027.171
2008-06-30,1022.959
2008-07-01,998.734
2008-07-02,998.275
2008-07-03,975.622
2008-07-04,999.318
2008-07-07,971.657
2008-07-08,954.862
2008-07-09,976.47
2008-07-10,965.785
2008-07-11,980.646
2008-07-14,971.379
2008-07-15,956.741
2008-07-16,962.994
2008-07-17,973.902
2008-07-18,957.244
2008-07-21,997.898
2008-07-22,992.764
2008-07-23,1004.973
2008-07-24,1011.271
2008-07-25,965.896
2008-07-28,952.295
2008-07-29,931.718
2008-07-30,944.652
2008-07-31,949.196
2008-08-01,924.332
2008-08-04,920.327
2008-08-05,892.119
2008-08-06,918.373
2008-08-07,920.698
2008-08-08,901.266
2008-08-11,909.723
2008-08-12,904.837
2008-08-13,877.053
2008-08-14,886.623
2008-08-15,878.402
2008-08-18,886.404
2008-08-19,861.436
2008-08-20,875.344
2008-08-21,874.116
2008-08-22,873.664
2008-08-25,885.179
2008-08-26,874.069
2008-08-27,876.811
2008-08-28,896.749
2008-08-29,905.108
2008-09-01,891.077
2008-09-02,874.473
2008-09-03,860.027
2008-09-04,847.642
2008-09-05,807.31
2008-09-08,854.63
2008-09-09,825.013
2008-09-10,810.805
2008-09-11,781.182
2008-09-12,819.688
2008-09-15,798.253
2008-09-16,770.565
2008-09-17,760.259
2008-09-18,753.473
2008-09-19,816.884
2008-09-22,884.127
2008-09-23,859.134
2008-09-24,866.279
2008-09-25,852.426
2008-09-26,845.052
2008-09-29,812.303
2008-09-30,748.209
2008-10-01,785.748
2008-10-02,765.505
2008-10-03,761.557
2008-10-06,675.956
2008-10-07,694.818
2008-10-08,612.088
2008-10-09,634.575
2008-10-10,540.565
2008-10-13,593.619
2008-10-14,640.108
2008-10-15,620.382
2008-10-16,559.297
2008-10-17,572.845
2008-10-20,607.914
2008-10-21,627.537
2008-10-22,594.424
2008-10-23,557.92
2008-10-24,503.208
2008-10-27,491.323
2008-10-28,504.827
2008-10-29,549.349
2008-10-30,574.062
2008-10-31,566.705
2008-11-03,613.491
2008-11-04,629.998
2008-11-05,649.959
2008-11-06,601.303
2008-11-07,580.828
2008-11-10,600.652
2008-11-11,548.743
2008-11-12,536.473
2008-11-13,498.503
2008-11-14,519.385
2008-11-17,499.181
2008-11-18,484.193
2008-11-19,481.237
2008-11-20,433.738
2008-11-21,446.362
2008-11-24,471.326
2008-11-25,500.323
2008-11-26,490.24
2008-11-27,505.555
2008-11-28,524.789
2008-12-01,508.737
2008-12-02,483.534
2008-12-03,488.449
2008-12-04,491.027
2008-12-05,474.369
2008-12-08,515.416
2008-12-09,505.691
2008-12-10,512.879
2008-12-11,518.118
2008-12-12,496.387
2008-12-15,517.253
2008-12-16,516.07
2008-12-17,534.464
2008-12-18,540.171
2008-12-19,530.861
2008-12-22,520.328
2008-12-23,514.52
2008-12-24,523.498
2008-12-25,523.498
2008-12-26,521.775
2008-12-29,537.022
2008-12-30,539.912
2008-12-31,553.429
2009-01-01,553.429
2009-01-02,559.002
2009-01-05,563.95
2009-01-06,571.883
2009-01-07,578.74
2009-01-08,560.232
2009-01-09,562.491
2009-01-12,538.343
2009-01-13,518.828
2009-01-14,518.692
2009-01-15,493.951
2009-01-16,508.226
2009-01-19,511.367
2009-01-20,484.397
2009-01-21,471.69
2009-01-22,482.532
2009-01-23,459.087
2009-01-26,465.012
2009-01-27,483.008
2009-01-28,497.157
2009-01-29,495.233
2009-01-30,480.804
2009-02-02,471.51
2009-02-03,487.153
2009-02-04,484.032
2009-02-05,484.738
2009-02-06,505.543
2009-02-09,522.057
2009-02-10,508.853
2009-02-11,492.654
2009-02-12,494.938
2009-02-13,512.77
2009-02-16,497.549
2009-02-17,480.466
2009-02-18,472.596
2009-02-19,485.095
2009-02-20,475.859
2009-02-23,473.411
2009-02-24,472.008
2009-02-25,472.79
2009-02-26,480.861
2009-02-27,471.185
2009-03-02,452.323
2009-03-03,453.674
2009-03-04,450.411
2009-03-05,454.097
2009-03-06,447.183
2009-03-09,443.418
2009-03-10,461.471
2009-03-11,472.19
2009-03-12,469.121
2009-03-13,493.49
2009-03-16,495.538
2009-03-17,509.426
2009-03-18,506.649
2009-03-19,538.697
2009-03-20,535.498
2009-03-23,559.047
2009-03-24,565.136
2009-03-25,569.221
2009-03-26,576.535
2009-03-27,573.033
2009-03-30,549.602
2009-03-31,556.583
2009-04-01,557.23
2009-04-02,591.189
2009-04-03,596.002
2009-04-06,598.781
2009-04-07,592.014
2009-04-08,574.299
2009-04-09,588.772
2009-04-10,588.772
2009-04-13,597.106
2009-04-14,612.083
2009-04-15,605.284
2009-04-16,607.197
2009-04-17,608.288
2009-04-20,592.529
2009-04-21,577.881
2009-04-22,580.567
2009-04-23,598.276
2009-04-24,600.733
2009-04-27,597.447
2009-04-28,582.873
2009-04-29,593.851
2009-04-30,617.11
2009-05-01,608.426
2009-05-04,637.908
2009-05-05,642.488
2009-05-06,640.619
2009-05-07,664.993
2009-05-08,666.494
2009-05-11,667.544
2009-05-12,659.947
2009-05-13,651.712
2009-05-14,624.9
2009-05-15,636.922
2009-05-18,633.125
2009-05-19,660.728
2009-05-20,665.719
2009-05-21,655.182
2009-05-22,657.969
2009-05-25,648.377
2009-05-26,657.467
2009-05-27,662.846
2009-05-28,650.147
2009-05-29,676.317
2009-06-01,698.56
2009-06-02,719.217
2009-06-03,721.315
2009-06-04,697.187
2009-06-05,706.695
2009-06-08,693.057
2009-06-09,698.302
2009-06-10,720.707
2009-06-11,734.796
2009-06-12,733.152
2009-06-15,712.859
2009-06-16,705.877
2009-06-17,684.156
2009-06-18,694.166
2009-06-19,700.64
2009-06-22,691.67
2009-06-23,664.857
2009-06-24,681.68
2009-06-25,683.589
2009-06-26,701.687
2009-06-29,697.181
2009-06-30,713.323
2009-07-01,697.419
2009-07-02,687.425
2009-07-03,682.629
2009-07-06,667.738
2009-07-07,670.493
2009-07-08,660.164
2009-07-09,655.256
2009-07-10,656.867
2009-07-13,646.566
2009-07-14,679.133
2009-07-15,700.086
2009-07-16,713.474
2009-07-17,713.793
2009-07-20,732.013
2009-07-21,735.776
2009-07-22,737.814
2009-07-23,737.02
2009-07-24,738.533
2009-07-27,752.621
2009-07-28,766.061
2009-07-29,751.853
2009-07-30,769.87
2009-07-31,784.568
2009-08-03,801.149
2009-08-04,811.609
2009-08-05,799.966
2009-08-06,814.674
2009-08-07,807.347
2009-08-10,805.325
2009-08-11,802.813
2009-08-12,807.597
2009-08-13,836.973
2009-08-14,833.619
2009-08-17,806.801
2009-08-18,808.484
2009-08-19,807.148
2009-08-20,813.342
2009-08-21,801.793
2009-08-24,837.464
2009-08-25,831.011
2009-08-26,830.669
2009-08-27,831.731
2009-08-28,852.574
2009-08-31,851.391
2009-09-01,855.245
2009-09-02,835.573
2009-09-03,836.105
2009-09-04,845.36
2009-09-07,860.63
2009-09-08,885.872
2009-09-09,885.976
2009-09-10,887.775
2009-09-11,900.381
2009-09-14,881.615
2009-09-15,881.293
2009-09-16,916.233
2009-09-17,933.418
2009-09-18,921.316
2009-09-21,910.028
2009-09-22,923.067
2009-09-23,936.299
2009-09-24,926.078
2009-09-25,928.912
2009-09-28,926.139
2009-09-29,944.418
2009-09-30,953.306
2009-10-01,936.47
2009-10-02,905.301
2009-10-05,907.268
2009-10-06,929.09
2009-10-07,947.749
2009-10-08,980.563
2009-10-09,978.291
2009-10-12,977.847
2009-10-13,985.585
2009-10-14,1004.155
2009-10-15,1016.619
2009-10-16,1008.131
2009-10-19,1008.809
2009-10-20,1018.753
2009-10-21,1019.418
2009-10-22,1009.891
2009-10-23,1025.36
2009-10-26,1014.671
2009-10-27,995.808
2009-10-28,963.552
2009-10-29,953.57
2009-10-30,955.489
2009-11-02,939.079
2009-11-03,930.139
2009-11-04,940.307
2009-11-05,936.557
2009-11-06,962.274
2009-11-09,993.926
2009-11-10,1006.256
2009-11-11,1012.756
2009-11-12,1009.967
2009-11-13,1004.505
2009-11-16,1019.174
2009-11-17,999.827
2009-11-18,1008.075
2009-11-19,994.996
2009-11-20,979.586
2009-11-23,999.005
2009-11-24,983.523
2009-11-25,1002.706
2009-11-26,983.597
2009-11-27,951.257
2009-11-30,988.836
2009-12-01,999.792
2009-12-02,1014.759
2009-12-03,1014.971
2009-12-04,987.178
2009-12-07,977.074
2009-12-08,970.719
2009-12-09,964.498
2009-12-10,967.115
2009-12-11,966.738
2009-12-14,972.054
2009-12-15,970.843
2009-12-16,958.8
2009-12-17,945.071
2009-12-18,939.966
2009-12-21,933.209
2009-12-22,940.017
2009-12-23,953.586
2009-12-24,966.58
2009-12-25,966.58
2009-12-28,972.112
2009-12-29,993.466
2009-12-30,986.895
2009-12-31,1000.523
2010-01-01,1000.523
2010-01-04,1016.681
2010-01-05,1027.262
2010-01-06,1029.085
2010-01-07,1025.467
2010-01-08,1029.621
2010-01-11,1050.864
2010-01-12,1034.401
2010-01-13,1025.452
2010-01-14,1042.237
2010-01-15,1036.271
2010-01-18,1043.203
2010-01-19,1030.845
2010-01-20,1016.851
2010-01-21,1004.929
2010-01-22,987.04
2010-01-25,976.914
2010-01-26,971.724
2010-01-27,954.205
2010-01-28,960.808
2010-01-29,930.847
2010-02-01,919.448
2010-02-02,932.948
2010-02-03,940.403
2010-02-04,922.04
2010-02-05,894.094
2010-02-08,903.304
2010-02-09,902.002
2010-02-10,900.369
2010-02-11,922.004
2010-02-12,921.928
2010-02-15,927.967
2010-02-16,946.525
2010-02-17,970.926
2010-02-18,969.388
2010-02-19,957.652
2010-02-22,984.698
2010-02-23,983.666
2010-02-24,964.556
2010-02-25,942.147
2010-02-26,968.289
2010-03-01,984.654
2010-03-02,993.613
2010-03-03,1004.251
2010-03-04,1002.642
2010-03-05,1014.821
2010-03-08,1025.334
2010-03-09,1030.767
2010-03-10,1037.69
2010-03-11,1031.38
2010-03-12,1034.215
2010-03-15,1021.264
2010-03-16,1027.013
2010-03-17,1047.144
2010-03-18,1045.695
2010-03-19,1043.7
2010-03-22,1034.399
2010-03-23,1049.342
2010-03-24,1042.911
2010-03-25,1046.291
2010-03-26,1040.276
2010-03-29,1052.359
2010-03-30,1060.611
2010-03-31,1049.243
2010-04-01,1057.541
2010-04-02,1057.541
2010-04-05,1056.909
2010-04-06,1072.009
2010-04-07,1075.324
2010-04-08,1068.868
2010-04-09,1075.657
2010-04-12,1080.91
2010-04-13,1069.54
2010-04-14,1092.2
2010-04-15,1093.367
2010-04-16,1082.574
2010-04-19,1058.14
2010-04-20,1072.382
2010-04-21,1074.824
2010-04-22,1060.45
2010-04-23,1047.196
2010-04-26,1053.331
2010-04-27,1049.996
2010-04-28,1037.092
2010-04-29,1032.999
2010-04-30,1041.863
2010-05-03,1029.181
2010-05-04,1003.047
2010-05-05,986.308
2010-05-06,953.564
2010-05-07,916.029
2010-05-10,961.935
2010-05-11,945.669
2010-05-12,947.856
2010-05-13,970.502
2010-05-14,951.349
2010-05-17,910.162
2010-05-18,907.508
2010-05-19,856.464
2010-05-20,819.559
2010-05-21,827.918
2010-05-24,853.296
2010-05-25,811.142
2010-05-26,837.665
2010-05-27,864.007
2010-05-28,884.671
2010-05-31,868.149
2010-06-01,867.227
2010-06-02,852.448
2010-06-03,884.994
2010-06-04,863.477
2010-06-07,824.767
2010-06-08,838.659
2010-06-09,856.437
2010-06-10,879.082
2010-06-11,897.727
2010-06-14,914.325
2010-06-15,908.201
2010-06-16,921.742
2010-06-17,912.819
2010-06-18,925.717
2010-06-21,950.969
2010-06-22,937.842
2010-06-23,912.853
2010-06-24,907.804
2010-06-25,890.293
2010-06-28,894.605
2010-06-29,865.953
2010-06-30,848.736
2010-07-01,826.707
2010-07-02,835.902
2010-07-05,823.739
2010-07-06,852.289
2010-07-07,852.449
2010-07-08,890.187
2010-07-09,899.58
2010-07-12,900.783
2010-07-13,898.05
2010-07-14,920.962
2010-07-15,909.663
2010-07-16,900.868
2010-07-19,882.987
2010-07-20,901.473
2010-07-21,908.952
2010-07-22,909.754
2010-07-23,929.549
2010-07-26,940.597
2010-07-27,947.454
2010-07-28,946.861
2010-07-29,956.577
2010-07-30,953.324
2010-08-02,971.603
2010-08-03,977.712
2010-08-04,972.804
2010-08-05,973.784
2010-08-06,976.755
2010-08-09,984.33
2010-08-10,965.292
2010-08-11,936.99
