Date,WORLD ex USA MID VALUE Mid Cap
2025-02-13,1846.095
2025-02-14,1859.027
2025-02-17,1863.491
2025-02-18,1867.111
2025-02-19,1855.192
2025-02-20,1862.379
2025-02-21,1862.21
2025-02-24,1866.622
2025-02-25,1870.777
2025-02-26,1882.903
2025-02-27,1870.573
2025-02-28,1855.944
2025-03-03,1878.096
2025-03-04,1861.035
2025-03-05,1903.022
2025-03-06,1922.149
2025-03-07,1922.082
2025-03-10,1908.414
2025-03-11,1897.899
2025-03-12,1906.272
2025-03-13,1900.108
2025-03-14,1911.223
2025-03-17,1934.331
2025-03-18,1941.992
2025-03-19,1940.068
2025-03-20,1938.512
2025-03-21,1928.687
2025-03-24,1923.33
2025-03-25,1938.377
2025-03-26,1932.197
2025-03-27,1929.718
2025-03-28,1922.033
2025-03-31,1887.125
2025-04-01,1902.729
2025-04-02,1900.29
2025-04-03,1906.217
2025-04-04,1814.597
2025-04-07,1707.63
2025-04-08,1752.755
2025-04-09,1727.915
2025-04-10,1817.186
2025-04-11,1825.495
2025-04-14,1868.376
2025-04-15,1891.895
2025-04-16,1897.486
2025-04-17,1903.324
2025-04-18,1909.294
2025-04-21,1918.587
2025-04-22,1929.536
2025-04-23,1937.049
2025-04-24,1943.592
2025-04-25,1949.101
2025-04-28,1968.72
2025-04-29,1978.803
2025-04-30,1986.515
2025-05-01,1968.26
2025-05-02,1997.13
2025-05-05,2001.791
2025-05-06,2011.678
2025-05-07,2021.11
2025-05-08,2009.426
2025-05-09,2023.196
2025-05-12,2006.823
2025-05-13,2018.081
2025-05-14,2027.743
2025-05-15,2030.004
2025-05-16,2033.768
2025-05-19,2051.239
2025-05-20,2065.598
2025-05-21,2078.576
2025-05-22,2060.739
2025-05-23,2069.398
2025-05-26,2089.796
2025-05-27,2084.677
2025-05-28,2074.317
2025-05-29,2087.014
2025-05-30,2091.559
2025-06-02,2104.854
2025-06-03,2094.751
2025-06-04,2104.262
2025-06-05,2106.207
2025-06-06,2097.568
2025-06-09,2105.807
2025-06-10,2109.164
2025-06-11,2113.14
2025-06-12,2122.826
2025-06-13,2104.158
2025-06-16,2128.618
2025-06-17,2107.336
2025-06-18,2112.908
2025-06-19,2094.713
2025-06-20,2097.96
2025-06-23,2093.582
2025-06-24,2126.451
2025-06-25,2115.419
2025-06-26,2137.354
2025-06-27,2153.476
2025-06-30,2160.205
2025-07-01,2164.248
2025-07-02,2169.775
2025-07-03,2174.727
2025-07-04,2170.573
2025-07-07,2158.033
2025-07-08,2150.458
2025-07-09,2165.996
2025-07-10,2163.579
2025-07-11,2155.341
2025-07-14,2151.458
2025-07-15,2135.808
2025-07-16,2126.553
2025-07-17,2133.937
2025-07-18,2144.812
2025-07-21,2158.02
2025-07-22,2171.238
2025-07-23,2203.527
2025-07-24,2219.03
2025-07-25,2204.76
2025-07-28,2188.325
2025-07-29,2173.512
2025-07-30,2166.294
2025-07-31,2154.17
2025-08-01,2159.205
2025-08-04,2168.944
2025-08-05,2173.574
2025-08-06,2196.54
2025-08-07,2216.423
2025-08-08,2225.902
2025-08-11,2216.631
2025-08-12,2232.658
2025-08-13,2257.075
2025-08-14,2251.2
2025-08-15,2268.092
2025-08-18,2253.099
2025-08-19,2265.664
2025-08-20,2272.059
2025-08-21,2266.242
2025-08-22,2293.927
2025-08-25,2286.037
2025-08-26,2267.701
2025-08-27,2254.84
2025-08-28,2267.767
2025-08-29,2265.812
