Date,NETHERLANDS MID GROWTH Mid Cap
2005-11-09,692.391
2005-11-10,695.775
2005-11-11,700.849
2005-11-14,692.268
2005-11-15,703.36
2005-11-16,697.713
2005-11-17,688.551
2005-11-18,691.583
2005-11-21,697.002
2005-11-22,694.371
2005-11-23,704.201
2005-11-24,703.39
2005-11-25,702.763
2005-11-28,701.549
2005-11-29,701.215
2005-11-30,699.605
2005-12-01,710.979
2005-12-02,706.325
2005-12-05,705.457
2005-12-06,711.114
2005-12-07,706.938
2005-12-08,713.273
2005-12-09,710.489
2005-12-12,718.081
2005-12-13,713.838
2005-12-14,716.595
2005-12-15,710.524
2005-12-16,717.35
2005-12-19,718.931
2005-12-20,711.183
2005-12-21,714.665
2005-12-22,713.56
2005-12-23,715.831
2005-12-26,715.831
2005-12-27,720.938
2005-12-28,720.862
2005-12-29,721.241
2005-12-30,716.407
2006-01-02,723.675
2006-01-03,732.399
2006-01-04,746.524
2006-01-05,744.993
2006-01-06,756.845
2006-01-09,765.957
2006-01-10,754.073
2006-01-11,755.901
2006-01-12,754.457
2006-01-13,748.847
2006-01-16,755.506
2006-01-17,741.278
2006-01-18,751.979
2006-01-19,753.969
2006-01-20,747.807
2006-01-23,755.719
2006-01-24,763.567
2006-01-25,777.753
2006-01-26,785.587
2006-01-27,789.419
2006-01-30,790.159
2006-01-31,785.6
2006-02-01,791.844
2006-02-02,786.978
2006-02-03,780.891
2006-02-06,782.452
2006-02-07,778.105
2006-02-08,774.263
2006-02-09,783.63
2006-02-10,769.331
2006-02-13,774.341
2006-02-14,773.967
2006-02-15,776.636
2006-02-16,762.744
2006-02-17,762.584
2006-02-20,766.697
2006-02-21,757.463
2006-02-22,751.631
2006-02-23,749.603
2006-02-24,741.237
2006-02-27,745.504
2006-02-28,745.053
2006-03-01,753.707
2006-03-02,758.309
2006-03-03,760.67
2006-03-06,756.729
2006-03-07,743.108
2006-03-08,736.536
2006-03-09,743.221
2006-03-10,736.102
2006-03-13,742.434
2006-03-14,757.766
2006-03-15,764.659
2006-03-16,766.792
2006-03-17,765.829
2006-03-20,763.794
2006-03-21,760.589
2006-03-22,758.011
2006-03-23,762.283
2006-03-24,763.808
2006-03-27,767.413
2006-03-28,772.077
2006-03-29,766.596
2006-03-30,779.024
2006-03-31,775.707
2006-04-03,775.183
2006-04-04,777.171
2006-04-05,777.969
2006-04-06,785.618
2006-04-07,776.517
2006-04-10,782.147
2006-04-11,767.481
2006-04-12,761.309
2006-04-13,766.826
2006-04-14,766.826
2006-04-17,779.006
2006-04-18,778.79
2006-04-19,792.867
2006-04-20,799.671
2006-04-21,810.133
2006-04-24,805.213
2006-04-25,804.315
2006-04-26,806.943
2006-04-27,805.496
2006-04-28,803.004
2006-05-01,804.407
2006-05-02,820.488
2006-05-03,808.892
2006-05-04,824.664
2006-05-05,840.05
2006-05-08,838.967
2006-05-09,838.918
2006-05-10,835.31
2006-05-11,825.095
2006-05-12,806.193
2006-05-15,788.324
2006-05-16,788.094
2006-05-17,767.797
2006-05-18,765.746
2006-05-19,753.269
2006-05-22,740.589
2006-05-23,766.657
2006-05-24,756.945
2006-05-25,767.464
2006-05-26,771.764
2006-05-29,780.192
2006-05-30,774.312
2006-05-31,773.165
2006-06-01,776.601
2006-06-02,786.296
2006-06-05,781.176
2006-06-06,753.18
2006-06-07,760.179
2006-06-08,737.211
2006-06-09,742.112
2006-06-12,734.581
2006-06-13,721.174
2006-06-14,729.976
2006-06-15,747.372
2006-06-16,740.797
2006-06-19,742.161
2006-06-20,739.492
2006-06-21,751.432
2006-06-22,750.366
2006-06-23,747.506
2006-06-26,744.24
2006-06-27,739.153
2006-06-28,735.08
2006-06-29,744.578
2006-06-30,770.319
2006-07-03,776.44
2006-07-04,776.699
2006-07-05,762.737
2006-07-06,765.991
2006-07-07,764.223
2006-07-10,760.956
2006-07-11,753.613
2006-07-12,757.736
2006-07-13,756.892
2006-07-14,739.028
2006-07-17,728.535
2006-07-18,730.127
2006-07-19,761.376
2006-07-20,762.081
2006-07-21,753.585
2006-07-24,759.773
2006-07-25,759.67
2006-07-26,760.302
2006-07-27,770.563
2006-07-28,777.29
2006-07-31,778.745
2006-08-01,765.993
2006-08-02,777.377
2006-08-03,770.844
2006-08-04,783.328
2006-08-07,767.754
2006-08-08,764.944
2006-08-09,772.57
2006-08-10,761.448
2006-08-11,766.612
2006-08-14,771.847
2006-08-15,782.646
2006-08-16,796.927
2006-08-17,804.857
2006-08-18,798.522
2006-08-21,800.645
2006-08-22,798.963
2006-08-23,791.51
2006-08-24,792.58
2006-08-25,789.357
2006-08-28,794.716
2006-08-29,799.909
2006-08-30,812.591
2006-08-31,814.142
2006-09-01,815.581
2006-09-04,824.882
2006-09-05,818.025
2006-09-06,818.199
2006-09-07,814.006
2006-09-08,812.952
2006-09-11,810.181
2006-09-12,823.156
2006-09-13,824.973
2006-09-14,829.547
2006-09-15,824.958
2006-09-18,828.706
2006-09-19,819.601
2006-09-20,825.749
2006-09-21,830.802
2006-09-22,826.594
2006-09-25,826.297
2006-09-26,839.429
2006-09-27,843.566
2006-09-28,846.207
2006-09-29,846.993
2006-10-02,850.947
2006-10-03,852.182
2006-10-04,854.254
2006-10-05,856.367
2006-10-06,850.346
2006-10-09,849.912
2006-10-10,845.48
2006-10-11,846.101
2006-10-12,851.289
2006-10-13,852.393
2006-10-16,856.451
2006-10-17,850.885
2006-10-18,839.011
2006-10-19,846.561
2006-10-20,847.185
2006-10-23,848.737
2006-10-24,847.008
2006-10-25,847.276
2006-10-26,854.76
2006-10-27,862.115
2006-10-30,857.199
2006-10-31,859.5
2006-11-01,857.918
2006-11-02,858.911
2006-11-03,857.454
2006-11-06,864.707
2006-11-07,875.778
2006-11-08,875.834
2006-11-09,891.51
2006-11-10,891.61
2006-11-13,892.898
2006-11-14,895.445
2006-11-15,904.141
2006-11-16,894.442
2006-11-17,897.514
2006-11-20,900.706
2006-11-21,906.802
2006-11-22,913.782
2006-11-23,909.09
2006-11-24,917.102
2006-11-27,901.23
2006-11-28,898.395
2006-11-29,909.051
2006-11-30,911.783
2006-12-01,911.752
2006-12-04,913.357
2006-12-05,918.914
2006-12-06,919.798
2006-12-07,917.955
2006-12-08,918.007
2006-12-11,915.223
2006-12-12,910.924
2006-12-13,917.875
2006-12-14,916.378
2006-12-15,916.16
2006-12-18,912.518
2006-12-19,912.401
2006-12-20,916.798
2006-12-21,910.993
2006-12-22,907.15
2006-12-25,907.15
2006-12-26,905.736
2006-12-27,917.506
2006-12-28,917.726
2006-12-29,924.736
2007-01-01,924.736
2007-01-02,935.767
2007-01-03,930.57
2007-01-04,923.607
2007-01-05,917.603
2007-01-08,924.211
2007-01-09,922.307
2007-01-10,911.798
2007-01-11,925.122
2007-01-12,929.844
2007-01-15,931.546
2007-01-16,922.81
2007-01-17,945.918
2007-01-18,944.911
2007-01-19,940.729
2007-01-22,936.345
2007-01-23,936.174
2007-01-24,938.113
2007-01-25,929.443
2007-01-26,927.969
2007-01-29,928.36
2007-01-30,935.958
2007-01-31,934.13
2007-02-01,944.09
2007-02-02,944.235
2007-02-05,939.713
2007-02-06,940.559
2007-02-07,950.318
2007-02-08,948.266
2007-02-09,943.268
2007-02-12,928.876
2007-02-13,935.04
2007-02-14,956.435
2007-02-15,974.153
2007-02-16,970.934
2007-02-19,968.96
2007-02-20,971.867
2007-02-21,960.778
2007-02-22,960.381
2007-02-23,967.031
2007-02-26,966.003
2007-02-27,948.157
2007-02-28,932.064
2007-03-01,916.498
2007-03-02,912.749
2007-03-05,899.056
2007-03-06,897.363
2007-03-07,896.809
2007-03-08,903.711
2007-03-09,900.7
2007-03-12,905.251
2007-03-13,891.84
2007-03-14,883.368
2007-03-15,903.33
2007-03-16,910.052
2007-03-19,913.593
2007-03-20,926.52
2007-03-21,929.425
2007-03-22,941.125
2007-03-23,946.174
2007-03-26,937.923
2007-03-27,933.965
2007-03-28,933.017
2007-03-29,938.747
2007-03-30,934.453
2007-04-02,943.866
2007-04-03,952.288
2007-04-04,950.54
2007-04-05,957.199
2007-04-06,957.199
2007-04-09,952.212
2007-04-10,962.607
2007-04-11,951.601
2007-04-12,955.77
2007-04-13,962.118
2007-04-16,969.273
2007-04-17,974.003
2007-04-18,988.608
2007-04-19,988.403
2007-04-20,994.782
2007-04-23,993.748
2007-04-24,994.688
2007-04-25,996.566
2007-04-26,992.862
2007-04-27,992.646
2007-04-30,1002.026
2007-05-01,998.281
2007-05-02,995.503
2007-05-03,994.091
2007-05-04,1013.81
2007-05-07,1022.185
2007-05-08,998.456
2007-05-09,998.51
2007-05-10,986.481
2007-05-11,996.893
2007-05-14,993.972
2007-05-15,1000.391
2007-05-16,992.699
2007-05-17,986.944
2007-05-18,994.227
2007-05-21,990.153
2007-05-22,986.784
2007-05-23,988.826
2007-05-24,978.622
2007-05-25,981.495
2007-05-28,983.279
2007-05-29,983.354
2007-05-30,980.733
2007-05-31,1000.0
2007-06-01,1003.047
2007-06-04,1002.005
2007-06-05,996.999
2007-06-06,980.303
2007-06-07,970.538
2007-06-08,964.753
2007-06-11,973.689
2007-06-12,965.556
2007-06-13,967.66
2007-06-14,982.823
2007-06-15,1006.979
2007-06-18,1010.504
2007-06-19,1011.469
2007-06-20,1011.472
2007-06-21,1005.262
2007-06-22,1011.362
2007-06-25,1011.535
2007-06-26,1005.731
2007-06-27,1006.294
2007-06-28,1022.307
2007-06-29,1029.961
2007-07-02,1053.23
2007-07-03,1054.799
2007-07-04,1057.611
2007-07-05,1051.371
2007-07-06,1059.491
2007-07-09,1085.346
2007-07-10,1129.247
2007-07-11,1120.372
2007-07-12,1129.971
2007-07-13,1135.651
2007-07-16,1137.991
2007-07-17,1142.742
2007-07-18,1149.553
2007-07-19,1162.291
2007-07-20,1162.373
2007-07-23,1169.922
2007-07-24,1163.501
2007-07-25,1130.432
2007-07-26,1113.184
2007-07-27,1086.632
2007-07-30,1092.495
2007-07-31,1105.976
2007-08-01,1087.993
2007-08-02,1085.754
2007-08-03,1087.424
2007-08-06,1081.21
2007-08-07,1081.88
2007-08-08,1104.504
2007-08-09,1074.521
2007-08-10,1050.635
2007-08-13,1065.808
2007-08-14,1056.732
2007-08-15,1041.31
2007-08-16,1004.02
2007-08-17,1019.175
2007-08-20,1029.08
2007-08-21,1036.767
2007-08-22,1046.023
2007-08-23,1055.101
2007-08-24,1062.058
2007-08-27,1067.711
2007-08-28,1054.997
2007-08-29,1053.132
2007-08-30,1062.909
2007-08-31,1073.41
2007-09-03,1075.114
2007-09-04,1078.085
2007-09-05,1072.478
2007-09-06,1086.86
2007-09-07,1070.352
2007-09-10,1067.314
2007-09-11,1077.267
2007-09-12,1089.596
2007-09-13,1084.921
2007-09-14,1076.042
2007-09-17,1063.186
2007-09-18,1074.509
2007-09-19,1105.738
2007-09-20,1116.55
2007-09-21,1123.497
2007-09-24,1122.649
2007-09-25,1117.094
2007-09-26,1121.914
2007-09-27,1124.355
2007-09-28,1135.208
2007-10-01,1141.154
2007-10-02,1134.607
2007-10-03,1128.489
2007-10-04,1126.867
2007-10-05,1132.943
2007-10-08,1127.047
2007-10-09,1130.417
2007-10-10,1136.795
2007-10-11,1140.837
2007-10-12,1136.214
2007-10-15,1140.368
2007-10-16,1135.052
2007-10-17,1168.262
2007-10-18,1166.99
2007-10-19,1157.115
2007-10-22,1144.195
2007-10-23,1165.752
2007-10-24,1150.23
2007-10-25,1166.872
2007-10-26,1161.323
2007-10-29,1170.299
2007-10-30,1161.871
2007-10-31,1169.563
2007-11-01,1153.769
2007-11-02,1160.286
2007-11-05,1159.842
2007-11-06,1162.572
2007-11-07,1176.039
2007-11-08,1162.643
2007-11-09,1146.637
2007-11-12,1142.509
2007-11-13,1124.701
2007-11-14,1144.261
2007-11-15,1116.926
2007-11-16,1099.441
2007-11-19,1076.655
2007-11-20,1093.597
2007-11-21,1073.29
2007-11-22,1066.812
2007-11-23,1069.945
2007-11-26,1084.301
2007-11-27,1077.417
2007-11-28,1096.632
2007-11-29,1099.423
2007-11-30,1141.379
2007-12-03,1129.336
2007-12-04,1110.634
2007-12-05,1129.699
2007-12-06,1127.866
2007-12-07,1129.604
2007-12-10,1134.847
2007-12-11,1129.723
2007-12-12,1108.28
2007-12-13,1089.208
2007-12-14,1091.284
2007-12-17,1062.641
2007-12-18,1046.86
2007-12-19,1037.89
2007-12-20,1037.712
2007-12-21,1049.718
2007-12-24,1054.272
2007-12-25,1054.272
2007-12-26,1061.518
2007-12-27,1052.247
2007-12-28,1061.946
2007-12-31,1061.662
2008-01-01,1061.662
2008-01-02,1057.182
2008-01-03,1039.473
2008-01-04,1031.529
2008-01-07,1008.78
2008-01-08,1019.697
2008-01-09,994.002
2008-01-10,974.378
2008-01-11,968.089
2008-01-14,984.27
2008-01-15,951.675
2008-01-16,905.458
2008-01-17,916.229
2008-01-18,900.18
2008-01-21,841.22
2008-01-22,866.835
2008-01-23,848.797
2008-01-24,922.677
2008-01-25,931.297
2008-01-28,926.673
2008-01-29,936.904
2008-01-30,923.63
2008-01-31,915.258
2008-02-01,927.929
2008-02-04,938.017
2008-02-05,898.507
2008-02-06,895.671
2008-02-07,864.682
2008-02-08,867.667
2008-02-11,862.411
2008-02-12,888.652
2008-02-13,911.68
2008-02-14,924.706
2008-02-15,908.705
2008-02-18,926.109
2008-02-19,932.882
2008-02-20,910.558
2008-02-21,912.106
2008-02-22,912.881
2008-02-25,921.122
2008-02-26,927.197
2008-02-27,931.358
2008-02-28,913.739
2008-02-29,911.207
2008-03-03,894.427
2008-03-04,875.371
2008-03-05,903.592
2008-03-06,897.82
2008-03-07,888.625
2008-03-10,886.311
2008-03-11,888.253
2008-03-12,902.692
2008-03-13,898.975
2008-03-14,885.53
2008-03-17,856.276
2008-03-18,878.306
2008-03-19,868.357
2008-03-20,860.31
2008-03-21,860.31
2008-03-24,859.082
2008-03-25,895.198
2008-03-26,907.574
2008-03-27,925.998
2008-03-28,921.896
2008-03-31,934.291
2008-04-01,940.319
2008-04-02,948.988
2008-04-03,939.279
2008-04-04,950.825
2008-04-07,961.133
2008-04-08,931.953
2008-04-09,930.331
2008-04-10,938.649
2008-04-11,923.335
2008-04-14,920.497
2008-04-15,928.931
2008-04-16,980.202
2008-04-17,982.999
2008-04-18,988.558
2008-04-21,988.138
2008-04-22,994.596
2008-04-23,1017.591
2008-04-24,1001.446
2008-04-25,1004.713
2008-04-28,1006.387
2008-04-29,998.423
2008-04-30,1000.223
2008-05-01,992.61
2008-05-02,1011.839
2008-05-05,1008.098
2008-05-06,1021.4
2008-05-07,1033.35
2008-05-08,1027.542
2008-05-09,1017.854
2008-05-12,1026.498
2008-05-13,1028.543
2008-05-14,1037.667
2008-05-15,1041.485
2008-05-16,1043.642
2008-05-19,1061.15
2008-05-20,1042.181
2008-05-21,1051.896
2008-05-22,1044.835
2008-05-23,1025.521
2008-05-26,1018.988
2008-05-27,1014.601
2008-05-28,1021.328
2008-05-29,1026.63
2008-05-30,1035.067
2008-06-02,1020.283
2008-06-03,1033.526
2008-06-04,1022.301
2008-06-05,1015.875
2008-06-06,995.791
2008-06-09,989.526
2008-06-10,959.819
2008-06-11,953.72
2008-06-12,965.052
2008-06-13,959.34
2008-06-16,970.859
2008-06-17,968.03
2008-06-18,938.424
2008-06-19,907.404
2008-06-20,891.59
2008-06-23,884.208
2008-06-24,893.239
2008-06-25,891.205
2008-06-26,880.926
2008-06-27,875.033
2008-06-30,890.99
2008-07-01,865.992
2008-07-02,849.601
2008-07-03,839.748
2008-07-04,839.93
2008-07-07,846.469
2008-07-08,809.256
2008-07-09,814.672
2008-07-10,787.959
2008-07-11,789.78
2008-07-14,762.26
2008-07-15,750.572
2008-07-16,747.605
2008-07-17,767.189
2008-07-18,783.932
2008-07-21,797.236
2008-07-22,785.679
2008-07-23,786.023
2008-07-24,757.765
2008-07-25,759.521
2008-07-28,756.574
2008-07-29,758.068
2008-07-30,770.089
2008-07-31,776.251
2008-08-01,764.434
2008-08-04,766.119
2008-08-05,789.669
2008-08-06,803.519
2008-08-07,809.79
2008-08-08,797.653
2008-08-11,809.208
2008-08-12,805.667
2008-08-13,799.94
2008-08-14,798.644
2008-08-15,798.377
2008-08-18,798.915
2008-08-19,772.023
2008-08-20,779.36
2008-08-21,787.462
2008-08-22,793.236
2008-08-25,786.462
2008-08-26,790.787
2008-08-27,799.905
2008-08-28,821.967
2008-08-29,818.044
2008-09-01,815.111
2008-09-02,820.192
2008-09-03,798.354
2008-09-04,772.817
2008-09-05,750.72
2008-09-08,761.437
2008-09-09,739.35
2008-09-10,731.005
2008-09-11,722.086
2008-09-12,733.753
2008-09-15,718.382
2008-09-16,710.611
2008-09-17,687.733
2008-09-18,710.79
2008-09-19,765.332
2008-09-22,750.712
2008-09-23,744.511
2008-09-24,719.431
2008-09-25,725.445
2008-09-26,702.584
2008-09-29,641.728
2008-09-30,644.388
2008-10-01,639.506
2008-10-02,616.947
2008-10-03,621.157
2008-10-06,556.371
2008-10-07,550.493
2008-10-08,520.75
2008-10-09,516.204
2008-10-10,481.789
2008-10-13,528.154
2008-10-14,536.938
2008-10-15,512.632
2008-10-16,486.018
2008-10-17,491.393
2008-10-20,513.083
2008-10-21,518.262
2008-10-22,483.578
2008-10-23,487.266
2008-10-24,471.484
2008-10-27,451.808
2008-10-28,457.478
2008-10-29,508.523
2008-10-30,511.774
2008-10-31,525.725
2008-11-03,537.764
2008-11-04,579.812
2008-11-05,567.195
2008-11-06,519.492
2008-11-07,527.75
2008-11-10,536.978
2008-11-11,505.702
2008-11-12,487.464
2008-11-13,489.796
2008-11-14,494.47
2008-11-17,478.26
2008-11-18,480.548
2008-11-19,455.619
2008-11-20,434.683
2008-11-21,422.902
2008-11-24,467.089
2008-11-25,466.363
2008-11-26,469.487
2008-11-27,488.256
2008-11-28,473.392
2008-12-01,436.031
2008-12-02,443.421
2008-12-03,442.003
2008-12-04,435.546
2008-12-05,412.964
2008-12-08,438.762
2008-12-09,448.443
2008-12-10,470.358
2008-12-11,480.979
2008-12-12,480.834
2008-12-15,500.522
2008-12-16,499.661
2008-12-17,514.208
2008-12-18,520.284
2008-12-19,509.023
2008-12-22,497.265
2008-12-23,502.308
2008-12-24,497.249
2008-12-25,497.249
2008-12-26,499.648
2008-12-29,505.755
2008-12-30,515.738
2008-12-31,510.653
2009-01-01,510.653
2009-01-02,529.908
2009-01-05,530.903
2009-01-06,531.573
2009-01-07,529.566
2009-01-08,528.227
2009-01-09,517.461
2009-01-12,502.077
2009-01-13,501.259
2009-01-14,477.783
2009-01-15,478.33
2009-01-16,488.317
2009-01-19,492.978
2009-01-20,477.224
2009-01-21,470.874
2009-01-22,468.926
2009-01-23,462.422
2009-01-26,488.481
2009-01-27,494.632
2009-01-28,514.815
2009-01-29,495.771
2009-01-30,480.852
2009-02-02,476.683
2009-02-03,486.422
2009-02-04,496.447
2009-02-05,491.485
2009-02-06,513.041
2009-02-09,521.952
2009-02-10,503.573
2009-02-11,498.867
2009-02-12,483.735
2009-02-13,497.06
2009-02-16,487.544
2009-02-17,460.223
2009-02-18,455.698
2009-02-19,460.118
2009-02-20,444.396
2009-02-23,439.756
2009-02-24,440.66
2009-02-25,441.923
2009-02-26,450.459
2009-02-27,444.003
2009-03-02,423.812
2009-03-03,411.477
2009-03-04,433.488
2009-03-05,416.68
2009-03-06,415.419
2009-03-09,421.295
2009-03-10,447.137
2009-03-11,454.91
2009-03-12,455.076
2009-03-13,456.912
2009-03-16,476.676
2009-03-17,474.562
2009-03-18,481.507
2009-03-19,507.005
2009-03-20,494.825
2009-03-23,506.53
2009-03-24,500.403
2009-03-25,510.572
2009-03-26,516.167
2009-03-27,493.824
2009-03-30,481.211
2009-03-31,498.713
2009-04-01,499.187
2009-04-02,527.734
2009-04-03,525.118
2009-04-06,534.255
2009-04-07,515.529
2009-04-08,513.478
2009-04-09,529.226
2009-04-10,529.226
2009-04-13,533.714
2009-04-14,533.227
2009-04-15,535.105
2009-04-16,541.274
2009-04-17,552.696
2009-04-20,526.353
2009-04-21,531.547
2009-04-22,534.133
2009-04-23,540.212
2009-04-24,550.716
2009-04-27,541.855
2009-04-28,533.521
2009-04-29,551.188
2009-04-30,565.343
2009-05-01,565.429
2009-05-04,597.921
2009-05-05,592.908
2009-05-06,594.167
2009-05-07,577.609
2009-05-08,580.253
2009-05-11,574.627
2009-05-12,574.789
2009-05-13,560.276
2009-05-14,563.295
2009-05-15,578.273
2009-05-18,584.43
2009-05-19,597.648
2009-05-20,611.578
2009-05-21,596.14
2009-05-22,599.767
2009-05-25,603.811
2009-05-26,605.632
2009-05-27,607.156
2009-05-28,597.406
2009-05-29,613.164
2009-06-01,631.439
2009-06-02,650.166
2009-06-03,633.937
2009-06-04,627.835
2009-06-05,617.227
2009-06-08,598.054
2009-06-09,605.905
2009-06-10,615.355
2009-06-11,620.704
2009-06-12,610.223
2009-06-15,590.016
2009-06-16,591.367
2009-06-17,577.559
2009-06-18,578.556
2009-06-19,589.845
2009-06-22,576.627
2009-06-23,576.485
2009-06-24,596.009
2009-06-25,596.318
2009-06-26,603.61
2009-06-29,612.613
2009-06-30,609.425
2009-07-01,630.082
2009-07-02,614.825
2009-07-03,618.668
2009-07-06,603.426
2009-07-07,603.439
2009-07-08,588.998
2009-07-09,597.368
2009-07-10,585.646
2009-07-13,598.847
2009-07-14,599.446
2009-07-15,625.318
2009-07-16,627.299
2009-07-17,640.69
2009-07-20,649.711
2009-07-21,654.41
2009-07-22,666.545
2009-07-23,675.656
2009-07-24,679.615
2009-07-27,683.669
2009-07-28,679.59
2009-07-29,684.49
2009-07-30,698.832
2009-07-31,707.385
2009-08-03,728.597
2009-08-04,727.479
2009-08-05,721.329
2009-08-06,720.307
2009-08-07,728.514
2009-08-10,722.301
2009-08-11,708.197
2009-08-12,722.135
2009-08-13,726.081
2009-08-14,719.986
2009-08-17,704.463
2009-08-18,715.77
2009-08-19,726.622
2009-08-20,746.739
2009-08-21,761.911
2009-08-24,776.556
2009-08-25,780.9
2009-08-26,778.429
2009-08-27,773.787
2009-08-28,792.053
2009-08-31,776.765
2009-09-01,761.17
2009-09-02,749.432
2009-09-03,756.198
2009-09-04,767.413
2009-09-07,786.316
2009-09-08,797.569
2009-09-09,805.893
2009-09-10,816.804
2009-09-11,818.283
2009-09-14,815.879
2009-09-15,824.552
2009-09-16,844.323
2009-09-17,851.283
2009-09-18,843.986
2009-09-21,838.465
2009-09-22,851.201
2009-09-23,849.257
2009-09-24,834.217
2009-09-25,826.993
2009-09-28,841.474
2009-09-29,832.43
2009-09-30,835.08
2009-10-01,820.339
2009-10-02,800.584
2009-10-05,807.23
2009-10-06,843.005
2009-10-07,838.65
2009-10-08,855.41
2009-10-09,858.036
2009-10-12,874.692
2009-10-13,876.61
2009-10-14,875.407
2009-10-15,867.776
2009-10-16,853.773
2009-10-19,870.724
2009-10-20,869.756
2009-10-21,873.684
2009-10-22,866.0
2009-10-23,860.434
2009-10-26,848.607
2009-10-27,833.144
2009-10-28,793.527
2009-10-29,810.539
2009-10-30,789.833
2009-11-02,798.266
2009-11-03,787.37
2009-11-04,814.081
2009-11-05,819.079
2009-11-06,825.653
2009-11-09,848.927
2009-11-10,837.258
2009-11-11,854.23
2009-11-12,850.412
2009-11-13,856.62
2009-11-16,877.307
2009-11-17,874.927
2009-11-18,880.428
2009-11-19,839.195
2009-11-20,839.154
2009-11-23,864.38
2009-11-24,859.732
2009-11-25,867.034
2009-11-26,841.676
2009-11-27,853.136
2009-11-30,852.042
2009-12-01,883.01
2009-12-02,890.274
2009-12-03,899.96
2009-12-04,903.323
2009-12-07,902.843
2009-12-08,886.997
2009-12-09,880.211
2009-12-10,887.305
2009-12-11,895.932
2009-12-14,916.437
2009-12-15,910.535
2009-12-16,917.074
2009-12-17,895.373
2009-12-18,889.846
2009-12-21,903.798
2009-12-22,910.463
2009-12-23,915.073
2009-12-24,917.479
2009-12-25,917.479
2009-12-28,917.983
2009-12-29,922.721
2009-12-30,914.165
2009-12-31,917.701
2010-01-01,917.701
2010-01-04,939.732
2010-01-05,940.315
2010-01-06,944.898
2010-01-07,938.663
2010-01-08,926.778
2010-01-11,930.015
2010-01-12,927.86
2010-01-13,935.567
2010-01-14,936.576
2010-01-15,928.688
2010-01-18,930.821
2010-01-19,920.811
2010-01-20,918.666
2010-01-21,915.268
2010-01-22,908.661
2010-01-25,898.114
2010-01-26,897.276
2010-01-27,892.286
2010-01-28,882.724
2010-01-29,883.711
2010-02-01,886.974
2010-02-02,903.056
2010-02-03,904.059
2010-02-04,874.53
2010-02-05,847.934
2010-02-08,844.206
2010-02-09,849.705
2010-02-10,852.338
2010-02-11,849.018
2010-02-12,847.028
2010-02-15,841.303
2010-02-16,857.398
2010-02-17,861.068
2010-02-18,854.959
2010-02-19,850.89
2010-02-22,858.512
2010-02-23,847.906
2010-02-24,839.601
2010-02-25,820.802
2010-02-26,839.586
2010-03-01,850.365
2010-03-02,876.126
2010-03-03,894.835
2010-03-04,889.121
2010-03-05,897.928
2010-03-08,910.316
2010-03-09,903.379
2010-03-10,915.23
2010-03-11,910.518
2010-03-12,920.73
2010-03-15,898.298
2010-03-16,917.908
2010-03-17,930.391
2010-03-18,917.449
2010-03-19,909.024
2010-03-22,915.219
2010-03-23,935.29
2010-03-24,927.025
2010-03-25,933.604
2010-03-26,937.521
2010-03-29,942.934
2010-03-30,930.378
2010-03-31,946.019
2010-04-01,958.363
2010-04-02,958.363
2010-04-05,956.168
2010-04-06,957.797
2010-04-07,951.975
2010-04-08,941.93
2010-04-09,962.653
2010-04-12,967.115
2010-04-13,953.907
2010-04-14,957.775
2010-04-15,955.279
2010-04-16,941.028
2010-04-19,939.232
2010-04-20,964.413
2010-04-21,962.929
2010-04-22,952.362
2010-04-23,965.418
2010-04-26,966.061
2010-04-27,943.61
2010-04-28,915.718
2010-04-29,926.266
2010-04-30,919.336
2010-05-03,915.674
2010-05-04,884.145
2010-05-05,865.878
2010-05-06,853.915
2010-05-07,817.325
2010-05-10,869.507
2010-05-11,855.228
2010-05-12,876.086
2010-05-13,865.701
2010-05-14,831.346
2010-05-17,825.147
2010-05-18,827.495
2010-05-19,800.531
2010-05-20,777.099
2010-05-21,790.443
2010-05-24,784.175
2010-05-25,747.345
2010-05-26,774.611
2010-05-27,795.599
2010-05-28,797.619
2010-05-31,801.216
2010-06-01,792.544
2010-06-02,789.156
2010-06-03,811.267
2010-06-04,786.692
2010-06-07,761.996
2010-06-08,756.209
2010-06-09,781.382
2010-06-10,797.927
2010-06-11,801.33
2010-06-14,829.893
2010-06-15,838.385
2010-06-16,836.534
2010-06-17,836.459
2010-06-18,845.093
2010-06-21,854.688
2010-06-22,844.26
2010-06-23,825.674
2010-06-24,812.459
2010-06-25,803.293
2010-06-28,812.848
2010-06-29,768.015
2010-06-30,769.364
2010-07-01,760.141
2010-07-02,773.338
2010-07-05,773.606
2010-07-06,803.906
2010-07-07,804.415
2010-07-08,816.105
2010-07-09,821.144
2010-07-12,822.015
2010-07-13,846.162
2010-07-14,864.759
2010-07-15,859.16
2010-07-16,847.139
2010-07-19,842.796
2010-07-20,833.695
2010-07-21,844.076
2010-07-22,871.256
2010-07-23,867.598
2010-07-26,875.323
2010-07-27,875.58
2010-07-28,873.078
2010-07-29,871.414
2010-07-30,859.408
2010-08-02,895.861
2010-08-03,897.534
2010-08-04,896.117
2010-08-05,889.621
2010-08-06,884.111
2010-08-09,892.224
2010-08-10,866.839
2010-08-11,819.806
2010-08-12,808.505
2010-08-13,806.731
2010-08-16,811.413
2010-08-17,826.757
2010-08-18,823.44
2010-08-19,822.146
2010-08-20,795.466
2010-08-23,786.158
2010-08-24,768.282
2010-08-25,753.478
2010-08-26,771.823
2010-08-27,767.123
