Date,AUSTRIA VALUE Standard (Large+Mid Cap)
2005-08-24,3305.895
2005-08-25,3390.902
2005-08-26,3384.788
2005-08-29,3405.214
2005-08-30,3398.411
2005-08-31,3462.338
2005-09-01,3541.178
2005-09-02,3547.12
2005-09-05,3517.444
2005-09-06,3484.821
2005-09-07,3524.314
2005-09-08,3507.951
2005-09-09,3558.613
2005-09-12,3584.106
2005-09-13,3566.14
2005-09-14,3624.742
2005-09-15,3565.657
2005-09-16,3606.411
2005-09-19,3586.231
2005-09-20,3624.439
2005-09-21,3625.178
2005-09-22,3600.915
2005-09-23,3573.915
2005-09-26,3561.233
2005-09-27,3579.29
2005-09-28,3585.509
2005-09-29,3579.19
2005-09-30,3632.531
2005-10-03,3636.775
2005-10-04,3606.124
2005-10-05,3525.188
2005-10-06,3488.663
2005-10-07,3454.26
2005-10-10,3473.516
2005-10-11,3476.403
2005-10-12,3479.157
2005-10-13,3320.359
2005-10-14,3333.434
2005-10-17,3342.989
2005-10-18,3284.338
2005-10-19,3243.75
2005-10-20,3247.445
2005-10-21,3241.992
2005-10-24,3264.001
2005-10-25,3319.023
2005-10-26,3313.263
2005-10-27,3322.049
2005-10-28,3333.459
2005-10-31,3400.672
2005-11-01,3404.363
2005-11-02,3444.235
2005-11-03,3419.375
2005-11-04,3384.792
2005-11-07,3373.587
2005-11-08,3337.0
2005-11-09,3304.413
2005-11-10,3261.924
2005-11-11,3220.384
2005-11-14,3296.121
2005-11-15,3300.524
2005-11-16,3276.538
2005-11-17,3323.988
2005-11-18,3326.936
2005-11-21,3360.159
2005-11-22,3414.35
2005-11-23,3468.22
2005-11-24,3475.753
2005-11-25,3505.529
2005-11-28,3493.495
2005-11-29,3498.089
2005-11-30,3512.48
2005-12-01,3563.089
2005-12-02,3568.513
2005-12-05,3607.468
2005-12-06,3648.472
2005-12-07,3732.453
2005-12-08,3765.249
2005-12-09,3738.038
2005-12-12,3669.41
2005-12-13,3682.309
2005-12-14,3712.143
2005-12-15,3685.838
2005-12-16,3677.635
2005-12-19,3620.401
2005-12-20,3608.13
2005-12-21,3604.345
2005-12-22,3661.083
2005-12-23,3645.442
2005-12-26,3645.442
2005-12-27,3683.665
2005-12-28,3700.614
2005-12-29,3699.7
2005-12-30,3684.55
2006-01-02,3713.967
2006-01-03,3823.188
2006-01-04,3903.077
2006-01-05,3907.532
2006-01-06,3924.981
2006-01-09,3976.28
2006-01-10,3908.583
2006-01-11,3943.867
2006-01-12,3978.0
2006-01-13,3964.692
2006-01-16,4079.146
2006-01-17,4012.857
2006-01-18,3971.923
2006-01-19,4050.341
2006-01-20,4057.948
2006-01-23,4190.999
2006-01-24,4185.583
2006-01-25,4180.891
2006-01-26,4205.288
2006-01-27,4273.382
2006-01-30,4324.206
2006-01-31,4289.759
2006-02-01,4369.705
2006-02-02,4184.339
2006-02-03,4119.854
2006-02-06,4241.218
2006-02-07,4175.802
2006-02-08,4097.902
2006-02-09,4129.754
2006-02-10,4094.162
2006-02-13,4018.69
2006-02-14,3896.613
2006-02-15,3966.144
2006-02-16,4056.217
2006-02-17,4105.445
2006-02-20,4201.131
2006-02-21,4194.62
2006-02-22,4116.775
2006-02-23,4134.873
2006-02-24,4145.015
2006-02-27,4148.477
2006-02-28,4032.488
2006-03-01,4074.081
2006-03-02,4026.834
2006-03-03,4077.397
2006-03-06,4133.206
2006-03-07,4003.805
2006-03-08,3928.475
2006-03-09,3982.027
2006-03-10,3953.387
2006-03-13,4037.95
2006-03-14,4019.427
2006-03-15,4103.159
2006-03-16,4156.043
2006-03-17,4244.694
2006-03-20,4194.016
2006-03-21,4156.393
2006-03-22,4216.847
2006-03-23,4235.442
2006-03-24,4244.331
2006-03-27,4204.11
2006-03-28,4233.729
2006-03-29,4259.887
2006-03-30,4327.794
2006-03-31,4374.134
2006-04-03,4370.332
2006-04-04,4454.2
2006-04-05,4456.314
2006-04-06,4468.167
2006-04-07,4395.821
2006-04-10,4427.727
2006-04-11,4454.275
2006-04-12,4393.998
2006-04-13,4440.703
2006-04-14,4440.703
2006-04-17,4511.234
2006-04-18,4563.509
2006-04-19,4647.012
2006-04-20,4648.143
2006-04-21,4631.266
2006-04-24,4603.716
2006-04-25,4677.571
2006-04-26,4691.828
2006-04-27,4634.997
2006-04-28,4590.945
2006-05-01,4598.963
2006-05-02,4699.784
2006-05-03,4728.435
2006-05-04,4751.082
2006-05-05,4829.361
2006-05-08,4761.999
2006-05-09,4612.805
2006-05-10,4683.631
2006-05-11,4705.245
2006-05-12,4620.691
2006-05-15,4419.8
2006-05-16,4290.856
2006-05-17,4114.933
2006-05-18,4058.105
2006-05-19,4042.333
2006-05-22,3839.378
2006-05-23,4039.222
2006-05-24,4070.692
2006-05-25,4076.433
2006-05-26,4204.279
2006-05-29,4233.053
2006-05-30,4216.751
2006-05-31,4218.712
2006-06-01,4281.854
2006-06-02,4350.422
2006-06-05,4354.123
2006-06-06,4146.249
2006-06-07,4084.926
2006-06-08,3895.729
2006-06-09,3852.673
2006-06-12,3842.112
2006-06-13,3690.207
2006-06-14,3703.156
2006-06-15,3704.623
2006-06-16,3803.33
2006-06-19,3865.754
2006-06-20,3864.222
2006-06-21,3901.783
2006-06-22,3907.255
2006-06-23,3936.164
2006-06-26,3973.414
2006-06-27,4003.805
2006-06-28,3981.871
2006-06-29,4032.778
2006-06-30,4238.115
2006-07-03,4286.43
2006-07-04,4270.177
2006-07-05,4220.38
2006-07-06,4300.156
2006-07-07,4313.375
2006-07-10,4268.936
2006-07-11,4233.551
2006-07-12,4277.09
2006-07-13,4216.033
2006-07-14,4125.155
2006-07-17,4066.691
2006-07-18,4037.795
2006-07-19,4109.399
2006-07-20,4171.016
2006-07-21,4105.242
2006-07-24,4136.514
2006-07-25,4186.825
2006-07-26,4239.125
2006-07-27,4291.295
2006-07-28,4327.256
2006-07-31,4328.547
2006-08-01,4308.324
2006-08-02,4347.802
2006-08-03,4299.31
2006-08-04,4353.08
2006-08-07,4318.162
2006-08-08,4283.466
2006-08-09,4280.994
2006-08-10,4260.314
2006-08-11,4223.264
2006-08-14,4254.926
2006-08-15,4268.949
2006-08-16,4318.166
2006-08-17,4314.79
2006-08-18,4304.766
2006-08-21,4282.023
2006-08-22,4229.766
2006-08-23,4197.135
2006-08-24,4186.724
2006-08-25,4205.303
2006-08-28,4217.613
2006-08-29,4167.421
2006-08-30,4203.071
2006-08-31,4209.161
2006-09-01,4246.3
2006-09-04,4289.633
2006-09-05,4224.315
2006-09-06,4182.04
2006-09-07,4137.951
2006-09-08,4143.986
2006-09-11,4105.058
2006-09-12,4084.039
2006-09-13,4100.002
2006-09-14,4146.605
2006-09-15,4104.564
2006-09-18,4129.041
2006-09-19,4136.406
2006-09-20,4139.775
2006-09-21,4130.145
2006-09-22,4147.798
2006-09-25,4103.623
2006-09-26,4127.029
2006-09-27,4186.544
2006-09-28,4247.727
2006-09-29,4263.635
2006-10-02,4241.934
2006-10-03,4224.049
2006-10-04,4187.327
2006-10-05,4250.42
2006-10-06,4189.941
2006-10-09,4252.1
2006-10-10,4230.498
2006-10-11,4271.94
2006-10-12,4310.958
2006-10-13,4331.828
2006-10-16,4390.213
2006-10-17,4373.58
2006-10-18,4384.36
2006-10-19,4393.466
2006-10-20,4419.439
2006-10-23,4381.168
2006-10-24,4407.274
2006-10-25,4446.647
2006-10-26,4475.614
2006-10-27,4487.476
2006-10-30,4460.718
2006-10-31,4524.418
2006-11-01,4527.609
2006-11-02,4541.061
2006-11-03,4516.016
2006-11-06,4583.184
2006-11-07,4599.1
2006-11-08,4588.284
2006-11-09,4616.534
2006-11-10,4642.11
2006-11-13,4621.321
2006-11-14,4590.363
2006-11-15,4558.602
2006-11-16,4591.67
2006-11-17,4529.579
2006-11-20,4514.106
2006-11-21,4539.949
2006-11-22,4569.021
2006-11-23,4563.394
2006-11-24,4605.46
2006-11-27,4585.096
2006-11-28,4574.276
2006-11-29,4658.582
2006-11-30,4694.985
2006-12-01,4766.433
2006-12-04,4812.491
2006-12-05,4799.085
2006-12-06,4829.25
2006-12-07,4882.816
2006-12-08,4890.528
2006-12-11,4847.024
2006-12-12,4876.907
2006-12-13,4909.7
2006-12-14,4920.317
2006-12-15,4952.497
2006-12-18,4994.559
2006-12-19,5002.451
2006-12-20,5040.143
2006-12-21,5018.102
2006-12-22,5003.574
2006-12-25,5003.574
2006-12-26,4995.777
2006-12-27,4992.694
2006-12-28,5017.756
2006-12-29,5034.172
2007-01-01,5034.172
2007-01-02,5141.393
2007-01-03,5116.23
2007-01-04,5054.001
2007-01-05,4944.457
2007-01-08,4910.879
2007-01-09,4940.528
2007-01-10,4846.855
2007-01-11,4880.941
2007-01-12,4913.522
2007-01-15,4936.942
2007-01-16,4898.039
2007-01-17,4899.422
2007-01-18,4922.073
2007-01-19,4963.335
2007-01-22,5046.949
2007-01-23,5078.918
2007-01-24,5046.557
2007-01-25,5049.461
2007-01-26,4979.556
2007-01-29,5014.932
2007-01-30,5020.975
2007-01-31,5056.705
2007-02-01,5115.672
2007-02-02,5131.311
2007-02-05,5115.881
2007-02-06,5110.205
2007-02-07,5130.659
2007-02-08,5119.768
2007-02-09,5133.836
2007-02-12,5095.629
2007-02-13,5111.988
2007-02-14,5206.515
2007-02-15,5229.863
2007-02-16,5156.349
2007-02-19,5228.86
2007-02-20,5217.945
2007-02-21,5173.277
2007-02-22,5213.644
2007-02-23,5261.651
2007-02-26,5269.8
2007-02-27,5143.124
2007-02-28,5108.759
2007-03-01,5065.729
2007-03-02,5113.712
2007-03-05,5039.634
2007-03-06,5028.791
2007-03-07,5078.968
2007-03-08,5160.925
2007-03-09,5177.212
2007-03-12,5167.061
2007-03-13,5158.369
2007-03-14,5081.526
2007-03-15,5174.283
2007-03-16,5237.296
2007-03-19,5299.22
2007-03-20,5259.675
2007-03-21,5297.296
2007-03-22,5409.107
2007-03-23,5447.492
2007-03-26,5540.864
2007-03-27,5482.623
2007-03-28,5488.433
2007-03-29,5495.638
2007-03-30,5506.465
2007-04-02,5592.957
2007-04-03,5585.267
2007-04-04,5608.533
2007-04-05,5619.887
2007-04-06,5619.887
2007-04-09,5590.609
2007-04-10,5680.825
2007-04-11,5704.746
2007-04-12,5669.074
2007-04-13,5717.063
2007-04-16,5760.497
2007-04-17,5750.044
2007-04-18,5710.872
2007-04-19,5734.179
2007-04-20,5744.374
2007-04-23,5749.815
2007-04-24,5749.51
2007-04-25,5783.994
2007-04-26,5825.125
2007-04-27,5835.478
2007-04-30,5758.902
2007-05-01,5737.381
2007-05-02,5700.668
2007-05-03,5711.909
2007-05-04,5731.81
2007-05-07,5716.247
2007-05-08,5650.57
2007-05-09,5688.447
2007-05-10,5681.867
2007-05-11,5678.108
2007-05-14,5692.816
2007-05-15,5741.971
2007-05-16,5749.383
2007-05-17,5714.65
2007-05-18,5767.749
2007-05-21,5727.141
2007-05-22,5713.115
2007-05-23,5754.488
2007-05-24,5748.6
2007-05-25,5759.203
2007-05-28,5759.203
2007-05-29,5799.175
2007-05-30,5705.573
2007-05-31,5803.37
2007-06-01,5819.73
2007-06-04,5868.726
2007-06-05,5861.904
2007-06-06,5772.677
2007-06-07,5758.13
2007-06-08,5666.737
2007-06-11,5692.291
2007-06-12,5633.121
2007-06-13,5620.592
2007-06-14,5729.078
2007-06-15,5772.107
2007-06-18,5754.106
2007-06-19,5721.046
2007-06-20,5715.479
2007-06-21,5659.703
2007-06-22,5703.812
2007-06-25,5629.53
2007-06-26,5616.573
2007-06-27,5557.922
2007-06-28,5630.687
2007-06-29,5683.758
2007-07-02,5738.668
2007-07-03,5720.139
2007-07-04,5732.08
2007-07-05,5678.833
2007-07-06,5694.837
2007-07-09,5687.754
2007-07-10,5690.478
2007-07-11,5652.449
2007-07-12,5631.471
2007-07-13,5641.5
2007-07-16,5627.532
2007-07-17,5558.291
2007-07-18,5499.853
2007-07-19,5583.606
2007-07-20,5558.148
2007-07-23,5591.664
2007-07-24,5567.826
2007-07-25,5478.742
2007-07-26,5319.208
2007-07-27,5164.752
2007-07-30,4956.905
2007-07-31,5230.3
2007-08-01,5106.375
2007-08-02,5159.279
2007-08-03,5121.879
2007-08-06,4983.174
2007-08-07,5066.835
2007-08-08,5252.654
2007-08-09,5163.56
2007-08-10,4963.202
2007-08-13,5000.828
2007-08-14,4956.525
2007-08-15,4919.273
2007-08-16,4586.824
2007-08-17,4609.731
2007-08-20,4703.21
2007-08-21,4700.985
2007-08-22,4918.617
2007-08-23,4795.763
2007-08-24,4752.912
2007-08-27,4834.532
2007-08-28,4772.835
2007-08-29,4728.537
2007-08-30,4793.255
2007-08-31,4914.169
2007-09-03,4953.445
2007-09-04,4987.919
2007-09-05,4839.918
2007-09-06,4773.569
2007-09-07,4668.692
2007-09-10,4572.744
2007-09-11,4718.546
2007-09-12,4694.347
2007-09-13,4821.051
2007-09-14,4788.967
2007-09-17,4695.361
2007-09-18,4777.019
2007-09-19,5039.873
2007-09-20,5059.83
2007-09-21,5122.131
2007-09-24,5096.295
2007-09-25,4937.182
2007-09-26,4921.596
2007-09-27,4925.7
2007-09-28,4870.129
2007-10-01,4963.139
2007-10-02,5022.754
2007-10-03,5039.75
2007-10-04,5058.748
2007-10-05,5123.495
2007-10-08,5047.805
2007-10-09,5020.662
2007-10-10,5064.551
2007-10-11,5124.63
2007-10-12,5128.278
2007-10-15,5111.033
2007-10-16,5076.752
2007-10-17,5158.696
2007-10-18,5164.052
2007-10-19,5126.467
2007-10-22,4993.583
2007-10-23,5061.494
2007-10-24,5013.87
2007-10-25,5104.582
2007-10-26,5133.127
2007-10-29,5170.187
2007-10-30,5145.379
2007-10-31,5196.466
2007-11-01,5184.613
2007-11-02,5043.343
2007-11-05,4977.58
2007-11-06,5014.841
2007-11-07,4970.947
2007-11-08,4899.493
2007-11-09,4877.528
2007-11-12,4799.416
2007-11-13,4809.584
2007-11-14,4761.442
2007-11-15,4727.77
2007-11-16,4720.758
2007-11-19,4586.483
2007-11-20,4677.434
2007-11-21,4547.961
2007-11-22,4544.036
2007-11-23,4581.947
2007-11-26,4623.271
2007-11-27,4602.051
2007-11-28,4760.944
2007-11-29,4845.684
2007-11-30,4880.303
2007-12-03,4858.138
2007-12-04,4779.049
2007-12-05,4858.592
2007-12-06,4863.69
2007-12-07,4922.937
2007-12-10,4929.379
2007-12-11,4882.235
2007-12-12,4896.279
2007-12-13,4840.899
2007-12-14,4871.321
2007-12-17,4738.046
2007-12-18,4787.163
2007-12-19,4768.83
2007-12-20,4846.644
2007-12-21,4935.959
2007-12-24,4946.95
2007-12-25,4946.95
2007-12-26,4980.952
2007-12-27,5044.359
2007-12-28,5136.0
2007-12-31,5106.66
2008-01-01,5106.66
2008-01-02,5220.076
2008-01-03,5149.918
2008-01-04,5070.927
2008-01-07,5053.853
2008-01-08,5086.526
2008-01-09,4975.616
2008-01-10,4756.967
2008-01-11,4690.288
2008-01-14,4772.707
2008-01-15,4617.997
2008-01-16,4483.383
2008-01-17,4404.412
2008-01-18,4378.178
2008-01-21,4159.055
2008-01-22,4221.358
2008-01-23,4057.374
2008-01-24,4349.222
2008-01-25,4337.965
2008-01-28,4275.61
2008-01-29,4426.163
2008-01-30,4507.084
2008-01-31,4541.816
2008-02-01,4655.145
2008-02-04,4679.142
2008-02-05,4565.282
2008-02-06,4547.594
2008-02-07,4386.94
2008-02-08,4381.922
2008-02-11,4293.203
2008-02-12,4483.911
2008-02-13,4506.374
2008-02-14,4526.746
2008-02-15,4454.613
2008-02-18,4542.463
2008-02-19,4608.136
2008-02-20,4560.823
2008-02-21,4590.421
2008-02-22,4555.059
2008-02-25,4633.48
2008-02-26,4671.534
2008-02-27,4709.264
2008-02-28,4773.826
2008-02-29,4768.221
2008-03-03,4617.822
2008-03-04,4519.493
2008-03-05,4707.856
2008-03-06,4626.291
2008-03-07,4500.527
2008-03-10,4515.715
2008-03-11,4519.145
2008-03-12,4593.119
2008-03-13,4590.38
2008-03-14,4525.808
2008-03-17,4329.039
2008-03-18,4427.692
2008-03-19,4413.747
2008-03-20,4186.589
2008-03-21,4186.589
2008-03-24,4180.614
2008-03-25,4424.351
2008-03-26,4426.678
2008-03-27,4509.748
2008-03-28,4528.367
2008-03-31,4525.827
2008-04-01,4533.907
2008-04-02,4604.552
2008-04-03,4597.853
2008-04-04,4665.933
2008-04-07,4760.14
2008-04-08,4743.821
2008-04-09,4782.623
2008-04-10,4773.285
2008-04-11,4787.497
2008-04-14,4739.712
2008-04-15,4813.247
2008-04-16,4935.817
2008-04-17,4955.547
2008-04-18,4965.285
2008-04-21,5019.687
2008-04-22,4990.792
2008-04-23,4998.093
2008-04-24,4967.206
2008-04-25,4915.24
2008-04-28,4940.407
2008-04-29,4955.816
2008-04-30,4990.126
2008-05-01,4952.144
2008-05-02,5015.175
2008-05-05,5051.521
2008-05-06,5109.405
2008-05-07,5081.736
2008-05-08,5081.371
2008-05-09,5089.211
2008-05-12,5111.966
2008-05-13,5163.24
2008-05-14,5157.575
2008-05-15,5186.972
2008-05-16,5397.313
2008-05-19,5424.363
2008-05-20,5341.831
2008-05-21,5544.303
2008-05-22,5526.019
2008-05-23,5459.062
2008-05-26,5370.497
2008-05-27,5364.257
2008-05-28,5269.97
2008-05-29,5222.168
2008-05-30,5298.1
2008-06-02,5226.062
2008-06-03,5225.706
2008-06-04,5114.085
2008-06-05,5157.668
2008-06-06,5145.463
2008-06-09,5082.456
2008-06-10,4899.2
2008-06-11,4854.983
2008-06-12,4933.776
2008-06-13,4892.906
2008-06-16,4959.629
2008-06-17,5032.681
2008-06-18,4917.377
2008-06-19,4821.928
2008-06-20,4757.762
2008-06-23,4700.58
2008-06-24,4678.031
2008-06-25,4721.487
2008-06-26,4628.177
2008-06-27,4592.913
2008-06-30,4686.933
2008-07-01,4530.272
2008-07-02,4566.125
2008-07-03,4617.295
2008-07-04,4431.612
2008-07-07,4526.685
2008-07-08,4403.833
2008-07-09,4516.685
2008-07-10,4402.19
2008-07-11,4284.425
2008-07-14,4235.31
2008-07-15,4022.331
2008-07-16,4028.819
2008-07-17,4248.911
2008-07-18,4307.316
2008-07-21,4358.282
2008-07-22,4307.268
2008-07-23,4377.371
2008-07-24,4297.697
2008-07-25,4273.742
2008-07-28,4224.088
2008-07-29,4281.826
2008-07-30,4224.526
2008-07-31,4260.516
2008-08-01,4197.894
2008-08-04,4212.706
2008-08-05,4235.104
2008-08-06,4324.673
2008-08-07,4275.885
2008-08-08,4157.823
2008-08-11,4209.657
2008-08-12,4150.245
2008-08-13,4017.237
2008-08-14,3984.017
2008-08-15,3928.392
2008-08-18,3963.873
2008-08-19,3815.475
2008-08-20,3881.316
2008-08-21,3897.321
2008-08-22,3907.091
2008-08-25,3916.23
2008-08-26,3897.02
2008-08-27,3895.138
2008-08-28,3919.11
2008-08-29,4011.529
2008-09-01,3934.074
2008-09-02,3939.659
2008-09-03,3875.454
2008-09-04,3689.479
2008-09-05,3584.985
2008-09-08,3742.526
2008-09-09,3672.524
2008-09-10,3519.076
2008-09-11,3479.71
2008-09-12,3598.808
2008-09-15,3432.163
2008-09-16,3267.516
2008-09-17,3063.665
2008-09-18,2917.114
2008-09-19,3369.202
2008-09-22,3417.918
2008-09-23,3302.844
2008-09-24,3284.316
2008-09-25,3213.196
2008-09-26,3082.875
2008-09-29,2766.972
2008-09-30,2670.787
2008-10-01,2665.07
2008-10-02,2487.071
2008-10-03,2722.572
2008-10-06,2409.947
2008-10-07,2275.829
2008-10-08,2069.653
2008-10-09,1985.135
2008-10-10,1794.661
2008-10-13,2076.094
2008-10-14,2365.353
2008-10-15,2199.873
2008-10-16,1896.092
2008-10-17,1788.361
2008-10-20,1813.394
2008-10-21,1849.643
2008-10-22,1655.396
2008-10-23,1616.584
2008-10-24,1526.032
2008-10-27,1363.461
2008-10-28,1396.898
2008-10-29,1532.673
2008-10-30,1617.23
2008-10-31,1662.17
2008-11-03,1692.553
2008-11-04,1830.731
2008-11-05,1747.443
2008-11-06,1640.324
2008-11-07,1698.254
2008-11-10,1693.638
2008-11-11,1525.082
2008-11-12,1398.84
2008-11-13,1287.85
2008-11-14,1289.29
2008-11-17,1263.884
2008-11-18,1246.752
2008-11-19,1131.65
2008-11-20,1047.202
2008-11-21,1031.464
2008-11-24,1184.373
2008-11-25,1283.723
2008-11-26,1233.52
2008-11-27,1283.671
2008-11-28,1245.966
2008-12-01,1171.496
2008-12-02,1198.548
2008-12-03,1164.372
2008-12-04,1214.132
2008-12-05,1136.934
2008-12-08,1159.58
2008-12-09,1261.07
2008-12-10,1296.559
2008-12-11,1295.9
2008-12-12,1244.065
2008-12-15,1291.455
2008-12-16,1305.238
2008-12-17,1333.86
2008-12-18,1342.964
2008-12-19,1229.472
2008-12-22,1280.75
2008-12-23,1305.282
2008-12-24,1309.449
2008-12-25,1309.449
2008-12-26,1315.768
2008-12-29,1355.14
2008-12-30,1331.934
2008-12-31,1308.958
2009-01-01,1308.958
2009-01-02,1353.541
2009-01-05,1338.141
2009-01-06,1313.505
2009-01-07,1389.473
2009-01-08,1367.375
2009-01-09,1295.843
2009-01-12,1272.093
2009-01-13,1229.419
2009-01-14,1167.923
2009-01-15,1186.205
2009-01-16,1237.722
2009-01-19,1145.178
2009-01-20,1106.157
2009-01-21,1105.559
2009-01-22,1082.222
2009-01-23,1042.008
2009-01-26,1133.803
2009-01-27,1134.01
2009-01-28,1210.054
2009-01-29,1184.196
2009-01-30,1188.399
2009-02-02,1143.388
2009-02-03,1167.277
2009-02-04,1195.714
2009-02-05,1144.9
2009-02-06,1186.563
2009-02-09,1216.101
2009-02-10,1199.661
2009-02-11,1181.128
2009-02-12,1136.752
2009-02-13,1163.756
2009-02-16,1108.435
2009-02-17,982.181
2009-02-18,971.88
2009-02-19,994.811
2009-02-20,945.206
2009-02-23,956.193
2009-02-24,933.244
2009-02-25,952.147
2009-02-26,986.816
2009-02-27,989.522
2009-03-02,930.92
2009-03-03,936.316
2009-03-04,1000.751
2009-03-05,959.83
2009-03-06,957.066
2009-03-09,956.833
2009-03-10,986.313
2009-03-11,980.969
2009-03-12,994.435
2009-03-13,1016.814
2009-03-16,1064.361
2009-03-17,1070.657
2009-03-18,1090.756
2009-03-19,1185.303
2009-03-20,1172.439
2009-03-23,1229.51
2009-03-24,1185.037
2009-03-25,1243.846
2009-03-26,1283.932
2009-03-27,1220.397
2009-03-30,1163.019
2009-03-31,1220.499
2009-04-01,1228.968
2009-04-02,1321.872
2009-04-03,1340.923
2009-04-06,1326.453
2009-04-07,1255.634
2009-04-08,1319.13
2009-04-09,1347.141
2009-04-10,1347.141
2009-04-13,1358.564
2009-04-14,1412.042
2009-04-15,1344.168
2009-04-16,1358.366
2009-04-17,1379.176
2009-04-20,1295.605
2009-04-21,1296.928
2009-04-22,1289.238
2009-04-23,1277.909
2009-04-24,1350.871
2009-04-27,1307.856
2009-04-28,1271.694
2009-04-29,1303.575
2009-04-30,1324.891
2009-05-01,1325.091
2009-05-04,1420.159
2009-05-05,1464.788
2009-05-06,1473.894
2009-05-07,1518.05
2009-05-08,1553.859
2009-05-11,1517.753
2009-05-12,1499.731
2009-05-13,1405.036
2009-05-14,1418.663
2009-05-15,1424.798
2009-05-18,1452.632
2009-05-19,1510.378
2009-05-20,1592.93
2009-05-21,1591.312
2009-05-22,1572.339
2009-05-25,1586.118
2009-05-26,1574.267
2009-05-27,1569.882
2009-05-28,1576.459
2009-05-29,1665.653
2009-06-01,1665.947
2009-06-02,1744.629
2009-06-03,1692.066
2009-06-04,1675.807
2009-06-05,1692.814
2009-06-08,1647.477
2009-06-09,1673.268
2009-06-10,1732.841
2009-06-11,1740.883
2009-06-12,1732.412
2009-06-15,1656.749
2009-06-16,1642.233
2009-06-17,1558.547
2009-06-18,1583.971
2009-06-19,1614.17
2009-06-22,1514.64
2009-06-23,1507.364
2009-06-24,1605.41
2009-06-25,1589.613
2009-06-26,1600.524
2009-06-29,1653.928
2009-06-30,1637.569
2009-07-01,1686.834
2009-07-02,1637.629
2009-07-03,1608.396
2009-07-06,1557.665
2009-07-07,1581.531
2009-07-08,1527.645
2009-07-09,1529.264
2009-07-10,1523.055
2009-07-13,1558.504
2009-07-14,1598.808
2009-07-15,1652.745
2009-07-16,1690.908
2009-07-17,1645.857
2009-07-20,1682.877
2009-07-21,1717.106
2009-07-22,1699.294
2009-07-23,1753.443
2009-07-24,1769.336
2009-07-27,1813.827
2009-07-28,1749.808
2009-07-29,1748.09
2009-07-30,1791.901
2009-07-31,1810.626
2009-08-03,1900.57
2009-08-04,1916.628
2009-08-05,1915.564
2009-08-06,1921.548
2009-08-07,1904.375
2009-08-10,1885.164
2009-08-11,1840.193
2009-08-12,1871.293
2009-08-13,1952.592
2009-08-14,1930.697
2009-08-17,1857.154
2009-08-18,1882.098
2009-08-19,1897.527
2009-08-20,1941.813
2009-08-21,2023.786
2009-08-24,2105.04
2009-08-25,2098.086
2009-08-26,2034.211
2009-08-27,2027.822
2009-08-28,2103.753
2009-08-31,2057.847
2009-09-01,2010.447
2009-09-02,1940.848
2009-09-03,1971.805
2009-09-04,1989.964
2009-09-07,2080.015
2009-09-08,2083.798
2009-09-09,2108.103
2009-09-10,2098.238
2009-09-11,2123.294
2009-09-14,2112.043
2009-09-15,2107.621
2009-09-16,2160.707
2009-09-17,2194.688
2009-09-18,2160.505
2009-09-21,2129.413
2009-09-22,2161.535
2009-09-23,2151.189
2009-09-24,2106.347
2009-09-25,2092.045
2009-09-28,2142.109
2009-09-29,2159.891
2009-09-30,2201.233
2009-10-01,2134.242
2009-10-02,2058.619
2009-10-05,2066.669
2009-10-06,2194.163
2009-10-07,2176.873
2009-10-08,2219.215
2009-10-09,2239.082
2009-10-12,2278.641
2009-10-13,2277.104
2009-10-14,2319.462
2009-10-15,2335.927
2009-10-16,2318.343
2009-10-19,2334.441
2009-10-20,2354.481
2009-10-21,2322.662
2009-10-22,2281.361
2009-10-23,2291.561
2009-10-26,2279.888
2009-10-27,2188.053
2009-10-28,2042.995
2009-10-29,2123.536
2009-10-30,2087.87
2009-11-02,2146.312
2009-11-03,2052.522
2009-11-04,2137.728
2009-11-05,2174.124
2009-11-06,2184.872
2009-11-09,2258.019
2009-11-10,2249.967
2009-11-11,2252.244
2009-11-12,2265.563
2009-11-13,2277.803
2009-11-16,2256.291
2009-11-17,2236.255
2009-11-18,2297.21
2009-11-19,2240.475
2009-11-20,2211.975
2009-11-23,2285.426
2009-11-24,2241.953
2009-11-25,2249.265
2009-11-26,2175.332
2009-11-27,2188.469
2009-11-30,2122.597
2009-12-01,2202.153
2009-12-02,2221.829
2009-12-03,2205.113
2009-12-04,2200.287
2009-12-07,2160.776
2009-12-08,2147.151
2009-12-09,2014.019
2009-12-10,2061.236
2009-12-11,2035.147
2009-12-14,2053.16
2009-12-15,1992.772
2009-12-16,2046.361
2009-12-17,1984.665
2009-12-18,1946.5
2009-12-21,1984.759
2009-12-22,1981.943
2009-12-23,1993.495
2009-12-24,1996.903
2009-12-25,1996.903
2009-12-28,2016.953
2009-12-29,2038.571
2009-12-30,2014.993
2009-12-31,2021.545
2010-01-01,2021.545
2010-01-04,2074.856
2010-01-05,2116.652
2010-01-06,2112.394
2010-01-07,2077.881
2010-01-08,2077.0
2010-01-11,2189.297
2010-01-12,2143.585
2010-01-13,2166.067
2010-01-14,2209.516
2010-01-15,2179.6
2010-01-18,2198.081
2010-01-19,2177.228
2010-01-20,2118.964
2010-01-21,2065.82
2010-01-22,2044.391
2010-01-25,2034.697
2010-01-26,2015.081
2010-01-27,1997.426
2010-01-28,1939.298
2010-01-29,1949.387
2010-02-01,1988.157
2010-02-02,2008.001
2010-02-03,1990.047
2010-02-04,1919.585
2010-02-05,1837.301
2010-02-08,1854.185
2010-02-09,1855.93
