Date,DENMARK LARGE GROWTH Large Cap
2005-11-10,600.832
2005-11-11,593.745
2005-11-14,597.761
2005-11-15,593.514
2005-11-16,595.361
2005-11-17,602.097
2005-11-18,609.005
2005-11-21,615.39
2005-11-22,620.171
2005-11-23,624.469
2005-11-24,614.595
2005-11-25,621.092
2005-11-28,625.749
2005-11-29,613.139
2005-11-30,614.85
2005-12-01,622.767
2005-12-02,633.569
2005-12-05,638.711
2005-12-06,653.584
2005-12-07,650.359
2005-12-08,650.841
2005-12-09,647.631
2005-12-12,649.339
2005-12-13,642.908
2005-12-14,643.774
2005-12-15,643.353
2005-12-16,648.648
2005-12-19,650.477
2005-12-20,646.196
2005-12-21,645.975
2005-12-22,648.084
2005-12-23,661.524
2005-12-26,661.524
2005-12-27,666.886
2005-12-28,666.912
2005-12-29,666.785
2005-12-30,659.365
2006-01-02,669.106
2006-01-03,676.435
2006-01-04,683.322
2006-01-05,671.907
2006-01-06,664.408
2006-01-09,663.482
2006-01-10,655.699
2006-01-11,662.045
2006-01-12,663.17
2006-01-13,660.509
2006-01-16,663.422
2006-01-17,653.328
2006-01-18,646.755
2006-01-19,648.245
2006-01-20,634.896
2006-01-23,637.546
2006-01-24,650.845
2006-01-25,644.949
2006-01-26,643.513
2006-01-27,647.55
2006-01-30,654.837
2006-01-31,647.086
2006-02-01,656.071
2006-02-02,664.554
2006-02-03,653.32
2006-02-06,646.146
2006-02-07,634.698
2006-02-08,635.765
2006-02-09,629.423
2006-02-10,617.505
2006-02-13,624.437
2006-02-14,625.09
2006-02-15,620.769
2006-02-16,627.729
2006-02-17,629.568
2006-02-20,632.362
2006-02-21,634.394
2006-02-22,632.45
2006-02-23,629.17
2006-02-24,633.043
2006-02-27,639.252
2006-02-28,631.699
2006-03-01,636.007
2006-03-02,639.78
2006-03-03,645.812
2006-03-06,645.915
2006-03-07,629.411
2006-03-08,625.642
2006-03-09,635.895
2006-03-10,636.069
2006-03-13,638.357
2006-03-14,643.149
2006-03-15,658.739
2006-03-16,666.926
2006-03-17,663.21
2006-03-20,671.295
2006-03-21,663.729
2006-03-22,673.084
2006-03-23,661.38
2006-03-24,663.285
2006-03-27,671.843
2006-03-28,675.553
2006-03-29,621.893
2006-03-30,622.766
2006-03-31,630.873
2006-04-03,638.385
2006-04-04,647.12
2006-04-05,657.315
2006-04-06,662.697
2006-04-07,651.54
2006-04-10,649.057
2006-04-11,639.542
2006-04-12,632.761
2006-04-13,631.593
2006-04-14,631.593
2006-04-17,641.644
2006-04-18,641.586
2006-04-19,637.931
2006-04-20,632.195
2006-04-21,648.344
2006-04-24,650.256
2006-04-25,658.265
2006-04-26,657.406
2006-04-27,653.732
2006-04-28,647.694
2006-05-01,652.914
2006-05-02,657.824
2006-05-03,648.574
2006-05-04,654.889
2006-05-05,666.951
2006-05-08,675.071
2006-05-09,685.436
2006-05-10,684.944
2006-05-11,668.34
2006-05-12,671.857
2006-05-15,649.855
2006-05-16,656.506
2006-05-17,639.32
2006-05-18,636.595
2006-05-19,634.077
2006-05-22,624.711
2006-05-23,634.217
2006-05-24,622.263
2006-05-25,623.089
2006-05-26,621.715
2006-05-29,631.139
2006-05-30,628.301
2006-05-31,616.064
2006-06-01,617.746
2006-06-02,630.673
2006-06-05,631.198
2006-06-06,619.728
2006-06-07,614.953
2006-06-08,590.499
2006-06-09,602.247
2006-06-12,596.81
2006-06-13,578.531
2006-06-14,580.688
2006-06-15,589.548
2006-06-16,587.664
2006-06-19,593.627
2006-06-20,593.305
2006-06-21,598.6
2006-06-22,601.966
2006-06-23,595.853
2006-06-26,606.012
2006-06-27,576.55
2006-06-28,583.973
2006-06-29,591.151
2006-06-30,612.808
2006-07-03,616.6
2006-07-04,610.873
2006-07-05,600.22
2006-07-06,604.06
2006-07-07,610.026
2006-07-10,607.503
2006-07-11,610.323
2006-07-12,614.303
2006-07-13,606.043
2006-07-14,603.566
2006-07-17,583.737
2006-07-18,586.758
2006-07-19,583.972
2006-07-20,592.354
2006-07-21,592.291
2006-07-24,593.284
2006-07-25,591.456
2006-07-26,595.22
2006-07-27,596.606
2006-07-28,597.485
2006-07-31,592.677
2006-08-01,597.255
2006-08-02,625.052
2006-08-03,624.821
2006-08-04,626.707
2006-08-07,623.631
2006-08-08,624.296
2006-08-09,624.545
2006-08-10,622.464
2006-08-11,625.802
2006-08-14,637.178
2006-08-15,646.06
2006-08-16,644.906
2006-08-17,642.938
2006-08-18,645.863
2006-08-21,651.102
2006-08-22,650.859
2006-08-23,649.58
2006-08-24,650.344
2006-08-25,651.377
2006-08-28,653.428
2006-08-29,661.761
2006-08-30,687.78
2006-08-31,684.71
2006-09-01,679.387
2006-09-04,679.068
2006-09-05,674.032
2006-09-06,689.83
2006-09-07,682.279
2006-09-08,683.035
2006-09-11,677.614
2006-09-12,675.583
2006-09-13,685.006
2006-09-14,692.975
2006-09-15,678.304
2006-09-18,680.289
2006-09-19,678.214
2006-09-20,674.464
2006-09-21,680.119
2006-09-22,682.804
2006-09-25,686.23
2006-09-26,690.765
2006-09-27,702.798
2006-09-28,696.565
2006-09-29,694.791
2006-10-02,703.355
2006-10-03,706.441
2006-10-04,704.548
2006-10-05,703.295
2006-10-06,683.748
2006-10-09,694.886
2006-10-10,701.787
2006-10-11,704.457
2006-10-12,713.135
2006-10-13,707.659
2006-10-16,710.385
2006-10-17,712.342
2006-10-18,713.154
2006-10-19,719.997
2006-10-20,717.374
2006-10-23,725.05
2006-10-24,717.6
2006-10-25,732.505
2006-10-26,731.648
2006-10-27,717.731
2006-10-30,714.046
2006-10-31,720.031
2006-11-01,725.663
2006-11-02,726.113
2006-11-03,732.392
2006-11-06,738.45
2006-11-07,739.833
2006-11-08,732.514
2006-11-09,740.071
2006-11-10,734.506
2006-11-13,732.585
2006-11-14,731.51
2006-11-15,728.977
2006-11-16,729.87
2006-11-17,727.409
2006-11-20,724.6
2006-11-21,729.906
2006-11-22,737.697
2006-11-23,738.513
2006-11-24,748.562
2006-11-27,740.838
2006-11-28,728.484
2006-11-29,741.702
2006-11-30,738.957
2006-12-01,739.136
2006-12-04,754.425
2006-12-05,769.046
2006-12-06,759.571
2006-12-07,759.542
2006-12-08,762.136
2006-12-11,757.196
2006-12-12,760.939
2006-12-13,757.176
2006-12-14,769.021
2006-12-15,770.817
2006-12-18,768.3
2006-12-19,764.622
2006-12-20,755.029
2006-12-21,752.008
2006-12-22,760.365
2006-12-25,760.365
2006-12-26,759.106
2006-12-27,762.716
2006-12-28,766.875
2006-12-29,770.743
2007-01-01,770.743
2007-01-02,788.732
2007-01-03,781.231
2007-01-04,760.4
2007-01-05,758.102
2007-01-08,763.434
2007-01-09,777.49
2007-01-10,772.135
2007-01-11,767.922
2007-01-12,773.969
2007-01-15,789.47
2007-01-16,792.907
2007-01-17,794.775
2007-01-18,793.078
2007-01-19,794.69
2007-01-22,799.047
2007-01-23,800.612
2007-01-24,802.259
2007-01-25,790.079
2007-01-26,781.02
2007-01-29,781.183
2007-01-30,784.849
2007-01-31,808.308
2007-02-01,815.392
2007-02-02,836.222
2007-02-05,833.511
2007-02-06,841.619
2007-02-07,853.738
2007-02-08,844.823
2007-02-09,862.496
2007-02-12,859.345
2007-02-13,863.192
2007-02-14,879.837
2007-02-15,886.848
2007-02-16,884.488
2007-02-19,877.824
2007-02-20,872.335
2007-02-21,859.366
2007-02-22,864.614
2007-02-23,868.673
2007-02-26,840.757
2007-02-27,822.14
2007-02-28,817.077
2007-03-01,802.957
2007-03-02,814.601
2007-03-05,795.373
2007-03-06,799.799
2007-03-07,804.359
2007-03-08,814.415
2007-03-09,817.568
2007-03-12,822.173
2007-03-13,819.056
2007-03-14,807.124
2007-03-15,808.03
2007-03-16,806.586
2007-03-19,819.958
2007-03-20,822.487
2007-03-21,831.714
2007-03-22,854.404
2007-03-23,853.608
2007-03-26,844.278
2007-03-27,837.11
2007-03-28,837.772
2007-03-29,858.705
2007-03-30,853.385
2007-04-02,860.21
2007-04-03,869.035
2007-04-04,876.251
2007-04-05,880.27
2007-04-06,880.27
2007-04-09,875.622
2007-04-10,898.427
2007-04-11,894.739
2007-04-12,889.182
2007-04-13,901.354
2007-04-16,922.584
2007-04-17,925.429
2007-04-18,936.312
2007-04-19,945.988
2007-04-20,943.219
2007-04-23,940.309
2007-04-24,934.351
2007-04-25,935.959
2007-04-26,934.168
2007-04-27,937.218
2007-04-30,931.687
2007-05-01,928.354
2007-05-02,969.061
2007-05-03,963.407
2007-05-04,964.953
2007-05-07,965.684
2007-05-08,960.438
2007-05-09,969.685
2007-05-10,965.521
2007-05-11,965.139
2007-05-14,959.589
2007-05-15,955.681
2007-05-16,942.261
2007-05-17,936.581
2007-05-18,948.128
2007-05-21,960.329
2007-05-22,963.671
2007-05-23,992.363
2007-05-24,985.559
2007-05-25,980.839
2007-05-28,980.839
2007-05-29,992.351
2007-05-30,984.244
2007-05-31,1000.0
2007-06-01,998.088
2007-06-04,1011.731
2007-06-05,1014.661
2007-06-06,983.856
2007-06-07,968.58
2007-06-08,950.909
2007-06-11,963.612
2007-06-12,953.75
2007-06-13,957.478
2007-06-14,969.916
2007-06-15,983.471
2007-06-18,967.374
2007-06-19,979.944
2007-06-20,982.268
2007-06-21,1001.996
2007-06-22,994.907
2007-06-25,999.268
2007-06-26,1000.136
2007-06-27,990.259
2007-06-28,995.149
2007-06-29,1015.278
2007-07-02,1026.143
2007-07-03,1047.205
2007-07-04,1038.812
2007-07-05,1048.035
2007-07-06,1049.871
2007-07-09,1065.44
2007-07-10,1057.203
2007-07-11,1073.4
2007-07-12,1070.532
2007-07-13,1077.559
2007-07-16,1074.377
2007-07-17,1080.853
2007-07-18,1087.717
2007-07-19,1087.4
2007-07-20,1087.768
2007-07-23,1090.339
2007-07-24,1081.981
2007-07-25,1069.794
2007-07-26,1043.784
2007-07-27,1020.786
2007-07-30,1032.829
2007-07-31,1045.349
2007-08-01,1032.117
2007-08-02,1054.836
2007-08-03,1069.547
2007-08-06,1075.651
2007-08-07,1078.235
2007-08-08,1084.538
2007-08-09,1041.089
2007-08-10,1012.615
2007-08-13,1023.126
2007-08-14,1028.589
2007-08-15,1001.9
2007-08-16,952.771
2007-08-17,969.343
2007-08-20,1009.882
2007-08-21,995.835
2007-08-22,1037.795
2007-08-23,1045.479
2007-08-24,1055.156
2007-08-27,1069.508
2007-08-28,1044.55
2007-08-29,1048.9
2007-08-30,1053.577
2007-08-31,1065.072
2007-09-03,1070.816
2007-09-04,1085.154
2007-09-05,1076.823
2007-09-06,1079.974
2007-09-07,1068.896
2007-09-10,1058.793
2007-09-11,1091.671
2007-09-12,1092.777
2007-09-13,1109.157
2007-09-14,1114.343
2007-09-17,1091.489
2007-09-18,1100.4
2007-09-19,1113.988
2007-09-20,1112.987
2007-09-21,1108.69
2007-09-24,1116.996
2007-09-25,1115.628
2007-09-26,1123.178
2007-09-27,1134.006
2007-09-28,1136.023
2007-10-01,1163.521
2007-10-02,1150.564
2007-10-03,1140.77
2007-10-04,1130.132
2007-10-05,1130.554
2007-10-08,1118.145
2007-10-09,1131.565
2007-10-10,1142.689
2007-10-11,1143.958
2007-10-12,1122.767
2007-10-15,1126.718
2007-10-16,1128.45
2007-10-17,1128.721
2007-10-18,1113.192
2007-10-19,1108.137
2007-10-22,1083.962
2007-10-23,1115.568
2007-10-24,1102.3
2007-10-25,1107.986
2007-10-26,1123.103
2007-10-29,1121.971
2007-10-30,1123.412
2007-10-31,1157.563
2007-11-01,1141.242
2007-11-02,1129.465
2007-11-05,1129.654
2007-11-06,1137.627
2007-11-07,1154.93
2007-11-08,1157.877
2007-11-09,1162.378
2007-11-12,1135.074
2007-11-13,1137.11
2007-11-14,1149.479
2007-11-15,1139.383
2007-11-16,1119.62
2007-11-19,1093.224
2007-11-20,1113.055
2007-11-21,1082.943
2007-11-22,1095.358
2007-11-23,1119.226
2007-11-26,1114.423
2007-11-27,1092.611
2007-11-28,1103.41
2007-11-29,1114.915
2007-11-30,1109.05
2007-12-03,1137.589
2007-12-04,1145.396
2007-12-05,1135.373
2007-12-06,1111.985
2007-12-07,1115.826
2007-12-10,1120.625
2007-12-11,1123.693
2007-12-12,1120.204
2007-12-13,1082.863
2007-12-14,1069.006
2007-12-17,1053.417
2007-12-18,1038.444
2007-12-19,1045.362
2007-12-20,1061.267
2007-12-21,1078.185
2007-12-24,1080.713
2007-12-25,1080.713
2007-12-26,1088.34
2007-12-27,1071.064
2007-12-28,1091.607
2007-12-31,1085.507
2008-01-01,1085.507
2008-01-02,1067.768
2008-01-03,1046.339
2008-01-04,1021.002
2008-01-07,1023.712
2008-01-08,1043.326
2008-01-09,1032.947
2008-01-10,1035.882
2008-01-11,1024.416
2008-01-14,1051.933
2008-01-15,1007.791
2008-01-16,974.825
2008-01-17,974.567
2008-01-18,971.357
2008-01-21,928.406
2008-01-22,959.524
2008-01-23,930.297
2008-01-24,952.494
2008-01-25,963.112
2008-01-28,957.599
2008-01-29,984.814
2008-01-30,1014.057
2008-01-31,1012.054
2008-02-01,1014.919
2008-02-04,1029.863
2008-02-05,1017.366
2008-02-06,1008.14
2008-02-07,991.356
2008-02-08,996.489
2008-02-11,1021.739
2008-02-12,1058.488
2008-02-13,1056.117
2008-02-14,1071.131
2008-02-15,1056.922
2008-02-18,1062.24
2008-02-19,1089.118
2008-02-20,1060.527
2008-02-21,1089.966
2008-02-22,1094.442
2008-02-25,1123.986
2008-02-26,1103.375
2008-02-27,1112.864
2008-02-28,1118.41
2008-02-29,1107.77
2008-03-03,1100.818
2008-03-04,1092.563
2008-03-05,1114.688
2008-03-06,1111.466
2008-03-07,1103.354
2008-03-10,1083.334
2008-03-11,1070.755
2008-03-12,1084.41
2008-03-13,1106.584
2008-03-14,1097.821
2008-03-17,1088.512
2008-03-18,1107.543
2008-03-19,1087.664
2008-03-20,1071.918
2008-03-21,1071.918
2008-03-24,1070.391
2008-03-25,1106.82
2008-03-26,1118.146
2008-03-27,1123.848
2008-03-28,1124.707
2008-03-31,1146.21
2008-04-01,1137.84
2008-04-02,1139.533
2008-04-03,1139.971
2008-04-04,1156.233
2008-04-07,1174.628
2008-04-08,1188.399
2008-04-09,1167.521
2008-04-10,1167.978
2008-04-11,1143.372
2008-04-14,1138.217
2008-04-15,1143.516
2008-04-16,1166.108
2008-04-17,1147.663
2008-04-18,1135.167
2008-04-21,1117.62
2008-04-22,1110.098
2008-04-23,1095.543
2008-04-24,1104.096
2008-04-25,1122.799
2008-04-28,1086.741
2008-04-29,1086.928
2008-04-30,1122.975
2008-05-01,1114.476
2008-05-02,1102.784
2008-05-05,1122.466
2008-05-06,1121.815
2008-05-07,1102.619
2008-05-08,1108.273
2008-05-09,1101.909
2008-05-12,1106.75
2008-05-13,1113.211
2008-05-14,1118.58
2008-05-15,1167.339
2008-05-16,1190.802
2008-05-19,1186.981
2008-05-20,1183.985
2008-05-21,1191.645
2008-05-22,1162.454
2008-05-23,1168.29
2008-05-26,1161.197
2008-05-27,1156.206
2008-05-28,1163.728
2008-05-29,1152.297
2008-05-30,1159.013
2008-06-02,1149.781
2008-06-03,1158.643
2008-06-04,1153.567
2008-06-05,1160.115
2008-06-06,1167.675
2008-06-09,1172.273
2008-06-10,1137.407
2008-06-11,1125.721
2008-06-12,1115.154
2008-06-13,1112.28
2008-06-16,1128.928
2008-06-17,1163.536
2008-06-18,1145.667
2008-06-19,1151.128
2008-06-20,1157.078
2008-06-23,1141.493
2008-06-24,1138.018
2008-06-25,1152.384
2008-06-26,1156.676
2008-06-27,1134.0
2008-06-30,1132.693
2008-07-01,1121.513
2008-07-02,1129.702
2008-07-03,1085.015
2008-07-04,1083.516
2008-07-07,1090.687
2008-07-08,1055.409
2008-07-09,1099.33
2008-07-10,1099.741
2008-07-11,1088.765
2008-07-14,1093.837
2008-07-15,1067.226
2008-07-16,1056.285
2008-07-17,1084.002
2008-07-18,1056.326
2008-07-21,1075.399
2008-07-22,1073.249
2008-07-23,1075.548
2008-07-24,1054.803
2008-07-25,1059.411
2008-07-28,1056.307
2008-07-29,1058.465
2008-07-30,1077.084
2008-07-31,1098.191
2008-08-01,1077.3
2008-08-04,1069.864
2008-08-05,1067.338
2008-08-06,1070.936
2008-08-07,1053.761
2008-08-08,1040.4
2008-08-11,1035.518
2008-08-12,1024.478
2008-08-13,997.663
2008-08-14,1023.918
2008-08-15,1035.222
2008-08-18,1031.124
2008-08-19,1003.49
2008-08-20,1018.869
2008-08-21,1043.875
2008-08-22,1046.723
2008-08-25,1041.18
2008-08-26,1027.462
2008-08-27,1052.994
2008-08-28,1067.739
2008-08-29,1059.78
2008-09-01,1047.33
2008-09-02,1041.239
2008-09-03,1008.696
2008-09-04,980.13
2008-09-05,942.32
2008-09-08,961.746
2008-09-09,926.763
2008-09-10,912.611
2008-09-11,888.511
2008-09-12,932.31
2008-09-15,904.1
2008-09-16,885.088
2008-09-17,889.155
2008-09-18,894.069
2008-09-19,956.565
2008-09-22,963.079
2008-09-23,950.354
2008-09-24,943.52
2008-09-25,952.783
2008-09-26,921.539
2008-09-29,857.631
2008-09-30,814.258
2008-10-01,824.21
2008-10-02,777.831
2008-10-03,808.784
2008-10-06,705.51
2008-10-07,715.057
2008-10-08,682.578
2008-10-09,683.303
2008-10-10,626.537
2008-10-13,703.348
2008-10-14,721.287
2008-10-15,676.299
2008-10-16,637.323
2008-10-17,661.533
2008-10-20,688.334
2008-10-21,663.934
2008-10-22,596.974
2008-10-23,578.697
2008-10-24,539.446
2008-10-27,520.95
2008-10-28,518.704
2008-10-29,578.277
2008-10-30,604.858
2008-10-31,614.332
2008-11-03,629.195
2008-11-04,698.467
2008-11-05,662.478
2008-11-06,606.187
2008-11-07,604.278
2008-11-10,634.749
2008-11-11,600.867
2008-11-12,575.173
2008-11-13,575.843
2008-11-14,587.915
2008-11-17,576.792
2008-11-18,568.087
2008-11-19,550.84
2008-11-20,521.29
2008-11-21,506.227
2008-11-24,547.665
2008-11-25,567.675
2008-11-26,556.369
2008-11-27,578.68
2008-11-28,586.976
2008-12-01,567.886
2008-12-02,574.303
2008-12-03,575.579
2008-12-04,577.59
2008-12-05,564.714
2008-12-08,608.684
2008-12-09,612.924
2008-12-10,600.102
2008-12-11,599.565
2008-12-12,594.748
2008-12-15,612.422
2008-12-16,615.736
2008-12-17,644.187
2008-12-18,651.606
2008-12-19,629.063
2008-12-22,629.698
2008-12-23,626.726
2008-12-24,628.938
2008-12-25,628.938
2008-12-26,631.921
2008-12-29,636.333
2008-12-30,630.753
2008-12-31,620.658
2009-01-01,620.658
2009-01-02,652.375
2009-01-05,683.475
2009-01-06,673.55
2009-01-07,665.44
2009-01-08,674.196
2009-01-09,660.999
2009-01-12,654.42
2009-01-13,638.907
2009-01-14,596.86
2009-01-15,605.56
2009-01-16,629.876
2009-01-19,616.198
2009-01-20,595.378
2009-01-21,596.888
2009-01-22,592.327
2009-01-23,575.714
2009-01-26,607.205
2009-01-27,604.638
2009-01-28,615.28
2009-01-29,607.384
2009-01-30,609.856
2009-02-02,600.61
2009-02-03,619.961
2009-02-04,623.921
2009-02-05,606.576
2009-02-06,625.877
2009-02-09,639.111
2009-02-10,630.872
2009-02-11,611.036
2009-02-12,611.356
2009-02-13,637.35
2009-02-16,629.121
2009-02-17,606.28
2009-02-18,593.624
2009-02-19,600.598
2009-02-20,585.481
2009-02-23,596.136
2009-02-24,583.504
2009-02-25,569.292
2009-02-26,587.973
2009-02-27,562.29
2009-03-02,537.538
2009-03-03,519.638
2009-03-04,532.241
2009-03-05,509.881
2009-03-06,494.969
2009-03-09,498.708
2009-03-10,513.845
2009-03-11,524.989
2009-03-12,518.242
2009-03-13,523.65
2009-03-16,531.406
2009-03-17,533.171
2009-03-18,534.004
2009-03-19,554.78
2009-03-20,547.511
2009-03-23,548.088
2009-03-24,557.527
2009-03-25,566.433
2009-03-26,579.952
2009-03-27,565.63
2009-03-30,558.601
2009-03-31,552.476
2009-04-01,581.745
2009-04-02,605.696
2009-04-03,564.988
2009-04-06,574.733
2009-04-07,560.16
2009-04-08,547.582
2009-04-09,546.689
2009-04-10,546.689
2009-04-13,551.346
2009-04-14,557.921
2009-04-15,548.656
2009-04-16,581.26
2009-04-17,595.191
2009-04-20,580.255
2009-04-21,576.882
2009-04-22,596.726
2009-04-23,609.18
2009-04-24,628.295
2009-04-27,619.607
2009-04-28,617.758
2009-04-29,643.7
2009-04-30,651.922
2009-05-01,662.898
2009-05-04,699.696
2009-05-05,698.045
2009-05-06,691.192
2009-05-07,683.203
2009-05-08,686.852
2009-05-11,699.167
2009-05-12,692.939
2009-05-13,681.694
2009-05-14,682.21
2009-05-15,691.091
2009-05-18,702.876
2009-05-19,714.951
2009-05-20,734.473
2009-05-21,733.671
2009-05-22,745.471
2009-05-25,736.987
2009-05-26,725.335
2009-05-27,721.866
2009-05-28,704.9
2009-05-29,708.428
2009-06-01,708.522
2009-06-02,721.824
2009-06-03,711.756
2009-06-04,715.861
2009-06-05,706.779
2009-06-08,688.746
2009-06-09,712.425
2009-06-10,722.351
2009-06-11,730.792
2009-06-12,723.278
2009-06-15,717.862
2009-06-16,717.488
2009-06-17,696.905
2009-06-18,711.863
2009-06-19,711.052
2009-06-22,684.871
2009-06-23,688.983
2009-06-24,715.216
2009-06-25,696.703
2009-06-26,682.117
2009-06-29,711.535
2009-06-30,711.858
2009-07-01,726.663
2009-07-02,712.816
2009-07-03,700.82
2009-07-06,689.562
2009-07-07,694.554
2009-07-08,690.468
2009-07-09,692.061
2009-07-10,687.549
2009-07-13,689.469
2009-07-14,688.544
2009-07-15,711.003
2009-07-16,715.94
2009-07-17,722.054
2009-07-20,732.874
2009-07-21,738.232
2009-07-22,729.666
2009-07-23,738.106
2009-07-24,743.201
2009-07-27,746.277
2009-07-28,747.201
2009-07-29,709.061
2009-07-30,736.346
2009-07-31,741.033
2009-08-03,756.241
2009-08-04,762.528
2009-08-05,770.109
2009-08-06,773.195
2009-08-07,758.243
2009-08-10,755.433
2009-08-11,747.019
2009-08-12,763.049
2009-08-13,783.791
2009-08-14,784.604
2009-08-17,770.308
2009-08-18,757.701
2009-08-19,752.591
2009-08-20,764.284
2009-08-21,781.112
2009-08-24,790.64
2009-08-25,797.231
2009-08-26,782.179
2009-08-27,781.137
2009-08-28,798.463
2009-08-31,786.321
2009-09-01,788.924
2009-09-02,763.632
2009-09-03,763.653
2009-09-04,776.417
2009-09-07,788.649
2009-09-08,800.764
2009-09-09,807.489
2009-09-10,810.346
2009-09-11,805.005
2009-09-14,800.688
2009-09-15,802.868
2009-09-16,821.364
2009-09-17,808.236
2009-09-18,806.447
2009-09-21,802.578
2009-09-22,820.495
2009-09-23,805.998
2009-09-24,775.576
2009-09-25,781.419
2009-09-28,793.188
2009-09-29,790.129
2009-09-30,789.831
2009-10-01,775.548
2009-10-02,774.318
2009-10-05,770.959
2009-10-06,788.826
2009-10-07,785.132
2009-10-08,790.055
2009-10-09,780.786
2009-10-12,793.268
2009-10-13,787.948
2009-10-14,804.837
2009-10-15,806.826
2009-10-16,805.423
2009-10-19,814.231
2009-10-20,810.656
2009-10-21,816.987
2009-10-22,807.495
2009-10-23,816.054
2009-10-26,802.31
2009-10-27,809.94
2009-10-28,800.156
2009-10-29,791.018
2009-10-30,786.692
2009-11-02,792.719
2009-11-03,788.337
2009-11-04,812.284
2009-11-05,821.383
2009-11-06,812.757
2009-11-09,836.966
2009-11-10,832.827
2009-11-11,841.06
2009-11-12,822.123
2009-11-13,820.933
2009-11-16,837.415
2009-11-17,821.181
2009-11-18,837.163
2009-11-19,820.888
2009-11-20,821.11
2009-11-23,837.29
2009-11-24,817.017
2009-11-25,823.707
2009-11-26,817.775
2009-11-27,817.262
2009-11-30,824.031
2009-12-01,842.477
2009-12-02,856.182
2009-12-03,845.853
2009-12-04,841.275
2009-12-07,833.512
2009-12-08,819.514
2009-12-09,817.976
2009-12-10,809.68
2009-12-11,804.079
2009-12-14,796.48
2009-12-15,791.84
2009-12-16,803.163
2009-12-17,782.705
2009-12-18,780.715
2009-12-21,775.913
2009-12-22,776.096
2009-12-23,782.892
2009-12-24,784.213
2009-12-25,784.213
2009-12-28,782.035
2009-12-29,787.27
2009-12-30,782.885
2009-12-31,785.489
2010-01-01,785.489
2010-01-04,817.871
2010-01-05,805.534
2010-01-06,811.207
2010-01-07,818.307
2010-01-08,825.661
2010-01-11,858.026
2010-01-12,851.145
2010-01-13,851.064
2010-01-14,863.13
2010-01-15,848.881
2010-01-18,851.297
2010-01-19,848.712
2010-01-20,828.131
2010-01-21,805.896
2010-01-22,803.693
2010-01-25,814.56
2010-01-26,811.41
2010-01-27,814.219
2010-01-28,811.877
2010-01-29,814.919
2010-02-01,827.382
2010-02-02,825.726
2010-02-03,835.873
2010-02-04,819.926
2010-02-05,804.468
2010-02-08,796.4
2010-02-09,810.268
2010-02-10,801.266
2010-02-11,801.69
2010-02-12,808.106
2010-02-15,809.218
2010-02-16,820.961
2010-02-17,826.271
2010-02-18,828.603
2010-02-19,820.819
2010-02-22,830.317
2010-02-23,813.945
2010-02-24,820.256
2010-02-25,802.554
2010-02-26,805.513
2010-03-01,810.818
2010-03-02,818.712
2010-03-03,837.609
2010-03-04,824.016
2010-03-05,838.834
2010-03-08,844.439
2010-03-09,836.656
2010-03-10,855.103
2010-03-11,847.305
2010-03-12,852.294
2010-03-15,842.37
2010-03-16,865.494
2010-03-17,867.704
2010-03-18,856.236
2010-03-19,860.122
2010-03-22,856.618
2010-03-23,869.521
2010-03-24,869.906
2010-03-25,878.919
2010-03-26,870.785
2010-03-29,870.207
2010-03-30,868.098
2010-03-31,873.498
2010-04-01,873.815
2010-04-02,873.815
2010-04-05,871.707
2010-04-06,887.051
2010-04-07,898.851
2010-04-08,888.099
2010-04-09,894.461
2010-04-12,914.747
2010-04-13,908.333
2010-04-14,926.06
2010-04-15,938.107
2010-04-16,931.505
2010-04-19,923.399
2010-04-20,942.643
2010-04-21,938.559
2010-04-22,914.183
2010-04-23,933.626
2010-04-26,952.79
2010-04-27,941.078
2010-04-28,914.542
2010-04-29,940.369
2010-04-30,944.074
2010-05-03,945.213
2010-05-04,922.339
2010-05-05,889.043
2010-05-06,854.965
2010-05-07,819.42
2010-05-10,876.973
2010-05-11,868.276
2010-05-12,889.599
2010-05-13,881.83
2010-05-14,871.895
2010-05-17,862.27
2010-05-18,864.337
2010-05-19,835.4
2010-05-20,807.945
2010-05-21,813.2
2010-05-24,801.655
2010-05-25,781.909
2010-05-26,810.083
2010-05-27,828.582
2010-05-28,830.871
2010-05-31,829.465
2010-06-01,829.886
2010-06-02,833.042
2010-06-03,854.405
2010-06-04,836.089
2010-06-07,816.775
2010-06-08,811.514
2010-06-09,820.32
2010-06-10,839.309
2010-06-11,842.258
2010-06-14,873.797
2010-06-15,876.053
2010-06-16,871.685
2010-06-17,874.304
2010-06-18,900.041
2010-06-21,911.979
2010-06-22,892.1
2010-06-23,882.451
2010-06-24,874.678
2010-06-25,864.907
2010-06-28,869.691
2010-06-29,831.819
2010-06-30,840.041
2010-07-01,834.307
2010-07-02,857.544
2010-07-05,855.567
2010-07-06,882.207
2010-07-07,887.982
2010-07-08,898.345
2010-07-09,890.0
2010-07-12,890.929
2010-07-13,898.512
2010-07-14,913.619
2010-07-15,932.034
2010-07-16,921.908
2010-07-19,914.034
2010-07-20,897.904
2010-07-21,899.279
2010-07-22,915.345
2010-07-23,908.388
2010-07-26,919.247
2010-07-27,921.155
2010-07-28,921.436
2010-07-29,930.54
2010-07-30,914.579
2010-08-02,947.241
2010-08-03,963.708
2010-08-04,950.624
2010-08-05,960.284
2010-08-06,961.928
2010-08-09,970.967
2010-08-10,948.977
2010-08-11,915.331
2010-08-12,915.437
2010-08-13,913.526
2010-08-16,913.887
