Date,SINGAPORE Standard (Large+Mid Cap)
2005-04-29,4441.829
2005-05-02,4432.365
2005-05-03,4466.668
2005-05-04,4497.167
2005-05-05,4516.131
2005-05-06,4544.876
2005-05-09,4531.749
2005-05-10,4533.603
2005-05-11,4552.653
2005-05-12,4530.302
2005-05-13,4512.018
2005-05-16,4493.965
2005-05-17,4490.825
2005-05-18,4495.016
2005-05-19,4516.46
2005-05-20,4515.163
2005-05-23,4523.437
2005-05-24,4550.343
2005-05-25,4510.833
2005-05-26,4475.603
2005-05-27,4476.749
2005-05-30,4508.986
2005-05-31,4477.357
2005-06-01,4478.529
2005-06-02,4514.285
2005-06-03,4533.182
2005-06-06,4561.596
2005-06-07,4572.287
2005-06-08,4562.165
2005-06-09,4556.732
2005-06-10,4577.752
2005-06-13,4544.701
2005-06-14,4523.007
2005-06-15,4563.061
2005-06-16,4556.621
2005-06-17,4588.083
2005-06-20,4551.009
2005-06-21,4557.451
2005-06-22,4582.551
2005-06-23,4618.026
2005-06-24,4607.253
2005-06-27,4565.809
2005-06-28,4540.763
2005-06-29,4538.83
2005-06-30,4564.415
2005-07-01,4544.615
2005-07-04,4557.96
2005-07-05,4557.505
2005-07-06,4582.872
2005-07-07,4523.422
2005-07-08,4526.153
2005-07-11,4601.579
2005-07-12,4616.305
2005-07-13,4595.566
2005-07-14,4626.442
2005-07-15,4633.052
2005-07-18,4623.09
2005-07-19,4707.967
2005-07-20,4753.0
2005-07-21,4856.246
2005-07-22,4882.506
2005-07-25,4842.525
2005-07-26,4846.829
2005-07-27,4871.157
2005-07-28,4891.448
2005-07-29,4916.882
2005-08-01,4955.543
2005-08-02,4995.014
2005-08-03,4979.087
2005-08-04,4963.898
2005-08-05,4938.174
2005-08-08,4970.811
2005-08-09,4964.997
2005-08-10,4957.03
2005-08-11,4879.514
2005-08-12,4868.595
2005-08-15,4796.945
2005-08-16,4865.172
2005-08-17,4800.621
2005-08-18,4785.507
2005-08-19,4777.806
2005-08-22,4823.907
2005-08-23,4790.308
2005-08-24,4761.151
2005-08-25,4768.53
2005-08-26,4787.386
2005-08-29,4728.745
2005-08-30,4710.126
2005-08-31,4717.534
2005-09-01,4786.224
2005-09-02,4803.554
2005-09-05,4792.14
2005-09-06,4763.007
2005-09-07,4776.1
2005-09-08,4791.121
2005-09-09,4809.728
2005-09-12,4857.039
2005-09-13,4807.292
2005-09-14,4828.916
2005-09-15,4830.755
2005-09-16,4802.161
2005-09-19,4772.583
2005-09-20,4805.501
2005-09-21,4787.469
2005-09-22,4767.855
2005-09-23,4760.046
2005-09-26,4791.349
2005-09-27,4754.696
2005-09-28,4738.49
2005-09-29,4749.859
2005-09-30,4763.601
2005-10-03,4737.992
2005-10-04,4783.151
2005-10-05,4794.661
2005-10-06,4752.62
2005-10-07,4775.858
2005-10-10,4857.73
2005-10-11,4869.054
2005-10-12,4808.185
2005-10-13,4804.093
2005-10-14,4777.43
2005-10-17,4735.91
2005-10-18,4714.612
2005-10-19,4568.274
2005-10-20,4588.66
2005-10-21,4616.162
2005-10-24,4581.679
2005-10-25,4598.361
2005-10-26,4600.395
2005-10-27,4556.046
2005-10-28,4528.301
2005-10-31,4576.386
2005-11-01,4576.118
2005-11-02,4654.889
2005-11-03,4649.033
2005-11-04,4653.501
2005-11-07,4634.966
2005-11-08,4661.576
2005-11-09,4666.146
2005-11-10,4631.681
2005-11-11,4657.447
2005-11-14,4626.679
2005-11-15,4602.891
2005-11-16,4637.422
2005-11-17,4665.9
2005-11-18,4731.455
2005-11-21,4710.442
2005-11-22,4699.149
2005-11-23,4747.639
2005-11-24,4767.208
2005-11-25,4735.606
2005-11-28,4768.981
2005-11-29,4757.281
2005-11-30,4773.601
2005-12-01,4791.24
2005-12-02,4840.089
2005-12-05,4849.079
2005-12-06,4791.639
2005-12-07,4803.037
2005-12-08,4797.91
2005-12-09,4835.317
2005-12-12,4855.145
2005-12-13,4869.823
2005-12-14,4869.664
2005-12-15,4872.997
2005-12-16,4882.018
2005-12-19,4907.248
2005-12-20,4902.869
2005-12-21,4905.671
2005-12-22,4887.627
2005-12-23,4913.451
2005-12-26,4913.451
2005-12-27,4927.446
2005-12-28,4933.129
2005-12-29,4955.588
2005-12-30,4967.058
2006-01-02,4967.058
2006-01-03,5050.453
2006-01-04,5108.724
2006-01-05,5135.287
2006-01-06,5187.45
2006-01-09,5214.793
2006-01-10,5220.336
2006-01-11,5220.908
2006-01-12,5205.297
2006-01-13,5194.275
2006-01-16,5167.392
2006-01-17,5121.306
2006-01-18,5107.017
2006-01-19,5134.83
2006-01-20,5153.788
2006-01-23,5127.96
2006-01-24,5126.529
2006-01-25,5162.077
2006-01-26,5190.045
2006-01-27,5240.351
2006-01-30,5221.698
2006-01-31,5246.438
2006-02-01,5262.998
2006-02-02,5260.969
2006-02-03,5219.833
2006-02-06,5274.276
2006-02-07,5286.841
2006-02-08,5230.897
2006-02-09,5256.033
2006-02-10,5240.703
2006-02-13,5247.551
2006-02-14,5281.361
2006-02-15,5247.502
2006-02-16,5242.657
2006-02-17,5239.617
2006-02-20,5251.704
2006-02-21,5271.402
2006-02-22,5229.405
2006-02-23,5267.033
2006-02-24,5298.999
2006-02-27,5363.47
2006-02-28,5390.751
2006-03-01,5402.255
2006-03-02,5402.597
2006-03-03,5399.093
2006-03-06,5422.839
2006-03-07,5359.126
2006-03-08,5380.096
2006-03-09,5394.295
2006-03-10,5381.291
2006-03-13,5421.829
2006-03-14,5425.563
2006-03-15,5432.06
2006-03-16,5428.17
2006-03-17,5428.644
2006-03-20,5472.789
2006-03-21,5406.134
2006-03-22,5402.622
2006-03-23,5406.107
2006-03-24,5416.728
2006-03-27,5441.67
2006-03-28,5468.286
2006-03-29,5459.621
2006-03-30,5485.27
2006-03-31,5517.046
2006-04-03,5551.006
2006-04-04,5536.246
2006-04-05,5570.203
2006-04-06,5583.636
2006-04-07,5601.878
2006-04-10,5588.277
2006-04-11,5575.784
2006-04-12,5574.114
2006-04-13,5588.527
2006-04-14,5588.527
2006-04-17,5624.247
2006-04-18,5642.006
2006-04-19,5724.907
2006-04-20,5719.289
2006-04-21,5764.3
2006-04-24,5786.09
2006-04-25,5765.153
2006-04-26,5791.988
2006-04-27,5824.322
2006-04-28,5874.111
2006-05-01,5886.843
2006-05-02,5949.264
2006-05-03,6032.74
2006-05-04,5987.193
2006-05-05,5990.218
2006-05-08,6069.236
2006-05-09,6005.638
2006-05-10,6035.73
2006-05-11,5988.884
2006-05-12,5977.33
2006-05-15,5714.047
2006-05-16,5699.976
2006-05-17,5817.491
2006-05-18,5693.323
2006-05-19,5643.752
2006-05-22,5462.897
2006-05-23,5535.792
2006-05-24,5497.829
2006-05-25,5451.554
2006-05-26,5540.017
2006-05-29,5526.664
2006-05-30,5538.305
2006-05-31,5398.186
2006-06-01,5378.821
2006-06-02,5483.876
2006-06-05,5449.829
2006-06-06,5398.976
2006-06-07,5311.245
2006-06-08,5137.936
2006-06-09,5241.331
2006-06-12,5240.421
2006-06-13,5130.136
2006-06-14,5127.886
2006-06-15,5194.892
2006-06-16,5359.259
2006-06-19,5311.039
2006-06-20,5228.634
2006-06-21,5253.311
2006-06-22,5303.588
2006-06-23,5262.226
2006-06-26,5301.213
2006-06-27,5301.774
2006-06-28,5270.24
2006-06-29,5350.717
2006-06-30,5530.617
2006-07-03,5524.742
2006-07-04,5573.578
2006-07-05,5476.124
2006-07-06,5538.114
2006-07-07,5564.538
2006-07-10,5550.758
2006-07-11,5480.903
2006-07-12,5486.637
2006-07-13,5436.295
2006-07-14,5335.053
2006-07-17,5198.099
2006-07-18,5233.694
2006-07-19,5254.384
2006-07-20,5368.123
2006-07-21,5348.491
2006-07-24,5342.208
2006-07-25,5414.361
2006-07-26,5425.84
2006-07-27,5525.19
2006-07-28,5489.921
2006-07-31,5542.446
2006-08-01,5523.859
2006-08-02,5547.104
2006-08-03,5567.822
2006-08-04,5619.29
2006-08-07,5625.019
2006-08-08,5649.121
2006-08-09,5653.402
2006-08-10,5615.632
2006-08-11,5606.745
2006-08-14,5601.547
2006-08-15,5583.192
2006-08-16,5630.821
2006-08-17,5674.426
2006-08-18,5704.642
2006-08-21,5672.529
2006-08-22,5690.452
2006-08-23,5679.045
2006-08-24,5598.817
2006-08-25,5622.534
2006-08-28,5566.314
2006-08-29,5654.7
2006-08-30,5697.383
2006-08-31,5734.293
2006-09-01,5755.256
2006-09-04,5843.272
2006-09-05,5844.296
2006-09-06,5861.692
2006-09-07,5802.919
2006-09-08,5809.226
2006-09-11,5736.97
2006-09-12,5743.243
2006-09-13,5790.139
2006-09-14,5806.864
2006-09-15,5800.276
2006-09-18,5843.437
2006-09-19,5818.52
2006-09-20,5809.426
2006-09-21,5842.924
2006-09-22,5784.583
2006-09-25,5798.773
2006-09-26,5796.182
2006-09-27,5882.351
2006-09-28,5907.718
2006-09-29,5910.104
2006-10-02,5999.385
2006-10-03,5990.293
2006-10-04,5998.162
2006-10-05,6091.369
2006-10-06,6097.476
2006-10-09,6026.689
2006-10-10,6099.313
2006-10-11,6103.377
2006-10-12,6103.306
2006-10-13,6169.133
2006-10-16,6180.649
2006-10-17,6120.466
2006-10-18,6153.186
2006-10-19,6217.819
2006-10-20,6267.062
2006-10-23,6276.544
2006-10-24,6279.111
2006-10-25,6367.899
2006-10-26,6455.972
2006-10-27,6467.211
2006-10-30,6366.129
2006-10-31,6401.083
2006-11-01,6486.914
2006-11-02,6451.167
2006-11-03,6419.137
2006-11-06,6431.315
2006-11-07,6507.75
2006-11-08,6494.814
2006-11-09,6520.252
2006-11-10,6546.203
2006-11-13,6534.729
2006-11-14,6588.713
2006-11-15,6612.834
2006-11-16,6675.683
2006-11-17,6723.137
2006-11-20,6627.321
2006-11-21,6697.319
2006-11-22,6796.691
2006-11-23,6828.945
2006-11-24,6764.346
2006-11-27,6827.444
2006-11-28,6696.559
2006-11-29,6812.556
2006-11-30,6857.897
2006-12-01,6856.037
2006-12-04,6893.975
2006-12-05,7057.944
2006-12-06,7020.902
2006-12-07,7040.546
2006-12-08,6926.963
2006-12-11,6980.128
2006-12-12,7007.75
2006-12-13,6974.205
2006-12-14,7055.664
2006-12-15,7099.006
2006-12-18,7161.76
2006-12-19,7017.481
2006-12-20,7071.558
2006-12-21,7063.569
2006-12-22,7139.02
2006-12-25,7139.02
2006-12-26,7130.055
2006-12-27,7189.715
2006-12-28,7220.789
2006-12-29,7287.094
2007-01-01,7287.094
2007-01-02,7306.502
2007-01-03,7420.301
2007-01-04,7359.939
2007-01-05,7361.152
2007-01-08,7263.209
2007-01-09,7281.768
2007-01-10,7150.901
2007-01-11,7159.075
2007-01-12,7256.866
2007-01-15,7339.54
2007-01-16,7362.316
2007-01-17,7374.072
2007-01-18,7436.86
2007-01-19,7469.982
2007-01-22,7640.337
2007-01-23,7617.234
2007-01-24,7661.601
2007-01-25,7540.664
2007-01-26,7479.7
2007-01-29,7572.575
2007-01-30,7577.037
2007-01-31,7572.768
2007-02-01,7705.493
2007-02-02,7862.332
2007-02-05,7880.397
2007-02-06,7879.312
2007-02-07,7919.13
2007-02-08,7870.585
2007-02-09,7878.648
2007-02-12,7714.655
2007-02-13,7641.176
2007-02-14,7761.62
2007-02-15,7952.124
2007-02-16,7934.509
2007-02-19,7930.388
2007-02-20,7919.077
2007-02-21,8067.131
2007-02-22,8050.023
2007-02-23,8100.444
2007-02-26,8119.824
2007-02-27,7962.21
2007-02-28,7617.252
2007-03-01,7587.006
2007-03-02,7568.261
2007-03-05,7307.341
2007-03-06,7484.131
2007-03-07,7525.838
2007-03-08,7671.918
2007-03-09,7722.59
2007-03-12,7853.491
2007-03-13,7759.017
2007-03-14,7485.962
2007-03-15,7621.805
2007-03-16,7591.34
2007-03-19,7706.7
2007-03-20,7710.054
2007-03-21,7831.277
2007-03-22,8026.626
2007-03-23,7989.124
2007-03-26,7971.26
2007-03-27,8071.254
2007-03-28,7969.194
2007-03-29,8040.857
2007-03-30,8039.312
2007-04-02,8045.291
2007-04-03,8157.124
2007-04-04,8309.407
2007-04-05,8343.054
2007-04-06,8343.054
2007-04-09,8489.363
2007-04-10,8536.762
2007-04-11,8516.13
2007-04-12,8384.912
2007-04-13,8410.746
2007-04-16,8529.018
2007-04-17,8530.673
2007-04-18,8508.858
2007-04-19,8210.952
2007-04-20,8405.8
2007-04-23,8490.648
2007-04-24,8445.078
2007-04-25,8427.131
2007-04-26,8528.858
2007-04-27,8502.392
2007-04-30,8385.543
2007-05-01,8378.149
2007-05-02,8501.205
2007-05-03,8615.805
2007-05-04,8761.84
2007-05-07,8797.001
2007-05-08,8673.49
2007-05-09,8718.441
2007-05-10,8726.27
2007-05-11,8666.411
2007-05-14,8830.544
2007-05-15,8759.644
2007-05-16,8801.371
2007-05-17,8825.931
2007-05-18,8811.139
2007-05-21,8821.716
2007-05-22,8854.798
2007-05-23,8949.164
2007-05-24,8870.32
2007-05-25,8754.81
2007-05-28,8812.479
2007-05-29,8850.754
2007-05-30,8784.451
2007-05-31,8798.422
2007-06-01,8875.2
2007-06-04,8967.42
2007-06-05,8938.159
2007-06-06,8911.483
2007-06-07,8847.598
2007-06-08,8676.038
2007-06-11,8799.673
2007-06-12,8844.777
2007-06-13,8804.84
2007-06-14,8863.745
2007-06-15,8887.74
2007-06-18,9041.923
2007-06-19,9051.108
2007-06-20,9061.241
2007-06-21,9089.706
2007-06-22,9025.168
2007-06-25,8954.019
2007-06-26,8812.841
2007-06-27,8748.334
2007-06-28,8834.976
2007-06-29,8885.049
2007-07-02,8918.144
2007-07-03,8978.069
2007-07-04,8936.746
2007-07-05,8926.943
2007-07-06,8959.216
2007-07-09,9134.265
2007-07-10,9136.718
2007-07-11,9063.678
2007-07-12,9137.588
2007-07-13,9214.512
2007-07-16,9224.765
2007-07-17,9213.159
2007-07-18,9042.833
2007-07-19,9127.917
2007-07-20,9268.366
2007-07-23,9239.394
2007-07-24,9333.118
2007-07-25,9211.101
2007-07-26,9042.299
2007-07-27,8825.655
2007-07-30,8926.278
2007-07-31,8974.116
2007-08-01,8643.048
2007-08-02,8665.108
2007-08-03,8679.886
2007-08-06,8366.44
2007-08-07,8341.615
2007-08-08,8741.894
2007-08-09,8706.992
2007-08-10,8511.975
2007-08-13,8612.194
2007-08-14,8616.049
2007-08-15,8278.045
2007-08-16,7918.84
2007-08-17,7892.542
2007-08-20,8414.675
2007-08-21,8127.307
2007-08-22,8447.415
2007-08-23,8597.058
2007-08-24,8609.503
2007-08-27,8697.891
2007-08-28,8527.195
2007-08-29,8513.904
2007-08-30,8472.399
2007-08-31,8663.12
2007-09-03,8619.469
2007-09-04,8563.516
2007-09-05,8730.745
2007-09-06,8811.253
2007-09-07,8867.488
2007-09-10,8752.51
2007-09-11,8931.402
2007-09-12,8991.693
2007-09-13,9012.662
2007-09-14,9073.228
2007-09-17,8877.546
2007-09-18,8863.385
2007-09-19,9255.766
2007-09-20,9166.743
2007-09-21,9107.626
2007-09-24,9396.005
2007-09-25,9333.129
2007-09-26,9437.015
2007-09-27,9664.759
2007-09-28,9680.193
2007-10-01,9855.898
2007-10-02,9909.442
2007-10-03,9844.258
2007-10-04,9938.524
2007-10-05,10077.443
2007-10-08,10073.861
2007-10-09,10206.015
2007-10-10,10094.631
2007-10-11,10297.034
2007-10-12,10220.25
2007-10-15,10222.828
2007-10-16,10047.694
2007-10-17,10163.227
2007-10-18,10104.178
2007-10-19,9900.669
2007-10-22,9610.746
2007-10-23,9772.051
2007-10-24,9657.563
2007-10-25,9846.03
2007-10-26,10029.333
2007-10-29,10161.486
2007-10-30,10090.946
2007-10-31,10120.015
2007-11-01,10102.485
2007-11-02,9856.349
2007-11-05,9752.206
2007-11-06,9820.503
2007-11-07,9844.7
2007-11-08,9845.726
2007-11-09,9630.48
2007-11-12,9325.533
2007-11-13,9265.308
2007-11-14,9379.598
2007-11-15,9208.444
2007-11-16,9119.994
2007-11-19,9082.038
2007-11-20,9165.004
2007-11-21,8867.366
2007-11-22,8815.646
2007-11-23,8888.537
2007-11-26,9145.947
2007-11-27,9013.638
2007-11-28,8990.85
2007-11-29,9236.124
2007-11-30,9344.348
2007-12-03,9263.114
2007-12-04,9345.098
2007-12-05,9446.37
2007-12-06,9396.072
2007-12-07,9478.83
2007-12-10,9482.406
2007-12-11,9589.44
2007-12-12,9502.234
2007-12-13,9324.456
2007-12-14,9233.247
2007-12-17,8843.989
2007-12-18,8935.357
2007-12-19,8860.316
2007-12-20,8856.982
2007-12-21,9037.584
2007-12-24,9148.535
2007-12-25,9148.535
2007-12-26,9235.054
2007-12-27,9243.953
2007-12-28,9186.675
2007-12-31,9353.202
2008-01-01,9353.202
2008-01-02,9308.151
2008-01-03,9137.565
2008-01-04,9247.517
2008-01-07,9000.283
2008-01-08,8975.807
2008-01-09,9010.204
2008-01-10,8948.657
2008-01-11,8904.477
2008-01-14,8737.238
2008-01-15,8551.628
2008-01-16,8268.756
2008-01-17,8491.588
2008-01-18,8393.344
2008-01-21,7812.159
2008-01-22,7767.019
2008-01-23,8075.96
2008-01-24,8294.045
2008-01-25,8634.425
2008-01-28,8322.562
2008-01-29,8319.405
2008-01-30,8204.781
2008-01-31,8179.378
2008-02-01,8319.352
2008-02-04,8513.648
2008-02-05,8382.616
2008-02-06,8092.519
2008-02-07,8082.524
2008-02-08,8077.964
2008-02-11,7883.992
2008-02-12,8076.403
2008-02-13,8110.497
2008-02-14,8390.009
2008-02-15,8546.698
2008-02-18,8532.145
2008-02-19,8561.817
2008-02-20,8379.019
2008-02-21,8464.601
2008-02-22,8498.477
2008-02-25,8555.311
2008-02-26,8593.129
2008-02-27,8685.456
2008-02-28,8632.53
2008-02-29,8507.925
2008-03-03,8247.734
2008-03-04,8262.158
2008-03-05,8217.612
2008-03-06,8244.025
2008-03-07,8095.788
2008-03-10,8040.532
2008-03-11,8129.622
2008-03-12,8298.559
2008-03-13,8018.768
2008-03-14,8103.463
2008-03-17,7990.567
2008-03-18,8167.954
2008-03-19,8144.606
2008-03-20,8067.843
2008-03-21,8067.843
2008-03-24,8365.269
2008-03-25,8616.291
2008-03-26,8634.41
2008-03-27,8708.578
2008-03-28,8705.443
2008-03-31,8657.991
2008-04-01,8772.392
2008-04-02,8980.603
2008-04-03,9056.738
2008-04-04,9049.922
2008-04-07,9129.673
2008-04-08,8967.671
2008-04-09,8863.094
2008-04-10,8934.208
2008-04-11,9132.179
2008-04-14,8876.903
2008-04-15,8923.4
2008-04-16,9044.264
2008-04-17,9163.867
2008-04-18,9108.052
2008-04-21,9295.697
2008-04-22,9353.354
2008-04-23,9349.96
2008-04-24,9229.045
2008-04-25,9220.646
2008-04-28,9262.809
2008-04-29,9232.893
2008-04-30,9217.621
2008-05-01,9195.947
2008-05-02,9421.742
2008-05-05,9477.496
2008-05-06,9470.301
2008-05-07,9370.224
2008-05-08,9167.582
2008-05-09,9176.733
2008-05-12,9232.492
2008-05-13,9256.273
2008-05-14,9184.111
2008-05-15,9216.417
2008-05-16,9370.909
2008-05-19,9364.417
2008-05-20,9281.941
2008-05-21,9341.874
2008-05-22,9243.611
2008-05-23,9111.919
2008-05-26,9048.6
2008-05-27,9074.555
2008-05-28,9119.509
2008-05-29,9188.005
2008-05-30,9281.822
2008-06-02,9260.9
2008-06-03,9152.269
2008-06-04,9082.313
2008-06-05,9081.464
2008-06-06,9116.585
2008-06-09,8931.377
2008-06-10,8722.434
2008-06-11,8760.925
2008-06-12,8670.146
2008-06-13,8544.668
2008-06-16,8756.584
2008-06-17,8779.666
2008-06-18,8798.753
2008-06-19,8659.647
2008-06-20,8730.342
2008-06-23,8641.037
2008-06-24,8602.727
2008-06-25,8666.487
2008-06-26,8677.469
2008-06-27,8607.427
2008-06-30,8582.814
2008-07-01,8444.624
2008-07-02,8470.462
2008-07-03,8374.347
2008-07-04,8397.835
2008-07-07,8483.638
2008-07-08,8338.962
2008-07-09,8474.326
2008-07-10,8429.85
2008-07-11,8530.939
2008-07-14,8510.582
2008-07-15,8344.728
2008-07-16,8345.636
2008-07-17,8453.603
2008-07-18,8371.005
2008-07-21,8586.988
2008-07-22,8494.93
2008-07-23,8694.881
2008-07-24,8709.645
2008-07-25,8547.097
2008-07-28,8514.84
2008-07-29,8402.462
2008-07-30,8511.154
2008-07-31,8528.313
2008-08-01,8441.602
2008-08-04,8358.047
2008-08-05,8288.64
2008-08-06,8361.303
2008-08-07,8171.911
2008-08-08,8026.473
2008-08-11,8032.822
2008-08-12,7995.596
2008-08-13,8026.456
2008-08-14,8029.129
2008-08-15,7917.969
2008-08-18,7890.76
2008-08-19,7757.149
2008-08-20,7866.29
2008-08-21,7787.39
2008-08-22,7818.489
2008-08-25,7839.659
2008-08-26,7694.692
2008-08-27,7714.986
2008-08-28,7678.646
2008-08-29,7850.754
2008-09-01,7715.838
2008-09-02,7824.906
2008-09-03,7613.147
2008-09-04,7393.614
2008-09-05,7217.598
2008-09-08,7588.435
2008-09-09,7501.892
2008-09-10,7373.965
2008-09-11,7057.898
2008-09-12,7222.958
2008-09-15,6973.324
2008-09-16,6891.014
2008-09-17,6817.204
2008-09-18,6815.143
2008-09-19,7263.246
2008-09-22,7276.283
2008-09-23,7087.184
2008-09-24,7036.963
2008-09-25,6939.941
2008-09-26,6819.463
2008-09-29,6639.817
2008-09-30,6678.43
2008-10-01,6642.885
2008-10-02,6600.765
2008-10-03,6415.393
2008-10-06,5957.217
2008-10-07,6022.051
2008-10-08,5611.601
2008-10-09,5795.499
2008-10-10,5318.4
2008-10-13,5698.206
2008-10-14,5863.846
2008-10-15,5616.352
2008-10-16,5296.674
2008-10-17,5119.384
2008-10-20,5305.635
2008-10-21,5245.945
2008-10-22,4882.046
2008-10-23,4633.982
2008-10-24,4201.005
2008-10-27,4180.853
2008-10-28,4459.793
2008-10-29,4449.116
2008-10-30,4848.091
2008-10-31,4741.849
2008-11-03,5051.738
2008-11-04,4908.548
2008-11-05,5036.311
2008-11-06,4863.611
2008-11-07,4998.982
2008-11-10,5079.391
2008-11-11,4781.061
2008-11-12,4716.466
2008-11-13,4588.746
2008-11-14,4572.58
2008-11-17,4569.863
2008-11-18,4389.934
2008-11-19,4342.759
2008-11-20,4178.198
2008-11-21,4323.704
2008-11-24,4293.064
2008-11-25,4393.566
2008-11-26,4549.058
2008-11-27,4562.716
2008-11-28,4612.733
2008-12-01,4408.085
2008-12-02,4277.949
2008-12-03,4299.364
2008-12-04,4324.179
2008-12-05,4350.429
2008-12-08,4402.264
2008-12-09,4700.901
2008-12-10,4890.233
2008-12-11,4866.214
2008-12-12,4732.619
2008-12-15,4853.996
2008-12-16,4894.417
2008-12-17,4953.514
2008-12-18,5072.449
2008-12-19,4979.378
2008-12-22,4838.134
2008-12-23,4787.054
2008-12-24,4832.026
2008-12-25,4832.026
2008-12-26,4785.174
2008-12-29,4966.735
2008-12-30,4960.051
2008-12-31,4924.445
2009-01-01,4924.445
2009-01-02,5092.232
2009-01-05,5268.63
2009-01-06,5211.833
2009-01-07,5115.991
2009-01-08,4972.899
2009-01-09,4897.455
2009-01-12,4786.497
2009-01-13,4731.983
2009-01-14,4714.737
2009-01-15,4536.759
2009-01-16,4672.743
2009-01-19,4678.534
2009-01-20,4584.611
2009-01-21,4565.675
2009-01-22,4583.35
2009-01-23,4467.858
2009-01-26,4492.117
2009-01-27,4476.014
2009-01-28,4746.683
2009-01-29,4726.953
2009-01-30,4649.682
2009-02-02,4511.959
2009-02-03,4540.495
2009-02-04,4541.712
2009-02-05,4532.179
2009-02-06,4586.516
2009-02-09,4501.693
2009-02-10,4534.905
2009-02-11,4562.913
2009-02-12,4442.101
2009-02-13,4542.983
2009-02-16,4454.465
2009-02-17,4292.659
2009-02-18,4336.933
2009-02-19,4292.803
2009-02-20,4168.629
2009-02-23,4305.633
2009-02-24,4259.225
2009-02-25,4260.112
2009-02-26,4248.763
2009-02-27,4132.145
2009-03-02,3937.034
2009-03-03,3964.349
2009-03-04,4017.284
2009-03-05,3931.7
2009-03-06,3910.945
2009-03-09,3746.482
2009-03-10,3868.225
2009-03-11,3920.247
2009-03-12,3877.42
2009-03-13,4076.883
2009-03-16,4140.463
2009-03-17,4050.337
2009-03-18,4123.707
2009-03-19,4198.774
2009-03-20,4199.083
2009-03-23,4408.053
2009-03-24,4528.013
2009-03-25,4506.586
2009-03-26,4694.924
2009-03-27,4633.731
2009-03-30,4396.491
2009-03-31,4479.506
2009-04-01,4485.238
2009-04-02,4814.069
2009-04-03,4822.857
2009-04-06,4907.983
2009-04-07,4772.887
2009-04-08,4692.099
2009-04-09,4844.794
2009-04-10,4844.794
2009-04-13,4966.709
2009-04-14,5075.206
2009-04-15,5107.576
2009-04-16,5092.247
2009-04-17,5106.747
2009-04-20,5015.066
2009-04-21,5005.67
2009-04-22,4928.813
2009-04-23,4987.013
2009-04-24,5012.093
2009-04-27,4911.425
2009-04-28,4882.671
2009-04-29,5041.244
2009-04-30,5263.341
2009-05-01,5247.179
2009-05-04,5603.739
2009-05-05,5745.212
2009-05-06,6077.614
2009-05-07,6330.143
2009-05-08,6348.258
2009-05-11,6112.67
2009-05-12,6171.138
2009-05-13,6152.323
2009-05-14,5956.761
2009-05-15,6022.815
2009-05-18,6141.88
2009-05-19,6415.879
2009-05-20,6437.071
2009-05-21,6216.849
2009-05-22,6393.369
2009-05-25,6397.91
2009-05-26,6287.47
2009-05-27,6494.109
2009-05-28,6438.013
2009-05-29,6571.63
2009-06-01,6734.54
2009-06-02,6765.485
2009-06-03,6766.251
2009-06-04,6705.587
2009-06-05,6784.739
2009-06-08,6579.839
2009-06-09,6623.95
2009-06-10,6761.701
2009-06-11,6742.632
2009-06-12,6697.169
2009-06-15,6490.796
2009-06-16,6421.232
2009-06-17,6366.094
2009-06-18,6292.09
2009-06-19,6393.162
2009-06-22,6313.433
2009-06-23,6226.993
2009-06-24,6388.108
2009-06-25,6427.175
2009-06-26,6480.8
2009-06-29,6486.644
2009-06-30,6539.765
2009-07-01,6609.584
2009-07-02,6490.209
2009-07-03,6440.678
2009-07-06,6314.09
2009-07-07,6342.116
2009-07-08,6297.096
2009-07-09,6450.886
2009-07-10,6431.376
2009-07-13,6295.857
2009-07-14,6444.333
2009-07-15,6718.992
2009-07-16,6742.12
2009-07-17,6842.81
2009-07-20,6953.609
2009-07-21,6942.959
2009-07-22,6921.672
2009-07-23,7050.025
2009-07-24,7168.104
2009-07-27,7314.584
2009-07-28,7455.044
2009-07-29,7343.37
2009-07-30,7479.902
2009-07-31,7558.778
2009-08-03,7637.366
2009-08-04,7521.793
2009-08-05,7404.776
2009-08-06,7398.427
2009-08-07,7228.81
2009-08-10,7218.032
2009-08-11,7346.206
2009-08-12,7264.372
2009-08-13,7396.538
2009-08-14,7436.356
2009-08-17,7153.106
2009-08-18,7235.455
2009-08-19,7148.204
2009-08-20,7275.914
2009-08-21,7268.759
2009-08-24,7454.602
2009-08-25,7492.847
2009-08-26,7484.423
2009-08-27,7514.966
2009-08-28,7571.607
2009-08-31,7377.875
2009-09-01,7404.842
2009-09-02,7348.897
2009-09-03,7440.36
2009-09-04,7525.961
2009-09-07,7635.239
2009-09-08,7713.471
2009-09-09,7668.263
2009-09-10,7702.207
2009-09-11,7728.237
2009-09-14,7586.969
2009-09-15,7604.338
2009-09-16,7747.888
2009-09-17,7773.076
2009-09-18,7686.624
2009-09-21,7682.827
2009-09-22,7812.672
2009-09-23,7789.087
2009-09-24,7722.328
2009-09-25,7713.315
2009-09-28,7613.302
2009-09-29,7688.054
2009-09-30,7805.183
2009-10-01,7697.412
2009-10-02,7544.87
2009-10-05,7497.327
2009-10-06,7622.276
2009-10-07,7682.952
2009-10-08,7783.025
2009-10-09,7773.364
2009-10-12,7836.787
2009-10-13,7814.795
2009-10-14,7964.481
