Date,WORLD LARGE VALUE Large Cap
2005-11-10,705.533
2005-11-11,709.416
2005-11-14,707.226
2005-11-15,702.816
2005-11-16,702.824
2005-11-17,709.624
2005-11-18,714.085
2005-11-21,718.584
2005-11-22,719.919
2005-11-23,725.18
2005-11-24,724.641
2005-11-25,724.905
2005-11-28,722.5
2005-11-29,722.176
2005-11-30,716.872
2005-12-01,723.594
2005-12-02,725.771
2005-12-05,726.654
2005-12-06,728.428
2005-12-07,725.439
2005-12-08,725.642
2005-12-09,726.749
2005-12-12,730.905
2005-12-13,734.254
2005-12-14,738.666
2005-12-15,734.825
2005-12-16,737.153
2005-12-19,736.003
2005-12-20,735.013
2005-12-21,736.536
2005-12-22,739.75
2005-12-23,740.14
2005-12-26,740.196
2005-12-27,735.49
2005-12-28,737.508
2005-12-29,736.566
2005-12-30,731.627
2006-01-02,732.588
2006-01-03,745.714
2006-01-04,752.316
2006-01-05,752.725
2006-01-06,759.913
2006-01-09,760.191
2006-01-10,756.856
2006-01-11,761.877
2006-01-12,759.226
2006-01-13,758.432
2006-01-16,758.231
2006-01-17,751.659
2006-01-18,746.264
2006-01-19,751.313
2006-01-20,742.832
2006-01-23,746.803
2006-01-24,745.982
2006-01-25,747.863
2006-01-26,755.0
2006-01-27,760.553
2006-01-30,760.528
2006-01-31,761.388
2006-02-01,762.224
2006-02-02,756.136
2006-02-03,750.829
2006-02-06,752.733
2006-02-07,748.723
2006-02-08,749.311
2006-02-09,753.426
2006-02-10,752.382
2006-02-13,752.052
2006-02-14,756.337
2006-02-15,757.346
2006-02-16,762.072
2006-02-17,762.894
2006-02-20,763.373
2006-02-21,763.027
2006-02-22,767.54
2006-02-23,768.825
2006-02-24,770.216
2006-02-27,773.035
2006-02-28,767.459
2006-03-01,770.984
2006-03-02,769.314
2006-03-03,768.572
2006-03-06,767.273
2006-03-07,762.87
2006-03-08,761.741
2006-03-09,763.057
2006-03-10,766.058
2006-03-13,771.465
2006-03-14,778.768
2006-03-15,781.591
2006-03-16,785.109
2006-03-17,786.637
2006-03-20,787.116
2006-03-21,783.23
2006-03-22,786.941
2006-03-23,782.12
2006-03-24,784.709
2006-03-27,783.44
2006-03-28,779.718
2006-03-29,781.198
2006-03-30,786.625
2006-03-31,781.354
2006-04-03,786.137
2006-04-04,790.941
2006-04-05,794.431
2006-04-06,794.977
2006-04-07,787.118
2006-04-10,788.456
2006-04-11,782.666
2006-04-12,781.036
2006-04-13,781.192
2006-04-14,781.2
2006-04-17,784.463
2006-04-18,793.271
2006-04-19,798.429
2006-04-20,800.02
2006-04-21,805.324
2006-04-24,802.424
2006-04-25,801.589
2006-04-26,805.184
2006-04-27,809.548
2006-04-28,811.205
2006-05-01,811.891
2006-05-02,818.926
2006-05-03,814.064
2006-05-04,817.154
2006-05-05,827.102
2006-05-08,827.645
2006-05-09,830.535
2006-05-10,828.877
2006-05-11,822.382
2006-05-12,811.641
2006-05-15,808.711
2006-05-16,808.858
2006-05-17,792.994
2006-05-18,787.645
2006-05-19,786.691
2006-05-22,780.774
2006-05-23,783.645
2006-05-24,779.118
2006-05-25,787.03
2006-05-26,794.002
2006-05-29,794.833
2006-05-30,786.491
2006-05-31,789.455
2006-06-01,795.564
2006-06-02,802.348
2006-06-05,793.073
2006-06-06,782.833
2006-06-07,780.329
2006-06-08,768.451
2006-06-09,772.909
2006-06-12,766.14
2006-06-13,750.376
2006-06-14,753.24
2006-06-15,766.392
2006-06-16,766.593
2006-06-19,762.11
2006-06-20,763.722
2006-06-21,767.708
2006-06-22,768.017
2006-06-23,765.255
2006-06-26,767.893
2006-06-27,764.537
2006-06-28,764.938
2006-06-29,779.369
2006-06-30,791.048
2006-07-03,796.231
2006-07-04,798.07
2006-07-05,789.926
2006-07-06,795.373
2006-07-07,796.533
2006-07-10,798.267
2006-07-11,796.786
2006-07-12,789.874
2006-07-13,780.848
2006-07-14,772.813
2006-07-17,768.311
2006-07-18,766.407
2006-07-19,781.47
2006-07-20,784.883
2006-07-21,781.503
2006-07-24,791.219
2006-07-25,795.574
2006-07-26,797.103
2006-07-27,804.261
2006-07-28,812.67
2006-07-31,810.562
2006-08-01,806.309
2006-08-02,813.357
2006-08-03,811.114
2006-08-04,817.213
2006-08-07,811.018
2006-08-08,811.923
2006-08-09,814.047
2006-08-10,810.464
2006-08-11,808.57
2006-08-14,811.067
2006-08-15,819.493
2006-08-16,825.428
2006-08-17,826.955
2006-08-18,827.672
2006-08-21,827.854
2006-08-22,827.844
2006-08-23,825.321
2006-08-24,826.838
2006-08-25,824.386
2006-08-28,827.627
2006-08-29,828.229
2006-08-30,830.203
2006-08-31,829.152
2006-09-01,832.67
2006-09-04,837.314
2006-09-05,835.361
2006-09-06,828.103
2006-09-07,820.471
2006-09-08,821.111
2006-09-11,817.483
2006-09-12,823.728
2006-09-13,826.515
2006-09-14,828.835
2006-09-15,827.791
2006-09-18,829.403
2006-09-19,827.776
2006-09-20,830.955
2006-09-21,832.193
2006-09-22,829.575
2006-09-25,831.416
2006-09-26,835.735
2006-09-27,840.291
2006-09-28,841.216
2006-09-29,840.161
2006-10-02,842.665
2006-10-03,841.974
2006-10-04,847.311
2006-10-05,851.345
2006-10-06,848.129
2006-10-09,848.348
2006-10-10,850.143
2006-10-11,849.344
2006-10-12,854.465
2006-10-13,855.933
2006-10-16,858.685
2006-10-17,854.73
2006-10-18,857.878
2006-10-19,859.61
2006-10-20,862.316
2006-10-23,865.179
2006-10-24,865.281
2006-10-25,869.607
2006-10-26,874.819
2006-10-27,873.177
2006-10-30,869.96
2006-10-31,871.198
2006-11-01,870.406
2006-11-02,868.966
2006-11-03,868.069
2006-11-06,876.3
2006-11-07,881.499
2006-11-08,881.659
2006-11-09,878.72
2006-11-10,880.525
2006-11-13,879.976
2006-11-14,882.571
2006-11-15,884.238
2006-11-16,884.206
2006-11-17,884.309
2006-11-20,881.193
2006-11-21,882.46
2006-11-22,886.526
2006-11-23,886.855
2006-11-24,885.111
2006-11-27,877.597
2006-11-28,878.544
2006-11-29,888.237
2006-11-30,890.356
2006-12-01,888.576
2006-12-04,892.143
2006-12-05,896.353
2006-12-06,898.321
2006-12-07,899.006
2006-12-08,900.112
2006-12-11,901.314
2006-12-12,903.569
2006-12-13,905.658
2006-12-14,911.204
2006-12-15,913.327
2006-12-18,913.232
2006-12-19,913.822
2006-12-20,917.111
2006-12-21,915.426
2006-12-22,911.644
2006-12-25,911.325
2006-12-26,913.204
2006-12-27,921.247
2006-12-28,921.37
2006-12-29,918.983
2007-01-01,918.983
2007-01-02,926.207
2007-01-03,923.894
2007-01-04,920.423
2007-01-05,909.978
2007-01-08,911.224
2007-01-09,910.916
2007-01-10,904.595
2007-01-11,909.542
2007-01-12,915.987
2007-01-15,919.19
2007-01-16,916.883
2007-01-17,916.454
2007-01-18,916.86
2007-01-19,920.073
2007-01-22,918.781
2007-01-23,922.196
2007-01-24,928.14
2007-01-25,920.817
2007-01-26,916.163
2007-01-29,916.978
2007-01-30,921.502
2007-01-31,923.048
2007-02-01,931.906
2007-02-02,931.774
2007-02-05,929.929
2007-02-06,933.636
2007-02-07,935.917
2007-02-08,932.008
2007-02-09,930.828
2007-02-12,926.776
2007-02-13,934.19
2007-02-14,942.862
2007-02-15,943.867
2007-02-16,942.659
2007-02-19,944.077
2007-02-20,944.723
2007-02-21,940.446
2007-02-22,940.105
2007-02-23,941.587
2007-02-26,945.296
2007-02-27,924.496
2007-02-28,915.723
2007-03-01,910.474
2007-03-02,903.263
2007-03-05,890.279
2007-03-06,902.609
2007-03-07,903.795
2007-03-08,912.598
2007-03-09,913.914
2007-03-12,916.351
2007-03-13,902.894
2007-03-14,893.227
2007-03-15,902.882
2007-03-16,900.898
2007-03-19,911.239
2007-03-20,918.207
2007-03-21,927.294
2007-03-22,936.458
2007-03-23,938.947
2007-03-26,936.965
2007-03-27,934.14
2007-03-28,929.406
2007-03-29,933.712
2007-03-30,931.199
2007-04-02,933.036
2007-04-03,940.774
2007-04-04,942.76
2007-04-05,945.247
2007-04-06,944.744
2007-04-09,944.04
2007-04-10,949.632
2007-04-11,947.475
2007-04-12,950.187
2007-04-13,953.366
2007-04-16,965.427
2007-04-17,967.61
2007-04-18,969.578
2007-04-19,965.809
2007-04-20,974.476
2007-04-23,970.962
2007-04-24,968.929
2007-04-25,977.353
2007-04-26,975.691
2007-04-27,974.947
2007-04-30,973.625
2007-05-01,972.4
2007-05-02,977.553
2007-05-03,981.191
2007-05-04,985.576
2007-05-07,990.941
2007-05-08,984.511
2007-05-09,988.05
2007-05-10,977.23
2007-05-11,983.709
2007-05-14,984.431
2007-05-15,987.057
2007-05-16,989.693
2007-05-17,988.211
2007-05-18,994.488
2007-05-21,995.126
2007-05-22,995.792
2007-05-23,999.689
2007-05-24,990.331
2007-05-25,991.227
2007-05-28,992.551
2007-05-29,994.864
2007-05-30,995.971
2007-05-31,1000.0
2007-06-01,1005.476
2007-06-04,1007.568
2007-06-05,1003.937
2007-06-06,994.885
2007-06-07,981.703
2007-06-08,982.616
2007-06-11,986.328
2007-06-12,977.124
2007-06-13,984.732
2007-06-14,992.171
2007-06-15,1001.853
2007-06-18,1001.43
2007-06-19,1002.49
2007-06-20,996.145
2007-06-21,995.23
2007-06-22,986.144
2007-06-25,984.808
2007-06-26,981.579
2007-06-27,981.241
2007-06-28,986.368
2007-06-29,990.381
2007-07-02,998.793
2007-07-03,1003.434
2007-07-04,1004.756
2007-07-05,1000.438
2007-07-06,1004.957
2007-07-09,1008.051
2007-07-10,998.799
2007-07-11,999.476
2007-07-12,1013.484
2007-07-13,1019.446
2007-07-16,1019.299
2007-07-17,1016.901
2007-07-18,1011.625
2007-07-19,1015.94
2007-07-20,1006.472
2007-07-23,1009.901
2007-07-24,993.643
2007-07-25,990.086
2007-07-26,966.81
2007-07-27,951.885
2007-07-30,955.672
2007-07-31,958.282
2007-08-01,953.247
2007-08-02,957.034
2007-08-03,940.642
2007-08-06,951.259
2007-08-07,960.315
2007-08-08,976.716
2007-08-09,951.614
2007-08-10,937.105
2007-08-13,942.048
2007-08-14,928.613
2007-08-15,916.559
2007-08-16,909.003
2007-08-17,929.571
2007-08-20,932.923
2007-08-21,935.203
2007-08-22,945.051
2007-08-23,949.439
2007-08-24,955.862
2007-08-27,952.413
2007-08-28,933.869
2007-08-29,943.405
2007-08-30,943.23
2007-08-31,954.654
2007-09-03,955.651
2007-09-04,961.88
2007-09-05,950.829
2007-09-06,954.374
2007-09-07,941.881
2007-09-10,937.497
2007-09-11,950.324
2007-09-12,953.879
2007-09-13,961.543
2007-09-14,959.869
2007-09-17,952.425
2007-09-18,969.603
2007-09-19,988.669
2007-09-20,987.826
2007-09-21,989.39
2007-09-24,985.071
2007-09-25,982.946
2007-09-26,987.247
2007-09-27,995.798
2007-09-28,995.695
2007-10-01,1006.317
2007-10-02,1006.925
2007-10-03,1006.443
2007-10-04,1008.686
2007-10-05,1016.421
2007-10-08,1009.544
2007-10-09,1016.976
2007-10-10,1015.947
2007-10-11,1019.851
2007-10-12,1019.28
2007-10-15,1012.386
2007-10-16,1002.146
2007-10-17,1003.129
2007-10-18,1002.167
2007-10-19,985.795
2007-10-22,978.266
2007-10-23,986.864
2007-10-24,983.2
2007-10-25,987.791
2007-10-26,1003.753
2007-10-29,1012.656
2007-10-30,1006.715
2007-10-31,1017.822
2007-11-01,995.031
2007-11-02,987.432
2007-11-05,979.631
2007-11-06,989.078
2007-11-07,973.88
2007-11-08,970.307
2007-11-09,958.633
2007-11-12,950.158
2007-11-13,966.3
2007-11-14,970.096
2007-11-15,954.611
2007-11-16,951.086
2007-11-19,935.607
2007-11-20,944.36
2007-11-21,927.213
2007-11-22,929.414
2007-11-23,941.62
2007-11-26,930.145
2007-11-27,937.546
2007-11-28,956.401
2007-11-29,960.846
2007-11-30,970.837
2007-12-03,966.682
2007-12-04,959.178
2007-12-05,970.12
2007-12-06,979.538
2007-12-07,982.237
2007-12-10,989.771
2007-12-11,976.161
2007-12-12,977.572
2007-12-13,963.904
2007-12-14,952.048
2007-12-17,936.406
2007-12-18,940.044
2007-12-19,936.291
2007-12-20,937.249
2007-12-21,950.307
2007-12-24,955.527
2007-12-25,957.019
2007-12-26,960.219
2007-12-27,955.644
2007-12-28,958.627
2007-12-31,954.906
2008-01-01,954.906
2008-01-02,948.616
2008-01-03,948.962
2008-01-04,932.944
2008-01-07,933.351
2008-01-08,925.66
2008-01-09,928.287
2008-01-10,929.095
2008-01-11,923.897
2008-01-14,930.387
2008-01-15,908.925
2008-01-16,897.427
2008-01-17,881.677
2008-01-18,869.648
2008-01-21,842.733
2008-01-22,842.661
2008-01-23,848.63
2008-01-24,873.638
2008-01-25,870.179
2008-01-28,876.147
2008-01-29,885.715
2008-01-30,880.098
2008-01-31,888.947
2008-02-01,900.092
2008-02-04,897.187
2008-02-05,866.348
2008-02-06,860.791
2008-02-07,856.878
2008-02-08,852.401
2008-02-11,848.61
2008-02-12,864.984
2008-02-13,868.247
2008-02-14,866.758
2008-02-15,863.265
2008-02-18,867.402
2008-02-19,871.689
2008-02-20,864.11
2008-02-21,865.713
2008-02-22,867.277
2008-02-25,881.858
2008-02-26,891.879
2008-02-27,897.096
2008-02-28,887.407
2008-02-29,868.595
2008-03-03,860.013
2008-03-04,853.095
2008-03-05,860.201
2008-03-06,847.012
2008-03-07,836.73
2008-03-10,827.062
2008-03-11,850.304
2008-03-12,856.358
2008-03-13,852.058
2008-03-14,836.798
2008-03-17,821.01
2008-03-18,853.014
2008-03-19,840.279
2008-03-20,847.812
2008-03-21,849.53
2008-03-24,853.26
2008-03-25,871.104
2008-03-26,868.564
2008-03-27,867.531
2008-03-28,861.268
2008-03-31,861.562
2008-04-01,883.389
2008-04-02,893.012
2008-04-03,893.959
2008-04-04,895.763
2008-04-07,899.263
2008-04-08,892.916
2008-04-09,886.327
2008-04-10,886.09
2008-04-11,874.45
2008-04-14,867.008
2008-04-15,870.732
2008-04-16,890.392
2008-04-17,890.382
2008-04-18,900.29
2008-04-21,902.064
2008-04-22,897.673
2008-04-23,895.401
2008-04-24,895.539
2008-04-25,905.71
2008-04-28,909.32
2008-04-29,906.779
2008-04-30,906.695
2008-05-01,909.497
2008-05-02,920.031
2008-05-05,917.783
2008-05-06,920.518
2008-05-07,911.086
2008-05-08,909.961
2008-05-09,901.125
2008-05-12,908.725
2008-05-13,906.616
2008-05-14,910.165
2008-05-15,917.561
2008-05-16,923.142
2008-05-19,926.903
2008-05-20,919.352
2008-05-21,910.751
2008-05-22,911.985
2008-05-23,900.852
2008-05-26,897.481
2008-05-27,896.337
2008-05-28,895.868
2008-05-29,899.255
2008-05-30,901.838
2008-06-02,893.662
2008-06-03,888.377
2008-06-04,883.966
2008-06-05,893.629
2008-06-06,877.734
2008-06-09,871.748
2008-06-10,861.124
2008-06-11,851.95
2008-06-12,848.781
2008-06-13,855.945
2008-06-16,858.921
2008-06-17,858.749
2008-06-18,849.66
2008-06-19,843.473
2008-06-20,832.159
2008-06-23,827.446
2008-06-24,828.571
2008-06-25,834.673
2008-06-26,818.739
2008-06-27,814.164
2008-06-30,817.671
2008-07-01,812.207
2008-07-02,806.859
2008-07-03,808.571
2008-07-04,804.196
2008-07-07,800.935
2008-07-08,803.691
2008-07-09,801.139
2008-07-10,798.936
2008-07-11,787.576
2008-07-14,781.26
2008-07-15,766.95
2008-07-16,777.819
2008-07-17,795.055
2008-07-18,802.078
2008-07-21,804.877
2008-07-22,812.055
2008-07-23,821.207
2008-07-24,809.117
2008-07-25,803.398
2008-07-28,790.795
2008-07-29,796.015
2008-07-30,809.27
2008-07-31,804.181
2008-08-01,798.142
2008-08-04,791.216
2008-08-05,808.929
2008-08-06,812.236
2008-08-07,799.927
2008-08-08,804.574
2008-08-11,814.386
2008-08-12,804.39
2008-08-13,790.783
2008-08-14,793.747
2008-08-15,792.326
2008-08-18,786.984
2008-08-19,771.499
2008-08-20,776.221
2008-08-21,778.01
2008-08-22,785.641
2008-08-25,777.362
2008-08-26,775.663
2008-08-27,781.052
2008-08-28,794.604
2008-08-29,794.429
2008-09-01,788.964
2008-09-02,789.23
2008-09-03,788.075
2008-09-04,765.691
2008-09-05,758.557
2008-09-08,782.183
2008-09-09,763.046
2008-09-10,761.074
2008-09-11,758.241
2008-09-12,767.487
2008-09-15,732.534
2008-09-16,726.886
2008-09-17,702.795
2008-09-18,719.625
2008-09-19,773.352
2008-09-22,758.344
2008-09-23,749.264
2008-09-24,746.326
2008-09-25,761.825
2008-09-26,757.842
2008-09-29,701.673
2008-09-30,715.43
2008-10-01,722.423
2008-10-02,702.325
2008-10-03,703.035
2008-10-06,662.348
2008-10-07,638.042
2008-10-08,613.46
2008-10-09,579.173
2008-10-10,548.791
2008-10-13,601.463
2008-10-14,625.176
2008-10-15,581.241
2008-10-16,572.966
2008-10-17,580.954
2008-10-20,608.152
2008-10-21,598.395
2008-10-22,559.128
2008-10-23,566.154
2008-10-24,539.26
2008-10-27,513.509
2008-10-28,547.78
2008-10-29,569.337
2008-10-30,584.661
2008-10-31,586.939
2008-11-03,589.974
2008-11-04,620.619
2008-11-05,604.151
2008-11-06,567.332
2008-11-07,576.835
2008-11-10,576.425
2008-11-11,555.742
2008-11-12,532.74
2008-11-13,548.929
2008-11-14,542.035
2008-11-17,528.905
2008-11-18,531.516
2008-11-19,504.266
2008-11-20,472.402
2008-11-21,486.271
2008-11-24,523.429
2008-11-25,535.411
2008-11-26,543.626
2008-11-27,548.539
2008-11-28,555.068
2008-12-01,512.52
2008-12-02,526.992
2008-12-03,535.991
2008-12-04,526.079
2008-12-05,528.686
2008-12-08,561.616
2008-12-09,555.099
2008-12-10,561.609
2008-12-11,556.917
2008-12-12,551.212
2008-12-15,552.635
2008-12-16,570.337
2008-12-17,574.202
2008-12-18,566.323
2008-12-19,557.918
2008-12-22,549.0
2008-12-23,545.851
2008-12-24,545.924
2008-12-25,547.009
2008-12-26,549.975
2008-12-29,555.483
2008-12-30,565.615
2008-12-31,568.546
2009-01-01,568.546
2009-01-02,584.794
2009-01-05,581.382
2009-01-06,583.155
2009-01-07,576.214
2009-01-08,575.545
2009-01-09,565.866
2009-01-12,553.218
2009-01-13,544.061
2009-01-14,525.551
2009-01-15,516.033
2009-01-16,521.97
2009-01-19,516.521
2009-01-20,491.035
2009-01-21,502.044
2009-01-22,495.82
2009-01-23,492.073
2009-01-26,503.326
2009-01-27,511.201
2009-01-28,530.381
2009-01-29,515.011
2009-01-30,502.25
2009-02-02,496.209
2009-02-03,504.39
2009-02-04,506.696
2009-02-05,508.196
2009-02-06,520.15
2009-02-09,525.756
2009-02-10,503.414
2009-02-11,503.499
2009-02-12,497.187
2009-02-13,495.229
2009-02-16,490.686
2009-02-17,466.707
2009-02-18,463.038
2009-02-19,462.497
2009-02-20,449.504
2009-02-23,440.889
2009-02-24,449.84
2009-02-25,448.784
2009-02-26,452.411
2009-02-27,440.458
2009-03-02,416.642
2009-03-03,410.335
2009-03-04,419.671
2009-03-05,402.946
2009-03-06,401.414
2009-03-09,396.861
2009-03-10,422.237
2009-03-11,424.916
2009-03-12,436.488
2009-03-13,443.669
2009-03-16,450.92
2009-03-17,459.775
2009-03-18,468.974
2009-03-19,475.979
2009-03-20,465.951
2009-03-23,494.491
2009-03-24,488.645
2009-03-25,493.703
2009-03-26,500.525
2009-03-27,490.628
2009-03-30,467.101
2009-03-31,476.001
2009-04-01,486.292
2009-04-02,509.141
2009-04-03,512.006
2009-04-06,507.982
2009-04-07,497.971
2009-04-08,498.905
2009-04-09,519.034
2009-04-10,519.805
2009-04-13,524.042
2009-04-14,520.462
2009-04-15,522.777
2009-04-16,529.278
2009-04-17,534.757
2009-04-20,510.927
2009-04-21,515.412
2009-04-22,515.857
2009-04-23,520.691
2009-04-24,531.784
2009-04-27,527.445
2009-04-28,520.502
2009-04-29,534.066
2009-04-30,539.152
2009-05-01,541.535
2009-05-04,559.373
2009-05-05,560.625
2009-05-06,572.232
2009-05-07,571.938
2009-05-08,587.971
2009-05-11,578.338
2009-05-12,576.23
2009-05-13,560.548
2009-05-14,561.874
2009-05-15,560.346
2009-05-18,571.741
2009-05-19,578.738
2009-05-20,580.729
2009-05-21,570.705
2009-05-22,573.365
2009-05-25,573.868
2009-05-26,584.019
2009-05-27,579.348
2009-05-28,582.237
2009-05-29,591.407
2009-06-01,606.433
2009-06-02,608.974
2009-06-03,597.144
2009-06-04,600.661
2009-06-05,597.602
2009-06-08,593.872
2009-06-09,597.744
2009-06-10,600.667
2009-06-11,607.594
2009-06-12,606.431
2009-06-15,589.578
2009-06-16,584.005
2009-06-17,577.933
2009-06-18,583.325
2009-06-19,586.983
2009-06-22,570.177
2009-06-23,569.414
2009-06-24,576.864
2009-06-25,580.119
2009-06-26,583.407
2009-06-29,589.259
2009-06-30,584.385
2009-07-01,589.926
2009-07-02,572.73
2009-07-03,572.786
2009-07-06,569.283
2009-07-07,562.46
2009-07-08,555.55
2009-07-09,558.808
2009-07-10,554.821
2009-07-13,565.827
2009-07-14,572.959
2009-07-15,590.145
2009-07-16,594.463
2009-07-17,594.056
2009-07-20,602.392
2009-07-21,607.783
2009-07-22,607.444
2009-07-23,620.602
2009-07-24,623.265
2009-07-27,628.21
2009-07-28,624.783
2009-07-29,622.226
2009-07-30,632.766
2009-07-31,636.54
2009-08-03,650.803
2009-08-04,652.694
2009-08-05,651.832
2009-08-06,651.414
2009-08-07,655.021
2009-08-10,653.671
2009-08-11,644.7
2009-08-12,651.415
2009-08-13,659.656
2009-08-14,655.129
2009-08-17,636.575
2009-08-18,643.297
2009-08-19,647.283
2009-08-20,655.363
2009-08-21,667.735
2009-08-24,673.148
2009-08-25,676.28
2009-08-26,673.457
2009-08-27,673.62
2009-08-28,678.566
2009-08-31,673.561
2009-09-01,658.968
2009-09-02,652.953
2009-09-03,656.19
2009-09-04,663.51
2009-09-07,669.214
2009-09-08,676.562
2009-09-09,681.811
2009-09-10,686.252
2009-09-11,687.559
2009-09-14,687.77
2009-09-15,688.515
2009-09-16,701.146
2009-09-17,704.279
2009-09-18,703.411
2009-09-21,697.057
2009-09-22,705.669
2009-09-23,702.025
2009-09-24,691.869
2009-09-25,687.874
2009-09-28,697.241
2009-09-29,695.51
2009-09-30,694.977
2009-10-01,678.779
2009-10-02,669.975
2009-10-05,678.429
2009-10-06,692.378
2009-10-07,693.03
2009-10-08,701.289
2009-10-09,702.404
2009-10-12,707.022
2009-10-13,703.457
2009-10-14,717.885
2009-10-15,719.702
2009-10-16,711.189
2009-10-19,720.069
2009-10-20,716.523
2009-10-21,714.866
2009-10-22,715.966
2009-10-23,708.574
2009-10-26,698.205
2009-10-27,694.619
2009-10-28,681.186
2009-10-29,693.921
2009-10-30,677.839
2009-11-02,680.062
2009-11-03,675.699
2009-11-04,682.726
2009-11-05,691.26
2009-11-06,692.887
2009-11-09,709.958
2009-11-10,709.73
2009-11-11,713.666
2009-11-12,707.345
2009-11-13,710.52
2009-11-16,721.614
2009-11-17,717.623
2009-11-18,720.454
2009-11-19,707.646
2009-11-20,703.664
2009-11-23,717.357
2009-11-24,713.386
2009-11-25,720.007
2009-11-26,708.972
2009-11-27,702.696
2009-11-30,706.056
2009-12-01,719.312
2009-12-02,719.662
2009-12-03,717.074
2009-12-04,716.859
2009-12-07,714.49
2009-12-08,705.682
2009-12-09,703.83
2009-12-10,706.779
2009-12-11,707.783
2009-12-14,712.047
2009-12-15,707.047
2009-12-16,712.131
2009-12-17,699.77
2009-12-18,697.802
2009-12-21,705.499
2009-12-22,706.866
2009-12-23,709.771
2009-12-24,713.082
2009-12-25,712.611
2009-12-28,715.553
2009-12-29,716.576
2009-12-30,712.541
2009-12-31,711.079
2010-01-01,711.079
2010-01-04,724.142
2010-01-05,727.33
2010-01-06,727.992
2010-01-07,728.332
2010-01-08,730.278
2010-01-11,736.648
2010-01-12,732.419
2010-01-13,733.159
2010-01-14,736.624
2010-01-15,728.577
2010-01-18,729.971
2010-01-19,733.29
2010-01-20,722.485
2010-01-21,710.444
2010-01-22,701.095
2010-01-25,700.755
2010-01-26,696.871
2010-01-27,694.971
2010-01-28,688.679
2010-01-29,685.258
2010-02-01,690.976
2010-02-02,700.726
2010-02-03,695.108
2010-02-04,674.835
2010-02-05,667.942
2010-02-08,665.817
2010-02-09,670.695
2010-02-10,671.791
2010-02-11,673.955
2010-02-12,672.408
2010-02-15,672.622
2010-02-16,683.991
2010-02-17,688.916
2010-02-18,691.698
2010-02-19,689.524
2010-02-22,693.316
2010-02-23,686.17
2010-02-24,689.677
2010-02-25,683.395
2010-02-26,689.255
2010-03-01,692.028
2010-03-02,697.285
2010-03-03,702.28
2010-03-04,701.571
2010-03-05,711.032
2010-03-08,713.297
2010-03-09,713.12
2010-03-10,717.401
2010-03-11,719.066
2010-03-12,721.233
2010-03-15,718.29
2010-03-16,726.049
2010-03-17,731.881
2010-03-18,728.329
2010-03-19,725.13
2010-03-22,725.645
2010-03-23,730.687
2010-03-24,724.813
2010-03-25,726.409
2010-03-26,727.412
2010-03-29,732.562
2010-03-30,731.558
2010-03-31,731.39
2010-04-01,738.839
2010-04-02,739.361
2010-04-05,741.37
2010-04-06,742.212
2010-04-07,739.304
2010-04-08,738.375
2010-04-09,746.109
2010-04-12,750.498
2010-04-13,748.251
2010-04-14,756.977
2010-04-15,758.893
2010-04-16,745.838
2010-04-19,744.171
2010-04-20,750.793
2010-04-21,747.635
2010-04-22,741.952
2010-04-23,744.93
2010-04-26,745.84
2010-04-27,729.039
2010-04-28,725.72
2010-04-29,733.539
2010-04-30,727.645
2010-05-03,730.97
2010-05-04,712.488
2010-05-05,705.249
2010-05-06,683.029
2010-05-07,669.443
2010-05-10,703.087
2010-05-11,697.637
2010-05-12,704.778
2010-05-13,700.566
2010-05-14,682.559
2010-05-17,678.59
2010-05-18,676.34
2010-05-19,667.73
2010-05-20,648.904
2010-05-21,655.938
2010-05-24,648.076
2010-05-25,639.369
2010-05-26,641.852
2010-05-27,661.028
2010-05-28,657.748
2010-05-31,656.925
2010-06-01,650.303
2010-06-02,655.429
2010-06-03,661.127
2010-06-04,642.169
2010-06-07,631.731
2010-06-08,635.193
2010-06-09,637.209
2010-06-10,651.498
2010-06-11,655.219
2010-06-14,660.273
2010-06-15,670.591
2010-06-16,671.992
2010-06-17,673.718
2010-06-18,675.671
2010-06-21,678.503
2010-06-22,669.103
2010-06-23,662.951
2010-06-24,654.517
2010-06-25,653.195
2010-06-28,655.28
2010-06-29,635.253
2010-06-30,632.528
2010-07-01,629.275
2010-07-02,629.758
2010-07-05,627.793
2010-07-06,639.601
2010-07-07,652.922
2010-07-08,661.199
2010-07-09,665.167
2010-07-12,665.12
2010-07-13,676.249
2010-07-14,677.435
2010-07-15,677.142
2010-07-16,663.042
2010-07-19,662.181
2010-07-20,663.443
2010-07-21,660.177
2010-07-22,673.451
2010-07-23,676.783
2010-07-26,685.436
2010-07-27,689.117
2010-07-28,688.391
2010-07-29,688.978
2010-07-30,686.441
2010-08-02,704.646
2010-08-03,705.173
2010-08-04,705.243
2010-08-05,705.715
2010-08-06,704.788
2010-08-09,708.697
2010-08-10,701.39
2010-08-11,681.397
2010-08-12,677.648
2010-08-13,675.655
2010-08-16,676.482
2010-08-17,683.358
2010-08-18,683.416
2010-08-19,674.096
2010-08-20,665.672
2010-08-23,666.907
2010-08-24,658.485
2010-08-25,654.779
2010-08-26,656.686
2010-08-27,664.472
2010-08-30,660.208
2010-08-31,659.893
2010-09-01,678.591
2010-09-02,682.35
2010-09-03,690.06
2010-09-06,693.139
2010-09-07,684.799
2010-09-08,688.304
2010-09-09,694.416
2010-09-10,695.677
2010-09-13,705.365
2010-09-14,706.487
2010-09-15,706.281
2010-09-16,704.622
2010-09-17,702.37
