Date,ISRAEL IMI IMI (Large+Mid+Small Cap)
2005-11-09,781.696
2005-11-10,777.572
2005-11-11,775.092
2005-11-14,777.524
2005-11-15,779.032
2005-11-16,774.937
2005-11-17,785.814
2005-11-18,786.102
2005-11-21,780.612
2005-11-22,785.968
2005-11-23,800.779
2005-11-24,801.918
2005-11-25,803.513
2005-11-28,809.022
2005-11-29,810.498
2005-11-30,810.297
2005-12-01,808.268
2005-12-02,810.353
2005-12-05,822.092
2005-12-06,827.003
2005-12-07,831.139
2005-12-08,839.747
2005-12-09,839.407
2005-12-12,847.582
2005-12-13,845.243
2005-12-14,847.204
2005-12-15,858.138
2005-12-16,857.51
2005-12-19,844.907
2005-12-20,844.804
2005-12-21,856.977
2005-12-22,860.868
2005-12-23,863.674
2005-12-26,860.93
2005-12-27,855.762
2005-12-28,845.993
2005-12-29,850.129
2005-12-30,845.197
2006-01-02,860.992
2006-01-03,864.262
2006-01-04,868.647
2006-01-05,843.318
2006-01-06,846.458
2006-01-09,853.889
2006-01-10,852.438
2006-01-11,859.113
2006-01-12,865.334
2006-01-13,865.513
2006-01-16,872.705
2006-01-17,858.503
2006-01-18,856.234
2006-01-19,864.222
2006-01-20,860.823
2006-01-23,859.718
2006-01-24,856.618
2006-01-25,860.512
2006-01-26,860.123
2006-01-27,859.574
2006-01-30,846.033
2006-01-31,848.346
2006-02-01,853.204
2006-02-02,845.075
2006-02-03,841.971
2006-02-06,823.613
2006-02-07,815.258
2006-02-08,811.976
2006-02-09,820.834
2006-02-10,820.782
2006-02-13,827.916
2006-02-14,817.682
2006-02-15,815.31
2006-02-16,820.701
2006-02-17,821.433
2006-02-20,818.426
2006-02-21,811.644
2006-02-22,809.931
2006-02-23,815.571
2006-02-24,816.574
2006-02-27,834.117
2006-02-28,828.029
2006-03-01,837.711
2006-03-02,843.413
2006-03-03,842.795
2006-03-06,834.631
2006-03-07,821.483
2006-03-08,819.876
2006-03-09,818.771
2006-03-10,818.56
2006-03-13,826.156
2006-03-14,827.744
2006-03-15,830.112
2006-03-16,838.756
2006-03-17,844.054
2006-03-20,850.48
2006-03-21,846.479
2006-03-22,848.79
2006-03-23,846.165
2006-03-24,843.643
2006-03-27,840.815
2006-03-28,839.625
2006-03-29,826.005
2006-03-30,822.247
2006-03-31,820.232
2006-04-03,827.772
2006-04-04,841.943
2006-04-05,842.812
2006-04-06,841.84
2006-04-07,840.333
2006-04-10,828.82
2006-04-11,826.11
2006-04-12,824.486
2006-04-13,823.965
2006-04-14,823.912
2006-04-17,833.841
2006-04-18,837.78
2006-04-19,840.675
2006-04-20,838.103
2006-04-21,839.074
2006-04-24,840.584
2006-04-25,842.523
2006-04-26,845.5
2006-04-27,852.204
2006-04-28,857.242
2006-05-01,871.084
2006-05-02,869.38
2006-05-03,867.589
2006-05-04,884.703
2006-05-05,888.222
2006-05-08,896.469
2006-05-09,897.214
2006-05-10,865.662
2006-05-11,860.079
2006-05-12,856.798
2006-05-15,842.687
2006-05-16,849.526
2006-05-17,846.924
2006-05-18,843.554
2006-05-19,843.185
2006-05-22,803.311
2006-05-23,817.678
2006-05-24,802.855
2006-05-25,797.232
2006-05-26,798.107
2006-05-29,823.675
2006-05-30,813.299
2006-05-31,804.677
2006-06-01,802.425
2006-06-02,803.631
2006-06-05,808.981
2006-06-06,788.808
2006-06-07,798.987
2006-06-08,794.373
2006-06-09,796.709
2006-06-12,785.23
2006-06-13,772.716
2006-06-14,777.086
2006-06-15,782.3
2006-06-16,785.617
2006-06-19,777.462
2006-06-20,771.696
2006-06-21,764.808
2006-06-22,736.568
2006-06-23,734.089
2006-06-26,739.462
2006-06-27,735.672
2006-06-28,727.973
2006-06-29,729.232
2006-06-30,733.825
2006-07-03,750.663
2006-07-04,765.395
2006-07-05,750.882
2006-07-06,756.639
2006-07-07,757.539
2006-07-10,756.879
2006-07-11,751.701
2006-07-12,721.79
2006-07-13,693.525
2006-07-14,689.803
2006-07-17,702.543
2006-07-18,711.377
2006-07-19,713.937
2006-07-20,720.292
2006-07-21,715.798
2006-07-24,700.816
2006-07-25,721.644
2006-07-26,721.441
2006-07-27,733.254
2006-07-28,734.175
2006-07-31,747.513
2006-08-01,742.22
2006-08-02,760.009
2006-08-03,759.671
2006-08-04,760.892
2006-08-07,759.71
2006-08-08,773.824
2006-08-09,768.599
2006-08-10,749.403
2006-08-11,750.444
2006-08-14,764.813
2006-08-15,768.759
2006-08-16,770.601
2006-08-17,784.701
2006-08-18,784.484
2006-08-21,776.25
2006-08-22,774.72
2006-08-23,774.482
2006-08-24,773.623
2006-08-25,771.135
2006-08-28,768.645
2006-08-29,771.356
2006-08-30,775.733
2006-08-31,778.199
2006-09-01,779.011
2006-09-04,777.46
2006-09-05,777.617
2006-09-06,771.475
2006-09-07,763.296
2006-09-08,765.052
2006-09-11,761.778
2006-09-12,772.524
2006-09-13,785.77
2006-09-14,786.522
2006-09-15,787.373
2006-09-18,791.724
2006-09-19,789.548
2006-09-20,793.177
2006-09-21,777.926
2006-09-22,775.731
2006-09-25,781.823
2006-09-26,787.456
2006-09-27,783.954
2006-09-28,786.456
2006-09-29,785.179
2006-10-02,784.316
2006-10-03,790.024
2006-10-04,804.726
2006-10-05,815.77
2006-10-06,819.785
2006-10-09,827.5
2006-10-10,826.005
2006-10-11,826.617
2006-10-12,830.011
2006-10-13,832.869
2006-10-16,833.024
2006-10-17,830.862
2006-10-18,823.956
2006-10-19,827.497
2006-10-20,821.277
2006-10-23,818.483
2006-10-24,810.093
2006-10-25,815.092
2006-10-26,822.072
2006-10-27,818.56
2006-10-30,816.094
2006-10-31,813.289
2006-11-01,822.261
2006-11-02,806.118
2006-11-03,806.017
2006-11-06,817.285
2006-11-07,814.044
2006-11-08,809.818
2006-11-09,811.812
2006-11-10,816.105
2006-11-13,812.724
2006-11-14,815.811
2006-11-15,805.498
2006-11-16,814.217
2006-11-17,812.399
2006-11-20,811.956
2006-11-21,818.227
2006-11-22,826.915
2006-11-23,821.755
2006-11-24,821.572
2006-11-27,825.834
2006-11-28,828.928
2006-11-29,835.54
2006-11-30,832.526
2006-12-01,831.73
2006-12-04,830.368
2006-12-05,835.145
2006-12-06,838.115
2006-12-07,839.985
2006-12-08,840.358
2006-12-11,835.533
2006-12-12,832.663
2006-12-13,835.111
2006-12-14,839.911
2006-12-15,836.996
2006-12-18,841.081
2006-12-19,833.369
2006-12-20,838.041
2006-12-21,837.455
2006-12-22,836.957
2006-12-25,825.07
2006-12-26,822.831
2006-12-27,825.412
2006-12-28,821.083
2006-12-29,819.167
2007-01-01,825.235
2007-01-02,831.487
2007-01-03,840.156
2007-01-04,828.173
2007-01-05,826.489
2007-01-08,833.769
2007-01-09,834.179
2007-01-10,822.212
2007-01-11,831.322
2007-01-12,836.969
2007-01-15,842.773
2007-01-16,842.558
2007-01-17,846.354
2007-01-18,850.305
2007-01-19,850.978
2007-01-22,858.475
2007-01-23,860.205
2007-01-24,867.282
2007-01-25,856.037
2007-01-26,855.144
2007-01-29,860.591
2007-01-30,860.0
2007-01-31,863.187
2007-02-01,872.418
2007-02-02,875.07
2007-02-05,877.293
2007-02-06,876.66
2007-02-07,877.86
2007-02-08,878.543
2007-02-09,877.911
2007-02-12,872.527
2007-02-13,898.834
2007-02-14,913.948
2007-02-15,916.489
2007-02-16,918.193
2007-02-19,919.697
2007-02-20,911.554
2007-02-21,917.237
2007-02-22,919.232
2007-02-23,918.342
2007-02-26,910.579
2007-02-27,886.488
2007-02-28,877.442
2007-03-01,864.655
2007-03-02,864.81
2007-03-05,853.886
2007-03-06,869.463
2007-03-07,871.332
2007-03-08,881.108
2007-03-09,881.691
2007-03-12,887.676
2007-03-13,880.799
2007-03-14,867.572
2007-03-15,869.537
2007-03-16,870.516
2007-03-19,870.538
2007-03-20,875.49
2007-03-21,881.187
2007-03-22,890.211
2007-03-23,891.029
2007-03-26,893.294
2007-03-27,902.916
2007-03-28,892.823
2007-03-29,903.148
2007-03-30,904.077
2007-04-02,910.576
2007-04-03,911.16
2007-04-04,933.083
2007-04-05,931.555
2007-04-06,931.555
2007-04-09,932.406
2007-04-10,936.259
2007-04-11,939.263
2007-04-12,939.68
2007-04-13,939.09
2007-04-16,950.342
2007-04-17,945.298
2007-04-18,946.515
2007-04-19,944.053
2007-04-20,943.884
2007-04-23,948.715
2007-04-24,949.326
2007-04-25,957.933
2007-04-26,976.082
2007-04-27,978.222
2007-04-30,969.016
2007-05-01,976.923
2007-05-02,985.058
2007-05-03,984.875
2007-05-04,986.352
2007-05-07,993.681
2007-05-08,992.488
2007-05-09,1001.463
2007-05-10,1004.471
2007-05-11,1002.787
2007-05-14,1019.793
2007-05-15,1023.829
2007-05-16,1028.146
2007-05-17,1017.072
2007-05-18,1010.298
2007-05-21,1002.394
2007-05-22,1010.367
2007-05-23,1009.58
2007-05-24,999.852
2007-05-25,998.69
2007-05-28,1009.072
2007-05-29,1013.15
2007-05-30,1000.756
2007-05-31,1000.0
2007-06-01,1000.041
2007-06-04,1007.458
2007-06-05,1012.596
2007-06-06,997.916
2007-06-07,982.714
2007-06-08,978.48
2007-06-11,976.983
2007-06-12,968.318
2007-06-13,973.456
2007-06-14,985.365
2007-06-15,994.103
2007-06-18,996.027
2007-06-19,990.063
2007-06-20,984.004
2007-06-21,979.6
2007-06-22,978.383
2007-06-25,981.245
2007-06-26,977.101
2007-06-27,978.58
2007-06-28,984.716
2007-06-29,986.414
2007-07-02,1001.336
2007-07-03,1014.54
2007-07-04,1011.974
2007-07-05,1003.684
2007-07-06,1001.848
2007-07-09,1011.573
2007-07-10,1001.578
2007-07-11,998.628
2007-07-12,1012.31
2007-07-13,1011.16
2007-07-16,1021.138
2007-07-17,1024.17
2007-07-18,1029.102
2007-07-19,1035.415
2007-07-20,1035.601
2007-07-23,1027.828
2007-07-24,1044.708
2007-07-25,1033.941
2007-07-26,1010.733
2007-07-27,998.978
2007-07-30,981.663
2007-07-31,1000.72
2007-08-01,972.275
2007-08-02,983.749
2007-08-03,978.546
2007-08-06,958.695
2007-08-07,970.131
2007-08-08,991.955
2007-08-09,977.066
2007-08-10,981.006
2007-08-13,993.771
2007-08-14,987.086
2007-08-15,975.952
2007-08-16,946.458
2007-08-17,950.781
2007-08-20,956.139
2007-08-21,949.881
2007-08-22,967.087
2007-08-23,970.104
2007-08-24,969.727
2007-08-27,983.125
2007-08-28,984.127
2007-08-29,985.475
2007-08-30,983.087
2007-08-31,986.943
2007-09-03,992.443
2007-09-04,1001.617
2007-09-05,1000.87
2007-09-06,996.941
2007-09-07,996.093
2007-09-10,986.47
2007-09-11,997.636
2007-09-12,998.137
2007-09-13,997.844
2007-09-14,996.944
2007-09-17,1000.182
2007-09-18,1008.647
2007-09-19,1033.262
2007-09-20,1030.815
2007-09-21,1032.096
2007-09-24,1046.283
2007-09-25,1054.322
2007-09-26,1055.444
2007-09-27,1056.522
2007-09-28,1058.611
2007-10-01,1074.879
2007-10-02,1078.116
2007-10-03,1077.307
2007-10-04,1078.142
2007-10-05,1081.123
2007-10-08,1081.551
2007-10-09,1085.819
2007-10-10,1081.966
2007-10-11,1090.167
2007-10-12,1090.071
2007-10-15,1084.191
2007-10-16,1089.568
2007-10-17,1096.403
2007-10-18,1091.598
2007-10-19,1089.633
2007-10-22,1075.824
2007-10-23,1084.706
2007-10-24,1076.42
2007-10-25,1086.428
2007-10-26,1096.963
2007-10-29,1112.91
2007-10-30,1102.536
2007-10-31,1106.996
2007-11-01,1093.003
2007-11-02,1094.769
2007-11-05,1094.458
2007-11-06,1109.913
2007-11-07,1102.005
2007-11-08,1089.098
2007-11-09,1084.874
2007-11-12,1068.12
2007-11-13,1079.18
2007-11-14,1082.869
2007-11-15,1071.375
2007-11-16,1074.755
2007-11-19,1068.03
2007-11-20,1075.032
2007-11-21,1054.14
2007-11-22,1056.952
2007-11-23,1055.165
2007-11-26,1056.428
2007-11-27,1047.95
2007-11-28,1064.686
2007-11-29,1077.196
2007-11-30,1078.056
2007-12-03,1087.736
2007-12-04,1086.994
2007-12-05,1093.757
2007-12-06,1097.63
2007-12-07,1097.25
2007-12-10,1104.759
2007-12-11,1089.807
2007-12-12,1101.912
2007-12-13,1095.301
2007-12-14,1079.945
2007-12-17,1049.43
2007-12-18,1059.114
2007-12-19,1063.231
2007-12-20,1068.08
2007-12-21,1078.336
2007-12-24,1114.127
2007-12-25,1118.787
2007-12-26,1114.846
2007-12-27,1119.111
2007-12-28,1126.109
2007-12-31,1114.895
2008-01-01,1125.365
2008-01-02,1125.737
2008-01-03,1129.927
2008-01-04,1127.466
2008-01-07,1113.661
2008-01-08,1133.681
2008-01-09,1139.763
2008-01-10,1105.61
2008-01-11,1108.064
2008-01-14,1128.144
2008-01-15,1108.176
2008-01-16,1099.573
2008-01-17,1095.244
2008-01-18,1089.05
2008-01-21,1072.2
2008-01-22,1071.392
2008-01-23,1043.822
2008-01-24,1043.917
2008-01-25,1044.031
2008-01-28,1040.007
2008-01-29,1061.95
2008-01-30,1062.765
2008-01-31,1065.288
2008-02-01,1075.91
2008-02-04,1089.044
2008-02-05,1075.643
2008-02-06,1071.905
2008-02-07,1060.623
2008-02-08,1059.178
2008-02-11,1068.014
2008-02-12,1079.48
2008-02-13,1100.059
2008-02-14,1103.174
2008-02-15,1104.26
2008-02-18,1098.649
2008-02-19,1103.196
2008-02-20,1098.358
2008-02-21,1118.795
2008-02-22,1125.474
2008-02-25,1138.998
2008-02-26,1134.217
2008-02-27,1142.08
2008-02-28,1130.799
2008-02-29,1114.493
2008-03-03,1100.984
2008-03-04,1096.807
2008-03-05,1117.464
2008-03-06,1108.207
2008-03-07,1106.1
2008-03-10,1085.825
2008-03-11,1095.983
2008-03-12,1115.594
2008-03-13,1089.195
2008-03-14,1081.043
2008-03-17,1030.943
2008-03-18,1060.0
2008-03-19,1079.991
2008-03-20,1058.199
2008-03-21,1058.199
2008-03-24,1061.2
2008-03-25,1082.898
2008-03-26,1072.602
2008-03-27,1064.329
2008-03-28,1056.924
2008-03-31,1050.086
2008-04-01,1058.323
2008-04-02,1082.721
2008-04-03,1069.971
2008-04-04,1059.988
2008-04-07,1075.062
2008-04-08,1073.431
2008-04-09,1077.924
2008-04-10,1082.828
2008-04-11,1079.541
2008-04-14,1093.343
2008-04-15,1106.51
2008-04-16,1121.815
2008-04-17,1132.012
2008-04-18,1143.242
2008-04-21,1145.005
2008-04-22,1147.371
2008-04-23,1150.007
2008-04-24,1146.34
2008-04-25,1139.462
2008-04-28,1125.853
2008-04-29,1120.251
2008-04-30,1139.003
2008-05-01,1129.744
2008-05-02,1126.674
2008-05-05,1146.994
2008-05-06,1139.042
2008-05-07,1130.737
2008-05-08,1131.795
2008-05-09,1125.138
2008-05-12,1128.367
2008-05-13,1129.979
2008-05-14,1148.352
2008-05-15,1150.556
2008-05-16,1168.637
2008-05-19,1171.942
2008-05-20,1155.032
2008-05-21,1175.606
2008-05-22,1168.809
2008-05-23,1166.815
2008-05-26,1162.889
2008-05-27,1180.793
2008-05-28,1181.738
2008-05-29,1193.608
2008-05-30,1201.223
2008-06-02,1186.525
2008-06-03,1188.299
2008-06-04,1165.914
2008-06-05,1175.877
2008-06-06,1179.758
2008-06-09,1184.874
2008-06-10,1140.735
2008-06-11,1143.185
2008-06-12,1138.502
2008-06-13,1133.035
2008-06-16,1158.396
2008-06-17,1190.804
2008-06-18,1180.39
2008-06-19,1182.358
2008-06-20,1183.593
2008-06-23,1171.054
2008-06-24,1159.357
2008-06-25,1163.041
2008-06-26,1153.767
2008-06-27,1153.367
2008-06-30,1156.844
2008-07-01,1170.037
2008-07-02,1163.901
2008-07-03,1133.169
2008-07-04,1136.403
2008-07-07,1114.364
2008-07-08,1104.386
2008-07-09,1129.309
2008-07-10,1091.637
2008-07-11,1086.22
2008-07-14,1062.817
2008-07-15,1057.94
2008-07-16,1042.704
2008-07-17,1058.25
2008-07-18,1046.018
2008-07-21,1064.949
2008-07-22,1065.149
2008-07-23,1070.181
2008-07-24,1067.82
2008-07-25,1077.492
2008-07-28,1078.915
2008-07-29,1070.311
2008-07-30,1066.624
2008-07-31,1075.43
2008-08-01,1063.568
2008-08-04,1041.764
2008-08-05,1055.921
2008-08-06,1057.535
2008-08-07,1060.76
2008-08-08,1056.131
2008-08-11,1057.712
2008-08-12,1046.22
2008-08-13,1037.796
2008-08-14,1058.285
2008-08-15,1062.96
2008-08-18,1075.986
2008-08-19,1066.714
2008-08-20,1076.287
2008-08-21,1077.176
2008-08-22,1081.946
2008-08-25,1070.153
2008-08-26,1066.252
2008-08-27,1062.054
2008-08-28,1053.798
2008-08-29,1063.275
2008-09-01,1033.569
2008-09-02,1045.896
2008-09-03,1030.835
2008-09-04,1038.215
2008-09-05,1030.945
2008-09-08,1040.09
2008-09-09,1016.94
2008-09-10,1006.82
2008-09-11,987.248
2008-09-12,995.29
2008-09-15,987.969
2008-09-16,958.399
2008-09-17,929.414
2008-09-18,933.8
2008-09-19,941.193
2008-09-22,975.931
2008-09-23,963.926
2008-09-24,967.023
2008-09-25,999.838
2008-09-26,988.308
2008-09-29,972.679
2008-09-30,973.886
2008-10-01,969.054
2008-10-02,943.939
2008-10-03,941.139
2008-10-06,861.05
2008-10-07,868.997
2008-10-08,853.459
2008-10-09,851.707
2008-10-10,848.682
2008-10-13,850.254
2008-10-14,857.276
2008-10-15,817.196
2008-10-16,775.793
2008-10-17,772.734
2008-10-20,773.16
2008-10-21,764.945
2008-10-22,778.494
2008-10-23,787.207
2008-10-24,784.382
2008-10-27,746.034
2008-10-28,748.279
2008-10-29,761.97
2008-10-30,777.49
2008-10-31,787.208
2008-11-03,809.963
2008-11-04,830.093
2008-11-05,808.373
2008-11-06,773.508
2008-11-07,776.87
2008-11-10,816.472
2008-11-11,788.05
2008-11-12,770.411
2008-11-13,748.879
2008-11-14,747.923
2008-11-17,736.703
2008-11-18,740.961
2008-11-19,734.932
2008-11-20,703.762
2008-11-21,712.302
2008-11-24,705.536
2008-11-25,732.442
2008-11-26,732.456
2008-11-27,722.3
2008-11-28,722.422
2008-12-01,720.719
2008-12-02,726.939
2008-12-03,717.696
2008-12-04,729.88
2008-12-05,732.212
2008-12-08,774.151
2008-12-09,772.707
2008-12-10,762.604
2008-12-11,761.413
2008-12-12,758.669
2008-12-15,737.617
2008-12-16,752.584
2008-12-17,778.825
2008-12-18,784.051
2008-12-19,779.857
2008-12-22,745.916
2008-12-23,737.041
2008-12-24,717.951
2008-12-25,717.087
2008-12-26,720.822
2008-12-29,722.217
2008-12-30,735.132
2008-12-31,745.292
2009-01-01,755.371
2009-01-02,760.148
2009-01-05,760.52
2009-01-06,769.919
2009-01-07,757.439
2009-01-08,750.396
2009-01-09,750.856
2009-01-12,764.561
2009-01-13,762.479
2009-01-14,743.698
2009-01-15,755.791
2009-01-16,766.537
2009-01-19,762.475
2009-01-20,758.828
2009-01-21,748.313
2009-01-22,737.206
2009-01-23,731.277
2009-01-26,738.04
2009-01-27,737.068
2009-01-28,747.857
2009-01-29,735.23
2009-01-30,732.161
2009-02-02,730.116
2009-02-03,745.35
2009-02-04,759.968
2009-02-05,758.236
2009-02-06,767.356
2009-02-09,772.079
2009-02-10,774.251
2009-02-11,765.213
2009-02-12,768.678
2009-02-13,770.456
2009-02-16,768.175
2009-02-17,765.709
2009-02-18,785.088
2009-02-19,787.434
2009-02-20,784.796
2009-02-23,777.068
2009-02-24,761.721
2009-02-25,768.357
2009-02-26,771.367
2009-02-27,778.339
2009-03-02,742.564
2009-03-03,743.71
2009-03-04,747.52
2009-03-05,736.646
2009-03-06,735.805
2009-03-09,742.855
2009-03-10,748.103
2009-03-11,747.109
2009-03-12,751.143
2009-03-13,751.458
2009-03-16,772.063
2009-03-17,773.094
2009-03-18,770.109
2009-03-19,769.757
2009-03-20,770.224
2009-03-23,788.723
2009-03-24,793.183
2009-03-25,794.281
2009-03-26,807.43
2009-03-27,800.918
2009-03-30,788.764
2009-03-31,790.86
2009-04-01,796.018
2009-04-02,826.067
2009-04-03,826.266
2009-04-06,817.198
2009-04-07,821.699
2009-04-08,822.063
2009-04-09,829.137
2009-04-10,829.137
2009-04-13,845.244
2009-04-14,840.856
2009-04-15,838.37
2009-04-16,838.098
2009-04-17,840.53
2009-04-20,815.932
2009-04-21,802.123
2009-04-22,804.226
2009-04-23,806.012
2009-04-24,811.312
2009-04-27,820.824
2009-04-28,820.361
2009-04-29,829.062
2009-04-30,833.088
2009-05-01,834.525
2009-05-04,851.444
2009-05-05,852.49
2009-05-06,852.664
2009-05-07,856.854
2009-05-08,864.878
2009-05-11,856.794
2009-05-12,865.8
2009-05-13,851.1
2009-05-14,855.329
2009-05-15,853.712
2009-05-18,856.985
2009-05-19,876.78
2009-05-20,896.845
2009-05-21,891.547
2009-05-22,901.118
2009-05-25,898.858
2009-05-26,892.61
2009-05-27,903.181
2009-05-28,904.881
2009-05-29,916.704
2009-06-01,937.037
2009-06-02,934.255
2009-06-03,913.071
2009-06-04,922.744
2009-06-05,917.263
2009-06-08,923.453
2009-06-09,941.401
2009-06-10,940.836
2009-06-11,941.789
2009-06-12,940.814
2009-06-15,919.79
2009-06-16,925.941
2009-06-17,907.112
2009-06-18,903.996
2009-06-19,904.294
2009-06-22,900.893
2009-06-23,898.159
2009-06-24,919.17
2009-06-25,903.79
2009-06-26,906.946
2009-06-29,939.176
2009-06-30,934.939
2009-07-01,954.066
2009-07-02,950.161
2009-07-03,947.983
2009-07-06,926.829
2009-07-07,935.632
2009-07-08,925.944
2009-07-09,919.003
2009-07-10,915.379
2009-07-13,922.402
2009-07-14,933.523
2009-07-15,950.352
2009-07-16,960.858
2009-07-17,957.598
2009-07-20,962.505
2009-07-21,976.433
2009-07-22,974.627
2009-07-23,981.823
2009-07-24,983.051
2009-07-27,1012.387
2009-07-28,1037.274
2009-07-29,1043.183
2009-07-30,1048.944
2009-07-31,1051.399
2009-08-03,1061.46
2009-08-04,1044.68
2009-08-05,1052.975
2009-08-06,1049.112
2009-08-07,1052.074
2009-08-10,1030.749
2009-08-11,1021.916
2009-08-12,1029.671
2009-08-13,1059.423
2009-08-14,1054.785
2009-08-17,1012.291
2009-08-18,1022.751
2009-08-19,1020.899
2009-08-20,1035.532
2009-08-21,1038.878
2009-08-24,1059.629
2009-08-25,1077.179
2009-08-26,1066.53
2009-08-27,1045.371
2009-08-28,1046.524
2009-08-31,1036.011
2009-09-01,1040.848
2009-09-02,1026.525
2009-09-03,1037.611
2009-09-04,1048.944
2009-09-07,1041.292
2009-09-08,1042.567
2009-09-09,1049.75
2009-09-10,1045.502
2009-09-11,1050.321
2009-09-14,1025.447
2009-09-15,1039.893
2009-09-16,1049.682
2009-09-17,1053.356
2009-09-18,1055.264
2009-09-21,1048.619
2009-09-22,1064.554
2009-09-23,1056.782
2009-09-24,1054.049
2009-09-25,1049.584
2009-09-28,1052.316
2009-09-29,1061.646
2009-09-30,1042.611
2009-10-01,1052.377
2009-10-02,1050.48
2009-10-05,1058.776
2009-10-06,1074.056
2009-10-07,1074.695
2009-10-08,1080.128
2009-10-09,1080.138
2009-10-12,1090.752
2009-10-13,1082.263
2009-10-14,1090.894
2009-10-15,1091.119
2009-10-16,1089.649
2009-10-19,1084.761
2009-10-20,1093.711
2009-10-21,1098.541
2009-10-22,1096.159
2009-10-23,1097.037
2009-10-26,1101.136
2009-10-27,1092.314
2009-10-28,1068.03
2009-10-29,1069.664
2009-10-30,1068.013
2009-11-02,1061.755
2009-11-03,1041.375
2009-11-04,1060.557
2009-11-05,1073.386
2009-11-06,1078.333
2009-11-09,1103.884
2009-11-10,1108.256
2009-11-11,1119.986
2009-11-12,1106.361
2009-11-13,1109.468
2009-11-16,1123.175
2009-11-17,1126.645
2009-11-18,1121.821
2009-11-19,1115.585
2009-11-20,1112.171
2009-11-23,1132.366
2009-11-24,1137.166
2009-11-25,1142.222
2009-11-26,1117.685
2009-11-27,1117.358
2009-11-30,1125.259
2009-12-01,1138.176
2009-12-02,1142.991
2009-12-03,1155.473
2009-12-04,1151.375
2009-12-07,1153.511
2009-12-08,1144.716
2009-12-09,1135.721
2009-12-10,1149.451
2009-12-11,1146.688
2009-12-14,1150.531
2009-12-15,1154.272
2009-12-16,1153.835
2009-12-17,1135.247
2009-12-18,1131.476
2009-12-21,1146.369
2009-12-22,1162.715
2009-12-23,1178.205
2009-12-24,1189.987
2009-12-25,1189.987
2009-12-28,1187.945
2009-12-29,1180.864
2009-12-30,1177.502
2009-12-31,1187.718
2010-01-01,1187.718
2010-01-04,1218.25
2010-01-05,1236.583
2010-01-06,1232.985
2010-01-07,1230.815
2010-01-08,1232.792
2010-01-11,1257.653
2010-01-12,1231.765
2010-01-13,1239.6
2010-01-14,1238.672
2010-01-15,1239.401
2010-01-18,1243.363
2010-01-19,1241.516
2010-01-20,1222.247
2010-01-21,1229.62
2010-01-22,1229.027
2010-01-25,1201.959
2010-01-26,1198.839
2010-01-27,1193.867
2010-01-28,1200.058
2010-01-29,1199.781
2010-02-01,1186.389
2010-02-02,1197.163
2010-02-03,1208.348
2010-02-04,1200.24
2010-02-05,1198.059
2010-02-08,1184.572
2010-02-09,1190.469
2010-02-10,1192.066
2010-02-11,1195.268
2010-02-12,1191.103
2010-02-15,1222.923
2010-02-16,1223.738
2010-02-17,1216.641
2010-02-18,1212.098
2010-02-19,1202.623
2010-02-22,1222.966
2010-02-23,1229.606
2010-02-24,1234.058
2010-02-25,1216.578
2010-02-26,1222.91
2010-03-01,1240.276
2010-03-02,1244.859
2010-03-03,1255.765
2010-03-04,1262.183
2010-03-05,1263.329
2010-03-08,1272.385
2010-03-09,1258.531
2010-03-10,1276.907
2010-03-11,1276.707
2010-03-12,1279.094
2010-03-15,1273.804
2010-03-16,1266.896
2010-03-17,1276.568
2010-03-18,1288.736
2010-03-19,1286.347
2010-03-22,1298.096
2010-03-23,1313.002
2010-03-24,1311.168
2010-03-25,1310.006
2010-03-26,1308.559
2010-03-29,1316.437
2010-03-30,1319.246
2010-03-31,1314.353
2010-04-01,1312.821
2010-04-02,1312.821
2010-04-05,1314.981
2010-04-06,1321.952
2010-04-07,1311.373
2010-04-08,1297.117
2010-04-09,1301.163
2010-04-12,1307.907
2010-04-13,1299.087
2010-04-14,1306.1
2010-04-15,1288.948
2010-04-16,1284.29
2010-04-19,1269.129
2010-04-20,1272.619
2010-04-21,1278.831
2010-04-22,1272.509
2010-04-23,1278.374
2010-04-26,1267.016
2010-04-27,1259.102
2010-04-28,1245.353
2010-04-29,1224.755
2010-04-30,1226.129
2010-05-03,1233.597
2010-05-04,1220.254
2010-05-05,1188.69
2010-05-06,1203.191
2010-05-07,1198.925
2010-05-10,1218.424
2010-05-11,1199.353
2010-05-12,1210.884
2010-05-13,1199.074
2010-05-14,1193.586
2010-05-17,1177.241
2010-05-18,1172.178
2010-05-19,1164.25
2010-05-20,1128.968
2010-05-21,1135.533
2010-05-24,1127.933
2010-05-25,1126.184
2010-05-26,1118.272
2010-05-27,1110.666
2010-05-28,1114.171
2010-05-31,1084.568
2010-06-01,1087.689
2010-06-02,1093.508
2010-06-03,1109.929
2010-06-04,1106.555
2010-06-07,1078.755
2010-06-08,1066.537
2010-06-09,1067.444
2010-06-10,1075.987
2010-06-11,1075.289
2010-06-14,1103.389
2010-06-15,1104.887
2010-06-16,1101.817
2010-06-17,1109.356
2010-06-18,1110.953
2010-06-21,1122.397
2010-06-22,1100.55
2010-06-23,1093.051
2010-06-24,1076.418
2010-06-25,1074.887
2010-06-28,1074.18
2010-06-29,1057.201
2010-06-30,1067.991
2010-07-01,1056.664
2010-07-02,1055.673
2010-07-05,1080.761
2010-07-06,1092.001
2010-07-07,1081.545
2010-07-08,1092.559
2010-07-09,1093.195
2010-07-12,1112.961
2010-07-13,1113.122
