Date,NETHERLANDS LARGE VALUE Large Cap
2005-11-03,564.76
2005-11-04,556.221
2005-11-07,557.922
2005-11-08,558.966
2005-11-09,557.143
2005-11-10,565.61
2005-11-11,572.585
2005-11-14,574.455
2005-11-15,571.521
2005-11-16,567.727
2005-11-17,574.806
2005-11-18,577.586
2005-11-21,581.277
2005-11-22,580.309
2005-11-23,587.068
2005-11-24,583.588
2005-11-25,581.326
2005-11-28,586.665
2005-11-29,588.501
2005-11-30,589.63
2005-12-01,595.241
2005-12-02,598.83
2005-12-05,603.223
2005-12-06,611.436
2005-12-07,606.277
2005-12-08,609.346
2005-12-09,607.812
2005-12-12,617.602
2005-12-13,616.49
2005-12-14,618.077
2005-12-15,615.524
2005-12-16,625.04
2005-12-19,625.24
2005-12-20,620.408
2005-12-21,620.76
2005-12-22,623.311
2005-12-23,623.838
2005-12-26,623.838
2005-12-27,625.317
2005-12-28,626.096
2005-12-29,624.796
2005-12-30,614.668
2006-01-02,619.662
2006-01-03,629.679
2006-01-04,640.921
2006-01-05,637.726
2006-01-06,642.082
2006-01-09,640.099
2006-01-10,630.698
2006-01-11,635.879
2006-01-12,634.492
2006-01-13,625.476
2006-01-16,625.647
2006-01-17,618.463
2006-01-18,609.561
2006-01-19,615.233
2006-01-20,605.267
2006-01-23,612.803
2006-01-24,610.357
2006-01-25,620.49
2006-01-26,629.879
2006-01-27,632.359
2006-01-30,629.711
2006-01-31,632.448
2006-02-01,637.445
2006-02-02,630.801
2006-02-03,629.089
2006-02-06,631.228
2006-02-07,636.591
2006-02-08,639.618
2006-02-09,650.265
2006-02-10,648.782
2006-02-13,653.393
2006-02-14,653.908
2006-02-15,654.092
2006-02-16,657.422
2006-02-17,665.512
2006-02-20,667.46
2006-02-21,664.959
2006-02-22,667.169
2006-02-23,668.052
2006-02-24,666.282
2006-02-27,669.983
2006-02-28,660.517
2006-03-01,662.378
2006-03-02,658.089
2006-03-03,655.518
2006-03-06,664.184
2006-03-07,653.782
2006-03-08,649.76
2006-03-09,653.249
2006-03-10,658.063
2006-03-13,668.495
2006-03-14,676.445
2006-03-15,679.944
2006-03-16,687.421
2006-03-17,690.905
2006-03-20,698.96
2006-03-21,699.824
2006-03-22,703.244
2006-03-23,697.347
2006-03-24,698.026
2006-03-27,692.291
2006-03-28,690.489
2006-03-29,688.454
2006-03-30,700.973
2006-03-31,693.693
2006-04-03,697.345
2006-04-04,699.345
2006-04-05,700.227
2006-04-06,698.278
2006-04-07,687.81
2006-04-10,688.252
2006-04-11,678.213
2006-04-12,677.575
2006-04-13,674.715
2006-04-14,674.715
2006-04-17,685.432
2006-04-18,684.476
2006-04-19,697.178
2006-04-20,702.617
2006-04-21,712.016
2006-04-24,710.311
2006-04-25,714.246
2006-04-26,714.528
2006-04-27,721.838
2006-04-28,717.512
2006-05-01,718.765
2006-05-02,722.219
2006-05-03,710.678
2006-05-04,718.604
2006-05-05,729.55
2006-05-08,736.259
2006-05-09,743.669
2006-05-10,741.733
2006-05-11,735.598
2006-05-12,718.801
2006-05-15,710.578
2006-05-16,713.764
2006-05-17,684.911
2006-05-18,686.447
2006-05-19,686.157
2006-05-22,673.733
2006-05-23,689.459
2006-05-24,678.153
2006-05-25,685.133
2006-05-26,690.366
2006-05-29,690.214
2006-05-30,677.607
2006-05-31,687.335
2006-06-01,686.14
2006-06-02,690.246
2006-06-05,684.446
2006-06-06,666.67
2006-06-07,673.873
2006-06-08,647.218
2006-06-09,658.998
2006-06-12,647.099
2006-06-13,633.529
2006-06-14,639.5
2006-06-15,656.438
2006-06-16,651.971
2006-06-19,653.045
2006-06-20,657.877
2006-06-21,660.769
2006-06-22,661.609
2006-06-23,655.309
2006-06-26,655.004
2006-06-27,648.555
2006-06-28,646.769
2006-06-29,660.057
2006-06-30,686.883
2006-07-03,691.708
2006-07-04,692.735
2006-07-05,678.285
2006-07-06,687.292
2006-07-07,688.322
2006-07-10,684.819
2006-07-11,680.834
2006-07-12,681.266
2006-07-13,669.999
2006-07-14,656.788
2006-07-17,647.023
2006-07-18,645.39
2006-07-19,667.026
2006-07-20,674.611
2006-07-21,674.312
2006-07-24,684.255
2006-07-25,681.639
2006-07-26,681.074
2006-07-27,697.88
2006-07-28,707.754
2006-07-31,703.224
2006-08-01,699.366
2006-08-02,712.729
2006-08-03,703.921
2006-08-04,719.489
2006-08-07,707.679
2006-08-08,705.523
2006-08-09,713.239
2006-08-10,703.011
2006-08-11,704.966
2006-08-14,712.933
2006-08-15,724.853
2006-08-16,733.584
2006-08-17,735.003
2006-08-18,731.458
2006-08-21,733.312
2006-08-22,728.169
2006-08-23,722.148
2006-08-24,730.093
2006-08-25,732.765
2006-08-28,741.873
2006-08-29,740.329
2006-08-30,749.856
2006-08-31,746.676
2006-09-01,751.353
2006-09-04,760.135
2006-09-05,752.507
2006-09-06,742.081
2006-09-07,733.272
2006-09-08,731.567
2006-09-11,732.782
2006-09-12,742.41
2006-09-13,747.062
2006-09-14,752.863
2006-09-15,755.442
2006-09-18,755.439
2006-09-19,749.036
2006-09-20,762.975
2006-09-21,764.602
2006-09-22,760.369
2006-09-25,759.674
2006-09-26,768.471
2006-09-27,772.022
2006-09-28,769.031
2006-09-29,770.322
2006-10-02,773.046
2006-10-03,771.765
2006-10-04,775.009
2006-10-05,777.21
2006-10-06,770.887
2006-10-09,773.25
2006-10-10,773.461
2006-10-11,774.344
2006-10-12,776.772
2006-10-13,772.961
2006-10-16,775.199
2006-10-17,764.428
2006-10-18,768.209
2006-10-19,774.298
2006-10-20,770.919
2006-10-23,773.453
2006-10-24,772.294
2006-10-25,772.451
2006-10-26,774.301
2006-10-27,774.451
2006-10-30,770.424
2006-10-31,770.713
2006-11-01,771.656
2006-11-02,768.453
2006-11-03,771.409
2006-11-06,784.52
2006-11-07,794.271
2006-11-08,791.576
2006-11-09,781.419
2006-11-10,784.749
2006-11-13,784.041
2006-11-14,782.27
2006-11-15,784.641
2006-11-16,783.462
2006-11-17,779.805
2006-11-20,776.701
2006-11-21,777.178
2006-11-22,780.506
2006-11-23,779.22
2006-11-24,781.272
2006-11-27,771.5
2006-11-28,774.257
2006-11-29,781.041
2006-11-30,779.916
2006-12-01,775.273
2006-12-04,778.711
2006-12-05,784.023
2006-12-06,780.943
2006-12-07,780.466
2006-12-08,780.944
2006-12-11,784.252
2006-12-12,794.856
2006-12-13,809.903
2006-12-14,817.631
2006-12-15,812.225
2006-12-18,809.544
2006-12-19,813.62
2006-12-20,820.945
2006-12-21,819.237
2006-12-22,812.364
2006-12-25,812.364
2006-12-26,811.098
2006-12-27,820.795
2006-12-28,820.218
2006-12-29,817.862
2007-01-01,817.862
2007-01-02,835.222
2007-01-03,831.549
2007-01-04,828.546
2007-01-05,814.389
2007-01-08,814.045
2007-01-09,823.108
2007-01-10,811.111
2007-01-11,820.109
2007-01-12,826.779
2007-01-15,830.314
2007-01-16,829.985
2007-01-17,826.181
2007-01-18,828.823
2007-01-19,830.648
2007-01-22,824.527
2007-01-23,828.817
2007-01-24,830.593
2007-01-25,825.774
2007-01-26,812.659
2007-01-29,814.612
2007-01-30,819.737
2007-01-31,816.879
2007-02-01,826.136
2007-02-02,828.318
2007-02-05,822.598
2007-02-06,827.995
2007-02-07,838.575
2007-02-08,836.54
2007-02-09,841.435
2007-02-12,831.412
2007-02-13,839.218
2007-02-14,849.721
2007-02-15,844.977
2007-02-16,842.221
2007-02-19,851.955
2007-02-20,853.784
2007-02-21,860.69
2007-02-22,862.666
2007-02-23,867.684
2007-02-26,870.941
2007-02-27,857.279
2007-02-28,839.632
2007-03-01,820.923
2007-03-02,824.127
2007-03-05,815.515
2007-03-06,815.925
2007-03-07,825.424
2007-03-08,837.825
2007-03-09,840.765
2007-03-12,849.194
2007-03-13,841.448
2007-03-14,819.742
2007-03-15,837.175
2007-03-16,837.292
2007-03-19,872.232
2007-03-20,890.453
2007-03-21,892.258
2007-03-22,913.135
2007-03-23,919.635
2007-03-26,911.882
2007-03-27,907.401
2007-03-28,902.317
2007-03-29,908.627
2007-03-30,907.122
2007-04-02,915.836
2007-04-03,926.691
2007-04-04,929.536
2007-04-05,938.439
2007-04-06,938.439
2007-04-09,933.55
2007-04-10,950.863
2007-04-11,949.773
2007-04-12,947.269
2007-04-13,957.391
2007-04-16,989.103
2007-04-17,997.738
2007-04-18,996.568
2007-04-19,990.609
2007-04-20,1004.839
2007-04-23,998.933
2007-04-24,999.372
2007-04-25,1014.562
2007-04-26,1016.084
2007-04-27,1017.651
2007-04-30,1018.522
2007-05-01,1014.715
2007-05-02,1015.802
2007-05-03,1022.075
2007-05-04,1028.006
2007-05-07,1027.342
2007-05-08,1007.844
2007-05-09,1002.511
2007-05-10,990.545
2007-05-11,996.976
2007-05-14,993.367
2007-05-15,1004.318
2007-05-16,992.865
2007-05-17,993.141
2007-05-18,996.402
2007-05-21,992.529
2007-05-22,1000.896
2007-05-23,1004.042
2007-05-24,988.306
2007-05-25,994.859
2007-05-28,1000.325
2007-05-29,1000.832
2007-05-30,993.577
2007-05-31,1000.0
2007-06-01,999.786
2007-06-04,1006.043
2007-06-05,1004.415
2007-06-06,988.652
2007-06-07,977.882
2007-06-08,970.714
2007-06-11,970.672
2007-06-12,962.919
2007-06-13,963.477
2007-06-14,977.599
2007-06-15,995.114
2007-06-18,995.486
2007-06-19,994.447
2007-06-20,996.657
2007-06-21,988.965
2007-06-22,987.914
2007-06-25,983.494
2007-06-26,979.945
2007-06-27,969.738
2007-06-28,978.397
2007-06-29,982.706
2007-07-02,989.938
2007-07-03,997.293
2007-07-04,1003.733
2007-07-05,997.266
2007-07-06,1001.204
2007-07-09,1000.711
2007-07-10,998.965
2007-07-11,1001.076
2007-07-12,1015.622
2007-07-13,1021.758
2007-07-16,1033.395
2007-07-17,1032.004
2007-07-18,1021.7
2007-07-19,1030.812
2007-07-20,1019.907
2007-07-23,1022.984
2007-07-24,1012.073
2007-07-25,991.626
2007-07-26,965.599
2007-07-27,952.484
2007-07-30,951.077
2007-07-31,972.472
2007-08-01,946.408
2007-08-02,960.238
2007-08-03,954.172
2007-08-06,951.546
2007-08-07,963.874
2007-08-08,988.141
2007-08-09,958.232
2007-08-10,928.184
2007-08-13,944.968
2007-08-14,934.856
2007-08-15,920.248
2007-08-16,883.357
2007-08-17,921.136
2007-08-20,926.885
2007-08-21,925.851
2007-08-22,941.578
2007-08-23,946.52
2007-08-24,948.946
2007-08-27,951.704
2007-08-28,932.083
2007-08-29,934.905
2007-08-30,942.475
2007-08-31,947.485
2007-09-03,954.382
2007-09-04,959.578
2007-09-05,947.844
2007-09-06,956.168
2007-09-07,947.333
2007-09-10,943.651
2007-09-11,968.177
2007-09-12,976.854
2007-09-13,993.066
2007-09-14,987.33
2007-09-17,981.659
2007-09-18,997.536
2007-09-19,1023.906
2007-09-20,1029.5
2007-09-21,1031.523
2007-09-24,1027.489
2007-09-25,1023.722
2007-09-26,1031.09
2007-09-27,1038.194
2007-09-28,1043.669
2007-10-01,1054.15
2007-10-02,1046.514
2007-10-03,1046.37
2007-10-04,1046.313
2007-10-05,1051.552
2007-10-08,1046.744
2007-10-09,1055.643
2007-10-10,1067.959
2007-10-11,1076.272
2007-10-12,1075.078
2007-10-15,1054.198
2007-10-16,1041.923
2007-10-17,1049.848
2007-10-18,1049.63
2007-10-19,1047.453
2007-10-22,1025.615
2007-10-23,1038.775
2007-10-24,1029.551
2007-10-25,1040.621
2007-10-26,1044.844
2007-10-29,1049.109
2007-10-30,1039.905
2007-10-31,1056.09
2007-11-01,1045.583
2007-11-02,1046.522
2007-11-05,1045.427
2007-11-06,1052.611
2007-11-07,1049.333
2007-11-08,1036.329
2007-11-09,1012.571
2007-11-12,1004.395
2007-11-13,1009.207
2007-11-14,1021.895
2007-11-15,1006.117
2007-11-16,988.783
2007-11-19,970.818
2007-11-20,976.792
2007-11-21,952.639
2007-11-22,956.455
2007-11-23,977.602
2007-11-26,975.967
2007-11-27,986.92
2007-11-28,997.894
2007-11-29,995.939
2007-11-30,999.592
2007-12-03,989.385
2007-12-04,989.08
2007-12-05,997.279
2007-12-06,998.402
2007-12-07,1008.384
2007-12-10,1023.702
2007-12-11,1021.085
2007-12-12,1015.6
2007-12-13,995.141
2007-12-14,992.123
2007-12-17,974.901
2007-12-18,976.408
2007-12-19,973.327
2007-12-20,977.087
2007-12-21,990.572
2007-12-24,998.619
2007-12-25,998.619
2007-12-26,1005.483
2007-12-27,1009.299
2007-12-28,1017.994
2007-12-31,1010.783
2008-01-01,1010.783
2008-01-02,1002.423
2008-01-03,997.008
2008-01-04,992.541
2008-01-07,994.806
2008-01-08,988.196
2008-01-09,978.38
2008-01-10,973.46
2008-01-11,976.575
2008-01-14,987.227
2008-01-15,959.732
2008-01-16,940.987
2008-01-17,936.306
2008-01-18,901.039
2008-01-21,830.416
2008-01-22,859.198
2008-01-23,825.529
2008-01-24,889.864
2008-01-25,866.062
2008-01-28,878.079
2008-01-29,889.863
2008-01-30,890.246
2008-01-31,885.735
2008-02-01,910.974
2008-02-04,906.211
2008-02-05,864.859
2008-02-06,878.346
2008-02-07,855.291
2008-02-08,849.642
2008-02-11,838.841
2008-02-12,866.572
2008-02-13,860.875
2008-02-14,854.514
2008-02-15,845.502
2008-02-18,869.042
2008-02-19,882.511
2008-02-20,873.311
2008-02-21,898.58
2008-02-22,893.631
2008-02-25,915.393
2008-02-26,934.832
2008-02-27,943.709
2008-02-28,927.417
2008-02-29,912.281
2008-03-03,901.865
2008-03-04,895.438
2008-03-05,913.079
2008-03-06,896.634
2008-03-07,894.97
2008-03-10,880.861
2008-03-11,891.14
2008-03-12,914.356
2008-03-13,905.508
2008-03-14,898.908
2008-03-17,872.472
2008-03-18,901.525
2008-03-19,894.211
2008-03-20,892.51
2008-03-21,892.51
2008-03-24,891.236
2008-03-25,925.696
2008-03-26,928.048
2008-03-27,940.911
2008-03-28,939.753
2008-03-31,941.242
2008-04-01,960.484
2008-04-02,976.889
2008-04-03,967.826
2008-04-04,989.165
2008-04-07,992.848
2008-04-08,989.953
2008-04-09,981.063
2008-04-10,975.474
2008-04-11,964.891
2008-04-14,958.12
2008-04-15,960.168
2008-04-16,989.028
2008-04-17,986.509
2008-04-18,1010.412
2008-04-21,1007.267
2008-04-22,994.771
2008-04-23,990.401
2008-04-24,981.545
2008-04-25,982.945
2008-04-28,991.627
2008-04-29,976.808
2008-04-30,989.431
2008-05-01,981.9
2008-05-02,996.728
2008-05-05,998.713
2008-05-06,990.59
2008-05-07,987.652
2008-05-08,983.561
2008-05-09,975.923
2008-05-12,981.801
2008-05-13,977.061
2008-05-14,991.758
2008-05-15,997.454
2008-05-16,998.453
2008-05-19,1002.655
2008-05-20,994.773
2008-05-21,992.472
2008-05-22,987.721
2008-05-23,977.732
2008-05-26,976.0
2008-05-27,969.168
2008-05-28,978.422
2008-05-29,972.333
2008-05-30,982.993
2008-06-02,971.372
2008-06-03,972.537
2008-06-04,964.717
2008-06-05,973.597
2008-06-06,946.826
2008-06-09,938.173
2008-06-10,920.126
2008-06-11,905.609
2008-06-12,916.17
2008-06-13,915.849
2008-06-16,916.244
2008-06-17,921.577
2008-06-18,905.592
2008-06-19,885.666
2008-06-20,874.553
2008-06-23,858.376
2008-06-24,868.416
2008-06-25,878.256
2008-06-26,855.802
2008-06-27,845.733
2008-06-30,844.029
2008-07-01,824.212
2008-07-02,828.459
2008-07-03,838.462
2008-07-04,819.292
2008-07-07,830.976
2008-07-08,820.39
2008-07-09,848.804
2008-07-10,828.625
2008-07-11,799.16
2008-07-14,811.691
2008-07-15,791.308
2008-07-16,797.912
2008-07-17,830.032
2008-07-18,855.902
2008-07-21,871.246
2008-07-22,867.248
2008-07-23,882.04
2008-07-24,870.737
2008-07-25,846.761
2008-07-28,835.642
2008-07-29,830.712
2008-07-30,839.442
2008-07-31,834.503
2008-08-01,825.578
2008-08-04,832.171
2008-08-05,860.68
2008-08-06,874.526
2008-08-07,857.525
2008-08-08,854.836
2008-08-11,867.621
2008-08-12,873.074
2008-08-13,860.875
2008-08-14,859.037
2008-08-15,855.044
2008-08-18,855.112
2008-08-19,819.556
2008-08-20,823.757
2008-08-21,815.433
2008-08-22,835.291
2008-08-25,825.018
2008-08-26,815.141
2008-08-27,817.164
2008-08-28,834.681
2008-08-29,833.281
2008-09-01,832.584
2008-09-02,851.227
2008-09-03,829.703
2008-09-04,814.022
2008-09-05,797.78
2008-09-08,824.744
2008-09-09,827.156
2008-09-10,813.296
2008-09-11,793.196
2008-09-12,819.495
2008-09-15,776.755
2008-09-16,733.577
2008-09-17,706.112
2008-09-18,695.8
2008-09-19,791.611
2008-09-22,774.504
2008-09-23,754.617
2008-09-24,735.824
2008-09-25,774.523
2008-09-26,733.519
2008-09-29,639.512
2008-09-30,643.253
2008-10-01,658.874
2008-10-02,654.211
2008-10-03,698.379
2008-10-06,600.943
2008-10-07,581.088
2008-10-08,532.273
2008-10-09,514.735
2008-10-10,457.822
2008-10-13,523.566
2008-10-14,550.127
2008-10-15,489.553
2008-10-16,445.434
2008-10-17,415.878
2008-10-20,460.556
2008-10-21,456.179
2008-10-22,416.739
2008-10-23,416.056
2008-10-24,387.919
2008-10-27,356.007
2008-10-28,337.22
2008-10-29,377.473
2008-10-30,381.081
2008-10-31,388.784
2008-11-03,401.175
2008-11-04,451.798
2008-11-05,449.502
2008-11-06,419.56
2008-11-07,428.447
2008-11-10,431.599
2008-11-11,401.988
2008-11-12,388.403
2008-11-13,390.133
2008-11-14,395.653
2008-11-17,379.439
2008-11-18,383.549
2008-11-19,363.078
2008-11-20,341.8
2008-11-21,328.0
2008-11-24,374.321
2008-11-25,372.475
2008-11-26,358.845
2008-11-27,374.579
2008-11-28,370.381
2008-12-01,341.499
2008-12-02,352.864
2008-12-03,360.676
2008-12-04,369.254
2008-12-05,347.407
2008-12-08,395.691
2008-12-09,407.578
2008-12-10,418.226
2008-12-11,424.353
2008-12-12,414.775
2008-12-15,422.246
2008-12-16,426.2
2008-12-17,442.925
2008-12-18,454.02
2008-12-19,437.203
2008-12-22,427.357
2008-12-23,430.838
2008-12-24,429.309
2008-12-25,429.309
2008-12-26,431.381
2008-12-29,438.23
2008-12-30,448.801
2008-12-31,432.984
2009-01-01,432.984
2009-01-02,453.878
2009-01-05,451.733
2009-01-06,457.145
2009-01-07,459.582
2009-01-08,455.352
2009-01-09,458.832
2009-01-12,448.327
2009-01-13,436.444
2009-01-14,404.43
2009-01-15,390.977
2009-01-16,403.488
2009-01-19,385.73
2009-01-20,361.194
2009-01-21,361.673
2009-01-22,360.368
2009-01-23,345.599
2009-01-26,394.755
2009-01-27,391.766
2009-01-28,417.33
2009-01-29,396.304
2009-01-30,381.844
2009-02-02,376.433
2009-02-03,394.098
2009-02-04,394.037
2009-02-05,382.065
2009-02-06,403.743
2009-02-09,415.672
2009-02-10,393.92
2009-02-11,390.568
2009-02-12,376.559
2009-02-13,380.52
2009-02-16,367.09
2009-02-17,342.049
2009-02-18,335.93
2009-02-19,338.146
2009-02-20,316.638
2009-02-23,305.757
2009-02-24,308.297
2009-02-25,301.372
2009-02-26,319.529
2009-02-27,305.668
2009-03-02,285.914
2009-03-03,273.64
2009-03-04,285.572
2009-03-05,262.534
2009-03-06,259.194
2009-03-09,257.458
2009-03-10,283.881
2009-03-11,283.159
2009-03-12,286.89
2009-03-13,289.658
2009-03-16,302.848
2009-03-17,295.388
2009-03-18,297.496
2009-03-19,318.036
2009-03-20,324.441
2009-03-23,347.757
2009-03-24,342.01
2009-03-25,350.551
2009-03-26,350.55
2009-03-27,334.98
2009-03-30,309.016
2009-03-31,318.837
2009-04-01,328.428
2009-04-02,357.928
2009-04-03,362.453
2009-04-06,353.407
2009-04-07,346.581
2009-04-08,350.328
2009-04-09,368.585
2009-04-10,368.585
2009-04-13,371.711
2009-04-14,382.037
2009-04-15,379.421
2009-04-16,379.591
2009-04-17,381.417
2009-04-20,356.956
2009-04-21,358.773
2009-04-22,366.608
2009-04-23,363.166
2009-04-24,375.136
2009-04-27,370.253
2009-04-28,365.92
2009-04-29,385.413
2009-04-30,402.033
2009-05-01,402.094
2009-05-04,423.992
2009-05-05,427.593
2009-05-06,430.241
2009-05-07,441.981
2009-05-08,456.039
2009-05-11,454.001
2009-05-12,447.409
2009-05-13,427.98
2009-05-14,426.86
2009-05-15,436.968
2009-05-18,453.418
2009-05-19,460.643
2009-05-20,472.83
2009-05-21,459.741
2009-05-22,474.11
2009-05-25,474.202
2009-05-26,477.854
2009-05-27,469.736
2009-05-28,453.796
2009-05-29,454.043
2009-06-01,471.74
2009-06-02,477.767
2009-06-03,470.593
2009-06-04,468.992
2009-06-05,471.724
2009-06-08,457.048
2009-06-09,461.087
2009-06-10,470.266
2009-06-11,472.607
2009-06-12,467.671
2009-06-15,444.779
2009-06-16,435.906
2009-06-17,419.57
2009-06-18,435.408
2009-06-19,435.828
2009-06-22,418.576
2009-06-23,417.286
2009-06-24,434.181
2009-06-25,428.625
2009-06-26,435.115
2009-06-29,443.718
2009-06-30,438.634
2009-07-01,449.819
2009-07-02,428.896
2009-07-03,431.455
2009-07-06,419.774
2009-07-07,421.267
2009-07-08,408.702
2009-07-09,419.27
2009-07-10,408.365
2009-07-13,428.998
2009-07-14,437.726
2009-07-15,462.321
2009-07-16,470.471
2009-07-17,476.45
2009-07-20,487.989
2009-07-21,490.312
2009-07-22,489.412
2009-07-23,506.168
2009-07-24,505.701
2009-07-27,511.778
2009-07-28,498.11
2009-07-29,512.657
2009-07-30,525.369
2009-07-31,534.506
2009-08-03,558.455
2009-08-04,556.012
2009-08-05,555.585
2009-08-06,555.603
2009-08-07,556.532
2009-08-10,556.958
2009-08-11,540.916
2009-08-12,551.97
2009-08-13,565.403
2009-08-14,551.302
2009-08-17,530.029
2009-08-18,535.055
2009-08-19,535.267
2009-08-20,540.233
2009-08-21,559.452
2009-08-24,573.074
2009-08-25,580.271
2009-08-26,571.961
2009-08-27,569.631
2009-08-28,583.008
2009-08-31,572.111
2009-09-01,553.848
2009-09-02,541.465
2009-09-03,545.781
2009-09-04,561.583
2009-09-07,581.393
2009-09-08,594.948
2009-09-09,607.471
2009-09-10,612.212
2009-09-11,615.556
2009-09-14,605.575
2009-09-15,600.124
2009-09-16,624.656
2009-09-17,640.844
2009-09-18,635.625
2009-09-21,627.97
2009-09-22,638.539
2009-09-23,639.24
2009-09-24,621.157
2009-09-25,616.741
2009-09-28,630.318
2009-09-29,632.246
2009-09-30,639.731
2009-10-01,618.216
2009-10-02,599.114
2009-10-05,604.435
2009-10-06,635.803
2009-10-07,634.456
2009-10-08,660.247
2009-10-09,659.73
2009-10-12,678.314
2009-10-13,673.494
2009-10-14,693.628
2009-10-15,694.314
2009-10-16,674.178
2009-10-19,685.062
2009-10-20,677.408
2009-10-21,674.23
2009-10-22,660.456
2009-10-23,665.019
2009-10-26,614.344
2009-10-27,591.74
2009-10-28,568.043
2009-10-29,591.187
2009-10-30,573.591
2009-11-02,575.141
2009-11-03,565.025
2009-11-04,590.431
2009-11-05,602.431
2009-11-06,598.434
2009-11-09,628.261
2009-11-10,618.732
2009-11-11,639.35
2009-11-12,627.667
2009-11-13,626.196
2009-11-16,636.986
2009-11-17,623.219
2009-11-18,624.945
2009-11-19,611.727
2009-11-20,601.363
2009-11-23,623.983
2009-11-24,617.744
2009-11-25,631.632
2009-11-26,598.474
2009-11-27,596.772
2009-11-30,580.547
2009-12-01,610.622
2009-12-02,603.569
2009-12-03,605.493
2009-12-04,605.283
2009-12-07,593.187
2009-12-08,578.8
2009-12-09,566.686
2009-12-10,586.147
2009-12-11,591.443
2009-12-14,601.856
2009-12-15,609.496
2009-12-16,624.451
2009-12-17,612.777
2009-12-18,598.184
2009-12-21,609.943
2009-12-22,607.016
2009-12-23,614.042
2009-12-24,617.884
2009-12-25,617.884
2009-12-28,626.332
2009-12-29,632.072
2009-12-30,617.829
2009-12-31,619.936
2010-01-01,619.936
2010-01-04,646.933
2010-01-05,650.404
2010-01-06,647.096
2010-01-07,647.907
2010-01-08,653.535
2010-01-11,656.077
2010-01-12,644.409
2010-01-13,648.719
2010-01-14,652.537
2010-01-15,637.522
2010-01-18,645.17
2010-01-19,635.05
2010-01-20,608.314
2010-01-21,595.91
2010-01-22,592.83
2010-01-25,603.986
2010-01-26,607.018
2010-01-27,606.544
2010-01-28,593.358
2010-01-29,602.509
2010-02-01,614.925
2010-02-02,624.211
2010-02-03,623.789
2010-02-04,585.507
2010-02-05,556.911
2010-02-08,555.306
2010-02-09,563.467
2010-02-10,571.098
2010-02-11,562.496
2010-02-12,557.739
2010-02-15,560.567
2010-02-16,565.806
2010-02-17,586.478
2010-02-18,583.981
2010-02-19,576.803
2010-02-22,583.938
2010-02-23,564.302
2010-02-24,568.873
2010-02-25,544.918
2010-02-26,560.06
2010-03-01,575.917
2010-03-02,583.176
2010-03-03,600.691
2010-03-04,596.123
2010-03-05,615.79
2010-03-08,611.389
2010-03-09,610.651
2010-03-10,624.249
2010-03-11,621.515
2010-03-12,628.435
2010-03-15,613.209
2010-03-16,626.662
2010-03-17,636.905
2010-03-18,625.423
2010-03-19,616.768
2010-03-22,612.904
2010-03-23,623.536
2010-03-24,613.925
2010-03-25,626.304
2010-03-26,623.933
2010-03-29,627.564
2010-03-30,622.049
2010-03-31,627.753
2010-04-01,647.57
2010-04-02,647.57
2010-04-05,646.087
2010-04-06,649.846
2010-04-07,638.449
2010-04-08,631.116
2010-04-09,644.052
2010-04-12,654.013
2010-04-13,652.705
2010-04-14,661.477
2010-04-15,659.283
2010-04-16,640.545
2010-04-19,641.488
2010-04-20,662.866
2010-04-21,651.257
2010-04-22,640.624
2010-04-23,651.164
2010-04-26,666.18
2010-04-27,635.619
2010-04-28,612.998
2010-04-29,626.97
2010-04-30,621.591
2010-05-03,622.261
2010-05-04,584.057
2010-05-05,570.545
2010-05-06,546.549
2010-05-07,515.34
2010-05-10,596.353
2010-05-11,584.31
2010-05-12,600.636
2010-05-13,596.277
2010-05-14,567.851
2010-05-17,563.198
2010-05-18,578.927
2010-05-19,554.096
2010-05-20,536.518
2010-05-21,547.31
2010-05-24,538.14
2010-05-25,507.807
2010-05-26,525.972
2010-05-27,547.949
2010-05-28,547.575
2010-05-31,545.838
2010-06-01,545.265
2010-06-02,539.693
2010-06-03,549.251
2010-06-04,527.622
2010-06-07,514.052
2010-06-08,507.764
2010-06-09,521.773
2010-06-10,536.679
2010-06-11,537.078
2010-06-14,556.199
2010-06-15,564.228
2010-06-16,568.904
2010-06-17,578.087
2010-06-18,580.361
2010-06-21,587.904
2010-06-22,580.296
2010-06-23,568.943
2010-06-24,562.675
2010-06-25,551.75
2010-06-28,563.783
2010-06-29,531.568
2010-06-30,532.471
2010-07-01,529.195
2010-07-02,540.135
2010-07-05,530.989
2010-07-06,556.196
2010-07-07,568.663
2010-07-08,584.656
2010-07-09,582.923
2010-07-12,584.341
2010-07-13,603.719
2010-07-14,605.426
2010-07-15,600.6
2010-07-16,587.968
2010-07-19,585.935
2010-07-20,577.795
2010-07-21,588.448
2010-07-22,612.869
2010-07-23,609.024
2010-07-26,627.349
2010-07-27,650.484
2010-07-28,649.287
2010-07-29,657.584
2010-07-30,640.28
2010-08-02,677.427
2010-08-03,674.483
2010-08-04,669.339
2010-08-05,671.936
2010-08-06,666.66
2010-08-09,673.87
2010-08-10,655.222
2010-08-11,632.441
2010-08-12,619.757
2010-08-13,620.894
2010-08-16,621.071
2010-08-17,633.545
2010-08-18,629.963
2010-08-19,618.933
2010-08-20,602.421
2010-08-23,603.025
2010-08-24,588.306
2010-08-25,580.585
2010-08-26,593.415
2010-08-27,601.599
2010-08-30,597.278
2010-08-31,603.721
2010-09-01,629.692
2010-09-02,635.386
2010-09-03,643.315
