Date,FINLAND LARGE GROWTH Large Cap
2005-10-25,577.766
2005-10-26,576.763
2005-10-27,570.511
2005-10-28,570.109
2005-10-31,588.039
2005-11-01,599.705
2005-11-02,603.456
2005-11-03,613.169
2005-11-04,604.223
2005-11-07,604.086
2005-11-08,601.41
2005-11-09,599.302
2005-11-10,599.55
2005-11-11,608.636
2005-11-14,611.74
2005-11-15,604.082
2005-11-16,595.675
2005-11-17,605.995
2005-11-18,609.517
2005-11-21,614.557
2005-11-22,610.089
2005-11-23,617.696
2005-11-24,615.819
2005-11-25,616.265
2005-11-28,613.212
2005-11-29,611.6
2005-11-30,604.664
2005-12-01,609.026
2005-12-02,610.028
2005-12-05,618.568
2005-12-06,619.436
2005-12-07,628.179
2005-12-08,644.574
2005-12-09,634.964
2005-12-12,646.054
2005-12-13,648.296
2005-12-14,656.146
2005-12-15,645.784
2005-12-16,657.782
2005-12-19,661.847
2005-12-20,652.213
2005-12-21,645.564
2005-12-22,650.532
2005-12-23,658.252
2005-12-26,658.252
2005-12-27,660.857
2005-12-28,656.223
2005-12-29,654.799
2005-12-30,644.608
2006-01-02,647.111
2006-01-03,658.367
2006-01-04,675.585
2006-01-05,686.502
2006-01-06,689.568
2006-01-09,691.089
2006-01-10,679.219
2006-01-11,672.293
2006-01-12,665.552
2006-01-13,664.181
2006-01-16,665.369
2006-01-17,657.656
2006-01-18,652.287
2006-01-19,659.095
2006-01-20,645.092
2006-01-23,651.237
2006-01-24,646.09
2006-01-25,655.869
2006-01-26,645.128
2006-01-27,643.066
2006-01-30,639.403
2006-01-31,646.417
2006-02-01,653.517
2006-02-02,648.594
2006-02-03,640.105
2006-02-06,633.45
2006-02-07,626.13
2006-02-08,634.902
2006-02-09,642.142
2006-02-10,631.987
2006-02-13,632.143
2006-02-14,643.83
2006-02-15,657.391
2006-02-16,666.286
2006-02-17,664.987
2006-02-20,665.536
2006-02-21,665.023
2006-02-22,665.053
2006-02-23,668.782
2006-02-24,667.908
2006-02-27,664.772
2006-02-28,662.091
2006-03-01,662.591
2006-03-02,672.684
2006-03-03,667.033
2006-03-06,675.418
2006-03-07,676.432
2006-03-08,691.015
2006-03-09,704.203
2006-03-10,702.651
2006-03-13,713.357
2006-03-14,722.686
2006-03-15,719.817
2006-03-16,728.285
2006-03-17,724.137
2006-03-20,732.007
2006-03-21,731.78
2006-03-22,725.553
2006-03-23,718.886
2006-03-24,721.111
2006-03-27,721.706
2006-03-28,716.824
2006-03-29,708.386
2006-03-30,751.126
2006-03-31,742.505
2006-04-03,746.784
2006-04-04,745.274
2006-04-05,751.049
2006-04-06,751.268
2006-04-07,740.63
2006-04-10,737.906
2006-04-11,766.754
2006-04-12,756.108
2006-04-13,756.472
2006-04-14,756.472
2006-04-17,768.487
2006-04-18,765.964
2006-04-19,772.215
2006-04-20,813.438
2006-04-21,826.634
2006-04-24,812.517
2006-04-25,813.232
2006-04-26,827.278
2006-04-27,828.388
2006-04-28,816.769
2006-05-01,818.195
2006-05-02,820.271
2006-05-03,815.865
2006-05-04,821.302
2006-05-05,822.315
2006-05-08,825.985
2006-05-09,832.51
2006-05-10,820.084
2006-05-11,792.607
2006-05-12,772.376
2006-05-15,783.146
2006-05-16,786.953
2006-05-17,763.864
2006-05-18,754.253
2006-05-19,750.81
2006-05-22,739.758
2006-05-23,773.167
2006-05-24,759.161
2006-05-25,760.232
2006-05-26,782.312
2006-05-29,782.632
2006-05-30,772.272
2006-05-31,771.02
2006-06-01,786.006
2006-06-02,786.402
2006-06-05,775.448
2006-06-06,736.075
2006-06-07,744.391
2006-06-08,712.289
2006-06-09,730.456
2006-06-12,711.562
2006-06-13,693.621
2006-06-14,693.938
2006-06-15,725.047
2006-06-16,710.585
2006-06-19,726.946
2006-06-20,721.78
2006-06-21,722.505
2006-06-22,710.545
2006-06-23,707.268
2006-06-26,712.401
2006-06-27,709.469
2006-06-28,684.488
2006-06-29,695.899
2006-06-30,733.089
2006-07-03,734.926
2006-07-04,736.535
2006-07-05,717.712
2006-07-06,724.726
2006-07-07,708.437
2006-07-10,706.999
2006-07-11,693.466
2006-07-12,692.774
2006-07-13,673.95
2006-07-14,663.556
2006-07-17,657.014
2006-07-18,662.83
2006-07-19,702.363
2006-07-20,709.616
2006-07-21,696.366
2006-07-24,711.159
2006-07-25,708.976
2006-07-26,696.094
2006-07-27,706.722
2006-07-28,713.083
2006-07-31,711.943
2006-08-01,697.608
2006-08-02,703.172
2006-08-03,698.48
2006-08-04,717.047
2006-08-07,699.856
2006-08-08,700.504
2006-08-09,722.971
2006-08-10,711.751
2006-08-11,705.746
2006-08-14,718.778
2006-08-15,736.304
2006-08-16,760.881
2006-08-17,773.919
2006-08-18,762.211
2006-08-21,767.168
2006-08-22,772.381
2006-08-23,756.128
2006-08-24,749.175
2006-08-25,743.159
2006-08-28,754.913
2006-08-29,747.349
2006-08-30,755.951
2006-08-31,751.825
2006-09-01,741.883
2006-09-04,740.796
2006-09-05,725.955
2006-09-06,707.477
2006-09-07,693.805
2006-09-08,689.461
2006-09-11,688.488
2006-09-12,706.103
2006-09-13,709.534
2006-09-14,701.656
2006-09-15,688.027
2006-09-18,682.184
2006-09-19,674.051
2006-09-20,685.38
2006-09-21,695.974
2006-09-22,695.834
2006-09-25,694.698
2006-09-26,701.171
2006-09-27,709.443
2006-09-28,714.708
2006-09-29,712.615
2006-10-02,709.163
2006-10-03,706.569
2006-10-04,701.434
2006-10-05,700.578
2006-10-06,697.659
2006-10-09,696.735
2006-10-10,709.412
2006-10-11,723.501
2006-10-12,724.581
2006-10-13,721.734
2006-10-16,722.555
2006-10-17,710.819
2006-10-18,716.538
2006-10-19,695.045
2006-10-20,697.243
2006-10-23,702.877
2006-10-24,695.892
2006-10-25,691.836
2006-10-26,702.714
2006-10-27,713.48
2006-10-30,711.717
2006-10-31,712.972
2006-11-01,710.263
2006-11-02,701.27
2006-11-03,695.473
2006-11-06,701.446
2006-11-07,711.36
2006-11-08,703.471
2006-11-09,705.456
2006-11-10,702.628
2006-11-13,706.559
2006-11-14,709.21
2006-11-15,719.11
2006-11-16,719.514
2006-11-17,714.704
2006-11-20,717.774
2006-11-21,727.088
2006-11-22,749.938
2006-11-23,745.283
2006-11-24,752.514
2006-11-27,731.667
2006-11-28,722.779
2006-11-29,729.504
2006-11-30,723.313
2006-12-01,714.264
2006-12-04,717.983
2006-12-05,726.628
2006-12-06,727.119
2006-12-07,733.67
2006-12-08,734.829
2006-12-11,737.746
2006-12-12,736.763
2006-12-13,736.656
2006-12-14,734.761
2006-12-15,734.944
2006-12-18,733.183
2006-12-19,729.055
2006-12-20,731.251
2006-12-21,730.643
2006-12-22,727.308
2006-12-25,727.308
2006-12-26,726.174
2006-12-27,736.965
2006-12-28,733.726
2006-12-29,733.285
2007-01-01,733.285
2007-01-02,750.269
2007-01-03,749.902
2007-01-04,748.58
2007-01-05,712.283
2007-01-08,705.629
2007-01-09,698.71
2007-01-10,680.407
2007-01-11,698.765
2007-01-12,697.79
2007-01-15,701.615
2007-01-16,711.617
2007-01-17,714.933
2007-01-18,711.267
2007-01-19,720.757
2007-01-22,712.117
2007-01-23,713.953
2007-01-24,721.405
2007-01-25,757.967
2007-01-26,771.84
2007-01-29,770.442
2007-01-30,787.052
2007-01-31,783.759
2007-02-01,793.4
2007-02-02,790.01
2007-02-05,793.527
2007-02-06,789.075
2007-02-07,792.567
2007-02-08,789.223
2007-02-09,787.675
2007-02-12,779.035
2007-02-13,792.852
2007-02-14,825.137
2007-02-15,823.845
2007-02-16,830.134
2007-02-19,835.049
2007-02-20,827.842
2007-02-21,824.508
2007-02-22,816.942
2007-02-23,820.62
2007-02-26,822.761
2007-02-27,802.644
2007-02-28,782.491
2007-03-01,765.165
2007-03-02,764.625
2007-03-05,761.358
2007-03-06,764.206
2007-03-07,772.088
2007-03-08,785.059
2007-03-09,781.986
2007-03-12,778.227
2007-03-13,770.518
2007-03-14,753.089
2007-03-15,772.368
2007-03-16,784.413
2007-03-19,797.795
2007-03-20,793.018
2007-03-21,799.111
2007-03-22,832.586
2007-03-23,829.989
2007-03-26,817.555
2007-03-27,813.68
2007-03-28,805.776
2007-03-29,823.843
2007-03-30,823.919
2007-04-02,815.807
2007-04-03,825.773
2007-04-04,836.947
2007-04-05,851.928
2007-04-06,851.928
2007-04-09,847.49
2007-04-10,851.826
2007-04-11,844.814
2007-04-12,839.248
2007-04-13,851.956
2007-04-16,863.896
2007-04-17,862.862
2007-04-18,856.369
2007-04-19,887.7
2007-04-20,902.413
2007-04-23,896.689
2007-04-24,895.53
2007-04-25,905.879
2007-04-26,920.805
2007-04-27,919.35
2007-04-30,914.823
2007-05-01,911.404
2007-05-02,926.965
2007-05-03,920.047
2007-05-04,927.865
2007-05-07,920.735
2007-05-08,908.386
2007-05-09,912.045
2007-05-10,905.506
2007-05-11,909.599
2007-05-14,946.272
2007-05-15,960.753
2007-05-16,972.511
2007-05-17,966.635
2007-05-18,985.576
2007-05-21,987.788
2007-05-22,968.982
2007-05-23,969.448
2007-05-24,960.661
2007-05-25,971.499
2007-05-28,974.939
2007-05-29,971.971
2007-05-30,989.24
2007-05-31,1000.0
2007-06-01,1024.127
2007-06-04,1039.389
2007-06-05,1031.077
2007-06-06,1029.775
2007-06-07,1017.35
2007-06-08,1020.112
2007-06-11,1030.662
2007-06-12,1010.506
2007-06-13,1017.369
2007-06-14,1039.371
2007-06-15,1062.913
2007-06-18,1044.873
2007-06-19,1039.032
2007-06-20,1049.039
2007-06-21,1016.24
2007-06-22,1018.515
2007-06-25,1015.914
2007-06-26,1009.145
2007-06-27,1000.595
2007-06-28,1022.721
2007-06-29,1026.328
2007-07-02,1041.647
2007-07-03,1063.213
2007-07-04,1059.673
2007-07-05,1046.88
2007-07-06,1057.806
2007-07-09,1057.993
2007-07-10,1062.13
2007-07-11,1053.927
2007-07-12,1084.181
2007-07-13,1094.557
2007-07-16,1095.483
2007-07-17,1096.437
2007-07-18,1084.148
2007-07-19,1090.799
2007-07-20,1069.517
2007-07-23,1063.662
2007-07-24,1054.104
2007-07-25,1028.514
2007-07-26,1002.51
2007-07-27,1030.247
2007-07-30,1041.354
2007-07-31,1058.23
2007-08-01,1029.259
2007-08-02,1113.494
2007-08-03,1096.857
2007-08-06,1089.172
2007-08-07,1088.233
2007-08-08,1134.303
2007-08-09,1104.088
2007-08-10,1071.443
2007-08-13,1125.179
2007-08-14,1104.197
2007-08-15,1076.223
2007-08-16,1028.702
2007-08-17,1072.002
2007-08-20,1082.929
2007-08-21,1086.688
2007-08-22,1116.421
2007-08-23,1104.441
2007-08-24,1120.605
2007-08-27,1127.826
2007-08-28,1109.974
2007-08-29,1161.713
2007-08-30,1195.137
2007-08-31,1203.249
2007-09-03,1203.34
2007-09-04,1223.094
2007-09-05,1208.826
2007-09-06,1239.956
2007-09-07,1235.921
2007-09-10,1235.0
2007-09-11,1264.526
2007-09-12,1238.257
2007-09-13,1239.883
2007-09-14,1232.183
2007-09-17,1246.273
2007-09-18,1279.881
2007-09-19,1348.146
2007-09-20,1349.289
2007-09-21,1350.988
2007-09-24,1341.629
2007-09-25,1340.97
2007-09-26,1373.269
2007-09-27,1381.354
2007-09-28,1384.551
2007-10-01,1361.111
2007-10-02,1354.156
2007-10-03,1343.059
2007-10-04,1318.881
2007-10-05,1334.511
2007-10-08,1317.906
2007-10-09,1306.778
2007-10-10,1339.596
2007-10-11,1395.467
2007-10-12,1356.913
2007-10-15,1331.34
2007-10-16,1282.023
2007-10-17,1327.164
2007-10-18,1368.818
2007-10-19,1355.11
2007-10-22,1349.774
2007-10-23,1382.858
2007-10-24,1386.791
2007-10-25,1422.606
2007-10-26,1452.1
2007-10-29,1452.238
2007-10-30,1438.98
2007-10-31,1444.955
2007-11-01,1435.334
2007-11-02,1440.007
2007-11-05,1441.027
2007-11-06,1483.051
2007-11-07,1531.622
2007-11-08,1467.564
2007-11-09,1404.386
2007-11-12,1379.652
2007-11-13,1391.782
2007-11-14,1415.727
2007-11-15,1403.245
2007-11-16,1389.832
2007-11-19,1402.625
2007-11-20,1429.258
2007-11-21,1374.412
2007-11-22,1391.37
2007-11-23,1405.249
2007-11-26,1421.415
2007-11-27,1385.44
2007-11-28,1444.181
2007-11-29,1456.437
2007-11-30,1461.741
2007-12-03,1475.541
2007-12-04,1423.794
2007-12-05,1438.965
2007-12-06,1435.48
2007-12-07,1432.842
2007-12-10,1462.788
2007-12-11,1457.141
2007-12-12,1460.9
2007-12-13,1405.176
2007-12-14,1394.803
2007-12-17,1343.087
2007-12-18,1321.06
2007-12-19,1340.786
2007-12-20,1363.548
2007-12-21,1418.837
2007-12-24,1421.996
2007-12-25,1421.996
2007-12-26,1431.77
2007-12-27,1426.3
2007-12-28,1428.629
2007-12-31,1420.468
2008-01-01,1420.468
2008-01-02,1385.958
2008-01-03,1395.987
2008-01-04,1342.335
2008-01-07,1290.584
2008-01-08,1306.465
2008-01-09,1253.232
2008-01-10,1269.118
2008-01-11,1270.599
2008-01-14,1294.395
2008-01-15,1285.643
2008-01-16,1252.046
2008-01-17,1235.595
2008-01-18,1196.681
2008-01-21,1109.678
2008-01-22,1147.229
2008-01-23,1109.84
2008-01-24,1280.547
2008-01-25,1305.512
2008-01-28,1265.86
2008-01-29,1262.829
2008-01-30,1277.778
2008-01-31,1318.653
2008-02-01,1358.119
2008-02-04,1358.408
2008-02-05,1278.142
2008-02-06,1297.136
2008-02-07,1255.656
2008-02-08,1293.686
2008-02-11,1309.255
2008-02-12,1372.463
2008-02-13,1351.432
2008-02-14,1339.037
2008-02-15,1305.917
2008-02-18,1340.959
2008-02-19,1338.476
2008-02-20,1322.656
2008-02-21,1337.11
2008-02-22,1329.596
2008-02-25,1351.889
2008-02-26,1382.007
2008-02-27,1409.095
2008-02-28,1388.286
2008-02-29,1339.704
2008-03-03,1297.26
2008-03-04,1236.242
2008-03-05,1279.739
2008-03-06,1250.203
2008-03-07,1228.44
2008-03-10,1210.939
2008-03-11,1153.395
2008-03-12,1189.171
2008-03-13,1192.531
2008-03-14,1166.764
2008-03-17,1131.067
2008-03-18,1186.632
2008-03-19,1109.001
2008-03-20,1050.211
2008-03-21,1050.211
2008-03-24,1048.713
2008-03-25,1146.802
2008-03-26,1152.527
2008-03-27,1155.255
2008-03-28,1163.859
2008-03-31,1168.884
2008-04-01,1232.133
2008-04-02,1234.668
2008-04-03,1242.396
2008-04-04,1244.048
2008-04-07,1257.286
2008-04-08,1242.668
2008-04-09,1222.65
2008-04-10,1211.658
2008-04-11,1196.414
2008-04-14,1192.037
2008-04-15,1180.337
2008-04-16,1231.829
2008-04-17,1068.778
2008-04-18,1066.688
2008-04-21,1082.279
2008-04-22,1069.863
2008-04-23,1081.741
2008-04-24,1060.021
2008-04-25,1076.396
2008-04-28,1095.48
2008-04-29,1098.679
2008-04-30,1136.135
2008-05-01,1127.487
2008-05-02,1109.968
2008-05-05,1100.218
2008-05-06,1089.377
2008-05-07,1116.76
2008-05-08,1100.902
2008-05-09,1092.787
2008-05-12,1085.848
2008-05-13,1076.404
2008-05-14,1083.774
2008-05-15,1071.674
2008-05-16,1095.25
2008-05-19,1137.125
2008-05-20,1118.209
2008-05-21,1116.219
2008-05-22,1107.283
2008-05-23,1088.635
2008-05-26,1078.367
2008-05-27,1076.171
2008-05-28,1084.693
2008-05-29,1065.618
2008-05-30,1098.133
2008-06-02,1069.052
2008-06-03,1066.958
2008-06-04,1050.87
2008-06-05,1020.582
2008-06-06,1015.201
2008-06-09,1018.645
2008-06-10,996.729
2008-06-11,989.998
2008-06-12,992.462
2008-06-13,994.701
2008-06-16,986.527
2008-06-17,994.215
2008-06-18,987.844
2008-06-19,954.664
2008-06-20,963.54
2008-06-23,945.305
2008-06-24,953.867
2008-06-25,1005.767
2008-06-26,978.995
2008-06-27,944.513
2008-06-30,955.089
2008-07-01,940.911
2008-07-02,933.018
2008-07-03,955.121
2008-07-04,945.32
2008-07-07,962.584
2008-07-08,952.572
2008-07-09,975.746
2008-07-10,978.451
2008-07-11,982.193
2008-07-14,972.45
2008-07-15,960.499
2008-07-16,962.364
2008-07-17,1028.439
2008-07-18,1049.4
2008-07-21,1039.682
2008-07-22,1021.13
2008-07-23,1007.769
2008-07-24,1039.646
2008-07-25,1062.334
2008-07-28,1056.637
2008-07-29,1046.759
2008-07-30,1045.944
2008-07-31,1045.681
2008-08-01,1024.529
2008-08-04,1037.785
2008-08-05,1043.467
2008-08-06,1041.655
2008-08-07,1023.323
2008-08-08,1004.462
2008-08-11,1012.301
2008-08-12,997.597
2008-08-13,964.882
2008-08-14,983.202
2008-08-15,965.524
2008-08-18,961.783
2008-08-19,939.694
2008-08-20,952.778
2008-08-21,961.135
2008-08-22,986.343
2008-08-25,971.765
2008-08-26,988.329
2008-08-27,979.814
2008-08-28,975.016
2008-08-29,956.787
2008-09-01,946.738
2008-09-02,932.511
2008-09-03,889.009
2008-09-04,857.28
2008-09-05,775.17
2008-09-08,764.838
2008-09-09,758.302
2008-09-10,755.825
2008-09-11,755.583
2008-09-12,788.973
2008-09-15,777.686
2008-09-16,761.428
2008-09-17,731.156
2008-09-18,732.593
2008-09-19,805.861
2008-09-22,774.6
2008-09-23,780.119
2008-09-24,764.923
2008-09-25,781.52
2008-09-26,755.596
2008-09-29,704.892
2008-09-30,698.114
2008-10-01,707.367
2008-10-02,677.136
2008-10-03,691.884
2008-10-06,629.72
2008-10-07,652.591
2008-10-08,629.251
2008-10-09,626.674
2008-10-10,588.888
2008-10-13,617.708
2008-10-14,660.31
2008-10-15,604.889
2008-10-16,570.502
2008-10-17,630.515
2008-10-20,656.716
2008-10-21,652.579
2008-10-22,591.504
2008-10-23,600.927
2008-10-24,582.793
2008-10-27,559.652
2008-10-28,542.174
2008-10-29,599.163
2008-10-30,614.12
2008-10-31,585.107
2008-11-03,607.897
2008-11-04,642.214
2008-11-05,633.267
2008-11-06,570.249
2008-11-07,580.411
2008-11-10,584.478
2008-11-11,529.036
2008-11-12,496.004
2008-11-13,495.589
2008-11-14,482.649
2008-11-17,479.707
2008-11-18,499.215
2008-11-19,505.452
2008-11-20,487.591
2008-11-21,467.637
2008-11-24,517.545
2008-11-25,533.274
2008-11-26,532.141
2008-11-27,540.773
2008-11-28,527.231
2008-12-01,496.075
2008-12-02,513.778
2008-12-03,500.401
2008-12-04,517.416
2008-12-05,482.5
2008-12-08,531.325
2008-12-09,541.569
2008-12-10,560.031
2008-12-11,570.865
2008-12-12,558.752
2008-12-15,567.956
2008-12-16,579.851
2008-12-17,600.48
2008-12-18,604.956
2008-12-19,585.18
2008-12-22,573.076
2008-12-23,572.396
2008-12-24,574.223
2008-12-25,574.223
2008-12-26,576.994
2008-12-29,562.547
2008-12-30,585.509
2008-12-31,575.408
2009-01-01,575.408
2009-01-02,588.986
2009-01-05,605.964
2009-01-06,594.808
2009-01-07,599.523
2009-01-08,579.58
2009-01-09,579.267
2009-01-12,560.26
2009-01-13,537.413
2009-01-14,513.601
2009-01-15,510.399
2009-01-16,537.923
2009-01-19,524.166
2009-01-20,494.974
2009-01-21,495.86
2009-01-22,460.76
2009-01-23,463.149
2009-01-26,470.067
2009-01-27,483.233
2009-01-28,498.677
2009-01-29,479.907
2009-01-30,468.513
2009-02-02,461.784
2009-02-03,468.524
2009-02-04,486.435
2009-02-05,488.074
2009-02-06,506.791
2009-02-09,507.828
2009-02-10,483.794
2009-02-11,473.934
2009-02-12,463.536
2009-02-13,467.014
2009-02-16,453.312
2009-02-17,425.475
2009-02-18,427.779
2009-02-19,417.176
2009-02-20,394.048
2009-02-23,396.533
2009-02-24,385.395
2009-02-25,377.991
2009-02-26,380.681
2009-02-27,372.003
2009-03-02,348.738
2009-03-03,359.528
2009-03-04,366.684
2009-03-05,355.985
2009-03-06,342.397
2009-03-09,351.855
2009-03-10,379.071
2009-03-11,396.909
2009-03-12,420.793
2009-03-13,409.123
2009-03-16,445.35
2009-03-17,432.186
2009-03-18,441.528
2009-03-19,469.123
2009-03-20,441.37
2009-03-23,453.796
2009-03-24,463.971
2009-03-25,477.636
2009-03-26,469.355
2009-03-27,458.32
2009-03-30,430.03
2009-03-31,450.467
2009-04-01,448.45
2009-04-02,497.249
2009-04-03,480.459
2009-04-06,495.155
2009-04-07,478.387
2009-04-08,489.71
2009-04-09,507.8
2009-04-10,507.8
2009-04-13,512.106
2009-04-14,518.14
2009-04-15,499.28
2009-04-16,542.6
2009-04-17,552.848
2009-04-20,537.962
2009-04-21,548.257
2009-04-22,552.503
2009-04-23,542.977
2009-04-24,546.905
2009-04-27,528.914
2009-04-28,514.17
2009-04-29,536.366
2009-04-30,558.63
2009-05-01,558.715
2009-05-04,587.087
2009-05-05,571.423
2009-05-06,578.3
2009-05-07,565.944
2009-05-08,573.424
2009-05-11,563.239
2009-05-12,552.581
2009-05-13,539.854
2009-05-14,543.465
2009-05-15,560.609
2009-05-18,566.113
2009-05-19,594.081
2009-05-20,610.778
2009-05-21,610.157
2009-05-22,586.597
2009-05-25,595.704
2009-05-26,590.834
2009-05-27,602.71
2009-05-28,601.896
2009-05-29,603.675
2009-06-01,633.526
2009-06-02,644.369
2009-06-03,608.78
2009-06-04,606.481
2009-06-05,602.106
2009-06-08,591.797
2009-06-09,618.586
2009-06-10,626.309
2009-06-11,628.829
2009-06-12,614.829
2009-06-15,589.166
2009-06-16,594.967
2009-06-17,579.166
2009-06-18,589.437
2009-06-19,587.96
2009-06-22,564.814
2009-06-23,565.363
2009-06-24,586.51
2009-06-25,569.867
2009-06-26,588.311
2009-06-29,596.596
2009-06-30,578.643
2009-07-01,591.207
2009-07-02,577.307
2009-07-03,572.605
2009-07-06,567.575
2009-07-07,572.182
2009-07-08,558.953
2009-07-09,564.0
2009-07-10,553.829
2009-07-13,575.08
2009-07-14,573.496
2009-07-15,615.074
2009-07-16,537.345
2009-07-17,531.878
2009-07-20,532.874
2009-07-21,523.441
2009-07-22,527.843
2009-07-23,544.288
2009-07-24,533.233
2009-07-27,532.582
2009-07-28,528.221
2009-07-29,527.313
2009-07-30,533.996
2009-07-31,537.434
2009-08-03,552.829
2009-08-04,548.08
2009-08-05,540.503
2009-08-06,545.893
2009-08-07,547.889
2009-08-10,543.185
2009-08-11,536.417
2009-08-12,541.304
2009-08-13,545.422
2009-08-14,536.912
2009-08-17,516.837
2009-08-18,517.737
2009-08-19,510.096
2009-08-20,507.643
2009-08-21,523.16
2009-08-24,533.748
2009-08-25,529.166
2009-08-26,544.07
2009-08-27,554.143
2009-08-28,574.522
2009-08-31,573.109
2009-09-01,555.529
2009-09-02,546.9
2009-09-03,561.695
2009-09-04,577.354
2009-09-07,595.932
2009-09-08,604.246
2009-09-09,615.727
2009-09-10,620.937
2009-09-11,614.741
2009-09-14,613.176
2009-09-15,627.79
2009-09-16,643.232
2009-09-17,644.949
2009-09-18,642.083
2009-09-21,639.918
2009-09-22,642.913
2009-09-23,644.357
2009-09-24,617.189
2009-09-25,622.212
2009-09-28,628.761
2009-09-29,609.573
2009-09-30,604.291
2009-10-01,589.548
2009-10-02,574.149
2009-10-05,585.663
2009-10-06,598.838
2009-10-07,595.306
2009-10-08,599.816
2009-10-09,605.646
2009-10-12,617.99
2009-10-13,611.011
2009-10-14,629.369
2009-10-15,573.005
2009-10-16,566.257
2009-10-19,572.402
2009-10-20,562.668
2009-10-21,558.807
2009-10-22,557.493
2009-10-23,555.8
2009-10-26,549.624
2009-10-27,548.758
2009-10-28,542.105
2009-10-29,550.228
2009-10-30,532.596
2009-11-02,539.471
2009-11-03,530.431
2009-11-04,545.978
2009-11-05,547.429
2009-11-06,548.038
2009-11-09,568.876
2009-11-10,558.115
2009-11-11,572.801
2009-11-12,567.32
2009-11-13,568.883
2009-11-16,574.085
2009-11-17,566.168
2009-11-18,579.258
2009-11-19,561.598
2009-11-20,553.685
2009-11-23,566.321
2009-11-24,557.061
2009-11-25,562.316
2009-11-26,542.07
2009-11-27,552.585
2009-11-30,546.175
2009-12-01,559.511
2009-12-02,561.621
2009-12-03,563.805
2009-12-04,564.958
2009-12-07,560.272
2009-12-08,558.775
2009-12-09,550.346
2009-12-10,547.699
2009-12-11,546.073
2009-12-14,547.962
2009-12-15,542.957
2009-12-16,561.27
2009-12-17,542.778
2009-12-18,541.078
2009-12-21,547.773
2009-12-22,555.429
2009-12-23,557.371
2009-12-24,558.324
2009-12-25,558.324
2009-12-28,559.958
2009-12-29,564.561
2009-12-30,560.427
2009-12-31,562.249
2010-01-01,562.249
2010-01-04,570.137
2010-01-05,568.273
2010-01-06,567.129
2010-01-07,577.919
2010-01-08,587.115
2010-01-11,587.799
2010-01-12,581.845
2010-01-13,580.564
2010-01-14,589.202
2010-01-15,582.26
2010-01-18,587.877
2010-01-19,585.311
2010-01-20,576.883
2010-01-21,582.501
2010-01-22,583.29
2010-01-25,578.864
2010-01-26,571.276
2010-01-27,567.372
2010-01-28,563.457
2010-01-29,561.335
2010-02-01,564.692
2010-02-02,578.211
2010-02-03,570.229
2010-02-04,554.605
2010-02-05,542.958
2010-02-08,538.176
2010-02-09,546.173
2010-02-10,546.909
2010-02-11,550.108
2010-02-12,546.823
2010-02-15,548.745
2010-02-16,558.091
2010-02-17,558.986
2010-02-18,556.857
2010-02-19,547.572
2010-02-22,554.821
2010-02-23,547.111
2010-02-24,549.209
2010-02-25,544.573
2010-02-26,559.307
2010-03-01,561.401
2010-03-02,562.922
2010-03-03,576.199
2010-03-04,583.045
2010-03-05,581.521
2010-03-08,586.252
2010-03-09,581.035
2010-03-10,588.34
2010-03-11,589.379
2010-03-12,607.188
2010-03-15,604.439
2010-03-16,619.925
2010-03-17,609.263
2010-03-18,597.863
2010-03-19,590.25
2010-03-22,592.851
2010-03-23,602.598
2010-03-24,591.923
2010-03-25,598.461
2010-03-26,606.503
2010-03-29,611.646
2010-03-30,599.841
2010-03-31,611.877
2010-04-01,625.574
2010-04-02,625.574
2010-04-05,624.142
2010-04-06,619.999
2010-04-07,617.885
2010-04-08,613.827
2010-04-09,612.036
2010-04-12,620.999
2010-04-13,616.112
2010-04-14,605.529
2010-04-15,597.0
2010-04-16,580.211
2010-04-19,575.852
2010-04-20,584.996
2010-04-21,570.808
2010-04-22,560.546
2010-04-23,571.66
2010-04-26,572.648
2010-04-27,546.168
2010-04-28,547.279
2010-04-29,568.259
2010-04-30,589.91
2010-05-03,576.957
2010-05-04,548.919
2010-05-05,521.844
2010-05-06,505.505
2010-05-07,498.015
2010-05-10,552.439
2010-05-11,536.922
2010-05-12,547.417
2010-05-13,542.474
2010-05-14,519.449
2010-05-17,518.067
2010-05-18,522.622
2010-05-19,508.962
2010-05-20,500.325
2010-05-21,498.538
2010-05-24,491.432
2010-05-25,477.58
2010-05-26,487.809
2010-11-30,1000.0
2010-12-01,1030.761
2010-12-02,1068.597
2010-12-03,1075.677
2010-12-06,1067.96
2010-12-07,1089.041
2010-12-08,1082.109
2010-12-09,1065.794
2010-12-10,1066.907
2010-12-13,1083.38
2010-12-14,1082.664
2010-12-15,1080.031
2010-12-16,1067.22
2010-12-17,1064.061
2010-12-20,1060.437
2010-12-21,1072.071
2010-12-22,1066.602
2010-12-23,1064.912
2010-12-24,1069.109
2010-12-27,1065.976
2010-12-28,1066.287
2010-12-29,1063.458
2010-12-30,1066.446
2010-12-31,1077.165
2011-01-03,1093.595
2011-01-04,1086.153
2011-01-05,1066.923
2011-01-06,1058.076
2011-01-07,1055.155
2011-01-10,1029.745
2011-01-11,1052.915
2011-01-12,1081.145
2011-01-13,1098.135
2011-01-14,1106.844
2011-01-17,1094.519
2011-01-18,1096.37
2011-01-19,1071.41
2011-01-20,1054.318
2011-01-21,1096.117
2011-01-24,1093.246
2011-01-25,1097.843
2011-01-26,1092.101
2011-01-27,1116.588
