Date,SPAIN SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,536.11
2005-11-10,536.936
2005-11-11,538.872
2005-11-14,537.783
2005-11-15,533.531
2005-11-16,530.526
2005-11-17,535.599
2005-11-18,536.901
2005-11-21,539.037
2005-11-22,537.779
2005-11-23,547.167
2005-11-24,545.74
2005-11-25,545.816
2005-11-28,548.772
2005-11-29,546.361
2005-11-30,542.541
2005-12-01,543.66
2005-12-02,541.277
2005-12-05,540.863
2005-12-06,543.601
2005-12-07,536.992
2005-12-08,541.652
2005-12-09,541.772
2005-12-12,549.806
2005-12-13,547.56
2005-12-14,549.6
2005-12-15,544.663
2005-12-16,548.473
2005-12-19,549.787
2005-12-20,547.296
2005-12-21,545.96
2005-12-22,548.929
2005-12-23,549.953
2005-12-26,549.953
2005-12-27,551.832
2005-12-28,554.039
2005-12-29,549.998
2005-12-30,546.975
2006-01-02,553.355
2006-01-03,563.647
2006-01-04,572.314
2006-01-05,572.08
2006-01-06,574.634
2006-01-09,572.829
2006-01-10,570.1
2006-01-11,574.6
2006-01-12,573.775
2006-01-13,572.681
2006-01-16,576.714
2006-01-17,569.546
2006-01-18,569.578
2006-01-19,576.773
2006-01-20,575.465
2006-01-23,581.797
2006-01-24,581.884
2006-01-25,586.158
2006-01-26,591.263
2006-01-27,589.251
2006-01-30,586.194
2006-01-31,591.208
2006-02-01,599.001
2006-02-02,596.452
2006-02-03,592.99
2006-02-06,592.382
2006-02-07,590.864
2006-02-08,594.201
2006-02-09,599.976
2006-02-10,596.012
2006-02-13,600.225
2006-02-14,598.456
2006-02-15,603.523
2006-02-16,607.163
2006-02-17,611.42
2006-02-20,615.736
2006-02-21,615.373
2006-02-22,618.414
2006-02-23,620.672
2006-02-24,618.018
2006-02-27,620.908
2006-02-28,619.584
2006-03-01,632.454
2006-03-02,630.36
2006-03-03,629.997
2006-03-06,627.895
2006-03-07,617.31
2006-03-08,613.342
2006-03-09,616.482
2006-03-10,619.141
2006-03-13,625.421
2006-03-14,631.706
2006-03-15,633.777
2006-03-16,645.226
2006-03-17,648.98
2006-03-20,651.304
2006-03-21,648.905
2006-03-22,650.545
2006-03-23,644.233
2006-03-24,648.226
2006-03-27,646.935
2006-03-28,647.732
2006-03-29,646.712
2006-03-30,656.371
2006-03-31,653.501
2006-04-03,659.236
2006-04-04,664.78
2006-04-05,666.94
2006-04-06,665.484
2006-04-07,654.018
2006-04-10,654.8
2006-04-11,648.889
2006-04-12,643.448
2006-04-13,644.416
2006-04-14,644.416
2006-04-17,654.651
2006-04-18,651.088
2006-04-19,660.874
2006-04-20,663.567
2006-04-21,674.129
2006-04-24,680.22
2006-04-25,681.773
2006-04-26,683.871
2006-04-27,686.347
2006-04-28,689.29
2006-05-01,690.494
2006-05-02,694.697
2006-05-03,694.293
2006-05-04,704.938
2006-05-05,714.634
2006-05-08,718.599
2006-05-09,720.983
2006-05-10,724.967
2006-05-11,721.497
2006-05-12,710.667
2006-05-15,694.519
2006-05-16,693.368
2006-05-17,672.77
2006-05-18,668.979
2006-05-19,663.568
2006-05-22,642.244
2006-05-23,660.229
2006-05-24,648.099
2006-05-25,657.944
2006-05-26,667.74
2006-05-29,672.519
2006-05-30,667.682
2006-05-31,669.529
2006-06-01,666.364
2006-06-02,677.508
2006-06-05,675.816
2006-06-06,657.74
2006-06-07,659.609
2006-06-08,633.83
2006-06-09,641.749
2006-06-12,632.133
2006-06-13,615.668
2006-06-14,618.625
2006-06-15,635.925
2006-06-16,632.127
2006-06-19,637.739
2006-06-20,639.887
2006-06-21,644.083
2006-06-22,645.441
2006-06-23,641.964
2006-06-26,645.585
2006-06-27,645.331
2006-06-28,639.902
2006-06-29,647.094
2006-06-30,667.341
2006-07-03,674.316
2006-07-04,675.538
2006-07-05,671.53
2006-07-06,676.97
2006-07-07,677.177
2006-07-10,676.42
2006-07-11,670.183
2006-07-12,668.845
2006-07-13,660.599
2006-07-14,651.243
2006-07-17,638.625
2006-07-18,636.846
2006-07-19,654.412
2006-07-20,658.913
2006-07-21,654.224
2006-07-24,664.326
2006-07-25,666.158
2006-07-26,667.087
2006-07-27,679.887
2006-07-28,687.587
2006-07-31,683.995
2006-08-01,680.821
2006-08-02,690.551
2006-08-03,685.074
2006-08-04,697.339
2006-08-07,692.249
2006-08-08,694.544
2006-08-09,698.409
2006-08-10,686.496
2006-08-11,685.572
2006-08-14,691.147
2006-08-15,695.275
2006-08-16,701.898
2006-08-17,703.857
2006-08-18,700.102
2006-08-21,705.349
2006-08-22,701.031
2006-08-23,696.923
2006-08-24,698.02
2006-08-25,694.726
2006-08-28,699.973
2006-08-29,699.033
2006-08-30,706.429
2006-08-31,703.291
2006-09-01,708.39
2006-09-04,717.953
2006-09-05,709.494
2006-09-06,703.442
2006-09-07,694.287
2006-09-08,695.748
2006-09-11,695.736
2006-09-12,701.23
2006-09-13,704.212
2006-09-14,708.642
2006-09-15,706.516
2006-09-18,710.729
2006-09-19,712.417
2006-09-20,721.554
2006-09-21,722.639
2006-09-22,725.75
2006-09-25,722.455
2006-09-26,726.758
2006-09-27,738.592
2006-09-28,739.871
2006-09-29,739.642
2006-10-02,744.097
2006-10-03,742.285
2006-10-04,741.674
2006-10-05,746.21
2006-10-06,741.117
2006-10-09,742.206
2006-10-10,741.055
2006-10-11,744.283
2006-10-12,747.051
2006-10-13,744.628
2006-10-16,747.675
2006-10-17,740.334
2006-10-18,748.696
2006-10-19,756.413
2006-10-20,762.69
2006-10-23,762.348
2006-10-24,760.755
2006-10-25,765.77
2006-10-26,768.267
2006-10-27,771.535
2006-10-30,770.411
2006-10-31,776.008
2006-11-01,781.438
2006-11-02,775.97
2006-11-03,774.264
2006-11-06,782.808
2006-11-07,791.131
2006-11-08,789.757
2006-11-09,794.628
2006-11-10,800.035
2006-11-13,810.986
2006-11-14,807.061
2006-11-15,814.209
2006-11-16,818.769
2006-11-17,815.012
2006-11-20,819.213
2006-11-21,819.492
2006-11-22,828.842
2006-11-23,828.783
2006-11-24,827.5
2006-11-27,816.981
2006-11-28,813.836
2006-11-29,832.342
2006-11-30,831.811
2006-12-01,827.511
2006-12-04,836.607
2006-12-05,846.138
2006-12-06,847.608
2006-12-07,848.426
2006-12-08,854.392
2006-12-11,857.457
2006-12-12,859.819
2006-12-13,866.803
2006-12-14,866.703
2006-12-15,867.18
2006-12-18,864.584
2006-12-19,864.68
2006-12-20,861.944
2006-12-21,859.112
2006-12-22,853.261
2006-12-25,853.261
2006-12-26,851.932
2006-12-27,860.116
2006-12-28,859.698
2006-12-29,859.295
2007-01-01,859.295
2007-01-02,881.286
2007-01-03,873.652
2007-01-04,857.566
2007-01-05,852.645
2007-01-08,857.72
2007-01-09,863.474
2007-01-10,849.174
2007-01-11,857.863
2007-01-12,864.326
2007-01-15,872.645
2007-01-16,870.817
2007-01-17,870.45
2007-01-18,871.495
2007-01-19,875.659
2007-01-22,876.486
2007-01-23,882.417
2007-01-24,890.732
2007-01-25,889.141
2007-01-26,876.842
2007-01-29,885.11
2007-01-30,886.785
2007-01-31,893.003
2007-02-01,900.601
2007-02-02,901.63
2007-02-05,902.972
2007-02-06,909.737
2007-02-07,928.698
2007-02-08,925.526
2007-02-09,927.455
2007-02-12,921.688
2007-02-13,927.592
2007-02-14,943.778
2007-02-15,944.862
2007-02-16,945.135
2007-02-19,953.554
2007-02-20,951.698
2007-02-21,944.244
2007-02-22,943.723
2007-02-23,945.385
2007-02-26,952.865
2007-02-27,919.681
2007-02-28,912.806
2007-03-01,899.343
2007-03-02,904.277
2007-03-05,881.002
2007-03-06,888.745
2007-03-07,901.21
2007-03-08,916.907
2007-03-09,915.125
2007-03-12,914.219
2007-03-13,907.447
2007-03-14,886.298
2007-03-15,908.43
2007-03-16,919.047
2007-03-19,932.025
2007-03-20,936.788
2007-03-21,940.664
2007-03-22,952.372
2007-03-23,950.426
2007-03-26,949.887
2007-03-27,952.309
2007-03-28,952.547
2007-03-29,958.873
2007-03-30,963.889
2007-04-02,972.506
2007-04-03,987.892
2007-04-04,983.099
2007-04-05,987.74
2007-04-06,987.74
2007-04-09,982.594
2007-04-10,995.967
2007-04-11,997.743
2007-04-12,995.159
2007-04-13,1001.633
2007-04-16,1009.678
2007-04-17,1009.943
2007-04-18,1004.125
2007-04-19,1000.187
2007-04-20,1012.54
2007-04-23,1004.782
2007-04-24,975.724
2007-04-25,980.239
2007-04-26,975.393
2007-04-27,970.085
2007-04-30,969.824
2007-05-01,966.2
2007-05-02,969.752
2007-05-03,958.198
2007-05-04,972.905
2007-05-07,983.83
2007-05-08,966.419
2007-05-09,956.87
2007-05-10,948.527
2007-05-11,956.756
2007-05-14,955.248
2007-05-15,967.205
2007-05-16,968.64
2007-05-17,971.551
2007-05-18,974.21
2007-05-21,973.372
2007-05-22,975.34
2007-05-23,985.807
2007-05-24,980.233
2007-05-25,980.617
2007-05-28,990.067
2007-05-29,992.896
2007-05-30,984.103
2007-05-31,1000.0
2007-06-01,999.289
2007-06-04,1000.411
2007-06-05,1000.405
2007-06-06,966.957
2007-06-07,950.246
2007-06-08,949.016
2007-06-11,958.593
2007-06-12,948.191
2007-06-13,946.707
2007-06-14,961.404
2007-06-15,972.442
2007-06-18,967.223
2007-06-19,963.127
2007-06-20,962.625
2007-06-21,956.11
2007-06-22,952.841
2007-06-25,950.102
2007-06-26,945.787
2007-06-27,944.864
2007-06-28,956.687
2007-06-29,965.596
2007-07-02,977.972
2007-07-03,982.858
2007-07-04,992.842
2007-07-05,981.371
2007-07-06,984.694
2007-07-09,981.795
2007-07-10,982.021
2007-07-11,984.538
2007-07-12,993.857
2007-07-13,999.986
2007-07-16,998.548
2007-07-17,998.473
2007-07-18,990.607
2007-07-19,996.729
2007-07-20,987.692
2007-07-23,990.478
2007-07-24,980.796
2007-07-25,968.363
2007-07-26,944.626
2007-07-27,939.423
2007-07-30,942.663
2007-07-31,957.843
2007-08-01,942.363
2007-08-02,948.017
2007-08-03,940.153
2007-08-06,935.244
2007-08-07,942.004
2007-08-08,967.371
2007-08-09,951.359
2007-08-10,924.19
2007-08-13,926.695
2007-08-14,914.713
2007-08-15,904.3
2007-08-16,853.136
2007-08-17,872.311
2007-08-20,876.715
2007-08-21,872.064
2007-08-22,888.915
2007-08-23,889.915
2007-08-24,897.155
2007-08-27,896.888
2007-08-28,888.501
2007-08-29,892.316
2007-08-30,898.364
2007-08-31,914.145
2007-09-03,918.344
2007-09-04,923.587
2007-09-05,905.054
2007-09-06,906.293
2007-09-07,888.887
2007-09-10,878.611
2007-09-11,896.423
2007-09-12,894.304
2007-09-13,893.114
2007-09-14,874.568
2007-09-17,849.06
2007-09-18,866.948
2007-09-19,899.249
2007-09-20,905.843
2007-09-21,913.027
2007-09-24,919.096
2007-09-25,907.211
2007-09-26,920.786
2007-09-27,926.822
2007-09-28,930.049
2007-10-01,939.503
2007-10-02,939.206
2007-10-03,943.146
2007-10-04,944.722
2007-10-05,953.064
2007-10-08,945.296
2007-10-09,951.341
2007-10-10,964.613
2007-10-11,974.882
2007-10-12,968.995
2007-10-15,966.055
2007-10-16,954.571
2007-10-17,968.553
2007-10-18,971.873
2007-10-19,965.466
2007-10-22,943.574
2007-10-23,965.217
2007-10-24,960.197
2007-10-25,978.617
2007-10-26,987.44
2007-10-29,994.472
2007-10-30,1002.564
2007-10-31,1013.103
2007-11-01,1003.622
2007-11-02,1003.422
2007-11-05,999.178
2007-11-06,1011.763
2007-11-07,1013.821
2007-11-08,1011.171
2007-11-09,994.54
2007-11-12,984.104
2007-11-13,984.464
2007-11-14,995.923
2007-11-15,981.233
2007-11-16,980.269
2007-11-19,954.646
2007-11-20,965.451
2007-11-21,937.852
2007-11-22,940.08
2007-11-23,950.963
2007-11-26,953.016
2007-11-27,950.283
2007-11-28,962.028
2007-11-29,967.887
2007-11-30,981.667
2007-12-03,978.843
2007-12-04,977.982
2007-12-05,985.27
2007-12-06,975.027
2007-12-07,982.677
2007-12-10,990.57
2007-12-11,989.28
2007-12-12,985.706
2007-12-13,958.605
2007-12-14,950.001
2007-12-17,927.994
2007-12-18,929.709
2007-12-19,917.945
2007-12-20,906.52
2007-12-21,915.534
2007-12-24,917.573
2007-12-25,917.573
2007-12-26,923.879
2007-12-27,916.502
2007-12-28,919.519
2007-12-31,914.266
2008-01-01,914.266
2008-01-02,911.142
2008-01-03,899.124
2008-01-04,869.41
2008-01-07,847.325
2008-01-08,848.442
2008-01-09,835.227
2008-01-10,833.356
2008-01-11,840.48
2008-01-14,852.545
2008-01-15,821.496
2008-01-16,803.725
2008-01-17,806.471
2008-01-18,804.187
2008-01-21,752.905
2008-01-22,776.494
2008-01-23,754.47
2008-01-24,791.789
2008-01-25,798.507
2008-01-28,803.862
2008-01-29,825.356
2008-01-30,822.941
2008-01-31,818.371
2008-02-01,839.593
2008-02-04,852.974
2008-02-05,802.132
2008-02-06,813.459
2008-02-07,791.297
2008-02-08,795.409
2008-02-11,786.086
2008-02-12,814.556
2008-02-13,817.947
2008-02-14,825.949
2008-02-15,819.118
2008-02-18,829.515
2008-02-19,834.578
2008-02-20,820.272
2008-02-21,834.845
2008-02-22,823.572
2008-02-25,830.943
2008-02-26,849.638
2008-02-27,867.672
2008-02-28,857.923
2008-02-29,849.735
2008-03-03,835.907
2008-03-04,823.761
2008-03-05,849.712
2008-03-06,847.208
2008-03-07,840.31
2008-03-10,836.394
2008-03-11,850.405
2008-03-12,868.244
2008-03-13,864.805
2008-03-14,867.989
2008-03-17,856.679
2008-03-18,873.087
2008-03-19,860.997
2008-03-20,847.57
2008-03-21,847.57
2008-03-24,846.36
2008-03-25,878.619
2008-03-26,889.962
2008-03-27,907.023
2008-03-28,901.866
2008-03-31,902.805
2008-04-01,906.183
2008-04-02,911.909
2008-04-03,906.99
2008-04-04,917.326
2008-04-07,918.037
2008-04-08,909.237
2008-04-09,904.345
2008-04-10,894.621
2008-04-11,890.41
2008-04-14,880.529
2008-04-15,885.43
2008-04-16,912.555
2008-04-17,903.931
2008-04-18,912.195
2008-04-21,913.898
2008-04-22,912.901
2008-04-23,914.175
2008-04-24,901.103
2008-04-25,906.018
2008-04-28,907.885
2008-04-29,893.449
2008-04-30,904.037
2008-05-01,897.156
2008-05-02,905.172
2008-05-05,914.73
2008-05-06,918.864
2008-05-07,911.028
2008-05-08,917.508
2008-05-09,907.509
2008-05-12,914.3
2008-05-13,914.635
2008-05-14,919.805
2008-05-15,923.114
2008-05-16,924.627
2008-05-19,935.221
2008-05-20,926.201
2008-05-21,933.585
2008-05-22,929.673
2008-05-23,913.393
2008-05-26,914.832
2008-05-27,906.218
2008-05-28,903.147
2008-05-29,898.253
2008-05-30,902.237
2008-06-02,890.678
2008-06-03,897.511
2008-06-04,892.758
2008-06-05,890.514
2008-06-06,884.337
2008-06-09,871.143
2008-06-10,838.821
2008-06-11,830.263
2008-06-12,832.802
2008-06-13,834.848
2008-06-16,844.286
2008-06-17,854.185
2008-06-18,835.904
2008-06-19,832.648
2008-06-20,821.119
2008-06-23,810.173
2008-06-24,803.25
2008-06-25,812.963
2008-06-26,798.827
2008-06-27,805.328
2008-06-30,796.706
2008-07-01,776.826
2008-07-02,775.474
2008-07-03,765.452
2008-07-04,755.973
2008-07-07,768.279
2008-07-08,765.318
2008-07-09,773.163
2008-07-10,759.831
2008-07-11,739.836
2008-07-14,746.921
2008-07-15,728.851
2008-07-16,729.823
2008-07-17,750.072
2008-07-18,759.261
2008-07-21,765.449
2008-07-22,764.211
2008-07-23,773.195
2008-07-24,746.76
2008-07-25,740.667
2008-07-28,733.346
2008-07-29,735.245
2008-07-30,738.226
2008-07-31,735.29
2008-08-01,721.874
2008-08-04,718.585
2008-08-05,730.163
2008-08-06,731.911
2008-08-07,733.695
2008-08-08,721.63
2008-08-11,734.89
2008-08-12,722.242
2008-08-13,707.246
2008-08-14,706.723
2008-08-15,706.167
2008-08-18,708.647
2008-08-19,687.578
2008-08-20,690.864
2008-08-21,695.757
2008-08-22,706.198
2008-08-25,696.687
2008-08-26,698.56
2008-08-27,700.917
2008-08-28,713.579
2008-08-29,720.328
2008-09-01,709.943
2008-09-02,716.666
2008-09-03,699.491
2008-09-04,676.556
2008-09-05,656.383
2008-09-08,671.203
2008-09-09,654.061
2008-09-10,638.954
2008-09-11,627.025
2008-09-12,650.109
2008-09-15,629.866
2008-09-16,628.852
2008-09-17,620.694
2008-09-18,626.095
2008-09-19,676.705
2008-09-22,672.853
2008-09-23,671.767
2008-09-24,667.158
2008-09-25,670.084
2008-09-26,659.395
2008-09-29,622.144
2008-09-30,610.382
2008-10-01,609.497
2008-10-02,586.782
2008-10-03,592.864
2008-10-06,543.851
2008-10-07,547.72
2008-10-08,529.712
2008-10-09,516.878
2008-10-10,480.79
2008-10-13,529.7
2008-10-14,535.266
2008-10-15,510.611
2008-10-16,494.943
2008-10-17,505.075
2008-10-20,505.733
2008-10-21,499.913
2008-10-22,464.798
2008-10-23,461.671
2008-10-24,438.383
2008-10-27,409.9
2008-10-28,422.246
2008-10-29,455.503
2008-10-30,461.376
2008-10-31,467.075
2008-11-03,477.858
2008-11-04,505.819
2008-11-05,501.998
2008-11-06,464.571
2008-11-07,473.182
2008-11-10,474.978
2008-11-11,451.002
2008-11-12,447.236
2008-11-13,447.313
2008-11-14,452.533
2008-11-17,439.731
2008-11-18,438.628
2008-11-19,425.21
2008-11-20,408.261
2008-11-21,411.165
2008-11-24,448.013
2008-11-25,449.537
2008-11-26,443.889
2008-11-27,451.664
2008-11-28,445.874
2008-12-01,428.33
2008-12-02,444.836
2008-12-03,443.419
2008-12-04,444.319
2008-12-05,430.079
2008-12-08,458.297
2008-12-09,452.122
2008-12-10,461.732
2008-12-11,471.032
2008-12-12,470.654
2008-12-15,480.002
2008-12-16,487.646
2008-12-17,507.916
2008-12-18,515.657
2008-12-19,497.05
2008-12-22,485.414
2008-12-23,482.734
2008-12-24,484.275
2008-12-25,484.275
2008-12-26,486.612
2008-12-29,492.462
2008-12-30,492.053
2008-12-31,483.564
2009-01-01,483.564
2009-01-02,499.226
2009-01-05,496.541
2009-01-06,496.919
2009-01-07,504.973
2009-01-08,504.12
2009-01-09,492.316
2009-01-12,479.409
2009-01-13,469.568
2009-01-14,457.696
2009-01-15,454.233
2009-01-16,464.278
2009-01-19,454.74
2009-01-20,437.661
2009-01-21,435.398
2009-01-22,433.885
2009-01-23,425.239
2009-01-26,440.465
2009-01-27,445.526
2009-01-28,455.856
2009-01-29,446.959
2009-01-30,438.622
2009-02-02,426.208
2009-02-03,435.604
2009-02-04,438.633
2009-02-05,437.664
2009-02-06,444.695
2009-02-09,457.303
2009-02-10,450.721
2009-02-11,446.165
2009-02-12,437.708
2009-02-13,441.247
2009-02-16,431.082
2009-02-17,415.675
2009-02-18,412.149
2009-02-19,418.078
2009-02-20,405.36
2009-02-23,402.066
2009-02-24,399.971
2009-02-25,395.743
2009-02-26,405.176
2009-02-27,396.926
2009-03-02,378.668
2009-03-03,371.419
2009-03-04,374.831
2009-03-05,356.279
2009-03-06,361.347
2009-03-09,355.706
2009-03-10,369.252
2009-03-11,364.821
2009-03-12,369.759
2009-03-13,375.589
2009-03-16,383.99
2009-03-17,381.712
2009-03-18,388.641
2009-03-19,410.311
2009-03-20,407.325
2009-03-23,416.289
2009-03-24,415.08
2009-03-25,419.143
2009-03-26,418.375
2009-03-27,407.896
2009-03-30,388.595
2009-03-31,403.267
2009-04-01,405.652
2009-04-02,431.22
2009-04-03,430.99
2009-04-06,432.523
2009-04-07,429.515
2009-04-08,433.315
2009-04-09,438.11
2009-04-10,438.11
2009-04-13,441.825
2009-04-14,449.285
2009-04-15,448.034
2009-04-16,454.041
2009-04-17,452.324
2009-04-20,432.161
2009-04-21,432.267
2009-04-22,444.983
2009-04-23,450.675
2009-04-24,460.992
2009-04-27,450.77
2009-04-28,447.068
2009-04-29,465.057
2009-04-30,471.053
2009-05-01,471.124
2009-05-04,487.297
2009-05-05,486.735
2009-05-06,491.197
2009-05-07,495.02
2009-05-08,502.651
2009-05-11,504.571
2009-05-12,505.23
2009-05-13,486.322
2009-05-14,489.291
2009-05-15,494.696
2009-05-18,497.86
2009-05-19,512.216
2009-05-20,524.66
2009-05-21,516.287
2009-05-22,527.809
2009-05-25,529.374
2009-05-26,529.589
2009-05-27,533.168
2009-05-28,529.522
2009-05-29,536.81
2009-06-01,546.425
2009-06-02,549.463
2009-06-03,537.209
2009-06-04,537.933
2009-06-05,530.094
2009-06-08,516.491
2009-06-09,529.427
2009-06-10,529.733
2009-06-11,535.318
2009-06-12,530.825
2009-06-15,515.675
2009-06-16,517.928
2009-06-17,501.614
2009-06-18,509.037
2009-06-19,515.404
2009-06-22,500.142
2009-06-23,506.261
2009-06-24,517.575
2009-06-25,514.231
2009-06-26,522.78
2009-06-29,526.259
2009-06-30,524.572
2009-07-01,537.167
2009-07-02,524.216
2009-07-03,521.897
2009-07-06,513.487
2009-07-07,514.403
2009-07-08,502.855
2009-07-09,508.612
2009-07-10,503.435
2009-07-13,511.816
2009-07-14,513.642
2009-07-15,525.728
2009-07-16,524.921
2009-07-17,528.81
2009-07-20,534.026
2009-07-21,537.976
2009-07-22,539.62
2009-07-23,546.482
2009-07-24,545.907
2009-07-27,546.484
2009-07-28,542.074
2009-07-29,537.051
2009-07-30,547.934
2009-07-31,553.619
2009-08-03,570.548
2009-08-04,567.165
2009-08-05,564.103
2009-08-06,562.934
2009-08-07,558.232
2009-08-10,561.67
2009-08-11,555.499
2009-08-12,561.828
2009-08-13,571.713
2009-08-14,566.487
2009-08-17,548.003
2009-08-18,553.396
2009-08-19,557.381
2009-08-20,564.714
2009-08-21,575.635
2009-08-24,580.639
2009-08-25,581.258
2009-08-26,576.806
2009-08-27,575.346
2009-08-28,584.143
2009-08-31,579.338
2009-09-01,570.129
2009-09-02,563.678
2009-09-03,564.374
2009-09-04,571.316
2009-09-07,583.533
2009-09-08,591.465
2009-09-09,599.824
2009-09-10,596.127
2009-09-11,602.199
2009-09-14,603.961
2009-09-15,608.996
2009-09-16,621.214
2009-09-17,626.615
2009-09-18,624.594
2009-09-21,617.205
2009-09-22,626.649
2009-09-23,624.987
2009-09-24,614.161
2009-09-25,613.872
2009-09-28,621.393
2009-09-29,616.645
2009-09-30,617.728
2009-10-01,606.228
2009-10-02,596.336
2009-10-05,601.016
2009-10-06,618.899
2009-10-07,613.726
2009-10-08,620.657
2009-10-09,615.592
2009-10-12,617.742
2009-10-13,611.202
2009-10-14,621.35
2009-10-15,619.384
2009-10-16,611.045
2009-10-19,619.535
2009-10-20,614.423
2009-10-21,613.847
2009-10-22,609.438
2009-10-23,607.359
2009-10-26,593.988
2009-10-27,588.127
2009-10-28,571.078
2009-10-29,588.859
2009-10-30,570.824
2009-11-02,574.882
2009-11-03,565.918
2009-11-04,580.014
2009-11-05,586.727
2009-11-06,586.047
2009-11-09,602.716
2009-11-10,601.196
2009-11-11,603.73
2009-11-12,596.514
2009-11-13,598.921
2009-11-16,609.118
2009-11-17,600.77
2009-11-18,608.843
2009-11-19,596.223
2009-11-20,593.173
2009-11-23,605.148
2009-11-24,600.026
2009-11-25,603.477
2009-11-26,588.541
2009-11-27,593.709
2009-11-30,589.152
2009-12-01,602.765
2009-12-02,602.556
2009-12-03,603.984
2009-12-04,598.652
2009-12-07,601.94
2009-12-08,593.809
2009-12-09,582.864
2009-12-10,580.89
2009-12-11,581.197
2009-12-14,585.179
2009-12-15,583.353
2009-12-16,591.234
2009-12-17,576.213
2009-12-18,571.826
2009-12-21,578.018
2009-12-22,580.02
2009-12-23,584.918
2009-12-24,585.918
2009-12-25,585.918
2009-12-28,589.459
2009-12-29,593.234
2009-12-30,587.952
2009-12-31,589.863
2010-01-01,589.863
2010-01-04,606.445
2010-01-05,610.831
2010-01-06,611.478
2010-01-07,607.934
2010-01-08,611.296
2010-01-11,619.305
2010-01-12,612.827
2010-01-13,613.403
2010-01-14,614.795
2010-01-15,606.601
2010-01-18,606.113
2010-01-19,605.341
2010-01-20,588.801
2010-01-21,578.08
2010-01-22,574.827
2010-01-25,574.487
2010-01-26,574.456
2010-01-27,566.5
2010-01-28,554.153
2010-01-29,552.759
2010-02-01,557.659
2010-02-02,569.583
2010-02-03,561.469
2010-02-04,524.903
2010-02-05,509.64
2010-02-08,506.284
2010-02-09,508.962
2010-02-10,515.893
2010-02-11,507.879
2010-02-12,505.531
2010-02-15,507.437
2010-02-16,513.338
2010-02-17,520.41
2010-02-18,521.086
2010-02-19,521.191
2010-02-22,523.483
2010-02-23,517.172
2010-02-24,516.535
2010-02-25,504.938
2010-02-26,516.651
2010-03-01,512.737
2010-03-02,518.729
2010-03-03,532.255
2010-03-04,533.525
2010-03-05,541.551
2010-03-08,542.562
2010-03-09,537.423
2010-03-10,545.448
2010-03-11,544.248
2010-03-12,549.37
2010-03-15,541.791
2010-03-16,549.995
2010-03-17,556.041
2010-03-18,548.735
2010-03-19,542.647
2010-03-22,537.163
2010-03-23,543.147
2010-03-24,533.342
2010-03-25,542.141
2010-03-26,545.496
2010-03-29,550.775
2010-03-30,544.6
2010-03-31,544.459
2010-04-01,551.379
2010-04-02,551.379
2010-04-05,550.116
2010-04-06,548.941
2010-04-07,550.715
2010-04-08,545.93
2010-04-09,559.137
2010-04-12,568.237
2010-04-13,564.764
2010-04-14,570.28
2010-04-15,567.425
2010-04-16,556.107
2010-04-19,547.17
2010-04-20,555.334
2010-04-21,541.23
2010-04-22,523.826
2010-04-23,529.613
2010-04-26,524.014
2010-04-27,507.131
2010-04-28,488.126
2010-04-29,500.652
2010-04-30,503.177
2010-05-03,499.722
2010-05-04,469.709
2010-05-05,456.594
2010-05-06,440.435
2010-05-07,423.666
2010-05-10,466.134
2010-05-11,455.53
2010-05-12,460.294
2010-05-13,450.618
2010-05-14,423.66
2010-05-17,414.597
2010-05-18,425.862
2010-05-19,411.922
2010-05-20,403.341
2010-05-21,413.781
2010-05-24,403.284
2010-05-25,388.9
2010-05-26,391.073
2010-05-27,407.61
2010-05-28,411.883
2010-05-31,408.914
2010-06-01,409.777
2010-06-02,408.263
2010-06-03,409.094
2010-06-04,394.314
2010-06-07,382.527
2010-06-08,379.28
2010-06-09,390.797
2010-06-10,400.728
2010-06-11,409.398
2010-06-14,419.803
2010-06-15,427.528
2010-06-16,427.824
2010-06-17,425.704
2010-06-18,430.753
2010-06-21,434.581
2010-06-22,430.34
2010-06-23,427.106
2010-06-24,418.679
2010-06-25,410.876
2010-06-28,415.398
2010-06-29,392.996
2010-06-30,393.518
2010-07-01,395.397
2010-07-02,405.93
2010-07-05,409.962
2010-07-06,424.761
2010-07-07,431.228
2010-07-08,433.745
2010-07-09,433.0
2010-07-12,430.278
2010-07-13,440.661
2010-07-14,442.981
2010-07-15,452.401
2010-07-16,449.298
2010-07-19,446.703
2010-07-20,446.977
2010-07-21,448.673
2010-07-22,461.912
2010-07-23,463.537
2010-07-26,471.929
2010-07-27,476.826
2010-07-28,477.649
2010-07-29,476.694
2010-07-30,467.623
2010-08-02,484.779
2010-08-03,488.781
2010-08-04,486.127
2010-08-05,486.484
2010-08-06,483.031
2010-08-09,486.72
2010-08-10,474.969
2010-08-11,452.794
2010-08-12,447.848
2010-08-13,444.144
2010-08-16,451.652
2010-08-17,460.202
2010-08-18,459.928
2010-08-19,454.096
2010-08-20,440.197
2010-08-23,443.126
2010-08-24,439.247
2010-08-25,434.963
2010-08-26,443.319
2010-08-27,448.821
2010-08-30,448.912
2010-08-31,448.578
2010-09-01,464.555
2010-09-02,466.016
2010-09-03,467.48
2010-09-06,469.866
2010-09-07,461.171
2010-09-08,464.825
2010-09-09,472.112
2010-09-10,470.317
2010-09-13,477.229
2010-09-14,486.511
2010-09-15,486.467
2010-09-16,488.099
2010-09-17,479.576
