Date,ITALY SMALL GROWTH Small Cap
2005-11-10,638.097
2005-11-11,638.742
2005-11-14,640.658
2005-11-15,632.927
2005-11-16,627.638
2005-11-17,633.136
2005-11-18,632.768
2005-11-21,630.553
2005-11-22,630.677
2005-11-23,635.936
2005-11-24,635.778
2005-11-25,634.625
2005-11-28,634.269
2005-11-29,633.026
2005-11-30,633.748
2005-12-01,634.665
2005-12-02,633.704
2005-12-05,637.376
2005-12-06,641.548
2005-12-07,642.464
2005-12-08,649.378
2005-12-09,650.215
2005-12-12,655.291
2005-12-13,651.978
2005-12-14,654.743
2005-12-15,647.201
2005-12-16,650.986
2005-12-19,651.339
2005-12-20,646.536
2005-12-21,645.088
2005-12-22,648.984
2005-12-23,648.219
2005-12-26,648.219
2005-12-27,647.175
2005-12-28,650.835
2005-12-29,648.05
2005-12-30,643.258
2006-01-02,645.216
2006-01-03,662.589
2006-01-04,677.498
2006-01-05,676.886
2006-01-06,681.394
2006-01-09,676.895
2006-01-10,673.698
2006-01-11,679.378
2006-01-12,678.719
2006-01-13,677.993
2006-01-16,687.562
2006-01-17,681.392
2006-01-18,682.613
2006-01-19,691.432
2006-01-20,684.277
2006-01-23,696.714
2006-01-24,701.148
2006-01-25,707.044
2006-01-26,708.755
2006-01-27,702.424
2006-01-30,696.597
2006-01-31,696.182
2006-02-01,699.215
2006-02-02,697.092
2006-02-03,693.965
2006-02-06,695.965
2006-02-07,700.384
2006-02-08,699.321
2006-02-09,706.838
2006-02-10,705.65
2006-02-13,703.678
2006-02-14,698.088
2006-02-15,701.512
2006-02-16,703.768
2006-02-17,710.04
2006-02-20,712.205
2006-02-21,709.127
2006-02-22,711.279
2006-02-23,714.225
2006-02-24,712.389
2006-02-27,715.978
2006-02-28,713.305
2006-03-01,717.607
2006-03-02,718.741
2006-03-03,721.243
2006-03-06,728.349
2006-03-07,719.348
2006-03-08,716.356
2006-03-09,719.627
2006-03-10,723.721
2006-03-13,732.323
2006-03-14,744.366
2006-03-15,746.127
2006-03-16,758.926
2006-03-17,763.959
2006-03-20,765.567
2006-03-21,760.213
2006-03-22,762.392
2006-03-23,751.856
2006-03-24,755.741
2006-03-27,749.052
2006-03-28,747.83
2006-03-29,745.275
2006-03-30,759.206
2006-03-31,755.788
2006-04-03,762.413
2006-04-04,768.41
2006-04-05,770.825
2006-04-06,770.876
2006-04-07,757.001
2006-04-10,762.296
2006-04-11,752.078
2006-04-12,752.605
2006-04-13,756.431
2006-04-14,756.431
2006-04-17,768.446
2006-04-18,764.996
2006-04-19,771.685
2006-04-20,778.509
2006-04-21,782.217
2006-04-24,788.807
2006-04-25,793.358
2006-04-26,801.592
2006-04-27,801.98
2006-04-28,799.9
2006-05-01,801.297
2006-05-02,803.819
2006-05-03,798.91
2006-05-04,808.61
2006-05-05,817.392
2006-05-08,816.257
2006-05-09,823.146
2006-05-10,828.963
2006-05-11,827.15
2006-05-12,815.405
2006-05-15,798.947
2006-05-16,794.238
2006-05-17,774.297
2006-05-18,763.079
2006-05-19,760.71
2006-05-22,743.807
2006-05-23,757.457
2006-05-24,742.792
2006-05-25,749.739
2006-05-26,761.198
2006-05-29,764.694
2006-05-30,757.835
2006-05-31,762.831
2006-06-01,762.683
2006-06-02,774.512
2006-06-05,771.513
2006-06-06,746.204
2006-06-07,740.725
2006-06-08,710.47
2006-06-09,720.818
2006-06-12,706.812
2006-06-13,687.595
2006-06-14,692.891
2006-06-15,716.707
2006-06-16,706.825
2006-06-19,706.449
2006-06-20,706.224
2006-06-21,710.4
2006-06-22,709.446
2006-06-23,708.668
2006-06-26,711.556
2006-06-27,713.366
2006-06-28,707.714
2006-06-29,717.809
2006-06-30,745.033
2006-07-03,755.433
2006-07-04,756.638
2006-07-05,732.421
2006-07-06,736.795
2006-07-07,736.158
2006-07-10,735.129
2006-07-11,722.734
2006-07-12,723.831
2006-07-13,716.533
2006-07-14,708.25
2006-07-17,692.503
2006-07-18,689.082
2006-07-19,704.164
2006-07-20,712.965
2006-07-21,709.186
2006-07-24,714.321
2006-07-25,714.595
2006-07-26,716.974
2006-07-27,730.341
2006-07-28,737.079
2006-07-31,740.516
2006-08-01,735.396
2006-08-02,746.739
2006-08-03,739.032
2006-08-04,748.644
2006-08-07,742.088
2006-08-08,740.386
2006-08-09,739.742
2006-08-10,725.112
2006-08-11,722.304
2006-08-14,724.687
2006-08-15,727.075
2006-08-16,737.228
2006-08-17,739.09
2006-08-18,736.391
2006-08-21,741.542
2006-08-22,736.203
2006-08-23,732.394
2006-08-24,733.702
2006-08-25,733.404
2006-08-28,741.312
2006-08-29,742.37
2006-08-30,750.091
2006-08-31,746.33
2006-09-01,751.022
2006-09-04,761.958
2006-09-05,756.47
2006-09-06,749.116
2006-09-07,738.171
2006-09-08,740.494
2006-09-11,742.91
2006-09-12,744.597
2006-09-13,741.828
2006-09-14,741.864
2006-09-15,739.697
2006-09-18,743.18
2006-09-19,741.609
2006-09-20,746.091
2006-09-21,750.815
2006-09-22,747.906
2006-09-25,742.127
2006-09-26,746.912
2006-09-27,756.088
2006-09-28,755.367
2006-09-29,753.399
2006-10-02,757.637
2006-10-03,757.74
2006-10-04,760.667
2006-10-05,768.981
2006-10-06,761.422
2006-10-09,765.563
2006-10-10,769.174
2006-10-11,767.42
2006-10-12,768.122
2006-10-13,768.224
2006-10-16,772.627
2006-10-17,759.95
2006-10-18,767.187
2006-10-19,775.559
2006-10-20,780.289
2006-10-23,780.878
2006-10-24,785.588
2006-10-25,792.07
2006-10-26,793.426
2006-10-27,802.878
2006-10-30,801.351
2006-10-31,806.732
2006-11-01,809.071
2006-11-02,806.82
2006-11-03,803.671
2006-11-06,809.021
2006-11-07,815.906
2006-11-08,813.703
2006-11-09,818.683
2006-11-10,824.441
2006-11-13,829.515
2006-11-14,822.868
2006-11-15,826.331
2006-11-16,829.801
2006-11-17,827.877
2006-11-20,830.687
2006-11-21,836.547
2006-11-22,845.431
2006-11-23,849.266
2006-11-24,852.326
2006-11-27,841.785
2006-11-28,839.45
2006-11-29,856.435
2006-11-30,858.656
2006-12-01,863.917
2006-12-04,866.989
2006-12-05,871.276
2006-12-06,871.963
2006-12-07,874.337
2006-12-08,878.282
2006-12-11,874.627
2006-12-12,874.094
2006-12-13,876.846
2006-12-14,871.475
2006-12-15,870.455
2006-12-18,870.701
2006-12-19,874.724
2006-12-20,883.547
2006-12-21,881.741
2006-12-22,875.731
2006-12-25,875.731
2006-12-26,874.366
2006-12-27,880.586
2006-12-28,883.244
2006-12-29,889.265
2007-01-01,889.265
2007-01-02,905.928
2007-01-03,904.38
2007-01-04,889.427
2007-01-05,885.531
2007-01-08,889.083
2007-01-09,891.826
2007-01-10,885.483
2007-01-11,892.395
2007-01-12,895.845
2007-01-15,901.815
2007-01-16,896.932
2007-01-17,891.279
2007-01-18,893.618
2007-01-19,895.978
2007-01-22,896.71
2007-01-23,896.986
2007-01-24,901.947
2007-01-25,906.036
2007-01-26,902.178
2007-01-29,904.143
2007-01-30,907.168
2007-01-31,913.998
2007-02-01,926.824
2007-02-02,924.45
2007-02-05,921.035
2007-02-06,924.804
2007-02-07,940.868
2007-02-08,937.55
2007-02-09,941.493
2007-02-12,934.193
2007-02-13,942.973
2007-02-14,957.839
2007-02-15,961.565
2007-02-16,959.628
2007-02-19,964.814
2007-02-20,955.608
2007-02-21,946.938
2007-02-22,948.138
2007-02-23,953.14
2007-02-26,959.039
2007-02-27,925.111
2007-02-28,916.01
2007-03-01,898.903
2007-03-02,901.925
2007-03-05,882.24
2007-03-06,894.081
2007-03-07,903.452
2007-03-08,914.85
2007-03-09,918.302
2007-03-12,935.084
2007-03-13,930.012
2007-03-14,915.706
2007-03-15,930.606
2007-03-16,932.752
2007-03-19,944.444
2007-03-20,941.749
2007-03-21,944.78
2007-03-22,957.889
2007-03-23,957.053
2007-03-26,948.526
2007-03-27,951.84
2007-03-28,951.064
2007-03-29,959.133
2007-03-30,963.304
2007-04-02,970.811
2007-04-03,981.125
2007-04-04,983.241
2007-04-05,988.295
2007-04-06,988.295
2007-04-09,983.146
2007-04-10,994.273
2007-04-11,991.434
2007-04-12,989.565
2007-04-13,998.055
2007-04-16,1009.22
2007-04-17,1004.431
2007-04-18,1004.343
2007-04-19,1002.673
2007-04-20,1008.528
2007-04-23,1009.81
2007-04-24,999.642
2007-04-25,1017.161
2007-04-26,1012.416
2007-04-27,1016.824
2007-04-30,1015.372
2007-05-01,1011.578
2007-05-02,1016.2
2007-05-03,1002.43
2007-05-04,1007.783
2007-05-07,1014.459
2007-05-08,995.964
2007-05-09,1002.446
2007-05-10,998.352
2007-05-11,1002.059
2007-05-14,1003.931
2007-05-15,1005.138
2007-05-16,1000.704
2007-05-17,996.752
2007-05-18,1000.509
2007-05-21,1002.748
2007-05-22,1000.394
2007-05-23,1007.947
2007-05-24,993.079
2007-05-25,991.265
2007-05-28,992.818
2007-05-29,999.622
2007-05-30,990.08
2007-05-31,1000.0
2007-06-01,986.897
2007-06-04,974.305
2007-06-05,985.393
2007-06-06,965.304
2007-06-07,950.815
2007-06-08,932.635
2007-06-11,942.989
2007-06-12,938.336
2007-06-13,931.237
2007-06-14,943.481
2007-06-15,955.37
2007-06-18,957.444
2007-06-19,960.426
2007-06-20,957.425
2007-06-21,950.438
2007-06-22,949.713
2007-06-25,945.007
2007-06-26,935.662
2007-06-27,936.298
2007-06-28,943.845
2007-06-29,950.771
2007-07-02,963.44
2007-07-03,965.178
2007-07-04,970.508
2007-07-05,963.211
2007-07-06,970.529
2007-07-09,975.441
2007-07-10,975.489
2007-07-11,978.749
2007-07-12,985.071
2007-07-13,988.212
2007-07-16,987.304
2007-07-17,982.168
2007-07-18,977.786
2007-07-19,986.885
2007-07-20,977.261
2007-07-23,976.331
2007-07-24,958.626
2007-07-25,934.369
2007-07-26,911.053
2007-07-27,905.02
2007-07-30,911.699
2007-07-31,926.884
2007-08-01,908.356
2007-08-02,911.528
2007-08-03,910.943
2007-08-06,894.948
2007-08-07,897.428
2007-08-08,918.282
2007-08-09,904.423
2007-08-10,882.716
2007-08-13,879.531
2007-08-14,875.99
2007-08-15,869.407
2007-08-16,831.495
2007-08-17,835.614
2007-08-20,843.274
2007-08-21,845.642
2007-08-22,864.929
2007-08-23,866.4
2007-08-24,873.552
2007-08-27,877.341
2007-08-28,867.446
2007-08-29,872.532
2007-08-30,879.384
2007-08-31,889.285
2007-09-03,896.357
2007-09-04,897.898
2007-09-05,883.368
2007-09-06,884.115
2007-09-07,873.407
2007-09-10,860.538
2007-09-11,868.679
2007-09-12,865.657
2007-09-13,865.007
2007-09-14,854.285
2007-09-17,832.365
2007-09-18,843.838
2007-09-19,868.492
2007-09-20,872.719
2007-09-21,878.86
2007-09-24,878.055
2007-09-25,866.043
2007-09-26,871.48
2007-09-27,878.046
2007-09-28,884.917
2007-10-01,895.148
2007-10-02,893.942
2007-10-03,892.248
2007-10-04,894.72
2007-10-05,902.339
2007-10-08,904.749
2007-10-09,912.203
2007-10-10,917.762
2007-10-11,926.814
2007-10-12,923.922
2007-10-15,924.501
2007-10-16,913.647
2007-10-17,922.27
2007-10-18,919.587
2007-10-19,912.95
2007-10-22,890.41
2007-10-23,909.829
2007-10-24,894.133
2007-10-25,908.195
2007-10-26,913.557
2007-10-29,918.108
2007-10-30,918.556
2007-10-31,931.924
2007-11-01,915.058
2007-11-02,913.361
2007-11-05,898.7
2007-11-06,904.977
2007-11-07,898.65
2007-11-08,889.298
2007-11-09,866.982
2007-11-12,860.04
2007-11-13,863.363
2007-11-14,882.357
2007-11-15,858.944
2007-11-16,844.994
2007-11-19,808.531
2007-11-20,818.084
2007-11-21,786.761
2007-11-22,793.775
2007-11-23,805.748
2007-11-26,806.09
2007-11-27,806.943
2007-11-28,809.652
2007-11-29,810.863
2007-11-30,817.619
2007-12-03,814.088
2007-12-04,803.451
2007-12-05,813.886
2007-12-06,807.754
2007-12-07,813.328
2007-12-10,819.366
2007-12-11,818.071
2007-12-12,815.414
2007-12-13,793.28
2007-12-14,777.824
2007-12-17,752.891
2007-12-18,754.522
2007-12-19,745.912
2007-12-20,743.122
2007-12-21,748.579
2007-12-24,750.246
2007-12-25,750.246
2007-12-26,755.402
2007-12-27,758.061
2007-12-28,773.694
2007-12-31,769.274
2008-01-01,769.274
2008-01-02,771.563
2008-01-03,761.031
2008-01-04,739.132
2008-01-07,712.332
2008-01-08,709.899
2008-01-09,680.023
2008-01-10,671.379
2008-01-11,677.777
2008-01-14,696.443
2008-01-15,676.374
2008-01-16,667.884
2008-01-17,665.506
2008-01-18,656.309
2008-01-21,616.79
2008-01-22,636.049
2008-01-23,617.159
2008-01-24,640.093
2008-01-25,651.361
2008-01-28,650.023
2008-01-29,667.534
2008-01-30,663.363
2008-01-31,664.469
2008-02-01,682.338
2008-02-04,693.129
2008-02-05,659.405
2008-02-06,663.419
2008-02-07,644.014
2008-02-08,652.54
2008-02-11,641.343
2008-02-12,659.25
2008-02-13,667.81
2008-02-14,670.59
2008-02-15,671.741
2008-02-18,683.349
2008-02-19,694.58
2008-02-20,685.741
2008-02-21,698.44
2008-02-22,693.689
2008-02-25,704.904
2008-02-26,713.694
2008-02-27,709.925
2008-02-28,705.025
2008-02-29,696.644
2008-03-03,686.77
2008-03-04,677.287
2008-03-05,686.391
2008-03-06,683.111
2008-03-07,669.807
2008-03-10,658.648
2008-03-11,663.507
2008-03-12,673.411
2008-03-13,670.089
2008-03-14,663.696
2008-03-17,642.238
2008-03-18,649.692
2008-03-19,624.224
2008-03-20,611.998
2008-03-21,611.998
2008-03-24,611.124
2008-03-25,640.321
2008-03-26,650.267
2008-03-27,668.289
2008-03-28,667.397
2008-03-31,684.938
2008-04-01,690.638
2008-04-02,694.068
2008-04-03,688.451
2008-04-04,695.092
2008-04-07,697.025
2008-04-08,687.067
2008-04-09,689.08
2008-04-10,686.132
2008-04-11,685.777
2008-04-14,684.596
2008-04-15,685.273
2008-04-16,706.552
2008-04-17,703.712
2008-04-18,706.245
2008-04-21,711.979
2008-04-22,707.562
2008-04-23,702.974
2008-04-24,694.371
2008-04-25,696.05
2008-04-28,700.589
2008-04-29,698.923
2008-04-30,704.543
2008-05-01,699.18
2008-05-02,705.09
2008-05-05,713.676
2008-05-06,716.554
2008-05-07,718.431
2008-05-08,720.193
2008-05-09,711.991
2008-05-12,715.761
2008-05-13,714.63
2008-05-14,715.276
2008-05-15,713.754
2008-05-16,720.987
2008-05-19,729.707
2008-05-20,722.163
2008-05-21,728.98
2008-05-22,726.226
2008-05-23,722.917
2008-05-26,718.159
2008-05-27,709.375
2008-05-28,708.904
2008-05-29,704.467
2008-05-30,707.387
2008-06-02,699.1
2008-06-03,707.551
2008-06-04,699.067
2008-06-05,706.76
2008-06-06,703.901
2008-06-09,699.191
2008-06-10,678.612
2008-06-11,668.183
2008-06-12,668.595
2008-06-13,666.387
2008-06-16,672.219
2008-06-17,681.202
2008-06-18,666.255
2008-06-19,657.736
2008-06-20,650.803
2008-06-23,646.833
2008-06-24,645.885
2008-06-25,655.107
2008-06-26,654.392
2008-06-27,650.369
2008-06-30,649.104
2008-07-01,631.776
2008-07-02,637.107
2008-07-03,621.717
2008-07-04,613.947
2008-07-07,620.978
2008-07-08,607.508
2008-07-09,620.174
2008-07-10,612.3
2008-07-11,603.996
2008-07-14,604.032
2008-07-15,586.156
2008-07-16,585.423
2008-07-17,600.037
2008-07-18,603.034
2008-07-21,613.386
2008-07-22,607.716
2008-07-23,612.429
2008-07-24,603.366
2008-07-25,601.533
2008-07-28,599.726
2008-07-29,596.277
2008-07-30,600.027
2008-07-31,604.077
2008-08-01,598.967
2008-08-04,595.558
2008-08-05,599.07
2008-08-06,604.784
2008-08-07,605.231
2008-08-08,596.649
2008-08-11,601.544
2008-08-12,599.439
2008-08-13,587.86
2008-08-14,587.383
2008-08-15,579.182
2008-08-18,586.178
2008-08-19,574.165
2008-08-20,574.16
2008-08-21,581.125
2008-08-22,584.582
2008-08-25,580.428
2008-08-26,577.038
2008-08-27,583.199
2008-08-28,590.727
2008-08-29,601.855
2008-09-01,593.368
2008-09-02,593.585
2008-09-03,585.377
2008-09-04,566.45
2008-09-05,552.803
2008-09-08,556.828
2008-09-09,547.394
2008-09-10,537.757
2008-09-11,527.72
2008-09-12,543.649
2008-09-15,525.905
2008-09-16,513.954
2008-09-17,509.182
2008-09-18,501.393
2008-09-19,528.095
2008-09-22,532.35
2008-09-23,528.521
2008-09-24,524.687
2008-09-25,528.974
2008-09-26,517.327
2008-09-29,494.311
2008-09-30,480.702
2008-10-01,470.951
2008-10-02,453.936
2008-10-03,450.276
2008-10-06,407.046
2008-10-07,404.398
2008-10-08,384.758
2008-10-09,390.612
2008-10-10,368.811
2008-10-13,411.181
2008-10-14,418.07
2008-10-15,403.047
2008-10-16,385.566
2008-10-17,394.983
2008-10-20,399.876
2008-10-21,395.754
2008-10-22,373.404
2008-10-23,362.998
2008-10-24,348.16
2008-10-27,329.628
2008-10-28,334.515
2008-10-29,355.971
2008-10-30,360.938
2008-10-31,361.841
2008-11-03,376.018
2008-11-04,392.38
2008-11-05,391.356
2008-11-06,373.536
2008-11-07,374.226
2008-11-10,378.211
2008-11-11,358.723
2008-11-12,348.529
2008-11-13,345.698
2008-11-14,349.237
2008-11-17,343.921
2008-11-18,342.114
2008-11-19,335.42
2008-11-20,323.802
2008-11-21,317.697
2008-11-24,334.584
2008-11-25,339.232
2008-11-26,337.701
2008-11-27,340.712
2008-11-28,330.799
2008-12-01,320.314
2008-12-02,324.583
2008-12-03,321.477
2008-12-04,323.44
2008-12-05,313.929
2008-12-08,328.876
2008-12-09,330.719
2008-12-10,337.729
2008-12-11,346.597
2008-12-12,345.676
2008-12-15,354.511
2008-12-16,359.156
2008-12-17,371.784
2008-12-18,377.725
2008-12-19,357.979
2008-12-22,357.352
2008-12-23,357.985
2008-12-24,359.127
2008-12-25,359.127
2008-12-26,360.861
2008-12-29,366.617
2008-12-30,368.581
2008-12-31,362.223
2009-01-01,362.223
2009-01-02,371.575
2009-01-05,369.796
2009-01-06,367.639
2009-01-07,371.679
2009-01-08,370.523
2009-01-09,362.675
2009-01-12,358.258
2009-01-13,347.488
2009-01-14,339.814
2009-01-15,334.598
2009-01-16,338.672
2009-01-19,331.47
2009-01-20,323.749
2009-01-21,318.625
2009-01-22,316.862
2009-01-23,309.455
2009-01-26,322.017
2009-01-27,325.213
2009-01-28,331.531
2009-01-29,324.971
2009-01-30,321.309
2009-02-02,315.346
2009-02-03,319.207
2009-02-04,321.479
2009-02-05,319.826
2009-02-06,324.129
2009-02-09,336.124
2009-02-10,332.791
2009-02-11,328.008
2009-02-12,321.394
2009-02-13,327.542
2009-02-16,325.577
2009-02-17,312.546
2009-02-18,310.816
2009-02-19,314.529
2009-02-20,306.106
2009-02-23,305.021
2009-02-24,302.02
2009-02-25,301.832
2009-02-26,306.266
2009-02-27,305.943
2009-03-02,292.998
2009-03-03,286.993
2009-03-04,295.953
2009-03-05,289.795
2009-03-06,286.223
2009-03-09,278.696
2009-03-10,288.456
2009-03-11,289.099
2009-03-12,290.68
2009-03-13,294.66
2009-03-16,302.127
2009-03-17,298.652
2009-03-18,306.509
2009-03-19,327.183
2009-03-20,321.621
2009-03-23,331.812
2009-03-24,330.334
2009-03-25,336.049
2009-03-26,339.857
2009-03-27,332.002
2009-03-30,317.428
2009-03-31,330.102
2009-04-01,332.797
2009-04-02,346.057
2009-04-03,348.417
2009-04-06,346.049
2009-04-07,340.865
2009-04-08,343.661
2009-04-09,352.359
2009-04-10,352.359
2009-04-13,355.347
2009-04-14,358.683
2009-04-15,359.752
2009-04-16,364.216
2009-04-17,365.262
2009-04-20,351.542
2009-04-21,356.082
2009-04-22,365.074
2009-04-23,366.781
2009-04-24,381.333
2009-04-27,377.75
2009-04-28,369.369
2009-04-29,382.044
2009-04-30,383.056
2009-05-01,383.114
2009-05-04,394.041
2009-05-05,394.868
2009-05-06,398.443
2009-05-07,400.245
2009-05-08,407.07
2009-05-11,402.208
2009-05-12,405.934
2009-05-13,392.96
2009-05-14,395.434
2009-05-15,401.485
2009-05-18,407.766
2009-05-19,418.429
2009-05-20,433.633
2009-05-21,427.211
2009-05-22,438.323
2009-05-25,437.869
2009-05-26,440.375
2009-05-27,442.265
2009-05-28,441.933
2009-05-29,449.883
2009-06-01,456.904
2009-06-02,469.882
2009-06-03,458.29
2009-06-04,456.641
2009-06-05,451.432
2009-06-08,440.293
2009-06-09,448.698
2009-06-10,454.966
2009-06-11,458.805
2009-06-12,454.369
2009-06-15,442.633
2009-06-16,439.714
2009-06-17,423.011
2009-06-18,431.211
2009-06-19,431.948
2009-06-22,421.078
2009-06-23,425.623
2009-06-24,436.071
2009-06-25,433.75
2009-06-26,440.323
2009-06-29,446.067
2009-06-30,441.783
2009-07-01,452.059
2009-07-02,440.076
2009-07-03,438.788
2009-07-06,430.334
2009-07-07,434.373
2009-07-08,421.637
2009-07-09,425.764
2009-07-10,420.524
2009-07-13,425.175
2009-07-14,427.827
2009-07-15,442.014
2009-07-16,445.609
2009-07-17,447.05
2009-07-20,457.578
2009-07-21,460.765
2009-07-22,463.03
2009-07-23,471.214
2009-07-24,469.685
2009-07-27,472.244
2009-07-28,466.306
2009-07-29,465.216
2009-07-30,474.117
2009-07-31,478.203
2009-08-03,496.023
2009-08-04,494.518
2009-08-05,492.766
2009-08-06,497.944
2009-08-07,494.24
2009-08-10,495.325
2009-08-11,489.403
2009-08-12,492.98
2009-08-13,500.382
2009-08-14,498.369
2009-08-17,480.815
2009-08-18,487.844
2009-08-19,486.343
2009-08-20,493.516
2009-08-21,501.815
2009-08-24,507.809
2009-08-25,508.1
2009-08-26,506.87
2009-08-27,500.982
2009-08-28,510.021
2009-08-31,505.495
2009-09-01,496.985
2009-09-02,485.907
2009-09-03,491.226
2009-09-04,492.793
2009-09-07,502.746
2009-09-08,510.162
2009-09-09,514.944
2009-09-10,517.773
2009-09-11,522.165
2009-09-14,521.903
2009-09-15,527.2
2009-09-16,541.659
2009-09-17,544.772
2009-09-18,546.311
2009-09-21,536.387
2009-09-22,545.739
2009-09-23,547.485
2009-09-24,542.359
2009-09-25,539.954
2009-09-28,544.021
2009-09-29,538.515
2009-09-30,542.351
2009-10-01,534.341
2009-10-02,533.124
2009-10-05,535.742
2009-10-06,550.978
2009-10-07,549.414
2009-10-08,557.1
2009-10-09,558.611
2009-10-12,582.89
2009-10-13,612.036
2009-10-14,676.657
2009-10-15,636.916
2009-10-16,624.92
2009-10-19,629.344
2009-10-20,624.726
2009-10-21,612.182
2009-10-22,593.115
2009-10-23,572.181
2009-10-26,569.363
2009-10-27,553.423
2009-10-28,519.809
2009-10-29,536.96
2009-10-30,522.863
2009-11-02,523.09
2009-11-03,511.181
2009-11-04,532.734
2009-11-05,539.184
2009-11-06,537.177
2009-11-09,549.903
2009-11-10,544.338
2009-11-11,552.737
2009-11-12,544.651
2009-11-13,547.687
2009-11-16,555.765
2009-11-17,547.343
2009-11-18,549.999
2009-11-19,536.531
2009-11-20,531.16
2009-11-23,547.576
2009-11-24,541.732
2009-11-25,545.733
2009-11-26,527.33
2009-11-27,535.159
2009-11-30,528.432
2009-12-01,539.694
2009-12-02,541.263
2009-12-03,544.096
2009-12-04,538.084
2009-12-07,536.636
2009-12-08,526.667
2009-12-09,519.287
2009-12-10,521.487
2009-12-11,519.147
2009-12-14,526.505
2009-12-15,521.524
2009-12-16,525.191
2009-12-17,512.589
2009-12-18,507.977
2009-12-21,512.898
2009-12-22,511.406
2009-12-23,514.452
2009-12-24,515.331
2009-12-25,515.331
2009-12-28,521.603
2009-12-29,524.662
2009-12-30,520.87
2009-12-31,522.563
2010-01-01,522.563
2010-01-04,535.161
2010-01-05,536.635
2010-01-06,537.797
2010-01-07,535.183
2010-01-08,536.234
2010-01-11,540.411
2010-01-12,533.471
2010-01-13,533.935
2010-01-14,537.761
2010-01-15,531.779
2010-01-18,536.273
2010-01-19,536.366
2010-01-20,523.537
2010-01-21,516.982
2010-01-22,510.268
2010-01-25,515.331
2010-01-26,513.018
2010-01-27,509.946
2010-01-28,502.203
2010-01-29,501.549
2010-02-01,502.819
2010-02-02,509.006
2010-02-03,506.645
2010-02-04,486.473
2010-02-05,464.624
2010-02-08,461.052
2010-02-09,465.214
2010-02-10,468.583
2010-02-11,465.983
2010-02-12,464.349
2010-02-15,465.845
2010-02-16,473.543
2010-02-17,479.049
2010-02-18,481.563
2010-02-19,481.351
2010-02-22,482.53
2010-02-23,476.298
2010-02-24,475.121
2010-02-25,466.648
2010-02-26,479.284
2010-03-01,481.529
2010-03-02,488.911
2010-03-03,498.64
2010-03-04,496.371
2010-03-05,500.155
2010-03-08,502.661
2010-03-09,500.211
2010-03-10,511.551
2010-03-11,509.76
2010-03-12,514.965
2010-03-15,511.274
2010-03-16,515.819
2010-03-17,517.318
2010-03-18,513.071
2010-03-19,508.551
2010-03-22,509.935
2010-03-23,513.778
2010-03-24,508.504
2010-03-25,513.866
2010-03-26,517.233
2010-03-29,523.886
2010-03-30,518.798
2010-03-31,516.636
2010-04-01,524.49
2010-04-02,524.49
2010-04-05,523.289
2010-04-06,520.357
2010-04-07,518.472
2010-04-08,515.577
2010-04-09,524.324
2010-04-12,529.817
2010-04-13,526.793
2010-04-14,531.538
2010-04-15,529.264
2010-04-16,522.304
2010-04-19,513.512
2010-04-20,521.209
2010-04-21,517.498
2010-04-22,508.703
2010-04-23,516.729
2010-04-26,516.489
2010-04-27,502.456
2010-04-28,486.298
2010-04-29,495.981
2010-04-30,496.763
2010-05-03,497.85
2010-05-04,474.808
2010-05-05,461.785
2010-05-06,447.842
2010-05-07,428.921
2010-05-10,462.544
2010-05-11,455.445
2010-05-12,465.798
2010-05-13,464.842
2010-05-14,440.914
2010-05-17,432.158
2010-05-18,442.922
2010-05-19,427.944
2010-05-20,419.866
2010-05-21,429.245
2010-05-24,421.806
2010-05-25,404.407
2010-05-26,413.289
2010-05-27,428.241
2010-05-28,430.546
2010-05-31,431.588
2010-06-01,429.505
2010-06-02,429.129
2010-06-03,433.565
2010-06-04,417.452
2010-06-07,409.779
2010-06-08,406.8
2010-06-09,416.803
2010-06-10,428.021
2010-06-11,431.152
2010-06-14,444.167
2010-06-15,447.113
2010-06-16,445.114
2010-06-17,443.878
2010-06-18,446.965
2010-06-21,450.813
2010-06-22,445.574
2010-06-23,438.757
2010-06-24,434.514
2010-06-25,433.38
2010-06-28,439.866
2010-06-29,418.684
2010-06-30,420.133
2010-07-01,417.07
2010-07-02,424.591
2010-07-05,419.792
2010-07-06,434.549
2010-07-07,437.712
2010-07-08,442.669
2010-07-09,442.332
2010-07-12,440.142
2010-07-13,449.702
2010-07-14,450.356
2010-07-15,453.413
2010-07-16,449.869
2010-07-19,448.538
2010-07-20,444.367
2010-07-21,448.23
2010-07-22,459.939
2010-07-23,457.2
2010-07-26,464.243
2010-07-27,462.816
2010-07-28,462.53
2010-07-29,465.757
2010-07-30,460.626
2010-08-02,474.453
2010-08-03,473.673
2010-08-04,473.554
2010-08-05,471.679
2010-08-06,476.152
2010-08-09,477.02
2010-08-10,468.953
2010-08-11,448.832
2010-08-12,447.317
2010-08-13,445.389
2010-08-16,449.366
2010-08-17,454.487
2010-08-18,452.368
2010-08-19,447.505
2010-08-20,435.244
2010-08-23,436.057
2010-08-24,431.123
2010-08-25,424.828
2010-08-26,433.828
2010-08-27,435.372
2010-08-30,436.429
2010-08-31,437.617
2010-09-01,454.655
2010-09-02,454.045
2010-09-03,455.456
2010-09-06,457.818
2010-09-07,449.247
2010-09-08,456.042
2010-09-09,458.835
2010-09-10,460.345
2010-09-13,468.249
2010-09-14,473.06
2010-09-15,473.382
2010-09-16,475.616
2010-09-17,473.912
2010-09-20,480.1
