Date,SWITZERLAND SMID VALUE SMID (Small+Mid Cap)
2005-11-08,558.52
2005-11-09,556.622
2005-11-10,559.707
2005-11-11,560.799
2005-11-14,558.002
2005-11-15,556.249
2005-11-16,551.81
2005-11-17,556.647
2005-11-18,560.715
2005-11-21,564.342
2005-11-22,565.391
2005-11-23,568.539
2005-11-24,569.354
2005-11-25,569.041
2005-11-28,570.062
2005-11-29,568.852
2005-11-30,568.755
2005-12-01,572.591
2005-12-02,580.222
2005-12-05,584.545
2005-12-06,588.588
2005-12-07,586.224
2005-12-08,589.133
2005-12-09,587.633
2005-12-12,594.531
2005-12-13,593.25
2005-12-14,598.821
2005-12-15,592.329
2005-12-16,595.776
2005-12-19,594.426
2005-12-20,589.671
2005-12-21,593.537
2005-12-22,595.411
2005-12-23,596.122
2005-12-26,596.122
2005-12-27,599.183
2005-12-28,603.55
2005-12-29,603.914
2005-12-30,603.7
2006-01-02,603.7
2006-01-03,621.28
2006-01-04,632.204
2006-01-05,632.812
2006-01-06,638.234
2006-01-09,635.848
2006-01-10,631.476
2006-01-11,636.439
2006-01-12,636.649
2006-01-13,636.688
2006-01-16,639.444
2006-01-17,632.274
2006-01-18,631.198
2006-01-19,633.32
2006-01-20,631.575
2006-01-23,641.514
2006-01-24,641.154
2006-01-25,644.625
2006-01-26,646.803
2006-01-27,649.414
2006-01-30,643.256
2006-01-31,646.688
2006-02-01,648.123
2006-02-02,647.336
2006-02-03,642.273
2006-02-06,643.927
2006-02-07,643.427
2006-02-08,645.157
2006-02-09,647.685
2006-02-10,649.285
2006-02-13,651.709
2006-02-14,649.722
2006-02-15,648.509
2006-02-16,654.909
2006-02-17,657.769
2006-02-20,662.961
2006-02-21,664.287
2006-02-22,662.585
2006-02-23,666.045
2006-02-24,664.37
2006-02-27,664.094
2006-02-28,662.297
2006-03-01,668.746
2006-03-02,670.724
2006-03-03,672.196
2006-03-06,678.187
2006-03-07,663.605
2006-03-08,657.568
2006-03-09,658.966
2006-03-10,658.48
2006-03-13,665.99
2006-03-14,677.2
2006-03-15,682.211
2006-03-16,686.915
2006-03-17,692.234
2006-03-20,698.369
2006-03-21,692.777
2006-03-22,694.576
2006-03-23,688.533
2006-03-24,693.146
2006-03-27,698.29
2006-03-28,698.26
2006-03-29,693.599
2006-03-30,703.453
2006-03-31,697.004
2006-04-03,704.429
2006-04-04,716.443
2006-04-05,720.007
2006-04-06,719.589
2006-04-07,715.004
2006-04-10,710.754
2006-04-11,705.819
2006-04-12,705.346
2006-04-13,707.336
2006-04-14,707.336
2006-04-17,720.187
2006-04-18,722.044
2006-04-19,730.487
2006-04-20,730.14
2006-04-21,734.237
2006-04-24,736.717
2006-04-25,735.065
2006-04-26,737.986
2006-04-27,742.77
2006-04-28,750.922
2006-05-01,755.386
2006-05-02,760.677
2006-05-03,755.481
2006-05-04,764.678
2006-05-05,776.081
2006-05-08,777.696
2006-05-09,785.244
2006-05-10,785.724
2006-05-11,791.22
2006-05-12,783.377
2006-05-15,764.673
2006-05-16,759.918
2006-05-17,735.763
2006-05-18,725.029
2006-05-19,718.821
2006-05-22,701.217
2006-05-23,718.574
2006-05-24,705.836
2006-05-25,705.836
2006-05-26,717.925
2006-05-29,723.842
2006-05-30,717.128
2006-05-31,722.757
2006-06-01,717.584
2006-06-02,730.389
2006-06-05,731.754
2006-06-06,706.35
2006-06-07,699.766
2006-06-08,674.548
2006-06-09,687.735
2006-06-12,674.59
2006-06-13,660.693
2006-06-14,665.803
2006-06-15,684.452
2006-06-16,682.185
2006-06-19,681.257
2006-06-20,681.978
2006-06-21,685.399
2006-06-22,683.673
2006-06-23,681.493
2006-06-26,681.61
2006-06-27,681.886
2006-06-28,680.852
2006-06-29,693.078
2006-06-30,715.855
2006-07-03,724.121
2006-07-04,724.671
2006-07-05,713.015
2006-07-06,718.552
2006-07-07,721.397
2006-07-10,718.92
2006-07-11,715.468
2006-07-12,713.563
2006-07-13,705.881
2006-07-14,697.725
2006-07-17,682.891
2006-07-18,675.476
2006-07-19,691.675
2006-07-20,698.899
2006-07-21,697.199
2006-07-24,698.246
2006-07-25,698.492
2006-07-26,702.217
2006-07-27,715.135
2006-07-28,720.474
2006-07-31,720.832
2006-08-01,718.236
2006-08-02,722.089
2006-08-03,714.778
2006-08-04,723.754
2006-08-07,717.793
2006-08-08,715.387
2006-08-09,719.491
2006-08-10,708.64
2006-08-11,708.113
2006-08-14,711.754
2006-08-15,719.654
2006-08-16,727.725
2006-08-17,736.053
2006-08-18,732.071
2006-08-21,735.853
2006-08-22,732.522
2006-08-23,730.433
2006-08-24,730.16
2006-08-25,725.611
2006-08-28,728.31
2006-08-29,734.556
2006-08-30,742.861
2006-08-31,743.298
2006-09-01,746.38
2006-09-04,751.004
2006-09-05,745.923
2006-09-06,739.484
2006-09-07,729.039
2006-09-08,731.499
2006-09-11,730.809
2006-09-12,734.791
2006-09-13,737.276
2006-09-14,742.145
2006-09-15,740.616
2006-09-18,741.906
2006-09-19,744.166
2006-09-20,747.79
2006-09-21,752.667
2006-09-22,757.889
2006-09-25,757.281
2006-09-26,761.326
2006-09-27,767.029
2006-09-28,765.494
2006-09-29,767.589
2006-10-02,772.9
2006-10-03,768.828
2006-10-04,767.3
2006-10-05,770.432
2006-10-06,764.814
2006-10-09,764.466
2006-10-10,765.15
2006-10-11,768.11
2006-10-12,771.748
2006-10-13,771.213
2006-10-16,774.316
2006-10-17,768.354
2006-10-18,769.834
2006-10-19,778.856
2006-10-20,780.333
2006-10-23,776.879
2006-10-24,779.944
2006-10-25,784.593
2006-10-26,787.331
2006-10-27,794.329
2006-10-30,792.433
2006-10-31,795.411
2006-11-01,797.887
2006-11-02,796.699
2006-11-03,794.681
2006-11-06,803.391
2006-11-07,813.658
2006-11-08,809.725
2006-11-09,813.211
2006-11-10,819.557
2006-11-13,817.451
2006-11-14,815.48
2006-11-15,818.154
2006-11-16,819.617
2006-11-17,820.014
2006-11-20,818.095
2006-11-21,820.58
2006-11-22,832.521
2006-11-23,837.041
2006-11-24,837.87
2006-11-27,827.674
2006-11-28,822.436
2006-11-29,831.296
2006-11-30,835.66
2006-12-01,841.223
2006-12-04,840.543
2006-12-05,843.869
2006-12-06,849.162
2006-12-07,854.441
2006-12-08,856.977
2006-12-11,853.061
2006-12-12,857.619
2006-12-13,859.756
2006-12-14,856.222
2006-12-15,850.195
2006-12-18,852.205
2006-12-19,854.737
2006-12-20,858.47
2006-12-21,861.31
2006-12-22,858.951
2006-12-25,858.951
2006-12-26,857.683
2006-12-27,859.359
2006-12-28,861.466
2006-12-29,863.01
2007-01-01,863.01
2007-01-02,868.095
2007-01-03,870.118
2007-01-04,866.543
2007-01-05,864.028
2007-01-08,868.648
2007-01-09,870.839
2007-01-10,866.442
2007-01-11,875.165
2007-01-12,881.942
2007-01-15,883.746
2007-01-16,883.345
2007-01-17,892.121
2007-01-18,893.844
2007-01-19,894.308
2007-01-22,897.516
2007-01-23,903.264
2007-01-24,904.568
2007-01-25,908.321
2007-01-26,900.427
2007-01-29,902.393
2007-01-30,906.667
2007-01-31,914.853
2007-02-01,923.008
2007-02-02,926.373
2007-02-05,922.925
2007-02-06,927.343
2007-02-07,939.387
2007-02-08,933.876
2007-02-09,935.423
2007-02-12,926.523
2007-02-13,927.854
2007-02-14,937.561
2007-02-15,942.988
2007-02-16,945.842
2007-02-19,955.673
2007-02-20,950.333
2007-02-21,946.088
2007-02-22,947.489
2007-02-23,946.263
2007-02-26,953.105
2007-02-27,924.053
2007-02-28,909.745
2007-03-01,901.409
2007-03-02,906.508
2007-03-05,891.91
2007-03-06,899.833
2007-03-07,913.06
2007-03-08,919.539
2007-03-09,918.749
2007-03-12,926.925
2007-03-13,924.95
2007-03-14,904.724
2007-03-15,919.723
2007-03-16,923.434
2007-03-19,935.611
2007-03-20,939.811
2007-03-21,944.173
2007-03-22,958.37
2007-03-23,955.17
2007-03-26,956.818
2007-03-27,950.876
2007-03-28,948.783
2007-03-29,951.813
2007-03-30,950.372
2007-04-02,957.09
2007-04-03,965.824
2007-04-04,970.705
2007-04-05,977.531
2007-04-06,977.531
2007-04-09,968.47
2007-04-10,982.413
2007-04-11,980.169
2007-04-12,981.222
2007-04-13,983.209
2007-04-16,994.296
2007-04-17,995.527
2007-04-18,998.022
2007-04-19,997.0
2007-04-20,1001.54
2007-04-23,998.021
2007-04-24,996.762
2007-04-25,1003.27
2007-04-26,997.512
2007-04-27,993.366
2007-04-30,992.829
2007-05-01,986.615
2007-05-02,988.096
2007-05-03,979.912
2007-05-04,988.368
2007-05-07,991.444
2007-05-08,974.794
2007-05-09,980.271
2007-05-10,983.136
2007-05-11,984.054
2007-05-14,979.848
2007-05-15,986.828
2007-05-16,987.851
2007-05-17,981.407
2007-05-18,992.839
2007-05-21,989.218
2007-05-22,989.31
2007-05-23,998.483
2007-05-24,991.088
2007-05-25,990.102
2007-05-28,990.102
2007-05-29,994.568
2007-05-30,989.63
2007-05-31,1000.0
2007-06-01,1001.181
2007-06-04,1006.54
2007-06-05,1006.913
2007-06-06,994.464
2007-06-07,977.925
2007-06-08,967.349
2007-06-11,969.837
2007-06-12,965.513
2007-06-13,963.604
2007-06-14,967.913
2007-06-15,977.861
2007-06-18,979.58
2007-06-19,980.84
2007-06-20,987.08
2007-06-21,975.795
2007-06-22,976.482
2007-06-25,972.91
2007-06-26,970.354
2007-06-27,964.812
2007-06-28,972.435
2007-06-29,981.578
2007-07-02,989.476
2007-07-03,991.556
2007-07-04,994.762
2007-07-05,990.509
2007-07-06,990.378
2007-07-09,993.622
2007-07-10,996.023
2007-07-11,997.668
2007-07-12,996.282
2007-07-13,998.589
2007-07-16,1003.009
2007-07-17,998.482
2007-07-18,990.297
2007-07-19,991.747
2007-07-20,989.64
2007-07-23,984.051
2007-07-24,977.842
2007-07-25,956.399
2007-07-26,944.63
2007-07-27,939.749
2007-07-30,944.881
2007-07-31,957.598
2007-08-01,959.511
2007-08-02,940.261
2007-08-03,941.093
2007-08-06,939.203
2007-08-07,940.645
2007-08-08,952.49
2007-08-09,936.119
2007-08-10,912.472
2007-08-13,911.094
2007-08-14,902.827
2007-08-15,889.204
2007-08-16,857.113
2007-08-17,870.116
2007-08-20,875.164
2007-08-21,879.721
2007-08-22,890.38
2007-08-23,899.146
2007-08-24,908.363
2007-08-27,910.654
2007-08-28,902.952
2007-08-29,905.908
2007-08-30,908.212
2007-08-31,914.864
2007-09-03,916.667
2007-09-04,920.835
2007-09-05,916.231
2007-09-06,919.945
2007-09-07,918.517
2007-09-10,909.712
2007-09-11,918.704
2007-09-12,922.393
2007-09-13,922.362
2007-09-14,912.374
2007-09-17,903.924
2007-09-18,910.869
2007-09-19,931.791
2007-09-20,938.368
2007-09-21,940.03
2007-09-24,937.917
2007-09-25,939.049
2007-09-26,941.093
2007-09-27,943.82
2007-09-28,948.702
2007-10-01,955.881
2007-10-02,956.182
2007-10-03,961.659
2007-10-04,964.938
2007-10-05,969.122
2007-10-08,964.412
2007-10-09,967.4
2007-10-10,975.611
2007-10-11,981.887
2007-10-12,974.316
2007-10-15,977.296
2007-10-16,965.941
2007-10-17,972.089
2007-10-18,976.658
2007-10-19,970.131
2007-10-22,952.504
2007-10-23,962.557
2007-10-24,956.516
2007-10-25,966.123
2007-10-26,975.834
2007-10-29,977.012
2007-10-30,972.394
2007-10-31,989.336
2007-11-01,975.895
2007-11-02,977.086
2007-11-05,968.541
2007-11-06,987.43
2007-11-07,976.733
2007-11-08,963.559
2007-11-09,957.199
2007-11-12,946.251
2007-11-13,947.644
2007-11-14,955.705
2007-11-15,943.384
2007-11-16,938.039
2007-11-19,920.548
2007-11-20,933.883
2007-11-21,916.405
2007-11-22,913.431
2007-11-23,924.862
2007-11-26,925.446
2007-11-27,927.072
2007-11-28,933.851
2007-11-29,941.134
2007-11-30,947.824
2007-12-03,937.177
2007-12-04,941.803
2007-12-05,947.494
2007-12-06,951.771
2007-12-07,960.557
2007-12-10,962.518
2007-12-11,962.046
2007-12-12,963.186
2007-12-13,942.499
2007-12-14,934.391
2007-12-17,917.508
2007-12-18,914.829
2007-12-19,909.329
2007-12-20,905.524
2007-12-21,910.517
2007-12-24,909.298
2007-12-25,909.298
2007-12-26,915.266
2007-12-27,924.518
2007-12-28,936.313
2007-12-31,933.708
2008-01-01,933.708
2008-01-02,945.568
2008-01-03,934.716
2008-01-04,928.085
2008-01-07,908.819
2008-01-08,906.725
2008-01-09,893.248
2008-01-10,886.32
2008-01-11,891.537
2008-01-14,904.072
2008-01-15,889.858
2008-01-16,869.506
2008-01-17,864.761
2008-01-18,853.867
2008-01-21,804.072
2008-01-22,828.642
2008-01-23,817.441
2008-01-24,846.978
2008-01-25,851.017
2008-01-28,846.935
2008-01-29,863.266
2008-01-30,867.035
2008-01-31,870.28
2008-02-01,893.573
2008-02-04,892.728
2008-02-05,865.369
2008-02-06,869.366
2008-02-07,853.325
2008-02-08,855.211
2008-02-11,850.419
2008-02-12,872.63
2008-02-13,875.311
2008-02-14,885.658
2008-02-15,884.484
2008-02-18,882.372
2008-02-19,890.5
2008-02-20,878.856
2008-02-21,887.595
2008-02-22,886.59
2008-02-25,892.83
2008-02-26,910.413
2008-02-27,921.975
2008-02-28,924.681
2008-02-29,922.538
2008-03-03,907.604
2008-03-04,901.78
2008-03-05,905.461
2008-03-06,905.293
2008-03-07,891.861
2008-03-10,883.847
2008-03-11,889.288
2008-03-12,906.711
2008-03-13,904.334
2008-03-14,903.437
2008-03-17,890.346
2008-03-18,899.799
2008-03-19,890.795
2008-03-20,870.511
2008-03-21,870.511
2008-03-24,860.255
2008-03-25,905.048
2008-03-26,921.708
2008-03-27,949.939
2008-03-28,949.671
2008-03-31,966.251
2008-04-01,972.802
2008-04-02,978.834
2008-04-03,973.868
2008-04-04,992.257
2008-04-07,989.259
2008-04-08,985.762
2008-04-09,981.172
2008-04-10,978.784
2008-04-11,973.54
2008-04-14,974.616
2008-04-15,976.987
2008-04-16,992.731
2008-04-17,986.053
2008-04-18,986.961
2008-04-21,992.391
2008-04-22,991.644
2008-04-23,979.579
2008-04-24,963.017
2008-04-25,976.125
2008-04-28,988.712
2008-04-29,979.788
2008-04-30,991.411
2008-05-01,985.168
2008-05-02,993.455
2008-05-05,996.976
2008-05-06,996.52
2008-05-07,994.913
2008-05-08,1002.246
2008-05-09,997.039
2008-05-12,995.608
2008-05-13,991.052
2008-05-14,991.149
2008-05-15,1001.689
2008-05-16,1009.843
2008-05-19,1003.429
2008-05-20,1002.791
2008-05-21,1006.9
2008-05-22,1001.627
2008-05-23,999.149
2008-05-26,994.078
2008-05-27,989.407
2008-05-28,989.537
2008-05-29,986.072
2008-05-30,990.348
2008-06-02,997.035
2008-06-03,994.341
2008-06-04,994.754
2008-06-05,1001.894
2008-06-06,1005.159
2008-06-09,996.931
2008-06-10,974.147
2008-06-11,972.413
2008-06-12,969.46
2008-06-13,968.557
2008-06-16,977.508
2008-06-17,982.136
2008-06-18,970.584
2008-06-19,953.958
2008-06-20,954.402
2008-06-23,930.238
2008-06-24,930.46
2008-06-25,934.255
2008-06-26,933.185
2008-06-27,934.661
2008-06-30,939.364
2008-07-01,915.479
2008-07-02,914.969
2008-07-03,902.119
2008-07-04,901.307
2008-07-07,897.994
2008-07-08,883.705
2008-07-09,900.037
2008-07-10,900.679
2008-07-11,886.968
2008-07-14,883.529
2008-07-15,878.345
2008-07-16,870.627
2008-07-17,890.723
2008-07-18,908.568
2008-07-21,926.897
2008-07-22,925.026
2008-07-23,924.147
2008-07-24,916.788
2008-07-25,901.15
2008-07-28,905.063
2008-07-29,893.316
2008-07-30,899.648
2008-07-31,901.529
2008-08-01,901.013
2008-08-04,899.029
2008-08-05,910.272
2008-08-06,921.47
2008-08-07,914.312
2008-08-08,896.654
2008-08-11,903.506
2008-08-12,898.628
2008-08-13,882.978
2008-08-14,873.564
2008-08-15,868.816
2008-08-18,868.867
2008-08-19,848.033
2008-08-20,842.399
2008-08-21,843.644
2008-08-22,844.142
2008-08-25,844.476
2008-08-26,839.693
2008-08-27,827.111
2008-08-28,831.707
2008-08-29,834.047
2008-09-01,831.863
2008-09-02,843.919
2008-09-03,835.426
2008-09-04,821.855
2008-09-05,816.981
2008-09-08,823.607
2008-09-09,819.805
2008-09-10,811.916
2008-09-11,794.888
2008-09-12,808.011
2008-09-15,816.594
2008-09-16,804.379
2008-09-17,794.439
2008-09-18,794.819
2008-09-19,821.596
2008-09-22,836.936
2008-09-23,830.296
2008-09-24,822.195
2008-09-25,822.203
2008-09-26,814.93
2008-09-29,780.907
2008-09-30,760.26
2008-10-01,756.335
2008-10-02,741.945
2008-10-03,744.013
2008-10-06,705.578
2008-10-07,694.834
2008-10-08,669.654
2008-10-09,654.745
2008-10-10,626.183
2008-10-13,656.317
2008-10-14,669.878
2008-10-15,644.856
2008-10-16,626.885
2008-10-17,632.075
2008-10-20,625.171
2008-10-21,629.992
2008-10-22,602.933
2008-10-23,587.493
2008-10-24,573.908
2008-10-27,541.139
2008-10-28,545.257
2008-10-29,581.778
2008-10-30,590.28
2008-10-31,591.355
2008-11-03,599.628
2008-11-04,636.603
2008-11-05,629.48
2008-11-06,596.13
2008-11-07,594.067
2008-11-10,597.361
2008-11-11,576.748
2008-11-12,555.813
2008-11-13,546.602
2008-11-14,550.042
2008-11-17,544.374
2008-11-18,542.452
2008-11-19,531.413
2008-11-20,517.515
2008-11-21,509.178
2008-11-24,529.242
2008-11-25,538.413
2008-11-26,531.463
2008-11-27,551.947
2008-11-28,552.41
2008-12-01,538.295
2008-12-02,538.565
2008-12-03,529.951
2008-12-04,542.14
2008-12-05,521.721
2008-12-08,553.06
2008-12-09,551.09
2008-12-10,558.862
2008-12-11,559.116
2008-12-12,562.025
2008-12-15,566.362
2008-12-16,566.812
2008-12-17,593.004
2008-12-18,603.408
2008-12-19,571.694
2008-12-22,576.179
2008-12-23,590.741
2008-12-24,596.567
2008-12-25,596.567
2008-12-26,599.076
2008-12-29,622.02
2008-12-30,623.548
2008-12-31,616.489
2009-01-01,616.489
2009-01-02,612.661
2009-01-05,611.623
2009-01-06,606.62
2009-01-07,619.796
2009-01-08,614.184
2009-01-09,608.433
2009-01-12,599.569
2009-01-13,583.37
2009-01-14,575.823
2009-01-15,565.944
2009-01-16,571.578
2009-01-19,552.414
2009-01-20,536.083
2009-01-21,530.48
2009-01-22,526.632
2009-01-23,509.954
2009-01-26,531.235
2009-01-27,539.128
2009-01-28,552.767
2009-01-29,543.812
2009-01-30,539.303
2009-02-02,531.254
2009-02-03,540.296
2009-02-04,542.172
2009-02-05,529.849
2009-02-06,536.107
2009-02-09,543.709
2009-02-10,545.247
2009-02-11,537.743
2009-02-12,527.315
2009-02-13,537.887
2009-02-16,531.371
2009-02-17,499.266
2009-02-18,492.564
2009-02-19,496.661
2009-02-20,478.138
2009-02-23,480.96
2009-02-24,475.132
2009-02-25,474.147
2009-02-26,479.669
2009-02-27,472.224
2009-03-02,448.396
2009-03-03,438.125
2009-03-04,441.515
2009-03-05,431.593
2009-03-06,431.529
2009-03-09,416.781
2009-03-10,436.619
2009-03-11,443.297
2009-03-12,439.998
2009-03-13,448.79
2009-03-16,458.08
2009-03-17,461.278
2009-03-18,469.647
2009-03-19,504.596
2009-03-20,505.572
2009-03-23,514.719
2009-03-24,515.721
2009-03-25,525.068
2009-03-26,527.25
2009-03-27,513.922
2009-03-30,495.742
2009-03-31,514.389
2009-04-01,518.263
2009-04-02,544.257
2009-04-03,553.774
2009-04-06,555.998
2009-04-07,541.392
2009-04-08,539.511
2009-04-09,551.371
2009-04-10,551.371
2009-04-13,557.931
2009-04-14,566.781
2009-04-15,565.189
2009-04-16,576.433
2009-04-17,572.946
2009-04-20,557.502
2009-04-21,552.995
2009-04-22,563.629
2009-04-23,566.999
2009-04-24,588.774
2009-04-27,583.389
2009-04-28,572.363
2009-04-29,590.272
2009-04-30,599.762
2009-05-01,600.765
2009-05-04,619.27
2009-05-05,627.16
2009-05-06,625.736
2009-05-07,634.972
2009-05-08,653.41
2009-05-11,653.54
2009-05-12,653.51
2009-05-13,640.46
2009-05-14,640.971
2009-05-15,646.416
2009-05-18,647.934
2009-05-19,663.072
2009-05-20,673.827
2009-05-21,670.774
2009-05-22,673.315
2009-05-25,674.995
2009-05-26,669.442
2009-05-27,670.479
2009-05-28,660.136
2009-05-29,673.534
2009-06-01,670.172
2009-06-02,693.11
2009-06-03,682.929
2009-06-04,687.969
2009-06-05,681.226
2009-06-08,673.728
2009-06-09,680.529
2009-06-10,689.651
2009-06-11,696.923
2009-06-12,689.034
2009-06-15,674.361
2009-06-16,672.734
2009-06-17,655.65
2009-06-18,659.872
2009-06-19,662.404
2009-06-22,642.304
2009-06-23,642.928
2009-06-24,651.441
2009-06-25,640.442
2009-06-26,648.827
2009-06-29,656.757
2009-06-30,651.527
2009-07-01,664.018
2009-07-02,652.289
2009-07-03,645.713
2009-07-06,638.772
2009-07-07,641.818
2009-07-08,625.972
2009-07-09,630.828
2009-07-10,627.2
2009-07-13,632.05
2009-07-14,639.091
2009-07-15,658.681
2009-07-16,663.529
2009-07-17,664.181
2009-07-20,679.059
2009-07-21,687.663
2009-07-22,687.183
2009-07-23,692.263
2009-07-24,689.758
2009-07-27,692.633
2009-07-28,689.066
2009-07-29,687.34
2009-07-30,693.15
2009-07-31,713.887
2009-08-03,737.799
2009-08-04,728.961
2009-08-05,733.196
2009-08-06,738.372
2009-08-07,733.014
2009-08-10,735.256
2009-08-11,726.136
2009-08-12,734.149
2009-08-13,743.104
2009-08-14,747.657
2009-08-17,725.914
2009-08-18,735.261
2009-08-19,745.443
2009-08-20,753.647
2009-08-21,771.926
2009-08-24,793.249
2009-08-25,802.605
2009-08-26,786.229
2009-08-27,789.349
2009-08-28,805.572
2009-08-31,802.962
2009-09-01,785.147
2009-09-02,765.53
2009-09-03,772.857
2009-09-04,778.792
2009-09-07,795.424
2009-09-08,807.588
2009-09-09,820.268
2009-09-10,825.568
2009-09-11,832.3
2009-09-14,829.213
2009-09-15,834.321
2009-09-16,847.07
2009-09-17,855.056
2009-09-18,857.728
2009-09-21,845.546
2009-09-22,859.401
2009-09-23,861.431
2009-09-24,851.666
2009-09-25,847.239
2009-09-28,846.517
2009-09-29,842.492
2009-09-30,852.009
2009-10-01,835.45
2009-10-02,824.162
2009-10-05,830.942
2009-10-06,856.203
2009-10-07,847.41
2009-10-08,856.32
2009-10-09,862.674
2009-10-12,877.242
2009-10-13,871.205
2009-10-14,886.186
2009-10-15,889.098
2009-10-16,888.255
2009-10-19,894.358
2009-10-20,889.649
2009-10-21,889.684
2009-10-22,880.808
2009-10-23,879.253
2009-10-26,859.332
2009-10-27,843.74
2009-10-28,815.08
2009-10-29,827.084
2009-10-30,814.21
2009-11-02,814.943
2009-11-03,801.951
2009-11-04,826.039
2009-11-05,831.326
2009-11-06,836.037
2009-11-09,851.993
2009-11-10,840.166
2009-11-11,849.546
2009-11-12,844.476
2009-11-13,843.144
2009-11-16,858.207
2009-11-17,847.94
2009-11-18,852.911
2009-11-19,833.738
2009-11-20,827.569
2009-11-23,844.576
2009-11-24,837.617
2009-11-25,842.737
2009-11-26,820.419
2009-11-27,828.103
2009-11-30,814.44
2009-12-01,824.237
2009-12-02,824.619
2009-12-03,827.79
2009-12-04,821.932
2009-12-07,817.706
2009-12-08,807.42
2009-12-09,799.41
2009-12-10,803.224
2009-12-11,796.505
2009-12-14,801.996
2009-12-15,796.137
2009-12-16,803.164
2009-12-17,789.588
2009-12-18,786.224
2009-12-21,790.712
2009-12-22,789.835
2009-12-23,801.594
2009-12-24,802.096
2009-12-25,802.096
2009-12-28,806.875
2009-12-29,812.572
2009-12-30,805.873
2009-12-31,811.525
2010-01-01,811.525
2010-01-04,828.778
2010-01-05,840.886
2010-01-06,844.128
2010-01-07,844.042
2010-01-08,851.822
2010-01-11,866.81
2010-01-12,863.175
2010-01-13,859.398
2010-01-14,864.485
2010-01-15,862.275
2010-01-18,863.503
2010-01-19,857.602
2010-01-20,841.351
2010-01-21,834.401
2010-01-22,831.61
2010-01-25,830.836
2010-01-26,825.36
2010-01-27,822.162
2010-01-28,817.184
2010-01-29,820.775
2010-02-01,816.893
2010-02-02,825.454
2010-02-03,821.17
2010-02-04,809.179
2010-02-05,785.966
2010-02-08,785.414
2010-02-09,788.372
2010-02-10,796.156
2010-02-11,792.883
2010-02-12,789.665
2010-02-15,793.456
2010-02-16,801.606
2010-02-17,807.086
2010-02-18,807.575
2010-02-19,802.043
2010-02-22,811.31
2010-02-23,804.853
2010-02-24,810.537
2010-02-25,803.225
2010-02-26,816.786
2010-03-01,811.216
2010-03-02,821.151
2010-03-03,836.322
2010-03-04,831.524
2010-03-05,832.155
2010-03-08,841.574
2010-03-09,837.799
2010-03-10,849.35
2010-03-11,848.86
2010-03-12,857.796
2010-03-15,851.445
2010-03-16,866.852
2010-03-17,874.218
2010-03-18,864.377
2010-03-19,861.579
2010-03-22,860.846
2010-03-23,867.008
2010-03-24,856.46
2010-03-25,862.406
2010-03-26,863.945
2010-03-29,868.444
2010-03-30,869.454
2010-03-31,888.934
2010-04-01,903.081
2010-04-02,903.081
2010-04-05,891.373
2010-04-06,889.887
2010-04-07,886.671
2010-04-08,882.54
2010-04-09,893.298
2010-04-12,902.114
2010-04-13,898.923
2010-04-14,905.269
2010-04-15,904.088
2010-04-16,897.618
2010-04-19,883.773
2010-04-20,881.956
2010-04-21,879.555
2010-04-22,866.369
2010-04-23,876.715
2010-04-26,875.235
2010-04-27,861.42
2010-04-28,835.774
2010-04-29,850.241
2010-04-30,857.388
2010-05-03,847.709
2010-05-04,819.593
2010-05-05,793.094
2010-05-06,790.456
2010-05-07,764.525
2010-05-10,800.252
2010-05-11,799.342
2010-05-12,812.41
2010-05-13,807.454
2010-05-14,782.0
2010-05-17,773.143
2010-05-18,785.245
2010-05-19,759.41
2010-05-20,747.914
2010-05-21,755.069
2010-05-24,748.745
2010-05-25,727.126
2010-05-26,741.021
2010-05-27,760.285
2010-05-28,764.266
2010-05-31,768.202
2010-06-01,765.423
2010-06-02,761.795
2010-06-03,773.072
2010-06-04,755.622
2010-06-07,748.303
2010-06-08,747.216
2010-06-09,760.496
2010-06-10,765.866
2010-06-11,765.928
2010-06-14,781.497
2010-06-15,790.109
2010-06-16,794.612
2010-06-17,802.184
2010-06-18,802.381
2010-06-21,810.725
2010-06-22,807.692
2010-06-23,799.136
2010-06-24,790.285
2010-06-25,791.6
2010-06-28,804.11
2010-06-29,782.931
2010-06-30,786.341
2010-07-01,784.279
2010-07-02,782.121
2010-07-05,780.382
2010-07-06,799.882
2010-07-07,807.677
2010-07-08,818.076
2010-07-09,819.869
2010-07-12,818.378
2010-07-13,836.702
2010-07-14,839.238
2010-07-15,842.906
2010-07-16,829.326
2010-07-19,822.653
2010-07-20,819.906
2010-07-21,824.492
2010-07-22,841.598
2010-07-23,834.686
2010-07-26,844.625
2010-07-27,843.884
2010-07-28,848.477
2010-07-29,859.79
2010-07-30,853.881
2010-08-02,880.041
2010-08-03,884.068
2010-08-04,875.544
2010-08-05,879.399
2010-08-06,880.101
2010-08-09,877.006
2010-08-10,858.901
2010-08-11,840.412
2010-08-12,837.892
2010-08-13,836.758
2010-08-16,844.018
2010-08-17,852.245
2010-08-18,857.165
2010-08-19,860.01
2010-08-20,840.549
2010-08-23,844.065
2010-08-24,841.923
2010-08-25,834.704
2010-08-26,843.456
2010-08-27,845.635
2010-08-30,851.013
2010-08-31,856.923
2010-09-01,869.895
2010-09-02,876.382
2010-09-03,881.536
2010-09-06,886.937
2010-09-07,883.376
2010-09-08,886.033
2010-09-09,888.312
2010-09-10,881.194
2010-09-13,897.689
2010-09-14,906.508
2010-09-15,897.741
2010-09-16,888.218
