Date,HONG KONG Standard (Large+Mid Cap)
2001-05-11,17177.968
2001-05-14,16783.356
2001-05-15,16859.812
2001-05-16,17006.141
2001-05-17,17198.425
2001-05-18,16952.989
2001-05-21,17196.911
2001-05-22,17360.374
2001-05-23,17369.686
2001-05-24,17233.892
2001-05-25,17104.32
2001-05-28,17105.694
2001-05-29,17037.246
2001-05-30,16850.048
2001-05-31,16551.804
2001-06-01,16534.197
2001-06-04,16678.282
2001-06-05,16950.092
2001-06-06,17036.729
2001-06-07,17154.493
2001-06-08,17183.758
2001-06-11,16901.01
2001-06-12,16679.14
2001-06-13,16539.943
2001-06-14,16199.448
2001-06-15,15939.193
2001-06-18,15947.905
2001-06-19,16080.165
2001-06-20,15861.336
2001-06-21,15975.367
2001-06-22,15805.069
2001-06-25,15805.272
2001-06-26,15648.85
2001-06-27,15649.594
2001-06-28,15483.455
2001-06-29,15666.82
2001-07-02,15667.121
2001-07-03,15766.286
2001-07-04,16012.727
2001-07-05,15811.74
2001-07-06,15811.538
2001-07-09,15448.023
2001-07-10,15621.295
2001-07-11,15590.491
2001-07-12,15705.371
2001-07-13,15620.056
2001-07-16,15644.467
2001-07-17,15604.085
2001-07-18,15617.579
2001-07-19,15501.737
2001-07-20,15571.403
2001-07-23,15549.131
2001-07-24,15359.668
2001-07-25,15359.373
2001-07-26,15135.145
2001-07-27,15265.367
2001-07-30,15199.37
2001-07-31,15633.135
2001-08-01,15793.242
2001-08-02,15667.561
2001-08-03,15398.098
2001-08-06,15295.292
2001-08-07,15158.314
2001-08-08,14933.913
2001-08-09,14565.961
2001-08-10,14744.776
2001-08-13,14532.893
2001-08-14,14799.219
2001-08-15,14893.112
2001-08-16,14841.696
2001-08-17,15059.471
2001-08-20,14902.483
2001-08-21,14742.783
2001-08-22,14704.111
2001-08-23,14835.83
2001-08-24,14747.985
2001-08-27,14874.371
2001-08-28,14815.586
2001-08-29,14775.367
2001-08-30,14754.483
2001-08-31,14557.801
2001-09-03,14531.651
2001-09-04,14618.967
2001-09-05,14436.74
2001-09-06,14007.651
2001-09-07,13644.692
2001-09-10,13637.242
2001-09-11,13681.539
2001-09-12,12421.501
2001-09-13,12610.305
2001-09-14,12514.948
2001-09-17,11980.255
2001-09-18,11795.573
2001-09-19,12006.755
2001-09-20,11723.344
2001-09-21,11241.986
2001-09-24,11544.881
2001-09-25,11694.335
2001-09-26,11665.175
2001-09-27,12101.332
2001-09-28,12310.163
2001-10-01,12311.504
2001-10-02,12311.11
2001-10-03,12393.747
2001-10-04,12806.603
2001-10-05,12960.16
2001-10-08,12625.079
2001-10-09,13065.293
2001-10-10,12971.315
2001-10-11,13141.983
2001-10-12,12857.999
2001-10-15,12812.925
2001-10-16,12803.014
2001-10-17,13124.869
2001-10-18,12692.703
2001-10-19,12586.566
2001-10-22,12604.625
2001-10-23,12929.53
2001-10-24,12896.559
2001-10-25,12896.725
2001-10-26,13096.549
2001-10-29,12768.264
2001-10-30,12674.681
2001-10-31,12737.741
2001-11-01,12757.3
2001-11-02,12740.408
2001-11-05,13055.508
2001-11-06,12968.408
2001-11-07,12847.325
2001-11-08,13254.639
2001-11-09,13467.617
2001-11-12,13487.446
2001-11-13,13521.119
2001-11-14,13936.509
2001-11-15,14285.737
2001-11-16,14355.62
2001-11-19,14406.526
2001-11-20,14342.084
2001-11-21,14304.431
2001-11-22,14275.586
2001-11-23,14353.629
2001-11-26,14476.08
2001-11-27,14315.09
2001-11-28,14043.216
2001-11-29,14171.545
2001-11-30,14414.08
2001-12-03,14359.818
2001-12-04,14757.894
2001-12-05,15224.371
2001-12-06,15168.25
2001-12-07,15355.837
2001-12-10,15375.666
2001-12-11,15178.622
2001-12-12,15375.63
2001-12-13,15033.55
2001-12-14,14971.456
2001-12-17,14982.175
2001-12-18,15036.156
2001-12-19,15217.199
2001-12-20,15314.416
2001-12-21,14809.872
2001-12-24,14858.548
2001-12-25,14858.548
2001-12-26,14858.357
2001-12-27,15050.698
2001-12-28,15137.48
2001-12-31,15148.618
2002-01-01,15148.618
2002-01-02,15127.268
2002-01-03,15170.686
2002-01-04,15524.703
2002-01-07,15893.851
2002-01-08,15828.874
2002-01-09,15661.439
2002-01-10,15523.407
2002-01-11,15314.167
2002-01-14,15354.324
2002-01-15,15156.694
2002-01-16,15060.45
2002-01-17,15141.41
2002-01-18,15060.608
2002-01-21,15243.735
2002-01-22,15039.893
2002-01-23,14999.852
2002-01-24,14956.997
2002-01-25,15030.836
2002-01-28,15049.251
2002-01-29,15290.072
2002-01-30,14933.498
2002-01-31,14879.965
2002-02-01,14713.225
2002-02-04,14805.81
2002-02-05,14650.539
2002-02-06,14692.35
2002-02-07,14489.108
2002-02-08,14556.598
2002-02-11,14941.056
2002-02-12,14940.865
2002-02-13,14941.056
2002-02-14,14941.056
2002-02-15,15030.205
2002-02-18,15145.725
2002-02-19,14860.799
2002-02-20,14905.634
2002-02-21,14955.686
2002-02-22,14744.602
2002-02-25,14472.152
2002-02-26,14396.237
2002-02-27,14520.733
2002-02-28,14301.344
2002-03-01,14266.271
2002-03-04,14641.074
2002-03-05,15016.919
2002-03-06,14963.356
2002-03-07,15148.986
2002-03-08,15185.111
2002-03-11,15282.247
2002-03-12,15241.855
2002-03-13,15188.436
2002-03-14,15238.2
2002-03-15,15205.013
2002-03-18,15235.807
2002-03-19,15227.864
2002-03-20,15093.102
2002-03-21,14822.148
2002-03-22,14872.789
2002-03-25,14919.481
2002-03-26,14858.494
2002-03-27,15143.652
2002-03-28,15168.552
2002-03-29,15168.552
2002-04-01,15168.746
2002-04-02,14890.467
2002-04-03,14819.945
2002-04-04,14853.433
2002-04-05,14853.433
2002-04-08,14717.286
2002-04-09,14709.659
2002-04-10,14593.859
2002-04-11,14755.909
2002-04-12,14758.154
2002-04-15,14834.438
2002-04-16,14853.609
2002-04-17,15267.512
2002-04-18,15438.966
2002-04-19,15562.675
2002-04-22,15506.039
2002-04-23,15764.712
2002-04-24,15930.587
2002-04-25,15839.056
2002-04-26,15820.657
2002-04-29,15797.376
2002-04-30,16029.234
2002-05-01,16029.645
2002-05-02,16482.881
2002-05-03,16395.915
2002-05-06,16297.827
2002-05-07,16424.33
2002-05-08,16272.329
2002-05-09,16219.083
2002-05-10,16205.067
2002-05-13,16267.387
2002-05-14,16199.863
2002-05-15,16402.871
2002-05-16,16418.415
2002-05-17,16511.037
2002-05-20,16510.719
2002-05-21,16237.022
2002-05-22,16250.328
2002-05-23,16035.233
2002-05-24,15996.203
2002-05-27,15908.179
2002-05-28,15854.316
2002-05-29,15674.328
2002-05-30,15566.315
2002-05-31,15371.777
2002-06-03,15386.834
2002-06-04,15392.923
2002-06-05,15529.594
2002-06-06,15467.009
2002-06-07,15441.841
2002-06-10,15532.781
2002-06-11,15382.77
2002-06-12,15256.299
2002-06-13,15229.223
2002-06-14,15012.881
2002-06-17,14855.56
2002-06-18,14806.898
2002-06-19,14508.161
2002-06-20,14688.406
2002-06-21,14520.53
2002-06-24,14553.539
2002-06-25,14511.098
2002-06-26,14158.425
2002-06-27,14423.149
2002-06-28,14442.02
2002-07-01,14442.297
2002-07-02,14273.419
2002-07-03,14481.618
2002-07-04,14773.842
2002-07-05,14854.334
2002-07-08,14759.44
2002-07-09,14747.813
2002-07-10,14750.447
2002-07-11,14405.274
2002-07-12,14508.89
2002-07-15,14504.836
2002-07-16,14236.353
2002-07-17,14057.78
2002-07-18,14152.92
2002-07-19,13993.0
2002-07-22,13716.854
2002-07-23,14096.266
2002-07-24,13707.295
2002-07-25,13483.355
2002-07-26,13245.528
2002-07-29,13534.094
2002-07-30,13750.636
2002-07-31,13846.859
2002-08-01,13711.158
2002-08-02,13504.845
2002-08-05,13231.469
2002-08-06,12937.357
2002-08-07,13292.595
2002-08-08,13250.23
2002-08-09,13154.266
2002-08-12,12959.545
2002-08-13,13171.837
2002-08-14,12986.398
2002-08-15,13275.644
2002-08-16,13360.727
2002-08-19,13269.035
2002-08-20,13515.337
2002-08-21,13626.877
2002-08-22,13664.072
2002-08-23,13581.357
2002-08-26,13551.686
2002-08-27,13395.247
2002-08-28,13296.44
2002-08-29,13192.143
2002-08-30,13170.406
2002-09-02,13008.097
2002-09-03,12952.716
2002-09-04,13109.423
2002-09-05,12966.736
2002-09-06,12992.372
2002-09-09,12935.534
2002-09-10,13129.079
2002-09-11,13115.007
2002-09-12,13195.017
2002-09-13,12893.044
2002-09-16,12637.708
2002-09-17,12907.094
2002-09-18,12655.626
2002-09-19,12626.906
2002-09-20,12460.432
2002-09-23,12360.523
2002-09-24,12276.587
2002-09-25,12272.95
2002-09-26,12489.055
2002-09-27,12534.535
2002-09-30,12230.787
2002-10-01,12231.101
2002-10-02,12149.705
2002-10-03,11960.336
2002-10-04,11990.452
2002-10-07,11875.141
2002-10-08,11938.989
2002-10-09,11994.36
2002-10-10,11774.164
2002-10-11,11850.667
2002-10-14,11850.819
2002-10-15,12324.834
2002-10-16,12428.709
2002-10-17,12631.835
2002-10-18,12688.923
2002-10-21,12618.554
2002-10-22,12616.957
2002-10-23,12935.744
2002-10-24,12936.268
2002-10-25,12975.434
2002-10-28,13164.85
2002-10-29,12878.632
2002-10-30,12804.056
2002-10-31,12671.018
2002-11-01,12582.384
2002-11-04,13032.094
2002-11-05,12923.222
2002-11-06,13022.149
2002-11-07,13144.495
2002-11-08,13001.94
2002-11-11,12792.924
2002-11-12,12828.487
2002-11-13,12816.76
2002-11-14,13026.315
2002-11-15,13288.175
2002-11-18,13160.056
2002-11-19,13277.099
2002-11-20,13311.561
2002-11-21,13331.372
2002-11-22,13398.94
2002-11-25,13455.684
2002-11-26,13366.685
2002-11-27,13336.47
2002-11-28,13546.717
2002-11-29,13463.746
2002-12-02,13617.248
2002-12-03,13588.539
2002-12-04,13303.662
2002-12-05,13278.007
2002-12-06,13249.301
2002-12-09,13047.449
2002-12-10,13051.462
2002-12-11,12957.705
2002-12-12,12957.386
2002-12-13,12905.678
2002-12-16,12912.574
2002-12-17,12931.3
2002-12-18,12694.29
2002-12-19,12711.746
2002-12-20,12806.642
2002-12-23,12763.142
2002-12-24,12736.542
2002-12-25,12736.542
2002-12-26,12736.706
2002-12-27,12553.307
2002-12-30,12355.585
2002-12-31,12454.254
2003-01-01,12454.254
2003-01-02,12460.235
2003-01-03,12775.344
2003-01-06,12812.053
2003-01-07,12751.191
2003-01-08,12811.131
2003-01-09,12811.484
2003-01-10,12885.119
2003-01-13,13026.489
2003-01-14,13007.427
2003-01-15,13144.84
2003-01-16,12997.616
2003-01-17,12788.029
2003-01-20,12681.47
2003-01-21,12695.636
2003-01-22,12751.883
2003-01-23,12821.307
2003-01-24,12695.289
2003-01-27,12482.907
2003-01-28,12587.683
2003-01-29,12465.127
2003-01-30,12524.72
2003-01-31,12524.881
2003-02-03,12524.72
2003-02-04,12480.548
2003-02-05,12360.539
2003-02-06,12310.936
2003-02-07,12351.589
2003-02-10,12465.833
2003-02-11,12422.472
2003-02-12,12626.128
2003-02-13,12380.358
2003-02-14,12388.286
2003-02-17,12684.829
2003-02-18,12711.837
2003-02-19,12752.788
2003-02-20,12642.423
2003-02-21,12481.723
2003-02-24,12457.922
2003-02-25,12318.522
2003-02-26,12304.359
2003-02-27,12333.682
2003-02-28,12373.115
2003-03-03,12562.842
2003-03-04,12465.909
2003-03-05,12448.899
2003-03-06,12249.726
2003-03-07,12136.775
2003-03-10,11990.799
2003-03-11,12005.319
2003-03-12,12002.323
2003-03-13,11887.205
2003-03-14,12100.027
2003-03-17,11941.897
2003-03-18,12139.226
2003-03-19,12498.913
2003-03-20,12535.657
2003-03-21,12482.869
2003-03-24,12383.33
2003-03-25,12353.986
2003-03-26,12330.539
2003-03-27,12064.366
2003-03-28,12080.297
2003-03-31,11733.109
2003-04-01,11690.664
2003-04-02,11803.46
2003-04-03,11702.528
2003-04-04,11975.734
2003-04-07,12105.783
2003-04-08,11869.276
2003-04-09,11551.509
2003-04-10,11547.566
2003-04-11,11588.302
2003-04-14,11379.556
2003-04-15,11496.307
2003-04-16,11540.206
2003-04-17,11419.154
2003-04-18,11419.154
2003-04-21,11419.008
2003-04-22,11411.107
2003-04-23,11316.424
2003-04-24,11285.777
2003-04-25,11289.258
2003-04-28,11386.291
2003-04-29,11845.391
2003-04-30,11717.091
2003-05-01,11717.241
2003-05-02,11892.473
2003-05-05,12048.123
2003-05-06,11984.69
2003-05-07,11960.239
2003-05-08,11960.239
2003-05-09,12130.031
2003-05-12,12304.916
2003-05-13,12334.904
2003-05-14,12289.491
2003-05-15,12316.071
2003-05-16,12275.544
2003-05-19,12242.825
2003-05-20,12219.108
2003-05-21,12226.443
2003-05-22,12335.895
2003-05-23,12566.28
2003-05-26,12816.116
2003-05-27,12715.27
2003-05-28,12777.37
2003-05-29,12745.721
2003-05-30,12716.002
2003-06-02,12953.777
2003-06-03,12965.352
2003-06-04,12965.019
2003-06-05,12924.234
2003-06-06,13010.263
2003-06-09,13090.689
2003-06-10,13164.557
2003-06-11,13154.914
2003-06-12,13172.812
2003-06-13,13268.376
2003-06-16,13232.341
2003-06-17,13368.244
2003-06-18,13283.493
2003-06-19,13293.806
2003-06-20,13251.017
2003-06-23,13006.057
2003-06-24,12827.345
2003-06-25,12850.561
2003-06-26,12924.808
2003-06-27,12985.543
2003-06-30,12887.139
2003-07-01,12886.643
2003-07-02,12951.083
2003-07-03,12960.748
2003-07-04,12963.972
2003-07-07,13279.485
2003-07-08,13404.315
2003-07-09,13510.504
2003-07-10,13442.825
2003-07-11,13331.612
2003-07-14,13631.648
2003-07-15,13584.176
2003-07-16,13675.415
2003-07-17,13592.339
2003-07-18,13693.342
2003-07-21,13621.77
2003-07-22,13516.482
2003-07-23,13387.112
2003-07-24,13411.675
2003-07-25,13437.026
2003-07-28,13658.968
2003-07-29,13701.244
2003-07-30,13646.244
2003-07-31,13707.149
2003-08-01,13888.466
2003-08-04,13862.493
2003-08-05,13813.731
2003-08-06,13504.189
2003-08-07,13461.374
2003-08-08,13526.139
2003-08-11,13679.916
2003-08-12,13874.181
2003-08-13,14072.689
2003-08-14,14189.715
2003-08-15,14185.375
2003-08-18,14407.237
2003-08-19,14436.415
2003-08-20,14509.125
2003-08-21,14845.369
2003-08-22,15123.603
2003-08-25,15195.692
2003-08-26,15163.462
2003-08-27,15121.434
2003-08-28,15175.22
2003-08-29,15392.02
2003-09-01,15527.557
2003-09-02,15614.112
2003-09-03,15923.708
2003-09-04,15979.386
2003-09-05,15920.267
2003-09-08,15890.428
2003-09-09,15685.939
2003-09-10,15274.751
2003-09-11,15469.145
2003-09-12,15468.947
2003-09-15,15698.199
2003-09-16,15760.09
2003-09-17,15897.927
2003-09-18,15735.842
2003-09-19,15459.331
2003-09-22,15439.722
2003-09-23,15756.857
2003-09-24,16409.7
2003-09-25,16322.259
2003-09-26,16335.455
2003-09-29,16093.679
2003-09-30,16253.494
2003-10-01,16265.782
2003-10-02,16894.355
2003-10-03,16932.492
2003-10-06,17188.177
2003-10-07,16929.449
2003-10-08,16653.034
2003-10-09,16794.262
2003-10-10,16995.223
2003-10-13,17034.885
2003-10-14,16843.708
2003-10-15,17111.964
2003-10-16,17085.217
2003-10-17,17093.406
2003-10-20,17227.463
2003-10-21,17373.21
2003-10-22,17245.438
2003-10-23,16636.591
2003-10-24,16569.493
2003-10-27,16622.207
2003-10-28,16981.958
2003-10-29,16975.541
2003-10-30,16893.791
2003-10-31,16950.889
2003-11-03,17079.405
2003-11-04,17159.158
2003-11-05,17186.393
2003-11-06,16901.148
2003-11-07,17012.721
2003-11-10,16890.626
2003-11-11,16728.985
2003-11-12,16535.818
2003-11-13,16839.526
2003-11-14,16870.836
2003-11-17,16485.22
2003-11-18,16429.265
2003-11-19,16226.81
2003-11-20,16263.643
2003-11-21,16243.246
2003-11-24,16163.587
2003-11-25,16386.925
2003-11-26,16524.64
2003-11-27,16556.071
2003-11-28,16858.918
2003-12-01,17114.598
2003-12-02,17101.852
2003-12-03,17052.783
2003-12-04,17027.586
2003-12-05,17022.142
2003-12-08,16763.9
2003-12-09,17009.625
2003-12-10,16983.742
2003-12-11,17359.258
2003-12-12,17364.416
2003-12-15,17279.049
2003-12-16,16872.432
2003-12-17,16720.312
2003-12-18,16652.963
2003-12-19,16795.823
2003-12-22,16917.288
2003-12-23,16919.685
2003-12-24,16967.287
2003-12-25,16967.287
2003-12-26,16966.304
2003-12-29,16944.381
2003-12-30,17102.101
2003-12-31,17199.525
2004-01-01,17199.525
2004-01-02,17470.143
2004-01-05,17902.837
2004-01-06,18085.712
2004-01-07,18055.587
2004-01-08,17903.032
2004-01-09,18283.751
2004-01-12,18468.509
2004-01-13,18543.662
2004-01-14,18701.169
2004-01-15,18546.996
2004-01-16,18509.743
2004-01-19,18655.88
2004-01-20,19135.697
2004-01-21,19454.415
2004-01-22,19455.918
2004-01-23,19456.419
2004-01-26,19674.169
2004-01-27,19605.306
2004-01-28,19037.484
2004-01-29,18797.511
2004-01-30,18875.979
2004-02-02,18423.951
2004-02-03,18645.822
2004-02-04,18681.813
2004-02-05,18617.433
2004-02-06,19020.687
2004-02-09,19399.25
2004-02-10,19309.675
2004-02-11,19246.229
2004-02-12,19291.219
2004-02-13,19388.828
2004-02-16,19490.039
2004-02-17,19478.36
2004-02-18,19586.764
2004-02-19,19568.676
2004-02-20,19482.632
2004-02-23,19286.634
2004-02-24,19290.609
2004-02-25,19054.475
2004-02-26,19142.814
2004-02-27,19486.325
2004-03-01,19519.627
2004-03-02,19263.893
2004-03-03,18962.117
2004-03-04,19018.7
2004-03-05,18992.373
2004-03-08,19080.051
2004-03-09,18822.034
2004-03-10,18627.906
2004-03-11,18353.972
2004-03-12,18217.017
2004-03-15,18190.111
2004-03-16,18274.864
2004-03-17,18387.113
2004-03-18,18289.489
2004-03-19,18400.327
2004-03-22,18062.382
2004-03-23,18148.026
2004-03-24,18313.789
2004-03-25,18042.528
2004-03-26,18080.657
2004-03-29,17978.605
2004-03-30,18356.118
2004-03-31,18321.783
2004-04-01,18426.162
2004-04-02,18611.687
2004-04-05,18608.461
2004-04-06,18816.347
2004-04-07,18836.786
2004-04-08,18826.246
2004-04-09,18826.246
2004-04-12,18825.643
2004-04-13,19026.501
2004-04-14,18519.881
2004-04-15,18158.093
2004-04-16,18150.542
2004-04-19,18100.711
2004-04-20,18087.524
2004-04-21,17786.542
2004-04-22,17623.757
2004-04-23,18031.821
2004-04-26,17651.44
2004-04-27,17691.194
2004-04-28,17684.181
2004-04-29,17432.622
2004-04-30,17432.824
2004-05-03,17441.353
2004-05-04,17682.097
2004-05-05,17401.491
2004-05-06,17451.536
2004-05-07,17260.632
2004-05-10,16577.956
2004-05-11,16672.896
2004-05-12,16800.875
2004-05-13,16500.034
2004-05-14,16264.011
2004-05-17,15603.61
2004-05-18,15679.221
2004-05-19,16388.889
2004-05-20,16236.891
2004-05-21,16739.207
2004-05-24,16938.772
2004-05-25,16976.309
2004-05-26,16975.22
2004-05-27,17329.509
2004-05-28,17448.662
2004-05-31,17499.864
2004-06-01,17400.094
2004-06-02,17448.548
2004-06-03,17057.551
2004-06-04,17173.66
2004-06-07,17695.289
2004-06-08,17706.523
2004-06-09,17641.68
2004-06-10,17774.035
2004-06-11,17736.454
2004-06-14,17296.66
2004-06-15,17246.251
2004-06-16,17370.762
2004-06-17,17240.203
2004-06-18,16876.451
2004-06-21,16840.239
2004-06-22,16839.592
2004-06-23,16814.901
2004-06-24,17223.149
2004-06-25,17242.067
2004-06-28,17319.206
2004-06-29,17218.773
2004-06-30,17496.581
2004-07-01,17496.918
2004-07-02,17453.279
2004-07-05,17552.976
2004-07-06,17695.657
2004-07-07,17783.922
2004-07-08,17536.727
2004-07-09,17585.605
2004-07-12,17657.197
2004-07-13,17443.372
2004-07-14,17233.237
2004-07-15,17252.845
2004-07-16,17424.998
2004-07-19,17551.702
2004-07-20,17528.664
2004-07-21,17958.239
2004-07-22,17851.757
2004-07-23,17913.517
2004-07-26,17877.808
2004-07-27,17845.832
2004-07-28,17877.944
2004-07-29,17681.431
2004-07-30,17732.645
2004-08-02,17651.454
2004-08-03,17749.963
2004-08-04,17696.848
2004-08-05,18021.96
2004-08-06,18052.897
2004-08-09,18085.356
2004-08-10,18040.935
2004-08-11,17901.542
2004-08-12,18010.274
2004-08-13,17932.348
2004-08-16,17712.155
2004-08-17,17773.536
2004-08-18,17814.695
2004-08-19,18119.993
2004-08-20,18131.638
2004-08-23,18334.649
2004-08-24,18631.585
2004-08-25,18896.582
2004-08-26,18944.592
2004-08-27,18835.554
2004-08-30,18948.268
2004-08-31,18993.127
2004-09-01,19257.07
2004-09-02,19268.274
2004-09-03,19117.454
2004-09-06,19424.759
2004-09-07,19567.424
2004-09-08,19433.856
2004-09-09,19312.295
2004-09-10,19343.716
2004-09-13,19574.206
2004-09-14,19592.452
2004-09-15,19485.777
2004-09-16,19731.654
2004-09-17,19712.608
2004-09-20,19655.674
2004-09-21,19743.159
2004-09-22,19720.536
2004-09-23,19598.746
2004-09-24,19197.856
2004-09-27,19165.1
2004-09-28,19074.803
2004-09-29,19076.149
2004-09-30,19320.193
2004-10-01,19322.051
2004-10-04,19697.292
2004-10-05,19712.738
2004-10-06,19582.001
2004-10-07,19585.616
2004-10-08,19455.321
2004-10-11,19448.206
2004-10-12,19438.556
2004-10-13,19326.473
2004-10-14,19144.144
2004-10-15,19229.099
2004-10-18,19176.276
2004-10-19,19340.792
2004-10-20,19107.262
2004-10-21,19054.87
2004-10-22,19051.322
2004-10-25,18794.755
2004-10-26,18818.728
2004-10-27,18862.904
2004-10-28,19323.757
2004-10-29,19254.692
2004-11-01,19282.448
2004-11-02,19613.131
2004-11-03,19826.369
2004-11-04,19747.978
2004-11-05,19980.702
2004-11-08,20004.862
2004-11-09,19966.428
2004-11-10,20137.119
2004-11-11,20012.383
2004-11-12,20247.7
2004-11-15,20423.044
2004-11-16,20225.55
2004-11-17,20387.803
2004-11-18,20454.314
2004-11-19,20481.204
2004-11-22,20481.717
2004-11-23,20848.299
2004-11-24,20856.691
2004-11-25,20846.036
2004-11-26,20860.974
2004-11-29,21069.413
2004-11-30,21007.929
2004-12-01,21100.354
2004-12-02,21223.435
2004-12-03,21141.989
2004-12-06,21213.23
2004-12-07,21260.65
2004-12-08,21010.809
2004-12-09,20905.226
2004-12-10,20757.991
2004-12-13,20794.705
2004-12-14,21005.176
2004-12-15,21074.341
2004-12-16,21022.268
2004-12-17,21057.67
2004-12-20,21296.891
2004-12-21,21239.579
2004-12-22,21167.0
2004-12-23,21352.291
2004-12-24,21290.916
2004-12-27,21290.916
2004-12-28,21393.992
2004-12-29,21445.598
2004-12-30,21381.491
2004-12-31,21495.319
2005-01-03,21493.529
2005-01-04,21251.858
2005-01-05,20743.696
2005-01-06,20657.283
2005-01-07,20449.27
2005-01-10,20469.617
2005-01-11,20356.139
2005-01-12,20440.566
2005-01-13,20530.535
2005-01-14,20368.836
2005-01-17,20535.963
2005-01-18,20549.295
2005-01-19,20584.814
2005-01-20,20360.262
2005-01-21,20240.695
2005-01-24,20068.023
2005-01-25,20356.458
2005-01-26,20480.069
2005-01-27,20433.774
2005-01-28,20499.182
2005-01-31,20603.718
2005-02-01,20403.774
2005-02-02,20397.713
2005-02-03,20398.851
2005-02-04,20466.109
2005-02-07,20730.152
2005-02-08,20758.018
2005-02-09,20758.018
2005-02-10,20758.018
2005-02-11,20757.353
2005-02-14,20917.615
2005-02-15,20887.835
2005-02-16,20939.307
2005-02-17,20810.925
2005-02-18,21028.549
2005-02-21,21112.071
2005-02-22,21034.916
2005-02-23,20856.195
2005-02-24,21082.132
2005-02-25,21265.926
2005-02-28,21292.817
2005-03-01,21238.527
2005-03-02,21016.974
2005-03-03,21024.539
2005-03-04,20790.831
2005-03-07,20820.367
2005-03-08,20930.155
2005-03-09,21097.471
2005-03-10,20977.037
2005-03-11,21020.135
2005-03-14,20966.812
2005-03-15,20804.901
2005-03-16,20982.212
2005-03-17,20969.73
2005-03-18,20991.935
2005-03-21,21026.174
2005-03-22,20960.675
2005-03-23,20697.021
2005-03-24,20688.729
2005-03-25,20688.729
2005-03-28,20688.729
2005-03-29,20470.171
2005-03-30,20482.593
2005-03-31,20589.063
2005-04-01,20629.788
2005-04-04,20731.281
2005-04-05,20730.484
2005-04-06,20716.244
2005-04-07,20810.055
2005-04-08,20926.0
2005-04-11,20905.594
2005-04-12,20925.704
2005-04-13,21118.317
2005-04-14,21150.455
2005-04-15,20947.428
2005-04-18,20561.595
2005-04-19,20715.238
2005-04-20,20776.636
2005-04-21,20930.663
2005-04-22,21086.704
2005-04-25,21170.951
2005-04-26,21399.245
2005-04-27,21377.394
2005-04-28,21443.092
2005-04-29,21459.651
2005-05-02,21456.899
2005-05-03,21472.604
2005-05-04,21555.096
2005-05-05,21687.214
2005-05-06,21651.593
2005-05-09,21741.782
2005-05-10,21665.839
2005-05-11,21526.205
2005-05-12,21621.885
2005-05-13,21517.031
2005-05-16,21514.272
2005-05-17,21273.248
2005-05-18,21237.668
2005-05-19,21271.677
2005-05-20,21243.735
2005-05-23,21213.975
2005-05-24,21319.265
2005-05-25,21105.15
2005-05-26,21112.961
2005-05-27,21361.546
2005-05-30,21519.755
2005-05-31,21491.513
2005-06-01,21513.6
2005-06-02,21427.189
2005-06-03,21438.885
2005-06-06,21506.308
2005-06-07,21463.627
2005-06-08,21558.484
2005-06-09,21590.561
2005-06-10,21627.776
2005-06-13,21665.215
2005-06-14,21638.273
