Date,KOKUSAI INDEX (WORLD ex JP) MID GROWTH Mid Cap
2005-11-07,680.668
2005-11-08,677.728
2005-11-09,678.411
2005-11-10,681.738
2005-11-11,683.864
2005-11-14,683.447
2005-11-15,681.881
2005-11-16,682.666
2005-11-17,691.307
2005-11-18,693.105
2005-11-21,698.933
2005-11-22,702.177
2005-11-23,705.817
2005-11-24,705.956
2005-11-25,706.68
2005-11-28,699.704
2005-11-29,701.424
2005-11-30,700.773
2005-12-01,710.695
2005-12-02,713.02
2005-12-05,712.201
2005-12-06,714.941
2005-12-07,711.844
2005-12-08,715.684
2005-12-09,718.334
2005-12-12,722.008
2005-12-13,722.199
2005-12-14,724.785
2005-12-15,721.8
2005-12-16,722.924
2005-12-19,718.256
2005-12-20,718.143
2005-12-21,719.677
2005-12-22,723.787
2005-12-23,724.808
2005-12-26,724.808
2005-12-27,720.637
2005-12-28,723.835
2005-12-29,722.939
2005-12-30,718.99
2006-01-02,719.981
2006-01-03,732.888
2006-01-04,742.298
2006-01-05,740.844
2006-01-06,749.769
2006-01-09,752.864
2006-01-10,752.652
2006-01-11,757.689
2006-01-12,754.861
2006-01-13,754.56
2006-01-16,756.898
2006-01-17,752.622
2006-01-18,749.961
2006-01-19,759.701
2006-01-20,751.35
2006-01-23,756.554
2006-01-24,759.942
2006-01-25,759.507
2006-01-26,766.324
2006-01-27,771.437
2006-01-30,771.586
2006-01-31,772.959
2006-02-01,774.868
2006-02-02,768.462
2006-02-03,763.953
2006-02-06,768.116
2006-02-07,759.132
2006-02-08,760.548
2006-02-09,761.112
2006-02-10,758.113
2006-02-13,754.627
2006-02-14,756.188
2006-02-15,758.721
2006-02-16,764.935
2006-02-17,766.437
2006-02-20,768.913
2006-02-21,767.753
2006-02-22,771.167
2006-02-23,770.43
2006-02-24,771.243
2006-02-27,773.072
2006-02-28,767.397
2006-03-01,776.218
2006-03-02,777.676
2006-03-03,777.165
2006-03-06,772.445
2006-03-07,761.03
2006-03-08,756.726
2006-03-09,757.889
2006-03-10,761.881
2006-03-13,766.297
2006-03-14,775.306
2006-03-15,780.497
2006-03-16,783.474
2006-03-17,785.315
2006-03-20,783.87
2006-03-21,778.096
2006-03-22,781.288
2006-03-23,780.941
2006-03-24,786.126
2006-03-27,785.298
2006-03-28,784.393
2006-03-29,789.405
2006-03-30,795.919
2006-03-31,792.955
2006-04-03,795.632
2006-04-04,801.124
2006-04-05,807.719
2006-04-06,809.757
2006-04-07,800.479
2006-04-10,800.526
2006-04-11,792.422
2006-04-12,791.51
2006-04-13,794.081
2006-04-14,794.081
2006-04-17,798.236
2006-04-18,807.859
2006-04-19,817.829
2006-04-20,816.448
2006-04-21,818.966
2006-04-24,816.814
2006-04-25,814.903
2006-04-26,816.855
2006-04-27,815.053
2006-04-28,816.039
2006-05-01,817.638
2006-05-02,824.251
2006-05-03,822.434
2006-05-04,830.638
2006-05-05,840.402
2006-05-08,842.232
2006-05-09,843.5
2006-05-10,842.492
2006-05-11,834.208
2006-05-12,820.388
2006-05-15,806.022
2006-05-16,803.953
2006-05-17,786.072
2006-05-18,779.659
2006-05-19,779.132
2006-05-22,764.035
2006-05-23,773.55
2006-05-24,763.329
2006-05-25,774.663
2006-05-26,784.331
2006-05-29,786.48
2006-05-30,773.904
2006-05-31,781.016
2006-06-01,788.689
2006-06-02,793.923
2006-06-05,780.581
2006-06-06,765.845
2006-06-07,759.983
2006-06-08,746.727
2006-06-09,750.185
2006-06-12,735.704
2006-06-13,719.402
2006-06-14,726.151
2006-06-15,750.928
2006-06-16,748.81
2006-06-19,741.24
2006-06-20,740.257
2006-06-21,751.429
2006-06-22,749.67
2006-06-23,751.397
2006-06-26,754.852
2006-06-27,748.697
2006-06-28,748.429
2006-06-29,767.594
2006-06-30,779.313
2006-07-03,784.778
2006-07-04,786.518
2006-07-05,774.345
2006-07-06,777.755
2006-07-07,772.356
2006-07-10,768.522
2006-07-11,769.2
2006-07-12,764.09
2006-07-13,750.92
2006-07-14,741.997
2006-07-17,733.189
2006-07-18,730.656
2006-07-19,749.257
2006-07-20,741.768
2006-07-21,730.853
2006-07-24,743.99
2006-07-25,751.687
2006-07-26,751.308
2006-07-27,753.825
2006-07-28,762.028
2006-07-31,763.891
2006-08-01,758.636
2006-08-02,768.195
2006-08-03,768.46
2006-08-04,770.375
2006-08-07,765.974
2006-08-08,762.605
2006-08-09,761.491
2006-08-10,759.154
2006-08-11,756.417
2006-08-14,757.441
2006-08-15,769.326
2006-08-16,782.058
2006-08-17,783.302
2006-08-18,782.309
2006-08-21,781.61
2006-08-22,780.901
2006-08-23,776.296
2006-08-24,774.771
2006-08-25,774.263
2006-08-28,778.675
2006-08-29,780.714
2006-08-30,785.481
2006-08-31,786.744
2006-09-01,791.86
2006-09-04,795.088
2006-09-05,794.646
2006-09-06,783.448
2006-09-07,776.119
2006-09-08,776.888
2006-09-11,773.358
2006-09-12,783.635
2006-09-13,788.838
2006-09-14,789.05
2006-09-15,788.642
2006-09-18,792.267
2006-09-19,788.015
2006-09-20,791.737
2006-09-21,790.438
2006-09-22,785.606
2006-09-25,789.088
2006-09-26,795.027
2006-09-27,800.106
2006-09-28,800.766
2006-09-29,799.187
2006-10-02,798.037
2006-10-03,792.191
2006-10-04,799.371
2006-10-05,807.179
2006-10-06,802.208
2006-10-09,805.348
2006-10-10,808.591
2006-10-11,806.074
2006-10-12,814.414
2006-10-13,817.2
2006-10-16,823.898
2006-10-17,816.682
2006-10-18,817.544
2006-10-19,821.558
2006-10-20,820.542
2006-10-23,821.868
2006-10-24,823.992
2006-10-25,828.53
2006-10-26,835.53
2006-10-27,831.431
2006-10-30,831.263
2006-10-31,833.395
2006-11-01,828.186
2006-11-02,827.131
2006-11-03,827.079
2006-11-06,835.99
2006-11-07,842.196
2006-11-08,842.417
2006-11-09,840.377
2006-11-10,844.492
2006-11-13,845.785
2006-11-14,848.861
2006-11-15,853.636
2006-11-16,854.171
2006-11-17,852.921
2006-11-20,854.263
2006-11-21,859.93
2006-11-22,867.301
2006-11-23,867.794
2006-11-24,867.958
2006-11-27,854.756
2006-11-28,853.737
2006-11-29,865.655
2006-11-30,868.686
2006-12-01,868.437
2006-12-04,875.66
2006-12-05,878.776
2006-12-06,880.051
2006-12-07,880.054
2006-12-08,880.878
2006-12-11,880.211
2006-12-12,878.62
2006-12-13,881.5
2006-12-14,886.297
2006-12-15,884.584
2006-12-18,880.281
2006-12-19,881.457
2006-12-20,883.599
2006-12-21,879.692
2006-12-22,875.408
2006-12-25,875.408
2006-12-26,875.475
2006-12-27,882.904
2006-12-28,883.168
2006-12-29,881.64
2007-01-01,881.64
2007-01-02,888.367
2007-01-03,883.138
2007-01-04,877.652
2007-01-05,870.733
2007-01-08,874.371
2007-01-09,875.693
2007-01-10,874.741
2007-01-11,882.883
2007-01-12,889.87
2007-01-15,893.202
2007-01-16,890.604
2007-01-17,891.046
2007-01-18,886.451
2007-01-19,890.803
2007-01-22,888.91
2007-01-23,894.744
2007-01-24,901.042
2007-01-25,892.904
2007-01-26,888.691
2007-01-29,889.204
2007-01-30,893.554
2007-01-31,897.322
2007-02-01,906.361
2007-02-02,909.181
2007-02-05,908.442
2007-02-06,911.88
2007-02-07,917.877
2007-02-08,916.43
2007-02-09,911.794
2007-02-12,904.999
2007-02-13,911.148
2007-02-14,924.131
2007-02-15,928.765
2007-02-16,927.496
2007-02-19,929.501
2007-02-20,931.466
2007-02-21,930.906
2007-02-22,933.551
2007-02-23,934.959
2007-02-26,934.327
2007-02-27,904.203
2007-02-28,900.546
2007-03-01,892.57
2007-03-02,883.569
2007-03-05,867.238
2007-03-06,880.58
2007-03-07,885.338
2007-03-08,895.484
2007-03-09,897.831
2007-03-12,901.838
2007-03-13,887.923
2007-03-14,881.257
2007-03-15,892.469
2007-03-16,893.692
2007-03-19,904.209
2007-03-20,910.445
2007-03-21,922.337
2007-03-22,928.822
2007-03-23,930.048
2007-03-26,929.414
2007-03-27,925.285
2007-03-28,919.38
2007-03-29,923.101
2007-03-30,923.602
2007-04-02,930.39
2007-04-03,938.849
2007-04-04,941.4
2007-04-05,944.904
2007-04-06,944.904
2007-04-09,943.09
2007-04-10,949.444
2007-04-11,944.707
2007-04-12,949.38
2007-04-13,952.982
2007-04-16,962.722
2007-04-17,962.523
2007-04-18,961.498
2007-04-19,957.645
2007-04-20,965.864
2007-04-23,967.471
2007-04-24,965.997
2007-04-25,975.052
2007-04-26,974.329
2007-04-27,972.962
2007-04-30,966.885
2007-05-01,965.714
2007-05-02,975.034
2007-05-03,975.715
2007-05-04,982.8
2007-05-07,984.674
2007-05-08,978.643
2007-05-09,983.763
2007-05-10,972.868
2007-05-11,980.298
2007-05-14,978.034
2007-05-15,977.97
2007-05-16,979.722
2007-05-17,978.711
2007-05-18,985.53
2007-05-21,987.631
2007-05-22,988.351
2007-05-23,992.521
2007-05-24,979.333
2007-05-25,982.854
2007-05-28,983.417
2007-05-29,986.7
2007-05-30,990.379
2007-05-31,1000.0
2007-06-01,1004.406
2007-06-04,1008.865
2007-06-05,1004.583
2007-06-06,989.643
2007-06-07,972.274
2007-06-08,975.149
2007-06-11,980.802
2007-06-12,973.382
2007-06-13,981.617
2007-06-14,992.056
2007-06-15,1002.908
2007-06-18,1002.57
2007-06-19,1001.779
2007-06-20,997.863
2007-06-21,998.9
2007-06-22,993.187
2007-06-25,986.806
2007-06-26,981.427
2007-06-27,984.458
2007-06-28,990.639
2007-06-29,993.341
2007-07-02,1004.015
2007-07-03,1008.765
2007-07-04,1012.047
2007-07-05,1012.514
2007-07-06,1019.877
2007-07-09,1022.828
2007-07-10,1015.568
2007-07-11,1019.068
2007-07-12,1033.196
2007-07-13,1037.837
2007-07-16,1034.653
2007-07-17,1033.176
2007-07-18,1030.371
2007-07-19,1039.504
2007-07-20,1031.39
2007-07-23,1032.083
2007-07-24,1013.505
2007-07-25,1004.243
2007-07-26,978.175
2007-07-27,962.994
2007-07-30,970.207
2007-07-31,972.296
2007-08-01,965.502
2007-08-02,971.284
2007-08-03,955.519
2007-08-06,957.122
2007-08-07,963.777
2007-08-08,982.84
2007-08-09,961.06
2007-08-10,948.221
2007-08-13,955.105
2007-08-14,937.951
2007-08-15,917.863
2007-08-16,891.682
2007-08-17,910.883
2007-08-20,919.288
2007-08-21,921.873
2007-08-22,941.644
2007-08-23,943.991
2007-08-24,953.179
2007-08-27,950.443
2007-08-28,929.695
2007-08-29,944.324
2007-08-30,947.254
2007-08-31,961.905
2007-09-03,963.231
2007-09-04,972.701
2007-09-05,962.985
2007-09-06,968.696
2007-09-07,951.046
2007-09-10,943.124
2007-09-11,958.845
2007-09-12,960.48
2007-09-13,963.905
2007-09-14,959.907
2007-09-17,949.707
2007-09-18,970.508
2007-09-19,987.55
2007-09-20,986.853
2007-09-21,992.971
2007-09-24,991.161
2007-09-25,986.855
2007-09-26,993.827
2007-09-27,1003.605
2007-09-28,1004.715
2007-10-01,1016.71
2007-10-02,1017.912
2007-10-03,1015.341
2007-10-04,1016.401
2007-10-05,1029.451
2007-10-08,1026.274
2007-10-09,1033.491
2007-10-10,1038.276
2007-10-11,1036.473
2007-10-12,1038.51
2007-10-15,1033.573
2007-10-16,1022.229
2007-10-17,1030.861
2007-10-18,1031.279
2007-10-19,1009.778
2007-10-22,1002.658
2007-10-23,1018.613
2007-10-24,1013.151
2007-10-25,1020.363
2007-10-26,1028.509
2007-10-29,1037.303
2007-10-30,1028.872
2007-10-31,1042.426
2007-11-01,1025.211
2007-11-02,1025.549
2007-11-05,1016.493
2007-11-06,1029.355
2007-11-07,1015.151
2007-11-08,1012.117
2007-11-09,995.528
2007-11-12,972.603
2007-11-13,986.707
2007-11-14,990.373
2007-11-15,973.37
2007-11-16,970.231
2007-11-19,949.373
2007-11-20,956.754
2007-11-21,937.239
2007-11-22,939.593
2007-11-23,952.736
2007-11-26,947.977
2007-11-27,949.034
2007-11-28,973.148
2007-11-29,977.292
2007-11-30,981.632
2007-12-03,979.293
2007-12-04,971.257
2007-12-05,983.778
2007-12-06,992.037
2007-12-07,1000.787
2007-12-10,1006.769
2007-12-11,991.246
2007-12-12,995.343
2007-12-13,983.105
2007-12-14,973.601
2007-12-17,951.906
2007-12-18,955.718
2007-12-19,956.91
2007-12-20,962.702
2007-12-21,977.843
2007-12-24,984.592
2007-12-25,984.592
2007-12-26,988.46
2007-12-27,982.493
2007-12-28,988.036
2007-12-31,984.912
2008-01-01,984.912
2008-01-02,975.847
2008-01-03,971.702
2008-01-04,946.629
2008-01-07,933.609
2008-01-08,926.189
2008-01-09,920.256
2008-01-10,919.054
2008-01-11,908.852
2008-01-14,921.512
2008-01-15,893.754
2008-01-16,876.967
2008-01-17,860.459
2008-01-18,858.076
2008-01-21,836.464
2008-01-22,842.163
2008-01-23,844.162
2008-01-24,872.176
2008-01-25,872.062
2008-01-28,879.084
2008-01-29,889.222
2008-01-30,884.213
2008-01-31,891.021
2008-02-01,912.414
2008-02-04,913.204
2008-02-05,879.314
2008-02-06,873.244
2008-02-07,867.194
2008-02-08,872.622
2008-02-11,876.114
2008-02-12,888.296
2008-02-13,899.982
2008-02-14,896.956
2008-02-15,890.732
2008-02-18,894.963
2008-02-19,900.902
2008-02-20,901.316
2008-02-21,900.046
2008-02-22,900.921
2008-02-25,916.687
2008-02-26,927.634
2008-02-27,930.353
2008-02-28,922.497
2008-02-29,901.683
2008-03-03,896.705
2008-03-04,889.945
2008-03-05,904.54
2008-03-06,891.899
2008-03-07,878.828
2008-03-10,859.506
2008-03-11,878.7
2008-03-12,883.997
2008-03-13,885.514
2008-03-14,875.054
2008-03-17,846.913
2008-03-18,874.653
2008-03-19,852.188
2008-03-20,851.17
2008-03-21,851.17
2008-03-24,865.184
2008-03-25,887.467
2008-03-26,888.302
2008-03-27,888.099
2008-03-28,881.588
2008-03-31,886.395
2008-04-01,905.819
2008-04-02,912.819
2008-04-03,913.379
2008-04-04,922.551
2008-04-07,925.325
2008-04-08,918.478
2008-04-09,912.711
2008-04-10,917.082
2008-04-11,903.178
2008-04-14,901.211
2008-04-15,904.202
2008-04-16,931.294
2008-04-17,927.165
2008-04-18,939.651
2008-04-21,943.194
2008-04-22,937.648
2008-04-23,940.162
2008-04-24,935.116
2008-04-25,945.048
2008-04-28,948.396
2008-04-29,938.092
2008-04-30,941.743
2008-05-01,944.176
2008-05-02,953.605
2008-05-05,955.81
2008-05-06,964.382
2008-05-07,957.009
2008-05-08,964.885
2008-05-09,960.662
2008-05-12,968.178
2008-05-13,972.369
2008-05-14,974.165
2008-05-15,985.85
2008-05-16,995.268
2008-05-19,997.941
2008-05-20,988.861
2008-05-21,980.365
2008-05-22,979.75
2008-05-23,968.501
2008-05-26,966.746
2008-05-27,966.395
2008-05-28,974.543
2008-05-29,971.751
2008-05-30,980.768
2008-06-02,973.662
2008-06-03,972.629
2008-06-04,971.727
2008-06-05,984.129
2008-06-06,970.683
2008-06-09,967.786
2008-06-10,951.057
2008-06-11,938.621
2008-06-12,936.517
2008-06-13,946.085
2008-06-16,954.842
2008-06-17,958.748
2008-06-18,949.132
2008-06-19,947.965
2008-06-20,935.333
2008-06-23,935.225
2008-06-24,926.172
2008-06-25,930.768
2008-06-26,912.876
2008-06-27,913.705
2008-06-30,913.019
2008-07-01,903.811
2008-07-02,882.084
2008-07-03,871.608
2008-07-04,869.065
2008-07-07,868.223
2008-07-08,866.422
2008-07-09,865.369
2008-07-10,865.047
2008-07-11,856.888
2008-07-14,859.349
2008-07-15,845.238
2008-07-16,853.699
2008-07-17,864.659
2008-07-18,865.847
2008-07-21,876.722
2008-07-22,872.728
2008-07-23,871.298
2008-07-24,848.249
2008-07-25,851.42
2008-07-28,843.548
2008-07-29,846.545
2008-07-30,860.801
2008-07-31,851.911
2008-08-01,841.157
2008-08-04,826.421
2008-08-05,835.875
2008-08-06,846.971
2008-08-07,839.616
2008-08-08,839.815
2008-08-11,845.988
2008-08-12,838.399
2008-08-13,836.235
2008-08-14,842.236
2008-08-15,839.009
2008-08-18,831.859
2008-08-19,822.377
2008-08-20,829.974
2008-08-21,834.577
2008-08-22,840.504
2008-08-25,830.181
2008-08-26,830.619
2008-08-27,837.625
2008-08-28,847.204
2008-08-29,843.12
2008-09-01,837.202
2008-09-02,827.541
2008-09-03,812.377
2008-09-04,788.241
2008-09-05,780.111
2008-09-08,787.392
2008-09-09,758.085
2008-09-10,761.202
2008-09-11,761.956
2008-09-12,780.744
2008-09-15,746.726
2008-09-16,743.145
2008-09-17,719.935
2008-09-18,737.661
2008-09-19,780.881
2008-09-22,766.659
2008-09-23,752.408
2008-09-24,746.772
2008-09-25,752.237
2008-09-26,737.335
2008-09-29,677.583
2008-09-30,693.999
2008-10-01,684.796
2008-10-02,646.52
2008-10-03,641.508
2008-10-06,596.102
2008-10-07,576.1
2008-10-08,562.752
2008-10-09,541.629
2008-10-10,515.267
2008-10-13,572.767
2008-10-14,575.001
2008-10-15,521.994
2008-10-16,521.914
2008-10-17,527.01
2008-10-20,549.078
2008-10-21,534.665
2008-10-22,495.993
2008-10-23,486.127
2008-10-24,463.945
2008-10-27,443.207
2008-10-28,471.093
2008-10-29,495.604
2008-10-30,514.962
2008-10-31,522.563
2008-11-03,526.326
2008-11-04,555.884
2008-11-05,535.37
2008-11-06,499.821
2008-11-07,510.291
2008-11-10,509.1
2008-11-11,486.442
2008-11-12,461.692
2008-11-13,480.198
2008-11-14,468.052
2008-11-17,456.509
2008-11-18,455.587
2008-11-19,430.853
2008-11-20,401.614
2008-11-21,416.081
2008-11-24,450.329
2008-11-25,458.515
2008-11-26,472.437
2008-11-27,476.628
2008-11-28,480.035
2008-12-01,440.218
2008-12-02,451.018
2008-12-03,457.194
2008-12-04,443.593
2008-12-05,446.687
2008-12-08,471.378
2008-12-09,470.347
2008-12-10,480.899
2008-12-11,473.422
2008-12-12,475.806
2008-12-15,475.455
2008-12-16,492.752
2008-12-17,502.177
2008-12-18,497.18
2008-12-19,491.984
2008-12-22,479.198
2008-12-23,477.906
2008-12-24,479.491
2008-12-25,479.491
2008-12-26,482.455
2008-12-29,485.972
2008-12-30,495.29
2008-12-31,499.696
2009-01-01,499.696
2009-01-02,517.986
2009-01-05,522.225
2009-01-06,528.738
2009-01-07,518.846
2009-01-08,520.711
2009-01-09,508.604
2009-01-12,492.573
2009-01-13,489.87
2009-01-14,471.905
2009-01-15,475.1
2009-01-16,484.039
2009-01-19,480.342
2009-01-20,456.885
2009-01-21,467.436
2009-01-22,462.424
2009-01-23,463.314
2009-01-26,473.288
2009-01-27,478.872
2009-01-28,494.151
2009-01-29,481.538
2009-01-30,472.809
2009-02-02,465.603
2009-02-03,475.05
2009-02-04,480.41
2009-02-05,487.951
2009-02-06,500.317
2009-02-09,504.288
2009-02-10,487.329
2009-02-11,484.457
2009-02-12,484.172
2009-02-13,486.628
2009-02-16,482.945
2009-02-17,462.489
2009-02-18,458.052
2009-02-19,457.4
2009-02-20,450.048
2009-02-23,438.359
2009-02-24,447.081
2009-02-25,444.09
2009-02-26,443.451
2009-02-27,439.079
2009-03-02,415.237
2009-03-03,412.953
2009-03-04,427.502
2009-03-05,413.68
2009-03-06,412.986
2009-03-09,408.736
2009-03-10,431.772
2009-03-11,432.496
2009-03-12,442.878
2009-03-13,447.572
2009-03-16,449.302
2009-03-17,456.692
2009-03-18,462.818
2009-03-19,472.564
2009-03-20,463.892
2009-03-23,484.444
2009-03-24,479.308
2009-03-25,481.252
2009-03-26,491.165
2009-03-27,479.041
2009-03-30,463.28
2009-03-31,472.546
2009-04-01,477.342
2009-04-02,500.979
2009-04-03,503.569
2009-04-06,499.857
2009-04-07,486.364
2009-04-08,492.484
2009-04-09,508.636
2009-04-10,508.636
2009-04-13,509.403
2009-04-14,508.171
2009-04-15,508.314
2009-04-16,517.899
2009-04-17,521.135
2009-04-20,499.448
2009-04-21,505.165
2009-04-22,511.371
2009-04-23,515.117
2009-04-24,528.046
2009-04-27,522.443
2009-04-28,517.757
2009-04-29,532.357
2009-04-30,536.505
2009-05-01,538.659
2009-05-04,557.488
2009-05-05,558.736
2009-05-06,561.782
2009-05-07,553.929
2009-05-08,563.694
2009-05-11,557.691
2009-05-12,556.01
2009-05-13,538.351
2009-05-14,542.419
2009-05-15,543.739
2009-05-18,556.462
2009-05-19,565.348
2009-05-20,569.257
2009-05-21,556.532
2009-05-22,559.828
2009-05-25,560.62
2009-05-26,570.658
2009-05-27,568.933
2009-05-28,570.258
2009-05-29,579.655
2009-06-01,599.265
2009-06-02,602.26
2009-06-03,589.01
2009-06-04,590.567
2009-06-05,587.767
2009-06-08,581.089
2009-06-09,590.669
2009-06-10,593.133
2009-06-11,598.988
2009-06-12,594.889
2009-06-15,577.229
2009-06-16,571.637
2009-06-17,565.005
2009-06-18,566.879
2009-06-19,571.768
2009-06-22,551.867
2009-06-23,553.083
2009-06-24,563.338
2009-06-25,569.0
2009-06-26,572.94
2009-06-29,576.377
2009-06-30,573.859
2009-07-01,579.298
2009-07-02,563.935
2009-07-03,563.085
2009-07-06,555.502
2009-07-07,548.13
2009-07-08,542.645
2009-07-09,547.981
2009-07-10,544.625
2009-07-13,551.416
2009-07-14,558.145
2009-07-15,575.312
2009-07-16,581.204
2009-07-17,582.826
2009-07-20,593.199
2009-07-21,597.799
2009-07-22,600.063
2009-07-23,613.02
2009-07-24,614.582
2009-07-27,615.734
2009-07-28,611.949
2009-07-29,608.492
2009-07-30,617.589
2009-07-31,620.823
2009-08-03,635.818
2009-08-04,637.217
2009-08-05,634.912
2009-08-06,631.92
2009-08-07,636.544
2009-08-10,634.039
2009-08-11,625.87
2009-08-12,633.763
2009-08-13,642.899
2009-08-14,635.891
2009-08-17,617.362
2009-08-18,625.658
2009-08-19,629.418
2009-08-20,636.727
2009-08-21,649.124
2009-08-24,650.392
2009-08-25,651.782
2009-08-26,647.39
2009-08-27,647.282
2009-08-28,653.871
2009-08-31,645.66
2009-09-01,634.29
2009-09-02,629.968
2009-09-03,636.685
2009-09-04,646.241
2009-09-07,653.076
2009-09-08,664.624
2009-09-09,671.459
2009-09-10,677.668
2009-09-11,680.584
2009-09-14,680.819
2009-09-15,684.614
2009-09-16,697.67
2009-09-17,698.618
2009-09-18,695.465
2009-09-21,691.913
2009-09-22,700.114
2009-09-23,695.932
2009-09-24,681.951
2009-09-25,678.273
2009-09-28,687.133
2009-09-29,686.975
2009-09-30,688.497
2009-10-01,670.953
2009-10-02,662.453
2009-10-05,672.196
2009-10-06,687.067
2009-10-07,686.147
2009-10-08,697.903
2009-10-09,699.986
2009-10-12,705.003
2009-10-13,702.25
2009-10-14,715.19
2009-10-15,718.254
2009-10-16,713.139
2009-10-19,722.435
2009-10-20,717.75
2009-10-21,714.981
2009-10-22,714.584
2009-10-23,706.934
2009-10-26,697.792
2009-10-27,689.694
2009-10-28,668.72
2009-10-29,683.618
2009-10-30,667.263
2009-11-02,670.138
2009-11-03,670.915
2009-11-04,680.763
2009-11-05,690.498
2009-11-06,692.505
2009-11-09,709.983
2009-11-10,707.922
2009-11-11,711.357
2009-11-12,704.789
2009-11-13,709.698
2009-11-16,722.488
2009-11-17,717.541
2009-11-18,717.024
2009-11-19,701.915
2009-11-20,697.571
2009-11-23,709.107
2009-11-24,705.69
2009-11-25,713.279
2009-11-26,702.566
2009-11-27,698.445
2009-11-30,697.234
2009-12-01,713.937
2009-12-02,717.222
2009-12-03,712.568
2009-12-04,714.142
2009-12-07,712.736
2009-12-08,702.943
2009-12-09,701.062
2009-12-10,706.2
2009-12-11,707.706
2009-12-14,717.285
2009-12-15,715.093
2009-12-16,721.806
2009-12-17,709.081
2009-12-18,709.87
2009-12-21,718.424
2009-12-22,721.953
2009-12-23,728.431
2009-12-24,731.657
2009-12-25,731.657
2009-12-28,733.175
2009-12-29,734.444
2009-12-30,731.836
2009-12-31,730.551
2010-01-01,730.551
2010-01-04,746.276
2010-01-05,750.005
2010-01-06,753.51
2010-01-07,753.936
2010-01-08,757.839
2010-01-11,763.399
2010-01-12,752.088
2010-01-13,756.906
2010-01-14,759.677
2010-01-15,749.071
2010-01-18,750.625
2010-01-19,753.884
2010-01-20,741.528
2010-01-21,729.705
2010-01-22,717.967
2010-01-25,718.823
2010-01-26,714.512
2010-01-27,712.272
2010-01-28,702.611
2010-01-29,696.272
2010-02-01,707.233
2010-02-02,717.87
2010-02-03,713.355
2010-02-04,688.213
2010-02-05,680.672
2010-02-08,679.523
2010-02-09,688.366
2010-02-10,688.237
2010-02-11,695.785
2010-02-12,695.004
2010-02-15,695.372
2010-02-16,707.303
2010-02-17,712.753
2010-02-18,715.812
2010-02-19,715.928
2010-02-22,718.78
2010-02-23,709.315
2010-02-24,713.561
2010-02-25,708.438
2010-02-26,715.515
2010-03-01,725.35
2010-03-02,731.607
2010-03-03,736.807
2010-03-04,736.014
2010-03-05,747.428
2010-03-08,747.79
2010-03-09,746.309
2010-03-10,753.849
2010-03-11,754.601
2010-03-12,759.384
2010-03-15,752.079
2010-03-16,762.336
2010-03-17,767.628
2010-03-18,761.356
2010-03-19,754.979
2010-03-22,759.235
2010-03-23,765.935
2010-03-24,759.734
2010-03-25,759.316
2010-03-26,760.546
2010-03-29,766.929
2010-03-30,765.226
2010-03-31,765.874
2010-04-01,775.374
2010-04-02,775.374
2010-04-05,782.36
2010-04-06,783.113
2010-04-07,779.317
2010-04-08,777.241
2010-04-09,787.811
2010-04-12,790.953
2010-04-13,789.223
2010-04-14,799.968
2010-04-15,800.728
2010-04-16,787.597
2010-04-19,781.504
2010-04-20,793.279
2010-04-21,792.332
2010-04-22,793.932
2010-04-23,803.104
2010-04-26,804.527
2010-04-27,783.162
2010-04-28,777.362
2010-04-29,790.995
2010-04-30,781.256
2010-05-03,785.631
2010-05-04,761.178
2010-05-05,748.603
2010-05-06,729.78
2010-05-07,706.119
2010-05-10,749.241
2010-05-11,743.06
2010-05-12,759.432
2010-05-13,752.638
2010-05-14,730.986
2010-05-17,726.491
2010-05-18,722.639
2010-05-19,707.672
2010-05-20,682.069
2010-05-21,694.695
2010-05-24,688.291
2010-05-25,677.521
2010-05-26,686.167
2010-05-27,711.107
2010-05-28,707.168
2010-05-31,707.338
2010-06-01,697.544
2010-06-02,708.338
2010-06-03,718.486
2010-06-04,693.567
2010-06-07,678.846
2010-06-08,679.175
2010-06-09,688.875
2010-06-10,710.184
2010-06-11,714.381
2010-06-14,723.575
2010-06-15,736.968
2010-06-16,736.719
2010-06-17,736.67
2010-06-18,738.435
2010-06-21,739.591
2010-06-22,726.903
2010-06-23,722.697
2010-06-24,711.121
2010-06-25,712.772
2010-06-28,714.639
2010-06-29,686.529
2010-06-30,682.242
2010-07-01,679.498
2010-07-02,679.893
2010-07-05,677.631
2010-07-06,687.937
2010-07-07,702.285
2010-07-08,710.78
2010-07-09,715.949
2010-07-12,713.736
2010-07-13,729.095
2010-07-14,731.285
2010-07-15,731.691
2010-07-16,715.493
2010-07-19,715.184
2010-07-20,721.041
2010-07-21,719.479
2010-07-22,736.51
2010-07-23,743.112
2010-07-26,751.484
2010-07-27,746.371
2010-07-28,741.726
2010-07-29,740.435
2010-07-30,740.33
2010-08-02,759.751
2010-08-03,758.377
2010-08-04,762.424
2010-08-05,761.186
2010-08-06,760.008
2010-08-09,764.9
2010-08-10,752.095
2010-08-11,727.987
2010-08-12,723.93
2010-08-13,722.817
2010-08-16,725.574
2010-08-17,738.33
2010-08-18,739.517
2010-08-19,732.621
2010-08-20,725.456
2010-08-23,722.468
2010-08-24,711.085
2010-08-25,708.845
2010-08-26,712.573
2010-08-27,721.654
2010-08-30,715.698
2010-08-31,714.947
2010-09-01,739.166
2010-09-02,746.982
2010-09-03,755.191
2010-09-06,757.157
2010-09-07,746.953
2010-09-08,753.844
2010-09-09,756.876
