Date,NEW ZEALAND SMALL VALUE Small Cap
2005-11-10,666.589
2005-11-11,661.778
2005-11-14,655.539
2005-11-15,664.212
2005-11-16,668.307
2005-11-17,672.48
2005-11-18,677.31
2005-11-21,679.953
2005-11-22,678.288
2005-11-23,681.085
2005-11-24,688.074
2005-11-25,694.457
2005-11-28,694.182
2005-11-29,688.13
2005-11-30,693.291
2005-12-01,687.775
2005-12-02,695.505
2005-12-05,695.41
2005-12-06,686.367
2005-12-07,676.225
2005-12-08,671.574
2005-12-09,667.469
2005-12-12,676.402
2005-12-13,673.917
2005-12-14,675.191
2005-12-15,662.47
2005-12-16,665.853
2005-12-19,670.447
2005-12-20,665.031
2005-12-21,659.682
2005-12-22,655.676
2005-12-23,654.116
2005-12-26,654.116
2005-12-27,656.597
2005-12-28,666.207
2005-12-29,667.857
2005-12-30,673.559
2006-01-02,673.559
2006-01-03,673.855
2006-01-04,676.209
2006-01-05,671.854
2006-01-06,674.126
2006-01-09,676.227
2006-01-10,682.352
2006-01-11,685.584
2006-01-12,682.502
2006-01-13,685.589
2006-01-16,691.209
2006-01-17,683.266
2006-01-18,676.603
2006-01-19,670.647
2006-01-20,670.739
2006-01-23,667.265
2006-01-24,668.946
2006-01-25,674.628
2006-01-26,675.117
2006-01-27,674.081
2006-01-30,672.719
2006-01-31,679.424
2006-02-01,684.346
2006-02-02,687.092
2006-02-03,683.33
2006-02-06,679.249
2006-02-07,678.878
2006-02-08,670.711
2006-02-09,674.905
2006-02-10,676.791
2006-02-13,681.595
2006-02-14,674.217
2006-02-15,677.097
2006-02-16,666.778
2006-02-17,668.973
2006-02-20,669.254
2006-02-21,659.389
2006-02-22,661.931
2006-02-23,664.832
2006-02-24,668.805
2006-02-27,668.709
2006-02-28,674.101
2006-03-01,674.503
2006-03-02,676.247
2006-03-03,672.396
2006-03-06,667.337
2006-03-07,662.999
2006-03-08,658.948
2006-03-09,658.733
2006-03-10,654.667
2006-03-13,659.888
2006-03-14,666.358
2006-03-15,669.641
2006-03-16,660.098
2006-03-17,663.319
2006-03-20,653.483
2006-03-21,653.099
2006-03-22,661.562
2006-03-23,663.013
2006-03-24,647.727
2006-03-27,659.766
2006-03-28,667.117
2006-03-29,660.013
2006-03-30,676.053
2006-03-31,678.372
2006-04-03,682.764
2006-04-04,680.431
2006-04-05,685.362
2006-04-06,690.868
2006-04-07,687.178
2006-04-10,679.165
2006-04-11,681.712
2006-04-12,685.564
2006-04-13,686.879
2006-04-14,686.879
2006-04-17,692.986
2006-04-18,701.378
2006-04-19,710.411
2006-04-20,702.788
2006-04-21,711.458
2006-04-24,707.966
2006-04-25,700.789
2006-04-26,710.928
2006-04-27,715.898
2006-04-28,716.731
2006-05-01,719.787
2006-05-02,722.139
2006-05-03,727.172
2006-05-04,731.881
2006-05-05,729.551
2006-05-08,721.623
2006-05-09,725.259
2006-05-10,726.621
2006-05-11,729.482
2006-05-12,725.065
2006-05-15,705.493
2006-05-16,706.989
2006-05-17,706.695
2006-05-18,698.098
2006-05-19,698.731
2006-05-22,693.54
2006-05-23,696.16
2006-05-24,702.016
2006-05-25,711.379
2006-05-26,713.248
2006-05-29,718.942
2006-05-30,727.518
2006-05-31,724.129
2006-06-01,716.381
2006-06-02,718.714
2006-06-05,718.885
2006-06-06,713.898
2006-06-07,731.975
2006-06-08,735.065
2006-06-09,737.94
2006-06-12,736.417
2006-06-13,727.277
2006-06-14,724.66
2006-06-15,725.415
2006-06-16,728.674
2006-06-19,728.595
2006-06-20,733.557
2006-06-21,732.591
2006-06-22,723.962
2006-06-23,717.642
2006-06-26,713.547
2006-06-27,720.119
2006-06-28,704.566
2006-06-29,709.211
2006-06-30,723.363
2006-07-03,717.745
2006-07-04,722.552
2006-07-05,715.284
2006-07-06,722.006
2006-07-07,729.965
2006-07-10,732.735
2006-07-11,736.951
2006-07-12,736.346
2006-07-13,742.613
2006-07-14,738.926
2006-07-17,737.252
2006-07-18,742.105
2006-07-19,733.57
2006-07-20,734.112
2006-07-21,735.221
2006-07-24,730.193
2006-07-25,733.932
2006-07-26,733.115
2006-07-27,728.548
2006-07-28,725.115
2006-07-31,725.299
2006-08-01,725.598
2006-08-02,722.822
2006-08-03,727.353
2006-08-04,732.109
2006-08-07,728.932
2006-08-08,736.467
2006-08-09,730.119
2006-08-10,731.774
2006-08-11,733.712
2006-08-14,724.819
2006-08-15,727.2
2006-08-16,739.151
2006-08-17,737.029
2006-08-18,732.901
2006-08-21,721.103
2006-08-22,718.768
2006-08-23,727.191
2006-08-24,721.996
2006-08-25,721.089
2006-08-28,721.933
2006-08-29,727.813
2006-08-30,739.348
2006-08-31,747.476
2006-09-01,748.617
2006-09-04,748.156
2006-09-05,741.933
2006-09-06,746.461
2006-09-07,742.553
2006-09-08,731.125
2006-09-11,733.093
2006-09-12,732.927
2006-09-13,738.379
2006-09-14,756.41
2006-09-15,771.874
2006-09-18,774.578
2006-09-19,778.873
2006-09-20,772.09
2006-09-21,781.658
2006-09-22,779.163
2006-09-25,785.249
2006-09-26,782.788
2006-09-27,779.352
2006-09-28,784.241
2006-09-29,778.563
2006-10-02,783.71
2006-10-03,795.776
2006-10-04,794.068
2006-10-05,797.018
2006-10-06,792.277
2006-10-09,788.267
2006-10-10,791.761
2006-10-11,797.72
2006-10-12,799.202
2006-10-13,798.579
2006-10-16,801.99
2006-10-17,808.03
2006-10-18,804.54
2006-10-19,809.192
2006-10-20,807.268
2006-10-23,802.851
2006-10-24,802.594
2006-10-25,800.631
2006-10-26,796.866
2006-10-27,803.114
2006-10-30,809.036
2006-10-31,819.392
2006-11-01,829.777
2006-11-02,828.262
2006-11-03,822.435
2006-11-06,819.32
2006-11-07,829.322
2006-11-08,820.913
2006-11-09,820.003
2006-11-10,829.027
2006-11-13,819.948
2006-11-14,824.333
2006-11-15,826.041
2006-11-16,829.542
2006-11-17,826.751
2006-11-20,831.66
2006-11-21,837.568
2006-11-22,832.897
2006-11-23,835.821
2006-11-24,836.858
2006-11-27,829.336
2006-11-28,834.261
2006-11-29,842.301
2006-11-30,849.443
2006-12-01,849.078
2006-12-04,849.457
2006-12-05,845.609
2006-12-06,847.502
2006-12-07,848.613
2006-12-08,854.727
2006-12-11,849.919
2006-12-12,855.63
2006-12-13,862.133
2006-12-14,881.825
2006-12-15,885.116
2006-12-18,884.314
2006-12-19,889.976
2006-12-20,900.433
2006-12-21,903.506
2006-12-22,914.966
2006-12-25,914.966
2006-12-26,914.639
2006-12-27,917.425
2006-12-28,916.326
2006-12-29,918.949
2007-01-01,918.949
2007-01-02,922.338
2007-01-03,916.728
2007-01-04,911.749
2007-01-05,900.225
2007-01-08,907.95
2007-01-09,911.211
2007-01-10,897.977
2007-01-11,904.782
2007-01-12,898.855
2007-01-15,902.708
2007-01-16,903.776
2007-01-17,899.696
2007-01-18,903.972
2007-01-19,906.051
2007-01-22,920.089
2007-01-23,923.268
2007-01-24,914.768
2007-01-25,921.247
2007-01-26,912.246
2007-01-29,917.183
2007-01-30,908.166
2007-01-31,911.153
2007-02-01,902.829
2007-02-02,903.677
2007-02-05,910.674
2007-02-06,905.339
2007-02-07,925.395
2007-02-08,917.736
2007-02-09,915.683
2007-02-12,913.244
2007-02-13,916.269
2007-02-14,922.526
2007-02-15,924.883
2007-02-16,924.951
2007-02-19,926.871
2007-02-20,928.026
2007-02-21,931.846
2007-02-22,930.598
2007-02-23,933.292
2007-02-26,939.108
2007-02-27,931.35
2007-02-28,911.319
2007-03-01,904.05
2007-03-02,908.526
2007-03-05,882.615
2007-03-06,891.696
2007-03-07,904.256
2007-03-08,904.188
2007-03-09,912.448
2007-03-12,922.918
2007-03-13,926.78
2007-03-14,909.333
2007-03-15,919.531
2007-03-16,922.595
2007-03-19,931.601
2007-03-20,934.68
2007-03-21,935.582
2007-03-22,951.518
2007-03-23,949.308
2007-03-26,959.629
2007-03-27,972.529
2007-03-28,957.909
2007-03-29,962.01
2007-03-30,960.894
2007-04-02,972.893
2007-04-03,975.492
2007-04-04,975.546
2007-04-05,979.632
2007-04-06,979.632
2007-04-09,974.758
2007-04-10,988.397
2007-04-11,984.297
2007-04-12,983.686
2007-04-13,999.809
2007-04-16,1001.869
2007-04-17,1006.045
2007-04-18,1000.549
2007-04-19,996.449
2007-04-20,996.085
2007-04-23,1001.497
2007-04-24,989.744
2007-04-25,994.277
2007-04-26,988.194
2007-04-27,991.383
2007-04-30,988.065
2007-05-01,986.024
2007-05-02,985.109
2007-05-03,985.059
2007-05-04,985.633
2007-05-07,995.878
2007-05-08,1000.117
2007-05-09,992.66
2007-05-10,990.301
2007-05-11,987.637
2007-05-14,994.585
2007-05-15,996.32
2007-05-16,995.279
2007-05-17,998.723
2007-05-18,996.21
2007-05-21,991.393
2007-05-22,996.71
2007-05-23,1001.093
2007-05-24,992.93
2007-05-25,986.189
2007-05-28,982.551
2007-05-29,985.602
2007-05-30,986.179
2007-05-31,1000.0
2007-06-01,1018.799
2007-06-04,1024.011
2007-06-05,1033.649
2007-06-06,1025.689
2007-06-07,1033.119
2007-06-08,1022.352
2007-06-11,1011.259
2007-06-12,1016.515
2007-06-13,1004.938
2007-06-14,1006.488
2007-06-15,1022.588
2007-06-18,1033.973
2007-06-19,1046.23
2007-06-20,1056.615
2007-06-21,1048.655
2007-06-22,1059.694
2007-06-25,1052.619
2007-06-26,1045.184
2007-06-27,1019.973
2007-06-28,1029.99
2007-06-29,1037.558
2007-07-02,1052.989
2007-07-03,1048.724
2007-07-04,1043.459
2007-07-05,1049.82
2007-07-06,1045.668
2007-07-09,1041.495
2007-07-10,1039.846
2007-07-11,1031.873
2007-07-12,1045.19
2007-07-13,1050.85
2007-07-16,1057.559
2007-07-17,1050.659
2007-07-18,1059.553
2007-07-19,1062.225
2007-07-20,1075.102
2007-07-23,1078.637
2007-07-24,1084.767
2007-07-25,1070.198
2007-07-26,1058.69
2007-07-27,1007.896
2007-07-30,992.165
2007-07-31,1006.298
2007-08-01,990.726
2007-08-02,993.836
2007-08-03,982.964
2007-08-06,971.694
2007-08-07,982.647
2007-08-08,986.303
2007-08-09,983.93
2007-08-10,948.52
2007-08-13,939.911
2007-08-14,936.59
2007-08-15,904.821
2007-08-16,845.547
2007-08-17,845.155
2007-08-20,877.081
2007-08-21,880.984
2007-08-22,890.799
2007-08-23,912.138
2007-08-24,915.351
2007-08-27,919.64
2007-08-28,907.897
2007-08-29,895.337
2007-08-30,909.672
2007-08-31,903.103
2007-09-03,900.343
2007-09-04,900.707
2007-09-05,891.974
2007-09-06,892.597
2007-09-07,897.853
2007-09-10,893.313
2007-09-11,905.784
2007-09-12,925.46
2007-09-13,928.184
2007-09-14,928.974
2007-09-17,927.506
2007-09-18,922.919
2007-09-19,960.388
2007-09-20,979.519
2007-09-21,980.527
2007-09-24,980.625
2007-09-25,977.618
2007-09-26,985.329
2007-09-27,990.502
2007-09-28,998.564
2007-10-01,1018.547
2007-10-02,1019.006
2007-10-03,1017.398
2007-10-04,1010.084
2007-10-05,1014.476
2007-10-08,1023.684
2007-10-09,1024.23
2007-10-10,1025.297
2007-10-11,1047.242
2007-10-12,1048.754
2007-10-15,1042.787
2007-10-16,1009.968
2007-10-17,1018.95
2007-10-18,1021.841
2007-10-19,1014.633
2007-10-22,1003.598
2007-10-23,1013.542
2007-10-24,1012.76
2007-10-25,1029.761
2007-10-26,1027.022
2007-10-29,1024.185
2007-10-30,1026.169
2007-10-31,1029.211
2007-11-01,1022.837
2007-11-02,1010.459
2007-11-05,1008.084
2007-11-06,1014.415
2007-11-07,1028.399
2007-11-08,1012.926
2007-11-09,986.601
2007-11-12,953.325
2007-11-13,968.345
2007-11-14,982.591
2007-11-15,977.361
2007-11-16,976.814
2007-11-19,977.606
2007-11-20,977.663
2007-11-21,961.089
2007-11-22,953.758
2007-11-23,952.012
2007-11-26,954.515
2007-11-27,963.999
2007-11-28,975.656
2007-11-29,994.848
2007-11-30,990.127
2007-12-03,995.677
2007-12-04,987.9
2007-12-05,984.347
2007-12-06,997.182
2007-12-07,1010.888
2007-12-10,1009.612
2007-12-11,1005.474
2007-12-12,1012.131
2007-12-13,998.57
2007-12-14,984.536
2007-12-17,952.461
2007-12-18,933.006
2007-12-19,955.333
2007-12-20,949.946
2007-12-21,967.136
2007-12-24,982.821
2007-12-25,982.821
2007-12-26,986.345
2007-12-27,982.656
2007-12-28,988.692
2007-12-31,982.914
2008-01-01,982.914
2008-01-02,986.044
2008-01-03,984.168
2008-01-04,975.972
2008-01-07,957.756
2008-01-08,961.922
2008-01-09,960.147
2008-01-10,970.038
2008-01-11,976.129
2008-01-14,968.116
2008-01-15,953.192
2008-01-16,917.701
2008-01-17,923.42
2008-01-18,888.956
2008-01-21,879.729
2008-01-22,895.047
2008-01-23,892.681
2008-01-24,917.535
2008-01-25,932.132
2008-01-28,928.265
2008-01-29,930.756
2008-01-30,928.795
2008-01-31,918.127
2008-02-01,937.643
2008-02-04,937.331
2008-02-05,924.738
2008-02-06,925.092
2008-02-07,926.188
2008-02-08,924.265
2008-02-11,912.839
2008-02-12,915.15
2008-02-13,898.879
2008-02-14,898.618
2008-02-15,886.737
2008-02-18,910.3
2008-02-19,928.002
2008-02-20,910.723
2008-02-21,911.961
2008-02-22,919.047
2008-02-25,921.216
2008-02-26,927.263
2008-02-27,933.899
2008-02-28,940.871
2008-02-29,912.36
2008-03-03,913.539
2008-03-04,914.851
2008-03-05,920.057
2008-03-06,916.478
2008-03-07,906.941
2008-03-10,892.33
2008-03-11,886.696
2008-03-12,904.016
2008-03-13,907.703
2008-03-14,902.143
2008-03-17,866.632
2008-03-18,857.413
2008-03-19,860.909
2008-03-20,835.988
2008-03-21,835.988
2008-03-24,845.272
2008-03-25,860.879
2008-03-26,862.744
2008-03-27,863.205
2008-03-28,870.322
2008-03-31,864.894
2008-04-01,871.207
2008-04-02,885.707
2008-04-03,895.193
2008-04-04,894.661
2008-04-07,911.78
2008-04-08,917.395
2008-04-09,913.502
2008-04-10,905.523
2008-04-11,901.217
2008-04-14,881.061
2008-04-15,888.526
2008-04-16,892.854
2008-04-17,915.668
2008-04-18,912.544
2008-04-21,922.755
2008-04-22,926.303
2008-04-23,918.725
2008-04-24,906.526
2008-04-25,901.525
2008-04-28,909.318
2008-04-29,890.08
2008-04-30,891.5
2008-05-01,880.855
2008-05-02,897.3
2008-05-05,911.774
2008-05-06,917.205
2008-05-07,907.666
2008-05-08,883.842
2008-05-09,879.059
2008-05-12,881.248
2008-05-13,883.4
2008-05-14,880.734
2008-05-15,886.744
2008-05-16,903.377
2008-05-19,903.788
2008-05-20,896.757
2008-05-21,893.135
2008-05-22,882.317
2008-05-23,885.035
2008-05-26,880.593
2008-05-27,877.953
2008-05-28,868.71
2008-05-29,867.085
2008-05-30,877.853
2008-06-02,879.199
2008-06-03,876.845
2008-06-04,877.061
2008-06-05,858.409
2008-06-06,870.972
2008-06-09,855.861
2008-06-10,845.638
2008-06-11,851.217
2008-06-12,837.22
2008-06-13,836.754
2008-06-16,837.034
2008-06-17,830.372
2008-06-18,830.386
2008-06-19,824.025
2008-06-20,819.755
2008-06-23,810.391
2008-06-24,829.908
2008-06-25,825.414
2008-06-26,825.357
2008-06-27,813.038
2008-06-30,810.223
2008-07-01,796.517
2008-07-02,802.435
2008-07-03,787.056
2008-07-04,788.178
2008-07-07,779.549
2008-07-08,774.526
2008-07-09,787.73
2008-07-10,781.598
2008-07-11,779.419
2008-07-14,774.309
2008-07-15,785.663
2008-07-16,782.23
2008-07-17,787.972
2008-07-18,788.83
2008-07-21,783.998
2008-07-22,788.687
2008-07-23,792.78
2008-07-24,805.926
2008-07-25,796.02
2008-07-28,793.189
2008-07-29,779.076
2008-07-30,787.32
2008-07-31,788.825
2008-08-01,772.529
2008-08-04,781.35
2008-08-05,775.964
2008-08-06,785.149
2008-08-07,786.629
2008-08-08,774.637
2008-08-11,782.787
2008-08-12,776.537
2008-08-13,764.962
2008-08-14,769.95
2008-08-15,775.743
2008-08-18,779.413
2008-08-19,783.824
2008-08-20,778.874
2008-08-21,785.475
2008-08-22,770.471
2008-08-25,769.734
2008-08-26,756.983
2008-08-27,767.752
2008-08-28,760.809
2008-08-29,757.883
2008-09-01,746.348
2008-09-02,744.172
2008-09-03,751.041
2008-09-04,739.372
2008-09-05,717.209
2008-09-08,730.956
2008-09-09,728.934
2008-09-10,728.086
2008-09-11,711.819
2008-09-12,731.824
2008-09-15,725.596
2008-09-16,703.617
2008-09-17,722.282
2008-09-18,714.923
2008-09-19,737.109
2008-09-22,757.8
2008-09-23,746.513
2008-09-24,744.041
2008-09-25,737.063
2008-09-26,733.733
2008-09-29,723.138
2008-09-30,687.649
2008-10-01,715.55
2008-10-02,713.747
2008-10-03,711.312
2008-10-06,666.048
2008-10-07,652.456
2008-10-08,606.967
2008-10-09,627.771
2008-10-10,572.774
2008-10-13,575.184
2008-10-14,629.265
2008-10-15,627.152
2008-10-16,588.079
2008-10-17,600.465
2008-10-20,601.943
2008-10-21,608.274
2008-10-22,582.632
2008-10-23,567.956
2008-10-24,524.179
2008-10-27,510.082
2008-10-28,505.151
2008-10-29,547.34
2008-10-30,556.057
2008-10-31,554.168
2008-11-03,570.721
2008-11-04,584.202
2008-11-05,588.365
2008-11-06,574.752
2008-11-07,565.217
2008-11-10,565.45
2008-11-11,543.489
2008-11-12,519.811
2008-11-13,511.688
2008-11-14,526.648
2008-11-17,517.392
2008-11-18,515.149
2008-11-19,512.451
2008-11-20,483.993
2008-11-21,467.755
2008-11-24,487.209
2008-11-25,486.026
2008-11-26,486.862
2008-11-27,499.325
2008-11-28,497.55
2008-12-01,487.733
2008-12-02,480.6
2008-12-03,489.742
2008-12-04,497.17
2008-12-05,489.402
2008-12-08,510.387
2008-12-09,509.108
2008-12-10,509.963
2008-12-11,513.866
2008-12-12,500.053
2008-12-15,503.392
2008-12-16,518.37
2008-12-17,536.059
2008-12-18,541.432
2008-12-19,522.427
2008-12-22,517.014
2008-12-23,510.339
2008-12-24,518.072
2008-12-25,518.072
2008-12-26,519.063
2008-12-29,525.944
2008-12-30,521.448
2008-12-31,529.181
2009-01-01,529.181
2009-01-02,529.77
2009-01-05,538.622
2009-01-06,552.569
2009-01-07,550.975
2009-01-08,546.479
2009-01-09,552.231
2009-01-12,540.345
2009-01-13,515.819
2009-01-14,505.003
2009-01-15,489.62
2009-01-16,501.356
2009-01-19,498.147
2009-01-20,480.233
2009-01-21,472.424
2009-01-22,481.478
2009-01-23,477.481
2009-01-26,481.978
2009-01-27,480.447
2009-01-28,490.761
2009-01-29,477.924
2009-01-30,466.609
2009-02-02,458.406
2009-02-03,465.784
2009-02-04,470.669
2009-02-05,472.16
2009-02-06,483.6
2009-02-09,498.867
2009-02-10,488.205
2009-02-11,470.543
2009-02-12,465.882
2009-02-13,473.2
2009-02-16,441.727
2009-02-17,440.264
2009-02-18,428.049
2009-02-19,431.514
2009-02-20,414.325
2009-02-23,406.513
2009-02-24,401.622
2009-02-25,408.452
2009-02-26,406.631
2009-02-27,401.725
2009-03-02,392.784
2009-03-03,383.668
2009-03-04,398.597
2009-03-05,404.025
2009-03-06,404.355
2009-03-09,393.218
2009-03-10,401.22
2009-03-11,409.068
2009-03-12,415.903
2009-03-13,424.867
2009-03-16,436.959
2009-03-17,435.609
2009-03-18,432.186
2009-03-19,464.544
2009-03-20,448.345
2009-03-23,453.97
2009-03-24,457.513
2009-03-25,459.411
2009-03-26,473.445
2009-03-27,470.874
2009-03-30,459.57
2009-03-31,459.727
2009-04-01,444.475
2009-04-02,455.165
2009-04-03,461.059
2009-04-06,465.217
2009-04-07,448.238
2009-04-08,445.61
2009-04-09,450.342
2009-04-10,450.342
2009-04-13,453.513
2009-04-14,458.991
2009-04-15,457.198
2009-04-16,457.616
2009-04-17,466.479
2009-04-20,457.676
2009-04-21,450.101
2009-04-22,448.832
2009-04-23,443.418
2009-04-24,455.039
2009-04-27,452.145
2009-04-28,446.454
2009-04-29,460.917
2009-04-30,460.023
2009-05-01,459.586
2009-05-04,469.665
2009-05-05,484.037
2009-05-06,485.379
2009-05-07,498.105
2009-05-08,504.391
2009-05-11,516.321
2009-05-12,511.751
2009-05-13,505.747
2009-05-14,492.948
2009-05-15,492.046
2009-05-18,488.575
2009-05-19,504.618
2009-05-20,513.034
2009-05-21,509.136
2009-05-22,520.753
2009-05-25,521.934
2009-05-26,518.9
2009-05-27,532.366
2009-05-28,533.063
2009-05-29,550.039
2009-06-01,556.523
2009-06-02,562.871
2009-06-03,548.01
2009-06-04,530.468
2009-06-05,541.041
2009-06-08,527.153
2009-06-09,531.766
2009-06-10,531.238
2009-06-11,541.43
2009-06-12,541.925
2009-06-15,540.609
2009-06-16,536.923
2009-06-17,531.15
2009-06-18,539.69
2009-06-19,542.727
2009-06-22,535.43
2009-06-23,529.07
2009-06-24,535.729
2009-06-25,531.265
2009-06-26,538.033
2009-06-29,537.9
2009-06-30,535.849
2009-07-01,530.834
2009-07-02,521.991
2009-07-03,522.058
2009-07-06,518.65
2009-07-07,527.379
2009-07-08,517.521
2009-07-09,520.691
2009-07-10,518.587
2009-07-13,518.151
2009-07-14,522.601
2009-07-15,537.321
2009-07-16,539.099
2009-07-17,541.115
2009-07-20,549.777
2009-07-21,559.43
2009-07-22,567.663
2009-07-23,577.552
2009-07-24,587.693
2009-07-27,594.119
2009-07-28,604.439
2009-07-29,598.618
2009-07-30,591.597
2009-07-31,605.741
2009-08-03,615.442
2009-08-04,624.182
2009-08-05,629.34
2009-08-06,626.342
2009-08-07,630.571
2009-08-10,642.427
2009-08-11,637.055
2009-08-12,639.347
2009-08-13,655.37
2009-08-14,665.369
2009-08-17,635.367
2009-08-18,636.809
2009-08-19,634.674
2009-08-20,635.816
2009-08-21,641.072
2009-08-24,655.532
2009-08-25,653.102
2009-08-26,651.899
2009-08-27,647.629
2009-08-28,652.996
2009-08-31,649.666
2009-09-01,641.598
2009-09-02,619.518
2009-09-03,622.562
2009-09-04,634.211
2009-09-07,646.638
2009-09-08,653.353
2009-09-09,653.379
2009-09-10,656.705
2009-09-11,676.032
2009-09-14,668.098
2009-09-15,670.249
2009-09-16,682.046
2009-09-17,689.236
2009-09-18,687.921
2009-09-21,683.327
2009-09-22,700.187
2009-09-23,704.318
2009-09-24,696.251
2009-09-25,679.839
2009-09-28,682.357
2009-09-29,682.578
2009-09-30,692.846
2009-10-01,691.981
2009-10-02,678.47
2009-10-05,683.737
2009-10-06,706.658
2009-10-07,708.083
2009-10-08,715.865
2009-10-09,714.052
2009-10-12,714.524
2009-10-13,718.281
2009-10-14,721.313
2009-10-15,733.894
2009-10-16,730.261
2009-10-19,743.458
2009-10-20,744.901
2009-10-21,741.424
2009-10-22,744.222
2009-10-23,744.1
2009-10-26,738.483
2009-10-27,726.175
2009-10-28,714.786
2009-10-29,705.544
2009-10-30,705.04
2009-11-02,699.734
2009-11-03,694.915
2009-11-04,695.426
2009-11-05,686.415
2009-11-06,694.882
2009-11-09,712.799
2009-11-10,714.51
2009-11-11,707.266
2009-11-12,709.867
2009-11-13,713.768
2009-11-16,726.408
2009-11-17,716.12
2009-11-18,713.46
2009-11-19,694.45
2009-11-20,687.091
2009-11-23,698.109
2009-11-24,694.449
2009-11-25,690.151
2009-11-26,686.319
2009-11-27,671.456
2009-11-30,680.905
2009-12-01,696.306
2009-12-02,699.133
2009-12-03,696.854
2009-12-04,699.854
2009-12-07,695.622
2009-12-08,688.514
2009-12-09,694.726
2009-12-10,703.443
2009-12-11,696.976
2009-12-14,700.618
2009-12-15,702.317
2009-12-16,701.267
2009-12-17,695.702
2009-12-18,693.596
2009-12-21,695.244
2009-12-22,695.208
2009-12-23,697.904
2009-12-24,699.285
2009-12-25,699.285
2009-12-28,702.959
2009-12-29,708.957
2009-12-30,707.7
2009-12-31,716.547
2010-01-01,716.547
2010-01-04,722.702
2010-01-05,736.058
2010-01-06,737.7
2010-01-07,739.28
2010-01-08,741.968
2010-01-11,753.142
2010-01-12,750.38
2010-01-13,743.43
2010-01-14,751.983
2010-01-15,743.95
2010-01-18,745.802
2010-01-19,742.299
2010-01-20,724.144
2010-01-21,706.092
2010-01-22,705.244
2010-01-25,710.108
2010-01-26,704.147
2010-01-27,700.13
2010-01-28,701.448
2010-01-29,700.877
2010-02-01,702.268
2010-02-02,703.961
2010-02-03,704.002
2010-02-04,688.472
2010-02-05,679.15
2010-02-08,677.98
2010-02-09,683.195
2010-02-10,685.746
2010-02-11,683.262
2010-02-12,688.095
2010-02-15,682.409
2010-02-16,694.956
2010-02-17,694.853
2010-02-18,694.067
2010-02-19,682.055
2010-02-22,688.629
2010-02-23,690.802
2010-02-24,683.669
2010-02-25,683.463
2010-02-26,699.22
2010-03-01,701.364
2010-03-02,702.545
2010-03-03,703.17
2010-03-04,699.516
2010-03-05,707.462
2010-03-08,715.042
2010-03-09,713.529
2010-03-10,720.819
2010-03-11,708.81
2010-03-12,713.258
2010-03-15,711.925
2010-03-16,716.878
2010-03-17,723.631
2010-03-18,719.86
2010-03-19,717.191
2010-03-22,714.021
2010-03-23,711.528
2010-03-24,711.626
2010-03-25,719.575
2010-03-26,712.922
2010-03-29,727.333
2010-03-30,728.495
2010-03-31,727.065
2010-04-01,725.099
2010-04-02,725.099
2010-04-05,722.484
2010-04-06,724.091
2010-04-07,733.353
2010-04-08,728.566
2010-04-09,740.018
2010-04-12,739.946
2010-04-13,737.541
2010-04-14,737.078
2010-04-15,733.151
2010-04-16,728.587
2010-04-19,717.437
2010-04-20,722.885
2010-04-21,724.841
2010-04-22,723.87
2010-04-23,732.578
2010-04-26,744.62
2010-04-27,739.639
2010-04-28,735.12
2010-04-29,742.866
2010-04-30,754.783
2010-05-03,750.578
2010-05-04,747.807
2010-05-05,736.08
2010-05-06,734.456
2010-05-07,717.351
2010-05-10,730.306
2010-05-11,726.985
2010-05-12,721.557
2010-05-13,726.603
2010-05-14,720.637
2010-05-17,699.437
2010-05-18,693.762
2010-05-19,662.008
2010-05-20,656.03
2010-05-21,650.524
2010-05-24,648.389
2010-05-25,634.665
2010-05-26,639.74
2010-05-27,646.383
2010-05-28,650.192
2010-05-31,644.672
2010-06-01,652.057
2010-06-02,642.082
2010-06-03,649.28
2010-06-04,637.995
2010-06-07,625.692
2010-06-08,618.346
2010-06-09,634.736
2010-06-10,646.117
2010-06-11,658.797
2010-06-14,673.358
2010-06-15,670.878
2010-06-16,680.296
2010-06-17,681.493
2010-06-18,684.388
2010-06-21,692.74
2010-06-22,687.991
2010-06-23,687.453
2010-06-24,677.555
2010-06-25,677.173
2010-06-28,678.808
2010-06-29,660.025
2010-06-30,649.356
2010-07-01,639.879
2010-07-02,647.058
2010-07-05,644.142
2010-07-06,655.503
2010-07-07,661.453
2010-07-08,670.27
2010-07-09,676.235
2010-07-12,679.693
2010-07-13,680.337
2010-07-14,691.58
2010-07-15,688.369
2010-07-16,676.859
2010-07-19,667.879
2010-07-20,674.466
2010-07-21,687.848
2010-07-22,691.283
2010-07-23,693.966
2010-07-26,704.159
2010-07-27,706.116
2010-07-28,701.671
2010-07-29,696.937
2010-07-30,694.697
2010-08-02,707.476
2010-08-03,708.733
2010-08-04,708.881
2010-08-05,706.301
2010-08-06,704.194
2010-08-09,702.65
2010-08-10,696.376
2010-08-11,689.485
2010-08-12,678.201
2010-08-13,678.215
2010-08-16,679.29
2010-08-17,681.354
2010-08-18,689.813
2010-08-19,686.103
2010-08-20,676.714
2010-08-23,684.51
2010-08-24,684.883
2010-08-25,674.533
2010-08-26,688.457
2010-08-27,693.976
2010-08-30,700.951
2010-08-31,688.735
2010-09-01,706.503
2010-09-02,714.523
2010-09-03,726.106
2010-09-06,731.324
2010-09-07,741.203
2010-09-08,740.162
2010-09-09,745.086
2010-09-10,745.732
