Date,EM (EMERGING MARKETS) IMI IMI (Large+Mid+Small Cap)
2005-11-07,599.163
2005-11-08,598.318
2005-11-09,602.753
2005-11-10,604.021
2005-11-11,608.986
2005-11-14,610.336
2005-11-15,608.018
2005-11-16,610.974
2005-11-17,616.329
2005-11-18,618.903
2005-11-21,619.932
2005-11-22,614.596
2005-11-23,624.999
2005-11-24,627.534
2005-11-25,628.232
2005-11-28,629.679
2005-11-29,627.257
2005-11-30,629.942
2005-12-01,634.009
2005-12-02,639.917
2005-12-05,643.821
2005-12-06,648.128
2005-12-07,648.909
2005-12-08,644.932
2005-12-09,644.367
2005-12-12,649.053
2005-12-13,652.159
2005-12-14,653.331
2005-12-15,652.185
2005-12-16,651.477
2005-12-19,655.778
2005-12-20,655.281
2005-12-21,660.572
2005-12-22,661.246
2005-12-23,664.58
2005-12-26,664.732
2005-12-27,666.918
2005-12-28,664.155
2005-12-29,670.225
2005-12-30,669.713
2006-01-02,670.88
2006-01-03,684.357
2006-01-04,696.441
2006-01-05,700.026
2006-01-06,706.296
2006-01-09,713.714
2006-01-10,710.723
2006-01-11,714.381
2006-01-12,718.318
2006-01-13,717.861
2006-01-16,722.719
2006-01-17,712.85
2006-01-18,700.311
2006-01-19,713.928
2006-01-20,712.999
2006-01-23,709.184
2006-01-24,719.148
2006-01-25,726.882
2006-01-26,729.93
2006-01-27,736.564
2006-01-30,735.549
2006-01-31,740.677
2006-02-01,741.913
2006-02-02,735.53
2006-02-03,725.193
2006-02-06,736.262
2006-02-07,730.72
2006-02-08,719.491
2006-02-09,726.324
2006-02-10,729.141
2006-02-13,719.547
2006-02-14,721.545
2006-02-15,721.258
2006-02-16,727.208
2006-02-17,736.384
2006-02-20,742.501
2006-02-21,739.925
2006-02-22,736.151
2006-02-23,741.581
2006-02-24,742.946
2006-02-27,746.979
2006-02-28,740.246
2006-03-01,745.173
2006-03-02,749.452
2006-03-03,742.115
2006-03-06,739.481
2006-03-07,718.029
2006-03-08,710.285
2006-03-09,710.977
2006-03-10,713.533
2006-03-13,722.32
2006-03-14,723.31
2006-03-15,732.785
2006-03-16,736.668
2006-03-17,739.979
2006-03-20,742.293
2006-03-21,734.297
2006-03-22,728.722
2006-03-23,730.179
2006-03-24,731.26
2006-03-27,735.336
2006-03-28,729.547
2006-03-29,730.686
2006-03-30,741.535
2006-03-31,746.14
2006-04-03,759.012
2006-04-04,766.026
2006-04-05,769.59
2006-04-06,774.974
2006-04-07,772.457
2006-04-10,769.86
2006-04-11,767.338
2006-04-12,764.248
2006-04-13,765.084
2006-04-14,770.56
2006-04-17,776.966
2006-04-18,786.803
2006-04-19,796.648
2006-04-20,797.842
2006-04-21,801.466
2006-04-24,799.621
2006-04-25,795.05
2006-04-26,802.401
2006-04-27,798.273
2006-04-28,800.269
2006-05-01,803.377
2006-05-02,813.601
2006-05-03,817.56
2006-05-04,821.511
2006-05-05,826.591
2006-05-08,836.984
2006-05-09,836.389
2006-05-10,835.295
2006-05-11,830.751
2006-05-12,816.31
2006-05-15,782.872
2006-05-16,779.519
2006-05-17,779.794
2006-05-18,757.439
2006-05-19,752.505
2006-05-22,718.347
2006-05-23,729.421
2006-05-24,716.412
2006-05-25,717.255
2006-05-26,734.542
2006-05-29,738.919
2006-05-30,725.14
2006-05-31,720.135
2006-06-01,720.228
2006-06-02,733.342
2006-06-05,725.749
2006-06-06,711.691
2006-06-07,694.642
2006-06-08,666.511
2006-06-09,675.446
2006-06-12,665.642
2006-06-13,638.152
2006-06-14,645.541
2006-06-15,658.954
2006-06-16,675.926
2006-06-19,671.209
2006-06-20,662.395
2006-06-21,666.643
2006-06-22,671.071
2006-06-23,668.098
2006-06-26,668.243
2006-06-27,674.533
2006-06-28,676.055
2006-06-29,690.052
2006-06-30,712.668
2006-07-03,723.556
2006-07-04,727.028
2006-07-05,711.63
2006-07-06,714.972
2006-07-07,716.981
2006-07-10,721.671
2006-07-11,718.836
2006-07-12,718.807
2006-07-13,702.401
2006-07-14,691.052
2006-07-17,679.156
2006-07-18,680.193
2006-07-19,689.331
2006-07-20,702.274
2006-07-21,697.81
2006-07-24,698.968
2006-07-25,706.517
2006-07-26,707.798
2006-07-27,722.092
2006-07-28,722.053
2006-07-31,722.363
2006-08-01,715.937
2006-08-02,722.988
2006-08-03,723.559
2006-08-04,729.534
2006-08-07,726.958
2006-08-08,731.0
2006-08-09,738.217
2006-08-10,735.132
2006-08-11,735.543
2006-08-14,733.732
2006-08-15,736.224
2006-08-16,746.603
2006-08-17,749.773
2006-08-18,743.883
2006-08-21,738.355
2006-08-22,742.729
2006-08-23,736.923
2006-08-24,732.378
2006-08-25,733.481
2006-08-28,732.965
2006-08-29,738.4
2006-08-30,744.122
2006-08-31,741.196
2006-09-01,746.377
2006-09-04,757.359
2006-09-05,756.801
2006-09-06,749.476
2006-09-07,740.631
2006-09-08,740.342
2006-09-11,726.568
2006-09-12,730.533
2006-09-13,737.201
2006-09-14,738.739
2006-09-15,741.256
2006-09-18,752.073
2006-09-19,751.653
2006-09-20,748.207
2006-09-21,745.457
2006-09-22,736.467
2006-09-25,734.843
2006-09-26,739.157
2006-09-27,746.39
2006-09-28,750.533
2006-09-29,748.71
2006-10-02,751.412
2006-10-03,746.958
2006-10-04,745.04
2006-10-05,754.807
2006-10-06,754.112
2006-10-09,751.565
2006-10-10,755.42
2006-10-11,755.21
2006-10-12,759.87
2006-10-13,772.235
2006-10-16,776.773
2006-10-17,771.834
2006-10-18,774.542
2006-10-19,776.01
2006-10-20,776.325
2006-10-23,773.722
2006-10-24,776.455
2006-10-25,780.436
2006-10-26,785.487
2006-10-27,783.95
2006-10-30,776.265
2006-10-31,784.017
2006-11-01,792.004
2006-11-02,791.691
2006-11-03,797.174
2006-11-06,801.239
2006-11-07,807.517
2006-11-08,805.578
2006-11-09,811.27
2006-11-10,812.044
2006-11-13,810.718
2006-11-14,817.044
2006-11-15,817.652
2006-11-16,820.525
2006-11-17,814.143
2006-11-20,814.289
2006-11-21,820.595
2006-11-22,829.56
2006-11-23,831.588
2006-11-24,833.413
2006-11-27,833.86
2006-11-28,824.158
2006-11-29,836.649
2006-11-30,844.017
2006-12-01,845.828
2006-12-04,849.553
2006-12-05,857.278
2006-12-06,860.202
2006-12-07,860.469
2006-12-08,854.837
2006-12-11,851.515
2006-12-12,845.048
2006-12-13,845.8
2006-12-14,856.367
2006-12-15,861.009
2006-12-18,864.389
2006-12-19,851.914
2006-12-20,862.457
2006-12-21,862.733
2006-12-22,863.367
2006-12-25,862.43
2006-12-26,863.865
2006-12-27,874.943
2006-12-28,879.512
2006-12-29,882.038
2007-01-01,882.183
2007-01-02,895.029
2007-01-03,890.251
2007-01-04,877.072
2007-01-05,865.331
2007-01-08,860.187
2007-01-09,850.893
2007-01-10,840.857
2007-01-11,846.434
2007-01-12,856.956
2007-01-15,868.41
2007-01-16,867.05
2007-01-17,866.122
2007-01-18,869.594
2007-01-19,868.952
2007-01-22,875.148
2007-01-23,876.755
2007-01-24,886.402
2007-01-25,883.4
2007-01-26,873.983
2007-01-29,867.227
2007-01-30,871.208
2007-01-31,872.714
2007-02-01,883.228
2007-02-02,889.958
2007-02-05,892.475
2007-02-06,899.266
2007-02-07,899.222
2007-02-08,895.954
2007-02-09,895.36
2007-02-12,883.736
2007-02-13,886.724
2007-02-14,899.316
2007-02-15,905.826
2007-02-16,907.59
2007-02-19,909.701
2007-02-20,907.376
2007-02-21,908.652
2007-02-22,914.716
2007-02-23,911.376
2007-02-26,912.702
2007-02-27,886.323
2007-02-28,871.13
2007-03-01,858.613
2007-03-02,854.357
2007-03-05,821.168
2007-03-06,840.763
2007-03-07,842.804
2007-03-08,859.211
2007-03-09,865.359
2007-03-12,871.586
2007-03-13,866.076
2007-03-14,849.874
2007-03-15,861.341
2007-03-16,860.814
2007-03-19,871.518
2007-03-20,875.777
2007-03-21,885.628
2007-03-22,897.295
2007-03-23,899.457
2007-03-26,901.618
2007-03-27,898.733
2007-03-28,890.59
2007-03-29,900.863
2007-03-30,905.873
2007-04-02,904.565
2007-04-03,913.767
2007-04-04,923.612
2007-04-05,926.704
2007-04-06,927.067
2007-04-09,933.282
2007-04-10,936.697
2007-04-11,939.83
2007-04-12,940.272
2007-04-13,945.607
2007-04-16,957.147
2007-04-17,954.707
2007-04-18,953.456
2007-04-19,942.568
2007-04-20,957.374
2007-04-23,959.299
2007-04-24,959.321
2007-04-25,961.98
2007-04-26,961.803
2007-04-27,954.37
2007-04-30,950.475
2007-05-01,949.83
2007-05-02,954.099
2007-05-03,964.11
2007-05-04,973.125
2007-05-07,977.83
2007-05-08,972.17
2007-05-09,977.46
2007-05-10,974.615
2007-05-11,971.914
2007-05-14,979.44
2007-05-15,973.978
2007-05-16,984.484
2007-05-17,984.389
2007-05-18,986.396
2007-05-21,994.91
2007-05-22,998.044
2007-05-23,997.53
2007-05-24,986.477
2007-05-25,988.401
2007-05-28,992.13
2007-05-29,991.414
2007-05-30,983.529
2007-05-31,1000.0
2007-06-01,1016.054
2007-06-04,1018.431
2007-06-05,1019.676
2007-06-06,1008.747
2007-06-07,1005.531
2007-06-08,993.967
2007-06-11,1001.07
2007-06-12,1001.028
2007-06-13,1002.363
2007-06-14,1022.628
2007-06-15,1035.315
2007-06-18,1047.445
2007-06-19,1047.831
2007-06-20,1049.908
2007-06-21,1053.042
2007-06-22,1050.832
2007-06-25,1044.223
2007-06-26,1038.253
2007-06-27,1032.475
2007-06-28,1043.796
2007-06-29,1047.183
2007-07-02,1060.227
2007-07-03,1076.118
2007-07-04,1082.762
2007-07-05,1084.908
2007-07-06,1093.659
2007-07-09,1106.985
2007-07-10,1104.885
2007-07-11,1103.152
2007-07-12,1118.832
2007-07-13,1133.309
2007-07-16,1128.273
2007-07-17,1129.08
2007-07-18,1122.391
2007-07-19,1133.571
2007-07-20,1140.875
2007-07-23,1153.378
2007-07-24,1147.871
2007-07-25,1139.97
2007-07-26,1115.291
2007-07-27,1079.676
2007-07-30,1088.394
2007-07-31,1106.892
2007-08-01,1069.506
2007-08-02,1075.007
2007-08-03,1075.133
2007-08-06,1054.018
2007-08-07,1058.32
2007-08-08,1087.712
2007-08-09,1075.036
2007-08-10,1040.252
2007-08-13,1049.599
2007-08-14,1034.348
2007-08-15,1009.606
2007-08-16,951.167
2007-08-17,950.863
2007-08-20,987.551
2007-08-21,985.085
2007-08-22,1009.871
2007-08-23,1027.933
2007-08-24,1032.774
2007-08-27,1051.702
2007-08-28,1042.833
2007-08-29,1040.753
2007-08-30,1054.188
2007-08-31,1079.064
2007-09-03,1085.184
2007-09-04,1082.831
2007-09-05,1077.508
2007-09-06,1086.13
2007-09-07,1081.057
2007-09-10,1068.774
2007-09-11,1080.744
2007-09-12,1082.51
2007-09-13,1093.21
2007-09-14,1099.629
2007-09-17,1090.923
2007-09-18,1099.576
2007-09-19,1134.806
2007-09-20,1141.652
2007-09-21,1149.91
2007-09-24,1162.763
2007-09-25,1158.772
2007-09-26,1170.304
2007-09-27,1190.943
2007-09-28,1193.874
2007-10-01,1206.839
2007-10-02,1231.313
2007-10-03,1221.322
2007-10-04,1214.602
2007-10-05,1233.464
2007-10-08,1236.925
2007-10-09,1246.512
2007-10-10,1257.34
2007-10-11,1275.182
2007-10-12,1262.723
2007-10-15,1275.892
2007-10-16,1260.813
2007-10-17,1265.787
2007-10-18,1265.386
2007-10-19,1250.166
2007-10-22,1221.083
2007-10-23,1254.664
2007-10-24,1250.933
2007-10-25,1268.627
2007-10-26,1295.81
2007-10-29,1321.708
2007-10-30,1315.613
2007-10-31,1321.786
2007-11-01,1312.374
2007-11-02,1294.841
2007-11-05,1272.793
2007-11-06,1290.445
2007-11-07,1288.725
2007-11-08,1266.555
2007-11-09,1262.078
2007-11-12,1216.628
2007-11-13,1224.619
2007-11-14,1262.767
2007-11-15,1248.102
2007-11-16,1231.041
2007-11-19,1213.381
2007-11-20,1214.266
2007-11-21,1174.388
2007-11-22,1170.379
2007-11-23,1169.891
2007-11-26,1184.611
2007-11-27,1172.632
2007-11-28,1187.574
2007-11-29,1209.964
2007-11-30,1228.709
2007-12-03,1229.963
2007-12-04,1233.943
2007-12-05,1255.144
2007-12-06,1265.119
2007-12-07,1267.402
2007-12-10,1261.636
2007-12-11,1263.736
2007-12-12,1257.338
2007-12-13,1228.93
2007-12-14,1212.142
2007-12-17,1171.546
2007-12-18,1176.213
2007-12-19,1183.698
2007-12-20,1181.623
2007-12-21,1200.105
2007-12-24,1221.305
2007-12-25,1221.795
2007-12-26,1227.579
2007-12-27,1233.392
2007-12-28,1233.676
2007-12-31,1233.321
2008-01-01,1234.008
2008-01-02,1224.349
2008-01-03,1217.082
2008-01-04,1215.31
2008-01-07,1198.077
2008-01-08,1209.27
2008-01-09,1215.11
2008-01-10,1209.384
2008-01-11,1202.215
2008-01-14,1206.025
2008-01-15,1185.449
2008-01-16,1138.427
2008-01-17,1132.184
2008-01-18,1127.453
2008-01-21,1062.172
2008-01-22,1031.285
2008-01-23,1044.755
2008-01-24,1071.246
2008-01-25,1098.772
2008-01-28,1076.011
2008-01-29,1090.488
2008-01-30,1079.215
2008-01-31,1076.138
2008-02-01,1105.448
2008-02-04,1127.431
2008-02-05,1114.181
2008-02-06,1092.599
2008-02-07,1083.337
2008-02-08,1082.924
2008-02-11,1071.507
2008-02-12,1087.381
2008-02-13,1096.862
2008-02-14,1121.053
2008-02-15,1119.98
2008-02-18,1127.984
2008-02-19,1139.82
2008-02-20,1125.374
2008-02-21,1140.338
2008-02-22,1136.387
2008-02-25,1147.352
2008-02-26,1158.142
2008-02-27,1176.364
2008-02-28,1177.557
2008-02-29,1155.701
2008-03-03,1133.012
2008-03-04,1125.232
2008-03-05,1130.851
2008-03-06,1133.11
2008-03-07,1107.089
2008-03-10,1083.479
2008-03-11,1106.8
2008-03-12,1118.797
2008-03-13,1087.937
2008-03-14,1080.807
2008-03-17,1033.599
2008-03-18,1052.781
2008-03-19,1053.538
2008-03-20,1035.042
2008-03-21,1041.156
2008-03-24,1061.343
2008-03-25,1091.939
2008-03-26,1095.384
2008-03-27,1094.636
2008-03-28,1101.016
2008-03-31,1093.395
2008-04-01,1101.501
2008-04-02,1124.351
2008-04-03,1129.162
2008-04-04,1131.582
2008-04-07,1146.98
2008-04-08,1140.208
2008-04-09,1137.396
2008-04-10,1145.872
2008-04-11,1147.758
2008-04-14,1133.641
2008-04-15,1139.287
2008-04-16,1153.29
2008-04-17,1162.005
2008-04-18,1163.64
2008-04-21,1174.42
2008-04-22,1177.216
2008-04-23,1179.996
2008-04-24,1175.098
2008-04-25,1176.611
2008-04-28,1181.592
2008-04-29,1168.161
2008-04-30,1179.298
2008-05-01,1180.534
2008-05-02,1195.383
2008-05-05,1197.757
2008-05-06,1202.562
2008-05-07,1193.769
2008-05-08,1184.418
2008-05-09,1177.248
2008-05-12,1182.111
2008-05-13,1192.945
2008-05-14,1194.934
2008-05-15,1208.418
2008-05-16,1226.63
2008-05-19,1235.594
2008-05-20,1220.454
2008-05-21,1219.964
2008-05-22,1209.725
2008-05-23,1196.675
2008-05-26,1182.086
2008-05-27,1181.243
2008-05-28,1184.361
2008-05-29,1190.387
2008-05-30,1198.325
2008-06-02,1196.55
2008-06-03,1180.933
2008-06-04,1165.261
2008-06-05,1175.319
2008-06-06,1173.97
2008-06-09,1158.862
2008-06-10,1130.391
2008-06-11,1123.787
2008-06-12,1114.661
2008-06-13,1111.693
2008-06-16,1123.933
2008-06-17,1134.469
2008-06-18,1130.089
2008-06-19,1118.132
2008-06-20,1102.606
2008-06-23,1091.039
2008-06-24,1082.806
2008-06-25,1096.993
2008-06-26,1090.901
2008-06-27,1075.136
2008-06-30,1076.117
2008-07-01,1057.286
2008-07-02,1047.094
2008-07-03,1025.054
2008-07-04,1021.718
2008-07-07,1029.251
2008-07-08,1013.766
2008-07-09,1028.006
2008-07-10,1028.139
2008-07-11,1035.109
2008-07-14,1035.161
2008-07-15,1008.614
2008-07-16,1008.537
2008-07-17,1023.862
2008-07-18,1015.134
2008-07-21,1033.893
2008-07-22,1029.278
2008-07-23,1044.609
2008-07-24,1038.968
2008-07-25,1022.165
2008-07-28,1022.22
2008-07-29,1013.293
2008-07-30,1034.822
2008-07-31,1037.509
2008-08-01,1026.153
2008-08-04,1005.822
2008-08-05,997.012
2008-08-06,1009.411
2008-08-07,1005.567
2008-08-08,988.86
2008-08-11,989.548
2008-08-12,981.435
2008-08-13,973.436
2008-08-14,982.991
2008-08-15,971.303
2008-08-18,959.82
2008-08-19,943.302
2008-08-20,960.689
2008-08-21,956.07
2008-08-22,954.991
2008-08-25,949.335
2008-08-26,937.916
2008-08-27,952.442
2008-08-28,955.362
2008-08-29,955.503
2008-09-01,933.933
2008-09-02,927.434
2008-09-03,911.514
2008-09-04,893.883
2008-09-05,874.522
2008-09-08,903.168
2008-09-09,870.59
2008-09-10,861.487
2008-09-11,841.967
2008-09-12,857.113
2008-09-15,827.727
2008-09-16,786.776
2008-09-17,772.002
2008-09-18,768.644
2008-09-19,842.482
2008-09-22,851.697
2008-09-23,829.192
2008-09-24,830.232
2008-09-25,836.274
2008-09-26,821.662
2008-09-29,775.372
2008-09-30,785.138
2008-10-01,785.147
2008-10-02,759.728
2008-10-03,743.275
2008-10-06,674.15
2008-10-07,661.854
2008-10-08,608.995
2008-10-09,620.707
2008-10-10,593.569
2008-10-13,635.143
2008-10-14,672.458
2008-10-15,624.39
2008-10-16,577.974
2008-10-17,570.543
2008-10-20,591.195
2008-10-21,581.171
2008-10-22,537.13
2008-10-23,516.533
2008-10-24,477.158
2008-10-27,456.753
2008-10-28,485.626
2008-10-29,506.549
2008-10-30,558.165
2008-10-31,567.851
2008-11-03,582.327
2008-11-04,600.801
2008-11-05,598.785
2008-11-06,557.464
2008-11-07,564.721
2008-11-10,582.183
2008-11-11,555.568
2008-11-12,534.223
2008-11-13,524.378
2008-11-14,530.4
2008-11-17,520.348
2008-11-18,501.034
2008-11-19,490.692
2008-11-20,465.657
2008-11-21,469.203
2008-11-24,485.636
2008-11-25,499.947
2008-11-26,512.226
2008-11-27,524.987
2008-11-28,526.103
2008-12-01,513.468
2008-12-02,501.349
2008-12-03,503.655
2008-12-04,502.073
2008-12-05,497.98
2008-12-08,535.911
2008-12-09,536.666
2008-12-10,560.926
2008-12-11,567.824
2008-12-12,551.179
2008-12-15,562.451
2008-12-16,571.388
2008-12-17,585.012
2008-12-18,590.593
2008-12-19,583.17
2008-12-22,568.895
2008-12-23,557.211
2008-12-24,555.611
2008-12-25,554.647
2008-12-26,553.769
2008-12-29,559.984
2008-12-30,568.634
2008-12-31,570.023
2009-01-01,571.398
2009-01-02,582.967
2009-01-05,600.104
2009-01-06,608.42
2009-01-07,597.292
2009-01-08,580.336
2009-01-09,574.042
2009-01-12,556.518
2009-01-13,554.181
2009-01-14,546.889
2009-01-15,530.443
2009-01-16,541.82
2009-01-19,538.181
2009-01-20,522.239
2009-01-21,519.714
2009-01-22,518.963
2009-01-23,511.915
2009-01-26,520.019
2009-01-27,522.976
2009-01-28,536.644
2009-01-29,535.772
2009-01-30,533.363
2009-02-02,521.635
2009-02-03,529.689
2009-02-04,539.898
2009-02-05,540.212
2009-02-06,560.226
2009-02-09,567.308
2009-02-10,564.241
2009-02-11,557.001
2009-02-12,546.629
2009-02-13,558.246
2009-02-16,551.832
2009-02-17,525.713
2009-02-18,521.396
2009-02-19,526.177
2009-02-20,507.652
2009-02-23,515.165
2009-02-24,507.629
2009-02-25,510.1
2009-02-26,510.514
2009-02-27,504.385
2009-03-02,480.434
2009-03-03,481.319
2009-03-04,498.158
2009-03-05,493.034
2009-03-06,493.422
2009-03-09,490.737
2009-03-10,507.639
2009-03-11,517.321
2009-03-12,520.566
2009-03-13,532.351
2009-03-16,544.163
2009-03-17,546.745
2009-03-18,548.918
2009-03-19,562.367
2009-03-20,558.351
2009-03-23,583.953
2009-03-24,586.439
2009-03-25,592.564
2009-03-26,604.853
2009-03-27,597.175
2009-03-30,567.961
2009-03-31,576.747
2009-04-01,588.016
2009-04-02,620.048
2009-04-03,624.228
2009-04-06,630.748
2009-04-07,624.327
2009-04-08,618.641
2009-04-09,641.717
2009-04-10,645.484
2009-04-13,650.745
2009-04-14,656.101
2009-04-15,654.993
2009-04-16,659.877
2009-04-17,654.18
2009-04-20,644.884
2009-04-21,639.691
2009-04-22,642.219
2009-04-23,652.77
2009-04-24,661.266
2009-04-27,646.823
2009-04-28,636.09
2009-04-29,657.769
2009-04-30,676.44
2009-05-01,676.536
2009-05-04,714.13
2009-05-05,717.634
2009-05-06,726.271
2009-05-07,730.394
2009-05-08,741.272
2009-05-11,740.236
2009-05-12,737.951
2009-05-13,728.077
2009-05-14,717.858
2009-05-15,726.92
2009-05-18,747.806
2009-05-19,765.64
2009-05-20,776.704
2009-05-21,762.845
2009-05-22,769.077
2009-05-25,771.426
2009-05-26,763.205
2009-05-27,778.098
2009-05-28,785.269
2009-05-29,796.798
2009-06-01,826.212
2009-06-02,819.966
2009-06-03,809.643
2009-06-04,807.549
2009-06-05,813.005
2009-06-08,797.707
2009-06-09,795.954
2009-06-10,813.607
2009-06-11,815.932
2009-06-12,815.236
2009-06-15,794.161
2009-06-16,789.146
2009-06-17,773.885
2009-06-18,768.632
2009-06-19,775.813
2009-06-22,762.292
2009-06-23,749.093
2009-06-24,767.462
2009-06-25,775.959
2009-06-26,787.832
2009-06-29,790.549
2009-06-30,787.104
2009-07-01,799.202
2009-07-02,792.759
2009-07-03,793.547
2009-07-06,779.061
2009-07-07,778.996
2009-07-08,767.078
2009-07-09,769.898
2009-07-10,763.999
2009-07-13,749.913
2009-07-14,767.171
2009-07-15,794.738
2009-07-16,802.017
2009-07-17,811.848
2009-07-20,836.652
2009-07-21,840.437
2009-07-22,836.886
2009-07-23,852.566
2009-07-24,854.715
2009-07-27,865.364
2009-07-28,869.1
2009-07-29,854.867
2009-07-30,865.846
2009-07-31,876.921
2009-08-03,898.604
2009-08-04,894.457
2009-08-05,888.046
2009-08-06,888.843
2009-08-07,886.081
2009-08-10,888.21
2009-08-11,878.857
2009-08-12,874.395
2009-08-13,890.711
2009-08-14,887.65
2009-08-17,853.647
2009-08-18,859.045
2009-08-19,856.478
2009-08-20,870.993
2009-08-21,879.527
2009-08-24,896.278
2009-08-25,893.231
2009-08-26,887.319
2009-08-27,879.426
2009-08-28,886.968
2009-08-31,875.35
2009-09-01,878.167
2009-09-02,866.954
2009-09-03,877.511
2009-09-04,890.113
2009-09-07,902.394
2009-09-08,917.727
2009-09-09,916.745
2009-09-10,923.553
2009-09-11,931.44
2009-09-14,922.244
2009-09-15,931.982
2009-09-16,951.837
2009-09-17,958.174
2009-09-18,958.083
2009-09-21,950.192
2009-09-22,961.693
2009-09-23,957.457
2009-09-24,947.376
2009-09-25,947.772
2009-09-28,943.758
2009-09-29,952.437
2009-09-30,953.787
2009-10-01,951.014
2009-10-02,941.094
2009-10-05,947.094
2009-10-06,966.391
2009-10-07,969.949
2009-10-08,980.911
2009-10-09,987.194
2009-10-12,992.048
2009-10-13,993.009
2009-10-14,1014.494
2009-10-15,1017.808
2009-10-16,1008.658
2009-10-19,1020.126
2009-10-20,1015.566
2009-10-21,1011.75
2009-10-22,1004.308
2009-10-23,1011.183
2009-10-26,1009.133
2009-10-27,989.022
2009-10-28,958.411
2009-10-29,962.127
2009-10-30,955.564
2009-11-02,952.122
2009-11-03,943.818
2009-11-04,967.471
2009-11-05,971.511
2009-11-06,978.398
2009-11-09,1002.007
2009-11-10,1005.021
2009-11-11,1014.593
2009-11-12,1001.839
2009-11-13,1005.863
2009-11-16,1025.778
2009-11-17,1023.264
2009-11-18,1025.066
2009-11-19,1011.611
2009-11-20,1008.457
2009-11-23,1020.684
2009-11-24,1015.803
2009-11-25,1022.591
2009-11-26,1001.758
2009-11-27,983.626
2009-11-30,997.085
2009-12-01,1017.693
2009-12-02,1026.647
2009-12-03,1031.498
2009-12-04,1028.831
2009-12-07,1026.639
2009-12-08,1015.981
2009-12-09,1009.48
2009-12-10,1011.652
2009-12-11,1019.992
2009-12-14,1026.545
2009-12-15,1022.273
2009-12-16,1020.611
2009-12-17,1002.208
2009-12-18,997.446
2009-12-21,994.012
2009-12-22,1001.696
2009-12-23,1012.225
2009-12-24,1022.144
2009-12-25,1022.606
2009-12-28,1029.683
2009-12-29,1029.638
2009-12-30,1030.414
2009-12-31,1039.513
2010-01-01,1039.513
2010-01-04,1055.677
2010-01-05,1066.64
2010-01-06,1073.753
2010-01-07,1066.458
2010-01-08,1069.197
2010-01-11,1081.48
2010-01-12,1074.554
2010-01-13,1065.448
2010-01-14,1067.836
2010-01-15,1065.957
2010-01-18,1067.979
2010-01-19,1068.196
2010-01-20,1052.224
2010-01-21,1035.289
2010-01-22,1017.017
2010-01-25,1011.485
2010-01-26,988.729
2010-01-27,978.101
2010-01-28,990.243
2010-01-29,983.901
2010-02-01,984.509
2010-02-02,990.705
2010-02-03,1003.237
2010-02-04,977.388
2010-02-05,946.613
2010-02-08,942.61
2010-02-09,957.585
2010-02-10,962.042
2010-02-11,972.804
2010-02-12,972.221
2010-02-15,975.184
2010-02-16,983.148
2010-02-17,995.9
2010-02-18,993.68
2010-02-19,983.512
2010-02-22,993.99
2010-02-23,991.072
2010-02-24,984.19
2010-02-25,973.586
2010-02-26,987.214
2010-03-01,999.662
2010-03-02,1011.926
2010-03-03,1019.479
2010-03-04,1014.713
2010-03-05,1028.689
2010-03-08,1040.485
2010-03-09,1040.253
2010-03-10,1047.695
2010-03-11,1044.076
2010-03-12,1047.128
2010-03-15,1037.207
2010-03-16,1045.961
2010-03-17,1060.967
2010-03-18,1057.107
2010-03-19,1054.059
2010-03-22,1046.085
2010-03-23,1050.388
2010-03-24,1048.354
2010-03-25,1046.333
2010-03-26,1049.865
2010-03-29,1060.805
2010-03-30,1066.523
2010-03-31,1067.818
2010-04-01,1085.072
2010-04-02,1086.391
2010-04-05,1094.621
2010-04-06,1097.632
2010-04-07,1101.914
2010-04-08,1095.219
2010-04-09,1103.49
2010-04-12,1101.326
2010-04-13,1093.345
2010-04-14,1106.468
2010-04-15,1108.287
2010-04-16,1092.887
2010-04-19,1070.488
2010-04-20,1083.113
2010-04-21,1088.226
2010-04-22,1082.202
2010-04-23,1086.08
2010-04-26,1097.683
2010-04-27,1082.628
2010-04-28,1067.077
2010-04-29,1076.127
2010-04-30,1082.398
2010-05-03,1070.809
2010-05-04,1052.771
2010-05-05,1030.95
2010-05-06,1007.939
2010-05-07,984.991
2010-05-10,1027.455
2010-05-11,1019.183
2010-05-12,1028.349
2010-05-13,1037.046
2010-05-14,1021.418
2010-05-17,999.671
2010-05-18,999.889
2010-05-19,969.858
2010-05-20,939.795
2010-05-21,942.844
2010-05-24,948.22
2010-05-25,909.394
2010-05-26,937.784
2010-05-27,961.246
2010-05-28,975.399
2010-05-31,985.028
2010-06-01,965.287
2010-06-02,966.449
2010-06-03,983.771
2010-06-04,972.646
2010-06-07,947.336
2010-06-08,949.274
2010-06-09,953.13
2010-06-10,965.371
2010-06-11,976.054
2010-06-14,990.319
2010-06-15,997.99
2010-06-16,1003.803
2010-06-17,1008.177
2010-06-18,1014.744
2010-06-21,1041.113
2010-06-22,1030.179
2010-06-23,1022.73
2010-06-24,1015.197
2010-06-25,1009.801
2010-06-28,1014.585
2010-06-29,986.68
2010-06-30,980.473
2010-07-01,971.529
2010-07-02,975.777
2010-07-05,975.754
2010-07-06,993.998
2010-07-07,993.645
2010-07-08,1005.433
2010-07-09,1017.13
2010-07-12,1018.133
2010-07-13,1022.553
2010-07-14,1027.738
2010-07-15,1023.777
2010-07-16,1015.56
2010-07-19,1011.436
2010-07-20,1020.333
2010-07-21,1031.537
2010-07-22,1040.527
