Date,IRELAND SMALL GROWTH Small Cap
2005-11-10,487.36
2005-11-11,481.852
2005-11-14,483.729
2005-11-15,480.33
2005-11-16,477.804
2005-11-17,471.038
2005-11-18,471.029
2005-11-21,472.182
2005-11-22,469.026
2005-11-23,476.525
2005-11-24,476.836
2005-11-25,465.664
2005-11-28,468.314
2005-11-29,467.726
2005-11-30,470.413
2005-12-01,472.288
2005-12-02,476.764
2005-12-05,483.557
2005-12-06,490.465
2005-12-07,486.091
2005-12-08,492.258
2005-12-09,492.684
2005-12-12,500.47
2005-12-13,496.884
2005-12-14,503.241
2005-12-15,499.673
2005-12-16,505.9
2005-12-19,509.301
2005-12-20,502.051
2005-12-21,501.218
2005-12-22,504.411
2005-12-23,508.462
2005-12-26,508.462
2005-12-27,508.205
2005-12-28,510.314
2005-12-29,507.214
2005-12-30,503.987
2006-01-02,503.987
2006-01-03,522.879
2006-01-04,534.743
2006-01-05,529.155
2006-01-06,530.305
2006-01-09,528.051
2006-01-10,521.73
2006-01-11,528.324
2006-01-12,529.904
2006-01-13,532.409
2006-01-16,538.706
2006-01-17,537.195
2006-01-18,536.256
2006-01-19,538.406
2006-01-20,535.836
2006-01-23,541.378
2006-01-24,544.932
2006-01-25,548.244
2006-01-26,547.418
2006-01-27,547.165
2006-01-30,542.515
2006-01-31,542.597
2006-02-01,539.374
2006-02-02,542.592
2006-02-03,540.005
2006-02-06,539.89
2006-02-07,531.317
2006-02-08,529.879
2006-02-09,533.589
2006-02-10,533.357
2006-02-13,532.922
2006-02-14,535.319
2006-02-15,537.542
2006-02-16,538.207
2006-02-17,542.299
2006-02-20,545.365
2006-02-21,543.613
2006-02-22,549.798
2006-02-23,560.804
2006-02-24,561.187
2006-02-27,562.267
2006-02-28,563.555
2006-03-01,564.197
2006-03-02,564.9
2006-03-03,564.819
2006-03-06,567.423
2006-03-07,559.629
2006-03-08,560.728
2006-03-09,560.597
2006-03-10,558.205
2006-03-13,560.735
2006-03-14,566.712
2006-03-15,567.232
2006-03-16,571.039
2006-03-17,578.617
2006-03-20,580.147
2006-03-21,576.471
2006-03-22,573.4
2006-03-23,571.601
2006-03-24,579.605
2006-03-27,577.756
2006-03-28,579.512
2006-03-29,573.194
2006-03-30,581.768
2006-03-31,581.529
2006-04-03,584.418
2006-04-04,589.399
2006-04-05,589.651
2006-04-06,590.538
2006-04-07,585.458
2006-04-10,585.468
2006-04-11,584.812
2006-04-12,578.659
2006-04-13,578.525
2006-04-14,578.525
2006-04-17,587.859
2006-04-18,587.104
2006-04-19,593.205
2006-04-20,598.358
2006-04-21,598.472
2006-04-24,601.448
2006-04-25,610.332
2006-04-26,616.697
2006-04-27,623.744
2006-04-28,622.926
2006-05-01,624.014
2006-05-02,629.856
2006-05-03,628.299
2006-05-04,633.925
2006-05-05,643.108
2006-05-08,646.847
2006-05-09,651.269
2006-05-10,659.134
2006-05-11,661.835
2006-05-12,655.159
2006-05-15,645.187
2006-05-16,644.443
2006-05-17,640.042
2006-05-18,626.798
2006-05-19,618.087
2006-05-22,601.935
2006-05-23,610.572
2006-05-24,604.166
2006-05-25,608.614
2006-05-26,617.585
2006-05-29,620.601
2006-05-30,618.161
2006-05-31,635.397
2006-06-01,633.487
2006-06-02,643.287
2006-06-05,643.835
2006-06-06,620.966
2006-06-07,617.052
2006-06-08,601.572
2006-06-09,601.696
2006-06-12,593.83
2006-06-13,573.775
2006-06-14,578.467
2006-06-15,590.547
2006-06-16,592.434
2006-06-19,594.045
2006-06-20,591.113
2006-06-21,592.978
2006-06-22,590.973
2006-06-23,588.351
2006-06-26,586.267
2006-06-27,592.638
2006-06-28,591.847
2006-06-29,598.92
2006-06-30,619.608
2006-07-03,623.951
2006-07-04,626.388
2006-07-05,621.298
2006-07-06,630.107
2006-07-07,642.063
2006-07-10,642.584
2006-07-11,644.315
2006-07-12,647.525
2006-07-13,641.131
2006-07-14,626.89
2006-07-17,613.271
2006-07-18,609.028
2006-07-19,627.708
2006-07-20,639.821
2006-07-21,638.333
2006-07-24,641.568
2006-07-25,637.052
2006-07-26,634.006
2006-07-27,644.755
2006-07-28,648.385
2006-07-31,648.682
2006-08-01,650.48
2006-08-02,668.565
2006-08-03,665.63
2006-08-04,675.841
2006-08-07,671.631
2006-08-08,674.812
2006-08-09,684.268
2006-08-10,671.807
2006-08-11,666.397
2006-08-14,670.262
2006-08-15,677.352
2006-08-16,685.235
2006-08-17,686.978
2006-08-18,689.823
2006-08-21,693.646
2006-08-22,687.883
2006-08-23,683.421
2006-08-24,683.299
2006-08-25,680.596
2006-08-28,687.18
2006-08-29,693.559
2006-08-30,697.724
2006-08-31,698.085
2006-09-01,717.751
2006-09-04,727.062
2006-09-05,734.192
2006-09-06,733.152
2006-09-07,727.282
2006-09-08,724.926
2006-09-11,722.424
2006-09-12,724.527
2006-09-13,724.086
2006-09-14,732.749
2006-09-15,728.78
2006-09-18,728.079
2006-09-19,725.038
2006-09-20,729.958
2006-09-21,731.228
2006-09-22,734.598
2006-09-25,734.324
2006-09-26,721.591
2006-09-27,721.345
2006-09-28,725.047
2006-09-29,730.158
2006-10-02,735.195
2006-10-03,734.97
2006-10-04,740.147
2006-10-05,755.164
2006-10-06,749.484
2006-10-09,758.494
2006-10-10,759.33
2006-10-11,753.757
2006-10-12,749.055
2006-10-13,755.778
2006-10-16,772.448
2006-10-17,770.104
2006-10-18,772.901
2006-10-19,781.385
2006-10-20,786.479
2006-10-23,790.101
2006-10-24,795.018
2006-10-25,801.783
2006-10-26,812.91
2006-10-27,819.255
2006-10-30,818.635
2006-10-31,822.615
2006-11-01,826.579
2006-11-02,815.094
2006-11-03,807.338
2006-11-06,811.479
2006-11-07,824.808
2006-11-08,823.403
2006-11-09,824.252
2006-11-10,817.563
2006-11-13,812.958
2006-11-14,808.351
2006-11-15,811.356
2006-11-16,818.916
2006-11-17,821.575
2006-11-20,815.038
2006-11-21,819.927
2006-11-22,830.454
2006-11-23,828.033
2006-11-24,830.484
2006-11-27,828.338
2006-11-28,818.877
2006-11-29,823.554
2006-11-30,835.213
2006-12-01,835.808
2006-12-04,839.782
2006-12-05,842.417
2006-12-06,848.654
2006-12-07,858.824
2006-12-08,863.111
2006-12-11,861.013
2006-12-12,862.037
2006-12-13,861.542
2006-12-14,877.771
2006-12-15,870.035
2006-12-18,867.469
2006-12-19,887.898
2006-12-20,895.232
2006-12-21,894.629
2006-12-22,902.005
2006-12-25,902.005
2006-12-26,900.6
2006-12-27,900.316
2006-12-28,908.163
2006-12-29,912.124
2007-01-01,912.124
2007-01-02,927.851
2007-01-03,915.713
2007-01-04,900.178
2007-01-05,895.786
2007-01-08,895.798
2007-01-09,901.12
2007-01-10,889.274
2007-01-11,881.747
2007-01-12,881.985
2007-01-15,884.34
2007-01-16,880.495
2007-01-17,880.419
2007-01-18,884.631
2007-01-19,890.94
2007-01-22,890.47
2007-01-23,893.459
2007-01-24,896.055
2007-01-25,891.927
2007-01-26,875.001
2007-01-29,883.607
2007-01-30,882.004
2007-01-31,878.499
2007-02-01,890.753
2007-02-02,895.631
2007-02-05,902.56
2007-02-06,911.868
2007-02-07,920.372
2007-02-08,916.891
2007-02-09,923.303
2007-02-12,920.392
2007-02-13,929.646
2007-02-14,943.459
2007-02-15,953.475
2007-02-16,942.559
2007-02-19,951.664
2007-02-20,954.403
2007-02-21,948.962
2007-02-22,953.303
2007-02-23,956.096
2007-02-26,956.938
2007-02-27,929.469
2007-02-28,912.807
2007-03-01,909.114
2007-03-02,900.968
2007-03-05,867.138
2007-03-06,889.074
2007-03-07,901.032
2007-03-08,913.279
2007-03-09,911.894
2007-03-12,913.038
2007-03-13,902.225
2007-03-14,870.586
2007-03-15,888.477
2007-03-16,885.27
2007-03-19,889.505
2007-03-20,893.716
2007-03-21,907.671
2007-03-22,925.906
2007-03-23,924.881
2007-03-26,921.523
2007-03-27,927.698
2007-03-28,919.044
2007-03-29,925.337
2007-03-30,922.148
2007-04-02,926.806
2007-04-03,933.247
2007-04-04,933.923
2007-04-05,946.884
2007-04-06,946.884
2007-04-09,941.951
2007-04-10,964.672
2007-04-11,967.531
2007-04-12,971.528
2007-04-13,975.816
2007-04-16,976.761
2007-04-17,978.482
2007-04-18,975.972
2007-04-19,967.927
2007-04-20,975.069
2007-04-23,970.429
2007-04-24,960.69
2007-04-25,957.053
2007-04-26,961.289
2007-04-27,955.314
2007-04-30,960.889
2007-05-01,962.319
2007-05-02,981.37
2007-05-03,979.926
2007-05-04,983.287
2007-05-07,985.748
2007-05-08,979.944
2007-05-09,971.361
2007-05-10,967.372
2007-05-11,978.579
2007-05-14,972.001
2007-05-15,978.793
2007-05-16,979.242
2007-05-17,974.295
2007-05-18,981.186
2007-05-21,980.253
2007-05-22,1002.354
2007-05-23,1007.763
2007-05-24,995.465
2007-05-25,999.8
2007-05-28,1003.112
2007-05-29,1007.528
2007-05-30,996.873
2007-05-31,1000.0
2007-06-01,994.985
2007-06-04,999.768
2007-06-05,988.881
2007-06-06,951.295
2007-06-07,923.489
2007-06-08,921.317
2007-06-11,927.411
2007-06-12,925.982
2007-06-13,922.089
2007-06-14,934.266
2007-06-15,945.241
2007-06-18,941.589
2007-06-19,942.044
2007-06-20,943.006
2007-06-21,941.87
2007-06-22,943.833
2007-06-25,933.373
2007-06-26,927.74
2007-06-27,923.244
2007-06-28,937.574
2007-06-29,936.921
2007-07-02,948.211
2007-07-03,946.903
2007-07-04,941.97
2007-07-05,938.872
2007-07-06,946.256
2007-07-09,939.65
2007-07-10,936.772
2007-07-11,921.81
2007-07-12,931.174
2007-07-13,927.84
2007-07-16,942.324
2007-07-17,942.101
2007-07-18,938.368
2007-07-19,942.942
2007-07-20,945.729
2007-07-23,941.529
2007-07-24,932.869
2007-07-25,906.22
2007-07-26,887.024
2007-07-27,874.612
2007-07-30,878.327
2007-07-31,897.47
2007-08-01,876.807
2007-08-02,902.03
2007-08-03,936.223
2007-08-06,926.688
2007-08-07,934.626
2007-08-08,949.343
2007-08-09,917.517
2007-08-10,893.059
2007-08-13,882.121
2007-08-14,885.07
2007-08-15,866.471
2007-08-16,823.393
2007-08-17,832.831
2007-08-20,823.914
2007-08-21,835.632
2007-08-22,843.201
2007-08-23,840.411
2007-08-24,846.087
2007-08-27,847.575
2007-08-28,826.356
2007-08-29,822.71
2007-08-30,821.136
2007-08-31,829.739
2007-09-03,835.708
2007-09-04,852.6
2007-09-05,863.682
2007-09-06,862.985
2007-09-07,869.722
2007-09-10,871.019
2007-09-11,894.903
2007-09-12,890.294
2007-09-13,883.247
2007-09-14,871.289
2007-09-17,847.737
2007-09-18,854.751
2007-09-19,884.153
2007-09-20,884.224
2007-09-21,893.346
2007-09-24,905.395
2007-09-25,894.118
2007-09-26,894.037
2007-09-27,905.195
2007-09-28,908.341
2007-10-01,923.836
2007-10-02,919.537
2007-10-03,924.489
2007-10-04,934.308
2007-10-05,925.576
2007-10-08,922.853
2007-10-09,917.117
2007-10-10,923.617
2007-10-11,936.435
2007-10-12,925.203
2007-10-15,922.31
2007-10-16,923.038
2007-10-17,937.898
2007-10-18,938.226
2007-10-19,932.875
2007-10-22,906.486
2007-10-23,917.158
2007-10-24,910.089
2007-10-25,918.542
2007-10-26,929.681
2007-10-29,946.661
2007-10-30,946.329
2007-10-31,963.527
2007-11-01,953.86
2007-11-02,956.137
2007-11-05,950.774
2007-11-06,966.966
2007-11-07,966.038
2007-11-08,952.106
2007-11-09,955.114
2007-11-12,952.939
2007-11-13,954.928
2007-11-14,961.061
2007-11-15,935.437
2007-11-16,913.619
2007-11-19,884.824
2007-11-20,875.145
2007-11-21,856.734
2007-11-22,846.584
2007-11-23,868.018
2007-11-26,860.599
2007-11-27,857.497
2007-11-28,867.639
2007-11-29,873.399
2007-11-30,857.421
2007-12-03,865.158
2007-12-04,866.014
2007-12-05,864.254
2007-12-06,876.354
2007-12-07,887.923
2007-12-10,902.718
2007-12-11,900.164
2007-12-12,900.533
2007-12-13,887.352
2007-12-14,867.668
2007-12-17,860.629
2007-12-18,866.657
2007-12-19,882.761
2007-12-20,884.556
2007-12-21,893.827
2007-12-24,898.872
2007-12-25,898.872
2007-12-26,905.051
2007-12-27,902.492
2007-12-28,917.374
2007-12-31,909.104
2008-01-01,909.104
2008-01-02,908.151
2008-01-03,913.433
2008-01-04,928.044
2008-01-07,915.721
2008-01-08,919.728
2008-01-09,895.258
2008-01-10,890.779
2008-01-11,898.444
2008-01-14,902.918
2008-01-15,888.43
2008-01-16,875.375
2008-01-17,868.779
2008-01-18,855.531
2008-01-21,817.231
2008-01-22,840.124
2008-01-23,849.325
2008-01-24,856.596
2008-01-25,860.422
2008-01-28,854.904
2008-01-29,862.493
2008-01-30,871.233
2008-01-31,864.68
2008-02-01,874.743
2008-02-04,878.748
2008-02-05,839.274
2008-02-06,830.369
2008-02-07,823.986
2008-02-08,822.654
2008-02-11,834.133
2008-02-12,853.471
2008-02-13,848.993
2008-02-14,857.153
2008-02-15,856.934
2008-02-18,849.642
2008-02-19,850.592
2008-02-20,846.789
2008-02-21,853.72
2008-02-22,844.997
2008-02-25,847.5
2008-02-26,878.597
2008-02-27,898.464
2008-02-28,898.673
2008-02-29,903.324
2008-03-03,903.588
2008-03-04,903.72
2008-03-05,913.31
2008-03-06,901.165
2008-03-07,890.991
2008-03-10,908.205
2008-03-11,925.774
2008-03-12,942.471
2008-03-13,957.042
2008-03-14,958.514
2008-03-17,947.608
2008-03-18,960.175
2008-03-19,957.394
2008-03-20,935.496
2008-03-21,935.496
2008-03-24,934.161
2008-03-25,967.868
2008-03-26,972.175
2008-03-27,966.498
2008-03-28,963.791
2008-03-31,964.279
2008-04-01,970.612
2008-04-02,983.357
2008-04-03,973.731
2008-04-04,978.886
2008-04-07,970.443
2008-04-08,969.187
2008-04-09,969.363
2008-04-10,957.39
2008-04-11,955.697
2008-04-14,935.681
2008-04-15,946.826
2008-04-16,960.943
2008-04-17,961.945
2008-04-18,969.145
2008-04-21,995.676
2008-04-22,987.054
2008-04-23,989.179
2008-04-24,958.864
2008-04-25,951.932
2008-04-28,954.092
2008-04-29,966.84
2008-04-30,965.696
2008-05-01,958.346
2008-05-02,952.491
2008-05-05,957.252
2008-05-06,962.422
2008-05-07,970.114
2008-05-08,974.814
2008-05-09,971.0
2008-05-12,983.555
2008-05-13,971.013
2008-05-14,984.144
2008-05-15,992.127
2008-05-16,990.491
2008-05-19,990.292
2008-05-20,986.2
2008-05-21,987.789
2008-05-22,985.269
2008-05-23,985.008
2008-05-26,981.116
2008-05-27,971.825
2008-05-28,976.594
2008-05-29,976.264
2008-05-30,969.974
2008-06-02,969.225
2008-06-03,983.435
2008-06-04,966.37
2008-06-05,987.507
2008-06-06,987.758
2008-06-09,984.675
2008-06-10,961.629
2008-06-11,965.599
2008-06-12,965.348
2008-06-13,963.713
2008-06-16,958.897
2008-06-17,958.543
2008-06-18,959.853
2008-06-19,945.762
2008-06-20,958.521
2008-06-23,948.877
2008-06-24,941.815
2008-06-25,943.503
2008-06-26,938.88
2008-06-27,942.038
2008-06-30,938.207
2008-07-01,920.445
2008-07-02,905.675
2008-07-03,897.27
2008-07-04,901.027
2008-07-07,898.589
2008-07-08,884.661
2008-07-09,898.629
2008-07-10,884.365
2008-07-11,869.18
2008-07-14,870.799
2008-07-15,858.476
2008-07-16,851.697
2008-07-17,877.158
2008-07-18,885.944
2008-07-21,904.468
2008-07-22,907.425
2008-07-23,921.239
2008-07-24,914.343
2008-07-25,908.101
2008-07-28,902.946
2008-07-29,894.353
2008-07-30,892.519
2008-07-31,887.666
2008-08-01,875.458
2008-08-04,883.238
2008-08-05,902.639
2008-08-06,909.672
2008-08-07,889.537
2008-08-08,872.14
2008-08-11,874.743
2008-08-12,870.715
2008-08-13,869.433
2008-08-14,876.096
2008-08-15,884.929
2008-08-18,880.52
2008-08-19,862.171
2008-08-20,874.522
2008-08-21,868.181
2008-08-22,877.516
2008-08-25,874.508
2008-08-26,867.345
2008-08-27,876.36
2008-08-28,890.074
2008-08-29,897.733
2008-09-01,873.157
2008-09-02,885.314
2008-09-03,865.465
2008-09-04,844.964
2008-09-05,821.988
2008-09-08,831.574
2008-09-09,826.557
2008-09-10,806.472
2008-09-11,800.84
2008-09-12,809.489
2008-09-15,818.278
2008-09-16,809.081
2008-09-17,811.651
2008-09-18,804.872
2008-09-19,806.804
2008-09-22,818.128
2008-09-23,796.642
2008-09-24,787.428
2008-09-25,783.429
2008-09-26,781.183
2008-09-29,741.848
2008-09-30,731.484
2008-10-01,747.975
2008-10-02,737.351
2008-10-03,735.709
2008-10-06,694.108
2008-10-07,695.098
2008-10-08,656.415
2008-10-09,656.983
2008-10-10,607.342
2008-10-13,635.052
2008-10-14,651.46
2008-10-15,623.803
2008-10-16,565.999
2008-10-17,575.614
2008-10-20,572.479
2008-10-21,598.565
2008-10-22,549.088
2008-10-23,541.734
2008-10-24,524.316
2008-10-27,510.909
2008-10-28,488.514
2008-10-29,509.491
2008-10-30,539.002
2008-10-31,563.288
2008-11-03,581.736
2008-11-04,591.296
2008-11-05,575.741
2008-11-06,555.537
2008-11-07,552.67
2008-11-10,558.1
2008-11-11,531.028
2008-11-12,515.456
2008-11-13,500.898
2008-11-14,506.773
2008-11-17,489.45
2008-11-18,475.027
2008-11-19,471.608
2008-11-20,443.188
2008-11-21,428.677
2008-11-24,460.042
2008-11-25,457.091
2008-11-26,453.635
2008-11-27,455.472
2008-11-28,433.894
2008-12-01,428.162
2008-12-02,432.269
2008-12-03,426.599
2008-12-04,434.889
2008-12-05,428.406
2008-12-08,450.561
2008-12-09,450.987
2008-12-10,460.811
2008-12-11,465.699
2008-12-12,469.582
2008-12-15,476.231
2008-12-16,471.845
2008-12-17,489.67
2008-12-18,490.452
2008-12-19,465.694
2008-12-22,464.504
2008-12-23,466.105
2008-12-24,465.794
2008-12-25,465.794
2008-12-26,468.042
2008-12-29,479.806
2008-12-30,482.97
2008-12-31,483.275
2009-01-01,483.275
2009-01-02,491.366
2009-01-05,488.456
2009-01-06,491.986
2009-01-07,517.581
2009-01-08,525.953
2009-01-09,531.11
2009-01-12,517.407
2009-01-13,494.054
2009-01-14,478.488
2009-01-15,477.141
2009-01-16,491.73
2009-01-19,463.748
2009-01-20,447.824
2009-01-21,440.65
2009-01-22,442.799
2009-01-23,438.935
2009-01-26,459.081
2009-01-27,466.771
2009-01-28,477.752
2009-01-29,461.818
2009-01-30,448.88
2009-02-02,444.539
2009-02-03,446.923
2009-02-04,451.1
2009-02-05,446.892
2009-02-06,459.958
2009-02-09,473.413
2009-02-10,467.601
2009-02-11,470.885
2009-02-12,457.046
2009-02-13,460.49
2009-02-16,449.213
2009-02-17,415.323
2009-02-18,402.087
2009-02-19,403.991
2009-02-20,400.754
2009-02-23,392.914
2009-02-24,386.876
2009-02-25,390.698
2009-02-26,392.295
2009-02-27,385.846
2009-03-02,375.307
2009-03-03,373.022
2009-03-04,389.244
2009-03-05,380.654
2009-03-06,394.242
2009-03-09,396.369
2009-03-10,418.929
2009-03-11,410.147
2009-03-12,415.831
2009-03-13,414.518
2009-03-16,425.718
2009-03-17,419.821
2009-03-18,428.366
2009-03-19,443.313
2009-03-20,429.638
2009-03-23,432.659
2009-03-24,431.462
2009-03-25,427.31
2009-03-26,424.827
2009-03-27,421.794
2009-03-30,410.282
2009-03-31,417.738
2009-04-01,425.435
2009-04-02,454.24
2009-04-03,467.311
2009-04-06,464.853
2009-04-07,451.782
2009-04-08,448.122
2009-04-09,457.522
2009-04-10,457.522
2009-04-13,461.402
2009-04-14,475.681
2009-04-15,471.158
2009-04-16,490.113
2009-04-17,484.858
2009-04-20,483.647
2009-04-21,473.591
2009-04-22,482.594
2009-04-23,482.737
2009-04-24,496.829
2009-04-27,487.549
2009-04-28,470.816
2009-04-29,480.689
2009-04-30,496.537
2009-05-01,496.531
2009-05-04,499.903
2009-05-05,527.307
2009-05-06,519.794
2009-05-07,532.825
2009-05-08,529.069
2009-05-11,525.916
2009-05-12,519.995
2009-05-13,511.686
2009-05-14,522.137
2009-05-15,532.844
2009-05-18,538.844
2009-05-19,551.316
2009-05-20,556.664
2009-05-21,556.973
2009-05-22,564.251
2009-05-25,561.433
2009-05-26,560.787
2009-05-27,574.146
2009-05-28,576.975
2009-05-29,580.668
2009-06-01,581.137
2009-06-02,613.783
2009-06-03,609.016
2009-06-04,615.854
2009-06-05,614.825
2009-06-08,599.158
2009-06-09,607.843
2009-06-10,612.913
2009-06-11,618.974
2009-06-12,609.77
2009-06-15,604.271
2009-06-16,608.918
2009-06-17,586.787
2009-06-18,566.42
2009-06-19,556.463
2009-06-22,552.817
2009-06-23,562.573
2009-06-24,569.0
2009-06-25,568.725
2009-06-26,566.776
2009-06-29,574.559
2009-06-30,565.497
2009-07-01,580.047
2009-07-02,570.034
2009-07-03,560.789
2009-07-06,553.215
2009-07-07,562.619
2009-07-08,561.672
2009-07-09,560.734
2009-07-10,562.668
2009-07-13,559.755
2009-07-14,568.356
2009-07-15,585.88
2009-07-16,585.806
2009-07-17,590.526
2009-07-20,589.892
2009-07-21,590.004
2009-07-22,585.84
2009-07-23,595.966
2009-07-24,589.068
2009-07-27,591.348
2009-07-28,586.702
2009-07-29,583.816
2009-07-30,590.121
2009-07-31,593.831
2009-08-03,611.43
2009-08-04,607.353
2009-08-05,605.442
2009-08-06,609.42
2009-08-07,600.671
2009-08-10,601.459
2009-08-11,597.234
2009-08-12,600.833
2009-08-13,619.602
2009-08-14,619.87
2009-08-17,605.96
2009-08-18,611.572
2009-08-19,621.549
2009-08-20,627.329
2009-08-21,644.194
2009-08-24,667.824
2009-08-25,674.256
2009-08-26,680.902
2009-08-27,679.508
2009-08-28,699.674
2009-08-31,689.924
2009-09-01,672.395
2009-09-02,663.317
2009-09-03,661.297
2009-09-04,665.644
2009-09-07,684.058
2009-09-08,701.643
2009-09-09,722.24
2009-09-10,725.759
2009-09-11,728.053
2009-09-14,728.607
2009-09-15,733.113
2009-09-16,762.778
2009-09-17,764.861
2009-09-18,755.822
2009-09-21,751.361
2009-09-22,764.955
2009-09-23,754.832
2009-09-24,733.524
2009-09-25,726.018
2009-09-28,738.971
2009-09-29,728.73
2009-09-30,737.605
2009-10-01,735.787
2009-10-02,724.371
2009-10-05,732.365
2009-10-06,748.659
2009-10-07,755.37
2009-10-08,769.378
2009-10-09,777.083
2009-10-12,777.879
2009-10-13,766.103
2009-10-14,768.262
2009-10-15,771.57
2009-10-16,773.086
2009-10-19,774.712
2009-10-20,772.169
2009-10-21,771.622
2009-10-22,758.126
2009-10-23,758.329
2009-10-26,758.2
2009-10-27,745.531
2009-10-28,737.457
2009-10-29,743.376
2009-10-30,741.185
2009-11-02,731.268
2009-11-03,717.995
2009-11-04,741.837
2009-11-05,764.374
2009-11-06,778.809
2009-11-09,786.931
2009-11-10,790.161
2009-11-11,789.535
2009-11-12,799.872
2009-11-13,807.003
2009-11-16,812.67
2009-11-17,798.29
2009-11-18,807.916
2009-11-19,784.04
2009-11-20,785.049
2009-11-23,801.636
2009-11-24,797.649
2009-11-25,798.402
2009-11-26,783.227
2009-11-27,786.368
2009-11-30,772.135
2009-12-01,790.551
2009-12-02,808.939
2009-12-03,821.252
2009-12-04,808.778
2009-12-07,802.194
2009-12-08,777.915
2009-12-09,766.512
2009-12-10,767.29
2009-12-11,762.257
2009-12-14,753.431
2009-12-15,750.32
2009-12-16,742.989
2009-12-17,727.176
2009-12-18,716.119
2009-12-21,704.641
2009-12-22,733.394
2009-12-23,748.362
2009-12-24,742.661
2009-12-25,742.661
2009-12-28,744.393
2009-12-29,753.101
2009-12-30,734.149
2009-12-31,739.585
2010-01-01,739.585
2010-01-04,771.849
2010-01-05,794.821
2010-01-06,808.289
2010-01-07,812.68
2010-01-08,814.632
2010-01-11,823.614
2010-01-12,798.706
2010-01-13,800.905
2010-01-14,804.316
2010-01-15,789.964
2010-01-18,792.384
2010-01-19,785.787
2010-01-20,761.513
2010-01-21,746.357
2010-01-22,741.5
2010-01-25,737.035
2010-01-26,725.005
2010-01-27,705.945
2010-01-28,705.719
2010-01-29,712.861
2010-02-01,713.933
2010-02-02,732.473
2010-02-03,727.224
2010-02-04,698.207
2010-02-05,676.812
2010-02-08,680.635
2010-02-09,670.246
2010-02-10,673.757
2010-02-11,670.446
2010-02-12,670.131
2010-02-15,658.509
2010-02-16,667.981
2010-02-17,667.394
2010-02-18,670.526
2010-02-19,670.692
2010-02-22,671.095
2010-02-23,664.313
2010-02-24,653.263
2010-02-25,636.196
2010-02-26,633.65
2010-03-01,638.43
2010-03-02,657.803
2010-03-03,661.435
2010-03-04,684.072
2010-03-05,705.051
2010-03-08,689.894
2010-03-09,685.066
2010-03-10,703.336
2010-03-11,706.122
2010-03-12,717.588
2010-03-15,710.111
2010-03-16,727.298
2010-03-17,738.121
2010-03-18,721.053
2010-03-19,725.122
2010-03-22,721.139
2010-03-23,742.406
2010-03-24,736.017
2010-03-25,751.648
2010-03-26,750.508
2010-03-29,729.199
2010-03-30,720.372
2010-03-31,725.458
2010-04-01,734.296
2010-04-02,734.296
2010-04-05,732.614
2010-04-06,739.304
2010-04-07,756.402
2010-04-08,766.087
2010-04-09,792.807
2010-04-12,797.293
2010-04-13,786.918
2010-04-14,815.257
2010-04-15,805.4
2010-04-16,785.448
2010-04-19,775.746
2010-04-20,790.026
2010-04-21,785.34
2010-04-22,777.707
2010-04-23,795.218
2010-04-26,801.746
2010-04-27,769.299
2010-04-28,758.154
2010-04-29,776.8
2010-04-30,784.872
2010-05-03,777.701
2010-05-04,747.084
2010-05-05,726.504
2010-05-06,705.237
2010-05-07,664.819
2010-05-10,725.551
2010-05-11,704.43
2010-05-12,716.403
2010-05-13,720.723
2010-05-14,694.237
2010-05-17,684.142
2010-05-18,687.907
2010-05-19,658.143
2010-05-20,629.651
2010-05-21,657.743
2010-05-24,649.701
2010-05-25,615.695
2010-05-26,630.974
2010-05-27,656.114
2010-05-28,656.173
2010-05-31,654.488
2010-06-01,654.237
2010-06-02,649.222
2010-06-03,656.926
2010-06-04,636.783
2010-06-07,631.175
2010-06-08,615.307
2010-06-09,629.654
2010-06-10,640.077
2010-06-11,647.382
2010-06-14,659.556
2010-06-15,661.335
2010-06-16,655.263
2010-06-17,658.98
2010-06-18,671.694
2010-06-21,672.433
2010-06-22,678.338
2010-06-23,664.794
2010-06-24,667.573
2010-06-25,656.997
2010-06-28,661.265
2010-06-29,638.673
2010-06-30,633.059
2010-07-01,633.206
2010-07-02,647.453
2010-07-05,644.09
2010-07-06,668.398
2010-07-07,652.907
2010-07-08,678.406
2010-07-09,674.203
2010-07-12,670.741
2010-07-13,679.169
2010-07-14,693.682
2010-07-15,686.587
2010-07-16,682.139
2010-07-19,675.495
2010-07-20,668.31
2010-07-21,674.675
2010-07-22,689.243
2010-07-23,683.368
2010-07-26,696.708
2010-07-27,704.277
2010-07-28,700.38
2010-07-29,707.947
2010-07-30,707.084
2010-08-02,725.417
2010-08-03,730.703
2010-08-04,724.881
2010-08-05,728.194
2010-08-06,735.837
2010-08-09,745.106
2010-08-10,720.756
2010-08-11,696.371
2010-08-12,688.438
2010-08-13,678.919
2010-08-16,674.183
2010-08-17,691.61
2010-08-18,699.501
2010-08-19,689.711
2010-08-20,657.273
2010-08-23,658.326
2010-08-24,639.139
2010-08-25,640.786
2010-08-26,659.207
2010-08-27,659.46
2010-08-30,657.149
2010-08-31,667.451
2010-09-01,700.645
2010-09-02,700.937
2010-09-03,705.065
2010-09-06,706.236
2010-09-07,695.528
2010-09-08,700.183
2010-09-09,706.635
2010-09-10,702.078
2010-09-13,713.901
2010-09-14,716.92
2010-09-15,717.484
2010-09-16,717.099
2010-09-17,709.875
2010-09-20,714.476
2010-09-21,713.079
2010-09-22,726.794
