Date,KOKUSAI INDEX (WORLD ex JP) MID VALUE Mid Cap
2005-11-08,649.55
2005-11-09,650.675
2005-11-10,654.619
2005-11-11,657.84
2005-11-14,658.179
2005-11-15,655.925
2005-11-16,656.184
2005-11-17,664.334
2005-11-18,666.326
2005-11-21,669.233
2005-11-22,671.857
2005-11-23,676.135
2005-11-24,675.684
2005-11-25,676.445
2005-11-28,673.825
2005-11-29,674.644
2005-11-30,672.545
2005-12-01,680.282
2005-12-02,682.165
2005-12-05,681.933
2005-12-06,683.615
2005-12-07,680.079
2005-12-08,681.947
2005-12-09,684.348
2005-12-12,687.636
2005-12-13,690.642
2005-12-14,695.489
2005-12-15,691.988
2005-12-16,694.175
2005-12-19,689.061
2005-12-20,688.165
2005-12-21,690.3
2005-12-22,692.576
2005-12-23,693.049
2005-12-26,693.049
2005-12-27,690.031
2005-12-28,693.024
2005-12-29,692.0
2005-12-30,688.733
2006-01-02,689.161
2006-01-03,701.054
2006-01-04,708.031
2006-01-05,706.538
2006-01-06,713.168
2006-01-09,714.832
2006-01-10,715.173
2006-01-11,717.921
2006-01-12,714.232
2006-01-13,713.535
2006-01-16,714.774
2006-01-17,711.121
2006-01-18,708.121
2006-01-19,713.085
2006-01-20,707.072
2006-01-23,711.079
2006-01-24,714.585
2006-01-25,716.563
2006-01-26,721.098
2006-01-27,724.307
2006-01-30,723.717
2006-01-31,723.53
2006-02-01,725.65
2006-02-02,720.434
2006-02-03,715.51
2006-02-06,717.732
2006-02-07,712.785
2006-02-08,713.921
2006-02-09,714.444
2006-02-10,714.609
2006-02-13,713.398
2006-02-14,717.163
2006-02-15,719.655
2006-02-16,723.076
2006-02-17,725.021
2006-02-20,726.547
2006-02-21,727.018
2006-02-22,732.157
2006-02-23,731.955
2006-02-24,732.953
2006-02-27,733.796
2006-02-28,728.398
2006-03-01,733.468
2006-03-02,732.547
2006-03-03,731.399
2006-03-06,729.297
2006-03-07,722.197
2006-03-08,721.023
2006-03-09,721.721
2006-03-10,726.156
2006-03-13,730.175
2006-03-14,738.862
2006-03-15,743.834
2006-03-16,749.801
2006-03-17,751.84
2006-03-20,749.871
2006-03-21,745.48
2006-03-22,749.153
2006-03-23,747.249
2006-03-24,749.592
2006-03-27,747.986
2006-03-28,745.113
2006-03-29,748.517
2006-03-30,751.516
2006-03-31,747.664
2006-04-03,750.918
2006-04-04,755.33
2006-04-05,759.978
2006-04-06,759.447
2006-04-07,751.131
2006-04-10,751.138
2006-04-11,744.638
2006-04-12,744.561
2006-04-13,744.447
2006-04-14,744.447
2006-04-17,749.727
2006-04-18,759.79
2006-04-19,767.016
2006-04-20,766.825
2006-04-21,769.333
2006-04-24,766.787
2006-04-25,766.113
2006-04-26,768.56
2006-04-27,770.679
2006-04-28,770.502
2006-05-01,770.967
2006-05-02,775.438
2006-05-03,774.462
2006-05-04,779.081
2006-05-05,789.419
2006-05-08,790.833
2006-05-09,792.448
2006-05-10,793.263
2006-05-11,787.258
2006-05-12,775.256
2006-05-15,768.733
2006-05-16,767.402
2006-05-17,751.019
2006-05-18,745.877
2006-05-19,745.592
2006-05-22,738.347
2006-05-23,744.415
2006-05-24,739.879
2006-05-25,749.027
2006-05-26,756.358
2006-05-29,756.737
2006-05-30,748.809
2006-05-31,753.345
2006-06-01,760.935
2006-06-02,766.51
2006-06-05,756.962
2006-06-06,747.789
2006-06-07,745.708
2006-06-08,737.463
2006-06-09,742.242
2006-06-12,733.075
2006-06-13,719.688
2006-06-14,722.215
2006-06-15,739.604
2006-06-16,737.627
2006-06-19,733.533
2006-06-20,733.235
2006-06-21,740.304
2006-06-22,737.776
2006-06-23,739.109
2006-06-26,742.59
2006-06-27,737.838
2006-06-28,739.283
2006-06-29,752.442
2006-06-30,760.949
2006-07-03,766.034
2006-07-04,767.499
2006-07-05,758.996
2006-07-06,761.671
2006-07-07,761.034
2006-07-10,761.504
2006-07-11,760.423
2006-07-12,756.145
2006-07-13,747.04
2006-07-14,739.332
2006-07-17,735.157
2006-07-18,735.428
2006-07-19,750.432
2006-07-20,749.24
2006-07-21,743.852
2006-07-24,753.748
2006-07-25,757.76
2006-07-26,759.889
2006-07-27,761.741
2006-07-28,769.179
2006-07-31,767.15
2006-08-01,764.116
2006-08-02,769.129
2006-08-03,769.677
2006-08-04,774.703
2006-08-07,769.742
2006-08-08,767.104
2006-08-09,765.502
2006-08-10,763.085
2006-08-11,762.572
2006-08-14,764.067
2006-08-15,772.364
2006-08-16,778.825
2006-08-17,780.62
2006-08-18,779.757
2006-08-21,780.184
2006-08-22,780.811
2006-08-23,776.557
2006-08-24,777.151
2006-08-25,775.405
2006-08-28,780.66
2006-08-29,782.382
2006-08-30,786.285
2006-08-31,788.486
2006-09-01,791.371
2006-09-04,794.643
2006-09-05,792.729
2006-09-06,784.488
2006-09-07,779.013
2006-09-08,781.198
2006-09-11,779.413
2006-09-12,788.272
2006-09-13,792.181
2006-09-14,794.216
2006-09-15,794.485
2006-09-18,794.59
2006-09-19,792.968
2006-09-20,795.386
2006-09-21,794.737
2006-09-22,792.138
2006-09-25,794.406
2006-09-26,799.355
2006-09-27,803.07
2006-09-28,803.862
2006-09-29,801.045
2006-10-02,803.018
2006-10-03,802.938
2006-10-04,808.538
2006-10-05,813.782
2006-10-06,810.811
2006-10-09,811.764
2006-10-10,814.081
2006-10-11,814.445
2006-10-12,821.644
2006-10-13,822.583
2006-10-16,825.638
2006-10-17,821.186
2006-10-18,824.818
2006-10-19,826.02
2006-10-20,827.268
2006-10-23,828.502
2006-10-24,830.107
2006-10-25,834.292
2006-10-26,838.453
2006-10-27,834.414
2006-10-30,834.739
2006-10-31,837.334
2006-11-01,833.973
2006-11-02,831.455
2006-11-03,828.608
2006-11-06,836.248
2006-11-07,838.064
2006-11-08,839.188
2006-11-09,838.826
2006-11-10,843.634
2006-11-13,844.37
2006-11-14,846.247
2006-11-15,849.789
2006-11-16,852.942
2006-11-17,852.116
2006-11-20,854.243
2006-11-21,857.877
2006-11-22,863.474
2006-11-23,863.355
2006-11-24,865.319
2006-11-27,853.412
2006-11-28,853.442
2006-11-29,865.569
2006-11-30,869.982
2006-12-01,870.331
2006-12-04,876.673
2006-12-05,879.362
2006-12-06,879.565
2006-12-07,879.64
2006-12-08,880.12
2006-12-11,880.349
2006-12-12,882.064
2006-12-13,883.265
2006-12-14,886.704
2006-12-15,884.476
2006-12-18,880.795
2006-12-19,880.578
2006-12-20,884.122
2006-12-21,880.812
2006-12-22,878.133
2006-12-25,878.133
2006-12-26,880.219
2006-12-27,887.285
2006-12-28,887.958
2006-12-29,886.091
2007-01-01,886.091
2007-01-02,891.635
2007-01-03,889.636
2007-01-04,884.179
2007-01-05,875.348
2007-01-08,876.023
2007-01-09,878.878
2007-01-10,877.58
2007-01-11,884.809
2007-01-12,889.74
2007-01-15,892.318
2007-01-16,892.38
2007-01-17,893.175
2007-01-18,892.629
2007-01-19,897.033
2007-01-22,895.253
2007-01-23,899.847
2007-01-24,904.917
2007-01-25,899.618
2007-01-26,897.18
2007-01-29,899.1
2007-01-30,904.891
2007-01-31,909.767
2007-02-01,918.138
2007-02-02,922.844
2007-02-05,921.679
2007-02-06,927.724
2007-02-07,932.184
2007-02-08,928.442
2007-02-09,925.276
2007-02-12,919.572
2007-02-13,927.769
2007-02-14,937.16
2007-02-15,939.578
2007-02-16,939.122
2007-02-19,941.05
2007-02-20,943.769
2007-02-21,942.029
2007-02-22,941.443
2007-02-23,941.819
2007-02-26,943.025
2007-02-27,915.839
2007-02-28,911.777
2007-03-01,906.753
2007-03-02,899.054
2007-03-05,881.1
2007-03-06,894.966
2007-03-07,898.463
2007-03-08,906.918
2007-03-09,910.564
2007-03-12,912.39
2007-03-13,896.994
2007-03-14,891.306
2007-03-15,902.474
2007-03-16,901.006
2007-03-19,912.778
2007-03-20,918.715
2007-03-21,929.72
2007-03-22,934.297
2007-03-23,936.096
2007-03-26,933.8
2007-03-27,929.966
2007-03-28,923.78
2007-03-29,929.402
2007-03-30,929.85
2007-04-02,936.369
2007-04-03,944.872
2007-04-04,944.89
2007-04-05,947.474
2007-04-06,947.474
2007-04-09,946.843
2007-04-10,952.417
2007-04-11,948.485
2007-04-12,951.208
2007-04-13,954.039
2007-04-16,964.748
2007-04-17,966.264
2007-04-18,967.41
2007-04-19,965.355
2007-04-20,972.928
2007-04-23,974.086
2007-04-24,970.124
2007-04-25,979.361
2007-04-26,976.992
2007-04-27,976.241
2007-04-30,969.382
2007-05-01,969.37
2007-05-02,976.208
2007-05-03,981.916
2007-05-04,985.316
2007-05-07,988.465
2007-05-08,981.76
2007-05-09,986.175
2007-05-10,977.07
2007-05-11,983.93
2007-05-14,983.08
2007-05-15,984.342
2007-05-16,986.291
2007-05-17,985.445
2007-05-18,989.851
2007-05-21,991.692
2007-05-22,993.801
2007-05-23,995.05
2007-05-24,982.538
2007-05-25,985.076
2007-05-28,985.588
2007-05-29,991.801
2007-05-30,995.234
2007-05-31,1000.0
2007-06-01,1005.013
2007-06-04,1008.404
2007-06-05,1002.828
2007-06-06,990.35
2007-06-07,971.802
2007-06-08,973.952
2007-06-11,976.188
2007-06-12,968.168
2007-06-13,974.859
2007-06-14,981.139
2007-06-15,989.74
2007-06-18,988.811
2007-06-19,990.974
2007-06-20,984.831
2007-06-21,982.526
2007-06-22,975.849
2007-06-25,970.951
2007-06-26,966.642
2007-06-27,966.958
2007-06-28,972.403
2007-06-29,974.036
2007-07-02,982.955
2007-07-03,987.473
2007-07-04,989.972
2007-07-05,988.007
2007-07-06,992.948
2007-07-09,992.758
2007-07-10,979.939
2007-07-11,980.734
2007-07-12,993.398
2007-07-13,998.279
2007-07-16,996.307
2007-07-17,995.312
2007-07-18,990.452
2007-07-19,995.876
2007-07-20,986.96
2007-07-23,985.296
2007-07-24,966.359
2007-07-25,960.385
2007-07-26,937.709
2007-07-27,923.903
2007-07-30,926.886
2007-07-31,928.14
2007-08-01,921.513
2007-08-02,928.245
2007-08-03,909.861
2007-08-06,916.77
2007-08-07,922.401
2007-08-08,939.125
2007-08-09,916.754
2007-08-10,904.732
2007-08-13,909.451
2007-08-14,893.221
2007-08-15,877.516
2007-08-16,865.741
2007-08-17,885.935
2007-08-20,893.607
2007-08-21,895.329
2007-08-22,909.58
2007-08-23,913.556
2007-08-24,918.771
2007-08-27,915.393
2007-08-28,895.04
2007-08-29,908.655
2007-08-30,909.707
2007-08-31,921.418
2007-09-03,922.963
2007-09-04,930.59
2007-09-05,918.975
2007-09-06,920.493
2007-09-07,905.72
2007-09-10,898.549
2007-09-11,910.048
2007-09-12,911.992
2007-09-13,916.942
2007-09-14,912.696
2007-09-17,901.56
2007-09-18,920.597
2007-09-19,937.477
2007-09-20,929.918
2007-09-21,933.018
2007-09-24,930.508
2007-09-25,925.283
2007-09-26,930.596
2007-09-27,939.149
2007-09-28,939.091
2007-10-01,950.605
2007-10-02,955.071
2007-10-03,954.527
2007-10-04,954.037
2007-10-05,964.501
2007-10-08,959.039
2007-10-09,966.44
2007-10-10,968.368
2007-10-11,967.303
2007-10-12,963.906
2007-10-15,954.783
2007-10-16,942.447
2007-10-17,947.211
2007-10-18,944.118
2007-10-19,928.832
2007-10-22,922.994
2007-10-23,933.674
2007-10-24,928.578
2007-10-25,931.87
2007-10-26,941.165
2007-10-29,945.112
2007-10-30,941.994
2007-10-31,953.578
2007-11-01,933.758
2007-11-02,927.914
2007-11-05,921.337
2007-11-06,928.796
2007-11-07,911.121
2007-11-08,909.582
2007-11-09,898.663
2007-11-12,885.552
2007-11-13,903.363
2007-11-14,903.861
2007-11-15,889.38
2007-11-16,882.815
2007-11-19,865.415
2007-11-20,869.11
2007-11-21,853.129
2007-11-22,855.319
2007-11-23,867.687
2007-11-26,857.972
2007-11-27,860.549
2007-11-28,881.307
2007-11-29,881.364
2007-11-30,890.053
2007-12-03,885.777
2007-12-04,875.848
2007-12-05,885.779
2007-12-06,895.213
2007-12-07,902.358
2007-12-10,910.629
2007-12-11,892.558
2007-12-12,893.116
2007-12-13,880.785
2007-12-14,867.317
2007-12-17,848.426
2007-12-18,849.448
2007-12-19,847.563
2007-12-20,847.468
2007-12-21,860.904
2007-12-24,868.27
2007-12-25,868.27
2007-12-26,868.618
2007-12-27,863.401
2007-12-28,864.893
2007-12-31,864.0
2008-01-01,864.0
2008-01-02,855.412
2008-01-03,846.22
2008-01-04,827.629
2008-01-07,822.431
2008-01-08,814.331
2008-01-09,808.997
2008-01-10,810.986
2008-01-11,808.715
2008-01-14,815.915
2008-01-15,794.979
2008-01-16,790.168
2008-01-17,778.979
2008-01-18,771.056
2008-01-21,753.317
2008-01-22,762.172
2008-01-23,776.545
2008-01-24,792.645
2008-01-25,792.17
2008-01-28,800.523
2008-01-29,810.615
2008-01-30,805.391
2008-01-31,814.554
2008-02-01,833.364
2008-02-04,830.229
2008-02-05,802.378
2008-02-06,800.37
2008-02-07,794.283
2008-02-08,791.874
2008-02-11,787.825
2008-02-12,800.965
2008-02-13,805.592
2008-02-14,801.798
2008-02-15,800.167
2008-02-18,804.192
2008-02-19,807.607
2008-02-20,806.598
2008-02-21,804.199
2008-02-22,805.914
2008-02-25,820.054
2008-02-26,828.723
2008-02-27,833.001
2008-02-28,822.989
2008-02-29,804.59
2008-03-03,797.922
2008-03-04,792.979
2008-03-05,799.498
2008-03-06,786.599
2008-03-07,781.231
2008-03-10,767.778
2008-03-11,786.837
2008-03-12,790.188
2008-03-13,790.033
2008-03-14,780.988
2008-03-17,761.747
2008-03-18,787.764
2008-03-19,774.886
2008-03-20,777.506
2008-03-21,777.506
2008-03-24,785.763
2008-03-25,805.978
2008-03-26,803.201
2008-03-27,804.87
2008-03-28,798.656
2008-03-31,804.039
2008-04-01,825.033
2008-04-02,831.207
2008-04-03,832.351
2008-04-04,834.996
2008-04-07,840.149
2008-04-08,831.488
2008-04-09,823.153
2008-04-10,824.891
2008-04-11,814.77
2008-04-14,808.985
2008-04-15,811.575
2008-04-16,834.124
2008-04-17,834.208
2008-04-18,841.763
2008-04-21,841.455
2008-04-22,834.542
2008-04-23,834.543
2008-04-24,832.033
2008-04-25,839.2
2008-04-28,841.181
2008-04-29,833.64
2008-04-30,832.479
2008-05-01,839.201
2008-05-02,846.839
2008-05-05,848.772
2008-05-06,852.303
2008-05-07,844.774
2008-05-08,847.487
2008-05-09,842.513
2008-05-12,853.263
2008-05-13,851.546
2008-05-14,854.232
2008-05-15,860.974
2008-05-16,866.591
2008-05-19,868.086
2008-05-20,860.573
2008-05-21,851.264
2008-05-22,854.125
2008-05-23,845.258
2008-05-26,844.278
2008-05-27,845.224
2008-05-28,848.282
2008-05-29,851.123
2008-05-30,853.859
2008-06-02,845.436
2008-06-03,844.652
2008-06-04,843.023
2008-06-05,852.942
2008-06-06,836.728
2008-06-09,829.281
2008-06-10,819.775
2008-06-11,805.109
2008-06-12,805.326
2008-06-13,812.079
2008-06-16,816.361
2008-06-17,813.455
2008-06-18,800.406
2008-06-19,797.41
2008-06-20,787.537
2008-06-23,777.786
2008-06-24,774.557
2008-06-25,782.34
2008-06-26,765.959
2008-06-27,759.621
2008-06-30,758.139
2008-07-01,749.623
2008-07-02,739.513
2008-07-03,733.328
2008-07-04,730.181
2008-07-07,724.979
2008-07-08,731.234
2008-07-09,728.228
2008-07-10,726.431
2008-07-11,716.697
2008-07-14,711.599
2008-07-15,701.978
2008-07-16,717.236
2008-07-17,737.397
2008-07-18,742.728
2008-07-21,747.965
2008-07-22,753.13
2008-07-23,763.16
2008-07-24,740.316
2008-07-25,737.366
2008-07-28,727.31
2008-07-29,735.905
2008-07-30,746.113
2008-07-31,741.103
2008-08-01,737.202
2008-08-04,733.531
2008-08-05,751.671
2008-08-06,755.942
2008-08-07,744.271
2008-08-08,755.44
2008-08-11,765.814
2008-08-12,757.097
2008-08-13,745.118
2008-08-14,752.079
2008-08-15,753.288
2008-08-18,744.908
2008-08-19,729.698
2008-08-20,732.064
2008-08-21,733.263
2008-08-22,743.575
2008-08-25,734.335
2008-08-26,734.039
2008-08-27,739.63
2008-08-28,753.237
2008-08-29,751.967
2008-09-01,749.387
2008-09-02,750.938
2008-09-03,747.935
2008-09-04,727.599
2008-09-05,724.85
2008-09-08,745.171
2008-09-09,725.71
2008-09-10,724.276
2008-09-11,721.659
2008-09-12,733.737
2008-09-15,706.78
2008-09-16,707.027
2008-09-17,680.624
2008-09-18,707.599
2008-09-19,746.763
2008-09-22,722.889
2008-09-23,711.963
2008-09-24,708.104
2008-09-25,716.851
2008-09-26,711.38
2008-09-29,656.458
2008-09-30,672.287
2008-10-01,671.786
2008-10-02,648.038
2008-10-03,641.453
2008-10-06,602.51
2008-10-07,580.241
2008-10-08,560.53
2008-10-09,529.555
2008-10-10,510.882
2008-10-13,555.497
2008-10-14,564.153
2008-10-15,523.069
2008-10-16,517.875
2008-10-17,521.244
2008-10-20,536.253
2008-10-21,527.103
2008-10-22,493.88
2008-10-23,484.059
2008-10-24,463.366
2008-10-27,444.709
2008-10-28,474.006
2008-10-29,489.593
2008-10-30,502.845
2008-10-31,511.979
2008-11-03,518.461
2008-11-04,541.496
2008-11-05,526.161
2008-11-06,498.229
2008-11-07,508.456
2008-11-10,501.009
2008-11-11,482.89
2008-11-12,462.974
2008-11-13,480.306
2008-11-14,468.042
2008-11-17,457.225
2008-11-18,456.752
2008-11-19,432.153
2008-11-20,404.834
2008-11-21,415.688
2008-11-24,447.662
2008-11-25,455.008
2008-11-26,467.853
2008-11-27,473.781
2008-11-28,477.082
2008-12-01,436.485
2008-12-02,450.495
2008-12-03,456.919
2008-12-04,446.435
2008-12-05,450.924
2008-12-08,476.68
2008-12-09,473.396
2008-12-10,485.13
2008-12-11,473.503
2008-12-12,475.481
2008-12-15,473.986
2008-12-16,493.359
2008-12-17,500.726
2008-12-18,496.978
2008-12-19,493.054
2008-12-22,481.789
2008-12-23,480.108
2008-12-24,481.624
2008-12-25,481.624
2008-12-26,484.57
2008-12-29,486.919
2008-12-30,496.207
2008-12-31,501.362
2009-01-01,501.362
2009-01-02,518.491
2009-01-05,521.074
2009-01-06,531.333
2009-01-07,522.352
2009-01-08,520.652
2009-01-09,510.427
2009-01-12,495.082
2009-01-13,490.855
2009-01-14,471.49
2009-01-15,469.303
2009-01-16,478.026
2009-01-19,473.644
2009-01-20,448.558
2009-01-21,460.088
2009-01-22,453.057
2009-01-23,452.262
2009-01-26,462.243
2009-01-27,467.428
2009-01-28,485.321
2009-01-29,467.177
2009-01-30,455.442
2009-02-02,449.068
2009-02-03,454.919
2009-02-04,457.688
2009-02-05,461.318
2009-02-06,476.847
2009-02-09,482.116
2009-02-10,461.321
2009-02-11,459.547
2009-02-12,456.651
2009-02-13,456.685
2009-02-16,452.397
2009-02-17,430.108
2009-02-18,426.072
2009-02-19,422.844
2009-02-20,413.75
2009-02-23,402.212
2009-02-24,411.662
2009-02-25,408.222
2009-02-26,408.646
2009-02-27,400.645
2009-03-02,377.964
2009-03-03,372.085
2009-03-04,382.266
2009-03-05,364.74
2009-03-06,361.609
2009-03-09,356.725
2009-03-10,379.964
2009-03-11,383.131
2009-03-12,393.608
2009-03-13,398.477
2009-03-16,402.245
2009-03-17,409.999
2009-03-18,421.276
2009-03-19,431.338
2009-03-20,422.536
2009-03-23,445.851
2009-03-24,440.881
2009-03-25,443.221
2009-03-26,451.506
2009-03-27,441.554
2009-03-30,422.226
2009-03-31,433.515
2009-04-01,440.599
2009-04-02,464.14
2009-04-03,472.138
2009-04-06,468.196
2009-04-07,454.843
2009-04-08,458.374
2009-04-09,479.846
2009-04-10,479.846
2009-04-13,482.064
2009-04-14,478.508
2009-04-15,482.624
2009-04-16,493.666
2009-04-17,499.41
2009-04-20,472.892
2009-04-21,482.832
2009-04-22,487.377
2009-04-23,491.283
2009-04-24,504.933
2009-04-27,496.353
2009-04-28,490.759
2009-04-29,505.915
2009-04-30,510.987
2009-05-01,512.163
2009-05-04,533.852
2009-05-05,534.389
2009-05-06,542.65
2009-05-07,536.457
2009-05-08,552.856
2009-05-11,541.08
2009-05-12,536.049
2009-05-13,513.351
2009-05-14,517.366
2009-05-15,515.101
2009-05-18,530.454
2009-05-19,538.471
2009-05-20,542.421
2009-05-21,531.749
2009-05-22,534.648
2009-05-25,534.97
2009-05-26,544.441
2009-05-27,541.379
2009-05-28,542.669
2009-05-29,553.244
2009-06-01,573.36
2009-06-02,576.364
2009-06-03,562.484
2009-06-04,566.915
2009-06-05,565.031
2009-06-08,558.601
2009-06-09,563.259
2009-06-10,566.705
2009-06-11,572.909
2009-06-12,570.232
2009-06-15,551.034
2009-06-16,545.033
2009-06-17,533.61
2009-06-18,538.641
2009-06-19,543.41
2009-06-22,523.057
2009-06-23,522.606
2009-06-24,533.57
2009-06-25,537.863
2009-06-26,542.157
2009-06-29,547.158
2009-06-30,544.512
2009-07-01,551.81
2009-07-02,534.762
2009-07-03,534.301
2009-07-06,529.054
2009-07-07,521.438
2009-07-08,513.07
2009-07-09,518.143
2009-07-10,514.619
2009-07-13,525.826
2009-07-14,533.884
2009-07-15,554.005
2009-07-16,559.686
2009-07-17,559.858
2009-07-20,571.877
2009-07-21,574.045
2009-07-22,575.884
2009-07-23,592.359
2009-07-24,595.468
2009-07-27,599.793
2009-07-28,595.362
2009-07-29,590.041
2009-07-30,603.624
2009-07-31,608.568
2009-08-03,625.141
2009-08-04,628.259
2009-08-05,628.893
2009-08-06,627.297
2009-08-07,635.389
2009-08-10,632.735
2009-08-11,621.831
2009-08-12,631.668
2009-08-13,640.788
2009-08-14,635.51
2009-08-17,613.086
2009-08-18,621.504
2009-08-19,624.366
2009-08-20,633.287
2009-08-21,647.622
2009-08-24,652.075
2009-08-25,655.453
2009-08-26,651.725
2009-08-27,651.88
2009-08-28,660.319
2009-08-31,651.082
2009-09-01,634.97
2009-09-02,627.067
2009-09-03,634.795
2009-09-04,643.284
2009-09-07,651.436
2009-09-08,661.246
2009-09-09,669.399
2009-09-10,674.205
2009-09-11,677.606
2009-09-14,679.528
2009-09-15,686.083
2009-09-16,702.379
2009-09-17,701.385
2009-09-18,699.344
2009-09-21,691.817
2009-09-22,700.893
2009-09-23,695.979
2009-09-24,682.463
2009-09-25,677.993
2009-09-28,690.547
2009-09-29,690.971
2009-09-30,692.228
2009-10-01,674.172
2009-10-02,664.014
2009-10-05,675.821
2009-10-06,690.467
2009-10-07,691.608
2009-10-08,704.416
2009-10-09,706.49
2009-10-12,711.492
2009-10-13,708.751
2009-10-14,723.421
2009-10-15,726.649
2009-10-16,718.815
2009-10-19,727.656
2009-10-20,724.007
2009-10-21,720.514
2009-10-22,721.626
2009-10-23,714.273
2009-10-26,701.411
2009-10-27,689.81
2009-10-28,665.986
2009-10-29,684.215
2009-10-30,668.099
2009-11-02,669.952
2009-11-03,669.601
2009-11-04,677.283
2009-11-05,685.894
2009-11-06,687.604
2009-11-09,706.899
2009-11-10,704.378
2009-11-11,709.902
2009-11-12,703.61
2009-11-13,707.384
2009-11-16,720.083
2009-11-17,715.073
2009-11-18,717.606
2009-11-19,702.079
2009-11-20,697.03
2009-11-23,709.409
2009-11-24,704.672
2009-11-25,710.012
2009-11-26,698.232
2009-11-27,690.833
2009-11-30,692.661
2009-12-01,707.192
2009-12-02,711.124
2009-12-03,705.835
2009-12-04,707.598
2009-12-07,705.146
2009-12-08,695.55
2009-12-09,691.902
2009-12-10,696.381
2009-12-11,699.212
2009-12-14,706.836
2009-12-15,703.365
2009-12-16,708.672
2009-12-17,697.069
2009-12-18,696.012
2009-12-21,703.335
2009-12-22,707.052
2009-12-23,712.19
2009-12-24,715.555
2009-12-25,715.555
2009-12-28,717.718
2009-12-29,720.289
2009-12-30,716.97
2009-12-31,715.942
2010-01-01,715.942
2010-01-04,727.472
2010-01-05,730.796
2010-01-06,732.555
2010-01-07,734.639
2010-01-08,736.536
2010-01-11,743.097
2010-01-12,734.618
2010-01-13,738.955
2010-01-14,742.192
2010-01-15,733.579
2010-01-18,735.91
2010-01-19,740.313
2010-01-20,729.933
2010-01-21,718.024
2010-01-22,707.459
2010-01-25,708.816
2010-01-26,704.639
2010-01-27,703.158
2010-01-28,697.046
2010-01-29,691.001
2010-02-01,698.661
2010-02-02,709.871
2010-02-03,705.228
2010-02-04,682.872
2010-02-05,677.172
2010-02-08,673.244
2010-02-09,679.22
2010-02-10,681.436
2010-02-11,685.52
2010-02-12,685.36
2010-02-15,685.889
2010-02-16,698.377
2010-02-17,703.825
2010-02-18,707.425
2010-02-19,707.047
2010-02-22,709.396
2010-02-23,700.513
2010-02-24,704.162
2010-02-25,698.362
2010-02-26,704.426
2010-03-01,710.509
2010-03-02,717.415
2010-03-03,722.537
2010-03-04,723.182
2010-03-05,733.098
2010-03-08,735.36
2010-03-09,733.76
2010-03-10,740.295
2010-03-11,741.538
2010-03-12,745.298
2010-03-15,740.796
2010-03-16,750.106
2010-03-17,757.058
2010-03-18,752.043
2010-03-19,745.655
2010-03-22,747.594
2010-03-23,754.244
2010-03-24,748.673
2010-03-25,749.391
2010-03-26,750.386
2010-03-29,756.851
2010-03-30,756.568
2010-03-31,756.555
2010-04-01,765.768
2010-04-02,765.768
2010-04-05,771.772
2010-04-06,774.552
2010-04-07,769.429
2010-04-08,767.345
2010-04-09,775.254
2010-04-12,778.339
2010-04-13,776.967
2010-04-14,786.673
2010-04-15,785.057
2010-04-16,771.765
2010-04-19,768.377
2010-04-20,779.575
2010-04-21,780.031
2010-04-22,779.663
2010-04-23,787.735
2010-04-26,786.993
2010-04-27,766.468
2010-04-28,762.216
2010-04-29,776.403
2010-04-30,769.535
2010-05-03,774.001
2010-05-04,750.726
2010-05-05,737.34
2010-05-06,715.556
2010-05-07,695.061
2010-05-10,737.001
2010-05-11,732.013
2010-05-12,746.731
2010-05-13,741.477
2010-05-14,720.726
2010-05-17,716.243
2010-05-18,712.242
2010-05-19,698.789
2010-05-20,672.09
2010-05-21,682.404
2010-05-24,675.988
2010-05-25,665.108
2010-05-26,672.56
2010-05-27,698.238
2010-05-28,695.72
2010-05-31,695.51
2010-06-01,685.363
2010-06-02,696.941
2010-06-03,703.09
2010-06-04,678.171
2010-06-07,665.225
2010-06-08,668.451
2010-06-09,675.147
2010-06-10,695.592
2010-06-11,699.364
2010-06-14,708.669
2010-06-15,721.945
2010-06-16,720.916
2010-06-17,720.99
2010-06-18,723.518
2010-06-21,725.079
2010-06-22,712.481
2010-06-23,706.245
2010-06-24,695.298
2010-06-25,698.518
2010-06-28,699.968
2010-06-29,673.663
2010-06-30,668.573
2010-07-01,664.707
2010-07-02,664.393
2010-07-05,661.56
2010-07-06,671.409
2010-07-07,688.288
2010-07-08,697.756
2010-07-09,704.251
2010-07-12,701.722
2010-07-13,716.15
2010-07-14,715.707
2010-07-15,715.325
2010-07-16,698.089
2010-07-19,700.538
2010-07-20,705.551
2010-07-21,702.563
2010-07-22,721.498
2010-07-23,727.075
2010-07-26,738.702
2010-07-27,740.841
2010-07-28,735.246
2010-07-29,734.692
2010-07-30,732.281
2010-08-02,751.67
2010-08-03,749.103
2010-08-04,749.73
2010-08-05,749.04
2010-08-06,746.818
2010-08-09,752.162
2010-08-10,741.591
2010-08-11,717.441
2010-08-12,711.536
2010-08-13,711.441
2010-08-16,712.007
2010-08-17,723.338
2010-08-18,724.435
2010-08-19,713.145
2010-08-20,704.629
2010-08-23,704.404
2010-08-24,694.425
2010-08-25,693.171
2010-08-26,695.646
2010-08-27,706.16
2010-08-30,700.25
2010-08-31,700.381
2010-09-01,724.257
2010-09-02,729.72
2010-09-03,739.667
2010-09-06,742.106
2010-09-07,729.295
2010-09-08,733.965
2010-09-09,739.778
2010-09-10,741.092
2010-09-13,752.687
2010-09-14,753.804
2010-09-15,755.08
2010-09-16,752.969
2010-09-17,751.685
