Date,CANADA VALUE Standard (Large+Mid Cap)
2005-06-15,3487.0
2005-06-16,3525.361
2005-06-17,3529.038
2005-06-20,3544.95
2005-06-21,3526.28
2005-06-22,3559.979
2005-06-23,3547.7
2005-06-24,3551.08
2005-06-27,3558.852
2005-06-28,3578.594
2005-06-29,3591.732
2005-06-30,3552.387
2005-07-01,3506.579
2005-07-04,3501.265
2005-07-05,3533.169
2005-07-06,3576.265
2005-07-07,3596.901
2005-07-08,3661.513
2005-07-11,3693.457
2005-07-12,3717.067
2005-07-13,3713.17
2005-07-14,3690.836
2005-07-15,3673.553
2005-07-18,3692.021
2005-07-19,3719.991
2005-07-20,3734.493
2005-07-21,3754.205
2005-07-22,3770.023
2005-07-25,3755.28
2005-07-26,3727.546
2005-07-27,3746.764
2005-07-28,3752.352
2005-07-29,3753.416
2005-08-01,3793.643
2005-08-02,3868.761
2005-08-03,3826.321
2005-08-04,3816.761
2005-08-05,3766.171
2005-08-08,3798.827
2005-08-09,3778.329
2005-08-10,3810.066
2005-08-11,3855.569
2005-08-12,3877.104
2005-08-15,3865.719
2005-08-16,3824.674
2005-08-17,3795.871
2005-08-18,3704.131
2005-08-19,3749.54
2005-08-22,3782.22
2005-08-23,3773.357
2005-08-24,3789.832
2005-08-25,3833.478
2005-08-26,3796.479
2005-08-29,3832.505
2005-08-30,3848.134
2005-08-31,3886.979
2005-09-01,3929.396
2005-09-02,3912.038
2005-09-05,3907.27
2005-09-06,3933.144
2005-09-07,3926.335
2005-09-08,3909.942
2005-09-09,3978.897
2005-09-12,3931.205
2005-09-13,3937.992
2005-09-14,3963.506
2005-09-15,3956.075
2005-09-16,3981.151
2005-09-19,4032.621
2005-09-20,4017.039
2005-09-21,4041.079
2005-09-22,4021.681
2005-09-23,4026.298
2005-09-26,4054.705
2005-09-27,4081.115
2005-09-28,4044.049
2005-09-29,4063.845
2005-09-30,4115.361
2005-10-03,4127.353
2005-10-04,4047.254
2005-10-05,3963.22
2005-10-06,3901.443
2005-10-07,3938.424
2005-10-10,3938.424
2005-10-11,3923.814
2005-10-12,3913.938
2005-10-13,3871.403
2005-10-14,3872.604
2005-10-17,3908.42
2005-10-18,3832.241
2005-10-19,3899.335
2005-10-20,3849.989
2005-10-21,3845.467
2005-10-24,3845.142
2005-10-25,3877.645
2005-10-26,3886.945
2005-10-27,3881.073
2005-10-28,3879.573
2005-10-31,3904.864
2005-11-01,3912.204
2005-11-02,3975.731
2005-11-03,3999.348
2005-11-04,4017.73
2005-11-07,3983.288
2005-11-08,3958.408
2005-11-09,3996.734
2005-11-10,3974.183
2005-11-11,4002.614
2005-11-14,3993.086
2005-11-15,3978.225
2005-11-16,4017.108
2005-11-17,4037.383
2005-11-18,4015.028
2005-11-21,4078.588
2005-11-22,4115.27
2005-11-23,4171.745
2005-11-24,4263.36
2005-11-25,4237.235
2005-11-28,4232.956
2005-11-29,4232.408
2005-11-30,4176.61
2005-12-01,4223.573
2005-12-02,4250.314
2005-12-05,4270.567
2005-12-06,4299.946
2005-12-07,4291.692
2005-12-08,4295.725
2005-12-09,4283.663
2005-12-12,4284.378
2005-12-13,4295.4
2005-12-14,4276.919
2005-12-15,4245.613
2005-12-16,4289.858
2005-12-19,4281.739
2005-12-20,4254.054
2005-12-21,4282.294
2005-12-22,4284.671
2005-12-23,4285.947
2005-12-26,4285.947
2005-12-27,4263.113
2005-12-28,4307.315
2005-12-29,4305.624
2005-12-30,4286.05
2006-01-02,4286.05
2006-01-03,4383.968
2006-01-04,4410.062
2006-01-05,4369.093
2006-01-06,4375.385
2006-01-09,4323.921
2006-01-10,4362.879
2006-01-11,4399.124
2006-01-12,4384.77
2006-01-13,4391.344
2006-01-16,4442.703
2006-01-17,4405.894
2006-01-18,4336.432
2006-01-19,4354.859
2006-01-20,4388.28
2006-01-23,4432.833
2006-01-24,4394.861
2006-01-25,4434.164
2006-01-26,4454.038
2006-01-27,4493.606
2006-01-30,4536.938
2006-01-31,4543.178
2006-02-01,4549.07
2006-02-02,4534.365
2006-02-03,4524.164
2006-02-06,4572.08
2006-02-07,4483.162
2006-02-08,4451.291
2006-02-09,4480.01
2006-02-10,4447.713
2006-02-13,4421.765
2006-02-14,4455.836
2006-02-15,4454.317
2006-02-16,4463.027
2006-02-17,4505.016
2006-02-20,4537.713
2006-02-21,4535.151
2006-02-22,4538.924
2006-02-23,4515.445
2006-02-24,4508.694
2006-02-27,4539.635
2006-02-28,4546.988
2006-03-01,4568.676
2006-03-02,4608.932
2006-03-03,4624.377
2006-03-06,4579.776
2006-03-07,4532.112
2006-03-08,4511.14
2006-03-09,4502.371
2006-03-10,4512.158
2006-03-13,4520.777
2006-03-14,4580.585
2006-03-15,4610.66
2006-03-16,4630.124
2006-03-17,4573.884
2006-03-20,4542.758
2006-03-21,4547.568
2006-03-22,4550.102
2006-03-23,4558.02
2006-03-24,4602.446
2006-03-27,4573.123
2006-03-28,4563.043
2006-03-29,4602.564
2006-03-30,4655.561
2006-03-31,4591.301
2006-04-03,4596.784
2006-04-04,4605.85
2006-04-05,4644.068
2006-04-06,4681.595
2006-04-07,4685.476
2006-04-10,4690.018
2006-04-11,4674.693
2006-04-12,4638.172
2006-04-13,4648.779
2006-04-14,4648.779
2006-04-17,4696.087
2006-04-18,4736.393
2006-04-19,4759.347
2006-04-20,4702.368
2006-04-21,4756.428
2006-04-24,4723.612
2006-04-25,4759.356
2006-04-26,4805.776
2006-04-27,4789.069
2006-04-28,4778.939
2006-05-01,4795.798
2006-05-02,4827.155
2006-05-03,4785.383
2006-05-04,4752.757
2006-05-05,4822.584
2006-05-08,4832.932
2006-05-09,4859.334
2006-05-10,4857.551
2006-05-11,4785.349
2006-05-12,4748.33
2006-05-15,4702.341
2006-05-16,4720.256
2006-05-17,4665.951
2006-05-18,4567.579
2006-05-19,4555.443
2006-05-22,4581.871
2006-05-23,4546.884
2006-05-24,4500.016
2006-05-25,4664.65
2006-05-26,4688.499
2006-05-29,4723.099
2006-05-30,4727.582
2006-05-31,4700.915
2006-06-01,4741.692
2006-06-02,4778.286
2006-06-05,4691.798
2006-06-06,4637.49
2006-06-07,4597.248
2006-06-08,4539.996
2006-06-09,4605.346
2006-06-12,4580.447
2006-06-13,4440.141
2006-06-14,4448.666
2006-06-15,4493.24
2006-06-16,4475.989
2006-06-19,4421.22
2006-06-20,4438.584
2006-06-21,4503.119
2006-06-22,4456.029
2006-06-23,4444.444
2006-06-26,4514.053
2006-06-27,4493.607
2006-06-28,4494.075
2006-06-29,4596.443
2006-06-30,4620.893
2006-07-03,4623.387
2006-07-04,4683.097
2006-07-05,4610.054
2006-07-06,4638.209
2006-07-07,4665.019
2006-07-10,4641.414
2006-07-11,4656.68
2006-07-12,4618.981
2006-07-13,4582.008
2006-07-14,4593.223
2006-07-17,4523.88
2006-07-18,4530.931
2006-07-19,4602.468
2006-07-20,4557.732
2006-07-21,4547.823
2006-07-24,4591.49
2006-07-25,4632.483
2006-07-26,4681.656
2006-07-27,4662.039
2006-07-28,4684.697
2006-07-31,4656.782
2006-08-01,4643.707
2006-08-02,4703.636
2006-08-03,4701.733
2006-08-04,4691.45
2006-08-07,4726.016
2006-08-08,4741.679
2006-08-09,4727.415
2006-08-10,4688.347
2006-08-11,4722.991
2006-08-14,4682.731
2006-08-15,4738.793
2006-08-16,4791.327
2006-08-17,4828.564
2006-08-18,4786.6
2006-08-21,4849.349
2006-08-22,4884.956
2006-08-23,4941.451
2006-08-24,4903.491
2006-08-25,4874.317
2006-08-28,4904.206
2006-08-29,4853.492
2006-08-30,4858.673
2006-08-31,4850.709
2006-09-01,4891.148
2006-09-04,4888.496
2006-09-05,4864.894
2006-09-06,4821.587
2006-09-07,4761.318
2006-09-08,4730.58
2006-09-11,4670.016
2006-09-12,4714.281
2006-09-13,4729.818
2006-09-14,4717.938
2006-09-15,4711.586
2006-09-18,4758.214
2006-09-19,4739.633
2006-09-20,4696.259
2006-09-21,4712.12
2006-09-22,4703.648
2006-09-25,4731.872
2006-09-26,4729.123
2006-09-27,4772.151
2006-09-28,4824.133
2006-09-29,4762.839
2006-10-02,4814.378
2006-10-03,4730.619
2006-10-04,4722.353
2006-10-05,4747.852
2006-10-06,4720.966
2006-10-09,4741.791
2006-10-10,4713.061
2006-10-11,4636.525
2006-10-12,4659.369
2006-10-13,4694.354
2006-10-16,4746.168
2006-10-17,4718.9
2006-10-18,4721.547
2006-10-19,4757.752
2006-10-20,4800.048
2006-10-23,4811.812
2006-10-24,4836.324
2006-10-25,4884.987
2006-10-26,4877.674
2006-10-27,4892.128
2006-10-30,4884.452
2006-10-31,4925.651
2006-11-01,4831.343
2006-11-02,4871.383
2006-11-03,4915.027
2006-11-06,4942.851
2006-11-07,4940.974
2006-11-08,4965.573
2006-11-09,4952.603
2006-11-10,4944.214
2006-11-13,4920.622
2006-11-14,4930.107
2006-11-15,4981.275
2006-11-16,4976.206
2006-11-17,4967.162
2006-11-20,4965.323
2006-11-21,5026.613
2006-11-22,5035.564
2006-11-23,5063.841
2006-11-24,5082.479
2006-11-27,5064.591
2006-11-28,5049.353
2006-11-29,5045.567
2006-11-30,5015.754
2006-12-01,5020.806
2006-12-04,5056.614
2006-12-05,5082.754
2006-12-06,5077.674
2006-12-07,5093.976
2006-12-08,5115.654
2006-12-11,5099.54
2006-12-12,5076.909
2006-12-13,5073.169
2006-12-14,5099.442
2006-12-15,5033.844
2006-12-18,5014.438
2006-12-19,5002.65
2006-12-20,5053.069
2006-12-21,5009.065
2006-12-22,4983.043
2006-12-25,4983.043
2006-12-26,4972.088
2006-12-27,5013.763
2006-12-28,5030.45
2006-12-29,5014.447
2007-01-01,5014.447
2007-01-02,5006.39
2007-01-03,4952.331
2007-01-04,4887.171
2007-01-05,4841.197
2007-01-08,4854.261
2007-01-09,4828.76
2007-01-10,4824.898
2007-01-11,4841.548
2007-01-12,4909.613
2007-01-15,4939.732
2007-01-16,4920.969
2007-01-17,4920.919
2007-01-18,4892.454
2007-01-19,4917.364
2007-01-22,4904.117
2007-01-23,4920.376
2007-01-24,4940.187
2007-01-25,4946.675
2007-01-26,4950.966
2007-01-29,4933.008
2007-01-30,4968.664
2007-01-31,4973.088
2007-02-01,5037.217
2007-02-02,4990.698
2007-02-05,5016.971
2007-02-06,5020.664
2007-02-07,4998.855
2007-02-08,4997.863
2007-02-09,5010.139
2007-02-12,5005.237
2007-02-13,5081.081
2007-02-14,5092.604
2007-02-15,5135.249
2007-02-16,5122.354
2007-02-19,5119.998
2007-02-20,5136.825
2007-02-21,5146.474
2007-02-22,5137.376
2007-02-23,5161.863
2007-02-26,5181.919
2007-02-27,5048.208
2007-02-28,4995.464
2007-03-01,4971.174
2007-03-02,4945.075
2007-03-05,4889.023
2007-03-06,4953.704
2007-03-07,4987.221
2007-03-08,5001.266
2007-03-09,5053.395
2007-03-12,5078.098
2007-03-13,5003.901
2007-03-14,4973.139
2007-03-15,4989.019
2007-03-16,4981.46
2007-03-19,5048.024
2007-03-20,5096.389
2007-03-21,5186.592
2007-03-22,5171.041
2007-03-23,5190.18
2007-03-26,5215.87
2007-03-27,5200.616
2007-03-28,5185.68
2007-03-29,5197.406
2007-03-30,5177.439
2007-04-02,5197.662
2007-04-03,5226.215
2007-04-04,5231.424
2007-04-05,5259.539
2007-04-06,5259.539
2007-04-09,5273.176
2007-04-10,5263.738
2007-04-11,5276.84
2007-04-12,5344.508
2007-04-13,5349.115
2007-04-16,5414.565
2007-04-17,5424.509
2007-04-18,5467.916
2007-04-19,5441.732
2007-04-20,5500.815
2007-04-23,5487.764
2007-04-24,5489.919
2007-04-25,5551.434
2007-04-26,5507.311
2007-04-27,5539.49
2007-04-30,5514.934
2007-05-01,5484.672
2007-05-02,5526.827
2007-05-03,5567.583
2007-05-04,5595.341
2007-05-07,5710.568
2007-05-08,5705.068
2007-05-09,5684.482
2007-05-10,5684.378
2007-05-11,5717.25
2007-05-14,5743.173
2007-05-15,5813.926
2007-05-16,5837.425
2007-05-17,5891.416
2007-05-18,5919.87
2007-05-21,5951.535
2007-05-22,5945.416
2007-05-23,5987.004
2007-05-24,5931.579
2007-05-25,5950.695
2007-05-28,5966.549
2007-05-29,5976.048
2007-05-30,6003.619
2007-05-31,5992.044
2007-06-01,6036.329
2007-06-04,6067.107
2007-06-05,6033.698
2007-06-06,5959.991
2007-06-07,5856.855
2007-06-08,5912.735
2007-06-11,5917.858
2007-06-12,5872.328
2007-06-13,5922.36
2007-06-14,5941.345
2007-06-15,6002.065
2007-06-18,5956.045
2007-06-19,5984.368
2007-06-20,5940.488
2007-06-21,5936.784
2007-06-22,5925.469
2007-06-25,5872.496
2007-06-26,5837.975
2007-06-27,5845.036
2007-06-28,5872.78
2007-06-29,5927.229
2007-07-02,5985.182
2007-07-03,5995.449
2007-07-04,6012.179
2007-07-05,6005.882
2007-07-06,6069.028
2007-07-09,6071.548
2007-07-10,6046.75
2007-07-11,6025.914
2007-07-12,6193.651
2007-07-13,6232.412
2007-07-16,6213.928
2007-07-17,6230.005
2007-07-18,6305.019
2007-07-19,6309.311
2007-07-20,6295.584
2007-07-23,6238.047
2007-07-24,6129.229
2007-07-25,6116.295
2007-07-26,5975.591
2007-07-27,5889.984
2007-07-30,5849.692
2007-07-31,5881.137
2007-08-01,5847.022
2007-08-02,5938.757
2007-08-03,5816.959
2007-08-06,5823.038
2007-08-07,5810.771
2007-08-08,5924.042
2007-08-09,5767.807
2007-08-10,5775.507
2007-08-13,5761.026
2007-08-14,5622.554
2007-08-15,5528.602
2007-08-16,5520.097
2007-08-17,5685.278
2007-08-20,5695.672
2007-08-21,5744.996
2007-08-22,5800.196
2007-08-23,5870.137
2007-08-24,5884.538
2007-08-27,5885.653
2007-08-28,5756.662
2007-08-29,5828.663
2007-08-30,5831.073
2007-08-31,5893.782
2007-09-03,5925.711
2007-09-04,5951.141
2007-09-05,5924.174
2007-09-06,5920.574
2007-09-07,5875.628
2007-09-10,5851.157
2007-09-11,5922.801
2007-09-12,5969.25
2007-09-13,6018.238
2007-09-14,6014.365
2007-09-17,6039.754
2007-09-18,6138.765
2007-09-19,6170.599
2007-09-20,6181.858
2007-09-21,6216.795
2007-09-24,6225.388
2007-09-25,6253.115
2007-09-26,6255.32
2007-09-27,6311.036
2007-09-28,6345.898
2007-10-01,6403.449
2007-10-02,6377.304
2007-10-03,6356.294
2007-10-04,6365.63
2007-10-05,6494.778
2007-10-08,6465.123
2007-10-09,6457.101
2007-10-10,6461.398
2007-10-11,6497.607
2007-10-12,6512.109
2007-10-15,6469.755
2007-10-16,6381.649
2007-10-17,6442.929
2007-10-18,6442.179
2007-10-19,6384.008
2007-10-22,6339.547
2007-10-23,6415.186
2007-10-24,6370.142
2007-10-25,6388.533
2007-10-26,6510.437
2007-10-29,6616.755
2007-10-30,6626.515
2007-10-31,6791.095
2007-11-01,6703.88
2007-11-02,6764.844
2007-11-05,6723.987
2007-11-06,6816.42
2007-11-07,6736.103
2007-11-08,6671.926
2007-11-09,6467.317
2007-11-12,6274.179
2007-11-13,6321.961
2007-11-14,6382.143
2007-11-15,6123.126
2007-11-16,6122.652
2007-11-19,6025.45
2007-11-20,6008.904
2007-11-21,5908.119
2007-11-22,5969.189
2007-11-23,5973.535
2007-11-26,5936.334
2007-11-27,5965.667
2007-11-28,6108.422
2007-11-29,6121.22
2007-11-30,6114.585
2007-12-03,6095.07
2007-12-04,5994.093
2007-12-05,6027.869
2007-12-06,6017.555
2007-12-07,6066.606
2007-12-10,6097.651
2007-12-11,6005.906
2007-12-12,6024.119
2007-12-13,5944.065
2007-12-14,5910.949
2007-12-17,5894.634
2007-12-18,5838.881
2007-12-19,5888.206
2007-12-20,5880.281
2007-12-21,5931.704
2007-12-24,6012.893
2007-12-25,6012.893
2007-12-26,6042.553
2007-12-27,6032.081
2007-12-28,6127.518
2007-12-31,6076.442
2008-01-01,6076.442
2008-01-02,5996.756
2008-01-03,5999.325
2008-01-04,5877.347
2008-01-07,5824.334
2008-01-08,5830.761
2008-01-09,5794.428
2008-01-10,5826.844
2008-01-11,5776.462
2008-01-14,5773.575
2008-01-15,5648.255
2008-01-16,5558.292
2008-01-17,5466.856
2008-01-18,5427.534
2008-01-21,5167.588
2008-01-22,5408.678
2008-01-23,5516.811
2008-01-24,5606.386
2008-01-25,5633.975
2008-01-28,5682.835
2008-01-29,5758.618
2008-01-30,5742.336
2008-01-31,5745.642
2008-02-01,5887.814
2008-02-04,5848.224
2008-02-05,5663.403
2008-02-06,5665.283
2008-02-07,5661.253
2008-02-08,5720.424
2008-02-11,5708.147
2008-02-12,5737.255
2008-02-13,5777.127
2008-02-14,5756.808
2008-02-15,5719.231
2008-02-18,5689.146
2008-02-19,5725.956
2008-02-20,5724.304
2008-02-21,5728.283
2008-02-22,5771.728
2008-02-25,5875.814
2008-02-26,6005.023
2008-02-27,6032.783
2008-02-28,6071.086
2008-02-29,5901.35
2008-03-03,5768.359
2008-03-04,5712.198
2008-03-05,5745.063
2008-03-06,5652.438
2008-03-07,5642.652
2008-03-10,5479.502
2008-03-11,5616.049
2008-03-12,5647.808
2008-03-13,5697.532
2008-03-14,5567.59
2008-03-17,5380.891
2008-03-18,5529.973
2008-03-19,5380.779
2008-03-20,5320.151
2008-03-21,5320.151
2008-03-24,5486.144
2008-03-25,5588.671
2008-03-26,5561.495
2008-03-27,5632.752
2008-03-28,5504.818
2008-03-31,5588.309
2008-04-01,5626.766
2008-04-02,5691.318
2008-04-03,5742.259
2008-04-04,5760.202
2008-04-07,5771.355
2008-04-08,5725.866
2008-04-09,5660.451
2008-04-10,5738.108
2008-04-11,5629.454
2008-04-14,5616.472
2008-04-15,5649.2
2008-04-16,5800.365
2008-04-17,5776.125
2008-04-18,5849.025
2008-04-21,5890.547
2008-04-22,5858.67
2008-04-23,5734.277
2008-04-24,5779.699
2008-04-25,5818.479
2008-04-28,5828.315
2008-04-29,5766.786
2008-04-30,5864.922
2008-05-01,5868.879
2008-05-02,5949.532
2008-05-05,5901.699
2008-05-06,5963.357
2008-05-07,5969.094
2008-05-08,5939.666
2008-05-09,5964.978
2008-05-12,5984.086
2008-05-13,6002.593
2008-05-14,6044.128
2008-05-15,6145.604
2008-05-16,6192.896
2008-05-19,6225.658
2008-05-20,6223.782
2008-05-21,6196.93
2008-05-22,6220.729
2008-05-23,6177.277
2008-05-26,6161.652
2008-05-27,6053.987
2008-05-28,6115.551
2008-05-29,6175.686
2008-05-30,6155.376
2008-06-02,6126.755
2008-06-03,6073.166
2008-06-04,6029.629
2008-06-05,6051.107
2008-06-06,6015.84
2008-06-09,5951.544
2008-06-10,5909.485
2008-06-11,5890.682
2008-06-12,5819.792
2008-06-13,5881.77
2008-06-16,5969.437
2008-06-17,6019.325
2008-06-18,5963.551
2008-06-19,5929.253
2008-06-20,5784.551
2008-06-23,5777.07
2008-06-24,5711.871
2008-06-25,5798.639
2008-06-26,5717.885
2008-06-27,5726.09
2008-06-30,5725.939
2008-07-01,5678.365
2008-07-02,5572.718
2008-07-03,5623.367
2008-07-04,5592.947
2008-07-07,5503.525
2008-07-08,5540.407
2008-07-09,5485.266
2008-07-10,5514.007
2008-07-11,5445.716
2008-07-14,5367.37
2008-07-15,5277.651
2008-07-16,5413.13
2008-07-17,5531.914
2008-07-18,5531.423
2008-07-21,5575.392
2008-07-22,5643.695
2008-07-23,5698.874
2008-07-24,5534.553
2008-07-25,5541.426
2008-07-28,5452.565
2008-07-29,5513.769
2008-07-30,5622.838
2008-07-31,5608.888
2008-08-01,5552.514
2008-08-04,5532.06
2008-08-05,5518.232
2008-08-06,5521.717
2008-08-07,5399.491
2008-08-08,5372.696
2008-08-11,5358.02
2008-08-12,5349.909
2008-08-13,5310.271
2008-08-14,5379.152
2008-08-15,5317.943
2008-08-18,5316.771
2008-08-19,5200.606
2008-08-20,5278.034
2008-08-21,5398.685
2008-08-22,5413.829
2008-08-25,5333.934
2008-08-26,5315.29
2008-08-27,5414.12
2008-08-28,5539.825
2008-08-29,5521.994
2008-09-01,5475.241
2008-09-02,5351.703
2008-09-03,5420.345
2008-09-04,5297.675
2008-09-05,5256.791
2008-09-08,5275.186
2008-09-09,5140.238
2008-09-10,5254.999
2008-09-11,5234.075
2008-09-12,5302.412
2008-09-15,5127.43
2008-09-16,5040.975
2008-09-17,4795.055
2008-09-18,4991.723
2008-09-19,5385.171
2008-09-22,5308.345
2008-09-23,5357.484
2008-09-24,5361.211
2008-09-25,5419.486
2008-09-26,5323.212
2008-09-29,5012.19
2008-09-30,5115.129
2008-10-01,5144.607
2008-10-02,4860.314
2008-10-03,4782.003
2008-10-06,4469.076
2008-10-07,4294.085
2008-10-08,4303.919
2008-10-09,3938.807
2008-10-10,3639.687
2008-10-13,3734.613
2008-10-14,4152.411
2008-10-15,3886.876
2008-10-16,3842.283
2008-10-17,3966.228
2008-10-20,4166.384
2008-10-21,3926.01
2008-10-22,3635.518
2008-10-23,3674.963
2008-10-24,3576.73
2008-10-27,3230.519
2008-10-28,3447.319
2008-10-29,3704.405
2008-10-30,3834.435
2008-10-31,3825.785
2008-11-03,3914.921
2008-11-04,4150.349
2008-11-05,4053.735
2008-11-06,3934.696
2008-11-07,3937.078
2008-11-10,3893.042
2008-11-11,3761.407
2008-11-12,3528.662
2008-11-13,3671.733
2008-11-14,3603.598
2008-11-17,3464.497
2008-11-18,3490.652
2008-11-19,3300.82
2008-11-20,2848.571
2008-11-21,2925.789
2008-11-24,3194.274
2008-11-25,3213.445
2008-11-26,3246.297
2008-11-27,3273.9
2008-11-28,3510.534
2008-12-01,3206.36
2008-12-02,3128.433
2008-12-03,3105.863
2008-12-04,2997.792
2008-12-05,2951.333
2008-12-08,3196.248
2008-12-09,3076.987
2008-12-10,3096.834
2008-12-11,3106.237
2008-12-12,3106.633
2008-12-15,3078.838
2008-12-16,3164.492
2008-12-17,3196.134
2008-12-18,3158.193
2008-12-19,3140.621
2008-12-22,3047.765
2008-12-23,3071.357
2008-12-24,3075.207
2008-12-25,3075.207
2008-12-26,3060.978
2008-12-29,3168.708
2008-12-30,3247.311
2008-12-31,3276.407
2009-01-01,3276.407
2009-01-02,3428.825
2009-01-05,3528.967
2009-01-06,3645.122
2009-01-07,3503.415
2009-01-08,3541.8
2009-01-09,3456.768
2009-01-12,3319.739
2009-01-13,3321.353
2009-01-14,3176.973
2009-01-15,3150.148
2009-01-16,3177.097
2009-01-19,3140.288
2009-01-20,2978.367
2009-01-21,3036.642
2009-01-22,2943.036
2009-01-23,2972.706
2009-01-26,3094.649
2009-01-27,3136.105
2009-01-28,3267.282
2009-01-29,3159.28
2009-01-30,3069.694
2009-02-02,3048.84
2009-02-03,3060.602
2009-02-04,3093.124
2009-02-05,3139.6
2009-02-06,3148.389
2009-02-09,3247.757
2009-02-10,3135.217
2009-02-11,3045.923
2009-02-12,3062.196
2009-02-13,3046.446
2009-02-16,3038.726
2009-02-17,2861.822
2009-02-18,2762.395
2009-02-19,2797.944
2009-02-20,2691.503
2009-02-23,2614.61
2009-02-24,2774.239
2009-02-25,2794.179
2009-02-26,2961.088
2009-02-27,2859.218
2009-03-02,2679.913
2009-03-03,2617.378
2009-03-04,2716.356
2009-03-05,2608.335
2009-03-06,2602.788
2009-03-09,2555.851
2009-03-10,2782.427
2009-03-11,2817.788
2009-03-12,2911.397
2009-03-13,2951.973
2009-03-16,3007.064
2009-03-17,3088.29
2009-03-18,3101.912
2009-03-19,3172.107
2009-03-20,3101.051
2009-03-23,3328.026
2009-03-24,3302.247
2009-03-25,3268.516
2009-03-26,3312.112
2009-03-27,3247.104
2009-03-30,3103.635
2009-03-31,3165.558
2009-04-01,3217.427
2009-04-02,3345.006
2009-04-03,3387.497
2009-04-06,3362.075
2009-04-07,3289.277
2009-04-08,3337.909
2009-04-09,3486.667
2009-04-10,3486.667
2009-04-13,3529.228
2009-04-14,3552.005
2009-04-15,3584.834
2009-04-16,3653.417
2009-04-17,3679.282
2009-04-20,3457.866
2009-04-21,3524.294
2009-04-22,3527.465
2009-04-23,3603.17
2009-04-24,3697.132
2009-04-27,3636.195
2009-04-28,3599.188
2009-04-29,3697.419
2009-04-30,3715.41
2009-05-01,3752.946
2009-05-04,3943.83
2009-05-05,3975.788
2009-05-06,4093.964
2009-05-07,4018.219
2009-05-08,4175.098
2009-05-11,4106.911
2009-05-12,4052.032
2009-05-13,3862.962
2009-05-14,3895.132
2009-05-15,3874.654
2009-05-18,3885.958
2009-05-19,4056.918
2009-05-20,4148.921
2009-05-21,4028.964
2009-05-22,4115.868
2009-05-25,4160.866
2009-05-26,4299.985
2009-05-27,4268.333
2009-05-28,4363.138
2009-05-29,4415.606
2009-06-01,4565.321
2009-06-02,4585.996
2009-06-03,4405.522
2009-06-04,4482.257
2009-06-05,4484.447
2009-06-08,4445.001
2009-06-09,4506.483
2009-06-10,4490.828
2009-06-11,4593.358
2009-06-12,4496.241
2009-06-15,4345.858
2009-06-16,4313.473
2009-06-17,4181.411
2009-06-18,4299.776
2009-06-19,4360.396
2009-06-22,4121.112
2009-06-23,4090.069
2009-06-24,4220.156
2009-06-25,4257.512
2009-06-26,4348.04
2009-06-29,4376.803
2009-06-30,4304.216
2009-07-01,4354.08
2009-07-02,4244.766
2009-07-03,4286.856
2009-07-06,4193.019
2009-07-07,4109.675
2009-07-08,4027.532
2009-07-09,4073.031
2009-07-10,4062.234
2009-07-13,4162.215
2009-07-14,4305.67
2009-07-15,4475.673
2009-07-16,4516.23
2009-07-17,4542.309
2009-07-20,4632.759
2009-07-21,4662.503
2009-07-22,4652.913
2009-07-23,4821.722
2009-07-24,4905.494
2009-07-27,4962.611
2009-07-28,4879.321
2009-07-29,4827.605
2009-07-30,4943.638
2009-07-31,4998.488
2009-08-03,5071.195
2009-08-04,5152.979
2009-08-05,5154.652
2009-08-06,4949.222
2009-08-07,4976.971
2009-08-10,4954.883
2009-08-11,4776.177
2009-08-12,4853.335
2009-08-13,4944.377
2009-08-14,4924.014
2009-08-17,4716.448
2009-08-18,4771.494
2009-08-19,4791.24
2009-08-20,4835.728
2009-08-21,4954.294
2009-08-24,4966.578
2009-08-25,5061.746
2009-08-26,4974.614
2009-08-27,5037.002
2009-08-28,5087.905
2009-08-31,5005.789
2009-09-01,4894.299
2009-09-02,4783.719
2009-09-03,4870.974
2009-09-04,4999.126
2009-09-07,5066.716
2009-09-08,5118.682
2009-09-09,5054.064
2009-09-10,5070.389
2009-09-11,5131.597
2009-09-14,5136.796
2009-09-15,5214.454
2009-09-16,5290.502
2009-09-17,5343.058
2009-09-18,5283.161
2009-09-21,5202.81
2009-09-22,5345.936
2009-09-23,5321.165
2009-09-24,5158.099
2009-09-25,5140.968
2009-09-28,5223.972
2009-09-29,5250.631
2009-09-30,5317.339
2009-10-01,5185.346
2009-10-02,5077.972
2009-10-05,5178.945
2009-10-06,5299.071
2009-10-07,5333.185
2009-10-08,5388.92
2009-10-09,5446.667
2009-10-12,5487.994
2009-10-13,5442.521
2009-10-14,5521.974
2009-10-15,5492.774
2009-10-16,5434.486
2009-10-19,5482.202
2009-10-20,5404.9
2009-10-21,5367.433
2009-10-22,5430.085
2009-10-23,5345.535
2009-10-26,5230.365
2009-10-27,5094.846
2009-10-28,4969.53
2009-10-29,5107.583
2009-10-30,5012.563
2009-11-02,5032.002
2009-11-03,5092.707
2009-11-04,5144.104
2009-11-05,5200.395
2009-11-06,5175.626
2009-11-09,5340.265
2009-11-10,5344.41
2009-11-11,5381.716
2009-11-12,5361.586
2009-11-13,5363.482
2009-11-16,5420.697
2009-11-17,5394.624
2009-11-18,5495.844
2009-11-19,5350.703
2009-11-20,5333.065
2009-11-23,5439.682
2009-11-24,5374.421
2009-11-25,5446.236
2009-11-26,5315.238
2009-11-27,5334.334
2009-11-30,5375.274
