Date,EUROPE IMI IMI (Large+Mid+Small Cap)
2005-10-21,602.241
2005-10-24,607.745
2005-10-25,612.191
2005-10-26,613.702
2005-10-27,608.971
2005-10-28,607.438
2005-10-31,615.439
2005-11-01,616.489
2005-11-02,622.925
2005-11-03,628.967
2005-11-04,618.385
2005-11-07,619.709
2005-11-08,618.144
2005-11-09,616.435
2005-11-10,617.291
2005-11-11,621.184
2005-11-14,621.212
2005-11-15,617.863
2005-11-16,612.635
2005-11-17,618.789
2005-11-18,621.508
2005-11-21,625.132
2005-11-22,624.527
2005-11-23,631.374
2005-11-24,629.829
2005-11-25,628.806
2005-11-28,628.039
2005-11-29,627.8
2005-11-30,626.48
2005-12-01,632.101
2005-12-02,635.946
2005-12-05,637.368
2005-12-06,641.493
2005-12-07,638.212
2005-12-08,644.129
2005-12-09,644.522
2005-12-12,650.83
2005-12-13,650.538
2005-12-14,653.895
2005-12-15,648.158
2005-12-16,655.529
2005-12-19,654.158
2005-12-20,650.79
2005-12-21,649.884
2005-12-22,651.613
2005-12-23,652.06
2005-12-26,652.06
2005-12-27,653.489
2005-12-28,655.482
2005-12-29,655.387
2005-12-30,649.175
2006-01-02,651.492
2006-01-03,665.928
2006-01-04,678.735
2006-01-05,676.862
2006-01-06,684.314
2006-01-09,681.55
2006-01-10,677.074
2006-01-11,682.465
2006-01-12,681.768
2006-01-13,680.203
2006-01-16,684.148
2006-01-17,676.123
2006-01-18,672.457
2006-01-19,677.305
2006-01-20,672.508
2006-01-23,681.245
2006-01-24,679.536
2006-01-25,686.437
2006-01-26,691.853
2006-01-27,693.431
2006-01-30,690.408
2006-01-31,693.794
2006-02-01,698.757
2006-02-02,692.22
2006-02-03,687.3
2006-02-06,687.004
2006-02-07,683.142
2006-02-08,682.189
2006-02-09,690.093
2006-02-10,685.523
2006-02-13,688.351
2006-02-14,685.144
2006-02-15,687.714
2006-02-16,690.452
2006-02-17,694.861
2006-02-20,698.151
2006-02-21,697.658
2006-02-22,700.258
2006-02-23,701.747
2006-02-24,700.936
2006-02-27,702.298
2006-02-28,696.697
2006-03-01,703.56
2006-03-02,700.619
2006-03-03,702.329
2006-03-06,706.049
2006-03-07,694.797
2006-03-08,691.809
2006-03-09,697.371
2006-03-10,700.156
2006-03-13,708.033
2006-03-14,714.907
2006-03-15,717.742
2006-03-16,725.48
2006-03-17,727.172
2006-03-20,728.909
2006-03-21,724.659
2006-03-22,727.104
2006-03-23,720.424
2006-03-24,726.036
2006-03-27,721.825
2006-03-28,720.946
2006-03-29,717.514
2006-03-30,731.386
2006-03-31,724.785
2006-04-03,731.452
2006-04-04,736.991
2006-04-05,740.221
2006-04-06,740.086
2006-04-07,730.293
2006-04-10,733.18
2006-04-11,726.644
2006-04-12,724.242
2006-04-13,726.031
2006-04-14,726.031
2006-04-17,736.81
2006-04-18,737.348
2006-04-19,748.922
2006-04-20,749.496
2006-04-21,756.744
2006-04-24,755.267
2006-04-25,757.174
2006-04-26,761.286
2006-04-27,762.91
2006-04-28,763.602
2006-05-01,766.99
2006-05-02,774.8
2006-05-03,767.343
2006-05-04,776.272
2006-05-05,787.568
2006-05-08,787.253
2006-05-09,793.364
2006-05-10,792.202
2006-05-11,791.58
2006-05-12,779.17
2006-05-15,764.14
2006-05-16,766.146
2006-05-17,741.907
2006-05-18,739.482
2006-05-19,733.737
2006-05-22,718.697
2006-05-23,739.729
2006-05-24,724.251
2006-05-25,734.255
2006-05-26,745.498
2006-05-29,747.51
2006-05-30,739.052
2006-05-31,743.64
2006-06-01,744.969
2006-06-02,754.163
2006-06-05,750.267
2006-06-06,728.043
2006-06-07,729.629
2006-06-08,702.264
2006-06-09,714.614
2006-06-12,705.626
2006-06-13,688.299
2006-06-14,692.468
2006-06-15,710.29
2006-06-16,706.657
2006-06-19,707.273
2006-06-20,711.695
2006-06-21,715.591
2006-06-22,714.842
2006-06-23,712.775
2006-06-26,712.766
2006-06-27,710.932
2006-06-28,708.378
2006-06-29,721.121
2006-06-30,745.527
2006-07-03,750.563
2006-07-04,751.904
2006-07-05,738.614
2006-07-06,747.015
2006-07-07,749.859
2006-07-10,747.189
2006-07-11,741.343
2006-07-12,739.708
2006-07-13,729.381
2006-07-14,717.325
2006-07-17,707.41
2006-07-18,704.499
2006-07-19,724.113
2006-07-20,730.311
2006-07-21,726.005
2006-07-24,735.421
2006-07-25,736.321
2006-07-26,738.598
2006-07-27,753.123
2006-07-28,759.331
2006-07-31,756.588
2006-08-01,750.267
2006-08-02,762.114
2006-08-03,754.798
2006-08-04,769.281
2006-08-07,759.194
2006-08-08,758.307
2006-08-09,766.353
2006-08-10,753.81
2006-08-11,754.504
2006-08-14,759.572
2006-08-15,768.281
2006-08-16,775.858
2006-08-17,777.201
2006-08-18,773.071
2006-08-21,778.654
2006-08-22,774.53
2006-08-23,770.282
2006-08-24,772.147
2006-08-25,770.141
2006-08-28,775.85
2006-08-29,775.378
2006-08-30,784.414
2006-08-31,780.908
2006-09-01,785.11
2006-09-04,792.11
2006-09-05,786.07
2006-09-06,776.745
2006-09-07,765.986
2006-09-08,765.219
2006-09-11,762.192
2006-09-12,771.468
2006-09-13,773.136
2006-09-14,777.722
2006-09-15,773.937
2006-09-18,776.359
2006-09-19,773.57
2006-09-20,781.223
2006-09-21,785.636
2006-09-22,781.764
2006-09-25,777.281
2006-09-26,783.584
2006-09-27,790.297
2006-09-28,789.795
2006-09-29,788.119
2006-10-02,792.638
2006-10-03,790.247
2006-10-04,792.557
2006-10-05,797.238
2006-10-06,792.127
2006-10-09,794.084
2006-10-10,795.482
2006-10-11,796.857
2006-10-12,802.434
2006-10-13,802.153
2006-10-16,805.374
2006-10-17,798.408
2006-10-18,804.004
2006-10-19,809.32
2006-10-20,812.218
2006-10-23,811.486
2006-10-24,811.657
2006-10-25,817.067
2006-10-26,821.486
2006-10-27,822.928
2006-10-30,819.995
2006-10-31,823.109
2006-11-01,826.972
2006-11-02,823.555
2006-11-03,822.168
2006-11-06,831.441
2006-11-07,840.922
2006-11-08,837.87
2006-11-09,838.988
2006-11-10,842.656
2006-11-13,841.134
2006-11-14,839.028
2006-11-15,843.488
2006-11-16,845.29
2006-11-17,840.329
2006-11-20,842.341
2006-11-21,844.311
2006-11-22,850.92
2006-11-23,850.002
2006-11-24,853.037
2006-11-27,842.547
2006-11-28,841.638
2006-11-29,853.011
2006-11-30,854.414
2006-12-01,853.929
2006-12-04,858.54
2006-12-05,863.195
2006-12-06,864.417
2006-12-07,867.89
2006-12-08,870.093
2006-12-11,868.289
2006-12-12,872.837
2006-12-13,876.994
2006-12-14,878.736
2006-12-15,878.092
2006-12-18,876.086
2006-12-19,877.28
2006-12-20,880.76
2006-12-21,878.709
2006-12-22,874.581
2006-12-25,874.581
2006-12-26,873.118
2006-12-27,881.206
2006-12-28,882.857
2006-12-29,883.25
2007-01-01,883.25
2007-01-02,900.515
2007-01-03,895.022
2007-01-04,884.903
2007-01-05,871.417
2007-01-08,871.818
2007-01-09,873.343
2007-01-10,864.367
2007-01-11,874.921
2007-01-12,881.791
2007-01-15,887.81
2007-01-16,882.632
2007-01-17,883.429
2007-01-18,883.347
2007-01-19,888.902
2007-01-22,886.744
2007-01-23,891.492
2007-01-24,894.654
2007-01-25,892.922
2007-01-26,882.499
2007-01-29,886.8
2007-01-30,891.122
2007-01-31,889.557
2007-02-01,901.618
2007-02-02,903.385
2007-02-05,900.769
2007-02-06,905.859
2007-02-07,913.238
2007-02-08,906.974
2007-02-09,908.744
2007-02-12,901.367
2007-02-13,906.274
2007-02-14,921.317
2007-02-15,921.793
2007-02-16,919.311
2007-02-19,923.904
2007-02-20,922.213
2007-02-21,914.938
2007-02-22,916.533
2007-02-23,922.603
2007-02-26,926.725
2007-02-27,903.387
2007-02-28,888.005
2007-03-01,876.839
2007-03-02,875.021
2007-03-05,859.31
2007-03-06,868.116
2007-03-07,877.021
2007-03-08,888.054
2007-03-09,889.384
2007-03-12,890.021
2007-03-13,881.758
2007-03-14,860.856
2007-03-15,879.234
2007-03-16,883.411
2007-03-19,895.635
2007-03-20,901.639
2007-03-21,907.154
2007-03-22,923.534
2007-03-23,924.024
2007-03-26,918.958
2007-03-27,918.96
2007-03-28,915.024
2007-03-29,922.867
2007-03-30,921.61
2007-04-02,929.275
2007-04-03,938.643
2007-04-04,940.263
2007-04-05,945.552
2007-04-06,945.552
2007-04-09,940.248
2007-04-10,951.618
2007-04-11,950.87
2007-04-12,951.474
2007-04-13,959.129
2007-04-16,972.337
2007-04-17,974.385
2007-04-18,970.718
2007-04-19,969.118
2007-04-20,979.989
2007-04-23,977.792
2007-04-24,973.159
2007-04-25,982.858
2007-04-26,980.864
2007-04-27,979.463
2007-04-30,981.371
2007-05-01,977.322
2007-05-02,982.526
2007-05-03,983.033
2007-05-04,993.238
2007-05-07,996.486
2007-05-08,981.8
2007-05-09,985.801
2007-05-10,976.629
2007-05-11,982.095
2007-05-14,981.472
2007-05-15,988.773
2007-05-16,986.005
2007-05-17,983.105
2007-05-18,992.538
2007-05-21,990.364
2007-05-22,990.903
2007-05-23,1000.587
2007-05-24,990.263
2007-05-25,991.724
2007-05-28,993.194
2007-05-29,996.004
2007-05-30,990.181
2007-05-31,1000.0
2007-06-01,1006.301
2007-06-04,1008.313
2007-06-05,1005.47
2007-06-06,987.404
2007-06-07,973.603
2007-06-08,965.589
2007-06-11,973.715
2007-06-12,966.549
2007-06-13,968.982
2007-06-14,984.479
2007-06-15,1000.473
2007-06-18,999.985
2007-06-19,997.446
2007-06-20,1001.862
2007-06-21,990.225
2007-06-22,989.305
2007-06-25,989.64
2007-06-26,984.348
2007-06-27,977.699
2007-06-28,990.278
2007-06-29,998.637
2007-07-02,1004.658
2007-07-03,1012.49
2007-07-04,1018.057
2007-07-05,1010.131
2007-07-06,1018.349
2007-07-09,1021.488
2007-07-10,1017.197
2007-07-11,1017.977
2007-07-12,1029.299
2007-07-13,1033.867
2007-07-16,1035.198
2007-07-17,1031.212
2007-07-18,1021.47
2007-07-19,1032.163
2007-07-20,1022.302
2007-07-23,1026.83
2007-07-24,1011.809
2007-07-25,994.102
2007-07-26,967.062
2007-07-27,957.363
2007-07-30,958.002
2007-07-31,978.896
2007-08-01,963.535
2007-08-02,969.948
2007-08-03,964.186
2007-08-06,956.683
2007-08-07,966.896
2007-08-08,990.026
2007-08-09,964.821
2007-08-10,933.675
2007-08-13,949.927
2007-08-14,935.704
2007-08-15,926.481
2007-08-16,888.849
2007-08-17,914.944
2007-08-20,918.552
2007-08-21,919.143
2007-08-22,937.432
2007-08-23,943.505
2007-08-24,951.237
2007-08-27,953.19
2007-08-28,936.633
2007-08-29,942.59
2007-08-30,952.766
2007-08-31,965.313
2007-09-03,966.776
2007-09-04,971.723
2007-09-05,959.209
2007-09-06,965.026
2007-09-07,949.3
2007-09-10,942.383
2007-09-11,961.153
2007-09-12,966.777
2007-09-13,973.642
2007-09-14,960.946
2007-09-17,946.198
2007-09-18,959.849
2007-09-19,991.288
2007-09-20,993.628
2007-09-21,998.989
2007-09-24,998.443
2007-09-25,989.256
2007-09-26,995.777
2007-09-27,1005.456
2007-09-28,1010.279
2007-10-01,1019.481
2007-10-02,1018.148
2007-10-03,1019.902
2007-10-04,1020.629
2007-10-05,1028.539
2007-10-08,1020.475
2007-10-09,1027.488
2007-10-10,1034.513
2007-10-11,1046.236
2007-10-12,1041.868
2007-10-15,1036.597
2007-10-16,1024.122
2007-10-17,1034.104
2007-10-18,1031.511
2007-10-19,1022.797
2007-10-22,1001.789
2007-10-23,1019.512
2007-10-24,1012.72
2007-10-25,1029.807
2007-10-26,1041.243
2007-10-29,1049.647
2007-10-30,1046.062
2007-10-31,1059.54
2007-11-01,1041.711
2007-11-02,1037.957
2007-11-05,1029.957
2007-11-06,1039.399
2007-11-07,1039.331
2007-11-08,1035.221
2007-11-09,1017.917
2007-11-12,1007.48
2007-11-13,1013.666
2007-11-14,1025.352
2007-11-15,1007.687
2007-11-16,999.636
2007-11-19,978.722
2007-11-20,997.722
2007-11-21,974.681
2007-11-22,983.526
2007-11-23,996.276
2007-11-26,994.012
2007-11-27,990.723
2007-11-28,1010.733
2007-11-29,1016.073
2007-11-30,1022.417
2007-12-03,1016.909
2007-12-04,1008.16
2007-12-05,1018.637
2007-12-06,1016.753
2007-12-07,1027.162
2007-12-10,1037.089
2007-12-11,1032.023
2007-12-12,1034.36
2007-12-13,1004.32
2007-12-14,997.307
2007-12-17,975.495
2007-12-18,976.097
2007-12-19,970.809
2007-12-20,970.005
2007-12-21,984.939
2007-12-24,987.941
2007-12-25,987.941
2007-12-26,993.741
2007-12-27,1000.205
2007-12-28,1007.887
2007-12-31,1002.984
2008-01-01,1002.984
2008-01-02,998.415
2008-01-03,995.014
2008-01-04,979.099
2008-01-07,972.733
2008-01-08,978.08
2008-01-09,961.333
2008-01-10,955.525
2008-01-11,953.935
2008-01-14,963.203
2008-01-15,936.896
2008-01-16,916.724
2008-01-17,913.02
2008-01-18,899.474
2008-01-21,840.615
2008-01-22,866.654
2008-01-23,837.922
2008-01-24,890.459
2008-01-25,891.366
2008-01-28,887.217
2008-01-29,901.307
2008-01-30,896.757
2008-01-31,897.833
2008-02-01,916.261
2008-02-04,918.576
2008-02-05,880.072
2008-02-06,885.425
2008-02-07,859.312
2008-02-08,862.904
2008-02-11,855.216
2008-02-12,889.322
2008-02-13,888.872
2008-02-14,893.754
2008-02-15,880.568
2008-02-18,894.922
2008-02-19,902.612
2008-02-20,886.801
2008-02-21,901.47
2008-02-22,896.063
2008-02-25,911.907
2008-02-26,927.816
2008-02-27,939.662
2008-02-28,927.483
2008-02-29,915.501
2008-03-03,903.859
2008-03-04,894.044
2008-03-05,912.579
2008-03-06,906.137
2008-03-07,895.763
2008-03-10,885.438
2008-03-11,893.141
2008-03-12,913.844
2008-03-13,906.791
2008-03-14,899.54
2008-03-17,867.885
2008-03-18,898.575
2008-03-19,881.781
2008-03-20,866.774
2008-03-21,866.774
2008-03-24,865.432
2008-03-25,905.11
2008-03-26,909.332
2008-03-27,923.33
2008-03-28,916.276
2008-03-31,919.842
2008-04-01,934.385
2008-04-02,945.455
2008-04-03,942.174
2008-04-04,952.333
2008-04-07,959.169
2008-04-08,949.17
2008-04-09,947.47
2008-04-10,944.858
2008-04-11,933.682
2008-04-14,927.758
2008-04-15,929.796
2008-04-16,955.338
2008-04-17,947.566
2008-04-18,959.442
2008-04-21,960.03
2008-04-22,959.665
2008-04-23,959.942
2008-04-24,950.112
2008-04-25,960.388
2008-04-28,965.702
2008-04-29,955.492
2008-04-30,960.678
2008-05-01,954.634
2008-05-02,969.267
2008-05-05,971.48
2008-05-06,971.903
2008-05-07,970.47
2008-05-08,972.065
2008-05-09,961.388
2008-05-12,969.438
2008-05-13,967.289
2008-05-14,970.75
2008-05-15,975.861
2008-05-16,986.377
2008-05-19,995.271
2008-05-20,983.305
2008-05-21,984.386
2008-05-22,985.448
2008-05-23,972.981
2008-05-26,971.344
2008-05-27,964.428
2008-05-28,967.652
2008-05-29,964.726
2008-05-30,968.535
2008-06-02,957.202
2008-06-03,960.913
2008-06-04,949.12
2008-06-05,953.736
2008-06-06,947.488
2008-06-09,942.255
2008-06-10,920.688
2008-06-11,908.813
2008-06-12,909.344
2008-06-13,909.522
2008-06-16,914.874
2008-06-17,921.941
2008-06-18,908.689
2008-06-19,902.421
2008-06-20,895.305
2008-06-23,886.13
2008-06-24,885.073
2008-06-25,894.127
2008-06-26,882.041
2008-06-27,878.54
2008-06-30,884.697
2008-07-01,865.44
2008-07-02,863.773
2008-07-03,861.725
2008-07-04,850.266
2008-07-07,859.649
2008-07-08,847.584
2008-07-09,864.992
2008-07-10,850.674
2008-07-11,834.264
2008-07-14,839.48
2008-07-15,825.078
2008-07-16,822.979
2008-07-17,849.73
2008-07-18,861.259
2008-07-21,867.556
2008-07-22,862.107
2008-07-23,871.905
2008-07-24,856.507
2008-07-25,854.718
2008-07-28,849.643
2008-07-29,844.316
2008-07-30,855.929
2008-07-31,857.478
2008-08-01,845.221
2008-08-04,839.905
2008-08-05,854.441
2008-08-06,859.622
2008-08-07,854.918
2008-08-08,842.66
2008-08-11,851.972
2008-08-12,843.725
2008-08-13,820.894
2008-08-14,827.001
2008-08-15,819.293
2008-08-18,819.395
2008-08-19,799.014
2008-08-20,803.794
2008-08-21,806.101
2008-08-22,817.657
2008-08-25,811.277
2008-08-26,805.523
2008-08-27,810.188
2008-08-28,821.684
2008-08-29,824.827
2008-09-01,814.363
2008-09-02,818.251
2008-09-03,802.635
2008-09-04,778.16
2008-09-05,755.479
2008-09-08,776.519
2008-09-09,767.449
2008-09-10,757.157
2008-09-11,745.408
2008-09-12,771.536
2008-09-15,746.225
2008-09-16,722.895
2008-09-17,712.228
2008-09-18,717.325
2008-09-19,776.317
2008-09-22,773.313
2008-09-23,763.672
2008-09-24,756.03
2008-09-25,770.251
2008-09-26,752.652
2008-09-29,703.43
2008-09-30,696.843
2008-10-01,698.673
2008-10-02,679.605
2008-10-03,697.952
2008-10-06,630.803
2008-10-07,634.539
2008-10-08,597.329
2008-10-09,586.144
2008-10-10,537.269
2008-10-13,593.439
2008-10-14,613.761
2008-10-15,572.487
2008-10-16,537.093
2008-10-17,558.576
2008-10-20,572.281
2008-10-21,564.454
2008-10-22,524.661
2008-10-23,521.065
2008-10-24,490.376
2008-10-27,469.826
2008-10-28,481.32
2008-10-29,531.086
2008-10-30,537.563
2008-10-31,544.724
2008-11-03,551.371
2008-11-04,585.794
2008-11-05,576.949
2008-11-06,533.995
2008-11-07,542.8
2008-11-10,548.451
2008-11-11,515.809
2008-11-12,498.339
2008-11-13,496.991
2008-11-14,505.154
2008-11-17,491.101
2008-11-18,494.781
2008-11-19,475.557
2008-11-20,453.561
2008-11-21,442.431
2008-11-24,491.177
2008-11-25,499.993
2008-11-26,496.74
2008-11-27,508.098
2008-11-28,506.864
2008-12-01,473.53
2008-12-02,485.91
2008-12-03,487.192
2008-12-04,486.807
2008-12-05,465.921
2008-12-08,506.478
2008-12-09,511.917
2008-12-10,515.881
2008-12-11,521.997
2008-12-12,513.151
2008-12-15,523.079
2008-12-16,530.075
2008-12-17,547.879
2008-12-18,553.093
2008-12-19,529.672
2008-12-22,521.068
2008-12-23,521.162
2008-12-24,520.967
2008-12-25,520.967
2008-12-26,522.484
2008-12-29,533.182
2008-12-30,538.993
2008-12-31,533.533
2009-01-01,533.533
2009-01-02,551.88
2009-01-05,551.325
2009-01-06,552.295
2009-01-07,556.456
2009-01-08,555.348
2009-01-09,544.538
2009-01-12,529.818
2009-01-13,515.499
2009-01-14,492.862
2009-01-15,484.99
2009-01-16,496.638
2009-01-19,484.59
2009-01-20,465.837
2009-01-21,461.561
2009-01-22,460.319
2009-01-23,453.393
2009-01-26,479.417
2009-01-27,481.764
2009-01-28,499.115
2009-01-29,485.162
2009-01-30,476.645
2009-02-02,464.076
2009-02-03,478.447
2009-02-04,487.839
2009-02-05,485.852
2009-02-06,496.796
2009-02-09,507.581
2009-02-10,492.547
2009-02-11,485.728
2009-02-12,475.109
2009-02-13,482.049
2009-02-16,471.425
2009-02-17,451.866
2009-02-18,448.939
2009-02-19,454.664
2009-02-20,436.358
2009-02-23,435.987
2009-02-24,430.539
2009-02-25,427.819
2009-02-26,438.801
2009-02-27,429.681
2009-03-02,404.923
2009-03-03,396.688
2009-03-04,411.981
2009-03-05,397.07
2009-03-06,395.533
2009-03-09,390.859
2009-03-10,414.048
2009-03-11,415.84
2009-03-12,419.303
2009-03-13,425.598
2009-03-16,440.804
2009-03-17,437.039
2009-03-18,438.32
2009-03-19,462.113
2009-03-20,458.544
2009-03-23,472.172
2009-03-24,472.013
2009-03-25,474.469
2009-03-26,476.088
2009-03-27,462.556
2009-03-30,440.705
2009-03-31,459.722
2009-04-01,465.439
2009-04-02,496.466
2009-04-03,491.325
2009-04-06,487.912
2009-04-07,478.981
2009-04-08,478.934
2009-04-09,488.865
2009-04-10,488.883
2009-04-13,493.359
2009-04-14,498.822
2009-04-15,495.202
2009-04-16,504.228
2009-04-17,506.637
2009-04-20,484.189
2009-04-21,486.357
2009-04-22,494.707
2009-04-23,495.11
2009-04-24,514.819
2009-04-27,511.739
2009-04-28,502.182
2009-04-29,520.264
2009-04-30,527.86
2009-05-01,528.739
2009-05-04,542.153
2009-05-05,546.738
2009-05-06,552.799
2009-05-07,553.727
2009-05-08,565.18
2009-05-11,562.583
2009-05-12,563.318
2009-05-13,547.221
2009-05-14,549.314
2009-05-15,553.253
2009-05-18,563.02
2009-05-19,576.506
2009-05-20,587.445
2009-05-21,575.53
2009-05-22,583.344
2009-05-25,584.984
2009-05-26,588.216
2009-05-27,590.283
2009-05-28,584.258
2009-05-29,593.904
2009-06-01,611.549
2009-06-02,618.078
2009-06-03,601.814
2009-06-04,600.309
2009-06-05,596.291
2009-06-08,585.847
2009-06-09,594.947
2009-06-10,602.439
2009-06-11,610.89
2009-06-12,606.036
2009-06-15,584.26
2009-06-16,585.858
2009-06-17,572.753
2009-06-18,579.202
2009-06-19,585.246
2009-06-22,567.177
2009-06-23,569.5
2009-06-24,584.118
2009-06-25,574.53
2009-06-26,581.088
2009-06-29,590.637
2009-06-30,583.304
2009-07-01,598.134
2009-07-02,578.764
2009-07-03,577.769
2009-07-06,567.52
2009-07-07,566.699
2009-07-08,556.212
2009-07-09,563.274
2009-07-10,555.974
2009-07-13,565.792
2009-07-14,573.492
2009-07-15,594.927
2009-07-16,598.294
2009-07-17,600.265
2009-07-20,611.816
2009-07-21,617.628
2009-07-22,618.585
2009-07-23,632.04
2009-07-24,629.756
2009-07-27,633.419
2009-07-28,625.667
2009-07-29,625.747
2009-07-30,639.467
2009-07-31,643.838
2009-08-03,665.351
2009-08-04,662.664
2009-08-05,660.168
2009-08-06,662.258
2009-08-07,662.737
2009-08-10,657.59
2009-08-11,647.525
2009-08-12,657.703
2009-08-13,666.86
2009-08-14,659.696
2009-08-17,638.997
2009-08-18,649.158
2009-08-19,652.643
2009-08-20,662.791
2009-08-21,680.801
2009-08-24,687.612
2009-08-25,690.996
2009-08-26,682.438
2009-08-27,678.588
2009-08-28,692.432
2009-08-31,686.928
2009-09-01,672.217
2009-09-02,665.833
2009-09-03,667.531
2009-09-04,675.515
2009-09-07,690.293
2009-09-08,701.385
2009-09-09,711.258
2009-09-10,711.583
2009-09-11,717.696
2009-09-14,716.078
2009-09-15,716.011
2009-09-16,730.704
2009-09-17,737.436
2009-09-18,732.887
2009-09-21,723.768
2009-09-22,734.573
2009-09-23,735.422
2009-09-24,717.608
2009-09-25,713.681
2009-09-28,723.008
2009-09-29,720.03
2009-09-30,720.508
2009-10-01,706.637
2009-10-02,695.143
2009-10-05,702.095
2009-10-06,723.3
2009-10-07,717.758
2009-10-08,731.317
2009-10-09,729.084
2009-10-12,736.618
2009-10-13,730.403
2009-10-14,749.51
2009-10-15,752.265
2009-10-16,744.371
2009-10-19,759.036
2009-10-20,755.636
2009-10-21,761.269
2009-10-22,752.548
2009-10-23,749.113
2009-10-26,736.08
2009-10-27,730.991
2009-10-28,712.971
2009-10-29,728.836
2009-10-30,711.741
2009-11-02,716.439
2009-11-03,701.525
2009-11-04,722.374
2009-11-05,729.277
2009-11-06,729.897
2009-11-09,750.692
2009-11-10,747.103
2009-11-11,751.418
2009-11-12,747.452
2009-11-13,751.598
2009-11-16,767.075
2009-11-17,757.224
2009-11-18,762.118
2009-11-19,743.931
2009-11-20,737.427
2009-11-23,758.735
2009-11-24,752.034
2009-11-25,760.303
2009-11-26,731.99
2009-11-27,740.178
2009-11-30,731.257
2009-12-01,754.96
2009-12-02,757.782
2009-12-03,756.904
2009-12-04,754.935
2009-12-07,748.523
2009-12-08,732.159
2009-12-09,724.967
2009-12-10,731.016
2009-12-11,729.719
2009-12-14,737.017
2009-12-15,732.657
2009-12-16,743.118
2009-12-17,722.348
2009-12-18,716.032
2009-12-21,727.408
2009-12-22,727.785
2009-12-23,735.105
2009-12-24,736.307
2009-12-25,736.307
2009-12-28,741.695
2009-12-29,745.223
2009-12-30,737.496
2009-12-31,742.117
2010-01-01,742.117
2010-01-04,758.149
2010-01-05,757.32
2010-01-06,756.911
2010-01-07,754.148
2010-01-08,757.303
2010-01-11,768.356
2010-01-12,760.645
2010-01-13,760.628
2010-01-14,764.455
2010-01-15,752.369
2010-01-18,758.164
2010-01-19,758.591
2010-01-20,738.787
2010-01-21,725.726
2010-01-22,721.08
2010-01-25,718.107
2010-01-26,716.151
2010-01-27,709.71
2010-01-28,698.404
2010-01-29,701.948
2010-02-01,705.987
2010-02-02,715.773
2010-02-03,710.216
2010-02-04,684.776
2010-02-05,664.804
2010-02-08,669.641
2010-02-09,672.266
2010-02-10,675.562
2010-02-11,673.698
2010-02-12,671.762
2010-02-15,673.372
2010-02-16,685.349
2010-02-17,692.554
2010-02-18,695.128
2010-02-19,692.369
2010-02-22,694.919
2010-02-23,685.847
2010-02-24,689.14
2010-02-25,673.943
2010-02-26,686.994
2010-03-01,686.415
2010-03-02,696.528
2010-03-03,708.831
2010-03-04,706.136
2010-03-05,717.391
2010-03-08,719.199
2010-03-09,715.103
2010-03-10,724.105
2010-03-11,723.116
2010-03-12,729.797
2010-03-15,719.592
2010-03-16,731.767
2010-03-17,737.606
2010-03-18,729.873
2010-03-19,723.12
2010-03-22,722.996
2010-03-23,727.967
2010-03-24,719.18
2010-03-25,725.951
2010-03-26,726.077
2010-03-29,730.721
2010-03-30,728.161
2010-03-31,733.315
2010-04-01,744.982
2010-04-02,744.982
2010-04-05,743.225
2010-04-06,741.77
2010-04-07,737.845
2010-04-08,732.522
2010-04-09,746.86
2010-04-12,754.887
2010-04-13,750.528
2010-04-14,759.482
2010-04-15,761.217
2010-04-16,746.629
2010-04-19,739.818
2010-04-20,749.842
2010-04-21,742.365
2010-04-22,729.673
2010-04-23,739.237
2010-04-26,744.518
2010-04-27,721.394
2010-04-28,706.363
2010-04-29,718.364
2010-04-30,717.188
2010-05-03,713.115
2010-05-04,685.719
2010-05-05,670.923
2010-05-06,653.877
2010-05-07,625.745
2010-05-10,679.686
2010-05-11,669.066
2010-05-12,678.773
2010-05-13,674.423
2010-05-14,644.937
2010-05-17,639.082
2010-05-18,649.034
2010-05-19,627.967
2010-05-20,614.256
2010-05-21,622.359
2010-05-24,616.47
2010-05-25,594.482
2010-05-26,607.921
2010-05-27,628.538
2010-05-28,630.025
2010-05-31,629.746
2010-06-01,631.542
2010-06-02,627.823
2010-06-03,637.143
2010-06-04,617.53
2010-06-07,607.332
2010-06-08,601.351
2010-06-09,618.298
2010-06-10,630.487
2010-06-11,632.336
2010-06-14,650.131
2010-06-15,656.204
2010-06-16,657.147
2010-06-17,660.099
2010-06-18,662.943
2010-06-21,669.902
2010-06-22,661.648
2010-06-23,653.301
2010-06-24,645.358
2010-06-25,640.32
2010-06-28,650.147
2010-06-29,622.959
2010-06-30,625.246
2010-07-01,619.866
2010-07-02,627.433
2010-07-05,622.592
2010-07-06,644.319
2010-07-07,651.834
2010-07-08,661.106
2010-07-09,662.518
2010-07-12,662.85
2010-07-13,679.948
2010-07-14,683.066
2010-07-15,684.132
2010-07-16,674.406
2010-07-19,669.92
2010-07-20,665.933
2010-07-21,670.58
2010-07-22,688.819
2010-07-23,688.434
2010-07-26,698.004
2010-07-27,703.166
2010-07-28,702.455
2010-07-29,703.924
2010-07-30,698.378
2010-08-02,725.402
2010-08-03,727.548
2010-08-04,724.066
2010-08-05,722.785
2010-08-06,722.819
2010-08-09,730.005
2010-08-10,714.882
2010-08-11,690.866
2010-08-12,688.325
2010-08-13,685.594
2010-08-16,690.302
2010-08-17,699.419
2010-08-18,696.561
2010-08-19,687.453
2010-08-20,673.154
2010-08-23,675.916
2010-08-24,665.731
