Date,ITALY IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,626.691
2005-11-09,625.809
2005-11-10,626.294
2005-11-11,631.575
2005-11-14,630.546
2005-11-15,631.29
2005-11-16,630.848
2005-11-17,640.57
2005-11-18,641.782
2005-11-21,647.312
2005-11-22,647.441
2005-11-23,655.94
2005-11-24,653.673
2005-11-25,651.489
2005-11-28,650.761
2005-11-29,649.279
2005-11-30,646.867
2005-12-01,650.915
2005-12-02,650.785
2005-12-05,653.551
2005-12-06,657.385
2005-12-07,655.859
2005-12-08,662.669
2005-12-09,662.014
2005-12-12,668.917
2005-12-13,668.962
2005-12-14,674.588
2005-12-15,669.345
2005-12-16,676.785
2005-12-19,676.5
2005-12-20,674.54
2005-12-21,675.079
2005-12-22,678.905
2005-12-23,677.876
2005-12-26,677.876
2005-12-27,678.574
2005-12-28,681.919
2005-12-29,679.802
2005-12-30,672.854
2006-01-02,677.839
2006-01-03,691.704
2006-01-04,702.894
2006-01-05,700.247
2006-01-06,708.401
2006-01-09,701.671
2006-01-10,700.156
2006-01-11,710.04
2006-01-12,708.432
2006-01-13,702.534
2006-01-16,711.814
2006-01-17,703.444
2006-01-18,700.364
2006-01-19,700.306
2006-01-20,693.224
2006-01-23,704.444
2006-01-24,700.342
2006-01-25,705.101
2006-01-26,714.039
2006-01-27,711.704
2006-01-30,708.02
2006-01-31,711.71
2006-02-01,714.748
2006-02-02,705.07
2006-02-03,698.581
2006-02-06,704.583
2006-02-07,700.593
2006-02-08,700.581
2006-02-09,707.739
2006-02-10,697.712
2006-02-13,701.659
2006-02-14,698.302
2006-02-15,700.674
2006-02-16,704.338
2006-02-17,708.466
2006-02-20,713.484
2006-02-21,715.735
2006-02-22,721.574
2006-02-23,721.988
2006-02-24,719.705
2006-02-27,721.346
2006-02-28,715.44
2006-03-01,717.987
2006-03-02,711.902
2006-03-03,715.295
2006-03-06,718.991
2006-03-07,709.111
2006-03-08,708.111
2006-03-09,713.858
2006-03-10,717.319
2006-03-13,725.747
2006-03-14,733.263
2006-03-15,736.807
2006-03-16,744.89
2006-03-17,742.879
2006-03-20,745.538
2006-03-21,743.795
2006-03-22,740.899
2006-03-23,729.261
2006-03-24,731.121
2006-03-27,722.548
2006-03-28,721.798
2006-03-29,722.436
2006-03-30,739.141
2006-03-31,731.538
2006-04-03,739.426
2006-04-04,742.859
2006-04-05,750.564
2006-04-06,746.739
2006-04-07,734.324
2006-04-10,742.555
2006-04-11,729.293
2006-04-12,728.077
2006-04-13,725.777
2006-04-14,725.777
2006-04-17,737.304
2006-04-18,735.022
2006-04-19,747.622
2006-04-20,751.659
2006-04-21,755.618
2006-04-24,755.72
2006-04-25,759.174
2006-04-26,766.155
2006-04-27,766.63
2006-04-28,764.321
2006-05-01,765.656
2006-05-02,775.437
2006-05-03,769.924
2006-05-04,779.161
2006-05-05,787.962
2006-05-08,789.633
2006-05-09,798.487
2006-05-10,799.635
2006-05-11,799.381
2006-05-12,791.285
2006-05-15,777.949
2006-05-16,780.603
2006-05-17,757.823
2006-05-18,758.398
2006-05-19,755.156
2006-05-22,747.999
2006-05-23,761.514
2006-05-24,753.063
2006-05-25,763.802
2006-05-26,767.245
2006-05-29,765.831
2006-05-30,761.766
2006-05-31,771.861
2006-06-01,774.42
2006-06-02,781.736
2006-06-05,780.524
2006-06-06,762.198
2006-06-07,767.368
2006-06-08,744.089
2006-06-09,752.518
2006-06-12,742.114
2006-06-13,731.107
2006-06-14,729.162
2006-06-15,741.724
2006-06-16,737.255
2006-06-19,736.655
2006-06-20,741.974
2006-06-21,749.183
2006-06-22,747.62
2006-06-23,747.667
2006-06-26,749.468
2006-06-27,746.925
2006-06-28,743.48
2006-06-29,754.985
2006-06-30,778.447
2006-07-03,783.917
2006-07-04,785.702
2006-07-05,770.859
2006-07-06,779.283
2006-07-07,782.0
2006-07-10,779.448
2006-07-11,772.782
2006-07-12,770.896
2006-07-13,761.308
2006-07-14,750.734
2006-07-17,740.396
2006-07-18,737.11
2006-07-19,756.19
2006-07-20,758.371
2006-07-21,757.384
2006-07-24,765.076
2006-07-25,762.26
2006-07-26,764.494
2006-07-27,779.508
2006-07-28,786.793
2006-07-31,785.088
2006-08-01,777.523
2006-08-02,790.689
2006-08-03,784.202
2006-08-04,799.301
2006-08-07,790.598
2006-08-08,792.298
2006-08-09,800.228
2006-08-10,789.267
2006-08-11,789.045
2006-08-14,793.013
2006-08-15,795.626
2006-08-16,808.139
2006-08-17,810.767
2006-08-18,809.613
2006-08-21,813.869
2006-08-22,810.445
2006-08-23,803.329
2006-08-24,812.503
2006-08-25,808.449
2006-08-28,813.192
2006-08-29,810.777
2006-08-30,820.701
2006-08-31,819.081
2006-09-01,823.772
2006-09-04,829.964
2006-09-05,825.742
2006-09-06,820.926
2006-09-07,813.975
2006-09-08,812.424
2006-09-11,810.252
2006-09-12,813.404
2006-09-13,814.236
2006-09-14,817.921
2006-09-15,809.502
2006-09-18,810.922
2006-09-19,807.623
2006-09-20,814.815
2006-09-21,820.389
2006-09-22,818.092
2006-09-25,813.362
2006-09-26,815.58
2006-09-27,820.506
2006-09-28,822.934
2006-09-29,823.194
2006-10-02,827.503
2006-10-03,826.317
2006-10-04,828.828
2006-10-05,833.834
2006-10-06,827.601
2006-10-09,832.015
2006-10-10,831.91
2006-10-11,838.312
2006-10-12,839.286
2006-10-13,832.568
2006-10-16,836.128
2006-10-17,829.748
2006-10-18,833.768
2006-10-19,837.092
2006-10-20,838.211
2006-10-23,835.847
2006-10-24,834.98
2006-10-25,841.217
2006-10-26,844.118
2006-10-27,849.414
2006-10-30,850.074
2006-10-31,856.36
2006-11-01,860.351
2006-11-02,856.917
2006-11-03,856.614
2006-11-06,863.646
2006-11-07,871.911
2006-11-08,869.591
2006-11-09,870.78
2006-11-10,880.955
2006-11-13,879.395
2006-11-14,877.6
2006-11-15,884.573
2006-11-16,884.514
2006-11-17,882.653
2006-11-20,884.535
2006-11-21,885.11
2006-11-22,893.89
2006-11-23,894.942
2006-11-24,900.473
2006-11-27,889.975
2006-11-28,890.695
2006-11-29,901.889
2006-11-30,901.172
2006-12-01,899.18
2006-12-04,902.109
2006-12-05,906.422
2006-12-06,908.642
2006-12-07,907.938
2006-12-08,908.38
2006-12-11,905.017
2006-12-12,909.088
2006-12-13,911.803
2006-12-14,910.021
2006-12-15,908.663
2006-12-18,906.949
2006-12-19,911.097
2006-12-20,913.27
2006-12-21,911.525
2006-12-22,902.478
2006-12-25,902.478
2006-12-26,901.072
2006-12-27,912.307
2006-12-28,916.223
2006-12-29,921.481
2007-01-01,921.481
2007-01-02,939.149
2007-01-03,935.72
2007-01-04,924.917
2007-01-05,913.317
2007-01-08,912.221
2007-01-09,914.252
2007-01-10,903.338
2007-01-11,910.606
2007-01-12,916.301
2007-01-15,921.549
2007-01-16,919.939
2007-01-17,913.384
2007-01-18,915.274
2007-01-19,924.086
2007-01-22,922.397
2007-01-23,929.94
2007-01-24,935.64
2007-01-25,934.383
2007-01-26,923.824
2007-01-29,924.893
2007-01-30,927.886
2007-01-31,928.3
2007-02-01,935.027
2007-02-02,935.507
2007-02-05,937.865
2007-02-06,937.598
2007-02-07,947.487
2007-02-08,940.354
2007-02-09,940.522
2007-02-12,935.185
2007-02-13,944.023
2007-02-14,956.528
2007-02-15,957.472
2007-02-16,955.876
2007-02-19,960.525
2007-02-20,953.643
2007-02-21,945.225
2007-02-22,944.784
2007-02-23,947.415
2007-02-26,955.716
2007-02-27,935.685
2007-02-28,920.618
2007-03-01,907.572
2007-03-02,906.898
2007-03-05,892.699
2007-03-06,898.491
2007-03-07,902.616
2007-03-08,912.841
2007-03-09,910.828
2007-03-12,911.717
2007-03-13,905.205
2007-03-14,885.813
2007-03-15,900.839
2007-03-16,906.614
2007-03-19,916.704
2007-03-20,914.221
2007-03-21,917.284
2007-03-22,939.078
2007-03-23,938.723
2007-03-26,932.276
2007-03-27,933.563
2007-03-28,934.36
2007-03-29,943.843
2007-03-30,944.253
2007-04-02,958.364
2007-04-03,967.095
2007-04-04,966.832
2007-04-05,973.102
2007-04-06,973.102
2007-04-09,968.032
2007-04-10,979.128
2007-04-11,974.559
2007-04-12,977.106
2007-04-13,985.137
2007-04-16,995.0
2007-04-17,998.072
2007-04-18,995.738
2007-04-19,990.629
2007-04-20,1002.36
2007-04-23,1001.641
2007-04-24,1000.01
2007-04-25,1011.641
2007-04-26,1011.265
2007-04-27,1009.233
2007-04-30,1010.76
2007-05-01,1006.983
2007-05-02,1009.84
2007-05-03,1003.693
2007-05-04,1008.782
2007-05-07,1011.008
2007-05-08,999.522
2007-05-09,1003.997
2007-05-10,991.08
2007-05-11,997.453
2007-05-14,998.604
2007-05-15,1009.922
2007-05-16,1003.771
2007-05-17,1002.188
2007-05-18,1010.509
2007-05-21,1007.645
2007-05-22,1006.173
2007-05-23,1016.351
2007-05-24,999.039
2007-05-25,1001.213
2007-05-28,1003.976
2007-05-29,1000.401
2007-05-30,996.289
2007-05-31,1000.0
2007-06-01,995.369
2007-06-04,993.459
2007-06-05,1001.552
2007-06-06,986.644
2007-06-07,975.709
2007-06-08,963.144
2007-06-11,964.019
2007-06-12,958.015
2007-06-13,962.667
2007-06-14,978.466
2007-06-15,991.66
2007-06-18,991.831
2007-06-19,996.49
2007-06-20,996.325
2007-06-21,985.355
2007-06-22,980.684
2007-06-25,980.481
2007-06-26,970.816
2007-06-27,962.612
2007-06-28,971.638
2007-06-29,980.119
2007-07-02,991.481
2007-07-03,997.328
2007-07-04,998.708
2007-07-05,989.684
2007-07-06,996.191
2007-07-09,1001.491
2007-07-10,996.785
2007-07-11,994.664
2007-07-12,1001.935
2007-07-13,1005.957
2007-07-16,1008.632
2007-07-17,1002.743
2007-07-18,997.258
2007-07-19,1005.623
2007-07-20,992.863
2007-07-23,996.292
2007-07-24,980.144
2007-07-25,961.327
2007-07-26,944.023
2007-07-27,934.321
2007-07-30,932.332
2007-07-31,948.288
2007-08-01,927.701
2007-08-02,935.162
2007-08-03,933.605
2007-08-06,926.562
2007-08-07,943.158
2007-08-08,963.183
2007-08-09,940.422
2007-08-10,913.098
2007-08-13,920.806
2007-08-14,910.128
2007-08-15,903.287
2007-08-16,872.685
2007-08-17,899.087
2007-08-20,901.39
2007-08-21,902.393
2007-08-22,919.917
2007-08-23,928.16
2007-08-24,938.505
2007-08-27,938.344
2007-08-28,919.51
2007-08-29,928.111
2007-08-30,935.594
2007-08-31,943.646
2007-09-03,943.039
2007-09-04,942.724
2007-09-05,925.343
2007-09-06,930.155
2007-09-07,914.447
2007-09-10,916.578
2007-09-11,928.414
2007-09-12,935.613
2007-09-13,945.171
2007-09-14,935.467
2007-09-17,926.419
2007-09-18,941.639
2007-09-19,968.434
2007-09-20,970.205
2007-09-21,967.589
2007-09-24,967.496
2007-09-25,961.598
2007-09-26,970.482
2007-09-27,971.953
2007-09-28,972.503
2007-10-01,986.055
2007-10-02,982.375
2007-10-03,981.479
2007-10-04,983.165
2007-10-05,988.753
2007-10-08,979.884
2007-10-09,990.683
2007-10-10,990.787
2007-10-11,999.45
2007-10-12,996.87
2007-10-15,987.008
2007-10-16,979.381
2007-10-17,977.939
2007-10-18,974.328
2007-10-19,970.808
2007-10-22,953.236
2007-10-23,962.591
2007-10-24,956.347
2007-10-25,970.232
2007-10-26,981.9
2007-10-29,988.607
2007-10-30,991.593
2007-10-31,1003.542
2007-11-01,981.086
2007-11-02,983.146
2007-11-05,976.791
2007-11-06,982.485
2007-11-07,986.101
2007-11-08,969.125
2007-11-09,950.131
2007-11-12,949.213
2007-11-13,962.132
2007-11-14,971.19
2007-11-15,962.346
2007-11-16,966.742
2007-11-19,950.388
2007-11-20,966.419
2007-11-21,957.657
2007-11-22,960.18
2007-11-23,972.93
2007-11-26,966.85
2007-11-27,968.243
2007-11-28,978.391
2007-11-29,982.259
2007-11-30,987.623
2007-12-03,982.315
2007-12-04,982.123
2007-12-05,993.086
2007-12-06,994.274
2007-12-07,1001.387
2007-12-10,1007.33
2007-12-11,1001.945
2007-12-12,1001.97
2007-12-13,978.017
2007-12-14,968.293
2007-12-17,948.944
2007-12-18,950.313
2007-12-19,942.937
2007-12-20,937.23
2007-12-21,945.385
2007-12-24,947.49
2007-12-25,947.49
2007-12-26,954.003
2007-12-27,963.896
2007-12-28,978.181
2007-12-31,972.593
2008-01-01,972.593
2008-01-02,969.529
2008-01-03,971.734
2008-01-04,960.067
2008-01-07,959.737
2008-01-08,956.825
2008-01-09,947.373
2008-01-10,949.873
2008-01-11,954.861
2008-01-14,962.432
2008-01-15,941.088
2008-01-16,929.407
2008-01-17,919.625
2008-01-18,907.551
2008-01-21,852.358
2008-01-22,866.748
2008-01-23,829.488
2008-01-24,870.261
2008-01-25,868.647
2008-01-28,873.359
2008-01-29,878.821
2008-01-30,875.898
2008-01-31,876.63
2008-02-01,887.886
2008-02-04,891.042
2008-02-05,853.296
2008-02-06,859.228
2008-02-07,835.664
2008-02-08,830.808
2008-02-11,824.704
2008-02-12,855.992
2008-02-13,862.062
2008-02-14,867.206
2008-02-15,854.57
2008-02-18,861.92
2008-02-19,870.573
2008-02-20,855.827
2008-02-21,864.494
2008-02-22,855.353
2008-02-25,868.915
2008-02-26,883.477
2008-02-27,896.832
2008-02-28,891.152
2008-02-29,878.311
2008-03-03,867.519
2008-03-04,856.731
2008-03-05,878.155
2008-03-06,867.184
2008-03-07,847.129
2008-03-10,838.411
2008-03-11,852.833
2008-03-12,860.414
2008-03-13,851.536
2008-03-14,842.362
2008-03-17,820.988
2008-03-18,844.245
2008-03-19,818.939
2008-03-20,789.31
2008-03-21,789.31
2008-03-24,788.184
2008-03-25,829.077
2008-03-26,834.481
2008-03-27,849.376
2008-03-28,845.822
2008-03-31,848.042
2008-04-01,862.56
2008-04-02,879.958
2008-04-03,879.369
2008-04-04,893.336
2008-04-07,898.485
2008-04-08,899.127
2008-04-09,902.925
2008-04-10,901.142
2008-04-11,894.875
2008-04-14,885.562
2008-04-15,882.442
2008-04-16,906.368
2008-04-17,900.027
2008-04-18,909.201
2008-04-21,918.213
2008-04-22,916.84
2008-04-23,910.055
2008-04-24,904.351
2008-04-25,913.727
2008-04-28,912.064
2008-04-29,907.346
2008-04-30,908.764
2008-05-01,901.848
2008-05-02,914.537
2008-05-05,920.278
2008-05-06,918.384
2008-05-07,915.822
2008-05-08,904.078
2008-05-09,897.718
2008-05-12,904.075
2008-05-13,905.768
2008-05-14,916.721
2008-05-15,919.177
2008-05-16,929.702
2008-05-19,936.227
2008-05-20,930.345
2008-05-21,938.583
2008-05-22,944.504
2008-05-23,937.157
2008-05-26,935.057
2008-05-27,930.673
2008-05-28,921.821
2008-05-29,916.797
2008-05-30,929.084
2008-06-02,915.674
2008-06-03,912.801
2008-06-04,903.053
2008-06-05,911.58
2008-06-06,901.209
2008-06-09,898.915
2008-06-10,873.05
2008-06-11,859.989
2008-06-12,855.717
2008-06-13,853.456
2008-06-16,856.724
2008-06-17,864.859
2008-06-18,850.461
2008-06-19,842.366
2008-06-20,836.405
2008-06-23,830.839
2008-06-24,833.356
2008-06-25,843.668
2008-06-26,833.731
2008-06-27,825.728
2008-06-30,830.199
2008-07-01,814.393
2008-07-02,825.009
2008-07-03,821.482
2008-07-04,805.514
2008-07-07,814.147
2008-07-08,799.435
2008-07-09,814.091
2008-07-10,807.143
2008-07-11,792.345
2008-07-14,792.528
2008-07-15,776.101
2008-07-16,771.85
2008-07-17,789.368
2008-07-18,801.678
2008-07-21,806.304
2008-07-22,807.49
2008-07-23,813.294
2008-07-24,807.304
2008-07-25,807.861
2008-07-28,802.075
2008-07-29,789.357
2008-07-30,792.318
2008-07-31,791.957
2008-08-01,783.838
2008-08-04,777.651
2008-08-05,795.28
2008-08-06,797.613
2008-08-07,798.663
2008-08-08,778.85
2008-08-11,789.483
2008-08-12,781.976
2008-08-13,765.297
2008-08-14,767.492
2008-08-15,756.776
2008-08-18,759.456
2008-08-19,743.105
2008-08-20,742.645
2008-08-21,741.427
2008-08-22,746.297
2008-08-25,740.433
2008-08-26,735.218
2008-08-27,737.138
2008-08-28,753.079
2008-08-29,759.041
2008-09-01,750.107
2008-09-02,755.676
2008-09-03,747.401
2008-09-04,723.792
2008-09-05,702.28
2008-09-08,719.968
2008-09-09,711.036
2008-09-10,701.441
2008-09-11,691.8
2008-09-12,715.93
2008-09-15,690.921
2008-09-16,667.191
2008-09-17,655.322
2008-09-18,651.596
2008-09-19,709.717
2008-09-22,713.313
2008-09-23,707.765
2008-09-24,701.491
2008-09-25,716.706
2008-09-26,702.876
2008-09-29,658.059
2008-09-30,629.625
2008-10-01,634.452
2008-10-02,616.601
2008-10-03,634.613
2008-10-06,569.548
2008-10-07,567.734
2008-10-08,528.129
2008-10-09,522.569
2008-10-10,474.47
2008-10-13,534.87
2008-10-14,561.906
2008-10-15,526.577
2008-10-16,487.064
2008-10-17,517.185
2008-10-20,524.286
2008-10-21,513.462
2008-10-22,484.201
2008-10-23,485.503
2008-10-24,455.933
2008-10-27,430.631
2008-10-28,422.585
2008-10-29,478.367
2008-10-30,486.75
2008-10-31,494.904
2008-11-03,501.016
2008-11-04,544.607
2008-11-05,541.536
2008-11-06,501.134
2008-11-07,510.124
2008-11-10,515.541
2008-11-11,478.013
2008-11-12,465.893
2008-11-13,471.857
2008-11-14,489.211
2008-11-17,470.431
2008-11-18,472.621
2008-11-19,461.308
2008-11-20,446.141
2008-11-21,433.271
2008-11-24,480.284
2008-11-25,482.022
2008-11-26,480.749
2008-11-27,483.887
2008-11-28,471.528
2008-12-01,438.581
2008-12-02,452.174
2008-12-03,451.072
2008-12-04,448.748
2008-12-05,421.511
2008-12-08,464.772
2008-12-09,468.961
2008-12-10,477.994
2008-12-11,482.765
2008-12-12,475.427
2008-12-15,481.912
2008-12-16,492.212
2008-12-17,515.211
2008-12-18,526.976
2008-12-19,506.936
2008-12-22,496.429
2008-12-23,495.214
2008-12-24,496.795
2008-12-25,496.795
2008-12-26,499.193
2008-12-29,507.153
2008-12-30,511.3
2008-12-31,502.48
2009-01-01,502.48
2009-01-02,519.087
2009-01-05,516.938
2009-01-06,518.788
2009-01-07,524.104
2009-01-08,528.889
2009-01-09,510.613
2009-01-12,499.399
2009-01-13,482.431
2009-01-14,464.856
2009-01-15,454.326
2009-01-16,467.197
2009-01-19,457.164
2009-01-20,441.916
2009-01-21,432.114
2009-01-22,428.163
2009-01-23,422.998
2009-01-26,445.247
2009-01-27,445.277
2009-01-28,459.481
2009-01-29,450.457
2009-01-30,437.752
2009-02-02,427.461
2009-02-03,438.978
2009-02-04,444.027
2009-02-05,442.368
2009-02-06,453.298
2009-02-09,465.733
2009-02-10,455.751
2009-02-11,446.625
2009-02-12,433.341
2009-02-13,440.975
2009-02-16,430.821
2009-02-17,408.392
2009-02-18,404.161
2009-02-19,406.585
2009-02-20,381.176
2009-02-23,381.015
2009-02-24,382.036
2009-02-25,376.41
2009-02-26,389.537
2009-02-27,381.335
2009-03-02,353.194
2009-03-03,342.314
2009-03-04,348.753
2009-03-05,326.941
2009-03-06,313.707
2009-03-09,306.959
2009-03-10,332.048
2009-03-11,333.015
2009-03-12,344.014
2009-03-13,344.64
2009-03-16,355.224
2009-03-17,351.896
2009-03-18,364.719
2009-03-19,388.647
2009-03-20,389.507
2009-03-23,410.812
2009-03-24,410.118
2009-03-25,421.545
2009-03-26,426.19
2009-03-27,413.736
2009-03-30,384.712
2009-03-31,403.677
2009-04-01,408.333
2009-04-02,434.982
2009-04-03,435.195
2009-04-06,428.692
2009-04-07,422.789
2009-04-08,429.756
2009-04-09,438.214
2009-04-10,438.214
2009-04-13,441.93
2009-04-14,447.189
2009-04-15,442.762
2009-04-16,450.153
2009-04-17,452.018
2009-04-20,430.557
2009-04-21,431.138
2009-04-22,442.399
2009-04-23,445.582
2009-04-24,465.74
2009-04-27,465.831
2009-04-28,458.254
2009-04-29,475.801
2009-04-30,481.244
2009-05-01,481.317
2009-05-04,499.255
2009-05-05,496.644
2009-05-06,503.751
2009-05-07,500.211
2009-05-08,520.823
2009-05-11,517.897
2009-05-12,523.086
2009-05-13,498.908
2009-05-14,495.262
2009-05-15,502.459
2009-05-18,520.224
2009-05-19,528.433
2009-05-20,545.501
2009-05-21,529.01
2009-05-22,541.211
2009-05-25,540.358
2009-05-26,548.982
2009-05-27,547.319
2009-05-28,544.669
2009-05-29,545.389
2009-06-01,561.968
2009-06-02,566.689
2009-06-03,551.796
2009-06-04,552.112
2009-06-05,546.014
2009-06-08,532.69
2009-06-09,543.857
2009-06-10,548.751
2009-06-11,559.768
2009-06-12,551.328
2009-06-15,530.695
2009-06-16,527.96
2009-06-17,513.999
2009-06-18,523.615
2009-06-19,525.788
2009-06-22,508.171
2009-06-23,510.24
2009-06-24,526.045
2009-06-25,518.127
2009-06-26,521.888
2009-06-29,527.986
2009-06-30,525.591
2009-07-01,540.735
2009-07-02,522.989
2009-07-03,522.841
2009-07-06,508.476
2009-07-07,504.288
2009-07-08,490.891
2009-07-09,498.53
2009-07-10,488.563
2009-07-13,498.276
2009-07-14,503.884
2009-07-15,527.597
2009-07-16,531.558
2009-07-17,531.977
2009-07-20,543.107
2009-07-21,552.178
2009-07-22,554.106
2009-07-23,564.533
2009-07-24,560.227
2009-07-27,567.8
2009-07-28,556.057
2009-07-29,558.196
2009-07-30,573.606
2009-07-31,567.734
2009-08-03,586.067
2009-08-04,586.08
2009-08-05,585.423
2009-08-06,588.807
2009-08-07,589.874
2009-08-10,593.23
2009-08-11,583.458
2009-08-12,594.671
2009-08-13,604.648
2009-08-14,595.432
2009-08-17,572.813
2009-08-18,582.51
2009-08-19,584.682
2009-08-20,592.902
2009-08-21,609.829
2009-08-24,623.64
2009-08-25,628.221
2009-08-26,626.092
2009-08-27,623.02
2009-08-28,633.626
2009-08-31,626.293
2009-09-01,611.477
2009-09-02,604.308
2009-09-03,609.75
2009-09-04,616.034
2009-09-07,630.074
2009-09-08,637.322
2009-09-09,648.553
2009-09-10,648.907
2009-09-11,656.064
2009-09-14,656.921
2009-09-15,658.457
2009-09-16,672.01
2009-09-17,677.492
2009-09-18,673.159
2009-09-21,660.622
2009-09-22,666.661
2009-09-23,671.328
2009-09-24,660.144
2009-09-25,664.397
2009-09-28,671.487
2009-09-29,670.328
2009-09-30,671.122
2009-10-01,655.365
2009-10-02,646.725
2009-10-05,652.362
2009-10-06,675.942
2009-10-07,671.443
2009-10-08,681.699
2009-10-09,683.22
2009-10-12,695.191
2009-10-13,689.566
2009-10-14,706.322
2009-10-15,708.101
2009-10-16,700.207
2009-10-19,711.666
2009-10-20,705.366
2009-10-21,707.132
2009-10-22,696.914
2009-10-23,684.875
2009-10-26,668.375
2009-10-27,658.472
2009-10-28,642.138
2009-10-29,657.081
2009-10-30,633.635
2009-11-02,643.654
2009-11-03,625.527
2009-11-04,643.906
2009-11-05,653.082
2009-11-06,651.052
2009-11-09,671.579
2009-11-10,668.215
2009-11-11,676.098
2009-11-12,669.793
2009-11-13,672.506
2009-11-16,685.214
2009-11-17,672.163
2009-11-18,675.871
2009-11-19,656.61
2009-11-20,646.84
2009-11-23,667.712
2009-11-24,658.436
2009-11-25,664.568
2009-11-26,637.882
2009-11-27,645.748
2009-11-30,639.404
2009-12-01,660.663
2009-12-02,659.74
2009-12-03,660.834
2009-12-04,660.439
2009-12-07,654.347
2009-12-08,639.127
2009-12-09,634.735
2009-12-10,637.9
2009-12-11,633.809
2009-12-14,640.638
2009-12-15,634.944
2009-12-16,642.904
2009-12-17,626.457
2009-12-18,617.802
2009-12-21,626.55
2009-12-22,629.442
2009-12-23,636.948
2009-12-24,638.037
2009-12-25,638.037
2009-12-28,644.403
2009-12-29,646.871
2009-12-30,638.861
2009-12-31,640.938
2010-01-01,640.938
2010-01-04,652.856
2010-01-05,651.645
2010-01-06,652.908
2010-01-07,652.518
2010-01-08,654.888
2010-01-11,664.37
2010-01-12,659.15
2010-01-13,658.22
2010-01-14,660.01
2010-01-15,646.162
2010-01-18,647.855
2010-01-19,648.162
2010-01-20,625.643
2010-01-21,617.021
2010-01-22,612.379
2010-01-25,608.614
2010-01-26,605.191
2010-01-27,593.75
2010-01-28,579.883
2010-01-29,585.537
2010-02-01,589.063
2010-02-02,602.278
2010-02-03,593.3
2010-02-04,568.177
2010-02-05,548.695
2010-02-08,553.516
2010-02-09,552.855
2010-02-10,562.041
2010-02-11,553.126
2010-02-12,553.334
2010-02-15,554.409
2010-02-16,563.495
2010-02-17,569.99
2010-02-18,569.694
2010-02-19,566.513
2010-02-22,566.844
2010-02-23,554.192
2010-02-24,557.842
2010-02-25,542.454
2010-02-26,553.082
2010-03-01,552.364
2010-03-02,558.366
2010-03-03,572.115
2010-03-04,570.286
2010-03-05,582.038
2010-03-08,587.308
2010-03-09,583.161
2010-03-10,593.428
2010-03-11,591.441
2010-03-12,594.16
2010-03-15,584.379
2010-03-16,595.439
2010-03-17,602.55
2010-03-18,593.741
2010-03-19,587.251
2010-03-22,586.528
2010-03-23,589.26
2010-03-24,581.171
2010-03-25,587.182
2010-03-26,591.39
2010-03-29,595.492
2010-03-30,591.533
2010-03-31,592.121
2010-04-01,600.598
2010-04-02,600.598
2010-04-05,599.222
2010-04-06,596.151
2010-04-07,589.018
2010-04-08,582.455
2010-04-09,594.226
2010-04-12,607.195
2010-04-13,603.818
2010-04-14,614.859
2010-04-15,614.04
2010-04-16,599.583
2010-04-19,592.361
2010-04-20,603.365
2010-04-21,594.848
2010-04-22,581.201
2010-04-23,586.813
2010-04-26,584.922
2010-04-27,565.839
2010-04-28,547.879
2010-04-29,554.199
2010-04-30,553.857
2010-05-03,550.194
2010-05-04,519.676
2010-05-05,506.736
2010-05-06,478.207
2010-05-07,461.109
2010-05-10,518.964
2010-05-11,510.881
2010-05-12,514.792
2010-05-13,505.423
2010-05-14,474.408
2010-05-17,472.148
2010-05-18,484.565
2010-05-19,467.225
2010-05-20,459.71
2010-05-21,472.646
2010-05-24,464.608
2010-05-25,443.964
2010-05-26,450.774
2010-05-27,471.911
2010-05-28,471.745
2010-05-31,470.044
2010-06-01,465.406
2010-06-02,459.729
2010-06-03,466.716
2010-06-04,442.51
2010-06-07,436.353
2010-06-08,435.564
2010-06-09,447.531
2010-06-10,459.751
2010-06-11,466.667
2010-06-14,485.704
2010-06-15,496.504
2010-06-16,496.436
2010-06-17,498.403
2010-06-18,504.143
2010-06-21,506.922
2010-06-22,498.144
2010-06-23,491.001
2010-06-24,484.216
2010-06-25,484.047
2010-06-28,488.821
2010-06-29,462.146
2010-06-30,466.999
2010-07-01,466.047
2010-07-02,474.044
2010-07-05,466.347
2010-07-06,482.27
2010-07-07,498.227
2010-07-08,505.05
2010-07-09,509.055
2010-07-12,507.556
2010-07-13,518.62
2010-07-14,519.738
2010-07-15,518.894
2010-07-16,512.493
2010-07-19,511.906
2010-07-20,505.475
2010-07-21,505.054
2010-07-22,522.88
2010-07-23,516.631
2010-07-26,527.799
2010-07-27,540.041
2010-07-28,540.324
2010-07-29,543.383
2010-07-30,539.029
2010-08-02,559.128
2010-08-03,559.48
2010-08-04,555.903
2010-08-05,552.408
2010-08-06,553.986
2010-08-09,559.472
2010-08-10,551.533
2010-08-11,527.417
2010-08-12,524.483
2010-08-13,519.627
2010-08-16,521.456
2010-08-17,528.69
2010-08-18,524.205
2010-08-19,514.234
2010-08-20,501.838
2010-08-23,504.697
2010-08-24,497.999
2010-08-25,490.587
2010-08-26,501.672
2010-08-27,503.311
2010-08-30,499.656
2010-08-31,501.791
2010-09-01,521.183
2010-09-02,522.492
2010-09-03,530.128
2010-09-06,531.52
2010-09-07,518.984
2010-09-08,524.58
2010-09-09,530.809
2010-09-10,528.635
2010-09-13,537.85
2010-09-14,542.014
