Date,FINLAND IMI IMI (Large+Mid+Small Cap)
2005-11-09,555.484
2005-11-10,556.532
2005-11-11,561.093
2005-11-14,562.588
2005-11-15,554.842
2005-11-16,549.487
2005-11-17,557.444
2005-11-18,558.411
2005-11-21,561.532
2005-11-22,560.229
2005-11-23,567.989
2005-11-24,567.148
2005-11-25,567.54
2005-11-28,566.255
2005-11-29,562.286
2005-11-30,560.261
2005-12-01,565.107
2005-12-02,566.796
2005-12-05,573.147
2005-12-06,573.951
2005-12-07,581.698
2005-12-08,590.09
2005-12-09,586.671
2005-12-12,593.163
2005-12-13,593.64
2005-12-14,601.32
2005-12-15,593.348
2005-12-16,602.795
2005-12-19,602.695
2005-12-20,595.14
2005-12-21,592.217
2005-12-22,595.509
2005-12-23,601.225
2005-12-26,601.225
2005-12-27,602.854
2005-12-28,601.544
2005-12-29,599.666
2005-12-30,593.283
2006-01-02,596.002
2006-01-03,609.876
2006-01-04,624.339
2006-01-05,627.556
2006-01-06,630.359
2006-01-09,631.186
2006-01-10,624.352
2006-01-11,624.549
2006-01-12,620.722
2006-01-13,619.302
2006-01-16,622.21
2006-01-17,615.535
2006-01-18,612.621
2006-01-19,619.307
2006-01-20,612.848
2006-01-23,618.805
2006-01-24,616.39
2006-01-25,623.425
2006-01-26,618.957
2006-01-27,619.756
2006-01-30,617.858
2006-01-31,623.701
2006-02-01,630.43
2006-02-02,626.827
2006-02-03,620.063
2006-02-06,619.41
2006-02-07,614.831
2006-02-08,616.289
2006-02-09,621.791
2006-02-10,616.162
2006-02-13,617.447
2006-02-14,623.925
2006-02-15,634.019
2006-02-16,637.265
2006-02-17,640.122
2006-02-20,644.618
2006-02-21,647.535
2006-02-22,646.559
2006-02-23,649.959
2006-02-24,649.519
2006-02-27,649.72
2006-02-28,644.526
2006-03-01,646.328
2006-03-02,651.132
2006-03-03,649.867
2006-03-06,655.1
2006-03-07,651.814
2006-03-08,662.191
2006-03-09,673.705
2006-03-10,672.685
2006-03-13,678.885
2006-03-14,690.147
2006-03-15,689.371
2006-03-16,699.304
2006-03-17,701.434
2006-03-20,706.818
2006-03-21,704.671
2006-03-22,699.455
2006-03-23,691.189
2006-03-24,695.792
2006-03-27,695.715
2006-03-28,691.469
2006-03-29,689.276
2006-03-30,718.094
2006-03-31,713.561
2006-04-03,717.748
2006-04-04,719.414
2006-04-05,724.061
2006-04-06,724.395
2006-04-07,714.64
2006-04-10,712.374
2006-04-11,723.392
2006-04-12,715.788
2006-04-13,716.662
2006-04-14,716.662
2006-04-17,728.045
2006-04-18,726.61
2006-04-19,736.825
2006-04-20,759.5
2006-04-21,769.936
2006-04-24,765.206
2006-04-25,762.656
2006-04-26,767.908
2006-04-27,763.538
2006-04-28,756.785
2006-05-01,758.106
2006-05-02,763.339
2006-05-03,758.69
2006-05-04,768.812
2006-05-05,773.128
2006-05-08,773.468
2006-05-09,778.98
2006-05-10,772.654
2006-05-11,759.004
2006-05-12,739.718
2006-05-15,735.983
2006-05-16,738.256
2006-05-17,714.486
2006-05-18,701.801
2006-05-19,695.84
2006-05-22,677.796
2006-05-23,707.856
2006-05-24,696.756
2006-05-25,697.739
2006-05-26,717.905
2006-05-29,719.921
2006-05-30,710.842
2006-05-31,712.06
2006-06-01,721.106
2006-06-02,727.059
2006-06-05,720.82
2006-06-06,686.011
2006-06-07,687.986
2006-06-08,658.844
2006-06-09,671.931
2006-06-12,656.661
2006-06-13,636.957
2006-06-14,641.117
2006-06-15,666.275
2006-06-16,658.298
2006-06-19,667.102
2006-06-20,665.877
2006-06-21,669.833
2006-06-22,664.812
2006-06-23,661.746
2006-06-26,664.398
2006-06-27,663.194
2006-06-28,648.254
2006-06-29,662.064
2006-06-30,693.695
2006-07-03,697.933
2006-07-04,698.867
2006-07-05,685.564
2006-07-06,690.647
2006-07-07,684.846
2006-07-10,682.018
2006-07-11,674.176
2006-07-12,674.794
2006-07-13,657.791
2006-07-14,647.904
2006-07-17,638.722
2006-07-18,638.166
2006-07-19,667.589
2006-07-20,677.203
2006-07-21,669.741
2006-07-24,678.251
2006-07-25,678.534
2006-07-26,670.856
2006-07-27,684.101
2006-07-28,686.514
2006-07-31,685.803
2006-08-01,679.151
2006-08-02,685.052
2006-08-03,679.429
2006-08-04,694.238
2006-08-07,680.212
2006-08-08,682.996
2006-08-09,694.907
2006-08-10,685.763
2006-08-11,684.103
2006-08-14,691.433
2006-08-15,701.062
2006-08-16,719.054
2006-08-17,725.179
2006-08-18,718.138
2006-08-21,724.402
2006-08-22,727.897
2006-08-23,719.569
2006-08-24,715.548
2006-08-25,711.884
2006-08-28,719.461
2006-08-29,715.324
2006-08-30,724.011
2006-08-31,718.28
2006-09-01,714.003
2006-09-04,717.612
2006-09-05,707.686
2006-09-06,695.17
2006-09-07,683.247
2006-09-08,681.339
2006-09-11,678.264
2006-09-12,689.892
2006-09-13,694.488
2006-09-14,693.933
2006-09-15,686.844
2006-09-18,684.845
2006-09-19,680.693
2006-09-20,685.905
2006-09-21,691.969
2006-09-22,688.983
2006-09-25,681.545
2006-09-26,687.297
2006-09-27,698.518
2006-09-28,702.426
2006-09-29,701.942
2006-10-02,702.361
2006-10-03,699.59
2006-10-04,694.311
2006-10-05,699.031
2006-10-06,694.578
2006-10-09,696.972
2006-10-10,704.647
2006-10-11,712.903
2006-10-12,716.518
2006-10-13,714.937
2006-10-16,719.826
2006-10-17,711.261
2006-10-18,720.522
2006-10-19,715.153
2006-10-20,716.128
2006-10-23,717.29
2006-10-24,715.286
2006-10-25,714.987
2006-10-26,723.155
2006-10-27,730.237
2006-10-30,726.907
2006-10-31,729.801
2006-11-01,727.475
2006-11-02,718.796
2006-11-03,714.987
2006-11-06,723.274
2006-11-07,733.774
2006-11-08,729.411
2006-11-09,735.875
2006-11-10,735.4
2006-11-13,734.727
2006-11-14,739.221
2006-11-15,748.564
2006-11-16,748.457
2006-11-17,743.743
2006-11-20,744.367
2006-11-21,751.575
2006-11-22,767.749
2006-11-23,766.85
2006-11-24,771.056
2006-11-27,755.863
2006-11-28,749.515
2006-11-29,761.463
2006-11-30,757.249
2006-12-01,755.351
2006-12-04,757.043
2006-12-05,766.756
2006-12-06,767.275
2006-12-07,774.078
2006-12-08,773.628
2006-12-11,773.618
2006-12-12,776.197
2006-12-13,777.348
2006-12-14,775.321
2006-12-15,776.596
2006-12-18,777.613
2006-12-19,774.445
2006-12-20,777.964
2006-12-21,776.084
2006-12-22,774.025
2006-12-25,774.025
2006-12-26,772.819
2006-12-27,781.58
2006-12-28,780.918
2006-12-29,782.472
2007-01-01,782.472
2007-01-02,797.338
2007-01-03,790.043
2007-01-04,778.463
2007-01-05,754.535
2007-01-08,753.959
2007-01-09,753.881
2007-01-10,742.68
2007-01-11,753.878
2007-01-12,756.431
2007-01-15,766.37
2007-01-16,769.426
2007-01-17,772.564
2007-01-18,768.841
2007-01-19,776.753
2007-01-22,773.225
2007-01-23,775.781
2007-01-24,783.131
2007-01-25,797.542
2007-01-26,797.853
2007-01-29,803.532
2007-01-30,813.449
2007-01-31,811.565
2007-02-01,819.213
2007-02-02,817.879
2007-02-05,818.044
2007-02-06,818.067
2007-02-07,824.423
2007-02-08,819.533
2007-02-09,821.568
2007-02-12,812.643
2007-02-13,820.019
2007-02-14,843.428
2007-02-15,844.101
2007-02-16,848.258
2007-02-19,855.174
2007-02-20,855.467
2007-02-21,850.229
2007-02-22,850.09
2007-02-23,855.345
2007-02-26,860.041
2007-02-27,835.708
2007-02-28,818.968
2007-03-01,804.149
2007-03-02,810.535
2007-03-05,799.631
2007-03-06,803.684
2007-03-07,815.741
2007-03-08,827.18
2007-03-09,825.699
2007-03-12,826.972
2007-03-13,819.291
2007-03-14,799.285
2007-03-15,818.906
2007-03-16,827.447
2007-03-19,838.952
2007-03-20,836.996
2007-03-21,844.266
2007-03-22,867.597
2007-03-23,866.085
2007-03-26,860.649
2007-03-27,858.328
2007-03-28,853.362
2007-03-29,864.57
2007-03-30,867.237
2007-04-02,865.505
2007-04-03,877.027
2007-04-04,884.658
2007-04-05,893.577
2007-04-06,893.577
2007-04-09,888.922
2007-04-10,897.881
2007-04-11,895.786
2007-04-12,893.722
2007-04-13,901.217
2007-04-16,910.559
2007-04-17,911.256
2007-04-18,905.823
2007-04-19,919.849
2007-04-20,933.26
2007-04-23,932.006
2007-04-24,927.785
2007-04-25,939.982
2007-04-26,947.599
2007-04-27,946.827
2007-04-30,943.545
2007-05-01,940.019
2007-05-02,953.358
2007-05-03,950.281
2007-05-04,960.748
2007-05-07,962.305
2007-05-08,939.683
2007-05-09,939.922
2007-05-10,932.618
2007-05-11,937.001
2007-05-14,957.642
2007-05-15,967.89
2007-05-16,972.247
2007-05-17,966.373
2007-05-18,975.46
2007-05-21,979.777
2007-05-22,974.164
2007-05-23,980.024
2007-05-24,975.465
2007-05-25,980.597
2007-05-28,985.381
2007-05-29,981.801
2007-05-30,985.275
2007-05-31,1000.0
2007-06-01,1013.406
2007-06-04,1020.599
2007-06-05,1014.979
2007-06-06,1002.141
2007-06-07,987.063
2007-06-08,983.223
2007-06-11,994.062
2007-06-12,979.041
2007-06-13,980.992
2007-06-14,1001.593
2007-06-15,1020.714
2007-06-18,1014.718
2007-06-19,1012.592
2007-06-20,1019.095
2007-06-21,999.137
2007-06-22,1001.374
2007-06-25,994.655
2007-06-26,991.667
2007-06-27,979.985
2007-06-28,996.237
2007-06-29,999.684
2007-07-02,1017.542
2007-07-03,1029.432
2007-07-04,1032.461
2007-07-05,1021.618
2007-07-06,1031.465
2007-07-09,1033.954
2007-07-10,1035.481
2007-07-11,1033.235
2007-07-12,1050.334
2007-07-13,1060.633
2007-07-16,1059.119
2007-07-17,1055.931
2007-07-18,1046.689
2007-07-19,1049.088
2007-07-20,1038.951
2007-07-23,1035.909
2007-07-24,1023.57
2007-07-25,997.715
2007-07-26,975.521
2007-07-27,982.473
2007-07-30,988.424
2007-07-31,1006.547
2007-08-01,981.514
2007-08-02,1022.022
2007-08-03,1007.753
2007-08-06,997.411
2007-08-07,1001.421
2007-08-08,1032.228
2007-08-09,1006.837
2007-08-10,974.408
2007-08-13,1011.079
2007-08-14,997.196
2007-08-15,976.739
2007-08-16,933.52
2007-08-17,960.708
2007-08-20,971.737
2007-08-21,974.298
2007-08-22,1002.484
2007-08-23,1001.227
2007-08-24,1013.405
2007-08-27,1018.219
2007-08-28,1000.481
2007-08-29,1029.865
2007-08-30,1048.555
2007-08-31,1057.661
2007-09-03,1057.985
2007-09-04,1069.462
2007-09-05,1059.519
2007-09-06,1076.758
2007-09-07,1066.419
2007-09-10,1059.282
2007-09-11,1081.751
2007-09-12,1072.383
2007-09-13,1073.234
2007-09-14,1068.092
2007-09-17,1066.159
2007-09-18,1085.002
2007-09-19,1138.744
2007-09-20,1140.124
2007-09-21,1152.751
2007-09-24,1149.999
2007-09-25,1140.005
2007-09-26,1162.149
2007-09-27,1171.91
2007-09-28,1175.346
2007-10-01,1167.138
2007-10-02,1160.777
2007-10-03,1153.971
2007-10-04,1134.355
2007-10-05,1145.151
2007-10-08,1133.989
2007-10-09,1135.513
2007-10-10,1151.445
2007-10-11,1182.507
2007-10-12,1159.268
2007-10-15,1140.015
2007-10-16,1112.444
2007-10-17,1139.848
2007-10-18,1162.016
2007-10-19,1155.353
2007-10-22,1136.674
2007-10-23,1162.765
2007-10-24,1163.341
2007-10-25,1188.381
2007-10-26,1203.186
2007-10-29,1210.857
2007-10-30,1206.158
2007-10-31,1215.92
2007-11-01,1207.1
2007-11-02,1209.768
2007-11-05,1205.304
2007-11-06,1233.438
2007-11-07,1254.602
2007-11-08,1220.607
2007-11-09,1181.118
2007-11-12,1158.677
2007-11-13,1161.181
2007-11-14,1178.272
2007-11-15,1161.43
2007-11-16,1149.329
2007-11-19,1140.012
2007-11-20,1165.496
2007-11-21,1126.923
2007-11-22,1134.474
2007-11-23,1144.143
2007-11-26,1155.757
2007-11-27,1132.861
2007-11-28,1167.416
2007-11-29,1177.376
2007-11-30,1182.154
2007-12-03,1183.428
2007-12-04,1151.346
2007-12-05,1162.569
2007-12-06,1159.753
2007-12-07,1170.505
2007-12-10,1187.233
2007-12-11,1184.28
2007-12-12,1182.59
2007-12-13,1141.247
2007-12-14,1129.731
2007-12-17,1091.752
2007-12-18,1081.854
2007-12-19,1085.422
2007-12-20,1094.876
2007-12-21,1129.476
2007-12-24,1131.991
2007-12-25,1131.991
2007-12-26,1139.772
2007-12-27,1140.548
2007-12-28,1148.904
2007-12-31,1142.341
2008-01-01,1142.341
2008-01-02,1130.855
2008-01-03,1134.108
2008-01-04,1101.915
2008-01-07,1065.127
2008-01-08,1074.12
2008-01-09,1040.44
2008-01-10,1037.672
2008-01-11,1040.204
2008-01-14,1059.59
2008-01-15,1039.127
2008-01-16,1010.18
2008-01-17,1004.465
2008-01-18,977.643
2008-01-21,913.695
2008-01-22,943.346
2008-01-23,918.582
2008-01-24,1025.592
2008-01-25,1045.128
2008-01-28,1023.247
2008-01-29,1032.553
2008-01-30,1035.135
2008-01-31,1051.328
2008-02-01,1082.661
2008-02-04,1089.405
2008-02-05,1025.47
2008-02-06,1038.821
2008-02-07,1005.811
2008-02-08,1022.713
2008-02-11,1028.084
2008-02-12,1076.525
2008-02-13,1068.977
2008-02-14,1068.088
2008-02-15,1049.98
2008-02-18,1075.167
2008-02-19,1079.235
2008-02-20,1066.077
2008-02-21,1080.564
2008-02-22,1069.683
2008-02-25,1089.072
2008-02-26,1110.723
2008-02-27,1130.802
2008-02-28,1118.693
2008-02-29,1088.345
2008-03-03,1061.017
2008-03-04,1028.689
2008-03-05,1058.569
2008-03-06,1044.808
2008-03-07,1033.635
2008-03-10,1015.921
2008-03-11,995.654
2008-03-12,1022.236
2008-03-13,1019.745
2008-03-14,1007.303
2008-03-17,978.15
2008-03-18,1015.598
2008-03-19,973.013
2008-03-20,939.023
2008-03-21,939.023
2008-03-24,937.683
2008-03-25,1005.863
2008-03-26,1018.244
2008-03-27,1025.543
2008-03-28,1029.402
2008-03-31,1035.327
2008-04-01,1072.743
2008-04-02,1077.296
2008-04-03,1072.057
2008-04-04,1076.635
2008-04-07,1087.902
2008-04-08,1075.151
2008-04-09,1064.958
2008-04-10,1056.753
2008-04-11,1047.096
2008-04-14,1040.094
2008-04-15,1035.758
2008-04-16,1077.9
2008-04-17,995.873
2008-04-18,995.514
2008-04-21,1007.173
2008-04-22,1000.436
2008-04-23,1002.743
2008-04-24,982.273
2008-04-25,1000.898
2008-04-28,1011.424
2008-04-29,1005.487
2008-04-30,1023.477
2008-05-01,1015.687
2008-05-02,1016.746
2008-05-05,1017.162
2008-05-06,1012.201
2008-05-07,1029.483
2008-05-08,1020.935
2008-05-09,1016.284
2008-05-12,1021.158
2008-05-13,1019.396
2008-05-14,1028.437
2008-05-15,1020.311
2008-05-16,1039.86
2008-05-19,1063.857
2008-05-20,1045.409
2008-05-21,1047.67
2008-05-22,1044.372
2008-05-23,1027.651
2008-05-26,1020.099
2008-05-27,1012.07
2008-05-28,1018.487
2008-05-29,1010.182
2008-05-30,1026.936
2008-06-02,1009.301
2008-06-03,1011.118
2008-06-04,998.993
2008-06-05,986.1
2008-06-06,979.461
2008-06-09,974.613
2008-06-10,950.055
2008-06-11,937.253
2008-06-12,931.035
2008-06-13,934.986
2008-06-16,937.399
2008-06-17,941.7
2008-06-18,927.957
2008-06-19,906.845
2008-06-20,915.276
2008-06-23,888.249
2008-06-24,891.619
2008-06-25,923.514
2008-06-26,907.154
2008-06-27,892.341
2008-06-30,900.297
2008-07-01,880.37
2008-07-02,875.731
2008-07-03,879.845
2008-07-04,869.661
2008-07-07,883.436
2008-07-08,870.409
2008-07-09,895.234
2008-07-10,891.457
2008-07-11,887.329
2008-07-14,882.624
2008-07-15,871.202
2008-07-16,874.52
2008-07-17,918.558
2008-07-18,931.295
2008-07-21,938.678
2008-07-22,922.077
2008-07-23,913.233
2008-07-24,903.52
2008-07-25,912.423
2008-07-28,905.998
2008-07-29,894.241
2008-07-30,903.441
2008-07-31,904.175
2008-08-01,886.49
2008-08-04,888.891
2008-08-05,900.719
2008-08-06,902.604
2008-08-07,892.904
2008-08-08,881.818
2008-08-11,889.698
2008-08-12,879.823
2008-08-13,851.582
2008-08-14,868.478
2008-08-15,859.283
2008-08-18,855.287
2008-08-19,833.966
2008-08-20,841.774
2008-08-21,848.379
2008-08-22,867.211
2008-08-25,857.358
2008-08-26,860.229
2008-08-27,856.441
2008-08-28,860.229
2008-08-29,853.201
2008-09-01,845.78
2008-09-02,838.857
2008-09-03,814.12
2008-09-04,783.911
2008-09-05,730.124
2008-09-08,735.814
2008-09-09,725.307
2008-09-10,721.503
2008-09-11,717.263
2008-09-12,744.543
2008-09-15,731.233
2008-09-16,715.913
2008-09-17,690.269
2008-09-18,689.152
2008-09-19,753.436
2008-09-22,736.844
2008-09-23,729.699
2008-09-24,719.651
2008-09-25,730.69
2008-09-26,707.705
2008-09-29,660.872
2008-09-30,650.971
2008-10-01,651.299
2008-10-02,627.597
2008-10-03,640.443
2008-10-06,579.137
2008-10-07,582.775
2008-10-08,559.175
2008-10-09,559.433
2008-10-10,529.399
2008-10-13,566.919
2008-10-14,595.233
2008-10-15,552.035
2008-10-16,522.02
2008-10-17,555.623
2008-10-20,571.906
2008-10-21,569.381
2008-10-22,524.571
2008-10-23,526.555
2008-10-24,504.904
2008-10-27,485.858
2008-10-28,480.632
2008-10-29,525.931
2008-10-30,541.186
2008-10-31,529.206
2008-11-03,547.678
2008-11-04,580.335
2008-11-05,575.964
2008-11-06,523.032
2008-11-07,530.23
2008-11-10,537.46
2008-11-11,498.334
2008-11-12,476.13
2008-11-13,472.809
2008-11-14,467.761
2008-11-17,459.77
2008-11-18,465.43
2008-11-19,459.15
2008-11-20,442.657
2008-11-21,427.144
2008-11-24,472.057
2008-11-25,483.755
2008-11-26,481.68
2008-11-27,494.927
2008-11-28,483.9
2008-12-01,453.229
2008-12-02,467.628
2008-12-03,461.745
2008-12-04,470.065
2008-12-05,443.127
2008-12-08,479.573
2008-12-09,487.703
2008-12-10,498.648
2008-12-11,502.382
2008-12-12,493.682
2008-12-15,501.115
2008-12-16,508.492
2008-12-17,525.647
2008-12-18,530.118
2008-12-19,510.694
2008-12-22,502.783
2008-12-23,504.063
2008-12-24,505.671
2008-12-25,505.671
2008-12-26,508.112
2008-12-29,506.386
2008-12-30,522.097
2008-12-31,513.091
2009-01-01,513.091
2009-01-02,531.377
2009-01-05,543.357
2009-01-06,533.353
2009-01-07,536.794
2009-01-08,519.32
2009-01-09,516.958
2009-01-12,504.268
2009-01-13,483.213
2009-01-14,462.919
2009-01-15,458.223
2009-01-16,477.871
2009-01-19,464.923
2009-01-20,442.919
2009-01-21,442.714
2009-01-22,427.189
2009-01-23,424.031
2009-01-26,437.661
2009-01-27,445.324
2009-01-28,461.494
2009-01-29,445.572
2009-01-30,436.862
2009-02-02,427.22
2009-02-03,435.584
2009-02-04,452.705
2009-02-05,449.406
2009-02-06,465.868
2009-02-09,473.501
2009-02-10,454.766
2009-02-11,446.398
2009-02-12,436.386
2009-02-13,440.775
2009-02-16,431.354
2009-02-17,406.771
2009-02-18,405.153
2009-02-19,399.103
2009-02-20,380.363
2009-02-23,379.771
2009-02-24,372.853
2009-02-25,365.462
2009-02-26,371.49
2009-02-27,365.047
2009-03-02,345.21
2009-03-03,345.645
2009-03-04,356.529
2009-03-05,346.344
2009-03-06,338.249
2009-03-09,340.555
2009-03-10,365.047
2009-03-11,377.44
2009-03-12,388.848
2009-03-13,385.207
2009-03-16,408.566
2009-03-17,399.338
2009-03-18,404.028
2009-03-19,431.713
2009-03-20,413.932
2009-03-23,423.547
2009-03-24,424.465
2009-03-25,434.725
2009-03-26,430.797
2009-03-27,419.133
2009-03-30,395.875
2009-03-31,410.53
2009-04-01,411.153
2009-04-02,452.285
2009-04-03,447.339
2009-04-06,454.882
2009-04-07,440.453
2009-04-08,446.138
2009-04-09,461.201
2009-04-10,461.201
2009-04-13,465.112
2009-04-14,473.392
2009-04-15,460.711
2009-04-16,490.176
2009-04-17,496.596
2009-04-20,478.447
2009-04-21,484.838
2009-04-22,496.657
2009-04-23,495.184
2009-04-24,510.713
2009-04-27,499.911
2009-04-28,488.292
2009-04-29,510.277
2009-04-30,526.422
2009-05-01,526.501
2009-05-04,557.207
2009-05-05,548.274
2009-05-06,558.047
2009-05-07,552.333
2009-05-08,562.917
2009-05-11,547.761
2009-05-12,536.589
2009-05-13,518.465
2009-05-14,525.071
2009-05-15,538.279
2009-05-18,543.339
2009-05-19,563.261
2009-05-20,580.454
2009-05-21,579.864
2009-05-22,563.846
2009-05-25,570.35
2009-05-26,564.252
2009-05-27,570.828
2009-05-28,569.509
2009-05-29,573.561
2009-06-01,597.986
2009-06-02,607.244
2009-06-03,579.508
2009-06-04,575.799
2009-06-05,569.605
2009-06-08,557.232
2009-06-09,575.655
2009-06-10,584.262
2009-06-11,590.244
2009-06-12,579.558
2009-06-15,557.38
2009-06-16,561.4
2009-06-17,542.956
2009-06-18,549.082
2009-06-19,547.706
2009-06-22,531.628
2009-06-23,531.526
2009-06-24,550.232
2009-06-25,539.681
2009-06-26,553.576
2009-06-29,563.048
2009-06-30,549.422
2009-07-01,564.025
2009-07-02,549.215
2009-07-03,543.293
2009-07-06,534.447
2009-07-07,538.455
2009-07-08,524.899
2009-07-09,529.368
2009-07-10,520.724
2009-07-13,535.097
2009-07-14,537.925
2009-07-15,570.701
2009-07-16,530.275
2009-07-17,529.033
2009-07-20,536.09
2009-07-21,537.99
2009-07-22,543.004
2009-07-23,553.969
2009-07-24,548.647
2009-07-27,550.819
2009-07-28,545.521
2009-07-29,541.877
2009-07-30,553.67
2009-07-31,556.252
2009-08-03,577.209
2009-08-04,572.204
2009-08-05,571.481
2009-08-06,574.035
2009-08-07,574.159
2009-08-10,567.161
2009-08-11,560.455
2009-08-12,568.68
2009-08-13,579.261
2009-08-14,575.091
2009-08-17,553.513
2009-08-18,557.492
2009-08-19,557.231
2009-08-20,561.689
2009-08-21,578.649
2009-08-24,590.965
2009-08-25,589.743
2009-08-26,591.228
2009-08-27,597.375
2009-08-28,614.612
2009-08-31,607.335
2009-09-01,591.546
2009-09-02,578.037
2009-09-03,589.091
2009-09-04,602.381
2009-09-07,621.079
2009-09-08,633.005
2009-09-09,642.988
2009-09-10,645.479
2009-09-11,646.019
2009-09-14,642.159
2009-09-15,651.744
2009-09-16,666.796
2009-09-17,672.371
2009-09-18,669.061
2009-09-21,662.805
2009-09-22,669.968
2009-09-23,669.878
2009-09-24,647.332
2009-09-25,646.573
2009-09-28,654.216
2009-09-29,639.708
2009-09-30,636.909
2009-10-01,621.583
2009-10-02,606.718
2009-10-05,616.019
2009-10-06,635.136
2009-10-07,629.722
2009-10-08,637.633
2009-10-09,641.274
2009-10-12,649.796
2009-10-13,645.313
2009-10-14,660.526
2009-10-15,633.424
2009-10-16,629.117
2009-10-19,636.882
2009-10-20,633.669
2009-10-21,630.881
2009-10-22,626.269
2009-10-23,624.654
2009-10-26,613.986
2009-10-27,607.3
2009-10-28,591.731
2009-10-29,604.736
2009-10-30,592.401
2009-11-02,597.97
2009-11-03,586.751
2009-11-04,605.471
2009-11-05,609.037
2009-11-06,610.408
2009-11-09,630.011
2009-11-10,623.732
2009-11-11,636.254
2009-11-12,632.518
2009-11-13,634.363
2009-11-16,647.168
2009-11-17,635.684
2009-11-18,649.569
2009-11-19,630.703
2009-11-20,625.999
2009-11-23,642.168
2009-11-24,634.107
2009-11-25,638.484
2009-11-26,616.065
2009-11-27,625.957
2009-11-30,618.312
2009-12-01,634.445
2009-12-02,631.436
2009-12-03,625.226
2009-12-04,619.705
2009-12-07,617.243
2009-12-08,612.17
2009-12-09,608.02
2009-12-10,611.44
2009-12-11,615.131
2009-12-14,617.296
2009-12-15,612.33
2009-12-16,615.011
2009-12-17,601.478
2009-12-18,596.611
2009-12-21,601.212
2009-12-22,607.299
2009-12-23,613.479
2009-12-24,614.528
2009-12-25,614.528
2009-12-28,615.11
2009-12-29,621.955
2009-12-30,620.663
2009-12-31,622.681
2010-01-01,622.681
2010-01-04,644.393
2010-01-05,644.256
2010-01-06,642.96
2010-01-07,645.215
2010-01-08,646.799
2010-01-11,650.285
2010-01-12,639.139
2010-01-13,641.785
2010-01-14,646.365
2010-01-15,638.604
2010-01-18,647.057
2010-01-19,642.932
2010-01-20,628.417
2010-01-21,626.486
2010-01-22,624.09
2010-01-25,619.442
2010-01-26,612.413
2010-01-27,613.714
2010-01-28,631.0
2010-01-29,636.776
2010-02-01,640.346
2010-02-02,648.134
2010-02-03,645.339
2010-02-04,625.568
2010-02-05,606.405
2010-02-08,603.241
2010-02-09,605.008
2010-02-10,600.436
2010-02-11,598.653
2010-02-12,593.078
2010-02-15,593.339
2010-02-16,605.472
2010-02-17,613.348
2010-02-18,616.563
2010-02-19,612.392
2010-02-22,617.933
2010-02-23,613.828
2010-02-24,617.619
2010-02-25,605.242
2010-02-26,619.664
2010-03-01,617.853
2010-03-02,628.564
2010-03-03,644.297
2010-03-04,639.933
2010-03-05,647.602
2010-03-08,654.326
2010-03-09,652.385
2010-03-10,665.603
2010-03-11,661.649
2010-03-12,678.53
2010-03-15,671.006
2010-03-16,684.026
2010-03-17,692.142
2010-03-18,678.858
2010-03-19,671.219
2010-03-22,676.367
2010-03-23,681.239
2010-03-24,674.745
2010-03-25,684.555
2010-03-26,691.474
2010-03-29,690.902
2010-03-30,686.33
2010-03-31,694.008
2010-04-01,704.327
2010-04-02,704.327
2010-04-05,702.714
2010-04-06,699.138
2010-04-07,698.504
2010-04-08,689.275
2010-04-09,695.8
2010-04-12,702.518
2010-04-13,698.286
2010-04-14,707.14
2010-04-15,706.064
2010-04-16,688.148
2010-04-19,686.518
2010-04-20,699.256
2010-04-21,691.087
2010-04-22,647.57
2010-04-23,652.202
2010-04-26,653.445
2010-04-27,636.507
2010-04-28,623.151
2010-04-29,633.715
2010-04-30,642.519
2010-05-03,635.661
2010-05-04,610.052
2010-05-05,593.481
2010-05-06,577.693
2010-05-07,556.386
2010-05-10,606.553
2010-05-11,592.921
2010-05-12,603.997
2010-05-13,598.544
2010-05-14,569.452
2010-05-17,565.91
2010-05-18,577.456
2010-05-19,555.599
2010-05-20,543.987
2010-05-21,553.239
2010-05-24,544.123
2010-05-25,528.106
2010-05-26,540.946
2010-05-27,557.257
2010-05-28,559.379
2010-05-31,557.169
2010-06-01,557.876
2010-06-02,555.319
2010-06-03,563.088
2010-06-04,542.618
2010-06-07,531.03
2010-06-08,531.561
2010-06-09,539.843
2010-06-10,551.181
2010-06-11,553.035
2010-06-14,568.152
2010-06-15,575.612
2010-06-16,557.902
2010-06-17,558.676
2010-06-18,564.06
2010-06-21,565.89
2010-06-22,558.596
2010-06-23,550.993
2010-06-24,540.83
2010-06-25,539.776
2010-06-28,543.455
2010-06-29,519.388
2010-06-30,523.501
2010-07-01,522.125
2010-07-02,531.861
2010-07-05,524.622
2010-07-06,542.677
2010-07-07,546.657
2010-07-08,549.328
2010-07-09,549.85
2010-07-12,547.009
2010-07-13,560.916
2010-07-14,563.333
2010-07-15,568.441
2010-07-16,561.049
2010-07-19,560.655
2010-07-20,560.991
2010-07-21,566.182
2010-07-22,580.719
2010-07-23,581.813
2010-07-26,592.257
2010-07-27,594.205
2010-07-28,595.187
2010-07-29,598.475
2010-07-30,591.927
2010-08-02,614.088
2010-08-03,618.31
2010-08-04,612.913
2010-08-05,616.523
2010-08-06,617.691
2010-08-09,623.453
2010-08-10,608.374
2010-08-11,584.58
2010-08-12,582.023
2010-08-13,582.091
2010-08-16,582.764
2010-08-17,592.673
2010-08-18,591.329
2010-08-19,588.657
2010-08-20,574.749
2010-08-23,571.924
