Date,IRELAND SMID CAP SMID (Small+Mid Cap)
2005-11-09,549.771
2005-11-10,548.838
2005-11-11,549.085
2005-11-14,549.223
2005-11-15,552.133
2005-11-16,547.638
2005-11-17,546.37
2005-11-18,550.057
2005-11-21,544.623
2005-11-22,545.811
2005-11-23,557.996
2005-11-24,557.644
2005-11-25,551.941
2005-11-28,557.519
2005-11-29,555.101
2005-11-30,554.529
2005-12-01,556.513
2005-12-02,559.76
2005-12-05,563.567
2005-12-06,572.039
2005-12-07,575.914
2005-12-08,590.329
2005-12-09,593.704
2005-12-12,599.266
2005-12-13,596.849
2005-12-14,602.173
2005-12-15,601.572
2005-12-16,615.482
2005-12-19,608.434
2005-12-20,595.224
2005-12-21,598.906
2005-12-22,602.466
2005-12-23,609.555
2005-12-26,609.555
2005-12-27,609.247
2005-12-28,617.551
2005-12-29,615.456
2005-12-30,616.207
2006-01-02,616.207
2006-01-03,630.013
2006-01-04,640.575
2006-01-05,638.197
2006-01-06,641.531
2006-01-09,647.266
2006-01-10,637.777
2006-01-11,653.0
2006-01-12,653.667
2006-01-13,654.024
2006-01-16,657.284
2006-01-17,654.031
2006-01-18,653.477
2006-01-19,645.709
2006-01-20,640.874
2006-01-23,644.998
2006-01-24,644.824
2006-01-25,645.962
2006-01-26,648.178
2006-01-27,650.799
2006-01-30,646.07
2006-01-31,653.357
2006-02-01,656.424
2006-02-02,651.883
2006-02-03,650.548
2006-02-06,648.37
2006-02-07,640.317
2006-02-08,634.981
2006-02-09,640.684
2006-02-10,638.365
2006-02-13,637.179
2006-02-14,633.718
2006-02-15,639.513
2006-02-16,642.42
2006-02-17,646.458
2006-02-20,648.97
2006-02-21,645.326
2006-02-22,650.226
2006-02-23,661.809
2006-02-24,662.555
2006-02-27,662.699
2006-02-28,660.233
2006-03-01,658.395
2006-03-02,661.486
2006-03-03,654.353
2006-03-06,659.475
2006-03-07,654.962
2006-03-08,655.651
2006-03-09,669.07
2006-03-10,662.486
2006-03-13,669.428
2006-03-14,671.148
2006-03-15,676.186
2006-03-16,677.414
2006-03-17,681.405
2006-03-20,687.479
2006-03-21,681.585
2006-03-22,672.997
2006-03-23,670.834
2006-03-24,676.804
2006-03-27,674.985
2006-03-28,675.824
2006-03-29,670.239
2006-03-30,684.987
2006-03-31,686.668
2006-04-03,685.696
2006-04-04,688.951
2006-04-05,691.622
2006-04-06,689.801
2006-04-07,680.692
2006-04-10,678.695
2006-04-11,673.617
2006-04-12,676.886
2006-04-13,677.887
2006-04-14,677.887
2006-04-17,689.08
2006-04-18,687.026
2006-04-19,689.315
2006-04-20,690.512
2006-04-21,695.997
2006-04-24,695.914
2006-04-25,704.298
2006-04-26,706.787
2006-04-27,711.564
2006-04-28,714.574
2006-05-01,715.822
2006-05-02,720.732
2006-05-03,716.698
2006-05-04,722.981
2006-05-05,734.842
2006-05-08,739.622
2006-05-09,745.001
2006-05-10,745.192
2006-05-11,738.069
2006-05-12,730.832
2006-05-15,726.809
2006-05-16,740.441
2006-05-17,723.992
2006-05-18,711.767
2006-05-19,708.654
2006-05-22,696.397
2006-05-23,705.658
2006-05-24,697.249
2006-05-25,702.006
2006-05-26,713.597
2006-05-29,718.15
2006-05-30,719.285
2006-05-31,726.593
2006-06-01,725.323
2006-06-02,735.649
2006-06-05,736.275
2006-06-06,684.689
2006-06-07,680.205
2006-06-08,663.014
2006-06-09,670.839
2006-06-12,658.136
2006-06-13,637.842
2006-06-14,638.627
2006-06-15,665.779
2006-06-16,665.277
2006-06-19,669.454
2006-06-20,664.192
2006-06-21,667.289
2006-06-22,665.67
2006-06-23,660.67
2006-06-26,674.229
2006-06-27,674.163
2006-06-28,671.982
2006-06-29,673.376
2006-06-30,701.399
2006-07-03,697.789
2006-07-04,698.339
2006-07-05,688.834
2006-07-06,695.0
2006-07-07,696.778
2006-07-10,695.157
2006-07-11,691.413
2006-07-12,691.675
2006-07-13,681.583
2006-07-14,667.605
2006-07-17,651.944
2006-07-18,646.466
2006-07-19,664.014
2006-07-20,674.045
2006-07-21,666.838
2006-07-24,668.049
2006-07-25,668.521
2006-07-26,669.492
2006-07-27,679.963
2006-07-28,683.877
2006-07-31,685.691
2006-08-01,684.991
2006-08-02,696.584
2006-08-03,693.554
2006-08-04,707.748
2006-08-07,699.721
2006-08-08,703.766
2006-08-09,711.426
2006-08-10,701.479
2006-08-11,694.052
2006-08-14,695.939
2006-08-15,706.681
2006-08-16,714.742
2006-08-17,718.268
2006-08-18,715.337
2006-08-21,723.123
2006-08-22,715.47
2006-08-23,714.699
2006-08-24,721.838
2006-08-25,729.82
2006-08-28,739.073
2006-08-29,744.144
2006-08-30,750.306
2006-08-31,754.081
2006-09-01,761.865
2006-09-04,765.717
2006-09-05,757.608
2006-09-06,755.032
2006-09-07,745.155
2006-09-08,739.01
2006-09-11,740.047
2006-09-12,740.429
2006-09-13,743.796
2006-09-14,746.369
2006-09-15,744.505
2006-09-18,749.743
2006-09-19,745.623
2006-09-20,752.91
2006-09-21,754.229
2006-09-22,754.712
2006-09-25,750.379
2006-09-26,747.579
2006-09-27,750.809
2006-09-28,752.736
2006-09-29,754.919
2006-10-02,762.64
2006-10-03,758.131
2006-10-04,764.323
2006-10-05,773.112
2006-10-06,762.85
2006-10-09,772.503
2006-10-10,773.01
2006-10-11,767.339
2006-10-12,771.952
2006-10-13,772.126
2006-10-16,782.103
2006-10-17,780.182
2006-10-18,778.962
2006-10-19,786.892
2006-10-20,788.281
2006-10-23,785.915
2006-10-24,786.338
2006-10-25,790.028
2006-10-26,801.805
2006-10-27,805.418
2006-10-30,797.943
2006-10-31,805.888
2006-11-01,810.21
2006-11-02,805.849
2006-11-03,797.252
2006-11-06,802.699
2006-11-07,814.506
2006-11-08,810.788
2006-11-09,808.21
2006-11-10,806.207
2006-11-13,801.652
2006-11-14,805.887
2006-11-15,810.477
2006-11-16,816.236
2006-11-17,819.016
2006-11-20,815.287
2006-11-21,823.025
2006-11-22,829.676
2006-11-23,833.352
2006-11-24,837.287
2006-11-27,830.444
2006-11-28,820.188
2006-11-29,826.686
2006-11-30,829.571
2006-12-01,830.302
2006-12-04,834.392
2006-12-05,835.668
2006-12-06,853.197
2006-12-07,862.279
2006-12-08,865.316
2006-12-11,860.089
2006-12-12,862.749
2006-12-13,860.116
2006-12-14,875.23
2006-12-15,874.445
2006-12-18,873.094
2006-12-19,879.387
2006-12-20,889.673
2006-12-21,885.591
2006-12-22,888.364
2006-12-25,888.364
2006-12-26,886.98
2006-12-27,891.26
2006-12-28,900.358
2006-12-29,900.547
2007-01-01,900.547
2007-01-02,916.5
2007-01-03,905.118
2007-01-04,892.231
2007-01-05,888.821
2007-01-08,881.071
2007-01-09,889.3
2007-01-10,879.486
2007-01-11,869.586
2007-01-12,874.164
2007-01-15,876.251
2007-01-16,871.737
2007-01-17,874.172
2007-01-18,869.958
2007-01-19,878.385
2007-01-22,870.329
2007-01-23,870.243
2007-01-24,875.92
2007-01-25,869.08
2007-01-26,858.405
2007-01-29,862.919
2007-01-30,863.148
2007-01-31,856.986
2007-02-01,871.44
2007-02-02,889.194
2007-02-05,889.274
2007-02-06,891.1
2007-02-07,898.214
2007-02-08,902.036
2007-02-09,904.77
2007-02-12,898.961
2007-02-13,907.28
2007-02-14,922.62
2007-02-15,935.398
2007-02-16,932.73
2007-02-19,936.675
2007-02-20,935.742
2007-02-21,931.332
2007-02-22,931.454
2007-02-23,933.518
2007-02-26,931.542
2007-02-27,906.835
2007-02-28,892.803
2007-03-01,881.869
2007-03-02,869.771
2007-03-05,845.47
2007-03-06,857.255
2007-03-07,867.925
2007-03-08,893.066
2007-03-09,890.894
2007-03-12,895.648
2007-03-13,889.253
2007-03-14,863.715
2007-03-15,873.043
2007-03-16,885.639
2007-03-19,892.189
2007-03-20,890.788
2007-03-21,899.619
2007-03-22,914.748
2007-03-23,909.414
2007-03-26,911.559
2007-03-27,908.15
2007-03-28,900.279
2007-03-29,909.837
2007-03-30,904.232
2007-04-02,910.182
2007-04-03,914.56
2007-04-04,909.786
2007-04-05,923.668
2007-04-06,923.668
2007-04-09,918.856
2007-04-10,939.414
2007-04-11,939.815
2007-04-12,949.275
2007-04-13,957.05
2007-04-16,968.052
2007-04-17,970.585
2007-04-18,964.01
2007-04-19,961.691
2007-04-20,965.156
2007-04-23,965.348
2007-04-24,949.661
2007-04-25,950.533
2007-04-26,954.098
2007-04-27,948.591
2007-04-30,946.355
2007-05-01,944.21
2007-05-02,961.597
2007-05-03,972.011
2007-05-04,969.194
2007-05-07,971.619
2007-05-08,958.926
2007-05-09,954.586
2007-05-10,939.463
2007-05-11,948.922
2007-05-14,949.545
2007-05-15,953.39
2007-05-16,949.315
2007-05-17,944.575
2007-05-18,959.626
2007-05-21,974.806
2007-05-22,981.912
2007-05-23,999.928
2007-05-24,990.329
2007-05-25,995.724
2007-05-28,994.174
2007-05-29,1001.252
2007-05-30,993.641
2007-05-31,1000.0
2007-06-01,1005.957
2007-06-04,1010.569
2007-06-05,983.483
2007-06-06,951.245
2007-06-07,945.604
2007-06-08,935.765
2007-06-11,947.142
2007-06-12,944.805
2007-06-13,936.279
2007-06-14,951.312
2007-06-15,971.418
2007-06-18,976.7
2007-06-19,973.106
2007-06-20,974.369
2007-06-21,962.626
2007-06-22,958.361
2007-06-25,954.827
2007-06-26,953.986
2007-06-27,947.217
2007-06-28,958.673
2007-06-29,961.553
2007-07-02,969.985
2007-07-03,971.113
2007-07-04,970.975
2007-07-05,962.094
2007-07-06,971.234
2007-07-09,968.819
2007-07-10,962.218
2007-07-11,960.572
2007-07-12,951.013
2007-07-13,940.069
2007-07-16,939.354
2007-07-17,936.192
2007-07-18,938.675
2007-07-19,949.41
2007-07-20,936.083
2007-07-23,942.623
2007-07-24,922.912
2007-07-25,901.838
2007-07-26,882.039
2007-07-27,862.284
2007-07-30,853.344
2007-07-31,865.534
2007-08-01,860.7
2007-08-02,877.592
2007-08-03,879.648
2007-08-06,872.902
2007-08-07,888.555
2007-08-08,907.71
2007-08-09,890.939
2007-08-10,864.661
2007-08-13,867.0
2007-08-14,860.814
2007-08-15,847.536
2007-08-16,811.469
2007-08-17,812.757
2007-08-20,809.741
2007-08-21,814.744
2007-08-22,829.382
2007-08-23,841.764
2007-08-24,843.01
2007-08-27,854.465
2007-08-28,832.885
2007-08-29,840.034
2007-08-30,844.964
2007-08-31,855.523
2007-09-03,855.413
2007-09-04,865.695
2007-09-05,857.42
2007-09-06,864.251
2007-09-07,860.697
2007-09-10,855.325
2007-09-11,876.055
2007-09-12,871.277
2007-09-13,876.774
2007-09-14,848.777
2007-09-17,830.211
2007-09-18,830.491
2007-09-19,856.622
2007-09-20,849.427
2007-09-21,869.741
2007-09-24,868.139
2007-09-25,850.046
2007-09-26,849.283
2007-09-27,860.241
2007-09-28,860.113
2007-10-01,880.359
2007-10-02,896.237
2007-10-03,909.159
2007-10-04,913.095
2007-10-05,918.823
2007-10-08,914.113
2007-10-09,911.056
2007-10-10,907.527
2007-10-11,902.91
2007-10-12,892.58
2007-10-15,905.101
2007-10-16,893.082
2007-10-17,905.49
2007-10-18,904.797
2007-10-19,892.282
2007-10-22,871.618
2007-10-23,892.369
2007-10-24,887.517
2007-10-25,902.161
2007-10-26,907.674
2007-10-29,914.53
2007-10-30,908.799
2007-10-31,918.487
2007-11-01,910.181
2007-11-02,896.86
2007-11-05,884.428
2007-11-06,889.017
2007-11-07,878.436
2007-11-08,869.117
2007-11-09,873.72
2007-11-12,857.714
2007-11-13,872.869
2007-11-14,866.885
2007-11-15,863.324
2007-11-16,856.731
2007-11-19,838.211
2007-11-20,828.772
2007-11-21,801.686
2007-11-22,796.859
2007-11-23,816.206
2007-11-26,809.412
2007-11-27,799.342
2007-11-28,811.696
2007-11-29,812.908
2007-11-30,829.16
2007-12-03,827.068
2007-12-04,823.958
2007-12-05,831.803
2007-12-06,845.596
2007-12-07,851.975
2007-12-10,862.557
2007-12-11,863.896
2007-12-12,861.673
2007-12-13,821.739
2007-12-14,815.756
2007-12-17,798.447
2007-12-18,789.201
2007-12-19,791.602
2007-12-20,787.959
2007-12-21,799.16
2007-12-24,810.934
2007-12-25,810.934
2007-12-26,816.508
2007-12-27,806.245
2007-12-28,817.74
2007-12-31,806.611
2008-01-01,806.611
2008-01-02,819.689
2008-01-03,822.802
2008-01-04,829.32
2008-01-07,816.23
2008-01-08,822.688
2008-01-09,814.452
2008-01-10,812.355
2008-01-11,813.822
2008-01-14,815.85
2008-01-15,791.779
2008-01-16,779.692
2008-01-17,778.621
2008-01-18,780.615
2008-01-21,746.55
2008-01-22,774.945
2008-01-23,773.607
2008-01-24,793.204
2008-01-25,773.839
2008-01-28,775.33
2008-01-29,790.238
2008-01-30,801.26
2008-01-31,795.636
2008-02-01,811.147
2008-02-04,822.876
2008-02-05,787.293
2008-02-06,783.659
2008-02-07,760.678
2008-02-08,774.503
2008-02-11,772.528
2008-02-12,786.656
2008-02-13,781.839
2008-02-14,783.253
2008-02-15,785.62
2008-02-18,787.146
2008-02-19,796.886
2008-02-20,785.779
2008-02-21,782.85
2008-02-22,766.873
2008-02-25,778.7
2008-02-26,802.694
2008-02-27,819.329
2008-02-28,805.196
2008-02-29,800.29
2008-03-03,786.61
2008-03-04,773.214
2008-03-05,786.997
2008-03-06,770.12
2008-03-07,755.411
2008-03-10,742.966
2008-03-11,747.864
2008-03-12,775.844
2008-03-13,765.699
2008-03-14,766.766
2008-03-17,748.746
2008-03-18,762.633
2008-03-19,753.484
2008-03-20,779.673
2008-03-21,779.673
2008-03-24,778.56
2008-03-25,803.021
2008-03-26,800.178
2008-03-27,804.875
2008-03-28,796.045
2008-03-31,801.129
2008-04-01,810.036
2008-04-02,830.571
2008-04-03,810.056
2008-04-04,818.577
2008-04-07,832.389
2008-04-08,833.056
2008-04-09,821.022
2008-04-10,823.05
2008-04-11,804.87
2008-04-14,790.431
2008-04-15,787.724
2008-04-16,822.485
2008-04-17,819.217
2008-04-18,834.429
2008-04-21,848.293
2008-04-22,841.554
2008-04-23,845.498
2008-04-24,822.258
2008-04-25,823.611
2008-04-28,832.249
2008-04-29,833.547
2008-04-30,830.951
2008-05-01,824.786
2008-05-02,832.958
2008-05-05,837.121
2008-05-06,838.437
2008-05-07,832.415
2008-05-08,840.335
2008-05-09,840.922
2008-05-12,852.019
2008-05-13,846.189
2008-05-14,848.332
2008-05-15,855.379
2008-05-16,855.873
2008-05-19,850.308
2008-05-20,829.71
2008-05-21,828.14
2008-05-22,826.436
2008-05-23,819.16
2008-05-26,823.734
2008-05-27,812.828
2008-05-28,816.249
2008-05-29,816.652
2008-05-30,820.642
2008-06-02,819.659
2008-06-03,802.505
2008-06-04,796.82
2008-06-05,814.613
2008-06-06,805.477
2008-06-09,786.967
2008-06-10,782.499
2008-06-11,776.236
2008-06-12,779.598
2008-06-13,775.37
2008-06-16,780.792
2008-06-17,793.222
2008-06-18,791.435
2008-06-19,792.129
2008-06-20,803.686
2008-06-23,799.402
2008-06-24,791.29
2008-06-25,797.803
2008-06-26,795.966
2008-06-27,796.19
2008-06-30,771.143
2008-07-01,760.655
2008-07-02,747.039
2008-07-03,740.137
2008-07-04,728.206
2008-07-07,732.808
2008-07-08,712.568
2008-07-09,735.067
2008-07-10,724.249
2008-07-11,691.418
2008-07-14,691.744
2008-07-15,677.24
2008-07-16,682.337
2008-07-17,699.89
2008-07-18,727.344
2008-07-21,760.838
2008-07-22,742.771
2008-07-23,772.315
2008-07-24,736.726
2008-07-25,733.396
2008-07-28,714.573
2008-07-29,697.871
2008-07-30,638.111
2008-07-31,624.142
2008-08-01,551.876
2008-08-04,556.223
2008-08-05,586.136
2008-08-06,602.987
2008-08-07,582.296
2008-08-08,576.091
2008-08-11,598.855
2008-08-12,577.705
2008-08-13,562.623
2008-08-14,577.252
2008-08-15,592.428
2008-08-18,583.539
2008-08-19,564.274
2008-08-20,563.355
2008-08-21,556.015
2008-08-22,565.01
2008-08-25,560.222
2008-08-26,567.735
2008-08-27,574.787
2008-08-28,577.462
2008-08-29,588.271
2008-09-01,573.537
2008-09-02,578.326
2008-09-03,568.21
2008-09-04,561.667
2008-09-05,542.659
2008-09-08,565.674
2008-09-09,559.839
2008-09-10,537.762
2008-09-11,524.43
2008-09-12,536.158
2008-09-15,521.84
2008-09-16,507.547
2008-09-17,499.687
2008-09-18,498.339
2008-09-19,541.512
2008-09-22,532.769
2008-09-23,504.722
2008-09-24,499.094
2008-09-25,504.171
2008-09-26,498.831
2008-09-29,425.814
2008-09-30,457.776
2008-10-01,474.931
2008-10-02,493.259
2008-10-03,495.596
2008-10-06,432.454
2008-10-07,403.378
2008-10-08,371.513
2008-10-09,374.691
2008-10-10,344.815
2008-10-13,364.397
2008-10-14,376.079
2008-10-15,359.794
2008-10-16,339.056
2008-10-17,339.89
2008-10-20,341.05
2008-10-21,348.411
2008-10-22,318.747
2008-10-23,308.645
2008-10-24,298.672
2008-10-27,278.368
2008-10-28,270.265
2008-10-29,299.593
2008-10-30,297.71
2008-10-31,320.906
2008-11-03,323.416
2008-11-04,327.632
2008-11-05,328.173
2008-11-06,307.257
2008-11-07,308.746
2008-11-10,315.78
2008-11-11,301.982
2008-11-12,292.238
2008-11-13,285.416
2008-11-14,281.134
2008-11-17,271.802
2008-11-18,260.477
2008-11-19,256.047
2008-11-20,242.942
2008-11-21,238.532
2008-11-24,258.371
2008-11-25,257.071
2008-11-26,257.851
2008-11-27,265.625
2008-11-28,262.493
2008-12-01,256.112
2008-12-02,256.015
2008-12-03,246.23
2008-12-04,246.202
2008-12-05,241.777
2008-12-08,261.359
2008-12-09,257.9
2008-12-10,256.05
2008-12-11,252.182
2008-12-12,246.985
2008-12-15,253.222
2008-12-16,247.192
2008-12-17,256.021
2008-12-18,251.629
2008-12-19,236.316
2008-12-22,241.38
2008-12-23,237.122
2008-12-24,237.35
2008-12-25,237.35
2008-12-26,238.496
2008-12-29,240.577
2008-12-30,241.081
2008-12-31,238.316
2009-01-01,238.316
2009-01-02,245.715
2009-01-05,251.151
2009-01-06,259.207
2009-01-07,267.016
2009-01-08,272.693
2009-01-09,278.362
2009-01-12,274.167
2009-01-13,270.062
2009-01-14,254.167
2009-01-15,247.93
2009-01-16,237.226
2009-01-19,198.661
2009-01-20,194.862
2009-01-21,193.159
2009-01-22,197.151
2009-01-23,202.065
2009-01-26,210.39
2009-01-27,217.622
2009-01-28,234.507
2009-01-29,219.591
2009-01-30,212.253
2009-02-02,214.591
2009-02-03,214.924
2009-02-04,219.313
2009-02-05,216.726
2009-02-06,222.104
2009-02-09,229.916
2009-02-10,228.096
2009-02-11,218.257
2009-02-12,210.552
2009-02-13,207.04
2009-02-16,197.236
2009-02-17,190.304
2009-02-18,187.015
2009-02-19,189.361
2009-02-20,181.125
2009-02-23,178.901
2009-02-24,174.785
2009-02-25,173.284
2009-02-26,175.424
2009-02-27,177.341
2009-03-02,168.169
2009-03-03,166.405
2009-03-04,167.601
2009-03-05,163.191
2009-03-06,163.853
2009-03-09,164.83
2009-03-10,175.048
2009-03-11,168.459
2009-03-12,173.443
2009-03-13,174.7
2009-03-16,182.585
2009-03-17,179.072
2009-03-18,182.013
2009-03-19,188.003
2009-03-20,190.703
2009-03-23,192.428
2009-03-24,196.594
2009-03-25,196.147
2009-03-26,204.036
2009-03-27,193.526
2009-03-30,187.665
2009-03-31,198.629
2009-04-01,201.516
2009-04-02,214.503
2009-04-03,216.995
2009-04-06,217.579
2009-04-07,214.456
2009-04-08,215.037
2009-04-09,217.343
2009-04-10,217.343
2009-04-13,219.186
2009-04-14,223.231
2009-04-15,217.674
2009-04-16,223.489
2009-04-17,218.817
2009-04-20,215.192
2009-04-21,214.554
2009-04-22,220.539
2009-04-23,220.194
2009-04-24,223.665
2009-04-27,217.549
2009-04-28,211.587
2009-04-29,222.09
2009-04-30,231.569
2009-05-01,231.579
2009-05-04,233.152
2009-05-05,248.89
2009-05-06,256.113
2009-05-07,259.964
2009-05-08,265.881
2009-05-11,262.456
2009-05-12,262.895
2009-05-13,245.97
2009-05-14,252.347
2009-05-15,260.78
2009-05-18,263.569
2009-05-19,278.606
2009-05-20,289.984
2009-05-21,285.13
2009-05-22,288.32
2009-05-25,287.885
2009-05-26,287.037
2009-05-27,297.966
2009-05-28,293.274
2009-05-29,306.763
2009-06-01,306.89
2009-06-02,321.719
2009-06-03,323.255
2009-06-04,326.565
2009-06-05,334.489
2009-06-08,321.839
2009-06-09,325.849
2009-06-10,329.439
2009-06-11,340.486
2009-06-12,339.094
2009-06-15,314.68
2009-06-16,317.721
2009-06-17,299.9
2009-06-18,304.173
2009-06-19,303.934
2009-06-22,290.842
2009-06-23,292.391
2009-06-24,309.072
2009-06-25,301.054
2009-06-26,300.31
2009-06-29,303.208
2009-06-30,301.273
2009-07-01,305.216
2009-07-02,304.74
2009-07-03,305.388
2009-07-06,292.809
2009-07-07,294.171
2009-07-08,287.938
2009-07-09,285.923
2009-07-10,277.044
2009-07-13,280.072
2009-07-14,287.23
2009-07-15,303.566
2009-07-16,306.834
2009-07-17,303.881
2009-07-20,309.251
2009-07-21,306.923
2009-07-22,304.341
2009-07-23,315.852
2009-07-24,312.152
2009-07-27,312.601
2009-07-28,312.365
2009-07-29,308.561
2009-07-30,314.942
2009-07-31,322.229
2009-08-03,332.096
2009-08-04,327.391
2009-08-05,326.323
2009-08-06,335.459
2009-08-07,333.449
2009-08-10,331.672
2009-08-11,327.585
2009-08-12,332.924
2009-08-13,338.803
2009-08-14,344.602
2009-08-17,329.659
2009-08-18,330.748
2009-08-19,331.542
2009-08-20,336.656
2009-08-21,342.261
2009-08-24,349.296
2009-08-25,354.639
2009-08-26,360.102
2009-08-27,369.409
2009-08-28,389.014
2009-08-31,379.554
2009-09-01,370.949
2009-09-02,362.315
2009-09-03,363.735
2009-09-04,369.16
2009-09-07,377.327
2009-09-08,387.347
2009-09-09,389.853
2009-09-10,396.505
2009-09-11,410.777
2009-09-14,413.463
2009-09-15,417.581
2009-09-16,422.478
2009-09-17,447.377
2009-09-18,433.76
2009-09-21,422.205
2009-09-22,431.075
2009-09-23,435.18
2009-09-24,421.788
2009-09-25,422.774
2009-09-28,425.38
2009-09-29,423.22
2009-09-30,429.228
2009-10-01,418.55
2009-10-02,409.276
2009-10-05,408.472
2009-10-06,422.665
2009-10-07,418.97
2009-10-08,421.617
2009-10-09,425.772
2009-10-12,426.685
2009-10-13,413.837
2009-10-14,415.715
2009-10-15,414.822
2009-10-16,408.671
2009-10-19,412.985
2009-10-20,414.731
2009-10-21,412.636
2009-10-22,402.359
2009-10-23,394.713
2009-10-26,388.233
2009-10-27,374.301
2009-10-28,343.849
2009-10-29,356.516
2009-10-30,349.723
2009-11-02,345.056
2009-11-03,329.693
2009-11-04,350.914
2009-11-05,360.028
2009-11-06,367.487
2009-11-09,376.261
2009-11-10,366.608
2009-11-11,370.509
2009-11-12,368.733
2009-11-13,372.165
2009-11-16,367.071
2009-11-17,355.495
2009-11-18,358.894
2009-11-19,350.322
2009-11-20,352.243
2009-11-23,357.132
2009-11-24,354.383
2009-11-25,355.578
2009-11-26,345.636
2009-11-27,349.576
2009-11-30,346.313
2009-12-01,352.464
2009-12-02,356.489
2009-12-03,363.071
2009-12-04,362.511
2009-12-07,359.485
2009-12-08,346.356
2009-12-09,342.726
2009-12-10,341.402
2009-12-11,342.95
2009-12-14,342.716
2009-12-15,339.702
2009-12-16,337.632
2009-12-17,329.218
2009-12-18,329.516
2009-12-21,328.424
2009-12-22,337.197
2009-12-23,342.429
2009-12-24,337.4
2009-12-25,337.4
2009-12-28,338.187
2009-12-29,344.303
2009-12-30,336.969
2009-12-31,332.935
2010-01-01,332.935
2010-01-04,354.408
2010-01-05,357.862
2010-01-06,365.949
2010-01-07,365.189
2010-01-08,364.418
2010-01-11,369.318
2010-01-12,361.943
2010-01-13,364.514
2010-01-14,369.439
2010-01-15,367.27
2010-01-18,366.905
2010-01-19,364.504
2010-01-20,358.197
2010-01-21,349.441
2010-01-22,348.719
2010-01-25,347.692
2010-01-26,343.456
2010-01-27,336.341
2010-01-28,333.89
2010-01-29,334.246
2010-02-01,331.94
2010-02-02,337.709
2010-02-03,337.619
2010-02-04,323.214
2010-02-05,315.984
2010-02-08,317.78
2010-02-09,314.432
2010-02-10,318.787
2010-02-11,316.499
2010-02-12,317.192
2010-02-15,312.183
2010-02-16,318.319
2010-02-17,320.092
2010-02-18,321.592
2010-02-19,320.236
2010-02-22,319.942
2010-02-23,316.253
2010-02-24,313.375
2010-02-25,308.214
2010-02-26,310.104
2010-03-01,310.345
2010-03-02,318.822
2010-03-03,324.103
2010-03-04,325.978
2010-03-05,332.749
2010-03-08,328.185
2010-03-09,325.321
2010-03-10,329.407
2010-03-11,333.445
2010-03-12,340.002
2010-03-15,334.228
2010-03-16,338.267
2010-03-17,344.65
2010-03-18,336.699
2010-03-19,335.897
2010-03-22,334.56
2010-03-23,341.926
2010-03-24,339.54
2010-03-25,345.52
2010-03-26,344.496
2010-03-29,337.332
2010-03-30,335.831
2010-03-31,345.315
2010-04-01,349.707
2010-04-02,349.707
2010-04-05,348.906
2010-04-06,352.83
2010-04-07,354.783
2010-04-08,357.632
2010-04-09,367.392
2010-04-12,371.939
2010-04-13,369.471
2010-04-14,377.787
2010-04-15,374.383
2010-04-16,365.633
2010-04-19,363.647
2010-04-20,369.649
2010-04-21,366.93
2010-04-22,359.736
2010-04-23,364.556
2010-04-26,366.186
2010-04-27,352.244
2010-04-28,342.476
2010-04-29,352.457
2010-04-30,356.023
2010-05-03,352.77
2010-05-04,336.301
2010-05-05,324.193
2010-05-06,316.952
2010-05-07,300.568
2010-05-10,324.879
2010-05-11,318.374
2010-05-12,325.203
2010-05-13,324.01
2010-05-14,310.269
2010-05-17,306.097
2010-05-18,306.529
2010-05-19,295.115
2010-05-20,281.339
2010-05-21,286.814
2010-05-24,281.965
2010-05-25,266.341
2010-05-26,276.175
2010-05-27,284.533
2010-05-28,283.978
2010-05-31,284.891
2010-06-01,283.952
2010-06-02,283.782
2010-06-03,285.154
2010-06-04,279.508
2010-06-07,277.046
2010-06-08,266.489
2010-06-09,276.707
2010-06-10,281.015
2010-06-11,280.979
2010-06-14,285.786
2010-06-15,287.792
2010-06-16,287.024
2010-06-17,288.068
2010-06-18,292.242
2010-06-21,291.415
2010-06-22,286.25
2010-06-23,279.355
2010-06-24,279.244
2010-06-25,276.678
2010-06-28,280.256
2010-06-29,268.828
2010-06-30,267.447
2010-07-01,264.947
2010-07-02,273.555
2010-07-05,270.642
2010-07-06,282.755
2010-07-07,279.313
2010-07-08,289.689
2010-07-09,287.815
2010-07-12,287.001
2010-07-13,290.463
2010-07-14,294.289
2010-07-15,291.586
2010-07-16,290.82
2010-07-19,286.461
2010-07-20,286.743
2010-07-21,290.137
2010-07-22,296.049
2010-07-23,293.505
2010-07-26,300.26
2010-07-27,303.914
2010-07-28,303.213
2010-07-29,304.903
2010-07-30,305.689
2010-08-02,312.408
2010-08-03,315.164
2010-08-04,312.848
2010-08-05,316.269
2010-08-06,315.191
2010-08-09,320.266
2010-08-10,311.666
2010-08-11,300.752
2010-08-12,298.852
2010-08-13,292.446
2010-08-16,291.619
2010-08-17,297.349
2010-08-18,297.046
2010-08-19,293.333
2010-08-20,284.509
2010-08-23,286.572
2010-08-24,281.458
2010-08-25,279.752
2010-08-26,284.808
2010-08-27,284.084
2010-08-30,282.104
2010-08-31,288.264
2010-09-01,295.445
2010-09-02,294.238
2010-09-03,298.052
2010-09-06,298.275
2010-09-07,291.391
2010-09-08,290.581
2010-09-09,294.441
2010-09-10,291.425
2010-09-13,298.43
2010-09-14,298.841
2010-09-15,301.001
2010-09-16,299.564
2010-09-17,292.848
2010-09-20,297.859
