Date,GERMANY SMID CAP SMID (Small+Mid Cap)
2005-11-09,507.802
2005-11-10,507.352
2005-11-11,510.101
2005-11-14,511.607
2005-11-15,508.628
2005-11-16,506.409
2005-11-17,511.628
2005-11-18,513.36
2005-11-21,516.41
2005-11-22,515.953
2005-11-23,520.49
2005-11-24,519.315
2005-11-25,517.335
2005-11-28,517.325
2005-11-29,517.433
2005-11-30,518.362
2005-12-01,519.022
2005-12-02,522.46
2005-12-05,524.266
2005-12-06,526.282
2005-12-07,522.484
2005-12-08,528.675
2005-12-09,529.485
2005-12-12,534.555
2005-12-13,533.064
2005-12-14,537.067
2005-12-15,533.995
2005-12-16,539.436
2005-12-19,540.373
2005-12-20,537.406
2005-12-21,533.71
2005-12-22,536.839
2005-12-23,538.461
2005-12-26,538.461
2005-12-27,540.585
2005-12-28,542.455
2005-12-29,540.942
2005-12-30,537.614
2006-01-02,543.308
2006-01-03,556.163
2006-01-04,567.995
2006-01-05,567.563
2006-01-06,574.129
2006-01-09,571.231
2006-01-10,567.865
2006-01-11,574.359
2006-01-12,575.563
2006-01-13,575.173
2006-01-16,580.274
2006-01-17,574.809
2006-01-18,571.595
2006-01-19,579.616
2006-01-20,574.429
2006-01-23,581.395
2006-01-24,581.79
2006-01-25,591.608
2006-01-26,601.203
2006-01-27,606.681
2006-01-30,605.965
2006-01-31,607.752
2006-02-01,613.678
2006-02-02,608.856
2006-02-03,605.696
2006-02-06,606.87
2006-02-07,604.481
2006-02-08,601.693
2006-02-09,607.839
2006-02-10,607.032
2006-02-13,611.042
2006-02-14,608.393
2006-02-15,609.861
2006-02-16,612.143
2006-02-17,616.051
2006-02-20,619.16
2006-02-21,618.832
2006-02-22,621.037
2006-02-23,623.016
2006-02-24,624.448
2006-02-27,629.227
2006-02-28,624.865
2006-03-01,630.939
2006-03-02,626.418
2006-03-03,627.835
2006-03-06,632.501
2006-03-07,621.067
2006-03-08,613.273
2006-03-09,619.745
2006-03-10,623.298
2006-03-13,632.407
2006-03-14,638.707
2006-03-15,644.365
2006-03-16,653.781
2006-03-17,656.936
2006-03-20,661.109
2006-03-21,658.562
2006-03-22,658.802
2006-03-23,656.033
2006-03-24,659.409
2006-03-27,657.753
2006-03-28,658.751
2006-03-29,654.747
2006-03-30,668.371
2006-03-31,667.165
2006-04-03,671.756
2006-04-04,680.975
2006-04-05,683.337
2006-04-06,681.03
2006-04-07,670.322
2006-04-10,671.853
2006-04-11,666.354
2006-04-12,661.109
2006-04-13,662.802
2006-04-14,662.802
2006-04-17,673.329
2006-04-18,673.03
2006-04-19,687.558
2006-04-20,692.316
2006-04-21,699.321
2006-04-24,700.486
2006-04-25,705.082
2006-04-26,709.581
2006-04-27,710.757
2006-04-28,710.977
2006-05-01,712.218
2006-05-02,721.842
2006-05-03,716.328
2006-05-04,724.898
2006-05-05,739.286
2006-05-08,744.521
2006-05-09,749.278
2006-05-10,747.162
2006-05-11,746.529
2006-05-12,732.027
2006-05-15,707.78
2006-05-16,703.457
2006-05-17,681.875
2006-05-18,673.762
2006-05-19,670.109
2006-05-22,641.56
2006-05-23,665.477
2006-05-24,649.981
2006-05-25,662.514
2006-05-26,678.267
2006-05-29,681.013
2006-05-30,671.889
2006-05-31,673.304
2006-06-01,678.362
2006-06-02,691.275
2006-06-05,684.248
2006-06-06,654.562
2006-06-07,650.404
2006-06-08,619.936
2006-06-09,631.421
2006-06-12,619.096
2006-06-13,597.318
2006-06-14,602.387
2006-06-15,627.474
2006-06-16,622.117
2006-06-19,624.347
2006-06-20,629.112
2006-06-21,633.836
2006-06-22,637.047
2006-06-23,633.755
2006-06-26,636.612
2006-06-27,634.331
2006-06-28,626.18
2006-06-29,639.802
2006-06-30,663.53
2006-07-03,671.824
2006-07-04,674.823
2006-07-05,659.088
2006-07-06,667.416
2006-07-07,666.018
2006-07-10,664.465
2006-07-11,658.374
2006-07-12,658.436
2006-07-13,644.869
2006-07-14,628.744
2006-07-17,615.846
2006-07-18,614.293
2006-07-19,635.576
2006-07-20,642.68
2006-07-21,631.384
2006-07-24,639.956
2006-07-25,644.444
2006-07-26,643.954
2006-07-27,656.716
2006-07-28,660.419
2006-07-31,661.16
2006-08-01,658.249
2006-08-02,669.222
2006-08-03,663.672
2006-08-04,676.735
2006-08-07,665.671
2006-08-08,667.53
2006-08-09,671.86
2006-08-10,660.957
2006-08-11,664.803
2006-08-14,668.539
2006-08-15,677.718
2006-08-16,688.233
2006-08-17,693.619
2006-08-18,691.689
2006-08-21,692.132
2006-08-22,688.082
2006-08-23,683.954
2006-08-24,684.226
2006-08-25,682.719
2006-08-28,688.033
2006-08-29,687.589
2006-08-30,695.728
2006-08-31,693.908
2006-09-01,697.437
2006-09-04,706.04
2006-09-05,699.126
2006-09-06,693.715
2006-09-07,683.61
2006-09-08,682.058
2006-09-11,681.304
2006-09-12,688.574
2006-09-13,692.745
2006-09-14,699.547
2006-09-15,695.973
2006-09-18,695.313
2006-09-19,691.371
2006-09-20,696.493
2006-09-21,700.226
2006-09-22,698.128
2006-09-25,696.376
2006-09-26,702.821
2006-09-27,707.905
2006-09-28,708.113
2006-09-29,711.703
2006-10-02,717.288
2006-10-03,715.016
2006-10-04,715.645
2006-10-05,719.51
2006-10-06,713.678
2006-10-09,719.872
2006-10-10,721.034
2006-10-11,722.04
2006-10-12,724.469
2006-10-13,721.327
2006-10-16,723.607
2006-10-17,714.187
2006-10-18,719.767
2006-10-19,724.423
2006-10-20,728.744
2006-10-23,730.832
2006-10-24,732.658
2006-10-25,737.505
2006-10-26,740.696
2006-10-27,738.289
2006-10-30,732.861
2006-10-31,739.045
2006-11-01,742.522
2006-11-02,739.297
2006-11-03,738.284
2006-11-06,746.973
2006-11-07,757.201
2006-11-08,751.855
2006-11-09,747.003
2006-11-10,752.095
2006-11-13,754.687
2006-11-14,752.897
2006-11-15,752.368
2006-11-16,754.994
2006-11-17,752.386
2006-11-20,751.048
2006-11-21,755.424
2006-11-22,769.314
2006-11-23,767.41
2006-11-24,769.558
2006-11-27,756.92
2006-11-28,753.393
2006-11-29,768.894
2006-11-30,770.502
2006-12-01,774.564
2006-12-04,776.71
2006-12-05,778.885
2006-12-06,782.584
2006-12-07,787.381
2006-12-08,789.056
2006-12-11,788.575
2006-12-12,791.123
2006-12-13,799.538
2006-12-14,799.945
2006-12-15,799.018
2006-12-18,799.194
2006-12-19,795.371
2006-12-20,801.86
2006-12-21,800.854
2006-12-22,796.528
2006-12-25,796.528
2006-12-26,795.287
2006-12-27,802.289
2006-12-28,804.093
2006-12-29,808.957
2007-01-01,808.957
2007-01-02,824.2
2007-01-03,825.528
2007-01-04,816.129
2007-01-05,804.531
2007-01-08,807.519
2007-01-09,812.044
2007-01-10,803.123
2007-01-11,811.782
2007-01-12,817.428
2007-01-15,822.886
2007-01-16,821.964
2007-01-17,823.419
2007-01-18,824.571
2007-01-19,829.359
2007-01-22,828.295
2007-01-23,832.624
2007-01-24,835.204
2007-01-25,831.462
2007-01-26,822.591
2007-01-29,830.741
2007-01-30,834.04
2007-01-31,836.066
2007-02-01,847.151
2007-02-02,848.364
2007-02-05,847.314
2007-02-06,851.729
2007-02-07,864.86
2007-02-08,865.534
2007-02-09,867.101
2007-02-12,860.33
2007-02-13,869.394
2007-02-14,888.587
2007-02-15,888.436
2007-02-16,884.85
2007-02-19,891.387
2007-02-20,892.362
2007-02-21,887.433
2007-02-22,886.787
2007-02-23,891.597
2007-02-26,892.363
2007-02-27,860.101
2007-02-28,847.626
2007-03-01,835.915
2007-03-02,835.111
2007-03-05,815.72
2007-03-06,824.74
2007-03-07,835.825
2007-03-08,850.145
2007-03-09,849.764
2007-03-12,856.846
2007-03-13,850.12
2007-03-14,828.271
2007-03-15,844.544
2007-03-16,849.96
2007-03-19,865.945
2007-03-20,874.309
2007-03-21,879.085
2007-03-22,895.882
2007-03-23,894.96
2007-03-26,891.715
2007-03-27,896.962
2007-03-28,891.086
2007-03-29,900.69
2007-03-30,902.322
2007-04-02,910.88
2007-04-03,920.987
2007-04-04,924.756
2007-04-05,930.995
2007-04-06,930.995
2007-04-09,926.145
2007-04-10,942.177
2007-04-11,941.48
2007-04-12,940.842
2007-04-13,949.645
2007-04-16,963.541
2007-04-17,965.586
2007-04-18,958.976
2007-04-19,955.205
2007-04-20,963.358
2007-04-23,964.119
2007-04-24,960.108
2007-04-25,974.132
2007-04-26,977.068
2007-04-27,979.205
2007-04-30,980.031
2007-05-01,976.369
2007-05-02,979.909
2007-05-03,967.131
2007-05-04,981.543
2007-05-07,986.675
2007-05-08,971.347
2007-05-09,976.143
2007-05-10,970.366
2007-05-11,973.839
2007-05-14,975.164
2007-05-15,982.618
2007-05-16,981.155
2007-05-17,979.728
2007-05-18,984.646
2007-05-21,979.809
2007-05-22,982.681
2007-05-23,989.74
2007-05-24,978.289
2007-05-25,978.793
2007-05-28,978.793
2007-05-29,989.106
2007-05-30,981.303
2007-05-31,1000.0
2007-06-01,1006.15
2007-06-04,1007.255
2007-06-05,1007.264
2007-06-06,976.897
2007-06-07,959.772
2007-06-08,952.49
2007-06-11,967.828
2007-06-12,956.665
2007-06-13,955.273
2007-06-14,973.007
2007-06-15,990.868
2007-06-18,994.217
2007-06-19,994.269
2007-06-20,1002.677
2007-06-21,988.205
2007-06-22,989.68
2007-06-25,985.3
2007-06-26,979.659
2007-06-27,971.367
2007-06-28,992.158
2007-06-29,1002.584
2007-07-02,1018.779
2007-07-03,1028.347
2007-07-04,1036.135
2007-07-05,1029.097
2007-07-06,1039.038
2007-07-09,1044.399
2007-07-10,1041.527
2007-07-11,1039.09
2007-07-12,1055.608
2007-07-13,1056.07
2007-07-16,1053.021
2007-07-17,1046.646
2007-07-18,1033.722
2007-07-19,1044.093
2007-07-20,1033.932
2007-07-23,1032.486
2007-07-24,1017.764
2007-07-25,996.913
2007-07-26,972.274
2007-07-27,964.659
2007-07-30,967.935
2007-07-31,989.916
2007-08-01,970.581
2007-08-02,971.463
2007-08-03,967.123
2007-08-06,955.533
2007-08-07,955.889
2007-08-08,973.472
2007-08-09,944.516
2007-08-10,915.265
2007-08-13,929.132
2007-08-14,918.871
2007-08-15,900.063
2007-08-16,852.56
2007-08-17,863.718
2007-08-20,873.301
2007-08-21,879.051
2007-08-22,907.568
2007-08-23,918.466
2007-08-24,921.438
2007-08-27,924.672
2007-08-28,907.907
2007-08-29,912.587
2007-08-30,924.855
2007-08-31,943.005
2007-09-03,948.842
2007-09-04,957.416
2007-09-05,944.831
2007-09-06,952.42
2007-09-07,938.074
2007-09-10,925.371
2007-09-11,941.524
2007-09-12,946.477
2007-09-13,943.411
2007-09-14,934.087
2007-09-17,919.242
2007-09-18,933.846
2007-09-19,967.819
2007-09-20,970.679
2007-09-21,983.446
2007-09-24,985.074
2007-09-25,974.649
2007-09-26,981.537
2007-09-27,990.991
2007-09-28,995.546
2007-10-01,1001.878
2007-10-02,1007.281
2007-10-03,1012.295
2007-10-04,1007.484
2007-10-05,1014.159
2007-10-08,1006.329
2007-10-09,1008.923
2007-10-10,1017.568
2007-10-11,1029.769
2007-10-12,1022.013
2007-10-15,1021.756
2007-10-16,1006.476
2007-10-17,1020.851
2007-10-18,1014.767
2007-10-19,1002.42
2007-10-22,975.035
2007-10-23,1000.775
2007-10-24,990.512
2007-10-25,1010.499
2007-10-26,1014.856
2007-10-29,1023.417
2007-10-30,1015.742
2007-10-31,1032.997
2007-11-01,1017.949
2007-11-02,1015.383
2007-11-05,1000.93
2007-11-06,1018.913
2007-11-07,1019.522
2007-11-08,1015.741
2007-11-09,998.51
2007-11-12,982.953
2007-11-13,971.735
2007-11-14,990.927
2007-11-15,961.358
2007-11-16,942.209
2007-11-19,906.306
2007-11-20,921.982
2007-11-21,889.005
2007-11-22,893.499
2007-11-23,905.523
2007-11-26,909.632
2007-11-27,911.945
2007-11-28,936.873
2007-11-29,947.424
2007-11-30,958.327
2007-12-03,954.151
2007-12-04,946.795
2007-12-05,962.619
2007-12-06,955.131
2007-12-07,971.16
2007-12-10,983.211
2007-12-11,982.398
2007-12-12,983.35
2007-12-13,952.761
2007-12-14,945.815
2007-12-17,914.939
2007-12-18,920.078
2007-12-19,917.619
2007-12-20,918.349
2007-12-21,933.204
2007-12-24,935.282
2007-12-25,935.282
2007-12-26,941.71
2007-12-27,952.788
2007-12-28,967.886
2007-12-31,962.357
2008-01-01,962.357
2008-01-02,958.947
2008-01-03,947.838
2008-01-04,931.861
2008-01-07,905.095
2008-01-08,911.406
2008-01-09,878.517
2008-01-10,860.464
2008-01-11,867.271
2008-01-14,885.104
2008-01-15,840.655
2008-01-16,804.832
2008-01-17,802.592
2008-01-18,792.591
2008-01-21,730.227
2008-01-22,763.799
2008-01-23,740.601
2008-01-24,790.888
2008-01-25,804.429
2008-01-28,795.478
2008-01-29,821.912
2008-01-30,820.917
2008-01-31,820.945
2008-02-01,851.465
2008-02-04,860.003
2008-02-05,811.109
2008-02-06,820.312
2008-02-07,788.097
2008-02-08,790.066
2008-02-11,786.325
2008-02-12,826.26
2008-02-13,834.973
2008-02-14,839.639
2008-02-15,828.938
2008-02-18,843.025
2008-02-19,853.596
2008-02-20,836.159
2008-02-21,852.194
2008-02-22,847.844
2008-02-25,862.204
2008-02-26,879.546
2008-02-27,887.184
2008-02-28,873.648
2008-02-29,860.976
2008-03-03,847.267
2008-03-04,836.998
2008-03-05,854.645
2008-03-06,849.449
2008-03-07,832.462
2008-03-10,808.855
2008-03-11,823.626
2008-03-12,844.874
2008-03-13,834.327
2008-03-14,837.084
2008-03-17,799.759
2008-03-18,825.808
2008-03-19,804.432
2008-03-20,784.12
2008-03-21,784.12
2008-03-24,783.001
2008-03-25,830.013
2008-03-26,840.206
2008-03-27,864.007
2008-03-28,861.873
2008-03-31,868.635
2008-04-01,882.097
2008-04-02,886.197
2008-04-03,882.001
2008-04-04,897.242
2008-04-07,905.977
2008-04-08,886.435
2008-04-09,882.041
2008-04-10,875.477
2008-04-11,873.135
2008-04-14,871.2
2008-04-15,877.13
2008-04-16,916.447
2008-04-17,904.639
2008-04-18,914.836
2008-04-21,923.309
2008-04-22,925.717
2008-04-23,933.599
2008-04-24,919.425
2008-04-25,923.648
2008-04-28,933.788
2008-04-29,918.397
2008-04-30,923.273
2008-05-01,916.246
2008-05-02,928.0
2008-05-05,932.274
2008-05-06,933.152
2008-05-07,939.128
2008-05-08,942.946
2008-05-09,932.657
2008-05-12,941.923
2008-05-13,945.097
2008-05-14,956.954
2008-05-15,964.09
2008-05-16,975.451
2008-05-19,990.434
2008-05-20,969.865
2008-05-21,971.469
2008-05-22,977.541
2008-05-23,961.262
2008-05-26,952.325
2008-05-27,944.148
2008-05-28,949.356
2008-05-29,940.238
2008-05-30,951.959
2008-06-02,947.561
2008-06-03,954.709
2008-06-04,954.057
2008-06-05,965.154
2008-06-06,963.936
2008-06-09,952.857
2008-06-10,928.605
2008-06-11,925.026
2008-06-12,927.365
2008-06-13,927.61
2008-06-16,943.398
2008-06-17,956.693
2008-06-18,937.2
2008-06-19,933.31
2008-06-20,935.599
2008-06-23,915.78
2008-06-24,910.534
2008-06-25,918.981
2008-06-26,905.992
2008-06-27,895.376
2008-06-30,890.294
2008-07-01,862.196
2008-07-02,848.976
2008-07-03,833.255
2008-07-04,830.499
2008-07-07,842.646
2008-07-08,823.627
2008-07-09,848.258
2008-07-10,841.05
2008-07-11,826.992
2008-07-14,831.764
2008-07-15,810.272
2008-07-16,808.866
2008-07-17,839.571
2008-07-18,838.69
2008-07-21,849.349
2008-07-22,839.587
2008-07-23,840.301
2008-07-24,815.018
2008-07-25,811.286
2008-07-28,801.208
2008-07-29,790.646
2008-07-30,811.278
2008-07-31,821.809
2008-08-01,805.552
2008-08-04,796.816
2008-08-05,804.014
2008-08-06,817.841
2008-08-07,813.664
2008-08-08,801.028
2008-08-11,805.568
2008-08-12,795.637
2008-08-13,780.352
2008-08-14,784.09
2008-08-15,776.097
2008-08-18,777.448
2008-08-19,763.212
2008-08-20,773.371
2008-08-21,774.832
2008-08-22,786.524
2008-08-25,779.911
2008-08-26,778.203
2008-08-27,783.57
2008-08-28,793.776
2008-08-29,803.448
2008-09-01,792.524
2008-09-02,795.652
2008-09-03,774.412
2008-09-04,746.942
2008-09-05,715.657
2008-09-08,732.544
2008-09-09,710.093
2008-09-10,699.005
2008-09-11,685.757
2008-09-12,713.853
2008-09-15,687.693
2008-09-16,671.305
2008-09-17,657.774
2008-09-18,661.734
2008-09-19,699.404
2008-09-22,702.836
2008-09-23,694.636
2008-09-24,692.053
2008-09-25,694.765
2008-09-26,667.17
2008-09-29,594.487
2008-09-30,590.42
2008-10-01,583.209
2008-10-02,560.893
2008-10-03,567.561
2008-10-06,499.08
2008-10-07,489.569
2008-10-08,464.619
2008-10-09,466.447
2008-10-10,431.829
2008-10-13,492.704
2008-10-14,497.977
2008-10-15,456.783
2008-10-16,428.534
2008-10-17,436.509
2008-10-20,441.671
2008-10-21,438.828
2008-10-22,406.775
2008-10-23,394.969
2008-10-24,370.064
2008-10-27,339.742
2008-10-28,337.015
2008-10-29,375.073
2008-10-30,389.727
2008-10-31,392.116
2008-11-03,411.471
2008-11-04,452.612
2008-11-05,439.141
2008-11-06,397.078
2008-11-07,403.764
2008-11-10,415.028
2008-11-11,387.726
2008-11-12,370.725
2008-11-13,372.113
2008-11-14,377.204
2008-11-17,369.876
2008-11-18,366.234
2008-11-19,344.463
2008-11-20,327.078
2008-11-21,324.271
2008-11-24,359.46
2008-11-25,371.6
2008-11-26,368.877
2008-11-27,385.634
2008-11-28,375.619
2008-12-01,351.052
2008-12-02,360.701
2008-12-03,358.138
2008-12-04,362.81
2008-12-05,345.983
2008-12-08,372.026
2008-12-09,373.398
2008-12-10,381.509
2008-12-11,385.788
2008-12-12,384.491
2008-12-15,395.419
2008-12-16,402.883
2008-12-17,419.377
2008-12-18,430.075
2008-12-19,410.205
2008-12-22,411.414
2008-12-23,416.41
2008-12-24,417.739
2008-12-25,417.739
2008-12-26,419.755
2008-12-29,440.4
2008-12-30,448.327
2008-12-31,440.593
2009-01-01,440.593
2009-01-02,452.953
2009-01-05,448.932
2009-01-06,444.146
2009-01-07,446.13
2009-01-08,433.466
2009-01-09,417.847
2009-01-12,401.674
2009-01-13,395.125
2009-01-14,375.78
2009-01-15,372.105
2009-01-16,379.738
2009-01-19,367.225
2009-01-20,352.757
2009-01-21,355.901
2009-01-22,356.159
2009-01-23,345.101
2009-01-26,364.565
2009-01-27,366.913
2009-01-28,387.343
2009-01-29,376.303
2009-01-30,366.795
2009-02-02,359.993
2009-02-03,368.531
2009-02-04,377.53
2009-02-05,380.052
2009-02-06,392.834
2009-02-09,405.013
2009-02-10,390.793
2009-02-11,385.461
2009-02-12,375.092
2009-02-13,382.225
2009-02-16,375.79
2009-02-17,356.275
2009-02-18,350.443
2009-02-19,355.056
2009-02-20,338.611
2009-02-23,332.663
2009-02-24,328.373
2009-02-25,327.591
2009-02-26,336.187
2009-02-27,328.776
2009-03-02,313.709
2009-03-03,307.289
2009-03-04,321.928
2009-03-05,304.363
2009-03-06,301.466
2009-03-09,301.014
2009-03-10,320.101
2009-03-11,321.523
2009-03-12,321.644
2009-03-13,325.817
2009-03-16,335.929
2009-03-17,330.06
2009-03-18,330.614
2009-03-19,350.852
2009-03-20,350.19
2009-03-23,358.326
2009-03-24,358.315
2009-03-25,365.087
2009-03-26,368.868
2009-03-27,356.711
2009-03-30,340.961
2009-03-31,351.115
2009-04-01,355.559
2009-04-02,382.706
2009-04-03,386.227
2009-04-06,388.138
2009-04-07,375.493
2009-04-08,377.37
2009-04-09,393.889
2009-04-10,393.889
2009-04-13,397.229
2009-04-14,404.35
2009-04-15,404.519
2009-04-16,411.539
2009-04-17,416.601
2009-04-20,392.388
2009-04-21,397.417
2009-04-22,407.966
2009-04-23,408.729
2009-04-24,425.812
2009-04-27,419.101
2009-04-28,408.917
2009-04-29,423.548
2009-04-30,431.828
2009-05-01,431.893
2009-05-04,452.843
2009-05-05,449.665
2009-05-06,451.681
2009-05-07,452.895
2009-05-08,459.32
2009-05-11,450.225
2009-05-12,449.765
2009-05-13,430.892
2009-05-14,435.785
2009-05-15,444.949
2009-05-18,453.256
2009-05-19,470.161
2009-05-20,488.318
2009-05-21,472.49
2009-05-22,485.126
2009-05-25,482.995
2009-05-26,482.462
2009-05-27,487.252
2009-05-28,480.665
2009-05-29,486.994
2009-06-01,504.164
2009-06-02,513.759
2009-06-03,501.404
2009-06-04,498.015
2009-06-05,492.972
2009-06-08,476.577
2009-06-09,481.624
2009-06-10,492.218
2009-06-11,501.085
2009-06-12,495.584
2009-06-15,474.575
2009-06-16,472.355
2009-06-17,452.74
2009-06-18,456.44
2009-06-19,458.475
2009-06-22,439.733
2009-06-23,447.688
2009-06-24,463.34
2009-06-25,456.613
2009-06-26,461.962
2009-06-29,468.884
2009-06-30,466.145
2009-07-01,481.902
2009-07-02,467.422
2009-07-03,462.496
2009-07-06,452.391
2009-07-07,452.9
2009-07-08,444.134
2009-07-09,450.46
2009-07-10,443.656
2009-07-13,452.109
2009-07-14,457.033
2009-07-15,474.608
2009-07-16,480.02
2009-07-17,478.948
2009-07-20,488.88
2009-07-21,496.83
2009-07-22,493.511
2009-07-23,501.903
2009-07-24,498.507
2009-07-27,501.519
2009-07-28,489.955
2009-07-29,492.476
2009-07-30,501.088
2009-07-31,505.604
2009-08-03,524.354
2009-08-04,522.682
2009-08-05,525.83
2009-08-06,528.142
2009-08-07,526.581
2009-08-10,525.038
2009-08-11,513.857
2009-08-12,521.035
2009-08-13,532.236
2009-08-14,531.049
2009-08-17,514.357
2009-08-18,521.221
2009-08-19,524.151
2009-08-20,535.107
2009-08-21,547.067
2009-08-24,553.753
2009-08-25,555.471
2009-08-26,548.956
2009-08-27,541.255
2009-08-28,555.898
2009-08-31,547.451
2009-09-01,535.622
2009-09-02,526.151
2009-09-03,536.134
2009-09-04,544.872
2009-09-07,560.753
2009-09-08,576.032
2009-09-09,588.335
2009-09-10,587.865
2009-09-11,594.044
2009-09-14,591.13
2009-09-15,597.759
2009-09-16,615.007
2009-09-17,621.373
2009-09-18,620.805
2009-09-21,607.191
2009-09-22,619.3
2009-09-23,617.193
2009-09-24,601.503
2009-09-25,596.863
2009-09-28,608.732
2009-09-29,604.389
2009-09-30,609.965
2009-10-01,593.875
2009-10-02,579.965
2009-10-05,587.767
2009-10-06,612.385
2009-10-07,610.016
2009-10-08,620.85
2009-10-09,622.758
2009-10-12,633.42
2009-10-13,625.744
2009-10-14,643.925
2009-10-15,641.422
2009-10-16,630.622
2009-10-19,640.848
2009-10-20,637.797
2009-10-21,635.59
2009-10-22,623.911
2009-10-23,626.497
2009-10-26,607.95
2009-10-27,590.507
2009-10-28,564.508
2009-10-29,582.498
2009-10-30,566.674
2009-11-02,571.322
2009-11-03,559.511
2009-11-04,585.162
2009-11-05,589.79
2009-11-06,594.36
2009-11-09,610.806
2009-11-10,605.928
2009-11-11,614.575
2009-11-12,609.194
2009-11-13,610.115
2009-11-16,624.423
2009-11-17,615.743
2009-11-18,622.917
2009-11-19,603.818
2009-11-20,599.686
2009-11-23,621.635
2009-11-24,617.993
2009-11-25,627.866
2009-11-26,605.394
2009-11-27,616.232
2009-11-30,612.347
2009-12-01,633.956
2009-12-02,632.553
2009-12-03,633.275
2009-12-04,629.188
2009-12-07,627.152
2009-12-08,614.426
2009-12-09,610.461
2009-12-10,612.716
2009-12-11,611.518
2009-12-14,616.375
2009-12-15,612.998
2009-12-16,621.27
2009-12-17,607.208
2009-12-18,603.244
2009-12-21,609.452
2009-12-22,605.792
2009-12-23,609.813
2009-12-24,610.855
2009-12-25,610.855
2009-12-28,612.697
2009-12-29,615.808
2009-12-30,609.296
2009-12-31,611.277
2010-01-01,611.277
2010-01-04,630.37
2010-01-05,638.833
2010-01-06,641.618
2010-01-07,643.323
2010-01-08,646.507
2010-01-11,656.537
2010-01-12,644.194
2010-01-13,647.785
2010-01-14,653.637
2010-01-15,641.446
2010-01-18,642.674
2010-01-19,640.364
2010-01-20,622.811
2010-01-21,611.765
2010-01-22,606.565
2010-01-25,607.53
2010-01-26,603.177
2010-01-27,598.846
2010-01-28,590.815
2010-01-29,592.964
2010-02-01,599.957
2010-02-02,610.907
2010-02-03,606.308
2010-02-04,584.134
2010-02-05,564.984
2010-02-08,567.414
2010-02-09,573.456
2010-02-10,576.46
2010-02-11,574.586
2010-02-12,573.528
2010-02-15,574.351
2010-02-16,586.269
2010-02-17,590.853
2010-02-18,595.54
2010-02-19,592.236
2010-02-22,594.702
2010-02-23,583.77
2010-02-24,582.342
2010-02-25,569.294
2010-02-26,583.303
2010-03-01,587.862
2010-03-02,598.31
2010-03-03,607.397
2010-03-04,604.184
2010-03-05,611.509
2010-03-08,612.16
2010-03-09,609.88
2010-03-10,621.439
2010-03-11,620.039
2010-03-12,627.109
2010-03-15,616.737
2010-03-16,626.654
2010-03-17,630.102
2010-03-18,621.425
2010-03-19,616.086
2010-03-22,616.682
2010-03-23,622.108
2010-03-24,618.614
2010-03-25,626.886
2010-03-26,628.561
2010-03-29,633.183
2010-03-30,626.105
2010-03-31,632.399
2010-04-01,641.4
2010-04-02,641.4
2010-04-05,639.931
2010-04-06,641.577
2010-04-07,638.655
2010-04-08,632.359
2010-04-09,643.702
2010-04-12,649.554
2010-04-13,645.965
2010-04-14,657.343
2010-04-15,658.078
2010-04-16,644.139
2010-04-19,636.962
2010-04-20,648.094
2010-04-21,645.621
2010-04-22,632.862
2010-04-23,646.197
2010-04-26,650.748
2010-04-27,632.852
2010-04-28,614.978
2010-04-29,628.144
2010-04-30,628.635
2010-05-03,628.861
2010-05-04,600.099
2010-05-05,579.974
2010-05-06,567.989
2010-05-07,547.816
2010-05-10,587.619
2010-05-11,580.125
2010-05-12,595.359
2010-05-13,592.562
2010-05-14,568.546
2010-05-17,560.477
2010-05-18,566.505
2010-05-19,547.614
2010-05-20,532.569
2010-05-21,542.434
2010-05-24,532.85
2010-05-25,505.534
2010-05-26,518.988
2010-05-27,538.006
2010-05-28,541.301
2010-05-31,542.062
2010-06-01,539.918
2010-06-02,537.43
2010-06-03,546.977
2010-06-04,528.565
2010-06-07,518.637
2010-06-08,512.84
2010-06-09,529.585
2010-06-10,542.955
2010-06-11,546.424
2010-06-14,563.422
2010-06-15,568.897
2010-06-16,568.073
2010-06-17,572.56
2010-06-18,575.488
2010-06-21,579.631
2010-06-22,573.132
2010-06-23,566.534
2010-06-24,559.033
2010-06-25,553.979
2010-06-28,563.537
2010-06-29,537.14
2010-06-30,539.973
2010-07-01,537.656
2010-07-02,546.721
2010-07-05,543.474
2010-07-06,564.334
2010-07-07,564.972
2010-07-08,571.614
2010-07-09,574.712
2010-07-12,573.068
2010-07-13,586.333
2010-07-14,589.332
2010-07-15,590.768
2010-07-16,584.873
2010-07-19,583.029
2010-07-20,575.131
2010-07-21,579.862
2010-07-22,597.516
2010-07-23,597.457
2010-07-26,609.314
2010-07-27,612.342
2010-07-28,610.144
2010-07-29,606.192
2010-07-30,602.659
2010-08-02,623.926
2010-08-03,626.713
2010-08-04,625.136
2010-08-05,626.476
2010-08-06,630.614
2010-08-09,634.083
2010-08-10,617.056
2010-08-11,592.135
2010-08-12,586.168
2010-08-13,584.048
2010-08-16,588.74
2010-08-17,600.808
2010-08-18,599.015
2010-08-19,593.174
2010-08-20,575.503
2010-08-23,575.776
2010-08-24,566.635
2010-08-25,558.902
2010-08-26,568.553
2010-08-27,570.172
2010-08-30,568.483
2010-08-31,570.704
2010-09-01,590.825
2010-09-02,593.731
2010-09-03,598.142
2010-09-06,601.011
2010-09-07,588.539
2010-09-08,592.609
2010-09-09,599.295
2010-09-10,598.712
2010-09-13,609.244
2010-09-14,616.213
