Date,ITALY IMI IMI (Large+Mid+Small Cap)
2005-11-09,622.785
2005-11-10,622.751
2005-11-11,627.232
2005-11-14,626.033
2005-11-15,624.239
2005-11-16,623.319
2005-11-17,631.353
2005-11-18,632.774
2005-11-21,636.947
2005-11-22,636.786
2005-11-23,645.118
2005-11-24,643.794
2005-11-25,641.789
2005-11-28,641.754
2005-11-29,641.195
2005-11-30,639.182
2005-12-01,643.087
2005-12-02,644.139
2005-12-05,646.613
2005-12-06,650.734
2005-12-07,648.27
2005-12-08,655.368
2005-12-09,654.674
2005-12-12,661.779
2005-12-13,661.492
2005-12-14,667.291
2005-12-15,661.851
2005-12-16,669.091
2005-12-19,669.753
2005-12-20,667.816
2005-12-21,668.379
2005-12-22,671.595
2005-12-23,670.95
2005-12-26,670.95
2005-12-27,671.527
2005-12-28,675.16
2005-12-29,672.866
2005-12-30,665.981
2006-01-02,670.244
2006-01-03,684.341
2006-01-04,695.853
2006-01-05,692.526
2006-01-06,700.044
2006-01-09,692.972
2006-01-10,690.706
2006-01-11,699.28
2006-01-12,698.117
2006-01-13,693.348
2006-01-16,702.271
2006-01-17,694.601
2006-01-18,691.538
2006-01-19,693.74
2006-01-20,686.095
2006-01-23,698.202
2006-01-24,695.549
2006-01-25,700.39
2006-01-26,709.081
2006-01-27,705.897
2006-01-30,702.477
2006-01-31,705.344
2006-02-01,708.323
2006-02-02,699.483
2006-02-03,693.641
2006-02-06,701.314
2006-02-07,698.311
2006-02-08,698.45
2006-02-09,705.528
2006-02-10,697.772
2006-02-13,701.355
2006-02-14,698.188
2006-02-15,701.045
2006-02-16,704.765
2006-02-17,710.354
2006-02-20,715.968
2006-02-21,715.253
2006-02-22,720.354
2006-02-23,721.5
2006-02-24,720.915
2006-02-27,724.089
2006-02-28,716.838
2006-03-01,720.093
2006-03-02,714.693
2006-03-03,718.217
2006-03-06,724.936
2006-03-07,714.66
2006-03-08,713.045
2006-03-09,719.281
2006-03-10,722.327
2006-03-13,730.63
2006-03-14,739.166
2006-03-15,742.248
2006-03-16,750.822
2006-03-17,749.916
2006-03-20,752.5
2006-03-21,749.21
2006-03-22,747.898
2006-03-23,735.731
2006-03-24,736.637
2006-03-27,728.771
2006-03-28,726.609
2006-03-29,726.124
2006-03-30,743.776
2006-03-31,736.322
2006-04-03,743.687
2006-04-04,748.356
2006-04-05,755.79
2006-04-06,752.796
2006-04-07,738.858
2006-04-10,747.016
2006-04-11,733.591
2006-04-12,733.171
2006-04-13,731.148
2006-04-14,731.148
2006-04-17,742.761
2006-04-18,740.391
2006-04-19,753.105
2006-04-20,757.02
2006-04-21,761.693
2006-04-24,761.608
2006-04-25,764.351
2006-04-26,771.934
2006-04-27,773.547
2006-04-28,770.699
2006-05-01,772.045
2006-05-02,780.585
2006-05-03,774.17
2006-05-04,783.777
2006-05-05,792.571
2006-05-08,794.071
2006-05-09,801.814
2006-05-10,802.429
2006-05-11,801.968
2006-05-12,793.01
2006-05-15,779.548
2006-05-16,780.647
2006-05-17,757.66
2006-05-18,757.059
2006-05-19,753.282
2006-05-22,744.301
2006-05-23,758.084
2006-05-24,749.312
2006-05-25,760.555
2006-05-26,765.459
2006-05-29,765.202
2006-05-30,759.477
2006-05-31,769.757
2006-06-01,771.748
2006-06-02,778.646
2006-06-05,777.567
2006-06-06,756.988
2006-06-07,760.336
2006-06-08,735.944
2006-06-09,745.657
2006-06-12,734.324
2006-06-13,722.034
2006-06-14,723.247
2006-06-15,737.156
2006-06-16,731.957
2006-06-19,732.432
2006-06-20,736.324
2006-06-21,743.178
2006-06-22,741.215
2006-06-23,740.466
2006-06-26,741.544
2006-06-27,740.916
2006-06-28,738.802
2006-06-29,749.064
2006-06-30,772.312
2006-07-03,778.305
2006-07-04,779.636
2006-07-05,764.803
2006-07-06,772.817
2006-07-07,775.496
2006-07-10,773.643
2006-07-11,766.652
2006-07-12,765.07
2006-07-13,755.633
2006-07-14,746.321
2006-07-17,735.281
2006-07-18,731.671
2006-07-19,751.545
2006-07-20,755.038
2006-07-21,752.922
2006-07-24,760.038
2006-07-25,757.346
2006-07-26,760.116
2006-07-27,773.938
2006-07-28,780.691
2006-07-31,778.758
2006-08-01,772.084
2006-08-02,784.519
2006-08-03,777.851
2006-08-04,791.968
2006-08-07,783.09
2006-08-08,784.439
2006-08-09,791.142
2006-08-10,779.54
2006-08-11,778.827
2006-08-14,782.273
2006-08-15,784.851
2006-08-16,797.212
2006-08-17,800.82
2006-08-18,799.784
2006-08-21,803.878
2006-08-22,800.298
2006-08-23,793.668
2006-08-24,802.704
2006-08-25,800.792
2006-08-28,805.285
2006-08-29,803.217
2006-08-30,812.788
2006-08-31,810.474
2006-09-01,815.167
2006-09-04,821.479
2006-09-05,816.208
2006-09-06,809.592
2006-09-07,801.947
2006-09-08,801.285
2006-09-11,799.829
2006-09-12,803.946
2006-09-13,803.567
2006-09-14,806.794
2006-09-15,799.22
2006-09-18,801.107
2006-09-19,797.11
2006-09-20,804.538
2006-09-21,809.241
2006-09-22,806.841
2006-09-25,802.333
2006-09-26,804.476
2006-09-27,809.317
2006-09-28,810.373
2006-09-29,810.358
2006-10-02,814.422
2006-10-03,813.801
2006-10-04,816.98
2006-10-05,822.5
2006-10-06,816.006
2006-10-09,819.878
2006-10-10,820.947
2006-10-11,825.433
2006-10-12,826.968
2006-10-13,822.849
2006-10-16,825.78
2006-10-17,817.035
2006-10-18,822.173
2006-10-19,826.732
2006-10-20,828.015
2006-10-23,825.995
2006-10-24,825.22
2006-10-25,830.867
2006-10-26,833.648
2006-10-27,838.152
2006-10-30,839.441
2006-10-31,846.784
2006-11-01,852.009
2006-11-02,847.93
2006-11-03,848.175
2006-11-06,855.939
2006-11-07,863.873
2006-11-08,861.934
2006-11-09,862.558
2006-11-10,870.498
2006-11-13,869.462
2006-11-14,866.588
2006-11-15,872.027
2006-11-16,872.366
2006-11-17,870.82
2006-11-20,873.068
2006-11-21,874.944
2006-11-22,883.889
2006-11-23,885.279
2006-11-24,890.174
2006-11-27,880.001
2006-11-28,882.679
2006-11-29,893.301
2006-11-30,894.162
2006-12-01,893.432
2006-12-04,896.731
2006-12-05,900.691
2006-12-06,902.663
2006-12-07,905.028
2006-12-08,906.882
2006-12-11,904.295
2006-12-12,905.786
2006-12-13,907.888
2006-12-14,904.099
2006-12-15,904.168
2006-12-18,902.248
2006-12-19,906.535
2006-12-20,909.306
2006-12-21,907.342
2006-12-22,898.33
2006-12-25,898.33
2006-12-26,896.931
2006-12-27,907.217
2006-12-28,910.005
2006-12-29,914.415
2007-01-01,914.415
2007-01-02,931.448
2007-01-03,927.053
2007-01-04,915.152
2007-01-05,904.708
2007-01-08,903.761
2007-01-09,904.998
2007-01-10,895.816
2007-01-11,903.63
2007-01-12,909.596
2007-01-15,914.32
2007-01-16,910.931
2007-01-17,905.112
2007-01-18,905.146
2007-01-19,912.984
2007-01-22,912.056
2007-01-23,918.848
2007-01-24,923.66
2007-01-25,922.516
2007-01-26,912.188
2007-01-29,914.985
2007-01-30,917.576
2007-01-31,919.068
2007-02-01,926.498
2007-02-02,926.298
2007-02-05,924.744
2007-02-06,925.02
2007-02-07,934.899
2007-02-08,929.243
2007-02-09,931.842
2007-02-12,924.429
2007-02-13,932.539
2007-02-14,945.839
2007-02-15,947.334
2007-02-16,946.041
2007-02-19,950.719
2007-02-20,943.794
2007-02-21,934.79
2007-02-22,936.547
2007-02-23,940.529
2007-02-26,947.47
2007-02-27,924.763
2007-02-28,912.637
2007-03-01,898.722
2007-03-02,897.752
2007-03-05,883.743
2007-03-06,889.195
2007-03-07,892.516
2007-03-08,902.898
2007-03-09,901.945
2007-03-12,903.417
2007-03-13,896.859
2007-03-14,878.058
2007-03-15,893.157
2007-03-16,895.636
2007-03-19,907.961
2007-03-20,907.592
2007-03-21,913.272
2007-03-22,933.249
2007-03-23,934.757
2007-03-26,926.975
2007-03-27,927.921
2007-03-28,926.504
2007-03-29,936.287
2007-03-30,936.484
2007-04-02,946.86
2007-04-03,955.629
2007-04-04,956.123
2007-04-05,961.779
2007-04-06,961.779
2007-04-09,956.769
2007-04-10,970.763
2007-04-11,968.07
2007-04-12,969.725
2007-04-13,977.103
2007-04-16,988.832
2007-04-17,990.733
2007-04-18,988.187
2007-04-19,984.259
2007-04-20,995.145
2007-04-23,996.014
2007-04-24,995.254
2007-04-25,1009.212
2007-04-26,1007.498
2007-04-27,1006.951
2007-04-30,1009.256
2007-05-01,1005.484
2007-05-02,1008.043
2007-05-03,1000.562
2007-05-04,1006.941
2007-05-07,1010.373
2007-05-08,996.467
2007-05-09,1002.918
2007-05-10,991.826
2007-05-11,996.461
2007-05-14,997.892
2007-05-15,1009.198
2007-05-16,1003.566
2007-05-17,1001.766
2007-05-18,1010.559
2007-05-21,1009.212
2007-05-22,1005.406
2007-05-23,1014.275
2007-05-24,996.808
2007-05-25,998.938
2007-05-28,1002.379
2007-05-29,1000.555
2007-05-30,995.138
2007-05-31,1000.0
2007-06-01,994.9
2007-06-04,992.541
2007-06-05,999.795
2007-06-06,983.151
2007-06-07,971.561
2007-06-08,958.774
2007-06-11,961.72
2007-06-12,956.153
2007-06-13,959.856
2007-06-14,975.508
2007-06-15,989.674
2007-06-18,990.831
2007-06-19,994.712
2007-06-20,994.258
2007-06-21,984.544
2007-06-22,980.757
2007-06-25,980.954
2007-06-26,970.494
2007-06-27,964.09
2007-06-28,972.713
2007-06-29,981.351
2007-07-02,991.808
2007-07-03,998.376
2007-07-04,1000.923
2007-07-05,991.179
2007-07-06,998.405
2007-07-09,1004.207
2007-07-10,1000.129
2007-07-11,998.466
2007-07-12,1006.174
2007-07-13,1010.561
2007-07-16,1012.172
2007-07-17,1007.457
2007-07-18,1001.058
2007-07-19,1010.417
2007-07-20,997.781
2007-07-23,1001.862
2007-07-24,984.219
2007-07-25,964.852
2007-07-26,945.543
2007-07-27,937.849
2007-07-30,938.809
2007-07-31,954.13
2007-08-01,934.175
2007-08-02,941.054
2007-08-03,939.623
2007-08-06,933.845
2007-08-07,947.585
2007-08-08,968.124
2007-08-09,946.017
2007-08-10,919.683
2007-08-13,927.672
2007-08-14,917.768
2007-08-15,910.871
2007-08-16,877.005
2007-08-17,900.158
2007-08-20,902.737
2007-08-21,904.271
2007-08-22,921.678
2007-08-23,928.843
2007-08-24,938.882
2007-08-27,939.615
2007-08-28,922.474
2007-08-29,930.463
2007-08-30,937.585
2007-08-31,946.08
2007-09-03,947.574
2007-09-04,947.534
2007-09-05,929.84
2007-09-06,934.463
2007-09-07,918.795
2007-09-10,918.203
2007-09-11,931.087
2007-09-12,937.343
2007-09-13,945.336
2007-09-14,937.119
2007-09-17,926.862
2007-09-18,942.019
2007-09-19,967.891
2007-09-20,969.401
2007-09-21,970.459
2007-09-24,971.77
2007-09-25,966.261
2007-09-26,974.79
2007-09-27,977.077
2007-09-28,978.196
2007-10-01,991.553
2007-10-02,986.433
2007-10-03,985.392
2007-10-04,988.531
2007-10-05,994.425
2007-10-08,986.654
2007-10-09,997.622
2007-10-10,999.481
2007-10-11,1008.249
2007-10-12,1005.898
2007-10-15,997.602
2007-10-16,989.299
2007-10-17,989.042
2007-10-18,986.468
2007-10-19,983.685
2007-10-22,964.717
2007-10-23,976.414
2007-10-24,970.04
2007-10-25,987.747
2007-10-26,999.053
2007-10-29,1003.784
2007-10-30,1004.962
2007-10-31,1017.193
2007-11-01,996.058
2007-11-02,999.012
2007-11-05,991.084
2007-11-06,996.688
2007-11-07,999.396
2007-11-08,984.022
2007-11-09,964.925
2007-11-12,962.859
2007-11-13,972.776
2007-11-14,983.87
2007-11-15,974.037
2007-11-16,975.511
2007-11-19,956.411
2007-11-20,972.154
2007-11-21,958.631
2007-11-22,961.477
2007-11-23,974.455
2007-11-26,970.277
2007-11-27,970.942
2007-11-28,982.437
2007-11-29,985.836
2007-11-30,989.704
2007-12-03,984.466
2007-12-04,982.478
2007-12-05,992.089
2007-12-06,989.971
2007-12-07,997.536
2007-12-10,1006.317
2007-12-11,1001.685
2007-12-12,1001.288
2007-12-13,979.428
2007-12-14,969.252
2007-12-17,949.255
2007-12-18,951.018
2007-12-19,942.952
2007-12-20,937.062
2007-12-21,945.855
2007-12-24,947.961
2007-12-25,947.961
2007-12-26,954.477
2007-12-27,963.733
2007-12-28,978.756
2007-12-31,973.165
2008-01-01,973.165
2008-01-02,968.715
2008-01-03,968.238
2008-01-04,954.751
2008-01-07,953.045
2008-01-08,951.785
2008-01-09,940.216
2008-01-10,942.434
2008-01-11,947.816
2008-01-14,958.29
2008-01-15,935.485
2008-01-16,923.364
2008-01-17,914.097
2008-01-18,899.745
2008-01-21,846.087
2008-01-22,862.871
2008-01-23,825.795
2008-01-24,865.081
2008-01-25,865.77
2008-01-28,871.121
2008-01-29,879.167
2008-01-30,874.061
2008-01-31,874.964
2008-02-01,886.06
2008-02-04,889.734
2008-02-05,851.62
2008-02-06,857.965
2008-02-07,833.788
2008-02-08,829.972
2008-02-11,821.938
2008-02-12,852.264
2008-02-13,857.219
2008-02-14,862.082
2008-02-15,852.401
2008-02-18,860.069
2008-02-19,869.516
2008-02-20,855.749
2008-02-21,865.264
2008-02-22,855.68
2008-02-25,868.789
2008-02-26,883.824
2008-02-27,897.905
2008-02-28,891.447
2008-02-29,878.647
2008-03-03,868.67
2008-03-04,856.375
2008-03-05,878.266
2008-03-06,867.777
2008-03-07,849.902
2008-03-10,840.111
2008-03-11,853.83
2008-03-12,863.345
2008-03-13,855.044
2008-03-14,848.268
2008-03-17,827.45
2008-03-18,850.116
2008-03-19,826.139
2008-03-20,801.275
2008-03-21,801.275
2008-03-24,800.131
2008-03-25,840.199
2008-03-26,845.711
2008-03-27,859.75
2008-03-28,858.258
2008-03-31,862.732
2008-04-01,873.148
2008-04-02,888.563
2008-04-03,888.387
2008-04-04,901.338
2008-04-07,906.396
2008-04-08,906.168
2008-04-09,909.749
2008-04-10,907.101
2008-04-11,900.865
2008-04-14,892.071
2008-04-15,889.034
2008-04-16,911.673
2008-04-17,906.042
2008-04-18,914.126
2008-04-21,922.665
2008-04-22,920.98
2008-04-23,914.032
2008-04-24,907.581
2008-04-25,915.867
2008-04-28,913.964
2008-04-29,908.974
2008-04-30,911.026
2008-05-01,904.092
2008-05-02,915.259
2008-05-05,920.578
2008-05-06,919.692
2008-05-07,917.17
2008-05-08,907.327
2008-05-09,899.559
2008-05-12,904.861
2008-05-13,904.974
2008-05-14,914.828
2008-05-15,915.585
2008-05-16,924.37
2008-05-19,932.128
2008-05-20,924.596
2008-05-21,931.867
2008-05-22,934.188
2008-05-23,927.246
2008-05-26,925.219
2008-05-27,920.064
2008-05-28,914.481
2008-05-29,909.241
2008-05-30,920.747
2008-06-02,907.127
2008-06-03,905.504
2008-06-04,896.685
2008-06-05,903.324
2008-06-06,893.214
2008-06-09,891.143
2008-06-10,865.979
2008-06-11,852.693
2008-06-12,849.532
2008-06-13,846.871
2008-06-16,850.546
2008-06-17,857.534
2008-06-18,843.834
2008-06-19,836.712
2008-06-20,829.213
2008-06-23,822.902
2008-06-24,823.473
2008-06-25,834.576
2008-06-26,826.007
2008-06-27,819.669
2008-06-30,823.186
2008-07-01,808.023
2008-07-02,819.666
2008-07-03,814.52
2008-07-04,799.476
2008-07-07,806.861
2008-07-08,792.651
2008-07-09,806.995
2008-07-10,799.912
2008-07-11,784.071
2008-07-14,784.638
2008-07-15,768.252
2008-07-16,764.661
2008-07-17,781.491
2008-07-18,792.87
2008-07-21,797.278
2008-07-22,797.557
2008-07-23,806.302
2008-07-24,799.724
2008-07-25,799.375
2008-07-28,794.321
2008-07-29,783.155
2008-07-30,785.731
2008-07-31,785.446
2008-08-01,777.57
2008-08-04,771.834
2008-08-05,789.686
2008-08-06,792.546
2008-08-07,793.345
2008-08-08,775.159
2008-08-11,787.09
2008-08-12,779.141
2008-08-13,761.849
2008-08-14,763.393
2008-08-15,752.735
2008-08-18,756.272
2008-08-19,739.721
2008-08-20,737.439
2008-08-21,735.383
2008-08-22,741.307
2008-08-25,734.705
2008-08-26,729.941
2008-08-27,732.184
2008-08-28,749.05
2008-08-29,754.78
2008-09-01,747.263
2008-09-02,754.187
2008-09-03,746.94
2008-09-04,722.741
2008-09-05,700.929
2008-09-08,718.378
2008-09-09,710.375
2008-09-10,701.652
2008-09-11,691.329
2008-09-12,714.007
2008-09-15,688.465
2008-09-16,666.927
2008-09-17,654.973
2008-09-18,654.43
2008-09-19,709.699
2008-09-22,713.567
2008-09-23,708.855
2008-09-24,703.306
2008-09-25,719.388
2008-09-26,706.339
2008-09-29,664.512
2008-09-30,640.122
2008-10-01,640.62
2008-10-02,621.399
2008-10-03,635.773
2008-10-06,570.771
2008-10-07,569.531
2008-10-08,536.571
2008-10-09,527.477
2008-10-10,486.235
2008-10-13,544.684
2008-10-14,567.447
2008-10-15,536.612
2008-10-16,497.18
2008-10-17,521.124
2008-10-20,528.466
2008-10-21,517.398
2008-10-22,488.562
2008-10-23,487.208
2008-10-24,456.775
2008-10-27,429.919
2008-10-28,421.374
2008-10-29,473.99
2008-10-30,481.959
2008-10-31,489.388
2008-11-03,497.982
2008-11-04,538.601
2008-11-05,535.192
2008-11-06,498.83
2008-11-07,505.459
2008-11-10,510.236
2008-11-11,470.895
2008-11-12,458.562
2008-11-13,464.265
2008-11-14,477.769
2008-11-17,459.553
2008-11-18,460.86
2008-11-19,449.142
2008-11-20,434.756
2008-11-21,421.399
2008-11-24,464.941
2008-11-25,468.139
2008-11-26,467.036
2008-11-27,471.328
2008-11-28,460.916
2008-12-01,430.77
2008-12-02,442.853
2008-12-03,441.64
2008-12-04,439.467
2008-12-05,415.251
2008-12-08,454.232
2008-12-09,459.312
2008-12-10,467.888
2008-12-11,474.553
2008-12-12,468.184
2008-12-15,476.197
2008-12-16,485.13
2008-12-17,507.101
2008-12-18,517.283
2008-12-19,498.449
2008-12-22,488.384
2008-12-23,486.901
2008-12-24,488.455
2008-12-25,488.455
2008-12-26,490.813
2008-12-29,498.359
2008-12-30,502.464
2008-12-31,493.796
2009-01-01,493.796
2009-01-02,508.51
2009-01-05,505.859
2009-01-06,507.101
2009-01-07,512.524
2009-01-08,516.786
2009-01-09,497.727
2009-01-12,487.306
2009-01-13,470.69
2009-01-14,454.003
2009-01-15,443.106
2009-01-16,456.864
2009-01-19,446.636
2009-01-20,432.06
2009-01-21,422.96
2009-01-22,419.093
2009-01-23,412.242
2009-01-26,434.698
2009-01-27,434.673
2009-01-28,448.856
2009-01-29,439.014
2009-01-30,426.278
2009-02-02,416.207
2009-02-03,426.617
2009-02-04,431.813
2009-02-05,430.628
2009-02-06,440.625
2009-02-09,453.176
2009-02-10,442.504
2009-02-11,433.962
2009-02-12,421.08
2009-02-13,427.936
2009-02-16,418.391
2009-02-17,396.521
2009-02-18,392.253
2009-02-19,395.713
2009-02-20,372.21
2009-02-23,371.699
2009-02-24,372.146
2009-02-25,366.172
2009-02-26,377.636
2009-02-27,368.903
2009-03-02,343.504
2009-03-03,334.005
2009-03-04,341.289
2009-03-05,321.449
2009-03-06,309.751
2009-03-09,303.239
2009-03-10,326.016
2009-03-11,327.013
2009-03-12,335.998
2009-03-13,336.903
2009-03-16,347.552
2009-03-17,344.691
2009-03-18,355.91
2009-03-19,380.434
2009-03-20,380.574
2009-03-23,400.26
2009-03-24,399.734
2009-03-25,411.23
2009-03-26,416.318
2009-03-27,404.73
2009-03-30,377.424
2009-03-31,394.63
2009-04-01,397.923
2009-04-02,422.534
2009-04-03,422.733
2009-04-06,417.047
2009-04-07,410.576
2009-04-08,416.954
2009-04-09,425.383
2009-04-10,425.383
2009-04-13,428.991
2009-04-14,434.663
2009-04-15,431.93
2009-04-16,439.981
2009-04-17,442.737
2009-04-20,422.556
2009-04-21,422.935
2009-04-22,434.322
2009-04-23,437.076
2009-04-24,456.912
2009-04-27,455.735
2009-04-28,447.716
2009-04-29,464.003
2009-04-30,469.331
2009-05-01,469.402
2009-05-04,486.83
2009-05-05,484.479
2009-05-06,491.86
2009-05-07,489.903
2009-05-08,508.511
2009-05-11,506.087
2009-05-12,511.219
2009-05-13,488.403
2009-05-14,485.345
2009-05-15,492.115
2009-05-18,507.601
2009-05-19,516.426
2009-05-20,532.753
2009-05-21,517.251
2009-05-22,528.774
2009-05-25,528.294
2009-05-26,536.209
2009-05-27,534.49
2009-05-28,532.001
2009-05-29,533.348
2009-06-01,548.771
2009-06-02,554.68
2009-06-03,539.902
2009-06-04,539.999
2009-06-05,534.38
2009-06-08,521.261
2009-06-09,531.528
2009-06-10,537.202
2009-06-11,547.325
2009-06-12,539.132
2009-06-15,519.184
2009-06-16,516.79
2009-06-17,501.568
2009-06-18,509.942
2009-06-19,512.314
2009-06-22,495.022
2009-06-23,497.372
2009-06-24,512.892
2009-06-25,505.711
2009-06-26,509.89
2009-06-29,516.171
2009-06-30,514.144
2009-07-01,528.165
2009-07-02,511.226
2009-07-03,510.471
2009-07-06,497.029
2009-07-07,493.766
2009-07-08,480.612
2009-07-09,488.189
2009-07-10,478.776
2009-07-13,488.302
2009-07-14,493.916
2009-07-15,516.306
2009-07-16,520.399
2009-07-17,521.635
2009-07-20,531.991
2009-07-21,540.572
2009-07-22,542.099
2009-07-23,552.116
2009-07-24,547.881
2009-07-27,554.536
2009-07-28,543.837
2009-07-29,545.535
2009-07-30,559.523
2009-07-31,556.088
2009-08-03,574.357
2009-08-04,573.882
2009-08-05,572.805
2009-08-06,575.653
2009-08-07,575.869
2009-08-10,578.318
2009-08-11,569.318
2009-08-12,579.244
2009-08-13,589.514
2009-08-14,580.996
2009-08-17,559.177
2009-08-18,568.023
2009-08-19,570.206
2009-08-20,577.642
2009-08-21,593.171
2009-08-24,605.406
2009-08-25,609.119
2009-08-26,606.721
2009-08-27,603.737
2009-08-28,613.814
2009-08-31,606.681
2009-09-01,592.812
2009-09-02,585.574
2009-09-03,590.846
2009-09-04,596.732
2009-09-07,609.802
2009-09-08,617.627
2009-09-09,628.265
2009-09-10,628.81
2009-09-11,635.594
2009-09-14,636.48
2009-09-15,638.03
2009-09-16,651.602
2009-09-17,656.919
2009-09-18,653.681
2009-09-21,641.418
2009-09-22,648.077
2009-09-23,651.438
2009-09-24,641.321
2009-09-25,644.707
2009-09-28,651.397
2009-09-29,649.558
2009-09-30,650.822
2009-10-01,637.352
2009-10-02,628.864
2009-10-05,634.365
2009-10-06,656.736
2009-10-07,652.612
2009-10-08,662.804
2009-10-09,665.298
2009-10-12,678.124
2009-10-13,674.569
2009-10-14,692.274
2009-10-15,691.988
2009-10-16,684.43
2009-10-19,695.037
2009-10-20,689.586
2009-10-21,690.428
2009-10-22,680.531
2009-10-23,669.694
2009-10-26,654.77
2009-10-27,644.375
2009-10-28,626.5
2009-10-29,641.801
2009-10-30,619.658
2009-11-02,628.878
2009-11-03,612.932
2009-11-04,632.153
2009-11-05,640.142
2009-11-06,638.249
2009-11-09,658.016
2009-11-10,654.403
2009-11-11,661.583
2009-11-12,655.55
2009-11-13,657.667
2009-11-16,670.49
2009-11-17,658.287
2009-11-18,662.503
2009-11-19,644.121
2009-11-20,635.058
2009-11-23,655.19
2009-11-24,646.579
2009-11-25,651.95
2009-11-26,626.448
2009-11-27,634.011
2009-11-30,627.818
2009-12-01,648.672
2009-12-02,648.325
2009-12-03,649.601
2009-12-04,649.013
2009-12-07,642.954
2009-12-08,628.36
2009-12-09,623.791
2009-12-10,626.619
2009-12-11,623.243
2009-12-14,630.822
2009-12-15,625.553
2009-12-16,633.609
2009-12-17,618.35
2009-12-18,609.586
2009-12-21,618.335
2009-12-22,620.805
2009-12-23,628.229
2009-12-24,629.303
2009-12-25,629.303
2009-12-28,636.021
2009-12-29,638.772
2009-12-30,631.071
2009-12-31,633.123
2010-01-01,633.123
2010-01-04,645.33
2010-01-05,645.478
2010-01-06,646.208
2010-01-07,645.554
2010-01-08,647.71
2010-01-11,656.784
2010-01-12,650.98
2010-01-13,651.369
2010-01-14,653.962
2010-01-15,641.098
2010-01-18,643.262
2010-01-19,643.678
2010-01-20,621.427
2010-01-21,612.325
2010-01-22,607.681
2010-01-25,603.95
2010-01-26,600.679
2010-01-27,590.062
2010-01-28,576.858
2010-01-29,582.062
2010-02-01,584.488
2010-02-02,597.47
2010-02-03,589.411
2010-02-04,564.239
2010-02-05,544.341
2010-02-08,548.265
2010-02-09,547.859
2010-02-10,556.48
2010-02-11,548.922
2010-02-12,548.286
2010-02-15,549.942
2010-02-16,558.754
2010-02-17,565.18
2010-02-18,565.219
2010-02-19,562.408
2010-02-22,563.831
2010-02-23,551.221
2010-02-24,555.135
2010-02-25,538.776
2010-02-26,549.574
2010-03-01,549.171
2010-03-02,555.509
2010-03-03,568.694
2010-03-04,567.295
2010-03-05,577.85
2010-03-08,583.068
2010-03-09,579.358
2010-03-10,590.099
2010-03-11,588.368
2010-03-12,592.12
2010-03-15,582.89
2010-03-16,593.623
2010-03-17,599.108
2010-03-18,590.381
2010-03-19,585.087
2010-03-22,583.769
2010-03-23,587.634
2010-03-24,579.964
2010-03-25,585.457
2010-03-26,588.507
2010-03-29,592.746
2010-03-30,588.525
2010-03-31,589.463
2010-04-01,598.345
2010-04-02,598.345
2010-04-05,596.975
2010-04-06,594.913
2010-04-07,588.298
2010-04-08,581.367
2010-04-09,592.419
2010-04-12,604.276
2010-04-13,600.128
2010-04-14,609.593
2010-04-15,608.739
2010-04-16,593.775
2010-04-19,586.485
2010-04-20,598.371
2010-04-21,590.107
2010-04-22,575.747
2010-04-23,582.038
2010-04-26,581.558
2010-04-27,563.173
2010-04-28,545.216
2010-04-29,552.133
2010-04-30,551.31
2010-05-03,548.202
2010-05-04,518.25
2010-05-05,505.198
2010-05-06,478.708
2010-05-07,461.318
2010-05-10,517.201
2010-05-11,509.368
2010-05-12,513.49
2010-05-13,505.433
2010-05-14,474.501
2010-05-17,471.689
2010-05-18,484.265
2010-05-19,466.852
2010-05-20,459.134
2010-05-21,472.63
2010-05-24,463.748
2010-05-25,443.619
2010-05-26,452.031
2010-05-27,473.3
2010-05-28,472.605
2010-05-31,471.524
2010-06-01,466.88
2010-06-02,461.244
2010-06-03,468.424
2010-06-04,445.047
2010-06-07,438.382
2010-06-08,436.695
2010-06-09,448.711
2010-06-10,461.181
2010-06-11,467.096
2010-06-14,486.359
2010-06-15,496.138
2010-06-16,496.28
2010-06-17,497.816
2010-06-18,502.784
2010-06-21,506.585
2010-06-22,498.318
2010-06-23,490.519
2010-06-24,483.456
2010-06-25,482.351
2010-06-28,488.251
2010-06-29,461.706
2010-06-30,465.937
2010-07-01,464.523
2010-07-02,473.326
2010-07-05,465.263
2010-07-06,481.913
2010-07-07,496.165
2010-07-08,503.259
2010-07-09,506.829
2010-07-12,505.504
2010-07-13,516.89
2010-07-14,517.968
2010-07-15,517.336
2010-07-16,511.481
2010-07-19,511.107
2010-07-20,504.439
2010-07-21,505.619
2010-07-22,522.816
2010-07-23,517.334
2010-07-26,527.795
2010-07-27,537.632
2010-07-28,537.316
2010-07-29,540.791
2010-07-30,536.317
2010-08-02,555.948
2010-08-03,556.586
2010-08-04,553.328
2010-08-05,549.72
2010-08-06,550.493
2010-08-09,555.025
2010-08-10,546.395
2010-08-11,522.346
2010-08-12,519.216
2010-08-13,514.672
2010-08-16,516.766
2010-08-17,524.113
2010-08-18,520.082
2010-08-19,510.458
2010-08-20,497.331
2010-08-23,499.646
2010-08-24,492.903
2010-08-25,485.64
2010-08-26,496.63
2010-08-27,498.77
2010-08-30,495.137
2010-08-31,497.085
2010-09-01,516.537
2010-09-02,517.653
2010-09-03,524.52
2010-09-06,525.628
2010-09-07,513.314
2010-09-08,518.872
2010-09-09,524.623
2010-09-10,523.546
2010-09-13,532.811
2010-09-14,537.343
2010-09-15,536.203
