Date,SPAIN SMID CAP SMID (Small+Mid Cap)
2005-11-09,530.893
2005-11-10,531.558
2005-11-11,533.483
2005-11-14,533.579
2005-11-15,529.197
2005-11-16,525.687
2005-11-17,530.923
2005-11-18,532.847
2005-11-21,534.09
2005-11-22,532.549
2005-11-23,541.272
2005-11-24,540.128
2005-11-25,540.061
2005-11-28,543.252
2005-11-29,541.117
2005-11-30,537.966
2005-12-01,539.143
2005-12-02,536.933
2005-12-05,536.474
2005-12-06,538.794
2005-12-07,532.987
2005-12-08,537.822
2005-12-09,537.877
2005-12-12,545.937
2005-12-13,543.574
2005-12-14,545.914
2005-12-15,542.05
2005-12-16,545.976
2005-12-19,546.628
2005-12-20,544.086
2005-12-21,543.045
2005-12-22,545.924
2005-12-23,546.905
2005-12-26,546.905
2005-12-27,548.575
2005-12-28,550.867
2005-12-29,546.836
2005-12-30,543.844
2006-01-02,549.524
2006-01-03,559.715
2006-01-04,568.939
2006-01-05,568.681
2006-01-06,571.221
2006-01-09,569.641
2006-01-10,566.439
2006-01-11,570.644
2006-01-12,569.8
2006-01-13,568.482
2006-01-16,573.061
2006-01-17,565.966
2006-01-18,565.92
2006-01-19,573.77
2006-01-20,572.694
2006-01-23,578.77
2006-01-24,578.801
2006-01-25,583.242
2006-01-26,588.317
2006-01-27,586.679
2006-01-30,584.268
2006-01-31,589.089
2006-02-01,596.198
2006-02-02,592.967
2006-02-03,589.806
2006-02-06,589.155
2006-02-07,587.873
2006-02-08,590.728
2006-02-09,596.205
2006-02-10,592.418
2006-02-13,596.932
2006-02-14,595.642
2006-02-15,600.737
2006-02-16,604.707
2006-02-17,609.376
2006-02-20,613.369
2006-02-21,612.865
2006-02-22,615.323
2006-02-23,617.452
2006-02-24,615.178
2006-02-27,618.703
2006-02-28,616.743
2006-03-01,628.945
2006-03-02,625.69
2006-03-03,624.992
2006-03-06,623.297
2006-03-07,612.151
2006-03-08,609.254
2006-03-09,611.786
2006-03-10,614.078
2006-03-13,620.524
2006-03-14,626.769
2006-03-15,628.716
2006-03-16,639.836
2006-03-17,643.407
2006-03-20,646.003
2006-03-21,643.782
2006-03-22,645.136
2006-03-23,640.292
2006-03-24,643.795
2006-03-27,642.281
2006-03-28,642.95
2006-03-29,642.02
2006-03-30,651.394
2006-03-31,648.612
2006-04-03,654.383
2006-04-04,660.678
2006-04-05,663.335
2006-04-06,662.07
2006-04-07,651.352
2006-04-10,651.868
2006-04-11,646.182
2006-04-12,640.856
2006-04-13,641.87
2006-04-14,641.87
2006-04-17,652.065
2006-04-18,648.375
2006-04-19,658.152
2006-04-20,660.182
2006-04-21,670.337
2006-04-24,675.783
2006-04-25,678.022
2006-04-26,680.431
2006-04-27,682.77
2006-04-28,685.008
2006-05-01,686.204
2006-05-02,690.311
2006-05-03,689.633
2006-05-04,700.317
2006-05-05,709.997
2006-05-08,713.663
2006-05-09,716.434
2006-05-10,719.974
2006-05-11,716.968
2006-05-12,705.491
2006-05-15,690.295
2006-05-16,688.755
2006-05-17,667.36
2006-05-18,663.985
2006-05-19,659.118
2006-05-22,638.045
2006-05-23,654.773
2006-05-24,643.068
2006-05-25,652.816
2006-05-26,662.113
2006-05-29,667.238
2006-05-30,662.752
2006-05-31,664.312
2006-06-01,661.817
2006-06-02,672.626
2006-06-05,670.497
2006-06-06,652.926
2006-06-07,653.768
2006-06-08,630.527
2006-06-09,637.53
2006-06-12,628.808
2006-06-13,613.198
2006-06-14,615.971
2006-06-15,632.389
2006-06-16,629.242
2006-06-19,633.671
2006-06-20,636.13
2006-06-21,640.613
2006-06-22,641.03
2006-06-23,638.015
2006-06-26,641.97
2006-06-27,642.053
2006-06-28,636.663
2006-06-29,643.792
2006-06-30,663.351
2006-07-03,670.249
2006-07-04,672.01
2006-07-05,666.672
2006-07-06,672.179
2006-07-07,672.287
2006-07-10,670.997
2006-07-11,665.606
2006-07-12,664.784
2006-07-13,656.161
2006-07-14,647.631
2006-07-17,635.078
2006-07-18,633.062
2006-07-19,650.034
2006-07-20,654.572
2006-07-21,650.961
2006-07-24,660.596
2006-07-25,662.828
2006-07-26,663.466
2006-07-27,675.899
2006-07-28,684.054
2006-07-31,681.373
2006-08-01,677.818
2006-08-02,688.446
2006-08-03,682.849
2006-08-04,694.333
2006-08-07,689.02
2006-08-08,691.093
2006-08-09,694.994
2006-08-10,683.503
2006-08-11,682.326
2006-08-14,687.972
2006-08-15,692.359
2006-08-16,699.396
2006-08-17,701.177
2006-08-18,697.567
2006-08-21,703.116
2006-08-22,698.649
2006-08-23,695.354
2006-08-24,696.86
2006-08-25,693.436
2006-08-28,698.667
2006-08-29,697.869
2006-08-30,704.724
2006-08-31,701.795
2006-09-01,706.432
2006-09-04,715.24
2006-09-05,707.908
2006-09-06,702.673
2006-09-07,694.061
2006-09-08,695.067
2006-09-11,695.026
2006-09-12,700.215
2006-09-13,702.905
2006-09-14,709.781
2006-09-15,707.728
2006-09-18,711.247
2006-09-19,712.988
2006-09-20,721.649
2006-09-21,723.314
2006-09-22,726.475
2006-09-25,723.46
2006-09-26,727.402
2006-09-27,738.548
2006-09-28,739.824
2006-09-29,739.319
2006-10-02,742.964
2006-10-03,741.597
2006-10-04,742.184
2006-10-05,746.788
2006-10-06,740.787
2006-10-09,741.444
2006-10-10,741.171
2006-10-11,744.204
2006-10-12,747.694
2006-10-13,745.476
2006-10-16,748.936
2006-10-17,741.475
2006-10-18,750.481
2006-10-19,758.147
2006-10-20,764.54
2006-10-23,764.173
2006-10-24,763.229
2006-10-25,769.494
2006-10-26,771.923
2006-10-27,775.624
2006-10-30,774.647
2006-10-31,780.9
2006-11-01,785.155
2006-11-02,780.869
2006-11-03,779.004
2006-11-06,786.205
2006-11-07,794.496
2006-11-08,793.15
2006-11-09,797.41
2006-11-10,802.939
2006-11-13,810.179
2006-11-14,808.398
2006-11-15,814.645
2006-11-16,817.838
2006-11-17,815.241
2006-11-20,818.977
2006-11-21,820.866
2006-11-22,832.629
2006-11-23,832.767
2006-11-24,832.652
2006-11-27,822.216
2006-11-28,819.346
2006-11-29,836.863
2006-11-30,837.515
2006-12-01,833.453
2006-12-04,842.41
2006-12-05,851.432
2006-12-06,853.576
2006-12-07,854.444
2006-12-08,859.928
2006-12-11,861.572
2006-12-12,864.411
2006-12-13,870.998
2006-12-14,871.833
2006-12-15,872.291
2006-12-18,870.477
2006-12-19,870.855
2006-12-20,868.615
2006-12-21,865.342
2006-12-22,859.808
2006-12-25,859.808
2006-12-26,858.468
2006-12-27,865.95
2006-12-28,864.773
2006-12-29,864.196
2007-01-01,864.196
2007-01-02,885.752
2007-01-03,878.887
2007-01-04,863.748
2007-01-05,859.181
2007-01-08,864.345
2007-01-09,870.261
2007-01-10,856.053
2007-01-11,864.236
2007-01-12,870.746
2007-01-15,879.477
2007-01-16,877.48
2007-01-17,878.211
2007-01-18,880.937
2007-01-19,885.314
2007-01-22,885.292
2007-01-23,891.082
2007-01-24,898.302
2007-01-25,896.073
2007-01-26,884.621
2007-01-29,892.989
2007-01-30,894.925
2007-01-31,900.554
2007-02-01,908.15
2007-02-02,909.333
2007-02-05,910.3
2007-02-06,916.491
2007-02-07,934.777
2007-02-08,931.665
2007-02-09,933.859
2007-02-12,928.347
2007-02-13,934.961
2007-02-14,951.466
2007-02-15,953.128
2007-02-16,953.324
2007-02-19,961.901
2007-02-20,959.87
2007-02-21,952.184
2007-02-22,951.966
2007-02-23,953.056
2007-02-26,961.074
2007-02-27,928.088
2007-02-28,920.9
2007-03-01,907.737
2007-03-02,912.652
2007-03-05,889.077
2007-03-06,896.677
2007-03-07,910.172
2007-03-08,925.423
2007-03-09,923.33
2007-03-12,922.688
2007-03-13,915.716
2007-03-14,895.134
2007-03-15,916.682
2007-03-16,926.823
2007-03-19,939.351
2007-03-20,945.214
2007-03-21,949.637
2007-03-22,961.046
2007-03-23,959.707
2007-03-26,959.463
2007-03-27,960.928
2007-03-28,961.178
2007-03-29,968.293
2007-03-30,973.28
2007-04-02,981.832
2007-04-03,996.039
2007-04-04,991.304
2007-04-05,996.222
2007-04-06,996.222
2007-04-09,991.032
2007-04-10,1003.895
2007-04-11,1005.36
2007-04-12,1002.957
2007-04-13,1009.704
2007-04-16,1018.288
2007-04-17,1017.669
2007-04-18,1012.269
2007-04-19,1008.628
2007-04-20,1020.748
2007-04-23,1013.557
2007-04-24,985.621
2007-04-25,990.06
2007-04-26,984.354
2007-04-27,979.39
2007-04-30,978.479
2007-05-01,974.822
2007-05-02,978.41
2007-05-03,966.098
2007-05-04,980.288
2007-05-07,990.016
2007-05-08,973.649
2007-05-09,960.458
2007-05-10,952.117
2007-05-11,960.401
2007-05-14,959.076
2007-05-15,969.8
2007-05-16,970.799
2007-05-17,974.157
2007-05-18,977.07
2007-05-21,975.777
2007-05-22,977.509
2007-05-23,987.026
2007-05-24,980.869
2007-05-25,981.974
2007-05-28,990.449
2007-05-29,993.388
2007-05-30,985.226
2007-05-31,1000.0
2007-06-01,998.954
2007-06-04,1000.371
2007-06-05,1001.073
2007-06-06,968.904
2007-06-07,952.514
2007-06-08,951.106
2007-06-11,959.765
2007-06-12,949.566
2007-06-13,948.218
2007-06-14,961.961
2007-06-15,972.904
2007-06-18,968.86
2007-06-19,964.759
2007-06-20,964.363
2007-06-21,958.548
2007-06-22,955.505
2007-06-25,953.031
2007-06-26,947.975
2007-06-27,946.171
2007-06-28,957.962
2007-06-29,966.716
2007-07-02,978.986
2007-07-03,983.834
2007-07-04,993.718
2007-07-05,983.805
2007-07-06,987.412
2007-07-09,985.128
2007-07-10,984.444
2007-07-11,987.869
2007-07-12,998.025
2007-07-13,1002.721
2007-07-16,1001.068
2007-07-17,1000.895
2007-07-18,993.118
2007-07-19,998.712
2007-07-20,992.834
2007-07-23,995.721
2007-07-24,985.363
2007-07-25,973.073
2007-07-26,950.42
2007-07-27,944.717
2007-07-30,947.51
2007-07-31,962.05
2007-08-01,946.467
2007-08-02,951.241
2007-08-03,945.399
2007-08-06,939.806
2007-08-07,944.716
2007-08-08,968.194
2007-08-09,951.976
2007-08-10,927.264
2007-08-13,929.904
2007-08-14,918.577
2007-08-15,908.509
2007-08-16,858.773
2007-08-17,877.147
2007-08-20,881.996
2007-08-21,876.996
2007-08-22,893.435
2007-08-23,894.581
2007-08-24,901.083
2007-08-27,901.019
2007-08-28,892.285
2007-08-29,896.87
2007-08-30,902.482
2007-08-31,918.123
2007-09-03,921.403
2007-09-04,926.233
2007-09-05,909.416
2007-09-06,911.637
2007-09-07,896.502
2007-09-10,886.71
2007-09-11,903.569
2007-09-12,902.711
2007-09-13,902.303
2007-09-14,884.696
2007-09-17,859.444
2007-09-18,876.335
2007-09-19,908.215
2007-09-20,915.859
2007-09-21,922.919
2007-09-24,929.03
2007-09-25,917.229
2007-09-26,929.344
2007-09-27,934.873
2007-09-28,938.113
2007-10-01,946.639
2007-10-02,945.205
2007-10-03,949.461
2007-10-04,951.063
2007-10-05,958.902
2007-10-08,951.941
2007-10-09,958.457
2007-10-10,970.917
2007-10-11,981.873
2007-10-12,979.057
2007-10-15,976.511
2007-10-16,965.415
2007-10-17,978.79
2007-10-18,982.503
2007-10-19,975.766
2007-10-22,953.97
2007-10-23,974.235
2007-10-24,968.716
2007-10-25,988.809
2007-10-26,998.308
2007-10-29,1005.522
2007-10-30,1011.18
2007-10-31,1022.025
2007-11-01,1012.6
2007-11-02,1013.136
2007-11-05,1008.914
2007-11-06,1020.558
2007-11-07,1023.593
2007-11-08,1020.088
2007-11-09,1005.311
2007-11-12,994.672
2007-11-13,994.162
2007-11-14,1005.689
2007-11-15,991.627
2007-11-16,991.409
2007-11-19,966.732
2007-11-20,975.859
2007-11-21,950.074
2007-11-22,953.117
2007-11-23,961.383
2007-11-26,963.327
2007-11-27,962.076
2007-11-28,972.399
2007-11-29,978.298
2007-11-30,993.576
2007-12-03,991.254
2007-12-04,989.616
2007-12-05,997.161
2007-12-06,988.256
2007-12-07,995.343
2007-12-10,1003.734
2007-12-11,1002.249
2007-12-12,999.295
2007-12-13,972.305
2007-12-14,963.963
2007-12-17,941.917
2007-12-18,941.978
2007-12-19,928.032
2007-12-20,915.742
2007-12-21,923.966
2007-12-24,926.023
2007-12-25,926.023
2007-12-26,932.388
2007-12-27,924.179
2007-12-28,927.231
2007-12-31,921.934
2008-01-01,921.934
2008-01-02,921.668
2008-01-03,908.414
2008-01-04,879.337
2008-01-07,857.214
2008-01-08,858.16
2008-01-09,844.61
2008-01-10,841.972
2008-01-11,849.541
2008-01-14,859.884
2008-01-15,827.66
2008-01-16,808.942
2008-01-17,811.141
2008-01-18,808.77
2008-01-21,758.006
2008-01-22,781.035
2008-01-23,757.713
2008-01-24,796.145
2008-01-25,802.656
2008-01-28,807.99
2008-01-29,829.905
2008-01-30,826.367
2008-01-31,822.505
2008-02-01,843.515
2008-02-04,857.805
2008-02-05,806.951
2008-02-06,818.256
2008-02-07,796.387
2008-02-08,799.794
2008-02-11,791.287
2008-02-12,819.899
2008-02-13,823.835
2008-02-14,831.929
2008-02-15,824.975
2008-02-18,834.563
2008-02-19,839.226
2008-02-20,824.745
2008-02-21,839.366
2008-02-22,827.875
2008-02-25,834.538
2008-02-26,852.48
2008-02-27,871.134
2008-02-28,862.636
2008-02-29,854.071
2008-03-03,839.99
2008-03-04,827.551
2008-03-05,852.236
2008-03-06,850.036
2008-03-07,842.639
2008-03-10,837.133
2008-03-11,851.63
2008-03-12,870.297
2008-03-13,867.554
2008-03-14,871.451
2008-03-17,860.314
2008-03-18,877.109
2008-03-19,865.187
2008-03-20,853.254
2008-03-21,853.254
2008-03-24,852.037
2008-03-25,885.424
2008-03-26,897.273
2008-03-27,914.731
2008-03-28,910.319
2008-03-31,911.38
2008-04-01,915.788
2008-04-02,921.916
2008-04-03,916.838
2008-04-04,926.921
2008-04-07,928.21
2008-04-08,918.946
2008-04-09,913.941
2008-04-10,903.194
2008-04-11,898.953
2008-04-14,890.127
2008-04-15,895.216
2008-04-16,921.971
2008-04-17,913.737
2008-04-18,921.607
2008-04-21,923.67
2008-04-22,922.431
2008-04-23,922.811
2008-04-24,909.904
2008-04-25,914.478
2008-04-28,916.569
2008-04-29,902.192
2008-04-30,911.798
2008-05-01,904.858
2008-05-02,913.028
2008-05-05,921.115
2008-05-06,925.229
2008-05-07,917.894
2008-05-08,923.713
2008-05-09,913.974
2008-05-12,920.903
2008-05-13,920.894
2008-05-14,925.799
2008-05-15,928.539
2008-05-16,930.418
2008-05-19,941.077
2008-05-20,932.252
2008-05-21,938.465
2008-05-22,933.954
2008-05-23,918.094
2008-05-26,919.362
2008-05-27,911.444
2008-05-28,908.319
2008-05-29,903.574
2008-05-30,907.625
2008-06-02,895.188
2008-06-03,901.149
2008-06-04,897.13
2008-06-05,895.04
2008-06-06,887.45
2008-06-09,872.937
2008-06-10,841.609
2008-06-11,832.683
2008-06-12,836.655
2008-06-13,837.761
2008-06-16,844.753
2008-06-17,854.871
2008-06-18,837.072
2008-06-19,832.87
2008-06-20,823.062
2008-06-23,811.05
2008-06-24,805.74
2008-06-25,816.365
2008-06-26,802.823
2008-06-27,807.958
2008-06-30,799.204
2008-07-01,778.235
2008-07-02,776.933
2008-07-03,767.804
2008-07-04,756.488
2008-07-07,768.115
2008-07-08,763.871
2008-07-09,773.032
2008-07-10,760.704
2008-07-11,742.107
2008-07-14,746.929
2008-07-15,728.648
2008-07-16,730.051
2008-07-17,752.464
2008-07-18,763.455
2008-07-21,769.866
2008-07-22,767.187
2008-07-23,777.89
2008-07-24,751.864
2008-07-25,744.067
2008-07-28,736.939
2008-07-29,739.364
2008-07-30,744.524
2008-07-31,740.821
2008-08-01,727.614
2008-08-04,723.855
2008-08-05,737.409
2008-08-06,739.968
2008-08-07,741.122
2008-08-08,730.092
2008-08-11,744.087
2008-08-12,733.106
2008-08-13,717.296
2008-08-14,717.108
2008-08-15,716.006
2008-08-18,717.969
2008-08-19,694.956
2008-08-20,697.747
2008-08-21,701.619
2008-08-22,712.339
2008-08-25,703.143
2008-08-26,703.682
2008-08-27,705.442
2008-08-28,717.824
2008-08-29,723.001
2008-09-01,712.931
2008-09-02,720.299
2008-09-03,704.811
2008-09-04,682.098
2008-09-05,661.45
2008-09-08,677.312
2008-09-09,662.408
2008-09-10,648.009
2008-09-11,635.711
2008-09-12,657.961
2008-09-15,638.853
2008-09-16,637.821
2008-09-17,627.557
2008-09-18,631.231
2008-09-19,683.266
2008-09-22,677.366
2008-09-23,675.632
2008-09-24,671.341
2008-09-25,675.464
2008-09-26,664.613
2008-09-29,628.138
2008-09-30,614.811
2008-10-01,614.514
2008-10-02,593.448
2008-10-03,600.205
2008-10-06,550.621
2008-10-07,553.538
2008-10-08,535.544
2008-10-09,523.733
2008-10-10,488.522
2008-10-13,535.046
2008-10-14,540.683
2008-10-15,518.113
2008-10-16,503.324
2008-10-17,513.061
2008-10-20,514.955
2008-10-21,509.403
2008-10-22,476.837
2008-10-23,472.394
2008-10-24,448.859
2008-10-27,421.736
2008-10-28,432.91
2008-10-29,466.62
2008-10-30,472.827
2008-10-31,478.234
2008-11-03,488.31
2008-11-04,516.249
2008-11-05,513.331
2008-11-06,476.264
2008-11-07,485.22
2008-11-10,487.027
2008-11-11,462.587
2008-11-12,458.248
2008-11-13,458.25
2008-11-14,464.099
2008-11-17,451.465
2008-11-18,450.415
2008-11-19,438.289
2008-11-20,422.75
2008-11-21,425.812
2008-11-24,461.802
2008-11-25,464.178
2008-11-26,459.445
2008-11-27,466.524
2008-11-28,459.478
2008-12-01,443.055
2008-12-02,462.096
2008-12-03,461.215
2008-12-04,462.415
2008-12-05,445.113
2008-12-08,474.785
2008-12-09,470.471
2008-12-10,480.073
2008-12-11,487.706
2008-12-12,485.116
2008-12-15,496.137
2008-12-16,504.799
2008-12-17,524.41
2008-12-18,531.885
2008-12-19,510.232
2008-12-22,498.666
2008-12-23,496.03
2008-12-24,497.614
2008-12-25,497.614
2008-12-26,500.015
2008-12-29,503.221
2008-12-30,502.315
2008-12-31,493.65
2009-01-01,493.65
2009-01-02,509.949
2009-01-05,509.657
2009-01-06,509.657
2009-01-07,517.661
2009-01-08,518.399
2009-01-09,506.457
2009-01-12,493.614
2009-01-13,481.414
2009-01-14,468.445
2009-01-15,464.311
2009-01-16,473.778
2009-01-19,462.585
2009-01-20,442.967
2009-01-21,439.914
2009-01-22,438.153
2009-01-23,427.672
2009-01-26,444.267
2009-01-27,448.375
2009-01-28,459.472
2009-01-29,446.865
2009-01-30,437.94
2009-02-02,426.443
2009-02-03,435.218
2009-02-04,438.431
2009-02-05,435.868
2009-02-06,443.62
2009-02-09,455.192
2009-02-10,449.761
2009-02-11,444.532
2009-02-12,435.667
2009-02-13,440.382
2009-02-16,428.707
2009-02-17,412.077
2009-02-18,408.666
2009-02-19,413.643
2009-02-20,398.667
2009-02-23,395.715
2009-02-24,394.003
2009-02-25,390.56
2009-02-26,400.653
2009-02-27,393.502
2009-03-02,373.925
2009-03-03,366.707
2009-03-04,370.633
2009-03-05,352.999
2009-03-06,356.574
2009-03-09,352.054
2009-03-10,367.81
2009-03-11,366.958
2009-03-12,371.88
2009-03-13,377.451
2009-03-16,386.575
2009-03-17,383.565
2009-03-18,390.493
2009-03-19,411.945
2009-03-20,409.514
2009-03-23,419.604
2009-03-24,419.387
2009-03-25,422.698
2009-03-26,422.38
2009-03-27,411.572
2009-03-30,392.143
2009-03-31,405.152
2009-04-01,408.85
2009-04-02,433.287
2009-04-03,434.298
2009-04-06,435.443
2009-04-07,432.91
2009-04-08,437.418
2009-04-09,445.817
2009-04-10,445.817
2009-04-13,449.598
2009-04-14,459.709
2009-04-15,459.183
2009-04-16,464.852
2009-04-17,463.71
2009-04-20,444.148
2009-04-21,443.748
2009-04-22,456.843
2009-04-23,461.161
2009-04-24,471.522
2009-04-27,461.932
2009-04-28,455.601
2009-04-29,474.167
2009-04-30,479.85
2009-05-01,479.923
2009-05-04,495.051
2009-05-05,497.616
2009-05-06,501.446
2009-05-07,506.898
2009-05-08,516.995
2009-05-11,519.566
2009-05-12,521.046
2009-05-13,502.163
2009-05-14,504.67
2009-05-15,508.97
2009-05-18,511.569
2009-05-19,526.589
2009-05-20,538.843
2009-05-21,528.966
2009-05-22,541.528
2009-05-25,542.455
2009-05-26,543.128
2009-05-27,546.565
2009-05-28,542.589
2009-05-29,548.661
2009-06-01,559.428
2009-06-02,564.342
2009-06-03,551.727
2009-06-04,551.943
2009-06-05,545.49
2009-06-08,530.931
2009-06-09,541.552
2009-06-10,544.109
2009-06-11,550.392
2009-06-12,545.233
2009-06-15,529.166
2009-06-16,530.518
2009-06-17,512.956
2009-06-18,518.957
2009-06-19,524.936
2009-06-22,509.488
2009-06-23,515.938
2009-06-24,528.343
2009-06-25,524.926
2009-06-26,532.774
2009-06-29,537.625
2009-06-30,534.981
2009-07-01,547.848
2009-07-02,535.512
2009-07-03,533.597
2009-07-06,523.168
2009-07-07,523.799
2009-07-08,511.12
2009-07-09,518.083
2009-07-10,512.443
2009-07-13,520.588
2009-07-14,523.993
2009-07-15,536.572
2009-07-16,537.306
2009-07-17,541.384
2009-07-20,546.415
2009-07-21,550.686
2009-07-22,552.232
2009-07-23,560.106
2009-07-24,559.655
2009-07-27,561.39
2009-07-28,556.872
2009-07-29,551.799
2009-07-30,562.23
2009-07-31,566.928
2009-08-03,584.428
2009-08-04,582.014
2009-08-05,579.688
2009-08-06,580.044
2009-08-07,575.371
2009-08-10,577.944
2009-08-11,572.249
2009-08-12,578.263
2009-08-13,588.71
2009-08-14,583.847
2009-08-17,563.61
2009-08-18,569.814
2009-08-19,574.107
2009-08-20,581.871
2009-08-21,594.636
2009-08-24,600.28
2009-08-25,601.716
2009-08-26,597.315
2009-08-27,596.082
2009-08-28,607.499
2009-08-31,602.388
2009-09-01,591.027
2009-09-02,581.16
2009-09-03,583.199
2009-09-04,590.043
2009-09-07,603.813
2009-09-08,612.442
2009-09-09,621.12
2009-09-10,615.966
2009-09-11,623.278
2009-09-14,624.256
2009-09-15,628.954
2009-09-16,643.106
2009-09-17,648.969
2009-09-18,647.613
2009-09-21,639.442
2009-09-22,650.848
2009-09-23,650.736
2009-09-24,639.079
2009-09-25,638.562
2009-09-28,647.205
2009-09-29,643.55
2009-09-30,646.076
2009-10-01,634.637
2009-10-02,623.548
2009-10-05,627.375
2009-10-06,645.179
2009-10-07,639.176
2009-10-08,646.492
2009-10-09,642.226
2009-10-12,646.637
2009-10-13,639.741
2009-10-14,651.412
2009-10-15,648.766
2009-10-16,639.484
2009-10-19,648.274
2009-10-20,642.344
2009-10-21,641.126
2009-10-22,636.15
2009-10-23,634.368
2009-10-26,619.047
2009-10-27,610.361
2009-10-28,591.373
2009-10-29,609.811
2009-10-30,591.842
2009-11-02,595.724
2009-11-03,585.527
2009-11-04,600.575
2009-11-05,607.182
2009-11-06,607.314
2009-11-09,622.89
2009-11-10,620.394
2009-11-11,619.961
2009-11-12,614.422
2009-11-13,616.272
2009-11-16,627.909
2009-11-17,619.858
2009-11-18,627.476
2009-11-19,612.693
2009-11-20,609.634
2009-11-23,621.699
2009-11-24,617.289
2009-11-25,621.043
2009-11-26,603.757
2009-11-27,608.478
2009-11-30,600.947
2009-12-01,613.666
2009-12-02,612.844
2009-12-03,614.431
2009-12-04,608.423
2009-12-07,610.691
2009-12-08,601.37
2009-12-09,590.966
2009-12-10,589.222
2009-12-11,588.808
2009-12-14,592.62
2009-12-15,590.573
2009-12-16,597.374
2009-12-17,583.017
2009-12-18,578.905
2009-12-21,584.129
2009-12-22,585.29
2009-12-23,590.699
2009-12-24,591.709
2009-12-25,591.709
2009-12-28,595.554
2009-12-29,598.67
2009-12-30,593.036
2009-12-31,594.964
2010-01-01,594.964
2010-01-04,611.246
2010-01-05,616.451
2010-01-06,618.272
2010-01-07,615.514
2010-01-08,619.609
2010-01-11,627.445
2010-01-12,621.381
2010-01-13,621.997
2010-01-14,622.907
2010-01-15,613.209
2010-01-18,613.467
2010-01-19,612.099
2010-01-20,595.254
2010-01-21,584.095
2010-01-22,581.415
2010-01-25,581.434
2010-01-26,581.148
2010-01-27,573.479
2010-01-28,562.247
2010-01-29,561.43
2010-02-01,565.271
2010-02-02,575.968
2010-02-03,567.339
2010-02-04,530.589
2010-02-05,515.358
2010-02-08,513.463
2010-02-09,515.921
2010-02-10,522.744
2010-02-11,514.366
2010-02-12,512.425
2010-02-15,513.654
2010-02-16,519.906
2010-02-17,525.483
2010-02-18,526.281
2010-02-19,526.78
2010-02-22,529.131
2010-02-23,521.856
2010-02-24,521.051
2010-02-25,510.367
2010-02-26,521.248
2010-03-01,517.283
2010-03-02,524.465
2010-03-03,538.472
2010-03-04,539.346
2010-03-05,547.076
2010-03-08,549.686
2010-03-09,543.72
2010-03-10,552.341
2010-03-11,551.252
2010-03-12,557.208
2010-03-15,550.682
2010-03-16,559.596
2010-03-17,565.297
2010-03-18,557.807
2010-03-19,552.425
2010-03-22,546.082
2010-03-23,551.483
2010-03-24,540.71
2010-03-25,549.014
2010-03-26,552.212
2010-03-29,557.022
2010-03-30,551.041
2010-03-31,550.41
2010-04-01,557.226
2010-04-02,557.226
2010-04-05,555.95
2010-04-06,555.055
2010-04-07,556.216
2010-04-08,552.071
2010-04-09,565.807
2010-04-12,574.515
2010-04-13,571.622
2010-04-14,577.346
2010-04-15,574.394
2010-04-16,562.981
2010-04-19,554.806
2010-04-20,562.057
2010-04-21,548.901
2010-04-22,532.147
2010-04-23,538.666
2010-04-26,533.748
2010-04-27,515.996
2010-04-28,497.709
2010-04-29,509.691
2010-04-30,512.244
2010-05-03,508.344
2010-05-04,478.488
2010-05-05,465.464
2010-05-06,449.401
2010-05-07,433.688
2010-05-10,475.176
2010-05-11,463.187
2010-05-12,468.599
2010-05-13,459.193
2010-05-14,432.211
2010-05-17,422.721
2010-05-18,433.325
2010-05-19,420.068
2010-05-20,412.443
2010-05-21,424.223
2010-05-24,413.688
2010-05-25,398.18
2010-05-26,399.657
2010-05-27,414.802
2010-05-28,418.08
2010-05-31,415.687
2010-06-01,415.844
2010-06-02,412.612
2010-06-03,413.385
2010-06-04,396.845
2010-06-07,386.058
2010-06-08,381.839
2010-06-09,392.287
2010-06-10,403.89
2010-06-11,415.529
2010-06-14,425.866
2010-06-15,432.922
2010-06-16,431.812
2010-06-17,430.57
2010-06-18,438.853
2010-06-21,442.346
2010-06-22,438.422
2010-06-23,434.175
2010-06-24,426.209
2010-06-25,421.398
2010-06-28,427.701
2010-06-29,404.843
2010-06-30,407.182
2010-07-01,409.612
2010-07-02,420.3
2010-07-05,422.075
2010-07-06,437.088
2010-07-07,446.745
2010-07-08,449.491
2010-07-09,448.006
2010-07-12,444.593
2010-07-13,454.386
2010-07-14,456.702
2010-07-15,464.03
2010-07-16,460.88
2010-07-19,457.702
2010-07-20,457.651
2010-07-21,459.493
2010-07-22,472.325
2010-07-23,472.493
2010-07-26,481.871
2010-07-27,490.14
2010-07-28,490.843
2010-07-29,491.233
2010-07-30,481.676
2010-08-02,499.476
2010-08-03,504.923
2010-08-04,501.277
2010-08-05,501.734
2010-08-06,498.899
2010-08-09,502.37
2010-08-10,489.993
2010-08-11,466.461
2010-08-12,460.31
2010-08-13,455.839
2010-08-16,461.904
2010-08-17,470.431
2010-08-18,469.385
2010-08-19,463.476
2010-08-20,449.37
2010-08-23,452.102
2010-08-24,446.322
2010-08-25,439.681
2010-08-26,448.208
2010-08-27,453.284
2010-08-30,453.199
2010-08-31,453.561
2010-09-01,470.185
2010-09-02,471.372
2010-09-03,473.797
2010-09-06,476.497
2010-09-07,465.779
2010-09-08,469.275
2010-09-09,477.837
2010-09-10,476.781
2010-09-13,484.395
2010-09-14,492.491
2010-09-15,492.607
2010-09-16,493.99
