Date,DENMARK SMALL CAP Small Cap
2005-11-10,328.873
2005-11-11,330.893
2005-11-14,338.704
2005-11-15,336.144
2005-11-16,335.3
2005-11-17,339.798
2005-11-18,339.439
2005-11-21,341.077
2005-11-22,341.397
2005-11-23,343.385
2005-11-24,341.412
2005-11-25,341.799
2005-11-28,342.881
2005-11-29,342.052
2005-11-30,344.829
2005-12-01,345.869
2005-12-02,350.434
2005-12-05,355.402
2005-12-06,359.73
2005-12-07,359.746
2005-12-08,362.862
2005-12-09,364.208
2005-12-12,367.479
2005-12-13,366.184
2005-12-14,370.823
2005-12-15,368.814
2005-12-16,372.717
2005-12-19,372.44
2005-12-20,370.795
2005-12-21,368.847
2005-12-22,376.136
2005-12-23,382.596
2005-12-26,382.596
2005-12-27,383.785
2005-12-28,386.095
2005-12-29,386.153
2005-12-30,382.843
2006-01-02,390.535
2006-01-03,399.854
2006-01-04,409.268
2006-01-05,408.923
2006-01-06,410.5
2006-01-09,404.125
2006-01-10,401.62
2006-01-11,403.919
2006-01-12,405.112
2006-01-13,406.605
2006-01-16,409.569
2006-01-17,405.523
2006-01-18,403.389
2006-01-19,408.522
2006-01-20,407.594
2006-01-23,411.125
2006-01-24,411.225
2006-01-25,411.554
2006-01-26,414.284
2006-01-27,417.193
2006-01-30,418.504
2006-01-31,419.574
2006-02-01,421.077
2006-02-02,422.768
2006-02-03,420.615
2006-02-06,420.913
2006-02-07,416.626
2006-02-08,416.646
2006-02-09,420.681
2006-02-10,418.534
2006-02-13,421.723
2006-02-14,425.513
2006-02-15,426.025
2006-02-16,427.053
2006-02-17,434.116
2006-02-20,435.231
2006-02-21,433.082
2006-02-22,436.334
2006-02-23,439.303
2006-02-24,436.71
2006-02-27,444.515
2006-02-28,442.261
2006-03-01,443.501
2006-03-02,443.632
2006-03-03,446.328
2006-03-06,449.727
2006-03-07,442.431
2006-03-08,440.463
2006-03-09,439.947
2006-03-10,439.411
2006-03-13,442.958
2006-03-14,447.349
2006-03-15,452.806
2006-03-16,459.033
2006-03-17,465.871
2006-03-20,464.369
2006-03-21,461.371
2006-03-22,463.572
2006-03-23,458.18
2006-03-24,457.784
2006-03-27,460.515
2006-03-28,463.63
2006-03-29,459.385
2006-03-30,466.958
2006-03-31,468.983
2006-04-03,471.269
2006-04-04,476.713
2006-04-05,477.754
2006-04-06,483.094
2006-04-07,477.785
2006-04-10,477.027
2006-04-11,477.684
2006-04-12,477.697
2006-04-13,476.815
2006-04-14,476.815
2006-04-17,484.403
2006-04-18,486.364
2006-04-19,490.384
2006-04-20,495.639
2006-04-21,503.375
2006-04-24,509.053
2006-04-25,513.15
2006-04-26,515.222
2006-04-27,524.505
2006-04-28,527.103
2006-05-01,529.751
2006-05-02,535.077
2006-05-03,535.491
2006-05-04,542.113
2006-05-05,545.868
2006-05-08,553.16
2006-05-09,555.382
2006-05-10,563.543
2006-05-11,568.177
2006-05-12,571.167
2006-05-15,547.192
2006-05-16,540.677
2006-05-17,528.727
2006-05-18,508.762
2006-05-19,509.549
2006-05-22,486.699
2006-05-23,501.545
2006-05-24,489.662
2006-05-25,490.313
2006-05-26,499.975
2006-05-29,513.192
2006-05-30,509.638
2006-05-31,508.477
2006-06-01,507.177
2006-06-02,511.026
2006-06-05,511.452
2006-06-06,494.849
2006-06-07,484.678
2006-06-08,461.337
2006-06-09,460.95
2006-06-12,452.006
2006-06-13,432.033
2006-06-14,432.029
2006-06-15,451.899
2006-06-16,449.488
2006-06-19,450.318
2006-06-20,446.649
2006-06-21,450.519
2006-06-22,449.746
2006-06-23,449.426
2006-06-26,454.037
2006-06-27,458.614
2006-06-28,452.746
2006-06-29,460.824
2006-06-30,476.939
2006-07-03,482.82
2006-07-04,487.604
2006-07-05,482.345
2006-07-06,488.246
2006-07-07,490.642
2006-07-10,485.682
2006-07-11,482.991
2006-07-12,478.009
2006-07-13,467.217
2006-07-14,462.04
2006-07-17,453.061
2006-07-18,450.211
2006-07-19,460.2
2006-07-20,463.198
2006-07-21,460.854
2006-07-24,461.935
2006-07-25,465.767
2006-07-26,463.457
2006-07-27,471.335
2006-07-28,473.544
2006-07-31,472.716
2006-08-01,471.888
2006-08-02,481.751
2006-08-03,478.417
2006-08-04,486.122
2006-08-07,482.284
2006-08-08,483.799
2006-08-09,486.385
2006-08-10,479.404
2006-08-11,478.425
2006-08-14,480.449
2006-08-15,483.315
2006-08-16,489.15
2006-08-17,490.498
2006-08-18,490.818
2006-08-21,489.737
2006-08-22,485.505
2006-08-23,484.201
2006-08-24,485.408
2006-08-25,483.077
2006-08-28,482.612
2006-08-29,481.714
2006-08-30,487.268
2006-08-31,487.301
2006-09-01,490.683
2006-09-04,494.495
2006-09-05,495.042
2006-09-06,495.412
2006-09-07,487.461
2006-09-08,488.395
2006-09-11,487.309
2006-09-12,490.797
2006-09-13,491.91
2006-09-14,500.109
2006-09-15,495.003
2006-09-18,496.807
2006-09-19,494.741
2006-09-20,496.112
2006-09-21,497.908
2006-09-22,498.527
2006-09-25,496.431
2006-09-26,502.64
2006-09-27,506.223
2006-09-28,505.838
2006-09-29,510.831
2006-10-02,512.274
2006-10-03,509.394
2006-10-04,508.992
2006-10-05,512.496
2006-10-06,507.958
2006-10-09,512.48
2006-10-10,514.206
2006-10-11,515.462
2006-10-12,518.435
2006-10-13,521.942
2006-10-16,523.187
2006-10-17,518.899
2006-10-18,519.664
2006-10-19,521.99
2006-10-20,526.59
2006-10-23,526.717
2006-10-24,526.931
2006-10-25,528.422
2006-10-26,530.992
2006-10-27,529.898
2006-10-30,525.175
2006-10-31,533.522
2006-11-01,536.582
2006-11-02,534.548
2006-11-03,531.976
2006-11-06,536.539
2006-11-07,541.358
2006-11-08,541.412
2006-11-09,548.258
2006-11-10,551.704
2006-11-13,550.684
2006-11-14,556.117
2006-11-15,560.172
2006-11-16,562.748
2006-11-17,563.056
2006-11-20,564.626
2006-11-21,582.082
2006-11-22,588.852
2006-11-23,594.104
2006-11-24,596.404
2006-11-27,591.49
2006-11-28,581.205
2006-11-29,590.234
2006-11-30,599.667
2006-12-01,597.139
2006-12-04,598.642
2006-12-05,602.098
2006-12-06,602.025
2006-12-07,602.926
2006-12-08,606.332
2006-12-11,608.386
2006-12-12,610.865
2006-12-13,608.722
2006-12-14,608.92
2006-12-15,607.346
2006-12-18,612.157
2006-12-19,613.506
2006-12-20,617.647
2006-12-21,617.509
2006-12-22,623.505
2006-12-25,623.505
2006-12-26,622.472
2006-12-27,626.775
2006-12-28,627.999
2006-12-29,630.962
2007-01-01,630.962
2007-01-02,641.118
2007-01-03,646.835
2007-01-04,634.827
2007-01-05,631.753
2007-01-08,633.289
2007-01-09,633.008
2007-01-10,627.558
2007-01-11,623.613
2007-01-12,625.086
2007-01-15,631.979
2007-01-16,628.468
2007-01-17,630.259
2007-01-18,630.866
2007-01-19,631.269
2007-01-22,631.796
2007-01-23,630.597
2007-01-24,630.978
2007-01-25,628.281
2007-01-26,624.217
2007-01-29,623.228
2007-01-30,625.006
2007-01-31,626.315
2007-02-01,634.419
2007-02-02,634.317
2007-02-05,636.913
2007-02-06,632.786
2007-02-07,634.743
2007-02-08,630.575
2007-02-09,633.302
2007-02-12,628.668
2007-02-13,630.679
2007-02-14,639.888
2007-02-15,640.721
2007-02-16,640.294
2007-02-19,642.49
2007-02-20,638.535
2007-02-21,629.468
2007-02-22,626.924
2007-02-23,626.616
2007-02-26,624.524
2007-02-27,602.428
2007-02-28,598.485
2007-03-01,596.324
2007-03-02,597.524
2007-03-05,577.184
2007-03-06,582.764
2007-03-07,589.779
2007-03-08,598.575
2007-03-09,595.874
2007-03-12,601.562
2007-03-13,596.016
2007-03-14,587.391
2007-03-15,592.06
2007-03-16,595.382
2007-03-19,600.997
2007-03-20,598.739
2007-03-21,608.018
2007-03-22,613.951
2007-03-23,610.679
2007-03-26,608.921
2007-03-27,609.582
2007-03-28,606.104
2007-03-29,610.466
2007-03-30,609.859
2007-04-02,610.238
2007-04-03,621.261
2007-04-04,621.239
2007-04-05,624.089
2007-04-06,624.089
2007-04-09,620.794
2007-04-10,631.517
2007-04-11,628.015
2007-04-12,627.914
2007-04-13,631.783
2007-04-16,640.2
2007-04-17,644.242
2007-04-18,644.063
2007-04-19,646.884
2007-04-20,652.437
2007-04-23,658.577
2007-04-24,657.413
2007-04-25,662.285
2007-04-26,664.442
2007-04-27,667.641
2007-04-30,667.4
2007-05-01,660.73
2007-05-02,665.615
2007-05-03,663.489
2007-05-04,664.554
2007-05-07,665.967
2007-05-08,659.953
2007-05-09,660.41
2007-05-10,661.065
2007-05-11,660.092
2007-05-14,661.46
2007-05-15,666.225
2007-05-16,669.958
2007-05-17,665.92
2007-05-18,674.625
2007-05-21,673.267
2007-05-22,681.009
2007-05-23,688.875
2007-05-24,682.838
2007-05-25,687.317
2007-05-28,687.317
2007-05-29,689.733
2007-05-30,679.994
2007-05-31,686.828
2007-06-01,685.101
2007-06-04,684.639
2007-06-05,686.621
2007-06-06,679.108
2007-06-07,656.459
2007-06-08,642.673
2007-06-11,650.153
2007-06-12,644.973
2007-06-13,645.065
2007-06-14,652.284
2007-06-15,659.691
2007-06-18,659.386
2007-06-19,657.406
2007-06-20,657.258
2007-06-21,653.676
2007-06-22,655.742
2007-06-25,652.186
2007-06-26,650.759
2007-06-27,644.407
2007-06-28,657.484
2007-06-29,669.683
2007-07-02,674.465
2007-07-03,674.899
2007-07-04,676.987
2007-07-05,673.679
2007-07-06,674.057
2007-07-09,679.739
2007-07-10,683.848
2007-07-11,686.168
2007-07-12,685.919
2007-07-13,684.471
2007-07-16,687.966
2007-07-17,687.326
2007-07-18,682.902
2007-07-19,688.966
2007-07-20,687.653
2007-07-23,689.375
2007-07-24,683.746
2007-07-25,675.681
2007-07-26,667.085
2007-07-27,654.789
2007-07-30,656.315
2007-07-31,664.237
2007-08-01,655.96
2007-08-02,659.24
2007-08-03,659.462
2007-08-06,650.747
2007-08-07,652.018
2007-08-08,671.301
2007-08-09,654.546
2007-08-10,641.367
2007-08-13,641.743
2007-08-14,639.654
2007-08-15,628.718
2007-08-16,597.081
2007-08-17,616.506
2007-08-20,625.055
2007-08-21,623.931
2007-08-22,628.428
2007-08-23,632.655
2007-08-24,634.757
2007-08-27,635.084
2007-08-28,628.472
2007-08-29,627.267
2007-08-30,626.228
2007-08-31,633.352
2007-09-03,630.284
2007-09-04,633.17
2007-09-05,628.258
2007-09-06,629.782
2007-09-07,622.252
2007-09-10,614.426
2007-09-11,625.809
2007-09-12,626.931
2007-09-13,628.945
2007-09-14,622.989
2007-09-17,622.759
2007-09-18,626.649
2007-09-19,636.278
2007-09-20,641.219
2007-09-21,645.893
2007-09-24,646.315
2007-09-25,640.619
2007-09-26,645.131
2007-09-27,647.389
2007-09-28,641.153
2007-10-01,640.568
2007-10-02,638.183
2007-10-03,639.436
2007-10-04,647.406
2007-10-05,652.735
2007-10-08,650.942
2007-10-09,656.533
2007-10-10,670.183
2007-10-11,678.601
2007-10-12,675.944
2007-10-15,679.214
2007-10-16,668.67
2007-10-17,670.812
2007-10-18,665.695
2007-10-19,661.514
2007-10-22,644.81
2007-10-23,657.471
2007-10-24,651.319
2007-10-25,661.127
2007-10-26,667.539
2007-10-29,670.629
2007-10-30,668.782
2007-10-31,674.793
2007-11-01,667.996
2007-11-02,668.163
2007-11-05,663.777
2007-11-06,666.948
2007-11-07,666.305
2007-11-08,662.555
2007-11-09,651.352
2007-11-12,637.764
2007-11-13,627.471
2007-11-14,629.412
2007-11-15,615.117
2007-11-16,589.16
2007-11-19,573.72
2007-11-20,579.059
2007-11-21,560.141
2007-11-22,561.34
2007-11-23,570.15
2007-11-26,574.006
2007-11-27,569.509
2007-11-28,567.785
2007-11-29,567.506
2007-11-30,571.523
2007-12-03,571.191
2007-12-04,566.82
2007-12-05,569.233
2007-12-06,565.882
2007-12-07,571.172
2007-12-10,575.77
2007-12-11,573.363
2007-12-12,572.142
2007-12-13,562.398
2007-12-14,552.793
2007-12-17,532.841
2007-12-18,533.092
2007-12-19,528.205
2007-12-20,528.209
2007-12-21,535.281
2007-12-24,536.536
2007-12-25,536.536
2007-12-26,540.323
2007-12-27,543.771
2007-12-28,551.165
2007-12-31,548.085
2008-01-01,548.085
2008-01-02,551.292
2008-01-03,549.021
2008-01-04,542.263
2008-01-07,531.485
2008-01-08,531.77
2008-01-09,512.257
2008-01-10,497.006
2008-01-11,489.354
2008-01-14,499.301
2008-01-15,478.518
2008-01-16,467.224
2008-01-17,469.575
2008-01-18,466.709
2008-01-21,436.316
2008-01-22,438.914
2008-01-23,430.374
2008-01-24,449.263
2008-01-25,459.988
2008-01-28,457.881
2008-01-29,462.77
2008-01-30,462.672
2008-01-31,458.982
2008-02-01,469.471
2008-02-04,479.569
2008-02-05,465.351
2008-02-06,466.632
2008-02-07,454.522
2008-02-08,455.348
2008-02-11,452.577
2008-02-12,465.988
2008-02-13,466.418
2008-02-14,472.443
2008-02-15,470.147
2008-02-18,472.206
2008-02-19,475.725
2008-02-20,469.002
2008-02-21,478.14
2008-02-22,476.295
2008-02-25,481.42
2008-02-26,488.697
2008-02-27,495.975
2008-02-28,495.364
2008-02-29,491.057
2008-03-03,486.769
2008-03-04,485.958
2008-03-05,492.664
2008-03-06,496.626
2008-03-07,486.749
2008-03-10,476.308
2008-03-11,478.937
2008-03-12,486.193
2008-03-13,478.25
2008-03-14,473.303
2008-03-17,467.329
2008-03-18,470.741
2008-03-19,462.485
2008-03-20,455.79
2008-03-21,455.79
2008-03-24,455.141
2008-03-25,472.84
2008-03-26,477.442
2008-03-27,488.544
2008-03-28,492.811
2008-03-31,497.428
2008-04-01,493.827
2008-04-02,497.098
2008-04-03,493.315
2008-04-04,504.245
2008-04-07,509.918
2008-04-08,507.48
2008-04-09,508.801
2008-04-10,505.504
2008-04-11,499.706
2008-04-14,496.221
2008-04-15,500.281
2008-04-16,510.51
2008-04-17,507.373
2008-04-18,501.849
2008-04-21,510.561
2008-04-22,514.447
2008-04-23,511.909
2008-04-24,506.95
2008-04-25,511.666
2008-04-28,511.702
2008-04-29,506.667
2008-04-30,505.054
2008-05-01,501.232
2008-05-02,505.957
2008-05-05,512.001
2008-05-06,510.41
2008-05-07,509.231
2008-05-08,511.679
2008-05-09,510.143
2008-05-12,512.384
2008-05-13,514.39
2008-05-14,514.372
2008-05-15,520.373
2008-05-16,527.825
2008-05-19,534.625
2008-05-20,528.914
2008-05-21,531.149
2008-05-22,525.145
2008-05-23,522.605
2008-05-26,519.648
2008-05-27,512.533
2008-05-28,512.79
2008-05-29,508.3
2008-05-30,510.592
2008-06-02,506.688
2008-06-03,503.33
2008-06-04,499.562
2008-06-05,502.398
2008-06-06,496.045
2008-06-09,492.486
2008-06-10,477.899
2008-06-11,473.182
2008-06-12,466.988
2008-06-13,466.713
2008-06-16,468.629
2008-06-17,479.329
2008-06-18,472.598
2008-06-19,469.478
2008-06-20,465.774
2008-06-23,459.239
2008-06-24,453.752
2008-06-25,459.603
2008-06-26,458.796
2008-06-27,456.109
2008-06-30,450.374
2008-07-01,437.407
2008-07-02,443.782
2008-07-03,433.665
2008-07-04,429.271
2008-07-07,431.314
2008-07-08,425.807
2008-07-09,431.925
2008-07-10,431.189
2008-07-11,418.558
2008-07-14,417.802
2008-07-15,412.087
2008-07-16,405.707
2008-07-17,419.488
2008-07-18,421.456
2008-07-21,430.429
2008-07-22,426.033
2008-07-23,434.538
2008-07-24,430.966
2008-07-25,426.726
2008-07-28,427.327
2008-07-29,421.775
2008-07-30,427.426
2008-07-31,435.267
2008-08-01,440.367
2008-08-04,437.494
2008-08-05,437.31
2008-08-06,445.123
2008-08-07,442.828
2008-08-08,436.786
2008-08-11,442.938
2008-08-12,436.028
2008-08-13,432.686
2008-08-14,435.201
2008-08-15,433.664
2008-08-18,430.961
2008-08-19,424.445
2008-08-20,422.236
2008-08-21,426.215
2008-08-22,426.602
2008-08-25,423.429
2008-08-26,412.781
2008-08-27,414.205
2008-08-28,415.319
2008-08-29,413.633
2008-09-01,409.359
2008-09-02,406.03
2008-09-03,395.983
2008-09-04,384.19
2008-09-05,370.661
2008-09-08,374.673
2008-09-09,362.91
2008-09-10,354.587
2008-09-11,347.278
2008-09-12,358.107
2008-09-15,352.793
2008-09-16,342.571
2008-09-17,338.875
2008-09-18,337.222
2008-09-19,351.078
2008-09-22,357.707
2008-09-23,350.533
2008-09-24,347.992
2008-09-25,347.995
2008-09-26,339.201
2008-09-29,312.286
2008-09-30,301.837
2008-10-01,296.62
2008-10-02,289.817
2008-10-03,289.504
2008-10-06,250.464
2008-10-07,247.002
2008-10-08,229.616
2008-10-09,239.229
2008-10-10,221.033
2008-10-13,243.217
2008-10-14,264.725
2008-10-15,247.025
2008-10-16,233.765
2008-10-17,238.772
2008-10-20,239.991
2008-10-21,239.004
2008-10-22,224.675
2008-10-23,213.985
2008-10-24,190.804
2008-10-27,177.889
2008-10-28,180.617
2008-10-29,200.888
2008-10-30,210.013
2008-10-31,212.17
2008-11-03,220.08
2008-11-04,237.971
2008-11-05,236.1
2008-11-06,219.129
2008-11-07,221.423
2008-11-10,225.553
2008-11-11,210.431
2008-11-12,201.763
2008-11-13,201.092
2008-11-14,203.814
2008-11-17,198.21
2008-11-18,193.657
2008-11-19,185.95
2008-11-20,170.214
2008-11-21,174.058
2008-11-24,182.277
2008-11-25,183.968
2008-11-26,183.764
2008-11-27,190.937
2008-11-28,188.444
2008-12-01,181.237
2008-12-02,183.997
2008-12-03,181.509
2008-12-04,182.698
2008-12-05,175.885
2008-12-08,186.187
2008-12-09,189.167
2008-12-10,191.78
2008-12-11,192.986
2008-12-12,192.534
2008-12-15,198.592
2008-12-16,198.819
2008-12-17,204.007
2008-12-18,201.291
2008-12-19,189.405
2008-12-22,185.268
2008-12-23,185.742
2008-12-24,186.398
2008-12-25,186.398
2008-12-26,187.282
2008-12-29,190.247
2008-12-30,189.619
2008-12-31,186.584
2009-01-01,186.584
2009-01-02,200.848
2009-01-05,202.835
2009-01-06,202.913
2009-01-07,202.813
2009-01-08,205.276
2009-01-09,204.531
2009-01-12,202.423
2009-01-13,201.253
2009-01-14,193.213
2009-01-15,193.74
2009-01-16,198.253
2009-01-19,192.889
2009-01-20,186.977
2009-01-21,188.711
2009-01-22,190.1
2009-01-23,185.379
2009-01-26,195.271
2009-01-27,193.695
2009-01-28,198.957
2009-01-29,195.131
2009-01-30,191.449
2009-02-02,188.263
2009-02-03,189.836
2009-02-04,194.874
2009-02-05,193.273
2009-02-06,198.523
2009-02-09,202.247
2009-02-10,197.633
2009-02-11,194.221
2009-02-12,192.452
2009-02-13,198.428
2009-02-16,194.982
2009-02-17,187.028
2009-02-18,185.611
2009-02-19,185.995
2009-02-20,178.107
2009-02-23,177.73
2009-02-24,172.879
2009-02-25,170.982
2009-02-26,170.538
2009-02-27,166.591
2009-03-02,159.794
2009-03-03,155.915
2009-03-04,159.461
2009-03-05,152.638
2009-03-06,151.076
2009-03-09,147.297
2009-03-10,150.022
2009-03-11,153.308
2009-03-12,155.684
2009-03-13,157.284
2009-03-16,164.454
2009-03-17,164.615
2009-03-18,164.332
2009-03-19,173.774
2009-03-20,171.098
2009-03-23,174.766
2009-03-24,171.857
2009-03-25,171.578
2009-03-26,173.054
2009-03-27,168.323
2009-03-30,161.467
2009-03-31,164.623
2009-04-01,168.262
2009-04-02,176.612
2009-04-03,178.146
2009-04-06,180.859
2009-04-07,175.383
2009-04-08,175.977
2009-04-09,175.69
2009-04-10,175.69
2009-04-13,177.187
2009-04-14,182.618
2009-04-15,182.675
2009-04-16,188.665
2009-04-17,192.487
2009-04-20,183.738
2009-04-21,182.543
2009-04-22,188.87
2009-04-23,193.468
2009-04-24,198.787
2009-04-27,195.165
2009-04-28,192.308
2009-04-29,198.176
2009-04-30,203.368
2009-05-01,208.743
2009-05-04,222.845
2009-05-05,223.809
2009-05-06,230.923
2009-05-07,233.327
2009-05-08,234.573
2009-05-11,232.874
2009-05-12,233.591
2009-05-13,229.336
2009-05-14,229.363
2009-05-15,233.196
2009-05-18,237.483
2009-05-19,244.992
2009-05-20,252.547
2009-05-21,252.271
2009-05-22,256.328
2009-05-25,254.784
2009-05-26,247.249
2009-05-27,240.898
2009-05-28,237.52
2009-05-29,239.904
2009-06-01,239.936
2009-06-02,249.383
2009-06-03,244.159
2009-06-04,240.369
2009-06-05,237.32
2009-06-08,233.908
2009-06-09,239.017
2009-06-10,243.026
2009-06-11,248.164
2009-06-12,246.145
2009-06-15,240.823
2009-06-16,241.032
2009-06-17,230.289
2009-06-18,232.081
2009-06-19,234.771
2009-06-22,224.556
2009-06-23,223.339
2009-06-24,228.54
2009-06-25,226.91
2009-06-26,230.413
2009-06-29,233.472
2009-06-30,231.638
2009-07-01,237.695
2009-07-02,231.232
2009-07-03,231.14
2009-07-06,225.485
2009-07-07,227.131
2009-07-08,223.714
2009-07-09,225.308
2009-07-10,222.427
2009-07-13,221.85
2009-07-14,223.688
2009-07-15,230.874
2009-07-16,234.881
2009-07-17,238.197
2009-07-20,244.135
2009-07-21,249.204
2009-07-22,246.94
2009-07-23,251.988
2009-07-24,251.882
2009-07-27,255.234
2009-07-28,258.123
2009-07-29,254.05
2009-07-30,261.271
2009-07-31,265.314
2009-08-03,276.249
2009-08-04,272.287
2009-08-05,276.025
2009-08-06,280.861
2009-08-07,279.954
2009-08-10,281.167
2009-08-11,279.074
2009-08-12,281.617
2009-08-13,285.681
2009-08-14,285.01
2009-08-17,274.841
2009-08-18,269.666
2009-08-19,267.094
2009-08-20,274.135
2009-08-21,278.869
2009-08-24,284.219
2009-08-25,289.391
2009-08-26,292.74
2009-08-27,290.015
2009-08-28,294.504
2009-08-31,289.399
2009-09-01,287.562
2009-09-02,277.816
2009-09-03,281.288
2009-09-04,286.248
2009-09-07,292.527
2009-09-08,297.832
2009-09-09,301.153
2009-09-10,302.288
2009-09-11,300.034
2009-09-14,296.852
2009-09-15,296.496
2009-09-16,306.63
2009-09-17,314.734
2009-09-18,313.747
2009-09-21,311.853
2009-09-22,315.64
2009-09-23,314.243
2009-09-24,307.832
2009-09-25,305.142
2009-09-28,305.673
2009-09-29,301.482
2009-09-30,303.688
2009-10-01,298.871
2009-10-02,291.14
2009-10-05,295.099
2009-10-06,306.926
2009-10-07,303.092
2009-10-08,308.148
2009-10-09,308.989
2009-10-12,311.926
2009-10-13,308.16
2009-10-14,316.6
2009-10-15,318.385
2009-10-16,315.247
2009-10-19,318.722
2009-10-20,319.052
2009-10-21,318.299
2009-10-22,315.645
2009-10-23,317.733
2009-10-26,313.171
2009-10-27,305.074
2009-10-28,294.206
2009-10-29,300.678
2009-10-30,297.985
2009-11-02,298.634
2009-11-03,291.072
2009-11-04,299.01
2009-11-05,300.937
2009-11-06,299.505
2009-11-09,306.981
2009-11-10,301.708
2009-11-11,303.542
2009-11-12,303.161
2009-11-13,303.494
2009-11-16,311.519
2009-11-17,307.985
2009-11-18,314.343
2009-11-19,308.808
2009-11-20,309.443
2009-11-23,311.796
2009-11-24,307.858
2009-11-25,306.417
2009-11-26,300.075
2009-11-27,300.469
2009-11-30,298.336
2009-12-01,308.033
2009-12-02,312.371
2009-12-03,312.827
2009-12-04,310.959
2009-12-07,311.142
2009-12-08,305.706
2009-12-09,306.104
2009-12-10,305.407
2009-12-11,305.225
2009-12-14,308.375
2009-12-15,306.809
2009-12-16,309.065
2009-12-17,308.514
2009-12-18,303.802
2009-12-21,302.963
2009-12-22,303.405
2009-12-23,307.709
2009-12-24,308.228
2009-12-25,308.228
2009-12-28,310.616
2009-12-29,312.739
2009-12-30,311.712
2009-12-31,312.749
2010-01-01,312.749
2010-01-04,325.765
2010-01-05,324.811
2010-01-06,323.131
2010-01-07,326.718
2010-01-08,327.803
2010-01-11,334.372
2010-01-12,331.282
2010-01-13,331.606
2010-01-14,338.085
2010-01-15,334.607
2010-01-18,335.46
2010-01-19,332.761
2010-01-20,325.959
2010-01-21,319.559
2010-01-22,316.623
2010-01-25,318.576
2010-01-26,312.719
2010-01-27,312.547
2010-01-28,312.784
2010-01-29,313.883
2010-02-01,315.614
2010-02-02,319.905
2010-02-03,322.447
2010-02-04,314.747
2010-02-05,308.509
2010-02-08,301.713
2010-02-09,302.892
2010-02-10,298.922
2010-02-11,295.508
2010-02-12,295.189
2010-02-15,294.741
2010-02-16,302.486
2010-02-17,305.238
2010-02-18,306.38
2010-02-19,303.913
2010-02-22,307.838
2010-02-23,301.903
2010-02-24,300.921
2010-02-25,296.977
2010-02-26,302.961
2010-03-01,305.838
2010-03-02,310.018
2010-03-03,315.121
2010-03-04,311.789
2010-03-05,316.226
2010-03-08,316.302
2010-03-09,312.63
2010-03-10,318.631
2010-03-11,320.041
2010-03-12,322.44
2010-03-15,320.035
2010-03-16,325.682
2010-03-17,325.324
2010-03-18,323.091
2010-03-19,320.174
2010-03-22,319.172
2010-03-23,322.792
2010-03-24,319.032
2010-03-25,321.998
2010-03-26,322.405
2010-03-29,322.364
2010-03-30,320.202
2010-03-31,323.271
2010-04-01,323.388
2010-04-02,323.388
2010-04-05,322.608
2010-04-06,324.183
2010-04-07,327.076
2010-04-08,325.068
2010-04-09,331.859
2010-04-12,338.399
2010-04-13,337.565
2010-04-14,343.001
2010-04-15,342.081
2010-04-16,339.01
2010-04-19,334.863
2010-04-20,342.235
2010-04-21,341.688
2010-04-22,336.725
2010-04-23,343.558
2010-04-26,344.837
2010-04-27,343.438
2010-04-28,330.826
2010-04-29,337.627
2010-04-30,338.957
2010-05-03,335.675
2010-05-04,319.037
2010-05-05,303.123
2010-05-06,296.077
2010-05-07,280.752
2010-05-10,309.002
2010-05-11,297.363
2010-05-12,302.277
2010-05-13,299.637
2010-05-14,296.261
2010-05-17,286.954
2010-05-18,290.648
2010-05-19,282.093
2010-05-20,272.442
2010-05-21,278.122
2010-05-24,274.174
2010-05-25,261.91
2010-05-26,271.041
2010-05-27,279.307
2010-05-28,278.077
2010-05-31,278.892
2010-06-01,277.773
2010-06-02,275.357
2010-06-03,281.827
2010-06-04,275.005
2010-06-07,270.637
2010-06-08,269.433
2010-06-09,276.64
2010-06-10,283.134
2010-06-11,282.99
2010-06-14,293.902
2010-06-15,294.292
2010-06-16,293.647
2010-06-17,292.65
2010-06-18,294.982
2010-06-21,296.873
2010-06-22,294.312
2010-06-23,291.978
2010-06-24,287.667
2010-06-25,283.876
2010-06-28,284.97
2010-06-29,270.786
2010-06-30,272.781
2010-07-01,269.831
2010-07-02,277.955
2010-07-05,276.321
2010-07-06,287.989
2010-07-07,289.216
2010-07-08,292.459
2010-07-09,291.112
2010-07-12,290.38
2010-07-13,295.757
2010-07-14,297.33
2010-07-15,301.083
2010-07-16,297.774
2010-07-19,293.944
2010-07-20,289.148
2010-07-21,291.25
2010-07-22,298.052
2010-07-23,295.975
2010-07-26,299.484
2010-07-27,303.391
2010-07-28,303.212
2010-07-29,307.692
2010-07-30,304.731
2010-08-02,315.517
2010-08-03,318.634
2010-08-04,316.665
2010-08-05,319.206
2010-08-06,319.038
2010-08-09,321.54
2010-08-10,313.724
2010-08-11,303.449
2010-08-12,299.336
2010-08-13,296.402
2010-08-16,298.365
2010-08-17,301.431
2010-08-18,296.588
2010-08-19,294.11
2010-08-20,284.287
2010-08-23,284.626
2010-08-24,274.885
2010-08-25,269.756
2010-08-26,277.866
2010-08-27,277.172
2010-08-30,274.909
2010-08-31,277.205
2010-09-01,287.549
2010-09-02,289.214
2010-09-03,297.898
2010-09-06,303.222
2010-09-07,295.491
2010-09-08,295.364
2010-09-09,297.413
2010-09-10,298.99
2010-09-13,306.766
2010-09-14,308.927
2010-09-15,309.381
2010-09-16,307.837
2010-09-17,307.916
2010-09-20,310.606
2010-09-21,314.493
2010-09-22,323.425
