Date,WORLD Standard (Large+Mid Cap)
2005-06-16,3373.11
2005-06-17,3401.035
2005-06-20,3390.955
2005-06-21,3393.983
2005-06-22,3396.742
2005-06-23,3374.239
2005-06-24,3353.031
2005-06-27,3345.183
2005-06-28,3365.381
2005-06-29,3365.309
2005-06-30,3351.019
2005-07-01,3348.583
2005-07-04,3347.595
2005-07-05,3360.791
2005-07-06,3355.589
2005-07-07,3341.606
2005-07-08,3375.289
2005-07-11,3409.091
2005-07-12,3424.878
2005-07-13,3418.699
2005-07-14,3430.628
2005-07-15,3425.572
2005-07-18,3416.803
2005-07-19,3424.559
2005-07-20,3433.411
2005-07-21,3441.479
2005-07-22,3450.428
2005-07-25,3440.617
2005-07-26,3437.782
2005-07-27,3454.133
2005-07-28,3474.251
2005-07-29,3468.823
2005-08-01,3480.339
2005-08-02,3506.861
2005-08-03,3518.725
2005-08-04,3499.774
2005-08-05,3469.647
2005-08-08,3475.814
2005-08-09,3494.598
2005-08-10,3517.817
2005-08-11,3542.609
2005-08-12,3531.761
2005-08-15,3530.14
2005-08-16,3503.727
2005-08-17,3497.732
2005-08-18,3474.457
2005-08-19,3483.438
2005-08-22,3506.044
2005-08-23,3490.595
2005-08-24,3478.292
2005-08-25,3478.226
2005-08-26,3465.805
2005-08-29,3466.603
2005-08-30,3456.715
2005-08-31,3496.581
2005-09-01,3530.328
2005-09-02,3533.521
2005-09-05,3541.106
2005-09-06,3567.352
2005-09-07,3573.157
2005-09-08,3558.596
2005-09-09,3587.843
2005-09-12,3579.73
2005-09-13,3556.389
2005-09-14,3559.518
2005-09-15,3555.704
2005-09-16,3575.441
2005-09-19,3563.874
2005-09-20,3559.821
2005-09-21,3539.544
2005-09-22,3531.489
2005-09-23,3527.925
2005-09-26,3548.559
2005-09-27,3538.257
2005-09-28,3556.823
2005-09-29,3581.079
2005-09-30,3588.41
2005-10-03,3578.048
2005-10-04,3565.651
2005-10-05,3520.456
2005-10-06,3499.59
2005-10-07,3500.509
2005-10-10,3483.669
2005-10-11,3485.394
2005-10-12,3467.551
2005-10-13,3442.076
2005-10-14,3471.478
2005-10-17,3470.933
2005-10-18,3435.789
2005-10-19,3446.586
2005-10-20,3423.37
2005-10-21,3425.633
2005-10-24,3463.11
2005-10-25,3474.886
2005-10-26,3469.542
2005-10-27,3447.623
2005-10-28,3469.126
2005-10-31,3502.063
2005-11-01,3504.782
2005-11-02,3537.927
2005-11-03,3559.077
2005-11-04,3542.582
2005-11-07,3549.584
2005-11-08,3543.178
2005-11-09,3540.807
2005-11-10,3554.351
2005-11-11,3571.946
2005-11-14,3563.996
2005-11-15,3548.315
2005-11-16,3548.21
2005-11-17,3587.545
2005-11-18,3604.862
2005-11-21,3625.696
2005-11-22,3632.797
2005-11-23,3655.208
2005-11-24,3653.187
2005-11-25,3654.405
2005-11-28,3641.176
2005-11-29,3638.879
2005-11-30,3620.657
2005-12-01,3659.046
2005-12-02,3674.479
2005-12-05,3674.617
2005-12-06,3683.345
2005-12-07,3670.715
2005-12-08,3672.328
2005-12-09,3683.853
2005-12-12,3707.329
2005-12-13,3720.276
2005-12-14,3738.313
2005-12-15,3719.936
2005-12-16,3729.332
2005-12-19,3716.778
2005-12-20,3712.785
2005-12-21,3721.674
2005-12-22,3736.632
2005-12-23,3739.766
2005-12-26,3742.293
2005-12-27,3719.654
2005-12-28,3731.971
2005-12-29,3727.536
2005-12-30,3701.795
2006-01-02,3705.846
2006-01-03,3771.162
2006-01-04,3812.266
2006-01-05,3813.128
2006-01-06,3851.122
2006-01-09,3854.873
2006-01-10,3839.664
2006-01-11,3861.893
2006-01-12,3850.225
2006-01-13,3847.657
2006-01-16,3849.636
2006-01-17,3814.367
2006-01-18,3784.384
2006-01-19,3817.788
2006-01-20,3774.21
2006-01-23,3788.678
2006-01-24,3795.859
2006-01-25,3801.935
2006-01-26,3832.372
2006-01-27,3863.134
2006-01-30,3863.117
2006-01-31,3867.814
2006-02-01,3872.213
2006-02-02,3843.1
2006-02-03,3818.525
2006-02-06,3823.641
2006-02-07,3799.439
2006-02-08,3797.97
2006-02-09,3813.438
2006-02-10,3805.849
2006-02-13,3790.998
2006-02-14,3813.464
2006-02-15,3820.71
2006-02-16,3842.452
2006-02-17,3838.661
2006-02-20,3840.446
2006-02-21,3841.354
2006-02-22,3859.674
2006-02-23,3869.317
2006-02-24,3873.906
2006-02-27,3891.941
2006-02-28,3863.679
2006-03-01,3885.117
2006-03-02,3879.053
2006-03-03,3872.17
2006-03-06,3863.484
2006-03-07,3833.684
2006-03-08,3827.357
2006-03-09,3837.321
2006-03-10,3851.483
2006-03-13,3878.644
2006-03-14,3915.748
2006-03-15,3931.24
2006-03-16,3943.433
2006-03-17,3955.701
2006-03-20,3960.337
2006-03-21,3937.084
2006-03-22,3952.843
2006-03-23,3931.867
2006-03-24,3947.745
2006-03-27,3943.028
2006-03-28,3930.5
2006-03-29,3941.444
2006-03-30,3973.009
2006-03-31,3950.381
2006-04-03,3974.905
2006-04-04,3996.587
2006-04-05,4013.911
2006-04-06,4021.489
2006-04-07,3985.287
2006-04-10,3988.304
2006-04-11,3959.255
2006-04-12,3948.755
2006-04-13,3953.365
2006-04-14,3953.586
2006-04-17,3966.484
2006-04-18,4009.812
2006-04-19,4038.594
2006-04-20,4040.398
2006-04-21,4059.062
2006-04-24,4046.46
2006-04-25,4043.53
2006-04-26,4059.509
2006-04-27,4075.355
2006-04-28,4072.426
2006-05-01,4077.897
2006-05-02,4109.059
2006-05-03,4086.635
2006-05-04,4106.992
2006-05-05,4154.951
2006-05-08,4163.351
2006-05-09,4175.817
2006-05-10,4167.261
2006-05-11,4134.058
2006-05-12,4081.269
2006-05-15,4053.783
2006-05-16,4044.817
2006-05-17,3973.274
2006-05-18,3940.996
2006-05-19,3931.879
2006-05-22,3892.086
2006-05-23,3910.202
2006-05-24,3887.738
2006-05-25,3927.02
2006-05-26,3965.058
2006-05-29,3971.914
2006-05-30,3928.111
2006-05-31,3936.964
2006-06-01,3966.346
2006-06-02,3998.971
2006-06-05,3949.697
2006-06-06,3890.151
2006-06-07,3868.317
2006-06-08,3802.817
2006-06-09,3826.042
2006-06-12,3783.611
2006-06-13,3707.68
2006-06-14,3728.521
2006-06-15,3806.645
2006-06-16,3809.75
2006-06-19,3782.974
2006-06-20,3787.501
2006-06-21,3816.891
2006-06-22,3815.694
2006-06-23,3809.3
2006-06-26,3820.814
2006-06-27,3800.454
2006-06-28,3798.333
2006-06-29,3875.445
2006-06-30,3937.433
2006-07-03,3962.386
2006-07-04,3970.667
2006-07-05,3921.354
2006-07-06,3939.638
2006-07-07,3936.937
2006-07-10,3939.257
2006-07-11,3933.941
2006-07-12,3897.92
2006-07-13,3850.383
2006-07-14,3804.972
2006-07-17,3779.363
2006-07-18,3764.105
2006-07-19,3836.424
2006-07-20,3845.743
2006-07-21,3820.773
2006-07-24,3868.386
2006-07-25,3892.769
2006-07-26,3893.049
2006-07-27,3922.061
2006-07-28,3965.573
2006-07-31,3962.861
2006-08-01,3937.629
2006-08-02,3974.595
2006-08-03,3964.534
2006-08-04,3990.261
2006-08-07,3956.616
2006-08-08,3956.313
2006-08-09,3966.132
2006-08-10,3952.52
2006-08-11,3941.882
2006-08-14,3956.193
2006-08-15,4003.287
2006-08-16,4043.714
2006-08-17,4052.598
2006-08-18,4053.133
2006-08-21,4051.656
2006-08-22,4051.172
2006-08-23,4034.77
2006-08-24,4034.914
2006-08-25,4024.795
2006-08-28,4041.277
2006-08-29,4050.866
2006-08-30,4067.139
2006-08-31,4067.754
2006-09-01,4086.699
2006-09-04,4110.419
2006-09-05,4103.979
2006-09-06,4059.728
2006-09-07,4021.397
2006-09-08,4025.788
2006-09-11,4005.72
2006-09-12,4040.501
2006-09-13,4053.951
2006-09-14,4063.257
2006-09-15,4058.817
2006-09-18,4066.482
2006-09-19,4058.206
2006-09-20,4072.257
2006-09-21,4074.741
2006-09-22,4057.802
2006-09-25,4066.323
2006-09-26,4090.853
2006-09-27,4118.682
2006-09-28,4124.69
2006-09-29,4117.429
2006-10-02,4124.089
2006-10-03,4117.239
2006-10-04,4141.727
2006-10-05,4170.325
2006-10-06,4149.992
2006-10-09,4155.125
2006-10-10,4161.928
2006-10-11,4154.613
2006-10-12,4183.956
2006-10-13,4193.575
2006-10-16,4214.81
2006-10-17,4193.202
2006-10-18,4205.243
2006-10-19,4218.86
2006-10-20,4228.465
2006-10-23,4243.425
2006-10-24,4244.899
2006-10-25,4263.913
2006-10-26,4290.4
2006-10-27,4275.144
2006-10-30,4262.983
2006-10-31,4269.391
2006-11-01,4259.585
2006-11-02,4252.606
2006-11-03,4244.317
2006-11-06,4284.186
2006-11-07,4310.792
2006-11-08,4303.776
2006-11-09,4290.116
2006-11-10,4300.615
2006-11-13,4296.162
2006-11-14,4316.049
2006-11-15,4329.045
2006-11-16,4332.646
2006-11-17,4326.3
2006-11-20,4314.275
2006-11-21,4325.744
2006-11-22,4355.886
2006-11-23,4357.553
2006-11-24,4352.656
2006-11-27,4307.156
2006-11-28,4310.452
2006-11-29,4361.55
2006-11-30,4376.153
2006-12-01,4369.69
2006-12-04,4396.965
2006-12-05,4413.674
2006-12-06,4419.453
2006-12-07,4417.919
2006-12-08,4420.319
2006-12-11,4419.144
2006-12-12,4426.333
2006-12-13,4436.75
2006-12-14,4464.047
2006-12-15,4464.16
2006-12-18,4452.737
2006-12-19,4452.732
2006-12-20,4464.377
2006-12-21,4452.085
2006-12-22,4433.132
2006-12-25,4431.425
2006-12-26,4438.888
2006-12-27,4474.365
2006-12-28,4475.479
2006-12-29,4466.298
2007-01-01,4466.298
2007-01-02,4498.805
2007-01-03,4482.093
2007-01-04,4469.223
2007-01-05,4425.407
2007-01-08,4430.832
2007-01-09,4434.912
2007-01-10,4413.02
2007-01-11,4443.669
2007-01-12,4480.059
2007-01-15,4497.45
2007-01-16,4488.061
2007-01-17,4489.685
2007-01-18,4481.269
2007-01-19,4498.592
2007-01-22,4488.341
2007-01-23,4507.754
2007-01-24,4536.275
2007-01-25,4504.56
2007-01-26,4480.306
2007-01-29,4485.606
2007-01-30,4509.161
2007-01-31,4519.915
2007-02-01,4562.356
2007-02-02,4567.313
2007-02-05,4557.539
2007-02-06,4572.992
2007-02-07,4588.952
2007-02-08,4572.555
2007-02-09,4563.513
2007-02-12,4541.007
2007-02-13,4574.654
2007-02-14,4625.474
2007-02-15,4641.042
2007-02-16,4634.428
2007-02-19,4642.605
2007-02-20,4645.563
2007-02-21,4628.118
2007-02-22,4633.394
2007-02-23,4642.774
2007-02-26,4651.755
2007-02-27,4536.523
2007-02-28,4498.258
2007-03-01,4471.281
2007-03-02,4436.865
2007-03-05,4369.197
2007-03-06,4430.444
2007-03-07,4441.054
2007-03-08,4481.433
2007-03-09,4487.152
2007-03-12,4503.005
2007-03-13,4440.522
2007-03-14,4401.339
2007-03-15,4446.862
2007-03-16,4442.159
2007-03-19,4492.91
2007-03-20,4524.605
2007-03-21,4571.601
2007-03-22,4609.979
2007-03-23,4616.12
2007-03-26,4610.809
2007-03-27,4593.418
2007-03-28,4570.057
2007-03-29,4587.331
2007-03-30,4582.512
2007-04-02,4594.697
2007-04-03,4638.187
2007-04-04,4655.962
2007-04-05,4670.053
2007-04-06,4668.869
2007-04-09,4664.905
2007-04-10,4692.89
2007-04-11,4676.601
2007-04-12,4691.265
2007-04-13,4705.634
2007-04-16,4760.427
2007-04-17,4769.039
2007-04-18,4774.296
2007-04-19,4756.123
2007-04-20,4797.395
2007-04-23,4788.037
2007-04-24,4778.767
2007-04-25,4814.417
2007-04-26,4809.429
2007-04-27,4805.447
2007-04-30,4787.38
2007-05-01,4781.493
2007-05-02,4812.815
2007-05-03,4826.408
2007-05-04,4851.257
2007-05-07,4875.88
2007-05-08,4848.069
2007-05-09,4869.192
2007-05-10,4815.635
2007-05-11,4844.606
2007-05-14,4843.197
2007-05-15,4847.682
2007-05-16,4860.735
2007-05-17,4853.122
2007-05-18,4881.667
2007-05-21,4886.999
2007-05-22,4892.226
2007-05-23,4909.334
2007-05-24,4862.802
2007-05-25,4871.118
2007-05-28,4876.655
2007-05-29,4890.988
2007-05-30,4900.865
2007-05-31,4926.191
2007-06-01,4952.052
2007-06-04,4966.991
2007-06-05,4950.481
2007-06-06,4901.007
2007-06-07,4831.962
2007-06-08,4835.547
2007-06-11,4852.134
2007-06-12,4811.743
2007-06-13,4847.257
2007-06-14,4888.948
2007-06-15,4938.147
2007-06-18,4939.436
2007-06-19,4940.829
2007-06-20,4914.732
2007-06-21,4912.675
2007-06-22,4875.389
2007-06-25,4861.595
2007-06-26,4844.479
2007-06-27,4846.49
2007-06-28,4871.534
2007-06-29,4889.922
2007-07-02,4934.599
2007-07-03,4958.065
2007-07-04,4967.456
2007-07-05,4957.965
2007-07-06,4980.58
2007-07-09,4994.078
2007-07-10,4954.941
2007-07-11,4962.056
2007-07-12,5026.569
2007-07-13,5052.846
2007-07-16,5050.582
2007-07-17,5043.896
2007-07-18,5019.99
2007-07-19,5053.601
2007-07-20,5014.981
2007-07-23,5026.102
2007-07-24,4955.543
2007-07-25,4931.508
2007-07-26,4822.676
2007-07-27,4750.985
2007-07-30,4777.484
2007-07-31,4782.624
2007-08-01,4754.931
2007-08-02,4781.58
2007-08-03,4712.45
2007-08-06,4750.012
2007-08-07,4778.848
2007-08-08,4859.619
2007-08-09,4754.525
2007-08-10,4683.011
2007-08-13,4708.072
2007-08-14,4640.658
2007-08-15,4572.433
2007-08-16,4507.874
2007-08-17,4584.006
2007-08-20,4612.955
2007-08-21,4630.866
2007-08-22,4687.816
2007-08-23,4713.384
2007-08-24,4752.038
2007-08-27,4739.492
2007-08-28,4655.242
2007-08-29,4705.23
2007-08-30,4716.052
2007-08-31,4781.075
2007-09-03,4784.416
2007-09-04,4815.922
2007-09-05,4765.277
2007-09-06,4787.971
2007-09-07,4724.845
2007-09-10,4697.888
2007-09-11,4764.321
2007-09-12,4777.941
2007-09-13,4806.907
2007-09-14,4799.7
2007-09-17,4761.95
2007-09-18,4839.925
2007-09-19,4933.065
2007-09-20,4933.937
2007-09-21,4946.645
2007-09-24,4939.867
2007-09-25,4936.109
2007-09-26,4957.69
2007-09-27,5002.982
2007-09-28,5010.069
2007-10-01,5057.786
2007-10-02,5061.59
2007-10-03,5054.584
2007-10-04,5057.144
2007-10-05,5104.183
2007-10-08,5077.899
2007-10-09,5115.269
2007-10-10,5124.854
2007-10-11,5140.075
2007-10-12,5140.433
2007-10-15,5108.318
2007-10-16,5056.347
2007-10-17,5072.789
2007-10-18,5080.708
2007-10-19,4994.082
2007-10-22,4955.475
2007-10-23,5013.132
2007-10-24,4996.111
2007-10-25,5019.554
2007-10-26,5091.604
2007-10-29,5133.842
2007-10-30,5107.216
2007-10-31,5164.825
2007-11-01,5076.243
2007-11-02,5057.544
2007-11-05,5019.872
2007-11-06,5071.658
2007-11-07,5008.203
2007-11-08,4980.224
2007-11-09,4909.826
2007-11-12,4842.79
2007-11-13,4922.106
2007-11-14,4941.952
2007-11-15,4872.26
2007-11-16,4860.647
2007-11-19,4783.167
2007-11-20,4829.358
2007-11-21,4743.843
2007-11-22,4758.11
2007-11-23,4818.861
2007-11-26,4777.913
2007-11-27,4803.872
2007-11-28,4898.066
2007-11-29,4927.184
2007-11-30,4956.049
2007-12-03,4935.044
2007-12-04,4901.264
2007-12-05,4954.147
2007-12-06,4997.652
2007-12-07,5016.665
2007-12-10,5050.909
2007-12-11,4985.193
2007-12-12,4995.175
2007-12-13,4929.049
2007-12-14,4869.944
2007-12-17,4779.739
2007-12-18,4792.285
2007-12-19,4778.84
2007-12-20,4793.367
2007-12-21,4866.676
2007-12-24,4894.357
2007-12-25,4903.721
2007-12-26,4921.593
2007-12-27,4897.508
2007-12-28,4911.945
2007-12-31,4893.543
2008-01-01,4893.543
2008-01-02,4861.317
2008-01-03,4856.226
2008-01-04,4754.116
2008-01-07,4735.129
2008-01-08,4704.345
2008-01-09,4713.107
2008-01-10,4713.876
2008-01-11,4671.07
2008-01-14,4715.42
2008-01-15,4604.145
2008-01-16,4528.742
2008-01-17,4464.85
2008-01-18,4431.033
2008-01-21,4300.154
2008-01-22,4288.556
2008-01-23,4306.126
2008-01-24,4438.217
2008-01-25,4435.324
2008-01-28,4449.074
2008-01-29,4495.048
2008-01-30,4467.968
2008-01-31,4520.672
2008-02-01,4586.262
2008-02-04,4576.347
2008-02-05,4428.116
2008-02-06,4395.431
2008-02-07,4369.457
2008-02-08,4363.625
2008-02-11,4363.47
2008-02-12,4436.605
2008-02-13,4460.421
2008-02-14,4461.98
2008-02-15,4442.206
2008-02-18,4462.143
2008-02-19,4485.637
2008-02-20,4455.023
2008-02-21,4468.407
2008-02-22,4473.486
2008-02-25,4544.656
2008-02-26,4593.065
2008-02-27,4627.271
2008-02-28,4588.141
2008-02-29,4496.695
2008-03-03,4454.43
2008-03-04,4427.4
2008-03-05,4468.204
2008-03-06,4421.654
2008-03-07,4364.955
2008-03-10,4301.812
2008-03-11,4394.838
2008-03-12,4427.464
2008-03-13,4420.51
2008-03-14,4356.892
2008-03-17,4266.185
2008-03-18,4408.64
2008-03-19,4334.768
2008-03-20,4347.487
2008-03-21,4355.45
2008-03-24,4386.742
2008-03-25,4484.322
2008-03-26,4483.337
2008-03-27,4474.488
2008-03-28,4450.081
2008-03-31,4455.805
2008-04-01,4550.351
2008-04-02,4592.821
2008-04-03,4606.191
2008-04-04,4628.653
2008-04-07,4647.406
2008-04-08,4612.012
2008-04-09,4581.935
2008-04-10,4591.767
2008-04-11,4535.497
2008-04-14,4503.895
2008-04-15,4521.814
2008-04-16,4630.527
2008-04-17,4620.814
2008-04-18,4672.864
2008-04-21,4698.824
2008-04-22,4669.936
2008-04-23,4674.534
2008-04-24,4664.235
2008-04-25,4708.676
2008-04-28,4720.579
2008-04-29,4695.79
2008-04-30,4693.577
2008-05-01,4715.599
2008-05-02,4761.921
2008-05-05,4760.863
2008-05-06,4784.699
2008-05-07,4742.617
2008-05-08,4756.26
2008-05-09,4715.862
2008-05-12,4756.412
2008-05-13,4756.038
2008-05-14,4772.156
2008-05-15,4818.848
2008-05-16,4851.816
2008-05-19,4871.303
2008-05-20,4832.815
2008-05-21,4786.546
2008-05-22,4792.78
2008-05-23,4740.869
2008-05-26,4724.07
2008-05-27,4728.217
2008-05-28,4735.937
2008-05-29,4753.135
2008-05-30,4770.996
2008-06-02,4740.779
2008-06-03,4719.861
2008-06-04,4707.698
2008-06-05,4752.04
2008-06-06,4682.973
2008-06-09,4659.688
2008-06-10,4597.486
2008-06-11,4548.293
2008-06-12,4530.252
2008-06-13,4569.702
2008-06-16,4593.789
2008-06-17,4597.447
2008-06-18,4560.365
2008-06-19,4539.943
2008-06-20,4478.283
2008-06-23,4460.092
2008-06-24,4449.763
2008-06-25,4473.305
2008-06-26,4395.784
2008-06-27,4377.908
2008-06-30,4392.172
2008-07-01,4362.93
2008-07-02,4309.348
2008-07-03,4301.349
2008-07-04,4283.197
2008-07-07,4276.922
2008-07-08,4280.697
2008-07-09,4267.979
2008-07-10,4262.45
2008-07-11,4217.368
2008-07-14,4205.378
2008-07-15,4150.004
2008-07-16,4192.892
2008-07-17,4263.271
2008-07-18,4271.312
2008-07-21,4292.193
2008-07-22,4318.749
2008-07-23,4343.386
2008-07-24,4277.14
2008-07-25,4265.939
2008-07-28,4219.268
2008-07-29,4242.826
2008-07-30,4311.363
2008-07-31,4285.969
2008-08-01,4239.983
2008-08-04,4198.605
2008-08-05,4267.908
2008-08-06,4296.648
2008-08-07,4243.492
2008-08-08,4261.156
2008-08-11,4298.992
2008-08-12,4259.45
2008-08-13,4212.54
2008-08-14,4230.41
2008-08-15,4217.383
2008-08-18,4193.834
2008-08-19,4128.525
2008-08-20,4155.402
2008-08-21,4171.588
2008-08-22,4202.931
2008-08-25,4161.132
2008-08-26,4154.097
2008-08-27,4181.723
2008-08-28,4235.146
2008-08-29,4227.702
2008-09-01,4199.022
2008-09-02,4177.096
2008-09-03,4145.941
2008-09-04,4032.328
2008-09-05,3991.823
2008-09-08,4081.944
2008-09-09,3979.267
2008-09-10,3977.579
2008-09-11,3974.556
2008-09-12,4037.691
2008-09-15,3892.372
2008-09-16,3864.715
2008-09-17,3749.405
2008-09-18,3829.91
2008-09-19,4049.21
2008-09-22,3982.026
2008-09-23,3934.208
2008-09-24,3916.686
2008-09-25,3974.135
2008-09-26,3940.593
2008-09-29,3667.06
2008-09-30,3726.688
2008-10-01,3732.885
2008-10-02,3598.074
2008-10-03,3589.582
2008-10-06,3382.576
2008-10-07,3277.692
2008-10-08,3165.158
2008-10-09,3021.262
2008-10-10,2871.098
2008-10-13,3144.545
2008-10-14,3225.199
2008-10-15,2997.642
2008-10-16,2955.847
2008-10-17,2999.014
2008-10-20,3121.486
2008-10-21,3066.379
2008-10-22,2870.321
2008-10-23,2873.116
2008-10-24,2749.943
2008-10-27,2631.365
2008-10-28,2814.871
2008-10-29,2916.717
2008-10-30,3004.952
2008-10-31,3021.074
2008-11-03,3034.628
2008-11-04,3180.309
2008-11-05,3104.212
2008-11-06,2921.954
2008-11-07,2967.455
2008-11-10,2972.321
2008-11-11,2863.41
2008-11-12,2750.325
2008-11-13,2826.3
2008-11-14,2781.203
2008-11-17,2716.172
2008-11-18,2725.002
2008-11-19,2599.469
2008-11-20,2441.381
2008-11-21,2515.445
2008-11-24,2688.344
2008-11-25,2732.755
2008-11-26,2776.722
2008-11-27,2801.639
2008-11-28,2827.608
2008-12-01,2629.516
2008-12-02,2681.693
2008-12-03,2725.148
2008-12-04,2675.747
2008-12-05,2687.886
2008-12-08,2835.443
2008-12-09,2812.623
2008-12-10,2849.076
2008-12-11,2827.976
2008-12-12,2806.085
2008-12-15,2824.856
2008-12-16,2906.799
2008-12-17,2941.941
2008-12-18,2914.485
2008-12-19,2874.887
2008-12-22,2830.055
2008-12-23,2816.506
2008-12-24,2816.13
2008-12-25,2820.188
2008-12-26,2833.85
2008-12-29,2858.7
2008-12-30,2906.249
2008-12-31,2919.783
2009-01-01,2919.783
2009-01-02,3002.008
2009-01-05,2999.838
2009-01-06,3013.876
2009-01-07,2982.673
2009-01-08,2979.413
2009-01-09,2928.894
2009-01-12,2865.422
2009-01-13,2823.738
2009-01-14,2737.617
2009-01-15,2709.507
2009-01-16,2749.173
2009-01-19,2729.441
2009-01-20,2611.966
2009-01-21,2662.575
2009-01-22,2637.302
2009-01-23,2621.293
2009-01-26,2673.928
2009-01-27,2713.82
2009-01-28,2791.811
2009-01-29,2725.523
2009-01-30,2664.847
2009-02-02,2633.683
2009-02-03,2680.984
2009-02-04,2696.116
2009-02-05,2712.08
2009-02-06,2769.207
2009-02-09,2788.981
2009-02-10,2692.019
2009-02-11,2688.504
2009-02-12,2665.382
2009-02-13,2663.418
2009-02-16,2644.596
2009-02-17,2535.47
2009-02-18,2519.571
2009-02-19,2516.492
2009-02-20,2461.567
2009-02-23,2412.466
2009-02-24,2446.133
2009-02-25,2434.048
2009-02-26,2434.155
2009-02-27,2393.874
2009-03-02,2275.946
2009-03-03,2248.899
2009-03-04,2303.883
2009-03-05,2234.061
2009-03-06,2225.039
2009-03-09,2196.906
2009-03-10,2313.861
2009-03-11,2332.918
2009-03-12,2379.771
2009-03-13,2414.567
2009-03-16,2443.205
2009-03-17,2486.011
2009-03-18,2519.043
2009-03-19,2564.794
2009-03-20,2522.764
2009-03-23,2651.579
2009-03-24,2632.238
2009-03-25,2649.678
2009-03-26,2691.295
2009-03-27,2637.797
2009-03-30,2535.586
2009-03-31,2575.816
2009-04-01,2615.735
2009-04-02,2728.642
2009-04-03,2735.755
2009-04-06,2715.601
2009-04-07,2666.299
2009-04-08,2675.491
2009-04-09,2758.6
2009-04-10,2760.506
2009-04-13,2774.866
2009-04-14,2760.418
2009-04-15,2765.756
2009-04-16,2804.737
2009-04-17,2822.969
2009-04-20,2720.271
2009-04-21,2743.886
2009-04-22,2748.234
2009-04-23,2770.551
2009-04-24,2829.907
2009-04-27,2811.358
2009-04-28,2779.185
2009-04-29,2844.144
2009-04-30,2867.372
2009-05-01,2877.695
2009-05-04,2960.911
2009-05-05,2964.686
2009-05-06,3005.508
2009-05-07,3003.883
2009-05-08,3067.224
2009-05-11,3035.839
2009-05-12,3030.979
2009-05-13,2962.112
2009-05-14,2966.457
2009-05-15,2966.414
2009-05-18,3017.654
2009-05-19,3055.274
2009-05-20,3075.363
2009-05-21,3024.689
2009-05-22,3036.705
2009-05-25,3041.336
2009-05-26,3091.757
2009-05-27,3072.702
2009-05-28,3082.113
2009-05-29,3130.786
2009-06-01,3209.986
2009-06-02,3228.515
2009-06-03,3174.782
2009-06-04,3185.094
2009-06-05,3173.118
2009-06-08,3150.527
2009-06-09,3174.709
2009-06-10,3190.728
2009-06-11,3221.411
2009-06-12,3213.502
2009-06-15,3129.832
2009-06-16,3102.45
2009-06-17,3078.149
2009-06-18,3097.911
2009-06-19,3118.367
2009-06-22,3036.307
2009-06-23,3033.587
2009-06-24,3075.143
2009-06-25,3096.363
2009-06-26,3116.862
2009-06-29,3139.622
2009-06-30,3117.982
2009-07-01,3147.061
2009-07-02,3065.902
2009-07-03,3063.11
2009-07-06,3043.979
2009-07-07,3008.516
2009-07-08,2981.052
2009-07-09,2998.81
2009-07-10,2982.115
2009-07-13,3025.578
2009-07-14,3060.993
2009-07-15,3146.928
2009-07-16,3173.971
2009-07-17,3180.176
2009-07-20,3222.823
2009-07-21,3252.348
2009-07-22,3254.256
2009-07-23,3317.269
2009-07-24,3326.291
2009-07-27,3341.743
2009-07-28,3328.648
2009-07-29,3313.738
2009-07-30,3363.688
2009-07-31,3383.009
2009-08-03,3450.853
2009-08-04,3454.811
2009-08-05,3439.623
2009-08-06,3432.067
2009-08-07,3444.955
2009-08-10,3435.089
2009-08-11,3400.723
2009-08-12,3431.862
2009-08-13,3472.469
2009-08-14,3449.573
2009-08-17,3353.892
2009-08-18,3389.35
2009-08-19,3408.265
2009-08-20,3448.818
2009-08-21,3505.742
2009-08-24,3529.308
2009-08-25,3538.825
2009-08-26,3526.094
2009-08-27,3523.692
2009-08-28,3551.264
2009-08-31,3524.075
2009-09-01,3462.643
2009-09-02,3438.388
2009-09-03,3455.814
2009-09-04,3492.159
2009-09-07,3524.289
2009-09-08,3567.87
2009-09-09,3593.332
2009-09-10,3620.929
2009-09-11,3635.754
2009-09-14,3632.904
2009-09-15,3638.129
2009-09-16,3698.078
2009-09-17,3711.201
2009-09-18,3701.924
2009-09-21,3674.523
2009-09-22,3715.25
2009-09-23,3697.563
2009-09-24,3649.23
2009-09-25,3627.315
2009-09-28,3667.423
2009-09-29,3660.959
2009-09-30,3665.756
2009-10-01,3584.715
2009-10-02,3542.17
2009-10-05,3576.5
2009-10-06,3648.708
2009-10-07,3654.007
2009-10-08,3701.564
2009-10-09,3708.953
2009-10-12,3728.827
2009-10-13,3716.686
2009-10-14,3783.426
2009-10-15,3796.717
2009-10-16,3762.971
2009-10-19,3810.002
2009-10-20,3795.046
2009-10-21,3787.234
2009-10-22,3787.427
2009-10-23,3754.617
2009-10-26,3710.506
2009-10-27,3683.12
2009-10-28,3610.316
2009-10-29,3671.792
2009-10-30,3601.322
2009-11-02,3611.388
2009-11-03,3594.609
2009-11-04,3632.56
2009-11-05,3675.321
2009-11-06,3688.051
2009-11-09,3771.97
2009-11-10,3769.599
2009-11-11,3788.042
2009-11-12,3756.75
2009-11-13,3776.452
2009-11-16,3832.761
2009-11-17,3813.946
2009-11-18,3821.724
2009-11-19,3757.917
2009-11-20,3737.84
2009-11-23,3803.846
2009-11-24,3785.435
2009-11-25,3820.27
2009-11-26,3768.701
2009-11-27,3735.586
2009-11-30,3750.306
2009-12-01,3825.32
