Date,ITALY LARGE VALUE Large Cap
2005-11-10,654.013
2005-11-11,660.941
2005-11-14,659.59
2005-11-15,660.702
2005-11-16,660.351
2005-11-17,670.771
2005-11-18,672.305
2005-11-21,679.837
2005-11-22,680.251
2005-11-23,688.63
2005-11-24,685.652
2005-11-25,683.873
2005-11-28,682.674
2005-11-29,681.243
2005-11-30,676.827
2005-12-01,681.729
2005-12-02,680.982
2005-12-05,683.347
2005-12-06,687.535
2005-12-07,687.024
2005-12-08,693.982
2005-12-09,693.1
2005-12-12,700.675
2005-12-13,701.927
2005-12-14,708.612
2005-12-15,704.516
2005-12-16,712.33
2005-12-19,709.993
2005-12-20,708.56
2005-12-21,708.938
2005-12-22,713.493
2005-12-23,711.972
2005-12-26,711.972
2005-12-27,713.605
2005-12-28,716.654
2005-12-29,714.864
2005-12-30,706.91
2006-01-02,712.571
2006-01-03,725.773
2006-01-04,737.169
2006-01-05,733.995
2006-01-06,742.889
2006-01-09,735.424
2006-01-10,734.074
2006-01-11,744.777
2006-01-12,742.731
2006-01-13,735.389
2006-01-16,746.045
2006-01-17,734.84
2006-01-18,731.545
2006-01-19,729.876
2006-01-20,721.865
2006-01-23,733.753
2006-01-24,727.269
2006-01-25,731.625
2006-01-26,742.673
2006-01-27,741.633
2006-01-30,737.218
2006-01-31,741.442
2006-02-01,745.105
2006-02-02,733.338
2006-02-03,726.301
2006-02-06,731.126
2006-02-07,725.394
2006-02-08,724.232
2006-02-09,732.407
2006-02-10,720.182
2006-02-13,724.787
2006-02-14,720.812
2006-02-15,723.115
2006-02-16,727.744
2006-02-17,730.871
2006-02-20,735.715
2006-02-21,738.672
2006-02-22,745.293
2006-02-23,744.987
2006-02-24,741.392
2006-02-27,741.715
2006-02-28,735.001
2006-03-01,736.934
2006-03-02,729.446
2006-03-03,732.897
2006-03-06,736.871
2006-03-07,728.207
2006-03-08,729.256
2006-03-09,735.079
2006-03-10,738.979
2006-03-13,746.591
2006-03-14,753.932
2006-03-15,757.865
2006-03-16,765.2
2006-03-17,761.817
2006-03-20,764.232
2006-03-21,762.453
2006-03-22,758.35
2006-03-23,745.795
2006-03-24,748.736
2006-03-27,738.963
2006-03-28,740.284
2006-03-29,741.612
2006-03-30,758.366
2006-03-31,749.123
2006-04-03,756.328
2006-04-04,758.913
2006-04-05,768.282
2006-04-06,763.996
2006-04-07,751.257
2006-04-10,761.122
2006-04-11,746.78
2006-04-12,745.709
2006-04-13,742.16
2006-04-14,742.16
2006-04-17,753.948
2006-04-18,751.595
2006-04-19,765.025
2006-04-20,769.429
2006-04-21,772.329
2006-04-24,771.734
2006-04-25,775.853
2006-04-26,783.565
2006-04-27,783.917
2006-04-28,780.952
2006-05-01,782.316
2006-05-02,793.537
2006-05-03,786.701
2006-05-04,795.069
2006-05-05,804.106
2006-05-08,805.364
2006-05-09,815.311
2006-05-10,815.896
2006-05-11,815.129
2006-05-12,807.854
2006-05-15,794.546
2006-05-16,799.743
2006-05-17,773.604
2006-05-18,775.541
2006-05-19,774.585
2006-05-22,767.448
2006-05-23,779.437
2006-05-24,768.441
2006-05-25,780.7
2006-05-26,784.284
2006-05-29,784.059
2006-05-30,777.665
2006-05-31,789.438
2006-06-01,792.762
2006-06-02,798.541
2006-06-05,797.648
2006-06-06,779.488
2006-06-07,785.734
2006-06-08,761.805
2006-06-09,771.319
2006-06-12,761.13
2006-06-13,750.706
2006-06-14,747.609
2006-06-15,759.487
2006-06-16,754.467
2006-06-19,753.48
2006-06-20,760.063
2006-06-21,767.903
2006-06-22,766.694
2006-06-23,767.491
2006-06-26,767.106
2006-06-27,763.595
2006-06-28,759.763
2006-06-29,772.778
2006-06-30,796.646
2006-07-03,802.913
2006-07-04,804.684
2006-07-05,788.25
2006-07-06,797.773
2006-07-07,800.692
2006-07-10,797.476
2006-07-11,790.778
2006-07-12,788.599
2006-07-13,777.835
2006-07-14,765.249
2006-07-17,755.781
2006-07-18,751.828
2006-07-19,772.245
2006-07-20,772.744
2006-07-21,771.973
2006-07-24,780.446
2006-07-25,777.259
2006-07-26,779.111
2006-07-27,794.507
2006-07-28,801.986
2006-07-31,800.154
2006-08-01,790.52
2006-08-02,805.183
2006-08-03,798.125
2006-08-04,814.598
2006-08-07,804.659
2006-08-08,806.937
2006-08-09,816.636
2006-08-10,805.351
2006-08-11,805.198
2006-08-14,809.441
2006-08-15,812.109
2006-08-16,826.024
2006-08-17,829.025
2006-08-18,827.241
2006-08-21,831.706
2006-08-22,828.759
2006-08-23,820.405
2006-08-24,830.93
2006-08-25,826.408
2006-08-28,830.389
2006-08-29,827.325
2006-08-30,837.179
2006-08-31,834.581
2006-09-01,839.72
2006-09-04,844.868
2006-09-05,840.937
2006-09-06,835.672
2006-09-07,828.547
2006-09-08,826.91
2006-09-11,823.438
2006-09-12,827.628
2006-09-13,829.649
2006-09-14,832.262
2006-09-15,822.762
2006-09-18,824.299
2006-09-19,821.498
2006-09-20,829.688
2006-09-21,836.025
2006-09-22,833.085
2006-09-25,827.975
2006-09-26,830.659
2006-09-27,835.393
2006-09-28,839.057
2006-09-29,839.227
2006-10-02,843.461
2006-10-03,841.529
2006-10-04,844.493
2006-10-05,849.024
2006-10-06,842.55
2006-10-09,847.274
2006-10-10,846.752
2006-10-11,855.098
2006-10-12,855.534
2006-10-13,847.77
2006-10-16,852.285
2006-10-17,846.56
2006-10-18,851.061
2006-10-19,854.106
2006-10-20,855.02
2006-10-23,852.658
2006-10-24,851.324
2006-10-25,857.949
2006-10-26,860.707
2006-10-27,866.542
2006-10-30,866.665
2006-10-31,871.831
2006-11-01,875.68
2006-11-02,871.352
2006-11-03,871.635
2006-11-06,879.397
2006-11-07,888.844
2006-11-08,886.933
2006-11-09,888.005
2006-11-10,899.425
2006-11-13,898.161
2006-11-14,898.701
2006-11-15,907.763
2006-11-16,906.865
2006-11-17,904.2
2006-11-20,906.692
2006-11-21,906.805
2006-11-22,915.152
2006-11-23,916.282
2006-11-24,921.471
2006-11-27,910.108
2006-11-28,911.366
2006-11-29,922.741
2006-11-30,920.914
2006-12-01,915.738
2006-12-04,919.086
2006-12-05,923.634
2006-12-06,926.005
2006-12-07,924.644
2006-12-08,924.025
2006-12-11,920.986
2006-12-12,925.547
2006-12-13,929.107
2006-12-14,928.363
2006-12-15,927.965
2006-12-18,925.048
2006-12-19,929.494
2006-12-20,930.441
2006-12-21,928.419
2006-12-22,918.349
2006-12-25,918.349
2006-12-26,916.918
2006-12-27,928.809
2006-12-28,933.847
2006-12-29,939.498
2007-01-01,939.498
2007-01-02,958.021
2007-01-03,953.962
2007-01-04,943.004
2007-01-05,929.342
2007-01-08,927.497
2007-01-09,928.947
2007-01-10,915.909
2007-01-11,925.022
2007-01-12,929.744
2007-01-15,936.794
2007-01-16,934.352
2007-01-17,925.942
2007-01-18,928.026
2007-01-19,938.106
2007-01-22,935.347
2007-01-23,944.142
2007-01-24,949.381
2007-01-25,947.975
2007-01-26,935.912
2007-01-29,936.092
2007-01-30,939.872
2007-01-31,937.574
2007-02-01,944.124
2007-02-02,942.456
2007-02-05,947.693
2007-02-06,947.584
2007-02-07,957.598
2007-02-08,949.357
2007-02-09,948.177
2007-02-12,942.508
2007-02-13,951.566
2007-02-14,963.12
2007-02-15,962.922
2007-02-16,961.017
2007-02-19,963.684
2007-02-20,956.347
2007-02-21,948.104
2007-02-22,947.353
2007-02-23,950.559
2007-02-26,959.639
2007-02-27,942.468
2007-02-28,924.638
2007-03-01,912.26
2007-03-02,910.84
2007-03-05,897.703
2007-03-06,902.903
2007-03-07,905.764
2007-03-08,914.762
2007-03-09,911.362
2007-03-12,912.218
2007-03-13,905.525
2007-03-14,886.044
2007-03-15,900.846
2007-03-16,907.112
2007-03-19,916.496
2007-03-20,912.772
2007-03-21,914.961
2007-03-22,940.176
2007-03-23,939.296
2007-03-26,932.361
2007-03-27,933.612
2007-03-28,934.839
2007-03-29,944.766
2007-03-30,944.163
2007-04-02,960.524
2007-04-03,968.981
2007-04-04,968.129
2007-04-05,974.955
2007-04-06,974.955
2007-04-09,969.875
2007-04-10,980.499
2007-04-11,975.596
2007-04-12,978.328
2007-04-13,986.844
2007-04-16,995.733
2007-04-17,999.165
2007-04-18,996.14
2007-04-19,989.745
2007-04-20,1002.928
2007-04-23,1001.264
2007-04-24,999.785
2007-04-25,1011.446
2007-04-26,1012.123
2007-04-27,1008.241
2007-04-30,1009.147
2007-05-01,1005.376
2007-05-02,1007.958
2007-05-03,1003.66
2007-05-04,1009.468
2007-05-07,1009.856
2007-05-08,998.524
2007-05-09,1003.118
2007-05-10,988.86
2007-05-11,996.828
2007-05-14,998.454
2007-05-15,1011.848
2007-05-16,1004.507
2007-05-17,1003.246
2007-05-18,1011.548
2007-05-21,1008.296
2007-05-22,1007.057
2007-05-23,1017.175
2007-05-24,998.532
2007-05-25,1001.866
2007-05-28,1004.342
2007-05-29,999.571
2007-05-30,996.902
2007-05-31,1000.0
2007-06-01,995.891
2007-06-04,994.169
2007-06-05,1003.535
2007-06-06,989.845
2007-06-07,980.215
2007-06-08,967.969
2007-06-11,966.644
2007-06-12,960.501
2007-06-13,967.259
2007-06-14,983.912
2007-06-15,997.98
2007-06-18,996.808
2007-06-19,1002.526
2007-06-20,1001.55
2007-06-21,990.638
2007-06-22,985.568
2007-06-25,985.448
2007-06-26,975.901
2007-06-27,966.812
2007-06-28,975.909
2007-06-29,984.299
2007-07-02,996.06
2007-07-03,1002.939
2007-07-04,1003.541
2007-07-05,994.101
2007-07-06,1000.805
2007-07-09,1007.082
2007-07-10,1001.913
2007-07-11,998.892
2007-07-12,1005.862
2007-07-13,1010.242
2007-07-16,1013.294
2007-07-17,1007.181
2007-07-18,1002.036
2007-07-19,1011.706
2007-07-20,996.201
2007-07-23,1000.783
2007-07-24,983.96
2007-07-25,965.843
2007-07-26,948.668
2007-07-27,938.394
2007-07-30,935.625
2007-07-31,953.374
2007-08-01,931.995
2007-08-02,939.904
2007-08-03,938.477
2007-08-06,932.554
2007-08-07,951.703
2007-08-08,972.93
2007-08-09,949.646
2007-08-10,919.886
2007-08-13,929.259
2007-08-14,917.521
2007-08-15,910.625
2007-08-16,880.738
2007-08-17,910.573
2007-08-20,912.481
2007-08-21,913.992
2007-08-22,931.485
2007-08-23,940.286
2007-08-24,951.156
2007-08-27,950.045
2007-08-28,929.061
2007-08-29,938.051
2007-08-30,945.178
2007-08-31,953.269
2007-09-03,951.328
2007-09-04,949.92
2007-09-05,931.333
2007-09-06,937.649
2007-09-07,920.641
2007-09-10,924.088
2007-09-11,936.871
2007-09-12,945.758
2007-09-13,957.853
2007-09-14,948.502
2007-09-17,940.311
2007-09-18,957.561
2007-09-19,986.834
2007-09-20,988.687
2007-09-21,984.089
2007-09-24,983.593
2007-09-25,977.55
2007-09-26,986.695
2007-09-27,986.947
2007-09-28,987.238
2007-10-01,1002.39
2007-10-02,997.575
2007-10-03,995.296
2007-10-04,996.52
2007-10-05,1002.914
2007-10-08,993.554
2007-10-09,1003.701
2007-10-10,1003.112
2007-10-11,1011.743
2007-10-12,1010.215
2007-10-15,998.487
2007-10-16,991.415
2007-10-17,987.766
2007-10-18,985.017
2007-10-19,981.936
2007-10-22,964.328
2007-10-23,972.307
2007-10-24,966.628
2007-10-25,978.868
2007-10-26,992.268
2007-10-29,998.702
2007-10-30,1002.416
2007-10-31,1014.588
2007-11-01,990.137
2007-11-02,992.029
2007-11-05,986.93
2007-11-06,992.944
2007-11-07,999.876
2007-11-08,981.02
2007-11-09,962.46
2007-11-12,962.22
2007-11-13,975.831
2007-11-14,983.34
2007-11-15,976.988
2007-11-16,983.91
2007-11-19,969.839
2007-11-20,988.434
2007-11-21,982.89
2007-11-22,985.788
2007-11-23,998.043
2007-11-26,990.913
2007-11-27,991.259
2007-11-28,1001.577
2007-11-29,1005.656
2007-11-30,1011.032
2007-12-03,1005.005
2007-12-04,1006.114
2007-12-05,1018.476
2007-12-06,1020.716
2007-12-07,1027.33
2007-12-10,1031.643
2007-12-11,1025.592
2007-12-12,1025.391
2007-12-13,1001.371
2007-12-14,991.794
2007-12-17,972.707
2007-12-18,974.153
2007-12-19,967.078
2007-12-20,961.283
2007-12-21,969.613
2007-12-24,971.772
2007-12-25,971.772
2007-12-26,978.451
2007-12-27,988.985
2007-12-28,1003.167
2007-12-31,997.436
2008-01-01,997.436
2008-01-02,993.576
2008-01-03,998.257
2008-01-04,988.378
2008-01-07,991.608
2008-01-08,988.269
2008-01-09,981.013
2008-01-10,984.635
2008-01-11,990.024
2008-01-14,995.985
2008-01-15,973.295
2008-01-16,962.024
2008-01-17,949.664
2008-01-18,938.56
2008-01-21,877.496
2008-01-22,892.028
2008-01-23,850.61
2008-01-24,895.678
2008-01-25,891.005
2008-01-28,897.582
2008-01-29,900.045
2008-01-30,897.168
2008-01-31,897.642
2008-02-01,907.659
2008-02-04,910.395
2008-02-05,870.784
2008-02-06,876.831
2008-02-07,852.661
2008-02-08,847.602
2008-02-11,842.236
2008-02-12,875.836
2008-02-13,882.283
2008-02-14,888.325
2008-02-15,873.215
2008-02-18,881.466
2008-02-19,890.108
2008-02-20,874.0
2008-02-21,880.988
2008-02-22,870.707
2008-02-25,884.614
2008-02-26,899.029
2008-02-27,912.493
2008-02-28,905.734
2008-02-29,892.268
2008-03-03,881.397
2008-03-04,871.003
2008-03-05,894.123
2008-03-06,881.873
2008-03-07,859.718
2008-03-10,851.823
2008-03-11,868.561
2008-03-12,875.151
2008-03-13,865.279
2008-03-14,854.869
2008-03-17,832.28
2008-03-18,858.586
2008-03-19,832.384
2008-03-20,800.22
2008-03-21,800.22
2008-03-24,799.078
2008-03-25,840.252
2008-03-26,844.936
2008-03-27,857.618
2008-03-28,854.357
2008-03-31,854.202
2008-04-01,870.456
2008-04-02,891.069
2008-04-03,892.54
2008-04-04,907.807
2008-04-07,913.82
2008-04-08,916.163
2008-04-09,920.493
2008-04-10,919.77
2008-04-11,911.86
2008-04-14,900.258
2008-04-15,897.666
2008-04-16,922.306
2008-04-17,916.603
2008-04-18,928.334
2008-04-21,938.101
2008-04-22,938.069
2008-04-23,930.215
2008-04-24,926.473
2008-04-25,938.368
2008-04-28,935.615
2008-04-29,930.917
2008-04-30,931.154
2008-05-01,924.067
2008-05-02,938.508
2008-05-05,943.098
2008-05-06,938.827
2008-05-07,936.218
2008-05-08,922.663
2008-05-09,915.919
2008-05-12,921.22
2008-05-13,923.186
2008-05-14,937.056
2008-05-15,939.653
2008-05-16,951.56
2008-05-19,956.778
2008-05-20,952.395
2008-05-21,962.331
2008-05-22,970.076
2008-05-23,961.223
2008-05-26,958.657
2008-05-27,955.556
2008-05-28,944.911
2008-05-29,939.898
2008-05-30,954.162
2008-06-02,939.793
2008-06-03,935.545
2008-06-04,923.983
2008-06-05,933.227
2008-06-06,921.69
2008-06-09,922.225
2008-06-10,894.474
2008-06-11,879.61
2008-06-12,876.291
2008-06-13,874.148
2008-06-16,876.863
2008-06-17,884.936
2008-06-18,870.705
2008-06-19,862.855
2008-06-20,858.272
2008-06-23,854.228
2008-06-24,858.567
2008-06-25,869.231
2008-06-26,859.306
2008-06-27,851.003
2008-06-30,857.535
2008-07-01,841.799
2008-07-02,853.108
2008-07-03,850.199
2008-07-04,832.132
2008-07-07,841.69
2008-07-08,826.175
2008-07-09,841.243
2008-07-10,834.04
2008-07-11,820.186
2008-07-14,819.409
2008-07-15,801.413
2008-07-16,794.732
2008-07-17,811.701
2008-07-18,822.737
2008-07-21,826.175
2008-07-22,828.169
2008-07-23,833.277
2008-07-24,828.566
2008-07-25,830.628
2008-07-28,824.943
2008-07-29,811.392
2008-07-30,811.609
2008-07-31,811.88
2008-08-01,804.082
2008-08-04,796.488
2008-08-05,813.815
2008-08-06,816.457
2008-08-07,818.886
2008-08-08,795.18
2008-08-11,806.142
2008-08-12,796.296
2008-08-13,779.114
2008-08-14,782.225
2008-08-15,771.303
2008-08-18,773.151
2008-08-19,757.686
2008-08-20,758.75
2008-08-21,756.796
2008-08-22,759.683
2008-08-25,753.702
2008-08-26,747.215
2008-08-27,749.893
2008-08-28,766.501
2008-08-29,772.105
2008-09-01,762.002
2008-09-02,766.056
2008-09-03,756.624
2008-09-04,733.511
2008-09-05,710.958
2008-09-08,730.583
2008-09-09,721.22
2008-09-10,710.464
2008-09-11,701.956
2008-09-12,728.693
2008-09-15,702.245
2008-09-16,674.796
2008-09-17,664.066
2008-09-18,659.553
2008-09-19,725.222
2008-09-22,727.731
2008-09-23,723.963
2008-09-24,717.848
2008-09-25,735.246
2008-09-26,720.674
2008-09-29,672.99
2008-09-30,639.388
2008-10-01,647.677
2008-10-02,628.39
2008-10-03,649.999
2008-10-06,581.837
2008-10-07,583.346
2008-10-08,539.538
2008-10-09,534.4
2008-10-10,479.781
2008-10-13,545.068
2008-10-14,574.531
2008-10-15,534.762
2008-10-16,489.479
2008-10-17,525.495
2008-10-20,532.884
2008-10-21,519.336
2008-10-22,487.865
2008-10-23,492.264
2008-10-24,459.357
2008-10-27,433.286
2008-10-28,422.102
2008-10-29,486.263
2008-10-30,494.301
2008-10-31,504.005
2008-11-03,506.884
2008-11-04,556.085
2008-11-05,551.17
2008-11-06,507.243
2008-11-07,518.023
2008-11-10,523.75
2008-11-11,482.331
2008-11-12,470.463
2008-11-13,478.321
2008-11-14,499.777
2008-11-17,477.984
2008-11-18,481.15
2008-11-19,469.654
2008-11-20,452.669
2008-11-21,438.398
2008-11-24,492.654
2008-11-25,493.831
2008-11-26,492.317
2008-11-27,496.034
2008-11-28,481.885
2008-12-01,444.748
2008-12-02,459.692
2008-12-03,458.509
2008-12-04,454.646
2008-12-05,423.799
2008-12-08,473.799
2008-12-09,478.275
2008-12-10,487.295
2008-12-11,490.961
2008-12-12,482.568
2008-12-15,489.128
2008-12-16,500.996
2008-12-17,525.839
2008-12-18,537.71
2008-12-19,516.564
2008-12-22,504.265
2008-12-23,502.854
2008-12-24,504.459
2008-12-25,504.459
2008-12-26,506.894
2008-12-29,515.344
2008-12-30,521.12
2008-12-31,512.13
2009-01-01,512.13
2009-01-02,530.228
2009-01-05,527.629
2009-01-06,528.815
2009-01-07,534.235
2009-01-08,539.314
2009-01-09,518.768
2009-01-12,506.852
2009-01-13,489.229
2009-01-14,470.188
2009-01-15,458.752
2009-01-16,473.103
2009-01-19,462.388
2009-01-20,446.143
2009-01-21,435.352
2009-01-22,432.071
2009-01-23,428.536
2009-01-26,452.641
2009-01-27,452.023
2009-01-28,466.872
2009-01-29,457.205
2009-01-30,443.044
2009-02-02,433.198
2009-02-03,445.002
2009-02-04,451.028
2009-02-05,448.713
2009-02-06,460.449
2009-02-09,473.537
2009-02-10,462.392
2009-02-11,452.25
2009-02-12,437.075
2009-02-13,446.106
2009-02-16,434.859
2009-02-17,411.62
2009-02-18,407.56
2009-02-19,409.46
2009-02-20,381.412
2009-02-23,382.446
2009-02-24,384.818
2009-02-25,378.875
2009-02-26,393.607
2009-02-27,385.04
2009-03-02,354.555
2009-03-03,342.493
2009-03-04,349.046
2009-03-05,325.889
2009-03-06,310.73
2009-03-09,305.273
2009-03-10,332.743
2009-03-11,334.268
2009-03-12,346.171
2009-03-13,346.693
2009-03-16,356.628
2009-03-17,352.546
2009-03-18,367.391
2009-03-19,391.849
2009-03-20,393.934
2009-03-23,416.81
2009-03-24,415.251
2009-03-25,427.176
2009-03-26,432.095
2009-03-27,418.741
2009-03-30,386.291
2009-03-31,406.833
2009-04-01,410.996
2009-04-02,439.86
2009-04-03,438.938
2009-04-06,432.263
2009-04-07,425.719
2009-04-08,433.303
2009-04-09,442.157
2009-04-10,442.157
2009-04-13,445.906
2009-04-14,452.116
2009-04-15,446.192
2009-04-16,453.597
2009-04-17,455.723
2009-04-20,432.862
2009-04-21,433.499
2009-04-22,444.703
2009-04-23,448.016
2009-04-24,468.49
2009-04-27,469.308
2009-04-28,461.829
2009-04-29,479.233
2009-04-30,485.569
2009-05-01,485.643
2009-05-04,503.955
2009-05-05,499.921
2009-05-06,507.28
2009-05-07,502.963
2009-05-08,525.54
2009-05-11,522.738
2009-05-12,529.009
2009-05-13,504.266
2009-05-14,498.705
2009-05-15,506.654
2009-05-18,526.257
2009-05-19,534.435
2009-05-20,551.961
2009-05-21,533.569
2009-05-22,546.224
2009-05-25,545.362
2009-05-26,555.785
2009-05-27,553.111
2009-05-28,550.58
2009-05-29,551.405
2009-06-01,569.0
2009-06-02,573.041
2009-06-03,557.464
2009-06-04,559.139
2009-06-05,553.429
2009-06-08,540.219
2009-06-09,551.144
2009-06-10,556.554
2009-06-11,568.744
2009-06-12,559.484
2009-06-15,537.218
2009-06-16,534.456
2009-06-17,521.114
2009-06-18,531.359
2009-06-19,534.904
2009-06-22,516.567
2009-06-23,518.506
2009-06-24,535.235
2009-06-25,526.507
2009-06-26,529.464
2009-06-29,535.819
2009-06-30,532.391
2009-07-01,548.689
2009-07-02,530.316
2009-07-03,530.101
2009-07-06,515.335
2009-07-07,510.274
2009-07-08,496.932
2009-07-09,505.757
2009-07-10,495.3
2009-07-13,505.593
2009-07-14,511.461
2009-07-15,536.066
2009-07-16,540.613
2009-07-17,540.983
2009-07-20,552.418
2009-07-21,562.352
2009-07-22,564.509
2009-07-23,575.209
2009-07-24,570.093
2009-07-27,578.414
2009-07-28,565.359
2009-07-29,568.272
2009-07-30,585.187
2009-07-31,577.532
2009-08-03,596.337
2009-08-04,597.217
2009-08-05,596.602
2009-08-06,600.025
2009-08-07,601.938
2009-08-10,605.349
2009-08-11,594.522
2009-08-12,606.244
2009-08-13,616.55
2009-08-14,605.923
2009-08-17,582.28
2009-08-18,592.218
2009-08-19,594.487
2009-08-20,603.264
2009-08-21,621.435
2009-08-24,635.858
2009-08-25,640.663
2009-08-26,637.329
2009-08-27,634.594
2009-08-28,645.913
2009-08-31,638.571
2009-09-01,622.561
2009-09-02,616.366
2009-09-03,622.565
2009-09-04,628.773
2009-09-07,642.645
2009-09-08,649.667
2009-09-09,660.658
2009-09-10,660.58
2009-09-11,668.574
2009-09-14,669.599
2009-09-15,670.604
2009-09-16,684.316
2009-09-17,690.571
2009-09-18,685.761
2009-09-21,673.789
2009-09-22,678.786
2009-09-23,684.522
2009-09-24,672.663
2009-09-25,678.034
2009-09-28,684.956
2009-09-29,684.248
2009-09-30,684.636
2009-10-01,667.694
2009-10-02,658.951
2009-10-05,664.532
2009-10-06,689.165
2009-10-07,684.222
2009-10-08,693.946
2009-10-09,694.502
2009-10-12,706.328
2009-10-13,700.39
2009-10-14,717.567
2009-10-15,719.445
2009-10-16,711.105
2009-10-19,723.999
2009-10-20,716.964
2009-10-21,719.472
2009-10-22,708.984
2009-10-23,695.706
2009-10-26,679.095
2009-10-27,670.496
2009-10-28,654.513
2009-10-29,668.096
2009-10-30,643.613
2009-11-02,655.392
2009-11-03,636.575
2009-11-04,654.8
2009-11-05,664.804
2009-11-06,661.959
2009-11-09,684.212
2009-11-10,680.781
2009-11-11,688.896
2009-11-12,681.573
2009-11-13,684.49
2009-11-16,698.367
2009-11-17,684.392
2009-11-18,687.406
2009-11-19,667.349
2009-11-20,657.245
2009-11-23,678.324
2009-11-24,668.513
2009-11-25,675.207
2009-11-26,647.44
2009-11-27,654.968
2009-11-30,648.453
2009-12-01,669.629
2009-12-02,668.901
2009-12-03,669.571
2009-12-04,670.075
2009-12-07,663.301
2009-12-08,647.402
2009-12-09,642.748
2009-12-10,646.497
2009-12-11,642.456
2009-12-14,649.626
2009-12-15,643.667
2009-12-16,651.77
2009-12-17,634.802
2009-12-18,626.718
2009-12-21,636.01
2009-12-22,639.122
2009-12-23,646.869
2009-12-24,647.975
2009-12-25,647.975
2009-12-28,654.177
2009-12-29,656.682
2009-12-30,648.115
2009-12-31,650.222
2010-01-01,650.222
2010-01-04,661.76
2010-01-05,659.993
2010-01-06,661.52
2010-01-07,661.896
2010-01-08,664.734
2010-01-11,675.587
2010-01-12,669.162
2010-01-13,667.622
2010-01-14,669.856
2010-01-15,654.967
2010-01-18,656.628
2010-01-19,656.551
2010-01-20,632.552
2010-01-21,623.985
2010-01-22,619.292
2010-01-25,614.045
2010-01-26,610.633
2010-01-27,598.189
2010-01-28,582.734
2010-01-29,590.772
2010-02-01,593.952
2010-02-02,608.379
2010-02-03,598.581
2010-02-04,572.356
2010-02-05,552.542
2010-02-08,558.793
2010-02-09,557.862
2010-02-10,567.778
2010-02-11,558.827
2010-02-12,559.627
2010-02-15,560.81
2010-02-16,569.939
2010-02-17,576.828
2010-02-18,576.925
2010-02-19,573.622
2010-02-22,573.379
2010-02-23,559.451
2010-02-24,563.586
2010-02-25,547.047
2010-02-26,557.174
2010-03-01,556.613
2010-03-02,562.354
2010-03-03,576.997
2010-03-04,574.543
2010-03-05,587.303
2010-03-08,592.845
2010-03-09,588.599
2010-03-10,599.376
2010-03-11,597.193
2010-03-12,599.363
2010-03-15,589.233
2010-03-16,600.431
2010-03-17,608.823
2010-03-18,599.097
2010-03-19,591.492
2010-03-22,590.519
2010-03-23,593.428
2010-03-24,584.114
2010-03-25,590.012
2010-03-26,594.599
2010-03-29,598.613
2010-03-30,594.631
2010-03-31,595.226
2010-04-01,604.589
2010-04-02,604.589
2010-04-05,603.205
2010-04-06,599.814
2010-04-07,591.873
2010-04-08,585.029
2010-04-09,597.321
2010-04-12,611.418
2010-04-13,608.105
2010-04-14,619.4
2010-04-15,618.572
2010-04-16,602.822
2010-04-19,596.266
2010-04-20,607.136
2010-04-21,597.974
2010-04-22,584.488
2010-04-23,589.731
2010-04-26,587.841
2010-04-27,567.497
2010-04-28,548.993
2010-04-29,554.704
2010-04-30,554.32
2010-05-03,549.912
2010-05-04,518.53
2010-05-05,507.296
2010-05-06,477.124
2010-05-07,459.333
2010-05-10,521.474
2010-05-11,513.919
2010-05-12,517.084
2010-05-13,507.971
2010-05-14,475.892
2010-05-17,474.241
2010-05-18,487.672
2010-05-19,469.158
2010-05-20,461.61
2010-05-21,474.431
2010-05-24,467.068
2010-05-25,445.429
2010-05-26,452.176
2010-05-27,474.941
2010-05-28,473.97
2010-05-31,471.82
2010-06-01,467.095
2010-06-02,461.215
2010-06-03,469.099
2010-06-04,443.32
2010-06-07,437.748
2010-06-08,437.662
2010-06-09,449.965
2010-06-10,462.138
2010-06-11,469.731
2010-06-14,489.773
2010-06-15,501.813
2010-06-16,502.416
2010-06-17,504.529
2010-06-18,510.387
2010-06-21,514.062
2010-06-22,504.769
2010-06-23,497.742
2010-06-24,490.991
2010-06-25,491.174
2010-06-28,495.558
2010-06-29,467.338
2010-06-30,472.269
2010-07-01,471.085
2010-07-02,479.764
2010-07-05,471.284
2010-07-06,487.468
2010-07-07,504.951
2010-07-08,512.084
2010-07-09,517.493
2010-07-12,516.366
2010-07-13,527.971
2010-07-14,529.009
2010-07-15,527.54
2010-07-16,520.266
2010-07-19,520.327
2010-07-20,513.641
2010-07-21,512.98
2010-07-22,532.055
2010-07-23,525.474
2010-07-26,536.839
2010-07-27,550.508
2010-07-28,550.781
2010-07-29,553.646
2010-07-30,549.958
2010-08-02,571.872
2010-08-03,572.755
2010-08-04,568.843
2010-08-05,564.563
2010-08-06,566.285
2010-08-09,572.377
2010-08-10,565.239
2010-08-11,540.038
2010-08-12,537.353
2010-08-13,532.39
2010-08-16,533.98
2010-08-17,541.314
2010-08-18,536.249
2010-08-19,525.296
2010-08-20,512.837
2010-08-23,516.042
2010-08-24,508.966
2010-08-25,500.696
2010-08-26,512.877
2010-08-27,514.092
2010-08-30,509.741
2010-08-31,512.258
2010-09-01,532.434
2010-09-02,533.76
2010-09-03,542.914
2010-09-06,544.049
2010-09-07,531.108
2010-09-08,537.077
2010-09-09,543.608
2010-09-10,541.219
2010-09-13,550.581
2010-09-14,554.701
2010-09-15,552.587
