Date,ITALY IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,625.501
2005-11-09,624.358
2005-11-10,623.633
2005-11-11,627.094
2005-11-14,625.658
2005-11-15,620.481
2005-11-16,618.919
2005-11-17,624.787
2005-11-18,626.497
2005-11-21,628.612
2005-11-22,628.069
2005-11-23,636.248
2005-11-24,636.123
2005-11-25,634.333
2005-11-28,635.183
2005-11-29,635.797
2005-11-30,634.277
2005-12-01,637.914
2005-12-02,641.948
2005-12-05,643.747
2005-12-06,648.676
2005-12-07,643.81
2005-12-08,651.79
2005-12-09,650.983
2005-12-12,658.749
2005-12-13,657.624
2005-12-14,663.988
2005-12-15,657.932
2005-12-16,664.834
2005-12-19,667.844
2005-12-20,665.921
2005-12-21,666.561
2005-12-22,668.32
2005-12-23,668.622
2005-12-26,668.622
2005-12-27,668.883
2005-12-28,673.319
2005-12-29,670.531
2005-12-30,663.651
2006-01-02,666.191
2006-01-03,681.188
2006-01-04,693.768
2006-01-05,688.658
2006-01-06,694.743
2006-01-09,686.655
2006-01-10,682.449
2006-01-11,687.924
2006-01-12,687.852
2006-01-13,685.813
2006-01-16,694.042
2006-01-17,687.956
2006-01-18,684.867
2006-01-19,692.804
2006-01-20,683.568
2006-01-23,698.18
2006-01-24,699.107
2006-01-25,704.262
2006-01-26,712.53
2006-01-27,707.139
2006-01-30,704.307
2006-01-31,705.169
2006-02-01,708.066
2006-02-02,701.134
2006-02-03,696.788
2006-02-06,708.835
2006-02-07,708.245
2006-02-08,708.766
2006-02-09,715.802
2006-02-10,713.583
2006-02-13,716.333
2006-02-14,713.57
2006-02-15,717.71
2006-02-16,721.654
2006-02-17,731.042
2006-02-20,738.277
2006-02-21,730.093
2006-02-22,733.455
2006-02-23,736.463
2006-02-24,740.137
2006-02-27,747.234
2006-02-28,736.438
2006-03-01,741.571
2006-03-02,737.794
2006-03-03,741.731
2006-03-06,756.302
2006-03-07,744.787
2006-03-08,741.57
2006-03-09,749.189
2006-03-10,751.248
2006-03-13,759.419
2006-03-14,770.744
2006-03-15,772.717
2006-03-16,782.736
2006-03-17,784.623
2006-03-20,787.074
2006-03-21,779.77
2006-03-22,782.465
2006-03-23,768.678
2006-03-24,767.171
2006-03-27,760.93
2006-03-28,755.124
2006-03-29,751.767
2006-03-30,772.226
2006-03-31,764.984
2006-04-03,771.185
2006-04-04,779.107
2006-04-05,786.015
2006-04-06,785.072
2006-04-07,766.944
2006-04-10,775.096
2006-04-11,760.957
2006-04-12,762.552
2006-04-13,761.193
2006-04-14,761.193
2006-04-17,773.283
2006-04-18,770.599
2006-04-19,783.887
2006-04-20,787.58
2006-04-21,794.177
2006-04-24,792.395
2006-04-25,793.4
2006-04-26,802.665
2006-04-27,807.184
2006-04-28,802.927
2006-05-01,804.329
2006-05-02,809.885
2006-05-03,801.044
2006-05-04,811.793
2006-05-05,820.75
2006-05-08,821.742
2006-05-09,826.822
2006-05-10,826.094
2006-05-11,825.099
2006-05-12,813.766
2006-05-15,799.618
2006-05-16,796.788
2006-05-17,772.786
2006-05-18,769.094
2006-05-19,763.839
2006-05-22,746.616
2006-05-23,761.318
2006-05-24,751.57
2006-05-25,764.306
2006-05-26,773.095
2006-05-29,775.849
2006-05-30,765.706
2006-05-31,776.636
2006-06-01,777.327
2006-06-02,783.355
2006-06-05,782.572
2006-06-06,756.405
2006-06-07,755.547
2006-06-08,728.181
2006-06-09,741.043
2006-06-12,727.362
2006-06-13,711.882
2006-06-14,720.506
2006-06-15,737.783
2006-06-16,730.793
2006-06-19,733.459
2006-06-20,734.103
2006-06-21,740.236
2006-06-22,737.317
2006-06-23,734.712
2006-06-26,734.129
2006-06-27,737.933
2006-06-28,738.87
2006-06-29,746.404
2006-06-30,769.498
2006-07-03,776.783
2006-07-04,777.088
2006-07-05,762.061
2006-07-06,769.249
2006-07-07,771.877
2006-07-10,771.607
2006-07-11,763.764
2006-07-12,762.859
2006-07-13,753.634
2006-07-14,747.088
2006-07-17,734.269
2006-07-18,729.864
2006-07-19,751.854
2006-07-20,758.422
2006-07-21,753.675
2006-07-24,759.568
2006-07-25,757.123
2006-07-26,761.167
2006-07-27,772.446
2006-07-28,778.074
2006-07-31,775.589
2006-08-01,770.867
2006-08-02,781.801
2006-08-03,774.617
2006-08-04,786.681
2006-08-07,777.269
2006-08-08,777.833
2006-08-09,781.807
2006-08-10,768.56
2006-08-11,766.706
2006-08-14,769.002
2006-08-15,771.536
2006-08-16,783.726
2006-08-17,789.646
2006-08-18,788.865
2006-08-21,792.644
2006-08-22,788.654
2006-08-23,783.048
2006-08-24,791.895
2006-08-25,794.89
2006-08-28,798.87
2006-08-29,797.572
2006-08-30,806.473
2006-08-31,802.524
2006-09-01,807.289
2006-09-04,813.973
2006-09-05,806.205
2006-09-06,795.343
2006-09-07,785.986
2006-09-08,787.364
2006-09-11,787.537
2006-09-12,793.941
2006-09-13,790.762
2006-09-14,792.982
2006-09-15,787.243
2006-09-18,790.234
2006-09-19,784.569
2006-09-20,792.652
2006-09-21,795.414
2006-09-22,792.742
2006-09-25,788.683
2006-09-26,790.682
2006-09-27,795.397
2006-09-28,793.308
2006-09-29,792.656
2006-10-02,796.217
2006-10-03,796.89
2006-10-04,801.641
2006-10-05,808.415
2006-10-06,801.23
2006-10-09,803.92
2006-10-10,807.69
2006-10-11,807.861
2006-10-12,810.698
2006-10-13,812.461
2006-10-16,813.998
2006-10-17,799.721
2006-10-18,807.484
2006-10-19,814.935
2006-10-20,816.612
2006-10-23,815.348
2006-10-24,814.773
2006-10-25,819.156
2006-10-26,821.705
2006-10-27,824.468
2006-10-30,827.209
2006-10-31,837.066
2006-11-01,845.177
2006-11-02,839.566
2006-11-03,841.058
2006-11-06,850.594
2006-11-07,857.889
2006-11-08,856.789
2006-11-09,856.138
2006-11-10,859.113
2006-11-13,859.256
2006-11-14,853.889
2006-11-15,855.92
2006-11-16,857.168
2006-11-17,856.318
2006-11-20,859.095
2006-11-21,863.944
2006-11-22,873.386
2006-11-23,875.559
2006-11-24,879.083
2006-11-27,869.506
2006-11-28,876.654
2006-11-29,886.125
2006-11-30,890.574
2006-12-01,892.54
2006-12-04,896.674
2006-12-05,899.93
2006-12-06,901.395
2006-12-07,910.371
2006-12-08,915.271
2006-12-11,914.314
2006-12-12,910.296
2006-12-13,911.112
2006-12-14,902.974
2006-12-15,906.101
2006-12-18,903.714
2006-12-19,908.356
2006-12-20,912.443
2006-12-21,909.982
2006-12-22,900.933
2006-12-25,900.933
2006-12-26,899.529
2006-12-27,907.914
2006-12-28,908.318
2006-12-29,910.969
2007-01-01,910.969
2007-01-02,927.211
2007-01-03,921.389
2007-01-04,907.815
2007-01-05,898.962
2007-01-08,898.223
2007-01-09,898.322
2007-01-10,891.575
2007-01-11,900.234
2007-01-12,906.635
2007-01-15,910.638
2007-01-16,904.657
2007-01-17,899.855
2007-01-18,897.213
2007-01-19,903.7
2007-01-22,903.864
2007-01-23,909.624
2007-01-24,913.188
2007-01-25,912.199
2007-01-26,902.128
2007-01-29,907.444
2007-01-30,909.472
2007-01-31,912.534
2007-02-01,921.033
2007-02-02,919.849
2007-02-05,912.631
2007-02-06,913.692
2007-02-07,923.631
2007-02-08,920.068
2007-02-09,926.201
2007-02-12,915.733
2007-02-13,922.849
2007-02-14,937.396
2007-02-15,939.7
2007-02-16,938.834
2007-02-19,943.589
2007-02-20,936.552
2007-02-21,926.633
2007-02-22,931.579
2007-02-23,937.544
2007-02-26,942.571
2007-02-27,915.828
2007-02-28,907.862
2007-03-01,892.635
2007-03-02,891.244
2007-03-05,877.403
2007-03-06,882.416
2007-03-07,884.637
2007-03-08,895.311
2007-03-09,895.834
2007-03-12,898.132
2007-03-13,891.462
2007-03-14,873.357
2007-03-15,888.664
2007-03-16,886.55
2007-03-19,902.088
2007-03-20,904.672
2007-03-21,914.051
2007-03-22,931.628
2007-03-23,935.758
2007-03-26,926.051
2007-03-27,926.526
2007-03-28,921.993
2007-03-29,932.266
2007-03-30,932.165
2007-04-02,937.284
2007-04-03,946.17
2007-04-04,947.747
2007-04-05,952.57
2007-04-06,952.57
2007-04-09,947.607
2007-04-10,965.839
2007-04-11,965.805
2007-04-12,966.199
2007-04-13,972.694
2007-04-16,987.168
2007-04-17,987.403
2007-04-18,984.535
2007-04-19,982.272
2007-04-20,992.027
2007-04-23,994.585
2007-04-24,995.061
2007-04-25,1012.424
2007-04-26,1008.793
2007-04-27,1010.358
2007-04-30,1013.715
2007-05-01,1009.926
2007-05-02,1012.077
2007-05-03,1002.649
2007-05-04,1010.904
2007-05-07,1015.928
2007-05-08,998.484
2007-05-09,1007.793
2007-05-10,999.228
2007-05-11,1001.418
2007-05-14,1003.24
2007-05-15,1014.602
2007-05-16,1009.671
2007-05-17,1007.55
2007-05-18,1017.071
2007-05-21,1011.496
2007-05-22,1004.312
2007-05-23,1011.287
2007-05-24,993.594
2007-05-25,995.661
2007-05-28,1000.068
2007-05-29,1000.778
2007-05-30,993.473
2007-05-31,1000.0
2007-06-01,993.778
2007-06-04,990.347
2007-06-05,995.597
2007-06-06,974.803
2007-06-07,961.651
2007-06-08,948.331
2007-06-11,956.227
2007-06-12,951.705
2007-06-13,953.14
2007-06-14,968.438
2007-06-15,984.927
2007-06-18,988.024
2007-06-19,990.062
2007-06-20,988.922
2007-06-21,982.19
2007-06-22,980.499
2007-06-25,981.645
2007-06-26,969.305
2007-06-27,967.172
2007-06-28,974.835
2007-06-29,983.842
2007-07-02,991.972
2007-07-03,1000.382
2007-07-04,1005.916
2007-07-05,994.335
2007-07-06,1003.397
2007-07-09,1010.477
2007-07-10,1008.008
2007-07-11,1007.522
2007-07-12,1016.343
2007-07-13,1021.661
2007-07-16,1020.547
2007-07-17,1018.84
2007-07-18,1010.105
2007-07-19,1022.002
2007-07-20,1009.694
2007-07-23,1015.441
2007-07-24,993.966
2007-07-25,973.201
2007-07-26,948.749
2007-07-27,946.226
2007-07-30,954.767
2007-07-31,968.443
2007-08-01,950.128
2007-08-02,955.507
2007-08-03,954.396
2007-08-06,951.876
2007-08-07,958.264
2007-08-08,980.109
2007-08-09,959.701
2007-08-10,935.931
2007-08-13,944.638
2007-08-14,936.733
2007-08-15,929.693
2007-08-16,887.463
2007-08-17,902.245
2007-08-20,905.532
2007-08-21,908.429
2007-08-22,925.522
2007-08-23,929.91
2007-08-24,939.156
2007-08-27,942.185
2007-08-28,929.413
2007-08-29,935.821
2007-08-30,942.011
2007-08-31,951.638
2007-09-03,958.508
2007-09-04,959.173
2007-09-05,940.69
2007-09-06,944.827
2007-09-07,929.273
2007-09-10,921.614
2007-09-11,937.204
2007-09-12,941.012
2007-09-13,944.937
2007-09-14,940.584
2007-09-17,927.199
2007-09-18,942.177
2007-09-19,965.634
2007-09-20,966.464
2007-09-21,977.053
2007-09-24,982.009
2007-09-25,977.513
2007-09-26,985.114
2007-09-27,989.516
2007-09-28,992.111
2007-10-01,1004.908
2007-10-02,995.846
2007-10-03,994.406
2007-10-04,1001.527
2007-10-05,1008.254
2007-10-08,1003.495
2007-10-09,1014.911
2007-10-10,1021.582
2007-10-11,1030.624
2007-10-12,1028.906
2007-10-15,1024.922
2007-10-16,1014.777
2007-10-17,1017.776
2007-10-18,1018.051
2007-10-19,1017.295
2007-10-22,994.53
2007-10-23,1012.608
2007-10-24,1005.888
2007-10-25,1034.01
2007-10-26,1044.31
2007-10-29,1043.633
2007-10-30,1039.871
2007-10-31,1052.853
2007-11-01,1035.36
2007-11-02,1040.754
2007-11-05,1028.532
2007-11-06,1033.88
2007-11-07,1034.102
2007-11-08,1023.131
2007-11-09,1003.785
2007-11-12,998.579
2007-11-13,1000.346
2007-11-14,1016.942
2007-11-15,1004.441
2007-11-16,997.995
2007-11-19,971.265
2007-11-20,986.206
2007-11-21,959.845
2007-11-22,963.56
2007-11-23,977.134
2007-11-26,978.094
2007-11-27,976.789
2007-11-28,991.908
2007-11-29,994.032
2007-11-30,993.855
2007-12-03,988.786
2007-12-04,982.576
2007-12-05,988.996
2007-12-06,979.101
2007-12-07,987.722
2007-12-10,1003.175
2007-12-11,1000.32
2007-12-12,998.928
2007-12-13,982.011
2007-12-14,970.779
2007-12-17,949.262
2007-12-18,951.95
2007-12-19,942.264
2007-12-20,935.95
2007-12-21,946.236
2007-12-24,948.343
2007-12-25,948.343
2007-12-26,954.861
2007-12-27,962.612
2007-12-28,979.336
2007-12-31,973.742
2008-01-01,973.742
2008-01-02,966.052
2008-01-03,959.291
2008-01-04,941.553
2008-01-07,936.624
2008-01-08,939.236
2008-01-09,922.715
2008-01-10,924.272
2008-01-11,930.572
2008-01-14,947.839
2008-01-15,921.633
2008-01-16,908.49
2008-01-17,900.437
2008-01-18,880.763
2008-01-21,830.741
2008-01-22,853.116
2008-01-23,816.5
2008-01-24,852.274
2008-01-25,858.353
2008-01-28,865.194
2008-01-29,879.28
2008-01-30,869.072
2008-01-31,870.373
2008-02-01,881.084
2008-02-04,885.971
2008-02-05,847.027
2008-02-06,854.333
2008-02-07,828.741
2008-02-08,827.357
2008-02-11,814.817
2008-02-12,842.869
2008-02-13,845.211
2008-02-14,849.414
2008-02-15,846.654
2008-02-18,855.056
2008-02-19,866.353
2008-02-20,854.889
2008-02-21,866.378
2008-02-22,855.766
2008-02-25,867.805
2008-02-26,883.936
2008-02-27,899.704
2008-02-28,891.431
2008-02-29,878.738
2008-03-03,870.672
2008-03-04,854.865
2008-03-05,877.832
2008-03-06,868.476
2008-03-07,855.714
2008-03-10,843.42
2008-03-11,855.486
2008-03-12,869.514
2008-03-13,862.568
2008-03-14,861.403
2008-03-17,841.902
2008-03-18,863.168
2008-03-19,842.315
2008-03-20,828.611
2008-03-21,828.611
2008-03-24,827.429
2008-03-25,865.535
2008-03-26,871.294
2008-03-27,883.323
2008-03-28,886.65
2008-03-31,896.392
2008-04-01,897.206
2008-04-02,907.973
2008-04-03,908.764
2008-04-04,919.328
2008-04-07,924.142
2008-04-08,921.879
2008-04-09,924.95
2008-04-10,920.278
2008-04-11,914.119
2008-04-14,906.511
2008-04-15,903.669
2008-04-16,923.272
2008-04-17,919.31
2008-04-18,924.831
2008-04-21,930.828
2008-04-22,928.418
2008-04-23,921.103
2008-04-24,912.92
2008-04-25,918.637
2008-04-28,916.128
2008-04-29,910.516
2008-04-30,914.039
2008-05-01,907.082
2008-05-02,914.677
2008-05-05,918.909
2008-05-06,920.371
2008-05-07,917.948
2008-05-08,912.554
2008-05-09,901.529
2008-05-12,904.326
2008-05-13,900.761
2008-05-14,908.034
2008-05-15,904.835
2008-05-16,909.548
2008-05-19,913.607
2008-05-20,902.36
2008-05-21,907.339
2008-05-22,901.365
2008-05-23,895.42
2008-05-26,893.555
2008-05-27,886.678
2008-05-28,888.659
2008-05-29,882.977
2008-05-30,892.576
2008-06-02,878.574
2008-06-03,879.941
2008-06-04,873.417
2008-06-05,875.496
2008-06-06,866.099
2008-06-09,864.577
2008-06-10,841.313
2008-06-11,827.611
2008-06-12,827.126
2008-06-13,823.533
2008-06-16,828.12
2008-06-17,832.309
2008-06-18,820.398
2008-06-19,815.658
2008-06-20,804.563
2008-06-23,795.992
2008-06-24,791.938
2008-06-25,804.809
2008-06-26,799.574
2008-06-27,797.251
2008-06-30,798.47
2008-07-01,784.978
2008-07-02,798.949
2008-07-03,790.007
2008-07-04,777.306
2008-07-07,781.647
2008-07-08,768.769
2008-07-09,782.232
2008-07-10,774.899
2008-07-11,756.738
2008-07-14,758.204
2008-07-15,742.077
2008-07-16,740.087
2008-07-17,755.121
2008-07-18,764.176
2008-07-21,767.955
2008-07-22,766.078
2008-07-23,781.71
2008-07-24,773.806
2008-07-25,771.31
2008-07-28,768.044
2008-07-29,760.669
2008-07-30,762.307
2008-07-31,762.205
2008-08-01,754.984
2008-08-04,750.374
2008-08-05,768.577
2008-08-06,772.658
2008-08-07,772.854
2008-08-08,758.703
2008-08-11,773.595
2008-08-12,764.676
2008-08-13,746.106
2008-08-14,746.092
2008-08-15,735.675
2008-08-18,741.207
2008-08-19,724.346
2008-08-20,717.768
2008-08-21,713.745
2008-08-22,722.109
2008-08-25,713.826
2008-08-26,710.178
2008-08-27,713.164
2008-08-28,732.054
2008-08-29,737.18
2008-09-01,733.111
2008-09-02,743.194
2008-09-03,738.466
2008-09-04,713.101
2008-09-05,690.791
2008-09-08,707.499
2008-09-09,701.79
2008-09-10,695.23
2008-09-11,683.382
2008-09-12,702.378
2008-09-15,675.817
2008-09-16,659.714
2008-09-17,647.675
2008-09-18,654.722
2008-09-19,702.651
2008-09-22,706.858
2008-09-23,704.177
2008-09-24,700.399
2008-09-25,718.368
2008-09-26,707.302
2008-09-29,672.979
2008-09-30,658.412
2008-10-01,648.657
2008-10-02,626.39
2008-10-03,632.01
2008-10-06,567.821
2008-10-07,567.951
2008-10-08,551.056
2008-10-09,533.693
2008-10-10,509.102
2008-10-13,562.332
2008-10-14,574.749
2008-10-15,554.868
2008-10-16,516.033
2008-10-17,525.108
2008-10-20,532.878
2008-10-21,521.352
2008-10-22,493.802
2008-10-23,486.239
2008-10-24,454.093
2008-10-27,423.869
2008-10-28,414.242
2008-10-29,458.902
2008-10-30,465.818
2008-10-31,471.471
2008-11-03,485.78
2008-11-04,519.016
2008-11-05,514.852
2008-11-06,488.331
2008-11-07,489.359
2008-11-10,492.585
2008-11-11,449.397
2008-11-12,436.691
2008-11-13,441.723
2008-11-14,446.066
2008-11-17,429.358
2008-11-18,428.58
2008-11-19,416.033
2008-11-20,403.623
2008-11-21,389.264
2008-11-24,424.042
2008-11-25,430.603
2008-11-26,430.088
2008-11-27,438.692
2008-11-28,435.066
2008-12-01,414.269
2008-12-02,421.197
2008-12-03,419.551
2008-12-04,417.863
2008-12-05,403.956
2008-12-08,428.463
2008-12-09,436.917
2008-12-10,444.071
2008-12-11,457.801
2008-12-12,454.778
2008-12-15,468.563
2008-12-16,472.776
2008-12-17,491.619
2008-12-18,496.33
2008-12-19,481.359
2008-12-22,472.627
2008-12-23,470.125
2008-12-24,471.626
2008-12-25,471.626
2008-12-26,473.902
2008-12-29,480.146
2008-12-30,484.215
2008-12-31,475.862
2009-01-01,475.862
2009-01-02,484.092
2009-01-05,479.54
2009-01-06,478.606
2009-01-07,484.562
2009-01-08,487.039
2009-01-09,464.604
2009-01-12,456.782
2009-01-13,440.988
2009-01-14,427.07
2009-01-15,414.537
2009-01-16,431.901
2009-01-19,420.679
2009-01-20,408.149
2009-01-21,401.355
2009-01-22,397.685
2009-01-23,384.507
2009-01-26,408.337
2009-01-27,408.112
2009-01-28,422.612
2009-01-29,409.517
2009-01-30,396.32
2009-02-02,386.768
2009-02-03,393.437
2009-02-04,399.311
2009-02-05,399.82
2009-02-06,406.694
2009-02-09,420.019
2009-02-10,406.539
2009-02-11,399.883
2009-02-12,388.111
2009-02-13,392.324
2009-02-16,384.733
2009-02-17,364.293
2009-02-18,359.771
2009-02-19,367.096
2009-02-20,349.878
2009-02-23,348.083
2009-02-24,346.448
2009-02-25,339.049
2009-02-26,344.781
2009-02-27,333.878
2009-03-02,317.555
2009-03-03,312.708
2009-03-04,323.15
2009-03-05,309.8
2009-03-06,303.247
2009-03-09,297.415
2009-03-10,312.572
2009-03-11,313.694
2009-03-12,315.781
2009-03-13,317.692
2009-03-16,328.833
2009-03-17,327.548
2009-03-18,333.371
2009-03-19,360.597
2009-03-20,358.191
2009-03-23,372.632
2009-03-24,372.688
2009-03-25,384.703
2009-03-26,391.483
2009-03-27,382.67
2009-03-30,360.782
2009-03-31,372.175
2009-04-01,370.72
2009-04-02,388.713
2009-04-03,388.861
2009-04-06,385.93
2009-04-07,377.295
2009-04-08,381.739
2009-04-09,390.274
2009-04-10,390.274
2009-04-13,393.583
2009-04-14,400.854
2009-04-15,404.056
2009-04-16,414.639
2009-04-17,420.621
2009-04-20,404.365
2009-04-21,404.037
2009-04-22,416.142
2009-04-23,417.448
2009-04-24,436.616
2009-04-27,430.944
2009-04-28,421.211
2009-04-29,433.485
2009-04-30,438.534
2009-05-01,438.601
2009-05-04,454.562
2009-05-05,453.067
2009-05-06,461.565
2009-05-07,465.061
2009-05-08,477.124
2009-05-11,476.373
2009-05-12,481.422
2009-05-13,462.828
2009-05-14,461.743
2009-05-15,467.18
2009-05-18,473.211
2009-05-19,484.37
2009-05-20,498.415
2009-05-21,486.079
2009-05-22,495.447
2009-05-25,496.213
2009-05-26,501.796
2009-05-27,499.848
2009-05-28,497.872
2009-05-29,501.442
2009-06-01,512.914
2009-06-02,523.58
2009-06-03,508.837
2009-06-04,508.093
2009-06-05,504.168
2009-06-08,491.483
2009-06-09,498.555
2009-06-10,507.4
2009-06-11,514.344
2009-06-12,506.879
2009-06-15,489.021
2009-06-16,487.881
2009-06-17,467.351
2009-06-18,471.149
2009-06-19,474.357
2009-06-22,457.313
2009-06-23,460.801
2009-06-24,475.63
2009-06-25,471.098
2009-06-26,476.99
2009-06-29,484.134
2009-06-30,483.469
2009-07-01,493.536
2009-07-02,479.259
2009-07-03,476.157
2009-07-06,465.912
2009-07-07,466.116
2009-07-08,453.554
2009-07-09,461.092
2009-07-10,453.562
2009-07-13,462.607
2009-07-14,468.389
2009-07-15,486.273
2009-07-16,490.982
2009-07-17,495.383
2009-07-20,503.036
2009-07-21,509.957
2009-07-22,509.982
2009-07-23,518.687
2009-07-24,514.615
2009-07-27,517.915
2009-07-28,510.948
2009-07-29,510.999
2009-07-30,519.884
2009-07-31,525.723
2009-08-03,544.216
2009-08-04,541.854
2009-08-05,539.136
2009-08-06,539.995
2009-08-07,536.949
2009-08-10,535.984
2009-08-11,529.711
2009-08-12,534.95
2009-08-13,546.615
2009-08-14,540.555
2009-08-17,521.247
2009-08-18,527.053
2009-08-19,529.333
2009-08-20,533.952
2009-08-21,544.51
2009-08-24,551.009
2009-08-25,551.481
2009-08-26,547.992
2009-08-27,545.27
2009-08-28,553.572
2009-08-31,547.025
2009-09-01,536.43
2009-09-02,528.747
2009-09-03,533.501
2009-09-04,538.01
2009-09-07,547.694
2009-09-08,557.935
2009-09-09,566.571
2009-09-10,567.865
2009-09-11,573.389
2009-09-14,574.41
2009-09-15,576.053
2009-09-16,590.05
2009-09-17,594.868
2009-09-18,595.747
2009-09-21,584.221
2009-09-22,593.413
2009-09-23,591.873
2009-09-24,585.574
2009-09-25,585.738
2009-09-28,591.071
2009-09-29,586.593
2009-09-30,589.682
2009-10-01,584.576
2009-10-02,576.457
2009-10-05,581.574
2009-10-06,599.903
2009-10-07,597.104
2009-10-08,607.302
2009-10-09,613.561
2009-10-12,629.954
2009-10-13,634.141
2009-10-14,655.86
2009-10-15,647.761
2009-10-16,641.288
2009-10-19,648.655
2009-10-20,646.286
2009-10-21,643.655
2009-10-22,634.735
2009-10-23,628.188
2009-10-26,618.871
2009-10-27,606.368
2009-10-28,582.237
2009-10-29,599.257
2009-10-30,581.517
2009-11-02,587.934
2009-11-03,579.86
2009-11-04,602.725
2009-11-05,606.411
2009-11-06,604.989
2009-11-09,622.341
2009-11-10,617.704
2009-11-11,622.396
2009-11-12,617.247
2009-11-13,617.157
2009-11-16,630.723
2009-11-17,621.435
2009-11-18,627.675
2009-11-19,612.184
2009-11-20,605.579
2009-11-23,622.745
2009-11-24,616.454
2009-11-25,619.067
2009-11-26,597.463
2009-11-27,604.055
2009-11-30,598.293
2009-12-01,618.105
2009-12-02,619.459
2009-12-03,621.285
2009-12-04,620.121
2009-12-07,614.111
2009-12-08,601.261
2009-12-09,596.132
2009-12-10,597.983
2009-12-11,596.701
2009-12-14,606.556
2009-12-15,602.505
2009-12-16,610.905
2009-12-17,599.048
2009-12-18,589.894
2009-12-21,598.713
2009-12-22,599.951
2009-12-23,607.191
2009-12-24,608.229
2009-12-25,608.229
2009-12-28,616.04
2009-12-29,619.649
2009-12-30,612.802
2009-12-31,614.794
2010-01-01,614.794
2010-01-04,627.951
2010-01-05,632.12
2010-01-06,631.283
2010-01-07,629.839
2010-01-08,631.378
2010-01-11,639.313
2010-01-12,631.706
2010-01-13,636.065
2010-01-14,641.095
2010-01-15,631.084
2010-01-18,634.681
2010-01-19,635.429
2010-01-20,613.801
2010-01-21,603.183
2010-01-22,598.497
2010-01-25,594.834
2010-01-26,591.995
2010-01-27,583.77
2010-01-28,572.45
2010-01-29,576.346
2010-02-01,575.486
2010-02-02,587.872
2010-02-03,582.509
2010-02-04,556.988
2010-02-05,535.675
2010-02-08,536.938
2010-02-09,537.298
2010-02-10,544.291
2010-02-11,540.748
2010-02-12,537.571
2010-02-15,540.988
2010-02-16,549.045
2010-02-17,555.32
2010-02-18,556.364
2010-02-19,554.641
2010-02-22,559.36
2010-02-23,546.77
2010-02-24,551.514
2010-02-25,532.1
2010-02-26,543.5
2010-03-01,544.037
2010-03-02,551.438
2010-03-03,563.037
2010-03-04,562.917
2010-03-05,569.961
2010-03-08,575.067
2010-03-09,572.64
2010-03-10,584.891
2010-03-11,583.915
2010-03-12,590.803
2010-03-15,583.153
2010-03-16,592.99
2010-03-17,593.633
2010-03-18,585.081
2010-03-19,583.339
2010-03-22,580.221
2010-03-23,587.525
2010-03-24,581.051
2010-03-25,585.031
2010-03-26,584.626
2010-03-29,589.314
2010-03-30,584.269
2010-03-31,586.269
2010-04-01,596.437
2010-04-02,596.437
2010-04-05,595.072
2010-04-06,596.028
2010-04-07,590.914
2010-04-08,582.821
2010-04-09,591.804
2010-04-12,600.415
2010-04-13,593.918
2010-04-14,598.725
2010-04-15,597.756
2010-04-16,581.15
2010-04-19,573.304
2010-04-20,587.933
2010-04-21,580.362
2010-04-22,563.75
2010-04-23,572.133
2010-04-26,575.89
2010-04-27,559.465
2010-04-28,541.379
2010-04-29,550.143
2010-04-30,547.868
2010-05-03,546.393
2010-05-04,517.913
2010-05-05,504.427
2010-05-06,483.859
2010-05-07,465.458
2010-05-10,515.802
2010-05-11,508.664
2010-05-12,513.45
2010-05-13,509.273
2010-05-14,478.356
2010-05-17,473.821
2010-05-18,486.968
2010-05-19,469.205
2010-05-20,460.82
2010-05-21,476.099
2010-05-24,462.859
2010-05-25,444.18
2010-05-26,457.364
2010-05-27,479.116
2010-05-28,476.744
2010-05-31,477.618
2010-06-01,472.944
2010-06-02,467.419
2010-06-03,475.233
2010-06-04,454.407
2010-06-07,446.113
2010-06-08,441.584
2010-06-09,453.79
2010-06-10,467.088
2010-06-11,469.854
2010-06-14,489.89
2010-06-15,496.469
2010-06-16,497.277
2010-06-17,497.453
2010-06-18,499.997
2010-06-21,506.929
2010-06-22,500.249
2010-06-23,490.362
2010-06-24,482.406
2010-06-25,478.349
2010-06-28,487.812
2010-06-29,461.601
2010-06-30,463.884
2010-07-01,461.011
2010-07-02,472.378
2010-07-05,463.14
2010-07-06,482.127
2010-07-07,491.047
2010-07-08,499.013
2010-07-09,501.222
2010-07-12,500.436
2010-07-13,512.866
2010-07-14,513.824
2010-07-15,513.856
2010-07-16,509.707
2010-07-19,510.002
2010-07-20,502.568
2010-07-21,508.794
2010-07-22,524.057
2010-07-23,520.977
2010-07-26,529.24
2010-07-27,531.53
2010-07-28,529.322
2010-07-29,534.119
2010-07-30,529.255
2010-08-02,547.469
2010-08-03,549.007
2010-08-04,546.744
2010-08-05,542.773
2010-08-06,541.009
2010-08-09,542.55
2010-08-10,531.718
2010-08-11,507.814
2010-08-12,504.061
2010-08-13,500.489
2010-08-16,503.419
2010-08-17,511.143
2010-08-18,508.531
2010-08-19,499.972
2010-08-20,484.508
2010-08-23,485.115
2010-08-24,478.214
2010-08-25,471.397
2010-08-26,482.119
2010-08-27,485.841
2010-08-30,482.271
2010-08-31,483.636
2010-09-01,503.315
2010-09-02,503.837
2010-09-03,508.343
2010-09-06,508.575
2010-09-07,496.917
2010-09-08,502.372
2010-09-09,506.659
