Date,ACWI SMALL VALUE Small Cap
2005-10-03,696.723
2005-10-04,694.262
2005-10-05,682.778
2005-10-06,676.806
2005-10-07,677.406
2005-10-10,673.391
2005-10-11,671.394
2005-10-12,667.026
2005-10-13,661.09
2005-10-14,667.541
2005-10-17,666.654
2005-10-18,659.815
2005-10-19,660.491
2005-10-20,657.236
2005-10-21,658.859
2005-10-24,666.924
2005-10-25,668.836
2005-10-26,667.576
2005-10-27,661.348
2005-10-28,665.778
2005-10-31,674.837
2005-11-01,674.995
2005-11-02,682.757
2005-11-03,683.734
2005-11-04,680.636
2005-11-07,682.844
2005-11-08,680.134
2005-11-09,681.676
2005-11-10,683.953
2005-11-11,686.481
2005-11-14,684.38
2005-11-15,680.223
2005-11-16,679.37
2005-11-17,688.577
2005-11-18,691.528
2005-11-21,695.701
2005-11-22,697.306
2005-11-23,702.19
2005-11-24,702.212
2005-11-25,701.969
2005-11-28,698.323
2005-11-29,700.037
2005-11-30,701.458
2005-12-01,709.02
2005-12-02,711.362
2005-12-05,712.051
2005-12-06,712.604
2005-12-07,710.521
2005-12-08,711.004
2005-12-09,714.52
2005-12-12,718.78
2005-12-13,719.992
2005-12-14,723.722
2005-12-15,719.861
2005-12-16,720.993
2005-12-19,716.625
2005-12-20,716.517
2005-12-21,719.686
2005-12-22,722.802
2005-12-23,725.045
2005-12-26,725.929
2005-12-27,721.156
2005-12-28,724.564
2005-12-29,724.898
2005-12-30,721.542
2006-01-02,721.993
2006-01-03,733.867
2006-01-04,742.595
2006-01-05,744.949
2006-01-06,752.045
2006-01-09,755.194
2006-01-10,755.755
2006-01-11,758.546
2006-01-12,757.624
2006-01-13,757.692
2006-01-16,758.835
2006-01-17,750.605
2006-01-18,743.731
2006-01-19,754.797
2006-01-20,749.215
2006-01-23,750.173
2006-01-24,757.048
2006-01-25,759.653
2006-01-26,765.881
2006-01-27,769.946
2006-01-30,769.62
2006-01-31,772.378
2006-02-01,773.783
2006-02-02,769.366
2006-02-03,764.674
2006-02-06,769.029
2006-02-07,764.037
2006-02-08,761.686
2006-02-09,763.859
2006-02-10,762.353
2006-02-13,755.632
2006-02-14,760.292
2006-02-15,763.112
2006-02-16,765.999
2006-02-17,766.385
2006-02-20,765.817
2006-02-21,766.34
2006-02-22,770.561
2006-02-23,774.296
2006-02-24,776.329
2006-02-27,779.399
2006-02-28,774.903
2006-03-01,779.284
2006-03-02,777.725
2006-03-03,774.589
2006-03-06,772.949
2006-03-07,763.196
2006-03-08,760.449
2006-03-09,763.931
2006-03-10,766.729
2006-03-13,772.296
2006-03-14,779.861
2006-03-15,785.598
2006-03-16,789.098
2006-03-17,792.874
2006-03-20,793.615
2006-03-21,787.163
2006-03-22,791.742
2006-03-23,789.642
2006-03-24,792.738
2006-03-27,794.306
2006-03-28,792.714
2006-03-29,796.983
2006-03-30,801.578
2006-03-31,801.07
2006-04-03,803.726
2006-04-04,807.993
2006-04-05,810.916
2006-04-06,812.801
2006-04-07,806.44
2006-04-10,803.961
2006-04-11,797.583
2006-04-12,796.477
2006-04-13,797.694
2006-04-14,798.023
2006-04-17,800.597
2006-04-18,811.428
2006-04-19,818.432
2006-04-20,816.55
2006-04-21,819.281
2006-04-24,816.195
2006-04-25,817.233
2006-04-26,819.877
2006-04-27,820.886
2006-04-28,822.239
2006-05-01,823.628
2006-05-02,829.068
2006-05-03,828.143
2006-05-04,834.004
2006-05-05,842.613
2006-05-08,846.303
2006-05-09,847.168
2006-05-10,845.484
2006-05-11,837.781
2006-05-12,825.743
2006-05-15,814.197
2006-05-16,809.979
2006-05-17,799.728
2006-05-18,789.23
2006-05-19,787.272
2006-05-22,774.216
2006-05-23,778.128
2006-05-24,773.029
2006-05-25,781.566
2006-05-26,790.381
2006-05-29,792.745
2006-05-30,783.267
2006-05-31,785.807
2006-06-01,791.082
2006-06-02,798.509
2006-06-05,787.275
2006-06-06,773.43
2006-06-07,767.626
2006-06-08,753.686
2006-06-09,759.0
2006-06-12,749.855
2006-06-13,732.865
2006-06-14,736.17
2006-06-15,754.222
2006-06-16,755.152
2006-06-19,748.747
2006-06-20,746.582
2006-06-21,751.924
2006-06-22,752.406
2006-06-23,750.857
2006-06-26,755.215
2006-06-27,752.091
2006-06-28,750.288
2006-06-29,764.973
2006-06-30,778.819
2006-07-03,783.124
2006-07-04,785.158
2006-07-05,775.222
2006-07-06,777.782
2006-07-07,775.875
2006-07-10,775.796
2006-07-11,775.499
2006-07-12,768.209
2006-07-13,758.027
2006-07-14,748.987
2006-07-17,742.082
2006-07-18,739.989
2006-07-19,753.298
2006-07-20,752.906
2006-07-21,746.25
2006-07-24,753.879
2006-07-25,758.981
2006-07-26,759.089
2006-07-27,762.096
2006-07-28,770.721
2006-07-31,772.504
2006-08-01,768.167
2006-08-02,773.662
2006-08-03,774.673
2006-08-04,778.919
2006-08-07,772.871
2006-08-08,770.45
2006-08-09,769.522
2006-08-10,768.095
2006-08-11,765.601
2006-08-14,767.85
2006-08-15,776.772
2006-08-16,785.478
2006-08-17,787.093
2006-08-18,787.299
2006-08-21,785.402
2006-08-22,785.921
2006-08-23,781.555
2006-08-24,780.092
2006-08-25,778.898
2006-08-28,782.022
2006-08-29,786.496
2006-08-30,790.786
2006-08-31,793.124
2006-09-01,795.772
2006-09-04,800.439
2006-09-05,801.322
2006-09-06,792.661
2006-09-07,785.061
2006-09-08,785.939
2006-09-11,780.963
2006-09-12,788.882
2006-09-13,791.885
2006-09-14,793.704
2006-09-15,793.941
2006-09-18,794.547
2006-09-19,794.283
2006-09-20,797.109
2006-09-21,795.926
2006-09-22,792.212
2006-09-25,794.417
2006-09-26,796.387
2006-09-27,802.163
2006-09-28,802.974
2006-09-29,800.61
2006-10-02,801.784
2006-10-03,800.364
2006-10-04,804.271
2006-10-05,812.153
2006-10-06,807.733
2006-10-09,809.468
2006-10-10,810.155
2006-10-11,807.764
2006-10-12,815.541
2006-10-13,820.135
2006-10-16,826.564
2006-10-17,821.872
2006-10-18,823.774
2006-10-19,827.611
2006-10-20,826.904
2006-10-23,827.694
2006-10-24,828.638
2006-10-25,832.672
2006-10-26,838.744
2006-10-27,834.734
2006-10-30,834.638
2006-10-31,836.449
2006-11-01,832.655
2006-11-02,831.088
2006-11-03,830.897
2006-11-06,837.096
2006-11-07,840.978
2006-11-08,840.788
2006-11-09,838.804
2006-11-10,843.782
2006-11-13,842.795
2006-11-14,851.001
2006-11-15,853.328
2006-11-16,854.436
2006-11-17,852.234
2006-11-20,850.346
2006-11-21,854.231
2006-11-22,861.114
2006-11-23,862.047
2006-11-24,864.078
2006-11-27,854.577
2006-11-28,854.772
2006-11-29,865.438
2006-11-30,871.326
2006-12-01,872.173
2006-12-04,878.931
2006-12-05,880.914
2006-12-06,882.697
2006-12-07,881.756
2006-12-08,881.509
2006-12-11,880.709
2006-12-12,879.029
2006-12-13,880.945
2006-12-14,884.919
2006-12-15,884.708
2006-12-18,880.538
2006-12-19,879.617
2006-12-20,884.683
2006-12-21,882.499
2006-12-22,881.309
2006-12-25,880.675
2006-12-26,884.387
2006-12-27,891.22
2006-12-28,891.339
2006-12-29,889.531
2007-01-01,889.574
2007-01-02,894.663
2007-01-03,892.516
2007-01-04,888.953
2007-01-05,878.718
2007-01-08,879.239
2007-01-09,881.459
2007-01-10,877.199
2007-01-11,882.733
2007-01-12,890.173
2007-01-15,894.78
2007-01-16,893.026
2007-01-17,893.689
2007-01-18,891.456
2007-01-19,895.84
2007-01-22,894.441
2007-01-23,898.253
2007-01-24,903.143
2007-01-25,898.131
2007-01-26,896.55
2007-01-29,899.73
2007-01-30,903.757
2007-01-31,905.176
2007-02-01,914.947
2007-02-02,917.567
2007-02-05,916.994
2007-02-06,922.458
2007-02-07,926.474
2007-02-08,924.025
2007-02-09,921.323
2007-02-12,917.365
2007-02-13,923.876
2007-02-14,931.386
2007-02-15,935.591
2007-02-16,936.384
2007-02-19,938.609
2007-02-20,941.138
2007-02-21,940.577
2007-02-22,943.191
2007-02-23,944.223
2007-02-26,945.448
2007-02-27,921.99
2007-02-28,914.493
2007-03-01,910.281
2007-03-02,903.38
2007-03-05,880.155
2007-03-06,895.379
2007-03-07,898.681
2007-03-08,907.012
2007-03-09,910.207
2007-03-12,915.557
2007-03-13,903.424
2007-03-14,896.282
2007-03-15,906.413
2007-03-16,905.676
2007-03-19,914.153
2007-03-20,920.462
2007-03-21,930.255
2007-03-22,936.512
2007-03-23,937.064
2007-03-26,937.955
2007-03-27,933.343
2007-03-28,930.402
2007-03-29,932.443
2007-03-30,935.117
2007-04-02,938.252
2007-04-03,945.118
2007-04-04,948.082
2007-04-05,950.726
2007-04-06,950.795
2007-04-09,950.901
2007-04-10,956.597
2007-04-11,953.588
2007-04-12,956.229
2007-04-13,958.444
2007-04-16,968.648
2007-04-17,968.825
2007-04-18,969.985
2007-04-19,964.014
2007-04-20,971.841
2007-04-23,972.559
2007-04-24,971.239
2007-04-25,976.683
2007-04-26,976.16
2007-04-27,975.999
2007-04-30,969.893
2007-05-01,970.044
2007-05-02,977.836
2007-05-03,978.835
2007-05-04,984.162
2007-05-07,988.417
2007-05-08,983.529
2007-05-09,988.009
2007-05-10,980.18
2007-05-11,984.399
2007-05-14,983.143
2007-05-15,980.261
2007-05-16,981.769
2007-05-17,980.004
2007-05-18,982.429
2007-05-21,987.281
2007-05-22,992.152
2007-05-23,992.663
2007-05-24,980.967
2007-05-25,982.344
2007-05-28,984.429
2007-05-29,990.068
2007-05-30,991.354
2007-05-31,1000.0
2007-06-01,1005.238
2007-06-04,1008.431
2007-06-05,1003.722
2007-06-06,993.68
2007-06-07,979.012
2007-06-08,978.835
2007-06-11,980.778
2007-06-12,973.015
2007-06-13,976.904
2007-06-14,983.796
2007-06-15,993.183
2007-06-18,993.804
2007-06-19,994.489
2007-06-20,989.005
2007-06-21,987.67
2007-06-22,983.498
2007-06-25,978.077
2007-06-26,975.694
2007-06-27,977.304
2007-06-28,984.338
2007-06-29,984.938
2007-07-02,995.9
2007-07-03,1000.274
2007-07-04,1002.594
2007-07-05,1002.537
2007-07-06,1005.193
2007-07-09,1007.938
2007-07-10,1000.186
2007-07-11,1000.695
2007-07-12,1011.517
2007-07-13,1016.051
2007-07-16,1013.094
2007-07-17,1012.598
2007-07-18,1008.349
2007-07-19,1014.584
2007-07-20,1007.866
2007-07-23,1006.285
2007-07-24,990.997
2007-07-25,985.763
2007-07-26,964.322
2007-07-27,947.336
2007-07-30,952.81
2007-07-31,954.53
2007-08-01,945.803
2007-08-02,949.068
2007-08-03,933.57
2007-08-06,934.598
2007-08-07,936.916
2007-08-08,950.678
2007-08-09,935.359
2007-08-10,926.701
2007-08-13,928.115
2007-08-14,913.034
2007-08-15,896.577
2007-08-16,887.354
2007-08-17,896.679
2007-08-20,905.29
2007-08-21,908.283
2007-08-22,921.054
2007-08-23,924.114
2007-08-24,931.336
2007-08-27,929.407
2007-08-28,913.644
2007-08-29,923.302
2007-08-30,925.108
2007-08-31,938.527
2007-09-03,940.529
2007-09-04,945.514
2007-09-05,935.226
2007-09-06,936.987
2007-09-07,927.375
2007-09-10,918.921
2007-09-11,928.773
2007-09-12,928.093
2007-09-13,928.506
2007-09-14,928.791
2007-09-17,920.004
2007-09-18,934.659
2007-09-19,951.763
2007-09-20,949.249
2007-09-21,950.729
2007-09-24,947.747
2007-09-25,942.901
2007-09-26,949.276
2007-09-27,958.523
2007-09-28,957.332
2007-10-01,968.148
2007-10-02,974.651
2007-10-03,973.228
2007-10-04,973.536
2007-10-05,984.918
2007-10-08,979.907
2007-10-09,984.737
2007-10-10,985.878
2007-10-11,987.106
2007-10-12,984.571
2007-10-15,978.661
2007-10-16,967.94
2007-10-17,969.558
2007-10-18,970.097
2007-10-19,953.851
2007-10-22,948.532
2007-10-23,960.174
2007-10-24,955.318
2007-10-25,959.511
2007-10-26,971.384
2007-10-29,975.012
2007-10-30,972.374
2007-10-31,985.589
2007-11-01,965.987
2007-11-02,960.12
2007-11-05,950.744
2007-11-06,960.881
2007-11-07,945.621
2007-11-08,943.655
2007-11-09,936.166
2007-11-12,922.103
2007-11-13,933.338
2007-11-14,936.446
2007-11-15,925.098
2007-11-16,917.272
2007-11-19,899.763
2007-11-20,900.355
2007-11-21,884.864
2007-11-22,885.06
2007-11-23,895.59
2007-11-26,887.009
2007-11-27,890.297
2007-11-28,907.221
2007-11-29,910.425
2007-11-30,916.825
2007-12-03,913.34
2007-12-04,905.037
2007-12-05,913.198
2007-12-06,925.681
2007-12-07,929.758
2007-12-10,934.96
2007-12-11,921.097
2007-12-12,920.573
2007-12-13,909.94
2007-12-14,895.799
2007-12-17,876.198
2007-12-18,881.733
2007-12-19,880.526
2007-12-20,882.932
2007-12-21,895.1
2007-12-24,902.855
2007-12-25,903.72
2007-12-26,906.004
2007-12-27,898.706
2007-12-28,900.587
2007-12-31,900.192
2008-01-01,900.496
2008-01-02,896.03
2008-01-03,887.355
2008-01-04,868.04
2008-01-07,862.92
2008-01-08,852.718
2008-01-09,849.925
2008-01-10,849.432
2008-01-11,840.483
2008-01-14,847.379
2008-01-15,830.293
2008-01-16,821.073
2008-01-17,813.606
2008-01-18,806.583
2008-01-21,787.42
2008-01-22,784.375
2008-01-23,799.837
2008-01-24,811.816
2008-01-25,817.28
2008-01-28,822.238
2008-01-29,833.175
2008-01-30,826.849
2008-01-31,841.258
2008-02-01,857.344
2008-02-04,858.461
2008-02-05,837.372
2008-02-06,828.823
2008-02-07,828.489
2008-02-08,825.86
2008-02-11,823.09
2008-02-12,832.582
2008-02-13,837.723
2008-02-14,837.506
2008-02-15,835.167
2008-02-18,836.99
2008-02-19,841.174
2008-02-20,839.199
2008-02-21,839.159
2008-02-22,839.62
2008-02-25,853.146
2008-02-26,859.607
2008-02-27,864.892
2008-02-28,856.749
2008-02-29,841.961
2008-03-03,833.65
2008-03-04,829.724
2008-03-05,831.774
2008-03-06,822.104
2008-03-07,813.998
2008-03-10,800.277
2008-03-11,818.266
2008-03-12,821.654
2008-03-13,823.004
2008-03-14,811.591
2008-03-17,795.405
2008-03-18,816.068
2008-03-19,804.879
2008-03-20,809.376
2008-03-21,812.462
2008-03-24,821.156
2008-03-25,836.43
2008-03-26,836.394
2008-03-27,835.139
2008-03-28,830.449
2008-03-31,835.129
2008-04-01,849.887
2008-04-02,856.554
2008-04-03,856.516
2008-04-04,856.508
2008-04-07,859.665
2008-04-08,853.357
2008-04-09,844.359
2008-04-10,845.876
2008-04-11,838.134
2008-04-14,833.009
2008-04-15,838.079
2008-04-16,857.556
2008-04-17,856.338
2008-04-18,861.528
2008-04-21,861.779
2008-04-22,854.619
2008-04-23,854.343
2008-04-24,855.717
2008-04-25,861.777
2008-04-28,867.063
2008-04-29,862.362
2008-04-30,862.849
2008-05-01,869.138
2008-05-02,873.368
2008-05-05,872.713
2008-05-06,876.865
2008-05-07,869.937
2008-05-08,872.482
2008-05-09,868.884
2008-05-12,877.551
2008-05-13,877.727
2008-05-14,879.213
2008-05-15,887.093
2008-05-16,889.712
2008-05-19,890.659
2008-05-20,885.529
2008-05-21,879.392
2008-05-22,881.309
2008-05-23,874.433
2008-05-26,870.097
2008-05-27,873.121
2008-05-28,872.845
2008-05-29,878.347
2008-05-30,879.416
2008-06-02,874.507
2008-06-03,871.352
2008-06-04,872.925
2008-06-05,882.065
2008-06-06,868.404
2008-06-09,858.015
2008-06-10,847.266
2008-06-11,835.4
2008-06-12,831.731
2008-06-13,837.929
2008-06-16,844.787
2008-06-17,842.722
2008-06-18,834.768
2008-06-19,832.687
2008-06-20,822.967
2008-06-23,811.821
2008-06-24,806.004
2008-06-25,813.691
2008-06-26,801.06
2008-06-27,793.668
2008-06-30,788.315
2008-07-01,782.302
2008-07-02,768.734
2008-07-03,760.854
2008-07-04,759.286
2008-07-07,755.312
2008-07-08,761.961
2008-07-09,757.389
2008-07-10,758.041
2008-07-11,755.958
2008-07-14,748.423
2008-07-15,742.009
2008-07-16,754.392
2008-07-17,771.117
2008-07-18,771.823
2008-07-21,778.167
2008-07-22,788.766
2008-07-23,797.139
2008-07-24,783.533
2008-07-25,781.79
2008-07-28,772.927
2008-07-29,779.7
2008-07-30,788.19
2008-07-31,786.548
2008-08-01,784.539
2008-08-04,776.751
2008-08-05,789.453
2008-08-06,794.511
2008-08-07,783.276
2008-08-08,791.655
2008-08-11,804.114
2008-08-12,795.614
2008-08-13,787.942
2008-08-14,792.436
2008-08-15,792.501
2008-08-18,786.261
2008-08-19,771.876
2008-08-20,772.611
2008-08-21,771.311
2008-08-22,778.747
2008-08-25,770.833
2008-08-26,769.42
2008-08-27,774.702
2008-08-28,785.895
2008-08-29,787.392
2008-09-01,782.184
2008-09-02,781.307
2008-09-03,781.51
2008-09-04,763.621
2008-09-05,758.057
2008-09-08,776.118
2008-09-09,756.552
2008-09-10,758.131
2008-09-11,752.209
2008-09-12,761.271
2008-09-15,737.166
2008-09-16,736.156
2008-09-17,715.433
2008-09-18,740.14
2008-09-19,770.103
2008-09-22,749.479
2008-09-23,741.277
2008-09-24,735.272
2008-09-25,739.637
2008-09-26,733.039
2008-09-29,691.027
2008-09-30,697.564
2008-10-01,697.676
2008-10-02,672.897
2008-10-03,661.245
2008-10-06,625.962
2008-10-07,602.026
2008-10-08,578.385
2008-10-09,550.367
2008-10-10,543.665
2008-10-13,579.423
2008-10-14,588.458
2008-10-15,551.329
2008-10-16,548.916
2008-10-17,548.616
2008-10-20,561.959
2008-10-21,553.693
2008-10-22,523.762
2008-10-23,512.631
2008-10-24,491.544
2008-10-27,467.107
2008-10-28,491.95
2008-10-29,506.718
2008-10-30,528.598
2008-10-31,541.175
2008-11-03,547.059
2008-11-04,562.854
2008-11-05,549.348
2008-11-06,526.257
2008-11-07,530.781
2008-11-10,526.849
2008-11-11,511.965
2008-11-12,492.822
2008-11-13,508.959
2008-11-14,492.614
2008-11-17,485.93
2008-11-18,481.634
2008-11-19,457.788
2008-11-20,432.085
2008-11-21,445.412
2008-11-24,469.596
2008-11-25,477.273
2008-11-26,490.029
2008-11-27,495.056
2008-11-28,499.955
2008-12-01,461.782
2008-12-02,473.033
2008-12-03,481.476
2008-12-04,473.01
2008-12-05,481.343
2008-12-08,502.472
2008-12-09,495.918
2008-12-10,508.524
2008-12-11,498.375
2008-12-12,502.729
2008-12-15,502.364
2008-12-16,520.568
2008-12-17,528.231
2008-12-18,523.939
2008-12-19,522.015
2008-12-22,512.96
2008-12-23,508.68
2008-12-24,509.448
2008-12-25,510.251
2008-12-26,514.827
2008-12-29,514.4
2008-12-30,527.298
2008-12-31,535.619
2009-01-01,535.916
2009-01-02,545.807
2009-01-05,546.34
2009-01-06,553.833
2009-01-07,546.572
2009-01-08,546.194
2009-01-09,535.127
2009-01-12,522.537
2009-01-13,517.793
2009-01-14,502.76
2009-01-15,500.753
2009-01-16,509.229
2009-01-19,506.305
2009-01-20,480.104
2009-01-21,493.481
2009-01-22,485.078
2009-01-23,482.423
2009-01-26,488.296
2009-01-27,495.89
2009-01-28,510.621
2009-01-29,496.356
2009-01-30,486.907
2009-02-02,483.813
2009-02-03,486.816
2009-02-04,488.276
2009-02-05,490.26
2009-02-06,503.923
2009-02-09,506.062
2009-02-10,489.604
2009-02-11,489.597
2009-02-12,486.227
2009-02-13,485.949
2009-02-16,483.822
2009-02-17,463.904
2009-02-18,457.572
2009-02-19,452.987
2009-02-20,443.836
2009-02-23,433.262
2009-02-24,440.048
2009-02-25,436.296
2009-02-26,434.583
2009-02-27,431.223
2009-03-02,411.187
2009-03-03,404.09
2009-03-04,414.506
2009-03-05,399.971
2009-03-06,397.784
2009-03-09,391.187
2009-03-10,411.171
2009-03-11,414.557
2009-03-12,426.115
2009-03-13,432.034
2009-03-16,434.999
2009-03-17,444.895
2009-03-18,455.683
2009-03-19,463.916
2009-03-20,453.805
2009-03-23,479.627
2009-03-24,473.157
2009-03-25,479.693
2009-03-26,492.002
2009-03-27,482.866
2009-03-30,464.267
2009-03-31,471.002
2009-04-01,480.081
2009-04-02,504.138
2009-04-03,511.746
2009-04-06,508.516
2009-04-07,497.664
2009-04-08,500.765
2009-04-09,525.421
2009-04-10,526.254
2009-04-13,530.806
2009-04-14,526.009
2009-04-15,532.329
2009-04-16,541.321
2009-04-17,545.715
2009-04-20,522.228
2009-04-21,532.819
2009-04-22,535.365
2009-04-23,538.658
2009-04-24,551.757
2009-04-27,543.319
2009-04-28,538.688
2009-04-29,556.356
2009-04-30,561.119
2009-05-01,561.68
2009-05-04,583.706
2009-05-05,585.522
2009-05-06,592.587
2009-05-07,588.891
2009-05-08,606.686
2009-05-11,598.387
2009-05-12,594.371
2009-05-13,573.182
2009-05-14,577.969
2009-05-15,578.785
2009-05-18,593.764
2009-05-19,601.534
2009-05-20,605.876
2009-05-21,598.819
2009-05-22,599.699
2009-05-25,601.776
2009-05-26,612.837
2009-05-27,608.995
2009-05-28,609.722
2009-05-29,619.229
2009-06-01,638.958
2009-06-02,644.125
2009-06-03,637.135
2009-06-04,641.61
2009-06-05,639.659
2009-06-08,631.905
2009-06-09,636.413
2009-06-10,639.997
2009-06-11,645.615
2009-06-12,644.513
2009-06-15,628.012
2009-06-16,620.681
2009-06-17,614.068
2009-06-18,614.975
2009-06-19,618.369
2009-06-22,600.942
2009-06-23,597.214
2009-06-24,607.59
2009-06-25,615.27
2009-06-26,623.709
2009-06-29,625.849
2009-06-30,623.163
2009-07-01,632.479
2009-07-02,617.691
2009-07-03,616.692
2009-07-06,611.473
2009-07-07,605.418
2009-07-08,596.339
2009-07-09,598.407
2009-07-10,596.792
2009-07-13,601.772
2009-07-14,610.871
2009-07-15,630.131
2009-07-16,635.798
2009-07-17,635.078
2009-07-20,645.81
2009-07-21,649.28
2009-07-22,652.335
2009-07-23,666.27
2009-07-24,670.423
2009-07-27,675.764
2009-07-28,674.866
2009-07-29,670.596
2009-07-30,681.288
2009-07-31,687.696
2009-08-03,704.234
2009-08-04,708.744
2009-08-05,709.161
2009-08-06,706.985
2009-08-07,714.232
2009-08-10,714.603
2009-08-11,706.337
2009-08-12,712.943
2009-08-13,724.011
2009-08-14,719.708
2009-08-17,696.085
2009-08-18,704.814
2009-08-19,707.391
2009-08-20,718.308
2009-08-21,730.298
2009-08-24,736.974
2009-08-25,740.591
2009-08-26,739.328
2009-08-27,739.052
2009-08-28,746.031
2009-08-31,738.286
2009-09-01,724.14
2009-09-02,715.226
2009-09-03,723.746
2009-09-04,732.102
2009-09-07,738.817
2009-09-08,749.508
2009-09-09,757.875
2009-09-10,765.272
2009-09-11,769.566
2009-09-14,770.425
2009-09-15,776.634
2009-09-16,792.086
2009-09-17,792.464
2009-09-18,790.888
2009-09-21,783.997
2009-09-22,794.04
2009-09-23,787.548
2009-09-24,774.346
2009-09-25,770.939
2009-09-28,780.445
2009-09-29,780.411
2009-09-30,780.53
2009-10-01,762.232
2009-10-02,752.508
2009-10-05,762.714
2009-10-06,777.8
2009-10-07,779.976
2009-10-08,790.86
2009-10-09,794.664
2009-10-12,797.757
2009-10-13,795.336
2009-10-14,809.763
2009-10-15,810.896
2009-10-16,802.318
2009-10-19,810.89
2009-10-20,805.888
2009-10-21,801.184
2009-10-22,802.596
2009-10-23,794.425
2009-10-26,784.39
2009-10-27,772.547
2009-10-28,748.727
2009-10-29,762.679
2009-10-30,749.693
2009-11-02,747.555
2009-11-03,747.38
2009-11-04,753.364
2009-11-05,765.207
2009-11-06,766.354
2009-11-09,783.128
2009-11-10,779.602
2009-11-11,786.163
2009-11-12,776.111
2009-11-13,782.053
2009-11-16,796.414
2009-11-17,790.991
2009-11-18,792.376
2009-11-19,776.092
2009-11-20,772.966
2009-11-23,783.848
2009-11-24,778.521
2009-11-25,781.971
2009-11-26,773.047
2009-11-27,762.754
2009-11-30,766.862
2009-12-01,782.191
2009-12-02,787.729
2009-12-03,785.249
2009-12-04,788.883
2009-12-07,788.202
2009-12-08,781.227
2009-12-09,778.347
2009-12-10,778.073
2009-12-11,782.031
2009-12-14,790.202
2009-12-15,786.218
2009-12-16,791.24
2009-12-17,781.687
2009-12-18,782.618
2009-12-21,788.3
2009-12-22,791.623
2009-12-23,798.232
2009-12-24,802.318
2009-12-25,802.452
2009-12-28,804.657
2009-12-29,806.48
2009-12-30,804.528
2009-12-31,801.354
2010-01-01,801.354
2010-01-04,816.973
2010-01-05,819.997
2010-01-06,822.946
2010-01-07,825.997
2010-01-08,830.477
2010-01-11,836.497
2010-01-12,829.211
2010-01-13,833.418
2010-01-14,838.033
2010-01-15,832.682
2010-01-18,833.681
2010-01-19,837.925
2010-01-20,827.411
2010-01-21,816.783
2010-01-22,804.569
2010-01-25,804.54
2010-01-26,796.546
2010-01-27,795.376
2010-01-28,790.947
2010-01-29,784.411
2010-02-01,789.726
2010-02-02,799.486
2010-02-03,796.813
2010-02-04,776.927
2010-02-05,769.084
2010-02-08,763.141
2010-02-09,769.094
2010-02-10,770.684
2010-02-11,778.11
2010-02-12,781.206
2010-02-15,780.732
2010-02-16,790.466
2010-02-17,796.938
2010-02-18,800.26
2010-02-19,797.861
2010-02-22,803.974
2010-02-23,797.66
2010-02-24,799.713
2010-02-25,795.771
2010-02-26,799.859
2010-03-01,808.313
2010-03-02,816.123
2010-03-03,821.251
2010-03-04,821.706
2010-03-05,832.882
2010-03-08,836.662
2010-03-09,836.92
2010-03-10,842.489
2010-03-11,844.323
2010-03-12,847.852
2010-03-15,844.623
2010-03-16,852.564
2010-03-17,860.294
2010-03-18,856.81
2010-03-19,851.178
2010-03-22,855.891
2010-03-23,861.334
2010-03-24,855.127
2010-03-25,853.325
2010-03-26,855.483
2010-03-29,861.021
2010-03-30,863.207
2010-03-31,861.157
2010-04-01,869.558
2010-04-02,869.901
2010-04-05,879.155
2010-04-06,884.051
2010-04-07,883.609
2010-04-08,882.459
2010-04-09,889.952
2010-04-12,894.127
2010-04-13,892.193
2010-04-14,904.708
2010-04-15,906.328
2010-04-16,895.633
2010-04-19,887.56
2010-04-20,898.607
2010-04-21,904.711
2010-04-22,906.845
2010-04-23,914.408
2010-04-26,916.649
2010-04-27,897.64
2010-04-28,889.437
2010-04-29,903.804
2010-04-30,893.807
2010-05-03,900.124
2010-05-04,876.49
2010-05-05,861.852
2010-05-06,837.275
2010-05-07,812.776
2010-05-10,854.275
2010-05-11,853.136
2010-05-12,868.127
2010-05-13,865.746
2010-05-14,847.834
2010-05-17,838.836
2010-05-18,831.15
2010-05-19,817.006
2010-05-20,787.751
2010-05-21,794.406
2010-05-24,787.981
2010-05-25,773.49
2010-05-26,780.65
2010-05-27,806.604
2010-05-28,805.226
2010-05-31,806.679
2010-06-01,792.255
2010-06-02,800.227
2010-06-03,809.45
2010-06-04,783.896
2010-06-07,766.185
2010-06-08,766.882
2010-06-09,771.204
2010-06-10,790.468
2010-06-11,797.321
2010-06-14,807.476
2010-06-15,820.572
2010-06-16,819.755
2010-06-17,820.248
2010-06-18,823.369
2010-06-21,825.136
2010-06-22,814.305
2010-06-23,809.212
2010-06-24,800.772
2010-06-25,804.266
2010-06-28,804.465
2010-06-29,779.164
2010-06-30,773.303
2010-07-01,767.805
2010-07-02,767.071
2010-07-05,766.415
2010-07-06,770.946
2010-07-07,785.827
2010-07-08,796.486
2010-07-09,804.071
2010-07-12,800.663
2010-07-13,816.212
2010-07-14,816.661
2010-07-15,815.239
2010-07-16,797.934
2010-07-19,797.484
2010-07-20,802.966
2010-07-21,799.262
2010-07-22,817.145
2010-07-23,826.625
2010-07-26,839.711
2010-07-27,839.325
2010-07-28,834.145
2010-07-29,835.93
2010-07-30,834.486
2010-08-02,850.76
2010-08-03,848.126
2010-08-04,850.194
2010-08-05,848.366
2010-08-06,848.364
2010-08-09,854.632
2010-08-10,840.477
2010-08-11,815.742
2010-08-12,809.103
