Date,USA SMID VALUE SMID (Small+Mid Cap)
2005-11-02,742.961
2005-11-03,742.769
2005-11-04,742.342
2005-11-07,744.431
2005-11-08,739.345
2005-11-09,743.142
2005-11-10,748.832
2005-11-11,751.269
2005-11-14,750.976
2005-11-15,746.677
2005-11-16,746.94
2005-11-17,757.411
2005-11-18,760.749
2005-11-21,765.248
2005-11-22,769.737
2005-11-23,772.054
2005-11-24,772.054
2005-11-25,773.113
2005-11-28,764.207
2005-11-29,766.733
2005-11-30,766.087
2005-12-01,777.818
2005-12-02,777.369
2005-12-05,774.059
2005-12-06,774.317
2005-12-07,769.536
2005-12-08,771.176
2005-12-09,774.58
2005-12-12,775.252
2005-12-13,778.638
2005-12-14,783.043
2005-12-15,778.508
2005-12-16,777.328
2005-12-19,768.587
2005-12-20,769.636
2005-12-21,773.982
2005-12-22,777.308
2005-12-23,779.096
2005-12-26,779.096
2005-12-27,771.937
2005-12-28,774.72
2005-12-29,772.993
2005-12-30,769.359
2006-01-02,769.359
2006-01-03,781.42
2006-01-04,785.996
2006-01-05,786.767
2006-01-06,793.542
2006-01-09,798.924
2006-01-10,802.731
2006-01-11,802.865
2006-01-12,797.706
2006-01-13,797.798
2006-01-16,797.798
2006-01-17,794.658
2006-01-18,793.409
2006-01-19,800.517
2006-01-20,789.892
2006-01-23,793.376
2006-01-24,800.348
2006-01-25,798.225
2006-01-26,805.504
2006-01-27,809.247
2006-01-30,809.257
2006-01-31,809.159
2006-02-01,810.724
2006-02-02,802.655
2006-02-03,798.522
2006-02-06,802.4
2006-02-07,794.739
2006-02-08,797.72
2006-02-09,795.576
2006-02-10,796.409
2006-02-13,792.273
2006-02-14,800.716
2006-02-15,804.232
2006-02-16,810.758
2006-02-17,811.332
2006-02-20,811.332
2006-02-21,809.966
2006-02-22,818.137
2006-02-23,815.745
2006-02-24,817.951
2006-02-27,819.492
2006-02-28,811.207
2006-03-01,818.817
2006-03-02,816.617
2006-03-03,814.346
2006-03-06,808.542
2006-03-07,802.378
2006-03-08,803.667
2006-03-09,801.789
2006-03-10,809.081
2006-03-13,810.766
2006-03-14,819.443
2006-03-15,826.164
2006-03-16,829.294
2006-03-17,831.985
2006-03-20,828.038
2006-03-21,820.359
2006-03-22,826.009
2006-03-23,826.167
2006-03-24,828.455
2006-03-27,827.582
2006-03-28,825.355
2006-03-29,835.136
2006-03-30,832.256
2006-03-31,832.102
2006-04-03,831.043
2006-04-04,833.678
2006-04-05,839.035
2006-04-06,836.585
2006-04-07,827.3
2006-04-10,824.973
2006-04-11,817.131
2006-04-12,819.993
2006-04-13,819.199
2006-04-14,819.199
2006-04-17,819.413
2006-04-18,837.479
2006-04-19,843.202
2006-04-20,842.443
2006-04-21,841.614
2006-04-24,837.415
2006-04-25,834.724
2006-04-26,835.754
2006-04-27,837.24
2006-04-28,838.536
2006-05-01,835.721
2006-05-02,839.763
2006-05-03,839.241
2006-05-04,844.083
2006-05-05,852.364
2006-05-08,853.481
2006-05-09,852.576
2006-05-10,851.854
2006-05-11,838.796
2006-05-12,826.354
2006-05-15,825.489
2006-05-16,823.389
2006-05-17,809.25
2006-05-18,803.708
2006-05-19,807.645
2006-05-22,803.27
2006-05-23,798.682
2006-05-24,799.605
2006-05-25,811.201
2006-05-26,816.013
2006-05-29,816.013
2006-05-30,803.571
2006-05-31,812.502
2006-06-01,824.368
2006-06-02,826.779
2006-06-05,810.761
2006-06-06,807.117
2006-06-07,804.943
2006-06-08,805.346
2006-06-09,804.177
2006-06-12,790.886
2006-06-13,780.173
2006-06-14,781.305
2006-06-15,801.159
2006-06-16,797.154
2006-06-19,788.255
2006-06-20,786.726
2006-06-21,796.295
2006-06-22,792.618
2006-06-23,794.791
2006-06-26,801.92
2006-06-27,793.825
2006-06-28,796.827
2006-06-29,816.224
2006-06-30,818.727
2006-07-03,824.191
2006-07-04,824.191
2006-07-05,816.723
2006-07-06,818.391
2006-07-07,812.74
2006-07-10,814.976
2006-07-11,817.343
2006-07-12,808.691
2006-07-13,796.971
2006-07-14,791.074
2006-07-17,789.433
2006-07-18,792.499
2006-07-19,808.712
2006-07-20,797.505
2006-07-21,788.708
2006-07-24,803.86
2006-07-25,809.363
2006-07-26,810.305
2006-07-27,802.903
2006-07-28,814.871
2006-07-31,813.334
2006-08-01,808.859
2006-08-02,812.399
2006-08-03,817.832
2006-08-04,818.882
2006-08-07,814.14
2006-08-08,807.436
2006-08-09,801.868
2006-08-10,805.239
2006-08-11,800.505
2006-08-14,802.383
2006-08-15,814.704
2006-08-16,821.804
2006-08-17,822.839
2006-08-18,824.37
2006-08-21,820.182
2006-08-22,822.781
2006-08-23,815.105
2006-08-24,816.286
2006-08-25,815.244
2006-08-28,822.194
2006-08-29,826.246
2006-08-30,828.545
2006-08-31,831.712
2006-09-01,833.223
2006-09-04,833.223
2006-09-05,836.015
2006-09-06,825.053
2006-09-07,820.665
2006-09-08,824.013
2006-09-11,823.79
2006-09-12,835.906
2006-09-13,840.049
2006-09-14,837.641
2006-09-15,840.072
2006-09-18,838.037
2006-09-19,836.58
2006-09-20,841.689
2006-09-21,834.6
2006-09-22,831.346
2006-09-25,838.427
2006-09-26,842.221
2006-09-27,844.327
2006-09-28,844.774
2006-09-29,839.786
2006-10-02,837.468
2006-10-03,838.864
2006-10-04,849.554
2006-10-05,854.819
2006-10-06,851.362
2006-10-09,856.185
2006-10-10,858.276
2006-10-11,856.503
2006-10-12,866.867
2006-10-13,870.737
2006-10-16,875.416
2006-10-17,871.978
2006-10-18,872.512
2006-10-19,872.763
2006-10-20,869.64
2006-10-23,872.954
2006-10-24,873.871
2006-10-25,877.713
2006-10-26,883.502
2006-10-27,874.923
2006-10-30,878.62
2006-10-31,876.907
2006-11-01,868.803
2006-11-02,866.219
2006-11-03,864.82
2006-11-06,873.654
2006-11-07,873.316
2006-11-08,878.063
2006-11-09,874.97
2006-11-10,880.681
2006-11-13,883.121
2006-11-14,892.392
2006-11-15,896.038
2006-11-16,898.575
2006-11-17,896.948
2006-11-20,900.803
2006-11-21,903.696
2006-11-22,906.265
2006-11-23,906.265
2006-11-24,906.415
2006-11-27,889.061
2006-11-28,891.428
2006-11-29,902.605
2006-11-30,906.385
2006-12-01,903.886
2006-12-04,914.325
2006-12-05,916.6
2006-12-06,915.856
2006-12-07,912.522
2006-12-08,912.112
2006-12-11,913.055
2006-12-12,911.769
2006-12-13,912.182
2006-12-14,917.086
2006-12-15,915.799
2006-12-18,908.486
2006-12-19,908.661
2006-12-20,910.974
2006-12-21,907.138
2006-12-22,904.448
2006-12-25,904.448
2006-12-26,910.924
2006-12-27,918.863
2006-12-28,916.829
2006-12-29,911.767
2007-01-01,911.767
2007-01-02,911.767
2007-01-03,913.456
2007-01-04,912.928
2007-01-05,901.45
2007-01-08,901.816
2007-01-09,903.837
2007-01-10,905.416
2007-01-11,913.23
2007-01-12,917.059
2007-01-15,917.059
2007-01-16,917.194
2007-01-17,916.138
2007-01-18,911.722
2007-01-19,917.931
2007-01-22,912.758
2007-01-23,919.301
2007-01-24,927.448
2007-01-25,919.488
2007-01-26,922.186
2007-01-29,925.007
2007-01-30,931.303
2007-01-31,936.869
2007-02-01,944.428
2007-02-02,948.071
2007-02-05,946.915
2007-02-06,952.903
2007-02-07,957.923
2007-02-08,956.163
2007-02-09,948.74
2007-02-12,945.161
2007-02-13,954.767
2007-02-14,958.32
2007-02-15,960.734
2007-02-16,961.875
2007-02-19,961.875
2007-02-20,968.475
2007-02-21,967.781
2007-02-22,967.472
2007-02-23,964.085
2007-02-26,963.266
2007-02-27,933.562
2007-02-28,936.194
2007-03-01,934.2
2007-03-02,921.322
2007-03-05,902.893
2007-03-06,920.165
2007-03-07,918.114
2007-03-08,925.402
2007-03-09,929.26
2007-03-12,931.484
2007-03-13,910.847
2007-03-14,916.047
2007-03-15,924.045
2007-03-16,919.05
2007-03-19,928.648
2007-03-20,935.503
2007-03-21,949.928
2007-03-22,949.7
2007-03-23,952.176
2007-03-26,950.3
2007-03-27,943.706
2007-03-28,937.891
2007-03-29,940.255
2007-03-30,941.496
2007-04-02,946.025
2007-04-03,953.917
2007-04-04,952.377
2007-04-05,953.715
2007-04-06,953.715
2007-04-09,954.327
2007-04-10,956.63
2007-04-11,950.187
2007-04-12,954.069
2007-04-13,957.47
2007-04-16,967.74
2007-04-17,968.907
2007-04-18,969.155
2007-04-19,965.999
2007-04-20,974.594
2007-04-23,975.294
2007-04-24,973.881
2007-04-25,982.304
2007-04-26,982.144
2007-04-27,978.874
2007-04-30,965.538
2007-05-01,968.617
2007-05-02,977.787
2007-05-03,981.412
2007-05-04,982.598
2007-05-07,984.193
2007-05-08,982.81
2007-05-09,988.689
2007-05-10,974.963
2007-05-11,985.438
2007-05-14,981.362
2007-05-15,977.192
2007-05-16,981.763
2007-05-17,979.362
2007-05-18,983.752
2007-05-21,989.279
2007-05-22,993.151
2007-05-23,988.282
2007-05-24,974.214
2007-05-25,979.772
2007-05-28,979.772
2007-05-29,988.36
2007-05-30,998.025
2007-05-31,1000.0
2007-06-01,1005.895
2007-06-04,1008.258
2007-06-05,999.631
2007-06-06,989.595
2007-06-07,970.003
2007-06-08,980.332
2007-06-11,979.531
2007-06-12,967.798
2007-06-13,979.462
2007-06-14,982.355
2007-06-15,990.091
2007-06-18,987.707
2007-06-19,989.693
2007-06-20,977.077
2007-06-21,980.277
2007-06-22,971.845
2007-06-25,965.537
2007-06-26,962.374
2007-06-27,972.753
2007-06-28,973.592
2007-06-29,970.366
2007-07-02,982.677
2007-07-03,984.94
2007-07-04,984.94
2007-07-05,985.593
2007-07-06,989.153
2007-07-09,987.904
2007-07-10,969.877
2007-07-11,972.68
2007-07-12,987.861
2007-07-13,991.118
2007-07-16,985.119
2007-07-17,985.175
2007-07-18,979.679
2007-07-19,984.837
2007-07-20,969.622
2007-07-23,967.868
2007-07-24,943.477
2007-07-25,944.473
2007-07-26,921.432
2007-07-27,906.832
2007-07-30,913.506
2007-07-31,903.44
2007-08-01,906.162
2007-08-02,911.356
2007-08-03,881.195
2007-08-06,897.262
2007-08-07,901.773
2007-08-08,916.088
2007-08-09,895.117
2007-08-10,900.457
2007-08-13,896.994
2007-08-14,876.975
2007-08-15,862.364
2007-08-16,876.125
2007-08-17,897.871
2007-08-20,900.432
2007-08-21,904.335
2007-08-22,914.448
2007-08-23,908.958
2007-08-24,917.994
2007-08-27,907.075
2007-08-28,883.266
2007-08-29,903.588
2007-08-30,898.982
2007-08-31,909.831
2007-09-03,909.831
2007-09-04,918.936
2007-09-05,906.205
2007-09-06,907.838
2007-09-07,891.693
2007-09-10,885.132
2007-09-11,895.414
2007-09-12,892.748
2007-09-13,897.377
2007-09-14,901.083
2007-09-17,895.595
2007-09-18,925.322
2007-09-19,934.976
2007-09-20,924.087
2007-09-21,925.181
2007-09-24,918.15
2007-09-25,913.882
2007-09-26,919.856
2007-09-27,925.327
2007-09-28,919.866
2007-10-01,935.832
2007-10-02,941.269
2007-10-03,936.521
2007-10-04,937.627
2007-10-05,951.807
2007-10-08,945.569
2007-10-09,951.575
2007-10-10,948.284
2007-10-11,942.297
2007-10-12,943.078
2007-10-15,932.336
2007-10-16,922.503
2007-10-17,921.016
2007-10-18,918.878
2007-10-19,895.872
2007-10-22,905.547
2007-10-23,909.825
2007-10-24,904.656
2007-10-25,902.138
2007-10-26,914.929
2007-10-29,914.568
2007-10-30,911.909
2007-10-31,922.256
2007-11-01,893.359
2007-11-02,888.978
2007-11-05,882.636
2007-11-06,892.339
2007-11-07,865.166
2007-11-08,874.442
2007-11-09,869.531
2007-11-12,863.925
2007-11-13,887.098
2007-11-14,878.186
2007-11-15,868.351
2007-11-16,863.79
2007-11-19,845.77
2007-11-20,844.043
2007-11-21,834.904
2007-11-22,834.904
2007-11-23,849.18
2007-11-26,827.058
2007-11-27,837.145
2007-11-28,863.488
2007-11-29,859.924
2007-11-30,868.033
2007-12-03,861.923
2007-12-04,854.301
2007-12-05,866.692
2007-12-06,886.261
2007-12-07,885.855
2007-12-10,894.831
2007-12-11,864.665
2007-12-12,866.347
2007-12-13,865.234
2007-12-14,847.93
2007-12-17,836.501
2007-12-18,844.869
2007-12-19,844.172
2007-12-20,849.674
2007-12-21,864.697
2007-12-24,874.166
2007-12-25,874.166
2007-12-26,871.278
2007-12-27,854.653
2007-12-28,852.268
2007-12-31,849.924
2008-01-01,849.924
2008-01-02,836.409
2008-01-03,825.303
2008-01-04,802.08
2008-01-07,806.839
2008-01-08,786.584
2008-01-09,792.273
2008-01-10,800.771
2008-01-11,790.124
2008-01-14,794.328
2008-01-15,776.736
2008-01-16,781.616
2008-01-17,759.982
2008-01-18,752.469
2008-01-21,752.469
2008-01-22,754.669
2008-01-23,786.42
2008-01-24,784.663
2008-01-25,778.111
2008-01-28,797.936
2008-01-29,805.012
2008-01-30,797.718
2008-01-31,818.35
2008-02-01,836.322
2008-02-04,826.862
2008-02-05,805.5
2008-02-06,799.259
2008-02-07,807.848
2008-02-08,801.12
2008-02-11,800.207
2008-02-12,805.591
2008-02-13,814.679
2008-02-14,800.496
2008-02-15,800.681
2008-02-18,800.681
2008-02-19,798.856
2008-02-20,808.658
2008-02-21,795.106
2008-02-22,800.728
2008-02-25,815.746
2008-02-26,821.45
2008-02-27,818.725
2008-02-28,805.653
2008-02-29,782.401
2008-03-03,782.279
2008-03-04,779.912
2008-03-05,780.361
2008-03-06,757.478
2008-03-07,756.694
2008-03-10,743.995
2008-03-11,774.341
2008-03-12,766.53
2008-03-13,775.72
2008-03-14,760.21
2008-03-17,749.408
2008-03-18,779.547
2008-03-19,764.855
2008-03-20,783.708
2008-03-21,783.708
2008-03-24,798.213
2008-03-25,802.528
2008-03-26,792.678
2008-03-27,782.804
2008-03-28,774.609
2008-03-31,781.852
2008-04-01,810.524
2008-04-02,812.854
2008-04-03,815.15
2008-04-04,812.711
2008-04-07,814.854
2008-04-08,810.144
2008-04-09,796.547
2008-04-10,801.849
2008-04-11,787.483
2008-04-14,783.55
2008-04-15,790.939
2008-04-16,812.919
2008-04-17,812.404
2008-04-18,822.401
2008-04-21,816.274
2008-04-22,804.802
2008-04-23,806.198
2008-04-24,815.911
2008-04-25,822.451
2008-04-28,824.69
2008-04-29,820.052
2008-04-30,814.683
2008-05-01,832.518
2008-05-02,831.716
2008-05-05,828.5
2008-05-06,833.771
2008-05-07,820.594
2008-05-08,821.963
2008-05-09,820.928
2008-05-12,834.762
2008-05-13,836.693
2008-05-14,841.323
2008-05-15,848.799
2008-05-16,846.919
2008-05-19,846.751
2008-05-20,841.184
2008-05-21,829.369
2008-05-22,834.878
2008-05-23,824.326
2008-05-26,824.326
2008-05-27,832.675
2008-05-28,835.179
2008-05-29,842.377
2008-05-30,843.11
2008-06-02,835.017
2008-06-03,833.686
2008-06-04,836.399
2008-06-05,851.415
2008-06-06,824.423
2008-06-09,818.609
2008-06-10,817.941
2008-06-11,799.461
2008-06-12,803.43
2008-06-13,813.92
2008-06-16,818.102
2008-06-17,808.9
2008-06-18,799.006
2008-06-19,804.044
2008-06-20,790.078
2008-06-23,780.734
2008-06-24,775.491
2008-06-25,783.681
2008-06-26,761.273
2008-06-27,754.604
2008-06-30,749.395
2008-07-01,750.313
2008-07-02,734.918
2008-07-03,727.947
2008-07-04,727.947
2008-07-07,719.046
2008-07-08,743.898
2008-07-09,723.605
2008-07-10,727.24
2008-07-11,723.488
2008-07-14,709.312
2008-07-15,705.096
2008-07-16,731.664
2008-07-17,749.246
2008-07-18,748.15
2008-07-21,748.013
2008-07-22,767.115
2008-07-23,775.433
2008-07-24,749.569
2008-07-25,752.55
2008-07-28,739.435
2008-07-29,761.92
2008-07-30,767.867
2008-07-31,762.639
2008-08-01,763.105
2008-08-04,755.564
2008-08-05,778.145
2008-08-06,780.059
2008-08-07,764.247
2008-08-08,788.215
2008-08-11,802.277
2008-08-12,791.392
2008-08-13,788.28
2008-08-14,797.775
2008-08-15,801.348
2008-08-18,788.09
2008-08-19,776.242
2008-08-20,776.753
2008-08-21,772.869
2008-08-22,786.043
2008-08-25,769.587
2008-08-26,772.695
2008-08-27,781.822
2008-08-28,797.98
2008-08-29,790.681
2008-09-01,790.681
2008-09-02,792.468
2008-09-03,797.593
2008-09-04,776.556
2008-09-05,781.873
2008-09-08,802.877
2008-09-09,775.712
2008-09-10,781.428
2008-09-11,785.477
2008-09-12,790.423
2008-09-15,756.699
2008-09-16,774.096
2008-09-17,737.993
2008-09-18,788.257
2008-09-19,818.982
2008-09-22,773.517
2008-09-23,766.684
2008-09-24,759.583
2008-09-25,769.81
2008-09-26,770.706
2008-09-29,712.095
2008-09-30,740.367
2008-10-01,738.895
2008-10-02,704.655
2008-10-03,687.667
2008-10-06,661.216
2008-10-07,623.512
2008-10-08,610.126
2008-10-09,555.879
2008-10-10,567.297
2008-10-13,618.325
2008-10-14,611.591
2008-10-15,557.204
2008-10-16,578.31
2008-10-17,573.307
2008-10-20,592.816
2008-10-21,577.444
2008-10-22,543.799
2008-10-23,532.719
2008-10-24,514.809
2008-10-27,495.408
2008-10-28,539.635
2008-10-29,543.094
2008-10-30,561.379
2008-10-31,579.74
2008-11-03,580.466
2008-11-04,595.105
2008-11-05,563.361
2008-11-06,539.09
2008-11-07,553.383
2008-11-10,536.797
2008-11-11,525.387
2008-11-12,497.982
2008-11-13,537.082
2008-11-14,507.318
2008-11-17,498.159
2008-11-18,497.958
2008-11-19,460.772
2008-11-20,427.361
2008-11-21,450.914
2008-11-24,486.478
2008-11-25,494.657
2008-11-26,519.988
2008-11-27,519.988
2008-11-28,527.029
2008-12-01,466.279
2008-12-02,492.512
2008-12-03,507.103
2008-12-04,490.537
2008-12-05,514.794
2008-12-08,536.195
2008-12-09,521.325
2008-12-10,535.86
2008-12-11,507.788
2008-12-12,524.082
2008-12-15,509.677
2008-12-16,545.565
2008-12-17,547.006
2008-12-18,534.213
2008-12-19,542.238
2008-12-22,528.569
2008-12-23,522.242
2008-12-24,525.009
2008-12-25,525.009
2008-12-26,531.365
2008-12-29,523.426
2008-12-30,541.768
2008-12-31,557.668
2009-01-01,557.668
2009-01-02,570.635
2009-01-05,571.926
2009-01-06,584.86
2009-01-07,564.014
2009-01-08,568.813
2009-01-09,550.761
2009-01-12,533.401
2009-01-13,538.325
2009-01-14,515.291
2009-01-15,520.792
2009-01-16,528.221
2009-01-19,528.221
2009-01-20,491.733
2009-01-21,517.171
2009-01-22,500.751
2009-01-23,506.733
2009-01-26,509.854
2009-01-27,516.928
2009-01-28,538.363
2009-01-29,512.929
2009-01-30,497.757
2009-02-02,499.114
2009-02-03,502.492
2009-02-04,498.596
2009-02-05,505.899
2009-02-06,525.758
2009-02-09,525.057
2009-02-10,496.176
2009-02-11,500.311
2009-02-12,501.424
2009-02-13,494.79
2009-02-16,494.79
2009-02-17,469.139
2009-02-18,464.389
2009-02-19,454.486
2009-02-20,450.218
2009-02-23,431.04
2009-02-24,453.169
2009-02-25,445.144
2009-02-26,436.703
2009-02-27,429.859
2009-03-02,403.853
2009-03-03,396.369
2009-03-04,408.081
2009-03-05,383.099
2009-03-06,382.197
2009-03-09,377.348
2009-03-10,406.67
2009-03-11,407.738
2009-03-12,429.185
2009-03-13,432.631
2009-03-16,427.784
2009-03-17,445.398
2009-03-18,463.769
2009-03-19,459.238
2009-03-20,445.336
2009-03-23,483.352
2009-03-24,467.644
2009-03-25,474.882
2009-03-26,491.974
2009-03-27,478.482
2009-03-30,457.816
2009-03-31,467.508
2009-04-01,476.067
2009-04-02,497.979
2009-04-03,508.978
2009-04-06,501.544
2009-04-07,484.56
2009-04-08,493.544
2009-04-09,525.545
2009-04-10,525.545
2009-04-13,526.648
2009-04-14,508.096
2009-04-15,520.184
2009-04-16,534.927
2009-04-17,542.279
2009-04-20,508.448
2009-04-21,529.943
2009-04-22,528.332
2009-04-23,529.646
2009-04-24,544.092
2009-04-27,532.444
2009-04-28,533.811
2009-04-29,551.863
2009-04-30,551.549
2009-05-01,552.152
2009-05-04,579.103
2009-05-05,574.426
2009-05-06,582.464
2009-05-07,565.673
2009-05-08,591.135
2009-05-11,574.513
2009-05-12,567.315
2009-05-13,539.649
2009-05-14,550.313
2009-05-15,541.345
2009-05-18,566.441
2009-05-19,564.842
2009-05-20,560.627
2009-05-21,551.267
2009-05-22,548.373
2009-05-25,548.373
2009-05-26,570.151
2009-05-27,556.676
2009-05-28,563.01
2009-05-29,572.658
2009-06-01,594.917
2009-06-02,596.538
2009-06-03,585.278
2009-06-04,597.709
2009-06-05,596.503
2009-06-08,592.579
2009-06-09,595.354
2009-06-10,592.892
2009-06-11,596.793
2009-06-12,596.311
2009-06-15,577.498
2009-06-16,567.477
2009-06-17,563.247
2009-06-18,567.797
2009-06-19,570.754
2009-06-22,547.366
2009-06-23,546.356
2009-06-24,553.431
2009-06-25,566.789
2009-06-26,569.832
2009-06-29,574.04
2009-06-30,570.703
2009-07-01,578.761
2009-07-02,556.7
2009-07-03,556.7
2009-07-06,556.068
2009-07-07,542.912
2009-07-08,538.016
2009-07-09,540.71
2009-07-10,539.677
2009-07-13,555.513
2009-07-14,560.042
2009-07-15,580.771
2009-07-16,587.523
2009-07-17,584.236
2009-07-20,594.985
2009-07-21,592.993
2009-07-22,595.847
2009-07-23,615.997
2009-07-24,621.134
2009-07-27,626.267
2009-07-28,624.635
2009-07-29,618.668
2009-07-30,631.24
2009-07-31,632.615
2009-08-03,646.832
2009-08-04,655.065
2009-08-05,655.338
2009-08-06,649.916
2009-08-07,669.723
2009-08-10,667.039
2009-08-11,655.296
2009-08-12,666.006
2009-08-13,671.937
2009-08-14,662.361
2009-08-17,640.546
2009-08-18,650.054
2009-08-19,653.808
2009-08-20,663.339
2009-08-21,679.229
2009-08-24,677.621
2009-08-25,682.728
2009-08-26,682.297
2009-08-27,685.36
2009-08-28,686.743
2009-08-31,677.537
2009-09-01,656.565
2009-09-02,651.807
2009-09-03,661.196
2009-09-04,669.84
2009-09-07,669.84
2009-09-08,678.651
2009-09-09,689.067
2009-09-10,698.54
2009-09-11,698.564
2009-09-14,707.804
2009-09-15,716.714
2009-09-16,734.178
2009-09-17,727.26
2009-09-18,728.264
2009-09-21,724.232
2009-09-22,732.177
2009-09-23,721.021
2009-09-24,706.43
2009-09-25,702.382
2009-09-28,720.771
2009-09-29,720.789
2009-09-30,714.906
2009-10-01,690.122
2009-10-02,684.208
2009-10-05,700.804
2009-10-06,710.582
2009-10-07,711.65
2009-10-08,721.82
2009-10-09,726.872
2009-10-12,728.3
2009-10-13,724.435
2009-10-14,740.34
2009-10-15,741.78
2009-10-16,731.533
2009-10-19,739.97
2009-10-20,731.505
2009-10-21,722.925
2009-10-22,734.11
2009-10-23,720.236
2009-10-26,709.616
2009-10-27,701.545
2009-10-28,677.149
2009-10-29,697.56
2009-10-30,674.687
2009-11-02,675.801
2009-11-03,684.937
2009-11-04,678.816
2009-11-05,696.546
2009-11-06,694.975
2009-11-09,713.883
2009-11-10,711.02
2009-11-11,717.185
2009-11-12,704.762
2009-11-13,711.006
2009-11-16,726.403
2009-11-17,725.707
2009-11-18,725.225
2009-11-19,709.695
2009-11-20,706.848
2009-11-23,715.618
2009-11-24,713.593
2009-11-25,717.442
2009-11-26,717.442
2009-11-27,700.075
2009-11-30,705.259
2009-12-01,715.009
2009-12-02,721.202
2009-12-03,712.706
2009-12-04,725.016
2009-12-07,724.1
2009-12-08,718.09
2009-12-09,718.203
2009-12-10,719.525
2009-12-11,726.727
2009-12-14,737.17
2009-12-15,732.657
2009-12-16,737.279
2009-12-17,729.738
2009-12-18,734.58
2009-12-21,743.482
2009-12-22,749.497
2009-12-23,754.472
2009-12-24,759.575
2009-12-25,759.575
2009-12-28,758.946
2009-12-29,757.914
2009-12-30,756.947
2009-12-31,747.509
2010-01-01,747.509
2010-01-04,759.795
2010-01-05,760.798
2010-01-06,763.454
2010-01-07,769.859
2010-01-08,771.542
2010-01-11,772.645
2010-01-12,763.285
2010-01-13,772.711
2010-01-14,775.081
2010-01-15,766.018
2010-01-18,766.018
2010-01-19,777.697
2010-01-20,770.268
2010-01-21,757.628
2010-01-22,742.437
2010-01-25,745.327
2010-01-26,740.489
2010-01-27,744.864
2010-01-28,735.711
2010-01-29,727.447
2010-02-01,738.124
2010-02-02,748.757
2010-02-03,742.664
2010-02-04,718.499
2010-02-05,721.425
2010-02-08,714.358
2010-02-09,723.348
2010-02-10,723.144
2010-02-11,732.086
2010-02-12,735.567
2010-02-15,735.567
2010-02-16,749.508
2010-02-17,754.105
2010-02-18,760.246
2010-02-19,764.248
2010-02-22,765.122
2010-02-23,754.662
2010-02-24,761.398
2010-02-25,761.581
2010-02-26,761.329
2010-03-01,772.86
2010-03-02,777.796
2010-03-03,778.627
2010-03-04,782.07
2010-03-05,795.085
2010-03-08,797.323
2010-03-09,798.275
2010-03-10,803.903
2010-03-11,807.233
2010-03-12,807.563
2010-03-15,806.42
2010-03-16,815.058
2010-03-17,822.348
2010-03-18,818.911
2010-03-19,811.391
2010-03-22,819.325
2010-03-23,826.19
2010-03-24,821.696
2010-03-25,816.759
2010-03-26,817.316
2010-03-29,822.549
2010-03-30,823.252
2010-03-31,818.903
2010-04-01,826.756
2010-04-02,826.756
2010-04-05,839.994
2010-04-06,845.252
2010-04-07,839.807
2010-04-08,840.517
2010-04-09,846.314
2010-04-12,848.21
2010-04-13,850.444
2010-04-14,863.558
2010-04-15,862.069
2010-04-16,848.37
2010-04-19,848.705
2010-04-20,860.918
2010-04-21,866.471
2010-04-22,875.272
2010-04-23,884.616
2010-04-26,880.434
2010-04-27,855.853
2010-04-28,859.975
2010-04-29,877.553
2010-04-30,857.406
2010-05-03,872.498
2010-05-04,846.683
2010-05-05,835.972
2010-05-06,806.027
2010-05-07,786.991
2010-05-10,830.498
2010-05-11,832.161
2010-05-12,850.667
2010-05-13,841.726
2010-05-14,822.089
2010-05-17,823.931
2010-05-18,808.954
2010-05-19,801.475
2010-05-20,763.279
2010-05-21,776.343
2010-05-24,765.74
2010-05-25,766.057
2010-05-26,767.878
2010-05-27,800.777
2010-05-28,791.357
2010-05-31,791.357
2010-06-01,768.946
2010-06-02,790.548
2010-06-03,795.264
2010-06-04,759.578
2010-06-07,744.994
2010-06-08,750.858
2010-06-09,750.651
2010-06-10,777.134
2010-06-11,784.333
2010-06-14,787.816
2010-06-15,808.659
2010-06-16,804.907
2010-06-17,804.373
2010-06-18,804.254
2010-06-21,798.809
2010-06-22,781.729
2010-06-23,779.61
2010-06-24,765.517
2010-06-25,776.081
2010-06-28,773.326
2010-06-29,743.989
2010-06-30,735.691
2010-07-01,730.377
2010-07-02,723.751
2010-07-05,723.751
2010-07-06,720.487
2010-07-07,747.846
2010-07-08,757.095
2010-07-09,766.995
2010-07-12,762.117
2010-07-13,781.839
2010-07-14,777.82
2010-07-15,775.762
2010-07-16,748.434
2010-07-19,754.328
2010-07-20,765.442
2010-07-21,752.638
2010-07-22,776.998
2010-07-23,788.819
2010-07-26,804.138
2010-07-27,801.421
2010-07-28,791.255
2010-07-29,789.002
2010-07-30,788.803
2010-08-02,805.911
2010-08-03,797.219
2010-08-04,803.437
2010-08-05,798.555
2010-08-06,795.181
2010-08-09,803.288
2010-08-10,792.815
2010-08-11,764.711
2010-08-12,759.568
2010-08-13,755.887
2010-08-16,757.766
2010-08-17,770.145
2010-08-18,772.472
2010-08-19,755.256
2010-08-20,753.283
2010-08-23,747.048
2010-08-24,737.271
2010-08-25,744.259
2010-08-26,738.95
2010-08-27,756.148
2010-08-30,741.378
2010-08-31,743.693
2010-09-01,769.697
2010-09-02,777.658
2010-09-03,789.857
2010-09-06,789.857
2010-09-07,774.477
2010-09-08,779.496
2010-09-09,782.821
2010-09-10,785.131
2010-09-13,799.386
2010-09-14,797.144
