Date,USA SMID VALUE SMID (Small+Mid Cap)
2005-11-02,735.04
2005-11-03,734.886
2005-11-04,734.469
2005-11-07,736.552
2005-11-08,731.567
2005-11-09,735.369
2005-11-10,741.039
2005-11-11,743.45
2005-11-14,743.234
2005-11-15,738.992
2005-11-16,739.302
2005-11-17,749.684
2005-11-18,752.996
2005-11-21,757.458
2005-11-22,761.928
2005-11-23,764.233
2005-11-24,764.233
2005-11-25,765.291
2005-11-28,756.494
2005-11-29,759.04
2005-11-30,758.417
2005-12-01,770.037
2005-12-02,769.598
2005-12-05,766.351
2005-12-06,766.609
2005-12-07,761.962
2005-12-08,763.597
2005-12-09,766.969
2005-12-12,767.642
2005-12-13,771.068
2005-12-14,775.456
2005-12-15,771.022
2005-12-16,769.887
2005-12-19,761.237
2005-12-20,762.3
2005-12-21,766.63
2005-12-22,769.939
2005-12-23,771.711
2005-12-26,771.711
2005-12-27,764.62
2005-12-28,767.546
2005-12-29,765.876
2005-12-30,762.274
2006-01-02,762.274
2006-01-03,774.235
2006-01-04,778.783
2006-01-05,779.556
2006-01-06,786.287
2006-01-09,791.621
2006-01-10,795.406
2006-01-11,795.559
2006-01-12,790.457
2006-01-13,790.549
2006-01-16,790.549
2006-01-17,787.438
2006-01-18,786.223
2006-01-19,793.274
2006-01-20,782.746
2006-01-23,786.199
2006-01-24,793.111
2006-01-25,791.022
2006-01-26,798.24
2006-01-27,802.003
2006-01-30,802.053
2006-01-31,801.961
2006-02-01,803.53
2006-02-02,795.558
2006-02-03,791.472
2006-02-06,795.321
2006-02-07,787.739
2006-02-08,790.722
2006-02-09,788.612
2006-02-10,789.461
2006-02-13,785.439
2006-02-14,793.814
2006-02-15,797.368
2006-02-16,803.844
2006-02-17,804.424
2006-02-20,804.424
2006-02-21,803.076
2006-02-22,811.195
2006-02-23,808.838
2006-02-24,811.059
2006-02-27,812.631
2006-02-28,804.417
2006-03-01,811.991
2006-03-02,809.818
2006-03-03,807.574
2006-03-06,801.843
2006-03-07,795.746
2006-03-08,797.104
2006-03-09,795.249
2006-03-10,802.487
2006-03-13,804.23
2006-03-14,812.843
2006-03-15,819.555
2006-03-16,822.693
2006-03-17,825.365
2006-03-20,821.463
2006-03-21,813.859
2006-03-22,819.487
2006-03-23,819.648
2006-03-24,821.918
2006-03-27,821.053
2006-03-28,818.857
2006-03-29,828.698
2006-03-30,825.86
2006-03-31,825.709
2006-04-03,824.684
2006-04-04,827.306
2006-04-05,832.643
2006-04-06,830.227
2006-04-07,821.02
2006-04-10,818.73
2006-04-11,810.986
2006-04-12,813.833
2006-04-13,813.052
2006-04-14,813.052
2006-04-17,813.266
2006-04-18,831.201
2006-04-19,836.888
2006-04-20,836.142
2006-04-21,835.32
2006-04-24,831.153
2006-04-25,828.484
2006-04-26,829.557
2006-04-27,831.068
2006-04-28,832.361
2006-05-01,829.571
2006-05-02,833.594
2006-05-03,833.108
2006-05-04,837.933
2006-05-05,846.168
2006-05-08,847.321
2006-05-09,846.43
2006-05-10,845.743
2006-05-11,832.849
2006-05-12,820.534
2006-05-15,819.694
2006-05-16,817.619
2006-05-17,803.62
2006-05-18,798.125
2006-05-19,802.036
2006-05-22,797.695
2006-05-23,793.155
2006-05-24,794.09
2006-05-25,805.63
2006-05-26,810.43
2006-05-29,810.43
2006-05-30,798.117
2006-05-31,807.005
2006-06-01,818.808
2006-06-02,821.206
2006-06-05,805.323
2006-06-06,801.712
2006-06-07,799.638
2006-06-08,800.061
2006-06-09,798.902
2006-06-12,785.702
2006-06-13,775.146
2006-06-14,776.325
2006-06-15,796.099
2006-06-16,792.122
2006-06-19,783.28
2006-06-20,781.783
2006-06-21,791.316
2006-06-22,787.664
2006-06-23,789.824
2006-06-26,796.91
2006-06-27,788.878
2006-06-28,792.026
2006-06-29,811.328
2006-06-30,813.818
2006-07-03,819.273
2006-07-04,819.273
2006-07-05,811.88
2006-07-06,813.557
2006-07-07,807.941
2006-07-10,810.178
2006-07-11,812.531
2006-07-12,803.964
2006-07-13,792.332
2006-07-14,786.474
2006-07-17,784.843
2006-07-18,787.897
2006-07-19,804.022
2006-07-20,792.884
2006-07-21,784.146
2006-07-24,799.211
2006-07-25,804.683
2006-07-26,805.629
2006-07-27,798.317
2006-07-28,810.253
2006-07-31,808.728
2006-08-01,804.281
2006-08-02,807.849
2006-08-03,813.272
2006-08-04,814.33
2006-08-07,809.637
2006-08-08,803.001
2006-08-09,797.489
2006-08-10,800.87
2006-08-11,796.198
2006-08-14,798.14
2006-08-15,810.403
2006-08-16,817.509
2006-08-17,818.555
2006-08-18,820.084
2006-08-21,815.919
2006-08-22,818.508
2006-08-23,810.889
2006-08-24,812.078
2006-08-25,811.046
2006-08-28,817.961
2006-08-29,822.023
2006-08-30,824.361
2006-08-31,827.524
2006-09-01,829.048
2006-09-04,829.048
2006-09-05,831.843
2006-09-06,821.026
2006-09-07,816.681
2006-09-08,820.013
2006-09-11,819.798
2006-09-12,831.865
2006-09-13,836.118
2006-09-14,833.769
2006-09-15,836.191
2006-09-18,834.182
2006-09-19,832.743
2006-09-20,837.858
2006-09-21,830.806
2006-09-22,827.568
2006-09-25,834.621
2006-09-26,838.42
2006-09-27,840.681
2006-09-28,841.157
2006-09-29,836.193
2006-10-02,833.901
2006-10-03,835.304
2006-10-04,845.971
2006-10-05,851.237
2006-10-06,847.794
2006-10-09,852.596
2006-10-10,854.684
2006-10-11,852.941
2006-10-12,863.295
2006-10-13,867.154
2006-10-16,871.824
2006-10-17,868.402
2006-10-18,868.945
2006-10-19,869.212
2006-10-20,866.104
2006-10-23,869.404
2006-10-24,870.318
2006-10-25,874.154
2006-10-26,879.928
2006-10-27,871.424
2006-10-30,875.153
2006-10-31,873.449
2006-11-01,865.426
2006-11-02,862.871
2006-11-03,861.509
2006-11-06,870.324
2006-11-07,869.998
2006-11-08,874.765
2006-11-09,871.7
2006-11-10,877.402
2006-11-13,879.936
2006-11-14,889.194
2006-11-15,892.878
2006-11-16,895.422
2006-11-17,893.805
2006-11-20,897.65
2006-11-21,900.543
2006-11-22,903.132
2006-11-23,903.132
2006-11-24,903.285
2006-11-27,886.001
2006-11-28,888.393
2006-11-29,899.622
2006-11-30,903.394
2006-12-01,900.911
2006-12-04,911.361
2006-12-05,913.629
2006-12-06,912.971
2006-12-07,909.669
2006-12-08,909.265
2006-12-11,910.215
2006-12-12,908.947
2006-12-13,909.507
2006-12-14,914.42
2006-12-15,913.147
2006-12-18,905.857
2006-12-19,906.058
2006-12-20,908.439
2006-12-21,904.617
2006-12-22,901.937
2006-12-25,901.937
2006-12-26,908.417
2006-12-27,916.568
2006-12-28,914.58
2006-12-29,909.533
2007-01-01,909.533
2007-01-02,909.533
2007-01-03,911.243
2007-01-04,910.72
2007-01-05,899.284
2007-01-08,899.674
2007-01-09,901.691
2007-01-10,903.293
2007-01-11,911.104
2007-01-12,914.927
2007-01-15,914.927
2007-01-16,915.062
2007-01-17,914.022
2007-01-18,909.623
2007-01-19,915.819
2007-01-22,910.659
2007-01-23,917.187
2007-01-24,925.336
2007-01-25,917.399
2007-01-26,920.092
2007-01-29,922.942
2007-01-30,929.254
2007-01-31,934.839
2007-02-01,942.432
2007-02-02,946.079
2007-02-05,944.935
2007-02-06,950.925
2007-02-07,955.952
2007-02-08,954.216
2007-02-09,946.826
2007-02-12,943.318
2007-02-13,952.951
2007-02-14,956.576
2007-02-15,958.995
2007-02-16,960.141
2007-02-19,960.141
2007-02-20,966.734
2007-02-21,966.056
2007-02-22,965.806
2007-02-23,962.4
2007-02-26,961.613
2007-02-27,932.015
2007-02-28,934.681
2007-03-01,932.702
2007-03-02,919.855
2007-03-05,901.481
2007-03-06,918.734
2007-03-07,916.784
2007-03-08,924.087
2007-03-09,927.946
2007-03-12,930.184
2007-03-13,909.666
2007-03-14,914.903
2007-03-15,922.934
2007-03-16,917.954
2007-03-19,927.54
2007-03-20,934.417
2007-03-21,948.855
2007-03-22,948.629
2007-03-23,951.106
2007-03-26,949.233
2007-03-27,942.665
2007-03-28,937.012
2007-03-29,939.41
2007-03-30,940.657
2007-04-02,945.207
2007-04-03,953.118
2007-04-04,951.593
2007-04-05,952.945
2007-04-06,952.945
2007-04-09,953.557
2007-04-10,955.867
2007-04-11,949.454
2007-04-12,953.364
2007-04-13,956.767
2007-04-16,967.04
2007-04-17,968.212
2007-04-18,968.469
2007-04-19,965.321
2007-04-20,973.91
2007-04-23,974.611
2007-04-24,973.204
2007-04-25,981.634
2007-04-26,981.52
2007-04-27,978.285
2007-04-30,964.966
2007-05-01,968.044
2007-05-02,977.252
2007-05-03,980.921
2007-05-04,982.115
2007-05-07,983.719
2007-05-08,982.375
2007-05-09,988.285
2007-05-10,974.586
2007-05-11,985.11
2007-05-14,981.116
2007-05-15,976.959
2007-05-16,981.587
2007-05-17,979.194
2007-05-18,983.596
2007-05-21,989.123
2007-05-22,993.0
2007-05-23,988.161
2007-05-24,974.102
2007-05-25,979.667
2007-05-28,979.667
2007-05-29,988.284
2007-05-30,998.016
2007-05-31,1000.0
2007-06-01,1005.91
2007-06-04,1008.303
2007-06-05,999.68
2007-06-06,989.729
2007-06-07,970.182
2007-06-08,980.518
2007-06-11,979.726
2007-06-12,968.011
2007-06-13,979.842
2007-06-14,982.769
2007-06-15,990.511
2007-06-18,988.144
2007-06-19,990.148
2007-06-20,977.548
2007-06-21,980.753
2007-06-22,972.32
2007-06-25,966.009
2007-06-26,962.867
2007-06-27,973.412
2007-06-28,974.281
2007-06-29,971.054
2007-07-02,983.404
2007-07-03,985.706
2007-07-04,985.706
2007-07-05,986.374
2007-07-06,989.953
2007-07-09,988.718
2007-07-10,970.687
2007-07-11,973.517
2007-07-12,988.733
2007-07-13,991.996
2007-07-16,985.993
2007-07-17,986.055
2007-07-18,980.564
2007-07-19,985.738
2007-07-20,970.511
2007-07-23,968.762
2007-07-24,944.349
2007-07-25,945.358
2007-07-26,922.304
2007-07-27,907.731
2007-07-30,914.455
2007-07-31,904.397
2007-08-01,907.163
2007-08-02,912.396
2007-08-03,882.221
2007-08-06,898.322
2007-08-07,902.863
2007-08-08,917.246
2007-08-09,896.261
2007-08-10,901.624
2007-08-13,898.218
2007-08-14,878.195
2007-08-15,863.623
2007-08-16,877.427
2007-08-17,899.217
2007-08-20,901.782
2007-08-21,905.7
2007-08-22,915.836
2007-08-23,910.363
2007-08-24,919.416
2007-08-27,908.485
2007-08-28,884.64
2007-08-29,905.086
2007-08-30,900.507
2007-08-31,911.386
2007-09-03,911.386
2007-09-04,920.538
2007-09-05,907.889
2007-09-06,909.557
2007-09-07,893.382
2007-09-10,886.821
2007-09-11,897.145
2007-09-12,894.623
2007-09-13,899.296
2007-09-14,903.012
2007-09-17,897.526
2007-09-18,927.331
2007-09-19,937.036
2007-09-20,926.142
2007-09-21,927.242
2007-09-24,920.2
2007-09-25,915.937
2007-09-26,922.084
2007-09-27,927.616
2007-09-28,922.143
2007-10-01,938.17
2007-10-02,943.625
2007-10-03,938.915
2007-10-04,940.029
2007-10-05,954.261
2007-10-08,948.006
2007-10-09,954.03
2007-10-10,950.743
2007-10-11,944.776
2007-10-12,945.559
2007-10-15,934.791
2007-10-16,924.934
2007-10-17,923.469
2007-10-18,921.336
2007-10-19,898.28
2007-10-22,907.981
2007-10-23,912.272
2007-10-24,907.1
2007-10-25,904.585
2007-10-26,917.414
2007-10-29,917.091
2007-10-30,914.477
2007-10-31,924.895
2007-11-01,895.948
2007-11-02,891.58
2007-11-05,885.249
2007-11-06,894.998
2007-11-07,867.788
2007-11-08,877.102
2007-11-09,872.215
2007-11-12,866.592
2007-11-13,889.904
2007-11-14,881.041
2007-11-15,871.188
2007-11-16,866.614
2007-11-19,848.563
2007-11-20,846.836
2007-11-21,837.692
2007-11-22,837.692
2007-11-23,852.019
2007-11-26,829.827
2007-11-27,839.957
2007-11-28,866.504
2007-11-29,862.964
2007-11-30,871.104
2007-12-03,865.012
2007-12-04,857.364
2007-12-05,869.887
2007-12-06,889.572
2007-12-07,889.167
2007-12-10,898.187
2007-12-11,867.923
2007-12-12,869.76
2007-12-13,868.728
2007-12-14,851.365
2007-12-17,839.9
2007-12-18,848.31
2007-12-19,847.659
2007-12-20,853.198
2007-12-21,868.287
2007-12-24,877.816
2007-12-25,877.816
2007-12-26,874.961
2007-12-27,858.458
2007-12-28,856.099
2007-12-31,853.745
2008-01-01,853.745
2008-01-02,840.211
2008-01-03,829.063
2008-01-04,805.735
2008-01-07,810.517
2008-01-08,790.189
2008-01-09,795.917
2008-01-10,804.471
2008-01-11,793.791
2008-01-14,798.014
2008-01-15,780.344
2008-01-16,785.268
2008-01-17,763.541
2008-01-18,755.997
2008-01-21,755.997
2008-01-22,758.208
2008-01-23,790.124
2008-01-24,788.379
2008-01-25,781.796
2008-01-28,801.717
2008-01-29,808.877
2008-01-30,801.604
2008-01-31,822.342
2008-02-01,840.411
2008-02-04,830.935
2008-02-05,809.504
2008-02-06,803.252
2008-02-07,811.904
2008-02-08,805.153
2008-02-11,804.242
2008-02-12,809.689
2008-02-13,818.927
2008-02-14,804.676
2008-02-15,804.875
2008-02-18,804.875
2008-02-19,803.048
2008-02-20,812.942
2008-02-21,799.335
2008-02-22,804.994
2008-02-25,820.093
2008-02-26,825.842
2008-02-27,823.176
2008-02-28,810.092
2008-02-29,786.713
2008-03-03,786.636
2008-03-04,784.258
2008-03-05,784.783
2008-03-06,761.846
2008-03-07,761.065
2008-03-10,748.317
2008-03-11,778.863
2008-03-12,771.131
2008-03-13,780.436
2008-03-14,764.833
2008-03-17,753.984
2008-03-18,784.354
2008-03-19,769.584
2008-03-20,788.56
2008-03-21,788.56
2008-03-24,803.156
2008-03-25,807.514
2008-03-26,797.645
2008-03-27,787.844
2008-03-28,779.636
2008-03-31,786.927
2008-04-01,815.799
2008-04-02,818.186
2008-04-03,820.509
2008-04-04,818.058
2008-04-07,820.218
2008-04-08,815.495
2008-04-09,801.832
2008-04-10,807.186
2008-04-11,792.768
2008-04-14,788.812
2008-04-15,796.261
2008-04-16,818.401
2008-04-17,817.884
2008-04-18,827.95
2008-04-21,821.794
2008-04-22,810.244
2008-04-23,811.655
2008-04-24,821.447
2008-04-25,828.032
2008-04-28,830.339
2008-04-29,825.728
2008-04-30,820.346
2008-05-01,838.339
2008-05-02,837.535
2008-05-05,834.325
2008-05-06,839.652
2008-05-07,826.409
2008-05-08,827.81
2008-05-09,826.773
2008-05-12,840.755
2008-05-13,842.735
2008-05-14,847.488
2008-05-15,855.039
2008-05-16,853.149
2008-05-19,852.988
2008-05-20,847.385
2008-05-21,835.506
2008-05-22,841.067
2008-05-23,830.44
2008-05-26,830.44
2008-05-27,838.861
2008-05-28,841.482
2008-05-29,848.778
2008-05-30,849.524
2008-06-02,841.395
2008-06-03,840.061
2008-06-04,842.845
2008-06-05,858.021
2008-06-06,830.852
2008-06-09,825.018
2008-06-10,824.352
2008-06-11,805.89
2008-06-12,809.984
2008-06-13,820.56
2008-06-16,824.776
2008-06-17,815.52
2008-06-18,805.579
2008-06-19,810.659
2008-06-20,796.582
2008-06-23,787.166
2008-06-24,781.898
2008-06-25,790.205
2008-06-26,767.768
2008-06-27,761.07
2008-06-30,755.82
2008-07-01,756.794
2008-07-02,741.291
2008-07-03,734.265
2008-07-04,734.265
2008-07-07,725.287
2008-07-08,750.375
2008-07-09,729.922
2008-07-10,733.6
2008-07-11,729.848
2008-07-14,715.554
2008-07-15,711.303
2008-07-16,738.118
2008-07-17,755.855
2008-07-18,754.752
2008-07-21,754.622
2008-07-22,773.898
2008-07-23,782.302
2008-07-24,756.233
2008-07-25,759.241
2008-07-28,746.012
2008-07-29,768.738
2008-07-30,774.832
2008-07-31,769.574
2008-08-01,770.054
2008-08-04,762.468
2008-08-05,785.277
2008-08-06,787.232
2008-08-07,771.326
2008-08-08,795.521
2008-08-11,809.726
2008-08-12,798.76
2008-08-13,795.736
2008-08-14,805.34
2008-08-15,808.948
2008-08-18,795.577
2008-08-19,783.635
2008-08-20,784.161
2008-08-21,780.26
2008-08-22,793.564
2008-08-25,776.958
2008-08-26,780.11
2008-08-27,789.397
2008-08-28,805.758
2008-08-29,798.407
2008-09-01,798.407
2008-09-02,800.215
2008-09-03,805.44
2008-09-04,784.2
2008-09-05,789.621
2008-09-08,810.882
2008-09-09,783.455
2008-09-10,789.296
2008-09-11,793.505
2008-09-12,798.519
2008-09-15,764.453
2008-09-16,782.089
2008-09-17,745.645
2008-09-18,796.434
2008-09-19,827.482
2008-09-22,781.544
2008-09-23,774.663
2008-09-24,767.508
2008-09-25,777.843
2008-09-26,778.896
2008-09-29,719.692
2008-09-30,748.272
2008-10-01,746.831
2008-10-02,712.27
2008-10-03,695.106
2008-10-06,668.37
2008-10-07,630.259
2008-10-08,616.763
2008-10-09,561.935
2008-10-10,573.503
2008-10-13,625.09
2008-10-14,618.285
2008-10-15,563.324
2008-10-16,584.666
2008-10-17,579.613
2008-10-20,599.338
2008-10-21,583.806
2008-10-22,549.794
2008-10-23,538.608
2008-10-24,520.503
2008-10-27,500.889
2008-10-28,545.607
2008-10-29,549.188
2008-10-30,567.726
2008-10-31,586.301
2008-11-03,587.048
2008-11-04,601.861
2008-11-05,569.797
2008-11-06,545.318
2008-11-07,559.79
2008-11-10,543.022
2008-11-11,531.481
2008-11-12,503.858
2008-11-13,543.47
2008-11-14,513.355
2008-11-17,504.106
2008-11-18,503.908
2008-11-19,466.304
2008-11-20,432.501
2008-11-21,456.348
2008-11-24,492.375
2008-11-25,500.717
2008-11-26,526.426
2008-11-27,526.426
2008-11-28,533.569
2008-12-01,472.078
2008-12-02,498.646
2008-12-03,513.511
2008-12-04,496.741
2008-12-05,521.344
2008-12-08,543.087
2008-12-09,528.036
2008-12-10,542.822
2008-12-11,514.488
2008-12-12,531.001
2008-12-15,516.422
2008-12-16,552.806
2008-12-17,554.297
2008-12-18,541.342
2008-12-19,549.477
2008-12-22,535.63
2008-12-23,529.229
2008-12-24,532.096
2008-12-25,532.096
2008-12-26,538.584
2008-12-29,530.657
2008-12-30,549.294
2008-12-31,565.428
2009-01-01,565.428
2009-01-02,578.587
2009-01-05,579.902
2009-01-06,593.022
2009-01-07,571.913
2009-01-08,576.783
2009-01-09,558.481
2009-01-12,540.878
2009-01-13,545.884
2009-01-14,522.541
2009-01-15,528.123
2009-01-16,535.672
2009-01-19,535.672
2009-01-20,498.677
2009-01-21,524.486
2009-01-22,507.842
2009-01-23,513.91
2009-01-26,517.078
2009-01-27,524.253
2009-01-28,546.044
2009-01-29,520.266
2009-01-30,504.883
2009-02-02,506.262
2009-02-03,509.705
2009-02-04,505.785
2009-02-05,513.24
2009-02-06,533.401
2009-02-09,532.701
2009-02-10,503.404
2009-02-11,507.688
2009-02-12,508.845
2009-02-13,502.12
2009-02-16,502.12
2009-02-17,476.097
2009-02-18,471.34
2009-02-19,461.296
2009-02-20,456.966
2009-02-23,437.515
2009-02-24,459.981
2009-02-25,451.92
2009-02-26,443.396
2009-02-27,436.452
2009-03-02,410.069
2009-03-03,402.479
2009-03-04,414.422
2009-03-05,389.076
2009-03-06,388.198
2009-03-09,383.291
2009-03-10,413.096
2009-03-11,414.239
2009-03-12,436.083
2009-03-13,439.62
2009-03-16,434.71
2009-03-17,452.624
2009-03-18,471.315
2009-03-19,466.713
2009-03-20,452.587
2009-03-23,491.228
2009-03-24,475.284
2009-03-25,482.645
2009-03-26,500.061
2009-03-27,486.454
2009-03-30,465.475
2009-03-31,475.329
2009-04-01,484.051
2009-04-02,506.357
2009-04-03,517.548
2009-04-06,509.992
2009-04-07,492.752
2009-04-08,501.899
2009-04-09,534.442
2009-04-10,534.442
2009-04-13,535.58
2009-04-14,516.723
2009-04-15,529.033
2009-04-16,544.027
2009-04-17,551.505
2009-04-20,517.098
2009-04-21,538.966
2009-04-22,537.329
2009-04-23,538.674
2009-04-24,553.368
2009-04-27,541.523
2009-04-28,542.959
2009-04-29,561.352
2009-04-30,561.039
2009-05-01,561.676
2009-05-04,589.096
2009-05-05,584.346
2009-05-06,592.557
2009-05-07,575.508
2009-05-08,601.42
2009-05-11,584.523
2009-05-12,577.216
2009-05-13,549.167
2009-05-14,560.039
2009-05-15,550.918
2009-05-18,576.473
2009-05-19,574.861
2009-05-20,570.588
2009-05-21,561.08
2009-05-22,558.14
2009-05-25,558.14
2009-05-26,580.31
2009-05-27,566.653
2009-05-28,573.163
2009-05-29,582.99
2009-06-01,605.665
2009-06-02,607.319
2009-06-03,595.893
2009-06-04,608.564
2009-06-05,607.368
2009-06-08,603.415
2009-06-09,606.255
2009-06-10,603.759
2009-06-11,607.818
2009-06-12,607.365
2009-06-15,588.217
2009-06-16,578.018
2009-06-17,573.728
2009-06-18,578.367
2009-06-19,581.379
2009-06-22,557.561
2009-06-23,556.54
2009-06-24,563.752
2009-06-25,577.36
2009-06-26,580.566
2009-06-29,584.871
2009-06-30,581.48
2009-07-01,589.716
2009-07-02,567.242
2009-07-03,567.242
2009-07-06,566.603
2009-07-07,553.198
2009-07-08,548.242
2009-07-09,551.001
2009-07-10,549.948
2009-07-13,566.101
2009-07-14,570.717
2009-07-15,591.853
2009-07-16,598.736
2009-07-17,595.386
2009-07-20,606.341
2009-07-21,604.313
2009-07-22,607.233
2009-07-23,627.773
2009-07-24,633.008
2009-07-27,638.24
2009-07-28,636.581
2009-07-29,630.553
2009-07-30,643.39
2009-07-31,644.799
2009-08-03,659.294
2009-08-04,667.719
2009-08-05,668.023
2009-08-06,662.533
2009-08-07,682.735
2009-08-10,680.013
2009-08-11,668.043
2009-08-12,679.063
2009-08-13,685.138
2009-08-14,675.381
2009-08-17,653.156
2009-08-18,662.868
2009-08-19,666.723
2009-08-20,676.455
2009-08-21,692.666
2009-08-24,691.031
2009-08-25,696.245
2009-08-26,695.825
2009-08-27,698.986
2009-08-28,700.446
2009-08-31,691.068
2009-09-01,669.678
2009-09-02,664.871
2009-09-03,674.468
2009-09-04,683.307
2009-09-07,683.307
2009-09-08,692.345
2009-09-09,702.995
2009-09-10,712.671
2009-09-11,712.759
2009-09-14,722.206
2009-09-15,731.316
2009-09-16,749.153
2009-09-17,742.112
2009-09-18,743.137
2009-09-21,739.028
2009-09-22,747.14
2009-09-23,735.766
2009-09-24,720.89
2009-09-25,716.759
2009-09-28,735.621
2009-09-29,735.669
2009-09-30,729.684
2009-10-01,704.406
2009-10-02,698.371
2009-10-05,715.316
2009-10-06,725.302
2009-10-07,726.416
2009-10-08,736.811
2009-10-09,741.971
2009-10-12,743.429
2009-10-13,739.503
2009-10-14,755.751
2009-10-15,757.226
2009-10-16,746.768
2009-10-19,755.38
2009-10-20,746.74
2009-10-21,737.992
2009-10-22,749.417
2009-10-23,735.257
2009-10-26,724.417
2009-10-27,716.179
2009-10-28,691.324
2009-10-29,712.181
2009-10-30,688.829
2009-11-02,689.975
2009-11-03,699.309
2009-11-04,693.102
2009-11-05,711.244
2009-11-06,709.676
2009-11-09,729.005
2009-11-10,726.156
2009-11-11,732.452
2009-11-12,719.838
2009-11-13,726.218
2009-11-16,741.974
2009-11-17,741.269
2009-11-18,740.826
2009-11-19,724.965
2009-11-20,722.06
2009-11-23,731.036
2009-11-24,728.988
2009-11-25,733.006
2009-11-26,733.006
2009-11-27,715.325
2009-11-30,720.631
2009-12-01,730.597
2009-12-02,736.97
2009-12-03,728.297
2009-12-04,740.877
2009-12-07,739.977
2009-12-08,733.87
2009-12-09,734.004
2009-12-10,735.373
2009-12-11,742.788
2009-12-14,753.487
2009-12-15,748.898
2009-12-16,753.632
2009-12-17,745.958
2009-12-18,750.909
2009-12-21,760.026
2009-12-22,766.18
2009-12-23,771.286
2009-12-24,776.503
2009-12-25,776.503
2009-12-28,775.863
2009-12-29,774.965
2009-12-30,774.01
2009-12-31,764.363
2010-01-01,764.363
2010-01-04,776.937
2010-01-05,777.967
2010-01-06,780.707
2010-01-07,787.262
2010-01-08,788.983
2010-01-11,790.111
2010-01-12,780.542
2010-01-13,790.213
2010-01-14,792.647
2010-01-15,783.378
2010-01-18,783.378
2010-01-19,795.324
2010-01-20,787.739
2010-01-21,774.826
2010-01-22,759.291
2010-01-25,762.252
2010-01-26,757.305
2010-01-27,761.824
2010-01-28,752.489
2010-01-29,744.039
2010-02-01,754.963
2010-02-02,765.849
2010-02-03,759.652
2010-02-04,734.963
2010-02-05,737.969
2010-02-08,730.763
2010-02-09,739.984
2010-02-10,739.843
2010-02-11,749.039
2010-02-12,752.61
2010-02-15,752.61
2010-02-16,766.895
2010-02-17,771.66
2010-02-18,777.956
2010-02-19,782.057
2010-02-22,782.952
2010-02-23,772.26
2010-02-24,779.207
2010-02-25,779.461
2010-02-26,779.211
2010-03-01,791.026
2010-03-02,796.081
2010-03-03,796.973
2010-03-04,800.519
2010-03-05,813.86
2010-03-08,816.198
2010-03-09,817.195
2010-03-10,822.978
2010-03-11,826.452
2010-03-12,826.794
2010-03-15,825.641
2010-03-16,834.5
2010-03-17,841.975
2010-03-18,838.472
2010-03-19,830.774
2010-03-22,838.918
2010-03-23,845.954
2010-03-24,841.357
2010-03-25,836.319
2010-03-26,836.893
2010-03-29,842.364
2010-03-30,843.115
2010-03-31,838.724
2010-04-01,846.775
2010-04-02,846.775
2010-04-05,860.334
2010-04-06,865.726
2010-04-07,860.173
2010-04-08,860.924
2010-04-09,866.865
2010-04-12,868.809
2010-04-13,871.121
2010-04-14,884.567
2010-04-15,883.044
2010-04-16,869.011
2010-04-19,869.354
2010-04-20,881.867
2010-04-21,887.563
2010-04-22,896.586
2010-04-23,906.159
2010-04-26,901.877
2010-04-27,876.708
2010-04-28,881.001
2010-04-29,899.047
2010-04-30,878.407
2010-05-03,893.891
2010-05-04,867.452
2010-05-05,856.494
2010-05-06,825.863
2010-05-07,806.368
2010-05-10,850.957
2010-05-11,852.665
2010-05-12,871.737
2010-05-13,862.606
2010-05-14,842.493
2010-05-17,844.401
2010-05-18,829.067
2010-05-19,821.43
2010-05-20,782.29
2010-05-21,795.687
2010-05-24,784.821
2010-05-25,785.155
2010-05-26,787.07
2010-05-27,820.858
2010-05-28,811.21
2010-05-31,811.21
2010-06-01,788.241
2010-06-02,810.413
2010-06-03,815.254
2010-06-04,778.678
2010-06-07,763.759
2010-06-08,769.813
2010-06-09,769.634
2010-06-10,796.806
2010-06-11,804.259
2010-06-14,807.842
2010-06-15,829.237
2010-06-16,825.399
2010-06-17,824.887
2010-06-18,824.766
2010-06-21,819.194
2010-06-22,801.688
2010-06-23,799.523
2010-06-24,785.074
2010-06-25,795.908
2010-06-28,793.206
2010-06-29,763.148
2010-06-30,754.648
2010-07-01,749.219
2010-07-02,742.424
2010-07-05,742.424
2010-07-06,739.078
2010-07-07,767.169
2010-07-08,776.674
2010-07-09,786.833
2010-07-12,781.828
2010-07-13,802.086
2010-07-14,797.975
2010-07-15,795.867
2010-07-16,767.831
2010-07-19,773.878
2010-07-20,785.285
2010-07-21,772.156
2010-07-22,797.152
2010-07-23,809.283
2010-07-26,824.999
2010-07-27,822.214
2010-07-28,811.853
2010-07-29,809.568
2010-07-30,809.366
2010-08-02,826.924
2010-08-03,818.026
2010-08-04,824.437
2010-08-05,819.467
2010-08-06,816.031
2010-08-09,824.359
2010-08-10,813.615
2010-08-11,784.829
2010-08-12,779.636
2010-08-13,775.871
2010-08-16,777.819
2010-08-17,790.541
2010-08-18,792.979
2010-08-19,775.319
2010-08-20,773.295
2010-08-23,766.902
2010-08-24,756.873
2010-08-25,764.063
2010-08-26,758.618
2010-08-27,776.308
2010-08-30,761.195
2010-08-31,763.573
2010-09-01,790.295
2010-09-02,798.493
2010-09-03,811.024
2010-09-06,811.024
2010-09-07,795.293
2010-09-08,800.51
2010-09-09,803.936
2010-09-10,806.32
2010-09-13,821.033
2010-09-14,818.756
