Date,BELGIUM SMALL VALUE Small Cap
2005-11-10,632.438
2005-11-11,632.604
2005-11-14,630.965
2005-11-15,629.649
2005-11-16,625.653
2005-11-17,627.999
2005-11-18,631.582
2005-11-21,638.566
2005-11-22,639.05
2005-11-23,648.639
2005-11-24,644.923
2005-11-25,646.333
2005-11-28,648.577
2005-11-29,649.007
2005-11-30,648.688
2005-12-01,649.505
2005-12-02,654.167
2005-12-05,660.905
2005-12-06,664.62
2005-12-07,668.71
2005-12-08,671.995
2005-12-09,670.173
2005-12-12,675.558
2005-12-13,672.461
2005-12-14,676.007
2005-12-15,670.004
2005-12-16,673.076
2005-12-19,671.165
2005-12-20,664.761
2005-12-21,660.628
2005-12-22,663.516
2005-12-23,666.112
2005-12-26,666.112
2005-12-27,668.389
2005-12-28,672.321
2005-12-29,670.914
2005-12-30,667.555
2006-01-02,672.532
2006-01-03,690.857
2006-01-04,706.253
2006-01-05,708.41
2006-01-06,711.144
2006-01-09,706.781
2006-01-10,702.335
2006-01-11,709.703
2006-01-12,705.044
2006-01-13,705.288
2006-01-16,709.364
2006-01-17,694.99
2006-01-18,695.723
2006-01-19,700.244
2006-01-20,699.584
2006-01-23,706.28
2006-01-24,709.038
2006-01-25,711.581
2006-01-26,713.239
2006-01-27,713.994
2006-01-30,712.143
2006-01-31,712.012
2006-02-01,713.482
2006-02-02,710.231
2006-02-03,706.846
2006-02-06,706.661
2006-02-07,700.616
2006-02-08,694.185
2006-02-09,701.154
2006-02-10,695.004
2006-02-13,696.696
2006-02-14,693.963
2006-02-15,699.727
2006-02-16,698.648
2006-02-17,714.375
2006-02-20,715.432
2006-02-21,716.798
2006-02-22,717.152
2006-02-23,725.122
2006-02-24,727.267
2006-02-27,726.824
2006-02-28,724.186
2006-03-01,726.371
2006-03-02,725.554
2006-03-03,723.966
2006-03-06,730.072
2006-03-07,717.465
2006-03-08,719.61
2006-03-09,722.794
2006-03-10,715.003
2006-03-13,714.756
2006-03-14,721.403
2006-03-15,725.329
2006-03-16,729.487
2006-03-17,729.84
2006-03-20,731.969
2006-03-21,729.148
2006-03-22,731.231
2006-03-23,723.957
2006-03-24,730.418
2006-03-27,730.981
2006-03-28,731.224
2006-03-29,721.796
2006-03-30,733.009
2006-03-31,727.962
2006-04-03,728.824
2006-04-04,743.39
2006-04-05,744.507
2006-04-06,742.688
2006-04-07,739.728
2006-04-10,737.19
2006-04-11,735.583
2006-04-12,728.714
2006-04-13,725.829
2006-04-14,725.829
2006-04-17,737.358
2006-04-18,733.793
2006-04-19,743.64
2006-04-20,744.773
2006-04-21,750.751
2006-04-24,754.753
2006-04-25,763.993
2006-04-26,770.474
2006-04-27,772.883
2006-04-28,778.477
2006-05-01,779.837
2006-05-02,783.571
2006-05-03,783.759
2006-05-04,792.643
2006-05-05,800.821
2006-05-08,802.59
2006-05-09,804.668
2006-05-10,804.243
2006-05-11,803.405
2006-05-12,788.743
2006-05-15,770.506
2006-05-16,768.326
2006-05-17,751.938
2006-05-18,741.3
2006-05-19,732.45
2006-05-22,710.159
2006-05-23,729.198
2006-05-24,723.487
2006-05-25,726.216
2006-05-26,732.298
2006-05-29,739.71
2006-05-30,734.362
2006-05-31,737.641
2006-06-01,737.925
2006-06-02,751.377
2006-06-05,747.719
2006-06-06,726.862
2006-06-07,722.434
2006-06-08,701.816
2006-06-09,707.739
2006-06-12,699.655
2006-06-13,685.665
2006-06-14,689.634
2006-06-15,713.142
2006-06-16,712.18
2006-06-19,713.548
2006-06-20,710.371
2006-06-21,716.497
2006-06-22,723.341
2006-06-23,723.078
2006-06-26,728.161
2006-06-27,729.942
2006-06-28,723.101
2006-06-29,731.46
2006-06-30,757.306
2006-07-03,761.682
2006-07-04,759.923
2006-07-05,750.677
2006-07-06,758.347
2006-07-07,761.422
2006-07-10,758.35
2006-07-11,754.992
2006-07-12,750.026
2006-07-13,738.54
2006-07-14,731.694
2006-07-17,717.584
2006-07-18,712.405
2006-07-19,730.403
2006-07-20,737.419
2006-07-21,732.954
2006-07-24,736.732
2006-07-25,736.191
2006-07-26,737.518
2006-07-27,748.997
2006-07-28,750.832
2006-07-31,757.482
2006-08-01,752.822
2006-08-02,757.38
2006-08-03,756.604
2006-08-04,763.066
2006-08-07,755.447
2006-08-08,757.963
2006-08-09,759.412
2006-08-10,748.467
2006-08-11,748.728
2006-08-14,750.827
2006-08-15,755.875
2006-08-16,762.552
2006-08-17,765.878
2006-08-18,764.603
2006-08-21,767.464
2006-08-22,759.283
2006-08-23,758.235
2006-08-24,759.088
2006-08-25,758.252
2006-08-28,762.273
2006-08-29,761.685
2006-08-30,768.574
2006-08-31,768.084
2006-09-01,767.505
2006-09-04,774.315
2006-09-05,771.509
2006-09-06,766.449
2006-09-07,755.838
2006-09-08,752.781
2006-09-11,751.564
2006-09-12,754.165
2006-09-13,758.915
2006-09-14,762.822
2006-09-15,759.583
2006-09-18,759.185
2006-09-19,761.397
2006-09-20,762.666
2006-09-21,768.351
2006-09-22,770.154
2006-09-25,766.173
2006-09-26,767.213
2006-09-27,775.148
2006-09-28,779.379
2006-09-29,780.231
2006-10-02,785.72
2006-10-03,780.955
2006-10-04,777.426
2006-10-05,783.002
2006-10-06,775.763
2006-10-09,774.909
2006-10-10,775.047
2006-10-11,777.66
2006-10-12,780.306
2006-10-13,780.276
2006-10-16,781.909
2006-10-17,777.686
2006-10-18,779.854
2006-10-19,784.999
2006-10-20,786.863
2006-10-23,783.754
2006-10-24,783.617
2006-10-25,790.924
2006-10-26,799.537
2006-10-27,799.156
2006-10-30,793.219
2006-10-31,799.011
2006-11-01,799.488
2006-11-02,799.6
2006-11-03,800.033
2006-11-06,802.177
2006-11-07,812.972
2006-11-08,808.811
2006-11-09,812.156
2006-11-10,816.588
2006-11-13,812.554
2006-11-14,817.771
2006-11-15,824.058
2006-11-16,816.068
2006-11-17,812.756
2006-11-20,808.493
2006-11-21,813.669
2006-11-22,821.431
2006-11-23,819.321
2006-11-24,825.105
2006-11-27,821.758
2006-11-28,815.764
2006-11-29,828.769
2006-11-30,830.73
2006-12-01,836.819
2006-12-04,836.384
2006-12-05,836.785
2006-12-06,843.616
2006-12-07,846.66
2006-12-08,849.33
2006-12-11,852.059
2006-12-12,855.964
2006-12-13,859.556
2006-12-14,858.977
2006-12-15,860.902
2006-12-18,861.139
2006-12-19,862.124
2006-12-20,862.881
2006-12-21,862.839
2006-12-22,864.99
2006-12-25,864.99
2006-12-26,863.642
2006-12-27,867.831
2006-12-28,866.481
2006-12-29,870.618
2007-01-01,870.618
2007-01-02,887.251
2007-01-03,883.853
2007-01-04,870.759
2007-01-05,859.959
2007-01-08,862.911
2007-01-09,860.884
2007-01-10,854.751
2007-01-11,854.569
2007-01-12,856.819
2007-01-15,860.819
2007-01-16,860.517
2007-01-17,862.472
2007-01-18,864.794
2007-01-19,870.248
2007-01-22,869.695
2007-01-23,871.549
2007-01-24,870.957
2007-01-25,868.077
2007-01-26,860.838
2007-01-29,867.672
2007-01-30,865.649
2007-01-31,867.881
2007-02-01,875.752
2007-02-02,877.677
2007-02-05,874.683
2007-02-06,885.008
2007-02-07,892.473
2007-02-08,889.619
2007-02-09,887.572
2007-02-12,879.031
2007-02-13,884.419
2007-02-14,896.708
2007-02-15,897.188
2007-02-16,897.779
2007-02-19,899.628
2007-02-20,897.156
2007-02-21,899.553
2007-02-22,902.425
2007-02-23,904.684
2007-02-26,908.74
2007-02-27,888.652
2007-02-28,873.363
2007-03-01,868.15
2007-03-02,872.357
2007-03-05,851.749
2007-03-06,861.611
2007-03-07,868.45
2007-03-08,877.654
2007-03-09,882.252
2007-03-12,890.517
2007-03-13,882.903
2007-03-14,867.642
2007-03-15,878.618
2007-03-16,887.642
2007-03-19,894.75
2007-03-20,896.357
2007-03-21,904.587
2007-03-22,917.297
2007-03-23,912.938
2007-03-26,913.612
2007-03-27,913.481
2007-03-28,912.68
2007-03-29,918.329
2007-03-30,919.758
2007-04-02,933.061
2007-04-03,936.187
2007-04-04,937.79
2007-04-05,943.817
2007-04-06,943.817
2007-04-09,938.9
2007-04-10,950.281
2007-04-11,951.458
2007-04-12,952.25
2007-04-13,955.93
2007-04-16,957.841
2007-04-17,958.639
2007-04-18,958.225
2007-04-19,954.292
2007-04-20,959.092
2007-04-23,957.476
2007-04-24,958.846
2007-04-25,964.439
2007-04-26,962.567
2007-04-27,963.029
2007-04-30,963.62
2007-05-01,960.019
2007-05-02,969.979
2007-05-03,972.872
2007-05-04,981.937
2007-05-07,987.263
2007-05-08,977.793
2007-05-09,982.367
2007-05-10,979.457
2007-05-11,977.224
2007-05-14,982.212
2007-05-15,989.627
2007-05-16,989.587
2007-05-17,991.18
2007-05-18,996.104
2007-05-21,994.871
2007-05-22,998.516
2007-05-23,1002.129
2007-05-24,992.495
2007-05-25,994.046
2007-05-28,993.312
2007-05-29,993.764
2007-05-30,985.601
2007-05-31,1000.0
2007-06-01,1002.943
2007-06-04,1017.014
2007-06-05,1012.004
2007-06-06,996.911
2007-06-07,981.234
2007-06-08,967.835
2007-06-11,976.7
2007-06-12,974.271
2007-06-13,968.122
2007-06-14,980.535
2007-06-15,984.27
2007-06-18,990.77
2007-06-19,988.814
2007-06-20,991.268
2007-06-21,982.29
2007-06-22,983.402
2007-06-25,987.941
2007-06-26,986.582
2007-06-27,982.49
2007-06-28,994.667
2007-06-29,1000.686
2007-07-02,1010.234
2007-07-03,1016.925
2007-07-04,1021.591
2007-07-05,1014.288
2007-07-06,1020.835
2007-07-09,1022.142
2007-07-10,1023.341
2007-07-11,1023.674
2007-07-12,1030.639
2007-07-13,1034.374
2007-07-16,1035.97
2007-07-17,1035.508
2007-07-18,1031.758
2007-07-19,1033.777
2007-07-20,1030.834
2007-07-23,1031.812
2007-07-24,1021.116
2007-07-25,1004.268
2007-07-26,983.098
2007-07-27,967.445
2007-07-30,969.511
2007-07-31,963.476
2007-08-01,950.471
2007-08-02,958.802
2007-08-03,949.774
2007-08-06,931.451
2007-08-07,934.609
2007-08-08,938.348
2007-08-09,911.355
2007-08-10,896.731
2007-08-13,902.549
2007-08-14,891.717
2007-08-15,878.702
2007-08-16,852.882
2007-08-17,865.399
2007-08-20,873.008
2007-08-21,865.875
2007-08-22,882.228
2007-08-23,893.436
2007-08-24,909.004
2007-08-27,912.279
2007-08-28,904.097
2007-08-29,907.047
2007-08-30,922.109
2007-08-31,929.706
2007-09-03,933.391
2007-09-04,939.016
2007-09-05,934.444
2007-09-06,937.265
2007-09-07,928.005
2007-09-10,920.061
2007-09-11,934.515
2007-09-12,938.906
2007-09-13,941.857
2007-09-14,928.283
2007-09-17,916.806
2007-09-18,924.781
2007-09-19,947.797
2007-09-20,946.781
2007-09-21,951.029
2007-09-24,939.717
2007-09-25,922.328
2007-09-26,927.325
2007-09-27,932.46
2007-09-28,939.639
2007-10-01,945.288
2007-10-02,944.539
2007-10-03,940.937
2007-10-04,944.195
2007-10-05,946.977
2007-10-08,945.749
2007-10-09,954.772
2007-10-10,960.04
2007-10-11,969.541
2007-10-12,962.265
2007-10-15,963.33
2007-10-16,954.622
2007-10-17,960.668
2007-10-18,932.397
2007-10-19,929.41
2007-10-22,901.451
2007-10-23,914.657
2007-10-24,904.611
2007-10-25,916.908
2007-10-26,924.832
2007-10-29,923.946
2007-10-30,920.011
2007-10-31,934.878
2007-11-01,922.279
2007-11-02,920.624
2007-11-05,905.805
2007-11-06,914.277
2007-11-07,914.396
2007-11-08,911.755
2007-11-09,903.314
2007-11-12,896.533
2007-11-13,897.375
2007-11-14,910.557
2007-11-15,894.147
2007-11-16,885.085
2007-11-19,866.121
2007-11-20,874.082
2007-11-21,858.989
2007-11-22,867.441
2007-11-23,884.04
2007-11-26,881.717
2007-11-27,884.769
2007-11-28,897.081
2007-11-29,899.814
2007-11-30,904.752
2007-12-03,902.459
2007-12-04,896.991
2007-12-05,893.267
2007-12-06,894.472
2007-12-07,910.577
2007-12-10,917.031
2007-12-11,916.024
2007-12-12,911.34
2007-12-13,894.36
2007-12-14,881.837
2007-12-17,864.552
2007-12-18,859.71
2007-12-19,860.786
2007-12-20,864.189
2007-12-21,880.032
2007-12-24,885.864
2007-12-25,885.864
2007-12-26,891.953
2007-12-27,897.966
2007-12-28,915.67
2007-12-31,910.672
2008-01-01,910.672
2008-01-02,916.039
2008-01-03,902.714
2008-01-04,887.896
2008-01-07,867.009
2008-01-08,865.923
2008-01-09,842.042
2008-01-10,833.117
2008-01-11,833.847
2008-01-14,844.823
2008-01-15,823.061
2008-01-16,797.461
2008-01-17,805.737
2008-01-18,787.978
2008-01-21,751.405
2008-01-22,780.561
2008-01-23,773.421
2008-01-24,801.371
2008-01-25,809.652
2008-01-28,811.649
2008-01-29,834.453
2008-01-30,836.861
2008-01-31,834.824
2008-02-01,861.932
2008-02-04,868.821
2008-02-05,838.858
2008-02-06,839.63
2008-02-07,814.059
2008-02-08,818.157
2008-02-11,812.287
2008-02-12,840.502
2008-02-13,840.743
2008-02-14,849.558
2008-02-15,847.767
2008-02-18,851.814
2008-02-19,859.867
2008-02-20,853.571
2008-02-21,865.269
2008-02-22,864.011
2008-02-25,871.515
2008-02-26,884.079
2008-02-27,878.249
2008-02-28,874.963
2008-02-29,860.964
2008-03-03,853.15
2008-03-04,845.492
2008-03-05,854.516
2008-03-06,855.325
2008-03-07,838.791
2008-03-10,833.332
2008-03-11,833.943
2008-03-12,846.62
2008-03-13,847.047
2008-03-14,850.631
2008-03-17,834.953
2008-03-18,843.536
2008-03-19,826.458
2008-03-20,809.416
2008-03-21,809.416
2008-03-24,808.261
2008-03-25,838.799
2008-03-26,846.405
2008-03-27,856.098
2008-03-28,852.332
2008-03-31,862.084
2008-04-01,872.279
2008-04-02,871.987
2008-04-03,859.919
2008-04-04,862.922
2008-04-07,870.326
2008-04-08,859.179
2008-04-09,861.133
2008-04-10,850.226
2008-04-11,847.24
2008-04-14,840.409
2008-04-15,837.725
2008-04-16,855.593
2008-04-17,852.24
2008-04-18,856.743
2008-04-21,864.734
2008-04-22,861.573
2008-04-23,855.647
2008-04-24,846.132
2008-04-25,858.94
2008-04-28,864.183
2008-04-29,866.127
2008-04-30,863.57
2008-05-01,856.997
2008-05-02,862.72
2008-05-05,867.375
2008-05-06,864.594
2008-05-07,871.989
2008-05-08,879.425
2008-05-09,876.497
2008-05-12,884.855
2008-05-13,885.749
2008-05-14,891.327
2008-05-15,897.537
2008-05-16,905.43
2008-05-19,911.534
2008-05-20,904.077
2008-05-21,904.862
2008-05-22,901.732
2008-05-23,889.466
2008-05-26,887.003
2008-05-27,879.77
2008-05-28,883.609
2008-05-29,878.272
2008-05-30,878.857
2008-06-02,881.344
2008-06-03,875.202
2008-06-04,870.016
2008-06-05,879.995
2008-06-06,890.78
2008-06-09,879.265
2008-06-10,858.805
2008-06-11,856.093
2008-06-12,848.813
2008-06-13,844.239
2008-06-16,856.859
2008-06-17,867.057
2008-06-18,857.567
2008-06-19,845.116
2008-06-20,848.359
2008-06-23,836.786
2008-06-24,824.931
2008-06-25,836.23
2008-06-26,830.278
2008-06-27,818.231
2008-06-30,822.517
2008-07-01,800.828
2008-07-02,794.256
2008-07-03,771.125
2008-07-04,768.032
2008-07-07,773.965
2008-07-08,755.122
2008-07-09,776.009
2008-07-10,775.508
2008-07-11,768.431
2008-07-14,768.793
2008-07-15,757.501
2008-07-16,746.199
2008-07-17,770.925
2008-07-18,778.961
2008-07-21,792.489
2008-07-22,787.05
2008-07-23,786.06
2008-07-24,772.606
2008-07-25,767.859
2008-07-28,761.545
2008-07-29,755.702
2008-07-30,769.15
2008-07-31,768.008
2008-08-01,775.563
2008-08-04,766.785
2008-08-05,772.344
2008-08-06,778.726
2008-08-07,772.908
2008-08-08,761.26
2008-08-11,768.398
2008-08-12,761.194
2008-08-13,750.88
2008-08-14,758.971
2008-08-15,759.72
2008-08-18,762.582
2008-08-19,739.536
2008-08-20,745.025
2008-08-21,744.529
2008-08-22,751.424
2008-08-25,749.014
2008-08-26,745.587
2008-08-27,744.65
2008-08-28,749.832
2008-08-29,768.678
2008-09-01,761.071
2008-09-02,754.793
2008-09-03,746.523
2008-09-04,727.241
2008-09-05,711.197
2008-09-08,726.9
2008-09-09,710.877
2008-09-10,703.996
2008-09-11,688.614
2008-09-12,709.413
2008-09-15,694.607
2008-09-16,674.728
2008-09-17,665.865
2008-09-18,670.039
2008-09-19,691.714
2008-09-22,701.659
2008-09-23,688.425
2008-09-24,692.788
2008-09-25,690.651
2008-09-26,676.985
2008-09-29,643.467
2008-09-30,635.022
2008-10-01,629.617
2008-10-02,609.326
2008-10-03,608.76
2008-10-06,556.399
2008-10-07,557.679
2008-10-08,518.686
2008-10-09,519.896
2008-10-10,483.826
2008-10-13,521.902
2008-10-14,553.095
2008-10-15,517.421
2008-10-16,485.148
2008-10-17,485.717
2008-10-20,490.38
2008-10-21,496.247
2008-10-22,459.379
2008-10-23,446.062
2008-10-24,414.58
2008-10-27,390.991
2008-10-28,390.596
2008-10-29,413.627
2008-10-30,427.437
2008-10-31,436.348
2008-11-03,453.068
2008-11-04,482.822
2008-11-05,479.191
2008-11-06,446.908
2008-11-07,440.476
2008-11-10,452.561
2008-11-11,429.008
2008-11-12,422.896
2008-11-13,418.938
2008-11-14,421.175
2008-11-17,406.704
2008-11-18,397.678
2008-11-19,385.482
2008-11-20,359.307
2008-11-21,356.592
2008-11-24,382.78
2008-11-25,387.426
2008-11-26,387.951
2008-11-27,399.565
2008-11-28,386.17
2008-12-01,373.382
2008-12-02,377.751
2008-12-03,379.183
2008-12-04,380.692
2008-12-05,368.192
2008-12-08,387.285
2008-12-09,386.985
2008-12-10,391.813
2008-12-11,390.857
2008-12-12,389.836
2008-12-15,402.032
2008-12-16,402.017
2008-12-17,416.84
2008-12-18,416.237
2008-12-19,402.443
2008-12-22,401.589
2008-12-23,400.552
2008-12-24,400.905
2008-12-25,400.905
2008-12-26,402.84
2008-12-29,411.396
2008-12-30,419.402
2008-12-31,410.305
2009-01-01,410.305
2009-01-02,431.132
2009-01-05,434.351
2009-01-06,435.817
2009-01-07,439.039
2009-01-08,438.532
2009-01-09,431.871
2009-01-12,420.504
2009-01-13,410.291
2009-01-14,397.144
2009-01-15,391.708
2009-01-16,401.871
2009-01-19,389.632
2009-01-20,373.956
2009-01-21,373.401
2009-01-22,377.432
2009-01-23,368.148
2009-01-26,386.168
2009-01-27,389.156
2009-01-28,402.075
2009-01-29,396.559
2009-01-30,394.005
2009-02-02,379.894
2009-02-03,387.434
2009-02-04,390.616
2009-02-05,392.49
2009-02-06,398.469
2009-02-09,417.475
2009-02-10,409.376
2009-02-11,400.866
2009-02-12,390.885
2009-02-13,396.411
2009-02-16,392.154
2009-02-17,372.344
2009-02-18,364.968
2009-02-19,367.899
2009-02-20,355.05
2009-02-23,356.114
2009-02-24,358.223
2009-02-25,361.129
2009-02-26,367.262
2009-02-27,359.146
2009-03-02,347.993
2009-03-03,337.617
2009-03-04,345.504
2009-03-05,331.424
2009-03-06,325.323
2009-03-09,321.382
2009-03-10,339.746
2009-03-11,343.207
2009-03-12,343.42
2009-03-13,347.122
2009-03-16,354.956
2009-03-17,355.113
2009-03-18,356.918
2009-03-19,375.452
2009-03-20,372.806
2009-03-23,382.457
2009-03-24,378.405
2009-03-25,383.082
2009-03-26,385.781
2009-03-27,372.449
2009-03-30,356.88
2009-03-31,372.309
2009-04-01,378.745
2009-04-02,403.333
2009-04-03,405.737
2009-04-06,404.962
2009-04-07,394.794
2009-04-08,396.079
2009-04-09,404.242
2009-04-10,404.242
2009-04-13,407.67
2009-04-14,418.544
2009-04-15,428.309
2009-04-16,433.181
2009-04-17,443.577
2009-04-20,421.665
2009-04-21,423.121
2009-04-22,432.894
2009-04-23,436.29
2009-04-24,447.897
2009-04-27,444.75
2009-04-28,435.331
2009-04-29,453.421
2009-04-30,457.956
2009-05-01,458.025
2009-05-04,479.732
2009-05-05,478.491
2009-05-06,485.853
2009-05-07,495.769
2009-05-08,509.301
2009-05-11,498.691
2009-05-12,492.837
2009-05-13,474.255
2009-05-14,468.576
2009-05-15,475.63
2009-05-18,483.033
2009-05-19,497.404
2009-05-20,515.221
2009-05-21,505.093
2009-05-22,514.234
2009-05-25,512.442
2009-05-26,505.632
2009-05-27,508.919
2009-05-28,505.4
2009-05-29,515.783
2009-06-01,529.991
2009-06-02,539.039
2009-06-03,527.295
2009-06-04,521.689
2009-06-05,514.283
2009-06-08,501.463
2009-06-09,507.902
2009-06-10,516.055
2009-06-11,521.666
2009-06-12,519.628
2009-06-15,501.463
2009-06-16,502.762
2009-06-17,486.099
2009-06-18,493.625
2009-06-19,497.74
2009-06-22,480.093
2009-06-23,482.528
2009-06-24,498.396
2009-06-25,495.119
2009-06-26,506.81
2009-06-29,512.456
2009-06-30,509.69
2009-07-01,518.236
2009-07-02,508.865
2009-07-03,506.879
2009-07-06,495.079
2009-07-07,497.982
2009-07-08,483.972
2009-07-09,487.81
2009-07-10,485.596
2009-07-13,492.032
2009-07-14,497.676
2009-07-15,515.5
2009-07-16,515.953
2009-07-17,515.697
2009-07-20,524.997
2009-07-21,530.867
2009-07-22,531.605
2009-07-23,533.711
2009-07-24,536.746
2009-07-27,540.927
2009-07-28,533.215
2009-07-29,532.442
2009-07-30,539.985
2009-07-31,550.654
2009-08-03,564.665
2009-08-04,564.338
2009-08-05,569.461
2009-08-06,581.69
2009-08-07,580.48
2009-08-10,588.569
2009-08-11,579.464
2009-08-12,581.045
2009-08-13,592.276
2009-08-14,591.535
2009-08-17,569.192
2009-08-18,579.641
2009-08-19,585.751
2009-08-20,598.228
2009-08-21,612.445
2009-08-24,624.505
2009-08-25,635.917
2009-08-26,631.428
2009-08-27,624.204
2009-08-28,645.97
2009-08-31,635.305
2009-09-01,623.45
2009-09-02,606.555
2009-09-03,617.812
2009-09-04,632.691
2009-09-07,648.978
2009-09-08,656.985
2009-09-09,666.736
2009-09-10,668.024
2009-09-11,678.188
2009-09-14,667.973
2009-09-15,678.938
2009-09-16,694.724
2009-09-17,697.2
2009-09-18,693.477
2009-09-21,684.094
2009-09-22,690.387
2009-09-23,694.522
2009-09-24,679.2
2009-09-25,670.976
2009-09-28,671.599
2009-09-29,672.535
2009-09-30,675.26
2009-10-01,662.981
2009-10-02,650.321
2009-10-05,658.561
2009-10-06,686.634
2009-10-07,680.947
2009-10-08,694.114
2009-10-09,700.015
2009-10-12,710.423
2009-10-13,704.507
2009-10-14,715.84
2009-10-15,723.818
2009-10-16,722.37
2009-10-19,727.944
2009-10-20,726.487
2009-10-21,721.856
2009-10-22,714.548
2009-10-23,717.301
2009-10-26,700.277
2009-10-27,682.03
2009-10-28,653.788
2009-10-29,687.789
2009-10-30,680.379
2009-11-02,679.359
2009-11-03,657.975
2009-11-04,681.442
2009-11-05,690.043
2009-11-06,685.838
2009-11-09,703.879
2009-11-10,698.436
2009-11-11,704.896
2009-11-12,695.498
2009-11-13,702.514
2009-11-16,718.269
2009-11-17,709.638
2009-11-18,720.859
2009-11-19,709.795
2009-11-20,705.663
2009-11-23,721.552
2009-11-24,724.361
2009-11-25,722.72
2009-11-26,698.151
2009-11-27,708.699
2009-11-30,697.537
2009-12-01,722.439
2009-12-02,723.408
2009-12-03,720.134
2009-12-04,710.866
2009-12-07,712.279
2009-12-08,700.697
2009-12-09,691.897
2009-12-10,695.27
2009-12-11,689.71
2009-12-14,692.145
2009-12-15,687.105
2009-12-16,691.482
2009-12-17,680.099
2009-12-18,679.455
2009-12-21,685.656
2009-12-22,682.477
2009-12-23,688.004
2009-12-24,689.79
2009-12-25,689.79
2009-12-28,694.382
2009-12-29,693.203
2009-12-30,688.86
2009-12-31,692.448
2010-01-01,692.448
2010-01-04,710.324
2010-01-05,717.866
2010-01-06,721.299
2010-01-07,719.048
2010-01-08,719.952
2010-01-11,732.824
2010-01-12,723.957
2010-01-13,725.317
2010-01-14,726.718
2010-01-15,722.164
2010-01-18,724.931
2010-01-19,721.38
2010-01-20,705.77
2010-01-21,699.551
2010-01-22,690.27
2010-01-25,691.691
2010-01-26,685.85
2010-01-27,683.858
2010-01-28,680.417
2010-01-29,676.014
2010-02-01,685.608
2010-02-02,699.766
2010-02-03,696.296
2010-02-04,674.577
2010-02-05,652.17
2010-02-08,649.534
2010-02-09,658.462
2010-02-10,662.164
2010-02-11,659.868
2010-02-12,658.154
2010-02-15,654.984
2010-02-16,660.237
2010-02-17,665.983
2010-02-18,671.628
2010-02-19,668.911
2010-02-22,679.767
2010-02-23,680.045
2010-02-24,678.372
2010-02-25,669.428
2010-02-26,688.405
2010-03-01,684.397
2010-03-02,696.911
2010-03-03,715.059
2010-03-04,714.107
2010-03-05,718.242
2010-03-08,716.578
2010-03-09,711.598
2010-03-10,723.675
2010-03-11,717.079
2010-03-12,729.309
2010-03-15,725.496
2010-03-16,739.953
2010-03-17,745.156
2010-03-18,739.708
2010-03-19,730.628
2010-03-22,732.922
2010-03-23,739.002
2010-03-24,730.81
2010-03-25,738.093
2010-03-26,734.348
2010-03-29,739.089
2010-03-30,732.142
2010-03-31,731.281
2010-04-01,738.931
2010-04-02,738.931
2010-04-05,737.239
2010-04-06,737.777
2010-04-07,733.809
2010-04-08,728.622
2010-04-09,738.005
2010-04-12,751.02
2010-04-13,744.315
2010-04-14,750.712
2010-04-15,752.444
2010-04-16,743.892
2010-04-19,734.114
2010-04-20,742.82
2010-04-21,745.965
2010-04-22,729.768
2010-04-23,741.059
2010-04-26,742.739
2010-04-27,728.861
2010-04-28,699.509
2010-04-29,715.141
2010-04-30,718.82
2010-05-03,718.61
2010-05-04,686.128
2010-05-05,657.048
2010-05-06,644.56
2010-05-07,615.125
2010-05-10,674.818
2010-05-11,661.598
2010-05-12,682.42
2010-05-13,680.217
2010-05-14,653.474
2010-05-17,640.625
2010-05-18,655.609
2010-05-19,639.257
2010-05-20,623.859
2010-05-21,636.674
2010-05-24,631.051
2010-05-25,603.134
2010-05-26,618.951
2010-05-27,644.27
2010-05-28,644.81
2010-05-31,644.713
2010-06-01,648.804
2010-06-02,645.279
2010-06-03,653.036
2010-06-04,634.466
2010-06-07,621.795
2010-06-08,618.157
2010-06-09,633.456
2010-06-10,647.402
2010-06-11,648.016
2010-06-14,661.646
2010-06-15,661.7
2010-06-16,659.674
2010-06-17,663.302
2010-06-18,668.197
2010-06-21,671.461
2010-06-22,665.921
2010-06-23,657.526
2010-06-24,648.661
2010-06-25,644.947
2010-06-28,656.804
2010-06-29,633.15
2010-06-30,633.698
2010-07-01,631.24
2010-07-02,637.618
2010-07-05,634.86
2010-07-06,656.515
2010-07-07,661.332
2010-07-08,671.294
2010-07-09,669.615
2010-07-12,670.048
2010-07-13,680.915
2010-07-14,684.549
2010-07-15,686.292
2010-07-16,683.222
2010-07-19,681.725
2010-07-20,673.846
2010-07-21,676.823
2010-07-22,692.479
2010-07-23,689.915
2010-07-26,703.998
2010-07-27,709.73
2010-07-28,708.759
2010-07-29,711.509
2010-07-30,717.899
2010-08-02,734.142
2010-08-03,736.994
2010-08-04,731.556
2010-08-05,731.842
2010-08-06,735.352
2010-08-09,737.999
2010-08-10,723.81
2010-08-11,695.533
2010-08-12,689.973
2010-08-13,689.294
2010-08-16,690.626
2010-08-17,703.227
2010-08-18,703.366
2010-08-19,694.138
2010-08-20,678.37
2010-08-23,679.652
2010-08-24,676.158
2010-08-25,678.58
2010-08-26,693.746
2010-08-27,700.192
2010-08-30,699.841
2010-08-31,698.92
2010-09-01,717.623
2010-09-02,720.206
2010-09-03,727.729
2010-09-06,732.726
2010-09-07,718.129
2010-09-08,720.173
2010-09-09,724.926
2010-09-10,727.344
2010-09-13,744.315
2010-09-14,749.673
2010-09-15,753.307
2010-09-16,757.06
2010-09-17,749.417
2010-09-20,759.804
