Date,PORTUGAL SMID VALUE SMID (Small+Mid Cap)
2011-02-15,479.089
2011-02-16,486.858
2011-02-17,490.72
2011-02-18,491.918
2011-02-21,480.593
2011-02-22,485.391
2011-02-23,489.564
2011-02-24,492.671
2011-02-25,495.173
2011-02-28,501.292
2011-03-01,496.874
2011-03-02,499.194
2011-03-03,498.155
2011-03-04,501.144
2011-03-07,502.388
2011-03-08,499.876
2011-03-09,497.407
2011-03-10,488.092
2011-03-11,490.59
2011-03-14,502.763
2011-03-15,495.91
2011-03-16,485.649
2011-03-17,490.762
2011-03-18,503.757
2011-03-21,506.192
2011-03-22,496.878
2011-03-23,486.404
2011-03-24,494.318
2011-03-25,487.621
2011-03-28,485.676
2011-03-29,479.217
2011-03-30,479.521
2011-03-31,475.882
2011-04-01,479.652
2011-04-04,482.211
2011-04-05,473.882
2011-04-06,487.543
2011-04-07,497.381
2011-04-08,500.549
2011-04-11,499.854
2011-04-12,494.18
2011-04-13,497.491
2011-04-14,488.219
2011-04-15,484.304
2011-04-18,465.684
2011-04-19,471.509
2011-04-20,475.668
2011-04-21,480.29
2011-04-22,480.29
2011-04-25,479.944
2011-04-26,481.265
2011-04-27,486.506
2011-04-28,496.013
2011-04-29,494.828
2011-05-02,498.745
2011-05-03,493.149
2011-05-04,496.793
2011-05-05,500.206
2011-05-06,503.016
2011-05-09,488.196
2011-05-10,491.745
2011-05-11,488.314
2011-05-12,486.891
2011-05-13,483.419
2011-05-16,481.411
2011-05-17,474.903
2011-05-18,473.808
2011-05-19,476.618
2011-05-20,467.29
2011-05-23,458.315
2011-05-24,458.301
2011-05-25,465.71
2011-05-26,459.886
2011-05-27,460.482
2011-05-30,452.332
2011-05-31,459.133
2011-06-01,450.152
2011-06-02,455.109
2011-06-03,469.444
2011-06-06,460.822
2011-06-07,461.185
2011-06-08,449.404
2011-06-09,445.433
2011-06-10,432.429
2011-06-13,431.596
2011-06-14,439.482
2011-06-15,421.102
2011-06-16,415.544
2011-06-17,427.209
2011-06-20,416.942
2011-06-21,422.697
2011-06-22,421.431
2011-06-23,401.318
2011-06-24,400.049
2011-06-27,401.526
2011-06-28,403.537
2011-06-29,413.014
2011-06-30,428.082
2011-07-01,427.556
2011-07-04,431.563
2011-07-05,424.438
2011-07-06,400.271
2011-07-07,405.348
2011-07-08,393.329
2011-07-11,367.819
2011-07-12,376.17
2011-07-13,376.153
2011-07-14,368.843
2011-07-15,364.1
2011-07-18,347.083
2011-07-19,356.072
2011-07-20,370.63
2011-07-21,391.63
2011-07-22,398.412
2011-07-25,385.59
2011-07-26,388.454
2011-07-27,373.893
2011-07-28,376.349
2011-07-29,382.174
2011-08-01,359.957
2011-08-02,353.36
2011-08-03,351.969
2011-08-04,338.875
2011-08-05,335.1
2011-08-08,326.058
2011-08-09,327.153
2011-08-10,316.11
2011-08-11,316.689
2011-08-12,319.737
2011-08-15,333.023
2011-08-16,326.201
2011-08-17,329.721
2011-08-18,315.276
2011-08-19,318.968
2011-08-22,314.19
2011-08-23,312.816
2011-08-24,315.559
2011-08-25,316.28
2011-08-26,315.479
2011-08-29,328.295
2011-08-30,326.048
2011-08-31,331.097
2011-09-01,328.577
2011-09-02,320.896
2011-09-05,307.631
2011-09-06,295.651
2011-09-07,301.748
2011-09-08,302.911
2011-09-09,282.715
2011-09-12,266.486
2011-09-13,269.039
2011-09-14,272.022
2011-09-15,283.23
2011-09-16,284.153
2011-09-19,270.786
2011-09-20,273.269
2011-09-21,270.575
2011-09-22,253.846
2011-09-23,256.498
2011-09-26,256.342
2011-09-27,267.991
2011-09-28,267.517
2011-09-29,273.501
2011-09-30,267.459
2011-10-03,259.766
2011-10-04,250.143
2011-10-05,256.947
2011-10-06,261.671
2011-10-07,263.193
2011-10-10,272.417
2011-10-11,268.465
2011-10-12,274.831
2011-10-13,267.776
2011-10-14,270.051
2011-10-17,264.951
2011-10-18,258.359
2011-10-19,260.362
2011-10-20,248.893
2011-10-21,255.298
2011-10-24,253.557
2011-10-25,248.628
2011-10-26,243.862
2011-10-27,260.924
2011-10-28,257.961
2011-10-31,249.527
2011-11-01,229.281
2011-11-02,228.585
2011-11-03,229.683
2011-11-04,224.529
2011-11-07,223.788
2011-11-08,224.294
2011-11-09,214.541
2011-11-10,209.122
2011-11-11,216.142
2011-11-14,213.69
2011-11-15,209.809
2011-11-16,210.168
2011-11-17,210.005
2011-11-18,212.415
2011-11-21,211.616
2011-11-22,208.789
2011-11-23,207.31
2011-11-24,201.309
2011-11-25,201.898
2011-11-28,208.726
2011-11-29,205.776
2011-11-30,210.724
2011-12-01,209.61
2011-12-02,217.339
2011-12-05,226.3
2011-12-06,220.918
2011-12-07,220.252
2011-12-08,212.494
2011-12-09,216.466
2011-12-12,206.911
2011-12-13,199.834
2011-12-14,193.529
2011-12-15,194.396
2011-12-16,196.816
2011-12-19,196.233
2011-12-20,200.137
2011-12-21,197.001
2011-12-22,198.501
2011-12-23,201.741
2011-12-26,201.741
2011-12-27,208.453
2011-12-28,207.093
2011-12-29,207.268
2011-12-30,210.296
2012-01-02,213.462
2012-01-03,217.599
2012-01-04,205.968
2012-01-05,198.528
2012-01-06,201.188
2012-01-09,199.354
2012-01-10,200.092
2012-01-11,199.129
2012-01-12,202.92
2012-01-13,199.508
2012-01-16,198.267
2012-01-17,199.825
2012-01-18,200.85
2012-01-19,204.809
2012-01-20,204.013
2012-01-23,206.059
2012-01-24,202.086
2012-01-25,200.138
2012-01-26,205.087
2012-01-27,202.653
2012-01-30,194.333
2012-01-31,194.087
2012-02-01,196.073
2012-02-02,196.7
2012-02-03,204.167
2012-02-06,207.0
2012-02-07,217.959
2012-02-08,227.641
2012-02-09,228.787
2012-02-10,221.167
2012-02-13,224.116
2012-02-14,223.055
2012-02-15,223.537
2012-02-16,219.147
2012-02-17,224.634
2012-02-20,227.247
2012-02-21,225.793
2012-02-22,222.003
2012-02-23,216.493
2012-02-24,220.727
2012-02-27,217.195
2012-02-28,219.137
2012-02-29,217.89
2012-03-01,217.182
2012-03-02,216.051
2012-03-05,215.503
2012-03-06,208.813
2012-03-07,208.641
2012-03-08,211.593
2012-03-09,210.307
2012-03-12,205.571
2012-03-13,210.631
2012-03-14,208.408
2012-03-15,207.381
2012-03-16,207.87
2012-03-19,211.089
2012-03-20,212.663
2012-03-21,212.958
2012-03-22,210.787
2012-03-23,212.496
2012-03-26,214.854
2012-03-27,217.099
2012-03-28,212.566
2012-03-29,210.21
2012-03-30,211.562
2012-04-02,208.467
2012-04-03,206.193
2012-04-04,197.688
2012-04-05,196.489
2012-04-06,196.489
2012-04-09,196.602
2012-04-10,192.472
2012-04-11,194.245
2012-04-12,191.468
2012-04-13,188.338
2012-04-16,184.415
2012-04-17,188.704
2012-04-18,186.386
2012-04-19,187.065
2012-04-20,189.206
2012-04-23,184.922
2012-04-24,186.872
2012-04-25,189.514
2012-04-26,190.125
2012-04-27,195.143
2012-04-30,195.243
2012-05-01,195.088
2012-05-02,191.386
2012-05-03,190.558
2012-05-04,190.473
2012-05-07,191.914
2012-05-08,195.091
2012-05-09,191.397
2012-05-10,192.826
2012-05-11,192.806
2012-05-14,187.281
2012-05-15,181.385
2012-05-16,175.773
2012-05-17,170.599
2012-05-18,171.944
2012-05-21,173.001
2012-05-22,172.52
2012-05-23,165.357
2012-05-24,165.379
2012-05-25,166.03
2012-05-28,163.892
2012-05-29,160.079
2012-05-30,156.025
2012-05-31,154.179
2012-06-01,153.896
2012-06-04,156.914
2012-06-05,160.151
2012-06-06,161.759
2012-06-07,160.923
2012-06-08,161.688
2012-06-11,161.348
2012-06-12,159.6
2012-06-13,159.998
2012-06-14,162.762
2012-06-15,166.308
2012-06-18,166.048
2012-06-19,169.675
2012-06-20,171.534
2012-06-21,170.479
2012-06-22,172.81
2012-06-25,169.965
2012-06-26,165.908
2012-06-27,168.902
2012-06-28,166.64
2012-06-29,175.291
2012-07-02,176.95
2012-07-03,180.022
2012-07-04,179.594
2012-07-05,176.333
2012-07-06,170.47
2012-07-09,170.786
2012-07-10,170.752
2012-07-11,171.023
2012-07-12,170.064
2012-07-13,172.518
2012-07-16,169.626
2012-07-17,171.817
2012-07-18,173.061
2012-07-19,171.995
2012-07-20,165.758
2012-07-23,161.953
2012-07-24,158.118
2012-07-25,157.59
2012-07-26,163.679
2012-07-27,165.247
2012-07-30,166.093
2012-07-31,167.484
2012-08-01,164.716
2012-08-02,159.199
2012-08-03,162.644
2012-08-06,167.338
2012-08-07,172.224
2012-08-08,170.776
2012-08-09,170.667
2012-08-10,171.952
2012-08-13,170.479
2012-08-14,170.601
2012-08-15,169.797
2012-08-16,173.236
2012-08-17,176.847
2012-08-20,180.204
2012-08-21,182.978
2012-08-22,182.129
2012-08-23,181.784
2012-08-24,180.958
2012-08-27,186.588
2012-08-28,185.583
2012-08-29,184.885
2012-08-30,182.786
2012-08-31,187.718
2012-09-03,188.497
2012-09-04,187.575
2012-09-05,186.873
2012-09-06,193.441
2012-09-07,202.31
2012-09-10,201.979
2012-09-11,208.614
2012-09-12,214.044
2012-09-13,209.971
2012-09-14,214.806
2012-09-17,211.655
2012-09-18,206.305
2012-09-19,207.098
2012-09-20,204.841
2012-09-21,209.855
2012-09-24,207.926
2012-09-25,206.618
2012-09-26,197.246
2012-09-27,198.612
2012-09-28,196.491
2012-10-01,198.449
2012-10-02,200.124
2012-10-03,201.899
2012-10-04,205.121
2012-10-05,214.404
2012-10-08,211.987
2012-10-09,210.743
2012-10-10,205.11
2012-10-11,208.995
2012-10-12,209.265
2012-10-15,208.604
2012-10-16,212.658
2012-10-17,217.052
2012-10-18,224.282
2012-10-19,220.172
2012-10-22,222.199
2012-10-23,217.252
2012-10-24,219.161
2012-10-25,219.343
2012-10-26,217.586
2012-10-29,215.281
2012-10-30,217.888
2012-10-31,217.178
2012-11-01,219.205
2012-11-02,217.923
2012-11-05,215.811
2012-11-06,216.577
2012-11-07,213.16
2012-11-08,215.119
2012-11-09,213.691
2012-11-12,213.441
2012-11-13,213.915
2012-11-14,212.441
2012-11-15,211.429
2012-11-16,202.979
2012-11-19,209.449
2012-11-20,208.825
2012-11-21,210.945
2012-11-22,211.644
2012-11-23,213.432
2012-11-26,213.141
2012-11-27,211.431
2012-11-28,210.811
2012-11-29,214.063
2012-11-30,213.121
2012-12-03,215.225
2012-12-04,217.813
2012-12-05,221.975
2012-12-06,220.793
2012-12-07,221.733
2012-12-10,220.137
2012-12-11,225.26
2012-12-12,228.272
2012-12-13,231.069
2012-12-14,232.153
2012-12-17,233.129
2012-12-18,239.751
2012-12-19,243.414
2012-12-20,242.319
2012-12-21,241.517
2012-12-24,240.894
2012-12-25,240.894
2012-12-26,241.387
2012-12-27,241.722
2012-12-28,239.818
2012-12-31,237.854
2013-01-01,237.854
2013-01-02,246.199
2013-01-03,246.391
2013-01-04,246.496
2013-01-07,250.928
2013-01-08,253.178
2013-01-09,266.736
2013-01-10,276.828
2013-01-11,277.103
2013-01-14,282.118
2013-01-15,278.189
2013-01-16,274.494
2013-01-17,281.726
2013-01-18,281.203
2013-01-21,288.045
2013-01-22,284.606
2013-01-23,289.596
2013-01-24,287.678
2013-01-25,290.894
2013-01-28,290.813
2013-01-29,291.076
2013-01-30,291.306
2013-01-31,286.686
2013-02-01,294.584
2013-02-04,280.631
2013-02-05,284.886
2013-02-06,283.742
2013-02-07,280.384
2013-02-08,279.927
2013-02-11,281.24
2013-02-12,285.592
2013-02-13,287.141
2013-02-14,282.95
2013-02-15,280.591
2013-02-18,278.907
2013-02-19,281.554
2013-02-20,280.947
2013-02-21,275.346
2013-02-22,274.309
2013-02-25,277.055
2013-02-26,264.435
2013-02-27,266.659
2013-02-28,263.909
2013-03-01,258.737
2013-03-04,254.131
2013-03-05,263.349
2013-03-06,258.903
2013-03-07,263.898
2013-03-08,267.82
2013-03-11,264.865
2013-03-12,265.726
2013-03-13,263.959
2013-03-14,271.175
2013-03-15,270.899
2013-03-18,263.158
2013-03-19,257.25
2013-03-20,262.274
2013-03-21,260.815
2013-03-22,261.46
2013-03-25,254.797
2013-03-26,249.422
2013-03-27,240.551
2013-03-28,243.104
2013-03-29,243.104
2013-04-01,243.218
2013-04-02,239.127
2013-04-03,228.216
2013-04-04,235.257
2013-04-05,235.479
2013-04-08,232.31
2013-04-09,240.685
2013-04-10,254.363
2013-04-11,255.17
2013-04-12,251.128
2013-04-15,248.358
2013-04-16,245.655
2013-04-17,238.628
2013-04-18,238.763
2013-04-19,243.969
2013-04-22,244.586
2013-04-23,252.242
2013-04-24,253.827
2013-04-25,258.245
2013-04-26,255.945
2013-04-29,263.278
2013-04-30,264.195
2013-05-01,264.375
2013-05-02,261.989
2013-05-03,262.884
2013-05-06,264.02
2013-05-07,269.564
2013-05-08,262.289
2013-05-09,260.773
2013-05-10,258.141
2013-05-13,254.228
2013-05-14,248.9
2013-05-15,251.031
2013-05-16,249.804
2013-05-17,250.318
2013-05-20,251.917
2013-05-21,251.642
2013-05-22,252.17
2013-05-23,249.994
2013-05-24,252.472
2013-05-27,255.049
2013-05-28,255.174
2013-05-29,253.871
2013-05-30,252.048
2013-05-31,245.465
2013-06-03,241.215
2013-06-04,248.075
2013-06-05,246.83
2013-06-06,243.708
2013-06-07,245.968
2013-06-10,241.157
2013-06-11,241.863
2013-06-12,243.292
2013-06-13,239.056
2013-06-14,240.083
2013-06-17,244.41
2013-06-18,245.757
2013-06-19,242.295
2013-06-20,229.798
2013-06-21,220.428
2013-06-24,212.091
2013-06-25,220.685
2013-06-26,224.294
2013-06-27,225.225
2013-06-28,224.717
2013-07-01,228.679
2013-07-02,223.003
2013-07-03,205.602
2013-07-04,216.159
2013-07-05,212.826
2013-07-08,221.786
2013-07-09,219.363
2013-07-10,220.398
2013-07-11,215.953
2013-07-12,214.39
2013-07-15,216.285
2013-07-16,218.47
2013-07-17,220.52
2013-07-18,226.509
2013-07-19,224.298
2013-07-22,236.256
2013-07-23,237.241
2013-07-24,239.831
2013-07-25,239.826
2013-07-26,243.19
2013-07-29,240.889
2013-07-30,242.935
2013-07-31,240.88
2013-08-01,243.571
2013-08-02,243.735
2013-08-05,241.854
2013-08-06,239.939
2013-08-07,241.948
2013-08-08,251.998
2013-08-09,257.304
2013-08-12,257.04
2013-08-13,261.201
2013-08-14,261.401
2013-08-15,259.582
2013-08-16,260.41
2013-08-19,256.072
2013-08-20,251.184
2013-08-21,251.655
2013-08-22,257.29
2013-08-23,260.075
2013-08-26,256.993
2013-08-27,250.299
2013-08-28,247.864
2013-08-29,248.956
2013-08-30,243.434
2013-09-02,248.328
2013-09-03,246.268
2013-09-04,249.289
2013-09-05,249.694
2013-09-06,251.028
2013-09-09,253.471
2013-09-10,258.56
2013-09-11,259.572
2013-09-12,262.075
2013-09-13,259.958
2013-09-16,260.836
2013-09-17,258.174
2013-09-18,260.137
2013-09-19,265.835
2013-09-20,270.488
2013-09-23,267.779
2013-09-24,267.595
2013-09-25,267.972
2013-09-26,268.882
2013-09-27,267.372
2013-09-30,265.072
2013-10-01,269.423
2013-10-02,277.924
2013-10-03,275.629
2013-10-04,280.108
2013-10-07,280.118
2013-10-08,279.244
2013-10-09,285.949
2013-10-10,287.892
2013-10-11,297.582
2013-10-14,301.107
2013-10-15,299.795
2013-10-16,301.673
2013-10-17,305.692
2013-10-18,304.476
2013-10-21,306.249
2013-10-22,303.475
2013-10-23,297.437
2013-10-24,297.528
2013-10-25,290.505
2013-10-28,294.221
2013-10-29,297.07
2013-10-30,303.461
2013-10-31,296.908
2013-11-01,293.859
2013-11-04,298.11
2013-11-05,297.288
2013-11-06,303.545
2013-11-07,300.828
2013-11-08,296.12
2013-11-11,301.544
2013-11-12,301.279
2013-11-13,295.753
2013-11-14,297.537
2013-11-15,298.321
2013-11-18,301.31
2013-11-19,299.664
2013-11-20,293.372
2013-11-21,296.202
2013-11-22,300.148
2013-11-25,299.657
2013-11-26,302.154
2013-11-27,312.374
2013-11-28,313.462
2013-11-29,315.169
2013-12-02,316.736
2013-12-03,315.877
2013-12-04,313.746
2013-12-05,314.522
2013-12-06,314.721
2013-12-09,319.17
2013-12-10,324.795
2013-12-11,323.961
2013-12-12,319.956
2013-12-13,316.911
2013-12-16,319.055
2013-12-17,318.61
2013-12-18,321.449
2013-12-19,323.188
2013-12-20,329.827
2013-12-23,333.44
2013-12-24,332.892
2013-12-25,332.892
2013-12-26,333.513
2013-12-27,337.835
2013-12-30,329.897
2013-12-31,328.73
2014-01-01,328.73
2014-01-02,334.747
2014-01-03,342.695
2014-01-06,344.944
2014-01-07,352.58
2014-01-08,361.959
2014-01-09,365.357
2014-01-10,368.776
2014-01-13,370.469
2014-01-14,368.926
2014-01-15,373.015
2014-01-16,369.434
2014-01-17,368.222
2014-01-20,367.383
2014-01-21,366.321
2014-01-22,352.21
2014-01-23,358.22
2014-01-24,353.689
2014-01-27,346.989
2014-01-28,354.887
2014-01-29,353.18
2014-01-30,351.189
2014-01-31,344.485
2014-02-03,339.045
2014-02-04,350.141
2014-02-05,351.205
2014-02-06,362.807
2014-02-07,366.898
2014-02-10,367.137
2014-02-11,369.614
2014-02-12,364.93
2014-02-13,366.815
2014-02-14,372.37
2014-02-17,379.11
2014-02-18,378.985
2014-02-19,374.971
2014-02-20,370.909
2014-02-21,373.514
2014-02-24,376.016
2014-02-25,379.053
2014-02-26,372.8
2014-02-27,375.546
2014-02-28,379.371
2014-03-03,367.535
2014-03-04,375.618
2014-03-05,377.694
2014-03-06,388.999
2014-03-07,388.502
2014-03-10,396.179
2014-03-11,401.444
2014-03-12,395.573
2014-03-13,387.783
2014-03-14,385.327
2014-03-17,393.535
2014-03-18,395.53
2014-03-19,395.119
2014-03-20,389.254
2014-03-21,390.482
2014-03-24,383.727
2014-03-25,385.229
2014-03-26,388.82
2014-03-27,387.846
2014-03-28,394.88
2014-03-31,398.274
2014-04-01,406.322
2014-04-02,400.931
2014-04-03,403.592
2014-04-04,405.378
2014-04-07,403.557
2014-04-08,398.297
2014-04-09,399.353
2014-04-10,398.645
2014-04-11,393.057
2014-04-14,387.354
2014-04-15,376.782
2014-04-16,382.808
2014-04-17,385.959
2014-04-18,385.959
2014-04-21,385.08
2014-04-22,395.48
2014-04-23,390.231
2014-04-24,386.642
2014-04-25,379.426
2014-04-28,383.24
2014-04-29,389.622
2014-04-30,392.888
2014-05-01,392.888
2014-05-02,394.713
2014-05-05,397.545
2014-05-06,403.207
2014-05-07,392.267
2014-05-08,389.598
2014-05-09,377.935
2014-05-12,381.675
2014-05-13,377.405
2014-05-14,363.082
2014-05-15,345.64
2014-05-16,348.145
2014-05-19,348.003
2014-05-20,344.553
2014-05-21,343.917
2014-05-22,347.659
2014-05-23,350.28
2014-05-26,360.69
2014-05-27,363.227
2014-05-28,369.806
2014-05-29,364.589
2014-05-30,362.294
2014-06-02,365.954
2014-06-03,363.069
2014-06-04,365.864
2014-06-05,368.833
2014-06-06,378.561
2014-06-09,381.33
2014-06-10,384.512
2014-06-11,376.725
2014-06-12,372.261
2014-06-13,368.434
2014-06-16,369.364
2014-06-17,370.533
2014-06-18,369.583
2014-06-19,372.656
2014-06-20,362.499
2014-06-23,359.695
2014-06-24,354.961
2014-06-25,362.291
2014-06-26,361.342
2014-06-27,356.913
2014-06-30,360.728
2014-07-01,382.166
2014-07-02,372.519
2014-07-03,364.296
2014-07-04,354.277
2014-07-07,350.443
2014-07-08,340.604
2014-07-09,334.793
2014-07-10,317.507
2014-07-11,319.653
2014-07-14,322.089
2014-07-15,318.746
2014-07-16,328.042
2014-07-17,322.595
2014-07-18,319.045
2014-07-21,319.413
2014-07-22,321.537
2014-07-23,329.916
2014-07-24,338.604
2014-07-25,336.962
2014-07-28,335.257
2014-07-29,330.164
2014-07-30,326.882
2014-07-31,320.042
2014-08-01,310.597
2014-08-04,316.913
2014-08-05,311.447
2014-08-06,289.158
2014-08-07,281.852
2014-08-08,280.3
2014-08-11,281.607
2014-08-12,281.441
2014-08-13,289.684
2014-08-14,291.796
2014-08-15,291.831
2014-08-18,299.14
2014-08-19,299.964
2014-08-20,295.566
2014-08-21,295.908
2014-08-22,293.173
2014-08-25,295.621
2014-08-26,302.514
2014-08-27,311.876
2014-08-28,307.599
2014-08-29,309.375
2014-09-01,305.804
2014-09-02,307.924
2014-09-03,311.721
2014-09-04,317.154
2014-09-05,317.378
2014-09-08,317.165
2014-09-09,309.026
2014-09-10,308.805
2014-09-11,312.174
2014-09-12,314.045
2014-09-15,309.518
2014-09-16,308.061
2014-09-17,309.146
2014-09-18,309.62
2014-09-19,310.045
2014-09-22,308.481
2014-09-23,304.921
2014-09-24,299.162
2014-09-25,295.224
2014-09-26,295.981
2014-09-29,294.13
2014-09-30,296.941
2014-10-01,295.283
2014-10-02,287.148
2014-10-03,288.173
2014-10-06,287.948
2014-10-07,286.554
2014-10-08,280.308
2014-10-09,268.647
2014-10-10,265.504
2014-10-13,266.429
2014-10-14,264.95
2014-10-15,256.485
2014-10-16,243.864
2014-10-17,246.627
2014-10-20,248.428
2014-10-21,255.941
2014-10-22,256.796
2014-10-23,259.254
2014-10-24,259.786
2014-10-27,254.846
2014-10-28,265.403
2014-10-29,262.449
2014-10-30,258.428
2014-10-31,264.397
2014-11-03,264.074
2014-11-04,255.654
2014-11-05,259.608
2014-11-06,257.983
2014-11-07,251.752
2014-11-10,256.954
2014-11-11,257.34
2014-11-12,249.84
2014-11-13,251.097
2014-11-14,249.756
2014-11-17,253.428
2014-11-18,259.025
2014-11-19,258.515
2014-11-20,255.734
2014-11-21,260.877
2014-11-24,263.225
2014-11-25,267.611
2014-11-26,264.2
2014-11-27,263.236
2014-11-28,260.721
2014-12-01,260.196
2014-12-02,258.626
2014-12-03,257.531
2014-12-04,258.873
2014-12-05,260.906
2014-12-08,258.154
2014-12-09,255.535
2014-12-10,252.293
2014-12-11,249.024
2014-12-12,246.605
2014-12-15,241.087
2014-12-16,243.912
2014-12-17,238.575
2014-12-18,245.213
2014-12-19,244.192
2014-12-22,245.475
2014-12-23,246.737
2014-12-24,246.186
2014-12-25,246.186
2014-12-26,245.802
2014-12-29,243.527
2014-12-30,239.171
2014-12-31,237.472
2015-01-01,237.472
2015-01-02,237.749
2015-01-05,232.963
2015-01-06,228.665
2015-01-07,222.18
2015-01-08,228.601
2015-01-09,229.179
2015-01-12,229.738
2015-01-13,232.583
2015-01-14,236.469
2015-01-15,233.962
2015-01-16,231.218
2015-01-19,234.722
2015-01-20,232.119
2015-01-21,233.85
2015-01-22,239.416
2015-01-23,240.709
2015-01-26,241.781
2015-01-27,239.877
2015-01-28,238.66
2015-01-29,239.504
2015-01-30,237.341
2015-02-02,237.383
2015-02-03,245.177
2015-02-04,245.023
2015-02-05,246.168
2015-02-06,244.702
2015-02-09,239.508
2015-02-10,241.636
2015-02-11,239.791
2015-02-12,244.801
2015-02-13,249.42
2015-02-16,248.246
2015-02-17,249.186
2015-02-18,252.365
2015-02-19,250.271
2015-02-20,250.28
2015-02-23,249.771
2015-02-24,253.825
2015-02-25,255.386
2015-02-26,258.34
2015-02-27,258.192
2015-03-02,256.237
2015-03-03,252.104
2015-03-04,249.398
2015-03-05,250.443
2015-03-06,249.45
2015-03-09,250.005
2015-03-10,244.043
2015-03-11,246.003
2015-03-12,250.008
2015-03-13,249.426
2015-03-16,251.022
2015-03-17,249.895
2015-03-18,249.802
2015-03-19,252.559
2015-03-20,260.35
2015-03-23,265.597
2015-03-24,267.067
2015-03-25,264.067
2015-03-26,259.02
2015-03-27,261.293
2015-03-30,260.795
2015-03-31,257.586
2015-04-01,260.0
2015-04-02,265.267
2015-04-03,265.267
2015-04-06,268.948
2015-04-07,267.163
2015-04-08,267.962
2015-04-09,271.511
2015-04-10,268.955
2015-04-13,267.005
2015-04-14,267.853
2015-04-15,267.003
2015-04-16,263.543
2015-04-17,259.763
2015-04-20,260.077
2015-04-21,263.723
2015-04-22,259.026
2015-04-23,257.367
2015-04-24,259.086
2015-04-27,262.731
2015-04-28,263.089
2015-04-29,261.663
2015-04-30,262.425
2015-05-01,262.823
2015-05-04,267.503
2015-05-05,260.367
2015-05-06,264.501
2015-05-07,262.525
2015-05-08,266.604
2015-05-11,266.189
2015-05-12,268.31
2015-05-13,271.5
2015-05-14,272.055
2015-05-15,273.236
2015-05-18,270.614
2015-05-19,266.813
2015-05-20,265.25
2015-05-21,265.626
2015-05-22,263.4
2015-05-25,259.058
2015-05-26,251.896
2015-05-27,253.952
2015-05-28,256.57
2015-05-29,251.364
2015-06-01,249.849
2015-06-02,257.577
2015-06-03,265.517
2015-06-04,261.962
2015-06-05,254.187
2015-06-08,250.066
2015-06-09,251.495
2015-06-10,257.827
2015-06-11,258.53
2015-06-12,254.273
2015-06-15,244.801
2015-06-16,244.911
2015-06-17,242.432
2015-06-18,246.743
2015-06-19,248.33
2015-06-22,257.807
2015-06-23,260.707
2015-06-24,255.626
2015-06-25,255.269
2015-06-26,255.357
2015-06-29,239.457
2015-06-30,241.861
2015-07-01,245.989
2015-07-02,243.099
2015-07-03,242.821
2015-07-06,231.015
2015-07-07,223.03
2015-07-08,228.335
2015-07-09,237.964
2015-07-10,249.745
2015-07-13,250.467
2015-07-14,248.915
2015-07-15,249.793
2015-07-16,252.927
2015-07-17,249.544
2015-07-20,249.9
2015-07-21,248.339
2015-07-22,246.219
2015-07-23,247.301
2015-07-24,245.824
2015-07-27,244.379
2015-07-28,239.57
2015-07-29,240.139
2015-07-30,237.754
2015-07-31,239.379
2015-08-03,240.441
2015-08-04,237.413
2015-08-05,238.475
2015-08-06,232.865
2015-08-07,231.341
2015-08-10,234.575
2015-08-11,230.549
2015-08-12,229.245
2015-08-13,234.16
2015-08-14,231.901
2015-08-17,232.271
2015-08-18,232.527
2015-08-19,229.368
2015-08-20,229.555
2015-08-21,227.486
2015-08-24,219.437
2015-08-25,228.727
2015-08-26,227.029
2015-08-27,227.828
2015-08-28,226.691
2015-08-31,225.261
2015-09-01,221.108
2015-09-02,218.485
2015-09-03,217.52
2015-09-04,213.628
2015-09-07,211.906
2015-09-08,213.106
2015-09-09,211.339
2015-09-10,213.394
2015-09-11,212.675
2015-09-14,210.907
2015-09-15,212.091
2015-09-16,215.487
2015-09-17,217.474
2015-09-18,217.635
2015-09-21,216.913
2015-09-22,211.361
2015-09-23,212.176
2015-09-24,212.215
2015-09-25,213.801
2015-09-28,210.522
2015-09-29,205.447
2015-09-30,208.842
2015-10-01,213.74
2015-10-02,219.434
2015-10-05,226.895
2015-10-06,231.835
2015-10-07,232.214
2015-10-08,232.602
2015-10-09,236.989
2015-10-12,228.945
2015-10-13,224.183
2015-10-14,227.836
2015-10-15,232.275
2015-10-16,230.844
2015-10-19,229.614
2015-10-20,231.835
2015-10-21,227.281
2015-10-22,222.278
2015-10-23,222.351
2015-10-26,223.881
2015-10-27,218.373
2015-10-28,222.183
2015-10-29,224.164
2015-10-30,225.311
2015-11-02,228.974
2015-11-03,227.844
2015-11-04,228.408
2015-11-05,219.946
2015-11-06,216.442
2015-11-09,204.678
2015-11-10,202.778
2015-11-11,204.812
2015-11-12,203.32
2015-11-13,202.885
2015-11-16,204.743
2015-11-17,208.325
2015-11-18,208.8
2015-11-19,206.983
2015-11-20,204.395
2015-11-23,202.255
2015-11-24,202.366
2015-11-25,203.087
2015-11-26,205.447
2015-11-27,205.986
2015-11-30,203.954
2015-12-01,204.657
2015-12-02,205.214
2015-12-03,207.366
2015-12-04,206.359
2015-12-07,203.424
2015-12-08,200.264
2015-12-09,204.854
2015-12-10,205.522
2015-12-11,202.353
2015-12-14,200.9
2015-12-15,205.011
2015-12-16,207.272
2015-12-17,206.444
2015-12-18,211.361
2015-12-21,207.654
2015-12-22,210.6
2015-12-23,216.114
2015-12-24,218.776
2015-12-25,218.776
