Date,FRANCE IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,589.259
2005-11-09,585.403
2005-11-10,590.318
2005-11-11,597.587
2005-11-14,597.776
2005-11-15,594.766
2005-11-16,591.157
2005-11-17,594.948
2005-11-18,598.641
2005-11-21,604.122
2005-11-22,600.682
2005-11-23,609.758
2005-11-24,607.707
2005-11-25,607.21
2005-11-28,609.513
2005-11-29,611.025
2005-11-30,609.065
2005-12-01,614.456
2005-12-02,616.107
2005-12-05,618.033
2005-12-06,623.767
2005-12-07,618.09
2005-12-08,623.073
2005-12-09,622.705
2005-12-12,630.14
2005-12-13,630.764
2005-12-14,635.017
2005-12-15,630.369
2005-12-16,636.82
2005-12-19,632.276
2005-12-20,628.951
2005-12-21,631.26
2005-12-22,634.399
2005-12-23,635.43
2005-12-26,635.43
2005-12-27,636.471
2005-12-28,638.253
2005-12-29,636.789
2005-12-30,627.251
2006-01-02,631.678
2006-01-03,645.387
2006-01-04,660.576
2006-01-05,659.186
2006-01-06,666.071
2006-01-09,663.285
2006-01-10,661.444
2006-01-11,667.34
2006-01-12,666.407
2006-01-13,662.754
2006-01-16,664.92
2006-01-17,655.236
2006-01-18,651.323
2006-01-19,659.059
2006-01-20,651.704
2006-01-23,659.487
2006-01-24,660.333
2006-01-25,668.182
2006-01-26,682.755
2006-01-27,689.411
2006-01-30,685.416
2006-01-31,690.106
2006-02-01,695.089
2006-02-02,685.742
2006-02-03,681.263
2006-02-06,680.746
2006-02-07,680.47
2006-02-08,672.515
2006-02-09,683.483
2006-02-10,676.811
2006-02-13,686.271
2006-02-14,684.013
2006-02-15,679.916
2006-02-16,685.595
2006-02-17,691.628
2006-02-20,692.384
2006-02-21,692.256
2006-02-22,699.228
2006-02-23,698.982
2006-02-24,701.67
2006-02-27,700.46
2006-02-28,695.118
2006-03-01,704.474
2006-03-02,699.929
2006-03-03,698.029
2006-03-06,700.601
2006-03-07,689.332
2006-03-08,686.972
2006-03-09,690.238
2006-03-10,696.659
2006-03-13,705.053
2006-03-14,713.575
2006-03-15,717.34
2006-03-16,724.973
2006-03-17,728.852
2006-03-20,729.761
2006-03-21,728.252
2006-03-22,728.176
2006-03-23,722.43
2006-03-24,725.66
2006-03-27,719.5
2006-03-28,720.53
2006-03-29,718.66
2006-03-30,735.427
2006-03-31,730.239
2006-04-03,736.803
2006-04-04,739.225
2006-04-05,743.322
2006-04-06,742.341
2006-04-07,728.141
2006-04-10,728.832
2006-04-11,717.441
2006-04-12,711.887
2006-04-13,712.259
2006-04-14,712.259
2006-04-17,723.572
2006-04-18,722.236
2006-04-19,735.707
2006-04-20,739.914
2006-04-21,749.135
2006-04-24,745.812
2006-04-25,751.616
2006-04-26,758.32
2006-04-27,760.327
2006-04-28,758.972
2006-05-01,760.297
2006-05-02,771.167
2006-05-03,762.895
2006-05-04,773.879
2006-05-05,787.045
2006-05-08,789.494
2006-05-09,797.529
2006-05-10,796.354
2006-05-11,796.519
2006-05-12,782.04
2006-05-15,765.004
2006-05-16,768.241
2006-05-17,737.533
2006-05-18,738.419
2006-05-19,742.341
2006-05-22,725.632
2006-05-23,745.962
2006-05-24,730.643
2006-05-25,743.424
2006-05-26,754.519
2006-05-29,754.233
2006-05-30,743.524
2006-05-31,751.445
2006-06-01,753.105
2006-06-02,761.931
2006-06-05,756.243
2006-06-06,731.907
2006-06-07,734.602
2006-06-08,705.768
2006-06-09,719.729
2006-06-12,709.184
2006-06-13,690.349
2006-06-14,694.159
2006-06-15,712.075
2006-06-16,709.662
2006-06-19,709.567
2006-06-20,716.607
2006-06-21,720.233
2006-06-22,721.215
2006-06-23,719.455
2006-06-26,720.319
2006-06-27,718.242
2006-06-28,715.846
2006-06-29,731.683
2006-06-30,758.708
2006-07-03,761.755
2006-07-04,762.098
2006-07-05,747.494
2006-07-06,756.988
2006-07-07,759.905
2006-07-10,759.349
2006-07-11,751.259
2006-07-12,752.462
2006-07-13,738.892
2006-07-14,725.704
2006-07-17,713.92
2006-07-18,710.419
2006-07-19,731.788
2006-07-20,738.966
2006-07-21,733.458
2006-07-24,743.481
2006-07-25,746.008
2006-07-26,747.792
2006-07-27,765.098
2006-07-28,770.493
2006-07-31,767.196
2006-08-01,757.539
2006-08-02,772.15
2006-08-03,764.864
2006-08-04,779.571
2006-08-07,765.531
2006-08-08,766.574
2006-08-09,778.648
2006-08-10,764.971
2006-08-11,765.64
2006-08-14,773.525
2006-08-15,785.692
2006-08-16,793.825
2006-08-17,795.483
2006-08-18,790.905
2006-08-21,793.291
2006-08-22,790.138
2006-08-23,782.589
2006-08-24,787.867
2006-08-25,785.248
2006-08-28,793.056
2006-08-29,790.634
2006-08-30,796.876
2006-08-31,791.809
2006-09-01,796.469
2006-09-04,804.294
2006-09-05,796.324
2006-09-06,786.43
2006-09-07,773.001
2006-09-08,771.873
2006-09-11,770.378
2006-09-12,778.965
2006-09-13,780.182
2006-09-14,783.119
2006-09-15,779.489
2006-09-18,781.275
2006-09-19,778.105
2006-09-20,790.189
2006-09-21,795.04
2006-09-22,789.71
2006-09-25,785.932
2006-09-26,793.63
2006-09-27,800.167
2006-09-28,800.198
2006-09-29,798.583
2006-10-02,802.371
2006-10-03,797.949
2006-10-04,800.554
2006-10-05,806.274
2006-10-06,799.791
2006-10-09,801.443
2006-10-10,802.02
2006-10-11,803.038
2006-10-12,810.69
2006-10-13,807.345
2006-10-16,810.008
2006-10-17,801.874
2006-10-18,808.819
2006-10-19,814.728
2006-10-20,818.23
2006-10-23,820.195
2006-10-24,818.833
2006-10-25,824.406
2006-10-26,833.132
2006-10-27,832.654
2006-10-30,827.272
2006-10-31,829.212
2006-11-01,833.339
2006-11-02,822.235
2006-11-03,822.302
2006-11-06,833.309
2006-11-07,844.168
2006-11-08,841.69
2006-11-09,846.982
2006-11-10,851.909
2006-11-13,853.11
2006-11-14,851.598
2006-11-15,856.046
2006-11-16,854.782
2006-11-17,847.034
2006-11-20,848.757
2006-11-21,849.879
2006-11-22,855.307
2006-11-23,852.055
2006-11-24,855.307
2006-11-27,843.574
2006-11-28,844.564
2006-11-29,857.325
2006-11-30,855.603
2006-12-01,849.329
2006-12-04,853.657
2006-12-05,862.619
2006-12-06,861.822
2006-12-07,865.275
2006-12-08,867.3
2006-12-11,868.88
2006-12-12,868.054
2006-12-13,873.962
2006-12-14,877.387
2006-12-15,877.728
2006-12-18,874.547
2006-12-19,873.331
2006-12-20,879.937
2006-12-21,878.81
2006-12-22,869.141
2006-12-25,869.141
2006-12-26,867.787
2006-12-27,881.144
2006-12-28,882.182
2006-12-29,884.803
2007-01-01,884.803
2007-01-02,905.902
2007-01-03,900.881
2007-01-04,888.438
2007-01-05,873.246
2007-01-08,874.824
2007-01-09,877.971
2007-01-10,866.742
2007-01-11,881.879
2007-01-12,887.805
2007-01-15,890.85
2007-01-16,882.67
2007-01-17,878.457
2007-01-18,877.396
2007-01-19,885.179
2007-01-22,879.156
2007-01-23,882.395
2007-01-24,887.551
2007-01-25,882.403
2007-01-26,871.711
2007-01-29,877.989
2007-01-30,884.565
2007-01-31,882.908
2007-02-01,894.003
2007-02-02,892.809
2007-02-05,890.064
2007-02-06,891.671
2007-02-07,899.261
2007-02-08,894.609
2007-02-09,896.278
2007-02-12,885.482
2007-02-13,894.247
2007-02-14,908.007
2007-02-15,903.331
2007-02-16,900.971
2007-02-19,904.459
2007-02-20,900.559
2007-02-21,896.187
2007-02-22,894.203
2007-02-23,900.441
2007-02-26,907.227
2007-02-27,886.352
2007-02-28,870.123
2007-03-01,856.785
2007-03-02,850.012
2007-03-05,838.406
2007-03-06,846.039
2007-03-07,851.883
2007-03-08,863.02
2007-03-09,863.442
2007-03-12,861.064
2007-03-13,852.035
2007-03-14,828.582
2007-03-15,844.253
2007-03-16,846.306
2007-03-19,859.199
2007-03-20,864.632
2007-03-21,865.973
2007-03-22,885.8
2007-03-23,888.306
2007-03-26,881.174
2007-03-27,883.723
2007-03-28,878.931
2007-03-29,887.859
2007-03-30,886.188
2007-04-02,890.917
2007-04-03,901.573
2007-04-04,905.321
2007-04-05,910.783
2007-04-06,910.783
2007-04-09,906.038
2007-04-10,916.28
2007-04-11,914.627
2007-04-12,918.231
2007-04-13,927.304
2007-04-16,942.353
2007-04-17,944.746
2007-04-18,942.957
2007-04-19,940.875
2007-04-20,958.852
2007-04-23,952.294
2007-04-24,952.271
2007-04-25,964.364
2007-04-26,963.576
2007-04-27,965.277
2007-04-30,969.971
2007-05-01,966.346
2007-05-02,971.55
2007-05-03,972.735
2007-05-04,985.879
2007-05-07,987.57
2007-05-08,975.767
2007-05-09,982.46
2007-05-10,974.72
2007-05-11,983.867
2007-05-14,981.598
2007-05-15,992.342
2007-05-16,982.287
2007-05-17,977.666
2007-05-18,993.018
2007-05-21,993.803
2007-05-22,994.203
2007-05-23,1001.699
2007-05-24,986.448
2007-05-25,990.417
2007-05-28,993.379
2007-05-29,995.012
2007-05-30,988.687
2007-05-31,1000.0
2007-06-01,1007.592
2007-06-04,1005.446
2007-06-05,1000.828
2007-06-06,983.083
2007-06-07,970.92
2007-06-08,963.174
2007-06-11,971.836
2007-06-12,962.075
2007-06-13,966.897
2007-06-14,983.197
2007-06-15,997.013
2007-06-18,998.31
2007-06-19,999.316
2007-06-20,1002.45
2007-06-21,990.786
2007-06-22,989.537
2007-06-25,987.156
2007-06-26,979.187
2007-06-27,974.613
2007-06-28,988.348
2007-06-29,998.44
2007-07-02,1003.006
2007-07-03,1009.102
2007-07-04,1013.323
2007-07-05,1005.754
2007-07-06,1019.038
2007-07-09,1021.299
2007-07-10,1012.549
2007-07-11,1009.649
2007-07-12,1025.041
2007-07-13,1031.459
2007-07-16,1033.628
2007-07-17,1029.168
2007-07-18,1013.617
2007-07-19,1025.226
2007-07-20,1008.132
2007-07-23,1015.92
2007-07-24,999.143
2007-07-25,977.987
2007-07-26,951.833
2007-07-27,942.846
2007-07-30,944.015
2007-07-31,962.567
2007-08-01,943.788
2007-08-02,950.049
2007-08-03,940.827
2007-08-06,931.539
2007-08-07,946.398
2007-08-08,969.692
2007-08-09,939.091
2007-08-10,905.236
2007-08-13,924.012
2007-08-14,905.179
2007-08-15,892.698
2007-08-16,860.068
2007-08-17,886.942
2007-08-20,889.494
2007-08-21,891.788
2007-08-22,906.466
2007-08-23,911.326
2007-08-24,920.889
2007-08-27,924.615
2007-08-28,904.673
2007-08-29,910.301
2007-08-30,921.222
2007-08-31,932.193
2007-09-03,930.508
2007-09-04,933.472
2007-09-05,917.178
2007-09-06,924.158
2007-09-07,905.331
2007-09-10,900.551
2007-09-11,917.851
2007-09-12,925.066
2007-09-13,932.394
2007-09-14,924.989
2007-09-17,907.592
2007-09-18,925.765
2007-09-19,963.878
2007-09-20,965.474
2007-09-21,966.92
2007-09-24,963.398
2007-09-25,955.604
2007-09-26,962.281
2007-09-27,973.898
2007-09-28,977.47
2007-10-01,986.171
2007-10-02,986.123
2007-10-03,985.961
2007-10-04,986.423
2007-10-05,993.645
2007-10-08,986.456
2007-10-09,993.146
2007-10-10,994.613
2007-10-11,1003.35
2007-10-12,996.684
2007-10-15,991.891
2007-10-16,981.717
2007-10-17,988.182
2007-10-18,984.076
2007-10-19,974.707
2007-10-22,953.414
2007-10-23,965.077
2007-10-24,957.636
2007-10-25,976.27
2007-10-26,990.634
2007-10-29,998.27
2007-10-30,993.579
2007-10-31,1006.894
2007-11-01,982.083
2007-11-02,980.356
2007-11-05,970.617
2007-11-06,980.47
2007-11-07,988.846
2007-11-08,982.858
2007-11-09,961.762
2007-11-12,956.751
2007-11-13,961.651
2007-11-14,980.82
2007-11-15,962.381
2007-11-16,957.064
2007-11-19,942.496
2007-11-20,962.772
2007-11-21,943.117
2007-11-22,946.828
2007-11-23,963.818
2007-11-26,955.356
2007-11-27,955.524
2007-11-28,971.923
2007-11-29,979.735
2007-11-30,988.74
2007-12-03,980.326
2007-12-04,973.53
2007-12-05,984.999
2007-12-06,984.329
2007-12-07,994.317
2007-12-10,1005.035
2007-12-11,999.048
2007-12-12,1001.407
2007-12-13,970.711
2007-12-14,960.928
2007-12-17,940.364
2007-12-18,941.14
2007-12-19,936.593
2007-12-20,937.568
2007-12-21,952.039
2007-12-24,954.595
2007-12-25,954.595
2007-12-26,961.156
2007-12-27,966.864
2007-12-28,975.24
2007-12-31,967.992
2008-01-01,967.992
2008-01-02,964.248
2008-01-03,963.85
2008-01-04,952.033
2008-01-07,951.996
2008-01-08,959.821
2008-01-09,948.946
2008-01-10,949.291
2008-01-11,952.441
2008-01-14,964.445
2008-01-15,936.732
2008-01-16,922.347
2008-01-17,910.583
2008-01-18,889.324
2008-01-21,823.443
2008-01-22,847.288
2008-01-23,807.583
2008-01-24,858.312
2008-01-25,850.45
2008-01-28,851.026
2008-01-29,865.964
2008-01-30,855.471
2008-01-31,855.058
2008-02-01,872.361
2008-02-04,871.658
2008-02-05,827.287
2008-02-06,831.849
2008-02-07,809.791
2008-02-08,804.609
2008-02-11,798.435
2008-02-12,828.145
2008-02-13,832.517
2008-02-14,834.309
2008-02-15,819.962
2008-02-18,833.58
2008-02-19,842.875
2008-02-20,826.296
2008-02-21,840.382
2008-02-22,834.773
2008-02-25,853.779
2008-02-26,868.398
2008-02-27,878.174
2008-02-28,865.373
2008-02-29,852.802
2008-03-03,846.862
2008-03-04,833.59
2008-03-05,852.025
2008-03-06,838.3
2008-03-07,828.144
2008-03-10,819.12
2008-03-11,829.125
2008-03-12,849.822
2008-03-13,839.046
2008-03-14,829.632
2008-03-17,807.025
2008-03-18,840.273
2008-03-19,826.017
2008-03-20,812.864
2008-03-21,812.864
2008-03-24,811.704
2008-03-25,851.704
2008-03-26,856.586
2008-03-27,867.588
2008-03-28,862.638
2008-03-31,867.228
2008-04-01,885.793
2008-04-02,900.184
2008-04-03,893.766
2008-04-04,900.734
2008-04-07,906.573
2008-04-08,901.955
2008-04-09,898.807
2008-04-10,897.039
2008-04-11,887.725
2008-04-14,882.55
2008-04-15,881.482
2008-04-16,904.349
2008-04-17,903.167
2008-04-18,913.571
2008-04-21,916.646
2008-04-22,913.516
2008-04-23,915.308
2008-04-24,905.246
2008-04-25,914.869
2008-04-28,920.37
2008-04-29,914.842
2008-04-30,915.834
2008-05-01,908.863
2008-05-02,923.133
2008-05-05,925.776
2008-05-06,924.911
2008-05-07,921.003
2008-05-08,915.74
2008-05-09,901.133
2008-05-12,908.741
2008-05-13,911.477
2008-05-14,920.257
2008-05-15,922.383
2008-05-16,933.618
2008-05-19,940.125
2008-05-20,935.193
2008-05-21,936.336
2008-05-22,935.15
2008-05-23,921.88
2008-05-26,924.821
2008-05-27,918.33
2008-05-28,922.148
2008-05-29,919.134
2008-05-30,927.312
2008-06-02,913.753
2008-06-03,916.413
2008-06-04,901.103
2008-06-05,903.725
2008-06-06,893.388
2008-06-09,891.257
2008-06-10,870.591
2008-06-11,857.346
2008-06-12,855.322
2008-06-13,853.668
2008-06-16,858.035
2008-06-17,866.921
2008-06-18,852.043
2008-06-19,845.626
2008-06-20,841.652
2008-06-23,832.795
2008-06-24,835.986
2008-06-25,848.047
2008-06-26,837.944
2008-06-27,833.469
2008-06-30,841.18
2008-07-01,822.215
2008-07-02,822.333
2008-07-03,824.228
2008-07-04,810.555
2008-07-07,821.703
2008-07-08,810.073
2008-07-09,825.909
2008-07-10,813.651
2008-07-11,794.961
2008-07-14,801.175
2008-07-15,787.513
2008-07-16,785.109
2008-07-17,811.438
2008-07-18,828.329
2008-07-21,833.568
2008-07-22,832.533
2008-07-23,841.97
2008-07-24,829.413
2008-07-25,830.969
2008-07-28,824.372
2008-07-29,815.036
2008-07-30,829.292
2008-07-31,830.847
2008-08-01,816.954
2008-08-04,811.877
2008-08-05,826.597
2008-08-06,836.544
2008-08-07,834.376
2008-08-08,821.75
2008-08-11,830.527
2008-08-12,821.706
2008-08-13,795.625
2008-08-14,803.295
2008-08-15,797.188
2008-08-18,797.659
2008-08-19,774.679
2008-08-20,781.668
2008-08-21,779.206
2008-08-22,793.736
2008-08-25,783.732
2008-08-26,777.94
2008-08-27,782.5
2008-08-28,799.853
2008-08-29,804.39
2008-09-01,794.008
2008-09-02,801.551
2008-09-03,783.773
2008-09-04,754.172
2008-09-05,728.773
2008-09-08,753.882
2008-09-09,745.067
2008-09-10,740.078
2008-09-11,726.093
2008-09-12,752.135
2008-09-15,719.999
2008-09-16,701.253
2008-09-17,689.874
2008-09-18,690.835
2008-09-19,761.032
2008-09-22,755.304
2008-09-23,745.433
2008-09-24,738.394
2008-09-25,758.414
2008-09-26,744.62
2008-09-29,696.823
2008-09-30,693.089
2008-10-01,694.718
2008-10-02,672.497
2008-10-03,695.403
2008-10-06,618.647
2008-10-07,628.627
2008-10-08,587.323
2008-10-09,583.715
2008-10-10,529.002
2008-10-13,587.415
2008-10-14,609.011
2008-10-15,568.206
2008-10-16,526.302
2008-10-17,554.014
2008-10-20,566.146
2008-10-21,568.653
2008-10-22,531.7
2008-10-23,531.494
2008-10-24,503.464
2008-10-27,471.729
2008-10-28,476.693
2008-10-29,537.672
2008-10-30,539.255
2008-10-31,546.083
2008-11-03,553.692
2008-11-04,590.444
2008-11-05,581.19
2008-11-06,533.162
2008-11-07,544.941
2008-11-10,550.855
2008-11-11,513.269
2008-11-12,495.468
2008-11-13,502.019
2008-11-14,513.416
2008-11-17,492.514
2008-11-18,498.545
2008-11-19,476.366
2008-11-20,455.929
2008-11-21,439.645
2008-11-24,497.652
2008-11-25,508.723
2008-11-26,502.19
2008-11-27,515.526
2008-11-28,511.771
2008-12-01,480.735
2008-12-02,496.793
2008-12-03,498.78
2008-12-04,501.511
2008-12-05,475.52
2008-12-08,525.962
2008-12-09,534.275
2008-12-10,542.201
2008-12-11,548.358
2008-12-12,537.596
2008-12-15,542.761
2008-12-16,557.013
2008-12-17,574.629
2008-12-18,579.786
2008-12-19,556.485
2008-12-22,543.202
2008-12-23,538.91
2008-12-24,537.331
2008-12-25,537.331
2008-12-26,539.924
2008-12-29,550.461
2008-12-30,561.529
2008-12-31,552.092
2009-01-01,552.092
2009-01-02,578.392
2009-01-05,566.845
2009-01-06,567.699
2009-01-07,572.814
2009-01-08,570.202
2009-01-09,559.042
2009-01-12,542.699
2009-01-13,527.413
2009-01-14,503.186
2009-01-15,489.261
2009-01-16,502.196
2009-01-19,492.244
2009-01-20,470.206
2009-01-21,466.895
2009-01-22,465.185
2009-01-23,452.025
2009-01-26,481.166
2009-01-27,481.546
2009-01-28,507.349
2009-01-29,490.918
2009-01-30,475.701
2009-02-02,466.665
2009-02-03,481.205
2009-02-04,492.08
2009-02-05,491.621
2009-02-06,501.469
2009-02-09,512.701
2009-02-10,492.725
2009-02-11,490.368
2009-02-12,474.781
2009-02-13,484.25
2009-02-16,473.235
2009-02-17,449.351
2009-02-18,447.275
2009-02-19,451.509
2009-02-20,427.578
2009-02-23,427.566
2009-02-24,423.793
2009-02-25,421.292
2009-02-26,431.766
2009-02-27,422.282
2009-03-02,401.661
2009-03-03,397.234
2009-03-04,413.999
2009-03-05,396.49
2009-03-06,392.607
2009-03-09,388.394
2009-03-10,416.282
2009-03-11,419.034
2009-03-12,423.567
2009-03-13,429.197
2009-03-16,447.135
2009-03-17,443.741
2009-03-18,449.108
2009-03-19,474.57
2009-03-20,470.032
2009-03-23,484.339
2009-03-24,483.028
2009-03-25,485.776
2009-03-26,487.063
2009-03-27,469.713
2009-03-30,444.457
2009-03-31,463.897
2009-04-01,470.292
2009-04-02,505.984
2009-04-03,502.497
2009-04-06,496.923
2009-04-07,485.474
2009-04-08,489.113
2009-04-09,499.627
2009-04-10,499.815
2009-04-13,504.053
2009-04-14,509.58
2009-04-15,503.13
2009-04-16,512.65
2009-04-17,519.702
2009-04-20,491.643
2009-04-21,490.753
2009-04-22,505.301
2009-04-23,504.908
2009-04-24,526.829
2009-04-27,520.957
2009-04-28,508.493
2009-04-29,528.304
2009-04-30,539.17
2009-05-01,539.251
2009-05-04,557.9
2009-05-05,559.251
2009-05-06,568.753
2009-05-07,566.411
2009-05-08,578.642
2009-05-11,572.93
2009-05-12,569.977
2009-05-13,551.5
2009-05-14,552.54
2009-05-15,555.378
2009-05-18,563.566
2009-05-19,578.233
2009-05-20,592.252
2009-05-21,576.993
2009-05-22,589.187
2009-05-25,591.877
2009-05-26,597.718
2009-05-27,603.495
2009-05-28,599.16
2009-05-29,611.146
2009-06-01,632.215
2009-06-02,639.019
2009-06-03,621.738
2009-06-04,623.246
2009-06-05,620.473
2009-06-08,603.613
2009-06-09,610.959
2009-06-10,614.882
2009-06-11,622.969
2009-06-12,620.197
2009-06-15,592.976
2009-06-16,592.6
2009-06-17,581.097
2009-06-18,591.685
2009-06-19,596.216
2009-06-22,574.515
2009-06-23,577.381
2009-06-24,590.744
2009-06-25,581.475
2009-06-26,581.589
2009-06-29,593.141
2009-06-30,582.614
2009-07-01,601.177
2009-07-02,578.093
2009-07-03,578.057
2009-07-06,568.297
2009-07-07,566.571
2009-07-08,553.72
2009-07-09,559.778
2009-07-10,549.412
2009-07-13,563.067
2009-07-14,569.515
2009-07-15,592.303
2009-07-16,599.774
2009-07-17,603.215
2009-07-20,617.877
2009-07-21,623.303
2009-07-22,622.166
2009-07-23,637.336
2009-07-24,634.33
2009-07-27,638.426
2009-07-28,628.331
2009-07-29,628.486
2009-07-30,642.402
2009-07-31,647.431
2009-08-03,671.355
2009-08-04,671.879
2009-08-05,669.669
2009-08-06,673.633
2009-08-07,676.055
2009-08-10,671.6
2009-08-11,660.125
2009-08-12,672.364
2009-08-13,681.102
2009-08-14,672.61
2009-08-17,650.066
2009-08-18,657.691
2009-08-19,662.852
2009-08-20,674.266
2009-08-21,699.646
2009-08-24,709.281
2009-08-25,714.803
2009-08-26,706.348
2009-08-27,703.144
2009-08-28,719.917
2009-08-31,709.705
2009-09-01,693.149
2009-09-02,686.166
2009-09-03,686.176
2009-09-04,695.147
2009-09-07,711.018
2009-09-08,720.618
2009-09-09,733.376
2009-09-10,731.665
2009-09-11,740.163
2009-09-14,738.984
2009-09-15,742.019
2009-09-16,761.721
2009-09-17,770.625
2009-09-18,769.826
2009-09-21,761.183
2009-09-22,771.335
2009-09-23,770.17
2009-09-24,754.4
2009-09-25,749.789
2009-09-28,763.844
2009-09-29,758.209
2009-09-30,757.937
2009-10-01,739.939
2009-10-02,727.596
2009-10-05,735.29
2009-10-06,761.427
2009-10-07,755.932
2009-10-08,769.348
2009-10-09,766.879
2009-10-12,779.452
2009-10-13,771.241
2009-10-14,793.033
2009-10-15,794.878
2009-10-16,777.477
2009-10-19,793.654
2009-10-20,789.293
2009-10-21,791.598
2009-10-22,780.267
2009-10-23,779.653
2009-10-26,759.373
2009-10-27,749.241
2009-10-28,728.149
2009-10-29,743.683
2009-10-30,718.799
2009-11-02,728.17
2009-11-03,709.135
2009-11-04,736.545
2009-11-05,746.725
2009-11-06,745.939
2009-11-09,769.82
2009-11-10,766.869
2009-11-11,774.122
2009-11-12,767.638
2009-11-13,769.06
2009-11-16,784.866
2009-11-17,770.795
2009-11-18,778.866
2009-11-19,758.823
2009-11-20,751.42
2009-11-23,775.289
2009-11-24,765.907
2009-11-25,777.78
2009-11-26,746.017
2009-11-27,754.698
2009-11-30,747.881
2009-12-01,772.924
2009-12-02,776.412
2009-12-03,777.805
2009-12-04,776.249
2009-12-07,770.948
2009-12-08,755.764
2009-12-09,750.446
2009-12-10,756.41
2009-12-11,752.608
2009-12-14,760.014
2009-12-15,756.906
2009-12-16,766.853
2009-12-17,746.875
2009-12-18,738.051
2009-12-21,754.61
2009-12-22,756.248
2009-12-23,764.274
2009-12-24,765.325
2009-12-25,765.325
2009-12-28,774.183
2009-12-29,778.159
2009-12-30,767.453
2009-12-31,770.097
2010-01-01,770.097
2010-01-04,790.474
2010-01-05,790.114
2010-01-06,788.646
2010-01-07,785.512
2010-01-08,787.959
2010-01-11,800.53
2010-01-12,791.081
2010-01-13,788.305
2010-01-14,789.558
2010-01-15,772.431
2010-01-18,777.583
2010-01-19,779.084
2010-01-20,755.294
2010-01-21,740.065
2010-01-22,736.185
2010-01-25,731.215
2010-01-26,729.081
2010-01-27,718.854
2010-01-28,701.693
2010-01-29,707.859
2010-02-01,710.544
2010-02-02,723.572
2010-02-03,719.453
2010-02-04,695.103
2010-02-05,667.069
2010-02-08,675.177
2010-02-09,676.592
2010-02-10,677.732
2010-02-11,671.233
2010-02-12,668.855
2010-02-15,669.848
2010-02-16,686.124
2010-02-17,693.309
2010-02-18,696.783
2010-02-19,693.996
2010-02-22,695.284
2010-02-23,685.622
2010-02-24,687.713
2010-02-25,669.374
2010-02-26,686.959
2010-03-01,688.414
2010-03-02,699.897
2010-03-03,712.832
2010-03-04,706.358
2010-03-05,719.777
2010-03-08,721.218
2010-03-09,719.18
2010-03-10,729.501
2010-03-11,727.725
2010-03-12,732.488
2010-03-15,720.599
2010-03-16,734.954
2010-03-17,738.218
2010-03-18,727.504
2010-03-19,720.843
2010-03-22,720.603
2010-03-23,725.36
2010-03-24,715.726
2010-03-25,724.51
2010-03-26,725.744
2010-03-29,731.725
2010-03-30,726.976
2010-03-31,731.179
2010-04-01,742.357
2010-04-02,742.357
2010-04-05,740.657
2010-04-06,738.856
2010-04-07,732.893
2010-04-08,725.593
2010-04-09,742.841
2010-04-12,750.683
2010-04-13,742.446
2010-04-14,750.9
2010-04-15,749.262
2010-04-16,732.495
2010-04-19,726.35
2010-04-20,737.369
2010-04-21,725.791
2010-04-22,710.665
2010-04-23,719.139
2010-04-26,724.244
2010-04-27,698.012
2010-04-28,681.526
2010-04-29,692.373
2010-04-30,689.761
2010-05-03,686.614
2010-05-04,656.54
2010-05-05,640.076
2010-05-06,620.055
2010-05-07,590.6
2010-05-10,654.102
2010-05-11,641.579
2010-05-12,649.386
2010-05-13,643.038
2010-05-14,609.135
2010-05-17,601.37
2010-05-18,616.188
2010-05-19,597.009
2010-05-20,585.807
2010-05-21,596.57
2010-05-24,587.429
2010-05-25,564.33
2010-05-26,576.751
2010-05-27,602.411
2010-05-28,604.104
2010-05-31,599.993
2010-06-01,599.635
2010-06-02,594.687
2010-06-03,604.427
2010-06-04,579.0
2010-06-07,566.972
2010-06-08,562.049
2010-06-09,577.804
2010-06-10,592.721
2010-06-11,598.665
2010-06-14,621.569
2010-06-15,629.966
2010-06-16,632.694
2010-06-17,634.74
2010-06-18,636.381
2010-06-21,643.502
2010-06-22,632.167
2010-06-23,618.608
2010-06-24,608.0
2010-06-25,600.425
2010-06-28,610.854
2010-06-29,579.445
2010-06-30,584.51
2010-07-01,576.943
2010-07-02,584.49
2010-07-05,578.666
2010-07-06,599.091
2010-07-07,608.598
2010-07-08,621.072
2010-07-09,621.485
2010-07-12,621.849
2010-07-13,639.376
2010-07-14,641.666
2010-07-15,639.824
2010-07-16,627.648
2010-07-19,626.741
2010-07-20,619.261
2010-07-21,620.232
2010-07-22,644.058
2010-07-23,639.685
2010-07-26,651.042
2010-07-27,660.445
2010-07-28,662.532
2010-07-29,665.071
2010-07-30,660.671
2010-08-02,688.723
2010-08-03,690.229
2010-08-04,688.331
2010-08-05,690.868
2010-08-06,688.648
2010-08-09,697.626
2010-08-10,680.322
2010-08-11,651.343
2010-08-12,646.601
2010-08-13,640.52
2010-08-16,642.113
2010-08-17,655.227
2010-08-18,651.914
2010-08-19,638.997
2010-08-20,622.244
2010-08-23,626.53
2010-08-24,615.258
2010-08-25,605.581
2010-08-26,614.285
2010-08-27,620.213
2010-08-30,616.649
2010-08-31,618.32
2010-09-01,646.254
2010-09-02,648.326
2010-09-03,658.011
2010-09-06,661.936
2010-09-07,647.487
2010-09-08,654.355
2010-09-09,662.164
2010-09-10,662.281
2010-09-13,678.122
2010-09-14,684.205
2010-09-15,683.071
