Date,GERMANY MID CAP Mid Cap
2001-08-22,331.137
2001-08-23,328.443
2001-08-24,329.504
2001-08-27,329.273
2001-08-28,329.812
2001-08-29,328.187
2001-08-30,322.983
2001-08-31,323.267
2001-09-03,319.984
2001-09-04,315.591
2001-09-05,312.072
2001-09-06,308.495
2001-09-07,308.606
2001-09-10,302.798
2001-09-11,292.397
2001-09-12,290.139
2001-09-13,290.127
2001-09-14,287.17
2001-09-17,284.686
2001-09-18,281.367
2001-09-19,281.332
2001-09-20,268.153
2001-09-21,258.599
2001-09-24,266.777
2001-09-25,270.797
2001-09-26,273.373
2001-09-27,277.684
2001-09-28,281.438
2001-10-01,282.41
2001-10-02,283.974
2001-10-03,285.991
2001-10-04,290.008
2001-10-05,291.982
2001-10-08,291.605
2001-10-09,291.94
2001-10-10,291.99
2001-10-11,294.774
2001-10-12,297.147
2001-10-15,297.345
2001-10-16,299.689
2001-10-17,299.601
2001-10-18,297.609
2001-10-19,295.948
2001-10-22,294.535
2001-10-23,297.516
2001-10-24,300.13
2001-10-25,300.386
2001-10-26,302.286
2001-10-29,303.66
2001-10-30,300.312
2001-10-31,298.075
2001-11-01,300.451
2001-11-02,300.037
2001-11-05,301.105
2001-11-06,302.251
2001-11-07,305.446
2001-11-08,305.191
2001-11-09,305.995
2001-11-12,304.946
2001-11-13,304.333
2001-11-14,306.955
2001-11-15,307.951
2001-11-16,311.297
2001-11-19,312.268
2001-11-20,311.316
2001-11-21,309.089
2001-11-22,310.92
2001-11-23,310.606
2001-11-26,310.691
2001-11-27,310.829
2001-11-28,307.496
2001-11-29,307.575
2001-11-30,311.807
2001-12-03,310.329
2001-12-04,313.142
2001-12-05,315.648
2001-12-06,316.058
2001-12-07,312.412
2001-12-10,310.829
2001-12-11,310.598
2001-12-12,310.842
2001-12-13,307.923
2001-12-14,306.894
2001-12-17,311.306
2001-12-18,312.504
2001-12-19,309.545
2001-12-20,307.743
2001-12-21,305.203
2001-12-24,302.157
2001-12-25,302.157
2001-12-26,302.415
2001-12-27,308.28
2001-12-28,309.535
2001-12-31,312.552
2002-01-01,312.552
2002-01-02,317.164
2002-01-03,320.455
2002-01-04,320.424
2002-01-07,319.042
2002-01-08,318.095
2002-01-09,317.446
2002-01-10,318.547
2002-01-11,317.187
2002-01-14,316.871
2002-01-15,314.938
2002-01-16,309.915
2002-01-17,313.692
2002-01-18,315.21
2002-01-21,316.043
2002-01-22,315.649
2002-01-23,317.956
2002-01-24,317.387
2002-01-25,312.14
2002-01-28,311.824
2002-01-29,310.722
2002-01-30,311.603
2002-01-31,312.434
2002-02-01,312.379
2002-02-04,313.661
2002-02-05,313.277
2002-02-06,310.859
2002-02-07,308.264
2002-02-08,307.821
2002-02-11,312.956
2002-02-12,312.218
2002-02-13,311.976
2002-02-14,311.045
2002-02-15,312.523
2002-02-18,309.719
2002-02-19,308.064
2002-02-20,307.348
2002-02-21,309.731
2002-02-22,311.33
2002-02-25,310.49
2002-02-26,310.91
2002-02-27,310.908
2002-02-28,312.059
2002-03-01,315.065
2002-03-04,320.066
2002-03-05,318.111
2002-03-06,321.865
2002-03-07,324.537
2002-03-08,324.473
2002-03-11,325.324
2002-03-12,322.353
2002-03-13,321.563
2002-03-14,324.65
2002-03-15,326.413
2002-03-18,326.762
2002-03-19,328.203
2002-03-20,329.605
2002-03-21,327.999
2002-03-22,326.983
2002-03-25,324.945
2002-03-26,325.436
2002-03-27,323.193
2002-03-28,324.793
2002-03-29,324.793
2002-04-01,327.455
2002-04-02,326.837
2002-04-03,325.251
2002-04-04,324.95
2002-04-05,325.585
2002-04-08,321.528
2002-04-09,323.556
2002-04-10,325.941
2002-04-11,326.098
2002-04-12,324.41
2002-04-15,325.545
2002-04-16,327.614
2002-04-17,329.354
2002-04-18,329.545
2002-04-19,329.125
2002-04-22,327.502
2002-04-23,327.971
2002-04-24,327.58
2002-04-25,326.795
2002-04-26,324.305
2002-04-29,325.592
2002-04-30,325.396
2002-05-01,327.238
2002-05-02,326.539
2002-05-03,328.997
2002-05-06,330.623
2002-05-07,327.139
2002-05-08,328.582
2002-05-09,327.528
2002-05-10,328.3
2002-05-13,328.682
2002-05-14,327.132
2002-05-15,329.618
2002-05-16,328.822
2002-05-17,332.471
2002-05-20,333.273
2002-05-21,332.459
2002-05-22,334.008
2002-05-23,330.116
2002-05-24,329.664
2002-05-27,329.718
2002-05-28,332.963
2002-05-29,333.166
2002-05-30,332.919
2002-05-31,331.719
2002-06-03,331.985
2002-06-04,327.665
2002-06-05,326.327
2002-06-06,327.541
2002-06-07,325.959
2002-06-10,324.218
2002-06-11,324.667
2002-06-12,322.888
2002-06-13,319.082
2002-06-14,310.539
2002-06-17,316.5
2002-06-18,314.078
2002-06-19,315.109
2002-06-20,311.25
2002-06-21,311.299
2002-06-24,307.538
2002-06-25,305.703
2002-06-26,307.12
2002-06-27,311.573
2002-06-28,318.788
2002-07-01,317.984
2002-07-02,312.912
2002-07-03,309.565
2002-07-04,309.82
2002-07-05,317.415
2002-07-08,321.76
2002-07-09,321.399
2002-07-10,310.788
2002-07-11,300.521
2002-07-12,300.767
2002-07-15,296.229
2002-07-16,295.212
2002-07-17,296.955
2002-07-18,298.607
2002-07-19,293.388
2002-07-22,280.312
2002-07-23,268.832
2002-07-24,270.18
2002-07-25,267.286
2002-07-26,269.485
2002-07-29,279.332
2002-07-30,280.859
2002-07-31,274.077
2002-08-01,272.077
2002-08-02,266.251
2002-08-05,255.964
2002-08-06,256.862
2002-08-07,257.492
2002-08-08,266.933
2002-08-09,270.758
2002-08-12,269.114
2002-08-13,266.507
2002-08-14,264.336
2002-08-15,264.864
2002-08-16,265.497
2002-08-19,268.706
2002-08-20,267.445
2002-08-21,274.002
2002-08-22,275.299
2002-08-23,275.383
2002-08-26,272.685
2002-08-27,274.792
2002-08-28,269.65
2002-08-29,268.969
2002-08-30,267.409
2002-09-02,265.324
2002-09-03,256.74
2002-09-04,253.629
2002-09-05,246.415
2002-09-06,251.238
2002-09-09,247.058
2002-09-10,248.993
2002-09-11,251.395
2002-09-12,249.574
2002-09-13,247.675
2002-09-16,241.098
2002-09-17,238.434
2002-09-18,233.802
2002-09-19,227.821
2002-09-20,230.966
2002-09-23,226.082
2002-09-24,218.65
2002-09-25,223.074
2002-09-26,227.253
2002-09-27,225.654
2002-09-30,218.818
2002-10-01,216.244
2002-10-02,217.008
2002-10-03,212.764
2002-10-04,209.691
2002-10-07,205.186
2002-10-08,202.018
2002-10-09,202.585
2002-10-10,210.019
2002-10-11,224.763
2002-10-14,225.579
2002-10-15,234.648
2002-10-16,235.27
2002-10-17,241.073
2002-10-18,241.014
2002-10-21,243.943
2002-10-22,240.818
2002-10-23,232.105
2002-10-24,236.69
2002-10-25,238.221
2002-10-28,245.412
2002-10-29,237.492
2002-10-30,239.373
2002-10-31,244.269
2002-11-01,242.666
2002-11-04,251.967
2002-11-05,254.963
2002-11-06,253.233
2002-11-07,250.012
2002-11-08,247.84
2002-11-11,244.923
2002-11-12,245.667
2002-11-13,243.842
2002-11-14,244.329
2002-11-15,244.261
2002-11-18,245.928
2002-11-19,245.398
2002-11-20,240.771
2002-11-21,244.652
2002-11-22,245.981
2002-11-25,244.534
2002-11-26,241.841
2002-11-27,246.099
2002-11-28,252.807
2002-11-29,257.012
2002-12-02,259.028
2002-12-03,255.605
2002-12-04,259.456
2002-12-05,256.391
2002-12-06,254.77
2002-12-09,245.075
2002-12-10,249.117
2002-12-11,254.938
2002-12-12,251.877
2002-12-13,251.236
2002-12-16,254.142
2002-12-17,252.021
2002-12-18,247.681
2002-12-19,241.604
2002-12-20,247.207
2002-12-23,243.47
2002-12-24,244.478
2002-12-25,244.478
2002-12-26,245.094
2002-12-27,240.397
2002-12-30,244.742
2002-12-31,245.702
2003-01-01,245.702
2003-01-02,251.5
2003-01-03,249.787
2003-01-06,251.0
2003-01-07,246.963
2003-01-08,238.287
2003-01-09,241.881
2003-01-10,244.384
2003-01-13,245.882
2003-01-14,248.828
2003-01-15,248.393
2003-01-16,250.664
2003-01-17,246.382
2003-01-20,246.647
2003-01-21,244.204
2003-01-22,242.103
2003-01-23,240.335
2003-01-24,237.234
2003-01-27,232.456
2003-01-28,231.554
2003-01-29,233.27
2003-01-30,231.323
2003-01-31,233.772
2003-02-03,234.87
2003-02-04,233.161
2003-02-05,235.738
2003-02-06,233.751
2003-02-07,227.394
2003-02-10,225.539
2003-02-11,224.326
2003-02-12,221.497
2003-02-13,219.577
2003-02-14,223.598
2003-02-17,223.811
2003-02-18,224.695
2003-02-19,221.996
2003-02-20,221.66
2003-02-21,222.713
2003-02-24,216.94
2003-02-25,211.883
2003-02-26,207.98
2003-02-27,212.208
2003-02-28,216.385
2003-03-03,216.737
2003-03-04,213.824
2003-03-05,212.557
2003-03-06,211.302
2003-03-07,211.28
2003-03-10,205.053
2003-03-11,204.163
2003-03-12,203.7
2003-03-13,208.897
2003-03-14,209.743
2003-03-17,214.115
2003-03-18,219.052
2003-03-19,220.638
2003-03-20,222.482
2003-03-21,229.04
2003-03-24,220.783
2003-03-25,227.396
2003-03-26,224.642
2003-03-27,226.25
2003-03-28,220.804
2003-03-31,221.676
2003-04-01,222.144
2003-04-02,228.132
2003-04-03,226.72
2003-04-04,232.406
2003-04-07,240.767
2003-04-08,240.69
2003-04-09,239.904
2003-04-10,237.925
2003-04-11,238.978
2003-04-14,240.415
2003-04-15,245.102
2003-04-16,247.685
2003-04-17,252.019
2003-04-18,252.019
2003-04-21,250.932
2003-04-22,257.802
2003-04-23,262.269
2003-04-24,256.661
2003-04-25,253.117
2003-04-28,258.132
2003-04-29,257.039
2003-04-30,262.729
2003-05-01,265.142
2003-05-02,268.01
2003-05-05,275.182
2003-05-06,280.725
2003-05-07,274.614
2003-05-08,265.24
2003-05-09,270.581
2003-05-12,271.027
2003-05-13,269.154
2003-05-14,269.333
2003-05-15,270.625
2003-05-16,272.322
2003-05-19,266.197
2003-05-20,265.423
2003-05-21,266.17
2003-05-22,271.59
2003-05-23,271.831
2003-05-26,273.486
2003-05-27,277.779
2003-05-28,276.058
2003-05-29,277.689
2003-05-30,281.666
2003-06-02,286.669
2003-06-03,283.704
2003-06-04,288.049
2003-06-05,292.969
2003-06-06,295.722
2003-06-09,294.215
2003-06-10,297.326
2003-06-11,304.118
2003-06-12,308.366
2003-06-13,303.688
2003-06-16,316.215
2003-06-17,315.685
2003-06-18,312.208
2003-06-19,308.057
2003-06-20,306.684
2003-06-23,297.403
2003-06-24,297.948
2003-06-25,300.472
2003-06-26,300.01
2003-06-27,297.849
2003-06-30,302.526
2003-07-01,300.454
2003-07-02,306.738
2003-07-03,308.594
2003-07-04,308.511
2003-07-07,313.378
2003-07-08,313.08
2003-07-09,310.799
2003-07-10,306.927
2003-07-11,311.631
2003-07-14,317.698
2003-07-15,316.814
2003-07-16,317.585
2003-07-17,313.565
2003-07-18,318.316
2003-07-21,315.103
2003-07-22,317.072
2003-07-23,318.33
2003-07-24,325.769
2003-07-25,325.717
2003-07-28,327.531
2003-07-29,327.704
2003-07-30,321.641
2003-07-31,320.3
2003-08-01,318.907
2003-08-04,320.54
2003-08-05,321.651
2003-08-06,314.842
2003-08-07,309.818
2003-08-08,304.612
2003-08-11,305.315
2003-08-12,309.363
2003-08-13,313.93
2003-08-14,315.869
2003-08-15,315.548
2003-08-18,317.926
2003-08-19,312.932
2003-08-20,314.846
2003-08-21,318.483
2003-08-22,316.13
2003-08-25,313.689
2003-08-26,307.856
2003-08-27,313.278
2003-08-28,315.054
2003-08-29,318.207
2003-09-01,323.292
2003-09-02,320.857
2003-09-03,325.797
2003-09-04,328.835
2003-09-05,332.367
2003-09-08,338.695
2003-09-09,338.331
2003-09-10,333.694
2003-09-11,335.304
2003-09-12,336.179
2003-09-15,336.808
2003-09-16,336.515
2003-09-17,338.232
2003-09-18,344.057
2003-09-19,345.701
2003-09-22,341.292
2003-09-23,339.188
2003-09-24,332.744
2003-09-25,331.292
2003-09-26,328.403
2003-09-29,330.922
2003-09-30,325.377
2003-10-01,334.553
2003-10-02,333.489
2003-10-03,342.874
2003-10-06,341.659
2003-10-07,340.334
2003-10-08,344.102
2003-10-09,349.634
2003-10-10,353.142
2003-10-13,355.437
2003-10-14,353.692
2003-10-15,357.743
2003-10-16,359.73
2003-10-17,352.61
2003-10-20,356.912
2003-10-21,361.544
2003-10-22,355.225
2003-10-23,352.941
2003-10-24,351.018
2003-10-27,355.245
2003-10-28,358.478
2003-10-29,359.679
2003-10-30,363.655
2003-10-31,365.797
2003-11-03,368.909
2003-11-04,368.282
2003-11-05,362.039
2003-11-06,359.473
2003-11-07,360.934
2003-11-10,356.28
2003-11-11,352.265
2003-11-12,357.923
2003-11-13,361.997
2003-11-14,367.233
2003-11-17,356.845
2003-11-18,362.33
2003-11-19,362.327
2003-11-20,358.605
2003-11-21,359.756
2003-11-24,363.072
2003-11-25,365.889
2003-11-26,366.893
2003-11-27,367.742
2003-11-28,370.009
2003-12-01,375.499
2003-12-02,378.786
2003-12-03,381.697
2003-12-04,377.633
2003-12-05,376.176
2003-12-08,375.601
2003-12-09,376.243
2003-12-10,374.056
2003-12-11,374.112
2003-12-12,378.797
2003-12-15,382.838
2003-12-16,380.602
2003-12-17,380.239
2003-12-18,383.345
2003-12-19,382.325
2003-12-22,381.409
2003-12-23,383.108
2003-12-24,384.187
2003-12-25,384.187
2003-12-26,384.033
2003-12-29,389.312
2003-12-30,392.474
2003-12-31,395.073
2004-01-01,395.073
2004-01-02,402.802
2004-01-05,409.229
2004-01-06,411.407
2004-01-07,410.718
2004-01-08,414.204
2004-01-09,416.259
2004-01-12,410.616
2004-01-13,411.145
2004-01-14,412.41
2004-01-15,411.578
2004-01-16,412.349
2004-01-19,415.976
2004-01-20,419.766
2004-01-21,424.889
2004-01-22,426.004
2004-01-23,423.878
2004-01-26,418.418
2004-01-27,420.433
2004-01-28,420.005
2004-01-29,407.75
2004-01-30,408.368
2004-02-02,410.95
2004-02-03,412.802
2004-02-04,407.418
2004-02-05,407.579
2004-02-06,414.935
2004-02-09,419.088
2004-02-10,422.394
2004-02-11,422.836
2004-02-12,428.296
2004-02-13,424.032
2004-02-16,425.468
2004-02-17,427.493
2004-02-18,428.148
2004-02-19,427.437
2004-02-20,416.3
2004-02-23,415.425
2004-02-24,413.061
2004-02-25,409.668
2004-02-26,405.356
2004-02-27,408.101
2004-03-01,412.356
2004-03-02,412.754
2004-03-03,404.822
2004-03-04,410.476
2004-03-05,420.704
2004-03-08,419.355
2004-03-09,416.981
2004-03-10,405.629
2004-03-11,392.645
2004-03-12,392.37
2004-03-15,385.27
2004-03-16,387.343
2004-03-17,390.854
2004-03-18,392.037
2004-03-19,391.824
2004-03-22,381.557
2004-03-23,379.872
2004-03-24,376.925
2004-03-25,383.124
2004-03-26,382.6
2004-03-29,392.091
2004-03-30,393.777
2004-03-31,400.561
2004-04-01,410.021
2004-04-02,407.78
2004-04-05,407.489
2004-04-06,408.233
2004-04-07,409.942
2004-04-08,409.75
2004-04-09,409.75
2004-04-12,408.599
2004-04-13,407.879
2004-04-14,401.678
2004-04-15,399.294
2004-04-16,402.674
2004-04-19,403.774
2004-04-20,404.61
2004-04-21,398.365
2004-04-22,402.329
2004-04-23,404.729
2004-04-26,406.333
2004-04-27,405.619
2004-04-28,397.186
2004-04-29,393.307
2004-04-30,396.013
2004-05-03,396.367
2004-05-04,400.848
2004-05-05,401.899
2004-05-06,389.399
2004-05-07,383.508
2004-05-10,368.389
2004-05-11,372.685
2004-05-12,371.257
2004-05-13,373.944
2004-05-14,371.48
2004-05-17,369.709
2004-05-18,374.376
2004-05-19,385.564
2004-05-20,378.036
2004-05-21,381.794
2004-05-24,382.112
2004-05-25,383.902
2004-05-26,388.839
2004-05-27,398.12
2004-05-28,398.483
2004-05-31,399.236
2004-06-01,394.294
2004-06-02,397.329
2004-06-03,399.678
2004-06-04,404.2
2004-06-07,409.709
2004-06-08,407.615
2004-06-09,399.356
2004-06-10,401.685
2004-06-11,397.266
2004-06-14,394.825
2004-06-15,396.757
2004-06-16,397.512
2004-06-17,395.923
2004-06-18,398.91
2004-06-21,397.508
2004-06-22,393.192
2004-06-23,393.746
2004-06-24,399.794
2004-06-25,399.363
2004-06-28,405.688
2004-06-29,404.265
2004-06-30,405.152
2004-07-01,403.284
2004-07-02,404.996
2004-07-05,403.835
2004-07-06,399.069
2004-07-07,399.91
2004-07-08,398.932
2004-07-09,396.917
2004-07-12,393.614
2004-07-13,391.484
2004-07-14,392.961
2004-07-15,388.474
2004-07-16,392.903
2004-07-19,389.579
2004-07-20,392.031
2004-07-21,392.349
2004-07-22,388.461
2004-07-23,382.469
2004-07-26,381.834
2004-07-27,383.078
2004-07-28,380.644
2004-07-29,388.096
2004-07-30,387.354
2004-08-02,385.816
2004-08-03,386.688
2004-08-04,379.921
2004-08-05,382.459
2004-08-06,378.957
2004-08-09,375.085
2004-08-10,382.435
2004-08-11,377.455
2004-08-12,375.415
2004-08-13,378.041
2004-08-16,384.177
2004-08-17,385.034
2004-08-18,385.356
2004-08-19,386.234
2004-08-20,382.6
2004-08-23,383.712
2004-08-24,382.274
2004-08-25,382.599
2004-08-26,387.0
2004-08-27,386.231
2004-08-30,385.046
2004-08-31,383.919
2004-09-01,387.392
2004-09-02,386.256
2004-09-03,384.855
2004-09-06,388.72
2004-09-07,391.196
2004-09-08,392.022
2004-09-09,391.617
2004-09-10,399.488
2004-09-13,404.564
2004-09-14,404.4
2004-09-15,399.293
2004-09-16,402.969
2004-09-17,405.767
2004-09-20,404.491
2004-09-21,410.797
2004-09-22,408.959
2004-09-23,405.701
2004-09-24,405.547
2004-09-27,402.592
2004-09-28,403.011
2004-09-29,405.543
2004-09-30,406.775
2004-10-01,412.586
2004-10-04,414.377
2004-10-05,417.043
2004-10-06,415.129
2004-10-07,412.208
2004-10-08,414.599
2004-10-11,413.536
2004-10-12,407.581
2004-10-13,407.386
2004-10-14,408.73
2004-10-15,411.94
2004-10-18,411.376
2004-10-19,414.049
2004-10-20,412.128
2004-10-21,412.518
2004-10-22,413.345
2004-10-25,409.566
2004-10-26,410.268
2004-10-27,415.305
2004-10-28,413.941
2004-10-29,411.77
2004-11-01,416.085
2004-11-02,417.798
2004-11-03,421.368
2004-11-04,423.204
2004-11-05,427.095
2004-11-08,428.93
2004-11-09,429.09
2004-11-10,433.748
2004-11-11,436.29
2004-11-12,434.82
2004-11-15,435.292
2004-11-16,433.723
2004-11-17,441.166
2004-11-18,441.176
2004-11-19,441.147
2004-11-22,437.843
2004-11-23,437.188
2004-11-24,441.246
2004-11-25,446.972
2004-11-26,447.324
2004-11-29,449.6
2004-11-30,447.53
2004-12-01,451.436
2004-12-02,453.637
2004-12-03,456.734
2004-12-06,456.354
2004-12-07,456.701
2004-12-08,450.16
2004-12-09,443.649
2004-12-10,442.549
2004-12-13,447.96
2004-12-14,448.095
2004-12-15,453.305
2004-12-16,449.059
2004-12-17,446.364
2004-12-20,452.33
2004-12-21,452.313
2004-12-22,454.614
2004-12-23,460.003
2004-12-24,461.195
2004-12-27,462.61
2004-12-28,463.042
2004-12-29,459.472
2004-12-30,463.331
2004-12-31,462.056
2005-01-03,464.568
2005-01-04,460.957
2005-01-05,457.801
2005-01-06,456.682
2005-01-07,452.243
2005-01-10,454.587
2005-01-11,452.998
2005-01-12,453.339
2005-01-13,450.469
2005-01-14,448.961
2005-01-17,450.873
2005-01-18,450.088
2005-01-19,450.959
2005-01-20,445.44
2005-01-21,449.182
2005-01-24,450.035
2005-01-25,450.135
2005-01-26,455.504
2005-01-27,453.462
2005-01-28,451.477
2005-01-31,459.009
2005-02-01,459.998
2005-02-02,463.6
2005-02-03,459.026
2005-02-04,464.714
2005-02-07,463.518
2005-02-08,462.253
2005-02-09,460.973
2005-02-10,460.133
2005-02-11,464.263
2005-02-14,467.824
2005-02-15,466.734
2005-02-16,466.943
2005-02-17,473.137
2005-02-18,475.074
2005-02-21,476.032
2005-02-22,477.811
2005-02-23,474.981
2005-02-24,477.523
2005-02-25,483.433
2005-02-28,487.385
2005-03-01,488.174
2005-03-02,487.698
2005-03-03,485.93
2005-03-04,493.481
2005-03-07,490.248
2005-03-08,493.269
2005-03-09,496.776
2005-03-10,496.961
2005-03-11,500.295
2005-03-14,498.424
2005-03-15,495.93
2005-03-16,494.806
2005-03-17,491.4
2005-03-18,490.092
2005-03-21,486.756
2005-03-22,489.285
2005-03-23,482.327
2005-03-24,482.963
2005-03-25,482.963
2005-03-28,479.573
2005-03-29,477.422
2005-03-30,478.881
2005-03-31,484.105
2005-04-01,488.693
2005-04-04,480.72
2005-04-05,483.339
2005-04-06,486.559
2005-04-07,488.594
2005-04-08,491.188
2005-04-11,493.89
2005-04-12,489.6
2005-04-13,492.586
2005-04-14,488.284
2005-04-15,483.106
2005-04-18,475.388
2005-04-19,476.522
2005-04-20,477.537
2005-04-21,477.207
2005-04-22,478.494
2005-04-25,476.859
2005-04-26,471.808
2005-04-27,464.656
2005-04-28,457.712
2005-04-29,457.328
2005-05-02,462.193
2005-05-03,466.282
2005-05-04,465.918
2005-05-05,470.935
2005-05-06,467.431
2005-05-09,468.934
2005-05-10,471.137
2005-05-11,470.792
2005-05-12,469.383
2005-05-13,465.324
2005-05-16,463.239
2005-05-17,460.858
2005-05-18,468.843
2005-05-19,471.573
2005-05-20,470.03
2005-05-23,474.305
2005-05-24,472.068
2005-05-25,473.59
2005-05-26,474.373
2005-05-27,475.969
2005-05-30,476.107
2005-05-31,472.565
2005-06-01,474.277
2005-06-02,475.516
2005-06-03,475.339
2005-06-06,473.882
2005-06-07,476.069
2005-06-08,479.61
2005-06-09,475.056
2005-06-10,477.448
2005-06-13,478.937
2005-06-14,478.624
2005-06-15,478.015
2005-06-16,480.358
2005-06-17,488.105
2005-06-20,482.47
2005-06-21,483.813
2005-06-22,485.958
2005-06-23,482.525
2005-06-24,478.028
2005-06-27,476.234
2005-06-28,477.089
2005-06-29,479.466
2005-06-30,478.675
2005-07-01,474.807
2005-07-04,473.057
2005-07-05,472.005
2005-07-06,475.537
2005-07-07,470.367
2005-07-08,476.673
2005-07-11,486.5
2005-07-12,490.971
2005-07-13,490.064
2005-07-14,493.996
2005-07-15,491.678
2005-07-18,493.116
2005-07-19,495.846
2005-07-20,497.312
2005-07-21,503.821
2005-07-22,503.089
2005-07-25,499.079
2005-07-26,496.475
2005-07-27,497.095
2005-07-28,502.569
2005-07-29,504.779
2005-08-01,508.937
2005-08-02,511.525
2005-08-03,521.302
2005-08-04,521.639
2005-08-05,515.29
2005-08-08,517.754
2005-08-09,521.385
2005-08-10,530.159
2005-08-11,530.939
2005-08-12,528.945
2005-08-15,524.659
2005-08-16,520.833
2005-08-17,518.964
2005-08-18,512.89
2005-08-19,517.038
2005-08-22,523.495
2005-08-23,519.283
2005-08-24,521.526
2005-08-25,520.663
2005-08-26,515.969
2005-08-29,515.523
2005-08-30,510.768
2005-08-31,518.544
2005-09-01,528.986
2005-09-02,530.997
2005-09-05,533.356
2005-09-06,536.381
2005-09-07,537.756
2005-09-08,537.55
2005-09-09,541.497
2005-09-12,535.25
2005-09-13,528.002
2005-09-14,529.844
2005-09-15,525.559
2005-09-16,528.288
2005-09-19,522.157
2005-09-20,527.926
2005-09-21,522.782
2005-09-22,517.134
2005-09-23,516.61
2005-09-26,521.023
2005-09-27,519.381
2005-09-28,524.265
2005-09-29,524.478
2005-09-30,527.185
2005-10-03,521.815
2005-10-04,529.177
2005-10-05,526.837
2005-10-06,527.499
2005-10-07,527.41
2005-10-10,527.642
2005-10-11,526.071
2005-10-12,523.809
2005-10-13,511.955
2005-10-14,518.584
2005-10-17,518.782
2005-10-18,512.195
2005-10-19,501.936
2005-10-20,503.589
2005-10-21,499.878
2005-10-24,504.383
2005-10-25,507.31
2005-10-26,509.291
2005-10-27,502.311
2005-10-28,500.001
2005-10-31,507.084
2005-11-01,510.991
2005-11-02,517.614
2005-11-03,523.81
2005-11-04,514.273
2005-11-07,515.628
2005-11-08,516.44
2005-11-09,513.851
2005-11-10,513.754
