Date,GERMANY MID CAP Mid Cap
2005-11-11,520.033
2005-11-14,521.363
2005-11-15,517.443
2005-11-16,515.526
2005-11-17,520.874
2005-11-18,523.66
2005-11-21,526.616
2005-11-22,525.634
2005-11-23,531.763
2005-11-24,529.221
2005-11-25,526.72
2005-11-28,525.772
2005-11-29,526.414
2005-11-30,526.46
2005-12-01,528.281
2005-12-02,532.754
2005-12-05,534.215
2005-12-06,537.621
2005-12-07,532.454
2005-12-08,540.288
2005-12-09,540.262
2005-12-12,545.323
2005-12-13,544.125
2005-12-14,549.37
2005-12-15,546.017
2005-12-16,552.032
2005-12-19,551.841
2005-12-20,548.127
2005-12-21,545.808
2005-12-22,548.581
2005-12-23,550.234
2005-12-26,550.234
2005-12-27,552.52
2005-12-28,554.799
2005-12-29,553.38
2005-12-30,549.232
2006-01-02,554.281
2006-01-03,566.294
2006-01-04,577.987
2006-01-05,578.316
2006-01-06,585.11
2006-01-09,581.478
2006-01-10,576.77
2006-01-11,584.042
2006-01-12,584.978
2006-01-13,584.029
2006-01-16,588.074
2006-01-17,582.261
2006-01-18,577.947
2006-01-19,586.768
2006-01-20,579.939
2006-01-23,587.857
2006-01-24,587.14
2006-01-25,595.762
2006-01-26,605.981
2006-01-27,612.167
2006-01-30,612.171
2006-01-31,614.829
2006-02-01,617.795
2006-02-02,611.602
2006-02-03,609.215
2006-02-06,611.811
2006-02-07,609.646
2006-02-08,606.812
2006-02-09,611.979
2006-02-10,611.856
2006-02-13,617.374
2006-02-14,613.389
2006-02-15,614.037
2006-02-16,617.234
2006-02-17,620.018
2006-02-20,622.006
2006-02-21,621.302
2006-02-22,623.875
2006-02-23,625.231
2006-02-24,625.145
2006-02-27,628.629
2006-02-28,625.091
2006-03-01,632.856
2006-03-02,625.377
2006-03-03,626.841
2006-03-06,632.809
2006-03-07,622.248
2006-03-08,614.565
2006-03-09,620.734
2006-03-10,625.072
2006-03-13,634.307
2006-03-14,642.453
2006-03-15,649.417
2006-03-16,659.744
2006-03-17,662.336
2006-03-20,666.372
2006-03-21,663.738
2006-03-22,663.891
2006-03-23,662.615
2006-03-24,666.002
2006-03-27,663.626
2006-03-28,666.537
2006-03-29,662.56
2006-03-30,677.902
2006-03-31,676.844
2006-04-03,682.782
2006-04-04,693.344
2006-04-05,693.976
2006-04-06,689.251
2006-04-07,676.472
2006-04-10,679.108
2006-04-11,671.472
2006-04-12,668.145
2006-04-13,669.1
2006-04-14,669.1
2006-04-17,679.727
2006-04-18,678.343
2006-04-19,694.636
2006-04-20,699.353
2006-04-21,705.42
2006-04-24,705.976
2006-04-25,710.741
2006-04-26,716.068
2006-04-27,718.056
2006-04-28,715.367
2006-05-01,716.616
2006-05-02,725.458
2006-05-03,715.781
2006-05-04,726.051
2006-05-05,739.399
2006-05-08,744.491
2006-05-09,750.062
2006-05-10,747.034
2006-05-11,746.015
2006-05-12,732.42
2006-05-15,710.37
2006-05-16,705.719
2006-05-17,683.9
2006-05-18,680.819
2006-05-19,678.215
2006-05-22,651.783
2006-05-23,678.296
2006-05-24,660.615
2006-05-25,673.846
2006-05-26,687.793
2006-05-29,688.618
2006-05-30,679.044
2006-05-31,679.989
2006-06-01,688.22
2006-06-02,699.833
2006-06-05,690.792
2006-06-06,662.313
2006-06-07,658.293
2006-06-08,630.417
2006-06-09,642.737
2006-06-12,631.894
2006-06-13,611.155
2006-06-14,617.644
2006-06-15,641.013
2006-06-16,634.273
2006-06-19,634.412
2006-06-20,640.024
2006-06-21,646.062
2006-06-22,650.137
2006-06-23,646.534
2006-06-26,651.536
2006-06-27,648.593
2006-06-28,640.572
2006-06-29,654.283
2006-06-30,676.002
2006-07-03,681.99
2006-07-04,684.662
2006-07-05,670.729
2006-07-06,679.327
2006-07-07,678.286
2006-07-10,678.448
2006-07-11,672.462
2006-07-12,673.088
2006-07-13,659.136
2006-07-14,643.123
2006-07-17,632.511
2006-07-18,632.208
2006-07-19,654.354
2006-07-20,661.614
2006-07-21,648.594
2006-07-24,658.935
2006-07-25,664.188
2006-07-26,663.336
2006-07-27,676.186
2006-07-28,681.536
2006-07-31,680.448
2006-08-01,675.702
2006-08-02,687.847
2006-08-03,681.423
2006-08-04,694.621
2006-08-07,683.09
2006-08-08,685.908
2006-08-09,693.589
2006-08-10,684.275
2006-08-11,687.901
2006-08-14,691.233
2006-08-15,701.164
2006-08-16,710.827
2006-08-17,717.339
2006-08-18,715.293
2006-08-21,716.107
2006-08-22,712.92
2006-08-23,708.922
2006-08-24,710.908
2006-08-25,709.082
2006-08-28,715.798
2006-08-29,716.252
2006-08-30,724.23
2006-08-31,722.607
2006-09-01,724.48
2006-09-04,732.962
2006-09-05,725.811
2006-09-06,719.446
2006-09-07,708.829
2006-09-08,706.611
2006-09-11,707.097
2006-09-12,716.103
2006-09-13,718.527
2006-09-14,725.087
2006-09-15,721.623
2006-09-18,717.1
2006-09-19,712.908
2006-09-20,718.534
2006-09-21,724.023
2006-09-22,722.886
2006-09-25,718.596
2006-09-26,726.053
2006-09-27,730.441
2006-09-28,728.584
2006-09-29,732.342
2006-10-02,738.487
2006-10-03,737.576
2006-10-04,736.426
2006-10-05,741.546
2006-10-06,738.255
2006-10-09,745.139
2006-10-10,746.151
2006-10-11,746.273
2006-10-12,748.097
2006-10-13,744.662
2006-10-16,746.199
2006-10-17,737.485
2006-10-18,743.32
2006-10-19,746.599
2006-10-20,752.303
2006-10-23,755.238
2006-10-24,756.965
2006-10-25,762.527
2006-10-26,763.804
2006-10-27,761.269
2006-10-30,757.152
2006-10-31,762.159
2006-11-01,766.43
2006-11-02,763.617
2006-11-03,763.48
2006-11-06,772.181
2006-11-07,782.718
2006-11-08,775.799
2006-11-09,765.924
2006-11-10,771.512
2006-11-13,773.426
2006-11-14,770.226
2006-11-15,767.389
2006-11-16,769.686
2006-11-17,768.948
2006-11-20,769.587
2006-11-21,773.785
2006-11-22,789.44
2006-11-23,786.817
2006-11-24,787.663
2006-11-27,774.972
2006-11-28,772.678
2006-11-29,786.412
2006-11-30,786.088
2006-12-01,788.599
2006-12-04,790.637
2006-12-05,792.521
2006-12-06,797.488
2006-12-07,804.21
2006-12-08,804.871
2006-12-11,803.453
2006-12-12,805.04
2006-12-13,814.917
2006-12-14,813.875
2006-12-15,810.051
2006-12-18,811.287
2006-12-19,807.108
2006-12-20,811.719
2006-12-21,809.779
2006-12-22,803.636
2006-12-25,803.636
2006-12-26,802.384
2006-12-27,808.725
2006-12-28,808.86
2006-12-29,812.154
2007-01-01,812.154
2007-01-02,826.226
2007-01-03,828.083
2007-01-04,822.055
2007-01-05,810.33
2007-01-08,813.949
2007-01-09,817.015
2007-01-10,810.827
2007-01-11,818.805
2007-01-12,826.638
2007-01-15,828.739
2007-01-16,827.286
2007-01-17,828.413
2007-01-18,828.455
2007-01-19,831.414
2007-01-22,827.017
2007-01-23,832.789
2007-01-24,835.126
2007-01-25,827.819
2007-01-26,820.012
2007-01-29,828.357
2007-01-30,829.887
2007-01-31,831.38
2007-02-01,839.871
2007-02-02,843.013
2007-02-05,838.846
2007-02-06,846.296
2007-02-07,860.695
2007-02-08,863.373
2007-02-09,863.404
2007-02-12,855.827
2007-02-13,864.608
2007-02-14,882.728
2007-02-15,885.119
2007-02-16,882.615
2007-02-19,885.389
2007-02-20,886.433
2007-02-21,882.498
2007-02-22,878.041
2007-02-23,882.392
2007-02-26,880.001
2007-02-27,858.462
2007-02-28,846.112
2007-03-01,837.178
2007-03-02,834.576
2007-03-05,818.88
2007-03-06,824.123
2007-03-07,832.232
2007-03-08,843.723
2007-03-09,846.656
2007-03-12,851.275
2007-03-13,845.662
2007-03-14,827.169
2007-03-15,839.155
2007-03-16,843.046
2007-03-19,858.997
2007-03-20,871.633
2007-03-21,877.028
2007-03-22,890.225
2007-03-23,889.767
2007-03-26,886.08
2007-03-27,893.393
2007-03-28,889.118
2007-03-29,895.607
2007-03-30,896.289
2007-04-02,905.502
2007-04-03,913.765
2007-04-04,918.173
2007-04-05,924.853
2007-04-06,924.853
2007-04-09,920.035
2007-04-10,935.758
2007-04-11,939.412
2007-04-12,939.797
2007-04-13,948.839
2007-04-16,961.897
2007-04-17,964.551
2007-04-18,959.034
2007-04-19,955.611
2007-04-20,960.926
2007-04-23,960.991
2007-04-24,961.394
2007-04-25,977.88
2007-04-26,984.0
2007-04-27,985.41
2007-04-30,985.276
2007-05-01,981.594
2007-05-02,986.154
2007-05-03,971.333
2007-05-04,988.809
2007-05-07,994.95
2007-05-08,985.025
2007-05-09,988.478
2007-05-10,982.265
2007-05-11,984.198
2007-05-14,983.61
2007-05-15,990.817
2007-05-16,987.715
2007-05-17,985.369
2007-05-18,989.163
2007-05-21,982.412
2007-05-22,982.305
2007-05-23,988.655
2007-05-24,977.391
2007-05-25,979.009
2007-05-28,979.009
2007-05-29,989.6
2007-05-30,983.982
2007-05-31,1000.0
2007-06-01,1008.894
2007-06-04,1012.6
2007-06-05,1011.245
2007-06-06,980.293
2007-06-07,964.492
2007-06-08,953.509
2007-06-11,964.392
2007-06-12,953.972
2007-06-13,951.23
2007-06-14,970.53
2007-06-15,988.822
2007-06-18,991.406
2007-06-19,987.642
2007-06-20,996.856
2007-06-21,983.364
2007-06-22,980.995
2007-06-25,978.875
2007-06-26,973.229
2007-06-27,963.785
2007-06-28,985.495
2007-06-29,993.267
2007-07-02,1008.228
2007-07-03,1016.878
2007-07-04,1026.772
2007-07-05,1018.214
2007-07-06,1028.625
2007-07-09,1032.213
2007-07-10,1026.987
2007-07-11,1026.776
2007-07-12,1044.714
2007-07-13,1046.977
2007-07-16,1043.045
2007-07-17,1033.919
2007-07-18,1018.364
2007-07-19,1030.042
2007-07-20,1022.078
2007-07-23,1022.757
2007-07-24,1007.906
2007-07-25,993.971
2007-07-26,969.649
2007-07-27,965.748
2007-07-30,967.707
2007-07-31,986.377
2007-08-01,965.199
2007-08-02,963.058
2007-08-03,955.326
2007-08-06,942.107
2007-08-07,939.25
2007-08-08,956.02
2007-08-09,929.285
2007-08-10,901.224
2007-08-13,911.274
2007-08-14,905.13
2007-08-15,891.069
2007-08-16,841.422
2007-08-17,855.482
2007-08-20,865.468
2007-08-21,870.697
2007-08-22,897.688
2007-08-23,909.579
2007-08-24,911.84
2007-08-27,912.591
2007-08-28,898.321
2007-08-29,899.903
2007-08-30,912.02
2007-08-31,933.354
2007-09-03,938.963
2007-09-04,946.224
2007-09-05,935.882
2007-09-06,945.455
2007-09-07,929.96
2007-09-10,918.787
2007-09-11,933.843
2007-09-12,936.747
2007-09-13,936.06
2007-09-14,924.312
2007-09-17,913.497
2007-09-18,930.962
2007-09-19,968.405
2007-09-20,969.142
2007-09-21,982.682
2007-09-24,976.278
2007-09-25,966.923
2007-09-26,972.597
2007-09-27,982.579
2007-09-28,989.092
2007-10-01,994.095
2007-10-02,997.533
2007-10-03,1001.032
2007-10-04,993.676
2007-10-05,1000.218
2007-10-08,990.626
2007-10-09,994.567
2007-10-10,1006.237
2007-10-11,1017.689
2007-10-12,1008.592
2007-10-15,1005.142
2007-10-16,991.814
2007-10-17,1004.196
2007-10-18,995.829
2007-10-19,977.537
2007-10-22,951.173
2007-10-23,973.381
2007-10-24,962.537
2007-10-25,981.386
2007-10-26,986.846
2007-10-29,999.592
2007-10-30,992.838
2007-10-31,1009.968
2007-11-01,991.818
2007-11-02,990.159
2007-11-05,973.057
2007-11-06,984.555
2007-11-07,987.542
2007-11-08,992.865
2007-11-09,976.226
2007-11-12,971.207
2007-11-13,964.594
2007-11-14,989.17
2007-11-15,955.062
2007-11-16,932.05
2007-11-19,898.189
2007-11-20,913.501
2007-11-21,878.792
2007-11-22,881.621
2007-11-23,892.147
2007-11-26,892.818
2007-11-27,891.624
2007-11-28,918.289
2007-11-29,926.253
2007-11-30,932.225
2007-12-03,926.111
2007-12-04,920.556
2007-12-05,940.592
2007-12-06,930.218
2007-12-07,944.411
2007-12-10,960.698
2007-12-11,957.195
2007-12-12,959.708
2007-12-13,929.396
2007-12-14,925.177
2007-12-17,893.978
2007-12-18,899.677
2007-12-19,896.215
2007-12-20,897.645
2007-12-21,912.24
2007-12-24,914.271
2007-12-25,914.271
2007-12-26,920.555
2007-12-27,933.304
2007-12-28,949.478
2007-12-31,944.054
2008-01-01,944.054
2008-01-02,937.149
2008-01-03,925.947
2008-01-04,909.762
2008-01-07,880.906
2008-01-08,886.549
2008-01-09,853.035
2008-01-10,836.632
2008-01-11,845.134
2008-01-14,866.718
2008-01-15,809.282
2008-01-16,767.887
2008-01-17,761.492
2008-01-18,753.329
2008-01-21,688.872
2008-01-22,726.468
2008-01-23,699.677
2008-01-24,754.285
2008-01-25,768.746
2008-01-28,754.334
2008-01-29,785.323
2008-01-30,786.145
2008-01-31,784.491
2008-02-01,812.661
2008-02-04,820.76
2008-02-05,769.648
2008-02-06,782.857
2008-02-07,748.584
2008-02-08,748.984
2008-02-11,744.82
2008-02-12,788.573
2008-02-13,799.446
2008-02-14,800.546
2008-02-15,786.998
2008-02-18,805.25
2008-02-19,816.106
2008-02-20,794.128
2008-02-21,811.131
2008-02-22,806.793
2008-02-25,821.019
2008-02-26,839.817
2008-02-27,844.115
2008-02-28,828.315
2008-02-29,817.237
2008-03-03,803.595
2008-03-04,794.687
2008-03-05,811.387
2008-03-06,803.608
2008-03-07,788.107
2008-03-10,762.814
2008-03-11,775.866
2008-03-12,798.08
2008-03-13,791.811
2008-03-14,796.853
2008-03-17,753.898
2008-03-18,780.962
2008-03-19,757.175
2008-03-20,731.508
2008-03-21,731.508
2008-03-24,730.464
2008-03-25,783.198
2008-03-26,792.163
2008-03-27,816.129
2008-03-28,814.485
2008-03-31,819.596
2008-04-01,833.156
2008-04-02,840.683
2008-04-03,838.689
2008-04-04,851.138
2008-04-07,860.338
2008-04-08,840.233
2008-04-09,833.525
2008-04-10,827.828
2008-04-11,828.828
2008-04-14,829.981
2008-04-15,837.507
2008-04-16,886.968
2008-04-17,867.764
2008-04-18,883.312
2008-04-21,895.772
2008-04-22,900.099
2008-04-23,914.171
2008-04-24,899.134
2008-04-25,898.404
2008-04-28,910.991
2008-04-29,889.552
2008-04-30,896.497
2008-05-01,889.673
2008-05-02,899.717
2008-05-05,903.217
2008-05-06,906.67
2008-05-07,917.187
2008-05-08,924.491
2008-05-09,912.997
2008-05-12,922.748
2008-05-13,925.318
2008-05-14,943.195
2008-05-15,953.304
2008-05-16,964.878
2008-05-19,983.526
2008-05-20,956.9
2008-05-21,954.4
2008-05-22,965.929
2008-05-23,946.337
2008-05-26,938.105
2008-05-27,925.679
2008-05-28,931.644
2008-05-29,918.332
2008-05-30,928.625
2008-06-02,922.787
2008-06-03,929.055
2008-06-04,930.813
2008-06-05,941.269
2008-06-06,939.565
2008-06-09,932.573
2008-06-10,912.045
2008-06-11,910.166
2008-06-12,912.329
2008-06-13,914.077
2008-06-16,933.283
2008-06-17,945.178
2008-06-18,922.811
2008-06-19,922.47
2008-06-20,924.096
2008-06-23,903.966
2008-06-24,899.354
2008-06-25,905.246
2008-06-26,893.23
2008-06-27,879.308
2008-06-30,875.773
2008-07-01,840.206
2008-07-02,821.493
2008-07-03,802.593
2008-07-04,800.538
2008-07-07,810.175
2008-07-08,791.277
2008-07-09,821.187
2008-07-10,814.872
2008-07-11,800.566
2008-07-14,807.477
2008-07-15,782.891
2008-07-16,780.708
2008-07-17,811.641
2008-07-18,807.167
2008-07-21,815.056
2008-07-22,802.678
2008-07-23,798.509
2008-07-24,772.418
2008-07-25,770.028
2008-07-28,765.473
2008-07-29,757.298
2008-07-30,783.54
2008-07-31,795.823
2008-08-01,776.787
2008-08-04,766.073
2008-08-05,773.966
2008-08-06,789.532
2008-08-07,784.296
2008-08-08,770.485
2008-08-11,775.155
2008-08-12,764.166
2008-08-13,753.208
2008-08-14,755.864
2008-08-15,743.366
2008-08-18,745.05
2008-08-19,732.361
2008-08-20,746.27
2008-08-21,747.802
2008-08-22,761.335
2008-08-25,754.747
2008-08-26,753.402
2008-08-27,760.445
2008-08-28,768.727
2008-08-29,778.141
2008-09-01,768.42
2008-09-02,766.758
2008-09-03,740.275
2008-09-04,714.328
2008-09-05,681.109
2008-09-08,697.26
2008-09-09,673.683
2008-09-10,664.128
2008-09-11,651.226
2008-09-12,682.935
2008-09-15,653.611
2008-09-16,631.515
2008-09-17,615.244
2008-09-18,623.685
2008-09-19,661.645
2008-09-22,665.093
2008-09-23,660.649
2008-09-24,662.125
2008-09-25,664.294
2008-09-26,633.518
2008-09-29,546.386
2008-09-30,545.641
2008-10-01,536.614
2008-10-02,512.867
2008-10-03,527.279
2008-10-06,456.113
2008-10-07,450.258
2008-10-08,428.231
2008-10-09,429.728
2008-10-10,397.047
2008-10-13,454.988
2008-10-14,455.91
2008-10-15,411.089
2008-10-16,382.233
2008-10-17,389.181
2008-10-20,395.217
2008-10-21,391.057
2008-10-22,360.041
2008-10-23,348.531
2008-10-24,326.744
2008-10-27,298.412
2008-10-28,294.17
2008-10-29,331.952
2008-10-30,345.154
2008-10-31,348.081
2008-11-03,369.249
2008-11-04,409.605
2008-11-05,391.295
2008-11-06,345.422
2008-11-07,354.495
2008-11-10,364.853
2008-11-11,333.937
2008-11-12,315.162
2008-11-13,315.982
2008-11-14,321.892
2008-11-17,315.603
2008-11-18,311.913
2008-11-19,289.375
2008-11-20,273.431
2008-11-21,270.313
2008-11-24,305.082
2008-11-25,320.003
2008-11-26,319.565
2008-11-27,334.426
2008-11-28,325.625
2008-12-01,299.722
2008-12-02,310.136
2008-12-03,304.63
2008-12-04,309.43
2008-12-05,289.487
2008-12-08,313.825
2008-12-09,315.435
2008-12-10,323.005
2008-12-11,326.54
2008-12-12,326.8
2008-12-15,336.138
2008-12-16,342.448
2008-12-17,355.922
2008-12-18,367.548
2008-12-19,348.124
2008-12-22,346.571
2008-12-23,350.828
2008-12-24,351.947
2008-12-25,351.947
2008-12-26,353.646
2008-12-29,368.482
2008-12-30,376.964
2008-12-31,370.461
2009-01-01,370.461
2009-01-02,382.442
2009-01-05,382.408
2009-01-06,378.889
2009-01-07,381.696
2009-01-08,371.605
2009-01-09,353.906
2009-01-12,338.125
2009-01-13,335.312
2009-01-14,315.651
2009-01-15,312.188
2009-01-16,316.573
2009-01-19,302.614
2009-01-20,289.523
2009-01-21,294.922
2009-01-22,294.74
2009-01-23,285.452
2009-01-26,304.913
2009-01-27,306.425
2009-01-28,325.93
2009-01-29,314.912
2009-01-30,304.671
2009-02-02,299.661
2009-02-03,305.983
2009-02-04,317.508
2009-02-05,321.782
2009-02-06,335.018
2009-02-09,343.891
2009-02-10,328.812
2009-02-11,324.406
2009-02-12,313.416
2009-02-13,317.908
2009-02-16,313.735
2009-02-17,295.565
2009-02-18,288.933
2009-02-19,293.923
2009-02-20,279.274
2009-02-23,272.107
2009-02-24,267.866
2009-02-25,266.932
2009-02-26,275.162
2009-02-27,267.763
2009-03-02,255.583
2009-03-03,249.24
2009-03-04,260.275
2009-03-05,243.794
2009-03-06,242.496
2009-03-09,244.14
2009-03-10,259.476
2009-03-11,260.155
2009-03-12,258.851
2009-03-13,260.694
2009-03-16,268.499
2009-03-17,263.536
2009-03-18,265.442
2009-03-19,282.067
2009-03-20,281.613
2009-03-23,288.003
2009-03-24,288.004
2009-03-25,296.038
2009-03-26,299.673
2009-03-27,287.28
2009-03-30,273.227
2009-03-31,282.612
2009-04-01,285.53
2009-04-02,310.05
2009-04-03,311.101
2009-04-06,312.7
2009-04-07,302.075
2009-04-08,302.075
2009-04-09,316.429
2009-04-10,316.429
2009-04-13,319.113
2009-04-14,325.464
2009-04-15,325.948
2009-04-16,333.405
2009-04-17,337.219
2009-04-20,316.424
2009-04-21,322.244
2009-04-22,331.542
2009-04-23,333.6
2009-04-24,347.667
2009-04-27,340.824
2009-04-28,333.674
2009-04-29,344.213
2009-04-30,351.989
2009-05-01,352.042
2009-05-04,370.203
2009-05-05,361.958
2009-05-06,363.942
2009-05-07,363.352
2009-05-08,369.051
2009-05-11,362.104
2009-05-12,362.455
2009-05-13,346.98
2009-05-14,346.678
2009-05-15,354.287
2009-05-18,361.703
2009-05-19,374.776
2009-05-20,391.109
2009-05-21,376.645
2009-05-22,389.382
2009-05-25,387.989
2009-05-26,388.641
2009-05-27,392.539
2009-05-28,388.946
2009-05-29,392.972
2009-06-01,406.219
2009-06-02,413.606
2009-06-03,402.252
2009-06-04,398.066
2009-06-05,392.849
2009-06-08,380.304
2009-06-09,383.759
2009-06-10,393.304
2009-06-11,399.009
2009-06-12,393.888
2009-06-15,374.696
2009-06-16,372.686
2009-06-17,353.386
2009-06-18,355.474
2009-06-19,358.066
2009-06-22,342.205
2009-06-23,349.907
2009-06-24,361.231
2009-06-25,354.242
2009-06-26,355.631
2009-06-29,361.198
2009-06-30,358.846
2009-07-01,375.576
2009-07-02,361.813
2009-07-03,358.049
2009-07-06,349.536
2009-07-07,350.613
2009-07-08,342.288
2009-07-09,346.732
2009-07-10,338.958
2009-07-13,344.189
2009-07-14,347.197
2009-07-15,360.253
2009-07-16,365.14
2009-07-17,363.17
2009-07-20,372.149
2009-07-21,378.058
2009-07-22,376.78
2009-07-23,385.941
2009-07-24,386.123
2009-07-27,392.178
2009-07-28,382.766
2009-07-29,386.149
2009-07-30,391.105
2009-07-31,391.806
2009-08-03,405.911
2009-08-04,404.105
2009-08-05,409.316
2009-08-06,410.585
2009-08-07,408.336
2009-08-10,406.284
2009-08-11,395.643
2009-08-12,402.219
2009-08-13,408.047
2009-08-14,405.748
2009-08-17,395.702
2009-08-18,400.368
2009-08-19,404.059
2009-08-20,410.676
2009-08-21,420.608
2009-08-24,425.259
2009-08-25,424.521
2009-08-26,421.108
2009-08-27,413.28
2009-08-28,425.952
2009-08-31,419.244
2009-09-01,411.002
2009-09-02,403.061
2009-09-03,410.136
2009-09-04,417.593
2009-09-07,429.046
2009-09-08,441.347
2009-09-09,454.209
2009-09-10,450.64
2009-09-11,456.821
2009-09-14,454.651
2009-09-15,460.276
2009-09-16,474.767
2009-09-17,478.675
2009-09-18,476.528
2009-09-21,465.579
2009-09-22,473.619
2009-09-23,472.788
2009-09-24,460.411
2009-09-25,456.974
2009-09-28,464.148
2009-09-29,460.9
2009-09-30,465.249
2009-10-01,453.161
2009-10-02,441.329
2009-10-05,446.514
2009-10-06,465.532
2009-10-07,462.884
2009-10-08,469.305
2009-10-09,469.901
2009-10-12,478.396
2009-10-13,472.991
2009-10-14,488.159
2009-10-15,486.092
2009-10-16,477.77
2009-10-19,485.008
2009-10-20,482.01
2009-10-21,479.184
2009-10-22,470.595
2009-10-23,472.119
2009-10-26,456.022
2009-10-27,441.86
2009-10-28,421.199
2009-10-29,434.884
2009-10-30,419.98
2009-11-02,426.847
2009-11-03,418.833
2009-11-04,438.67
2009-11-05,439.624
2009-11-06,443.962
2009-11-09,456.816
2009-11-10,452.321
2009-11-11,457.494
2009-11-12,453.293
2009-11-13,453.166
2009-11-16,464.006
2009-11-17,458.51
2009-11-18,463.54
2009-11-19,448.278
2009-11-20,443.592
2009-11-23,459.156
2009-11-24,455.84
2009-11-25,463.734
2009-11-26,447.656
2009-11-27,454.931
2009-11-30,454.146
2009-12-01,469.878
2009-12-02,467.591
2009-12-03,468.989
2009-12-04,465.693
2009-12-07,463.062
2009-12-08,453.905
2009-12-09,451.784
2009-12-10,452.731
2009-12-11,451.769
2009-12-14,455.283
2009-12-15,453.313
2009-12-16,460.71
2009-12-17,448.993
2009-12-18,447.202
2009-12-21,453.46
2009-12-22,450.114
2009-12-23,452.802
2009-12-24,453.576
2009-12-25,453.576
2009-12-28,457.485
2009-12-29,458.566
2009-12-30,452.343
2009-12-31,453.814
2010-01-01,453.814
2010-01-04,468.252
2010-01-05,477.562
2010-01-06,478.78
2010-01-07,479.98
2010-01-08,481.454
2010-01-11,488.522
2010-01-12,477.214
2010-01-13,478.554
2010-01-14,484.47
2010-01-15,475.64
2010-01-18,477.861
2010-01-19,477.316
2010-01-20,463.385
2010-01-21,452.814
2010-01-22,450.37
2010-01-25,449.737
2010-01-26,446.697
2010-01-27,441.76
2010-01-28,433.954
2010-01-29,436.815
2010-02-01,442.582
2010-02-02,449.381
2010-02-03,445.09
2010-02-04,428.747
2010-02-05,416.64
2010-02-08,419.833
2010-02-09,423.585
2010-02-10,424.538
2010-02-11,422.422
2010-02-12,421.506
2010-02-15,422.367
2010-02-16,431.057
2010-02-17,433.532
2010-02-18,438.386
2010-02-19,437.048
2010-02-22,439.219
2010-02-23,429.677
2010-02-24,429.597
2010-02-25,420.549
2010-02-26,430.981
2010-03-01,434.52
2010-03-02,443.175
2010-03-03,448.366
2010-03-04,446.595
2010-03-05,451.43
2010-03-08,450.524
2010-03-09,447.86
2010-03-10,455.422
2010-03-11,456.157
2010-03-12,463.459
2010-03-15,455.042
2010-03-16,462.94
2010-03-17,466.488
2010-03-18,461.758
2010-03-19,459.025
2010-03-22,458.254
2010-03-23,463.504
2010-03-24,462.868
2010-03-25,469.826
2010-03-26,470.514
2010-03-29,474.764
2010-03-30,469.449
2010-03-31,473.188
2010-04-01,477.79
2010-04-02,477.79
2010-04-05,476.696
2010-04-06,476.687
2010-04-07,474.606
2010-04-08,469.145
2010-04-09,477.484
2010-04-12,480.741
2010-04-13,478.483
2010-04-14,487.477
2010-04-15,488.235
2010-04-16,477.418
2010-04-19,472.378
2010-04-20,479.338
2010-04-21,477.81
2010-04-22,469.446
2010-04-23,479.303
2010-04-26,482.804
2010-04-27,469.547
2010-04-28,458.379
2010-04-29,468.586
2010-04-30,468.518
2010-05-03,467.592
2010-05-04,445.185
2010-05-05,430.304
2010-05-06,422.351
2010-05-07,407.371
2010-05-10,434.81
2010-05-11,430.014
2010-05-12,439.285
2010-05-13,437.291
2010-05-14,419.19
2010-05-17,413.465
2010-05-18,417.675
2010-05-19,404.878
2010-05-20,395.5
2010-05-21,400.548
2010-05-24,394.236
2010-05-25,374.696
2010-05-26,383.427
2010-05-27,395.104
2010-05-28,397.643
2010-05-31,397.871
2010-06-01,395.915
2010-06-02,394.622
2010-06-03,401.497
2010-06-04,388.183
2010-06-07,382.412
2010-06-08,378.326
2010-06-09,389.6
2010-06-10,399.147
2010-06-11,401.755
2010-06-14,412.697
2010-06-15,417.359
2010-06-16,417.48
2010-06-17,421.23
2010-06-18,423.679
2010-06-21,426.202
2010-06-22,422.259
2010-06-23,418.094
2010-06-24,411.249
2010-06-25,408.427
2010-06-28,414.564
2010-06-29,395.323
2010-06-30,396.519
2010-07-01,394.97
2010-07-02,400.87
2010-07-05,398.949
2010-07-06,414.222
2010-07-07,414.05
2010-07-08,418.224
2010-07-09,421.641
2010-07-12,419.517
2010-07-13,429.171
2010-07-14,432.845
2010-07-15,432.781
2010-07-16,428.01
2010-07-19,426.54
2010-07-20,421.357
2010-07-21,422.962
2010-07-22,436.757
2010-07-23,437.269
2010-07-26,443.212
2010-07-27,447.943
2010-07-28,447.085
2010-07-29,443.869
2010-07-30,443.756
2010-08-02,459.288
2010-08-03,462.457
2010-08-04,461.177
2010-08-05,463.478
2010-08-06,467.414
2010-08-09,468.372
2010-08-10,454.03
2010-08-11,436.086
2010-08-12,431.875
2010-08-13,429.827
2010-08-16,433.273
2010-08-17,442.754
2010-08-18,441.444
2010-08-19,436.525
2010-08-20,423.712
2010-08-23,424.279
2010-08-24,418.31
2010-08-25,412.726
2010-08-26,419.445
2010-08-27,419.541
2010-08-30,417.18
2010-08-31,418.675
2010-09-01,433.093
2010-09-02,435.711
2010-09-03,437.76
2010-09-06,440.506
2010-09-07,430.303
2010-09-08,432.916
2010-09-09,439.626
2010-09-10,438.801
2010-09-13,445.803
2010-09-14,450.572
2010-09-15,452.393
2010-09-16,454.84
2010-09-17,455.037
2010-09-20,463.783
2010-09-21,465.751
