Date,WORLD SMID GROWTH SMID (Small+Mid Cap)
2005-09-22,693.031
2005-09-23,693.497
2005-09-26,698.359
2005-09-27,696.351
2005-09-28,699.021
2005-09-29,704.614
2005-09-30,708.393
2005-10-03,708.641
2005-10-04,705.92
2005-10-05,694.391
2005-10-06,687.312
2005-10-07,689.068
2005-10-10,684.964
2005-10-11,683.916
2005-10-12,678.119
2005-10-13,671.33
2005-10-14,678.525
2005-10-17,679.487
2005-10-18,670.241
2005-10-19,671.48
2005-10-20,667.541
2005-10-21,669.984
2005-10-24,678.708
2005-10-25,681.676
2005-10-26,680.055
2005-10-27,672.327
2005-10-28,676.423
2005-10-31,685.721
2005-11-01,687.432
2005-11-02,696.655
2005-11-03,700.849
2005-11-04,697.136
2005-11-07,698.109
2005-11-08,695.703
2005-11-09,696.087
2005-11-10,697.503
2005-11-11,700.276
2005-11-14,698.864
2005-11-15,695.44
2005-11-16,695.983
2005-11-17,705.909
2005-11-18,708.369
2005-11-21,714.309
2005-11-22,717.254
2005-11-23,720.621
2005-11-24,720.063
2005-11-25,720.201
2005-11-28,715.022
2005-11-29,716.56
2005-11-30,717.61
2005-12-01,726.933
2005-12-02,730.451
2005-12-05,731.217
2005-12-06,732.71
2005-12-07,730.401
2005-12-08,732.007
2005-12-09,736.01
2005-12-12,741.462
2005-12-13,742.086
2005-12-14,745.634
2005-12-15,741.637
2005-12-16,742.498
2005-12-19,737.914
2005-12-20,738.548
2005-12-21,742.443
2005-12-22,747.088
2005-12-23,748.761
2005-12-26,749.751
2005-12-27,743.985
2005-12-28,748.202
2005-12-29,748.141
2005-12-30,743.865
2006-01-02,744.674
2006-01-03,757.684
2006-01-04,768.097
2006-01-05,768.865
2006-01-06,778.109
2006-01-09,781.438
2006-01-10,780.631
2006-01-11,784.902
2006-01-12,784.028
2006-01-13,784.795
2006-01-16,786.3
2006-01-17,777.311
2006-01-18,769.688
2006-01-19,782.524
2006-01-20,775.037
2006-01-23,775.341
2006-01-24,781.662
2006-01-25,782.405
2006-01-26,790.084
2006-01-27,796.157
2006-01-30,796.598
2006-01-31,798.981
2006-02-01,799.694
2006-02-02,794.715
2006-02-03,790.594
2006-02-06,795.245
2006-02-07,787.736
2006-02-08,785.416
2006-02-09,786.339
2006-02-10,782.546
2006-02-13,773.704
2006-02-14,776.931
2006-02-15,779.406
2006-02-16,783.49
2006-02-17,782.205
2006-02-20,781.092
2006-02-21,783.389
2006-02-22,786.974
2006-02-23,790.751
2006-02-24,792.981
2006-02-27,795.639
2006-02-28,790.119
2006-03-01,796.518
2006-03-02,796.721
2006-03-03,794.355
2006-03-06,790.623
2006-03-07,779.082
2006-03-08,775.053
2006-03-09,778.433
2006-03-10,782.204
2006-03-13,788.689
2006-03-14,797.333
2006-03-15,802.191
2006-03-16,803.955
2006-03-17,807.34
2006-03-20,808.062
2006-03-21,802.091
2006-03-22,806.76
2006-03-23,805.855
2006-03-24,810.933
2006-03-27,812.136
2006-03-28,812.011
2006-03-29,817.249
2006-03-30,823.988
2006-03-31,822.106
2006-04-03,825.059
2006-04-04,830.122
2006-04-05,833.99
2006-04-06,837.516
2006-04-07,829.694
2006-04-10,828.721
2006-04-11,820.875
2006-04-12,819.483
2006-04-13,821.768
2006-04-14,821.69
2006-04-17,824.258
2006-04-18,835.75
2006-04-19,845.291
2006-04-20,843.372
2006-04-21,845.629
2006-04-24,842.894
2006-04-25,842.748
2006-04-26,844.959
2006-04-27,843.881
2006-04-28,844.839
2006-05-01,846.931
2006-05-02,853.4
2006-05-03,852.01
2006-05-04,858.976
2006-05-05,869.018
2006-05-08,872.845
2006-05-09,874.023
2006-05-10,872.427
2006-05-11,863.911
2006-05-12,849.709
2006-05-15,834.671
2006-05-16,829.659
2006-05-17,815.48
2006-05-18,805.358
2006-05-19,804.584
2006-05-22,788.228
2006-05-23,794.855
2006-05-24,786.752
2006-05-25,796.839
2006-05-26,806.928
2006-05-29,809.422
2006-05-30,798.065
2006-05-31,803.191
2006-06-01,809.004
2006-06-02,816.216
2006-06-05,802.838
2006-06-06,786.337
2006-06-07,777.834
2006-06-08,761.729
2006-06-09,766.634
2006-06-12,753.241
2006-06-13,733.603
2006-06-14,739.822
2006-06-15,764.595
2006-06-16,764.835
2006-06-19,756.256
2006-06-20,753.818
2006-06-21,763.236
2006-06-22,763.965
2006-06-23,766.249
2006-06-26,769.628
2006-06-27,764.685
2006-06-28,762.341
2006-06-29,780.739
2006-06-30,796.149
2006-07-03,801.672
2006-07-04,803.863
2006-07-05,791.197
2006-07-06,793.09
2006-07-07,788.351
2006-07-10,784.96
2006-07-11,784.741
2006-07-12,776.789
2006-07-13,764.048
2006-07-14,753.968
2006-07-17,744.578
2006-07-18,738.488
2006-07-19,755.192
2006-07-20,751.368
2006-07-21,741.024
2006-07-24,751.517
2006-07-25,759.436
2006-07-26,758.171
2006-07-27,761.383
2006-07-28,770.892
2006-07-31,775.003
2006-08-01,769.562
2006-08-02,778.436
2006-08-03,778.524
2006-08-04,780.322
2006-08-07,773.416
2006-08-08,771.051
2006-08-09,770.224
2006-08-10,768.654
2006-08-11,765.427
2006-08-14,767.001
2006-08-15,778.816
2006-08-16,791.598
2006-08-17,793.419
2006-08-18,793.233
2006-08-21,791.388
2006-08-22,791.493
2006-08-23,787.122
2006-08-24,785.097
2006-08-25,783.865
2006-08-28,786.529
2006-08-29,790.236
2006-08-30,794.324
2006-08-31,796.442
2006-09-01,801.419
2006-09-04,806.442
2006-09-05,807.502
2006-09-06,796.069
2006-09-07,787.984
2006-09-08,788.557
2006-09-11,781.979
2006-09-12,790.216
2006-09-13,795.069
2006-09-14,795.647
2006-09-15,794.84
2006-09-18,797.401
2006-09-19,794.994
2006-09-20,797.256
2006-09-21,796.864
2006-09-22,791.386
2006-09-25,793.533
2006-09-26,798.216
2006-09-27,804.288
2006-09-28,805.645
2006-09-29,804.268
2006-10-02,803.28
2006-10-03,797.611
2006-10-04,802.774
2006-10-05,812.829
2006-10-06,807.251
2006-10-09,809.959
2006-10-10,811.605
2006-10-11,807.614
2006-10-12,815.705
2006-10-13,820.158
2006-10-16,828.691
2006-10-17,822.865
2006-10-18,823.628
2006-10-19,828.837
2006-10-20,827.371
2006-10-23,828.811
2006-10-24,830.702
2006-10-25,835.012
2006-10-26,842.199
2006-10-27,837.969
2006-10-30,835.856
2006-10-31,838.114
2006-11-01,833.108
2006-11-02,831.728
2006-11-03,831.823
2006-11-06,839.961
2006-11-07,845.938
2006-11-08,844.491
2006-11-09,842.107
2006-11-10,846.393
2006-11-13,845.717
2006-11-14,851.915
2006-11-15,856.088
2006-11-16,855.54
2006-11-17,853.124
2006-11-20,850.248
2006-11-21,855.128
2006-11-22,864.172
2006-11-23,864.841
2006-11-24,865.333
2006-11-27,854.046
2006-11-28,853.493
2006-11-29,865.851
2006-11-30,871.37
2006-12-01,872.018
2006-12-04,879.675
2006-12-05,882.08
2006-12-06,883.945
2006-12-07,883.323
2006-12-08,883.674
2006-12-11,882.178
2006-12-12,879.975
2006-12-13,882.275
2006-12-14,887.121
2006-12-15,885.655
2006-12-18,880.668
2006-12-19,880.23
2006-12-20,883.826
2006-12-21,880.266
2006-12-22,877.037
2006-12-25,876.544
2006-12-26,878.138
2006-12-27,885.169
2006-12-28,884.954
2006-12-29,883.292
2007-01-01,883.292
2007-01-02,889.015
2007-01-03,883.882
2007-01-04,879.855
2007-01-05,871.883
2007-01-08,874.758
2007-01-09,876.289
2007-01-10,873.672
2007-01-11,880.236
2007-01-12,888.185
2007-01-15,892.654
2007-01-16,890.759
2007-01-17,891.955
2007-01-18,887.156
2007-01-19,891.583
2007-01-22,890.295
2007-01-23,896.203
2007-01-24,902.278
2007-01-25,895.404
2007-01-26,892.32
2007-01-29,893.915
2007-01-30,897.962
2007-01-31,901.532
2007-02-01,911.11
2007-02-02,913.37
2007-02-05,912.685
2007-02-06,916.292
2007-02-07,920.371
2007-02-08,918.471
2007-02-09,915.045
2007-02-12,909.859
2007-02-13,916.105
2007-02-14,927.526
2007-02-15,932.579
2007-02-16,932.138
2007-02-19,934.332
2007-02-20,936.406
2007-02-21,936.527
2007-02-22,939.809
2007-02-23,942.341
2007-02-26,942.919
2007-02-27,915.526
2007-02-28,908.738
2007-03-01,902.71
2007-03-02,893.953
2007-03-05,874.177
2007-03-06,889.451
2007-03-07,893.605
2007-03-08,903.409
2007-03-09,905.139
2007-03-12,910.48
2007-03-13,897.267
2007-03-14,889.426
2007-03-15,899.769
2007-03-16,899.735
2007-03-19,909.275
2007-03-20,915.73
2007-03-21,925.933
2007-03-22,933.716
2007-03-23,934.65
2007-03-26,934.975
2007-03-27,931.212
2007-03-28,927.808
2007-03-29,929.765
2007-03-30,931.075
2007-04-02,934.565
2007-04-03,942.271
2007-04-04,946.573
2007-04-05,949.905
2007-04-06,949.615
2007-04-09,948.801
2007-04-10,954.422
2007-04-11,950.424
2007-04-12,954.826
2007-04-13,957.251
2007-04-16,966.907
2007-04-17,966.072
2007-04-18,965.994
2007-04-19,960.517
2007-04-20,967.761
2007-04-23,969.209
2007-04-24,967.083
2007-04-25,973.806
2007-04-26,974.698
2007-04-27,974.237
2007-04-30,967.981
2007-05-01,966.14
2007-05-02,975.652
2007-05-03,975.951
2007-05-04,982.273
2007-05-07,985.77
2007-05-08,980.872
2007-05-09,986.034
2007-05-10,975.465
2007-05-11,980.571
2007-05-14,977.6
2007-05-15,975.186
2007-05-16,976.204
2007-05-17,974.94
2007-05-18,980.519
2007-05-21,985.287
2007-05-22,988.801
2007-05-23,991.874
2007-05-24,979.589
2007-05-25,982.11
2007-05-28,983.747
2007-05-29,987.66
2007-05-30,990.23
2007-05-31,1000.0
2007-06-01,1005.384
2007-06-04,1009.453
2007-06-05,1006.498
2007-06-06,994.112
2007-06-07,977.526
2007-06-08,978.616
2007-06-11,982.271
2007-06-12,974.017
2007-06-13,980.69
2007-06-14,990.675
2007-06-15,1001.33
2007-06-18,1002.243
2007-06-19,1001.878
2007-06-20,997.917
2007-06-21,998.621
2007-06-22,993.597
2007-06-25,986.749
2007-06-26,982.575
2007-06-27,985.761
2007-06-28,992.178
2007-06-29,995.254
2007-07-02,1006.881
2007-07-03,1011.602
2007-07-04,1014.26
2007-07-05,1015.079
2007-07-06,1020.889
2007-07-09,1024.196
2007-07-10,1016.876
2007-07-11,1019.062
2007-07-12,1031.265
2007-07-13,1035.835
2007-07-16,1032.324
2007-07-17,1030.786
2007-07-18,1027.755
2007-07-19,1035.539
2007-07-20,1028.744
2007-07-23,1027.863
2007-07-24,1011.667
2007-07-25,1003.25
2007-07-26,980.01
2007-07-27,964.328
2007-07-30,972.32
2007-07-31,973.799
2007-08-01,966.051
2007-08-02,972.111
2007-08-03,957.434
2007-08-06,957.734
2007-08-07,963.04
2007-08-08,980.311
2007-08-09,963.889
2007-08-10,950.945
2007-08-13,953.877
2007-08-14,938.892
2007-08-15,918.867
2007-08-16,898.709
2007-08-17,910.627
2007-08-20,919.721
2007-08-21,923.337
2007-08-22,939.881
2007-08-23,942.548
2007-08-24,951.851
2007-08-27,949.338
2007-08-28,931.024
2007-08-29,942.337
2007-08-30,944.858
2007-08-31,960.282
2007-09-03,962.03
2007-09-04,970.153
2007-09-05,960.535
2007-09-06,964.99
2007-09-07,951.392
2007-09-10,941.814
2007-09-11,955.992
2007-09-12,956.785
2007-09-13,957.937
2007-09-14,956.257
2007-09-17,946.775
2007-09-18,963.389
2007-09-19,980.904
2007-09-20,981.095
2007-09-21,984.783
2007-09-24,983.234
2007-09-25,981.415
2007-09-26,988.245
2007-09-27,998.887
2007-09-28,1000.209
2007-10-01,1010.952
2007-10-02,1014.224
2007-10-03,1012.829
2007-10-04,1013.455
2007-10-05,1026.461
2007-10-08,1023.131
2007-10-09,1030.817
2007-10-10,1035.054
2007-10-11,1034.088
2007-10-12,1035.925
2007-10-15,1031.643
2007-10-16,1020.539
2007-10-17,1026.447
2007-10-18,1029.798
2007-10-19,1010.255
2007-10-22,1003.064
2007-10-23,1018.018
2007-10-24,1013.666
2007-10-25,1016.736
2007-10-26,1027.006
2007-10-29,1035.69
2007-10-30,1029.29
2007-10-31,1043.9
2007-11-01,1026.933
2007-11-02,1026.209
2007-11-05,1016.06
2007-11-06,1028.69
2007-11-07,1014.432
2007-11-08,1008.871
2007-11-09,993.573
2007-11-12,971.7
2007-11-13,984.394
2007-11-14,989.61
2007-11-15,974.257
2007-11-16,969.983
2007-11-19,948.259
2007-11-20,953.143
2007-11-21,935.366
2007-11-22,936.618
2007-11-23,949.432
2007-11-26,945.728
2007-11-27,947.585
2007-11-28,969.2
2007-11-29,974.668
2007-11-30,979.044
2007-12-03,976.149
2007-12-04,967.566
2007-12-05,977.678
2007-12-06,987.743
2007-12-07,994.452
2007-12-10,999.401
2007-12-11,985.519
2007-12-12,988.526
2007-12-13,975.563
2007-12-14,964.091
2007-12-17,941.043
2007-12-18,945.629
2007-12-19,945.803
2007-12-20,951.462
2007-12-21,966.796
2007-12-24,972.7
2007-12-25,974.0
2007-12-26,979.037
2007-12-27,971.783
2007-12-28,975.618
2007-12-31,973.282
2008-01-01,973.282
2008-01-02,966.919
2008-01-03,962.702
2008-01-04,937.699
2008-01-07,924.486
2008-01-08,916.299
2008-01-09,911.882
2008-01-10,910.773
2008-01-11,898.986
2008-01-14,910.802
2008-01-15,885.671
2008-01-16,867.003
2008-01-17,854.185
2008-01-18,852.133
2008-01-21,830.467
2008-01-22,828.396
2008-01-23,833.564
2008-01-24,858.996
2008-01-25,863.224
2008-01-28,867.383
2008-01-29,877.884
2008-01-30,871.843
2008-01-31,881.835
2008-02-01,901.473
2008-02-04,903.687
2008-02-05,873.859
2008-02-06,863.226
2008-02-07,859.595
2008-02-08,861.891
2008-02-11,865.173
2008-02-12,874.998
2008-02-13,885.279
2008-02-14,885.287
2008-02-15,880.562
2008-02-18,883.978
2008-02-19,890.669
2008-02-20,888.001
2008-02-21,889.509
2008-02-22,889.677
2008-02-25,905.245
2008-02-26,914.503
2008-02-27,919.665
2008-02-28,913.035
2008-02-29,894.698
2008-03-03,886.963
2008-03-04,880.644
2008-03-05,890.663
2008-03-06,880.854
2008-03-07,867.256
2008-03-10,846.873
2008-03-11,865.115
2008-03-12,871.289
2008-03-13,873.307
2008-03-14,861.635
2008-03-17,837.584
2008-03-18,862.114
2008-03-19,843.638
2008-03-20,843.684
2008-03-21,845.371
2008-03-24,858.054
2008-03-25,878.896
2008-03-26,881.919
2008-03-27,880.631
2008-03-28,875.968
2008-03-31,879.759
2008-04-01,895.369
2008-04-02,902.819
2008-04-03,905.607
2008-04-04,913.016
2008-04-07,915.705
2008-04-08,908.85
2008-04-09,901.511
2008-04-10,905.12
2008-04-11,894.195
2008-04-14,890.352
2008-04-15,893.721
2008-04-16,918.559
2008-04-17,914.962
2008-04-18,925.072
2008-04-21,929.987
2008-04-22,922.959
2008-04-23,925.321
2008-04-24,921.6
2008-04-25,932.304
2008-04-28,936.009
2008-04-29,928.122
2008-04-30,930.747
2008-05-01,933.287
2008-05-02,941.272
2008-05-05,943.914
2008-05-06,952.161
2008-05-07,945.319
2008-05-08,952.802
2008-05-09,947.66
2008-05-12,955.253
2008-05-13,959.077
2008-05-14,961.041
2008-05-15,972.326
2008-05-16,979.665
2008-05-19,981.512
2008-05-20,975.394
2008-05-21,967.368
2008-05-22,967.967
2008-05-23,959.149
2008-05-26,955.593
2008-05-27,956.535
2008-05-28,962.028
2008-05-29,962.709
2008-05-30,971.071
2008-06-02,966.363
2008-06-03,963.583
2008-06-04,963.974
2008-06-05,975.709
2008-06-06,964.076
2008-06-09,958.471
2008-06-10,942.418
2008-06-11,932.102
2008-06-12,928.161
2008-06-13,937.856
2008-06-16,946.944
2008-06-17,950.952
2008-06-18,943.653
2008-06-19,942.381
2008-06-20,930.919
2008-06-23,928.037
2008-06-24,918.959
2008-06-25,923.808
2008-06-26,909.189
2008-06-27,909.731
2008-06-30,907.994
2008-07-01,900.986
2008-07-02,880.2
2008-07-03,869.297
2008-07-04,867.453
2008-07-07,865.363
2008-07-08,863.972
2008-07-09,861.72
2008-07-10,862.62
2008-07-11,858.337
2008-07-14,858.297
2008-07-15,848.465
2008-07-16,856.728
2008-07-17,865.709
2008-07-18,864.176
2008-07-21,873.427
2008-07-22,874.581
2008-07-23,874.164
2008-07-24,856.124
2008-07-25,857.536
2008-07-28,850.74
2008-07-29,853.575
2008-07-30,867.061
2008-07-31,861.494
2008-08-01,852.543
2008-08-04,837.056
2008-08-05,843.857
2008-08-06,854.205
2008-08-07,845.911
2008-08-08,847.538
2008-08-11,854.102
2008-08-12,846.227
2008-08-13,844.042
2008-08-14,848.822
2008-08-15,845.857
2008-08-18,840.089
2008-08-19,830.013
2008-08-20,836.826
2008-08-21,841.642
2008-08-22,845.761
2008-08-25,836.899
2008-08-26,836.089
2008-08-27,843.079
2008-08-28,852.332
2008-08-29,851.861
2008-09-01,845.971
2008-09-02,835.464
2008-09-03,823.908
2008-09-04,800.588
2008-09-05,792.93
2008-09-08,800.737
2008-09-09,772.678
2008-09-10,775.616
2008-09-11,774.127
2008-09-12,789.541
2008-09-15,760.569
2008-09-16,757.263
2008-09-17,736.511
2008-09-18,754.363
2008-09-19,792.457
2008-09-22,779.256
2008-09-23,767.138
2008-09-24,760.468
2008-09-25,764.749
2008-09-26,752.175
2008-09-29,700.379
2008-09-30,710.92
2008-10-01,703.466
2008-10-02,667.398
2008-10-03,658.025
2008-10-06,617.123
2008-10-07,594.747
2008-10-08,576.888
2008-10-09,555.696
2008-10-10,533.683
2008-10-13,583.401
2008-10-14,590.003
2008-10-15,543.975
2008-10-16,541.214
2008-10-17,546.038
2008-10-20,567.201
2008-10-21,556.0
2008-10-22,519.845
2008-10-23,508.514
2008-10-24,486.642
2008-10-27,462.541
2008-10-28,488.916
2008-10-29,512.555
2008-10-30,534.714
2008-10-31,541.963
2008-11-03,545.864
2008-11-04,571.931
2008-11-05,556.161
2008-11-06,524.196
2008-11-07,530.557
2008-11-10,531.339
2008-11-11,511.61
2008-11-12,488.601
2008-11-13,504.381
2008-11-14,490.904
2008-11-17,481.551
2008-11-18,478.424
2008-11-19,454.64
2008-11-20,426.829
2008-11-21,440.82
2008-11-24,469.252
2008-11-25,478.376
2008-11-26,491.624
2008-11-27,495.566
2008-11-28,499.161
2008-12-01,463.832
2008-12-02,471.963
2008-12-03,478.92
2008-12-04,468.438
2008-12-05,473.761
2008-12-08,496.537
2008-12-09,493.786
2008-12-10,503.934
2008-12-11,497.673
2008-12-12,498.742
2008-12-15,500.008
2008-12-16,514.897
2008-12-17,525.599
2008-12-18,520.625
2008-12-19,515.429
2008-12-22,505.283
2008-12-23,503.347
2008-12-24,503.648
2008-12-25,504.347
2008-12-26,508.232
2008-12-29,510.71
2008-12-30,520.443
2008-12-31,525.619
2009-01-01,525.619
2009-01-02,539.947
2009-01-05,541.26
2009-01-06,546.4
2009-01-07,537.91
2009-01-08,539.296
2009-01-09,528.835
2009-01-12,516.211
2009-01-13,511.222
2009-01-14,496.426
2009-01-15,497.564
2009-01-16,505.961
2009-01-19,503.056
2009-01-20,480.62
2009-01-21,492.148
2009-01-22,487.585
2009-01-23,485.399
2009-01-26,493.327
2009-01-27,500.656
2009-01-28,513.645
2009-01-29,502.382
2009-01-30,494.281
2009-02-02,488.989
2009-02-03,496.361
2009-02-04,500.232
2009-02-05,504.899
2009-02-06,515.784
2009-02-09,517.364
2009-02-10,502.46
2009-02-11,501.176
2009-02-12,499.977
2009-02-13,502.083
2009-02-16,499.788
2009-02-17,481.072
2009-02-18,475.575
2009-02-19,473.62
2009-02-20,465.805
2009-02-23,455.019
2009-02-24,461.026
2009-02-25,457.937
2009-02-26,455.257
2009-02-27,452.885
2009-03-02,430.638
2009-03-03,426.655
2009-03-04,439.302
2009-03-05,428.055
2009-03-06,425.831
2009-03-09,419.612
2009-03-10,439.067
2009-03-11,441.992
2009-03-12,451.854
2009-03-13,457.713
2009-03-16,459.417
2009-03-17,467.332
2009-03-18,474.204
2009-03-19,484.423
2009-03-20,474.323
2009-03-23,495.57
2009-03-24,491.278
2009-03-25,495.661
2009-03-26,507.205
2009-03-27,496.436
2009-03-30,481.247
2009-03-31,486.8
2009-04-01,492.731
2009-04-02,514.654
2009-04-03,517.383
2009-04-06,512.363
2009-04-07,500.649
2009-04-08,505.08
2009-04-09,522.849
2009-04-10,522.848
2009-04-13,523.897
2009-04-14,522.634
2009-04-15,523.639
2009-04-16,533.167
2009-04-17,537.132
2009-04-20,517.429
2009-04-21,523.257
2009-04-22,528.561
2009-04-23,531.563
2009-04-24,542.942
2009-04-27,537.999
2009-04-28,533.741
2009-04-29,548.004
2009-04-30,551.635
2009-05-01,553.159
2009-05-04,570.149
2009-05-05,571.662
2009-05-06,574.446
2009-05-07,569.797
2009-05-08,580.785
2009-05-11,575.977
2009-05-12,574.387
2009-05-13,557.98
2009-05-14,561.189
2009-05-15,563.531
2009-05-18,574.095
2009-05-19,582.454
2009-05-20,586.71
2009-05-21,576.8
2009-05-22,578.817
2009-05-25,579.865
2009-05-26,590.973
2009-05-27,588.808
2009-05-28,589.214
2009-05-29,599.218
2009-06-01,617.128
2009-06-02,621.804
2009-06-03,611.829
2009-06-04,613.963
2009-06-05,610.705
2009-06-08,604.455
2009-06-09,612.977
2009-06-10,615.705
2009-06-11,621.618
2009-06-12,618.72
2009-06-15,603.763
2009-06-16,596.683
2009-06-17,594.254
2009-06-18,595.084
2009-06-19,598.581
2009-06-22,581.677
2009-06-23,580.443
2009-06-24,589.735
2009-06-25,596.792
2009-06-26,602.995
2009-06-29,604.678
2009-06-30,602.706
2009-07-01,608.384
2009-07-02,594.367
2009-07-03,593.2
2009-07-06,586.276
2009-07-07,579.438
2009-07-08,572.952
2009-07-09,577.087
2009-07-10,575.334
2009-07-13,579.153
2009-07-14,586.893
2009-07-15,602.558
2009-07-16,608.603
2009-07-17,609.467
2009-07-20,618.617
2009-07-21,624.86
2009-07-22,627.273
2009-07-23,638.781
2009-07-24,641.02
2009-07-27,642.053
2009-07-28,639.594
2009-07-29,635.775
2009-07-30,643.488
2009-07-31,648.166
2009-08-03,662.275
2009-08-04,663.761
2009-08-05,660.706
2009-08-06,657.193
2009-08-07,660.193
2009-08-10,659.52
2009-08-11,654.485
2009-08-12,660.399
2009-08-13,669.81
2009-08-14,664.781
2009-08-17,645.835
2009-08-18,653.164
2009-08-19,657.028
2009-08-20,664.949
2009-08-21,674.957
2009-08-24,678.413
2009-08-25,679.828
2009-08-26,677.158
2009-08-27,676.291
2009-08-28,681.818
2009-08-31,674.948
2009-09-01,664.266
2009-09-02,659.442
2009-09-03,665.732
2009-09-04,673.432
2009-09-07,679.613
2009-09-08,690.832
2009-09-09,697.795
2009-09-10,705.29
2009-09-11,707.87
2009-09-14,706.963
2009-09-15,710.298
2009-09-16,722.416
2009-09-17,723.798
2009-09-18,721.069
2009-09-21,716.728
2009-09-22,725.149
2009-09-23,721.02
2009-09-24,709.673
2009-09-25,706.111
2009-09-28,713.548
2009-09-29,712.966
2009-09-30,715.323
2009-10-01,697.455
2009-10-02,687.921
2009-10-05,695.93
2009-10-06,710.805
2009-10-07,711.76
2009-10-08,722.909
2009-10-09,725.543
2009-10-12,728.743
2009-10-13,727.333
2009-10-14,739.402
2009-10-15,741.395
2009-10-16,735.539
2009-10-19,743.978
2009-10-20,739.754
2009-10-21,736.272
2009-10-22,736.088
2009-10-23,728.824
2009-10-26,720.903
2009-10-27,711.36
2009-10-28,691.523
2009-10-29,703.943
2009-10-30,691.911
2009-11-02,692.764
2009-11-03,694.884
2009-11-04,701.606
2009-11-05,711.088
2009-11-06,713.257
2009-11-09,728.104
2009-11-10,725.855
2009-11-11,729.095
2009-11-12,720.553
2009-11-13,725.963
2009-11-16,738.691
2009-11-17,733.447
2009-11-18,732.359
2009-11-19,718.131
2009-11-20,714.529
2009-11-23,725.054
2009-11-24,721.153
2009-11-25,727.676
2009-11-26,719.864
2009-11-27,713.093
2009-11-30,714.612
2009-12-01,731.147
2009-12-02,734.791
2009-12-03,731.881
2009-12-04,733.082
2009-12-07,733.077
2009-12-08,725.093
2009-12-09,723.078
2009-12-10,725.286
2009-12-11,727.058
2009-12-14,736.522
2009-12-15,733.988
2009-12-16,740.251
2009-12-17,728.339
2009-12-18,729.302
2009-12-21,736.845
2009-12-22,740.346
2009-12-23,747.201
2009-12-24,750.176
2009-12-25,749.894
2009-12-28,751.79
2009-12-29,752.903
2009-12-30,749.329
2009-12-31,747.28
2010-01-01,747.28
2010-01-04,764.058
2010-01-05,768.375
2010-01-06,771.07
2010-01-07,771.552
2010-01-08,776.122
2010-01-11,781.484
2010-01-12,772.452
2010-01-13,776.062
2010-01-14,779.982
2010-01-15,771.428
2010-01-18,772.23
2010-01-19,775.507
2010-01-20,764.258
2010-01-21,753.4
2010-01-22,742.296
2010-01-25,742.705
2010-01-26,737.57
2010-01-27,735.28
2010-01-28,727.769
2010-01-29,719.957
2010-02-01,728.51
2010-02-02,739.894
2010-02-03,736.322
2010-02-04,712.861
2010-02-05,705.576
2010-02-08,702.273
2010-02-09,710.136
2010-02-10,710.678
2010-02-11,718.855
2010-02-12,720.146
2010-02-15,719.816
2010-02-16,730.848
2010-02-17,737.01
2010-02-18,740.089
2010-02-19,737.843
2010-02-22,741.94
2010-02-23,733.602
2010-02-24,736.657
2010-02-25,732.447
2010-02-26,738.391
2010-03-01,748.27
2010-03-02,755.789
2010-03-03,761.188
2010-03-04,760.143
2010-03-05,771.094
2010-03-08,773.176
2010-03-09,772.859
2010-03-10,778.973
2010-03-11,780.888
2010-03-12,785.074
2010-03-15,779.694
2010-03-16,788.152
2010-03-17,794.651
2010-03-18,788.871
2010-03-19,782.725
2010-03-22,787.606
2010-03-23,794.268
2010-03-24,786.453
2010-03-25,784.825
2010-03-26,786.711
2010-03-29,792.963
2010-03-30,792.855
2010-03-31,792.312
2010-04-01,801.462
2010-04-02,801.658
2010-04-05,809.453
2010-04-06,811.484
2010-04-07,809.174
2010-04-08,807.201
2010-04-09,816.212
2010-04-12,819.545
2010-04-13,817.247
2010-04-14,828.672
2010-04-15,831.047
2010-04-16,819.533
2010-04-19,811.68
2010-04-20,822.154
2010-04-21,823.589
2010-04-22,825.412
2010-04-23,833.381
2010-04-26,836.117
2010-04-27,818.183
2010-04-28,810.424
2010-04-29,822.708
2010-04-30,814.264
2010-05-03,819.15
2010-05-04,795.782
2010-05-05,783.559
2010-05-06,763.133
2010-05-07,740.035
2010-05-10,779.172
2010-05-11,775.419
2010-05-12,791.658
2010-05-13,787.969
2010-05-14,768.397
2010-05-17,761.14
2010-05-18,755.599
2010-05-19,741.573
2010-05-20,715.852
2010-05-21,725.139
2010-05-24,719.46
2010-05-25,708.062
2010-05-26,715.609
2010-05-27,740.42
2010-05-28,737.283
2010-05-31,738.09
2010-06-01,726.797
2010-06-02,736.321
2010-06-03,747.413
2010-06-04,723.719
2010-06-07,706.794
2010-06-08,706.927
2010-06-09,714.0
2010-06-10,734.344
2010-06-11,740.283
2010-06-14,749.964
2010-06-15,762.942
2010-06-16,763.082
2010-06-17,762.583
2010-06-18,764.804
2010-06-21,766.199
2010-06-22,754.052
2010-06-23,749.187
2010-06-24,739.386
2010-06-25,741.609
2010-06-28,742.216
2010-06-29,715.428
2010-06-30,710.38
2010-07-01,706.702
2010-07-02,706.643
2010-07-05,705.598
2010-07-06,713.658
2010-07-07,727.122
2010-07-08,735.644
2010-07-09,741.461
2010-07-12,738.297
2010-07-13,753.049
2010-07-14,755.844
2010-07-15,755.294
2010-07-16,738.57
2010-07-19,737.593
2010-07-20,742.781
2010-07-21,740.34
2010-07-22,756.589
2010-07-23,765.987
2010-07-26,776.553
2010-07-27,771.505
2010-07-28,767.398
