Date,WORLD SMID GROWTH SMID (Small+Mid Cap)
2005-11-01,689.867
2005-11-02,699.12
2005-11-03,703.326
2005-11-04,699.598
2005-11-07,700.569
2005-11-08,698.149
2005-11-09,698.529
2005-11-10,699.947
2005-11-11,702.729
2005-11-14,701.293
2005-11-15,697.853
2005-11-16,698.388
2005-11-17,708.346
2005-11-18,710.813
2005-11-21,716.771
2005-11-22,719.723
2005-11-23,723.093
2005-11-24,722.533
2005-11-25,722.67
2005-11-28,717.47
2005-11-29,719.0
2005-11-30,720.038
2005-12-01,729.391
2005-12-02,732.918
2005-12-05,733.674
2005-12-06,735.17
2005-12-07,732.844
2005-12-08,734.454
2005-12-09,738.468
2005-12-12,743.937
2005-12-13,744.548
2005-12-14,748.105
2005-12-15,744.086
2005-12-16,744.947
2005-12-19,740.346
2005-12-20,740.982
2005-12-21,744.888
2005-12-22,749.541
2005-12-23,751.22
2005-12-26,752.213
2005-12-27,746.423
2005-12-28,750.624
2005-12-29,750.561
2005-12-30,746.272
2006-01-02,747.081
2006-01-03,760.133
2006-01-04,770.578
2006-01-05,771.348
2006-01-06,780.62
2006-01-09,783.958
2006-01-10,783.148
2006-01-11,787.416
2006-01-12,786.533
2006-01-13,787.301
2006-01-16,788.806
2006-01-17,779.788
2006-01-18,772.141
2006-01-19,785.017
2006-01-20,777.506
2006-01-23,777.811
2006-01-24,784.152
2006-01-25,784.896
2006-01-26,792.599
2006-01-27,798.688
2006-01-30,799.125
2006-01-31,801.511
2006-02-01,802.218
2006-02-02,797.221
2006-02-03,793.083
2006-02-06,797.743
2006-02-07,790.208
2006-02-08,787.878
2006-02-09,788.797
2006-02-10,784.97
2006-02-13,776.095
2006-02-14,779.331
2006-02-15,781.804
2006-02-16,785.9
2006-02-17,784.609
2006-02-20,783.489
2006-02-21,785.793
2006-02-22,789.38
2006-02-23,793.163
2006-02-24,795.391
2006-02-27,798.043
2006-02-28,792.495
2006-03-01,798.907
2006-03-02,799.105
2006-03-03,796.726
2006-03-06,792.973
2006-03-07,781.389
2006-03-08,777.341
2006-03-09,780.726
2006-03-10,784.498
2006-03-13,790.989
2006-03-14,799.651
2006-03-15,804.52
2006-03-16,806.285
2006-03-17,809.679
2006-03-20,810.4
2006-03-21,804.41
2006-03-22,809.071
2006-03-23,808.154
2006-03-24,813.238
2006-03-27,814.437
2006-03-28,814.278
2006-03-29,819.511
2006-03-30,826.263
2006-03-31,824.373
2006-04-03,827.329
2006-04-04,832.398
2006-04-05,836.273
2006-04-06,839.804
2006-04-07,831.952
2006-04-10,830.976
2006-04-11,823.099
2006-04-12,821.693
2006-04-13,823.98
2006-04-14,823.902
2006-04-17,826.477
2006-04-18,837.996
2006-04-19,847.558
2006-04-20,845.632
2006-04-21,847.888
2006-04-24,845.094
2006-04-25,844.945
2006-04-26,847.15
2006-04-27,846.063
2006-04-28,846.983
2006-05-01,849.078
2006-05-02,855.547
2006-05-03,854.129
2006-05-04,861.103
2006-05-05,871.154
2006-05-08,874.97
2006-05-09,876.143
2006-05-10,874.526
2006-05-11,865.975
2006-05-12,851.704
2006-05-15,836.624
2006-05-16,831.586
2006-05-17,817.347
2006-05-18,807.197
2006-05-19,806.421
2006-05-22,789.956
2006-05-23,796.59
2006-05-24,788.459
2006-05-25,798.557
2006-05-26,808.652
2006-05-29,811.145
2006-05-30,799.752
2006-05-31,804.88
2006-06-01,810.696
2006-06-02,817.92
2006-06-05,804.511
2006-06-06,787.974
2006-06-07,779.439
2006-06-08,763.297
2006-06-09,768.206
2006-06-12,754.785
2006-06-13,735.092
2006-06-14,741.318
2006-06-15,766.132
2006-06-16,766.368
2006-06-19,757.76
2006-06-20,755.316
2006-06-21,764.752
2006-06-22,765.479
2006-06-23,767.767
2006-06-26,771.142
2006-06-27,766.185
2006-06-28,763.811
2006-06-29,782.24
2006-06-30,797.677
2006-07-03,803.203
2006-07-04,805.394
2006-07-05,792.683
2006-07-06,794.575
2006-07-07,789.827
2006-07-10,786.419
2006-07-11,786.2
2006-07-12,778.22
2006-07-13,765.448
2006-07-14,755.349
2006-07-17,745.939
2006-07-18,739.837
2006-07-19,756.569
2006-07-20,752.736
2006-07-21,742.373
2006-07-24,752.885
2006-07-25,760.817
2006-07-26,759.549
2006-07-27,762.759
2006-07-28,772.282
2006-07-31,776.397
2006-08-01,770.943
2006-08-02,779.831
2006-08-03,779.913
2006-08-04,781.712
2006-08-07,774.79
2006-08-08,772.418
2006-08-09,771.586
2006-08-10,770.008
2006-08-11,766.767
2006-08-14,768.344
2006-08-15,780.178
2006-08-16,792.975
2006-08-17,794.797
2006-08-18,794.61
2006-08-21,792.757
2006-08-22,792.858
2006-08-23,788.468
2006-08-24,786.434
2006-08-25,785.195
2006-08-28,787.86
2006-08-29,791.567
2006-08-30,795.648
2006-08-31,797.769
2006-09-01,802.751
2006-09-04,807.77
2006-09-05,808.829
2006-09-06,797.371
2006-09-07,789.271
2006-09-08,789.844
2006-09-11,783.246
2006-09-12,791.487
2006-09-13,796.336
2006-09-14,796.914
2006-09-15,796.102
2006-09-18,798.66
2006-09-19,796.247
2006-09-20,798.511
2006-09-21,798.117
2006-09-22,792.629
2006-09-25,794.769
2006-09-26,799.437
2006-09-27,805.494
2006-09-28,806.851
2006-09-29,805.469
2006-10-02,804.477
2006-10-03,798.796
2006-10-04,803.961
2006-10-05,814.027
2006-10-06,808.438
2006-10-09,811.149
2006-10-10,812.794
2006-10-11,808.793
2006-10-12,816.893
2006-10-13,821.347
2006-10-16,829.876
2006-10-17,824.042
2006-10-18,824.803
2006-10-19,830.018
2006-10-20,828.546
2006-10-23,829.987
2006-10-24,831.88
2006-10-25,836.195
2006-10-26,843.39
2006-10-27,839.148
2006-10-30,837.027
2006-10-31,839.286
2006-11-01,834.272
2006-11-02,832.883
2006-11-03,832.976
2006-11-06,841.115
2006-11-07,847.098
2006-11-08,845.644
2006-11-09,843.247
2006-11-10,847.537
2006-11-13,846.856
2006-11-14,853.059
2006-11-15,857.227
2006-11-16,856.677
2006-11-17,854.257
2006-11-20,851.367
2006-11-21,856.248
2006-11-22,865.302
2006-11-23,865.971
2006-11-24,866.461
2006-11-27,855.158
2006-11-28,854.598
2006-11-29,866.957
2006-11-30,872.481
2006-12-01,873.126
2006-12-04,880.789
2006-12-05,883.194
2006-12-06,885.056
2006-12-07,884.432
2006-12-08,884.779
2006-12-11,883.279
2006-12-12,881.059
2006-12-13,883.347
2006-12-14,888.171
2006-12-15,886.7
2006-12-18,881.706
2006-12-19,881.266
2006-12-20,884.862
2006-12-21,881.287
2006-12-22,878.052
2006-12-25,877.558
2006-12-26,879.151
2006-12-27,886.148
2006-12-28,885.93
2006-12-29,884.265
2007-01-01,884.265
2007-01-02,889.993
2007-01-03,884.851
2007-01-04,880.818
2007-01-05,872.834
2007-01-08,875.709
2007-01-09,877.241
2007-01-10,874.617
2007-01-11,881.183
2007-01-12,889.136
2007-01-15,893.605
2007-01-16,891.708
2007-01-17,892.905
2007-01-18,888.098
2007-01-19,892.53
2007-01-22,891.24
2007-01-23,897.154
2007-01-24,903.234
2007-01-25,896.352
2007-01-26,893.262
2007-01-29,894.846
2007-01-30,898.891
2007-01-31,902.464
2007-02-01,912.048
2007-02-02,914.307
2007-02-05,913.616
2007-02-06,917.224
2007-02-07,921.304
2007-02-08,919.4
2007-02-09,915.967
2007-02-12,910.753
2007-02-13,916.998
2007-02-14,928.424
2007-02-15,933.478
2007-02-16,933.03
2007-02-19,935.225
2007-02-20,937.298
2007-02-21,937.407
2007-02-22,940.68
2007-02-23,943.219
2007-02-26,943.787
2007-02-27,916.347
2007-02-28,909.546
2007-03-01,903.498
2007-03-02,894.727
2007-03-05,874.92
2007-03-06,890.192
2007-03-07,894.34
2007-03-08,904.148
2007-03-09,905.865
2007-03-12,911.208
2007-03-13,897.976
2007-03-14,890.12
2007-03-15,900.467
2007-03-16,900.43
2007-03-19,909.971
2007-03-20,916.407
2007-03-21,926.608
2007-03-22,934.391
2007-03-23,935.321
2007-03-26,935.642
2007-03-27,931.836
2007-03-28,928.41
2007-03-29,930.365
2007-03-30,931.658
2007-04-02,935.138
2007-04-03,942.843
2007-04-04,947.129
2007-04-05,950.461
2007-04-06,950.17
2007-04-09,949.351
2007-04-10,954.975
2007-04-11,950.97
2007-04-12,955.359
2007-04-13,957.781
2007-04-16,967.435
2007-04-17,966.597
2007-04-18,966.515
2007-04-19,961.029
2007-04-20,968.261
2007-04-23,969.698
2007-04-24,967.552
2007-04-25,974.273
2007-04-26,975.148
2007-04-27,974.661
2007-04-30,968.38
2007-05-01,966.537
2007-05-02,976.027
2007-05-03,976.295
2007-05-04,982.597
2007-05-07,986.076
2007-05-08,981.17
2007-05-09,986.325
2007-05-10,975.712
2007-05-11,980.786
2007-05-14,977.808
2007-05-15,975.368
2007-05-16,976.334
2007-05-17,975.064
2007-05-18,980.643
2007-05-21,985.37
2007-05-22,988.878
2007-05-23,991.943
2007-05-24,979.643
2007-05-25,982.156
2007-05-28,983.788
2007-05-29,987.689
2007-05-30,990.238
2007-05-31,1000.0
2007-06-01,1005.374
2007-06-04,1009.439
2007-06-05,1006.483
2007-06-06,994.088
2007-06-07,977.498
2007-06-08,978.585
2007-06-11,982.238
2007-06-12,973.981
2007-06-13,980.63
2007-06-14,990.613
2007-06-15,1001.267
2007-06-18,1002.169
2007-06-19,1001.804
2007-06-20,997.839
2007-06-21,998.531
2007-06-22,993.507
2007-06-25,986.644
2007-06-26,982.469
2007-06-27,985.642
2007-06-28,992.055
2007-06-29,995.128
2007-07-02,1006.725
2007-07-03,1011.435
2007-07-04,1014.091
2007-07-05,1014.91
2007-07-06,1020.713
2007-07-09,1024.008
2007-07-10,1016.709
2007-07-11,1018.89
2007-07-12,1031.089
2007-07-13,1035.651
2007-07-16,1032.139
2007-07-17,1030.6
2007-07-18,1027.566
2007-07-19,1035.346
2007-07-20,1028.551
2007-07-23,1027.669
2007-07-24,1011.476
2007-07-25,1003.055
2007-07-26,979.819
2007-07-27,964.137
2007-07-30,972.123
2007-07-31,973.6
2007-08-01,965.852
2007-08-02,971.908
2007-08-03,957.234
2007-08-06,957.523
2007-08-07,962.823
2007-08-08,980.084
2007-08-09,963.658
2007-08-10,950.715
2007-08-13,953.633
2007-08-14,938.651
2007-08-15,918.619
2007-08-16,898.462
2007-08-17,910.374
2007-08-20,919.464
2007-08-21,923.074
2007-08-22,939.604
2007-08-23,942.269
2007-08-24,951.569
2007-08-27,949.047
2007-08-28,930.733
2007-08-29,942.022
2007-08-30,944.526
2007-08-31,959.94
2007-09-03,961.672
2007-09-04,969.787
2007-09-05,960.167
2007-09-06,964.618
2007-09-07,951.025
2007-09-10,941.44
2007-09-11,955.607
2007-09-12,956.383
2007-09-13,957.532
2007-09-14,955.847
2007-09-17,946.366
2007-09-18,962.97
2007-09-19,980.475
2007-09-20,980.663
2007-09-21,984.349
2007-09-24,982.794
2007-09-25,980.946
2007-09-26,987.756
2007-09-27,998.39
2007-09-28,999.711
2007-10-01,1010.446
2007-10-02,1013.71
2007-10-03,1012.311
2007-10-04,1012.925
2007-10-05,1025.922
2007-10-08,1022.591
2007-10-09,1030.273
2007-10-10,1034.5
2007-10-11,1033.533
2007-10-12,1035.369
2007-10-15,1031.087
2007-10-16,1019.977
2007-10-17,1025.878
2007-10-18,1029.224
2007-10-19,1009.692
2007-10-22,1002.505
2007-10-23,1017.451
2007-10-24,1013.099
2007-10-25,1016.165
2007-10-26,1026.425
2007-10-29,1035.097
2007-10-30,1028.694
2007-10-31,1043.289
2007-11-01,1026.329
2007-11-02,1025.598
2007-11-05,1015.45
2007-11-06,1028.071
2007-11-07,1013.813
2007-11-08,1008.251
2007-11-09,992.958
2007-11-12,971.098
2007-11-13,983.778
2007-11-14,988.972
2007-11-15,973.624
2007-11-16,969.352
2007-11-19,947.641
2007-11-20,952.515
2007-11-21,934.737
2007-11-22,935.988
2007-11-23,948.792
2007-11-26,945.089
2007-11-27,946.94
2007-11-28,968.493
2007-11-29,973.945
2007-11-30,978.317
2007-12-03,975.417
2007-12-04,966.839
2007-12-05,976.923
2007-12-06,986.977
2007-12-07,993.672
2007-12-10,998.613
2007-12-11,984.74
2007-12-12,987.735
2007-12-13,974.78
2007-12-14,963.314
2007-12-17,940.278
2007-12-18,944.858
2007-12-19,945.027
2007-12-20,950.681
2007-12-21,965.973
2007-12-24,971.869
2007-12-25,973.165
2007-12-26,978.195
2007-12-27,970.939
2007-12-28,974.766
2007-12-31,972.432
2008-01-01,972.432
2008-01-02,966.069
2008-01-03,961.856
2008-01-04,936.874
2008-01-07,923.671
2008-01-08,915.489
2008-01-09,911.071
2008-01-10,909.963
2008-01-11,898.184
2008-01-14,909.99
2008-01-15,884.881
2008-01-16,866.228
2008-01-17,853.417
2008-01-18,851.367
2008-01-21,829.719
2008-01-22,827.647
2008-01-23,832.809
2008-01-24,858.214
2008-01-25,862.438
2008-01-28,866.593
2008-01-29,877.077
2008-01-30,871.033
2008-01-31,881.012
2008-02-01,900.632
2008-02-04,902.837
2008-02-05,873.029
2008-02-06,862.404
2008-02-07,858.771
2008-02-08,861.063
2008-02-11,864.341
2008-02-12,874.153
2008-02-13,884.403
2008-02-14,884.404
2008-02-15,879.681
2008-02-18,883.087
2008-02-19,889.768
2008-02-20,887.096
2008-02-21,888.591
2008-02-22,888.755
2008-02-25,904.298
2008-02-26,913.53
2008-02-27,918.67
2008-02-28,912.04
2008-02-29,893.717
2008-03-03,885.966
2008-03-04,879.634
2008-03-05,889.627
2008-03-06,879.819
2008-03-07,866.23
2008-03-10,845.865
2008-03-11,864.079
2008-03-12,870.226
2008-03-13,872.235
2008-03-14,860.564
2008-03-17,836.53
2008-03-18,861.022
2008-03-19,842.542
2008-03-20,842.563
2008-03-21,844.247
2008-03-24,856.912
2008-03-25,877.721
2008-03-26,880.695
2008-03-27,879.398
2008-03-28,874.737
2008-03-31,878.491
2008-04-01,894.072
2008-04-02,901.492
2008-04-03,904.241
2008-04-04,911.622
2008-04-07,914.296
2008-04-08,907.441
2008-04-09,900.108
2008-04-10,903.698
2008-04-11,892.786
2008-04-14,888.938
2008-04-15,892.293
2008-04-16,917.08
2008-04-17,913.478
2008-04-18,923.543
2008-04-21,928.395
2008-04-22,921.376
2008-04-23,923.703
2008-04-24,919.957
2008-04-25,930.613
2008-04-28,934.284
2008-04-29,926.404
2008-04-30,929.005
2008-05-01,931.536
2008-05-02,939.495
2008-05-05,942.115
2008-05-06,950.323
2008-05-07,943.467
2008-05-08,950.909
2008-05-09,945.737
2008-05-12,953.308
2008-05-13,957.105
2008-05-14,959.04
2008-05-15,970.254
2008-05-16,977.569
2008-05-19,979.384
2008-05-20,973.244
2008-05-21,965.224
2008-05-22,965.795
2008-05-23,956.985
2008-05-26,953.415
2008-05-27,954.348
2008-05-28,959.796
2008-05-29,960.448
2008-05-30,968.781
2008-06-02,964.075
2008-06-03,961.292
2008-06-04,961.658
2008-06-05,973.352
2008-06-06,961.737
2008-06-09,956.142
2008-06-10,940.125
2008-06-11,929.812
2008-06-12,925.873
2008-06-13,935.54
2008-06-16,944.59
2008-06-17,948.582
2008-06-18,941.297
2008-06-19,940.026
2008-06-20,928.588
2008-06-23,925.692
2008-06-24,916.61
2008-06-25,921.441
2008-06-26,906.843
2008-06-27,907.376
2008-06-30,905.642
2008-07-01,898.644
2008-07-02,877.909
2008-07-03,867.028
2008-07-04,865.188
2008-07-07,863.087
2008-07-08,861.694
2008-07-09,859.443
2008-07-10,860.331
2008-07-11,856.056
2008-07-14,856.016
2008-07-15,846.208
2008-07-16,854.449
2008-07-17,863.403
2008-07-18,861.874
2008-07-21,871.097
2008-07-22,872.244
2008-07-23,871.825
2008-07-24,853.831
2008-07-25,855.239
2008-07-28,848.459
2008-07-29,851.284
2008-07-30,864.73
2008-07-31,859.175
2008-08-01,850.247
2008-08-04,834.799
2008-08-05,841.575
2008-08-06,851.893
2008-08-07,843.612
2008-08-08,845.233
2008-08-11,851.778
2008-08-12,843.923
2008-08-13,841.732
2008-08-14,846.49
2008-08-15,843.531
2008-08-18,837.776
2008-08-19,827.726
2008-08-20,834.508
2008-08-21,839.305
2008-08-22,843.409
2008-08-25,834.565
2008-08-26,833.75
2008-08-27,840.695
2008-08-28,849.915
2008-08-29,849.44
2008-09-01,843.562
2008-09-02,833.082
2008-09-03,821.546
2008-09-04,798.279
2008-09-05,790.644
2008-09-08,798.4
2008-09-09,770.422
2008-09-10,773.339
2008-09-11,771.843
2008-09-12,787.205
2008-09-15,758.315
2008-09-16,755.016
2008-09-17,734.321
2008-09-18,752.116
2008-09-19,790.093
2008-09-22,776.912
2008-09-23,764.828
2008-09-24,758.177
2008-09-25,762.419
2008-09-26,749.877
2008-09-29,698.234
2008-09-30,708.737
2008-10-01,701.3
2008-10-02,665.343
2008-10-03,655.993
2008-10-06,615.216
2008-10-07,592.909
2008-10-08,575.102
2008-10-09,553.972
2008-10-10,532.027
2008-10-13,581.589
2008-10-14,588.171
2008-10-15,542.284
2008-10-16,539.529
2008-10-17,544.339
2008-10-20,565.431
2008-10-21,554.265
2008-10-22,518.22
2008-10-23,506.923
2008-10-24,485.115
2008-10-27,461.09
2008-10-28,487.379
2008-10-29,510.94
2008-10-30,533.025
2008-10-31,540.249
2008-11-03,544.133
2008-11-04,570.117
2008-11-05,554.395
2008-11-06,522.525
2008-11-07,528.862
2008-11-10,529.637
2008-11-11,509.97
2008-11-12,487.018
2008-11-13,502.733
2008-11-14,489.3
2008-11-17,479.975
2008-11-18,476.84
2008-11-19,453.127
2008-11-20,425.405
2008-11-21,439.346
2008-11-24,467.677
2008-11-25,476.759
2008-11-26,489.947
2008-11-27,493.876
2008-11-28,497.458
2008-12-01,462.249
2008-12-02,470.351
2008-12-03,477.269
2008-12-04,466.821
2008-12-05,472.124
2008-12-08,494.82
2008-12-09,492.078
2008-12-10,502.181
2008-12-11,495.928
2008-12-12,496.984
2008-12-15,498.24
2008-12-16,513.075
2008-12-17,523.737
2008-12-18,518.774
2008-12-19,513.596
2008-12-22,503.485
2008-12-23,501.552
2008-12-24,501.856
2008-12-25,502.547
2008-12-26,506.418
2008-12-29,508.862
2008-12-30,518.557
2008-12-31,523.713
2009-01-01,523.713
2009-01-02,537.985
2009-01-05,539.292
2009-01-06,544.413
2009-01-07,535.951
2009-01-08,537.331
2009-01-09,526.908
2009-01-12,514.327
2009-01-13,509.354
2009-01-14,494.611
2009-01-15,495.743
2009-01-16,504.109
2009-01-19,501.215
2009-01-20,478.855
2009-01-21,490.339
2009-01-22,485.793
2009-01-23,483.615
2009-01-26,491.511
2009-01-27,498.813
2009-01-28,511.742
2009-01-29,500.513
2009-01-30,492.44
2009-02-02,487.16
2009-02-03,494.504
2009-02-04,498.357
2009-02-05,503.002
2009-02-06,513.844
2009-02-09,515.416
2009-02-10,500.568
2009-02-11,499.272
2009-02-12,498.073
2009-02-13,500.17
2009-02-16,497.883
2009-02-17,479.239
2009-02-18,473.753
2009-02-19,471.804
2009-02-20,464.018
2009-02-23,453.267
2009-02-24,459.239
2009-02-25,456.149
2009-02-26,453.473
2009-02-27,451.103
2009-03-02,428.942
2009-03-03,424.973
2009-03-04,437.559
2009-03-05,426.346
2009-03-06,424.128
2009-03-09,417.931
2009-03-10,437.305
2009-03-11,440.206
2009-03-12,450.019
2009-03-13,455.846
2009-03-16,457.542
2009-03-17,465.421
2009-03-18,472.261
2009-03-19,482.43
2009-03-20,472.364
2009-03-23,493.521
2009-03-24,489.247
2009-03-25,493.606
2009-03-26,505.046
2009-03-27,494.313
2009-03-30,479.181
2009-03-31,484.706
2009-04-01,490.607
2009-04-02,512.431
2009-04-03,515.143
2009-04-06,510.143
2009-04-07,498.475
2009-04-08,502.883
2009-04-09,520.568
2009-04-10,520.567
2009-04-13,521.61
2009-04-14,520.352
2009-04-15,521.346
2009-04-16,530.826
2009-04-17,534.757
2009-04-20,515.137
2009-04-21,520.926
2009-04-22,526.192
2009-04-23,529.169
2009-04-24,540.49
2009-04-27,535.562
2009-04-28,531.313
2009-04-29,545.497
2009-04-30,549.107
2009-05-01,550.622
2009-05-04,567.528
2009-05-05,569.026
2009-05-06,571.767
2009-05-07,567.124
2009-05-08,578.041
2009-05-11,573.24
2009-05-12,571.63
2009-05-13,555.288
2009-05-14,558.438
2009-05-15,560.768
2009-05-18,571.242
2009-05-19,579.548
2009-05-20,583.767
2009-05-21,573.89
2009-05-22,575.893
2009-05-25,576.933
2009-05-26,587.979
2009-05-27,585.788
2009-05-28,586.178
2009-05-29,596.125
2009-06-01,613.936
2009-06-02,618.579
2009-06-03,608.65
2009-06-04,610.768
2009-06-05,607.522
2009-06-08,601.298
2009-06-09,609.772
2009-06-10,612.48
2009-06-11,618.342
2009-06-12,615.459
2009-06-15,600.574
2009-06-16,593.53
2009-06-17,591.111
2009-06-18,591.933
2009-06-19,595.41
2009-06-22,578.581
2009-06-23,577.354
2009-06-24,586.58
2009-06-25,593.597
2009-06-26,599.76
2009-06-29,601.432
2009-06-30,599.469
2009-07-01,605.1
2009-07-02,591.154
2009-07-03,589.992
2009-07-06,583.104
2009-07-07,576.298
2009-07-08,569.842
2009-07-09,573.953
2009-07-10,572.203
2009-07-13,576.0
2009-07-14,583.696
2009-07-15,599.274
2009-07-16,605.285
2009-07-17,606.145
2009-07-20,615.243
2009-07-21,621.452
2009-07-22,623.848
2009-07-23,635.293
2009-07-24,637.52
2009-07-27,638.546
2009-07-28,636.1
2009-07-29,632.298
2009-07-30,639.966
2009-07-31,644.616
2009-08-03,658.645
2009-08-04,660.12
2009-08-05,657.081
2009-08-06,653.579
2009-08-07,656.562
2009-08-10,655.893
2009-08-11,650.881
2009-08-12,656.753
2009-08-13,666.102
2009-08-14,661.099
2009-08-17,642.257
2009-08-18,649.543
2009-08-19,653.376
2009-08-20,661.252
2009-08-21,671.202
2009-08-24,674.637
2009-08-25,676.041
2009-08-26,673.379
2009-08-27,672.509
2009-08-28,677.995
2009-08-31,671.162
2009-09-01,660.539
2009-09-02,655.737
2009-09-03,661.991
2009-09-04,669.646
2009-09-07,675.79
2009-09-08,686.938
2009-09-09,693.859
2009-09-10,701.306
2009-09-11,703.859
2009-09-14,702.956
2009-09-15,706.27
2009-09-16,718.316
2009-09-17,719.687
2009-09-18,716.972
2009-09-21,712.654
2009-09-22,721.027
2009-09-23,716.919
2009-09-24,705.636
2009-09-25,702.067
2009-09-28,709.447
2009-09-29,708.867
2009-09-30,711.208
2009-10-01,693.442
2009-10-02,683.962
2009-10-05,691.924
2009-10-06,706.713
2009-10-07,707.657
2009-10-08,718.741
2009-10-09,721.359
2009-10-12,724.541
2009-10-13,723.134
2009-10-14,735.133
2009-10-15,737.113
2009-10-16,731.29
2009-10-19,739.68
2009-10-20,735.48
2009-10-21,732.016
2009-10-22,731.833
2009-10-23,724.61
2009-10-26,716.734
2009-10-27,707.244
2009-10-28,687.518
2009-10-29,699.863
2009-10-30,687.901
2009-11-02,688.744
2009-11-03,690.851
2009-11-04,697.529
2009-11-05,706.95
2009-11-06,709.103
2009-11-09,723.863
2009-11-10,721.616
2009-11-11,724.838
2009-11-12,716.335
2009-11-13,721.714
2009-11-16,734.363
2009-11-17,729.147
2009-11-18,728.056
2009-11-19,713.909
2009-11-20,710.327
2009-11-23,720.777
2009-11-24,716.895
2009-11-25,723.368
2009-11-26,715.6
2009-11-27,708.858
2009-11-30,710.367
2009-12-01,726.801
2009-12-02,730.411
2009-12-03,727.518
2009-12-04,728.711
2009-12-07,728.701
2009-12-08,720.764
2009-12-09,718.758
2009-12-10,720.945
2009-12-11,722.694
2009-12-14,732.099
2009-12-15,729.581
2009-12-16,735.805
2009-12-17,723.958
2009-12-18,724.914
2009-12-21,732.409
2009-12-22,735.879
2009-12-23,742.679
2009-12-24,745.635
2009-12-25,745.355
2009-12-28,747.234
2009-12-29,748.334
2009-12-30,744.777
2009-12-31,742.739
2010-01-01,742.739
2010-01-04,759.409
2010-01-05,763.7
2010-01-06,766.375
2010-01-07,766.855
2010-01-08,771.396
2010-01-11,776.726
2010-01-12,767.748
2010-01-13,771.334
2010-01-14,775.229
2010-01-15,766.728
2010-01-18,767.524
2010-01-19,770.781
2010-01-20,759.6
2010-01-21,748.808
2010-01-22,737.771
2010-01-25,738.178
2010-01-26,733.071
2010-01-27,730.793
2010-01-28,723.327
2010-01-29,715.561
2010-02-01,724.061
2010-02-02,735.376
2010-02-03,731.813
2010-02-04,708.493
2010-02-05,701.251
2010-02-08,697.962
2010-02-09,705.777
2010-02-10,706.3
2010-02-11,714.42
2010-02-12,715.704
2010-02-15,715.375
2010-02-16,726.337
2010-02-17,732.453
2010-02-18,735.51
2010-02-19,733.278
2010-02-22,737.349
2010-02-23,729.061
2010-02-24,732.083
2010-02-25,727.89
2010-02-26,733.797
2010-03-01,743.613
2010-03-02,751.068
2010-03-03,756.426
2010-03-04,755.377
2010-03-05,766.258
2010-03-08,768.326
2010-03-09,768.01
2010-03-10,774.079
2010-03-11,775.971
2010-03-12,780.127
2010-03-15,774.776
2010-03-16,783.178
2010-03-17,789.626
2010-03-18,783.875
2010-03-19,777.765
2010-03-22,782.613
2010-03-23,789.231
2010-03-24,781.441
2010-03-25,779.818
2010-03-26,781.682
2010-03-29,787.836
2010-03-30,787.722
2010-03-31,787.168
2010-04-01,796.256
2010-04-02,796.451
2010-04-05,804.195
2010-04-06,806.212
2010-04-07,803.909
2010-04-08,801.949
2010-04-09,810.893
2010-04-12,814.198
2010-04-13,811.91
2010-04-14,823.258
2010-04-15,825.615
2010-04-16,814.154
2010-04-19,806.341
2010-04-20,816.744
2010-04-21,818.166
2010-04-22,819.955
2010-04-23,827.855
2010-04-26,830.568
2010-04-27,812.738
2010-04-28,805.006
2010-04-29,817.199
2010-04-30,808.796
2010-05-03,813.643
2010-05-04,790.418
2010-05-05,778.261
2010-05-06,757.961
2010-05-07,735.013
2010-05-10,773.873
2010-05-11,770.136
2010-05-12,786.235
2010-05-13,782.554
2010-05-14,763.114
2010-05-17,755.9
2010-05-18,750.383
2010-05-19,736.437
2010-05-20,710.876
2010-05-21,720.094
2010-05-24,714.439
2010-05-25,703.109
2010-05-26,710.584
2010-05-27,735.205
2010-05-28,732.084
2010-05-31,732.878
2010-06-01,721.64
2010-06-02,731.081
2010-06-03,742.089
2010-06-04,718.558
2010-06-07,701.738
2010-06-08,701.867
2010-06-09,708.882
2010-06-10,729.069
2010-06-11,734.952
2010-06-14,744.554
2010-06-15,757.438
2010-06-16,757.571
2010-06-17,757.064
2010-06-18,759.265
2010-06-21,760.648
2010-06-22,748.587
2010-06-23,743.75
2010-06-24,734.006
2010-06-25,736.212
2010-06-28,736.803
2010-06-29,710.21
2010-06-30,705.193
2010-07-01,701.524
2010-07-02,701.464
2010-07-05,700.417
2010-07-06,708.416
2010-07-07,721.774
2010-07-08,730.232
2010-07-09,736.004
2010-07-12,732.859
2010-07-13,747.499
2010-07-14,750.272
2010-07-15,749.726
2010-07-16,733.124
2010-07-19,732.152
2010-07-20,737.301
2010-07-21,734.874
2010-07-22,751.002
2010-07-23,760.331
2010-07-26,770.818
2010-07-27,765.807
2010-07-28,761.724
2010-07-29,761.11
2010-07-30,760.167
2010-08-02,777.014
2010-08-03,776.661
2010-08-04,779.069
2010-08-05,778.513
2010-08-06,778.341
2010-08-09,783.188
2010-08-10,770.211
2010-08-11,745.97
2010-08-12,740.807
2010-08-13,739.137
2010-08-16,742.686
2010-08-17,754.106
2010-08-18,755.911
2010-08-19,748.888
2010-08-20,740.827
2010-08-23,737.489
2010-08-24,727.067
2010-08-25,725.443
2010-08-26,728.315
2010-08-27,738.734
2010-08-30,733.471
2010-08-31,731.182
2010-09-01,753.629
2010-09-02,762.287
2010-09-03,771.273
2010-09-06,774.667
