Date,AUSTRALIA SMALL GROWTH Small Cap
2005-11-10,528.537
2005-11-11,530.162
2005-11-14,529.581
2005-11-15,531.259
2005-11-16,531.698
2005-11-17,537.18
2005-11-18,539.994
2005-11-21,543.255
2005-11-22,540.897
2005-11-23,545.906
2005-11-24,549.943
2005-11-25,545.797
2005-11-28,549.875
2005-11-29,547.395
2005-11-30,550.682
2005-12-01,544.309
2005-12-02,552.111
2005-12-05,555.553
2005-12-06,556.457
2005-12-07,554.572
2005-12-08,551.66
2005-12-09,554.319
2005-12-12,559.219
2005-12-13,555.699
2005-12-14,560.196
2005-12-15,554.686
2005-12-16,553.124
2005-12-19,553.089
2005-12-20,549.519
2005-12-21,551.932
2005-12-22,553.861
2005-12-23,554.79
2005-12-26,554.79
2005-12-27,553.419
2005-12-28,562.084
2005-12-29,564.414
2005-12-30,567.071
2006-01-02,567.071
2006-01-03,570.102
2006-01-04,578.301
2006-01-05,578.413
2006-01-06,581.442
2006-01-09,587.994
2006-01-10,584.414
2006-01-11,591.045
2006-01-12,591.699
2006-01-13,593.368
2006-01-16,595.67
2006-01-17,597.39
2006-01-18,580.316
2006-01-19,586.644
2006-01-20,591.262
2006-01-23,589.385
2006-01-24,588.681
2006-01-25,594.421
2006-01-26,596.119
2006-01-27,596.675
2006-01-30,597.673
2006-01-31,606.752
2006-02-01,606.578
2006-02-02,599.736
2006-02-03,590.753
2006-02-06,588.592
2006-02-07,589.596
2006-02-08,578.147
2006-02-09,585.132
2006-02-10,582.438
2006-02-13,578.113
2006-02-14,582.181
2006-02-15,585.229
2006-02-16,577.894
2006-02-17,576.8
2006-02-20,584.771
2006-02-21,588.389
2006-02-22,583.946
2006-02-23,588.889
2006-02-24,588.904
2006-02-27,594.646
2006-02-28,600.656
2006-03-01,594.504
2006-03-02,605.356
2006-03-03,601.646
2006-03-06,600.97
2006-03-07,595.031
2006-03-08,593.133
2006-03-09,596.226
2006-03-10,594.5
2006-03-13,603.061
2006-03-14,605.828
2006-03-15,611.03
2006-03-16,610.917
2006-03-17,604.072
2006-03-20,606.236
2006-03-21,599.542
2006-03-22,606.971
2006-03-23,604.142
2006-03-24,603.332
2006-03-27,611.896
2006-03-28,611.281
2006-03-29,606.036
2006-03-30,616.454
2006-03-31,618.376
2006-04-03,627.139
2006-04-04,625.946
2006-04-05,634.437
2006-04-06,644.081
2006-04-07,638.41
2006-04-10,634.103
2006-04-11,641.176
2006-04-12,634.627
2006-04-13,627.766
2006-04-14,627.766
2006-04-17,638.752
2006-04-18,650.073
2006-04-19,664.49
2006-04-20,658.637
2006-04-21,659.936
2006-04-24,663.068
2006-04-25,665.209
2006-04-26,679.492
2006-04-27,681.667
2006-04-28,675.964
2006-05-01,681.563
2006-05-02,678.131
2006-05-03,687.285
2006-05-04,679.706
2006-05-05,690.046
2006-05-08,698.132
2006-05-09,703.109
2006-05-10,715.289
2006-05-11,720.181
2006-05-12,712.388
2006-05-15,685.499
2006-05-16,674.654
2006-05-17,678.447
2006-05-18,663.77
2006-05-19,650.369
2006-05-22,627.807
2006-05-23,628.792
2006-05-24,637.103
2006-05-25,631.777
2006-05-26,640.985
2006-05-29,654.384
2006-05-30,660.008
2006-05-31,647.401
2006-06-01,648.204
2006-06-02,652.18
2006-06-05,658.332
2006-06-06,644.163
2006-06-07,639.494
2006-06-08,629.035
2006-06-09,637.2
2006-06-12,634.991
2006-06-13,616.347
2006-06-14,613.527
2006-06-15,615.473
2006-06-16,631.036
2006-06-19,622.471
2006-06-20,620.594
2006-06-21,622.459
2006-06-22,629.308
2006-06-23,623.403
2006-06-26,623.009
2006-06-27,632.564
2006-06-28,622.604
2006-06-29,630.228
2006-06-30,651.885
2006-07-03,654.312
2006-07-04,658.412
2006-07-05,652.045
2006-07-06,662.705
2006-07-07,672.182
2006-07-10,669.968
2006-07-11,668.921
2006-07-12,673.342
2006-07-13,669.825
2006-07-14,653.743
2006-07-17,646.745
2006-07-18,642.597
2006-07-19,643.567
2006-07-20,653.857
2006-07-21,649.032
2006-07-24,643.65
2006-07-25,653.175
2006-07-26,648.098
2006-07-27,662.014
2006-07-28,660.388
2006-07-31,664.333
2006-08-01,659.759
2006-08-02,654.211
2006-08-03,655.827
2006-08-04,653.105
2006-08-07,654.41
2006-08-08,658.198
2006-08-09,655.48
2006-08-10,657.388
2006-08-11,658.094
2006-08-14,656.42
2006-08-15,653.15
2006-08-16,654.721
2006-08-17,663.342
2006-08-18,657.36
2006-08-21,665.529
2006-08-22,665.943
2006-08-23,667.765
2006-08-24,663.327
2006-08-25,663.747
2006-08-28,666.899
2006-08-29,672.591
2006-08-30,676.707
2006-08-31,685.532
2006-09-01,682.978
2006-09-04,695.85
2006-09-05,698.597
2006-09-06,689.305
2006-09-07,682.689
2006-09-08,674.998
2006-09-11,662.896
2006-09-12,655.945
2006-09-13,659.18
2006-09-14,668.07
2006-09-15,662.844
2006-09-18,667.355
2006-09-19,671.167
2006-09-20,666.167
2006-09-21,664.402
2006-09-22,656.563
2006-09-25,659.83
2006-09-26,663.977
2006-09-27,674.334
2006-09-28,673.373
2006-09-29,678.212
2006-10-02,685.158
2006-10-03,679.808
2006-10-04,676.03
2006-10-05,687.913
2006-10-06,686.275
2006-10-09,685.941
2006-10-10,689.535
2006-10-11,692.522
2006-10-12,692.862
2006-10-13,699.432
2006-10-16,706.481
2006-10-17,705.066
2006-10-18,707.313
2006-10-19,710.448
2006-10-20,715.865
2006-10-23,717.544
2006-10-24,719.172
2006-10-25,726.101
2006-10-26,732.446
2006-10-27,731.922
2006-10-30,734.152
2006-10-31,736.389
2006-11-01,742.845
2006-11-02,739.382
2006-11-03,735.728
2006-11-06,743.384
2006-11-07,753.874
2006-11-08,739.105
2006-11-09,735.783
2006-11-10,742.492
2006-11-13,734.103
2006-11-14,737.477
2006-11-15,737.623
2006-11-16,736.289
2006-11-17,742.558
2006-11-20,729.931
2006-11-21,741.888
2006-11-22,761.217
2006-11-23,764.158
2006-11-24,770.828
2006-11-27,772.72
2006-11-28,762.403
2006-11-29,778.348
2006-11-30,789.006
2006-12-01,786.069
2006-12-04,785.934
2006-12-05,783.143
2006-12-06,789.576
2006-12-07,789.389
2006-12-08,785.899
2006-12-11,783.808
2006-12-12,781.427
2006-12-13,786.912
2006-12-14,797.438
2006-12-15,801.606
2006-12-18,802.42
2006-12-19,803.403
2006-12-20,813.149
2006-12-21,808.774
2006-12-22,809.361
2006-12-25,809.458
2006-12-26,807.755
2006-12-27,815.938
2006-12-28,823.635
2006-12-29,827.108
2007-01-01,827.108
2007-01-02,835.887
2007-01-03,832.621
2007-01-04,813.586
2007-01-05,803.864
2007-01-08,795.102
2007-01-09,801.183
2007-01-10,788.269
2007-01-11,793.785
2007-01-12,805.234
2007-01-15,813.749
2007-01-16,818.657
2007-01-17,818.657
2007-01-18,821.024
2007-01-19,819.149
2007-01-22,825.598
2007-01-23,831.213
2007-01-24,824.775
2007-01-25,822.288
2007-01-26,816.373
2007-01-29,811.303
2007-01-30,818.584
2007-01-31,815.946
2007-02-01,819.812
2007-02-02,821.467
2007-02-05,820.841
2007-02-06,826.656
2007-02-07,825.996
2007-02-08,830.705
2007-02-09,831.545
2007-02-12,832.063
2007-02-13,841.737
2007-02-14,855.099
2007-02-15,857.852
2007-02-16,858.111
2007-02-19,862.906
2007-02-20,864.044
2007-02-21,863.896
2007-02-22,865.724
2007-02-23,867.75
2007-02-26,876.721
2007-02-27,868.6
2007-02-28,833.649
2007-03-01,835.556
2007-03-02,830.514
2007-03-05,794.203
2007-03-06,809.631
2007-03-07,827.892
2007-03-08,826.407
2007-03-09,836.347
2007-03-12,847.6
2007-03-13,847.928
2007-03-14,831.249
2007-03-15,850.571
2007-03-16,863.471
2007-03-19,867.457
2007-03-20,872.503
2007-03-21,870.552
2007-03-22,891.602
2007-03-23,888.104
2007-03-26,898.272
2007-03-27,899.97
2007-03-28,891.275
2007-03-29,895.661
2007-03-30,901.965
2007-04-02,902.033
2007-04-03,908.501
2007-04-04,926.085
2007-04-05,925.368
2007-04-06,925.368
2007-04-09,922.093
2007-04-10,942.639
2007-04-11,941.268
2007-04-12,945.888
2007-04-13,946.515
2007-04-16,957.244
2007-04-17,954.144
2007-04-18,957.715
2007-04-19,946.194
2007-04-20,953.064
2007-04-23,956.866
2007-04-24,948.495
2007-04-25,955.253
2007-04-26,951.83
2007-04-27,953.393
2007-04-30,962.689
2007-05-01,951.491
2007-05-02,958.071
2007-05-03,964.228
2007-05-04,970.026
2007-05-07,983.182
2007-05-08,978.521
2007-05-09,980.656
2007-05-10,988.871
2007-05-11,980.386
2007-05-14,995.148
2007-05-15,987.124
2007-05-16,979.969
2007-05-17,982.022
2007-05-18,973.317
2007-05-21,982.882
2007-05-22,987.283
2007-05-23,996.296
2007-05-24,975.074
2007-05-25,971.934
2007-05-28,974.771
2007-05-29,983.409
2007-05-30,976.225
2007-05-31,1000.0
2007-06-01,1007.51
2007-06-04,1019.354
2007-06-05,1023.753
2007-06-06,1023.825
2007-06-07,1022.324
2007-06-08,1000.62
2007-06-11,998.189
2007-06-12,1003.867
2007-06-13,990.968
2007-06-14,995.005
2007-06-15,1004.443
2007-06-18,1013.731
2007-06-19,1024.171
2007-06-20,1030.059
2007-06-21,1026.463
2007-06-22,1032.456
2007-06-25,1025.035
2007-06-26,1023.38
2007-06-27,986.164
2007-06-28,1013.901
2007-06-29,1022.886
2007-07-02,1036.381
2007-07-03,1036.691
2007-07-04,1040.843
2007-07-05,1048.89
2007-07-06,1046.732
2007-07-09,1054.172
2007-07-10,1047.951
2007-07-11,1041.236
2007-07-12,1058.552
2007-07-13,1071.903
2007-07-16,1081.343
2007-07-17,1080.224
2007-07-18,1076.402
2007-07-19,1086.88
2007-07-20,1096.106
2007-07-23,1094.47
2007-07-24,1103.933
2007-07-25,1083.976
2007-07-26,1065.534
2007-07-27,1008.553
2007-07-30,1002.213
2007-07-31,1028.237
2007-08-01,980.056
2007-08-02,990.854
2007-08-03,995.879
2007-08-06,965.841
2007-08-07,972.528
2007-08-08,999.813
2007-08-09,999.654
2007-08-10,943.523
2007-08-13,943.698
2007-08-14,931.822
2007-08-15,874.845
2007-08-16,808.012
2007-08-17,797.672
2007-08-20,859.533
2007-08-21,870.174
2007-08-22,876.126
2007-08-23,914.029
2007-08-24,904.925
2007-08-27,940.951
2007-08-28,932.567
2007-08-29,910.436
2007-08-30,920.306
2007-08-31,932.187
2007-09-03,951.045
2007-09-04,961.037
2007-09-05,955.54
2007-09-06,957.685
2007-09-07,967.635
2007-09-10,948.131
2007-09-11,964.038
2007-09-12,974.173
2007-09-13,972.115
2007-09-14,984.798
2007-09-17,976.535
2007-09-18,958.923
2007-09-19,1013.28
2007-09-20,1030.106
2007-09-21,1025.2
2007-09-24,1052.504
2007-09-25,1053.556
2007-09-26,1063.311
2007-09-27,1079.74
2007-09-28,1095.321
2007-10-01,1103.565
2007-10-02,1100.001
2007-10-03,1098.681
2007-10-04,1088.249
2007-10-05,1105.995
2007-10-08,1109.13
2007-10-09,1106.462
2007-10-10,1122.002
2007-10-11,1137.929
2007-10-12,1131.196
2007-10-15,1137.326
2007-10-16,1106.306
2007-10-17,1111.812
2007-10-18,1131.619
2007-10-19,1123.143
2007-10-22,1081.29
2007-10-23,1116.01
2007-10-24,1121.49
2007-10-25,1130.618
2007-10-26,1153.805
2007-10-29,1191.205
2007-10-30,1191.585
2007-10-31,1217.135
2007-11-01,1222.701
2007-11-02,1195.863
2007-11-05,1176.194
2007-11-06,1187.955
2007-11-07,1222.907
2007-11-08,1187.287
2007-11-09,1172.551
2007-11-12,1100.181
2007-11-13,1120.674
2007-11-14,1145.6
2007-11-15,1141.948
2007-11-16,1126.996
2007-11-19,1133.936
2007-11-20,1115.454
2007-11-21,1075.752
2007-11-22,1062.006
2007-11-23,1065.018
2007-11-26,1098.03
2007-11-27,1091.462
2007-11-28,1088.54
2007-11-29,1096.608
2007-11-30,1118.987
2007-12-03,1118.07
2007-12-04,1107.71
2007-12-05,1095.129
2007-12-06,1113.244
2007-12-07,1134.152
2007-12-10,1139.877
2007-12-11,1148.03
2007-12-12,1140.249
2007-12-13,1117.665
2007-12-14,1076.879
2007-12-17,1032.585
2007-12-18,1022.444
2007-12-19,1030.801
2007-12-20,1028.386
2007-12-21,1061.198
2007-12-24,1077.72
2007-12-25,1077.72
2007-12-26,1080.627
2007-12-27,1098.851
2007-12-28,1093.34
2007-12-31,1097.475
2008-01-01,1097.475
2008-01-02,1099.266
2008-01-03,1099.783
2008-01-04,1097.622
2008-01-07,1061.677
2008-01-08,1072.781
2008-01-09,1060.328
2008-01-10,1065.846
2008-01-11,1056.044
2008-01-14,1060.28
2008-01-15,1046.425
2008-01-16,1006.52
2008-01-17,1014.013
2008-01-18,988.984
2008-01-21,949.772
2008-01-22,869.298
2008-01-23,900.381
2008-01-24,938.13
2008-01-25,993.315
2008-01-28,995.172
2008-01-29,985.744
2008-01-30,971.81
2008-01-31,976.544
2008-02-01,1024.021
2008-02-04,1062.226
2008-02-05,1041.392
2008-02-06,1011.389
2008-02-07,1009.667
2008-02-08,1024.544
2008-02-11,1012.818
2008-02-12,1023.663
2008-02-13,1013.266
2008-02-14,1046.626
2008-02-15,1038.68
2008-02-18,1044.844
2008-02-19,1054.831
2008-02-20,1041.3
2008-02-21,1071.858
2008-02-22,1068.219
2008-02-25,1084.977
2008-02-26,1098.646
2008-02-27,1116.885
2008-02-28,1120.728
2008-02-29,1108.444
2008-03-03,1076.233
2008-03-04,1076.102
2008-03-05,1072.604
2008-03-06,1086.488
2008-03-07,1063.004
2008-03-10,1016.725
2008-03-11,1002.306
2008-03-12,1021.635
2008-03-13,1018.284
2008-03-14,1023.377
2008-03-17,985.376
2008-03-18,993.779
2008-03-19,1007.435
2008-03-20,945.655
2008-03-21,945.655
2008-03-24,956.633
2008-03-25,1004.306
2008-03-26,1035.321
2008-03-27,1037.277
2008-03-28,1039.251
2008-03-31,1038.06
2008-04-01,1029.18
2008-04-02,1048.589
2008-04-03,1069.426
2008-04-04,1074.86
2008-04-07,1097.034
2008-04-08,1094.028
2008-04-09,1088.125
2008-04-10,1071.052
2008-04-11,1065.691
2008-04-14,1040.566
2008-04-15,1051.192
2008-04-16,1078.065
2008-04-17,1097.932
2008-04-18,1084.804
2008-04-21,1129.348
2008-04-22,1122.175
2008-04-23,1135.005
2008-04-24,1118.211
2008-04-25,1110.606
2008-04-28,1123.31
2008-04-29,1122.812
2008-04-30,1135.257
2008-05-01,1131.084
2008-05-02,1152.913
2008-05-05,1168.766
2008-05-06,1168.862
2008-05-07,1168.404
2008-05-08,1173.238
2008-05-09,1174.13
2008-05-12,1179.29
2008-05-13,1171.551
2008-05-14,1166.508
2008-05-15,1176.753
2008-05-16,1193.202
2008-05-19,1198.981
2008-05-20,1206.469
2008-05-21,1206.136
2008-05-22,1201.37
2008-05-23,1195.651
2008-05-26,1188.326
2008-05-27,1193.344
2008-05-28,1188.558
2008-05-29,1198.103
2008-05-30,1184.811
2008-06-02,1178.499
2008-06-03,1169.092
2008-06-04,1169.618
2008-06-05,1130.131
2008-06-06,1141.889
2008-06-09,1132.087
2008-06-10,1092.627
2008-06-11,1090.707
2008-06-12,1068.113
2008-06-13,1081.571
2008-06-16,1073.965
2008-06-17,1090.517
2008-06-18,1094.248
2008-06-19,1095.116
2008-06-20,1095.257
2008-06-23,1084.624
2008-06-24,1095.289
2008-06-25,1087.915
2008-06-26,1099.096
2008-06-27,1082.242
2008-06-30,1071.766
2008-07-01,1054.056
2008-07-02,1056.071
2008-07-03,1016.503
2008-07-04,1027.673
2008-07-07,1005.698
2008-07-08,990.196
2008-07-09,985.671
2008-07-10,985.329
2008-07-11,1004.618
2008-07-14,1000.722
2008-07-15,1013.21
2008-07-16,997.388
2008-07-17,998.154
2008-07-18,976.549
2008-07-21,995.277
2008-07-22,1008.803
2008-07-23,1008.075
2008-07-24,998.723
2008-07-25,974.293
2008-07-28,986.852
2008-07-29,977.3
2008-07-30,979.996
2008-07-31,987.36
2008-08-01,966.896
2008-08-04,956.678
2008-08-05,909.498
2008-08-06,910.247
2008-08-07,902.163
2008-08-08,894.891
2008-08-11,895.918
2008-08-12,868.184
2008-08-13,838.215
2008-08-14,870.631
2008-08-15,865.48
2008-08-18,870.891
2008-08-19,854.4
2008-08-20,870.37
2008-08-21,869.12
2008-08-22,882.597
2008-08-25,893.593
2008-08-26,880.359
2008-08-27,885.168
2008-08-28,899.405
2008-08-29,910.89
2008-09-01,901.033
2008-09-02,885.866
2008-09-03,862.874
2008-09-04,836.716
2008-09-05,793.949
2008-09-08,838.709
2008-09-09,816.471
2008-09-10,794.901
2008-09-11,767.133
2008-09-12,806.658
2008-09-15,789.27
2008-09-16,746.668
2008-09-17,741.822
2008-09-18,734.82
2008-09-19,782.94
2008-09-22,823.957
2008-09-23,809.164
2008-09-24,815.13
2008-09-25,811.836
2008-09-26,796.647
2008-09-29,770.298
2008-09-30,714.816
2008-10-01,731.557
2008-10-02,696.048
2008-10-03,686.434
2008-10-06,595.416
2008-10-07,592.97
2008-10-08,516.569
2008-10-09,532.026
2008-10-10,448.356
2008-10-13,480.586
2008-10-14,526.621
2008-10-15,517.3
2008-10-16,457.58
2008-10-17,475.981
2008-10-20,487.404
2008-10-21,496.513
2008-10-22,472.007
2008-10-23,447.147
2008-10-24,399.753
2008-10-27,381.626
2008-10-28,395.199
2008-10-29,430.785
2008-10-30,454.844
2008-10-31,459.364
2008-11-03,497.078
2008-11-04,510.063
2008-11-05,535.554
2008-11-06,491.968
2008-11-07,476.631
2008-11-10,494.983
2008-11-11,452.044
2008-11-12,436.799
2008-11-13,420.805
2008-11-14,438.16
2008-11-17,417.349
2008-11-18,405.08
2008-11-19,399.715
2008-11-20,364.528
2008-11-21,363.472
2008-11-24,379.788
2008-11-25,388.19
2008-11-26,380.033
2008-11-27,392.801
2008-11-28,400.983
2008-12-01,393.705
2008-12-02,377.817
2008-12-03,383.254
2008-12-04,377.852
2008-12-05,367.933
2008-12-08,397.39
2008-12-09,396.121
2008-12-10,407.504
2008-12-11,411.808
2008-12-12,393.083
2008-12-15,413.809
2008-12-16,405.165
2008-12-17,425.044
2008-12-18,432.608
2008-12-19,416.461
2008-12-22,406.439
2008-12-23,404.924
2008-12-24,411.607
2008-12-25,411.607
2008-12-26,410.252
2008-12-29,424.874
2008-12-30,434.142
2008-12-31,451.383
2009-01-01,451.383
2009-01-02,456.273
2009-01-05,469.422
2009-01-06,481.361
2009-01-07,486.866
2009-01-08,468.079
2009-01-09,464.503
2009-01-12,443.951
2009-01-13,426.829
2009-01-14,428.748
2009-01-15,407.926
2009-01-16,421.706
2009-01-19,426.649
2009-01-20,405.446
2009-01-21,396.535
2009-01-22,403.163
2009-01-23,387.797
2009-01-26,392.802
2009-01-27,398.329
2009-01-28,407.486
2009-01-29,403.973
2009-01-30,389.256
2009-02-02,382.434
2009-02-03,390.369
2009-02-04,387.011
2009-02-05,385.943
2009-02-06,399.18
2009-02-09,414.63
2009-02-10,407.748
2009-02-11,395.251
2009-02-12,397.705
2009-02-13,410.952
2009-02-16,399.449
2009-02-17,390.216
2009-02-18,381.28
2009-02-19,393.648
2009-02-20,382.129
2009-02-23,377.585
2009-02-24,375.782
2009-02-25,380.308
2009-02-26,385.847
2009-02-27,381.733
2009-03-02,370.372
2009-03-03,365.459
2009-03-04,365.468
2009-03-05,367.413
2009-03-06,363.833
2009-03-09,360.664
2009-03-10,369.492
2009-03-11,375.809
2009-03-12,370.61
2009-03-13,388.706
2009-03-16,394.697
2009-03-17,408.505
2009-03-18,407.902
2009-03-19,431.924
2009-03-20,425.725
2009-03-23,440.013
2009-03-24,443.859
2009-03-25,451.563
2009-03-26,459.245
2009-03-27,457.888
2009-03-30,442.555
2009-03-31,450.895
2009-04-01,448.95
2009-04-02,478.694
2009-04-03,481.454
2009-04-06,491.235
2009-04-07,481.879
2009-04-08,468.995
2009-04-09,484.064
2009-04-10,484.064
2009-04-13,490.916
2009-04-14,502.084
2009-04-15,502.109
2009-04-16,511.928
2009-04-17,511.32
2009-04-20,501.225
2009-04-21,487.244
2009-04-22,489.606
2009-04-23,499.649
2009-04-24,499.63
2009-04-27,504.305
2009-04-28,499.259
2009-04-29,517.297
2009-04-30,535.0
2009-05-01,531.078
2009-05-04,561.888
2009-05-05,572.226
2009-05-06,565.571
2009-05-07,595.964
2009-05-08,595.434
2009-05-11,606.552
2009-05-12,601.655
2009-05-13,597.187
2009-05-14,567.104
2009-05-15,570.688
2009-05-18,564.4
2009-05-19,591.467
2009-05-20,598.54
2009-05-21,600.874
2009-05-22,603.765
2009-05-25,608.664
2009-05-26,614.586
2009-05-27,623.844
2009-05-28,615.362
2009-05-29,634.931
2009-06-01,654.754
2009-06-02,677.48
2009-06-03,679.443
2009-06-04,660.492
2009-06-05,661.528
2009-06-08,648.762
2009-06-09,651.176
2009-06-10,671.972
2009-06-11,695.582
2009-06-12,696.154
2009-06-15,674.154
2009-06-16,657.56
2009-06-17,636.811
2009-06-18,645.82
2009-06-19,649.945
2009-06-22,640.864
2009-06-23,617.477
2009-06-24,632.851
2009-06-25,633.218
2009-06-26,652.769
2009-06-29,644.727
2009-06-30,653.879
2009-07-01,642.778
2009-07-02,632.909
2009-07-03,628.069
2009-07-06,609.875
2009-07-07,616.459
2009-07-08,599.081
2009-07-09,597.147
2009-07-10,597.854
2009-07-13,590.289
2009-07-14,616.313
2009-07-15,644.451
2009-07-16,658.556
2009-07-17,654.595
2009-07-20,671.458
2009-07-21,677.539
2009-07-22,683.652
2009-07-23,696.725
2009-07-24,691.703
2009-07-27,706.255
2009-07-28,715.559
2009-07-29,705.608
2009-07-30,713.093
2009-07-31,731.946
2009-08-03,749.553
2009-08-04,753.141
2009-08-05,737.253
2009-08-06,744.57
2009-08-07,737.516
2009-08-10,745.949
2009-08-11,746.537
2009-08-12,742.253
2009-08-13,769.175
2009-08-14,768.914
2009-08-17,746.665
2009-08-18,736.394
2009-08-19,744.681
2009-08-20,750.371
2009-08-21,743.599
2009-08-24,770.809
2009-08-25,770.061
2009-08-26,770.791
2009-08-27,762.127
2009-08-28,781.954
2009-08-31,779.139
2009-09-01,773.153
2009-09-02,756.368
2009-09-03,769.51
2009-09-04,784.213
2009-09-07,802.448
2009-09-08,825.344
2009-09-09,827.52
2009-09-10,832.583
2009-09-11,838.194
2009-09-14,824.261
2009-09-15,824.883
2009-09-16,851.733
2009-09-17,867.737
2009-09-18,858.747
2009-09-21,850.115
2009-09-22,857.134
2009-09-23,869.089
2009-09-24,851.391
2009-09-25,837.632
2009-09-28,825.806
2009-09-29,836.015
2009-09-30,852.623
2009-10-01,847.743
2009-10-02,816.882
2009-10-05,822.26
2009-10-06,842.52
2009-10-07,856.339
2009-10-08,881.548
2009-10-09,886.033
2009-10-12,884.061
2009-10-13,892.248
2009-10-14,909.678
2009-10-15,920.001
2009-10-16,912.863
2009-10-19,915.831
2009-10-20,924.222
2009-10-21,931.419
2009-10-22,923.089
2009-10-23,927.776
2009-10-26,921.535
2009-10-27,897.694
2009-10-28,870.63
2009-10-29,860.416
2009-10-30,868.205
2009-11-02,852.703
2009-11-03,851.912
2009-11-04,861.813
2009-11-05,858.615
2009-11-06,884.612
2009-11-09,911.233
2009-11-10,920.455
2009-11-11,921.802
2009-11-12,924.245
2009-11-13,925.143
2009-11-16,949.516
2009-11-17,938.689
2009-11-18,943.739
2009-11-19,926.371
2009-11-20,918.303
2009-11-23,946.076
2009-11-24,937.859
2009-11-25,945.695
2009-11-26,934.508
2009-11-27,906.032
2009-11-30,921.679
2009-12-01,932.168
2009-12-02,954.078
2009-12-03,956.719
2009-12-04,934.877
2009-12-07,925.454
2009-12-08,913.983
2009-12-09,906.849
2009-12-10,907.101
2009-12-11,917.727
2009-12-14,925.237
2009-12-15,919.957
2009-12-16,902.091
2009-12-17,894.952
2009-12-18,891.068
2009-12-21,892.249
2009-12-22,894.383
2009-12-23,906.993
2009-12-24,917.413
2009-12-25,917.413
2009-12-28,922.664
2009-12-29,944.141
2009-12-30,938.757
2009-12-31,953.991
2010-01-01,953.991
2010-01-04,976.237
2010-01-05,992.076
2010-01-06,1006.02
2010-01-07,1010.193
2010-01-08,1010.724
2010-01-11,1031.067
2010-01-12,1011.916
2010-01-13,997.934
2010-01-14,1007.157
2010-01-15,995.502
2010-01-18,991.934
2010-01-19,979.137
2010-01-20,970.937
2010-01-21,941.638
2010-01-22,923.956
2010-01-25,922.462
2010-01-26,917.562
2010-01-27,891.63
2010-01-28,895.993
2010-01-29,862.193
2010-02-01,834.399
2010-02-02,860.363
2010-02-03,872.053
2010-02-04,851.001
2010-02-05,816.549
2010-02-08,817.27
2010-02-09,819.536
2010-02-10,829.581
2010-02-11,861.396
2010-02-12,871.247
2010-02-15,865.026
2010-02-16,883.197
2010-02-17,907.154
2010-02-18,905.761
2010-02-19,891.605
2010-02-22,910.78
2010-02-23,900.444
2010-02-24,896.266
2010-02-25,873.029
2010-02-26,883.034
2010-03-01,900.335
2010-03-02,908.785
2010-03-03,924.869
2010-03-04,923.832
2010-03-05,936.493
2010-03-08,953.547
2010-03-09,954.712
2010-03-10,963.499
2010-03-11,959.356
2010-03-12,961.42
2010-03-15,957.296
2010-03-16,958.487
2010-03-17,985.741
2010-03-18,993.682
2010-03-19,994.271
2010-03-22,982.827
2010-03-23,993.638
2010-03-24,984.522
2010-03-25,980.701
2010-03-26,972.274
2010-03-29,988.866
2010-03-30,1000.85
2010-03-31,1002.99
2010-04-01,1017.993
2010-04-02,1017.993
2010-04-05,1017.385
2010-04-06,1042.703
2010-04-07,1047.369
2010-04-08,1043.395
2010-04-09,1056.723
2010-04-12,1068.949
2010-04-13,1046.571
2010-04-14,1064.226
2010-04-15,1062.818
2010-04-16,1055.0
2010-04-19,1029.512
2010-04-20,1044.816
2010-04-21,1054.741
2010-04-22,1040.067
2010-04-23,1033.603
2010-04-26,1039.658
2010-04-27,1040.253
2010-04-28,1016.402
2010-04-29,1014.185
2010-04-30,1015.501
2010-05-03,998.412
2010-05-04,962.922
2010-05-05,942.36
2010-05-06,924.506
2010-05-07,891.757
2010-05-10,935.21
2010-05-11,924.77
2010-05-12,935.117
2010-05-13,959.356
2010-05-14,945.477
2010-05-17,898.283
2010-05-18,882.717
2010-05-19,831.153
2010-05-20,787.502
2010-05-21,786.844
2010-05-24,807.15
2010-05-25,768.671
2010-05-26,792.955
2010-05-27,816.206
2010-05-28,835.43
2010-05-31,824.679
2010-06-01,826.224
2010-06-02,807.718
2010-06-03,840.349
2010-06-04,822.996
2010-06-07,783.376
2010-06-08,795.207
2010-06-09,809.421
2010-06-10,823.905
2010-06-11,838.063
2010-06-14,853.558
2010-06-15,855.528
2010-06-16,878.468
2010-06-17,874.132
2010-06-18,891.782
2010-06-21,918.758
2010-06-22,904.021
2010-06-23,871.578
2010-06-24,873.072
2010-06-25,861.787
2010-06-28,861.601
2010-06-29,832.748
2010-06-30,815.097
2010-07-01,793.793
2010-07-02,804.61
2010-07-05,806.557
2010-07-06,825.6
2010-07-07,820.617
2010-07-08,849.722
2010-07-09,858.569
2010-07-12,866.306
2010-07-13,863.014
2010-07-14,882.278
2010-07-15,875.379
2010-07-16,866.442
2010-07-19,836.77
2010-07-20,860.673
2010-07-21,871.685
2010-07-22,882.099
2010-07-23,900.358
2010-07-26,914.423
2010-07-27,916.221
2010-07-28,905.496
2010-07-29,915.731
2010-07-30,911.666
2010-08-02,929.083
2010-08-03,942.695
2010-08-04,938.07
2010-08-05,946.261
2010-08-06,949.39
2010-08-09,958.612
2010-08-10,937.391
2010-08-11,915.229
2010-08-12,892.536
2010-08-13,913.831
2010-08-16,913.606
2010-08-17,935.907
2010-08-18,926.813
