Date,SPAIN SMALL GROWTH Small Cap
2005-11-10,521.668
2005-11-11,522.399
2005-11-14,521.031
2005-11-15,518.108
2005-11-16,515.03
2005-11-17,518.333
2005-11-18,518.155
2005-11-21,518.802
2005-11-22,517.954
2005-11-23,524.424
2005-11-24,523.012
2005-11-25,522.654
2005-11-28,523.516
2005-11-29,522.793
2005-11-30,521.398
2005-12-01,521.253
2005-12-02,520.679
2005-12-05,520.954
2005-12-06,522.941
2005-12-07,520.251
2005-12-08,524.561
2005-12-09,524.489
2005-12-12,531.313
2005-12-13,530.597
2005-12-14,534.742
2005-12-15,530.863
2005-12-16,534.78
2005-12-19,534.892
2005-12-20,530.961
2005-12-21,529.127
2005-12-22,530.308
2005-12-23,531.452
2005-12-26,531.452
2005-12-27,531.687
2005-12-28,533.84
2005-12-29,529.987
2005-12-30,528.737
2006-01-02,531.527
2006-01-03,543.927
2006-01-04,555.766
2006-01-05,556.773
2006-01-06,559.259
2006-01-09,557.347
2006-01-10,554.614
2006-01-11,558.043
2006-01-12,557.623
2006-01-13,557.333
2006-01-16,562.03
2006-01-17,557.263
2006-01-18,558.03
2006-01-19,564.875
2006-01-20,561.838
2006-01-23,568.731
2006-01-24,567.591
2006-01-25,570.903
2006-01-26,571.995
2006-01-27,573.153
2006-01-30,570.734
2006-01-31,575.903
2006-02-01,579.847
2006-02-02,578.273
2006-02-03,575.091
2006-02-06,576.008
2006-02-07,576.225
2006-02-08,578.037
2006-02-09,586.998
2006-02-10,584.681
2006-02-13,588.384
2006-02-14,586.656
2006-02-15,591.309
2006-02-16,597.138
2006-02-17,601.71
2006-02-20,609.396
2006-02-21,609.672
2006-02-22,611.272
2006-02-23,612.541
2006-02-24,610.694
2006-02-27,611.746
2006-02-28,611.724
2006-03-01,617.822
2006-03-02,615.326
2006-03-03,615.486
2006-03-06,612.606
2006-03-07,601.21
2006-03-08,599.078
2006-03-09,601.494
2006-03-10,602.448
2006-03-13,610.571
2006-03-14,616.905
2006-03-15,619.252
2006-03-16,631.052
2006-03-17,634.659
2006-03-20,636.217
2006-03-21,630.715
2006-03-22,633.496
2006-03-23,628.543
2006-03-24,631.474
2006-03-27,630.9
2006-03-28,632.313
2006-03-29,630.021
2006-03-30,640.531
2006-03-31,638.746
2006-04-03,641.251
2006-04-04,649.145
2006-04-05,650.752
2006-04-06,652.195
2006-04-07,643.796
2006-04-10,644.043
2006-04-11,639.616
2006-04-12,632.79
2006-04-13,634.188
2006-04-14,634.188
2006-04-17,644.261
2006-04-18,638.897
2006-04-19,648.698
2006-04-20,648.578
2006-04-21,657.951
2006-04-24,659.328
2006-04-25,663.881
2006-04-26,665.351
2006-04-27,666.683
2006-04-28,668.372
2006-05-01,669.539
2006-05-02,674.042
2006-05-03,670.927
2006-05-04,682.322
2006-05-05,690.136
2006-05-08,693.627
2006-05-09,696.058
2006-05-10,696.918
2006-05-11,694.775
2006-05-12,683.246
2006-05-15,668.622
2006-05-16,668.541
2006-05-17,653.325
2006-05-18,645.491
2006-05-19,639.49
2006-05-22,620.52
2006-05-23,634.91
2006-05-24,621.899
2006-05-25,632.906
2006-05-26,643.249
2006-05-29,649.164
2006-05-30,643.117
2006-05-31,644.026
2006-06-01,643.498
2006-06-02,651.407
2006-06-05,650.437
2006-06-06,635.372
2006-06-07,642.398
2006-06-08,618.647
2006-06-09,626.702
2006-06-12,617.041
2006-06-13,602.645
2006-06-14,606.871
2006-06-15,619.89
2006-06-16,618.858
2006-06-19,624.514
2006-06-20,627.243
2006-06-21,632.238
2006-06-22,630.073
2006-06-23,626.45
2006-06-26,631.288
2006-06-27,631.854
2006-06-28,627.234
2006-06-29,632.318
2006-06-30,650.888
2006-07-03,656.216
2006-07-04,655.16
2006-07-05,647.426
2006-07-06,652.766
2006-07-07,656.573
2006-07-10,657.319
2006-07-11,653.61
2006-07-12,653.926
2006-07-13,643.062
2006-07-14,636.259
2006-07-17,622.104
2006-07-18,620.927
2006-07-19,639.065
2006-07-20,642.004
2006-07-21,639.0
2006-07-24,645.431
2006-07-25,647.17
2006-07-26,648.192
2006-07-27,660.608
2006-07-28,667.035
2006-07-31,666.097
2006-08-01,663.941
2006-08-02,671.399
2006-08-03,668.388
2006-08-04,676.74
2006-08-07,677.448
2006-08-08,678.656
2006-08-09,681.527
2006-08-10,669.644
2006-08-11,669.033
2006-08-14,672.037
2006-08-15,675.89
2006-08-16,681.762
2006-08-17,685.623
2006-08-18,680.923
2006-08-21,686.807
2006-08-22,683.417
2006-08-23,679.988
2006-08-24,680.525
2006-08-25,676.957
2006-08-28,683.382
2006-08-29,682.63
2006-08-30,690.818
2006-08-31,688.947
2006-09-01,693.942
2006-09-04,703.442
2006-09-05,697.519
2006-09-06,692.013
2006-09-07,684.717
2006-09-08,688.375
2006-09-11,688.783
2006-09-12,693.75
2006-09-13,696.914
2006-09-14,700.297
2006-09-15,696.955
2006-09-18,700.989
2006-09-19,705.277
2006-09-20,717.734
2006-09-21,719.482
2006-09-22,722.125
2006-09-25,724.531
2006-09-26,725.166
2006-09-27,737.306
2006-09-28,735.15
2006-09-29,737.655
2006-10-02,740.027
2006-10-03,741.338
2006-10-04,739.929
2006-10-05,744.631
2006-10-06,737.147
2006-10-09,738.515
2006-10-10,734.024
2006-10-11,735.27
2006-10-12,736.858
2006-10-13,732.846
2006-10-16,734.546
2006-10-17,727.925
2006-10-18,731.471
2006-10-19,737.925
2006-10-20,738.795
2006-10-23,735.606
2006-10-24,737.378
2006-10-25,742.452
2006-10-26,744.268
2006-10-27,744.369
2006-10-30,741.339
2006-10-31,749.567
2006-11-01,756.7
2006-11-02,750.215
2006-11-03,747.61
2006-11-06,751.561
2006-11-07,757.293
2006-11-08,755.124
2006-11-09,759.612
2006-11-10,763.66
2006-11-13,769.412
2006-11-14,772.495
2006-11-15,778.916
2006-11-16,782.029
2006-11-17,780.964
2006-11-20,781.723
2006-11-21,787.284
2006-11-22,795.147
2006-11-23,793.28
2006-11-24,795.101
2006-11-27,786.913
2006-11-28,785.509
2006-11-29,795.752
2006-11-30,803.485
2006-12-01,802.336
2006-12-04,805.566
2006-12-05,813.019
2006-12-06,815.776
2006-12-07,815.653
2006-12-08,815.443
2006-12-11,816.719
2006-12-12,823.603
2006-12-13,829.614
2006-12-14,831.058
2006-12-15,829.929
2006-12-18,830.091
2006-12-19,831.245
2006-12-20,837.593
2006-12-21,838.481
2006-12-22,829.788
2006-12-25,829.788
2006-12-26,828.495
2006-12-27,832.558
2006-12-28,832.555
2006-12-29,830.333
2007-01-01,830.333
2007-01-02,851.539
2007-01-03,850.972
2007-01-04,841.653
2007-01-05,837.809
2007-01-08,844.439
2007-01-09,857.898
2007-01-10,852.11
2007-01-11,862.095
2007-01-12,866.909
2007-01-15,877.266
2007-01-16,878.223
2007-01-17,881.917
2007-01-18,889.502
2007-01-19,893.29
2007-01-22,889.989
2007-01-23,895.779
2007-01-24,899.531
2007-01-25,900.113
2007-01-26,894.324
2007-01-29,904.405
2007-01-30,907.829
2007-01-31,913.424
2007-02-01,926.814
2007-02-02,925.496
2007-02-05,927.477
2007-02-06,937.339
2007-02-07,954.064
2007-02-08,951.402
2007-02-09,953.313
2007-02-12,948.928
2007-02-13,958.949
2007-02-14,976.053
2007-02-15,975.61
2007-02-16,974.141
2007-02-19,981.731
2007-02-20,977.257
2007-02-21,973.415
2007-02-22,971.873
2007-02-23,971.598
2007-02-26,978.326
2007-02-27,943.838
2007-02-28,936.294
2007-03-01,923.95
2007-03-02,929.845
2007-03-05,901.563
2007-03-06,909.064
2007-03-07,921.324
2007-03-08,940.736
2007-03-09,933.44
2007-03-12,933.047
2007-03-13,927.607
2007-03-14,906.805
2007-03-15,935.466
2007-03-16,946.984
2007-03-19,957.516
2007-03-20,961.86
2007-03-21,966.969
2007-03-22,975.735
2007-03-23,972.761
2007-03-26,972.65
2007-03-27,975.596
2007-03-28,980.552
2007-03-29,986.587
2007-03-30,989.636
2007-04-02,997.511
2007-04-03,1009.652
2007-04-04,1007.808
2007-04-05,1013.041
2007-04-06,1013.041
2007-04-09,1007.763
2007-04-10,1019.205
2007-04-11,1023.7
2007-04-12,1028.525
2007-04-13,1035.7
2007-04-16,1045.884
2007-04-17,1047.005
2007-04-18,1037.469
2007-04-19,1030.121
2007-04-20,1042.461
2007-04-23,1036.558
2007-04-24,1016.659
2007-04-25,1025.038
2007-04-26,1020.171
2007-04-27,1013.933
2007-04-30,1012.164
2007-05-01,1008.381
2007-05-02,1009.139
2007-05-03,995.531
2007-05-04,1005.864
2007-05-07,1012.178
2007-05-08,998.339
2007-05-09,974.151
2007-05-10,967.308
2007-05-11,972.37
2007-05-14,971.661
2007-05-15,980.034
2007-05-16,974.454
2007-05-17,977.777
2007-05-18,979.616
2007-05-21,971.402
2007-05-22,973.861
2007-05-23,978.948
2007-05-24,974.789
2007-05-25,976.384
2007-05-28,986.746
2007-05-29,994.502
2007-05-30,986.643
2007-05-31,1000.0
2007-06-01,998.175
2007-06-04,995.684
2007-06-05,994.969
2007-06-06,960.622
2007-06-07,945.604
2007-06-08,948.733
2007-06-11,961.118
2007-06-12,953.051
2007-06-13,953.744
2007-06-14,965.037
2007-06-15,973.224
2007-06-18,969.536
2007-06-19,965.922
2007-06-20,964.236
2007-06-21,960.184
2007-06-22,960.458
2007-06-25,954.494
2007-06-26,948.809
2007-06-27,945.494
2007-06-28,956.51
2007-06-29,965.033
2007-07-02,977.798
2007-07-03,986.336
2007-07-04,996.253
2007-07-05,989.839
2007-07-06,999.137
2007-07-09,995.494
2007-07-10,993.159
2007-07-11,993.54
2007-07-12,1005.387
2007-07-13,1007.201
2007-07-16,1005.828
2007-07-17,1003.625
2007-07-18,994.714
2007-07-19,1000.994
2007-07-20,999.005
2007-07-23,998.364
2007-07-24,987.021
2007-07-25,967.591
2007-07-26,944.095
2007-07-27,940.605
2007-07-30,948.75
2007-07-31,960.536
2007-08-01,943.973
2007-08-02,951.041
2007-08-03,942.366
2007-08-06,933.831
2007-08-07,940.692
2007-08-08,956.83
2007-08-09,931.66
2007-08-10,900.08
2007-08-13,904.908
2007-08-14,895.542
2007-08-15,887.672
2007-08-16,833.634
2007-08-17,849.575
2007-08-20,853.134
2007-08-21,848.166
2007-08-22,865.442
2007-08-23,868.705
2007-08-24,878.096
2007-08-27,879.489
2007-08-28,875.062
2007-08-29,879.932
2007-08-30,884.781
2007-08-31,902.478
2007-09-03,908.41
2007-09-04,913.386
2007-09-05,894.939
2007-09-06,895.138
2007-09-07,881.534
2007-09-10,871.969
2007-09-11,889.817
2007-09-12,886.728
2007-09-13,888.034
2007-09-14,868.297
2007-09-17,840.581
2007-09-18,854.186
2007-09-19,881.579
2007-09-20,892.482
2007-09-21,902.68
2007-09-24,912.463
2007-09-25,903.254
2007-09-26,912.412
2007-09-27,918.761
2007-09-28,924.696
2007-10-01,931.571
2007-10-02,930.653
2007-10-03,932.536
2007-10-04,936.73
2007-10-05,946.02
2007-10-08,938.907
2007-10-09,943.097
2007-10-10,958.198
2007-10-11,971.68
2007-10-12,970.181
2007-10-15,971.932
2007-10-16,956.737
2007-10-17,968.863
2007-10-18,970.421
2007-10-19,966.627
2007-10-22,947.099
2007-10-23,963.654
2007-10-24,956.097
2007-10-25,977.747
2007-10-26,984.672
2007-10-29,993.436
2007-10-30,999.66
2007-10-31,1010.722
2007-11-01,1002.378
2007-11-02,1001.967
2007-11-05,996.517
2007-11-06,1006.101
2007-11-07,1007.501
2007-11-08,1007.369
2007-11-09,988.905
2007-11-12,973.178
2007-11-13,970.768
2007-11-14,980.037
2007-11-15,964.496
2007-11-16,967.688
2007-11-19,947.409
2007-11-20,951.429
2007-11-21,923.001
2007-11-22,927.206
2007-11-23,937.501
2007-11-26,939.608
2007-11-27,938.575
2007-11-28,947.614
2007-11-29,950.76
2007-11-30,970.273
2007-12-03,968.984
2007-12-04,968.789
2007-12-05,972.579
2007-12-06,963.311
2007-12-07,969.579
2007-12-10,973.784
2007-12-11,972.676
2007-12-12,969.142
2007-12-13,942.242
2007-12-14,933.903
2007-12-17,914.774
2007-12-18,911.927
2007-12-19,895.127
2007-12-20,880.249
2007-12-21,884.835
2007-12-24,886.805
2007-12-25,886.805
2007-12-26,892.9
2007-12-27,886.458
2007-12-28,886.691
2007-12-31,881.626
2008-01-01,881.626
2008-01-02,885.586
2008-01-03,869.435
2008-01-04,839.951
2008-01-07,817.784
2008-01-08,818.463
2008-01-09,807.575
2008-01-10,794.866
2008-01-11,798.238
2008-01-14,813.77
2008-01-15,788.484
2008-01-16,768.055
2008-01-17,773.646
2008-01-18,776.09
2008-01-21,726.417
2008-01-22,750.803
2008-01-23,734.77
2008-01-24,776.187
2008-01-25,783.551
2008-01-28,790.869
2008-01-29,815.417
2008-01-30,811.602
2008-01-31,811.805
2008-02-01,837.805
2008-02-04,853.544
2008-02-05,810.986
2008-02-06,822.12
2008-02-07,798.825
2008-02-08,799.831
2008-02-11,796.043
2008-02-12,820.718
2008-02-13,823.333
2008-02-14,830.572
2008-02-15,824.327
2008-02-18,833.482
2008-02-19,840.514
2008-02-20,828.475
2008-02-21,837.304
2008-02-22,827.554
2008-02-25,834.522
2008-02-26,846.035
2008-02-27,860.375
2008-02-28,846.705
2008-02-29,829.326
2008-03-03,818.347
2008-03-04,808.794
2008-03-05,830.427
2008-03-06,827.241
2008-03-07,819.014
2008-03-10,812.124
2008-03-11,818.616
2008-03-12,844.681
2008-03-13,834.624
2008-03-14,841.107
2008-03-17,834.32
2008-03-18,846.714
2008-03-19,828.357
2008-03-20,814.609
2008-03-21,814.609
2008-03-24,813.447
2008-03-25,842.177
2008-03-26,858.059
2008-03-27,875.846
2008-03-28,870.515
2008-03-31,875.923
2008-04-01,882.61
2008-04-02,880.232
2008-04-03,874.857
2008-04-04,884.638
2008-04-07,884.272
2008-04-08,870.296
2008-04-09,865.369
2008-04-10,854.238
2008-04-11,846.657
2008-04-14,834.969
2008-04-15,840.544
2008-04-16,862.57
2008-04-17,853.952
2008-04-18,862.111
2008-04-21,866.291
2008-04-22,870.424
2008-04-23,868.554
2008-04-24,854.357
2008-04-25,856.777
2008-04-28,858.345
2008-04-29,843.83
2008-04-30,856.321
2008-05-01,849.804
2008-05-02,857.623
2008-05-05,868.228
2008-05-06,872.44
2008-05-07,862.666
2008-05-08,868.276
2008-05-09,860.526
2008-05-12,869.841
2008-05-13,867.749
2008-05-14,875.153
2008-05-15,878.862
2008-05-16,881.413
2008-05-19,886.866
2008-05-20,877.492
2008-05-21,882.678
2008-05-22,881.557
2008-05-23,864.415
2008-05-26,865.074
2008-05-27,853.737
2008-05-28,844.366
2008-05-29,840.226
2008-05-30,841.526
2008-06-02,825.905
2008-06-03,834.863
2008-06-04,830.784
2008-06-05,838.612
2008-06-06,833.777
2008-06-09,816.487
2008-06-10,791.466
2008-06-11,787.764
2008-06-12,788.752
2008-06-13,788.397
2008-06-16,790.343
2008-06-17,802.645
2008-06-18,786.916
2008-06-19,779.337
2008-06-20,772.878
2008-06-23,758.959
2008-06-24,752.772
2008-06-25,758.28
2008-06-26,752.081
2008-06-27,756.809
2008-06-30,753.132
2008-07-01,733.256
2008-07-02,732.569
2008-07-03,712.922
2008-07-04,701.044
2008-07-07,710.073
2008-07-08,699.799
2008-07-09,712.019
2008-07-10,700.909
2008-07-11,685.806
2008-07-14,686.034
2008-07-15,671.447
2008-07-16,672.091
2008-07-17,690.91
2008-07-18,697.747
2008-07-21,707.821
2008-07-22,704.513
2008-07-23,716.971
2008-07-24,697.552
2008-07-25,690.09
2008-07-28,686.043
2008-07-29,678.695
2008-07-30,684.819
2008-07-31,681.442
2008-08-01,676.202
2008-08-04,669.374
2008-08-05,675.575
2008-08-06,683.434
2008-08-07,683.189
2008-08-08,670.8
2008-08-11,675.846
2008-08-12,672.836
2008-08-13,655.132
2008-08-14,653.451
2008-08-15,650.019
2008-08-18,651.592
2008-08-19,633.701
2008-08-20,632.351
2008-08-21,634.422
2008-08-22,642.422
2008-08-25,633.356
2008-08-26,632.119
2008-08-27,634.366
2008-08-28,644.407
2008-08-29,653.028
2008-09-01,646.104
2008-09-02,653.321
2008-09-03,625.035
2008-09-04,610.419
2008-09-05,590.876
2008-09-08,602.254
2008-09-09,590.371
2008-09-10,578.358
2008-09-11,565.062
2008-09-12,581.284
2008-09-15,558.576
2008-09-16,552.825
2008-09-17,541.838
2008-09-18,533.683
2008-09-19,566.123
2008-09-22,567.542
2008-09-23,564.791
2008-09-24,558.348
2008-09-25,559.986
2008-09-26,554.142
2008-09-29,520.403
2008-09-30,506.333
2008-10-01,506.168
2008-10-02,492.471
2008-10-03,496.25
2008-10-06,457.122
2008-10-07,453.359
2008-10-08,436.129
2008-10-09,435.693
2008-10-10,407.471
2008-10-13,445.76
2008-10-14,447.903
2008-10-15,429.506
2008-10-16,413.07
2008-10-17,418.677
2008-10-20,417.917
2008-10-21,418.713
2008-10-22,399.97
2008-10-23,387.238
2008-10-24,370.31
2008-10-27,347.055
2008-10-28,354.079
2008-10-29,377.046
2008-10-30,385.471
2008-10-31,390.51
2008-11-03,402.664
2008-11-04,431.874
2008-11-05,429.636
2008-11-06,403.079
2008-11-07,403.023
2008-11-10,406.027
2008-11-11,387.779
2008-11-12,379.13
2008-11-13,377.273
2008-11-14,380.679
2008-11-17,374.58
2008-11-18,372.846
2008-11-19,366.453
2008-11-20,353.788
2008-11-21,352.237
2008-11-24,378.99
2008-11-25,377.902
2008-11-26,376.583
2008-11-27,381.19
2008-11-28,375.801
2008-12-01,367.777
2008-12-02,380.061
2008-12-03,377.488
2008-12-04,378.54
2008-12-05,368.667
2008-12-08,390.373
2008-12-09,387.92
2008-12-10,391.651
2008-12-11,397.678
2008-12-12,397.573
2008-12-15,404.284
2008-12-16,409.671
2008-12-17,423.346
2008-12-18,429.657
2008-12-19,411.174
2008-12-22,404.276
2008-12-23,403.15
2008-12-24,404.437
2008-12-25,404.437
2008-12-26,406.389
2008-12-29,407.946
2008-12-30,405.091
2008-12-31,398.103
2009-01-01,398.103
2009-01-02,412.574
2009-01-05,413.662
2009-01-06,412.081
2009-01-07,416.756
2009-01-08,418.636
2009-01-09,408.621
2009-01-12,401.706
2009-01-13,390.516
2009-01-14,382.771
2009-01-15,379.467
2009-01-16,388.302
2009-01-19,383.298
2009-01-20,366.609
2009-01-21,359.893
2009-01-22,360.428
2009-01-23,353.461
2009-01-26,367.297
2009-01-27,373.555
2009-01-28,382.957
2009-01-29,375.39
2009-01-30,365.209
2009-02-02,356.965
2009-02-03,362.259
2009-02-04,364.319
2009-02-05,362.735
2009-02-06,368.173
2009-02-09,376.033
2009-02-10,372.357
2009-02-11,368.177
2009-02-12,360.14
2009-02-13,366.329
2009-02-16,358.446
2009-02-17,345.409
2009-02-18,340.116
2009-02-19,344.436
2009-02-20,334.999
2009-02-23,333.864
2009-02-24,332.14
2009-02-25,332.795
2009-02-26,338.976
2009-02-27,334.03
2009-03-02,316.881
2009-03-03,314.16
2009-03-04,320.392
2009-03-05,309.71
2009-03-06,308.038
2009-03-09,302.272
2009-03-10,312.733
2009-03-11,313.41
2009-03-12,315.117
2009-03-13,321.542
2009-03-16,329.328
2009-03-17,324.201
2009-03-18,327.966
2009-03-19,346.454
2009-03-20,341.472
2009-03-23,347.885
2009-03-24,347.891
2009-03-25,352.122
2009-03-26,355.547
2009-03-27,346.879
2009-03-30,335.574
2009-03-31,345.967
2009-04-01,352.046
2009-04-02,370.477
2009-04-03,369.831
2009-04-06,372.626
2009-04-07,367.586
2009-04-08,369.778
2009-04-09,374.937
2009-04-10,374.937
2009-04-13,378.117
2009-04-14,384.773
2009-04-15,387.863
2009-04-16,391.643
2009-04-17,388.857
2009-04-20,371.956
2009-04-21,372.995
2009-04-22,384.441
2009-04-23,391.29
2009-04-24,401.396
2009-04-27,392.969
2009-04-28,389.245
2009-04-29,404.128
2009-04-30,405.32
2009-05-01,405.381
2009-05-04,419.783
2009-05-05,427.851
2009-05-06,433.355
2009-05-07,434.735
2009-05-08,442.816
2009-05-11,446.121
2009-05-12,449.987
2009-05-13,432.832
2009-05-14,434.004
2009-05-15,437.143
2009-05-18,439.769
2009-05-19,450.704
2009-05-20,461.581
2009-05-21,451.802
2009-05-22,462.866
2009-05-25,463.62
2009-05-26,463.444
2009-05-27,468.327
2009-05-28,467.111
2009-05-29,472.006
2009-06-01,481.287
2009-06-02,489.533
2009-06-03,485.727
2009-06-04,486.464
2009-06-05,479.275
2009-06-08,463.582
2009-06-09,476.535
2009-06-10,480.424
2009-06-11,486.544
2009-06-12,480.619
2009-06-15,472.409
2009-06-16,472.511
2009-06-17,456.508
2009-06-18,464.39
2009-06-19,471.628
2009-06-22,460.244
2009-06-23,464.084
2009-06-24,471.883
2009-06-25,468.934
2009-06-26,478.614
2009-06-29,481.346
2009-06-30,478.312
2009-07-01,490.377
2009-07-02,480.474
2009-07-03,478.838
2009-07-06,471.067
2009-07-07,473.483
2009-07-08,457.583
2009-07-09,464.694
2009-07-10,461.026
2009-07-13,462.664
2009-07-14,470.812
2009-07-15,479.64
2009-07-16,470.235
2009-07-17,470.827
2009-07-20,473.513
2009-07-21,477.332
2009-07-22,479.11
2009-07-23,489.274
2009-07-24,490.447
2009-07-27,492.124
2009-07-28,491.346
2009-07-29,485.598
2009-07-30,493.211
2009-07-31,495.519
2009-08-03,511.122
2009-08-04,508.864
2009-08-05,510.139
2009-08-06,510.042
2009-08-07,504.696
2009-08-10,509.023
2009-08-11,505.991
2009-08-12,510.0
2009-08-13,519.947
2009-08-14,517.178
2009-08-17,497.843
2009-08-18,506.369
2009-08-19,510.437
2009-08-20,517.194
2009-08-21,524.822
2009-08-24,529.107
2009-08-25,529.509
2009-08-26,526.846
2009-08-27,524.886
2009-08-28,533.499
2009-08-31,528.848
2009-09-01,519.256
2009-09-02,512.132
2009-09-03,518.342
2009-09-04,524.102
2009-09-07,535.001
2009-09-08,544.055
2009-09-09,554.424
2009-09-10,555.307
2009-09-11,561.607
2009-09-14,563.828
2009-09-15,571.076
2009-09-16,583.157
2009-09-17,591.419
2009-09-18,585.577
2009-09-21,576.199
2009-09-22,586.04
2009-09-23,582.693
2009-09-24,573.065
2009-09-25,580.549
2009-09-28,585.184
2009-09-29,582.129
2009-09-30,582.319
2009-10-01,571.381
2009-10-02,558.177
2009-10-05,567.762
2009-10-06,586.19
2009-10-07,585.217
2009-10-08,591.918
2009-10-09,589.788
2009-10-12,594.873
2009-10-13,584.719
2009-10-14,597.7
2009-10-15,595.487
2009-10-16,585.077
2009-10-19,592.628
2009-10-20,589.486
2009-10-21,588.018
2009-10-22,579.444
2009-10-23,582.16
2009-10-26,566.801
2009-10-27,555.602
2009-10-28,535.682
2009-10-29,560.134
2009-10-30,546.894
2009-11-02,551.547
2009-11-03,537.293
2009-11-04,554.041
2009-11-05,563.776
2009-11-06,560.716
2009-11-09,572.777
2009-11-10,571.93
2009-11-11,573.983
2009-11-12,568.674
2009-11-13,567.398
2009-11-16,579.525
2009-11-17,569.072
2009-11-18,575.29
2009-11-19,563.069
2009-11-20,559.088
2009-11-23,571.945
2009-11-24,569.283
2009-11-25,573.093
2009-11-26,561.062
2009-11-27,566.164
2009-11-30,560.253
2009-12-01,573.739
2009-12-02,576.198
2009-12-03,577.792
2009-12-04,571.382
2009-12-07,572.151
2009-12-08,564.182
2009-12-09,557.876
2009-12-10,559.324
2009-12-11,559.42
2009-12-14,563.242
2009-12-15,563.034
2009-12-16,570.702
2009-12-17,560.153
2009-12-18,556.109
2009-12-21,557.861
2009-12-22,559.121
2009-12-23,566.042
2009-12-24,567.009
2009-12-25,567.009
2009-12-28,570.995
2009-12-29,571.113
2009-12-30,567.218
2009-12-31,569.062
2010-01-01,569.062
2010-01-04,586.631
2010-01-05,594.191
2010-01-06,594.222
2010-01-07,594.894
2010-01-08,597.968
2010-01-11,603.602
2010-01-12,597.946
2010-01-13,598.539
2010-01-14,601.17
2010-01-15,594.053
2010-01-18,595.063
2010-01-19,592.932
2010-01-20,576.118
2010-01-21,568.67
2010-01-22,565.729
2010-01-25,570.679
2010-01-26,570.112
2010-01-27,560.976
2010-01-28,554.23
2010-01-29,553.922
2010-02-01,557.765
2010-02-02,564.686
2010-02-03,561.197
2010-02-04,526.066
2010-02-05,508.522
2010-02-08,505.003
2010-02-09,505.603
2010-02-10,513.733
2010-02-11,507.422
2010-02-12,503.582
2010-02-15,505.043
2010-02-16,510.096
2010-02-17,521.203
2010-02-18,523.641
2010-02-19,524.363
2010-02-22,528.61
2010-02-23,522.935
2010-02-24,521.971
2010-02-25,512.213
2010-02-26,522.668
2010-03-01,522.616
2010-03-02,527.398
2010-03-03,537.343
2010-03-04,534.253
2010-03-05,540.162
2010-03-08,540.973
2010-03-09,534.871
2010-03-10,543.425
2010-03-11,542.469
2010-03-12,547.525
2010-03-15,544.806
2010-03-16,552.249
2010-03-17,559.495
2010-03-18,549.208
2010-03-19,545.731
2010-03-22,542.347
2010-03-23,556.457
2010-03-24,547.938
2010-03-25,554.891
2010-03-26,558.104
2010-03-29,560.958
2010-03-30,554.475
2010-03-31,556.815
2010-04-01,561.836
2010-04-02,561.836
2010-04-05,560.549
2010-04-06,562.162
2010-04-07,559.97
2010-04-08,556.521
2010-04-09,569.646
2010-04-12,576.946
2010-04-13,572.66
2010-04-14,580.838
2010-04-15,580.932
2010-04-16,573.31
2010-04-19,567.184
2010-04-20,575.26
2010-04-21,566.785
2010-04-22,549.582
2010-04-23,562.013
2010-04-26,558.046
2010-04-27,541.185
2010-04-28,520.348
2010-04-29,533.599
2010-04-30,536.381
2010-05-03,534.309
2010-05-04,503.005
2010-05-05,486.66
2010-05-06,471.811
2010-05-07,450.881
2010-05-10,489.614
2010-05-11,480.966
2010-05-12,487.436
2010-05-13,478.425
2010-05-14,452.575
2010-05-17,442.992
2010-05-18,453.608
2010-05-19,441.839
2010-05-20,430.471
2010-05-21,438.907
2010-05-24,427.145
2010-05-25,413.111
2010-05-26,414.43
2010-05-27,431.014
2010-05-28,437.147
2010-05-31,434.403
2010-06-01,437.272
2010-06-02,433.373
2010-06-03,437.184
2010-06-04,419.586
2010-06-07,410.629
2010-06-08,403.151
2010-06-09,414.634
2010-06-10,426.986
2010-06-11,433.834
2010-06-14,447.533
2010-06-15,452.566
2010-06-16,450.706
2010-06-17,449.478
2010-06-18,454.567
2010-06-21,459.586
2010-06-22,454.551
2010-06-23,453.801
2010-06-24,447.511
2010-06-25,445.841
2010-06-28,452.32
2010-06-29,428.814
2010-06-30,430.369
2010-07-01,430.913
2010-07-02,437.487
2010-07-05,443.448
2010-07-06,460.305
2010-07-07,464.409
2010-07-08,467.171
2010-07-09,465.819
2010-07-12,463.278
2010-07-13,475.555
2010-07-14,474.902
2010-07-15,478.54
2010-07-16,474.788
2010-07-19,474.445
2010-07-20,471.303
2010-07-21,475.016
2010-07-22,489.56
2010-07-23,492.013
2010-07-26,503.289
2010-07-27,504.529
2010-07-28,503.269
2010-07-29,502.022
2010-07-30,491.732
2010-08-02,511.155
2010-08-03,516.573
2010-08-04,515.867
2010-08-05,517.309
2010-08-06,514.27
2010-08-09,516.375
2010-08-10,503.776
2010-08-11,480.792
2010-08-12,474.74
2010-08-13,471.689
2010-08-16,479.063
2010-08-17,488.723
2010-08-18,488.622
2010-08-19,480.917
2010-08-20,469.329
2010-08-23,469.545
2010-08-24,463.848
2010-08-25,460.972
2010-08-26,471.951
2010-08-27,476.867
2010-08-30,476.801
2010-08-31,478.779
2010-09-01,491.997
2010-09-02,490.774
2010-09-03,494.52
2010-09-06,497.382
2010-09-07,487.485
2010-09-08,491.943
2010-09-09,499.828
2010-09-10,499.211
2010-09-13,505.956
2010-09-14,514.507
2010-09-15,515.07
2010-09-16,515.551
2010-09-17,505.755
