Date,EM (EMERGING MARKETS) MID VALUE Mid Cap
2005-11-09,551.787
2005-11-10,552.729
2005-11-11,558.309
2005-11-14,557.785
2005-11-15,555.925
2005-11-16,557.461
2005-11-17,562.69
2005-11-18,565.132
2005-11-21,565.6
2005-11-22,561.192
2005-11-23,572.008
2005-11-24,575.194
2005-11-25,575.051
2005-11-28,578.487
2005-11-29,577.708
2005-11-30,582.907
2005-12-01,586.139
2005-12-02,590.507
2005-12-05,593.934
2005-12-06,598.302
2005-12-07,597.916
2005-12-08,594.516
2005-12-09,592.837
2005-12-12,595.801
2005-12-13,599.135
2005-12-14,601.444
2005-12-15,600.855
2005-12-16,601.07
2005-12-19,603.788
2005-12-20,605.343
2005-12-21,611.944
2005-12-22,613.313
2005-12-23,617.848
2005-12-26,618.268
2005-12-27,620.932
2005-12-28,617.673
2005-12-29,624.097
2005-12-30,625.609
2006-01-02,624.008
2006-01-03,635.484
2006-01-04,645.509
2006-01-05,650.18
2006-01-06,655.209
2006-01-09,661.87
2006-01-10,656.534
2006-01-11,659.783
2006-01-12,666.254
2006-01-13,667.06
2006-01-16,670.39
2006-01-17,658.36
2006-01-18,643.525
2006-01-19,655.188
2006-01-20,650.152
2006-01-23,646.266
2006-01-24,658.769
2006-01-25,665.311
2006-01-26,672.644
2006-01-27,676.566
2006-01-30,680.033
2006-01-31,681.029
2006-02-01,682.197
2006-02-02,675.735
2006-02-03,667.976
2006-02-06,678.445
2006-02-07,673.906
2006-02-08,663.665
2006-02-09,670.444
2006-02-10,675.146
2006-02-13,661.856
2006-02-14,668.142
2006-02-15,670.367
2006-02-16,676.491
2006-02-17,682.137
2006-02-20,684.98
2006-02-21,681.652
2006-02-22,678.85
2006-02-23,682.84
2006-02-24,685.077
2006-02-27,685.569
2006-02-28,681.694
2006-03-01,689.053
2006-03-02,691.509
2006-03-03,684.761
2006-03-06,680.605
2006-03-07,663.345
2006-03-08,658.966
2006-03-09,658.251
2006-03-10,661.252
2006-03-13,667.298
2006-03-14,666.86
2006-03-15,675.845
2006-03-16,680.368
2006-03-17,681.336
2006-03-20,683.055
2006-03-21,674.607
2006-03-22,671.115
2006-03-23,670.109
2006-03-24,671.0
2006-03-27,674.811
2006-03-28,667.941
2006-03-29,671.433
2006-03-30,679.898
2006-03-31,686.103
2006-04-03,696.546
2006-04-04,705.098
2006-04-05,707.194
2006-04-06,712.806
2006-04-07,712.127
2006-04-10,710.574
2006-04-11,706.824
2006-04-12,706.257
2006-04-13,707.431
2006-04-14,713.843
2006-04-17,720.433
2006-04-18,730.388
2006-04-19,739.436
2006-04-20,740.674
2006-04-21,743.396
2006-04-24,740.77
2006-04-25,736.676
2006-04-26,744.791
2006-04-27,743.718
2006-04-28,745.676
2006-05-01,748.448
2006-05-02,759.085
2006-05-03,763.307
2006-05-04,765.726
2006-05-05,770.526
2006-05-08,780.2
2006-05-09,777.539
2006-05-10,778.805
2006-05-11,773.387
2006-05-12,757.892
2006-05-15,730.426
2006-05-16,725.681
2006-05-17,720.663
2006-05-18,701.788
2006-05-19,699.763
2006-05-22,668.745
2006-05-23,676.97
2006-05-24,667.835
2006-05-25,671.002
2006-05-26,685.455
2006-05-29,688.359
2006-05-30,671.136
2006-05-31,668.973
2006-06-01,666.593
2006-06-02,673.754
2006-06-05,663.451
2006-06-06,657.452
2006-06-07,642.665
2006-06-08,620.617
2006-06-09,629.557
2006-06-12,623.908
2006-06-13,603.811
2006-06-14,609.01
2006-06-15,615.636
2006-06-16,636.618
2006-06-19,632.95
2006-06-20,619.716
2006-06-21,619.238
2006-06-22,625.923
2006-06-23,622.781
2006-06-26,621.797
2006-06-27,624.759
2006-06-28,625.002
2006-06-29,638.162
2006-06-30,657.32
2006-07-03,666.76
2006-07-04,669.559
2006-07-05,656.969
2006-07-06,656.307
2006-07-07,659.376
2006-07-10,666.984
2006-07-11,665.892
2006-07-12,662.254
2006-07-13,648.822
2006-07-14,636.549
2006-07-17,627.69
2006-07-18,626.878
2006-07-19,634.97
2006-07-20,647.274
2006-07-21,645.798
2006-07-24,646.867
2006-07-25,652.866
2006-07-26,650.833
2006-07-27,662.2
2006-07-28,663.517
2006-07-31,661.73
2006-08-01,654.76
2006-08-02,659.361
2006-08-03,659.673
2006-08-04,664.062
2006-08-07,660.639
2006-08-08,665.42
2006-08-09,669.486
2006-08-10,666.157
2006-08-11,663.922
2006-08-14,664.981
2006-08-15,667.554
2006-08-16,675.702
2006-08-17,681.307
2006-08-18,678.617
2006-08-21,669.923
2006-08-22,672.839
2006-08-23,666.337
2006-08-24,663.433
2006-08-25,663.74
2006-08-28,662.08
2006-08-29,670.725
2006-08-30,676.273
2006-08-31,675.745
2006-09-01,681.352
2006-09-04,689.068
2006-09-05,686.805
2006-09-06,681.512
2006-09-07,677.12
2006-09-08,678.047
2006-09-11,669.494
2006-09-12,670.838
2006-09-13,674.155
2006-09-14,677.155
2006-09-15,679.652
2006-09-18,689.089
2006-09-19,690.351
2006-09-20,686.788
2006-09-21,686.746
2006-09-22,678.295
2006-09-25,681.046
2006-09-26,682.462
2006-09-27,688.958
2006-09-28,692.171
2006-09-29,690.963
2006-10-02,693.262
2006-10-03,692.621
2006-10-04,690.402
2006-10-05,698.688
2006-10-06,699.686
2006-10-09,690.685
2006-10-10,695.126
2006-10-11,695.355
2006-10-12,701.439
2006-10-13,710.781
2006-10-16,716.262
2006-10-17,710.901
2006-10-18,712.833
2006-10-19,713.108
2006-10-20,716.879
2006-10-23,716.997
2006-10-24,720.974
2006-10-25,724.372
2006-10-26,729.851
2006-10-27,727.278
2006-10-30,722.303
2006-10-31,731.134
2006-11-01,738.298
2006-11-02,740.217
2006-11-03,746.905
2006-11-06,747.122
2006-11-07,750.971
2006-11-08,750.509
2006-11-09,756.461
2006-11-10,757.934
2006-11-13,758.059
2006-11-14,765.984
2006-11-15,769.261
2006-11-16,772.084
2006-11-17,769.003
2006-11-20,766.967
2006-11-21,771.863
2006-11-22,781.914
2006-11-23,786.727
2006-11-24,787.662
2006-11-27,788.588
2006-11-28,780.132
2006-11-29,789.548
2006-11-30,796.628
2006-12-01,799.696
2006-12-04,804.145
2006-12-05,806.523
2006-12-06,811.949
2006-12-07,811.784
2006-12-08,807.259
2006-12-11,802.694
2006-12-12,796.607
2006-12-13,798.037
2006-12-14,808.973
2006-12-15,812.842
2006-12-18,814.869
2006-12-19,806.391
2006-12-20,814.051
2006-12-21,811.963
2006-12-22,813.124
2006-12-25,812.485
2006-12-26,813.044
2006-12-27,817.914
2006-12-28,823.17
2006-12-29,826.19
2007-01-01,826.447
2007-01-02,836.172
2007-01-03,835.485
2007-01-04,827.564
2007-01-05,815.51
2007-01-08,808.672
2007-01-09,806.206
2007-01-10,795.58
2007-01-11,798.081
2007-01-12,810.354
2007-01-15,815.894
2007-01-16,817.066
2007-01-17,816.869
2007-01-18,818.046
2007-01-19,814.171
2007-01-22,817.161
2007-01-23,817.153
2007-01-24,825.992
2007-01-25,823.846
2007-01-26,818.276
2007-01-29,811.584
2007-01-30,815.542
2007-01-31,816.747
2007-02-01,826.557
2007-02-02,836.102
2007-02-05,843.569
2007-02-06,851.118
2007-02-07,851.668
2007-02-08,850.509
2007-02-09,850.759
2007-02-12,842.684
2007-02-13,846.682
2007-02-14,859.462
2007-02-15,866.719
2007-02-16,868.264
2007-02-19,869.612
2007-02-20,867.246
2007-02-21,868.618
2007-02-22,874.447
2007-02-23,873.289
2007-02-26,874.339
2007-02-27,849.113
2007-02-28,834.459
2007-03-01,825.276
2007-03-02,820.264
2007-03-05,787.066
2007-03-06,804.447
2007-03-07,806.643
2007-03-08,824.313
2007-03-09,829.584
2007-03-12,835.855
2007-03-13,830.611
2007-03-14,815.146
2007-03-15,825.124
2007-03-16,824.438
2007-03-19,832.823
2007-03-20,837.217
2007-03-21,845.236
2007-03-22,854.773
2007-03-23,857.296
2007-03-26,860.071
2007-03-27,858.38
2007-03-28,847.403
2007-03-29,855.09
2007-03-30,858.941
2007-04-02,858.526
2007-04-03,865.923
2007-04-04,878.346
2007-04-05,882.82
2007-04-06,882.045
2007-04-09,892.498
2007-04-10,896.128
2007-04-11,898.999
2007-04-12,899.319
2007-04-13,901.815
2007-04-16,913.808
2007-04-17,910.849
2007-04-18,912.377
2007-04-19,904.228
2007-04-20,916.923
2007-04-23,922.35
2007-04-24,926.229
2007-04-25,929.675
2007-04-26,930.078
2007-04-27,921.96
2007-04-30,916.539
2007-05-01,915.872
2007-05-02,918.163
2007-05-03,928.374
2007-05-04,938.154
2007-05-07,945.276
2007-05-08,941.527
2007-05-09,945.89
2007-05-10,947.862
2007-05-11,947.024
2007-05-14,956.056
2007-05-15,951.86
2007-05-16,961.178
2007-05-17,965.001
2007-05-18,965.55
2007-05-21,976.739
2007-05-22,985.141
2007-05-23,987.122
2007-05-24,977.552
2007-05-25,977.079
2007-05-28,980.922
2007-05-29,983.525
2007-05-30,983.989
2007-05-31,1000.0
2007-06-01,1013.297
2007-06-04,1019.371
2007-06-05,1021.136
2007-06-06,1011.411
2007-06-07,1008.085
2007-06-08,1000.101
2007-06-11,1001.353
2007-06-12,1002.751
2007-06-13,1005.104
2007-06-14,1022.828
2007-06-15,1037.443
2007-06-18,1049.107
2007-06-19,1049.784
2007-06-20,1048.865
2007-06-21,1055.827
2007-06-22,1054.454
2007-06-25,1048.118
2007-06-26,1039.217
2007-06-27,1031.536
2007-06-28,1044.813
2007-06-29,1050.966
2007-07-02,1065.643
2007-07-03,1082.355
2007-07-04,1092.588
2007-07-05,1093.938
2007-07-06,1100.967
2007-07-09,1113.679
2007-07-10,1113.4
2007-07-11,1109.389
2007-07-12,1124.286
2007-07-13,1139.203
2007-07-16,1137.634
2007-07-17,1138.15
2007-07-18,1133.708
2007-07-19,1141.711
2007-07-20,1153.467
2007-07-23,1169.147
2007-07-24,1164.622
2007-07-25,1163.414
2007-07-26,1140.961
2007-07-27,1104.248
2007-07-30,1112.811
2007-07-31,1135.164
2007-08-01,1099.184
2007-08-02,1099.685
2007-08-03,1101.457
2007-08-06,1080.586
2007-08-07,1083.704
2007-08-08,1114.183
2007-08-09,1104.463
2007-08-10,1069.55
2007-08-13,1074.543
2007-08-14,1057.918
2007-08-15,1029.149
2007-08-16,960.655
2007-08-17,949.685
2007-08-20,995.356
2007-08-21,995.565
2007-08-22,1019.965
2007-08-23,1044.01
2007-08-24,1049.731
2007-08-27,1071.449
2007-08-28,1067.834
2007-08-29,1067.605
2007-08-30,1081.329
2007-08-31,1106.182
2007-09-03,1111.567
2007-09-04,1109.274
2007-09-05,1103.322
2007-09-06,1113.025
2007-09-07,1107.558
2007-09-10,1091.403
2007-09-11,1100.11
2007-09-12,1098.312
2007-09-13,1106.645
2007-09-14,1113.995
2007-09-17,1112.657
2007-09-18,1115.968
2007-09-19,1147.457
2007-09-20,1155.462
2007-09-21,1166.138
2007-09-24,1177.709
2007-09-25,1173.579
2007-09-26,1185.784
2007-09-27,1203.72
2007-09-28,1206.628
2007-10-01,1227.071
2007-10-02,1244.065
2007-10-03,1238.479
2007-10-04,1231.746
2007-10-05,1246.776
2007-10-08,1253.416
2007-10-09,1260.373
2007-10-10,1267.628
2007-10-11,1288.053
2007-10-12,1272.427
2007-10-15,1286.222
2007-10-16,1279.526
2007-10-17,1279.346
2007-10-18,1283.721
2007-10-19,1264.965
2007-10-22,1238.58
2007-10-23,1267.198
2007-10-24,1266.155
2007-10-25,1284.204
2007-10-26,1307.706
2007-10-29,1327.777
2007-10-30,1318.144
2007-10-31,1324.413
2007-11-01,1306.78
2007-11-02,1289.24
2007-11-05,1281.223
2007-11-06,1298.854
2007-11-07,1292.152
2007-11-08,1258.995
2007-11-09,1252.453
2007-11-12,1204.734
2007-11-13,1214.431
2007-11-14,1250.1
2007-11-15,1236.962
2007-11-16,1222.447
2007-11-19,1208.53
2007-11-20,1205.071
2007-11-21,1165.208
2007-11-22,1152.479
2007-11-23,1146.342
2007-11-26,1165.322
2007-11-27,1158.032
2007-11-28,1166.153
2007-11-29,1186.615
2007-11-30,1206.622
2007-12-03,1207.747
2007-12-04,1209.878
2007-12-05,1225.058
2007-12-06,1231.135
2007-12-07,1233.296
2007-12-10,1228.516
2007-12-11,1229.431
2007-12-12,1222.596
2007-12-13,1198.384
2007-12-14,1187.616
2007-12-17,1150.483
2007-12-18,1156.09
2007-12-19,1161.208
2007-12-20,1151.694
2007-12-21,1166.906
2007-12-24,1186.501
2007-12-25,1188.509
2007-12-26,1194.189
2007-12-27,1200.867
2007-12-28,1207.256
2007-12-31,1212.01
2008-01-01,1213.421
2008-01-02,1201.916
2008-01-03,1197.557
2008-01-04,1196.51
2008-01-07,1180.966
2008-01-08,1189.827
2008-01-09,1189.736
2008-01-10,1183.088
2008-01-11,1181.812
2008-01-14,1190.875
2008-01-15,1180.01
2008-01-16,1144.574
2008-01-17,1134.538
2008-01-18,1128.095
2008-01-21,1074.086
2008-01-22,1045.644
2008-01-23,1047.615
2008-01-24,1068.14
2008-01-25,1089.612
2008-01-28,1072.283
2008-01-29,1086.697
2008-01-30,1081.588
2008-01-31,1083.089
2008-02-01,1101.688
2008-02-04,1119.515
2008-02-05,1110.062
2008-02-06,1094.757
2008-02-07,1086.131
2008-02-08,1083.527
2008-02-11,1074.635
2008-02-12,1087.552
2008-02-13,1092.862
2008-02-14,1112.577
2008-02-15,1109.955
2008-02-18,1117.716
2008-02-19,1127.79
2008-02-20,1114.833
2008-02-21,1126.925
2008-02-22,1127.854
2008-02-25,1141.579
2008-02-26,1151.711
2008-02-27,1168.899
2008-02-28,1169.305
2008-02-29,1153.141
2008-03-03,1136.866
2008-03-04,1136.06
2008-03-05,1142.15
2008-03-06,1143.833
2008-03-07,1120.31
2008-03-10,1096.661
2008-03-11,1119.433
2008-03-12,1131.708
2008-03-13,1107.125
2008-03-14,1099.848
2008-03-17,1060.66
2008-03-18,1080.64
2008-03-19,1079.162
2008-03-20,1069.31
2008-03-21,1073.222
2008-03-24,1094.255
2008-03-25,1115.164
2008-03-26,1118.37
2008-03-27,1114.298
2008-03-28,1116.207
2008-03-31,1111.323
2008-04-01,1118.8
2008-04-02,1138.285
2008-04-03,1141.34
2008-04-04,1144.42
2008-04-07,1156.87
2008-04-08,1150.704
2008-04-09,1146.63
2008-04-10,1154.361
2008-04-11,1155.543
2008-04-14,1147.524
2008-04-15,1152.076
2008-04-16,1170.55
2008-04-17,1177.759
2008-04-18,1180.393
2008-04-21,1188.311
2008-04-22,1190.034
2008-04-23,1194.292
2008-04-24,1190.5
2008-04-25,1191.682
2008-04-28,1195.786
2008-04-29,1183.177
2008-04-30,1193.616
2008-05-01,1195.346
2008-05-02,1209.401
2008-05-05,1210.643
2008-05-06,1209.373
2008-05-07,1200.949
2008-05-08,1188.657
2008-05-09,1182.434
2008-05-12,1183.684
2008-05-13,1190.241
2008-05-14,1189.119
2008-05-15,1203.493
2008-05-16,1216.094
2008-05-19,1222.14
2008-05-20,1204.287
2008-05-21,1200.196
2008-05-22,1196.955
2008-05-23,1187.702
2008-05-26,1176.78
2008-05-27,1183.156
2008-05-28,1187.113
2008-05-29,1191.279
2008-05-30,1202.07
2008-06-02,1194.875
2008-06-03,1185.782
2008-06-04,1176.97
2008-06-05,1185.788
2008-06-06,1179.987
2008-06-09,1168.017
2008-06-10,1140.771
2008-06-11,1130.842
2008-06-12,1120.807
2008-06-13,1115.019
2008-06-16,1127.629
2008-06-17,1136.466
2008-06-18,1130.656
2008-06-19,1121.178
2008-06-20,1105.074
2008-06-23,1088.101
2008-06-24,1073.367
2008-06-25,1087.848
2008-06-26,1078.5
2008-06-27,1060.471
2008-06-30,1058.837
2008-07-01,1041.946
2008-07-02,1032.491
2008-07-03,1012.54
2008-07-04,1006.97
2008-07-07,1012.992
2008-07-08,999.457
2008-07-09,1012.714
2008-07-10,1019.541
2008-07-11,1027.491
2008-07-14,1024.692
2008-07-15,999.893
2008-07-16,1007.335
2008-07-17,1025.582
2008-07-18,1018.987
2008-07-21,1035.884
2008-07-22,1035.606
2008-07-23,1057.884
2008-07-24,1058.291
2008-07-25,1045.732
2008-07-28,1044.563
2008-07-29,1037.335
2008-07-30,1055.017
2008-07-31,1055.022
2008-08-01,1047.11
2008-08-04,1033.969
2008-08-05,1030.145
2008-08-06,1042.299
2008-08-07,1031.514
2008-08-08,1021.113
2008-08-11,1017.666
2008-08-12,1007.367
2008-08-13,997.981
2008-08-14,1007.116
2008-08-15,996.231
2008-08-18,984.758
2008-08-19,970.255
2008-08-20,980.816
2008-08-21,977.394
2008-08-22,979.849
2008-08-25,974.841
2008-08-26,963.524
2008-08-27,976.075
2008-08-28,984.056
2008-08-29,986.755
2008-09-01,963.312
2008-09-02,956.658
2008-09-03,945.76
2008-09-04,933.119
2008-09-05,911.495
2008-09-08,938.945
2008-09-09,917.182
2008-09-10,911.477
2008-09-11,884.902
2008-09-12,899.801
2008-09-15,872.489
2008-09-16,833.311
2008-09-17,817.094
2008-09-18,795.102
2008-09-19,853.601
2008-09-22,866.422
2008-09-23,850.294
2008-09-24,848.358
2008-09-25,853.23
2008-09-26,840.344
2008-09-29,801.811
2008-09-30,804.291
2008-10-01,811.703
2008-10-02,791.363
2008-10-03,782.418
2008-10-06,716.729
2008-10-07,706.09
2008-10-08,648.047
2008-10-09,650.669
2008-10-10,621.104
2008-10-13,662.056
2008-10-14,702.494
2008-10-15,659.998
2008-10-16,616.217
2008-10-17,611.853
2008-10-20,626.801
2008-10-21,616.811
2008-10-22,575.89
2008-10-23,557.352
2008-10-24,523.915
2008-10-27,498.597
2008-10-28,522.958
2008-10-29,538.824
2008-10-30,579.072
2008-10-31,594.408
2008-11-03,612.546
2008-11-04,631.664
2008-11-05,634.035
2008-11-06,596.963
2008-11-07,603.018
2008-11-10,613.473
2008-11-11,592.133
2008-11-12,570.906
2008-11-13,557.677
2008-11-14,563.116
2008-11-17,550.214
2008-11-18,534.04
2008-11-19,527.471
2008-11-20,502.875
2008-11-21,503.343
2008-11-24,512.27
2008-11-25,526.643
2008-11-26,541.957
2008-11-27,555.294
2008-11-28,558.483
2008-12-01,551.368
2008-12-02,539.575
2008-12-03,542.572
2008-12-04,537.657
2008-12-05,534.767
2008-12-08,571.501
2008-12-09,575.543
2008-12-10,599.7
2008-12-11,607.317
2008-12-12,591.47
2008-12-15,604.086
2008-12-16,615.301
2008-12-17,627.809
2008-12-18,641.461
2008-12-19,641.026
2008-12-22,624.475
2008-12-23,608.216
2008-12-24,608.493
2008-12-25,609.389
2008-12-26,607.266
2008-12-29,612.273
2008-12-30,624.595
2008-12-31,628.346
2009-01-01,630.208
2009-01-02,637.689
2009-01-05,654.858
2009-01-06,665.284
2009-01-07,662.149
2009-01-08,641.063
2009-01-09,633.692
2009-01-12,614.284
2009-01-13,615.066
2009-01-14,610.821
2009-01-15,589.059
2009-01-16,604.126
2009-01-19,599.897
2009-01-20,582.197
2009-01-21,575.447
2009-01-22,577.143
2009-01-23,569.763
2009-01-26,574.511
2009-01-27,577.519
2009-01-28,590.853
2009-01-29,589.904
2009-01-30,587.147
2009-02-02,574.01
2009-02-03,582.237
2009-02-04,591.64
2009-02-05,590.605
2009-02-06,607.315
2009-02-09,613.148
2009-02-10,609.22
2009-02-11,601.415
2009-02-12,592.138
2009-02-13,603.89
2009-02-16,597.26
2009-02-17,572.817
2009-02-18,570.601
2009-02-19,574.534
2009-02-20,553.832
2009-02-23,560.898
2009-02-24,550.474
2009-02-25,550.615
2009-02-26,549.322
2009-02-27,542.945
2009-03-02,515.475
2009-03-03,514.399
2009-03-04,530.26
2009-03-05,527.184
2009-03-06,527.513
2009-03-09,524.853
2009-03-10,542.409
2009-03-11,554.5
2009-03-12,555.437
2009-03-13,566.762
2009-03-16,582.133
2009-03-17,589.786
2009-03-18,591.932
2009-03-19,603.277
2009-03-20,599.964
2009-03-23,627.425
2009-03-24,636.125
2009-03-25,644.243
2009-03-26,656.541
2009-03-27,652.217
2009-03-30,621.293
2009-03-31,634.176
2009-04-01,651.703
2009-04-02,688.488
2009-04-03,695.527
2009-04-06,704.171
2009-04-07,696.402
2009-04-08,687.387
2009-04-09,715.756
2009-04-10,720.845
2009-04-13,729.785
2009-04-14,738.461
2009-04-15,737.567
2009-04-16,745.792
2009-04-17,731.985
2009-04-20,720.456
2009-04-21,719.283
2009-04-22,725.741
2009-04-23,735.981
2009-04-24,747.53
2009-04-27,727.583
2009-04-28,713.89
2009-04-29,737.694
2009-04-30,766.493
2009-05-01,767.118
2009-05-04,805.094
2009-05-05,809.348
2009-05-06,827.672
2009-05-07,832.835
2009-05-08,847.032
2009-05-11,850.535
2009-05-12,841.719
2009-05-13,835.486
2009-05-14,824.245
2009-05-15,840.216
2009-05-18,857.759
2009-05-19,875.44
2009-05-20,888.984
2009-05-21,878.441
2009-05-22,882.674
2009-05-25,888.326
2009-05-26,876.894
2009-05-27,892.219
2009-05-28,898.711
2009-05-29,906.926
2009-06-01,942.742
2009-06-02,935.194
2009-06-03,928.559
2009-06-04,922.19
2009-06-05,928.299
2009-06-08,909.034
2009-06-09,904.501
2009-06-10,921.949
2009-06-11,930.566
2009-06-12,927.101
2009-06-15,903.354
2009-06-16,898.113
2009-06-17,884.224
2009-06-18,874.019
2009-06-19,883.079
2009-06-22,873.547
2009-06-23,858.686
2009-06-24,881.337
2009-06-25,889.889
2009-06-26,902.29
2009-06-29,905.944
2009-06-30,903.453
2009-07-01,919.418
2009-07-02,915.627
2009-07-03,919.792
2009-07-06,906.389
2009-07-07,908.156
2009-07-08,896.17
2009-07-09,902.441
2009-07-10,896.385
2009-07-13,875.201
2009-07-14,894.882
2009-07-15,927.373
2009-07-16,938.84
2009-07-17,949.214
2009-07-20,975.045
2009-07-21,979.75
2009-07-22,978.923
2009-07-23,992.47
2009-07-24,996.062
2009-07-27,1012.106
2009-07-28,1019.11
2009-07-29,1006.06
2009-07-30,1012.618
2009-07-31,1028.398
2009-08-03,1055.586
2009-08-04,1049.506
2009-08-05,1039.535
2009-08-06,1039.173
2009-08-07,1036.224
2009-08-10,1036.215
2009-08-11,1028.519
2009-08-12,1021.457
2009-08-13,1038.152
2009-08-14,1033.778
2009-08-17,998.176
2009-08-18,1000.93
2009-08-19,995.395
2009-08-20,1011.114
2009-08-21,1018.837
2009-08-24,1047.416
2009-08-25,1041.825
2009-08-26,1036.479
2009-08-27,1024.304
2009-08-28,1035.11
2009-08-31,1026.215
2009-09-01,1030.532
2009-09-02,1020.231
2009-09-03,1035.282
2009-09-04,1048.557
2009-09-07,1061.422
2009-09-08,1073.955
2009-09-09,1073.264
2009-09-10,1080.565
2009-09-11,1091.885
2009-09-14,1079.96
2009-09-15,1089.436
2009-09-16,1109.979
2009-09-17,1120.04
2009-09-18,1124.589
2009-09-21,1115.336
2009-09-22,1127.863
2009-09-23,1118.827
2009-09-24,1113.802
2009-09-25,1114.429
2009-09-28,1107.482
2009-09-29,1114.873
2009-09-30,1112.425
2009-10-01,1111.093
2009-10-02,1098.966
2009-10-05,1105.567
2009-10-06,1130.416
2009-10-07,1137.69
2009-10-08,1148.712
2009-10-09,1153.284
2009-10-12,1160.851
2009-10-13,1158.7
2009-10-14,1181.424
2009-10-15,1186.185
2009-10-16,1177.744
2009-10-19,1186.318
2009-10-20,1182.859
2009-10-21,1173.577
2009-10-22,1164.596
2009-10-23,1172.467
2009-10-26,1168.544
2009-10-27,1144.565
2009-10-28,1109.49
2009-10-29,1109.024
2009-10-30,1105.252
2009-11-02,1096.083
2009-11-03,1084.953
2009-11-04,1112.933
2009-11-05,1115.939
2009-11-06,1129.232
2009-11-09,1153.189
2009-11-10,1155.282
2009-11-11,1168.276
2009-11-12,1157.539
2009-11-13,1161.083
2009-11-16,1178.939
2009-11-17,1173.254
2009-11-18,1175.24
2009-11-19,1163.024
2009-11-20,1159.097
2009-11-23,1170.655
2009-11-24,1170.008
2009-11-25,1178.72
2009-11-26,1159.246
2009-11-27,1134.484
2009-11-30,1151.161
2009-12-01,1175.106
2009-12-02,1186.658
2009-12-03,1196.176
2009-12-04,1193.778
2009-12-07,1193.327
2009-12-08,1188.529
2009-12-09,1178.583
2009-12-10,1183.215
2009-12-11,1195.587
2009-12-14,1209.428
2009-12-15,1202.365
2009-12-16,1199.809
2009-12-17,1182.002
2009-12-18,1176.467
2009-12-21,1174.792
2009-12-22,1181.865
2009-12-23,1191.45
2009-12-24,1202.964
2009-12-25,1203.623
2009-12-28,1214.734
2009-12-29,1216.667
2009-12-30,1219.955
2009-12-31,1229.659
2010-01-01,1229.659
2010-01-04,1250.105
2010-01-05,1264.734
2010-01-06,1272.875
2010-01-07,1265.634
2010-01-08,1273.799
2010-01-11,1287.48
2010-01-12,1282.368
2010-01-13,1270.393
2010-01-14,1279.25
2010-01-15,1280.801
2010-01-18,1282.282
2010-01-19,1281.629
2010-01-20,1268.093
2010-01-21,1250.157
2010-01-22,1223.378
2010-01-25,1212.811
2010-01-26,1187.654
2010-01-27,1172.779
2010-01-28,1184.867
2010-01-29,1180.306
2010-02-01,1178.38
2010-02-02,1182.164
2010-02-03,1199.065
2010-02-04,1176.706
2010-02-05,1139.187
2010-02-08,1133.197
2010-02-09,1149.008
2010-02-10,1154.15
2010-02-11,1166.617
2010-02-12,1167.776
2010-02-15,1171.604
2010-02-16,1179.876
2010-02-17,1195.979
2010-02-18,1193.532
2010-02-19,1180.132
2010-02-22,1193.554
2010-02-23,1191.519
2010-02-24,1186.572
2010-02-25,1172.615
2010-02-26,1188.045
2010-03-01,1202.266
2010-03-02,1216.363
2010-03-03,1228.294
2010-03-04,1223.988
2010-03-05,1238.11
2010-03-08,1255.566
2010-03-09,1253.333
2010-03-10,1262.666
2010-03-11,1258.031
2010-03-12,1262.463
2010-03-15,1250.877
2010-03-16,1259.728
2010-03-17,1281.698
2010-03-18,1281.691
2010-03-19,1276.63
2010-03-22,1267.645
2010-03-23,1269.557
2010-03-24,1266.469
2010-03-25,1269.529
2010-03-26,1275.752
2010-03-29,1286.712
2010-03-30,1290.633
2010-03-31,1290.257
2010-04-01,1308.083
2010-04-02,1308.576
2010-04-05,1316.922
2010-04-06,1324.677
2010-04-07,1331.984
2010-04-08,1320.762
2010-04-09,1328.459
2010-04-12,1330.888
2010-04-13,1319.353
2010-04-14,1333.171
2010-04-15,1338.11
2010-04-16,1322.744
2010-04-19,1291.664
2010-04-20,1310.089
2010-04-21,1320.152
2010-04-22,1310.089
2010-04-23,1315.491
2010-04-26,1329.84
2010-04-27,1313.871
2010-04-28,1295.03
2010-04-29,1301.524
2010-04-30,1308.717
2010-05-03,1298.856
2010-05-04,1278.47
2010-05-05,1249.44
2010-05-06,1218.993
2010-05-07,1192.253
2010-05-10,1246.861
2010-05-11,1233.07
2010-05-12,1244.882
2010-05-13,1254.643
2010-05-14,1237.773
2010-05-17,1210.845
2010-05-18,1212.897
2010-05-19,1170.981
2010-05-20,1132.62
2010-05-21,1132.608
2010-05-24,1137.763
2010-05-25,1087.615
2010-05-26,1119.302
2010-05-27,1149.647
2010-05-28,1171.464
2010-05-31,1183.679
2010-06-01,1159.052
2010-06-02,1159.578
2010-06-03,1181.177
2010-06-04,1169.544
2010-06-07,1138.946
2010-06-08,1143.4
2010-06-09,1148.277
2010-06-10,1161.761
2010-06-11,1170.19
2010-06-14,1191.995
2010-06-15,1198.374
2010-06-16,1203.369
2010-06-17,1211.756
2010-06-18,1221.773
2010-06-21,1255.64
2010-06-22,1247.971
2010-06-23,1244.745
2010-06-24,1239.251
2010-06-25,1230.476
2010-06-28,1239.692
2010-06-29,1212.193
2010-06-30,1207.032
2010-07-01,1196.998
2010-07-02,1200.579
2010-07-05,1201.383
2010-07-06,1223.685
2010-07-07,1220.278
2010-07-08,1236.063
2010-07-09,1249.26
2010-07-12,1247.891
