Date,ACWI SMID GROWTH SMID (Small+Mid Cap)
2005-10-25,670.105
2005-10-26,668.466
2005-10-27,660.95
2005-10-28,664.574
2005-10-31,673.807
2005-11-01,675.872
2005-11-02,684.99
2005-11-03,689.178
2005-11-04,685.67
2005-11-07,686.437
2005-11-08,684.128
2005-11-09,684.776
2005-11-10,686.302
2005-11-11,689.196
2005-11-14,687.908
2005-11-15,684.688
2005-11-16,685.334
2005-11-17,694.927
2005-11-18,697.46
2005-11-21,702.997
2005-11-22,705.385
2005-11-23,709.226
2005-11-24,708.898
2005-11-25,709.195
2005-11-28,704.571
2005-11-29,705.883
2005-11-30,707.181
2005-12-01,716.013
2005-12-02,719.588
2005-12-05,720.736
2005-12-06,722.271
2005-12-07,719.947
2005-12-08,721.373
2005-12-09,725.165
2005-12-12,730.491
2005-12-13,731.275
2005-12-14,734.698
2005-12-15,730.941
2005-12-16,731.671
2005-12-19,727.764
2005-12-20,728.287
2005-12-21,732.139
2005-12-22,736.336
2005-12-23,738.183
2005-12-26,739.064
2005-12-27,733.764
2005-12-28,737.886
2005-12-29,738.418
2005-12-30,734.558
2006-01-02,735.475
2006-01-03,748.426
2006-01-04,758.782
2006-01-05,760.061
2006-01-06,768.97
2006-01-09,772.666
2006-01-10,771.701
2006-01-11,775.722
2006-01-12,775.033
2006-01-13,775.837
2006-01-16,777.589
2006-01-17,768.592
2006-01-18,760.65
2006-01-19,773.079
2006-01-20,765.682
2006-01-23,765.325
2006-01-24,771.91
2006-01-25,773.015
2006-01-26,780.465
2006-01-27,786.526
2006-01-30,786.861
2006-01-31,789.346
2006-02-01,789.925
2006-02-02,785.02
2006-02-03,780.738
2006-02-06,785.597
2006-02-07,778.472
2006-02-08,775.709
2006-02-09,776.98
2006-02-10,773.817
2006-02-13,765.144
2006-02-14,768.364
2006-02-15,770.687
2006-02-16,774.784
2006-02-17,773.984
2006-02-20,773.267
2006-02-21,775.31
2006-02-22,778.305
2006-02-23,782.202
2006-02-24,784.46
2006-02-27,787.141
2006-02-28,781.756
2006-03-01,788.182
2006-03-02,788.591
2006-03-03,785.795
2006-03-06,782.336
2006-03-07,770.424
2006-03-08,766.287
2006-03-09,769.625
2006-03-10,773.388
2006-03-13,779.885
2006-03-14,787.868
2006-03-15,792.908
2006-03-16,794.794
2006-03-17,798.096
2006-03-20,798.952
2006-03-21,792.784
2006-03-22,796.753
2006-03-23,795.869
2006-03-24,800.649
2006-03-27,802.032
2006-03-28,801.615
2006-03-29,806.638
2006-03-30,813.544
2006-03-31,812.336
2006-04-03,815.828
2006-04-04,821.052
2006-04-05,824.878
2006-04-06,828.577
2006-04-07,821.229
2006-04-10,820.205
2006-04-11,812.833
2006-04-12,811.394
2006-04-13,813.729
2006-04-14,813.978
2006-04-17,816.557
2006-04-18,827.629
2006-04-19,836.977
2006-04-20,835.222
2006-04-21,837.597
2006-04-24,834.914
2006-04-25,834.4
2006-04-26,836.907
2006-04-27,835.801
2006-04-28,836.837
2006-05-01,839.02
2006-05-02,845.315
2006-05-03,844.525
2006-05-04,851.18
2006-05-05,860.629
2006-05-08,864.638
2006-05-09,865.532
2006-05-10,864.114
2006-05-11,856.16
2006-05-12,842.03
2006-05-15,825.929
2006-05-16,821.023
2006-05-17,808.09
2006-05-18,797.253
2006-05-19,796.248
2006-05-22,779.063
2006-05-23,785.473
2006-05-24,777.254
2006-05-25,786.259
2006-05-26,796.49
2006-05-29,799.133
2006-05-30,788.285
2006-05-31,792.772
2006-06-01,798.087
2006-06-02,805.264
2006-06-05,792.152
2006-06-06,775.981
2006-06-07,766.863
2006-06-08,750.111
2006-06-09,755.403
2006-06-12,742.469
2006-06-13,722.631
2006-06-14,728.631
2006-06-15,752.129
2006-06-16,753.354
2006-06-19,745.057
2006-06-20,741.997
2006-06-21,750.74
2006-06-22,751.705
2006-06-23,753.576
2006-06-26,756.648
2006-06-27,752.433
2006-06-28,750.338
2006-06-29,768.174
2006-06-30,783.957
2006-07-03,789.679
2006-07-04,791.994
2006-07-05,779.371
2006-07-06,781.349
2006-07-07,777.076
2006-07-10,774.258
2006-07-11,773.892
2006-07-12,766.502
2006-07-13,753.74
2006-07-14,743.662
2006-07-17,734.016
2006-07-18,728.435
2006-07-19,744.315
2006-07-20,741.774
2006-07-21,731.966
2006-07-24,741.769
2006-07-25,749.6
2006-07-26,748.605
2006-07-27,752.479
2006-07-28,761.267
2006-07-31,765.121
2006-08-01,759.659
2006-08-02,768.235
2006-08-03,768.31
2006-08-04,770.27
2006-08-07,763.663
2006-08-08,761.733
2006-08-09,761.389
2006-08-10,759.997
2006-08-11,756.999
2006-08-14,758.38
2006-08-15,769.607
2006-08-16,782.134
2006-08-17,784.095
2006-08-18,783.629
2006-08-21,781.311
2006-08-22,781.581
2006-08-23,777.287
2006-08-24,775.212
2006-08-25,774.144
2006-08-28,776.53
2006-08-29,780.402
2006-08-30,784.777
2006-08-31,786.733
2006-09-01,791.612
2006-09-04,797.036
2006-09-05,797.999
2006-09-06,787.189
2006-09-07,779.342
2006-09-08,780.031
2006-09-11,773.398
2006-09-12,781.066
2006-09-13,785.795
2006-09-14,786.406
2006-09-15,785.962
2006-09-18,789.02
2006-09-19,786.717
2006-09-20,788.688
2006-09-21,788.202
2006-09-22,782.605
2006-09-25,784.547
2006-09-26,788.991
2006-09-27,794.985
2006-09-28,796.345
2006-09-29,795.041
2006-10-02,794.313
2006-10-03,789.109
2006-10-04,793.744
2006-10-05,803.471
2006-10-06,798.346
2006-10-09,800.406
2006-10-10,802.284
2006-10-11,798.466
2006-10-12,806.299
2006-10-13,811.126
2006-10-16,819.207
2006-10-17,813.628
2006-10-18,814.641
2006-10-19,819.62
2006-10-20,818.468
2006-10-23,819.795
2006-10-24,821.585
2006-10-25,825.725
2006-10-26,832.883
2006-10-27,828.96
2006-10-30,826.722
2006-10-31,829.429
2006-11-01,825.363
2006-11-02,824.209
2006-11-03,824.758
2006-11-06,832.55
2006-11-07,838.423
2006-11-08,836.806
2006-11-09,834.89
2006-11-10,838.775
2006-11-13,837.962
2006-11-14,844.073
2006-11-15,847.985
2006-11-16,847.763
2006-11-17,845.256
2006-11-20,842.536
2006-11-21,847.467
2006-11-22,856.607
2006-11-23,857.51
2006-11-24,858.111
2006-11-27,847.715
2006-11-28,846.491
2006-11-29,858.541
2006-11-30,864.165
2006-12-01,865.005
2006-12-04,872.185
2006-12-05,874.802
2006-12-06,876.695
2006-12-07,876.183
2006-12-08,876.269
2006-12-11,874.565
2006-12-12,872.062
2006-12-13,874.4
2006-12-14,879.612
2006-12-15,878.519
2006-12-18,874.09
2006-12-19,873.064
2006-12-20,876.978
2006-12-21,873.618
2006-12-22,870.789
2006-12-25,870.379
2006-12-26,871.881
2006-12-27,878.965
2006-12-28,879.174
2006-12-29,877.93
2007-01-01,877.951
2007-01-02,883.991
2007-01-03,879.059
2007-01-04,874.523
2007-01-05,866.472
2007-01-08,868.651
2007-01-09,870.052
2007-01-10,867.032
2007-01-11,873.357
2007-01-12,881.392
2007-01-15,886.293
2007-01-16,884.647
2007-01-17,885.868
2007-01-18,881.777
2007-01-19,885.605
2007-01-22,884.681
2007-01-23,890.122
2007-01-24,896.243
2007-01-25,889.671
2007-01-26,886.3
2007-01-29,887.295
2007-01-30,891.167
2007-01-31,894.51
2007-02-01,904.014
2007-02-02,906.578
2007-02-05,906.092
2007-02-06,909.869
2007-02-07,913.768
2007-02-08,912.016
2007-02-09,908.89
2007-02-12,903.487
2007-02-13,909.357
2007-02-14,920.778
2007-02-15,925.863
2007-02-16,925.605
2007-02-19,927.85
2007-02-20,929.607
2007-02-21,929.874
2007-02-22,933.292
2007-02-23,935.428
2007-02-26,936.262
2007-02-27,909.549
2007-02-28,902.252
2007-03-01,895.965
2007-03-02,887.433
2007-03-05,866.267
2007-03-06,881.67
2007-03-07,885.892
2007-03-08,896.296
2007-03-09,898.167
2007-03-12,903.717
2007-03-13,891.178
2007-03-14,882.83
2007-03-15,893.337
2007-03-16,893.444
2007-03-19,902.936
2007-03-20,909.325
2007-03-21,919.32
2007-03-22,927.364
2007-03-23,928.515
2007-03-26,929.034
2007-03-27,925.351
2007-03-28,921.518
2007-03-29,924.152
2007-03-30,925.879
2007-04-02,929.205
2007-04-03,937.135
2007-04-04,941.761
2007-04-05,945.125
2007-04-06,945.004
2007-04-09,944.642
2007-04-10,950.083
2007-04-11,946.37
2007-04-12,950.513
2007-04-13,953.089
2007-04-16,962.899
2007-04-17,961.999
2007-04-18,962.156
2007-04-19,956.467
2007-04-20,964.368
2007-04-23,966.031
2007-04-24,964.302
2007-04-25,970.7
2007-04-26,971.467
2007-04-27,970.38
2007-04-30,964.32
2007-05-01,962.591
2007-05-02,971.707
2007-05-03,972.625
2007-05-04,979.35
2007-05-07,983.149
2007-05-08,978.14
2007-05-09,983.187
2007-05-10,973.463
2007-05-11,978.219
2007-05-14,976.006
2007-05-15,973.15
2007-05-16,974.738
2007-05-17,973.738
2007-05-18,979.002
2007-05-21,984.158
2007-05-22,987.781
2007-05-23,990.912
2007-05-24,978.971
2007-05-25,981.578
2007-05-28,983.581
2007-05-29,987.658
2007-05-30,989.468
2007-05-31,1000.0
2007-06-01,1005.505
2007-06-04,1009.235
2007-06-05,1006.473
2007-06-06,994.292
2007-06-07,979.097
2007-06-08,979.03
2007-06-11,982.776
2007-06-12,975.421
2007-06-13,981.611
2007-06-14,992.135
2007-06-15,1002.947
2007-06-18,1004.872
2007-06-19,1004.688
2007-06-20,1000.806
2007-06-21,1001.709
2007-06-22,997.058
2007-06-25,990.283
2007-06-26,985.913
2007-06-27,988.253
2007-06-28,995.182
2007-06-29,998.668
2007-07-02,1010.55
2007-07-03,1016.191
2007-07-04,1019.17
2007-07-05,1020.046
2007-07-06,1025.85
2007-07-09,1029.995
2007-07-10,1023.136
2007-07-11,1024.781
2007-07-12,1036.841
2007-07-13,1041.819
2007-07-16,1038.273
2007-07-17,1037.081
2007-07-18,1034.002
2007-07-19,1041.914
2007-07-20,1036.67
2007-07-23,1036.887
2007-07-24,1021.663
2007-07-25,1013.655
2007-07-26,990.647
2007-07-27,973.259
2007-07-30,980.746
2007-07-31,983.872
2007-08-01,973.97
2007-08-02,979.638
2007-08-03,966.398
2007-08-06,964.822
2007-08-07,970.14
2007-08-08,988.229
2007-08-09,972.585
2007-08-10,958.058
2007-08-13,960.906
2007-08-14,945.609
2007-08-15,925.095
2007-08-16,900.81
2007-08-17,911.194
2007-08-20,922.96
2007-08-21,925.953
2007-08-22,942.767
2007-08-23,946.792
2007-08-24,955.843
2007-08-27,954.822
2007-08-28,937.812
2007-08-29,948.102
2007-08-30,951.376
2007-08-31,967.388
2007-09-03,969.61
2007-09-04,976.907
2007-09-05,967.773
2007-09-06,972.508
2007-09-07,959.978
2007-09-10,950.17
2007-09-11,963.937
2007-09-12,964.711
2007-09-13,966.419
2007-09-14,965.52
2007-09-17,956.168
2007-09-18,971.756
2007-09-19,990.102
2007-09-20,990.626
2007-09-21,995.08
2007-09-24,994.088
2007-09-25,992.227
2007-09-26,999.235
2007-09-27,1010.531
2007-09-28,1012.143
2007-10-01,1022.895
2007-10-02,1027.129
2007-10-03,1025.585
2007-10-04,1025.736
2007-10-05,1038.586
2007-10-08,1035.733
2007-10-09,1043.239
2007-10-10,1048.509
2007-10-11,1049.065
2007-10-12,1049.783
2007-10-15,1046.432
2007-10-16,1035.408
2007-10-17,1040.959
2007-10-18,1044.294
2007-10-19,1025.307
2007-10-22,1016.225
2007-10-23,1032.307
2007-10-24,1028.268
2007-10-25,1032.306
2007-10-26,1043.832
2007-10-29,1053.273
2007-10-30,1047.314
2007-10-31,1061.531
2007-11-01,1045.552
2007-11-02,1043.919
2007-11-05,1033.909
2007-11-06,1046.559
2007-11-07,1033.162
2007-11-08,1025.383
2007-11-09,1011.006
2007-11-12,987.034
2007-11-13,998.811
2007-11-14,1006.191
2007-11-15,990.625
2007-11-16,985.853
2007-11-19,964.723
2007-11-20,968.983
2007-11-21,949.35
2007-11-22,949.746
2007-11-23,960.591
2007-11-26,958.516
2007-11-27,959.557
2007-11-28,980.363
2007-11-29,986.729
2007-11-30,992.91
2007-12-03,990.856
2007-12-04,983.643
2007-12-05,994.321
2007-12-06,1003.63
2007-12-07,1009.716
2007-12-10,1013.332
2007-12-11,1000.763
2007-12-12,1003.374
2007-12-13,989.995
2007-12-14,978.603
2007-12-17,953.855
2007-12-18,957.907
2007-12-19,958.442
2007-12-20,962.906
2007-12-21,978.067
2007-12-24,985.267
2007-12-25,986.67
2007-12-26,991.695
2007-12-27,986.125
2007-12-28,990.422
2007-12-31,988.74
2008-01-01,988.866
2008-01-02,982.665
2008-01-03,978.585
2008-01-04,955.731
2008-01-07,942.123
2008-01-08,934.9
2008-01-09,931.124
2008-01-10,929.295
2008-01-11,917.789
2008-01-14,928.389
2008-01-15,904.113
2008-01-16,883.741
2008-01-17,871.363
2008-01-18,868.962
2008-01-21,844.027
2008-01-22,838.536
2008-01-23,844.073
2008-01-24,868.814
2008-01-25,874.952
2008-01-28,876.557
2008-01-29,886.912
2008-01-30,880.115
2008-01-31,889.346
2008-02-01,908.667
2008-02-04,912.605
2008-02-05,884.905
2008-02-06,874.012
2008-02-07,869.949
2008-02-08,871.978
2008-02-11,873.664
2008-02-12,883.232
2008-02-13,892.793
2008-02-14,895.035
2008-02-15,891.192
2008-02-18,895.118
2008-02-19,902.216
2008-02-20,898.305
2008-02-21,900.56
2008-02-22,900.391
2008-02-25,915.281
2008-02-26,924.588
2008-02-27,930.652
2008-02-28,924.824
2008-02-29,907.373
2008-03-03,898.162
2008-03-04,892.044
2008-03-05,901.158
2008-03-06,892.511
2008-03-07,878.185
2008-03-10,857.012
2008-03-11,875.188
2008-03-12,881.521
2008-03-13,880.735
2008-03-14,869.209
2008-03-17,843.414
2008-03-18,866.722
2008-03-19,850.225
2008-03-20,849.542
2008-03-21,851.634
2008-03-24,864.333
2008-03-25,885.603
2008-03-26,888.512
2008-03-27,887.445
2008-03-28,883.833
2008-03-31,886.898
2008-04-01,901.087
2008-04-02,909.222
2008-04-03,911.935
2008-04-04,918.925
2008-04-07,922.515
2008-04-08,915.644
2008-04-09,908.77
2008-04-10,912.607
2008-04-11,902.592
2008-04-14,897.733
2008-04-15,901.094
2008-04-16,924.739
2008-04-17,921.888
2008-04-18,931.076
2008-04-21,936.535
2008-04-22,930.506
2008-04-23,933.356
2008-04-24,929.836
2008-04-25,939.617
2008-04-28,942.938
2008-04-29,934.951
2008-04-30,938.147
2008-05-01,940.446
2008-05-02,949.019
2008-05-05,951.615
2008-05-06,958.814
2008-05-07,951.864
2008-05-08,957.572
2008-05-09,952.28
2008-05-12,959.092
2008-05-13,963.065
2008-05-14,964.923
2008-05-15,976.388
2008-05-16,984.033
2008-05-19,986.339
2008-05-20,979.615
2008-05-21,971.952
2008-05-22,971.926
2008-05-23,963.052
2008-05-26,958.326
2008-05-27,959.613
2008-05-28,964.585
2008-05-29,965.708
2008-05-30,973.574
2008-06-02,968.99
2008-06-03,965.638
2008-06-04,965.481
2008-06-05,976.544
2008-06-06,965.902
2008-06-09,959.596
2008-06-10,942.875
2008-06-11,932.677
2008-06-12,927.696
2008-06-13,936.248
2008-06-16,945.05
2008-06-17,949.384
2008-06-18,942.818
2008-06-19,940.55
2008-06-20,929.263
2008-06-23,925.281
2008-06-24,916.466
2008-06-25,921.626
2008-06-26,907.946
2008-06-27,906.605
2008-06-30,904.373
2008-07-01,896.252
2008-07-02,877.031
2008-07-03,865.931
2008-07-04,863.626
2008-07-07,862.086
2008-07-08,859.6
2008-07-09,858.75
2008-07-10,860.146
2008-07-11,857.043
2008-07-14,856.898
2008-07-15,845.757
2008-07-16,853.149
2008-07-17,862.323
2008-07-18,860.487
2008-07-21,869.992
2008-07-22,871.255
2008-07-23,872.889
2008-07-24,856.965
2008-07-25,857.586
2008-07-28,851.513
2008-07-29,853.214
2008-07-30,866.293
2008-07-31,861.255
2008-08-01,852.422
2008-08-04,837.241
2008-08-05,842.497
2008-08-06,852.652
2008-08-07,844.942
2008-08-08,845.857
2008-08-11,851.956
2008-08-12,844.012
2008-08-13,841.445
2008-08-14,846.214
2008-08-15,842.751
2008-08-18,836.509
2008-08-19,826.347
2008-08-20,833.229
2008-08-21,836.858
2008-08-22,840.333
2008-08-25,831.904
2008-08-26,830.374
2008-08-27,837.526
2008-08-28,845.992
2008-08-29,845.926
2008-09-01,838.717
2008-09-02,828.373
2008-09-03,817.12
2008-09-04,795.004
2008-09-05,786.538
2008-09-08,796.056
2008-09-09,768.681
2008-09-10,770.855
2008-09-11,767.404
2008-09-12,782.063
2008-09-15,753.802
2008-09-16,747.096
2008-09-17,728.057
2008-09-18,742.564
2008-09-19,780.936
2008-09-22,769.636
2008-09-23,757.597
2008-09-24,751.613
2008-09-25,755.501
2008-09-26,742.942
2008-09-29,693.557
2008-09-30,702.883
2008-10-01,696.454
2008-10-02,662.379
2008-10-03,653.243
2008-10-06,611.278
2008-10-07,589.848
2008-10-08,569.425
2008-10-09,550.361
2008-10-10,528.232
2008-10-13,575.73
2008-10-14,584.425
2008-10-15,540.044
2008-10-16,533.836
2008-10-17,537.868
2008-10-20,557.685
2008-10-21,547.129
2008-10-22,511.656
2008-10-23,499.623
2008-10-24,477.035
2008-10-27,453.26
2008-10-28,478.574
2008-10-29,500.69
2008-10-30,524.04
2008-10-31,531.583
2008-11-03,536.736
2008-11-04,561.475
2008-11-05,547.443
2008-11-06,515.584
2008-11-07,522.001
2008-11-10,523.584
2008-11-11,504.173
2008-11-12,482.006
2008-11-13,495.159
2008-11-14,483.196
2008-11-17,474.002
2008-11-18,469.663
2008-11-19,447.468
2008-11-20,420.315
2008-11-21,433.419
2008-11-24,459.535
2008-11-25,468.56
2008-11-26,481.067
2008-11-27,485.478
2008-11-28,488.769
2008-12-01,456.492
2008-12-02,462.939
2008-12-03,469.343
2008-12-04,459.843
2008-12-05,464.409
2008-12-08,486.87
2008-12-09,484.603
2008-12-10,495.1
2008-12-11,490.256
2008-12-12,490.209
2008-12-15,492.223
2008-12-16,506.114
2008-12-17,516.497
2008-12-18,513.193
2008-12-19,508.25
2008-12-22,498.409
2008-12-23,495.708
2008-12-24,496.055
2008-12-25,496.762
2008-12-26,500.152
2008-12-29,502.932
2008-12-30,512.515
2008-12-31,517.298
2009-01-01,517.461
2009-01-02,530.517
2009-01-05,532.631
2009-01-06,537.88
2009-01-07,529.858
2009-01-08,529.774
2009-01-09,520.205
2009-01-12,507.828
2009-01-13,503.149
2009-01-14,489.831
2009-01-15,489.502
2009-01-16,498.033
2009-01-19,495.271
2009-01-20,474.137
2009-01-21,484.276
2009-01-22,480.126
2009-01-23,477.539
2009-01-26,485.003
2009-01-27,491.818
2009-01-28,504.247
2009-01-29,493.911
2009-01-30,486.462
2009-02-02,481.056
2009-02-03,488.229
2009-02-04,492.26
2009-02-05,496.339
2009-02-06,507.114
2009-02-09,508.962
2009-02-10,495.579
2009-02-11,494.058
2009-02-12,492.368
2009-02-13,495.094
2009-02-16,492.674
2009-02-17,474.225
2009-02-18,469.051
2009-02-19,467.612
2009-02-20,459.367
2009-02-23,450.137
2009-02-24,454.866
2009-02-25,452.153
2009-02-26,449.821
2009-02-27,447.328
2009-03-02,425.743
2009-03-03,422.158
2009-03-04,434.485
2009-03-05,424.018
2009-03-06,422.287
2009-03-09,416.529
2009-03-10,434.866
2009-03-11,438.17
2009-03-12,447.164
2009-03-13,453.187
2009-03-16,455.672
2009-03-17,463.118
2009-03-18,469.627
2009-03-19,479.679
2009-03-20,470.537
2009-03-23,491.128
2009-03-24,487.471
2009-03-25,492.0
2009-03-26,503.158
2009-03-27,493.164
2009-03-30,477.749
2009-03-31,483.644
2009-04-01,490.029
2009-04-02,511.909
2009-04-03,514.58
2009-04-06,510.743
2009-04-07,499.952
2009-04-08,503.602
2009-04-09,521.359
2009-04-10,521.683
2009-04-13,523.275
2009-04-14,522.722
2009-04-15,523.679
2009-04-16,532.647
2009-04-17,535.48
2009-04-20,517.459
2009-04-21,522.752
2009-04-22,528.228
2009-04-23,531.801
2009-04-24,542.882
2009-04-27,537.414
2009-04-28,532.487
2009-04-29,546.811
2009-04-30,552.17
2009-05-01,553.557
2009-05-04,571.146
2009-05-05,572.753
2009-05-06,576.009
2009-05-07,572.474
2009-05-08,583.215
2009-05-11,578.845
2009-05-12,577.155
2009-05-13,562.263
2009-05-14,564.419
2009-05-15,567.508
2009-05-18,578.483
2009-05-19,587.455
2009-05-20,592.466
2009-05-21,582.978
2009-05-22,585.67
2009-05-25,587.247
2009-05-26,596.24
2009-05-27,595.208
2009-05-28,595.925
2009-05-29,605.565
2009-06-01,623.819
2009-06-02,627.627
2009-06-03,618.532
2009-06-04,620.21
2009-06-05,617.622
2009-06-08,610.67
2009-06-09,617.813
2009-06-10,621.393
2009-06-11,627.07
2009-06-12,624.446
2009-06-15,609.281
2009-06-16,602.575
2009-06-17,599.5
2009-06-18,599.897
2009-06-19,603.815
2009-06-22,588.087
2009-06-23,585.757
2009-06-24,595.615
2009-06-25,602.713
2009-06-26,609.247
2009-06-29,610.709
2009-06-30,608.68
2009-07-01,614.622
2009-07-02,601.995
2009-07-03,601.361
2009-07-06,594.426
2009-07-07,588.619
2009-07-08,581.67
2009-07-09,585.662
2009-07-10,583.6
2009-07-13,585.377
2009-07-14,593.761
2009-07-15,609.97
2009-07-16,615.845
2009-07-17,617.423
2009-07-20,627.477
2009-07-21,633.392
2009-07-22,635.45
2009-07-23,646.633
2009-07-24,649.023
2009-07-27,650.987
2009-07-28,649.528
2009-07-29,645.106
2009-07-30,652.449
2009-07-31,657.535
2009-08-03,671.822
2009-08-04,672.786
2009-08-05,669.273
2009-08-06,665.985
2009-08-07,668.16
2009-08-10,667.849
2009-08-11,663.154
2009-08-12,668.143
2009-08-13,677.957
2009-08-14,673.035
2009-08-17,653.194
2009-08-18,660.02
2009-08-19,663.114
2009-08-20,671.298
2009-08-21,680.881
2009-08-24,685.637
2009-08-25,686.548
2009-08-26,683.917
2009-08-27,682.44
2009-08-28,688.068
2009-08-31,681.406
2009-09-01,672.197
2009-09-02,666.868
2009-09-03,673.502
2009-09-04,681.443
2009-09-07,688.063
2009-09-08,698.797
2009-09-09,705.035
2009-09-10,712.006
2009-09-11,715.16
2009-09-14,713.62
2009-09-15,717.325
2009-09-16,729.608
2009-09-17,731.497
2009-09-18,729.51
2009-09-21,725.312
2009-09-22,733.493
2009-09-23,729.35
2009-09-24,718.939
2009-09-25,716.141
2009-09-28,721.991
2009-09-29,721.89
2009-09-30,724.058
2009-10-01,707.779
2009-10-02,698.621
2009-10-05,706.403
2009-10-06,721.167
2009-10-07,722.377
2009-10-08,733.163
2009-10-09,735.939
2009-10-12,739.294
2009-10-13,738.122
2009-10-14,750.369
2009-10-15,752.289
2009-10-16,746.573
2009-10-19,754.949
2009-10-20,750.892
2009-10-21,747.38
2009-10-22,746.384
2009-10-23,740.589
2009-10-26,733.266
2009-10-27,723.358
2009-10-28,703.561
2009-10-29,714.301
2009-10-30,703.456
2009-11-02,703.671
2009-11-03,704.858
2009-11-04,713.12
2009-11-05,721.693
2009-11-06,724.339
2009-11-09,739.365
2009-11-10,737.482
2009-11-11,741.325
2009-11-12,733.202
2009-11-13,738.436
2009-11-16,751.24
2009-11-17,746.053
2009-11-18,745.402
2009-11-19,731.841
2009-11-20,728.435
2009-11-23,738.674
2009-11-24,735.096
2009-11-25,741.569
2009-11-26,733.217
2009-11-27,725.344
2009-11-30,728.314
2009-12-01,744.673
2009-12-02,748.996
2009-12-03,747.025
2009-12-04,748.089
2009-12-07,748.218
2009-12-08,740.682
2009-12-09,738.458
2009-12-10,740.261
2009-12-11,742.674
2009-12-14,751.614
2009-12-15,748.778
2009-12-16,754.063
2009-12-17,742.035
2009-12-18,742.433
2009-12-21,749.082
2009-12-22,752.87
2009-12-23,759.76
2009-12-24,763.282
2009-12-25,763.072
2009-12-28,765.47
2009-12-29,766.716
2009-12-30,763.945
2009-12-31,762.865
2010-01-01,762.865
2010-01-04,779.325
2010-01-05,783.94
2010-01-06,786.984
2010-01-07,786.863
2010-01-08,791.422
2010-01-11,797.141
2010-01-12,788.787
2010-01-13,791.307
2010-01-14,795.35
2010-01-15,787.715
2010-01-18,788.512
2010-01-19,791.209
2010-01-20,780.091
2010-01-21,768.651
2010-01-22,756.859
2010-01-25,756.366
2010-01-26,749.512
2010-01-27,746.095
2010-01-28,740.448
2010-01-29,733.112
2010-02-01,740.824
2010-02-02,751.449
2010-02-03,749.389
2010-02-04,726.453
2010-02-05,716.841
2010-02-08,713.314
2010-02-09,721.617
2010-02-10,722.892
2010-02-11,731.101
2010-02-12,732.432
2010-02-15,732.251
2010-02-16,742.721
2010-02-17,749.228
2010-02-18,751.81
2010-02-19,748.959
2010-02-22,753.404
2010-02-23,745.952
2010-02-24,748.413
2010-02-25,743.709
2010-02-26,750.199
2010-03-01,760.165
2010-03-02,767.895
2010-03-03,773.44
2010-03-04,772.191
2010-03-05,783.087
2010-03-08,786.036
2010-03-09,785.711
2010-03-10,791.922
2010-03-11,793.429
2010-03-12,797.224
2010-03-15,791.392
2010-03-16,799.555
2010-03-17,806.562
2010-03-18,801.4
2010-03-19,795.923
2010-03-22,799.731
2010-03-23,805.917
2010-03-24,798.709
2010-03-25,797.268
2010-03-26,799.274
2010-03-29,805.588
2010-03-30,805.655
2010-03-31,805.235
2010-04-01,814.667
2010-04-02,814.876
2010-04-05,822.357
2010-04-06,824.507
2010-04-07,823.142
2010-04-08,820.821
2010-04-09,829.392
2010-04-12,832.171
2010-04-13,829.418
2010-04-14,840.69
2010-04-15,843.213
2010-04-16,831.754
2010-04-19,822.497
2010-04-20,833.176
2010-04-21,835.333
2010-04-22,836.626
2010-04-23,844.095
2010-04-26,847.544
2010-04-27,830.346
2010-04-28,822.088
2010-04-29,833.723
2010-04-30,826.686
2010-05-03,830.439
2010-05-04,808.135
2010-05-05,795.033
2010-05-06,774.204
2010-05-07,751.419
2010-05-10,790.503
2010-05-11,786.374
2010-05-12,801.414
2010-05-13,799.016
2010-05-14,780.444
2010-05-17,771.891
2010-05-18,766.692
2010-05-19,751.561
2010-05-20,725.642
2010-05-21,733.815
2010-05-24,729.273
2010-05-25,715.487
2010-05-26,724.629
2010-05-27,749.358
2010-05-28,747.99
2010-05-31,749.416
2010-06-01,737.75
2010-06-02,746.256
2010-06-03,757.774
2010-06-04,735.797
2010-06-07,718.441
2010-06-08,718.901
2010-06-09,725.303
2010-06-10,744.535
2010-06-11,750.863
2010-06-14,760.902
2010-06-15,773.177
2010-06-16,773.824
2010-06-17,773.989
2010-06-18,776.523
2010-06-21,779.941
2010-06-22,768.443
2010-06-23,763.549
2010-06-24,754.398
2010-06-25,755.677
2010-06-28,756.591
2010-06-29,730.167
2010-06-30,725.549
2010-07-01,721.634
2010-07-02,721.608
2010-07-05,720.681
2010-07-06,729.313
2010-07-07,741.405
2010-07-08,750.217
2010-07-09,756.355
2010-07-12,753.581
2010-07-13,767.19
2010-07-14,770.363
2010-07-15,769.838
2010-07-16,754.197
2010-07-19,752.936
2010-07-20,758.209
2010-07-21,756.887
2010-07-22,772.048
2010-07-23,781.133
2010-07-26,790.753
2010-07-27,786.577
2010-07-28,783.062
2010-07-29,782.797
2010-07-30,782.209
2010-08-02,799.221
2010-08-03,798.654
2010-08-04,801.031
2010-08-05,800.398
2010-08-06,800.296
2010-08-09,805.312
2010-08-10,792.533
2010-08-11,769.091
2010-08-12,764.012
2010-08-13,763.354
2010-08-16,767.021
2010-08-17,778.128
2010-08-18,780.107
2010-08-19,773.884
2010-08-20,766.146
2010-08-23,763.055
2010-08-24,753.028
2010-08-25,750.239
2010-08-26,752.994
2010-08-27,762.566
