Date,ACWI SMALL CAP Small Cap
2005-11-11,682.957
2005-11-14,681.197
2005-11-15,676.945
2005-11-16,676.49
2005-11-17,685.943
2005-11-18,688.751
2005-11-21,693.387
2005-11-22,695.39
2005-11-23,699.604
2005-11-24,699.401
2005-11-25,699.344
2005-11-28,695.394
2005-11-29,696.871
2005-11-30,699.085
2005-12-01,706.958
2005-12-02,710.039
2005-12-05,711.063
2005-12-06,712.007
2005-12-07,709.941
2005-12-08,710.612
2005-12-09,714.26
2005-12-12,718.959
2005-12-13,720.039
2005-12-14,723.641
2005-12-15,719.904
2005-12-16,720.652
2005-12-19,716.24
2005-12-20,716.369
2005-12-21,720.349
2005-12-22,724.002
2005-12-23,726.313
2005-12-26,727.351
2005-12-27,722.017
2005-12-28,726.012
2005-12-29,726.68
2005-12-30,723.35
2006-01-02,724.015
2006-01-03,736.449
2006-01-04,745.68
2006-01-05,748.057
2006-01-06,755.771
2006-01-09,759.396
2006-01-10,759.41
2006-01-11,762.286
2006-01-12,761.866
2006-01-13,762.687
2006-01-16,764.402
2006-01-17,755.227
2006-01-18,747.095
2006-01-19,759.197
2006-01-20,752.968
2006-01-23,752.235
2006-01-24,759.897
2006-01-25,762.259
2006-01-26,769.125
2006-01-27,773.959
2006-01-30,774.136
2006-01-31,776.843
2006-02-01,777.806
2006-02-02,773.568
2006-02-03,769.351
2006-02-06,773.926
2006-02-07,767.926
2006-02-08,765.013
2006-02-09,766.898
2006-02-10,764.543
2006-02-13,756.069
2006-02-14,760.316
2006-02-15,763.11
2006-02-16,766.117
2006-02-17,765.831
2006-02-20,764.818
2006-02-21,766.271
2006-02-22,769.667
2006-02-23,774.018
2006-02-24,776.72
2006-02-27,779.594
2006-02-28,774.724
2006-03-01,780.27
2006-03-02,779.625
2006-03-03,776.702
2006-03-06,774.261
2006-03-07,763.378
2006-03-08,760.359
2006-03-09,763.505
2006-03-10,766.879
2006-03-13,773.35
2006-03-14,780.898
2006-03-15,786.258
2006-03-16,789.001
2006-03-17,792.661
2006-03-20,793.846
2006-03-21,787.583
2006-03-22,792.404
2006-03-23,791.129
2006-03-24,794.912
2006-03-27,796.743
2006-03-28,795.784
2006-03-29,800.57
2006-03-30,805.933
2006-03-31,805.8
2006-04-03,808.446
2006-04-04,813.143
2006-04-05,816.06
2006-04-06,819.074
2006-04-07,812.372
2006-04-10,810.521
2006-04-11,803.909
2006-04-12,803.011
2006-04-13,804.755
2006-04-14,805.112
2006-04-17,807.642
2006-04-18,819.171
2006-04-19,827.358
2006-04-20,825.211
2006-04-21,827.57
2006-04-24,824.948
2006-04-25,825.654
2006-04-26,828.161
2006-04-27,827.736
2006-04-28,829.427
2006-05-01,830.996
2006-05-02,836.599
2006-05-03,836.045
2006-05-04,841.938
2006-05-05,850.954
2006-05-08,854.986
2006-05-09,856.028
2006-05-10,854.583
2006-05-11,846.956
2006-05-12,833.609
2006-05-15,819.214
2006-05-16,814.382
2006-05-17,803.57
2006-05-18,791.532
2006-05-19,790.211
2006-05-22,774.596
2006-05-23,779.594
2006-05-24,773.169
2006-05-25,782.034
2006-05-26,791.738
2006-05-29,794.453
2006-05-30,784.32
2006-05-31,787.983
2006-06-01,792.897
2006-06-02,800.282
2006-06-05,787.903
2006-06-06,773.108
2006-06-07,765.243
2006-06-08,749.323
2006-06-09,754.578
2006-06-12,743.427
2006-06-13,724.543
2006-06-14,728.725
2006-06-15,749.423
2006-06-16,750.39
2006-06-19,742.87
2006-06-20,739.906
2006-06-21,746.587
2006-06-22,747.639
2006-06-23,748.193
2006-06-26,751.848
2006-06-27,748.397
2006-06-28,746.088
2006-06-29,762.103
2006-06-30,777.678
2006-07-03,782.727
2006-07-04,784.947
2006-07-05,773.844
2006-07-06,775.851
2006-07-07,772.699
2006-07-10,771.11
2006-07-11,770.683
2006-07-12,762.98
2006-07-13,751.708
2006-07-14,742.448
2006-07-17,733.719
2006-07-18,729.64
2006-07-19,743.498
2006-07-20,742.262
2006-07-21,734.219
2006-07-24,742.291
2006-07-25,748.679
2006-07-26,748.13
2006-07-27,750.763
2006-07-28,759.571
2006-07-31,762.872
2006-08-01,757.816
2006-08-02,764.472
2006-08-03,765.208
2006-08-04,768.086
2006-08-07,761.562
2006-08-08,759.367
2006-08-09,758.511
2006-08-10,757.42
2006-08-11,754.489
2006-08-14,756.084
2006-08-15,766.066
2006-08-16,776.323
2006-08-17,778.324
2006-08-18,778.432
2006-08-21,776.156
2006-08-22,776.626
2006-08-23,772.212
2006-08-24,770.511
2006-08-25,769.562
2006-08-28,772.063
2006-08-29,776.794
2006-08-30,781.058
2006-08-31,783.207
2006-09-01,786.877
2006-09-04,791.835
2006-09-05,793.435
2006-09-06,783.6
2006-09-07,776.135
2006-09-08,776.623
2006-09-11,770.169
2006-09-12,777.741
2006-09-13,781.746
2006-09-14,782.767
2006-09-15,782.722
2006-09-18,784.387
2006-09-19,783.554
2006-09-20,785.856
2006-09-21,785.002
2006-09-22,780.133
2006-09-25,781.889
2006-09-26,784.848
2006-09-27,790.419
2006-09-28,791.489
2006-09-29,789.6
2006-10-02,789.464
2006-10-03,786.415
2006-10-04,790.683
2006-10-05,800.023
2006-10-06,795.384
2006-10-09,797.079
2006-10-10,797.971
2006-10-11,794.706
2006-10-12,802.824
2006-10-13,808.065
2006-10-16,815.527
2006-10-17,810.64
2006-10-18,812.12
2006-10-19,817.038
2006-10-20,815.911
2006-10-23,816.973
2006-10-24,818.159
2006-10-25,822.468
2006-10-26,828.931
2006-10-27,824.802
2006-10-30,823.651
2006-10-31,825.848
2006-11-01,821.971
2006-11-02,820.645
2006-11-03,821.359
2006-11-06,828.2
2006-11-07,833.023
2006-11-08,832.195
2006-11-09,830.308
2006-11-10,834.782
2006-11-13,833.536
2006-11-14,841.496
2006-11-15,844.685
2006-11-16,844.835
2006-11-17,842.329
2006-11-20,839.599
2006-11-21,843.67
2006-11-22,851.531
2006-11-23,852.433
2006-11-24,854.303
2006-11-27,844.564
2006-11-28,844.21
2006-11-29,855.453
2006-11-30,861.892
2006-12-01,862.833
2006-12-04,870.194
2006-12-05,872.489
2006-12-06,874.379
2006-12-07,873.303
2006-12-08,873.392
2006-12-11,871.948
2006-12-12,869.297
2006-12-13,871.056
2006-12-14,875.679
2006-12-15,875.07
2006-12-18,870.412
2006-12-19,869.279
2006-12-20,874.27
2006-12-21,871.474
2006-12-22,870.113
2006-12-25,869.492
2006-12-26,872.55
2006-12-27,879.492
2006-12-28,879.564
2006-12-29,878.036
2007-01-01,878.074
2007-01-02,883.241
2007-01-03,879.764
2007-01-04,875.915
2007-01-05,866.577
2007-01-08,867.524
2007-01-09,869.378
2007-01-10,865.636
2007-01-11,871.471
2007-01-12,879.329
2007-01-15,884.215
2007-01-16,882.769
2007-01-17,883.828
2007-01-18,880.483
2007-01-19,885.012
2007-01-22,883.849
2007-01-23,888.6
2007-01-24,893.997
2007-01-25,888.771
2007-01-26,887.04
2007-01-29,889.567
2007-01-30,893.464
2007-01-31,895.872
2007-02-01,905.515
2007-02-02,907.817
2007-02-05,907.816
2007-02-06,912.561
2007-02-07,916.52
2007-02-08,914.688
2007-02-09,912.102
2007-02-12,908.063
2007-02-13,914.099
2007-02-14,922.343
2007-02-15,926.493
2007-02-16,927.398
2007-02-19,929.691
2007-02-20,932.187
2007-02-21,932.475
2007-02-22,935.404
2007-02-23,937.098
2007-02-26,938.394
2007-02-27,913.186
2007-02-28,905.464
2007-03-01,900.855
2007-03-02,892.915
2007-03-05,869.781
2007-03-06,885.899
2007-03-07,889.67
2007-03-08,898.753
2007-03-09,901.267
2007-03-12,907.106
2007-03-13,894.952
2007-03-14,887.506
2007-03-15,897.726
2007-03-16,897.091
2007-03-19,905.761
2007-03-20,911.915
2007-03-21,921.666
2007-03-22,929.012
2007-03-23,929.869
2007-03-26,931.017
2007-03-27,926.985
2007-03-28,924.458
2007-03-29,926.664
2007-03-30,929.364
2007-04-02,932.128
2007-04-03,939.395
2007-04-04,943.272
2007-04-05,946.627
2007-04-06,946.622
2007-04-09,946.588
2007-04-10,952.114
2007-04-11,949.034
2007-04-12,952.565
2007-04-13,955.133
2007-04-16,965.005
2007-04-17,964.172
2007-04-18,964.385
2007-04-19,958.167
2007-04-20,966.122
2007-04-23,967.343
2007-04-24,965.417
2007-04-25,971.029
2007-04-26,971.613
2007-04-27,971.732
2007-04-30,965.225
2007-05-01,964.38
2007-05-02,973.224
2007-05-03,974.046
2007-05-04,979.997
2007-05-07,984.085
2007-05-08,979.419
2007-05-09,983.962
2007-05-10,975.32
2007-05-11,979.445
2007-05-14,977.646
2007-05-15,974.279
2007-05-16,975.879
2007-05-17,974.466
2007-05-18,978.501
2007-05-21,984.686
2007-05-22,989.861
2007-05-23,991.384
2007-05-24,979.677
2007-05-25,981.94
2007-05-28,984.252
2007-05-29,989.257
2007-05-30,990.401
2007-05-31,1000.0
2007-06-01,1005.894
2007-06-04,1009.16
2007-06-05,1005.919
2007-06-06,995.396
2007-06-07,980.445
2007-06-08,980.483
2007-06-11,982.513
2007-06-12,974.628
2007-06-13,979.439
2007-06-14,988.005
2007-06-15,998.178
2007-06-18,999.614
2007-06-19,1000.323
2007-06-20,995.39
2007-06-21,994.868
2007-06-22,991.045
2007-06-25,984.847
2007-06-26,981.786
2007-06-27,984.382
2007-06-28,991.606
2007-06-29,993.492
2007-07-02,1005.255
2007-07-03,1010.681
2007-07-04,1013.14
2007-07-05,1013.921
2007-07-06,1017.98
2007-07-09,1021.517
2007-07-10,1013.768
2007-07-11,1014.736
2007-07-12,1026.284
2007-07-13,1030.502
2007-07-16,1026.717
2007-07-17,1026.129
2007-07-18,1022.642
2007-07-19,1029.14
2007-07-20,1023.268
2007-07-23,1022.142
2007-07-24,1007.186
2007-07-25,1001.001
2007-07-26,979.528
2007-07-27,962.286
2007-07-30,969.009
2007-07-31,971.649
2007-08-01,961.898
2007-08-02,966.911
2007-08-03,952.224
2007-08-06,951.021
2007-08-07,954.475
2007-08-08,970.382
2007-08-09,955.939
2007-08-10,944.232
2007-08-13,945.184
2007-08-14,930.373
2007-08-15,911.775
2007-08-16,896.528
2007-08-17,905.081
2007-08-20,915.614
2007-08-21,918.303
2007-08-22,932.564
2007-08-23,935.869
2007-08-24,944.757
2007-08-27,943.342
2007-08-28,927.297
2007-08-29,936.796
2007-08-30,939.142
2007-08-31,954.001
2007-09-03,956.375
2007-09-04,962.34
2007-09-05,952.694
2007-09-06,955.612
2007-09-07,945.802
2007-09-10,936.428
2007-09-11,947.967
2007-09-12,947.893
2007-09-13,948.136
2007-09-14,948.322
2007-09-17,939.128
2007-09-18,953.987
2007-09-19,970.93
2007-09-20,969.564
2007-09-21,972.325
2007-09-24,970.203
2007-09-25,967.119
2007-09-26,973.876
2007-09-27,983.786
2007-09-28,984.055
2007-10-01,995.184
2007-10-02,1001.43
2007-10-03,1000.517
2007-10-04,1000.872
2007-10-05,1013.563
2007-10-08,1009.465
2007-10-09,1015.561
2007-10-10,1018.691
2007-10-11,1019.626
2007-10-12,1019.018
2007-10-15,1014.515
2007-10-16,1003.88
2007-10-17,1006.678
2007-10-18,1009.513
2007-10-19,992.418
2007-10-22,985.267
2007-10-23,999.521
2007-10-24,995.277
2007-10-25,997.554
2007-10-26,1010.214
2007-10-29,1016.627
2007-10-30,1012.807
2007-10-31,1027.632
2007-11-01,1009.083
2007-11-02,1005.439
2007-11-05,995.575
2007-11-06,1007.135
2007-11-07,992.459
2007-11-08,987.035
2007-11-09,975.521
2007-11-12,956.59
2007-11-13,968.25
2007-11-14,973.758
2007-11-15,960.538
2007-11-16,954.199
2007-11-19,934.221
2007-11-20,934.989
2007-11-21,917.679
2007-11-22,917.349
2007-11-23,928.005
2007-11-26,922.347
2007-11-27,924.562
2007-11-28,943.466
2007-11-29,947.92
2007-11-30,954.773
2007-12-03,951.175
2007-12-04,943.18
2007-12-05,951.785
2007-12-06,963.824
2007-12-07,967.813
2007-12-10,972.443
2007-12-11,958.963
2007-12-12,960.058
2007-12-13,948.171
2007-12-14,934.235
2007-12-17,911.363
2007-12-18,916.915
2007-12-19,916.436
2007-12-20,919.969
2007-12-21,933.98
2007-12-24,941.431
2007-12-25,942.481
2007-12-26,946.463
2007-12-27,939.439
2007-12-28,942.36
2007-12-31,941.211
2008-01-01,941.474
2008-01-02,936.585
2008-01-03,929.741
2008-01-04,908.937
2008-01-07,900.088
2008-01-08,890.512
2008-01-09,887.279
2008-01-10,886.948
2008-01-11,876.485
2008-01-14,884.79
2008-01-15,865.301
2008-01-16,850.639
2008-01-17,841.342
2008-01-18,835.583
2008-01-21,813.886
2008-01-22,807.653
2008-01-23,819.138
2008-01-24,835.843
2008-01-25,842.746
2008-01-28,846.322
2008-01-29,856.839
2008-01-30,849.944
2008-01-31,862.83
2008-02-01,880.517
2008-02-04,882.959
2008-02-05,859.873
2008-02-06,849.191
2008-02-07,848.274
2008-02-08,847.333
2008-02-11,846.528
2008-02-12,855.703
2008-02-13,863.092
2008-02-14,863.95
2008-02-15,861.184
2008-02-18,863.769
2008-02-19,869.704
2008-02-20,866.449
2008-02-21,867.956
2008-02-22,867.774
2008-02-25,881.819
2008-02-26,889.171
2008-02-27,895.501
2008-02-28,888.609
2008-02-29,873.315
2008-03-03,864.205
2008-03-04,859.24
2008-03-05,863.218
2008-03-06,853.87
2008-03-07,842.883
2008-03-10,824.706
2008-03-11,842.78
2008-03-12,847.648
2008-03-13,848.696
2008-03-14,836.546
2008-03-17,816.751
2008-03-18,838.106
2008-03-19,824.87
2008-03-20,827.273
2008-03-21,830.07
2008-03-24,841.433
2008-03-25,858.69
2008-03-26,860.973
2008-03-27,859.795
2008-03-28,855.966
2008-03-31,860.139
2008-04-01,873.809
2008-04-02,880.58
2008-04-03,882.299
2008-04-04,885.064
2008-04-07,888.333
2008-04-08,882.339
2008-04-09,873.71
2008-04-10,876.354
2008-04-11,867.569
2008-04-14,862.355
2008-04-15,867.075
2008-04-16,887.87
2008-04-17,885.66
2008-04-18,892.698
2008-04-21,895.197
2008-04-22,887.783
2008-04-23,888.93
2008-04-24,888.856
2008-04-25,896.819
2008-04-28,901.2
2008-04-29,895.436
2008-04-30,897.266
2008-05-01,902.151
2008-05-02,907.364
2008-05-05,908.66
2008-05-06,914.159
2008-05-07,907.228
2008-05-08,911.215
2008-05-09,907.171
2008-05-12,915.48
2008-05-13,917.31
2008-05-14,918.723
2008-05-15,927.805
2008-05-16,932.014
2008-05-19,933.173
2008-05-20,928.58
2008-05-21,922.202
2008-05-22,923.831
2008-05-23,916.608
2008-05-26,912.035
2008-05-27,914.675
2008-05-28,916.575
2008-05-29,921.017
2008-05-30,924.647
2008-06-02,920.363
2008-06-03,917.05
2008-06-04,917.732
2008-06-05,928.44
2008-06-06,916.356
2008-06-09,907.19
2008-06-10,894.035
2008-06-11,883.572
2008-06-12,879.288
2008-06-13,887.053
2008-06-16,894.795
2008-06-17,896.059
2008-06-18,889.32
2008-06-19,887.842
2008-06-20,877.802
2008-06-23,868.589
2008-06-24,860.811
2008-06-25,867.961
2008-06-26,855.671
2008-06-27,850.956
2008-06-30,846.359
2008-07-01,839.944
2008-07-02,824.066
2008-07-03,814.149
2008-07-04,812.562
2008-07-07,808.832
2008-07-08,811.864
2008-07-09,808.371
2008-07-10,809.743
2008-07-11,809.029
2008-07-14,803.843
2008-07-15,796.766
2008-07-16,806.914
2008-07-17,819.334
2008-07-18,818.072
2008-07-21,825.533
2008-07-22,833.745
2008-07-23,839.275
2008-07-24,825.619
2008-07-25,824.901
2008-07-28,817.605
2008-07-29,822.759
2008-07-30,833.033
2008-07-31,831.126
2008-08-01,827.202
2008-08-04,815.395
2008-08-05,823.381
2008-08-06,830.613
2008-08-07,820.944
2008-08-08,826.65
2008-08-11,835.858
2008-08-12,827.473
2008-08-13,822.753
2008-08-14,827.45
2008-08-15,825.892
2008-08-18,819.569
2008-08-19,806.853
2008-08-20,810.259
2008-08-21,811.311
2008-08-22,816.826
2008-08-25,808.422
2008-08-26,806.609
2008-08-27,813.128
2008-08-28,823.079
2008-08-29,824.489
2008-09-01,818.52
2008-09-02,813.051
2008-09-03,808.843
2008-09-04,789.015
2008-09-05,782.256
2008-09-08,796.374
2008-09-09,772.81
2008-09-10,774.655
2008-09-11,769.099
2008-09-12,779.416
2008-09-15,754.183
2008-09-16,750.715
2008-09-17,730.83
2008-09-18,751.564
2008-09-19,784.208
2008-09-22,767.64
2008-09-23,758.001
2008-09-24,751.38
2008-09-25,755.137
2008-09-26,746.616
2008-09-29,703.038
2008-09-30,709.359
2008-10-01,706.578
2008-10-02,677.584
2008-10-03,665.413
2008-10-06,627.28
2008-10-07,603.31
2008-10-08,580.024
2008-10-09,555.557
2008-10-10,544.642
2008-10-13,584.121
2008-10-14,592.46
2008-10-15,553.034
2008-10-16,549.744
2008-10-17,551.07
2008-10-20,567.006
2008-10-21,557.944
2008-10-22,526.595
2008-10-23,513.881
2008-10-24,492.314
2008-10-27,467.108
2008-10-28,491.406
2008-10-29,509.251
2008-10-30,532.109
2008-10-31,543.982
2008-11-03,550.074
2008-11-04,567.907
2008-11-05,554.53
2008-11-06,528.841
2008-11-07,533.29
2008-11-10,531.843
2008-11-11,515.691
2008-11-12,494.731
2008-11-13,509.876
2008-11-14,494.282
2008-11-17,487.005
2008-11-18,481.85
2008-11-19,458.297
2008-11-20,432.276
2008-11-21,445.224
2008-11-24,468.868
2008-11-25,476.735
2008-11-26,490.18
2008-11-27,494.953
2008-11-28,499.105
2008-12-01,463.474
2008-12-02,472.855
2008-12-03,480.196
2008-12-04,471.738
2008-12-05,479.303
2008-12-08,500.759
2008-12-09,495.142
2008-12-10,506.683
2008-12-11,498.417
2008-12-12,501.293
2008-12-15,501.147
2008-12-16,517.742
2008-12-17,526.51
2008-12-18,522.927
2008-12-19,519.825
2008-12-22,510.733
2008-12-23,506.875
2008-12-24,507.683
2008-12-25,508.496
2008-12-26,512.831
2008-12-29,513.031
2008-12-30,524.98
2008-12-31,532.508
2009-01-01,532.771
2009-01-02,543.385
2009-01-05,544.272
2009-01-06,551.184
2009-01-07,543.728
2009-01-08,543.527
2009-01-09,533.085
2009-01-12,520.895
2009-01-13,516.407
2009-01-14,502.505
2009-01-15,501.79
2009-01-16,510.125
2009-01-19,507.62
2009-01-20,483.409
2009-01-21,495.742
2009-01-22,489.274
2009-01-23,486.209
2009-01-26,492.556
2009-01-27,499.516
2009-01-28,513.47
2009-01-29,500.838
2009-01-30,492.617
2009-02-02,489.597
2009-02-03,494.184
2009-02-04,496.243
2009-02-05,499.007
2009-02-06,511.41
2009-02-09,513.16
2009-02-10,498.188
2009-02-11,497.848
2009-02-12,495.544
2009-02-13,496.931
2009-02-16,494.982
2009-02-17,476.223
2009-02-18,470.251
2009-02-19,466.705
2009-02-20,457.934
2009-02-23,447.948
2009-02-24,454.106
2009-02-25,450.353
2009-02-26,447.461
2009-02-27,444.553
2009-03-02,423.778
2009-03-03,417.964
2009-03-04,428.964
2009-03-05,416.043
2009-03-06,413.848
2009-03-09,406.938
2009-03-10,425.707
2009-03-11,429.441
2009-03-12,441.016
2009-03-13,447.126
2009-03-16,449.343
2009-03-17,458.572
2009-03-18,467.877
2009-03-19,476.433
2009-03-20,466.315
2009-03-23,490.61
2009-03-24,485.032
2009-03-25,491.713
2009-03-26,504.84
2009-03-27,495.119
2009-03-30,478.096
2009-03-31,484.171
2009-04-01,492.319
2009-04-02,515.113
2009-04-03,521.042
2009-04-06,517.097
2009-04-07,506.161
2009-04-08,509.492
2009-04-09,532.156
2009-04-10,532.781
2009-04-13,536.147
2009-04-14,533.102
2009-04-15,537.521
2009-04-16,546.828
2009-04-17,550.658
2009-04-20,529.298
2009-04-21,538.152
2009-04-22,541.886
2009-04-23,544.871
2009-04-24,557.22
2009-04-27,550.037
2009-04-28,545.663
2009-04-29,562.558
2009-04-30,567.536
2009-05-01,568.531
2009-05-04,588.583
2009-05-05,590.4
2009-05-06,595.724
2009-05-07,592.552
2009-05-08,607.926
2009-05-11,601.349
2009-05-12,598.177
2009-05-13,579.568
2009-05-14,583.349
2009-05-15,585.231
2009-05-18,598.753
2009-05-19,606.914
2009-05-20,611.685
2009-05-21,604.213
2009-05-22,605.757
2009-05-25,607.739
2009-05-26,618.525
2009-05-27,615.682
2009-05-28,616.554
2009-05-29,626.513
2009-06-01,645.805
2009-06-02,651.301
2009-06-03,644.135
2009-06-04,648.189
2009-06-05,646.176
2009-06-08,638.393
2009-06-09,643.885
2009-06-10,647.207
2009-06-11,653.02
2009-06-12,651.241
2009-06-15,635.332
2009-06-16,627.807
2009-06-17,623.418
2009-06-18,624.232
2009-06-19,627.766
2009-06-22,610.566
2009-06-23,606.746
2009-06-24,617.122
2009-06-25,625.501
2009-06-26,633.708
2009-06-29,635.37
2009-06-30,632.754
2009-07-01,641.012
2009-07-02,626.828
2009-07-03,626.09
2009-07-06,619.455
2009-07-07,613.679
2009-07-08,605.007
2009-07-09,607.818
2009-07-10,606.258
2009-07-13,609.862
2009-07-14,619.111
2009-07-15,637.738
2009-07-16,643.567
2009-07-17,643.717
2009-07-20,654.542
2009-07-21,658.651
2009-07-22,661.275
2009-07-23,674.412
2009-07-24,677.725
2009-07-27,681.682
2009-07-28,680.683
2009-07-29,676.195
2009-07-30,685.465
2009-07-31,691.453
2009-08-03,707.379
2009-08-04,710.253
2009-08-05,708.539
2009-08-06,705.354
2009-08-07,710.468
2009-08-10,710.808
2009-08-11,704.273
2009-08-12,710.186
2009-08-13,720.84
2009-08-14,716.099
2009-08-17,693.389
2009-08-18,701.351
2009-08-19,704.217
2009-08-20,714.113
2009-08-21,725.064
2009-08-24,731.309
2009-08-25,733.605
2009-08-26,731.991
2009-08-27,730.825
2009-08-28,736.726
2009-08-31,729.458
2009-09-01,717.268
2009-09-02,710.241
2009-09-03,718.489
2009-09-04,726.999
2009-09-07,733.493
2009-09-08,744.121
2009-09-09,751.903
2009-09-10,759.392
2009-09-11,762.997
2009-09-14,762.992
2009-09-15,768.45
2009-09-16,782.801
2009-09-17,783.891
2009-09-18,782.768
2009-09-21,776.974
2009-09-22,786.267
2009-09-23,780.682
2009-09-24,768.353
2009-09-25,765.111
2009-09-28,773.327
2009-09-29,773.44
2009-09-30,774.535
2009-10-01,756.766
2009-10-02,746.919
2009-10-05,756.493
2009-10-06,771.972
2009-10-07,774.276
2009-10-08,785.197
2009-10-09,789.13
2009-10-12,791.959
2009-10-13,790.685
2009-10-14,804.777
2009-10-15,805.82
2009-10-16,798.3
2009-10-19,806.641
2009-10-20,801.81
2009-10-21,797.409
2009-10-22,798.095
2009-10-23,791.05
2009-10-26,781.829
2009-10-27,770.146
2009-10-28,747.285
2009-10-29,760.122
2009-10-30,748.344
2009-11-02,746.945
2009-11-03,748.088
2009-11-04,754.36
2009-11-05,765.774
2009-11-06,767.619
2009-11-09,783.409
2009-11-10,780.325
2009-11-11,785.813
2009-11-12,775.797
2009-11-13,781.814
2009-11-16,796.492
2009-11-17,791.083
2009-11-18,791.31
2009-11-19,775.947
2009-11-20,772.833
2009-11-23,783.728
2009-11-24,779.076
2009-11-25,783.449
2009-11-26,775.169
2009-11-27,765.065
2009-11-30,768.386
2009-12-01,784.771
2009-12-02,790.497
2009-12-03,787.931
2009-12-04,790.935
2009-12-07,790.67
2009-12-08,783.367
2009-12-09,780.924
2009-12-10,780.921
2009-12-11,784.335
2009-12-14,792.934
2009-12-15,789.845
2009-12-16,794.924
2009-12-17,784.25
2009-12-18,785.441
2009-12-21,791.74
2009-12-22,795.333
2009-12-23,802.565
2009-12-24,806.367
2009-12-25,806.402
2009-12-28,808.635
2009-12-29,810.443
2009-12-30,808.189
2009-12-31,805.683
2010-01-01,805.683
2010-01-04,822.93
2010-01-05,826.926
2010-01-06,830.178
2010-01-07,832.111
2010-01-08,836.992
2010-01-11,842.713
2010-01-12,834.584
2010-01-13,838.336
2010-01-14,843.18
2010-01-15,837.032
2010-01-18,837.861
2010-01-19,841.918
2010-01-20,831.101
2010-01-21,819.517
2010-01-22,807.1
2010-01-25,806.982
2010-01-26,799.009
2010-01-27,797.011
2010-01-28,792.488
2010-01-29,785.082
2010-02-01,791.153
2010-02-02,801.584
2010-02-03,799.524
2010-02-04,777.473
2010-02-05,768.603
2010-02-08,762.782
2010-02-09,770.019
2010-02-10,771.91
2010-02-11,780.623
2010-02-12,783.991
2010-02-15,783.53
2010-02-16,794.03
2010-02-17,800.787
2010-02-18,803.779
2010-02-19,800.815
2010-02-22,805.853
2010-02-23,798.674
2010-02-24,800.752
2010-02-25,796.412
2010-02-26,801.405
2010-03-01,811.362
2010-03-02,820.083
2010-03-03,825.738
2010-03-04,825.665
2010-03-05,837.428
2010-03-08,841.073
2010-03-09,841.512
2010-03-10,847.53
2010-03-11,849.645
2010-03-12,853.158
2010-03-15,849.124
2010-03-16,856.903
2010-03-17,865.032
2010-03-18,860.974
2010-03-19,854.888
2010-03-22,859.632
2010-03-23,866.14
2010-03-24,858.672
2010-03-25,856.63
2010-03-26,858.605
2010-03-29,864.706
2010-03-30,866.308
2010-03-31,864.68
2010-04-01,873.916
2010-04-02,874.232
2010-04-05,883.6
2010-04-06,888.059
2010-04-07,887.49
2010-04-08,885.92
2010-04-09,893.916
2010-04-12,897.677
2010-04-13,895.049
2010-04-14,908.262
2010-04-15,910.962
2010-04-16,900.073
2010-04-19,890.39
2010-04-20,901.779
2010-04-21,906.772
2010-04-22,908.889
2010-04-23,916.734
2010-04-26,919.633
2010-04-27,901.8
2010-04-28,892.945
2010-04-29,906.118
2010-04-30,896.816
2010-05-03,902.583
2010-05-04,878.601
2010-05-05,863.868
2010-05-06,839.557
2010-05-07,814.349
2010-05-10,855.661
2010-05-11,854.492
2010-05-12,870.654
2010-05-13,868.971
2010-05-14,850.751
2010-05-17,840.734
2010-05-18,833.458
2010-05-19,817.757
2010-05-20,787.879
2010-05-21,794.855
2010-05-24,789.574
2010-05-25,774.769
2010-05-26,783.073
2010-05-27,809.875
2010-05-28,808.39
2010-05-31,810.107
2010-06-01,795.722
2010-06-02,804.641
2010-06-03,815.502
2010-06-04,790.683
2010-06-07,771.822
2010-06-08,771.978
2010-06-09,776.791
2010-06-10,796.222
2010-06-11,803.801
2010-06-14,814.205
2010-06-15,827.301
2010-06-16,826.921
2010-06-17,827.043
2010-06-18,830.256
2010-06-21,832.361
2010-06-22,820.937
2010-06-23,815.65
2010-06-24,807.0
2010-06-25,810.397
2010-06-28,810.707
2010-06-29,784.035
2010-06-30,778.619
2010-07-01,773.002
2010-07-02,772.563
2010-07-05,772.227
2010-07-06,777.359
2010-07-07,791.332
2010-07-08,801.471
2010-07-09,808.96
2010-07-12,805.318
2010-07-13,820.352
2010-07-14,822.056
2010-07-15,820.41
2010-07-16,802.974
2010-07-19,801.691
2010-07-20,807.393
2010-07-21,804.463
2010-07-22,821.836
2010-07-23,832.665
2010-07-26,845.798
2010-07-27,843.706
2010-07-28,838.538
2010-07-29,839.736
2010-07-30,838.712
2010-08-02,854.947
2010-08-03,853.265
2010-08-04,855.69
2010-08-05,854.072
2010-08-06,854.331
2010-08-09,860.704
2010-08-10,846.464
2010-08-11,821.254
2010-08-12,815.048
2010-08-13,813.571
2010-08-16,817.652
2010-08-17,829.057
2010-08-18,831.197
2010-08-19,822.127
2010-08-20,814.459
2010-08-23,811.101
2010-08-24,801.583
2010-08-25,800.959
2010-08-26,802.273
2010-08-27,813.573
2010-08-30,807.854
2010-08-31,805.509
2010-09-01,827.925
2010-09-02,836.539
2010-09-03,847.106
2010-09-06,851.431
2010-09-07,840.326
2010-09-08,844.079
2010-09-09,848.501
2010-09-10,850.687
2010-09-13,865.854
2010-09-14,867.478
2010-09-15,868.484
2010-09-16,865.349
2010-09-17,868.916
2010-09-20,881.713
