Date,NEW ZEALAND MID GROWTH Mid Cap
2024-10-15,693.923
2024-10-16,683.372
2024-10-17,688.362
2024-10-18,698.268
2024-10-21,702.227
2024-10-22,692.611
2024-10-23,685.699
2024-10-24,687.683
2024-10-25,682.277
2024-10-28,679.323
2024-10-29,666.584
2024-10-30,664.698
2024-10-31,665.677
2024-11-01,667.341
2024-11-04,669.739
2024-11-05,681.136
2024-11-06,662.423
2024-11-07,675.775
2024-11-08,688.985
2024-11-11,687.942
2024-11-12,690.371
2024-11-13,673.755
2024-11-14,669.341
2024-11-15,667.239
2024-11-18,675.037
2024-11-19,689.058
2024-11-20,669.24
2024-11-21,667.531
2024-11-22,683.325
2024-11-25,698.925
2024-11-26,676.696
2024-11-27,696.027
2024-11-28,682.575
2024-11-29,689.493
2024-12-02,688.664
2024-12-03,687.177
2024-12-04,675.639
2024-12-05,669.634
2024-12-06,657.765
2024-12-09,668.701
2024-12-10,656.65
2024-12-11,659.109
2024-12-12,645.742
2024-12-13,644.51
2024-12-16,667.09
2024-12-17,668.217
2024-12-18,659.313
2024-12-19,646.031
2024-12-20,654.939
2024-12-23,650.789
2024-12-24,658.668
2024-12-25,658.668
2024-12-26,657.09
2024-12-27,663.187
2024-12-30,667.224
2024-12-31,653.718
2025-01-01,653.718
2025-01-02,653.718
2025-01-03,645.474
2025-01-06,650.664
2025-01-07,647.8
2025-01-08,646.592
2025-01-09,638.582
2025-01-10,635.475
2025-01-13,627.692
2025-01-14,644.351
2025-01-15,640.445
2025-01-16,641.274
2025-01-17,654.179
2025-01-20,660.621
2025-01-21,652.947
2025-01-22,652.027
2025-01-23,665.056
2025-01-24,658.59
2025-01-27,663.77
2025-01-28,644.036
2025-01-29,642.259
2025-01-30,638.106
2025-01-31,637.6
2025-02-03,598.289
2025-02-04,611.556
2025-02-05,600.648
2025-02-06,597.802
2025-02-07,605.997
2025-02-10,603.298
2025-02-11,604.128
2025-02-12,603.411
2025-02-13,604.713
2025-02-14,621.878
2025-02-17,621.448
2025-02-18,613.571
2025-02-19,613.033
2025-02-20,612.923
2025-02-21,611.891
2025-02-24,600.729
2025-02-25,593.303
2025-02-26,595.514
2025-02-27,592.824
2025-02-28,581.247
2025-03-03,577.433
2025-03-04,568.644
2025-03-05,592.553
2025-03-06,594.981
2025-03-07,595.095
2025-03-10,603.539
2025-03-11,597.79
2025-03-12,576.132
2025-03-13,567.78
2025-03-14,570.972
2025-03-17,578.961
2025-03-18,570.559
2025-03-19,573.274
2025-03-20,569.577
2025-03-21,571.67
2025-03-24,571.915
2025-03-25,580.365
2025-03-26,601.841
2025-03-27,593.389
2025-03-28,584.172
2025-03-31,574.513
2025-04-01,589.076
2025-04-02,602.693
2025-04-03,611.825
2025-04-04,576.999
2025-04-07,550.671
2025-04-08,558.069
2025-04-09,545.901
2025-04-10,590.361
2025-04-11,578.426
2025-04-14,595.521
2025-04-15,594.666
2025-04-16,601.861
2025-04-17,606.702
2025-04-18,606.702
2025-04-21,611.386
2025-04-22,590.369
2025-04-23,606.192
2025-04-24,607.742
2025-04-25,605.205
2025-04-28,624.701
2025-04-29,614.916
2025-04-30,610.573
2025-05-01,624.112
2025-05-02,638.496
2025-05-05,646.158
2025-05-06,651.985
2025-05-07,655.369
2025-05-08,637.546
2025-05-09,648.001
2025-05-12,633.026
2025-05-13,653.802
2025-05-14,654.538
2025-05-15,667.122
2025-05-16,660.148
2025-05-19,647.794
2025-05-20,639.92
2025-05-21,660.488
2025-05-22,657.825
2025-05-23,652.102
2025-05-26,655.358
2025-05-27,658.042
2025-05-28,628.007
2025-05-29,623.871
2025-05-30,650.545
2025-06-02,657.682
2025-06-03,652.639
2025-06-04,663.255
2025-06-05,666.799
2025-06-06,651.451
2025-06-09,648.002
2025-06-10,653.774
2025-06-11,654.748
2025-06-12,662.862
2025-06-13,655.658
2025-06-16,672.49
2025-06-17,668.793
2025-06-18,670.204
2025-06-19,655.673
2025-06-20,656.332
2025-06-23,654.87
2025-06-24,656.651
2025-06-25,655.204
2025-06-26,662.919
2025-06-27,670.09
2025-06-30,663.009
2025-07-01,679.745
2025-07-02,681.824
2025-07-03,663.139
2025-07-04,671.151
2025-07-07,665.894
2025-07-08,672.179
2025-07-09,668.456
2025-07-10,664.614
2025-07-11,656.306
2025-07-14,654.492
2025-07-15,646.813
2025-07-16,657.943
2025-07-17,670.448
2025-07-18,677.167
2025-07-21,682.178
2025-07-22,678.781
2025-07-23,675.328
2025-07-24,675.277
2025-07-25,675.906
2025-07-28,681.023
2025-07-29,688.394
2025-07-30,682.242
2025-07-31,673.726
2025-08-01,663.782
2025-08-04,658.419
2025-08-05,679.24
2025-08-06,687.403
2025-08-07,687.368
2025-08-08,681.969
2025-08-11,686.022
2025-08-12,681.041
2025-08-13,688.952
2025-08-14,684.81
2025-08-15,690.332
2025-08-18,693.773
2025-08-19,686.896
2025-08-20,684.348
2025-08-21,692.116
2025-08-22,685.301
2025-08-25,683.949
2025-08-26,675.074
2025-08-27,671.711
2025-08-28,669.306
2025-08-29,665.671
2025-09-01,672.906
2025-09-02,675.892
2025-09-03,674.165
2025-09-04,673.046
2025-09-05,694.667
2025-09-08,709.1
2025-09-09,706.486
2025-09-10,716.081
2025-09-11,716.601
2025-09-12,710.778
2025-09-15,705.381
2025-09-16,707.549
2025-09-17,706.713
2025-09-18,688.733
2025-09-19,700.919
2025-09-22,692.196
2025-09-23,687.82
2025-09-24,690.364
2025-09-25,672.407
2025-09-26,665.471
2025-09-29,672.828
2025-09-30,679.305
2025-10-01,684.885
2025-10-02,682.678
2025-10-03,696.417
2025-10-06,694.876
2025-10-07,695.639
2025-10-08,683.415
2025-10-09,679.978
2025-10-10,660.48
2025-10-13,651.7
2025-10-14,647.242
2025-10-15,645.975
2025-10-16,667.472
2025-10-17,651.615
2025-10-20,656.299
2025-10-21,658.348
2025-10-22,647.32
2025-10-23,657.242
2025-10-24,655.293
2025-10-27,657.805
2025-10-28,661.956
2025-10-29,667.118
2025-10-30,664.412
2025-10-31,670.725
2025-11-03,662.928
2025-11-04,661.471
2025-11-05,670.563
2025-11-06,670.031
2025-11-07,673.35
2025-11-10,672.453
2025-11-11,678.176
2025-11-12,682.656
2025-11-13,668.628
2025-11-14,661.866
2025-11-17,653.826
2025-11-18,642.72
2025-11-19,638.136
2025-11-20,650.525
2025-11-21,637.868
2025-11-24,644.744
2025-11-25,641.485
2025-11-26,666.015
2025-11-27,661.756
2025-11-28,663.242
2025-12-01,663.584
2025-12-02,673.011
2025-12-03,684.991
2025-12-04,680.32
2025-12-05,680.26
2025-12-08,681.149
2025-12-09,680.649
2025-12-10,673.332
2025-12-11,676.989
2025-12-12,668.479
2025-12-15,672.346
2025-12-16,669.799
2025-12-17,655.55
2025-12-18,647.036
2025-12-19,651.702
2025-12-22,669.279
2025-12-23,675.304
2025-12-24,676.842
2025-12-25,676.842
2025-12-26,676.495
2025-12-29,670.016
2025-12-30,671.362
2025-12-31,661.197
2026-01-01,661.197
2026-01-02,663.669
2026-01-05,670.35
2026-01-06,677.631
2026-01-07,689.761
2026-01-08,682.05
2026-01-09,670.75
2026-01-12,673.393
2026-01-13,678.805
2026-01-14,692.15
2026-01-15,679.848
2026-01-16,680.989
2026-01-19,680.322
2026-01-20,684.032
2026-01-21,678.943
2026-01-22,690.152
2026-01-23,686.968
2026-01-26,698.619
2026-01-27,704.114
2026-01-28,703.332
2026-01-29,701.561
2026-01-30,710.048
