Date,NETHERLANDS Standard (Large+Mid Cap)
2005-06-02,9147.239
2005-06-03,9113.889
2005-06-06,9059.062
2005-06-07,9142.76
2005-06-08,9189.637
2005-06-09,9091.862
2005-06-10,9120.616
2005-06-13,9105.404
2005-06-14,9132.966
2005-06-15,9131.874
2005-06-16,9197.787
2005-06-17,9351.385
2005-06-20,9275.606
2005-06-21,9317.015
2005-06-22,9331.278
2005-06-23,9305.726
2005-06-24,9278.613
2005-06-27,9296.175
2005-06-28,9380.036
2005-06-29,9373.688
2005-06-30,9404.833
2005-07-01,9414.576
2005-07-04,9431.563
2005-07-05,9416.9
2005-07-06,9477.752
2005-07-07,9315.665
2005-07-08,9412.655
2005-07-11,9526.173
2005-07-12,9578.72
2005-07-13,9558.204
2005-07-14,9607.172
2005-07-15,9537.335
2005-07-18,9515.404
2005-07-19,9505.485
2005-07-20,9496.635
2005-07-21,9585.795
2005-07-22,9558.899
2005-07-25,9506.965
2005-07-26,9503.829
2005-07-27,9516.9
2005-07-28,9566.837
2005-07-29,9598.626
2005-08-01,9659.969
2005-08-02,9696.278
2005-08-03,9749.814
2005-08-04,9751.454
2005-08-05,9633.781
2005-08-08,9638.893
2005-08-09,9719.597
2005-08-10,9881.955
2005-08-11,9877.454
2005-08-12,9798.403
2005-08-15,9746.912
2005-08-16,9704.677
2005-08-17,9663.25
2005-08-18,9533.172
2005-08-19,9568.616
2005-08-22,9664.967
2005-08-23,9573.323
2005-08-24,9575.213
2005-08-25,9507.228
2005-08-26,9512.472
2005-08-29,9488.119
2005-08-30,9424.179
2005-08-31,9579.916
2005-09-01,9700.937
2005-09-02,9766.604
2005-09-05,9795.61
2005-09-06,9851.066
2005-09-07,9843.442
2005-09-08,9831.55
2005-09-09,9862.107
2005-09-12,9764.319
2005-09-13,9705.578
2005-09-14,9739.92
2005-09-15,9666.906
2005-09-16,9731.88
2005-09-19,9677.566
2005-09-20,9757.644
2005-09-21,9664.248
2005-09-22,9508.355
2005-09-23,9491.848
2005-09-26,9602.764
2005-09-27,9548.286
2005-09-28,9643.552
2005-09-29,9598.67
2005-09-30,9700.893
2005-10-03,9706.387
2005-10-04,9789.923
2005-10-05,9728.486
2005-10-06,9764.567
2005-10-07,9717.907
2005-10-10,9649.344
2005-10-11,9596.317
2005-10-12,9522.395
2005-10-13,9392.931
2005-10-14,9585.753
2005-10-17,9552.694
2005-10-18,9466.181
2005-10-19,9352.815
2005-10-20,9412.922
2005-10-21,9375.631
2005-10-24,9428.197
2005-10-25,9498.451
2005-10-26,9519.596
2005-10-27,9430.051
2005-10-28,9387.232
2005-10-31,9497.219
2005-11-01,9525.256
2005-11-02,9665.478
2005-11-03,9666.645
2005-11-04,9506.809
2005-11-07,9545.296
2005-11-08,9554.944
2005-11-09,9565.586
2005-11-10,9658.342
2005-11-11,9747.45
2005-11-14,9763.147
2005-11-15,9738.046
2005-11-16,9676.185
2005-11-17,9780.32
2005-11-18,9821.662
2005-11-21,9863.545
2005-11-22,9850.804
2005-11-23,9961.579
2005-11-24,9912.958
2005-11-25,9885.769
2005-11-28,9945.769
2005-11-29,9983.555
2005-11-30,9991.619
2005-12-01,10099.725
2005-12-02,10151.834
2005-12-05,10185.522
2005-12-06,10306.642
2005-12-07,10240.973
2005-12-08,10322.309
2005-12-09,10322.121
2005-12-12,10482.825
2005-12-13,10468.08
2005-12-14,10518.627
2005-12-15,10505.377
2005-12-16,10663.548
2005-12-19,10641.977
2005-12-20,10540.133
2005-12-21,10552.742
2005-12-22,10578.575
2005-12-23,10608.883
2005-12-26,10608.883
2005-12-27,10639.23
2005-12-28,10655.076
2005-12-29,10641.754
2005-12-30,10491.625
2006-01-02,10581.401
2006-01-03,10756.042
2006-01-04,10927.194
2006-01-05,10885.525
2006-01-06,10999.491
2006-01-09,10986.706
2006-01-10,10859.92
2006-01-11,10944.867
2006-01-12,10903.59
2006-01-13,10776.992
2006-01-16,10820.297
2006-01-17,10681.509
2006-01-18,10605.843
2006-01-19,10691.041
2006-01-20,10545.844
2006-01-23,10704.421
2006-01-24,10704.507
2006-01-25,10830.753
2006-01-26,10995.398
2006-01-27,11014.254
2006-01-30,10972.479
2006-01-31,11010.245
2006-02-01,11114.631
2006-02-02,11007.682
2006-02-03,10975.941
2006-02-06,10994.181
2006-02-07,11011.69
2006-02-08,11040.838
2006-02-09,11180.54
2006-02-10,11107.855
2006-02-13,11184.6
2006-02-14,11191.116
2006-02-15,11218.961
2006-02-16,11253.031
2006-02-17,11331.388
2006-02-20,11378.309
2006-02-21,11313.088
2006-02-22,11350.203
2006-02-23,11363.341
2006-02-24,11314.486
2006-02-27,11379.14
2006-02-28,11231.301
2006-03-01,11292.428
2006-03-02,11244.098
2006-03-03,11212.739
2006-03-06,11307.863
2006-03-07,11124.137
2006-03-08,11040.78
2006-03-09,11140.651
2006-03-10,11192.355
2006-03-13,11304.995
2006-03-14,11431.261
2006-03-15,11512.404
2006-03-16,11623.646
2006-03-17,11642.942
2006-03-20,11737.742
2006-03-21,11699.73
2006-03-22,11740.245
2006-03-23,11694.139
2006-03-24,11723.99
2006-03-27,11684.147
2006-03-28,11668.798
2006-03-29,11603.454
2006-03-30,11817.354
2006-03-31,11718.513
2006-04-03,11791.847
2006-04-04,11832.532
2006-04-05,11844.058
2006-04-06,11826.081
2006-04-07,11686.151
2006-04-10,11692.96
2006-04-11,11509.125
2006-04-12,11481.242
2006-04-13,11463.835
2006-04-14,11463.835
2006-04-17,11645.913
2006-04-18,11605.063
2006-04-19,11839.682
2006-04-20,11943.895
2006-04-21,12079.032
2006-04-24,12041.546
2006-04-25,12074.969
2006-04-26,12143.377
2006-04-27,12249.157
2006-04-28,12177.674
2006-05-01,12198.942
2006-05-02,12260.015
2006-05-03,12098.169
2006-05-04,12228.739
2006-05-05,12437.453
2006-05-08,12466.931
2006-05-09,12523.334
2006-05-10,12483.84
2006-05-11,12409.185
2006-05-12,12152.287
2006-05-15,11980.192
2006-05-16,12018.713
2006-05-17,11593.99
2006-05-18,11613.346
2006-05-19,11547.849
2006-05-22,11358.001
2006-05-23,11682.874
2006-05-24,11499.914
2006-05-25,11606.49
2006-05-26,11724.935
2006-05-29,11760.399
2006-05-30,11570.127
2006-05-31,11686.117
2006-06-01,11699.556
2006-06-02,11766.777
2006-06-05,11691.743
2006-06-06,11352.055
2006-06-07,11448.148
2006-06-08,11005.221
2006-06-09,11176.151
2006-06-12,10988.68
2006-06-13,10730.53
2006-06-14,10806.059
2006-06-15,11094.5
2006-06-16,11027.441
2006-06-19,11049.987
2006-06-20,11100.582
2006-06-21,11219.627
2006-06-22,11231.261
2006-06-23,11152.201
2006-06-26,11145.313
2006-06-27,11051.437
2006-06-28,10992.188
2006-06-29,11219.071
2006-06-30,11671.699
2006-07-03,11760.695
2006-07-04,11783.201
2006-07-05,11551.648
2006-07-06,11691.804
2006-07-07,11667.485
2006-07-10,11629.623
2006-07-11,11519.747
2006-07-12,11529.449
2006-07-13,11363.331
2006-07-14,11127.063
2006-07-17,10989.496
2006-07-18,10973.538
2006-07-19,11356.265
2006-07-20,11475.562
2006-07-21,11431.222
2006-07-24,11645.808
2006-07-25,11592.757
2006-07-26,11619.18
2006-07-27,11855.015
2006-07-28,12006.037
2006-07-31,11962.868
2006-08-01,11856.279
2006-08-02,12084.442
2006-08-03,11935.711
2006-08-04,12167.356
2006-08-07,11976.578
2006-08-08,11933.628
2006-08-09,12047.555
2006-08-10,11882.775
2006-08-11,11915.346
2006-08-14,12036.024
2006-08-15,12223.49
2006-08-16,12360.307
2006-08-17,12407.909
2006-08-18,12355.065
2006-08-21,12391.172
2006-08-22,12330.772
2006-08-23,12240.554
2006-08-24,12333.242
2006-08-25,12333.025
2006-08-28,12470.825
2006-08-29,12459.924
2006-08-30,12603.416
2006-08-31,12566.321
2006-09-01,12627.925
2006-09-04,12767.872
2006-09-05,12659.904
2006-09-06,12509.718
2006-09-07,12387.348
2006-09-08,12358.984
2006-09-11,12366.382
2006-09-12,12549.119
2006-09-13,12596.69
2006-09-14,12685.219
2006-09-15,12705.045
2006-09-18,12725.258
2006-09-19,12617.333
2006-09-20,12799.397
2006-09-21,12850.008
2006-09-22,12807.53
2006-09-25,12767.557
2006-09-26,12904.631
2006-09-27,12967.058
2006-09-28,12946.962
2006-09-29,12959.968
2006-10-02,13007.459
2006-10-03,12981.536
2006-10-04,13017.252
2006-10-05,13061.155
2006-10-06,12966.774
2006-10-09,13004.368
2006-10-10,12997.293
2006-10-11,13019.408
2006-10-12,13070.713
2006-10-13,13009.424
2006-10-16,13027.004
2006-10-17,12866.469
2006-10-18,12921.249
2006-10-19,13024.948
2006-10-20,13001.611
2006-10-23,13042.153
2006-10-24,13034.891
2006-10-25,13066.46
2006-10-26,13109.608
2006-10-27,13088.861
2006-10-30,13012.271
2006-10-31,13017.165
2006-11-01,13028.252
2006-11-02,12991.507
2006-11-03,13027.185
2006-11-06,13218.132
2006-11-07,13385.19
2006-11-08,13346.232
2006-11-09,13282.179
2006-11-10,13335.159
2006-11-13,13324.765
2006-11-14,13305.489
2006-11-15,13407.458
2006-11-16,13372.713
2006-11-17,13330.294
2006-11-20,13308.253
2006-11-21,13331.557
2006-11-22,13408.258
2006-11-23,13378.226
2006-11-24,13438.293
2006-11-27,13260.082
2006-11-28,13277.38
2006-11-29,13395.516
2006-11-30,13380.16
2006-12-01,13317.137
2006-12-04,13345.867
2006-12-05,13420.225
2006-12-06,13387.496
2006-12-07,13384.111
2006-12-08,13392.567
2006-12-11,13391.27
2006-12-12,13532.225
2006-12-13,13703.234
2006-12-14,13799.005
2006-12-15,13744.652
2006-12-18,13702.295
2006-12-19,13775.678
2006-12-20,13879.92
2006-12-21,13830.774
2006-12-22,13731.516
2006-12-25,13731.516
2006-12-26,13710.118
2006-12-27,13889.382
2006-12-28,13891.841
2006-12-29,13896.07
2007-01-01,13896.07
2007-01-02,14152.561
2007-01-03,14078.556
2007-01-04,13967.634
2007-01-05,13728.852
2007-01-08,13710.79
2007-01-09,13810.338
2007-01-10,13646.074
2007-01-11,13793.168
2007-01-12,13932.392
2007-01-15,13994.472
2007-01-16,13994.88
2007-01-17,14033.177
2007-01-18,14045.465
2007-01-19,14078.425
2007-01-22,13985.722
2007-01-23,14044.027
2007-01-24,14076.154
2007-01-25,13990.458
2007-01-26,13826.833
2007-01-29,13876.238
2007-01-30,13967.265
2007-01-31,13932.98
2007-02-01,14099.781
2007-02-02,14114.509
2007-02-05,14039.517
2007-02-06,14111.814
2007-02-07,14254.734
2007-02-08,14153.817
2007-02-09,14202.283
2007-02-12,14038.711
2007-02-13,14156.035
2007-02-14,14329.374
2007-02-15,14346.883
2007-02-16,14277.616
2007-02-19,14401.63
2007-02-20,14403.77
2007-02-21,14416.4
2007-02-22,14396.716
2007-02-23,14486.927
2007-02-26,14497.453
2007-02-27,14228.073
2007-02-28,13950.872
2007-03-01,13633.447
2007-03-02,13702.613
2007-03-05,13523.63
2007-03-06,13560.885
2007-03-07,13704.255
2007-03-08,13880.283
2007-03-09,13929.291
2007-03-12,14038.036
2007-03-13,13930.698
2007-03-14,13656.964
2007-03-15,14014.976
2007-03-16,14111.761
2007-03-19,14461.954
2007-03-20,14680.375
2007-03-21,14725.192
2007-03-22,15005.799
2007-03-23,15068.786
2007-03-26,14927.627
2007-03-27,14894.931
2007-03-28,14829.489
2007-03-29,14981.096
2007-03-30,14958.874
2007-04-02,15086.258
2007-04-03,15219.946
2007-04-04,15275.266
2007-04-05,15399.396
2007-04-06,15399.396
2007-04-09,15319.17
2007-04-10,15577.68
2007-04-11,15506.708
2007-04-12,15462.211
2007-04-13,15621.569
2007-04-16,16022.772
2007-04-17,16071.616
2007-04-18,16061.786
2007-04-19,16053.846
2007-04-20,16251.71
2007-04-23,16186.273
2007-04-24,16187.719
2007-04-25,16361.415
2007-04-26,16344.709
2007-04-27,16327.943
2007-04-30,16367.156
2007-05-01,16305.993
2007-05-02,16309.786
2007-05-03,16402.653
2007-05-04,16492.398
2007-05-07,16541.231
2007-05-08,16280.694
2007-05-09,16249.043
2007-05-10,16072.456
2007-05-11,16166.553
2007-05-14,16120.736
2007-05-15,16242.816
2007-05-16,16083.861
2007-05-17,16071.225
2007-05-18,16155.131
2007-05-21,16107.077
2007-05-22,16207.11
2007-05-23,16266.032
2007-05-24,16051.94
2007-05-25,16114.334
2007-05-28,16172.117
2007-05-29,16220.275
2007-05-30,16111.858
2007-05-31,16288.693
2007-06-01,16286.036
2007-06-04,16379.534
2007-06-05,16344.327
2007-06-06,16070.726
2007-06-07,15945.31
2007-06-08,15800.188
2007-06-11,15878.563
2007-06-12,15766.315
2007-06-13,15770.243
2007-06-14,16010.555
2007-06-15,16289.33
2007-06-18,16294.51
2007-06-19,16264.669
2007-06-20,16314.51
2007-06-21,16194.017
2007-06-22,16219.271
2007-06-25,16190.724
2007-06-26,16135.642
2007-06-27,16008.902
2007-06-28,16176.797
2007-06-29,16247.645
2007-07-02,16391.132
2007-07-03,16493.61
2007-07-04,16569.643
2007-07-05,16464.087
2007-07-06,16552.268
2007-07-09,16623.171
2007-07-10,16709.007
2007-07-11,16751.817
2007-07-12,16932.036
2007-07-13,17017.182
2007-07-16,17155.514
2007-07-17,17130.508
2007-07-18,17026.109
2007-07-19,17186.263
2007-07-20,17047.123
2007-07-23,17094.782
2007-07-24,16913.334
2007-07-25,16596.788
2007-07-26,16189.458
2007-07-27,15943.899
2007-07-30,15933.066
2007-07-31,16245.886
2007-08-01,15861.019
2007-08-02,16052.025
2007-08-03,15976.027
2007-08-06,15882.735
2007-08-07,16013.461
2007-08-08,16372.958
2007-08-09,15886.786
2007-08-10,15447.729
2007-08-13,15714.735
2007-08-14,15544.998
2007-08-15,15343.291
2007-08-16,14735.39
2007-08-17,15204.59
2007-08-20,15330.742
2007-08-21,15346.145
2007-08-22,15624.608
2007-08-23,15722.216
2007-08-24,15794.431
2007-08-27,15832.806
2007-08-28,15525.66
2007-08-29,15576.398
2007-08-30,15755.965
2007-08-31,15855.248
2007-09-03,15932.248
2007-09-04,16010.632
2007-09-05,15834.687
2007-09-06,15990.462
2007-09-07,15818.75
2007-09-10,15761.021
2007-09-11,16079.323
2007-09-12,16224.492
2007-09-13,16410.593
2007-09-14,16289.175
2007-09-17,16172.927
2007-09-18,16418.639
2007-09-19,16839.495
2007-09-20,16917.941
2007-09-21,16959.125
2007-09-24,16864.846
2007-09-25,16781.333
2007-09-26,16928.792
2007-09-27,17050.784
2007-09-28,17131.508
2007-10-01,17319.832
2007-10-02,17160.056
2007-10-03,17138.271
2007-10-04,17137.912
2007-10-05,17259.073
2007-10-08,17179.153
2007-10-09,17334.508
2007-10-10,17532.021
2007-10-11,17652.626
2007-10-12,17637.772
2007-10-15,17414.828
2007-10-16,17246.817
2007-10-17,17456.68
2007-10-18,17464.394
2007-10-19,17407.456
2007-10-22,17047.135
2007-10-23,17275.43
2007-10-24,17083.455
2007-10-25,17271.333
2007-10-26,17265.566
2007-10-29,17355.274
2007-10-30,17247.95
2007-10-31,17459.848
2007-11-01,17356.24
2007-11-02,17440.118
2007-11-05,17373.772
2007-11-06,17456.355
2007-11-07,17420.427
2007-11-08,17243.176
2007-11-09,16918.04
2007-11-12,16775.538
2007-11-13,16872.342
2007-11-14,17097.418
2007-11-15,16825.619
2007-11-16,16589.837
2007-11-19,16325.152
2007-11-20,16432.712
2007-11-21,16066.792
2007-11-22,16128.194
2007-11-23,16376.722
2007-11-26,16377.52
2007-11-27,16494.79
2007-11-28,16652.32
2007-11-29,16668.453
2007-11-30,16807.52
2007-12-03,16665.859
2007-12-04,16636.668
2007-12-05,16797.646
2007-12-06,16820.623
2007-12-07,16949.736
2007-12-10,17151.147
2007-12-11,17086.991
2007-12-12,16996.165
2007-12-13,16663.228
2007-12-14,16613.654
2007-12-17,16346.973
2007-12-18,16339.988
2007-12-19,16264.464
2007-12-20,16314.194
2007-12-21,16524.734
2007-12-24,16659.502
2007-12-25,16659.502
2007-12-26,16774.009
2007-12-27,16765.744
2007-12-28,16917.893
2007-12-31,16833.517
2008-01-01,16833.517
2008-01-02,16709.581
2008-01-03,16595.352
2008-01-04,16483.115
2008-01-07,16445.428
2008-01-08,16378.75
2008-01-09,16133.681
2008-01-10,15987.058
2008-01-11,15949.469
2008-01-14,16137.247
2008-01-15,15630.343
2008-01-16,15239.827
2008-01-17,15276.611
2008-01-18,14854.215
2008-01-21,13839.369
2008-01-22,14303.723
2008-01-23,13828.666
2008-01-24,14832.727
2008-01-25,14639.525
2008-01-28,14730.759
2008-01-29,14958.589
2008-01-30,14873.536
2008-01-31,14841.33
2008-02-01,15179.108
2008-02-04,15171.443
2008-02-05,14500.623
2008-02-06,14708.397
2008-02-07,14274.319
2008-02-08,14238.04
2008-02-11,14077.074
2008-02-12,14537.815
2008-02-13,14586.892
2008-02-14,14559.406
2008-02-15,14406.153
2008-02-18,14714.731
2008-02-19,14949.718
2008-02-20,14708.763
2008-02-21,14996.609
2008-02-22,14952.942
2008-02-25,15238.217
2008-02-26,15462.939
2008-02-27,15639.776
2008-02-28,15387.257
2008-02-29,15189.954
2008-03-03,15003.167
2008-03-04,14888.606
2008-03-05,15199.317
2008-03-06,15059.142
2008-03-07,15006.318
2008-03-10,14843.798
2008-03-11,14986.023
2008-03-12,15281.326
2008-03-13,15210.57
2008-03-14,15092.663
2008-03-17,14669.715
2008-03-18,15093.335
2008-03-19,14956.693
2008-03-20,14864.744
2008-03-21,14864.744
2008-03-24,14843.531
2008-03-25,15368.655
2008-03-26,15516.507
2008-03-27,15718.443
2008-03-28,15658.492
2008-03-31,15735.619
2008-04-01,15956.154
2008-04-02,16133.594
2008-04-03,16023.793
2008-04-04,16325.47
2008-04-07,16382.129
2008-04-08,16307.545
2008-04-09,16200.389
2008-04-10,16170.229
2008-04-11,15995.788
2008-04-14,15932.809
2008-04-15,15967.057
2008-04-16,16442.578
2008-04-17,16377.679
2008-04-18,16662.145
2008-04-21,16641.83
2008-04-22,16499.129
2008-04-23,16458.354
2008-04-24,16284.321
2008-04-25,16350.366
2008-04-28,16463.549
2008-04-29,16276.818
2008-04-30,16433.753
2008-05-01,16308.671
2008-05-02,16546.638
2008-05-05,16571.997
2008-05-06,16506.681
2008-05-07,16467.622
2008-05-08,16450.503
2008-05-09,16356.372
2008-05-12,16455.703
2008-05-13,16372.038
2008-05-14,16548.933
2008-05-15,16644.097
2008-05-16,16694.696
2008-05-19,16793.922
2008-05-20,16653.363
2008-05-21,16658.343
2008-05-22,16561.628
2008-05-23,16413.16
2008-05-26,16357.399
2008-05-27,16267.972
2008-05-28,16411.461
2008-05-29,16333.946
2008-05-30,16520.328
2008-06-02,16311.148
2008-06-03,16358.743
2008-06-04,16255.646
2008-06-05,16394.209
2008-06-06,16069.803
2008-06-09,15922.65
2008-06-10,15638.448
2008-06-11,15453.866
2008-06-12,15548.536
2008-06-13,15463.341
2008-06-16,15508.97
2008-06-17,15529.623
2008-06-18,15238.705
2008-06-19,14878.019
2008-06-20,14698.835
2008-06-23,14503.897
2008-06-24,14571.765
2008-06-25,14727.456
2008-06-26,14497.392
2008-06-27,14347.379
2008-06-30,14398.111
2008-07-01,14119.99
2008-07-02,14156.086
2008-07-03,14161.276
2008-07-04,13973.886
2008-07-07,14102.48
2008-07-08,13913.093
2008-07-09,14222.507
2008-07-10,13877.033
2008-07-11,13517.353
2008-07-14,13721.148
2008-07-15,13465.702
2008-07-16,13513.67
2008-07-17,13983.37
2008-07-18,14176.367
2008-07-21,14358.577
2008-07-22,14301.766
2008-07-23,14417.594
2008-07-24,14089.414
2008-07-25,14029.013
2008-07-28,13908.659
2008-07-29,13822.471
2008-07-30,13953.013
2008-07-31,13825.538
2008-08-01,13670.057
2008-08-04,13803.604
2008-08-05,14272.134
2008-08-06,14484.9
2008-08-07,14231.439
2008-08-08,14239.369
2008-08-11,14370.559
2008-08-12,14366.155
2008-08-13,14175.264
2008-08-14,14127.933
2008-08-15,14114.059
2008-08-18,14093.249
2008-08-19,13665.539
2008-08-20,13733.839
2008-08-21,13703.314
2008-08-22,13984.472
2008-08-25,13830.165
2008-08-26,13708.238
2008-08-27,13802.61
2008-08-28,14023.075
2008-08-29,14025.798
2008-09-01,13976.442
2008-09-02,14211.193
2008-09-03,13896.323
2008-09-04,13632.554
2008-09-05,13390.605
2008-09-08,13609.343
2008-09-09,13576.835
2008-09-10,13419.853
2008-09-11,13170.937
2008-09-12,13566.191
2008-09-15,13143.82
2008-09-16,12745.585
2008-09-17,12369.375
2008-09-18,12364.86
2008-09-19,13286.65
2008-09-22,13133.5
2008-09-23,12984.469
2008-09-24,12698.812
2008-09-25,13107.753
2008-09-26,12579.364
2008-09-29,11438.794
2008-09-30,11381.288
2008-10-01,11538.309
2008-10-02,11356.007
2008-10-03,11775.834
2008-10-06,10495.62
2008-10-07,10391.092
2008-10-08,9654.323
2008-10-09,9427.87
2008-10-10,8559.537
2008-10-13,9491.948
2008-10-14,9878.77
2008-10-15,9192.207
2008-10-16,8613.198
2008-10-17,8571.25
2008-10-20,9057.543
2008-10-21,9027.701
2008-10-22,8467.419
2008-10-23,8524.064
2008-10-24,8135.893
2008-10-27,7638.99
2008-10-28,7559.939
2008-10-29,8399.188
2008-10-30,8364.956
2008-10-31,8523.301
2008-11-03,8697.439
2008-11-04,9361.545
2008-11-05,9243.524
2008-11-06,8640.941
2008-11-07,8754.391
2008-11-10,8785.919
2008-11-11,8317.388
2008-11-12,8135.16
2008-11-13,8193.412
2008-11-14,8298.493
2008-11-17,8041.584
2008-11-18,8153.77
2008-11-19,7819.64
2008-11-20,7526.436
2008-11-21,7304.462
2008-11-24,8109.368
2008-11-25,8097.142
2008-11-26,7971.926
2008-11-27,8129.245
2008-11-28,8030.909
2008-12-01,7514.115
2008-12-02,7735.353
2008-12-03,7840.554
2008-12-04,7854.857
2008-12-05,7492.183
2008-12-08,8159.318
2008-12-09,8257.075
2008-12-10,8389.896
2008-12-11,8472.494
2008-12-12,8409.496
2008-12-15,8578.906
2008-12-16,8679.246
2008-12-17,8990.261
2008-12-18,9184.817
2008-12-19,8879.595
2008-12-22,8689.897
2008-12-23,8762.907
2008-12-24,8696.158
2008-12-25,8696.158
2008-12-26,8738.127
2008-12-29,8841.724
2008-12-30,8981.192
2008-12-31,8773.341
2009-01-01,8773.341
2009-01-02,9167.246
2009-01-05,9085.099
2009-01-06,9035.328
2009-01-07,9108.951
2009-01-08,9127.208
2009-01-09,9085.428
2009-01-12,8890.46
2009-01-13,8729.0
2009-01-14,8305.842
2009-01-15,8158.104
2009-01-16,8397.833
2009-01-19,8256.805
2009-01-20,7923.548
2009-01-21,7849.383
2009-01-22,7812.654
2009-01-23,7652.046
2009-01-26,8283.765
2009-01-27,8326.532
2009-01-28,8623.776
2009-01-29,8294.878
2009-01-30,8044.416
2009-02-02,7926.267
2009-02-03,8230.083
2009-02-04,8249.059
2009-02-05,8066.059
2009-02-06,8340.858
2009-02-09,8509.1
2009-02-10,8196.27
2009-02-11,8165.642
2009-02-12,7929.842
2009-02-13,8034.779
2009-02-16,7824.545
2009-02-17,7420.163
2009-02-18,7372.277
2009-02-19,7485.24
2009-02-20,7181.217
2009-02-23,7102.126
2009-02-24,7106.543
2009-02-25,6993.21
2009-02-26,7156.73
2009-02-27,7041.192
2009-03-02,6736.065
2009-03-03,6498.321
2009-03-04,6686.104
2009-03-05,6355.749
2009-03-06,6354.153
2009-03-09,6335.409
2009-03-10,6723.315
2009-03-11,6707.595
2009-03-12,6793.352
2009-03-13,6845.468
2009-03-16,7082.37
2009-03-17,6987.163
2009-03-18,7022.901
2009-03-19,7317.229
2009-03-20,7327.497
2009-03-23,7627.609
2009-03-24,7566.609
2009-03-25,7729.216
2009-03-26,7746.519
2009-03-27,7453.417
2009-03-30,7105.849
2009-03-31,7338.861
2009-04-01,7453.959
2009-04-02,7878.741
2009-04-03,7839.68
2009-04-06,7764.34
2009-04-07,7674.133
2009-04-08,7715.313
2009-04-09,7830.709
2009-04-10,7830.709
2009-04-13,7897.114
2009-04-14,7918.93
2009-04-15,7911.728
2009-04-16,7967.622
2009-04-17,8030.236
2009-04-20,7692.966
2009-04-21,7744.431
2009-04-22,7782.635
2009-04-23,7768.488
2009-04-24,7986.438
2009-04-27,7920.12
2009-04-28,7842.767
2009-04-29,8155.571
2009-04-30,8277.724
2009-05-01,8278.973
2009-05-04,8644.344
2009-05-05,8649.407
2009-05-06,8738.414
2009-05-07,8907.636
2009-05-08,9071.653
2009-05-11,9067.38
2009-05-12,9073.895
2009-05-13,8888.195
2009-05-14,8836.841
2009-05-15,8970.097
2009-05-18,9169.846
2009-05-19,9289.118
2009-05-20,9481.644
2009-05-21,9269.576
2009-05-22,9465.43
2009-05-25,9487.468
2009-05-26,9571.784
2009-05-27,9491.019
2009-05-28,9283.707
2009-05-29,9328.578
2009-06-01,9580.268
2009-06-02,9703.764
2009-06-03,9535.86
2009-06-04,9524.855
2009-06-05,9466.308
2009-06-08,9257.856
2009-06-09,9352.12
2009-06-10,9465.418
2009-06-11,9510.121
2009-06-12,9386.939
2009-06-15,9090.736
2009-06-16,9045.02
2009-06-17,8884.205
2009-06-18,9050.92
2009-06-19,9105.127
2009-06-22,8877.152
2009-06-23,8965.367
2009-06-24,9174.641
2009-06-25,9103.114
2009-06-26,9204.691
2009-06-29,9326.957
2009-06-30,9209.262
2009-07-01,9470.362
2009-07-02,9172.417
2009-07-03,9215.215
2009-07-06,9076.499
2009-07-07,9085.051
2009-07-08,8902.887
2009-07-09,9025.653
2009-07-10,8858.882
2009-07-13,9105.093
2009-07-14,9165.896
2009-07-15,9552.974
2009-07-16,9675.316
2009-07-17,9795.728
2009-07-20,9917.437
2009-07-21,9981.617
2009-07-22,10035.232
2009-07-23,10194.058
2009-07-24,10168.806
2009-07-27,10226.918
2009-07-28,10096.1
2009-07-29,10223.174
2009-07-30,10412.082
2009-07-31,10534.229
2009-08-03,10846.747
2009-08-04,10797.239
2009-08-05,10755.782
2009-08-06,10850.639
2009-08-07,10835.592
2009-08-10,10750.183
2009-08-11,10591.901
2009-08-12,10827.594
2009-08-13,10920.254
2009-08-14,10771.26
2009-08-17,10453.713
2009-08-18,10540.974
2009-08-19,10614.163
2009-08-20,10766.448
2009-08-21,11038.135
2009-08-24,11155.143
2009-08-25,11257.328
2009-08-26,11181.361
2009-08-27,11116.796
2009-08-28,11329.179
2009-08-31,11166.608
2009-09-01,10940.05
2009-09-02,10794.876
2009-09-03,10789.12
2009-09-04,10935.087
2009-09-07,11219.47
2009-09-08,11440.27
2009-09-09,11594.495
2009-09-10,11679.807
2009-09-11,11722.197
2009-09-14,11697.028
2009-09-15,11696.006
2009-09-16,11957.932
2009-09-17,12093.024
2009-09-18,12081.828
2009-09-21,11992.892
2009-09-22,12130.908
2009-09-23,12169.233
2009-09-24,11943.094
2009-09-25,11860.862
2009-09-28,12035.114
2009-09-29,12013.108
2009-09-30,12090.629
2009-10-01,11853.682
2009-10-02,11630.442
2009-10-05,11735.09
2009-10-06,12145.248
2009-10-07,12092.294
2009-10-08,12383.953
2009-10-09,12423.819
2009-10-12,12690.437
2009-10-13,12646.35
2009-10-14,12872.204
2009-10-15,12891.863
2009-10-16,12701.022
2009-10-19,12954.459
2009-10-20,12874.94
2009-10-21,12915.59
2009-10-22,12756.878
2009-10-23,12752.053
2009-10-26,12288.372
2009-10-27,12123.986
2009-10-28,11808.121
2009-10-29,12132.547
2009-10-30,11853.134
2009-11-02,11934.193
2009-11-03,11707.716
2009-11-04,12055.839
2009-11-05,12180.575
2009-11-06,12129.058
2009-11-09,12522.251
2009-11-10,12442.062
2009-11-11,12641.196
2009-11-12,12523.386
2009-11-13,12516.903
2009-11-16,12733.836
2009-11-17,12584.867
