Date,CANADA IMI IMI (Large+Mid+Small Cap)
2005-11-09,652.164
2005-11-10,646.896
2005-11-11,651.518
2005-11-14,649.428
2005-11-15,646.644
2005-11-16,654.765
2005-11-17,658.051
2005-11-18,655.191
2005-11-21,666.396
2005-11-22,673.991
2005-11-23,678.653
2005-11-24,688.136
2005-11-25,685.734
2005-11-28,682.245
2005-11-29,681.635
2005-11-30,674.867
2005-12-01,684.861
2005-12-02,689.332
2005-12-05,693.15
2005-12-06,700.002
2005-12-07,701.024
2005-12-08,703.739
2005-12-09,701.403
2005-12-12,702.778
2005-12-13,706.565
2005-12-14,703.668
2005-12-15,699.438
2005-12-16,702.861
2005-12-19,700.798
2005-12-20,695.969
2005-12-21,699.956
2005-12-22,703.423
2005-12-23,703.814
2005-12-26,703.814
2005-12-27,700.064
2005-12-28,707.922
2005-12-29,708.916
2005-12-30,705.656
2006-01-02,705.656
2006-01-03,724.45
2006-01-04,731.357
2006-01-05,724.172
2006-01-06,729.358
2006-01-09,723.275
2006-01-10,728.313
2006-01-11,731.926
2006-01-12,729.177
2006-01-13,730.872
2006-01-16,740.497
2006-01-17,734.626
2006-01-18,721.439
2006-01-19,732.107
2006-01-20,737.376
2006-01-23,747.686
2006-01-24,741.102
2006-01-25,745.069
2006-01-26,749.694
2006-01-27,758.332
2006-01-30,766.413
2006-01-31,767.746
2006-02-01,769.587
2006-02-02,766.813
2006-02-03,764.773
2006-02-06,775.059
2006-02-07,754.631
2006-02-08,747.761
2006-02-09,751.463
2006-02-10,741.994
2006-02-13,733.172
2006-02-14,740.101
2006-02-15,736.875
2006-02-16,742.441
2006-02-17,750.999
2006-02-20,759.64
2006-02-21,758.809
2006-02-22,755.604
2006-02-23,749.377
2006-02-24,753.163
2006-02-27,753.608
2006-02-28,755.038
2006-03-01,762.774
2006-03-02,773.893
2006-03-03,775.474
2006-03-06,767.505
2006-03-07,756.764
2006-03-08,746.903
2006-03-09,745.445
2006-03-10,748.463
2006-03-13,752.63
2006-03-14,761.488
2006-03-15,768.05
2006-03-16,770.638
2006-03-17,760.658
2006-03-20,753.635
2006-03-21,754.842
2006-03-22,755.827
2006-03-23,757.39
2006-03-24,764.703
2006-03-27,760.122
2006-03-28,758.346
2006-03-29,766.257
2006-03-30,776.603
2006-03-31,766.291
2006-04-03,769.413
2006-04-04,772.125
2006-04-05,782.312
2006-04-06,791.168
2006-04-07,789.315
2006-04-10,792.124
2006-04-11,785.864
2006-04-12,782.693
2006-04-13,785.24
2006-04-14,785.24
2006-04-17,795.091
2006-04-18,805.017
2006-04-19,811.447
2006-04-20,796.815
2006-04-21,808.034
2006-04-24,800.371
2006-04-25,805.019
2006-04-26,808.211
2006-04-27,802.479
2006-04-28,805.547
2006-05-01,812.033
2006-05-02,820.108
2006-05-03,813.353
2006-05-04,811.032
2006-05-05,820.866
2006-05-08,818.612
2006-05-09,829.217
2006-05-10,827.753
2006-05-11,817.552
2006-05-12,805.505
2006-05-15,786.257
2006-05-16,787.559
2006-05-17,776.162
2006-05-18,759.296
2006-05-19,757.6
2006-05-22,761.995
2006-05-23,761.388
2006-05-24,749.135
2006-05-25,776.79
2006-05-26,781.662
2006-05-29,791.037
2006-05-30,785.09
2006-05-31,784.896
2006-06-01,791.597
2006-06-02,798.479
2006-06-05,781.7
2006-06-06,768.999
2006-06-07,759.745
2006-06-08,747.88
2006-06-09,757.575
2006-06-12,748.092
2006-06-13,722.507
2006-06-14,726.093
2006-06-15,739.636
2006-06-16,736.429
2006-06-19,722.458
2006-06-20,726.584
2006-06-21,740.866
2006-06-22,734.415
2006-06-23,737.475
2006-06-26,746.6
2006-06-27,741.06
2006-06-28,741.337
2006-06-29,761.214
2006-06-30,768.616
2006-07-03,769.031
2006-07-04,783.237
2006-07-05,770.017
2006-07-06,771.438
2006-07-07,772.102
2006-07-10,765.127
2006-07-11,769.865
2006-07-12,764.061
2006-07-13,755.949
2006-07-14,760.088
2006-07-17,746.324
2006-07-18,745.902
2006-07-19,756.996
2006-07-20,745.712
2006-07-21,740.163
2006-07-24,750.495
2006-07-25,760.955
2006-07-26,769.261
2006-07-27,766.35
2006-07-28,772.219
2006-07-31,770.729
2006-08-01,772.813
2006-08-02,784.462
2006-08-03,781.989
2006-08-04,780.075
2006-08-07,785.822
2006-08-08,789.517
2006-08-09,789.749
2006-08-10,782.695
2006-08-11,785.228
2006-08-14,775.885
2006-08-15,784.911
2006-08-16,793.777
2006-08-17,795.905
2006-08-18,790.39
2006-08-21,802.53
2006-08-22,808.01
2006-08-23,813.56
2006-08-24,806.144
2006-08-25,806.438
2006-08-28,808.793
2006-08-29,801.236
2006-08-30,803.251
2006-08-31,804.111
2006-09-01,812.202
2006-09-04,811.761
2006-09-05,811.401
2006-09-06,803.138
2006-09-07,792.408
2006-09-08,783.632
2006-09-11,767.062
2006-09-12,771.647
2006-09-13,775.549
2006-09-14,770.115
2006-09-15,767.908
2006-09-18,777.724
2006-09-19,770.571
2006-09-20,763.273
2006-09-21,766.136
2006-09-22,765.48
2006-09-25,766.925
2006-09-26,771.22
2006-09-27,780.895
2006-09-28,787.724
2006-09-29,781.029
2006-10-02,782.63
2006-10-03,763.145
2006-10-04,764.334
2006-10-05,773.006
2006-10-06,769.091
2006-10-09,772.484
2006-10-10,770.581
2006-10-11,757.436
2006-10-12,764.885
2006-10-13,775.614
2006-10-16,785.327
2006-10-17,779.965
2006-10-18,779.907
2006-10-19,788.124
2006-10-20,793.279
2006-10-23,797.701
2006-10-24,801.552
2006-10-25,814.383
2006-10-26,812.513
2006-10-27,814.102
2006-10-30,812.148
2006-10-31,818.741
2006-11-01,801.46
2006-11-02,805.957
2006-11-03,816.374
2006-11-06,821.583
2006-11-07,822.194
2006-11-08,826.818
2006-11-09,827.882
2006-11-10,824.131
2006-11-13,819.116
2006-11-14,816.802
2006-11-15,823.05
2006-11-16,818.902
2006-11-17,816.241
2006-11-20,816.149
2006-11-21,828.143
2006-11-22,830.573
2006-11-23,836.666
2006-11-24,841.626
2006-11-27,837.516
2006-11-28,835.948
2006-11-29,840.809
2006-11-30,843.157
2006-12-01,842.105
2006-12-04,846.538
2006-12-05,852.041
2006-12-06,848.751
2006-12-07,848.589
2006-12-08,848.311
2006-12-11,846.533
2006-12-12,841.299
2006-12-13,843.275
2006-12-14,849.176
2006-12-15,837.538
2006-12-18,833.706
2006-12-19,834.636
2006-12-20,840.977
2006-12-21,831.986
2006-12-22,829.061
2006-12-25,829.061
2006-12-26,827.239
2006-12-27,836.095
2006-12-28,840.728
2006-12-29,838.305
2007-01-01,838.305
2007-01-02,838.655
2007-01-03,821.058
2007-01-04,808.06
2007-01-05,803.238
2007-01-08,807.203
2007-01-09,800.179
2007-01-10,800.434
2007-01-11,804.532
2007-01-12,819.799
2007-01-15,826.502
2007-01-16,820.825
2007-01-17,820.349
2007-01-18,814.385
2007-01-19,820.862
2007-01-22,819.033
2007-01-23,828.004
2007-01-24,833.333
2007-01-25,831.665
2007-01-26,831.896
2007-01-29,829.044
2007-01-30,834.281
2007-01-31,836.944
2007-02-01,847.005
2007-02-02,839.838
2007-02-05,843.879
2007-02-06,844.951
2007-02-07,841.575
2007-02-08,843.56
2007-02-09,844.378
2007-02-12,842.035
2007-02-13,855.248
2007-02-14,858.36
2007-02-15,866.401
2007-02-16,867.518
2007-02-19,866.603
2007-02-20,866.23
2007-02-21,871.408
2007-02-22,870.818
2007-02-23,874.554
2007-02-26,878.363
2007-02-27,849.792
2007-02-28,845.077
2007-03-01,840.693
2007-03-02,830.812
2007-03-05,817.934
2007-03-06,831.625
2007-03-07,837.86
2007-03-08,840.022
2007-03-09,845.387
2007-03-12,849.217
2007-03-13,833.049
2007-03-14,828.562
2007-03-15,832.542
2007-03-16,830.545
2007-03-19,841.505
2007-03-20,847.344
2007-03-21,863.362
2007-03-22,862.674
2007-03-23,867.256
2007-03-26,871.945
2007-03-27,867.621
2007-03-28,868.05
2007-03-29,870.508
2007-03-30,868.368
2007-04-02,873.425
2007-04-03,879.47
2007-04-04,884.564
2007-04-05,889.202
2007-04-06,889.202
2007-04-09,891.786
2007-04-10,891.593
2007-04-11,891.396
2007-04-12,903.781
2007-04-13,908.717
2007-04-16,918.128
2007-04-17,918.045
2007-04-18,922.495
2007-04-19,913.581
2007-04-20,922.944
2007-04-23,921.263
2007-04-24,918.809
2007-04-25,928.863
2007-04-26,920.345
2007-04-27,928.394
2007-04-30,921.679
2007-05-01,917.683
2007-05-02,931.044
2007-05-03,940.982
2007-05-04,945.196
2007-05-07,955.893
2007-05-08,957.141
2007-05-09,955.812
2007-05-10,951.405
2007-05-11,956.466
2007-05-14,955.231
2007-05-15,965.22
2007-05-16,967.267
2007-05-17,976.351
2007-05-18,983.668
2007-05-21,988.93
2007-05-22,987.806
2007-05-23,993.689
2007-05-24,978.896
2007-05-25,986.945
2007-05-28,990.217
2007-05-29,990.596
2007-05-30,996.082
2007-05-31,1000.0
2007-06-01,1009.625
2007-06-04,1018.439
2007-06-05,1014.544
2007-06-06,1002.275
2007-06-07,982.355
2007-06-08,989.66
2007-06-11,991.76
2007-06-12,981.829
2007-06-13,989.715
2007-06-14,998.958
2007-06-15,1013.428
2007-06-18,1007.32
2007-06-19,1012.442
2007-06-20,1000.94
2007-06-21,1002.944
2007-06-22,998.567
2007-06-25,984.915
2007-06-26,973.756
2007-06-27,977.519
2007-06-28,984.483
2007-06-29,997.697
2007-07-02,1007.451
2007-07-03,1010.425
2007-07-04,1015.103
2007-07-05,1015.555
2007-07-06,1029.251
2007-07-09,1032.298
2007-07-10,1025.996
2007-07-11,1022.96
2007-07-12,1047.547
2007-07-13,1057.187
2007-07-16,1050.198
2007-07-17,1053.304
2007-07-18,1069.504
2007-07-19,1073.361
2007-07-20,1069.589
2007-07-23,1059.58
2007-07-24,1035.209
2007-07-25,1031.609
2007-07-26,1006.198
2007-07-27,993.185
2007-07-30,992.736
2007-07-31,992.964
2007-08-01,985.382
2007-08-02,1001.775
2007-08-03,983.009
2007-08-06,984.036
2007-08-07,980.811
2007-08-08,1002.829
2007-08-09,975.227
2007-08-10,974.074
2007-08-13,974.77
2007-08-14,949.347
2007-08-15,924.85
2007-08-16,912.19
2007-08-17,939.069
2007-08-20,945.69
2007-08-21,954.554
2007-08-22,968.887
2007-08-23,976.602
2007-08-24,982.601
2007-08-27,980.373
2007-08-28,955.244
2007-08-29,971.561
2007-08-30,972.034
2007-08-31,987.474
2007-09-03,992.823
2007-09-04,1000.025
2007-09-05,994.769
2007-09-06,1002.504
2007-09-07,992.889
2007-09-10,987.545
2007-09-11,1002.999
2007-09-12,1013.657
2007-09-13,1025.193
2007-09-14,1026.141
2007-09-17,1028.039
2007-09-18,1049.168
2007-09-19,1050.884
2007-09-20,1059.21
2007-09-21,1067.838
2007-09-24,1068.36
2007-09-25,1071.075
2007-09-26,1069.109
2007-09-27,1081.53
2007-09-28,1088.221
2007-10-01,1097.507
2007-10-02,1085.718
2007-10-03,1079.073
2007-10-04,1084.704
2007-10-05,1113.833
2007-10-08,1108.747
2007-10-09,1112.53
2007-10-10,1115.764
2007-10-11,1121.48
2007-10-12,1126.256
2007-10-15,1121.717
2007-10-16,1108.609
2007-10-17,1119.518
2007-10-18,1126.622
2007-10-19,1112.975
2007-10-22,1099.891
2007-10-23,1118.454
2007-10-24,1113.797
2007-10-25,1121.006
2007-10-26,1141.586
2007-10-29,1162.751
2007-10-30,1154.563
2007-10-31,1186.295
2007-11-01,1164.996
2007-11-02,1182.004
2007-11-05,1176.223
2007-11-06,1197.057
2007-11-07,1186.765
2007-11-08,1173.332
2007-11-09,1133.516
2007-11-12,1082.6
2007-11-13,1094.32
2007-11-14,1107.924
2007-11-15,1062.639
2007-11-16,1065.632
2007-11-19,1043.944
2007-11-20,1050.765
2007-11-21,1030.216
2007-11-22,1041.177
2007-11-23,1046.644
2007-11-26,1037.115
2007-11-27,1034.318
2007-11-28,1058.537
2007-11-29,1059.926
2007-11-30,1053.742
2007-12-03,1049.553
2007-12-04,1033.888
2007-12-05,1043.662
2007-12-06,1052.036
2007-12-07,1060.446
2007-12-10,1066.33
2007-12-11,1044.482
2007-12-12,1052.953
2007-12-13,1039.479
2007-12-14,1034.681
2007-12-17,1023.036
2007-12-18,1017.305
2007-12-19,1027.999
2007-12-20,1033.812
2007-12-21,1055.206
2007-12-24,1068.175
2007-12-25,1068.175
2007-12-26,1073.444
2007-12-27,1074.473
2007-12-28,1091.24
2007-12-31,1080.243
2008-01-01,1080.243
2008-01-02,1078.234
2008-01-03,1085.857
2008-01-04,1059.508
2008-01-07,1043.954
2008-01-08,1046.042
2008-01-09,1038.96
2008-01-10,1039.746
2008-01-11,1030.929
2008-01-14,1038.639
2008-01-15,1009.822
2008-01-16,983.68
2008-01-17,960.238
2008-01-18,956.902
2008-01-21,905.411
2008-01-22,950.988
2008-01-23,950.895
2008-01-24,983.955
2008-01-25,990.559
2008-01-28,999.558
2008-01-29,1009.653
2008-01-30,1008.712
2008-01-31,1008.397
2008-02-01,1030.996
2008-02-04,1029.624
2008-02-05,992.581
2008-02-06,990.733
2008-02-07,987.736
2008-02-08,1006.494
2008-02-11,1012.014
2008-02-12,1014.468
2008-02-13,1026.131
2008-02-14,1026.269
2008-02-15,1020.153
2008-02-18,1014.786
2008-02-19,1027.024
2008-02-20,1028.664
2008-02-21,1031.913
2008-02-22,1036.64
2008-02-25,1061.056
2008-02-26,1080.237
2008-02-27,1087.062
2008-02-28,1102.322
2008-02-29,1072.743
2008-03-03,1058.219
2008-03-04,1050.133
2008-03-05,1061.654
2008-03-06,1048.441
2008-03-07,1039.804
2008-03-10,1005.56
2008-03-11,1035.339
2008-03-12,1038.271
2008-03-13,1056.154
2008-03-14,1037.582
2008-03-17,1002.542
2008-03-18,1021.412
2008-03-19,979.219
2008-03-20,961.618
2008-03-21,961.618
2008-03-24,987.518
2008-03-25,1013.306
2008-03-26,1018.758
2008-03-27,1022.951
2008-03-28,1007.515
2008-03-31,1009.239
2008-04-01,1011.169
2008-04-02,1029.08
2008-04-03,1041.237
2008-04-04,1051.646
2008-04-07,1053.406
2008-04-08,1050.043
2008-04-09,1045.213
2008-04-10,1059.299
2008-04-11,1039.595
2008-04-14,1044.971
2008-04-15,1056.65
2008-04-16,1091.605
2008-04-17,1082.919
2008-04-18,1094.682
2008-04-21,1105.783
2008-04-22,1099.146
2008-04-23,1072.437
2008-04-24,1067.369
2008-04-25,1082.945
2008-04-28,1076.828
2008-04-29,1059.099
2008-04-30,1076.215
2008-05-01,1071.464
2008-05-02,1090.033
2008-05-05,1095.248
2008-05-06,1113.706
2008-05-07,1114.857
2008-05-08,1122.548
2008-05-09,1122.226
2008-05-12,1133.535
2008-05-13,1134.036
2008-05-14,1135.218
2008-05-15,1153.461
2008-05-16,1169.159
2008-05-19,1175.344
2008-05-20,1183.068
2008-05-21,1171.44
2008-05-22,1171.902
2008-05-23,1162.749
2008-05-26,1162.567
2008-05-27,1137.987
2008-05-28,1153.478
2008-05-29,1154.729
2008-05-30,1154.938
2008-06-02,1154.571
2008-06-03,1141.837
2008-06-04,1129.918
2008-06-05,1144.333
2008-06-06,1147.648
2008-06-09,1141.093
2008-06-10,1125.233
2008-06-11,1129.52
2008-06-12,1112.506
2008-06-13,1123.135
2008-06-16,1140.991
2008-06-17,1154.376
2008-06-18,1152.535
2008-06-19,1139.729
2008-06-20,1116.342
2008-06-23,1126.834
2008-06-24,1107.752
2008-06-25,1112.656
2008-06-26,1103.099
2008-06-27,1108.726
2008-06-30,1113.348
2008-07-01,1104.097
2008-07-02,1077.764
2008-07-03,1081.396
2008-07-04,1073.712
2008-07-07,1050.73
2008-07-08,1053.534
2008-07-09,1047.397
2008-07-10,1061.439
2008-07-11,1057.323
2008-07-14,1063.6
2008-07-15,1042.057
2008-07-16,1047.405
2008-07-17,1048.124
2008-07-18,1047.326
2008-07-21,1062.994
2008-07-22,1056.6
2008-07-23,1042.833
2008-07-24,1018.199
2008-07-25,1025.076
2008-07-28,1013.47
2008-07-29,1011.665
2008-07-30,1042.289
2008-07-31,1032.931
2008-08-01,1022.988
2008-08-04,1019.22
2008-08-05,989.243
2008-08-06,1001.328
2008-08-07,990.533
2008-08-08,970.774
2008-08-11,961.274
2008-08-12,962.736
2008-08-13,975.071
2008-08-14,978.729
2008-08-15,956.729
2008-08-18,960.589
2008-08-19,954.912
2008-08-20,976.637
2008-08-21,1008.729
2008-08-22,999.933
2008-08-25,986.562
2008-08-26,989.868
2008-08-27,1005.098
2008-08-28,1017.384
2008-08-29,1011.766
2008-09-01,1003.199
2008-09-02,965.344
2008-09-03,960.93
2008-09-04,935.302
2008-09-05,934.536
2008-09-08,921.354
2008-09-09,883.06
2008-09-10,907.086
2008-09-11,908.619
2008-09-12,933.331
2008-09-15,890.34
2008-09-16,885.703
2008-09-17,857.676
2008-09-18,877.359
2008-09-19,955.926
2008-09-22,949.487
2008-09-23,942.354
2008-09-24,940.757
2008-09-25,945.036
2008-09-26,910.436
2008-09-29,846.041
2008-09-30,859.261
2008-10-01,857.306
2008-10-02,785.784
2008-10-03,774.949
2008-10-06,716.593
2008-10-07,690.746
2008-10-08,699.814
2008-10-09,652.769
2008-10-10,593.711
2008-10-13,609.196
2008-10-14,674.024
2008-10-15,615.969
2008-10-16,604.744
2008-10-17,626.964
2008-10-20,666.376
2008-10-21,624.495
2008-10-22,570.255
2008-10-23,573.218
2008-10-24,564.196
2008-10-27,509.33
2008-10-28,546.614
2008-10-29,598.233
2008-10-30,624.579
2008-10-31,621.461
2008-11-03,630.932
2008-11-04,679.054
2008-11-05,661.692
2008-11-06,627.454
2008-11-07,630.803
2008-11-10,629.753
2008-11-11,604.669
2008-11-12,561.02
2008-11-13,587.812
2008-11-14,572.558
2008-11-17,551.161
2008-11-18,557.221
2008-11-19,529.463
2008-11-20,460.594
2008-11-21,490.725
2008-11-24,530.075
2008-11-25,531.004
2008-11-26,547.401
2008-11-27,552.346
2008-11-28,583.913
2008-12-01,526.334
2008-12-02,521.845
2008-12-03,515.558
2008-12-04,496.211
2008-12-05,487.757
2008-12-08,532.177
2008-12-09,520.037
2008-12-10,535.895
2008-12-11,535.635
2008-12-12,537.881
2008-12-15,537.649
2008-12-16,558.989
2008-12-17,567.98
2008-12-18,553.618
2008-12-19,550.357
2008-12-22,530.595
2008-12-23,536.288
2008-12-24,535.978
2008-12-25,535.978
2008-12-26,533.498
2008-12-29,555.415
2008-12-30,566.368
2008-12-31,571.601
2009-01-01,571.601
2009-01-02,597.468
2009-01-05,614.896
2009-01-06,632.592
2009-01-07,603.819
2009-01-08,613.517
2009-01-09,600.355
2009-01-12,574.279
2009-01-13,574.398
2009-01-14,549.369
2009-01-15,552.319
2009-01-16,562.608
2009-01-19,554.798
2009-01-20,531.317
2009-01-21,542.271
2009-01-22,529.388
2009-01-23,544.373
2009-01-26,560.162
2009-01-27,562.021
2009-01-28,581.318
2009-01-29,569.095
2009-01-30,553.9
2009-02-02,550.718
2009-02-03,549.875
2009-02-04,560.057
2009-02-05,570.209
2009-02-06,573.514
2009-02-09,586.339
2009-02-10,570.19
2009-02-11,553.669
2009-02-12,555.784
2009-02-13,553.805
2009-02-16,552.402
2009-02-17,525.517
2009-02-18,512.87
2009-02-19,514.154
2009-02-20,498.099
2009-02-23,483.183
2009-02-24,498.535
2009-02-25,497.64
2009-02-26,521.024
2009-02-27,506.657
2009-03-02,472.043
2009-03-03,466.523
2009-03-04,481.023
2009-03-05,470.156
2009-03-06,467.575
2009-03-09,461.126
2009-03-10,487.504
2009-03-11,495.88
2009-03-12,509.568
2009-03-13,516.95
2009-03-16,523.072
2009-03-17,533.955
2009-03-18,538.861
2009-03-19,560.469
2009-03-20,547.047
2009-03-23,578.768
2009-03-24,574.22
2009-03-25,571.717
2009-03-26,580.989
2009-03-27,567.277
2009-03-30,545.538
2009-03-31,552.1
2009-04-01,562.602
2009-04-02,581.411
2009-04-03,585.701
2009-04-06,580.362
2009-04-07,568.39
2009-04-08,577.58
2009-04-09,598.693
2009-04-10,598.693
2009-04-13,605.705
2009-04-14,608.917
2009-04-15,611.675
2009-04-16,619.153
2009-04-17,620.792
2009-04-20,591.05
2009-04-21,595.345
2009-04-22,600.324
2009-04-23,613.564
2009-04-24,631.182
2009-04-27,621.655
2009-04-28,613.366
2009-04-29,627.879
2009-04-30,629.944
2009-05-01,640.483
2009-05-04,673.148
2009-05-05,674.821
2009-05-06,694.141
2009-05-07,685.348
2009-05-08,709.801
2009-05-11,700.887
2009-05-12,697.538
2009-05-13,670.311
2009-05-14,674.025
2009-05-15,673.089
2009-05-18,675.052
2009-05-19,703.195
2009-05-20,722.159
2009-05-21,700.526
2009-05-22,715.836
2009-05-25,720.536
2009-05-26,739.348
2009-05-27,735.735
2009-05-28,753.427
2009-05-29,763.45
2009-06-01,788.701
2009-06-02,790.918
2009-06-03,756.643
2009-06-04,769.078
2009-06-05,767.464
2009-06-08,758.06
2009-06-09,770.314
2009-06-10,770.025
2009-06-11,787.226
2009-06-12,768.93
2009-06-15,741.07
2009-06-16,735.436
2009-06-17,710.948
2009-06-18,724.312
2009-06-19,732.703
2009-06-22,686.911
2009-06-23,691.005
2009-06-24,711.33
2009-06-25,719.401
2009-06-26,729.461
2009-06-29,731.389
2009-06-30,721.319
2009-07-01,729.675
2009-07-02,712.651
2009-07-03,716.534
2009-07-06,696.2
2009-07-07,685.667
2009-07-08,670.171
2009-07-09,678.89
2009-07-10,675.33
2009-07-13,687.377
2009-07-14,707.206
2009-07-15,735.868
2009-07-16,744.484
2009-07-17,750.832
2009-07-20,769.401
2009-07-21,771.971
2009-07-22,767.467
2009-07-23,793.241
2009-07-24,800.241
2009-07-27,805.495
2009-07-28,788.326
2009-07-29,777.776
2009-07-30,798.23
2009-07-31,808.001
2009-08-03,819.754
2009-08-04,835.546
2009-08-05,835.222
2009-08-06,813.593
2009-08-07,810.938
2009-08-10,805.785
2009-08-11,781.027
2009-08-12,791.846
2009-08-13,808.253
2009-08-14,803.09
2009-08-17,766.61
2009-08-18,780.386
2009-08-19,783.059
2009-08-20,789.93
2009-08-21,810.664
2009-08-24,812.505
2009-08-25,817.985
2009-08-26,803.459
2009-08-27,804.602
2009-08-28,819.821
2009-08-31,800.567
2009-09-01,789.753
2009-09-02,784.072
2009-09-03,800.396
2009-09-04,819.343
2009-09-07,830.421
2009-09-08,840.061
2009-09-09,829.392
2009-09-10,836.555
2009-09-11,850.902
2009-09-14,847.492
2009-09-15,863.931
2009-09-16,878.657
2009-09-17,883.748
2009-09-18,869.064
2009-09-21,857.766
2009-09-22,880.698
2009-09-23,872.954
2009-09-24,844.839
2009-09-25,836.562
2009-09-28,845.36
2009-09-29,851.303
2009-09-30,862.865
2009-10-01,838.359
2009-10-02,823.258
2009-10-05,838.855
2009-10-06,865.01
2009-10-07,870.5
2009-10-08,884.481
2009-10-09,893.0
2009-10-12,899.775
2009-10-13,900.408
2009-10-14,913.267
2009-10-15,909.241
2009-10-16,900.906
2009-10-19,908.843
2009-10-20,896.36
2009-10-21,892.938
2009-10-22,898.321
2009-10-23,882.316
2009-10-26,861.467
2009-10-27,844.514
2009-10-28,816.496
2009-10-29,842.181
2009-10-30,823.937
2009-11-02,823.504
2009-11-03,839.611
2009-11-04,849.531
2009-11-05,857.26
2009-11-06,857.195
2009-11-09,885.835
2009-11-10,884.89
2009-11-11,891.278
2009-11-12,882.568
2009-11-13,885.61
2009-11-16,898.606
2009-11-17,894.659
2009-11-18,906.255
2009-11-19,885.429
2009-11-20,881.539
2009-11-23,897.874
2009-11-24,887.982
2009-11-25,903.171
2009-11-26,880.736
2009-11-27,881.779
2009-11-30,885.819
2009-12-01,916.264
2009-12-02,920.47
2009-12-03,901.493
2009-12-04,894.451
2009-12-07,891.695
2009-12-08,874.094
2009-12-09,880.324
2009-12-10,889.74
2009-12-11,884.87
2009-12-14,889.866
2009-12-15,890.001
2009-12-16,898.509
2009-12-17,876.508
2009-12-18,878.005
2009-12-21,892.37
2009-12-22,896.173
2009-12-23,908.049
2009-12-24,916.203
2009-12-25,916.203
2009-12-28,920.725
2009-12-29,918.664
2009-12-30,911.659
2009-12-31,916.267
2010-01-01,916.267
2010-01-04,938.23
2010-01-05,938.988
2010-01-06,946.229
2010-01-07,941.475
2010-01-08,947.547
2010-01-11,951.348
2010-01-12,935.187
2010-01-13,938.83
2010-01-14,942.098
2010-01-15,931.412
2010-01-18,938.195
2010-01-19,934.416
2010-01-20,913.033
2010-01-21,895.382
2010-01-22,881.504
2010-01-25,877.267
2010-01-26,874.73
2010-01-27,870.487
2010-01-28,869.306
2010-01-29,851.969
2010-02-01,869.08
2010-02-02,881.438
2010-02-03,879.107
2010-02-04,850.585
2010-02-05,859.544
2010-02-08,851.299
2010-02-09,860.0
2010-02-10,865.047
2010-02-11,884.735
2010-02-12,890.029
2010-02-15,894.394
2010-02-16,910.268
2010-02-17,911.335
2010-02-18,920.047
2010-02-19,916.828
2010-02-22,913.942
2010-02-23,899.361
2010-02-24,896.391
2010-02-25,894.336
2010-02-26,901.92
2010-03-01,918.397
2010-03-02,938.997
2010-03-03,945.115
2010-03-04,940.996
2010-03-05,957.519
2010-03-08,956.232
2010-03-09,953.423
2010-03-10,960.438
2010-03-11,956.733
2010-03-12,971.376
2010-03-15,965.96
2010-03-16,979.441
2010-03-17,983.92
2010-03-18,976.3
2010-03-19,967.322
2010-03-22,965.052
2010-03-23,972.993
2010-03-24,957.989
2010-03-25,965.083
2010-03-26,956.481
2010-03-29,972.041
2010-03-30,972.646
2010-03-31,976.729
2010-04-01,991.671
2010-04-02,991.671
2010-04-05,1000.915
2010-04-06,1002.561
2010-04-07,995.856
2010-04-08,992.673
2010-04-09,999.184
2010-04-12,999.73
2010-04-13,991.453
2010-04-14,1009.045
2010-04-15,1008.333
2010-04-16,982.733
2010-04-19,981.783
2010-04-20,998.891
2010-04-21,1002.301
2010-04-22,1003.06
2010-04-23,1006.048
2010-04-26,1011.448
2010-04-27,995.019
2010-04-28,983.876
2010-04-29,1001.255
2010-04-30,994.04
2010-05-03,990.672
2010-05-04,968.133
2010-05-05,951.954
2010-05-06,941.508
2010-05-07,916.886
2010-05-10,957.058
2010-05-11,966.368
2010-05-12,989.155
2010-05-13,980.461
2010-05-14,958.943
2010-05-17,940.774
2010-05-18,939.033
2010-05-19,915.05
2010-05-20,877.017
2010-05-21,892.39
2010-05-24,894.073
2010-05-25,876.297
2010-05-26,893.645
2010-05-27,917.455
2010-05-28,913.741
2010-05-31,923.117
2010-06-01,910.48
2010-06-02,928.106
2010-06-03,933.501
2010-06-04,906.457
2010-06-07,894.588
2010-06-08,897.323
2010-06-09,907.619
2010-06-10,927.819
2010-06-11,928.196
2010-06-14,939.477
2010-06-15,953.922
2010-06-16,958.439
2010-06-17,954.471
2010-06-18,959.732
2010-06-21,965.388
2010-06-22,952.058
2010-06-23,931.386
2010-06-24,919.82
2010-06-25,926.468
2010-06-28,925.243
2010-06-29,883.269
2010-06-30,875.599
2010-07-01,874.652
2010-07-02,866.611
2010-07-05,856.249
2010-07-06,878.761
2010-07-07,892.833
2010-07-08,904.59
2010-07-09,924.657
2010-07-12,920.223
2010-07-13,933.223
2010-07-14,927.682
2010-07-15,929.698
2010-07-16,905.727
2010-07-19,901.143
2010-07-20,907.132
2010-07-21,909.873
2010-07-22,925.86
2010-07-23,929.309
2010-07-26,938.522
2010-07-27,934.095
2010-07-28,930.672
2010-07-29,936.719
2010-07-30,939.236
2010-08-02,946.589
2010-08-03,950.422
2010-08-04,959.066
2010-08-05,956.728
2010-08-06,948.412
2010-08-09,954.16
2010-08-10,942.066
2010-08-11,914.48
2010-08-12,908.897
2010-08-13,916.415
2010-08-16,912.905
2010-08-17,936.939
