Date,USA VALUE Standard (Large+Mid Cap)
2005-06-15,3706.732
2005-06-16,3722.64
2005-06-17,3747.876
2005-06-20,3743.057
2005-06-21,3732.331
2005-06-22,3732.972
2005-06-23,3694.825
2005-06-24,3669.591
2005-06-27,3668.912
2005-06-28,3699.341
2005-06-29,3699.39
2005-06-30,3670.749
2005-07-01,3685.177
2005-07-04,3685.177
2005-07-05,3713.631
2005-07-06,3680.559
2005-07-07,3686.932
2005-07-08,3724.992
2005-07-11,3745.753
2005-07-12,3749.757
2005-07-13,3755.799
2005-07-14,3761.685
2005-07-15,3765.636
2005-07-18,3739.886
2005-07-19,3755.587
2005-07-20,3771.567
2005-07-21,3740.472
2005-07-22,3765.917
2005-07-25,3755.108
2005-07-26,3757.926
2005-07-27,3771.421
2005-07-28,3790.765
2005-07-29,3761.235
2005-08-01,3758.85
2005-08-02,3786.369
2005-08-03,3790.184
2005-08-04,3762.926
2005-08-05,3725.037
2005-08-08,3715.854
2005-08-09,3740.867
2005-08-10,3742.383
2005-08-11,3772.207
2005-08-12,3753.352
2005-08-15,3761.227
2005-08-16,3723.774
2005-08-17,3725.088
2005-08-18,3722.57
2005-08-19,3726.657
2005-08-22,3735.127
2005-08-23,3721.854
2005-08-24,3695.87
2005-08-25,3705.417
2005-08-26,3680.619
2005-08-29,3698.69
2005-08-30,3689.429
2005-08-31,3728.032
2005-09-01,3739.103
2005-09-02,3731.36
2005-09-05,3731.36
2005-09-06,3772.554
2005-09-07,3782.576
2005-09-08,3769.007
2005-09-09,3802.236
2005-09-12,3799.92
2005-09-13,3773.7
2005-09-14,3771.605
2005-09-15,3775.084
2005-09-16,3814.826
2005-09-19,3795.873
2005-09-20,3772.324
2005-09-21,3733.864
2005-09-22,3738.889
2005-09-23,3741.771
2005-09-26,3747.687
2005-09-27,3747.779
2005-09-28,3751.076
2005-09-29,3783.467
2005-09-30,3777.94
2005-10-03,3770.682
2005-10-04,3724.105
2005-10-05,3672.02
2005-10-06,3662.013
2005-10-07,3676.597
2005-10-10,3644.199
2005-10-11,3637.945
2005-10-12,3615.329
2005-10-13,3606.035
2005-10-14,3636.517
2005-10-17,3649.679
2005-10-18,3606.092
2005-10-19,3654.388
2005-10-20,3591.699
2005-10-21,3596.854
2005-10-24,3663.529
2005-10-25,3657.867
2005-10-26,3646.238
2005-10-27,3616.886
2005-10-28,3678.333
2005-10-31,3693.495
2005-11-01,3682.399
2005-11-02,3716.015
2005-11-03,3727.609
2005-11-04,3725.741
2005-11-07,3732.08
2005-11-08,3722.709
2005-11-09,3734.98
2005-11-10,3764.633
2005-11-11,3780.414
2005-11-14,3773.831
2005-11-15,3753.557
2005-11-16,3754.634
2005-11-17,3787.952
2005-11-18,3816.541
2005-11-21,3838.577
2005-11-22,3858.089
2005-11-23,3877.561
2005-11-24,3877.561
2005-11-25,3886.458
2005-11-28,3855.937
2005-11-29,3859.016
2005-11-30,3825.953
2005-12-01,3867.061
2005-12-02,3865.25
2005-12-05,3863.485
2005-12-06,3863.825
2005-12-07,3840.189
2005-12-08,3836.662
2005-12-09,3846.826
2005-12-12,3849.142
2005-12-13,3882.072
2005-12-14,3905.425
2005-12-15,3897.8
2005-12-16,3890.416
2005-12-19,3880.269
2005-12-20,3876.844
2005-12-21,3884.834
2005-12-22,3902.816
2005-12-23,3904.41
2005-12-26,3904.41
2005-12-27,3870.041
2005-12-28,3872.997
2005-12-29,3867.576
2005-12-30,3852.457
2006-01-02,3852.457
2006-01-03,3916.819
2006-01-04,3926.156
2006-01-05,3929.383
2006-01-06,3963.368
2006-01-09,3977.322
2006-01-10,3974.636
2006-01-11,3988.768
2006-01-12,3962.549
2006-01-13,3970.7
2006-01-16,3970.7
2006-01-17,3954.158
2006-01-18,3940.478
2006-01-19,3957.711
2006-01-20,3886.873
2006-01-23,3900.734
2006-01-24,3905.752
2006-01-25,3904.292
2006-01-26,3935.975
2006-01-27,3963.712
2006-01-30,3967.874
2006-01-31,3952.305
2006-02-01,3958.019
2006-02-02,3921.345
2006-02-03,3901.275
2006-02-06,3912.538
2006-02-07,3881.608
2006-02-08,3913.294
2006-02-09,3916.436
2006-02-10,3924.983
2006-02-13,3917.284
2006-02-14,3956.175
2006-02-15,3969.102
2006-02-16,3997.092
2006-02-17,3999.675
2006-02-20,3999.675
2006-02-21,3988.533
2006-02-22,4026.12
2006-02-23,4009.416
2006-02-24,4015.804
2006-02-27,4025.074
2006-02-28,3985.038
2006-03-01,4010.38
2006-03-02,4001.898
2006-03-03,3997.625
2006-03-06,3972.723
2006-03-07,3971.573
2006-03-08,3974.895
2006-03-09,3958.545
2006-03-10,3989.555
2006-03-13,4000.473
2006-03-14,4041.754
2006-03-15,4060.669
2006-03-16,4075.933
2006-03-17,4079.755
2006-03-20,4069.064
2006-03-21,4044.425
2006-03-22,4075.654
2006-03-23,4063.29
2006-03-24,4068.068
2006-03-27,4062.677
2006-03-28,4032.212
2006-03-29,4058.64
2006-03-30,4045.887
2006-03-31,4033.046
2006-04-03,4045.194
2006-04-04,4073.093
2006-04-05,4088.703
2006-04-06,4073.718
2006-04-07,4029.355
2006-04-10,4033.227
2006-04-11,4006.198
2006-04-12,4011.419
2006-04-13,4008.65
2006-04-14,4008.65
2006-04-17,4004.309
2006-04-18,4079.917
2006-04-19,4087.642
2006-04-20,4096.35
2006-04-21,4102.983
2006-04-24,4097.286
2006-04-25,4075.409
2006-04-26,4087.634
2006-04-27,4111.952
2006-04-28,4136.477
2006-05-01,4114.86
2006-05-02,4145.778
2006-05-03,4136.931
2006-05-04,4148.812
2006-05-05,4197.212
2006-05-08,4189.761
2006-05-09,4195.268
2006-05-10,4191.926
2006-05-11,4142.146
2006-05-12,4090.586
2006-05-15,4102.42
2006-05-16,4099.77
2006-05-17,4020.396
2006-05-18,3991.685
2006-05-19,4010.549
2006-05-22,4002.222
2006-05-23,3984.992
2006-05-24,3984.423
2006-05-25,4029.258
2006-05-26,4056.83
2006-05-29,4056.83
2006-05-30,3996.649
2006-05-31,4031.645
2006-06-01,4078.544
2006-06-02,4092.895
2006-06-05,4029.111
2006-06-06,4021.456
2006-06-07,4003.597
2006-06-08,4010.778
2006-06-09,3994.551
2006-06-12,3956.42
2006-06-13,3906.49
2006-06-14,3915.196
2006-06-15,3992.946
2006-06-16,3978.967
2006-06-19,3945.159
2006-06-20,3948.169
2006-06-21,3976.504
2006-06-22,3962.023
2006-06-23,3956.096
2006-06-26,3981.75
2006-06-27,3954.057
2006-06-28,3979.036
2006-06-29,4054.948
2006-06-30,4050.753
2006-07-03,4087.935
2006-07-04,4087.935
2006-07-05,4071.261
2006-07-06,4088.813
2006-07-07,4069.547
2006-07-10,4082.129
2006-07-11,4092.874
2006-07-12,4055.684
2006-07-13,4005.811
2006-07-14,3988.492
2006-07-17,3982.448
2006-07-18,3995.943
2006-07-19,4072.563
2006-07-20,4052.191
2006-07-21,4030.527
2006-07-24,4092.322
2006-07-25,4118.765
2006-07-26,4126.773
2006-07-27,4112.754
2006-07-28,4163.081
2006-07-31,4155.477
2006-08-01,4146.555
2006-08-02,4161.392
2006-08-03,4169.604
2006-08-04,4173.017
2006-08-07,4162.326
2006-08-08,4150.411
2006-08-09,4125.451
2006-08-10,4139.786
2006-08-11,4127.568
2006-08-14,4131.519
2006-08-15,4180.506
2006-08-16,4199.469
2006-08-17,4206.791
2006-08-18,4225.733
2006-08-21,4213.696
2006-08-22,4221.727
2006-08-23,4209.497
2006-08-24,4224.869
2006-08-25,4215.219
2006-08-28,4237.027
2006-08-29,4240.99
2006-08-30,4235.343
2006-08-31,4235.751
2006-09-01,4257.268
2006-09-04,4257.268
2006-09-05,4263.821
2006-09-06,4235.799
2006-09-07,4217.136
2006-09-08,4230.818
2006-09-11,4222.63
2006-09-12,4256.589
2006-09-13,4276.441
2006-09-14,4270.516
2006-09-15,4277.021
2006-09-18,4280.776
2006-09-19,4276.431
2006-09-20,4290.571
2006-09-21,4271.596
2006-09-22,4272.768
2006-09-25,4305.111
2006-09-26,4335.883
2006-09-27,4335.221
2006-09-28,4343.406
2006-09-29,4334.417
2006-10-02,4329.775
2006-10-03,4338.95
2006-10-04,4381.785
2006-10-05,4387.542
2006-10-06,4376.977
2006-10-09,4383.447
2006-10-10,4394.978
2006-10-11,4386.682
2006-10-12,4420.76
2006-10-13,4432.74
2006-10-16,4442.353
2006-10-17,4433.119
2006-10-18,4445.524
2006-10-19,4445.044
2006-10-20,4452.56
2006-10-23,4476.825
2006-10-24,4477.44
2006-10-25,4496.151
2006-10-26,4511.768
2006-10-27,4481.58
2006-10-30,4478.458
2006-10-31,4476.066
2006-11-01,4452.299
2006-11-02,4449.209
2006-11-03,4439.675
2006-11-06,4486.038
2006-11-07,4491.717
2006-11-08,4507.997
2006-11-09,4486.602
2006-11-10,4493.817
2006-11-13,4505.057
2006-11-14,4524.766
2006-11-15,4528.487
2006-11-16,4537.965
2006-11-17,4548.837
2006-11-20,4545.629
2006-11-21,4549.453
2006-11-22,4552.777
2006-11-23,4552.777
2006-11-24,4536.489
2006-11-27,4487.202
2006-11-28,4499.915
2006-11-29,4548.011
2006-11-30,4555.984
2006-12-01,4551.367
2006-12-04,4575.548
2006-12-05,4594.13
2006-12-06,4584.594
2006-12-07,4572.629
2006-12-08,4577.273
2006-12-11,4596.651
2006-12-12,4604.024
2006-12-13,4613.663
2006-12-14,4650.493
2006-12-15,4660.238
2006-12-18,4649.472
2006-12-19,4663.852
2006-12-20,4661.517
2006-12-21,4649.994
2006-12-22,4628.941
2006-12-25,4628.941
2006-12-26,4653.168
2006-12-27,4691.353
2006-12-28,4683.15
2006-12-29,4659.913
2007-01-01,4659.913
2007-01-02,4659.913
2007-01-03,4655.077
2007-01-04,4646.137
2007-01-05,4614.716
2007-01-08,4620.943
2007-01-09,4612.574
2007-01-10,4612.093
2007-01-11,4632.005
2007-01-12,4650.304
2007-01-15,4650.304
2007-01-16,4656.077
2007-01-17,4657.143
2007-01-18,4658.364
2007-01-19,4672.076
2007-01-22,4654.467
2007-01-23,4676.821
2007-01-24,4711.643
2007-01-25,4660.948
2007-01-26,4659.639
2007-01-29,4654.185
2007-01-30,4686.198
2007-01-31,4712.69
2007-02-01,4745.875
2007-02-02,4756.291
2007-02-05,4758.784
2007-02-06,4766.516
2007-02-07,4766.957
2007-02-08,4758.679
2007-02-09,4730.416
2007-02-12,4720.399
2007-02-13,4763.006
2007-02-14,4793.053
2007-02-15,4788.908
2007-02-16,4790.143
2007-02-19,4790.143
2007-02-20,4800.754
2007-02-21,4786.908
2007-02-22,4778.91
2007-02-23,4760.549
2007-02-26,4767.237
2007-02-27,4611.182
2007-02-28,4633.261
2007-03-01,4624.244
2007-03-02,4573.207
2007-03-05,4522.357
2007-03-06,4594.681
2007-03-07,4582.089
2007-03-08,4617.326
2007-03-09,4622.862
2007-03-12,4632.737
2007-03-13,4537.474
2007-03-14,4563.245
2007-03-15,4587.949
2007-03-16,4565.111
2007-03-19,4617.013
2007-03-20,4654.038
2007-03-21,4733.146
2007-03-22,4734.896
2007-03-23,4741.833
2007-03-26,4746.748
2007-03-27,4723.314
2007-03-28,4687.668
2007-03-29,4714.059
2007-03-30,4705.538
2007-04-02,4719.291
2007-04-03,4759.818
2007-04-04,4755.883
2007-04-05,4768.407
2007-04-06,4768.407
2007-04-09,4770.9
2007-04-10,4785.336
2007-04-11,4754.76
2007-04-12,4774.988
2007-04-13,4795.534
2007-04-16,4846.816
2007-04-17,4849.471
2007-04-18,4863.587
2007-04-19,4855.673
2007-04-20,4900.518
2007-04-23,4883.295
2007-04-24,4876.43
2007-04-25,4935.096
2007-04-26,4933.898
2007-04-27,4931.753
2007-04-30,4899.491
2007-05-01,4915.866
2007-05-02,4942.564
2007-05-03,4970.088
2007-05-04,4979.393
2007-05-07,4998.335
2007-05-08,4992.841
2007-05-09,5013.362
2007-05-10,4944.921
2007-05-11,4994.441
2007-05-14,4987.776
2007-05-15,4990.763
2007-05-16,5029.794
2007-05-17,5023.882
2007-05-18,5053.789
2007-05-21,5060.948
2007-05-22,5057.167
2007-05-23,5049.477
2007-05-24,5002.469
2007-05-25,5028.94
2007-05-28,5028.94
2007-05-29,5033.631
2007-05-30,5073.207
2007-05-31,5068.166
2007-06-01,5086.953
2007-06-04,5091.958
2007-06-05,5059.3
2007-06-06,5014.683
2007-06-07,4925.606
2007-06-08,4980.641
2007-06-11,4993.516
2007-06-12,4936.618
2007-06-13,5015.534
2007-06-14,5034.238
2007-06-15,5066.631
2007-06-18,5059.925
2007-06-19,5075.512
2007-06-20,4989.852
2007-06-21,5018.746
2007-06-22,4946.542
2007-06-25,4933.462
2007-06-26,4918.648
2007-06-27,4962.559
2007-06-28,4962.216
2007-06-29,4955.038
2007-07-02,5010.482
2007-07-03,5030.045
2007-07-04,5030.045
2007-07-05,5018.125
2007-07-06,5030.746
2007-07-09,5034.359
2007-07-10,4950.721
2007-07-11,4979.117
2007-07-12,5075.351
2007-07-13,5097.034
2007-07-16,5088.191
2007-07-17,5084.248
2007-07-18,5069.995
2007-07-19,5085.686
2007-07-20,5016.888
2007-07-23,5045.425
2007-07-24,4927.314
2007-07-25,4957.1
2007-07-26,4825.124
2007-07-27,4743.865
2007-07-30,4788.848
2007-07-31,4732.157
2007-08-01,4764.677
2007-08-02,4779.937
2007-08-03,4637.632
2007-08-06,4771.063
2007-08-07,4816.95
2007-08-08,4889.433
2007-08-09,4730.801
2007-08-10,4731.643
2007-08-13,4718.209
2007-08-14,4637.047
2007-08-15,4575.38
2007-08-16,4618.197
2007-08-17,4752.921
2007-08-20,4748.584
2007-08-21,4752.02
2007-08-22,4806.762
2007-08-23,4803.026
2007-08-24,4850.85
2007-08-27,4801.338
2007-08-28,4678.226
2007-08-29,4776.667
2007-08-30,4746.472
2007-08-31,4797.529
2007-09-03,4797.529
2007-09-04,4849.313
2007-09-05,4787.663
2007-09-06,4806.808
2007-09-07,4726.167
2007-09-10,4716.001
2007-09-11,4780.382
2007-09-12,4785.202
2007-09-13,4838.796
2007-09-14,4840.366
2007-09-17,4819.332
2007-09-18,4972.421
2007-09-19,5008.904
2007-09-20,4964.197
2007-09-21,4984.102
2007-09-24,4943.501
2007-09-25,4932.947
2007-09-26,4959.644
2007-09-27,4981.788
2007-09-28,4957.357
2007-10-01,5035.265
2007-10-02,5036.83
2007-10-03,5018.884
2007-10-04,5035.139
2007-10-05,5078.567
2007-10-08,5049.295
2007-10-09,5091.265
2007-10-10,5067.428
2007-10-11,5050.643
2007-10-12,5059.744
2007-10-15,5021.677
2007-10-16,4976.918
2007-10-17,4972.021
2007-10-18,4953.189
2007-10-19,4832.838
2007-10-22,4848.643
2007-10-23,4878.789
2007-10-24,4866.868
2007-10-25,4861.477
2007-10-26,4937.371
2007-10-29,4954.065
2007-10-30,4911.032
2007-10-31,4961.618
2007-11-01,4801.257
2007-11-02,4777.306
2007-11-05,4749.943
2007-11-06,4811.402
2007-11-07,4649.92
2007-11-08,4679.656
2007-11-09,4637.324
2007-11-12,4600.207
2007-11-13,4735.633
2007-11-14,4706.06
2007-11-15,4623.496
2007-11-16,4633.215
2007-11-19,4540.782
2007-11-20,4555.373
2007-11-21,4478.558
2007-11-22,4478.558
2007-11-23,4560.664
2007-11-26,4436.528
2007-11-27,4507.435
2007-11-28,4643.584
2007-11-29,4645.225
2007-11-30,4711.051
2007-12-03,4682.465
2007-12-04,4642.382
2007-12-05,4715.432
2007-12-06,4791.028
2007-12-07,4780.749
2007-12-10,4823.196
2007-12-11,4696.219
2007-12-12,4713.604
2007-12-13,4719.21
2007-12-14,4645.359
2007-12-17,4587.505
2007-12-18,4619.423
2007-12-19,4606.425
2007-12-20,4615.055
2007-12-21,4691.566
2007-12-24,4730.546
2007-12-25,4730.546
2007-12-26,4729.945
2007-12-27,4664.905
2007-12-28,4671.726
2007-12-31,4644.686
2008-01-01,4644.686
2008-01-02,4581.364
2008-01-03,4579.494
2008-01-04,4492.902
2008-01-07,4521.151
2008-01-08,4439.187
2008-01-09,4494.348
2008-01-10,4532.325
2008-01-11,4488.804
2008-01-14,4522.814
2008-01-15,4412.789
2008-01-16,4408.317
2008-01-17,4262.486
2008-01-18,4216.346
2008-01-21,4216.346
2008-01-22,4188.216
2008-01-23,4315.1
2008-01-24,4341.416
2008-01-25,4263.52
2008-01-28,4358.249
2008-01-29,4399.642
2008-01-30,4374.187
2008-01-31,4453.204
2008-02-01,4508.997
2008-02-04,4458.837
2008-02-05,4305.848
2008-02-06,4282.183
2008-02-07,4319.437
2008-02-08,4274.512
2008-02-11,4276.505
2008-02-12,4320.917
2008-02-13,4371.179
2008-02-14,4313.378
2008-02-15,4328.843
2008-02-18,4328.843
2008-02-19,4323.166
2008-02-20,4348.26
2008-02-21,4293.762
2008-02-22,4334.712
2008-02-25,4396.939
2008-02-26,4419.163
2008-02-27,4411.961
2008-02-28,4360.122
2008-02-29,4236.711
2008-03-03,4237.389
2008-03-04,4216.636
2008-03-05,4229.253
2008-03-06,4124.561
2008-03-07,4093.076
2008-03-10,4032.855
2008-03-11,4211.275
2008-03-12,4166.059
2008-03-13,4182.29
2008-03-14,4088.347
2008-03-17,4066.938
2008-03-18,4253.044
2008-03-19,4159.615
2008-03-20,4285.104
2008-03-21,4285.104
2008-03-24,4326.627
2008-03-25,4325.21
2008-03-26,4278.6
2008-03-27,4240.828
2008-03-28,4202.08
2008-03-31,4222.976
2008-04-01,4386.675
2008-04-02,4379.98
2008-04-03,4385.774
2008-04-04,4376.705
2008-04-07,4393.514
2008-04-08,4367.723
2008-04-09,4326.67
2008-04-10,4327.838
2008-04-11,4237.286
2008-04-14,4213.38
2008-04-15,4238.645
2008-04-16,4329.034
2008-04-17,4338.601
2008-04-18,4394.641
2008-04-21,4368.255
2008-04-22,4344.478
2008-04-23,4342.02
2008-04-24,4384.845
2008-04-25,4426.132
2008-04-28,4418.51
2008-04-29,4397.56
2008-04-30,4389.493
2008-05-01,4457.144
2008-05-02,4479.303
2008-05-05,4452.176
2008-05-06,4482.775
2008-05-07,4391.854
2008-05-08,4394.609
2008-05-09,4360.889
2008-05-12,4412.569
2008-05-13,4403.172
2008-05-14,4429.204
2008-05-15,4467.109
2008-05-16,4469.488
2008-05-19,4484.62
2008-05-20,4437.331
2008-05-21,4371.982
2008-05-22,4383.734
2008-05-23,4314.081
2008-05-26,4314.081
2008-05-27,4326.73
2008-05-28,4335.269
2008-05-29,4364.57
2008-05-30,4360.327
2008-06-02,4314.505
2008-06-03,4283.294
2008-06-04,4267.48
2008-06-05,4350.833
2008-06-06,4210.753
2008-06-09,4201.832
2008-06-10,4196.373
2008-06-11,4127.87
2008-06-12,4137.716
2008-06-13,4192.393
2008-06-16,4189.044
2008-06-17,4154.84
2008-06-18,4109.864
2008-06-19,4114.851
2008-06-20,4042.914
2008-06-23,4034.95
2008-06-24,4038.589
2008-06-25,4062.469
2008-06-26,3941.861
2008-06-27,3918.909
2008-06-30,3936.391
2008-07-01,3951.627
2008-07-02,3893.46
2008-07-03,3900.118
2008-07-04,3900.118
2008-07-07,3845.344
2008-07-08,3933.031
2008-07-09,3841.267
2008-07-10,3860.489
2008-07-11,3808.862
2008-07-14,3754.156
2008-07-15,3692.779
2008-07-16,3807.827
2008-07-17,3870.367
2008-07-18,3889.679
2008-07-21,3883.169
2008-07-22,3961.157
2008-07-23,3987.244
2008-07-24,3878.747
2008-07-25,3877.779
2008-07-28,3797.778
2008-07-29,3902.364
2008-07-30,3973.029
2008-07-31,3916.202
2008-08-01,3907.778
2008-08-04,3875.731
2008-08-05,3993.29
2008-08-06,3992.087
2008-08-07,3901.986
2008-08-08,4005.874
2008-08-11,4044.862
2008-08-12,3966.166
2008-08-13,3942.203
2008-08-14,3967.564
2008-08-15,3988.927
2008-08-18,3920.509
2008-08-19,3877.282
2008-08-20,3904.978
2008-08-21,3914.71
2008-08-22,3962.66
2008-08-25,3882.098
2008-08-26,3901.675
2008-08-27,3936.358
2008-08-28,4013.199
2008-08-29,3971.265
2008-09-01,3971.265
2008-09-02,3974.615
2008-09-03,3990.562
2008-09-04,3870.266
2008-09-05,3903.654
2008-09-08,4014.006
2008-09-09,3860.057
2008-09-10,3871.016
2008-09-11,3913.39
2008-09-12,3914.52
2008-09-15,3697.618
2008-09-16,3784.67
2008-09-17,3599.488
2008-09-18,3793.488
2008-09-19,3997.29
2008-09-22,3823.898
2008-09-23,3762.312
2008-09-24,3746.971
2008-09-25,3836.365
2008-09-26,3857.303
2008-09-29,3504.601
2008-09-30,3712.55
2008-10-01,3730.079
2008-10-02,3600.914
2008-10-03,3538.723
2008-10-06,3411.628
2008-10-07,3201.628
2008-10-08,3147.533
2008-10-09,2857.236
2008-10-10,2842.524
2008-10-13,3162.776
2008-10-14,3206.134
2008-10-15,2917.201
2008-10-16,3031.093
2008-10-17,3005.664
2008-10-20,3161.69
2008-10-21,3079.922
2008-10-22,2883.381
2008-10-23,2945.25
2008-10-24,2839.755
2008-10-27,2756.225
2008-10-28,3050.742
2008-10-29,3003.613
2008-10-30,3062.745
2008-10-31,3115.791
2008-11-03,3111.979
2008-11-04,3250.249
2008-11-05,3069.763
2008-11-06,2909.812
2008-11-07,3002.456
2008-11-10,2959.352
2008-11-11,2903.847
2008-11-12,2749.356
2008-11-13,2947.963
2008-11-14,2835.747
2008-11-17,2762.5
2008-11-18,2792.196
2008-11-19,2610.023
2008-11-20,2417.723
2008-11-21,2572.775
2008-11-24,2754.808
2008-11-25,2792.028
2008-11-26,2895.853
2008-11-27,2895.853
2008-11-28,2934.618
2008-12-01,2642.648
2008-12-02,2777.899
2008-12-03,2859.129
2008-12-04,2768.58
2008-12-05,2875.457
2008-12-08,3002.363
2008-12-09,2918.889
2008-12-10,2958.211
2008-12-11,2863.579
2008-12-12,2895.381
2008-12-15,2844.463
2008-12-16,3007.412
2008-12-17,2973.726
2008-12-18,2894.126
2008-12-19,2900.451
2008-12-22,2844.935
2008-12-23,2817.032
2008-12-24,2837.805
2008-12-25,2837.805
2008-12-26,2857.785
2008-12-29,2849.851
2008-12-30,2920.651
2008-12-31,2970.232
2009-01-01,2970.232
2009-01-02,3057.472
2009-01-05,3030.015
2009-01-06,3052.44
2009-01-07,2949.119
2009-01-08,2962.353
2009-01-09,2900.716
2009-01-12,2822.055
2009-01-13,2829.427
2009-01-14,2725.096
2009-01-15,2712.662
2009-01-16,2726.14
2009-01-19,2726.14
2009-01-20,2562.518
2009-01-21,2687.119
2009-01-22,2634.417
2009-01-23,2651.358
2009-01-26,2660.396
2009-01-27,2694.56
2009-01-28,2796.98
2009-01-29,2685.135
2009-01-30,2621.458
2009-02-02,2617.373
2009-02-03,2641.499
2009-02-04,2614.093
2009-02-05,2647.824
2009-02-06,2731.706
2009-02-09,2743.366
2009-02-10,2585.302
2009-02-11,2612.343
2009-02-12,2607.897
2009-02-13,2571.187
2009-02-16,2571.187
2009-02-17,2433.35
2009-02-18,2422.768
2009-02-19,2391.246
2009-02-20,2350.824
2009-02-23,2273.305
2009-02-24,2385.504
2009-02-25,2365.016
2009-02-26,2339.779
2009-02-27,2261.623
2009-03-02,2141.203
2009-03-03,2115.197
2009-03-04,2159.345
2009-03-05,2052.371
2009-03-06,2063.348
2009-03-09,2054.138
2009-03-10,2204.532
2009-03-11,2203.882
2009-03-12,2312.337
2009-03-13,2331.778
2009-03-16,2328.687
2009-03-17,2407.486
2009-03-18,2484.232
2009-03-19,2436.857
2009-03-20,2372.754
2009-03-23,2563.888
2009-03-24,2500.505
2009-03-25,2535.348
2009-03-26,2584.854
2009-03-27,2531.409
2009-03-30,2420.724
2009-03-31,2461.381
2009-04-01,2514.227
2009-04-02,2586.305
2009-04-03,2621.766
2009-04-06,2595.302
2009-04-07,2529.333
2009-04-08,2549.305
2009-04-09,2678.389
2009-04-10,2678.389
2009-04-13,2694.659
2009-04-14,2619.82
2009-04-15,2675.038
2009-04-16,2707.671
2009-04-17,2727.591
2009-04-20,2579.853
2009-04-21,2651.318
2009-04-22,2619.758
2009-04-23,2653.629
2009-04-24,2697.182
2009-04-27,2658.998
2009-04-28,2650.744
2009-04-29,2715.755
2009-04-30,2711.61
2009-05-01,2731.406
2009-05-04,2849.034
2009-05-05,2830.863
2009-05-06,2913.255
2009-05-07,2874.192
2009-05-08,2975.912
2009-05-11,2885.075
2009-05-12,2877.838
2009-05-13,2789.0
2009-05-14,2824.601
2009-05-15,2780.376
2009-05-18,2874.788
2009-05-19,2863.834
2009-05-20,2839.338
2009-05-21,2794.746
2009-05-22,2788.581
2009-05-25,2788.581
2009-05-26,2861.208
2009-05-27,2796.213
2009-05-28,2848.781
2009-05-29,2888.244
2009-06-01,2955.359
2009-06-02,2959.631
2009-06-03,2905.886
2009-06-04,2951.804
2009-06-05,2937.633
2009-06-08,2938.198
2009-06-09,2944.036
2009-06-10,2933.793
2009-06-11,2962.074
2009-06-12,2968.53
2009-06-15,2891.526
2009-06-16,2852.509
2009-06-17,2830.668
2009-06-18,2862.332
2009-06-19,2866.602
2009-06-22,2771.278
2009-06-23,2783.461
2009-06-24,2797.968
2009-06-25,2853.586
2009-06-26,2850.632
2009-06-29,2882.398
2009-06-30,2858.092
2009-07-01,2872.32
2009-07-02,2778.887
2009-07-03,2778.887
2009-07-06,2786.542
2009-07-07,2731.901
2009-07-08,2714.776
2009-07-09,2726.887
2009-07-10,2709.702
2009-07-13,2790.896
2009-07-14,2807.089
2009-07-15,2895.452
2009-07-16,2914.222
2009-07-17,2902.186
2009-07-20,2937.658
2009-07-21,2950.767
2009-07-22,2948.122
2009-07-23,3026.64
2009-07-24,3044.353
2009-07-27,3064.083
2009-07-28,3050.304
2009-07-29,3028.989
2009-07-30,3075.332
2009-07-31,3084.248
2009-08-03,3137.138
2009-08-04,3155.824
2009-08-05,3164.323
2009-08-06,3153.336
2009-08-07,3200.177
2009-08-10,3188.296
2009-08-11,3135.394
2009-08-12,3177.001
2009-08-13,3201.158
2009-08-14,3175.251
2009-08-17,3092.145
2009-08-18,3124.153
2009-08-19,3147.352
2009-08-20,3183.957
2009-08-21,3252.593
2009-08-24,3253.078
2009-08-25,3262.677
2009-08-26,3260.952
2009-08-27,3271.248
2009-08-28,3266.287
2009-08-31,3237.869
2009-09-01,3151.586
2009-09-02,3135.029
2009-09-03,3166.074
2009-09-04,3204.717
2009-09-07,3204.717
2009-09-08,3235.91
2009-09-09,3264.88
2009-09-10,3298.092
2009-09-11,3289.752
2009-09-14,3318.41
2009-09-15,3332.361
2009-09-16,3393.871
2009-09-17,3378.993
2009-09-18,3385.815
2009-09-21,3366.361
2009-09-22,3397.688
2009-09-23,3357.978
2009-09-24,3318.519
2009-09-25,3298.922
2009-09-28,3365.975
2009-09-29,3358.042
2009-09-30,3339.475
2009-10-01,3248.804
2009-10-02,3228.422
2009-10-05,3292.183
2009-10-06,3335.609
2009-10-07,3343.954
2009-10-08,3369.525
2009-10-09,3385.655
2009-10-12,3407.246
2009-10-13,3392.312
2009-10-14,3461.175
2009-10-15,3473.506
2009-10-16,3435.608
2009-10-19,3467.616
2009-10-20,3443.58
2009-10-21,3407.576
2009-10-22,3454.789
2009-10-23,3400.908
2009-10-26,3348.392
2009-10-27,3345.639
2009-10-28,3274.551
2009-10-29,3357.506
2009-10-30,3251.614
2009-11-02,3270.093
2009-11-03,3283.325
2009-11-04,3280.43
2009-11-05,3345.367
2009-11-06,3349.135
2009-11-09,3429.872
2009-11-10,3429.826
2009-11-11,3446.663
2009-11-12,3405.225
2009-11-13,3421.226
2009-11-16,3476.722
2009-11-17,3479.772
2009-11-18,3486.163
2009-11-19,3434.014
2009-11-20,3424.613
2009-11-23,3473.106
2009-11-24,3469.938
2009-11-25,3486.789
2009-11-26,3486.789
2009-11-27,3420.998
2009-11-30,3442.881
