Date,ACWI IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,690.9
2005-11-09,691.355
2005-11-10,693.822
2005-11-11,697.514
2005-11-14,695.634
2005-11-15,691.526
2005-11-16,691.695
2005-11-17,699.146
2005-11-18,702.956
2005-11-21,706.982
2005-11-22,708.11
2005-11-23,713.471
2005-11-24,713.226
2005-11-25,713.408
2005-11-28,711.045
2005-11-29,711.089
2005-11-30,707.724
2005-12-01,714.507
2005-12-02,716.989
2005-12-05,717.867
2005-12-06,719.611
2005-12-07,717.095
2005-12-08,717.097
2005-12-09,718.702
2005-12-12,723.073
2005-12-13,726.043
2005-12-14,730.359
2005-12-15,726.661
2005-12-16,728.553
2005-12-19,726.748
2005-12-20,726.063
2005-12-21,728.249
2005-12-22,731.26
2005-12-23,732.105
2005-12-26,732.341
2005-12-27,728.146
2005-12-28,730.144
2005-12-29,729.734
2005-12-30,725.444
2006-01-02,726.263
2006-01-03,739.018
2006-01-04,746.411
2006-01-05,747.155
2006-01-06,754.294
2006-01-09,755.524
2006-01-10,753.112
2006-01-11,757.635
2006-01-12,755.601
2006-01-13,754.957
2006-01-16,755.301
2006-01-17,748.369
2006-01-18,742.424
2006-01-19,749.187
2006-01-20,742.074
2006-01-23,745.057
2006-01-24,746.66
2006-01-25,748.937
2006-01-26,755.349
2006-01-27,760.557
2006-01-30,760.457
2006-01-31,761.773
2006-02-01,762.826
2006-02-02,757.091
2006-02-03,751.594
2006-02-06,754.632
2006-02-07,750.283
2006-02-08,749.385
2006-02-09,752.963
2006-02-10,752.142
2006-02-13,749.832
2006-02-14,754.096
2006-02-15,755.565
2006-02-16,759.91
2006-02-17,761.162
2006-02-20,761.761
2006-02-21,761.674
2006-02-22,765.668
2006-02-23,767.773
2006-02-24,769.179
2006-02-27,771.938
2006-02-28,766.534
2006-03-01,770.211
2006-03-02,769.019
2006-03-03,767.436
2006-03-06,765.88
2006-03-07,759.239
2006-03-08,757.457
2006-03-09,759.224
2006-03-10,762.175
2006-03-13,767.714
2006-03-14,774.938
2006-03-15,778.893
2006-03-16,782.624
2006-03-17,784.833
2006-03-20,785.34
2006-03-21,780.713
2006-03-22,784.07
2006-03-23,780.404
2006-03-24,783.006
2006-03-27,782.551
2006-03-28,779.032
2006-03-29,781.082
2006-03-30,786.527
2006-03-31,782.585
2006-04-03,787.408
2006-04-04,792.209
2006-04-05,795.677
2006-04-06,796.743
2006-04-07,789.478
2006-04-10,789.836
2006-04-11,784.058
2006-04-12,782.464
2006-04-13,782.817
2006-04-14,783.207
2006-04-17,786.712
2006-04-18,796.243
2006-04-19,802.219
2006-04-20,803.072
2006-04-21,807.479
2006-04-24,804.479
2006-04-25,803.933
2006-04-26,807.444
2006-04-27,810.596
2006-04-28,811.974
2006-05-01,813.057
2006-05-02,819.954
2006-05-03,816.586
2006-05-04,820.206
2006-05-05,829.812
2006-05-08,831.725
2006-05-09,833.864
2006-05-10,832.56
2006-05-11,825.941
2006-05-12,814.667
2006-05-15,808.193
2006-05-16,807.071
2006-05-17,793.091
2006-05-18,785.701
2006-05-19,784.268
2006-05-22,775.343
2006-05-23,779.174
2006-05-24,774.106
2006-05-25,781.79
2006-05-26,789.907
2006-05-29,791.158
2006-05-30,782.309
2006-05-31,784.659
2006-06-01,790.241
2006-06-02,797.677
2006-06-05,788.203
2006-06-06,777.015
2006-06-07,772.878
2006-06-08,759.702
2006-06-09,764.697
2006-06-12,757.245
2006-06-13,740.479
2006-06-14,743.808
2006-06-15,758.21
2006-06-16,759.77
2006-06-19,755.067
2006-06-20,755.19
2006-06-21,759.667
2006-06-22,760.243
2006-06-23,757.908
2006-06-26,760.627
2006-06-27,758.001
2006-06-28,758.171
2006-06-29,772.493
2006-06-30,785.22
2006-07-03,790.588
2006-07-04,792.566
2006-07-05,783.546
2006-07-06,788.016
2006-07-07,788.649
2006-07-10,790.315
2006-07-11,788.95
2006-07-12,782.464
2006-07-13,772.786
2006-07-14,764.309
2006-07-17,758.951
2006-07-18,757.05
2006-07-19,771.335
2006-07-20,774.603
2006-07-21,770.504
2006-07-24,779.345
2006-07-25,784.022
2006-07-26,785.223
2006-07-27,791.916
2006-07-28,799.798
2006-07-31,798.551
2006-08-01,794.279
2006-08-02,800.961
2006-08-03,799.65
2006-08-04,805.366
2006-08-07,799.257
2006-08-08,799.631
2006-08-09,801.316
2006-08-10,798.03
2006-08-11,796.287
2006-08-14,798.4
2006-08-15,806.466
2006-08-16,813.161
2006-08-17,814.609
2006-08-18,814.666
2006-08-21,814.115
2006-08-22,814.687
2006-08-23,811.463
2006-08-24,812.01
2006-08-25,809.971
2006-08-28,812.926
2006-08-29,814.482
2006-08-30,817.178
2006-08-31,816.906
2006-09-01,820.349
2006-09-04,825.44
2006-09-05,823.992
2006-09-06,816.33
2006-09-07,808.691
2006-09-08,809.322
2006-09-11,804.769
2006-09-12,811.221
2006-09-13,814.336
2006-09-14,816.577
2006-09-15,815.945
2006-09-18,817.813
2006-09-19,816.582
2006-09-20,818.971
2006-09-21,819.574
2006-09-22,816.337
2006-09-25,818.122
2006-09-26,821.98
2006-09-27,827.019
2006-09-28,828.142
2006-09-29,826.769
2006-10-02,829.095
2006-10-03,827.921
2006-10-04,832.257
2006-10-05,837.568
2006-10-06,834.19
2006-10-09,834.57
2006-10-10,836.291
2006-10-11,835.317
2006-10-12,841.058
2006-10-13,843.634
2006-10-16,847.303
2006-10-17,843.173
2006-10-18,846.079
2006-10-19,848.124
2006-10-20,850.009
2006-10-23,852.001
2006-10-24,852.618
2006-10-25,856.917
2006-10-26,862.213
2006-10-27,860.039
2006-10-30,857.234
2006-10-31,859.167
2006-11-01,858.179
2006-11-02,856.63
2006-11-03,856.022
2006-11-06,863.515
2006-11-07,868.35
2006-11-08,868.342
2006-11-09,866.393
2006-11-10,868.942
2006-11-13,868.177
2006-11-14,871.947
2006-11-15,873.646
2006-11-16,874.24
2006-11-17,873.418
2006-11-20,870.859
2006-11-21,873.077
2006-11-22,878.291
2006-11-23,878.812
2006-11-24,878.247
2006-11-27,870.675
2006-11-28,870.675
2006-11-29,881.057
2006-11-30,884.489
2006-12-01,883.64
2006-12-04,887.949
2006-12-05,891.873
2006-12-06,893.82
2006-12-07,894.173
2006-12-08,894.473
2006-12-11,894.856
2006-12-12,895.973
2006-12-13,897.73
2006-12-14,903.178
2006-12-15,904.735
2006-12-18,903.872
2006-12-19,903.113
2006-12-20,907.279
2006-12-21,905.5
2006-12-22,902.458
2006-12-25,901.97
2006-12-26,904.205
2006-12-27,911.978
2006-12-28,912.49
2006-12-29,910.596
2007-01-01,910.615
2007-01-02,917.626
2007-01-03,915.024
2007-01-04,910.816
2007-01-05,900.523
2007-01-08,901.173
2007-01-09,900.855
2007-01-10,894.761
2007-01-11,899.813
2007-01-12,906.566
2007-01-15,910.463
2007-01-16,908.404
2007-01-17,908.196
2007-01-18,908.408
2007-01-19,911.775
2007-01-22,911.095
2007-01-23,914.517
2007-01-24,920.47
2007-01-25,914.052
2007-01-26,909.838
2007-01-29,910.676
2007-01-30,915.241
2007-01-31,917.083
2007-02-01,926.413
2007-02-02,927.622
2007-02-05,926.358
2007-02-06,930.767
2007-02-07,933.131
2007-02-08,929.323
2007-02-09,927.918
2007-02-12,923.176
2007-02-13,930.306
2007-02-14,939.16
2007-02-15,941.406
2007-02-16,940.764
2007-02-19,942.405
2007-02-20,943.302
2007-02-21,940.245
2007-02-22,940.978
2007-02-23,942.095
2007-02-26,945.064
2007-02-27,923.149
2007-02-28,914.103
2007-03-01,908.665
2007-03-02,901.8
2007-03-05,885.282
2007-03-06,898.611
2007-03-07,900.243
2007-03-08,909.46
2007-03-09,911.542
2007-03-12,914.675
2007-03-13,901.853
2007-03-14,892.238
2007-03-15,902.074
2007-03-16,900.37
2007-03-19,910.367
2007-03-20,917.042
2007-03-21,926.366
2007-03-22,935.027
2007-03-23,937.208
2007-03-26,935.867
2007-03-27,932.727
2007-03-28,928.251
2007-03-29,932.616
2007-03-30,931.787
2007-04-02,933.76
2007-04-03,941.306
2007-04-04,943.945
2007-04-05,946.402
2007-04-06,946.052
2007-04-09,946.061
2007-04-10,951.592
2007-04-11,949.41
2007-04-12,951.776
2007-04-13,954.588
2007-04-16,966.208
2007-04-17,967.568
2007-04-18,969.306
2007-04-19,964.739
2007-04-20,973.298
2007-04-23,971.183
2007-04-24,969.248
2007-04-25,976.63
2007-04-26,975.181
2007-04-27,973.975
2007-04-30,971.165
2007-05-01,970.272
2007-05-02,975.883
2007-05-03,979.713
2007-05-04,984.43
2007-05-07,989.352
2007-05-08,983.279
2007-05-09,987.291
2007-05-10,977.667
2007-05-11,983.001
2007-05-14,983.82
2007-05-15,984.895
2007-05-16,987.855
2007-05-17,986.413
2007-05-18,991.533
2007-05-21,993.62
2007-05-22,995.367
2007-05-23,998.221
2007-05-24,988.171
2007-05-25,989.049
2007-05-28,990.663
2007-05-29,993.589
2007-05-30,994.358
2007-05-31,1000.0
2007-06-01,1006.153
2007-06-04,1008.639
2007-06-05,1005.243
2007-06-06,995.747
2007-06-07,982.614
2007-06-08,982.412
2007-06-11,986.081
2007-06-12,977.938
2007-06-13,984.306
2007-06-14,992.473
2007-06-15,1002.21
2007-06-18,1002.889
2007-06-19,1003.887
2007-06-20,998.674
2007-06-21,997.759
2007-06-22,990.032
2007-06-25,987.366
2007-06-26,984.21
2007-06-27,983.53
2007-06-28,989.394
2007-06-29,992.673
2007-07-02,1001.867
2007-07-03,1007.299
2007-07-04,1009.027
2007-07-05,1005.864
2007-07-06,1010.257
2007-07-09,1013.678
2007-07-10,1005.02
2007-07-11,1005.392
2007-07-12,1018.814
2007-07-13,1025.371
2007-07-16,1024.535
2007-07-17,1022.628
2007-07-18,1017.332
2007-07-19,1022.658
2007-07-20,1014.93
2007-07-23,1017.787
2007-07-24,1002.422
2007-07-25,998.398
2007-07-26,975.524
2007-07-27,958.891
2007-07-30,963.165
2007-07-31,966.4
2007-08-01,958.344
2007-08-02,962.356
2007-08-03,947.347
2007-08-06,954.034
2007-08-07,961.427
2007-08-08,978.058
2007-08-09,955.76
2007-08-10,940.504
2007-08-13,945.602
2007-08-14,932.088
2007-08-15,918.191
2007-08-16,906.723
2007-08-17,923.233
2007-08-20,930.213
2007-08-21,932.412
2007-08-22,943.962
2007-08-23,949.229
2007-08-24,955.435
2007-08-27,953.934
2007-08-28,936.583
2007-08-29,945.275
2007-08-30,946.565
2007-08-31,959.606
2007-09-03,961.101
2007-09-04,966.497
2007-09-05,955.887
2007-09-06,959.267
2007-09-07,947.654
2007-09-10,941.775
2007-09-11,953.952
2007-09-12,956.549
2007-09-13,962.977
2007-09-14,962.114
2007-09-17,954.264
2007-09-18,970.007
2007-09-19,990.204
2007-09-20,989.426
2007-09-21,991.333
2007-09-24,989.091
2007-09-25,986.447
2007-09-26,991.587
2007-09-27,1001.381
2007-09-28,1001.416
2007-10-01,1012.119
2007-10-02,1015.967
2007-10-03,1014.992
2007-10-04,1015.614
2007-10-05,1024.834
2007-10-08,1018.745
2007-10-09,1026.221
2007-10-10,1026.549
2007-10-11,1030.859
2007-10-12,1028.933
2007-10-15,1024.152
2007-10-16,1013.387
2007-10-17,1014.902
2007-10-18,1013.905
2007-10-19,997.705
2007-10-22,989.057
2007-10-23,1000.092
2007-10-24,996.44
2007-10-25,1001.923
2007-10-26,1017.666
2007-10-29,1026.902
2007-10-30,1021.561
2007-10-31,1032.327
2007-11-01,1011.613
2007-11-02,1003.554
2007-11-05,993.956
2007-11-06,1003.726
2007-11-07,989.684
2007-11-08,985.437
2007-11-09,975.354
2007-11-12,962.738
2007-11-13,977.601
2007-11-14,984.125
2007-11-15,969.467
2007-11-16,963.827
2007-11-19,947.941
2007-11-20,954.806
2007-11-21,936.623
2007-11-22,938.151
2007-11-23,949.352
2007-11-26,940.805
2007-11-27,945.637
2007-11-28,963.309
2007-11-29,968.914
2007-11-30,978.686
2007-12-03,974.993
2007-12-04,968.034
2007-12-05,979.339
2007-12-06,989.399
2007-12-07,992.801
2007-12-10,999.028
2007-12-11,986.856
2007-12-12,987.152
2007-12-13,972.567
2007-12-14,959.899
2007-12-17,941.542
2007-12-18,945.287
2007-12-19,942.815
2007-12-20,943.713
2007-12-21,956.883
2007-12-24,963.641
2007-12-25,964.993
2007-12-26,968.21
2007-12-27,963.766
2007-12-28,965.879
2007-12-31,963.325
2008-01-01,963.418
2008-01-02,957.137
2008-01-03,954.84
2008-01-04,939.315
2008-01-07,936.966
2008-01-08,930.787
2008-01-09,932.646
2008-01-10,932.589
2008-01-11,927.094
2008-01-14,933.787
2008-01-15,913.084
2008-01-16,899.573
2008-01-17,886.625
2008-01-18,876.546
2008-01-21,848.626
2008-01-22,845.765
2008-01-23,854.966
2008-01-24,877.355
2008-01-25,878.327
2008-01-28,881.692
2008-01-29,892.233
2008-01-30,886.289
2008-01-31,895.322
2008-02-01,908.961
2008-02-04,908.617
2008-02-05,881.058
2008-02-06,873.425
2008-02-07,869.634
2008-02-08,865.679
2008-02-11,861.265
2008-02-12,876.052
2008-02-13,880.134
2008-02-14,881.191
2008-02-15,878.193
2008-02-18,882.087
2008-02-19,886.944
2008-02-20,879.67
2008-02-21,882.329
2008-02-22,883.106
2008-02-25,897.214
2008-02-26,906.402
2008-02-27,912.971
2008-02-28,904.319
2008-02-29,885.966
2008-03-03,876.206
2008-03-04,869.878
2008-03-05,876.039
2008-03-06,865.13
2008-03-07,853.881
2008-03-10,842.842
2008-03-11,864.638
2008-03-12,870.861
2008-03-13,865.413
2008-03-14,851.983
2008-03-17,833.556
2008-03-18,862.21
2008-03-19,851.145
2008-03-20,855.655
2008-03-21,858.036
2008-03-24,863.888
2008-03-25,882.67
2008-03-26,881.078
2008-03-27,879.993
2008-03-28,875.109
2008-03-31,875.441
2008-04-01,894.89
2008-04-02,905.454
2008-04-03,906.732
2008-04-04,908.223
2008-04-07,912.693
2008-04-08,905.973
2008-04-09,899.226
2008-04-10,900.193
2008-04-11,891.043
2008-04-14,883.699
2008-04-15,887.523
2008-04-16,906.855
2008-04-17,907.638
2008-04-18,915.797
2008-04-21,918.106
2008-04-22,913.437
2008-04-23,911.801
2008-04-24,911.288
2008-04-25,920.423
2008-04-28,924.546
2008-04-29,920.539
2008-04-30,921.022
2008-05-01,924.388
2008-05-02,934.34
2008-05-05,933.004
2008-05-06,936.273
2008-05-07,927.488
2008-05-08,926.628
2008-05-09,918.691
2008-05-12,926.32
2008-05-13,925.918
2008-05-14,929.034
2008-05-15,937.031
2008-05-16,943.327
2008-05-19,946.689
2008-05-20,938.819
2008-05-21,931.408
2008-05-22,931.9
2008-05-23,921.451
2008-05-26,916.91
2008-05-27,916.555
2008-05-28,916.363
2008-05-29,920.31
2008-05-30,923.493
2008-06-02,916.631
2008-06-03,910.782
2008-06-04,906.668
2008-06-05,916.216
2008-06-06,902.188
2008-06-09,894.478
2008-06-10,882.289
2008-06-11,872.687
2008-06-12,868.9
2008-06-13,875.038
2008-06-16,879.754
2008-06-17,879.999
2008-06-18,871.101
2008-06-19,864.928
2008-06-20,853.678
2008-06-23,847.052
2008-06-24,846.077
2008-06-25,853.005
2008-06-26,838.703
2008-06-27,832.879
2008-06-30,834.896
2008-07-01,828.241
2008-07-02,820.937
2008-07-03,818.438
2008-07-04,814.592
2008-07-07,812.087
2008-07-08,813.681
2008-07-09,812.29
2008-07-10,810.759
2008-07-11,802.291
2008-07-14,796.3
2008-07-15,782.694
2008-07-16,793.328
2008-07-17,810.416
2008-07-18,814.768
2008-07-21,819.518
2008-07-22,826.343
2008-07-23,835.915
2008-07-24,823.532
2008-07-25,817.21
2008-07-28,806.388
2008-07-29,810.707
2008-07-30,823.983
2008-07-31,820.084
2008-08-01,814.179
2008-08-04,806.326
2008-08-05,821.176
2008-08-06,825.703
2008-08-07,814.074
2008-08-08,817.785
2008-08-11,827.223
2008-08-12,817.726
2008-08-13,805.479
2008-08-14,809.263
2008-08-15,807.554
2008-08-18,801.609
2008-08-19,786.052
2008-08-20,790.961
2008-08-21,792.094
2008-08-22,798.811
2008-08-25,791.106
2008-08-26,788.715
2008-08-27,794.822
2008-08-28,807.15
2008-08-29,807.624
2008-09-01,801.104
2008-09-02,800.495
2008-09-03,798.051
2008-09-04,777.038
2008-09-05,769.486
2008-09-08,792.561
2008-09-09,772.344
2008-09-10,770.232
2008-09-11,765.63
2008-09-12,775.633
2008-09-15,743.849
2008-09-16,736.116
2008-09-17,713.166
2008-09-18,729.897
2008-09-19,780.778
2008-09-22,766.803
2008-09-23,756.743
2008-09-24,753.557
2008-09-25,766.08
2008-09-26,760.89
2008-09-29,707.891
2008-09-30,720.01
2008-10-01,724.968
2008-10-02,703.575
2008-10-03,700.03
2008-10-06,658.134
2008-10-07,634.934
2008-10-08,607.96
2008-10-09,578.99
2008-10-10,552.471
2008-10-13,600.779
2008-10-14,623.467
2008-10-15,580.783
2008-10-16,569.37
2008-10-17,574.615
2008-10-20,598.639
2008-10-21,589.666
2008-10-22,551.604
2008-10-23,552.577
2008-10-24,526.016
2008-10-27,501.068
2008-10-28,533.23
2008-10-29,553.687
2008-10-30,573.455
2008-10-31,577.505
2008-11-03,581.912
2008-11-04,609.272
2008-11-05,595.511
2008-11-06,560.574
2008-11-07,568.848
2008-11-10,569.431
2008-11-11,549.275
2008-11-12,527.27
2008-11-13,540.818
2008-11-14,533.433
2008-11-17,521.797
2008-11-18,521.322
2008-11-19,496.548
2008-11-20,466.428
2008-11-21,479.18
2008-11-24,511.973
2008-11-25,523.767
2008-11-26,533.376
2008-11-27,539.208
2008-11-28,544.896
2008-12-01,505.649
2008-12-02,516.914
2008-12-03,525.251
2008-12-04,516.222
2008-12-05,519.164
2008-12-08,550.456
2008-12-09,545.197
2008-12-10,554.771
2008-12-11,549.949
2008-12-12,544.906
2008-12-15,547.252
2008-12-16,564.127
2008-12-17,570.135
2008-12-18,564.076
2008-12-19,556.818
2008-12-22,547.199
2008-12-23,543.315
2008-12-24,543.059
2008-12-25,543.893
2008-12-26,546.817
2008-12-29,551.46
2008-12-30,561.692
2008-12-31,565.312
2009-01-01,565.465
2009-01-02,580.611
2009-01-05,580.126
2009-01-06,583.994
2009-01-07,576.874
2009-01-08,574.42
2009-01-09,564.844
2009-01-12,551.64
2009-01-13,543.406
2009-01-14,526.419
2009-01-15,517.613
2009-01-16,524.751
2009-01-19,519.793
2009-01-20,494.942
2009-01-21,505.164
2009-01-22,499.068
2009-01-23,495.118
2009-01-26,505.162
2009-01-27,512.788
2009-01-28,530.652
2009-01-29,516.539
2009-01-30,504.962
2009-02-02,498.405
2009-02-03,505.696
2009-02-04,508.848
2009-02-05,510.476
2009-02-06,523.561
2009-02-09,528.817
2009-02-10,509.103
2009-02-11,508.269
2009-02-12,501.994
2009-02-13,501.544
2009-02-16,497.125
2009-02-17,473.43
2009-02-18,469.101
2009-02-19,468.129
2009-02-20,455.461
2009-02-23,447.525
2009-02-24,454.508
2009-02-25,453.338
2009-02-26,455.585
2009-02-27,445.738
2009-03-02,422.353
2009-03-03,416.505
2009-03-04,426.709
2009-03-05,411.526
2009-03-06,409.608
2009-03-09,404.796
2009-03-10,428.656
2009-03-11,432.333
2009-03-12,442.746
2009-03-13,450.183
2009-03-16,457.186
2009-03-17,465.673
2009-03-18,474.72
2009-03-19,483.126
2009-03-20,473.604
2009-03-23,501.195
2009-03-24,496.428
2009-03-25,501.429
2009-03-26,509.692
2009-03-27,500.182
2009-03-30,476.758
2009-03-31,485.318
2009-04-01,495.501
2009-04-02,519.643
2009-04-03,523.805
2009-04-06,520.822
2009-04-07,510.639
2009-04-08,511.353
2009-04-09,532.675
2009-04-10,533.754
2009-04-13,537.967
2009-04-14,535.149
2009-04-15,537.679
2009-04-16,544.784
2009-04-17,549.403
2009-04-20,526.622
2009-04-21,531.194
2009-04-22,532.469
2009-04-23,537.513
2009-04-24,548.754
2009-04-27,542.682
2009-04-28,535.523
2009-04-29,550.348
2009-04-30,556.743
2009-05-01,558.578
2009-05-04,579.016
2009-05-05,580.577
2009-05-06,591.089
2009-05-07,590.762
2009-05-08,606.587
2009-05-11,597.836
2009-05-12,594.996
2009-05-13,578.373
2009-05-14,579.02
2009-05-15,578.981
2009-05-18,591.518
2009-05-19,599.92
2009-05-20,603.365
2009-05-21,593.367
2009-05-22,595.78
2009-05-25,596.512
2009-05-26,605.131
2009-05-27,602.579
2009-05-28,605.128
2009-05-29,615.015
2009-06-01,632.433
2009-06-02,634.661
2009-06-03,623.309
2009-06-04,626.362
2009-06-05,624.191
2009-06-08,618.672
2009-06-09,622.356
2009-06-10,626.831
2009-06-11,633.185
2009-06-12,632.151
2009-06-15,614.834
2009-06-16,608.768
2009-06-17,601.478
2009-06-18,605.118
2009-06-19,609.205
2009-06-22,592.383
2009-06-23,590.094
2009-06-24,599.134
2009-06-25,603.539
2009-06-26,608.488
2009-06-29,613.539
2009-06-30,609.466
2009-07-01,616.156
2009-07-02,600.138
2009-07-03,599.848
2009-07-06,594.834
2009-07-07,588.445
2009-07-08,580.529
2009-07-09,583.844
2009-07-10,580.137
2009-07-13,588.024
2009-07-14,596.429
2009-07-15,614.915
2009-07-16,619.864
2009-07-17,620.414
2009-07-20,630.717
2009-07-21,635.795
2009-07-22,635.939
2009-07-23,649.728
2009-07-24,652.686
2009-07-27,658.026
2009-07-28,655.477
2009-07-29,651.469
2009-07-30,662.37
2009-07-31,667.422
2009-08-03,682.929
2009-08-04,684.799
2009-08-05,683.689
2009-08-06,683.258
2009-08-07,687.061
2009-08-10,686.204
2009-08-11,677.183
2009-08-12,683.023
2009-08-13,692.513
2009-08-14,688.279
2009-08-17,667.228
2009-08-18,674.163
2009-08-19,677.262
2009-08-20,686.55
2009-08-21,698.623
2009-08-24,705.278
2009-08-25,707.959
2009-08-26,705.058
2009-08-27,704.431
2009-08-28,710.291
2009-08-31,703.888
2009-09-01,690.608
2009-09-02,683.484
2009-09-03,688.36
2009-09-04,696.179
2009-09-07,702.781
2009-09-08,711.626
2009-09-09,717.073
2009-09-10,722.417
2009-09-11,725.015
2009-09-14,724.545
2009-09-15,727.223
2009-09-16,741.287
2009-09-17,744.029
2009-09-18,742.805
2009-09-21,735.949
2009-09-22,745.073
2009-09-23,740.891
2009-09-24,730.168
2009-09-25,726.375
2009-09-28,734.83
2009-09-29,734.291
2009-09-30,734.332
2009-10-01,718.717
2009-10-02,709.287
2009-10-05,718.051
2009-10-06,732.666
2009-10-07,734.028
2009-10-08,743.444
2009-10-09,745.379
2009-10-12,749.819
2009-10-13,746.975
2009-10-14,762.022
2009-10-15,764.247
2009-10-16,755.694
2009-10-19,764.716
2009-10-20,760.961
2009-10-21,758.517
2009-10-22,758.77
2009-10-23,752.467
2009-10-26,742.702
2009-10-27,735.672
2009-10-28,718.33
2009-10-29,730.773
2009-10-30,716.115
2009-11-02,717.042
2009-11-03,713.153
2009-11-04,721.418
2009-11-05,729.986
2009-11-06,732.038
2009-11-09,749.896
2009-11-10,749.454
2009-11-11,754.241
2009-11-12,746.722
2009-11-13,750.413
2009-11-16,762.722
2009-11-17,758.556
2009-11-18,760.956
2009-11-19,747.332
2009-11-20,743.399
2009-11-23,756.424
2009-11-24,752.1
2009-11-25,758.199
2009-11-26,746.504
2009-11-27,738.411
2009-11-30,742.852
2009-12-01,757.33
2009-12-02,759.18
2009-12-03,757.27
2009-12-04,757.091
2009-12-07,754.951
2009-12-08,746.134
2009-12-09,743.488
2009-12-10,746.103
2009-12-11,748.25
2009-12-14,753.563
2009-12-15,748.783
2009-12-16,753.405
2009-12-17,740.925
2009-12-18,739.066
2009-12-21,745.562
2009-12-22,747.932
2009-12-23,752.157
2009-12-24,756.197
2009-12-25,755.902
2009-12-28,759.142
2009-12-29,760.245
2009-12-30,756.599
2009-12-31,755.799
2010-01-01,755.799
2010-01-04,769.367
2010-01-05,773.387
2010-01-06,774.962
2010-01-07,775.152
2010-01-08,777.505
2010-01-11,784.414
2010-01-12,779.175
2010-01-13,779.558
2010-01-14,783.028
2010-01-15,775.823
2010-01-18,777.259
2010-01-19,780.644
2010-01-20,769.493
2010-01-21,757.533
2010-01-22,747.178
2010-01-25,746.463
2010-01-26,740.574
2010-01-27,738.112
2010-01-28,733.784
2010-01-29,729.229
2010-02-01,734.619
2010-02-02,744.283
2010-02-03,740.683
2010-02-04,720.028
2010-02-05,711.046
2010-02-08,708.076
2010-02-09,713.967
2010-02-10,715.499
2010-02-11,719.135
2010-02-12,718.374
2010-02-15,718.706
2010-02-16,729.591
2010-02-17,735.512
2010-02-18,737.99
2010-02-19,734.976
2010-02-22,739.895
2010-02-23,733.128
2010-02-24,735.383
2010-02-25,729.187
2010-02-26,735.601
2010-03-01,740.154
2010-03-02,746.393
2010-03-03,751.672
2010-03-04,750.728
2010-03-05,760.721
2010-03-08,764.134
2010-03-09,763.777
2010-03-10,768.662
2010-03-11,769.91
2010-03-12,772.58
2010-03-15,768.925
2010-03-16,776.885
2010-03-17,783.968
2010-03-18,780.136
2010-03-19,776.433
2010-03-22,776.857
2010-03-23,781.865
2010-03-24,776.084
2010-03-25,776.641
2010-03-26,778.125
2010-03-29,783.981
2010-03-30,784.248
2010-03-31,784.048
2010-04-01,792.538
2010-04-02,793.104
2010-04-05,796.979
2010-04-06,798.625
2010-04-07,796.541
2010-04-08,794.851
2010-04-09,802.534
2010-04-12,806.308
2010-04-13,803.632
2010-04-14,813.116
2010-04-15,814.609
2010-04-16,801.669
2010-04-19,797.323
2010-04-20,805.351
2010-04-21,804.501
2010-04-22,800.17
2010-04-23,804.174
2010-04-26,806.146
2010-04-27,788.974
2010-04-28,783.704
2010-04-29,792.999
2010-04-30,787.896
2010-05-03,790.306
2010-05-04,770.869
2010-05-05,760.915
2010-05-06,738.491
2010-05-07,722.301
2010-05-10,758.083
2010-05-11,752.878
2010-05-12,761.823
2010-05-13,759.012
2010-05-14,741.009
2010-05-17,734.783
2010-05-18,731.784
2010-05-19,720.388
2010-05-20,698.925
2010-05-21,705.594
2010-05-24,699.172
2010-05-25,686.924
2010-05-26,692.399
2010-05-27,713.221
2010-05-28,711.774
2010-05-31,712.348
2010-06-01,703.305
2010-06-02,708.863
2010-06-03,716.17
2010-06-04,696.669
2010-06-07,683.748
2010-06-08,686.779
2010-06-09,689.638
2010-06-10,705.087
2010-06-11,709.719
2010-06-14,716.564
2010-06-15,727.305
2010-06-16,728.665
2010-06-17,730.195
2010-06-18,732.67
2010-06-21,737.262
2010-06-22,727.289
2010-06-23,721.082
2010-06-24,712.526
2010-06-25,711.851
2010-06-28,713.826
2010-06-29,692.063
2010-06-30,688.335
2010-07-01,684.306
2010-07-02,684.963
2010-07-05,683.213
2010-07-06,694.629
2010-07-07,707.155
2010-07-08,716.14
2010-07-09,721.346
2010-07-12,720.634
2010-07-13,732.011
2010-07-14,733.379
2010-07-15,732.576
2010-07-16,718.19
2010-07-19,717.407
2010-07-20,720.052
2010-07-21,717.951
2010-07-22,731.894
2010-07-23,736.713
2010-07-26,745.871
2010-07-27,749.036
2010-07-28,747.683
2010-07-29,748.419
2010-07-30,745.88
2010-08-02,764.272
2010-08-03,763.953
2010-08-04,764.235
2010-08-05,764.577
2010-08-06,763.828
2010-08-09,768.095
2010-08-10,758.893
2010-08-11,737.807
2010-08-12,733.253
2010-08-13,731.97
2010-08-16,733.487
2010-08-17,741.352
2010-08-18,741.821
2010-08-19,733.091
2010-08-20,724.701
2010-08-23,725.079
2010-08-24,716.221
2010-08-25,712.407
2010-08-26,714.443
2010-08-27,722.674
2010-08-30,718.733
2010-08-31,717.875
2010-09-01,737.659
2010-09-02,742.282
2010-09-03,750.64
2010-09-06,754.496
2010-09-07,745.615
2010-09-08,748.415
2010-09-09,754.366
2010-09-10,755.91
2010-09-13,767.423
