Date,USA SMALL GROWTH Small Cap
2009-12-28,848.187
2009-12-29,846.733
2009-12-30,845.415
2009-12-31,836.491
2010-01-01,836.491
2010-01-04,855.427
2010-01-05,858.646
2010-01-06,861.469
2010-01-07,864.2
2010-01-08,869.048
2010-01-11,867.87
2010-01-12,854.309
2010-01-13,864.276
2010-01-14,866.574
2010-01-15,854.033
2010-01-18,854.033
2010-01-19,866.587
2010-01-20,856.529
2010-01-21,842.143
2010-01-22,825.178
2010-01-25,826.42
2010-01-26,821.818
2010-01-27,826.26
2010-01-28,814.619
2010-01-29,803.694
2010-02-01,817.329
2010-02-02,826.581
2010-02-03,822.825
2010-02-04,791.038
2010-02-05,792.83
2010-02-08,786.8
2010-02-09,799.449
2010-02-10,800.523
2010-02-11,815.069
2010-02-12,821.8
2010-02-15,821.8
2010-02-16,836.186
2010-02-17,841.144
2010-02-18,846.447
2010-02-19,849.012
2010-02-22,847.544
2010-02-23,834.32
2010-02-24,841.425
2010-02-25,841.947
2010-02-26,843.089
2010-03-01,862.179
2010-03-02,871.339
2010-03-03,873.05
2010-03-04,875.725
2010-03-05,892.508
2010-03-08,893.752
2010-03-09,896.637
2010-03-10,904.068
2010-03-11,907.131
2010-03-12,908.316
2010-03-15,904.57
2010-03-16,911.866
2010-03-17,918.791
2010-03-18,914.312
2010-03-19,903.273
2010-03-22,915.079
2010-03-23,925.429
2010-03-24,915.497
2010-03-25,908.41
2010-03-26,907.516
2010-03-29,914.395
2010-03-30,915.642
2010-03-31,910.706
2010-04-01,919.664
2010-04-02,919.664
2010-04-05,937.271
2010-04-06,941.232
2010-04-07,937.603
2010-04-08,936.924
2010-04-09,943.384
2010-04-12,946.153
2010-04-13,947.756
2010-04-14,966.834
2010-04-15,970.338
2010-04-16,957.481
2010-04-19,950.367
2010-04-20,964.106
2010-04-21,967.031
2010-04-22,978.276
2010-04-23,988.619
2010-04-26,985.872
2010-04-27,962.37
2010-04-28,963.191
2010-04-29,979.737
2010-04-30,957.582
2010-05-03,976.567
2010-05-04,947.285
2010-05-05,933.341
2010-05-06,899.712
2010-05-07,872.833
2010-05-10,919.648
2010-05-11,924.349
2010-05-12,950.984
2010-05-13,944.022
2010-05-14,921.825
2010-05-17,921.619
2010-05-18,906.71
2010-05-19,895.361
2010-05-20,853.201
2010-05-21,867.077
2010-05-24,858.623
2010-05-25,857.364
2010-05-26,860.58
2010-05-27,896.055
2010-05-28,885.373
2010-05-31,885.373
2010-06-01,859.413
2010-06-02,886.252
2010-06-03,896.771
2010-06-04,856.467
2010-06-07,834.133
2010-06-08,833.149
2010-06-09,835.576
2010-06-10,864.309
2010-06-11,875.931
2010-06-14,879.68
2010-06-15,901.649
2010-06-16,898.248
2010-06-17,896.318
2010-06-18,897.574
2010-06-21,890.132
2010-06-22,870.733
2010-06-23,869.108
2010-06-24,853.783
2010-06-25,866.653
2010-06-28,863.658
2010-06-29,829.147
2010-06-30,821.894
2010-07-01,816.567
2010-07-02,810.05
2010-07-05,810.05
2010-07-06,803.042
2010-07-07,830.986
2010-07-08,840.752
2010-07-09,851.181
2010-07-12,843.28
2010-07-13,866.376
2010-07-14,865.942
2010-07-15,862.117
2010-07-16,831.841
2010-07-19,835.248
2010-07-20,849.051
2010-07-21,836.768
2010-07-22,863.047
2010-07-23,881.653
2010-07-26,899.797
2010-07-27,891.629
2010-07-28,877.94
2010-07-29,874.874
2010-07-30,877.617
2010-08-02,893.424
2010-08-03,886.86
2010-08-04,897.128
2010-08-05,890.661
2010-08-06,886.876
2010-08-09,896.054
2010-08-10,881.178
2010-08-11,849.206
2010-08-12,844.864
2010-08-13,837.5
2010-08-16,842.052
2010-08-17,857.203
2010-08-18,859.951
2010-08-19,842.014
2010-08-20,840.969
2010-08-23,832.244
2010-08-24,818.986
2010-08-25,827.713
2010-08-26,821.407
2010-08-27,842.679
2010-08-30,825.488
2010-08-31,823.548
2010-09-01,853.012
2010-09-02,867.061
2010-09-03,881.065
2010-09-06,881.065
2010-09-07,866.34
2010-09-08,873.283
2010-09-09,873.507
2010-09-10,876.644
2010-09-13,895.529
2010-09-14,893.497
2010-09-15,897.919
2010-09-16,894.985
2010-09-17,899.597
2010-09-20,919.831
2010-09-21,914.585
2010-09-22,904.595
2010-09-23,897.309
2010-09-24,923.096
2010-09-27,920.829
2010-09-28,929.881
2010-09-29,932.416
2010-09-30,930.897
2010-10-01,934.185
2010-10-04,921.33
2010-10-05,944.971
2010-10-06,936.657
2010-10-07,936.229
2010-10-08,948.702
2010-10-11,950.458
2010-10-12,955.085
2010-10-13,966.764
2010-10-14,961.921
2010-10-15,961.784
2010-10-18,966.865
2010-10-19,944.876
2010-10-20,954.185
2010-10-21,951.207
2010-10-22,962.323
2010-10-25,970.003
2010-10-26,969.208
2010-10-27,968.05
2010-10-28,964.69
2010-10-29,969.555
2010-11-01,966.321
2010-11-02,981.995
2010-11-03,985.5
2010-11-04,1005.376
2010-11-05,1011.393
2010-11-08,1015.034
2010-11-09,1004.505
2010-11-10,1015.513
2010-11-11,1013.381
2010-11-12,996.211
2010-11-15,996.05
2010-11-16,979.194
2010-11-17,984.815
2010-11-18,1001.815
2010-11-19,1006.851
2010-11-22,1013.815
2010-11-23,1003.644
2010-11-24,1025.858
2010-11-25,1025.858
2010-11-26,1021.818
2010-11-29,1019.358
2010-11-30,1013.719
2010-12-01,1035.381
2010-12-02,1047.742
2010-12-03,1056.984
2010-12-06,1061.659
2010-12-07,1064.679
2010-12-08,1063.426
2010-12-09,1068.867
2010-12-10,1080.491
2010-12-13,1075.355
2010-12-14,1073.759
2010-12-15,1069.636
2010-12-16,1080.674
2010-12-17,1086.959
2010-12-20,1089.234
2010-12-21,1099.835
2010-12-22,1099.874
2010-12-23,1098.357
2010-12-24,1098.357
2010-12-27,1099.796
2010-12-28,1095.864
2010-12-29,1099.987
2010-12-30,1100.648
2010-12-31,1093.85
2011-01-03,1110.848
2011-01-04,1098.288
2011-01-05,1110.18
2011-01-06,1107.393
2011-01-07,1104.663
2011-01-10,1111.039
2011-01-11,1116.032
2011-01-12,1124.673
2011-01-13,1123.712
2011-01-14,1129.76
2011-01-17,1129.76
2011-01-18,1133.8
2011-01-19,1109.484
2011-01-20,1094.286
2011-01-21,1089.022
2011-01-24,1098.521
2011-01-25,1096.242
2011-01-26,1115.1
2011-01-27,1119.483
2011-01-28,1095.926
2011-01-31,1108.355
2011-02-01,1130.098
2011-02-02,1129.304
2011-02-03,1134.211
2011-02-04,1141.67
2011-02-07,1152.237
2011-02-08,1158.555
2011-02-09,1152.633
2011-02-10,1160.474
2011-02-11,1173.131
2011-02-14,1182.158
2011-02-15,1172.899
2011-02-16,1184.279
2011-02-17,1190.537
2011-02-18,1190.562
2011-02-21,1190.562
2011-02-22,1158.069
2011-02-23,1140.21
2011-02-24,1146.092
2011-02-25,1171.591
2011-02-28,1172.143
2011-03-01,1150.39
2011-03-02,1158.549
2011-03-03,1183.891
2011-03-04,1180.863
2011-03-07,1162.292
2011-03-08,1173.706
2011-03-09,1167.824
2011-03-10,1141.144
2011-03-11,1148.965
2011-03-14,1142.421
2011-03-15,1132.903
2011-03-16,1120.887
2011-03-17,1126.142
2011-03-18,1134.052
2011-03-21,1159.704
2011-03-22,1154.584
2011-03-23,1158.496
2011-03-24,1170.353
2011-03-25,1179.564
2011-03-28,1176.207
2011-03-29,1189.43
2011-03-30,1203.746
2011-03-31,1208.502
2011-04-01,1213.753
2011-04-04,1217.404
2011-04-05,1224.483
2011-04-06,1220.681
2011-04-07,1214.363
2011-04-08,1205.954
2011-04-11,1195.608
2011-04-12,1179.899
2011-04-13,1187.202
2011-04-14,1190.123
2011-04-15,1200.083
2011-04-18,1180.055
2011-04-19,1185.845
2011-04-20,1209.606
2011-04-21,1222.698
2011-04-22,1222.698
2011-04-25,1221.879
2011-04-26,1231.033
2011-04-27,1240.117
2011-04-28,1242.101
2011-04-29,1249.251
2011-05-02,1236.93
2011-05-03,1218.38
2011-05-04,1204.559
2011-05-05,1200.934
2011-05-06,1209.173
2011-05-09,1224.743
2011-05-10,1240.442
2011-05-11,1221.323
2011-05-12,1228.342
2011-05-13,1213.412
2011-05-16,1195.16
2011-05-17,1189.251
2011-05-18,1211.991
2011-05-19,1214.405
2011-05-20,1206.237
2011-05-23,1184.661
2011-05-24,1182.303
2011-05-25,1197.672
2011-05-26,1211.721
2011-05-27,1219.752
2011-05-30,1219.752
2011-05-31,1232.381
2011-06-01,1197.928
2011-06-02,1198.316
2011-06-03,1180.68
2011-06-06,1158.039
2011-06-07,1161.804
2011-06-08,1145.781
2011-06-09,1155.776
2011-06-10,1135.982
2011-06-13,1130.353
2011-06-14,1153.783
2011-06-15,1134.356
2011-06-16,1131.815
2011-06-17,1130.751
2011-06-20,1139.482
2011-06-21,1168.651
2011-06-22,1161.896
2011-06-23,1167.566
2011-06-24,1156.613
2011-06-27,1166.101
2011-06-28,1188.336
2011-06-29,1194.812
2011-06-30,1206.194
2011-07-01,1225.506
2011-07-04,1225.506
2011-07-05,1230.416
2011-07-06,1236.373
2011-07-07,1251.426
2011-07-08,1243.287
2011-07-11,1211.821
2011-07-12,1204.72
2011-07-13,1214.725
2011-07-14,1196.807
2011-07-15,1204.944
2011-07-18,1187.299
2011-07-19,1215.901
2011-07-20,1210.06
2011-07-21,1219.152
2011-07-22,1227.277
2011-07-25,1213.638
2011-07-26,1204.572
2011-07-27,1167.605
2011-07-28,1163.232
2011-07-29,1157.55
2011-08-01,1150.234
2011-08-02,1114.115
2011-08-03,1126.027
2011-08-04,1050.809
2011-08-05,1031.036
2011-08-08,939.818
2011-08-09,999.169
2011-08-10,959.836
2011-08-11,1011.748
2011-08-12,1022.641
2011-08-15,1049.875
2011-08-16,1028.805
2011-08-17,1022.988
2011-08-18,957.198
2011-08-19,939.814
2011-08-22,939.722
2011-08-23,986.361
2011-08-24,998.007
2011-08-25,974.327
2011-08-26,1004.536
2011-08-29,1048.519
2011-08-30,1056.11
2011-08-31,1055.722
2011-09-01,1036.719
2011-09-02,1003.05
2011-09-05,1003.05
2011-09-06,997.187
2011-09-07,1037.392
2011-09-08,1020.431
2011-09-09,988.883
2011-09-12,994.758
2011-09-13,1014.553
2011-09-14,1033.686
2011-09-15,1046.436
2011-09-16,1047.46
2011-09-19,1034.671
2011-09-20,1016.344
2011-09-21,984.681
2011-09-22,945.114
2011-09-23,957.391
2011-09-26,975.619
2011-09-27,996.14
2011-09-28,958.048
2011-09-29,963.071
2011-09-30,935.149
2011-10-03,887.679
2011-10-04,931.836
2011-10-05,953.463
2011-10-06,978.681
2011-10-07,961.023
2011-10-10,998.768
2011-10-11,1004.643
2011-10-12,1018.841
2011-10-13,1020.714
2011-10-14,1040.431
2011-10-17,1010.784
2011-10-18,1034.3
2011-10-19,1012.068
2011-10-20,1014.616
2011-10-21,1036.133
2011-10-24,1071.858
2011-10-25,1043.675
2011-10-26,1060.491
2011-10-27,1110.562
2011-10-28,1110.666
2011-10-31,1081.884
2011-11-01,1046.28
2011-11-02,1069.551
2011-11-03,1097.764
2011-11-04,1095.489
2011-11-07,1091.694
2011-11-08,1103.706
2011-11-09,1054.035
2011-11-10,1061.07
2011-11-11,1087.295
2011-11-14,1077.05
2011-11-15,1089.672
2011-11-16,1071.203
2011-11-17,1050.823
2011-11-18,1045.661
2011-11-21,1024.198
2011-11-22,1018.419
2011-11-23,989.621
2011-11-24,989.621
2011-11-25,980.018
2011-11-28,1024.077
2011-11-29,1022.582
2011-11-30,1075.892
2011-12-01,1070.958
2011-12-02,1073.559
2011-12-05,1090.313
2011-12-06,1086.487
2011-12-07,1081.11
2011-12-08,1052.371
2011-12-09,1081.37
2011-12-12,1062.885
2011-12-13,1040.6
2011-12-14,1019.756
2011-12-15,1026.693
2011-12-16,1037.33
2011-12-19,1019.148
2011-12-20,1057.686
2011-12-21,1055.677
2011-12-22,1064.391
2011-12-23,1070.458
2011-12-26,1070.458
2011-12-27,1074.932
2011-12-28,1053.598
2011-12-29,1066.072
2011-12-30,1061.678
2012-01-02,1061.678
2012-01-03,1071.957
2012-01-04,1065.502
2012-01-05,1074.594
2012-01-06,1073.555
2012-01-09,1079.51
2012-01-10,1093.991
2012-01-11,1098.431
2012-01-12,1103.083
2012-01-13,1095.309
2012-01-16,1095.309
2012-01-17,1098.389
2012-01-18,1118.343
2012-01-19,1127.298
2012-01-20,1125.535
2012-01-23,1124.152
2012-01-24,1132.61
2012-01-25,1146.001
2012-01-26,1139.083
2012-01-27,1149.385
2012-01-30,1142.592
2012-01-31,1141.789
2012-02-01,1164.275
2012-02-02,1168.15
2012-02-03,1191.842
2012-02-06,1192.586
2012-02-07,1193.342
2012-02-08,1194.299
2012-02-09,1193.93
2012-02-10,1181.235
2012-02-13,1195.998
2012-02-14,1193.826
2012-02-15,1187.778
2012-02-16,1207.598
2012-02-17,1203.435
2012-02-20,1203.435
2012-02-21,1196.815
2012-02-22,1192.396
2012-02-23,1206.476
2012-02-24,1206.899
2012-02-27,1206.894
2012-02-28,1204.521
2012-02-29,1190.927
2012-03-01,1200.975
2012-03-02,1185.651
2012-03-05,1179.51
2012-03-06,1155.508
2012-03-07,1168.356
2012-03-08,1185.244
2012-03-09,1198.862
2012-03-12,1193.147
2012-03-13,1216.201
2012-03-14,1206.881
2012-03-15,1217.675
2012-03-16,1216.538
2012-03-19,1223.149
2012-03-20,1212.215
2012-03-21,1214.957
2012-03-22,1203.54
2012-03-23,1213.103
2012-03-26,1236.057
2012-03-27,1228.82
2012-03-28,1219.366
2012-03-29,1215.809
2012-03-30,1214.965
2012-04-02,1226.089
2012-04-03,1224.375
2012-04-04,1202.897
2012-04-05,1201.082
2012-04-06,1201.082
2012-04-09,1181.496
2012-04-10,1151.816
2012-04-11,1167.516
2012-04-12,1188.197
2012-04-13,1174.381
2012-04-16,1170.231
2012-04-17,1189.568
2012-04-18,1185.253
2012-04-19,1181.643
2012-04-20,1182.458
2012-04-23,1166.404
2012-04-24,1165.363
2012-04-25,1189.226
2012-04-26,1202.337
2012-04-27,1211.186
2012-04-30,1200.595
2012-05-01,1203.412
2012-05-02,1207.795
2012-05-03,1187.904
2012-05-04,1166.8
2012-05-07,1165.161
2012-05-08,1158.597
2012-05-09,1154.332
2012-05-10,1155.429
2012-05-11,1157.83
2012-05-14,1141.537
2012-05-15,1138.66
2012-05-16,1131.882
2012-05-17,1101.728
2012-05-18,1088.374
2012-05-21,1117.71
2012-05-22,1116.345
2012-05-23,1123.963
2012-05-24,1122.948
2012-05-25,1123.741
2012-05-28,1123.741
2012-05-29,1139.343
2012-05-30,1116.262
2012-05-31,1111.525
2012-06-01,1074.084
2012-06-04,1072.425
2012-06-05,1087.931
2012-06-06,1113.606
2012-06-07,1105.977
2012-06-08,1117.345
2012-06-11,1092.662
2012-06-12,1106.672
2012-06-13,1091.454
2012-06-14,1102.441
2012-06-15,1116.418
2012-06-18,1123.401
2012-06-19,1141.398
2012-06-20,1139.218
2012-06-21,1108.138
2012-06-22,1120.327
2012-06-25,1099.258
2012-06-26,1104.381
2012-06-27,1116.978
2012-06-28,1115.473
2012-06-29,1151.413
2012-07-02,1161.47
2012-07-03,1176.948
2012-07-04,1176.948
2012-07-05,1176.885
2012-07-06,1156.667
2012-07-09,1153.847
2012-07-10,1137.266
2012-07-11,1130.976
2012-07-12,1129.43
2012-07-13,1145.609
2012-07-16,1139.238
2012-07-17,1143.018
2012-07-18,1153.028
2012-07-19,1156.558
2012-07-20,1140.801
2012-07-23,1122.508
2012-07-24,1107.167
2012-07-25,1112.067
2012-07-26,1127.169
2012-07-27,1154.579
2012-07-30,1147.012
2012-07-31,1139.244
2012-08-01,1121.673
2012-08-02,1114.645
2012-08-03,1141.222
2012-08-06,1151.256
2012-08-07,1165.024
2012-08-08,1163.356
2012-08-09,1168.863
2012-08-10,1168.671
2012-08-13,1166.224
2012-08-14,1161.993
2012-08-15,1171.912
2012-08-16,1183.618
2012-08-17,1191.75
2012-08-20,1184.89
2012-08-21,1184.992
2012-08-22,1184.088
2012-08-23,1177.096
2012-08-24,1181.19
2012-08-27,1180.853
2012-08-28,1186.767
2012-08-29,1190.523
2012-08-30,1177.774
2012-08-31,1184.961
2012-09-03,1184.961
2012-09-04,1199.717
2012-09-05,1198.348
2012-09-06,1222.674
2012-09-07,1228.354
2012-09-10,1223.254
2012-09-11,1225.323
2012-09-12,1229.447
2012-09-13,1242.632
2012-09-14,1256.931
2012-09-17,1248.391
2012-09-18,1244.15
2012-09-19,1244.276
2012-09-20,1235.877
2012-09-21,1239.556
2012-09-24,1230.781
2012-09-25,1211.872
2012-09-26,1202.738
2012-09-27,1220.52
2012-09-28,1215.711
2012-10-01,1215.263
2012-10-02,1216.021
2012-10-03,1215.261
2012-10-04,1222.86
2012-10-05,1220.754
2012-10-08,1214.513
2012-10-09,1198.046
2012-10-10,1193.743
2012-10-11,1199.235
2012-10-12,1192.866
2012-10-15,1201.842
2012-10-16,1215.933
2012-10-17,1222.495
2012-10-18,1216.341
2012-10-19,1194.644
2012-10-22,1191.749
2012-10-23,1185.971
2012-10-24,1179.745
2012-10-25,1184.026
2012-10-26,1180.729
2012-10-29,1180.729
2012-10-30,1180.729
2012-10-31,1188.421
2012-11-01,1209.859
2012-11-02,1188.7
2012-11-05,1198.731
2012-11-06,1209.377
2012-11-07,1185.21
2012-11-08,1168.757
2012-11-09,1170.678
2012-11-12,1169.425
2012-11-13,1164.853
2012-11-14,1144.253
2012-11-15,1139.868
2012-11-16,1149.032
2012-11-19,1172.299
2012-11-20,1174.045
2012-11-21,1180.708
2012-11-22,1180.708
2012-11-23,1194.108
2012-11-26,1194.355
2012-11-27,1192.724
2012-11-28,1200.804
2012-11-29,1212.746
2012-11-30,1210.268
2012-12-03,1206.984
2012-12-04,1207.304
2012-12-05,1203.946
2012-12-06,1207.014
2012-12-07,1207.231
2012-12-10,1212.127
2012-12-11,1223.769
2012-12-12,1220.183
2012-12-13,1212.255
2012-12-14,1208.282
2012-12-17,1222.447
2012-12-18,1241.46
2012-12-19,1239.707
2012-12-20,1243.658
2012-12-21,1234.924
2012-12-24,1231.694
2012-12-25,1231.694
2012-12-26,1221.877
2012-12-27,1222.206
2012-12-28,1214.254
2012-12-31,1238.642
2013-01-01,1238.642
2013-01-02,1271.46
2013-01-03,1270.197
2013-01-04,1278.788
2013-01-07,1277.39
2013-01-08,1274.647
2013-01-09,1282.762
2013-01-10,1284.492
2013-01-11,1285.664
2013-01-14,1285.584
2013-01-15,1293.825
2013-01-16,1291.003
2013-01-17,1301.326
2013-01-18,1304.411
2013-01-21,1304.411
2013-01-22,1311.688
2013-01-23,1309.115
2013-01-24,1314.564
2013-01-25,1328.844
2013-01-28,1325.321
2013-01-29,1322.949
2013-01-30,1310.751
2013-01-31,1319.674
2013-02-01,1332.718
2013-02-04,1318.496
2013-02-05,1331.024
2013-02-06,1336.661
2013-02-07,1332.24
2013-02-08,1340.656
2013-02-11,1336.671
2013-02-12,1340.188
2013-02-13,1343.481
2013-02-14,1346.9
2013-02-15,1344.711
2013-02-18,1344.711
2013-02-19,1355.983
2013-02-20,1331.215
2013-02-21,1315.916
2013-02-22,1329.989
2013-02-25,1302.673
2013-02-26,1307.989
2013-02-27,1324.682
2013-02-28,1326.158
2013-03-01,1327.924
2013-03-04,1331.54
2013-03-05,1348.471
2013-03-06,1353.014
2013-03-07,1359.226
2013-03-08,1372.127
2013-03-11,1373.446
2013-03-12,1371.008
2013-03-13,1376.748
2013-03-14,1388.169
2013-03-15,1384.243
2013-03-18,1377.051
2013-03-19,1369.587
2013-03-20,1383.665
2013-03-21,1372.044
2013-03-22,1374.756
2013-03-25,1373.024
2013-03-26,1379.877
2013-03-27,1382.896
2013-03-28,1388.601
2013-03-29,1388.601
2013-04-01,1371.473
2013-04-02,1366.272
2013-04-03,1341.316
2013-04-04,1349.264
2013-04-05,1345.538
2013-04-08,1357.426
2013-04-09,1357.118
2013-04-10,1379.498
2013-04-11,1383.394
2013-04-12,1377.839
2013-04-15,1331.45
2013-04-16,1353.492
2013-04-17,1331.875
2013-04-18,1321.361
2013-04-19,1334.012
2013-04-22,1339.388
2013-04-23,1357.915
2013-04-24,1360.269
2013-04-25,1374.018
2013-04-26,1369.206
2013-04-29,1379.419
2013-04-30,1387.262
2013-05-01,1360.794
2013-05-02,1380.556
2013-05-03,1399.425
2013-05-06,1406.183
2013-05-07,1416.1
2013-05-08,1421.712
2013-05-09,1419.137
2013-05-10,1434.476
2013-05-13,1433.998
2013-05-14,1453.765
2013-05-15,1456.494
2013-05-16,1450.542
2013-05-17,1466.184
2013-05-20,1467.541
2013-05-21,1470.815
2013-05-22,1447.598
2013-05-23,1452.175
2013-05-24,1448.998
2013-05-27,1448.998
2013-05-28,1469.329
2013-05-29,1455.903
2013-05-30,1468.336
2013-05-31,1453.35
2013-06-03,1455.238
2013-06-04,1444.298
2013-06-05,1424.118
2013-06-06,1441.028
2013-06-07,1457.203
2013-06-10,1462.205
2013-06-11,1447.288
2013-06-12,1434.745
2013-06-13,1457.637
2013-06-14,1449.692
2013-06-17,1460.314
2013-06-18,1474.617
2013-06-19,1458.346
2013-06-20,1420.057
2013-06-21,1419.582
2013-06-24,1402.485
2013-06-25,1416.803
2013-06-26,1425.785
2013-06-27,1447.637
2013-06-28,1443.349
2013-07-01,1464.448
2013-07-02,1462.397
2013-07-03,1464.648
2013-07-04,1464.648
2013-07-05,1487.958
2013-07-08,1492.309
2013-07-09,1504.747
2013-07-10,1508.502
2013-07-11,1527.652
2013-07-12,1534.328
2013-07-15,1538.791
2013-07-16,1527.122
2013-07-17,1534.041
2013-07-18,1543.047
2013-07-19,1543.317
2013-07-22,1546.875
2013-07-23,1542.863
2013-07-24,1532.148
2013-07-25,1545.604
2013-07-26,1537.996
2013-07-29,1531.583
2013-07-30,1537.275
2013-07-31,1545.394
2013-08-01,1574.226
2013-08-02,1575.314
2013-08-05,1578.992
2013-08-06,1561.478
2013-08-07,1548.505
2013-08-08,1559.31
2013-08-09,1558.865
2013-08-12,1565.196
2013-08-13,1566.407
2013-08-14,1557.604
2013-08-15,1529.799
2013-08-16,1527.568
2013-08-19,1516.547
2013-08-20,1535.886
2013-08-21,1529.881
2013-08-22,1549.641
2013-08-23,1552.245
2013-08-26,1556.49
2013-08-27,1519.804
2013-08-28,1525.817
2013-08-29,1538.514
2013-08-30,1518.953
2013-09-02,1518.953
2013-09-03,1528.11
2013-09-04,1544.415
2013-09-05,1551.207
2013-09-06,1552.99
2013-09-09,1578.373
2013-09-10,1595.141
2013-09-11,1595.192
2013-09-12,1587.983
2013-09-13,1594.046
2013-09-16,1598.978
2013-09-17,1614.278
2013-09-18,1627.263
2013-09-19,1626.737
2013-09-20,1617.619
2013-09-23,1610.666
2013-09-24,1614.997
2013-09-25,1614.297
2013-09-26,1625.203
2013-09-27,1620.834
2013-09-30,1619.855
2013-10-01,1642.931
2013-10-02,1640.939
2013-10-03,1626.706
2013-10-04,1639.116
2013-10-07,1618.128
2013-10-08,1584.614
2013-10-09,1573.959
2013-10-10,1612.295
2013-10-11,1628.654
2013-10-14,1637.828
2013-10-15,1620.955
2013-10-16,1642.576
2013-10-17,1654.57
2013-10-18,1670.975
2013-10-21,1668.854
2013-10-22,1674.531
2013-10-23,1664.967
2013-10-24,1676.752
2013-10-25,1678.253
2013-10-28,1675.473
2013-10-29,1683.425
2013-10-30,1663.361
2013-10-31,1660.832
2013-11-01,1657.382
2013-11-04,1674.733
2013-11-05,1672.066
2013-11-06,1662.677
2013-11-07,1631.022
2013-11-08,1661.565
2013-11-11,1669.374
2013-11-12,1671.02
2013-11-13,1689.75
2013-11-14,1691.677
2013-11-15,1700.989
2013-11-18,1685.466
2013-11-19,1673.656
2013-11-20,1671.417
2013-11-21,1699.664
2013-11-22,1706.941
2013-11-25,1703.776
2013-11-26,1716.318
2013-11-27,1722.535
2013-11-28,1722.535
2013-11-29,1722.96
2013-12-02,1712.187
2013-12-03,1704.055
2013-12-04,1701.857
2013-12-05,1702.491
2013-12-06,1711.906
2013-12-09,1710.913
2013-12-10,1702.762
2013-12-11,1673.892
2013-12-12,1676.118
2013-12-13,1681.678
2013-12-16,1698.16
2013-12-17,1697.435
2013-12-18,1719.037
2013-12-19,1710.413
2013-12-20,1737.317
2013-12-23,1754.492
2013-12-24,1759.293
2013-12-25,1759.293
2013-12-26,1762.881
2013-12-27,1759.751
2013-12-30,1762.149
2013-12-31,1768.519
2014-01-01,1768.519
2014-01-02,1751.858
2014-01-03,1760.14
2014-01-06,1748.259
2014-01-07,1765.192
2014-01-08,1771.936
2014-01-09,1771.511
2014-01-10,1783.934
2014-01-13,1757.112
2014-01-14,1785.148
2014-01-15,1795.94
2014-01-16,1797.899
2014-01-17,1788.335
2014-01-20,1788.335
2014-01-21,1794.86
2014-01-22,1804.741
2014-01-23,1791.477
2014-01-24,1743.129
2014-01-27,1719.25
2014-01-28,1740.808
2014-01-29,1718.931
2014-01-30,1748.449
2014-01-31,1739.724
2014-02-03,1679.905
2014-02-04,1698.057
2014-02-05,1687.75
2014-02-06,1706.992
2014-02-07,1731.215
2014-02-10,1735.953
2014-02-11,1751.763
2014-02-12,1760.734
2014-02-13,1783.364
2014-02-14,1784.194
2014-02-17,1784.194
2014-02-18,1803.221
2014-02-19,1788.07
2014-02-20,1808.176
2014-02-21,1810.946
2014-02-24,1824.602
2014-02-25,1825.138
2014-02-26,1834.542
2014-02-27,1844.036
2014-02-28,1833.984
2014-03-03,1823.105
2014-03-04,1866.319
2014-03-05,1862.191
2014-03-06,1858.178
2014-03-07,1858.855
2014-03-10,1849.492
2014-03-11,1831.818
2014-03-12,1839.656
2014-03-13,1811.709
2014-03-14,1817.958
2014-03-17,1829.7
2014-03-18,1856.771
2014-03-19,1843.144
2014-03-20,1845.47
2014-03-21,1830.077
2014-03-24,1801.782
2014-03-25,1798.368
2014-03-26,1766.593
2014-03-27,1762.315
2014-03-28,1763.849
2014-03-31,1794.448
2014-04-01,1820.964
2014-04-02,1825.067
2014-04-03,1803.829
2014-04-04,1760.151
2014-04-07,1725.481
2014-04-08,1740.98
2014-04-09,1773.359
2014-04-10,1718.398
2014-04-11,1691.61
2014-04-14,1698.369
2014-04-15,1706.573
2014-04-16,1731.074
2014-04-17,1738.213
2014-04-18,1738.213
2014-04-21,1747.671
2014-04-22,1769.363
2014-04-23,1754.846
2014-04-24,1753.04
2014-04-25,1717.915
2014-04-28,1706.128
2014-04-29,1718.077
2014-04-30,1725.787
2014-05-01,1730.541
2014-05-02,1734.412
2014-05-05,1733.468
2014-05-06,1708.341
2014-05-07,1700.588
2014-05-08,1683.615
2014-05-09,1693.013
2014-05-12,1731.734
2014-05-13,1716.782
2014-05-14,1697.084
2014-05-15,1683.926
2014-05-16,1693.601
2014-05-19,1711.202
2014-05-20,1687.421
2014-05-21,1697.748
2014-05-22,1713.539
2014-05-23,1730.002
2014-05-26,1730.002
2014-05-27,1751.127
2014-05-28,1741.983
2014-05-29,1749.566
2014-05-30,1739.25
2014-06-02,1735.946
2014-06-03,1734.857
2014-06-04,1744.134
2014-06-05,1769.062
2014-06-06,1785.061
2014-06-09,1798.161
2014-06-10,1794.969
2014-06-11,1791.622
2014-06-12,1779.781
2014-06-13,1786.953
2014-06-16,1796.936
2014-06-17,1814.01
2014-06-18,1824.752
2014-06-19,1825.648
2014-06-20,1831.61
2014-06-23,1831.979
2014-06-24,1813.875
2014-06-25,1829.637
2014-06-26,1827.754
2014-06-27,1837.677
2014-06-30,1845.9
2014-07-01,1864.23
2014-07-02,1857.894
2014-07-03,1869.975
2014-07-04,1869.975
2014-07-07,1839.23
2014-07-08,1810.982
2014-07-09,1816.552
2014-07-10,1800.235
2014-07-11,1799.118
2014-07-14,1806.682
