Date,USA SMALL GROWTH Small Cap
2005-11-07,751.584
2005-11-08,747.73
2005-11-09,749.783
2005-11-10,752.317
2005-11-11,755.294
2005-11-14,754.757
2005-11-15,749.276
2005-11-16,749.986
2005-11-17,762.36
2005-11-18,766.218
2005-11-21,774.226
2005-11-22,780.246
2005-11-23,781.204
2005-11-24,781.204
2005-11-25,781.831
2005-11-28,768.119
2005-11-29,770.259
2005-11-30,773.16
2005-12-01,786.549
2005-12-02,788.021
2005-12-05,784.79
2005-12-06,786.112
2005-12-07,781.715
2005-12-08,783.962
2005-12-09,787.06
2005-12-12,788.711
2005-12-13,788.946
2005-12-14,791.315
2005-12-15,785.736
2005-12-16,782.644
2005-12-19,772.38
2005-12-20,773.833
2005-12-21,782.443
2005-12-22,787.32
2005-12-23,789.498
2005-12-26,789.498
2005-12-27,778.114
2005-12-28,782.501
2005-12-29,780.909
2005-12-30,776.876
2006-01-02,776.876
2006-01-03,788.774
2006-01-04,795.74
2006-01-05,797.695
2006-01-06,807.152
2006-01-09,814.669
2006-01-10,818.417
2006-01-11,819.761
2006-01-12,815.02
2006-01-13,816.038
2006-01-16,816.038
2006-01-17,812.116
2006-01-18,810.628
2006-01-19,822.312
2006-01-20,810.349
2006-01-23,811.149
2006-01-24,821.048
2006-01-25,818.476
2006-01-26,829.688
2006-01-27,834.756
2006-01-30,837.054
2006-01-31,838.818
2006-02-01,839.129
2006-02-02,831.633
2006-02-03,829.438
2006-02-06,834.063
2006-02-07,820.833
2006-02-08,824.282
2006-02-09,820.842
2006-02-10,818.945
2006-02-13,811.838
2006-02-14,818.473
2006-02-15,823.755
2006-02-16,831.605
2006-02-17,831.495
2006-02-20,831.495
2006-02-21,828.516
2006-02-22,833.901
2006-02-23,833.375
2006-02-24,837.523
2006-02-27,840.662
2006-02-28,831.254
2006-03-01,844.932
2006-03-02,845.254
2006-03-03,843.497
2006-03-06,834.128
2006-03-07,822.99
2006-03-08,823.7
2006-03-09,819.717
2006-03-10,826.795
2006-03-13,830.42
2006-03-14,839.197
2006-03-15,845.481
2006-03-16,846.627
2006-03-17,848.452
2006-03-20,847.896
2006-03-21,840.798
2006-03-22,848.633
2006-03-23,851.478
2006-03-24,856.23
2006-03-27,856.391
2006-03-28,854.35
2006-03-29,865.87
2006-03-30,865.836
2006-03-31,867.529
2006-04-03,862.698
2006-04-04,866.231
2006-04-05,870.765
2006-04-06,872.079
2006-04-07,862.594
2006-04-10,860.291
2006-04-11,849.531
2006-04-12,853.829
2006-04-13,857.614
2006-04-14,857.614
2006-04-17,857.421
2006-04-18,876.268
2006-04-19,887.097
2006-04-20,884.679
2006-04-21,882.065
2006-04-24,877.663
2006-04-25,874.179
2006-04-26,872.8
2006-04-27,867.968
2006-04-28,870.921
2006-05-01,869.131
2006-05-02,873.476
2006-05-03,872.929
2006-05-04,879.245
2006-05-05,888.901
2006-05-08,889.823
2006-05-09,889.377
2006-05-10,886.596
2006-05-11,870.83
2006-05-12,853.965
2006-05-15,845.685
2006-05-16,843.953
2006-05-17,829.356
2006-05-18,819.95
2006-05-19,823.333
2006-05-22,812.399
2006-05-23,810.49
2006-05-24,805.919
2006-05-25,819.891
2006-05-26,826.634
2006-05-29,826.634
2006-05-30,809.664
2006-05-31,822.153
2006-06-01,836.456
2006-06-02,838.68
2006-06-05,814.483
2006-06-06,808.305
2006-06-07,800.669
2006-06-08,796.91
2006-06-09,793.117
2006-06-12,770.479
2006-06-13,756.576
2006-06-14,762.215
2006-06-15,789.71
2006-06-16,783.272
2006-06-19,769.587
2006-06-20,765.547
2006-06-21,781.36
2006-06-22,778.292
2006-06-23,785.625
2006-06-26,791.023
2006-06-27,779.634
2006-06-28,780.675
2006-06-29,807.2
2006-06-30,816.046
2006-07-03,821.366
2006-07-04,821.366
2006-07-05,809.666
2006-07-06,809.332
2006-07-07,797.885
2006-07-10,794.194
2006-07-11,798.797
2006-07-12,787.345
2006-07-13,771.62
2006-07-14,765.942
2006-07-17,758.989
2006-07-18,759.906
2006-07-19,781.3
2006-07-20,761.04
2006-07-21,747.017
2006-07-24,765.968
2006-07-25,775.445
2006-07-26,772.778
2006-07-27,763.449
2006-07-28,776.714
2006-07-31,780.496
2006-08-01,771.003
2006-08-02,777.656
2006-08-03,783.733
2006-08-04,778.739
2006-08-07,773.048
2006-08-08,766.017
2006-08-09,759.66
2006-08-10,764.38
2006-08-11,756.884
2006-08-14,757.476
2006-08-15,775.009
2006-08-16,787.921
2006-08-17,790.072
2006-08-18,791.665
2006-08-21,784.269
2006-08-22,786.173
2006-08-23,777.26
2006-08-24,776.169
2006-08-25,777.408
2006-08-28,783.324
2006-08-29,790.014
2006-08-30,793.309
2006-08-31,793.9
2006-09-01,798.119
2006-09-04,798.119
2006-09-05,803.467
2006-09-06,786.771
2006-09-07,782.185
2006-09-08,782.964
2006-09-11,780.249
2006-09-12,796.427
2006-09-13,804.865
2006-09-14,800.188
2006-09-15,801.244
2006-09-18,802.855
2006-09-19,798.513
2006-09-20,804.876
2006-09-21,799.814
2006-09-22,791.175
2006-09-25,798.646
2006-09-26,804.792
2006-09-27,806.306
2006-09-28,806.706
2006-09-29,802.457
2006-10-02,795.038
2006-10-03,791.327
2006-10-04,805.79
2006-10-05,818.077
2006-10-06,814.99
2006-10-09,819.099
2006-10-10,822.144
2006-10-11,818.082
2006-10-12,832.163
2006-10-13,837.327
2006-10-16,846.656
2006-10-17,839.332
2006-10-18,836.422
2006-10-19,841.115
2006-10-20,834.632
2006-10-23,837.29
2006-10-24,840.097
2006-10-25,844.379
2006-10-26,852.319
2006-10-27,842.701
2006-10-30,843.714
2006-10-31,841.524
2006-11-01,828.965
2006-11-02,828.971
2006-11-03,832.671
2006-11-06,844.2
2006-11-07,847.667
2006-11-08,852.578
2006-11-09,845.799
2006-11-10,850.912
2006-11-13,853.555
2006-11-14,863.641
2006-11-15,871.291
2006-11-16,869.11
2006-11-17,868.431
2006-11-20,869.249
2006-11-21,872.578
2006-11-22,875.862
2006-11-23,875.862
2006-11-24,874.955
2006-11-27,856.193
2006-11-28,857.761
2006-11-29,868.718
2006-11-30,872.938
2006-12-01,870.003
2006-12-04,883.611
2006-12-05,886.739
2006-12-06,886.925
2006-12-07,883.393
2006-12-08,884.995
2006-12-11,883.122
2006-12-12,876.047
2006-12-13,876.134
2006-12-14,882.538
2006-12-15,880.045
2006-12-18,869.76
2006-12-19,870.093
2006-12-20,872.296
2006-12-21,867.203
2006-12-22,864.59
2006-12-25,864.59
2006-12-26,868.768
2006-12-27,877.956
2006-12-28,874.895
2006-12-29,868.545
2007-01-01,868.545
2007-01-02,868.545
2007-01-03,866.045
2007-01-04,868.959
2007-01-05,859.431
2007-01-08,862.06
2007-01-09,864.035
2007-01-10,866.403
2007-01-11,876.002
2007-01-12,884.359
2007-01-15,884.359
2007-01-16,882.548
2007-01-17,882.153
2007-01-18,871.017
2007-01-19,877.898
2007-01-22,872.231
2007-01-23,881.065
2007-01-24,889.969
2007-01-25,880.687
2007-01-26,883.639
2007-01-29,887.189
2007-01-30,892.606
2007-01-31,897.725
2007-02-01,906.272
2007-02-02,908.821
2007-02-05,908.198
2007-02-06,910.537
2007-02-07,914.881
2007-02-08,915.908
2007-02-09,907.294
2007-02-12,904.179
2007-02-13,910.99
2007-02-14,916.671
2007-02-15,919.975
2007-02-16,922.71
2007-02-19,922.71
2007-02-20,930.184
2007-02-21,934.279
2007-02-22,936.421
2007-02-23,936.266
2007-02-26,932.923
2007-02-27,900.255
2007-02-28,901.3
2007-03-01,898.394
2007-03-02,881.76
2007-03-05,867.031
2007-03-06,884.278
2007-03-07,884.673
2007-03-08,891.512
2007-03-09,894.271
2007-03-12,898.617
2007-03-13,879.709
2007-03-14,884.272
2007-03-15,891.204
2007-03-16,887.223
2007-03-19,897.562
2007-03-20,904.054
2007-03-21,917.855
2007-03-22,921.196
2007-03-23,923.871
2007-03-26,923.437
2007-03-27,918.163
2007-03-28,913.943
2007-03-29,915.122
2007-03-30,916.593
2007-04-02,920.113
2007-04-03,928.614
2007-04-04,930.081
2007-04-05,934.344
2007-04-06,934.344
2007-04-09,934.664
2007-04-10,937.105
2007-04-11,932.19
2007-04-12,941.02
2007-04-13,945.368
2007-04-16,956.146
2007-04-17,953.625
2007-04-18,949.611
2007-04-19,945.41
2007-04-20,954.141
2007-04-23,956.72
2007-04-24,954.534
2007-04-25,960.995
2007-04-26,965.532
2007-04-27,964.309
2007-04-30,949.605
2007-05-01,950.079
2007-05-02,964.504
2007-05-03,965.005
2007-05-04,970.258
2007-05-07,969.495
2007-05-08,969.407
2007-05-09,975.647
2007-05-10,959.645
2007-05-11,970.06
2007-05-14,964.196
2007-05-15,957.185
2007-05-16,962.903
2007-05-17,962.508
2007-05-18,972.746
2007-05-21,984.513
2007-05-22,989.183
2007-05-23,986.491
2007-05-24,971.215
2007-05-25,979.207
2007-05-28,979.207
2007-05-29,984.608
2007-05-30,993.727
2007-05-31,1000.0
2007-06-01,1006.945
2007-06-04,1010.019
2007-06-05,1005.264
2007-06-06,993.947
2007-06-07,973.844
2007-06-08,984.75
2007-06-11,984.089
2007-06-12,972.562
2007-06-13,985.578
2007-06-14,993.428
2007-06-15,1003.952
2007-06-18,1003.126
2007-06-19,1004.83
2007-06-20,993.814
2007-06-21,999.626
2007-06-22,992.232
2007-06-25,984.202
2007-06-26,980.879
2007-06-27,994.356
2007-06-28,995.971
2007-06-29,993.759
2007-07-02,1006.531
2007-07-03,1010.98
2007-07-04,1010.98
2007-07-05,1014.513
2007-07-06,1020.177
2007-07-09,1023.439
2007-07-10,1007.953
2007-07-11,1012.368
2007-07-12,1028.511
2007-07-13,1030.838
2007-07-16,1023.688
2007-07-17,1024.12
2007-07-18,1020.942
2007-07-19,1026.909
2007-07-20,1014.61
2007-07-23,1014.533
2007-07-24,990.932
2007-07-25,989.51
2007-07-26,966.237
2007-07-27,952.269
2007-07-30,962.229
2007-07-31,953.383
2007-08-01,953.053
2007-08-02,962.775
2007-08-03,934.071
2007-08-06,941.619
2007-08-07,951.87
2007-08-08,971.232
2007-08-09,951.688
2007-08-10,950.53
2007-08-13,949.147
2007-08-14,929.838
2007-08-15,911.797
2007-08-16,911.897
2007-08-17,931.242
2007-08-20,937.429
2007-08-21,939.639
2007-08-22,956.066
2007-08-23,948.669
2007-08-24,964.321
2007-08-27,955.453
2007-08-28,931.096
2007-08-29,952.709
2007-08-30,950.994
2007-08-31,965.995
2007-09-03,965.995
2007-09-04,977.185
2007-09-05,968.785
2007-09-06,972.967
2007-09-07,954.784
2007-09-10,947.282
2007-09-11,961.791
2007-09-12,960.523
2007-09-13,963.851
2007-09-14,967.233
2007-09-17,958.592
2007-09-18,989.655
2007-09-19,998.195
2007-09-20,992.094
2007-09-21,996.314
2007-09-24,989.959
2007-09-25,991.039
2007-09-26,998.941
2007-09-27,1005.382
2007-09-28,1000.215
2007-10-01,1017.766
2007-10-02,1024.524
2007-10-03,1021.0
2007-10-04,1022.125
2007-10-05,1040.512
2007-10-08,1038.077
2007-10-09,1047.22
2007-10-10,1048.494
2007-10-11,1036.347
2007-10-12,1044.815
2007-10-15,1035.52
2007-10-16,1028.64
2007-10-17,1031.591
2007-10-18,1035.127
2007-10-19,1007.375
2007-10-22,1015.228
2007-10-23,1028.278
2007-10-24,1022.798
2007-10-25,1013.278
2007-10-26,1028.966
2007-10-29,1033.776
2007-10-30,1026.639
2007-10-31,1044.171
2007-11-01,1013.789
2007-11-02,1018.161
2007-11-05,1009.102
2007-11-06,1024.143
2007-11-07,997.608
2007-11-08,994.226
2007-11-09,975.292
2007-11-12,958.675
2007-11-13,982.704
2007-11-14,978.976
2007-11-15,965.13
2007-11-16,965.964
2007-11-19,943.247
2007-11-20,941.806
2007-11-21,929.002
2007-11-22,929.002
2007-11-23,944.373
2007-11-26,929.796
2007-11-27,937.746
2007-11-28,970.702
2007-11-29,970.621
2007-11-30,975.321
2007-12-03,966.991
2007-12-04,960.625
2007-12-05,974.646
2007-12-06,996.224
2007-12-07,996.591
2007-12-10,1003.148
2007-12-11,974.171
2007-12-12,980.827
2007-12-13,977.913
2007-12-14,963.248
2007-12-17,941.585
2007-12-18,952.942
2007-12-19,956.092
2007-12-20,969.687
2007-12-21,990.905
2007-12-24,1000.077
2007-12-25,1000.077
2007-12-26,1004.158
2007-12-27,982.196
2007-12-28,982.801
2007-12-31,975.209
2008-01-01,975.209
2008-01-02,960.34
2008-01-03,954.917
2008-01-04,923.734
2008-01-07,918.537
2008-01-08,898.18
2008-01-09,902.881
2008-01-10,913.629
2008-01-11,896.216
2008-01-14,908.775
2008-01-15,886.769
2008-01-16,880.915
2008-01-17,853.895
2008-01-18,850.488
2008-01-21,850.488
2008-01-22,841.976
2008-01-23,855.348
2008-01-24,868.068
2008-01-25,863.313
2008-01-28,878.846
2008-01-29,885.304
2008-01-30,875.138
2008-01-31,894.06
2008-02-01,916.109
2008-02-04,908.463
2008-02-05,878.802
2008-02-06,864.535
2008-02-07,874.15
2008-02-08,875.942
2008-02-11,883.854
2008-02-12,887.958
2008-02-13,906.971
2008-02-14,891.222
2008-02-15,886.053
2008-02-18,886.053
2008-02-19,890.321
2008-02-20,897.245
2008-02-21,884.187
2008-02-22,884.726
2008-02-25,903.339
2008-02-26,912.39
2008-02-27,911.154
2008-02-28,901.947
2008-02-29,877.093
2008-03-03,876.273
2008-03-04,869.57
2008-03-05,877.135
2008-03-06,852.166
2008-03-07,841.657
2008-03-10,816.135
2008-03-11,845.73
2008-03-12,841.964
2008-03-13,854.744
2008-03-14,835.229
2008-03-17,810.704
2008-03-18,849.769
2008-03-19,824.725
2008-03-20,840.657
2008-03-21,840.657
2008-03-24,869.242
2008-03-25,877.38
2008-03-26,875.67
2008-03-27,864.14
2008-03-28,856.345
2008-03-31,862.336
2008-04-01,889.893
2008-04-02,893.876
2008-04-03,899.472
2008-04-04,904.629
2008-04-07,903.582
2008-04-08,904.547
2008-04-09,890.431
2008-04-10,900.547
2008-04-11,879.248
2008-04-14,877.912
2008-04-15,881.168
2008-04-16,907.217
2008-04-17,900.522
2008-04-18,919.985
2008-04-21,920.728
2008-04-22,903.882
2008-04-23,909.829
2008-04-24,918.002
2008-04-25,931.718
2008-04-28,933.313
2008-04-29,924.951
2008-04-30,925.384
2008-05-01,937.981
2008-05-02,937.444
2008-05-05,939.34
2008-05-06,949.302
2008-05-07,935.678
2008-05-08,942.463
2008-05-09,941.663
2008-05-12,954.216
2008-05-13,963.029
2008-05-14,962.814
2008-05-15,975.646
2008-05-16,977.238
2008-05-19,973.191
2008-05-20,970.632
2008-05-21,955.331
2008-05-22,959.494
2008-05-23,949.538
2008-05-26,949.538
2008-05-27,959.896
2008-05-28,972.054
2008-05-29,975.972
2008-05-30,985.881
2008-06-02,978.369
2008-06-03,974.932
2008-06-04,978.808
2008-06-05,1003.406
2008-06-06,977.705
2008-06-09,974.003
2008-06-10,966.367
2008-06-11,950.813
2008-06-12,952.228
2008-06-13,972.066
2008-06-16,981.954
2008-06-17,982.097
2008-06-18,975.728
2008-06-19,984.319
2008-06-20,968.689
2008-06-23,965.291
2008-06-24,948.075
2008-06-25,956.935
2008-06-26,934.124
2008-06-27,936.208
2008-06-30,929.662
2008-07-01,931.49
2008-07-02,902.623
2008-07-03,893.821
2008-07-04,893.821
2008-07-07,884.722
2008-07-08,900.851
2008-07-09,886.045
2008-07-10,893.215
2008-07-11,895.146
2008-07-14,888.282
2008-07-15,883.591
2008-07-16,906.495
2008-07-17,908.24
2008-07-18,906.112
2008-07-21,914.115
2008-07-22,924.0
2008-07-23,921.673
2008-07-24,899.207
2008-07-25,909.626
2008-07-28,897.428
2008-07-29,914.474
2008-07-30,925.255
2008-07-31,919.505
2008-08-01,918.097
2008-08-04,896.433
2008-08-05,912.626
2008-08-06,923.042
2008-08-07,911.572
2008-08-08,930.31
2008-08-11,939.856
2008-08-12,933.974
2008-08-13,940.777
2008-08-14,947.835
2008-08-15,945.457
2008-08-18,932.361
2008-08-19,922.079
2008-08-20,928.492
2008-08-21,928.136
2008-08-22,937.079
2008-08-25,918.93
2008-08-26,921.357
2008-08-27,932.912
2008-08-28,946.043
2008-08-29,937.096
2008-09-01,937.096
2008-09-02,926.968
2008-09-03,919.869
2008-09-04,891.01
2008-09-05,891.821
2008-09-08,898.131
2008-09-09,861.842
2008-09-10,875.618
2008-09-11,879.638
2008-09-12,885.47
2008-09-15,847.886
2008-09-16,863.434
2008-09-17,827.85
2008-09-18,864.952
2008-09-19,902.097
2008-09-22,869.97
2008-09-23,854.247
2008-09-24,842.768
2008-09-25,851.004
2008-09-26,844.58
2008-09-29,784.082
2008-09-30,810.041
2008-10-01,797.596
2008-10-02,749.756
2008-10-03,730.045
2008-10-06,696.57
2008-10-07,657.851
2008-10-08,649.36
2008-10-09,605.281
2008-10-10,610.519
2008-10-13,675.363
2008-10-14,658.245
2008-10-15,594.085
2008-10-16,623.887
2008-10-17,621.838
2008-10-20,649.686
2008-10-21,629.939
2008-10-22,592.131
2008-10-23,574.868
2008-10-24,555.229
2008-10-27,530.415
2008-10-28,567.982
2008-10-29,584.822
2008-10-30,610.902
2008-10-31,631.594
2008-11-03,632.831
2008-11-04,646.43
2008-11-05,613.19
2008-11-06,585.88
2008-11-07,597.253
2008-11-10,586.719
2008-11-11,570.792
2008-11-12,536.082
2008-11-13,575.543
2008-11-14,541.942
2008-11-17,533.208
2008-11-18,528.793
2008-11-19,489.688
2008-11-20,455.491
2008-11-21,478.818
2008-11-24,512.042
2008-11-25,519.71
2008-11-26,550.981
2008-11-27,550.981
2008-11-28,555.565
2008-12-01,499.219
2008-12-02,520.648
2008-12-03,532.888
2008-12-04,516.173
2008-12-05,538.866
2008-12-08,562.745
2008-12-09,550.063
2008-12-10,562.416
2008-12-11,538.781
2008-12-12,552.297
2008-12-15,536.662
2008-12-16,567.441
2008-12-17,575.341
2008-12-18,566.138
2008-12-19,571.181
2008-12-22,556.169
2008-12-23,550.024
2008-12-24,551.975
2008-12-25,551.975
2008-12-26,559.419
2008-12-29,550.745
2008-12-30,569.056
2008-12-31,585.307
2009-01-01,585.307
2009-01-02,599.551
2009-01-05,600.537
2009-01-06,611.437
2009-01-07,592.067
2009-01-08,597.305
2009-01-09,578.999
2009-01-12,563.532
2009-01-13,567.99
2009-01-14,545.966
2009-01-15,557.468
2009-01-16,563.458
2009-01-19,563.458
2009-01-20,529.933
2009-01-21,553.931
2009-01-22,542.628
2009-01-23,545.098
2009-01-26,549.885
2009-01-27,555.942
2009-01-28,575.668
2009-01-29,556.863
2009-01-30,546.479
2009-02-02,549.932
2009-02-03,557.083
2009-02-04,555.348
2009-02-05,565.385
2009-02-06,582.886
2009-02-09,580.404
2009-02-10,556.038
2009-02-11,558.143
2009-02-12,562.492
2009-02-13,561.59
2009-02-16,561.59
2009-02-17,539.267
2009-02-18,532.812
2009-02-19,525.136
2009-02-20,520.464
2009-02-23,500.533
2009-02-24,520.393
2009-02-25,510.297
2009-02-26,499.399
2009-02-27,495.194
2009-03-02,467.09
2009-03-03,462.907
2009-03-04,476.33
2009-03-05,454.432
2009-03-06,453.536
2009-03-09,445.899
2009-03-10,474.935
2009-03-11,477.334
2009-03-12,502.462
2009-03-13,506.772
2009-03-16,498.356
2009-03-17,516.667
2009-03-18,531.519
2009-03-19,528.249
2009-03-20,511.882
2009-03-23,549.088
2009-03-24,534.541
2009-03-25,545.175
2009-03-26,569.986
2009-03-27,553.027
2009-03-30,536.681
2009-03-31,543.336
2009-04-01,550.228
2009-04-02,574.815
2009-04-03,582.349
2009-04-06,572.766
2009-04-07,554.518
2009-04-08,565.78
2009-04-09,595.303
2009-04-10,595.303
2009-04-13,594.189
2009-04-14,582.583
2009-04-15,586.756
2009-04-16,603.033
2009-04-17,610.477
2009-04-20,580.626
2009-04-21,597.425
2009-04-22,602.252
2009-04-23,599.841
2009-04-24,614.816
2009-04-27,606.618
2009-04-28,608.368
2009-04-29,629.143
2009-04-30,628.946
2009-05-01,630.523
2009-05-04,653.308
2009-05-05,650.572
2009-05-06,652.487
2009-05-07,638.198
2009-05-08,656.056
2009-05-11,645.242
2009-05-12,637.242
2009-05-13,609.834
2009-05-14,620.447
2009-05-15,617.365
2009-05-18,639.223
2009-05-19,642.212
2009-05-20,639.073
2009-05-21,627.108
2009-05-22,624.862
2009-05-25,624.862
2009-05-26,649.437
2009-05-27,640.435
2009-05-28,644.152
2009-05-29,656.021
2009-06-01,681.102
2009-06-02,685.98
2009-06-03,676.659
2009-06-04,687.299
2009-06-05,686.367
2009-06-08,679.808
2009-06-09,688.022
2009-06-10,684.474
2009-06-11,688.346
2009-06-12,686.441
2009-06-15,668.213
2009-06-16,656.332
2009-06-17,659.471
2009-06-18,661.825
2009-06-19,665.921
2009-06-22,639.36
2009-06-23,636.608
2009-06-24,644.913
2009-06-25,663.336
2009-06-26,667.19
2009-06-29,669.163
2009-06-30,667.046
2009-07-01,674.004
2009-07-02,651.14
2009-07-03,651.14
2009-07-06,643.012
2009-07-07,630.183
2009-07-08,625.338
2009-07-09,628.239
2009-07-10,629.292
2009-07-13,642.718
2009-07-14,649.087
2009-07-15,670.653
2009-07-16,680.216
2009-07-17,678.939
2009-07-20,689.752
2009-07-21,689.44
2009-07-22,692.266
2009-07-23,712.305
2009-07-24,715.688
2009-07-27,716.883
2009-07-28,716.538
2009-07-29,711.723
2009-07-30,721.068
2009-07-31,721.528
2009-08-03,735.004
2009-08-04,738.337
2009-08-05,732.822
2009-08-06,722.624
2009-08-07,737.36
2009-08-10,735.975
2009-08-11,726.431
2009-08-12,736.787
2009-08-13,742.827
2009-08-14,730.253
2009-08-17,709.885
2009-08-18,720.445
2009-08-19,726.937
2009-08-20,735.105
2009-08-21,749.662
2009-08-24,748.432
2009-08-25,750.377
2009-08-26,750.03
2009-08-27,750.661
2009-08-28,749.276
2009-08-31,739.629
2009-09-01,723.601
2009-09-02,722.221
2009-09-03,731.587
2009-09-04,743.096
2009-09-07,743.096
2009-09-08,752.515
2009-09-09,764.256
2009-09-10,774.743
2009-09-11,774.104
2009-09-14,781.069
2009-09-15,787.522
2009-09-16,801.302
2009-09-17,798.976
2009-09-18,800.671
2009-09-21,799.735
2009-09-22,805.263
2009-09-23,796.475
2009-09-24,782.216
2009-09-25,776.573
2009-09-28,793.109
2009-09-29,793.687
2009-09-30,789.973
2009-10-01,764.044
2009-10-02,757.609
2009-10-05,772.983
2009-10-06,786.164
2009-10-07,786.33
2009-10-08,795.835
2009-10-09,803.083
2009-10-12,803.478
2009-10-13,801.516
2009-10-14,816.627
2009-10-15,818.42
2009-10-16,810.486
2009-10-19,818.004
2009-10-20,808.785
2009-10-21,799.775
2009-10-22,808.913
2009-10-23,797.067
2009-10-26,787.531
2009-10-27,776.877
2009-10-28,749.441
2009-10-29,767.161
2009-10-30,745.565
2009-11-02,748.509
2009-11-03,760.664
2009-11-04,755.811
2009-11-05,777.097
2009-11-06,776.931
2009-11-09,793.061
2009-11-10,789.501
2009-11-11,794.965
2009-11-12,780.366
2009-11-13,787.922
2009-11-16,806.328
2009-11-17,805.46
2009-11-18,799.649
2009-11-19,782.464
2009-11-20,778.87
2009-11-23,788.887
2009-11-24,786.195
2009-11-25,789.745
2009-11-26,789.745
2009-11-27,772.691
2009-11-30,772.393
2009-12-01,786.694
2009-12-02,793.681
2009-12-03,785.284
2009-12-04,799.489
2009-12-07,800.1
2009-12-08,793.376
2009-12-09,794.59
2009-12-10,795.651
2009-12-11,799.926
2009-12-14,812.541
2009-12-15,812.402
2009-12-16,817.78
2009-12-17,807.614
2009-12-18,814.477
2009-12-21,826.052
2009-12-22,834.081
2009-12-23,842.629
2009-12-24,846.268
2009-12-25,846.268
2009-12-28,845.549
2009-12-29,844.087
2009-12-30,842.765
2009-12-31,833.869
2010-01-01,833.869
2010-01-04,852.745
2010-01-05,855.954
2010-01-06,858.766
2010-01-07,861.489
2010-01-08,866.321
2010-01-11,865.147
2010-01-12,851.628
2010-01-13,861.561
2010-01-14,863.845
2010-01-15,851.343
2010-01-18,851.343
2010-01-19,863.856
2010-01-20,853.83
2010-01-21,839.489
2010-01-22,822.577
2010-01-25,823.815
2010-01-26,819.227
2010-01-27,823.655
2010-01-28,812.047
2010-01-29,801.157
2010-02-01,814.748
2010-02-02,823.97
2010-02-03,820.208
2010-02-04,788.517
2010-02-05,790.301
2010-02-08,784.288
2010-02-09,796.896
2010-02-10,797.959
2010-02-11,812.453
2010-02-12,819.163
2010-02-15,819.163
2010-02-16,833.503
2010-02-17,838.442
2010-02-18,843.725
2010-02-19,846.282
2010-02-22,844.816
2010-02-23,831.632
2010-02-24,838.704
2010-02-25,839.199
2010-02-26,840.335
2010-03-01,859.36
2010-03-02,868.488
2010-03-03,870.185
2010-03-04,872.85
2010-03-05,889.574
2010-03-08,890.812
2010-03-09,893.684
2010-03-10,901.089
2010-03-11,904.119
2010-03-12,905.295
2010-03-15,901.55
2010-03-16,908.818
2010-03-17,915.72
2010-03-18,911.252
2010-03-19,900.248
2010-03-22,912.015
2010-03-23,922.33
2010-03-24,912.426
2010-03-25,905.361
2010-03-26,904.47
2010-03-29,911.312
2010-03-30,912.54
2010-03-31,907.618
2010-04-01,916.545
2010-04-02,916.545
2010-04-05,934.092
2010-04-06,938.04
2010-04-07,934.423
2010-04-08,933.746
2010-04-09,940.185
2010-04-12,942.944
2010-04-13,944.539
2010-04-14,963.548
2010-04-15,967.035
2010-04-16,954.223
2010-04-19,947.131
2010-04-20,960.823
2010-04-21,963.735
2010-04-22,974.941
2010-04-23,985.249
2010-04-26,982.51
2010-04-27,959.087
2010-04-28,959.905
2010-04-29,976.389
2010-04-30,954.307
2010-05-03,973.226
2010-05-04,944.042
2010-05-05,930.14
2010-05-06,896.621
2010-05-07,869.834
2010-05-10,916.488
2010-05-11,921.171
2010-05-12,947.704
2010-05-13,940.759
2010-05-14,918.636
2010-05-17,918.431
2010-05-18,903.569
2010-05-19,892.257
2010-05-20,850.242
2010-05-21,864.069
2010-05-24,855.643
2010-05-25,854.382
2010-05-26,857.577
2010-05-27,892.913
2010-05-28,882.265
2010-05-31,882.265
2010-06-01,856.396
2010-06-02,883.138
2010-06-03,893.618
2010-06-04,853.455
2010-06-07,831.197
2010-06-08,830.213
2010-06-09,832.628
2010-06-10,861.257
2010-06-11,872.807
2010-06-14,876.538
2010-06-15,898.426
2010-06-16,895.025
2010-06-17,893.1
2010-06-18,894.35
2010-06-21,886.935
2010-06-22,867.606
2010-06-23,865.981
2010-06-24,850.711
2010-06-25,863.533
2010-06-28,860.536
2010-06-29,826.147
2010-06-30,818.914
2010-07-01,813.604
2010-07-02,807.109
2010-07-05,807.109
2010-07-06,800.126
2010-07-07,827.967
2010-07-08,837.698
2010-07-09,848.085
2010-07-12,840.213
2010-07-13,863.215
2010-07-14,862.777
2010-07-15,858.964
2010-07-16,828.799
2010-07-19,832.191
2010-07-20,845.943
2010-07-21,833.697
2010-07-22,859.88
2010-07-23,878.417
2010-07-26,896.495
2010-07-27,888.357
2010-07-28,874.717
2010-07-29,871.656
2010-07-30,874.388
2010-08-02,890.137
2010-08-03,883.597
2010-08-04,893.82
2010-08-05,887.37
2010-08-06,883.594
2010-08-09,892.736
2010-08-10,877.915
2010-08-11,846.057
2010-08-12,841.721
2010-08-13,834.382
2010-08-16,838.916
2010-08-17,854.007
2010-08-18,856.736
2010-08-19,838.866
2010-08-20,837.825
2010-08-23,829.131
2010-08-24,815.922
2010-08-25,824.608
2010-08-26,818.326
2010-08-27,839.509
2010-08-30,822.365
2010-08-31,820.432
2010-09-01,849.781
2010-09-02,863.772
2010-09-03,877.719
2010-09-06,877.719
2010-09-07,863.049
2010-09-08,869.962
2010-09-09,870.185
2010-09-10,873.308
